,Occipital_Mid_L,Rolandic_Oper_R,Raphe_M,Temporal_Inf_L,Paracentral_Lobule_R,Thal_LP_L,Putamen_L,SN_pr_L,Postcentral_L,Thal_MDm_L,ACC_sup_R,Red_N_R,Frontal_Inf_Orb_2_R,Frontal_Sup_2_L,Calcarine_L,ACC_pre_R,Olfactory_L,Caudate_L,Frontal_Inf_Oper_R,Thal_PuL_L,LC_R,ACC_pre_L,Rolandic_Oper_L,OFCant_L,OFCmed_R,Cerebellum_9_R,Thal_Re_R,Caudate_R,Vermis_3,Frontal_Sup_Medial_L,Temporal_Sup_R,Thal_LGN_L,Parietal_Sup_R,Insula_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_R,Fusiform_L,OFClat_R,Thal_VA_L,Hippocampus_R,SN_pc_R,Cerebellum_8_R,Cingulate_Post_L,Temporal_Pole_Sup_L,Cerebellum_6_L,Lingual_L,N_Acc_R,OFCpost_R,Pallidum_L,Thal_PuM_L,Fusiform_R,Frontal_Sup_2_R,Cerebellum_6_R,Raphe_D,Thal_AV_R,Thal_PuA_L,OFCpost_L,Vermis_10,Cingulate_Mid_R,Cerebellum_10_R,Parietal_Inf_R,SupraMarginal_L,Thal_VA_R,Temporal_Pole_Sup_R,Temporal_Inf_R,Precentral_L,Temporal_Mid_L,Precuneus_R,Precuneus_L,Vermis_1_2,Thal_VPL_L,Thal_MGN_L,Vermis_9,Lingual_R,Cuneus_L,Postcentral_R,Red_N_L,Cerebellum_10_L,Temporal_Pole_Mid_R,Rectus_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Parietal_Sup_L,Parietal_Inf_L,ParaHippocampal_L,Vermis_6,SN_pc_L,Cerebellum_Crus1_L,Frontal_Med_Orb_L,Cerebellum_9_L,Cerebellum_Crus2_R,Cerebellum_3_R,Rectus_R,Cingulate_Post_R,Frontal_Sup_Medial_R,Thal_VL_L,OFCant_R,ParaHippocampal_R,Thal_LP_R,Precentral_R,OFClat_L,Temporal_Mid_R,Frontal_Med_Orb_R,Putamen_R,SupraMarginal_R,N_Acc_L,Cingulate_Mid_L,Heschl_L,Cerebellum_Crus2_L,Amygdala_R,Cerebellum_4_5_L,Thal_PuL_R,Frontal_Mid_2_R,Thal_VL_R,Amygdala_L,Thal_PuM_R,ACC_sub_L,Thal_MDm_R,Angular_R,Thal_PuI_L,Thal_MDl_R,Pallidum_R,Cerebellum_7b_R,Supp_Motor_Area_L,Insula_R,Temporal_Pole_Mid_L,Paracentral_Lobule_L,Thal_VPL_R,Cerebellum_4_5_R,Frontal_Inf_Tri_L,Thal_PuI_R,Thal_PuA_R,VTA_L,Hippocampus_L,Calcarine_R,ACC_sup_L,Angular_L,Frontal_Mid_2_L,Temporal_Sup_L,Olfactory_R
Occipital_Mid_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolandic_Oper_R,0.0,1.0,0.29714650558058514,0.11500173515771268,0.3668261427280688,0.5048132419125931,0.596491189733934,0.36743638105329673,-0.05377283915587073,0.6691867808111563,0.5993599328449282,0.3947531284479171,0.11220330596426074,0.4756762899908931,-0.004907798892586662,0.580766270113841,0.6570387126434644,0.6541625679397809,0.536641971659158,0.5772347650028176,0.043389084250038755,0.4145037268431442,0.15785224478179036,0.4401298297583038,-0.19816266530490312,0.13267432105743218,0.1332057898251358,0.6586937297353755,0.247791307754813,0.5546461284911753,0.53736187792388,0.1951424181891829,0.19440443657664921,0.5674277498337705,0.4167816305617095,-0.14928049382768774,0.21901762383314036,-0.08632020103442369,0.34605427026810803,0.4977276791797052,0.4022323240798252,-0.1123453494845751,0.012676520201420157,0.27148006397879915,-0.20249410935806814,0.2501535604601172,0.7403758937449886,0.09246765516794443,0.5640417212749516,0.3644918447180324,0.39508326694968054,0.5651524004867622,0.09400728411706616,0.5400394372931407,0.4191887525424964,0.19958536304965152,0.0011768077848495905,-0.08111735412557529,0.6099689367147038,0.03927607910533722,0.10642906402087957,0.06774017792321223,0.345345274991154,0.3213227881977385,0.4396981641717096,-0.026223148284121648,-0.014571446959555593,0.22568042256533252,-0.031552529413278387,0.1532877294720955,0.4413329473742306,0.25665231909282815,0.1554050394191834,0.23250532637227686,0.0,0.4330571302370524,0.3758546919547674,0.10774606020474715,0.21961846706060292,0.014387320457570886,0.0032971995554526724,0.2706707448174015,0.21048062961672037,0.1776202508726123,0.32819709586937906,0.0,0.2751267812655624,-0.03504919885006389,0.022503338004901365,-0.02793570401048394,0.0020910203272735428,0.2668062741564306,-0.24750262005484172,0.17919481571430287,0.5160784296458766,0.6269356405285644,0.3198741472404669,0.7437891849405757,0.4624591394638226,0.4817066727108124,-0.13024025655506238,0.4707056116332131,-0.0787824435286362,0.7027290427608188,0.28032655391537964,0.4892393449454936,0.37579555099766865,0.09764575366235559,-0.02577238452574227,0.33349735609710646,0.20310626321084216,0.5396267401416941,0.47451761506344164,0.6489553979560203,0.1262909677038681,0.3117370781540902,0.5201042428291384,0.6077819191330198,0.22358646928952244,0.29830058593522785,0.5058923762795023,0.5336560371272466,-0.18476545586386978,0.29508745607521064,0.6712149910250585,0.20502571272462672,-0.13120202570832432,0.4669059254853375,0.3578729292190176,0.33018016166017544,0.3095560903218616,0.5284277652220727,0.13767750622307953,0.24296707968584833,0.15211723760863663,0.5949534520366172,0.06797864582151955,0.330985427788684,0.09293807623531804,0.639485141686871
Raphe_M,0.0,0.29714650558058514,1.0,0.21944999424117734,0.42396849959426675,0.17138552877966776,0.08622769264151102,0.24373216053477081,-0.500964259281226,0.26756045464341,-0.06680029564516898,0.06678325182024851,-0.07699939597233599,-0.06949888853204217,-0.24716322817501774,-0.14200998944752719,0.026383771451309275,-0.02175252100580208,0.1919491281754046,0.3246313086829714,0.22122763307980547,0.07287040790287078,-0.23985078096683304,0.2233997259097444,-0.07508269549476225,0.21204702390892924,0.3256528967241481,-0.03781086488931923,0.34415388431524996,-0.12112997597817574,0.2711624677861806,0.04077368007745081,0.13610311155731086,0.23425680806121524,0.14746748240011684,-0.45863803817586496,0.22130219203527832,-0.12205284193228318,0.4962159086174362,0.4243502327197971,0.35328373846826605,-0.3663953583437719,-0.3754441354279687,0.22997342705822185,-0.32000339575615766,0.22202580073064918,0.05643580165812793,0.00760653645069436,0.09641954638685496,0.39432366382565004,0.2830597740588827,-0.0724374904771725,0.16646621838245815,0.2551812048337662,0.18749274719375605,0.19614176532334784,-3.525028038367112e-06,-0.14428862999772168,-0.03114556457027754,0.37402936678688614,0.04232256505218887,0.10878298635439942,0.29198824722872596,0.1269532725368299,0.2037746731859442,-0.35661380020076405,0.3264490034963914,-0.04031780304874695,-0.29967404261905123,0.1674870178591331,0.38668752171896675,0.32032074848608166,-0.04570874245955582,0.265691684247312,0.0,-0.07867189909780507,0.3568594356148099,0.33429611470620746,-0.06488174373788816,0.041792098276126864,0.26472785085323824,0.03362755386765489,0.26621141343894406,0.30460039942525036,0.37796015089910107,0.0,0.4863942027444254,-0.18186362435358197,-0.016279846465239188,0.07317896834723217,-0.17513102932501157,0.47948952804680534,0.024219658156794395,-0.06189399905744783,-0.09403137508152225,0.38496259359884444,0.12300466997608933,0.49663271567049677,-0.00281915773849254,-0.07370168507953698,-0.15965886389722703,0.3285527555674326,-0.057819978896443414,-0.023564013413377976,-0.23489487798695882,0.18882814010928892,-0.3423658302821297,0.014510040894792284,-0.013232937723826776,0.30269820157009975,0.2655274880879868,0.4117403753089568,0.02390858800163035,0.08522191198893816,0.21608645272780136,0.2709484337900189,-0.030068961460644878,0.2544631097717603,0.38312640816302534,0.3439222930665376,0.3213273131911615,0.35772080188722777,-0.007396126748050749,-0.15600654114944404,0.06513893995429898,0.04549586876558832,-0.5933631811718905,0.3127473727289508,0.3225249162193388,0.3297890657480427,0.4868621860794433,0.24392779439009915,-0.06938926842526338,0.3155732529530353,0.06430522288458296,0.0007213374323889959,0.1274601751863598,0.08096952635408995,0.25423204976260727,-0.002601571444013831
Temporal_Inf_L,0.0,0.11500173515771268,0.21944999424117734,1.0,0.07003872638828158,-0.01150841610726741,0.1859931981287966,0.1875942522146574,0.04016613948630573,0.3634770366211766,-0.03335244892447395,-0.034014892977699704,-0.5292064308566,-0.24683240735031856,0.010833294704887109,-0.022890945413842508,0.18143609069725322,0.03697273846878694,-0.04585072232895554,0.40889670872449996,-0.11637273423531395,-0.18546489916241096,0.5889865922534094,-0.07868687779108802,-0.4306116384056615,0.6239136435910437,-0.07129972287595954,0.06317519599597815,0.3989543157517881,-0.08411903202637744,0.16422930476686462,0.2619219255915526,0.3854107576274371,0.055525210295202944,0.12038926612098728,-0.6005539123928539,0.8961259512691708,-0.1758508859265777,0.4080977147784329,0.027313006372416744,-0.1130009197635417,-0.015577876163681073,-0.12752421030801356,0.3039577560893207,-0.4365855244755348,0.6678576242345422,-0.08390250832957083,-0.6620903087977896,0.5135580416014667,0.1006040805153694,0.44056626971458385,-0.23866240737742647,0.30655377042172394,0.5029493684441916,-0.3625874237419184,-0.40751246832706994,-0.08514889056594523,-0.27825014295355793,-0.12326071394599473,0.20894179076685782,0.021091483235610234,0.2994529211212038,0.03553385195199825,-0.5439685041936553,-0.38675647902477744,-0.5393063299224267,0.7482893913137926,0.38267515899686494,-0.07645813063612682,0.49940226478612765,0.24710972041645252,0.23647746782284454,0.012922965499023838,0.5654111895352777,0.0,-0.07873003888826437,0.149814551947187,0.5139725346388856,-0.7790299332432734,-0.4840171315441784,0.3443385352862056,-0.37832349425552353,0.2224640937556534,0.49366007107170895,0.7177786402147658,0.0,0.5223205569920962,-0.5014714532655357,-0.42953183553668384,0.18299545452260546,-0.5123636772150658,0.5524174147147392,-0.48961595739496905,0.3377103538203952,-0.12973114468469688,0.1832331718563415,-0.6673857844991845,0.35403723693321437,-0.054895025214181215,-0.11213214443142909,-0.3277624953476397,-0.24434804027586438,-0.36496761619658885,0.22671654094518895,0.08291823793616306,0.03835350710824682,-0.3089685875932356,0.7849786178465855,-0.1260353346913766,-0.2750866391305948,0.6519842133815738,0.25426645574816337,-0.1056023279012018,0.06032580753155479,-0.25085184707999025,-0.028026716739126916,-0.382546699189679,0.34600270059475047,0.5142797242087401,0.2899778376103769,0.4853197767649859,-0.07811333417771354,-0.40168012638940126,-0.37276228213991025,-0.13867995672907857,0.3356277898778959,-0.6043518777788373,0.0701975136441184,0.6340321147843664,0.179866335402023,0.5605502215766665,0.5740482472071073,0.2601300276465344,0.681242131900963,0.31987069884836855,-0.008252847104030578,0.3508519675390225,-0.09406386579935554,0.90854534738973,0.1880173410937458
Paracentral_Lobule_R,0.0,0.3668261427280688,0.42396849959426675,0.07003872638828158,1.0,0.18199823355743625,-0.05274196487610981,0.036372814116015624,-0.19464745267017733,0.23981642350938606,-0.12718714481423216,-0.09103011385420992,-0.34933114340131777,-0.020168825095274928,-0.1281640009730133,-0.20038561102375996,-0.006530031864164772,-0.07820163061825611,0.06800658057148003,0.23764147285267861,0.08296185750319947,-0.1454981221739047,-0.0645129946719681,0.1758977581725395,-0.297655948289526,0.18008081932622125,-0.06610729814542153,-0.0036372380994755555,0.32694255937841493,-0.13125350532706703,0.36639165480962077,0.09413914581509164,0.44005158292296004,0.08824641977101137,0.0725497564155259,-0.37077170572191026,0.13304629992776767,-0.15766208257636738,0.16252551675463042,0.2836717310397271,-0.011277843137709494,-0.10450662515665074,0.06505799653021346,0.021057008687690996,-0.1937406511638759,0.2463769771450477,0.09643676121372997,-0.11413094908407331,-0.032021904940675396,0.16127920877511323,0.2665241896774933,0.03891722241695605,0.14092111977040286,0.19195761184109533,0.0663323055700607,0.005591781060675015,-0.17140497378285457,0.011532950389582986,0.10772060588206657,0.026188978289265984,0.235596815175454,0.08668258357533776,0.16387458996578746,-0.10421039730502603,0.18934953346091937,-0.060439811093150185,0.15910604197571507,0.3050159835120648,0.1935869575305961,0.252839465780098,0.11704755926644178,-0.09526104442761332,0.007285777576376112,0.34355953911403475,0.0,0.4044277375817028,0.1508053964616665,0.1322160695177765,-0.1364982953032045,0.051416628647901655,-0.06932135253836855,0.24809777659080692,0.3962675272657847,0.33904811061271756,0.32136261116095116,0.0,-0.023771311000696252,-0.21411569113720721,-0.1563161879158414,0.06920065403891712,-0.10407644799328475,0.39132168834191927,-0.069451847262843,0.17877587075924176,-0.15717574901371972,0.1688749163451325,0.1214124628870143,0.3719833555364115,0.007044436092069873,0.2524254998890478,-0.17086720784372098,0.322584630062378,-0.3380291232405469,-0.0894301971396557,0.2728594485709304,0.03678188741494296,-0.045895692252919715,0.07829914227484568,-0.1137130393923661,0.3009515042605807,0.2383686058148133,0.23697992360317346,0.0037331703950144925,0.0722503306457871,0.12419763522623803,0.024608999630424126,-0.061217021032493296,0.0647276091652998,0.3947267193664905,0.03524241131928883,0.19175455964393073,0.23523727070993886,-0.1417638030751401,0.014099436567613975,-0.028435319805312807,-0.18158234997615533,-0.14276816112581484,0.28562615667395,0.23287157394733635,0.14010748575810386,0.13295732874001193,0.09078325721856076,0.1561432108846062,0.2560362663840298,0.20749920552800205,-0.12691033415030914,0.08067356182803247,0.05330143765563308,0.0850152851382565,-0.08871505075657003
Thal_LP_L,0.0,0.5048132419125931,0.17138552877966776,-0.01150841610726741,0.18199823355743625,1.0,0.5670474586293649,0.4205467486258653,0.00760663175373179,0.4200939157699206,0.5270495283687517,0.6061130935733777,0.25729600186788143,0.5901206943115305,-0.3423481067872301,0.4772560910177864,0.5097260476227292,0.4939379857651874,0.619786314972494,0.5224803071734322,0.1393817465632261,0.5912234028248601,0.08258895368302038,0.18478368154211722,0.1815798411346123,-0.004481493621929066,0.2973994969278563,0.6135327578473998,-0.140910799937772,0.5347205350365124,0.0009631282869817285,0.19786047061099263,-0.05469755517798785,0.6707524228768349,0.5929436814725864,0.029201052584599613,-0.018707490168815146,-0.04350640455823117,0.5867692926873324,0.5962326936363468,0.5779497572509985,-0.1824643516530226,0.0014546231669812831,0.5170194981910896,0.058982662021644594,-0.1783926940775053,0.44787021814262573,0.35826341271232504,0.22475701637908552,0.4976158992577454,-0.13419431534990303,0.5938834692333222,-0.14255419286435103,0.31662932391771387,0.6671009901195232,0.43341408688420463,0.36794792860267367,-0.15990608694201636,0.6149932110714202,0.08913885394198941,-0.03301709474739976,0.012211001467378038,0.7072684532378768,0.4750080940547408,0.03578172627067958,0.3119377057834277,0.08428708533767473,-0.20509325052757435,-0.1270938752922074,-0.26846828640630105,0.4816239521483845,0.29068459819140835,-0.12484691486874512,-0.21059621730258024,0.0,0.09211641505270962,0.5581866910127484,-0.1050121901941019,0.3189585222869559,0.3531711732234804,0.37165276186674084,0.5603357063898612,-0.020565395077624393,0.0839455588269495,0.00266345870976925,0.0,0.19301841272550135,0.004117281989079285,0.37469730472138807,-0.15295925758266518,-0.03301343353486101,-0.043853471306717344,0.1744631225568374,-0.17295569673248376,0.5273407279942356,0.6963442291748856,0.32917104486184146,0.37348731809038677,0.6824180815423242,0.42442108626366726,0.13530406717626298,0.08283060533815119,0.29715574206351353,0.44426134762436803,-0.14452629786563265,0.5068696366104333,0.38833799758037063,-0.19295329987988555,-0.0200108258639689,0.4957061657608213,-0.20144148288020924,0.1913099434249305,0.6182425320409822,0.6150628336674253,0.4602405829595393,0.5305908917856493,0.5968100549872997,0.454659197208129,-0.007219165360885804,0.2345961915688249,0.3516486063082212,0.5732750003501866,0.08918948763946488,0.5289870452833924,0.5687668960095681,0.4106544125582046,0.0532433869444757,0.5294263189913256,-0.14101236071157577,0.5814812455583593,0.13932398675156643,0.03798013470064053,0.17089825515078577,0.09012780901290728,-0.28330511877881154,0.5654253007224124,0.03680968818809785,0.5097496538396338,-0.012575453205598467,0.4907385239233067
Putamen_L,0.0,0.596491189733934,0.08622769264151102,0.1859931981287966,-0.05274196487610981,0.5670474586293649,1.0,0.6029742781909212,0.11810658483289518,0.684282498000089,0.8799417664115006,0.7336282124556986,0.26920565366766164,0.8052119014564294,-0.03883636415383624,0.8617295207756318,0.8388626245323678,0.9294104011041453,0.8451596264958045,0.7358789932300405,0.09135674506375129,0.6859173446042913,0.37603366091871626,0.2961978297565441,0.07719123285240301,0.07875779348331165,0.33671303204872605,0.8940039258579632,-0.03252955492668057,0.9083836429642754,0.17003287492935393,0.3173255667079705,-0.044850333277707204,0.8761356431297331,0.8023556130465881,0.06777874741487962,0.1507718749932976,0.0369513768602896,0.5628257204627416,0.677715108080637,0.6010833311321031,-0.12430059546027142,0.04041163012859335,0.574104024646983,-0.07001164086688587,0.01695582949301843,0.774992642649353,0.329191230675494,0.7235170675850615,0.6635988671759904,-0.006277912262224986,0.8299512546053244,-0.08526102603661163,0.41997115125245377,0.5634920398072106,0.5182422955664759,0.3681005595271488,-0.13227380852648332,0.7290166553824639,0.08783707936257253,-0.05151406008677481,0.057472277401663975,0.5737985956295452,0.510533389232888,0.06691515618330103,0.303872005566441,0.12860745377738592,-0.08709815000214116,-0.09099879926892966,-0.1567167071891706,0.7627683760730681,0.5370144511468811,-0.05217477889941653,-0.06755900943833185,0.0,0.1592890775005145,0.5022556990338123,-0.011952459943453663,0.28959172394069393,0.1895036022413766,0.38944873732015833,0.4244495741967515,-0.03794228127107714,0.046674256468127055,0.15659183639433735,0.0,0.4135350254256148,-0.018466591875928806,0.35268462461983235,-0.0803526699110538,-0.04574038922617254,-0.04690780691122482,-0.10962034031271752,-0.07379471042892362,0.8978137845285102,0.7598269234228591,0.29775723030989093,0.4386506480300437,0.4177589910862282,0.5735630378048463,0.09716565155387735,0.10465426978182989,0.2646474298723984,0.8976582153956134,-0.0697805466884256,0.6498361671503715,0.624993924336923,0.0468972390312393,0.07431255941479313,0.5051963072616095,-0.061049517274778364,0.16720442860147,0.8558181203675942,0.8901735876491258,0.45829722870464,0.6856888004303724,0.6208732154316323,0.8968917795574146,-0.015454423959629638,0.5392030759449661,0.6719880532833791,0.6712027256275773,-0.011547131131974402,0.6164730166458677,0.9019824469600695,0.5291449711049494,0.0037347821018151616,0.5677953847534591,-0.00029992078827205767,0.7069093461028504,0.3778982793846438,0.36893812551530275,0.30593130960962966,0.3290044974667347,-0.14326190349971787,0.9313713989278238,0.12894261013684308,0.7463829338471838,0.2275286285451346,0.8288035161366228
SN_pr_L,0.0,0.36743638105329673,0.24373216053477081,0.1875942522146574,0.036372814116015624,0.4205467486258653,0.6029742781909212,1.0,-0.04546936362037549,0.5512737687815056,0.4499154452970529,0.43551469638086876,0.11776605879205299,0.548076564199572,-0.0672393327989271,0.3963398590783448,0.5707200023371181,0.46200767132355247,0.5839793349668166,0.5264119803897324,-0.013862838329341062,0.4172371446665503,0.23072751553371462,0.2546367216603812,0.056369811274156675,0.0913456270922775,0.21594202753400582,0.4328269866621239,0.20060394152698555,0.43846038292621764,0.29255000753054605,0.44691213001363456,0.08696502638773249,0.6680685068865166,0.6547079832906644,-0.004126403335301283,0.14587765917289755,0.07011889548783866,0.563147732358391,0.776465407139348,0.4176692378410611,-0.061674421196564785,0.15854858420856482,0.3069634626646399,-0.1738229468609633,0.1330213146540659,0.3830263414189216,0.14757701581452562,0.4121442026226643,0.7595531399668586,0.06010897262020698,0.4999912946186709,0.10497759803910729,0.4838660535928676,0.35912367722799143,0.5187945558400787,0.11971659265348197,-0.02234039258018733,0.4365553349871955,0.01484467565140249,0.07660165257379846,0.05020658912079068,0.38343687647297703,0.3046399090828429,0.02717800525046374,0.1593037175794364,0.23384155104890414,-0.007486142800752535,0.05140110400303237,0.04103036084002064,0.7622750260657057,0.5712578020773095,-0.18189671301316632,0.07691223681882976,0.0,-0.01349213394719225,0.48484929008484995,0.06151777860839896,0.0938087633700089,0.062128385843678975,0.22870752189692234,0.39792876040212044,0.19550729530956695,0.12553187839687538,0.31768995112355297,0.0,0.4775418580906663,-0.1686678146802517,0.17444412728272085,0.12766825661630063,-0.008786773861638855,0.11941261447478044,-0.16302161916088,0.10581664815388139,0.44032530630303957,0.650749029972706,0.045354199221466975,0.4144766447128667,0.2438803139345442,0.283756526400565,-0.10117121209454498,0.21072199985769066,0.16554994461909928,0.4515801861534386,-0.1269709387536537,0.5797879807713732,0.30301445096463836,0.09126020588490127,-0.005166114440813832,0.6215374867685747,0.0988210200951126,0.24989559628989017,0.5981814067062488,0.6445163812717645,0.6154009872978345,0.7799069637874858,0.3589707078531363,0.6386754352864292,0.036447472672685735,0.6549132144729094,0.6767784353471962,0.7008784902189128,-0.08430895984048507,0.4805424109229992,0.5453016680552039,0.20247374292600256,-0.10429316688277959,0.7483291697362554,0.028194796356787066,0.6557958602731714,0.568611038378854,0.2594277843277064,0.5126517121448233,0.5610931221052958,-0.05656337674294636,0.5022412275707167,0.07329863314283282,0.6600110327759382,0.30521690774780047,0.46675681422501525
Postcentral_L,0.0,-0.05377283915587073,-0.500964259281226,0.04016613948630573,-0.19464745267017733,0.00760663175373179,0.11810658483289518,-0.04546936362037549,1.0,-0.03892022919286009,0.16852054417772366,0.04330424457732964,-0.09646660585012781,0.19786169640863607,0.4580204880848552,0.2251753912583153,0.1973482192253758,0.18262873966241616,0.026693866366437193,-0.11194852189502336,-0.19600329707788594,-0.021924370444585662,0.6492273556968572,-0.07201041345466258,-0.042868350064559274,-0.07323073352782176,-0.23991962155326452,0.2376344278304246,-0.1008068911185961,0.2500963555634448,-0.06449340206472347,0.18165630369134989,-0.0723396311562996,-0.05488880628455608,0.20769229557532604,0.23032840838435148,0.05067856698451154,-0.02540285801700969,-0.2309770090969973,-0.11174332144673563,-0.18955910260279887,0.27697549733852617,0.48526675286959714,-0.06830386926193178,0.27406159990913037,0.02265931273779438,0.07760663526526132,-0.21424474198946766,0.1454988750621273,-0.20524147971174353,-0.05633686733470517,0.12896604627751201,-0.06634314884458317,-0.13753018476402168,-0.15564206009334233,-0.26329712921614656,-0.07181097886796806,-0.11055775136738524,0.33315502902071403,-0.24094754399535218,0.018416217416890607,0.023407207313292194,-0.1396675895141718,-0.14230659452949548,-0.07745765542933594,0.5208413031791461,-0.19521344301755575,0.28260133707311946,0.3025186104368359,-0.03704564768358675,-0.21704317919170876,-0.2637988253139825,0.08511865203674332,-0.004499338434459309,0.0,0.13925179304675803,-0.2678011752955844,-0.25746827384577675,-0.01771553880051584,-0.13020189452515007,-0.18620649513006424,0.12833366647398603,-0.19537571791520533,-0.09241197178234076,-0.0775277163957496,0.0,-0.1733439492397661,0.08325574163744154,-0.16103125454281297,0.08150862868710422,-0.013110797884433645,-0.16332449987878161,-0.14642125046911647,0.2908325779160648,0.19230844800200222,-0.1905580968249987,-0.1988046630100836,-0.14364135564021216,0.1499741066307636,0.19050426207737933,0.030190066340420447,-0.1962809420927322,-0.08202148659170116,0.2402717696087852,0.2326997824604323,0.11684985141164488,0.498120619037044,0.3694150378883539,-0.1205273756379819,-0.12843914453586253,-0.06610329443786124,-0.13731819151186564,0.1467083925260852,0.17836214426418784,-0.22723038208125204,-0.10086957243794897,-0.09861707825451646,0.02294266834102506,-0.1803256238887896,-0.18944902571195385,-0.040067108818685845,-0.05815908153323157,0.036073546458549266,0.23235532407273043,0.026684958579742724,-0.01119619293775659,0.5026531133189488,-0.036260031108631775,-0.09947890425570997,0.014196486063768684,-0.2144013289962719,-0.034348252305975116,0.20903467496307393,0.012986763646959406,0.20301467808470497,0.12641922263406932,-0.09579150069824693,0.15848203285845427,0.13214090228259726,0.15825145039441674
Thal_MDm_L,0.0,0.6691867808111563,0.26756045464341,0.3634770366211766,0.23981642350938606,0.4200939157699206,0.684282498000089,0.5512737687815056,-0.03892022919286009,1.0,0.5297684199754201,0.3520537933341684,0.07732426051015273,0.5039709569885431,-0.09189644449841977,0.5416655502163978,0.6662924995934661,0.6105549229126734,0.5778451542610863,0.6812675752793501,-0.09062955276948717,0.39613603412056214,0.38621251667949197,0.2392044849482441,-0.1653721750555816,0.2617156175349484,0.19086102246170317,0.5612627591467646,0.32051138197029666,0.5576458476326146,0.38810355793717954,0.2799285263850883,0.1915879911978307,0.7141990617415515,0.5797214690480741,-0.16512153204401703,0.3302619517560404,0.08964888444841541,0.5256313840346974,0.5673252981815798,0.3491829589111042,-0.20142180516413014,0.017031054279094113,0.3631929685102975,-0.28594498750786496,0.3336431162141759,0.6333891231167676,-0.015155218872932532,0.6532031736278673,0.5858039911656187,0.2871952226806753,0.5059879791473856,0.10049319569826243,0.6443533791136292,0.3293396364000529,0.2809465787719645,0.11272729977461451,-0.15702767948783272,0.4214481083354564,0.05947138180674964,0.08090760145819297,0.08005315633163843,0.38648010339702454,0.18701406656267353,0.14152666719558749,-0.04084991514166635,0.236757546259961,0.15620634751313472,-0.02197170924626358,0.18351948006193164,0.6643909912741573,0.4724891321474114,-0.010843387793454862,0.24189021809975572,0.0,0.06498590558675375,0.4927183088209863,0.18163633068788515,-0.0023513075496469685,-0.11023429796797611,0.25335820473252507,0.17236956916730448,0.2697407370551042,0.25472786567996997,0.43695380109088394,0.0,0.39463474820077765,-0.1506553623600303,0.06204749335090251,0.05615860551041493,-0.09548182315157042,0.16367182731670196,-0.3676402302588343,0.18271993210556253,0.4801884244567959,0.725965017872926,0.012500729427580804,0.6064316089350544,0.3110002225086279,0.2831538748681879,-0.21020164149370138,0.27120117017728185,-0.04965715348489163,0.657710309873901,0.012060740559734738,0.42532901851546095,0.2462336968794381,0.26754122364721467,0.029400997347404673,0.3100166691805233,0.27264036923176477,0.41818691573366484,0.5027823691901145,0.7217712350583377,0.32379988180993474,0.5228665862771197,0.40194204666490335,0.8549178209369277,0.29547397771963335,0.5792914875856162,0.8126475125461825,0.555424914418603,-0.35552519857630155,0.2570970041505337,0.6028183002839426,0.28345089935380846,-0.2694594891750176,0.698440300469009,0.3458715409398452,0.5708218802714737,0.6139466129435847,0.5763155892149127,0.3665059588426308,0.5009065408317304,0.049687075566664074,0.577115033901261,0.22106952504909982,0.5388768517082825,0.3786113912123166,0.6789507183846191
