,Temporal_Pole_Sup_R,Frontal_Med_Orb_L,Cerebellum_8_L,Temporal_Mid_R,Thal_PuI_L,Cerebellum_3_L,SN_pr_R,Thal_VPL_R,ParaHippocampal_R,Parietal_Inf_L,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Cuneus_L,Parietal_Sup_R,Supp_Motor_Area_R,Cerebellum_6_L,Thal_VL_R,Lingual_L,N_Acc_L,Cerebellum_9_R,Precentral_R,Thal_VPL_L,Thal_MDm_L,Thal_LP_L,Cerebellum_10_R,Postcentral_R,Amygdala_R,Precentral_L,Cerebellum_Crus2_R,Cingulate_Mid_R,ACC_pre_R,Hippocampus_L,Cerebellum_6_R,OFCmed_R,Temporal_Inf_R,Heschl_L,Cerebellum_7b_L,OFCpost_R,ACC_sub_L,Frontal_Sup_2_R,Thal_LGN_R,Thal_VA_L,Cerebellum_Crus2_L,LC_L,Cerebellum_9_L,Cerebellum_8_R,OFCant_R,Thal_AV_L,OFCant_L,Postcentral_L,Temporal_Pole_Mid_R,SN_pr_L,Thal_PuA_R,Frontal_Med_Orb_R,Hippocampus_R,Vermis_1_2,Frontal_Inf_Orb_2_R,OFCpost_L,Rolandic_Oper_L,Frontal_Inf_Oper_L,Thal_PuL_R,Parietal_Sup_L,Temporal_Sup_R,Occipital_Mid_L,ACC_sub_R,Cerebellum_4_5_L,Raphe_D,Lingual_R,ACC_sup_L,Thal_LP_R,Angular_R,Cerebellum_3_R,Vermis_10,Frontal_Sup_Medial_R,Caudate_R,Putamen_L,Red_N_R,Thal_VA_R,Calcarine_L,Frontal_Sup_Medial_L
Cingulate_Mid_L,0.5006968046874258,0.3334971316672238,-0.40913951063183823,0.0734851844502069,0.14288062138664442,-0.4197826740102574,0.37761008709091376,0.3784281049921388,0.017450840544213166,-0.2998674344774436,1.0,-0.00957508751376798,0.0,-0.22011975847983092,0.6885251006373648,0.3138057998988253,0.6909226357180956,-0.3201566904297679,0.46910483805133285,-0.23737418065436838,0.7917258052896218,0.2803180781589983,0.2462336968794381,0.38833799758037063,-0.2148455517825544,0.5279424265349659,0.4873359156958764,0.7787041837901354,0.18317528908072953,0.8727112422905612,0.6809190072488179,-0.07854928318374321,-0.29522047797458895,0.1833785264885245,0.14376810126441117,-0.13198119004824915,0.1976088140773179,0.43708918251917583,0.5314060370257048,0.8345018652123075,0.4819335639959461,0.028032755707288713,-0.002940076818128611,-0.3035422833168112,-0.18557955047673474,0.14089991772650423,0.42063773388876063,0.11581730666546003,0.11963061359756634,0.498120619037044,0.5614943435668752,0.30301445096463836,-0.08714399582865705,0.20286511327635626,0.4402012780898114,-0.384328419292493,0.2689739200591548,0.2660888940935476,0.32875794277441145,0.5490444424441776,-0.12220739744250679,-0.28877478519836003,0.07327642919176697,0.0,0.3858157304805037,-0.429635788978305,-0.055306695939317065,-0.2833202066564401,0.6777325336849501,0.41184421061597987,-0.40422202172520255,-0.34798225284991047,0.019638488023530843,0.7863050059423251,0.7227583045596117,0.624993924336923,0.5440217873345423,0.2721896805481202,0.23192863677896217,0.7986731429928475
Frontal_Inf_Orb_2_L,0.24880770597488125,0.44379387355492916,0.0512603767953406,-0.41040651766033415,0.38631304155775514,-0.37835079628525464,0.0634289479734258,0.26634872601910836,-0.014389353857290734,0.006940753922925997,-0.00957508751376798,1.0,0.0,-0.27153963492806826,0.2889264885965988,0.04036432733291819,0.2653581969191151,-0.250415333626699,0.24444067553750862,0.22199421023774477,0.24522134569380694,0.4586372704457397,0.25335820473252507,0.37165276186674084,0.3286481286409264,-0.12945513826434543,0.18405309019638652,-0.005310847271080066,-0.3719295355661706,0.21812879181890354,0.1802637708479975,0.09032051478715701,-0.3257524442381967,0.3634926396091747,-0.5667975331928189,-0.08652190906678033,0.11608889418236712,0.21490892676143417,0.25950248418327376,0.2563673298241137,0.5478414638528245,0.6286539466904363,0.08591978771199206,-0.42492859923659737,-0.3670691314005332,-0.3919215014005662,0.006074102789116548,-0.21742548513443077,-0.19609158292773782,-0.18620649513006424,-0.06010853906813971,0.22870752189692234,-0.06013121990354731,0.4170936716806508,0.35861897862672826,-0.45637394159852157,0.1659175923779771,0.7157983349606498,0.08608449881237011,0.4421587673366163,-0.03793126069526669,-0.3493826606880151,-0.39319676806295245,0.0,0.4204165242670291,-0.27254565174342577,0.18175887481917796,-0.3124701911670983,0.2756849157257909,0.15471502286381683,-0.0907411882105155,-0.1426167513042504,-0.33025899638329353,0.24522852722295926,0.22427293325424807,0.38944873732015833,0.560113253797324,0.6188699020543759,-0.516471311949815,0.2313948505245855
Cuneus_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parietal_Sup_R,-0.48751934555914533,-0.4988809844450337,0.43218953146684624,0.21501539750409668,-0.0032596538670838946,0.5937736636984333,0.12435116561018693,0.04441393437202045,0.30997755512003466,0.6027483898842081,-0.22011975847983092,-0.27153963492806826,0.0,1.0,-0.2604642979220306,-0.5111885559790087,-0.0008499503731109759,0.6026989754090096,0.03194276044960588,0.39265910111520885,-0.07499590222294597,0.0302694270539415,0.1915879911978307,-0.05469755517798785,0.01010764707693571,0.24016267906639865,-0.08046183013707395,-0.3958466857274277,-0.22354217234555904,-0.15228838764678443,-0.1313844156765697,0.4509466896280618,0.39653478967126315,-0.5995666310664656,0.11178110189351535,0.4265308007868384,-0.1614834222443306,-0.506135552170653,-0.24773233822008664,-0.1909556232399794,-0.3310753924374172,-0.018261568938813876,-0.0858619795132112,0.5592960128550093,0.3325700709187683,0.014298031918943268,-0.23945481213494973,0.29039233181508795,0.1410242241964091,-0.0723396311562996,-0.48019073566636994,0.08696502638773249,0.3703423987121993,-0.507867159096806,-0.008068567520951737,0.6022003165146629,-0.5678606393025672,-0.5290755325000208,0.11342187703106552,-0.12593779844722028,0.1990809674662762,0.6932910834515773,0.4418648892467642,0.0,-0.30007737776571347,0.5988609771834598,0.35988364608592494,0.5290105076340178,-0.10661081726212292,-0.102374045676096,0.6844909629110992,0.47012596481313096,0.028470654683114428,-0.1905606334224841,-0.029078641547425337,-0.044850333277707204,-0.27801859957908476,-0.21405577858477962,0.028734102613676392,-0.1562200951478202
Supp_Motor_Area_R,0.6394838108444361,0.5150084205192605,-0.4132331748100474,0.017405855967840028,0.2376270056173543,-0.5796194449963668,0.6262745932433764,0.5746811437994416,-0.00759106424237569,-0.23478865393846196,0.6885251006373648,0.2889264885965988,0.0,-0.2604642979220306,1.0,0.36015387505513563,0.5828184649287762,-0.5413084959967741,0.5557903369910565,-0.2817370696995004,0.7355430340081737,0.3959401154401061,0.17236956916730448,0.5603357063898612,-0.04775656689843957,0.37432939215519845,0.7640151024567907,0.7378064001451824,0.12647393550459424,0.7720297219810137,0.3465096384670594,-0.09871194633215426,-0.38857201858194096,0.41081512513138363,-0.06394163154576257,-0.4306615626099841,0.04785939678921765,0.5869045562166119,0.5681906946317724,0.7504794617150446,0.673377461528241,0.3637637571891045,0.04248286867734519,-0.4775839207285562,-0.30532220577353814,-0.11118698774693062,0.47160790619489484,-0.21038322439502302,0.12771780489451928,0.12833366647398603,0.529830907637168,0.39792876040212044,-0.41022580748505,0.4072083867597556,0.6603675032604587,-0.6014508359764087,0.2969272900443369,0.4760248028113797,-0.0003692676510786489,0.644939568197146,-0.08353263804366622,-0.25202280261237814,-0.13270543430530082,0.0,0.5438891706749145,-0.5931826672951532,-0.07157090019641246,-0.48112006006234054,0.42038697890507093,0.41990657113153534,-0.37208775905019564,-0.3066387857923051,-0.06524269266827504,0.51572144994252,0.4744312993718423,0.4244495741967515,0.6160814596451879,0.5820940389402387,-0.14938520808700165,0.49184995575070656
Cerebellum_6_L,0.2971780290653342,0.3487942639858356,-0.5645461811043672,-0.24256862727670958,-0.17181252637184372,-0.5707945244428578,-0.03811021815610737,-0.08800486293111803,-0.4051118675519231,-0.44160014780537266,0.3138057998988253,0.04036432733291819,0.0,-0.5111885559790087,0.36015387505513563,1.0,-0.06272473638824842,-0.5619463831553054,-0.03182716242294445,-0.4182049268214529,0.17012556896481076,-0.1742874273618,-0.28594498750786496,0.058982662021644594,-0.054957097416383174,-0.044569473853381475,0.06311045082587871,0.5130158895431428,0.20408442079768255,0.18983278270147613,0.01263541201485897,-0.46405718514118466,-0.42414274637067306,0.4018796352753745,-0.12868576131202905,-0.36565965820428725,0.1875342668850428,0.37267852803716495,0.1374893613953807,0.16852878797003598,0.2501089271542399,-0.1654099155639388,0.06158664297421235,-0.5086159760706456,-0.3138179324458083,0.040587706410798306,0.2024699097764289,-0.11586539211111962,-0.12141037495389152,0.27406159990913037,0.3805584259465759,-0.1738229468609633,-0.4761313311578468,0.3616689050800767,-0.0961879874760663,-0.50152931658341,0.3111633358616416,0.3693091652740368,-0.07049376605859174,0.06970049192917993,-0.21567203252869935,-0.47100030380969743,-0.42135595129389264,0.0,0.1817629322366656,-0.5804023399822705,-0.4332894332762444,-0.5075073999153996,-0.014592913916370059,0.050507497773580066,-0.5676046067742297,-0.4603576096433668,-0.016695576799953944,0.10018390575705052,0.002900310845342103,-0.07001164086688587,0.18700446869900725,0.08498407865057005,0.023344324587163935,0.08075007908937275
Thal_VL_R,0.5112507961888284,0.32279936280471067,-0.06857817785483883,0.1967141899313432,0.4819191992300451,-0.12230944233094691,0.4790615688667825,0.743504783051496,0.4192279226347216,0.05217068967262088,0.6909226357180956,0.2653581969191151,0.0,-0.0008499503731109759,0.5828184649287762,-0.06272473638824842,1.0,-0.030327025484469326,0.6866455494924686,0.004406484882239797,0.5962567694739536,0.6885350872392215,0.7217712350583377,0.6150628336674253,-0.02207971654348526,0.24728781803350403,0.6071994501586176,0.4038978863424725,0.049199472110373864,0.8118520274439729,0.7951525508300724,0.31171233804063364,-0.09305456904449569,0.047666521994441685,0.15835145570735784,0.010726547748179908,0.06642359999785093,0.316037256888066,0.6459712786948253,0.8643469594832109,0.5467560557096807,0.5182276320774651,0.06591517977757662,-0.02350893840650564,-0.002564361382965389,-0.1299647050797739,0.31995880347158157,0.013632120023561123,0.34075351157800615,0.17836214426418784,0.32178697073682183,0.6445163812717645,0.2381954392726277,0.2259810363580146,0.7428196725738841,-0.14968244932096386,0.2703954127080152,0.2535317604361069,0.35989234639403034,0.8026232366049085,0.17558830855912502,0.07304286596907973,0.2343160740491563,0.0,0.4417024498229162,-0.09580102704687433,0.39075835314216056,-0.09376902375311148,0.8609593808275239,0.5622860050436838,0.03437679198714492,-0.13209372528027713,-0.07578256772264946,0.8364982778722378,0.8342039314892411,0.8901735876491258,0.6623869785930926,0.563529134418868,0.06616598919053353,0.8679451598472153
Lingual_L,-0.6297118499958868,-0.7664018715649703,0.6141107918957263,0.3971197361037495,0.18982079239398375,0.9272784316522745,0.027776593656682207,0.062454750257794144,0.6136379559497288,0.53893293147201,-0.3201566904297679,-0.250415333626699,0.0,0.6026989754090096,-0.5413084959967741,-0.5619463831553054,-0.030327025484469326,1.0,-0.031069308643104993,0.38346725171197804,-0.28040039799830074,0.12342253949795186,0.3336431162141759,-0.1783926940775053,-0.16536628963891714,0.01501319925004041,-0.21200235124948313,-0.526314749073158,-0.11910930438772248,-0.23796338587757976,-0.07139748791519127,0.7698069486181707,0.6943947331162322,-0.7493293215130532,0.26434945710515706,0.8365378945835467,-0.11164246135365476,-0.8089800972727702,-0.4217162350111874,-0.3350734694981321,-0.50212302250292,0.035271418790717275,-0.20901005215060264,0.8348711174483514,0.5945005090285946,0.3104245973981786,-0.518316393398434,0.2341863821543629,0.06670292703816648,0.02265931273779438,-0.5924272361787861,0.1330213146540659,0.7770843645082623,-0.7104450613515044,0.0073421257741120355,0.8979983692976246,-0.5908000680244222,-0.6804429898442083,0.46267557890710287,-0.1011848784138316,0.4559653743860396,0.5933770857040114,0.7163844936448328,0.0,-0.4394252364361375,0.970551693368756,0.585248306875581,0.8995548001902179,-0.09578844782214933,-0.23129577229552412,0.6864847220323156,0.7265301491765271,0.0278754919078741,-0.23242261207307643,-0.0293036900665307,0.01695582949301843,-0.450547075231284,-0.3929851636477378,0.2776078779534194,-0.17320788092627798
N_Acc_L,0.4367505719155797,0.21201795463992656,-0.1759527768415245,0.13945063735973853,0.39812822863587605,-0.10592477153122487,0.3708708755651344,0.5978569530673762,0.3719492967573402,0.087001472164644,0.46910483805133285,0.24444067553750862,0.0,0.03194276044960588,0.5557903369910565,-0.03182716242294445,0.6866455494924686,-0.031069308643104993,1.0,-0.07046287352828486,0.44913342416654545,0.601821988055472,0.42532901851546095,0.5068696366104333,0.09154131678015738,0.1375367588561901,0.6008595713824999,0.3203812346664083,0.055333064917441735,0.6893904552187822,0.516046949482652,0.2906219030041093,-0.019881514235299744,0.10886831975367287,0.038184948178360545,0.01931795206001743,0.06242572918469439,0.22127624907310728,0.5346456685610365,0.5994541052977816,0.528200071136364,0.46746205041340055,-0.01783085464946425,-0.0809653569141852,-0.012345793986582152,-0.05934385659071823,0.2592270757645527,-0.022012673620746447,0.3414191373607313,0.11684985141164488,0.2254497842950492,0.5797879807713732,0.10044120514118453,0.33219056484162307,0.6597679066209586,-0.15186934211857014,0.13888213317351547,0.21857729837204232,0.21357268732831117,0.6800654813800073,0.30418540180503195,0.08795681807661286,0.1610574592479821,0.0,0.23659335230698128,-0.07992405992619617,0.3819297098327145,-0.14985277488511253,0.5680933046196532,0.310399102735323,-0.05013048737617982,0.03521698174692961,-0.1620316360716712,0.5528560507893757,0.5701669965369214,0.6498361671503715,0.6422832038760156,0.41655174890800095,0.02297953989310387,0.5352803301890087
Cerebellum_9_R,-0.42825696836038685,-0.2173201015539991,0.5738447408044328,-0.18692666983708897,0.14212392750394812,0.26120551603026554,-0.10560868817889248,-0.015725183722719364,0.1889224467491719,0.4982658785276653,-0.23737418065436838,0.22199421023774477,0.0,0.39265910111520885,-0.2817370696995004,-0.4182049268214529,0.004406484882239797,0.38346725171197804,-0.07046287352828486,1.0,0.03167970456365512,0.16134774838295785,0.2617156175349484,-0.004481493621929066,0.33672307188311956,0.12095006659254956,-0.1906831672361245,-0.47322271936535015,-0.8202319255359893,-0.1077959170380393,-0.08610819544227202,0.33502280578201843,0.07041445324951501,-0.2857625229471412,-0.3091615337204459,0.41903452501696375,0.07273359582324368,-0.4013892975801832,-0.21759965597580241,-0.15825032053708823,-0.05716911111543663,0.252895608735846,-0.14423570893458637,0.16571614530158615,-0.06363442397063569,-0.22806804915839934,-0.3840042910809247,0.2644978936799795,-0.07454794823220325,-0.07323073352782176,-0.5742956366360389,0.0913456270922775,0.36966620287624063,-0.2591574058249268,0.0033658447727861443,0.3138714843298796,-0.5061137989662217,-0.009050245366635944,0.27649707695709647,0.0181378373697304,0.0998866437388574,0.1809723489293475,0.1251058060017344,0.0,-0.17719617351263608,0.3813796746696959,0.2899429567162101,0.3636012089390275,-0.029494927405606632,0.01785539667372952,0.4020026629515862,0.36105350460182883,-0.4236736262549394,-0.11217907525499696,0.020672038404795996,0.07875779348331165,0.002893629826117768,0.03561951683771251,-0.1480059638113383,-0.07912212955013376
Precentral_R,0.4331497492916074,0.2963593430537888,-0.2508775134227786,0.025449263540855253,0.20978097117639635,-0.4164859185286152,0.49788008664961386,0.3499511546058611,0.13785769272700407,-0.1342180623905011,0.7917258052896218,0.24522134569380694,0.0,-0.07499590222294597,0.7355430340081737,0.17012556896481076,0.5962567694739536,-0.28040039799830074,0.44913342416654545,0.03167970456365512,1.0,0.3963777079869055,0.2831538748681879,0.42442108626366726,0.05571480175810176,0.7643478167371625,0.5274977082928909,0.4965884577192419,-0.12727770271059596,0.8268044777586331,0.5229834957452864,-0.04006571246880038,-0.33970709353685963,0.11766728182785209,-0.06420727176431743,-0.16736334971691516,0.16471710906987205,0.38266305027054615,0.5029894139875772,0.787183887522165,0.5587114635483648,0.2398284393311724,-0.07989830569951126,-0.38705260472636893,-0.40264555978522026,-0.07805993408554605,0.4005748220412545,0.012544553238117859,0.10748388881499159,0.19050426207737933,0.36189872894200315,0.283756526400565,-0.0230263067587048,0.09397126561184317,0.49968925850780377,-0.4108312675482879,0.039246691329513195,0.3872292437474784,0.14050835332793282,0.507926423906399,-0.02638797449341071,-0.30931231006620225,0.08766933559976622,0.0,0.4495296685500065,-0.37142507307418693,0.09904173951466122,-0.22150707472649067,0.5541802387890977,0.3083412403259417,-0.26482351627713363,-0.12445989059707292,-0.09803119583122538,0.6348098292720713,0.6732419688618,0.5735630378048463,0.6125079519006216,0.43214414074704005,-0.12279942371390476,0.6289524733406963
Thal_VPL_L,0.4137389136438327,0.255832492053087,0.15425472182118505,0.25130971007594005,0.7634680261003637,0.025169233182322746,0.3603199912773212,0.737018314455462,0.4881609548585139,0.14793052414610622,0.2803180781589983,0.4586372704457397,0.0,0.0302694270539415,0.3959401154401061,-0.1742874273618,0.6885350872392215,0.12342253949795186,0.601821988055472,0.16134774838295785,0.3963777079869055,1.0,0.6643909912741573,0.4816239521483845,0.11426251741609533,0.019700111684328784,0.6494568375919868,0.09003888509963603,-0.0747588277132173,0.46163243508026475,0.49803039257547344,0.5551928708195243,0.021573434122758584,0.017877801995126313,0.023500740160606225,0.024324735199778364,0.0010452347260985243,0.23316059642116785,0.437458508873954,0.593350801554835,0.45358810930045185,0.709921375928856,0.038829211520477865,0.06999281981546819,0.03497342212669401,-0.13285506288756163,0.1534022444775184,-0.1552117077984311,0.22118439892759226,-0.21704317919170876,0.1352557458717542,0.7622750260657057,0.38721754454866003,0.1695085581587042,0.8242346664904275,-0.03980864817676061,0.131966612972169,0.26553896106854535,0.1526924528920278,0.7387777425547692,0.28870230423974386,0.11627589204196294,0.30431371345249697,0.0,0.3710342208830276,0.08998936352361948,0.5424875196714303,0.08042317221785396,0.6235887228910983,0.14366149854051039,0.09921726819809162,0.16403428125254038,-0.14952216304221613,0.5444676291245576,0.5351754703480446,0.7627683760730681,0.5214498162674286,0.5471067200045645,-0.23349626559157208,0.5333289810128076
Thal_MDm_L,0.18701406656267353,0.06204749335090251,0.2628696992501014,0.27120117017728185,0.5792914875856162,0.20430049689194227,0.3409277354630543,0.698440300469009,0.6064316089350544,0.25472786567996997,0.2462336968794381,0.25335820473252507,0.0,0.1915879911978307,0.17236956916730448,-0.28594498750786496,0.7217712350583377,0.3336431162141759,0.42532901851546095,0.2617156175349484,0.2831538748681879,0.6643909912741573,1.0,0.4200939157699206,0.05947138180674964,0.06498590558675375,0.3100166691805233,-0.04084991514166635,-0.09548182315157042,0.4214481083354564,0.5416655502163978,0.5009065408317304,0.10049319569826243,-0.1653721750555816,0.14152666719558749,0.26754122364721467,-0.028419492051008344,-0.015155218872932532,0.40194204666490335,0.5059879791473856,0.2766053539499204,0.5256313840346974,0.029400997347404673,0.198667062697861,0.05615860551041493,-0.20142180516413014,0.012500729427580804,-0.03409306237998817,0.2392044849482441,-0.03892022919286009,-0.0023513075496469685,0.5512737687815056,0.5763155892149127,-0.04965715348489163,0.5673252981815798,0.18351948006193164,0.07732426051015273,0.11272729977461451,0.38621251667949197,0.5797214690480741,0.41818691573366484,0.2697407370551042,0.38810355793717954,0.0,0.336192742560068,0.27264036923176477,0.6443533791136292,0.24189021809975572,0.577115033901261,0.3110002225086279,0.29547397771963335,0.16367182731670196,-0.15702767948783272,0.4801884244567959,0.5612627591467646,0.684282498000089,0.3520537933341684,0.38648010339702454,-0.09189644449841977,0.5576458476326146
Thal_LP_L,0.4750080940547408,0.37469730472138807,-0.03790841884298995,0.08283060533815119,0.2345961915688249,-0.208004263703314,0.4493110959417018,0.5294263189913256,0.37348731809038677,0.0839455588269495,0.38833799758037063,0.37165276186674084,0.0,-0.05469755517798785,0.5603357063898612,0.058982662021644594,0.6150628336674253,-0.1783926940775053,0.5068696366104333,-0.004481493621929066,0.42442108626366726,0.4816239521483845,0.4200939157699206,1.0,0.08913885394198941,0.09211641505270962,0.4957061657608213,0.3119377057834277,-0.03301343353486101,0.6149932110714202,0.4772560910177864,0.09012780901290728,-0.14255419286435103,0.1815798411346123,0.03578172627067958,-0.19295329987988555,-0.032407810236988105,0.35826341271232504,0.5968100549872997,0.5938834692333222,0.5400655562717208,0.5867692926873324,-0.0200108258639689,-0.169593690870837,-0.15295925758266518,-0.1824643516530226,0.32917104486184146,-0.06527298199101546,0.18478368154211722,0.00760663175373179,0.3189585222869559,0.4205467486258653,0.03798013470064053,0.29715574206351353,0.5962326936363468,-0.26846828640630105,0.25729600186788143,0.36794792860267367,0.08258895368302038,0.5929436814725864,0.1913099434249305,-0.020565395077624393,0.0009631282869817285,0.0,0.5317503637380993,-0.20144148288020924,0.31662932391771387,-0.21059621730258024,0.5654253007224124,0.6824180815423242,-0.007219165360885804,-0.043853471306717344,-0.15990608694201636,0.5273407279942356,0.6135327578473998,0.5670474586293649,0.6061130935733777,0.7072684532378768,-0.3423481067872301,0.5347205350365124
Cerebellum_10_R,0.033990136225781356,0.24971365414465763,-0.03299209401358216,-0.36883987585370537,0.0530419293928802,-0.26553321285917947,-0.30004715804958765,-0.04237895484834347,-0.041151760340002376,0.17590862070803323,-0.2148455517825544,0.3286481286409264,0.0,0.01010764707693571,-0.04775656689843957,-0.054957097416383174,-0.02207971654348526,-0.16536628963891714,0.09154131678015738,0.33672307188311956,0.05571480175810176,0.11426251741609533,0.05947138180674964,0.08913885394198941,1.0,-0.07633749789449722,-0.02560488379832139,-0.2759460090068051,-0.5394303971686472,-0.035983686771819845,-0.13226925331999376,-0.1002995545040211,-0.3301213233073849,0.06588852709887978,-0.3359127475418151,-0.0965861150150986,0.2227993718309962,0.13708308584782491,0.0010429684214621473,-0.07450680396341171,0.17593773859238496,0.2869244626043251,0.03037674751587406,-0.39049190716236515,-0.488830253713208,-0.6240315521558809,0.05823834647323628,0.1306888317972329,0.10322581552819228,-0.24094754399535218,-0.173298583004069,0.01484467565140249,-0.10377839614516554,0.22313997751061454,0.02389790101191949,-0.12986923230940348,-0.10647010900140191,0.4209445686718948,-0.2069265026731982,-0.027205605710134625,-0.04132636071835093,-0.15760754930395304,-0.30749835989024965,0.0,-0.12069746161635585,-0.1577651667196199,-0.08303125740569435,-0.1905706375260291,-0.037215419764276496,0.006584191055332666,0.024713580387253315,0.04048121232375596,-0.38535554868577315,-0.04101797425037551,0.001880406124543003,0.08783707936257253,0.3485696014023458,0.3087484798165784,-0.33231302544714647,-0.06820762293474521
Postcentral_R,0.02577067719462713,-0.14871865696106468,-0.10437205164527498,0.19823487154679803,-0.11073000677389434,-0.05624412046979151,0.41461350088796395,0.04572833984362638,0.14788415685958198,0.02269421941736029,0.5279424265349659,-0.12945513826434543,0.0,0.24016267906639865,0.37432939215519845,-0.044569473853381475,0.24728781803350403,0.01501319925004041,0.1375367588561901,0.12095006659254956,0.7643478167371625,0.019700111684328784,0.06498590558675375,0.09211641505270962,-0.07633749789449722,1.0,0.23400733773968366,0.14687299334145132,-0.1074469024329097,0.5227628386317169,0.20343566759781162,-0.04988685492761474,-0.08209354119240889,-0.23104470331420818,0.12519342051127977,0.026561517945123802,0.05672597832758458,0.025663745134162898,0.17197226227448814,0.38457008339324195,0.08977317492268767,-0.14992868817110744,-0.15440282259051788,-0.06443128655969678,-0.17723308934102722,0.04387487647676755,0.23305237420446398,0.18293350165740047,0.062048930051729734,0.13925179304675803,0.12929179024563447,-0.01349213394719225,0.08163430485320161,-0.3543034292638178,0.1466489928325368,-0.052943611298278216,-0.2971676142231064,-0.10050152616451664,0.02583902316229318,-0.011258738871038522,0.018578928988023116,-0.05393404166415852,0.3320174241915499,0.0,0.10740937874232488,-0.04247532614067263,0.05183477901361352,0.09772514858370261,0.18497398664262704,0.14470165563715953,0.007265111227539137,0.0909104689780259,0.0415105486963727,0.24900608317105752,0.35873239285245845,0.1592890775005145,0.13073320857698562,-0.014928569624038606,0.02379474643322837,0.25825971924460717
Amygdala_R,0.5810088762327672,0.37400912436149764,-0.19427163693997831,0.36308310920152653,0.4558749314002519,-0.19972499162261328,0.624222798994685,0.6937991854307914,0.2924650404188747,-0.09023699483809267,0.4873359156958764,0.18405309019638652,0.0,-0.08046183013707395,0.7640151024567907,0.06311045082587871,0.6071994501586176,-0.21200235124948313,0.6008595713824999,-0.1906831672361245,0.5274977082928909,0.6494568375919868,0.3100166691805233,0.4957061657608213,-0.02560488379832139,0.23400733773968366,1.0,0.494910679496421,0.179229392023534,0.6000674583095887,0.3170958636212284,0.2323794751161509,-0.12003470530049469,0.17390265677807196,0.19385058381545825,-0.303176012194393,-0.09913604147626247,0.47542226695656553,0.48664729326218464,0.6484264942388569,0.4461434379989839,0.42035641426653014,0.014327557535945085,-0.08475354476350637,0.008814052433618555,-0.11149031534893371,0.4405320167063417,-0.1947498071932369,0.2251943955345367,-0.12843914453586253,0.4377774709686873,0.6215374867685747,-0.11443589040123374,0.267828871313242,0.8550839763473653,-0.2647568931007272,0.1596988389677699,0.21084470120002305,-0.07579208295004804,0.6322751569542924,0.11321704481582764,0.09093184907371495,0.21539651520209205,0.0,0.35313983799009613,-0.22991097194666363,0.14459678493594763,-0.18807338288818506,0.45815084460032734,0.2469011900647826,-0.10470154056396049,-0.04391545142937534,0.004003239353361334,0.46282480155049965,0.4350376431937934,0.5051963072616095,0.4426052362279045,0.45398760285748246,-0.06612235463713219,0.4425477079819661
Precentral_L,0.5299043402223723,0.44401331107266695,-0.5568896138540277,-0.009282586965571837,0.005268091710697633,-0.5532317094100714,0.36156899018308086,0.3155506409350286,-0.2460245263561009,-0.40723826404928043,0.7787041837901354,-0.005310847271080066,0.0,-0.3958466857274277,0.7378064001451824,0.5130158895431428,0.4038978863424725,-0.526314749073158,0.3203812346664083,-0.47322271936535015,0.4965884577192419,0.09003888509963603,-0.04084991514166635,0.3119377057834277,-0.2759460090068051,0.14687299334145132,0.494910679496421,1.0,0.3218720065999139,0.5988052578161497,0.35865840298683815,-0.22114923230456038,-0.33927633567516935,0.41048328556207536,0.0715550456178324,-0.31576922406087854,0.13170159030379114,0.5120020615296005,0.39114591257888226,0.5947065858746917,0.4337188682535181,-0.03598413949579099,0.043417292855703754,-0.40013182563193767,-0.13497634011266213,0.16073532047217215,0.40396298804805186,-0.10285499630032285,-0.05409727743109594,0.5208413031791461,0.6138703401644715,0.1593037175794364,-0.4499719015843111,0.3865487994641868,0.3498078346989254,-0.5254068084741038,0.4018143030019545,0.32503861587442673,0.19050373349949543,0.5119288261594472,-0.2752886748454733,-0.34246687337496573,-0.18628608836810967,0.0,0.38179326861006097,-0.6135992134986065,-0.3193042262135694,-0.4734542742842801,0.36559278915026044,0.23756278587636442,-0.5565378628237304,-0.5046066152423512,0.05509765395052726,0.4995253000389137,0.37159693632976876,0.303872005566441,0.3765010708271387,0.2439957138310768,0.1974153815076795,0.5006664828637665
