,Thal_VPL_R,Temporal_Pole_Mid_R,Rolandic_Oper_R,Frontal_Inf_Oper_R,Olfactory_L,Precentral_L,Thal_PuA_L,Thal_MGN_R,Fusiform_R,Frontal_Inf_Tri_R,N_Acc_R,Frontal_Med_Orb_L,Parietal_Inf_L,Frontal_Sup_Medial_R,Temporal_Inf_R,Thal_PuM_R,VTA_L,Thal_VL_R,Parietal_Sup_R,Vermis_6,ACC_pre_L,Angular_L,Postcentral_L,OFClat_L,Precuneus_R,Vermis_10,Vermis_4_5,Vermis_9,OFCmed_R,ACC_pre_R,Cuneus_L,Rectus_R,Cerebellum_Crus1_R,Cingulate_Post_L,Olfactory_R,ACC_sup_L,ACC_sub_L,Caudate_L,SupraMarginal_R,Frontal_Sup_2_L
N_Acc_R,0.46048150744926103,0.4094785832409178,0.7403758937449886,0.6829925502022094,0.7819122004548769,0.2971145418541407,0.39679786195143363,0.4378686950054505,0.14666312884145874,0.8105758393349254,1.0,0.22036001013333265,-0.02874234026965358,0.7543177973994268,0.4219407763879235,0.45692352215732596,0.19127711057278893,0.7995020865326266,0.0015884350329743672,0.0,0.6046124688055136,0.0572076607272812,0.07760663526526132,-0.016957371662390208,0.08063435135135359,0.0011926267168556003,0.00029324173284121563,0.10713844877988346,-0.01654706664372589,0.8075614925722748,0.0,-0.17393000836973108,0.1529198217449273,0.1522565803193142,0.8168263353555069,0.8148572648180094,0.7487734939971068,0.8531625154964461,0.16405936824060494,0.7475409199772113
Frontal_Med_Orb_L,0.23608943865586887,0.5626980876678858,0.022503338004901365,0.5936817925727346,0.10624010126009813,0.44401331107266695,0.6701240125463462,0.3369011278112282,-0.7088679574777874,0.578830408599097,0.22036001013333265,1.0,-0.3656453508094871,0.4795777154478061,-0.15057452528505946,0.42638910925733153,-0.1094434671638324,0.32279936280471067,-0.4988809844450337,0.0,0.6405490676849205,-0.06417843841810776,-0.16103125454281297,0.501547292821237,-0.7517350264618028,-0.07773835540983386,-0.7441058252944315,-0.28549655012239233,0.6859066019669355,0.33414662902756437,0.0,0.6039245760940386,0.42382012220974963,-0.2896072454158509,0.21822390120621576,0.4084417313202374,0.5924485622025363,0.2593796872142103,-0.4612784854970776,0.5574017904787782
Parietal_Inf_L,0.09889729784433633,-0.48882467894250475,0.1776202508726123,-0.06105436699559332,0.13704731246917035,-0.40723826404928043,-0.2381557631309095,-0.164918103286674,0.45477445047627113,-0.1559611722592406,-0.02874234026965358,-0.3656453508094871,1.0,-0.16198708380130972,-0.007129537405614998,-0.05969886601206333,0.21414803062071103,0.05217068967262088,0.6027483898842081,0.0,-0.18299429055846034,0.24277894419171117,-0.09241197178234076,-0.24377265521771713,0.40097745405142915,-0.10777151364673393,0.39652480137240526,0.14004630180230535,-0.43345112022310334,-0.10844967096593076,0.0,-0.35085561535224336,-0.5827750580166762,-0.12672354735924626,0.0719378977099863,-0.04258429999407708,-0.20400347833304455,-0.0012665635941691584,0.11792191166546277,-0.2008404730567812
Frontal_Sup_Medial_R,0.43770613937708935,0.5692134039240054,0.5160784296458766,0.8075750391263871,0.7512333683899443,0.4995253000389137,0.5955653306734214,0.45951634497938365,-0.17497839440451424,0.9123870387411751,0.7543177973994268,0.4795777154478061,-0.16198708380130972,1.0,0.17974523689709584,0.5888537694241389,0.1976035992343225,0.8364982778722378,-0.1905606334224841,0.0,0.7166747341292693,-0.004249879791112412,0.19230844800200222,0.23959849877062916,-0.20303092437117654,0.015961009790339122,-0.22588627889170837,-0.0664801397900459,0.22445954286287037,0.9309748752252622,0.0,0.05178196594059828,0.31158063698208005,0.1458953010661318,0.7414622052365322,0.9521356959990537,0.702606428930923,0.9372896467734778,0.007565579050234025,0.8691022354150032
Temporal_Inf_R,0.12109570585566896,0.47566946512800934,0.4396981641717096,-0.027117662133758103,0.1533645825376499,0.0715550456178324,0.08546509150785911,0.05825964078525914,0.5487596550270167,0.1841533128497656,0.4219407763879235,-0.15057452528505946,-0.007129537405614998,0.17974523689709584,1.0,0.015917900548212096,0.051471287111181666,0.15835145570735784,0.11178110189351535,0.0,0.024734531959244247,-0.19791587247296394,-0.07745765542933594,-0.19085857676312257,0.38802957658023696,0.36475918010746033,0.4091614877786112,0.24624758043992218,-0.2888080161622773,0.250378630233176,0.0,-0.32434189797206153,0.11904751043451976,0.2292463134315397,0.16437084799507284,0.22475996644892474,0.19838801967433312,0.29023953009506287,0.25476170217639654,0.12753247544954716
Thal_PuM_R,0.821149698586195,0.3495396857593085,0.3117370781540902,0.7617113925860368,0.5244487163675169,0.39628242824817367,0.7855889526581699,0.7246584991932014,-0.23943096525547816,0.648292178372106,0.45692352215732596,0.42638910925733153,-0.05969886601206333,0.5888537694241389,0.015917900548212096,1.0,0.38334056684489676,0.7288407805909134,-0.17181089086469484,0.0,0.6000340671370321,0.02832577046045976,-0.10086957243794897,0.10694171410000325,-0.2929452053276753,-0.09537656227263082,-0.13010742327283725,-0.2826042928028801,0.27340699605397,0.4767346566105113,0.0,0.06303807363088534,0.17002674169188758,0.1569997106699743,0.4280031348008094,0.6134138041123288,0.5123799122996748,0.5345929775888377,-0.28672135822848077,0.7591093913023038
VTA_L,0.5950022653117251,-0.167214587449257,0.13767750622307953,0.19523674984379494,0.3949711028672975,0.19722236203850754,0.16970589430974126,0.15997386564840477,0.21762485039719393,0.1710967159153365,0.19127711057278893,-0.1094434671638324,0.21414803062071103,0.1976035992343225,0.051471287111181666,0.38334056684489676,1.0,0.39653016060132323,0.2797072981280394,0.0,-0.10353357303744447,0.06806354814352056,0.20903467496307393,-0.2810330556964582,0.4198136831484955,0.12361981687340669,0.38409911928504514,-0.1090823652729124,-0.3426201674810889,0.1640223531724763,0.0,-0.5454626595311352,-0.08394664583443652,0.4974237762677806,0.28609864156091613,0.21819028132296606,-0.01913138641544199,0.2300434853301064,0.288099550991841,0.26556926344267273
Thal_VL_R,0.743504783051496,0.32178697073682183,0.6489553979560203,0.8398627191862863,0.8249366833642982,0.4038978863424725,0.6044787480660944,0.5644978267028488,-0.04614441883701906,0.8553364303269702,0.7995020865326266,0.32279936280471067,0.05217068967262088,0.8364982778722378,0.15835145570735784,0.7288407805909134,0.39653016060132323,1.0,-0.0008499503731109759,0.0,0.6674248182456877,0.07387710309976417,0.17836214426418784,0.0946578235260945,-0.025253255444191245,-0.07578256772264946,-0.09812684397785724,-0.11709099820416076,0.047666521994441685,0.7951525508300724,0.0,-0.1267358425698893,0.1254267473629101,0.19275711471879534,0.7522964071986415,0.8609593808275239,0.6459712786948253,0.8547941090779557,0.04144344970362877,0.8605127167855776
Parietal_Sup_R,0.04441393437202045,-0.48019073566636994,0.19440443657664921,-0.18079236368518775,0.1286059158611753,-0.3958466857274277,-0.2679211488375581,-0.2307372646146863,0.5343329733847484,-0.22843281140506239,0.0015884350329743672,-0.4988809844450337,0.6027483898842081,-0.1905606334224841,0.11178110189351535,-0.17181089086469484,0.2797072981280394,-0.0008499503731109759,1.0,0.0,-0.33647230745710655,0.22962685998336255,-0.0723396311562996,-0.36129165621575676,0.5746292608236241,0.028470654683114428,0.5369815238308269,0.0939202963779234,-0.5995666310664656,-0.1313844156765697,0.0,-0.49150511526360147,-0.5430954268856527,0.059970128447514134,0.025495927696295304,-0.10661081726212292,-0.24773233822008664,-0.023375638691891586,0.3724210862376638,-0.24553252827812447
Vermis_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACC_pre_L,0.3958232755191483,0.5317094613627537,0.4145037268431442,0.7696478786214307,0.5673666656820717,0.38015890602491337,0.6166085156512595,0.525457270876552,-0.36755828082912434,0.7561620963584581,0.6046124688055136,0.6405490676849205,-0.18299429055846034,0.7166747341292693,0.024734531959244247,0.6000340671370321,-0.10353357303744447,0.6674248182456877,-0.33647230745710655,0.0,1.0,0.006539716692089861,-0.021924370444585662,0.2980019412214516,-0.49675166873257215,-0.12535361945620224,-0.4460072809076377,-0.2582112517566497,0.48186989935670166,0.7177075614728782,0.0,0.34239029642785535,0.27815625515986075,-0.14811966120079825,0.6073421635825688,0.7291830009421141,0.7844004175580139,0.6335185424358967,-0.38312900394178484,0.7762643736302541
Angular_L,0.06707948512757747,-0.2597051047900919,0.06797864582151955,0.08165956929647296,0.1096541551381099,-0.22630866959432944,-0.08979520726617383,-0.07320502214890255,0.11374373771680865,0.003448866209852199,0.0572076607272812,-0.06417843841810776,0.24277894419171117,-0.004249879791112412,-0.19791587247296394,0.02832577046045976,0.06806354814352056,0.07387710309976417,0.22962685998336255,0.0,0.006539716692089861,1.0,-0.09579150069824693,-0.06073611295661941,0.09376025902565631,-0.264091184748495,0.09580763046451105,-0.058099186709045,-0.11439604962646868,0.03526853917947586,0.0,-0.13958918079202834,-0.2872064262619411,-0.13362301429691947,0.10297204382552802,0.044265798502004045,-0.023170884725366367,0.04267504287718575,0.018364836180540505,-0.040365954676195984
Postcentral_L,-0.036260031108631775,-0.01771553880051584,-0.05377283915587073,0.026693866366437193,0.1973482192253758,0.5208413031791461,-0.26329712921614656,-0.0006334674294517474,-0.05633686733470517,0.09568553580828255,0.07760663526526132,-0.16103125454281297,-0.09241197178234076,0.19230844800200222,-0.07745765542933594,-0.10086957243794897,0.20903467496307393,0.17836214426418784,-0.0723396311562996,0.0,-0.021924370444585662,-0.09579150069824693,1.0,0.030190066340420447,0.28260133707311946,-0.11055775136738524,-0.01906455089839007,0.08511865203674332,-0.042868350064559274,0.2251753912583153,0.0,-0.14642125046911647,0.23032840838435148,0.48526675286959714,0.15825145039441674,0.12641922263406932,-0.09861707825451646,0.18262873966241616,0.2326997824604323,0.19786169640863607
OFClat_L,-0.07962356773347062,0.36045029179554067,-0.13024025655506238,0.2193486405506517,-0.09495805530461957,0.32811609815921616,0.3536347325540746,0.1578164621227671,-0.5833543359069969,0.23874246887866585,-0.016957371662390208,0.501547292821237,-0.24377265521771713,0.23959849877062916,-0.19085857676312257,0.10694171410000325,-0.2810330556964582,0.0946578235260945,-0.36129165621575676,0.0,0.2980019412214516,-0.06073611295661941,0.030190066340420447,1.0,-0.5231050016123276,-0.04662788026823469,-0.5792615469296816,-0.16348666834844203,0.4205216929712846,0.12268571200263467,0.0,0.4957384172414127,0.3755136230675047,-0.09728741086410915,-0.05718656456284107,0.1416656817794923,0.22144766739683183,0.08304159238966213,-0.24387760118373641,0.24638195393347323
Precuneus_R,0.007472374841974605,-0.4407373659641585,0.22568042256533252,-0.3900443018199644,0.15553869880858762,-0.2146936712176473,-0.5697438111017014,-0.32856765696158957,0.812803123918624,-0.2777769584888062,0.08063435135135359,-0.7517350264618028,0.40097745405142915,-0.20303092437117654,0.38802957658023696,-0.2929452053276753,0.4198136831484955,-0.025253255444191245,0.5746292608236241,0.0,-0.49675166873257215,0.09376025902565631,0.28260133707311946,-0.5231050016123276,1.0,0.12796874947795908,0.7612212936802957,0.20496540713972988,-0.7950511713167281,-0.07575751694193367,0.0,-0.7809169292167348,-0.34294822826386745,0.45319939076301885,0.07704378147729188,-0.13877863352516248,-0.39983765276512784,0.015078386977237842,0.6294329227191431,-0.27737745318219853
Vermis_10,-0.079200144765102,0.23316407405685657,-0.08111735412557529,-0.2116844468223907,-0.10293061213407632,0.05509765395052726,0.07417344652373073,0.02988135559737167,0.12013830065355707,-0.08577259854938157,0.0011926267168556003,-0.07773835540983386,-0.10777151364673393,0.015961009790339122,0.36475918010746033,-0.09537656227263082,0.12361981687340669,-0.07578256772264946,0.028470654683114428,0.0,-0.12535361945620224,-0.264091184748495,-0.11055775136738524,-0.04662788026823469,0.12796874947795908,1.0,0.21513122472689217,0.084625231742605,-0.1423759804616566,0.04819771028005812,0.0,-0.12450981153571435,0.20733689913152348,0.25398933861385425,-0.09629491882111779,-0.012940021532358438,-0.0172734696185032,0.006367906917398645,0.20644691677846744,-0.04949336893867968
Vermis_4_5,0.051680486097772836,-0.3726056411114924,0.14064505990776457,-0.401604886129727,0.06688550262497556,-0.44213803583990735,-0.39947678117032226,-0.13332042998858126,0.8428156812230243,-0.33658981096503093,0.00029324173284121563,-0.7441058252944315,0.39652480137240526,-0.22588627889170837,0.4091614877786112,-0.13010742327283725,0.38409911928504514,-0.09812684397785724,0.5369815238308269,0.0,-0.4460072809076377,0.09580763046451105,-0.01906455089839007,-0.5792615469296816,0.7612212936802957,0.21513122472689217,1.0,0.15156243777171435,-0.6857904568238264,-0.05902702292790249,0.0,-0.7947276443026214,-0.39640222112705953,0.367737507336665,0.04406415133309994,-0.10545993265140742,-0.361546579314417,0.008691813638694678,0.4381965440817004,-0.32606773872531974
Vermis_9,-0.24250143059580676,-0.023496470695031642,0.1554050394191834,-0.1569262724926544,-0.003715425788942774,-0.16451575499439108,-0.2780169571766162,-0.11380017525596677,0.3052593625277613,-0.053742692685782134,0.10713844877988346,-0.28549655012239233,0.14004630180230535,-0.0664801397900459,0.24624758043992218,-0.2826042928028801,-0.1090823652729124,-0.11709099820416076,0.0939202963779234,0.0,-0.2582112517566497,-0.058099186709045,0.08511865203674332,-0.16348666834844203,0.20496540713972988,0.084625231742605,0.15156243777171435,1.0,-0.24919909820396446,-0.016594814440561156,0.0,-0.13782668297091374,-0.07019285353590828,-0.055717530548471395,0.02825079344543366,-0.03279050231960355,-0.021616325794850715,0.04910285059494814,0.2312757508422177,-0.17893764479172253
OFCmed_R,0.024445421112455297,0.48808227448980374,-0.19816266530490312,0.33444865473658897,-0.09246463059036206,0.41048328556207536,0.4415234886864024,0.3268150642889841,-0.7360327916654442,0.28837054105106064,-0.01654706664372589,0.6859066019669355,-0.43345112022310334,0.22445954286287037,-0.2888080161622773,0.27340699605397,-0.3426201674810889,0.047666521994441685,-0.5995666310664656,0.0,0.48186989935670166,-0.11439604962646868,-0.042868350064559274,0.4205216929712846,-0.7950511713167281,-0.1423759804616566,-0.6857904568238264,-0.24919909820396446,1.0,0.11897212396683318,0.0,0.8344311838804452,0.5088475939905133,-0.17294382983012935,-0.031682180518374126,0.1561269162223842,0.4066428118931719,0.004414572884679925,-0.5562901257250242,0.33310019813651026
ACC_pre_R,0.3701064838280347,0.4821452563427022,0.580766270113841,0.6940151703063488,0.7795825688725458,0.35865840298683815,0.43006164608560093,0.42744884637304753,-0.0029375274182744313,0.8438618042572975,0.8075614925722748,0.33414662902756437,-0.10844967096593076,0.9309748752252622,0.250378630233176,0.4767346566105113,0.1640223531724763,0.7951525508300724,-0.1313844156765697,0.0,0.7177075614728782,0.03526853917947586,0.2251753912583153,0.12268571200263467,-0.07575751694193367,0.04819771028005812,-0.05902702292790249,-0.016594814440561156,0.11897212396683318,1.0,0.0,-0.10315012908969577,0.2642849424452879,0.1538684684043212,0.8185803765738003,0.9263596316579903,0.6957736166754709,0.9370252384464705,0.051655631268985674,0.7873586186158296
Cuneus_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rectus_R,-0.15661944482172888,0.43063814531491135,-0.24750262005484172,0.20003954940743723,-0.2740689156005278,0.3220632780019844,0.34236224611768246,0.1509539960783569,-0.7536978237737415,0.12487687351866279,-0.17393000836973108,0.6039245760940386,-0.35085561535224336,0.05178196594059828,-0.32434189797206153,0.06303807363088534,-0.5454626595311352,-0.1267358425698893,-0.49150511526360147,0.0,0.34239029642785535,-0.13958918079202834,-0.14642125046911647,0.4957384172414127,-0.7809169292167348,-0.12450981153571435,-0.7947276443026214,-0.13782668297091374,0.8344311838804452,-0.10315012908969577,0.0,1.0,0.36736820914082924,-0.2968628135539455,-0.24220038185433068,-0.05006015573885284,0.29190735046435556,-0.16872584618024672,-0.45289995417444145,0.14784581706979086
Cerebellum_Crus1_R,0.00656043979338927,0.619989057437972,-0.14928049382768774,0.1400907798477031,0.01999055625724087,0.6184238043706425,0.3146807386923572,0.24743876926107825,-0.4962688143576318,0.28636594241498575,0.1529198217449273,0.42382012220974963,-0.5827750580166762,0.31158063698208005,0.11904751043451976,0.17002674169188758,-0.08394664583443652,0.1254267473629101,-0.5430954268856527,0.0,0.27815625515986075,-0.2872064262619411,0.23032840838435148,0.3755136230675047,-0.34294822826386745,0.20733689913152348,-0.39640222112705953,-0.07019285353590828,0.5088475939905133,0.2642849424452879,0.0,0.36736820914082924,1.0,0.28917195067669704,0.05928010809717386,0.19815228505726765,0.35463978868155527,0.15250525088901085,-0.1569256363821393,0.39307918520805957
Cingulate_Post_L,0.27709263889490454,0.17155030327714157,0.012676520201420157,-0.09522575812784634,0.18382468151691608,0.5082079409717994,-7.59623620605497e-05,0.27898613652550347,0.08425721911783973,0.01381308035231038,0.1522565803193142,-0.2896072454158509,-0.12672354735924626,0.1458953010661318,0.2292463134315397,0.1569997106699743,0.4974237762677806,0.19275711471879534,0.059970128447514134,0.0,-0.14811966120079825,-0.13362301429691947,0.48526675286959714,-0.09728741086410915,0.45319939076301885,0.25398933861385425,0.367737507336665,-0.055717530548471395,-0.17294382983012935,0.1538684684043212,0.0,-0.2968628135539455,0.28917195067669704,1.0,0.061150122674797316,0.07551045923891517,-0.011735843378613723,0.14955007287843475,0.5617271406393207,0.27295083216656024
Olfactory_R,0.42365203737200857,0.22640518312915814,0.639485141686871,0.6624054297318236,0.8545239409378241,0.17489816920869697,0.2577420505769259,0.311177200167174,0.15743385107124294,0.7658036065478279,0.8168263353555069,0.21822390120621576,0.0719378977099863,0.7414622052365322,0.16437084799507284,0.4280031348008094,0.28609864156091613,0.7522964071986415,0.025495927696295304,0.0,0.6073421635825688,0.10297204382552802,0.15825145039441674,-0.05718656456284107,0.07704378147729188,-0.09629491882111779,0.04406415133309994,0.02825079344543366,-0.031682180518374126,0.8185803765738003,0.0,-0.24220038185433068,0.05928010809717386,0.061150122674797316,1.0,0.8202243594572605,0.671820237251951,0.8444947069971128,0.058405357245313844,0.6701447197193459
ACC_sup_L,0.4678552213022952,0.4714606406246353,0.5949534520366172,0.8211558049648494,0.8041635308076115,0.36559278915026044,0.5574501743011836,0.47727907475956416,-0.03642925060930312,0.9103629060353203,0.8148572648180094,0.4084417313202374,-0.04258429999407708,0.9521356959990537,0.22475996644892474,0.6134138041123288,0.21819028132296606,0.8609593808275239,-0.10661081726212292,0.0,0.7291830009421141,0.044265798502004045,0.12641922263406932,0.1416656817794923,-0.13877863352516248,-0.012940021532358438,-0.10545993265140742,-0.03279050231960355,0.1561269162223842,0.9263596316579903,0.0,-0.05006015573885284,0.19815228505726765,0.07551045923891517,0.8202243594572605,1.0,0.7211914073501913,0.9661894376084809,-0.03689134410254209,0.840966445907261
ACC_sub_L,0.4052813216232577,0.6516762404093565,0.5201042428291384,0.7053260863986363,0.6168562673288747,0.39114591257888226,0.6143323541144105,0.5369079140794253,-0.29458108015912543,0.7933508253236171,0.7487734939971068,0.5924485622025363,-0.20400347833304455,0.702606428930923,0.19838801967433312,0.5123799122996748,-0.01913138641544199,0.6459712786948253,-0.24773233822008664,0.0,0.7844004175580139,-0.023170884725366367,-0.09861707825451646,0.22144766739683183,-0.39983765276512784,-0.0172734696185032,-0.361546579314417,-0.021616325794850715,0.4066428118931719,0.6957736166754709,0.0,0.29190735046435556,0.35463978868155527,-0.011735843378613723,0.671820237251951,0.7211914073501913,1.0,0.6585529311138529,-0.12460662518006438,0.7783497691215766
