,Thal_VPL_R,LC_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Precentral_L,Thal_MDl_R,OFClat_R,Cerebellum_10_L,Thal_PuI_L,Temporal_Pole_Sup_L,Lingual_R,Calcarine_L,Thal_VL_R,Rectus_L,Thal_MDl_L,Thal_AV_R,Thal_MGN_R,N_Acc_L,OFCant_R,Rolandic_Oper_L,Temporal_Pole_Sup_R,N_Acc_R,ACC_sup_L,Thal_AV_L,Red_N_R,Hippocampus_R,Insula_R,Cerebellum_6_L,Temporal_Mid_R,Thal_MDm_L,Temporal_Inf_R,LC_R,ACC_sup_R,Insula_L,Thal_VPL_L,OFCant_L,Parietal_Inf_L,ParaHippocampal_R,Thal_PuA_R,Raphe_D,ACC_sub_L,Occipital_Mid_L,Thal_IL_R,Temporal_Sup_R,Olfactory_L,Thal_LP_L,Postcentral_R,Olfactory_R,Precentral_R,Cerebellum_6_R,Vermis_4_5,Thal_LP_R,Parietal_Sup_R,Precuneus_L,Thal_PuI_R,Frontal_Sup_Medial_R,ACC_sub_R,Cingulate_Post_L,ACC_pre_R,Cingulate_Post_R,Cerebellum_3_L,OFCmed_R,Cerebellum_7b_R,Frontal_Sup_2_R,Pallidum_R,Angular_R,Heschl_L,Paracentral_Lobule_R,Frontal_Med_Orb_L,Frontal_Inf_Oper_L
Lingual_R,0.023106460456596662,0.7597537204999409,-0.3500013513453869,-0.136748134459692,-0.4734542742842801,0.40702409849600146,-0.08838610091913295,0.5947071701100635,0.17267687954608357,-0.31710437207635533,1.0,0.2997011974291584,-0.09376902375311148,-0.5506243267839401,0.46670968386192835,-0.4820477355950068,-0.3172920082416051,-0.14985277488511253,-0.3866238422923588,0.3606073109423703,-0.5718917615092167,-0.06669952266873434,-0.1621752215923446,0.2614991177978047,-0.49936514439122276,-0.0010494587675836287,-0.1851574491765847,-0.5075073999153996,0.39980890882121817,0.24189021809975572,0.32388900852187563,-0.13354668412186343,-0.12469044009412235,-0.18180505994266816,0.08042317221785396,0.05301334240211883,0.4595661895867341,0.5563424969277833,0.6854888764317097,0.4065269416796721,-0.5353671110435516,0.0,-0.4328396353700957,0.7093126119315283,-0.011863146310839262,-0.21059621730258024,0.09772514858370261,-0.037705540358441085,-0.22150707472649067,0.6514237417077452,0.804938266607592,-0.2098845144903936,0.5290105076340178,0.3928639024435434,0.5235571271834986,-0.2660348021225071,-0.46641298587440777,0.1888474973276016,-0.14851717816143606,0.718289996768947,0.8508777491215074,-0.7144344314102354,-0.39671716378781885,-0.34915121910438535,-0.04023921528938338,0.611030986778253,0.7195818854277222,0.34355953911403475,-0.7254467149658416,-0.16484152867591514
Calcarine_L,-0.04683620689641251,0.3615975008902005,-0.1870781843015209,-0.11960911493744589,0.1974153815076795,-0.0761853570065107,0.12902700127977676,-0.004560813261360965,-0.13736639968711525,-0.4590299047935046,0.2997011974291584,1.0,0.06616598919053353,-0.49618525372505007,-0.015351036727791437,-0.3956095158337439,-0.19078950490970784,0.02297953989310387,-0.13847018776696027,0.40427414561039354,-0.192678253151037,0.1051959052813382,-0.03082576786411412,0.18912988327864613,-0.30311592765047907,-0.12721702138129667,-0.0652771703879343,0.023344324587163935,0.1399499900975509,-0.09189644449841977,0.3304840117372962,-0.21167712961951865,-0.04152266957288341,-0.17659231580620044,-0.23349626559157208,0.0856817013689845,-0.09162742352651097,-0.012127389367472978,0.03992418311352407,-0.20188372611932062,-0.30249458046419936,0.0,-0.1685668234887581,0.3112366532062874,0.06867821242288197,-0.3423481067872301,0.02379474643322837,0.008299443764737544,-0.12279942371390476,0.25558581087808313,0.19009911396128848,-0.037712034725461197,0.028734102613676392,0.45808084196726445,-0.11558485047894335,0.008066549665644506,-0.6046230787418715,0.3356987136420342,0.03876370057727757,0.44154818923231637,0.28628530771874067,-0.31719892002814937,0.06125834273928321,-0.0648554574367655,-0.06152834196168292,-0.008553804638739573,0.42993699580635614,-0.1281640009730133,-0.26857331542059176,-0.07280535021261236
Thal_VL_R,0.743504783051496,-0.02350893840650564,0.8398627191862863,0.7405455476335292,0.4038978863424725,0.646495532404374,0.00029694653810199306,-0.10941162385236483,0.4819191992300451,0.43671345127497824,-0.09376902375311148,0.06616598919053353,1.0,0.14982574529526593,0.6254496060573554,0.6493752159020745,0.5644978267028488,0.6866455494924686,0.31995880347158157,0.35989234639403034,0.5112507961888284,0.7995020865326266,0.8609593808275239,0.013632120023561123,0.6623869785930926,0.7428196725738841,0.887239850502692,-0.06272473638824842,0.1967141899313432,0.7217712350583377,0.15835145570735784,0.003776459157471224,0.8077909890016802,0.882737486829168,0.6885350872392215,0.34075351157800615,0.05217068967262088,0.4192279226347216,0.2381954392726277,0.39075835314216056,0.6459712786948253,0.0,0.7428168191617059,0.2343160740491563,0.8249366833642982,0.6150628336674253,0.24728781803350403,0.7522964071986415,0.5962567694739536,-0.09305456904449569,-0.09812684397785724,0.5622860050436838,-0.0008499503731109759,0.04125160278152216,0.30881160184133877,0.8364982778722378,0.4417024498229162,0.19275711471879534,0.7951525508300724,0.011564126987171007,-0.12230944233094691,0.047666521994441685,0.013397659059422466,0.8643469594832109,0.7791395682038684,0.03437679198714492,0.010726547748179908,0.0722503306457871,0.32279936280471067,0.8026232366049085
Rectus_L,0.05815197269293576,-0.6900594457586628,0.4522631740781249,0.23888852738211516,0.43423089954473776,-0.1598939320126584,-0.024809610754580855,-0.3737079420897478,0.027457403382902836,0.44558156815071126,-0.5506243267839401,-0.49618525372505007,0.14982574529526593,1.0,-0.1948261259738642,0.654912885554379,0.28658605054705344,0.1197078364835926,0.6477244566647691,-0.3729554212609824,0.673428294845338,0.06779378552567442,0.27701736200042376,-0.20236693248380153,0.5237044511108093,0.22661879283228947,0.28426327330482487,0.3266544129116273,-0.18474098435813616,-0.11023429796797611,-0.13470679441249842,0.29649420341616467,0.2635409549697635,0.3241827673121081,0.13281222611303817,0.11255946608329422,-0.29509702669577487,-0.20301536084466418,-0.4365143113815968,-0.2933689645709652,0.44682174788054124,0.0,0.5111799001642473,-0.45976835075869027,-0.058028424912634276,0.3531711732234804,0.12269937022459172,-0.03046307702384186,0.4294660031877468,-0.4850285441932262,-0.6480138629647694,0.24641873165615402,-0.4124699424373615,-0.31203071621514705,-0.21925196139557498,0.35993298790925304,0.6243041547239062,-0.15881897798887815,0.1892104428915746,-0.6321531219713289,-0.6992736543882138,0.7583579899813214,0.4379373306698254,0.4247300713524606,0.2616616579316748,-0.47921242737417263,-0.722742499769931,0.051416628647901655,0.685061031650119,0.2873127755460978
Thal_MDl_L,0.6700908919521742,0.3982762615721825,0.45897585773111665,0.6243830883273871,-0.10312997489544465,0.8330961629515534,-0.10122220059882261,0.4523646138170105,0.6210092271785296,0.3757855009363258,0.46670968386192835,-0.015351036727791437,0.6254496060573554,-0.1948261259738642,1.0,0.14692845595336948,0.2812345730390479,0.5249989334239674,-0.1708149481473747,0.5279210836945726,0.01028128950015369,0.4407693826101794,0.5003675031880325,0.043366986203675344,0.2674270103461424,0.6229221394475424,0.4604439086957352,-0.37552183215325347,0.24719143436014024,0.779873389936404,0.059232422823556986,-0.06289828563334482,0.4644125871087255,0.6108288996335888,0.7341188547859056,0.20608629915177887,0.4103961304077329,0.6780751611336756,0.6511451224530477,0.7121837935744368,0.13848360454733577,0.0,0.3403106900249127,0.47621086187383244,0.6384071497473786,0.4101104608103849,0.0048187236812698535,0.5518955647271228,0.21773047629503164,0.3147104629209194,0.4017041346547195,0.2117242890329618,0.2943694859418468,0.07657076036520766,0.7588462451849206,0.36586064075554636,0.15325418066960123,0.10927811543023289,0.42168083582929367,0.34581237615733174,0.4158218035287364,-0.27826548518205785,-0.30913329746005663,0.3462502157269804,0.5842228374998372,0.38876307267368626,0.5134899045905209,0.2134345775761451,-0.15513133283575758,0.6332162239338757
Thal_AV_R,0.45710089226877443,-0.4166847948251945,0.7691328258477363,0.576248041011158,0.40074144092515007,0.18834711828376038,0.018630482337808122,-0.30329271866066343,0.26344372161447094,0.4682382109711503,-0.4820477355950068,-0.3956095158337439,0.6493752159020745,0.654912885554379,0.14692845595336948,1.0,0.5909031804091956,0.3993632525842919,0.6174995998434941,-0.23488453649670232,0.790758981295691,0.4983912891447095,0.6506789616283195,-0.1340430648752228,0.672400781108637,0.5782737222028376,0.7022972626944755,0.15262153811652437,0.06885179831477775,0.3293396364000529,0.08815627933735182,0.20226418024461829,0.5961233110717968,0.74418941337072,0.44295453925588163,0.2884001538020049,-0.20756491738356514,0.13560188216868396,-0.18294290773779429,0.027144922842796786,0.7378166452220729,0.0,0.7560288054458342,-0.18595805249682984,0.37326585345406643,0.6671009901195232,0.13776659454235266,0.3842176756720496,0.4947439677443617,-0.3692465402347249,-0.4647722076712791,0.6330537970455199,-0.2972302945030816,-0.26026149859141406,-0.00602271817096036,0.6636740114862997,0.7266506575944738,-0.121131096398832,0.555056137845704,-0.505288196447034,-0.5055714677811548,0.4871180072925998,0.2938065438592337,0.739635776709273,0.5871375076566384,-0.20200626257194737,-0.6159108704941927,0.0663323055700607,0.650141144514344,0.5612733756521552
Thal_MGN_R,0.5837382001782033,-0.10970023236381951,0.562260432444961,0.5936678844258579,0.42309967185837155,0.2972647661049836,-0.21337026762221384,-0.19683481743326525,0.38574417075469186,0.2263165640319334,-0.3172920082416051,-0.19078950490970784,0.5644978267028488,0.28658605054705344,0.2812345730390479,0.5909031804091956,1.0,0.41400873101541086,0.2473747509655541,-0.022582091034742898,0.5626945476171598,0.4378686950054505,0.47727907475956416,-0.3534409439284799,0.4035987187466629,0.6194555390740979,0.5554766688313557,0.12486798955359682,0.2122749160250977,0.34044416303005587,0.05825964078525914,0.09910361044055077,0.44463497806378854,0.6321540561914111,0.547999258482946,0.16444529290814708,-0.164918103286674,0.13395164999786974,-0.011016429651045658,0.20856562160147693,0.5369079140794253,0.0,0.6343143103159946,0.03777360380777523,0.37441072171769574,0.35477480374568,0.039714491919041854,0.311177200167174,0.351380139816861,-0.09657182094410802,-0.13332042998858126,0.19332355730066642,-0.2307372646146863,0.016895146369330382,0.25731691643309135,0.45951634497938365,0.5969140715134482,0.27898613652550347,0.42744884637304753,-0.12726978165507924,-0.2388233166869003,0.3268150642889841,0.07182790626623953,0.595393256182879,0.6004451847033583,-0.1990293713863325,-0.2826051735433986,-0.05800170428599695,0.3369011278112282,0.6106298818798296
N_Acc_L,0.5978569530673762,-0.0809653569141852,0.5994748872798998,0.5971699241272351,0.3203812346664083,0.41090233631320044,-0.1767368059206273,-0.06649806660510593,0.39812822863587605,0.46512613300409766,-0.14985277488511253,0.02297953989310387,0.6866455494924686,0.1197078364835926,0.5249989334239674,0.3993632525842919,0.41400873101541086,1.0,0.2592270757645527,0.21357268732831117,0.4367505719155797,0.5438136164838027,0.5680933046196532,-0.022012673620746447,0.6422832038760156,0.6597679066209586,0.6038538896541936,-0.03182716242294445,0.13945063735973853,0.42532901851546095,0.038184948178360545,-0.014345571787171253,0.5195624583415845,0.635966663426317,0.601821988055472,0.3414191373607313,0.087001472164644,0.3719492967573402,0.10044120514118453,0.3819297098327145,0.5346456685610365,0.0,0.6112611365175327,0.1610574592479821,0.7715433907504539,0.5068696366104333,0.1375367588561901,0.5568853968672443,0.44913342416654545,-0.019881514235299744,-0.17313637304744872,0.310399102735323,0.03194276044960588,-0.029581355035089997,0.23775510720023155,0.5528560507893757,0.23659335230698128,0.12140143953252547,0.516046949482652,-0.011250379280508227,-0.10592477153122487,0.10886831975367287,0.06112476247500637,0.5994541052977816,0.7404114448809336,-0.05013048737617982,0.01931795206001743,0.03678188741494296,0.21201795463992656,0.6800654813800073
OFCant_R,0.1458421183879846,-0.3887280001790101,0.4167814224087979,0.1366225823441796,0.40396298804805186,-0.06702060469815757,0.07924937934323179,-0.41355568076129234,-0.03302879201276182,0.11893290828401774,-0.3866238422923588,-0.13847018776696027,0.31995880347158157,0.6477244566647691,-0.1708149481473747,0.6174995998434941,0.2473747509655541,0.2592270757645527,1.0,-0.5032902465182557,0.7249641360943474,0.40279395927717143,0.43631256487214654,-0.1500972352416175,0.40708401584738974,0.2749252060009307,0.5302582886022952,0.2024699097764289,0.30168355400498986,0.012500729427580804,0.4331497998288328,0.2771252813228935,0.4206791701095701,0.3458167082643348,0.1534022444775184,0.2652241642448543,-0.28307353113375894,0.024151458257593544,-0.2632822334830082,-0.21514789391025507,0.5815487908328615,0.0,0.5125565588277203,0.002684466381533173,0.1624148286439642,0.32917104486184146,0.23305237420446398,0.16559867665430134,0.4005748220412545,-0.2600021520072335,-0.44109916218167833,0.23406701323170215,-0.23945481213494973,-0.08767221462660231,-0.2666026533349638,0.5219673163614499,0.374717119011375,-0.06785135614462771,0.39186664087139034,-0.3943473964133669,-0.4346988101383636,0.3836528070884525,0.42893490258212597,0.5400575110637982,0.3790886507337736,-0.30917938523826594,-0.6840167417171389,0.1214124628870143,0.6141756875743317,0.1887393606678873
Rolandic_Oper_L,0.2380939633769444,0.2546298585816712,0.1535263180927858,0.3481443557769263,0.19050373349949543,0.475290176299178,-0.034729819241701355,0.19125360263052843,0.25974885386706537,0.16531451679514195,0.3606073109423703,0.40427414561039354,0.35989234639403034,-0.3729554212609824,0.5279210836945726,-0.23488453649670232,-0.022582091034742898,0.21357268732831117,-0.5032902465182557,1.0,-0.3276151345902759,0.21724007951227697,0.2595144919791909,0.2510305849907744,0.06790634997252373,0.14054719311357522,0.11374568494639432,-0.07049376605859174,-0.14472651030511027,0.38621251667949197,-0.17653743233975358,-0.2707874305167079,0.26880717395827824,0.23661143347338565,0.1526924528920278,-0.11693091155169795,0.18314498068548007,0.2206086227212804,0.38653675866724013,0.2993021061718231,-0.15921388578625414,0.0,-0.0434505800763298,0.17888318024441008,0.43049394331290747,0.08258895368302038,0.02583902316229318,0.4033787952638449,0.14050835332793282,0.17417360046742805,0.3067188883814311,0.17694390488037873,0.11342187703106552,0.26609317844926406,0.3153746003004099,0.23923669179708792,-0.10617698702610545,0.4089348493728477,0.31121800693057355,0.5124369230696225,0.26694388547605824,-0.2601649229455941,-0.2578342536105446,0.14778068478946174,0.11610648336250226,0.1376641052438647,0.7566890969270135,-0.0645129946719681,-0.31257962193398314,0.4085825509470848
Temporal_Pole_Sup_R,0.3352949039861587,-0.4831484726491021,0.6866181588931936,0.47627197889471984,0.5299043402223723,0.035486630536735404,0.06886462131135922,-0.4264856368501615,0.20961539631435946,0.39528635637443066,-0.5718917615092167,-0.192678253151037,0.5112507961888284,0.673428294845338,0.01028128950015369,0.790758981295691,0.5626945476171598,0.4367505719155797,0.7249641360943474,-0.3276151345902759,1.0,0.5194070295672059,0.6037183392319656,-0.33628453243376977,0.6369726157840359,0.5005627876029628,0.6631184011326073,0.2971780290653342,0.15013509204499811,0.18701406656267353,0.22342963802056012,0.27648526379701177,0.5538822126193528,0.63714171884344,0.4137389136438327,0.35007326490720814,-0.4135118788020194,0.10424097990136957,-0.2181856398193791,-0.06280316946437892,0.7594453978085127,0.0,0.7784991223987309,-0.19637370517012576,0.33701203562612403,0.4750080940547408,0.02577067719462713,0.3688582550098875,0.4331497492916074,-0.37776138690058186,-0.5674764015267675,0.33672752619846724,-0.48751934555914533,-0.2283622482220472,-0.08869952924453953,0.6415373943125131,0.630810550357863,-0.09653084388691825,0.5513180296419856,-0.5396083016013243,-0.5727739847613866,0.6457521119879118,0.3464677342221101,0.7145590103557514,0.5848644416182137,-0.44989994130185534,-0.6925125328458014,-0.10421039730502603,0.7266384267204644,0.5324844065222162
N_Acc_R,0.46048150744926103,0.053762518887961755,0.6829925502022094,0.4726923561211258,0.2971145418541407,0.4544390075720232,-0.014642760829923012,-0.1327109828810707,0.28987140763729663,0.2709769105289311,-0.06669952266873434,0.1051959052813382,0.7995020865326266,0.06779378552567442,0.4407693826101794,0.4983912891447095,0.4378686950054505,0.5438136164838027,0.40279395927717143,0.21724007951227697,0.5194070295672059,1.0,0.8148572648180094,-0.07167152663059931,0.5052196633151965,0.5389262950171355,0.858651313168992,-0.0933046273850644,0.440750623849519,0.6333891231167676,0.4219407763879235,-0.0004800202935855329,0.8046467724291274,0.7029113149726488,0.500577908691081,0.4051645390381801,-0.02874234026965358,0.5428500207410621,0.3818987570419252,0.4639171758442374,0.7487734939971068,0.0,0.5293777273730114,0.374148016282481,0.7819122004548769,0.44787021814262573,0.33395722265146427,0.8168263353555069,0.5362242797415616,-0.031394489849805036,0.00029324173284121563,0.38144163627972205,0.0015884350329743672,0.07118024670820287,0.156767204323224,0.7543177973994268,0.42033290907063126,0.1522565803193142,0.8075614925722748,0.07814434949078546,-0.002167362139142849,-0.01654706664372589,-0.09465657214206413,0.7877953743597063,0.5781200628463727,0.027408189036901925,-0.0368094660028494,0.09643676121372997,0.22036001013333265,0.6076967413834148
ACC_sup_L,0.4678552213022952,-0.08520033417132862,0.8211558049648494,0.612858096699397,0.36559278915026044,0.5277436548885627,0.10951362903991267,-0.08417127911056728,0.38652848224770453,0.4540258554238437,-0.1621752215923446,-0.03082576786411412,0.8609593808275239,0.27701736200042376,0.5003675031880325,0.6506789616283195,0.47727907475956416,0.5680933046196532,0.43631256487214654,0.2595144919791909,0.6037183392319656,0.8148572648180094,1.0,0.04609826894063647,0.6870953029351594,0.5880627091055555,0.9477900960592492,-0.014592913916370059,0.19153416797866993,0.577115033901261,0.22475996644892474,0.11395032207904071,0.9716190073612135,0.8196257547684209,0.6235887228910983,0.29886565961555245,-0.04258429999407708,0.39220194273286996,0.3179524265582452,0.3501937877451793,0.7211914073501913,0.0,0.7045655293375798,0.15619638151324586,0.8041635308076115,0.5654253007224124,0.18497398664262704,0.8202243594572605,0.5541802387890977,-0.11469407141637193,-0.10545993265140742,0.5033972154350371,-0.10661081726212292,-0.030323250533398356,0.2239139542636046,0.9521356959990537,0.5234640341051074,0.07551045923891517,0.9263596316579903,-0.0935247338406664,-0.16625773161222654,0.1561269162223842,0.052320344090191234,0.8721230452078672,0.5935839830385976,-0.0800436892561231,-0.11195954399902708,-0.12691033415030914,0.4084417313202374,0.7378060527753637
Thal_AV_L,-0.11873986575289305,0.1150568965731578,-0.06440284063053607,-0.16180788500063345,-0.10285499630032285,0.0945928422952065,0.13129627128062688,0.11450301355623327,-0.09943879998811,-0.1297985960109939,0.2614991177978047,0.18912988327864613,0.013632120023561123,-0.20236693248380153,0.043366986203675344,-0.1340430648752228,-0.3534409439284799,-0.022012673620746447,-0.1500972352416175,0.2510305849907744,-0.33628453243376977,-0.07167152663059931,0.04609826894063647,1.0,-0.05034901974463501,-0.13857468470711065,0.0009506603715850029,-0.11586539211111962,-0.09238115904000581,-0.03409306237998817,0.0443578391317538,-0.13844971065350686,0.05752260758587277,-0.1556267667430731,-0.1552117077984311,0.014429800410292883,0.17079020272235693,-0.008061804574316595,0.165491757543272,-0.09890414047154988,-0.2582712543426125,0.0,-0.16870542822346826,0.11820103827870848,0.05604961980253768,-0.06527298199101546,0.18293350165740047,0.031177211832520018,0.012544553238117859,-0.0017201804096847219,0.20473358792305177,0.11917661181970839,0.29039233181508795,0.100417968744706,-0.028530696371344554,0.0594425476008678,-0.3458666899667607,-0.008147357141947415,0.03271128829371614,0.2140241137324344,0.15918451207751724,-0.35623307136718724,-0.0012528395837089793,-0.08763858963188348,-0.14487969278628177,0.20432039342596553,0.3264463635067475,-0.002451338360044325,-0.22094477150755865,-0.14383450819592059
Red_N_R,0.4017609910339377,-0.6063237469284065,0.8214991911323396,0.5908219153073462,0.3765010708271387,0.2787363318342846,-0.0547096332835318,-0.310080954323518,0.3043990874635982,0.8000619092764011,-0.49936514439122276,-0.30311592765047907,0.6623869785930926,0.5237044511108093,0.2674270103461424,0.672400781108637,0.4035987187466629,0.6422832038760156,0.40708401584738974,0.06790634997252373,0.6369726157840359,0.5052196633151965,0.6870953029351594,-0.05034901974463501,1.0,0.5457528660941717,0.6688984017858098,0.18700446869900725,-0.2837214324804257,0.3520537933341684,-0.280889235852571,0.1330806936980913,0.6074367750311237,0.7208868853796313,0.5214498162674286,0.28203564368934103,-0.10630191008982971,0.10632772439271017,-0.12425874855787666,0.13944406949509194,0.6912986990801153,0.0,0.782550768893316,-0.32329157935566355,0.6005435593937096,0.6061130935733777,0.13073320857698562,0.5918654070818339,0.6125079519006216,-0.46653894304174015,-0.6181630111919953,0.42826702391107424,-0.27801859957908476,-0.4337581396430089,0.03720179387831367,0.7022091092655436,0.5104772997782435,-0.20757960094935013,0.5844349622431531,-0.5128463089589521,-0.5973330489060913,0.46893076681930124,0.2476908554073474,0.742536801513394,0.5169010629700459,-0.3046665536723019,-0.3122481684516707,-0.09103011385420992,0.637161309254037,0.684716879342962
Hippocampus_R,0.8399710717956463,0.02492838270807919,0.7333552763973121,0.8378437110068783,0.3498078346989254,0.6470116333571775,-0.05135247400866122,0.023884874835831613,0.6627158073628993,0.43383601745922434,-0.0010494587675836287,-0.12721702138129667,0.7428196725738841,0.22661879283228947,0.6229221394475424,0.5782737222028376,0.6194555390740979,0.6597679066209586,0.2749252060009307,0.14054719311357522,0.5005627876029628,0.5389262950171355,0.5880627091055555,-0.13857468470711065,0.5457528660941717,1.0,0.6631043197737561,-0.0961879874760663,0.35856877459766373,0.5673252981815798,0.1591437730351622,0.15146821018664225,0.5157363860629905,0.8254941854021013,0.8242346664904275,0.21794489068276252,0.059071258819203505,0.5267527366013531,0.1546372890323268,0.4165316894040257,0.49448562664709944,0.0,0.7719360981242337,0.3319668431609683,0.6002583406520722,0.5962326936363468,0.1466489928325368,0.4788567174742507,0.49968925850780377,-0.01874660436896862,-0.024684173032143313,0.3284139996647104,-0.008068567520951737,0.0019743767655383566,0.5170250162047784,0.5415799107738439,0.4123094335414473,0.20853486042376537,0.43559777896067714,0.034412461853177236,-0.05638561526056382,0.08170237284179929,0.09329132398691095,0.676092588286358,0.8664107465255757,0.04534148157489417,-0.06662256789223223,0.2836717310397271,0.28790123859481687,0.7765165309418878
Insula_R,0.5557620152579077,-0.08577381965936455,0.832864603154893,0.5832075250560794,0.3706503426799608,0.5343354346351196,0.06923574392172117,-0.13522636997634546,0.41381734528619774,0.3820151237916087,-0.1851574491765847,-0.0652771703879343,0.887239850502692,0.28426327330482487,0.4604439086957352,0.7022972626944755,0.5554766688313557,0.6038538896541936,0.5302582886022952,0.11374568494639432,0.6631184011326073,0.858651313168992,0.9477900960592492,0.0009506603715850029,0.6688984017858098,0.6631043197737561,1.0,-0.024168015230191575,0.3228643538427981,0.6028183002839426,0.317177898318801,0.12157127955608324,0.9299125455806487,0.8291802298282219,0.6612358825317746,0.35572037825030584,-0.06011670467185892,0.418139339223635,0.28468277215196863,0.3448515731099441,0.7778881738810863,0.0,0.7453868477032017,0.2581166777168263,0.8060293253299828,0.5687668960095681,0.2982207770713201,0.7878265801545349,0.6204249555442679,-0.11402771644775343,-0.10546404304038418,0.4689183307847743,-0.06411480816645349,-0.0211565334767238,0.21775167905941398,0.9304875493269071,0.5451597713706106,0.11497181123128884,0.8919491121231162,-0.08675872176829734,-0.17966917251784253,0.12495379357770996,0.045028707105274034,0.9092401411999398,0.6928710144328296,-0.08219908383350019,-0.20610023794912266,-0.028435319805312807,0.40313493765218933,0.6927028149636673
Cerebellum_6_L,-0.08800486293111803,-0.5086159760706456,0.10968988539425759,0.02065497868195631,0.5130158895431428,-0.34924622354621737,0.04382477975371793,-0.3986147267647071,-0.17181252637184372,0.11011072580898956,-0.5075073999153996,0.023344324587163935,-0.06272473638824842,0.3266544129116273,-0.37552183215325347,0.15262153811652437,0.12486798955359682,-0.03182716242294445,0.2024699097764289,-0.07049376605859174,0.2971780290653342,-0.0933046273850644,-0.014592913916370059,-0.11586539211111962,0.18700446869900725,-0.0961879874760663,-0.024168015230191575,1.0,-0.24256862727670958,-0.28594498750786496,-0.12868576131202905,0.03954985949062118,-0.02107401928974772,-0.002272945217956198,-0.1742874273618,-0.12141037495389152,-0.44160014780537266,-0.4051118675519231,-0.4761313311578468,-0.4332894332762444,0.1374893613953807,0.0,0.14006881971901888,-0.42135595129389264,-0.08917263216776077,0.058982662021644594,-0.044569473853381475,-0.11389350695652725,0.17012556896481076,-0.42414274637067306,-0.5100551372705125,0.050507497773580066,-0.5111885559790087,-0.12089586471145075,-0.3920119158794764,0.10018390575705052,0.1817629322366656,0.09766520355470412,0.01263541201485897,-0.3335827155450058,-0.5707945244428578,0.4018796352753745,0.29924919434537084,0.16852878797003598,-0.03265230718377415,-0.5676046067742297,-0.36565965820428725,-0.1937406511638759,0.3487942639858356,0.06970049192917993
Temporal_Mid_R,0.2964525833636116,0.5555852186892468,0.005796385488834676,0.04752112596111898,-0.009282586965571837,0.29172320498001086,-0.025024336535719265,0.20108261828596066,0.18373333055277571,-0.41902025897974654,0.39980890882121817,0.1399499900975509,0.1967141899313432,-0.18474098435813616,0.24719143436014024,0.06885179831477775,0.2122749160250977,0.13945063735973853,0.30168355400498986,-0.14472651030511027,0.15013509204499811,0.440750623849519,0.19153416797866993,-0.09238115904000581,-0.2837214324804257,0.35856877459766373,0.3228643538427981,-0.24256862727670958,1.0,0.27120117017728185,0.8763124487456899,0.08285209170242276,0.24954586235429765,0.14386977871395104,0.25130971007594005,0.23382097198458365,0.10000493692347609,0.6327706838312603,0.4635046380788496,0.38951899358726505,0.21664705273554058,0.0,0.012642521930153514,0.8306251402610954,0.22846477294929618,0.08283060533815119,0.19823487154679803,0.19676300074383585,0.025449263540855253,0.4554736396148926,0.5549527401861147,-0.035077205316612514,0.21501539750409668,0.38798505839566205,0.296281923649174,0.10956426690439205,0.06136632811487809,0.3374988247332364,0.1950711956847411,0.49931809626400414,0.514013415543558,-0.3485714911310108,-0.1726374140929789,0.16345897493594114,0.37608795554692587,0.2781202388377578,0.017483477906217054,0.322584630062378,-0.25530196275875466,0.050802200523667095
Thal_MDm_L,0.698440300469009,0.198667062697861,0.5778451542610863,0.5708218802714737,-0.04084991514166635,0.8126475125461825,0.08964888444841541,0.18163633068788515,0.5792914875856162,0.3631929685102975,0.24189021809975572,-0.09189644449841977,0.7217712350583377,-0.11023429796797611,0.779873389936404,0.3293396364000529,0.34044416303005587,0.42532901851546095,0.012500729427580804,0.38621251667949197,0.18701406656267353,0.6333891231167676,0.577115033901261,-0.03409306237998817,0.3520537933341684,0.5673252981815798,0.6028183002839426,-0.28594498750786496,0.27120117017728185,1.0,0.14152666719558749,-0.09062955276948717,0.5297684199754201,0.7141990617415515,0.6643909912741573,0.2392044849482441,0.25472786567996997,0.6064316089350544,0.5763155892149127,0.6443533791136292,0.40194204666490335,0.0,0.4242643902321379,0.38810355793717954,0.6662924995934661,0.4200939157699206,0.06498590558675375,0.6789507183846191,0.2831538748681879,0.10049319569826243,0.23611941486417848,0.3110002225086279,0.1915879911978307,-0.02197170924626358,0.6139466129435847,0.4801884244567959,0.336192742560068,0.017031054279094113,0.5416655502163978,0.18271993210556253,0.20430049689194227,-0.1653721750555816,-0.35552519857630155,0.5059879791473856,0.555424914418603,0.29547397771963335,0.26754122364721467,0.23981642350938606,0.06204749335090251,0.5797214690480741
