,SupraMarginal_R,ACC_sup_R,Temporal_Sup_R,OFClat_R,VTA_L,ACC_pre_R,ParaHippocampal_R,Vermis_4_5,Cuneus_L,Temporal_Inf_L,Thal_PuL_R,Temporal_Sup_L,Cerebellum_4_5_R,Frontal_Med_Orb_R,N_Acc_R,Frontal_Inf_Orb_2_L,Calcarine_R,Thal_MDl_R,Parietal_Inf_L,Amygdala_L,Occipital_Mid_L,Frontal_Inf_Tri_L,Cerebellum_Crus2_R,OFCant_R,Frontal_Inf_Tri_R,Temporal_Inf_R,Thal_VA_L,Thal_PuL_L,Hippocampus_R,Putamen_R,Rectus_L,Calcarine_L,SN_pr_R,Thal_MDl_L,Cerebellum_6_L,Thal_VL_R,Heschl_L,ACC_sub_L,Rectus_R,N_Acc_L,Postcentral_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Postcentral_R,Raphe_M,Thal_AV_R,Thal_AV_L,SN_pc_R,Cingulate_Post_R,Cingulate_Mid_L,Olfactory_L,Parietal_Sup_R,Precuneus_R,Temporal_Pole_Sup_L,Caudate_L,Thal_MGN_L,Vermis_3,OFCpost_L,OFClat_L,Hippocampus_L,Cerebellum_10_L,Frontal_Mid_2_R,Olfactory_R,Frontal_Mid_2_L,Angular_R,Thal_VPL_L,Thal_VL_L,Fusiform_L,Paracentral_Lobule_R,OFCmed_L,ACC_sup_L,Cerebellum_Crus1_L,Red_N_L,Cerebellum_7b_L,Raphe_D,OFCant_L,Cerebellum_10_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Thal_PuA_L,Heschl_R,Frontal_Sup_2_L,Precuneus_L,Precentral_R,ACC_pre_L,Insula_L,Thal_IL_R,Frontal_Sup_Medial_R,Cingulate_Post_L,Thal_PuA_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Thal_LP_L,Pallidum_L,Temporal_Pole_Mid_R,Lingual_R,Angular_L,ParaHippocampal_L,Vermis_6,SN_pc_L,Vermis_10,Thal_VA_R,Precentral_L,Cerebellum_7b_R,Cerebellum_4_5_L,Putamen_L,Frontal_Sup_2_R,Frontal_Inf_Oper_R,SN_pr_L,Lingual_L,Thal_LGN_L,Thal_Re_R,Red_N_R,Temporal_Mid_L,OFCmed_R,Thal_MDm_R,Temporal_Mid_R,Pallidum_R,Cerebellum_9_R,Thal_MGN_R,OFCpost_R,Thal_PuM_R,Thal_LP_R,Parietal_Sup_L,Supp_Motor_Area_R,Cerebellum_9_L,Vermis_9,Insula_R,Thal_PuM_L,Rolandic_Oper_L,Thal_LGN_R,Vermis_1_2,Thal_PuI_R,Frontal_Sup_Medial_L,Paracentral_Lobule_L
Calcarine_L,0.27092593295583295,-0.04152266957288341,0.3112366532062874,0.12902700127977676,0.24719688606853576,0.03876370057727757,-0.012127389367472978,0.19009911396128848,0.0,0.010833294704887109,0.024319124261891336,0.11090070380079409,0.10070353202699561,-0.1743571188345403,0.1051959052813382,-0.516471311949815,0.6861540217082588,-0.0761853570065107,-0.09162742352651097,-0.40534742702330284,0.0,-0.11960911493744589,0.27779655206297915,-0.13847018776696027,-0.06445248550407079,0.3304840117372962,-0.41519672545377745,-0.24984318658491678,-0.12721702138129667,0.09273883169703093,-0.49618525372505007,1.0,-0.15945722694505815,-0.015351036727791437,0.023344324587163935,0.06616598919053353,0.42993699580635614,-0.30249458046419936,-0.4519378165085126,0.02297953989310387,0.4580204880848552,0.04350477227297421,-0.02999380762440855,0.02379474643322837,-0.24716322817501774,-0.3956095158337439,0.18912988327864613,-0.34676069822573696,0.44154818923231637,0.23192863677896217,0.06867821242288197,0.028734102613676392,0.517749632177777,-0.4590299047935046,0.049127511003852646,-0.4347434438585164,0.34695739207373866,-0.4080737790313805,-0.1286828120317628,0.2128860342146812,-0.004560813261360965,-0.11294044316403035,0.008299443764737544,0.04272554438336169,-0.008553804638739573,-0.23349626559157208,-0.27995190692452965,0.05729675793613817,-0.1281640009730133,-0.21016871422177416,-0.03082576786411412,0.03961298641466643,-0.6917985993496278,0.011845320209127423,-0.20188372611932062,0.0856817013689845,-0.33231302544714647,-0.004907798892586662,-0.424095162434779,-0.2561560093356759,-0.1656122436722982,-0.030539238266070776,0.45808084196726445,-0.12279942371390476,-0.20701060911652164,-0.17659231580620044,-0.1685668234887581,0.008066549665644506,0.3356987136420342,0.03992418311352407,-0.028076172985939868,-0.192678253151037,-0.3423481067872301,0.15216315080137732,-0.10607029653212965,0.2997011974291584,-0.10897181603281311,0.14481961323870962,0.0,-0.02474354374295762,0.11424473726650251,-0.5231228586044461,0.1974153815076795,0.06125834273928321,0.2610798472823053,-0.03883636415383624,-0.0648554574367655,-0.1870781843015209,-0.0672393327989271,0.2776078779534194,0.07208741941053409,-0.3854669276132117,-0.30311592765047907,-0.23773083229532743,-0.31719892002814937,-0.04495560444647359,0.1399499900975509,-0.06152834196168292,-0.1480059638113383,-0.19078950490970784,-0.2851697882154275,-0.16246616491173096,-0.037712034725461197,0.1596195603510739,-0.14938520808700165,0.44794405353967376,0.03910144802952468,-0.0652771703879343,-0.2719636634430281,0.40427414561039354,-0.35950953129733887,0.3947757257504786,-0.11558485047894335,0.0342139629332312,0.21087359440272632
SN_pr_R,0.2035767321989804,0.29787001745490616,0.3120752355064253,-0.3425136385805613,0.2675665244155624,0.22276967031103162,0.38504872117263284,0.07646812081674861,0.0,-0.12389310268700982,0.20414506885575223,-0.0009313741137272476,-0.077926927570785,-0.1633354830630746,0.43808399288707467,0.0634289479734258,-0.032595871660480454,0.2503001503433164,0.05494011321469786,0.49059791225410426,0.0,0.47961777226085595,0.1370945199589741,0.19270244394719346,0.3263324851948493,0.17558949921939596,0.3251416207193567,0.3001782250480313,0.6150672978809524,0.18826809018439825,0.21022835209310695,-0.15945722694505815,1.0,0.3368024544070239,-0.03811021815610737,0.4790615688667825,-0.08817701042187598,0.36817304458268946,0.005893065819514564,0.3708708755651344,0.03931906771799416,0.4863936261800532,-0.1721773113435165,0.41461350088796395,0.15627501476802186,0.454339086758337,-0.2319180587964994,0.2280116339599183,0.17894916930384247,0.37761008709091376,0.3326782958697327,0.12435116561018693,0.13605627936867887,0.13021182153078437,0.2816977871343893,0.10383732836716912,0.20086867376775483,-0.10286062658745554,-0.078243405190398,0.23537024084963737,-0.04497002931110351,0.4582704079654354,0.1979750608131226,0.5053075682223923,0.1237006704851486,0.3603199912773212,0.4511093922395009,-0.04095808806865666,0.5629669861539305,0.07268697589317911,0.28039512667607597,-0.13963713369223132,0.3574461034651748,-0.13988184097978842,0.3321882149219895,0.18411767748207072,-0.30004715804958765,0.4073581896568017,-0.08070336364189876,0.36763772671912504,0.4182887310090784,0.5044624422531021,0.2779166467384623,0.49788008664961386,0.28715939483363834,0.46938354855528397,0.30824652324193397,0.2574619314094164,0.45504033919622605,0.026370049644572503,0.4893065754853824,0.25086921915557464,0.4493110959417018,0.13113055366269166,0.18100069309764602,0.05692185966085669,-0.06258964718459621,0.17465522668563205,0.0,-0.10923959430727186,0.05659759912736772,0.3683226384572834,0.36156899018308086,-0.005433882583870724,0.015651785032062535,0.28349037283507905,0.48808438987158553,0.37562570446202304,0.35074529718662634,0.027776593656682207,0.5787128080567985,0.18940510606022617,0.19527558154235758,-0.07629366260874618,-0.02883521091253277,0.2846153927829192,0.40141857781188345,0.598177574699117,-0.10560868817889248,0.5270861910380145,0.08569175997203327,0.4763914308451891,0.27780143100642385,0.175792640167962,0.6262745932433764,0.16965039500469262,-0.09748103407256517,0.36685882248631185,0.5165507700492056,0.09354182891283151,0.3851811608818407,-0.10546934154311892,0.15914728007830709,0.2938666500058325,0.1880309802468253
Thal_MDl_L,0.00986313798589569,0.4644125871087255,0.47621086187383244,-0.10122220059882261,0.4927212952304776,0.42168083582929367,0.6780751611336756,0.4017041346547195,0.0,0.6057752984404547,0.4077517426474875,0.6911884531629005,0.48419177621034704,-0.1586696701751706,0.4407693826101794,0.3080133844517112,0.20387389260772767,0.8330961629515534,0.4103961304077329,0.255941054286037,0.0,0.6243830883273871,-0.1909101895642298,-0.1708149481473747,0.3809725484059811,0.059232422823556986,0.6718340567573032,0.7185405701327076,0.6229221394475424,0.6065023936880694,-0.1948261259738642,-0.015351036727791437,0.3368024544070239,1.0,-0.37552183215325347,0.6254496060573554,0.5134899045905209,0.13848360454733577,-0.44759875962836804,0.5249989334239674,0.015316504662289624,0.37682744907079596,-0.1292412571860225,0.0048187236812698535,0.36322081456238653,0.14692845595336948,0.043366986203675344,0.24563829376359894,0.34581237615733174,0.13674521465701173,0.6384071497473786,0.2943694859418468,0.33174263181736124,0.3757855009363258,0.513873673121317,0.44628823115403227,0.4882648170928253,-0.03216818731678256,-0.31646779647185275,0.7528028299359423,0.4523646138170105,0.4554418307623689,0.5518955647271228,0.5106567707776074,0.38876307267368626,0.7341188547859056,0.7050287104717531,0.5869973443964112,0.2134345775761451,-0.1145677768859325,0.5003675031880325,-0.4203672270899597,0.43016698702954986,-0.021861949493316282,0.7121837935744368,0.20608629915177887,0.018785525550574847,0.5382882637587751,0.25292540754030646,0.14796939970598602,0.7237585461869602,0.36278612665456306,0.07657076036520766,0.21773047629503164,0.2771692663486916,0.6108288996335888,0.3403106900249127,0.36586064075554636,0.10927811543023289,0.6511451224530477,0.17590037365931324,0.01028128950015369,0.4101104608103849,0.731926228413738,-0.2289955231349052,0.46670968386192835,0.2138862464901837,0.6809111208220151,0.0,0.5188757812718273,-0.16324998820294553,0.3694607723137448,-0.10312997489544465,-0.30913329746005663,0.49538611206747984,0.6412767960353295,0.3462502157269804,0.45897585773111665,0.6378862014115324,0.5418781350817884,0.4972589626368374,0.20128301101546694,0.2674270103461424,0.5374133890179986,-0.27826548518205785,0.7580431183052918,0.24719143436014024,0.5842228374998372,0.36484826652407243,0.2812345730390479,-0.2535037197444862,0.5517671644191936,0.2117242890329618,0.34184126801497483,0.11633123650987255,0.2516917829579503,-0.03257430248907108,0.4604439086957352,0.6361345216631573,0.5279210836945726,0.23491972602992317,0.3477409107625081,0.7588462451849206,0.4056058593939882,-0.4243204679247487
Cerebellum_6_L,-0.18367918105356879,-0.02107401928974772,-0.42135595129389264,0.04382477975371793,-0.15236386288086046,0.01263541201485897,-0.4051118675519231,-0.5100551372705125,0.0,-0.4365855244755348,-0.21567203252869935,-0.4068147763325027,-0.518811075546304,0.3616689050800767,-0.0933046273850644,0.04036432733291819,-0.3762199429151358,-0.34924622354621737,-0.44160014780537266,0.1510669108389736,0.0,0.02065497868195631,0.20408442079768255,0.2024699097764289,0.13764378354578052,-0.12868576131202905,-0.1654099155639388,-0.21148924194680377,-0.0961879874760663,-0.14455715354794743,0.3266544129116273,0.023344324587163935,-0.03811021815610737,-0.37552183215325347,1.0,-0.06272473638824842,-0.36565965820428725,0.1374893613953807,0.420367494991139,-0.03182716242294445,0.27406159990913037,0.18983278270147613,0.06158664297421235,-0.044569473853381475,-0.32000339575615766,0.15262153811652437,-0.11586539211111962,0.14507416023297326,-0.3335827155450058,0.3138057998988253,-0.08917263216776077,-0.5111885559790087,-0.3826856620261001,0.11011072580898956,-0.06794517561825122,-0.024871304331876693,-0.5182351632712171,0.3693091652740368,0.3097377645233209,-0.46405718514118466,-0.3986147267647071,0.1620216123992562,-0.11389350695652725,0.12521909787542154,-0.5676046067742297,-0.1742874273618,-0.10108034060350005,-0.4300769371837858,-0.1937406511638759,0.4188976997219087,-0.014592913916370059,0.32217278290750384,0.03006133373906706,0.1875342668850428,-0.4332894332762444,-0.12141037495389152,-0.054957097416383174,-0.20249410935806814,0.12236460700212362,0.12880322567079053,-0.198983639971025,0.21746561158741803,-0.12089586471145075,0.17012556896481076,0.16182556929491268,-0.002272945217956198,0.14006881971901888,0.10018390575705052,0.09766520355470412,-0.4761313311578468,0.3692214766442318,0.2971780290653342,0.058982662021644594,-0.3655891294552786,0.3805584259465759,-0.5075073999153996,-0.24489703912731392,-0.5926479698390288,0.0,-0.30033303174267867,-0.016695576799953944,0.08498407865057005,0.5130158895431428,0.29924919434537084,-0.5804023399822705,-0.07001164086688587,0.16852878797003598,0.10968988539425759,-0.1738229468609633,-0.5619463831553054,-0.1986139047439367,0.12958136446996438,0.18700446869900725,-0.313819416226599,0.4018796352753745,-0.19969309923183232,-0.24256862727670958,-0.03265230718377415,-0.4182049268214529,0.12486798955359682,0.37267852803716495,0.029188855910045306,0.050507497773580066,-0.47100030380969743,0.36015387505513563,-0.3138179324458083,-0.08724897101561388,-0.024168015230191575,-0.10218853730894101,-0.07049376605859174,0.2501089271542399,-0.50152931658341,-0.3920119158794764,0.08075007908937275,0.5109754847585032
Thal_VL_R,0.04144344970362877,0.8077909890016802,0.2343160740491563,0.00029694653810199306,0.39653016060132323,0.7951525508300724,0.4192279226347216,-0.09812684397785724,0.0,0.06032580753155479,0.17558830855912502,0.10532737817272043,-0.11050448142730201,0.2259810363580146,0.7995020865326266,0.2653581969191151,-0.05330880389319553,0.646495532404374,0.05217068967262088,0.4876467053738348,0.0,0.7405455476335292,0.049199472110373864,0.31995880347158157,0.8553364303269702,0.15835145570735784,0.5182276320774651,0.6079118821276658,0.7428196725738841,0.7927841528009971,0.14982574529526593,0.06616598919053353,0.4790615688667825,0.6254496060573554,-0.06272473638824842,1.0,0.010726547748179908,0.6459712786948253,-0.1267358425698893,0.6866455494924686,0.17836214426418784,0.8118520274439729,0.06591517977757662,0.24728781803350403,0.08522191198893816,0.6493752159020745,0.013632120023561123,0.5913236042840231,0.011564126987171007,0.6909226357180956,0.8249366833642982,-0.0008499503731109759,-0.025253255444191245,0.43671345127497824,0.8547941090779557,0.40723860732575856,0.017808972831864833,0.2535317604361069,0.0946578235260945,0.31171233804063364,-0.10941162385236483,0.8565595971571703,0.7522964071986415,0.8129746970964209,0.03437679198714492,0.6885350872392215,0.7943790356145071,0.007306290498794269,0.0722503306457871,0.3949183801818865,0.8609593808275239,0.03365666938297466,0.42837826034291576,0.06642359999785093,0.39075835314216056,0.34075351157800615,-0.02207971654348526,0.6489553979560203,0.334609960486938,0.6044787480660944,0.673420489773241,0.8605127167855776,0.04125160278152216,0.5962567694739536,0.6674248182456877,0.882737486829168,0.7428168191617059,0.8364982778722378,0.19275711471879534,0.2381954392726277,0.7165253133128728,0.5112507961888284,0.6150628336674253,0.5956599234882022,0.32178697073682183,-0.09376902375311148,0.07387710309976417,0.11715287160238763,0.0,0.3391317639997368,-0.07578256772264946,0.563529134418868,0.4038978863424725,0.013397659059422466,-0.09580102704687433,0.8901735876491258,0.8643469594832109,0.8398627191862863,0.6445163812717645,-0.030327025484469326,0.3596322624607107,0.2919541188588048,0.6623869785930926,-0.022347726795722823,0.047666521994441685,0.8343108391144501,0.1967141899313432,0.7791395682038684,0.004406484882239797,0.5644978267028488,0.316037256888066,0.7288407805909134,0.5622860050436838,0.07304286596907973,0.5828184649287762,-0.002564361382965389,-0.11709099820416076,0.887239850502692,0.6733917221967564,0.35989234639403034,0.5467560557096807,-0.14968244932096386,0.30881160184133877,0.8679451598472153,0.15366056156973548
Heschl_L,0.3793935984000456,-0.09089765685511443,0.44372315255753,-0.15872642967544517,0.4352927915169341,-0.06722103652177823,0.3463094511166646,0.6451111461411483,0.0,0.7849786178465855,0.2946158747518299,0.8545133402305263,0.6801173122858533,-0.5965529214823835,-0.0368094660028494,-0.08652190906678033,0.6563264454210302,0.4092498345945554,0.4002800073494442,-0.45051900105520465,0.0,-0.01749455897981192,-0.2720280770359063,-0.6840167417171389,-0.2707819048206523,-0.06052396438503622,0.015165336456352445,0.16072624653053968,-0.06662256789223223,0.2222666447893779,-0.722742499769931,0.42993699580635614,-0.08817701042187598,0.5134899045905209,-0.36565965820428725,0.010726547748179908,1.0,-0.5166708916974392,-0.7256668824454253,0.01931795206001743,0.3694150378883539,-0.09355095194779438,-0.25334585203745186,0.026561517945123802,0.014510040894792284,-0.6159108704941927,0.3264463635067475,-0.4527373835793714,0.7348680969092989,-0.13198119004824915,0.19544921698329593,0.4265308007868384,0.7576831856276643,-0.10783563550038966,0.005686361865097527,-0.10156344759380376,0.603135139821597,-0.46830845251152414,-0.44311966288368126,0.7185270081789809,0.4730122546727083,-0.24051801178563548,0.12904459084000564,-0.11343814850575323,0.47844476397401237,0.024324735199778364,-0.08424635284260792,0.797002301651691,0.07829914227484568,-0.42576023126463697,-0.11195954399902708,-0.4693038436753609,-0.230553040403599,0.05614009361726067,0.39980746046544724,-0.10619328644069621,-0.0965861150150986,0.09764575366235559,-0.08851156173772348,-0.5998010295488994,0.024394335199136183,-0.29041352757704303,0.2869159985484503,-0.16736334971691516,-0.44272053144802764,-0.15984538613107488,-0.4014433673032342,-0.18912952562167942,0.28043889066015437,0.5896697760100955,-0.39383664268214824,-0.6925125328458014,-0.19295329987988555,0.5286205128471121,-0.6905288403300568,0.7195818854277222,0.21946020774525848,0.7619099816207221,0.0,0.29717803012970456,-0.15037525232735843,-0.3730725663329688,-0.31576922406087854,-0.4402385624979269,0.7738579031476699,0.0468972390312393,-0.30866620349403856,-0.2678358007195465,0.09126020588490127,0.8365378945835467,0.34411331567144504,-0.41874465747424644,-0.3122481684516707,0.4415879095821168,-0.6246586547540975,0.1947275332050005,0.017483477906217054,-0.1164276000810881,0.41903452501696375,-0.2826051735433986,-0.8515116504180227,-0.18679750117279206,-0.16679976479680805,0.3235013632469595,-0.4306615626099841,0.4363096290933185,0.14787652958930628,-0.20610023794912266,-0.09467940822392598,0.7566890969270135,-0.3402568381228,0.7216588333009579,0.42312335962284303,-0.11263273711217262,-0.3289937911465924
ACC_sub_L,-0.12460662518006438,0.7014815142714756,-0.03869518942447109,0.04957022578422499,-0.01913138641544199,0.6957736166754709,0.23620753803635516,-0.361546579314417,0.0,-0.382546699189679,0.10454116116806854,-0.39320640850160804,-0.3347573310634514,0.554662387073355,0.7487734939971068,0.25950248418327376,-0.4533352697602601,0.21572106846272784,-0.20400347833304455,0.5419929908405516,0.0,0.45027556031156796,0.21966574570472872,0.5815487908328615,0.7933508253236171,0.19838801967433312,0.2801143449765792,0.3966450194656372,0.49448562664709944,0.5597451358635526,0.44682174788054124,-0.30249458046419936,0.36817304458268946,0.13848360454733577,0.1374893613953807,0.6459712786948253,-0.5166708916974392,1.0,0.29190735046435556,0.5346456685610365,-0.09861707825451646,0.6313673822812143,0.19892702544088775,0.17197226227448814,-0.030068961460644878,0.7378166452220729,-0.2582712543426125,0.6836623652121362,-0.3245218901472016,0.5314060370257048,0.6168562673288747,-0.24773233822008664,-0.39983765276512784,0.4346714496555221,0.6585529311138529,0.33407963526535744,-0.3458492913953413,0.45422731890912255,0.22144766739683183,-0.22792272812729117,-0.3751559088375188,0.7045321146926063,0.671820237251951,0.5324021045590631,-0.28423073197376864,0.437458508873954,0.5848527207045959,-0.37845341110682035,-0.061217021032493296,0.6171185752115728,0.7211914073501913,0.3146856171291807,0.5464796181435907,0.010541135741073487,0.28315383710820186,0.34366496568660665,0.0010429684214621473,0.5201042428291384,0.38956393497516373,0.6143323541144105,0.4975844737022442,0.7783497691215766,-0.16636767749588874,0.5029894139875772,0.7844004175580139,0.6938854846244761,0.6519356815187215,0.702606428930923,-0.011735843378613723,-0.01836500987787757,0.6351430089293644,0.7594453978085127,0.5968100549872997,0.20009290275303585,0.6516762404093565,-0.5353671110435516,-0.023170884725366367,-0.30277743715948763,0.0,0.044417793812514476,-0.0172734696185032,0.5228434718552737,0.39114591257888226,0.06671628197887933,-0.44884938125270646,0.6208732154316323,0.8006511519032702,0.7053260863986363,0.3589707078531363,-0.4217162350111874,0.0669959466816742,0.37056725934153695,0.6912986990801153,-0.34737618397654724,0.4066428118931719,0.47275051425949927,0.21664705273554058,0.5238588213630929,-0.21759965597580241,0.5369079140794253,0.6572140874097561,0.5123799122996748,0.44771324846226124,-0.14756074808446248,0.5681906946317724,-0.2819651504155423,-0.021616325794850715,0.7778881738810863,0.46294376559727346,-0.15921388578625414,0.5782081260993474,-0.4940611032729179,-0.04637012819172221,0.7187498514234545,0.25299168500421043
Rectus_R,-0.45289995417444145,-0.07726719572472555,-0.7174157066492204,-0.12615371503605982,-0.5454626595311352,-0.10315012908969577,-0.41891563942868904,-0.7947276443026214,0.0,-0.48961595739496905,-0.2658499724753134,-0.5790045145818993,-0.6381157475353558,0.6008441770412091,-0.17393000836973108,0.3109209497970082,-0.7004855203248905,-0.4656463265054802,-0.35085561535224336,0.3222280188551582,0.0,0.0510953381627828,0.015257709085998562,0.4666896665472794,0.12487687351866279,-0.32434189797206153,0.14396518192658253,-0.17528851502846604,-0.03998924124495378,-0.2903189454585463,0.8323977228460264,-0.4519378165085126,0.005893065819514564,-0.44759875962836804,0.420367494991139,-0.1267358425698893,-0.7256668824454253,0.29190735046435556,1.0,0.028070996142458737,-0.14642125046911647,0.1113917594709635,0.1894376937237728,-0.036234773498398785,0.024219658156794395,0.44715292710875226,-0.26774309490633824,0.5065316492039051,-0.7501730690622204,0.09035060616705479,-0.2740689156005278,-0.49150511526360147,-0.7809169292167348,0.390019972837684,-0.16872584618024672,0.07025415723572583,-0.7132080308096764,0.6152934474962616,0.4957384172414127,-0.6779819422967103,-0.4474134612736216,0.14231672244668436,-0.24220038185433068,0.00623260791612834,-0.515935213076726,-0.13260984049877264,0.0406543771673423,-0.5154044654630754,-0.069451847262843,0.5555598395473317,-0.05006015573885284,0.415460946761902,0.29338153567728426,0.11950872351429537,-0.46754917342387536,0.049255213515914754,0.2511486469093366,-0.24750262005484172,0.37852677276104,0.34236224611768246,-0.15287791113384494,0.14784581706979086,-0.4142847316491877,0.18445174481873672,0.34239029642785535,0.05341460531476192,0.3418896909624107,0.05178196594059828,-0.2968628135539455,-0.6603386757444107,0.328044367123937,0.5597760144452877,0.1744631225568374,-0.586719486071822,0.43063814531491135,-0.699207491152304,-0.13958918079202834,-0.7276466146782723,0.0,-0.19075773895649592,-0.12450981153571435,0.43982823543571,0.3220632780019844,0.42594530639325384,-0.7822257986979713,-0.10962034031271752,0.13398532498126947,0.20003954940743723,-0.16302161916088,-0.810390351899327,-0.2556092989697157,0.5531135929352391,0.4169636190405818,-0.22095103083256332,0.8344311838804452,-0.24349816421926865,-0.3990321836599443,0.036575621787131016,-0.2612725793288626,0.1509539960783569,0.6805756522489325,0.06303807363088534,0.10417578859248897,-0.4478004818361885,0.4412297042766491,-0.561908554309774,-0.13782668297091374,-0.03696803662495319,-0.00816624892981319,-0.47379571172479334,0.4631015267387041,-0.8209066634046455,-0.4254712110623816,-0.028728004003519655,0.31712989608516984
N_Acc_L,-0.07834795005573553,0.5195624583415845,0.1610574592479821,-0.1767368059206273,0.26681318605039495,0.516046949482652,0.3719492967573402,-0.17313637304744872,0.0,0.03835350710824682,0.30418540180503195,0.15359133331326263,-0.06442123408473009,0.33219056484162307,0.5438136164838027,0.24444067553750862,-0.05679739637414883,0.41090233631320044,0.087001472164644,0.4631609045792889,0.0,0.5971699241272351,0.055333064917441735,0.2592270757645527,0.5695243184470455,0.038184948178360545,0.46746205041340055,0.5573364948733422,0.6597679066209586,0.5805127113658344,0.1197078364835926,0.02297953989310387,0.3708708755651344,0.5249989334239674,-0.03182716242294445,0.6866455494924686,0.01931795206001743,0.5346456685610365,0.028070996142458737,1.0,0.11684985141164488,0.6893904552187822,-0.01783085464946425,0.1375367588561901,0.18882814010928892,0.3993632525842919,-0.022012673620746447,0.581149387906033,-0.011250379280508227,0.46910483805133285,0.7715433907504539,0.03194276044960588,-0.032206606189750395,0.46512613300409766,0.542773272394749,0.3736224629946144,-0.06637406470906808,0.21857729837204232,0.02040146801817433,0.2906219030041093,-0.06649806660510593,0.6174367028040418,0.5568853968672443,0.5722960746402407,-0.05013048737617982,0.601821988055472,0.635794219472851,0.0663128115417594,0.03678188741494296,0.3602917416468944,0.5680933046196532,0.004012033721395355,0.46670363029583917,0.06242572918469439,0.3819297098327145,0.3414191373607313,0.09154131678015738,0.4892393449454936,0.27588440466594544,0.3934136283615861,0.5980586792816791,0.6223356950323544,-0.029581355035089997,0.44913342416654545,0.5916922410805273,0.635966663426317,0.6112611365175327,0.5528560507893757,0.12140143953252547,0.10044120514118453,0.5607301272490323,0.4367505719155797,0.5068696366104333,0.35083297401726476,0.2254497842950492,-0.14985277488511253,0.035178835848759055,0.13184961518862987,0.0,0.3215046813083774,-0.1620316360716712,0.41655174890800095,0.3203812346664083,0.06112476247500637,-0.07992405992619617,0.6498361671503715,0.5994541052977816,0.5994748872798998,0.5797879807713732,-0.031069308643104993,0.39987790605158857,0.3022804644207912,0.6422832038760156,-0.002201615732132344,0.10886831975367287,0.5513965571025414,0.13945063735973853,0.7404114448809336,-0.07046287352828486,0.41400873101541086,0.22127624907310728,0.6040148871793578,0.310399102735323,0.08795681807661286,0.5557903369910565,-0.012345793986582152,-0.08172212767770058,0.6038538896541936,0.6083876692682179,0.21357268732831117,0.528200071136364,-0.15186934211857014,0.23775510720023155,0.5352803301890087,0.06554926706247827
Postcentral_L,0.2326997824604323,0.16852054417772366,-0.06449340206472347,-0.02540285801700969,0.20903467496307393,0.2251753912583153,-0.14364135564021216,-0.01906455089839007,0.0,0.04016613948630573,-0.13731819151186564,0.13214090228259726,-0.09947890425570997,-0.08202148659170116,0.07760663526526132,-0.18620649513006424,0.20301467808470497,-0.040067108818685845,-0.09241197178234076,-0.22723038208125204,0.0,0.014196486063768684,-0.013110797884433645,-0.1988046630100836,0.09568553580828255,-0.07745765542933594,-0.2309770090969973,-0.11194852189502336,-0.11174332144673563,0.2402717696087852,-0.13020189452515007,0.4580204880848552,0.03931906771799416,0.015316504662289624,0.27406159990913037,0.17836214426418784,0.3694150378883539,-0.09861707825451646,-0.14642125046911647,0.11684985141164488,1.0,0.33315502902071403,-0.1205273756379819,0.13925179304675803,-0.500964259281226,-0.15564206009334233,0.2660195122209588,-0.18955910260279887,0.2908325779160648,0.498120619037044,0.1973482192253758,-0.0723396311562996,0.28260133707311946,-0.06830386926193178,0.18262873966241616,-0.2637988253139825,-0.1008068911185961,-0.07181097886796806,0.030190066340420447,0.012986763646959406,-0.25746827384577675,0.1467083925260852,0.15825145039441674,0.15848203285845427,-0.1803256238887896,-0.21704317919170876,-0.1905580968249987,0.05067856698451154,-0.19464745267017733,0.21420019936166765,0.12641922263406932,0.08325574163744154,-0.2678011752955844,0.31598732105054783,-0.13753018476402168,-0.07201041345466258,-0.24094754399535218,-0.05377283915587073,-0.01119619293775659,-0.26329712921614656,-0.19228676627775498,0.19786169640863607,0.3025186104368359,0.19050426207737933,-0.021924370444585662,-0.05488880628455608,-0.11126765289325298,0.19230844800200222,0.48526675286959714,-0.034348252305975116,0.23235532407273043,-0.14230659452949548,0.00760663175373179,0.1454988750621273,-0.01771553880051584,-0.004499338434459309,-0.09579150069824693,-0.0775277163957496,0.0,-0.1733439492397661,-0.11055775136738524,-0.1396675895141718,0.5208413031791461,0.036073546458549266,-0.06610329443786124,0.11810658483289518,0.12896604627751201,0.026693866366437193,-0.04546936362037549,0.02265931273779438,0.18165630369134989,-0.23991962155326452,0.04330424457732964,-0.19521344301755575,-0.042868350064559274,0.02294266834102506,-0.1962809420927322,-0.05815908153323157,-0.07323073352782176,-0.0006334674294517474,-0.21424474198946766,-0.10086957243794897,0.1499741066307636,-0.19537571791520533,0.12833366647398603,0.08150862868710422,0.08511865203674332,0.026684958579742724,-0.20524147971174353,0.6492273556968572,0.09753702974014139,-0.03704564768358675,-0.2144013289962719,0.2500963555634448,0.5026531133189488
