,Temporal_Pole_Mid_L,Fusiform_R,Frontal_Mid_2_L,Olfactory_L,Vermis_6,Rolandic_Oper_R,Cerebellum_Crus1_L,Precuneus_R,Amygdala_R,Precentral_L,Cerebellum_3_R,Vermis_3,Parietal_Sup_R,Cuneus_L,Thal_VA_R,OFClat_R,Rectus_L,OFCmed_R,ParaHippocampal_R,Lingual_R,Vermis_4_5,Cerebellum_6_L,Thal_MGN_R,Angular_L,Frontal_Inf_Tri_L,Cerebellum_10_L,Frontal_Med_Orb_R,Thal_VL_L,SupraMarginal_R,SN_pc_L,Thal_IL_R,Raphe_D,Hippocampus_R,Thal_PuA_L,Paracentral_Lobule_R,Thal_LGN_L,Postcentral_L,Temporal_Sup_L,Parietal_Sup_L,SN_pc_R,Cingulate_Mid_L,Supp_Motor_Area_R,Putamen_L,Cerebellum_6_R,Angular_R,Temporal_Pole_Sup_L,Supp_Motor_Area_L,N_Acc_R,Frontal_Inf_Oper_R,Postcentral_R,Thal_VPL_R,OFCant_R,Cerebellum_7b_R,Precentral_R,OFCant_L,Calcarine_R,Amygdala_L,Cerebellum_Crus2_R,Cingulate_Mid_R,ACC_sup_L,OFClat_L,Frontal_Mid_2_R,Pallidum_R,Frontal_Sup_Medial_L,Cerebellum_7b_L,LC_L,Cerebellum_8_R,SN_pr_L,Frontal_Sup_2_L,ParaHippocampal_L,Putamen_R,Temporal_Mid_L,Thal_LP_R,Thal_PuM_R,Rolandic_Oper_L,Temporal_Sup_R,Pallidum_L,Lingual_L,N_Acc_L,Thal_PuM_L,Thal_LGN_R,Cerebellum_9_R,Parietal_Inf_R,Hippocampus_L,Vermis_9,Paracentral_Lobule_L,Cerebellum_4_5_R,Thal_AV_R,Olfactory_R,Cerebellum_Crus1_R
Cerebellum_3_R,-0.13488065208608824,0.7432763366782468,-0.20753847576246964,0.027837777909314295,0.0,0.2668062741564306,-0.5449958866363493,0.5842650099916625,-0.04391545142937534,-0.5046066152423512,1.0,0.6545132936986796,0.47012596481313096,0.0,-0.0859216347871227,-0.18383938522886803,-0.28574466020473754,-0.4977800575540978,0.6093861859090017,0.7854282014894778,0.6032785587667175,-0.4603576096433668,-0.3317319739533607,0.08294943102615403,-0.03892460159941246,0.6443221795191066,-0.5487733306277309,0.04578860912482609,0.20502042308278487,0.2403868116359854,-0.3014447576393195,0.4462802124898234,0.09272095621909447,-0.41755018929064314,0.39132168834191927,0.28471085825090026,-0.16332449987878161,0.6020533452746906,0.41527650996114873,-0.24307825050834272,-0.34798225284991047,-0.3066387857923051,-0.04690780691122482,0.5686152625815329,0.521263992663862,-0.054688364577714386,-0.4127361716002137,-0.11049433884973701,-0.23800457153479748,0.0909104689780259,0.0056426571496660215,-0.26028038011058924,-0.3518311834009743,-0.12445989059707292,0.13947193075440517,0.47929991151549417,-0.24845720265273644,-0.20842038144154332,-0.1591580020741664,-0.15062853335016171,-0.5094026349580046,-0.24104386142610157,0.0695722951318479,-0.2825026523869889,-0.10836133943262855,0.5554892664414375,0.2583910731432952,0.11941261447478044,-0.35347988152516224,0.7649960324368861,0.07887844610905005,0.5380628155148647,-0.1324631742806801,-0.09691493893083086,0.20470583677095597,0.5593936411155241,0.3655450234063847,0.7265301491765271,0.03521698174692961,0.05247949089890739,-0.3196083914492716,0.36105350460182883,0.05734372906531646,0.5743796029978517,0.10425860218799435,-0.5859473910114139,0.7973109132637801,-0.3611534358318494,-0.019519260952360173,-0.5590492759288439
Vermis_3,-0.485784171173677,0.8241946683299106,0.01905285474203001,0.07757666269285814,0.0,0.247791307754813,-0.4458696066084488,0.7154653366578757,0.02333048335320883,-0.36735763839233504,0.6545132936986796,1.0,0.4647091063010057,0.0,-0.34790561057652897,-0.018339900646497934,-0.5838824733677697,-0.6018864926367002,0.6334793251179253,0.8388676352042064,0.860424461735836,-0.5182351632712171,-0.07274289646824522,0.06082335039039201,0.04125800753511857,0.5612878405665339,-0.6243887657378394,0.014794552554924612,0.2820207088103195,0.20279335092431172,-0.2806068481748225,0.48498565407856525,0.17409296519315764,-0.26052104065990933,0.32694255937841493,0.4024423877614884,-0.1008068911185961,0.560589121749755,0.6285407706459544,-0.44323185126776,-0.27424644817667254,-0.38199800322730465,-0.03252955492668057,0.7342840576426859,0.5984586471648448,-0.4243983468525052,-0.39067691850554187,0.08948217643675609,-0.26125727604951665,-0.024636744045241316,0.21106898730417362,-0.3194164634417335,-0.41457239747336844,-0.3025092154342989,0.06828987935321476,0.6711787521864714,-0.1972323584241558,0.14746525836790403,-0.2137633126165404,-0.0731325909686353,-0.5195802140626148,-0.22820522967447518,0.10667398629277447,-0.15976121362312143,-0.24079519535253335,0.893753468125108,0.3224392590391581,0.20060394152698555,-0.2295983245615757,0.8374801023413854,0.07633842863947665,0.258381845589603,-0.15667931836506854,0.02000734995660678,0.2733535223268008,0.7885374977859442,0.482250400855713,0.8481232555685997,-0.06637406470906808,0.1262188281887847,-0.5233236997111808,0.18373085876147346,0.24308115640333006,0.7109068950589605,0.07085943924224396,-0.4797754167377095,0.7099971234990635,-0.34618059621176306,0.02324542992620872,-0.34723028872863404
Parietal_Sup_R,-0.3317650034830784,0.5343329733847484,-0.1629401407751625,0.1286059158611753,0.0,0.19440443657664921,-0.33062933484441737,0.5746292608236241,-0.08046183013707395,-0.3958466857274277,0.47012596481313096,0.4647091063010057,1.0,0.0,-0.21405577858477962,-0.05148791237835237,-0.4124699424373615,-0.5995666310664656,0.30997755512003466,0.5290105076340178,0.5369815238308269,-0.5111885559790087,-0.2307372646146863,0.22962685998336255,-0.13206390594729375,0.349161870378123,-0.507867159096806,-0.037941651495864676,0.3724210862376638,0.09149659296054619,-0.30205333593748795,0.35988364608592494,-0.008068567520951737,-0.2679211488375581,0.44005158292296004,0.17457895254187894,-0.0723396311562996,0.37419576709497815,0.6932910834515773,-0.32637335260134165,-0.22011975847983092,-0.2604642979220306,-0.044850333277707204,0.39653478967126315,0.6844909629110992,-0.23614599390518762,-0.31500695229333736,0.0015884350329743672,-0.18079236368518775,0.24016267906639865,0.04441393437202045,-0.23945481213494973,-0.36452867479171164,-0.07499590222294597,0.1410242241964091,0.5256845962528586,-0.23472094188448478,-0.22354217234555904,-0.15228838764678443,-0.10661081726212292,-0.36129165621575676,-0.20867114397492334,-0.02607774205463346,-0.1562200951478202,-0.1614834222443306,0.5592960128550093,0.014298031918943268,0.08696502638773249,-0.24553252827812447,0.6061135995607988,0.05583720446131413,0.27497181909656215,-0.102374045676096,-0.17181089086469484,0.11342187703106552,0.4418648892467642,0.2696687342387882,0.6026989754090096,0.03194276044960588,-0.016762902736268136,-0.3310753924374172,0.39265910111520885,0.30830535838802847,0.4509466896280618,0.0939202963779234,-0.31719252047277513,0.4790780624601785,-0.2972302945030816,0.025495927696295304,-0.5430954268856527
Cuneus_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thal_VA_R,0.6263162519006243,-0.3846680512400554,0.5195985882597178,0.33396798517206044,0.0,0.345345274991154,0.07007264933456964,-0.5084230978992603,0.45398760285748246,0.2439957138310768,-0.0859216347871227,-0.34790561057652897,-0.21405577858477962,0.0,1.0,-0.038632804807981334,0.6214305443482298,0.3994029337855315,0.1804534496261945,-0.31174587646295127,-0.4674590359603753,0.08498407865057005,0.4085442687335445,0.05384864177656453,0.6682461149661649,-0.11925103175701537,0.4481884217637424,0.7289285438408806,-0.417878541065666,0.2615487706548146,0.6834016513173672,0.17079242134507425,0.554194935437997,0.5783494177179309,0.16387458996578746,0.08423048874793122,-0.1396675895141718,-0.05745340351482284,-0.1726419086539319,0.7549146222287219,0.2721896805481202,0.5820940389402387,0.5737985956295452,-0.34434012180900064,-0.10052636738544299,0.7341080684623246,0.5479067060026174,0.3070634189928971,0.729307618073094,-0.014928569624038606,0.44828366076245085,0.3660349617793115,0.19747060157493626,0.43214414074704005,0.2167795086826391,-0.5337629599238015,0.5890182472457511,-0.15096032694197584,0.5127725306708882,0.5384087894016678,0.2950808457382602,0.6615208080209849,0.5642349976925144,0.4770172806354787,0.0729895394904685,-0.43245820173928357,-0.3434012939304724,0.38343687647297703,0.5655046179643644,-0.16640186605289295,0.33148328305538904,0.25095187189762036,0.5320436496982592,0.5680198569442099,-0.0380148315995024,-0.3096563993471082,0.0956834158453721,-0.3929851636477378,0.41655174890800095,0.5692632218801648,0.7097280981480275,0.03561951683771251,-0.1460044440152705,-0.02638363212400054,-0.20783228176287388,-0.0595566745699622,-0.26626380199353633,0.7869646604964347,0.3514094422769967,0.02601757742253672
OFClat_R,-0.10240348886084628,0.0013647447902483687,0.07550585143137438,-0.016315816826202048,0.0,-0.08632020103442369,0.11417877260412729,-0.08686579478042268,-0.06887296076603319,0.08611005761785895,-0.18383938522886803,-0.018339900646497934,-0.05148791237835237,0.0,-0.038632804807981334,1.0,-0.024809610754580855,0.03080118426456142,-0.16224013691614844,-0.08838610091913295,-0.014367080423533525,0.04382477975371793,-0.21337026762221384,-0.02070460415576644,-0.019720766065152884,-0.0914970074550674,0.25086129754523195,-0.09518143765664432,-0.22417923664072842,-0.05443492319388197,0.06932918017373091,-0.143959537557552,-0.05135247400866122,0.14336160456885924,-0.15766208257636738,-0.437184230630375,-0.02540285801700969,-0.23164438998922257,0.034967839170307886,-0.11823223890075774,0.0014309999554812064,-0.16161640180511064,0.0369513768602896,-0.13122103491378354,-0.14887262891091319,-0.1909036421069434,-0.0023383100585246445,-0.014642760829923012,0.09248360647363917,-0.3506879518437496,0.0407679307087647,0.07924937934323179,0.022069246095144938,-0.24556678066354165,-0.09082283989313904,-0.03420039720641672,0.020296204777407525,0.1565159332431394,-0.13819528384549432,0.10951362903991267,-0.004410052412319102,0.029298033743797296,-0.1043668201601592,0.12465342289652191,-0.0019343395121408083,0.01621320247827527,-0.004753885470042076,0.07011889548783866,0.015280908427214149,-0.1550982765712465,0.016235722196724638,-0.06158641524361401,0.08990196059572036,0.015104666698743682,-0.034729819241701355,-0.06027196537618321,-0.06462210377393342,-0.10891924642299147,-0.1767368059206273,-0.1121933223345947,-0.16199236738297146,-0.06622474808288849,-0.1295359564568587,-0.05569174145924619,-0.04015125091358491,0.052690837014890565,-0.09850259398333414,0.018630482337808122,0.08763663817318405,0.24649265326857395
Rectus_L,0.41443905502805684,-0.617058416351394,0.26928562736438544,-0.058028424912634276,0.0,0.014387320457570886,0.362511561853453,-0.6717469576876737,0.3444207668696586,0.43423089954473776,-0.28574466020473754,-0.5838824733677697,-0.4124699424373615,0.0,0.6214305443482298,-0.024809610754580855,1.0,0.7583579899813214,-0.20301536084466418,-0.5506243267839401,-0.6480138629647694,0.3266544129116273,0.28658605054705344,-0.12308757072199801,0.23888852738211516,-0.3737079420897478,0.5538955293148542,0.24218609166279,-0.3199116519683553,-0.16647713275562762,0.5111799001642473,-0.2933689645709652,0.22661879283228947,0.5278106582150641,0.051416628647901655,-0.16188588763918352,-0.13020189452515007,-0.5428056182161859,-0.4055018413051996,0.5487422917982917,0.3317285048118923,0.5586573732365628,0.1895036022413766,-0.4850285441932262,-0.47921242737417263,0.44558156815071126,0.5336951580296792,0.06779378552567442,0.4522631740781249,0.12269937022459172,0.05815197269293576,0.6477244566647691,0.4379373306698254,0.4294660031877468,0.11255946608329422,-0.7082046858569628,0.49407991354766523,-0.0281647454965159,0.3404826730311749,0.27701736200042376,0.44211799393556406,0.4463909213721894,0.2616616579316748,0.2717766020114957,0.1024355324270811,-0.6900594457586628,-0.2416010642382324,0.062128385843678975,0.4102048356512531,-0.6259781071384287,0.0070774737500952315,-0.127107097135943,0.24641873165615402,0.2985302685738885,-0.3729554212609824,-0.45976835075869027,-0.29595243265904747,-0.7215031804255595,0.1197078364835926,0.21397400644500114,0.5457142635312211,-0.1729088206748076,-0.17895882020679935,-0.5310514491634355,-0.16491521093667827,0.3395447412233571,-0.5650862174698401,0.654912885554379,-0.03046307702384186,0.35171419800033554
OFCmed_R,0.44422288806115084,-0.7360327916654442,0.2288219869134703,-0.09246463059036206,0.0,-0.19816266530490312,0.459956225949742,-0.7950511713167281,0.17390265677807196,0.41048328556207536,-0.4977800575540978,-0.6018864926367002,-0.5995666310664656,0.0,0.3994029337855315,0.03080118426456142,0.7583579899813214,1.0,-0.34721176574448864,-0.7144344314102354,-0.6857904568238264,0.4018796352753745,0.3268150642889841,-0.11439604962646868,0.2256506693159921,-0.4038707187704564,0.7497561707301292,0.14929703195223606,-0.5562901257250242,-0.09723006801982789,0.4781649550433362,-0.3376953369033955,0.08170237284179929,0.4415234886864024,-0.297655948289526,-0.11747305196984233,-0.042868350064559274,-0.4618080361327004,-0.4580854283484185,0.5286520162393124,0.1833785264885245,0.41081512513138363,0.07719123285240301,-0.4917786175205604,-0.5753235647220982,0.38624590854826235,0.4163652678423998,-0.01654706664372589,0.33444865473658897,-0.23104470331420818,0.024445421112455297,0.3836528070884525,0.3783834256004706,0.11766728182785209,0.032722304695383016,-0.7380694316400656,0.426650399702543,0.10739410668096537,0.16966399291009424,0.1561269162223842,0.4205216929712846,0.29904648008597123,0.11431681093707946,0.17172329398423264,0.17228547402653716,-0.6915433065796841,-0.2905105434093468,0.056369811274156675,0.33310019813651026,-0.6743155011639792,-0.1075547037066163,-0.23603923538237398,0.15135814041075293,0.27340699605397,-0.2601649229455941,-0.6566225699659795,-0.3840607196059665,-0.7493293215130532,0.10886831975367287,0.14360908753131651,0.5137387078055239,-0.2857625229471412,-0.2386513919471602,-0.5306049450386687,-0.24919909820396446,0.3250314183050965,-0.6394681710167543,0.4871180072925998,-0.031682180518374126,0.5088475939905133
ParaHippocampal_R,0.040377797738005435,0.7064613686843895,0.22698052799937019,0.5218604725836252,0.0,0.7437891849405757,-0.2888296678847788,0.43471378688956813,0.2924650404188747,-0.2460245263561009,0.6093861859090017,0.6334793251179253,0.30997755512003466,0.0,0.1804534496261945,-0.16224013691614844,-0.20301536084466418,-0.34721176574448864,1.0,0.5563424969277833,0.5008247372770978,-0.4051118675519231,0.13395164999786974,0.10255406231231655,0.330461725280128,0.4019412115285173,-0.2826079831484014,0.5017060499038062,0.1326905210894963,0.36845575711564926,0.14068169058482194,0.7659564131805291,0.5267527366013531,-0.022026299535915807,0.3719833555364115,0.42770680168522607,-0.14364135564021216,0.44635878851254884,0.458668678419644,0.18922487752818726,0.017450840544213166,-0.00759106424237569,0.4386506480300437,0.42581037636369434,0.4974927259530201,0.14488192599082458,-0.033821304320932874,0.5428500207410621,0.2599981169097237,0.14788415685958198,0.3812161243679183,0.024151458257593544,-0.3854492634319853,0.13785769272700407,0.40974682404033563,0.34578403873927865,0.08190452673545094,0.02567862779757346,0.28119707880275774,0.39220194273286996,-0.35658682000094405,0.23333545024258495,0.46431797750978754,0.26352298523458095,-0.0969413102694611,0.5073997809091041,0.004630581371587192,0.4144766447128667,0.1987218869604191,0.7246786993302675,0.5446946515342733,0.21626922176391464,0.1784259777998256,0.26920905630061365,0.2206086227212804,0.6912727730181458,0.6453963035902751,0.6136379559497288,0.3719492967573402,0.40197108042853386,-0.013576619913463752,0.1889224467491719,0.11083673255867456,0.5807094827083926,0.15584207662266306,-0.4987483387195611,0.684266288619452,0.13560188216868396,0.5217595434433285,-0.34513984588561203
Lingual_R,-0.3492139099341977,0.8612065521273432,-0.17439695276904693,-0.011863146310839262,0.0,0.23250532637227686,-0.5201792357405811,0.8129711332815494,-0.18807338288818506,-0.4734542742842801,0.7854282014894778,0.8388676352042064,0.5290105076340178,0.0,-0.31174587646295127,-0.08838610091913295,-0.5506243267839401,-0.7144344314102354,0.5563424969277833,1.0,0.804938266607592,-0.5075073999153996,-0.3172920082416051,0.13651354671174923,-0.136748134459692,0.5947071701100635,-0.7702597674130943,-0.07959171249864162,0.39494733251124453,0.2195966432571669,-0.4328396353700957,0.4065269416796721,-0.0010494587675836287,-0.47538380751772774,0.34355953911403475,0.3164570581282905,-0.004499338434459309,0.6317672284261371,0.5238870883223602,-0.5027084820499521,-0.2833202066564401,-0.48112006006234054,-0.06755900943833185,0.6514237417077452,0.611030986778253,-0.31710437207635533,-0.47730236580700247,-0.06669952266873434,-0.3500013513453869,0.09772514858370261,0.023106460456596662,-0.3866238422923588,-0.39671716378781885,-0.22150707472649067,0.05301334240211883,0.7017205774874158,-0.3698354004963942,-0.10444441359128086,-0.24025156723049446,-0.1621752215923446,-0.5033795191295127,-0.31688993374678154,-0.04023921528938338,-0.23999948980769575,-0.11877415122391698,0.7597537204999409,0.3782361843309164,0.07691223681882976,-0.3861131311580917,0.8314862382694308,0.10234981670327532,0.4291159706161488,-0.2098845144903936,-0.17675026579168335,0.3606073109423703,0.7093126119315283,0.4757300051375185,0.8995548001902179,-0.14985277488511253,-0.037970483737085295,-0.5171497069410781,0.3636012089390275,0.17049270827013732,0.6861732674538963,0.18906333781571316,-0.5095792531651485,0.8359968866726799,-0.4820477355950068,-0.037705540358441085,-0.48914754212090594
Vermis_4_5,-0.46951387612498274,0.8428156812230243,-0.1375159348162438,0.06688550262497556,0.0,0.14064505990776457,-0.4721328414069652,0.7612212936802957,-0.20032648019171015,-0.44213803583990735,0.6032785587667175,0.860424461735836,0.5369815238308269,0.0,-0.4674590359603753,-0.014367080423533525,-0.6480138629647694,-0.6857904568238264,0.5008247372770978,0.804938266607592,1.0,-0.5100551372705125,-0.13332042998858126,0.09580763046451105,-0.16121946674752796,0.5871730243157028,-0.7124784496047863,-0.1405629803316225,0.4381965440817004,0.07748731887058698,-0.4820160595991737,0.5306343898971556,-0.024684173032143313,-0.39947678117032226,0.15786924639303013,0.35122666619987597,-0.01906455089839007,0.5620410268509234,0.5534714202011219,-0.6288960024606077,-0.28968954777728073,-0.5255625292502439,-0.09528842569131564,0.7230318410709267,0.5838500717133748,-0.4926977394860367,-0.4817725689866269,0.00029324173284121563,-0.401604886129727,0.021258228147228355,0.051680486097772836,-0.44109916218167833,-0.533907012674052,-0.32225984616114056,-0.07378303210372476,0.592829478321984,-0.3075993285022103,0.04153772449428957,-0.2884953141659328,-0.10545993265140742,-0.5792615469296816,-0.3054382197681204,-0.08877562223294562,-0.1777828271237737,-0.2202390271157422,0.8963174842793269,0.431386816738729,0.1119098010404111,-0.32606773872531974,0.8054585127410717,0.10347366118246164,0.2712421461265062,-0.21862354856094882,-0.13010742327283725,0.3067188883814311,0.7618613228793282,0.5306895731856787,0.8747334767391128,-0.17313637304744872,-0.007496675756284356,-0.5728429180222046,0.2503949153882173,0.25754269372557653,0.6301869336123808,0.15156243777171435,-0.4068167396220069,0.7373637621770469,-0.4647722076712791,0.04406415133309994,-0.39640222112705953
Cerebellum_6_L,0.12236460700212362,-0.5187270356543627,0.12521909787542154,-0.08917263216776077,0.0,-0.20249410935806814,0.32217278290750384,-0.3826856620261001,0.06311045082587871,0.5130158895431428,-0.4603576096433668,-0.5182351632712171,-0.5111885559790087,0.0,0.08498407865057005,0.04382477975371793,0.3266544129116273,0.4018796352753745,-0.4051118675519231,-0.5075073999153996,-0.5100551372705125,1.0,0.12486798955359682,-0.24489703912731392,0.02065497868195631,-0.3986147267647071,0.3616689050800767,-0.10108034060350005,-0.18367918105356879,-0.30033303174267867,0.14006881971901888,-0.4332894332762444,-0.0961879874760663,0.12880322567079053,-0.1937406511638759,-0.1986139047439367,0.27406159990913037,-0.4068147763325027,-0.47100030380969743,0.14507416023297326,0.3138057998988253,0.36015387505513563,-0.07001164086688587,-0.42414274637067306,-0.5676046067742297,0.11011072580898956,0.3692214766442318,-0.0933046273850644,0.10968988539425759,-0.044569473853381475,-0.08800486293111803,0.2024699097764289,0.29924919434537084,0.17012556896481076,-0.12141037495389152,-0.3762199429151358,0.1510669108389736,0.20408442079768255,0.18983278270147613,-0.014592913916370059,0.3097377645233209,0.1620216123992562,-0.03265230718377415,0.08075007908937275,0.1875342668850428,-0.5086159760706456,0.040587706410798306,-0.1738229468609633,0.21746561158741803,-0.5926479698390288,-0.14455715354794743,-0.313819416226599,0.050507497773580066,0.029188855910045306,-0.07049376605859174,-0.42135595129389264,-0.3655891294552786,-0.5619463831553054,-0.03182716242294445,-0.10218853730894101,0.2501089271542399,-0.4182049268214529,-0.16653553493056603,-0.46405718514118466,-0.08724897101561388,0.5109754847585032,-0.518811075546304,0.15262153811652437,-0.11389350695652725,0.5000688832708323
Thal_MGN_R,0.15120600667124895,-0.32223591184352257,0.6757100810095849,0.37441072171769574,0.0,0.1948697224805843,0.10295120770982946,-0.32856765696158957,0.5718556517756955,0.42309967185837155,-0.3317319739533607,-0.07274289646824522,-0.2307372646146863,0.0,0.4085442687335445,-0.21337026762221384,0.28658605054705344,0.3268150642889841,0.13395164999786974,-0.3172920082416051,-0.13332042998858126,0.12486798955359682,1.0,-0.07320502214890255,0.5936678844258579,-0.19683481743326525,0.27414262082095414,0.5399361029006995,-0.18041215193272178,0.14670881824841994,0.6343143103159946,0.20856562160147693,0.6194555390740979,0.6658192505082615,-0.05800170428599695,0.44209384039057303,-0.0006334674294517474,-0.071940699364258,-0.10812059996088241,0.4842323548833971,0.39971737046552896,0.5630437964982766,0.4760752669931726,-0.09657182094410802,-0.1990293713863325,0.2263165640319334,0.6137392897475324,0.4378686950054505,0.562260432444961,0.039714491919041854,0.5837382001782033,0.2473747509655541,0.07182790626623953,0.351380139816861,0.16444529290814708,-0.37408181666679446,0.6532242789608489,0.21802286756696979,0.4377468472453106,0.47727907475956416,0.1578164621227671,0.6148686086479253,0.6004451847033583,0.47733333157680097,0.026160680084624383,-0.10970023236381951,-0.14467859323031437,0.5441110450315064,0.673427401071858,-0.1198462206997619,0.2770402095745593,-0.16595440429899833,0.19332355730066642,0.7246584991932014,-0.022582091034742898,0.03777360380777523,0.18777581903077556,-0.27474013525223956,0.41400873101541086,0.6867988070780316,0.586224815527834,-0.27435230809380606,0.14305681182406402,0.0722697918563701,-0.11380017525596677,0.20532194126301598,-0.3608017846320419,0.5909031804091956,0.311177200167174,0.24743876926107825
Angular_L,0.19525020393335615,0.11374373771680865,-0.01541821670417565,0.1096541551381099,0.0,0.06797864582151955,-0.2112512744310893,0.09376025902565631,-0.03614553209743844,-0.22630866959432944,0.08294943102615403,0.06082335039039201,0.22962685998336255,0.0,0.05384864177656453,-0.02070460415576644,-0.12308757072199801,-0.11439604962646868,0.10255406231231655,0.13651354671174923,0.09580763046451105,-0.24489703912731392,-0.07320502214890255,1.0,0.10758547512667006,0.18081087061545284,-0.07354369594853603,0.10901806304923879,0.018364836180540505,0.1506247299961805,0.022995362958396975,0.24052648363159881,0.022258472773113408,-0.08979520726617383,0.08067356182803247,-0.016805795383009855,-0.09579150069824693,0.2773899071565504,0.134568578732072,0.0496490341530611,-0.11021905429046669,-0.10919386646485658,0.12894261013684308,-0.036639295707969796,0.2557503441676395,0.21295608136675814,-0.11804009761096282,0.0572076607272812,0.08165956929647296,0.03913851073844348,0.06707948512757747,-0.1813933759446208,-0.15156614398930182,0.022592800386829964,-0.04484703217840973,0.0395907983412869,-0.00969661089881119,-0.3584741462437182,-0.03533486339978226,0.044265798502004045,-0.06073611295661941,0.0034296602907267007,0.035618843218805304,0.015408464645622755,0.005621010257615097,0.04667153250224792,-0.21214221680998313,0.07329863314283282,-0.040365954676195984,0.2279523427937797,0.125084223341659,0.3107005911950433,-0.024359257800017475,0.02832577046045976,0.15260380641325316,0.0437835121309766,0.20047317051089641,0.22219460374968583,0.035178835848759055,0.1086925547812945,-0.03980430003048743,0.3660347385457383,0.07555741721092314,0.20512658576840861,-0.058099186709045,-0.23949355181810675,0.17743536858068898,-0.08359236538163005,0.10297204382552802,-0.2872064262619411
Frontal_Inf_Tri_L,0.41794256824793236,-0.21780587853920558,0.8748086873965532,0.5676457622944391,0.0,0.33018016166017544,-0.13829282650876867,-0.23030501924213317,0.6972675956983512,0.40354891388899145,-0.03892460159941246,0.04125800753511857,-0.13206390594729375,0.0,0.6682461149661649,-0.019720766065152884,0.23888852738211516,0.2256506693159921,0.330461725280128,-0.136748134459692,-0.16121946674752796,0.02065497868195631,0.5936678844258579,0.10758547512667006,1.0,-0.009560684648201326,0.3457501248296376,0.7635900301213232,-0.3204545204513818,0.3989032511230555,0.7805633426812602,0.33056566074864296,0.8378437110068783,0.6202584525795292,0.14010748575810386,0.3984844971826029,0.014196486063768684,0.27577829021822853,0.010519687283543501,0.6259494620010889,0.3980926148017237,0.6421422675174183,0.7069093461028504,-0.13645996082960696,-0.011990313487967868,0.6002849773393868,0.6396077962109011,0.4726923561211258,0.7853061737525034,-0.07257808628174033,0.7618754520027972,0.1366225823441796,0.0979657722329441,0.39660423305139747,0.11437349903348039,-0.2728242444218088,0.7032138432701927,-0.04532266166040978,0.5939816138636584,0.612858096699397,0.1483218312320561,0.7771895518273121,0.7609479993889778,0.5862716950754758,0.019516931242517604,-0.09992384463015198,-0.18041620797217028,0.6557958602731714,0.7386948833381156,0.13290580686768544,0.4352815810635666,0.24641714640926138,0.40349946848863605,0.8420401541704249,0.3481443557769263,0.020888524695390775,0.35276655917724176,-0.08560931882351881,0.5971699241272351,0.8095190803874844,0.5798502665319069,0.04353143576379048,0.0180730579359705,0.421718017951461,-0.3289880251371324,-0.025657397752176438,-0.20328882989191366,0.576248041011158,0.49769981003877095,0.05006335425138858
Cerebellum_10_L,-0.06930443189034854,0.5777657925287378,-0.1777842431875021,0.03232223446117429,0.0,0.10774606020474715,-0.536636702634697,0.41990445027040246,-0.14117189546293968,-0.5236184453631519,0.6443221795191066,0.5612878405665339,0.349161870378123,0.0,-0.11925103175701537,-0.0914970074550674,-0.3737079420897478,-0.4038707187704564,0.4019412115285173,0.5947071701100635,0.5871730243157028,-0.3986147267647071,-0.19683481743326525,0.18081087061545284,-0.009560684648201326,1.0,-0.4434111432396976,0.09772801703770322,0.017663702474049674,0.2685360136109792,-0.25416675782979775,0.35758827958327666,0.023884874835831613,-0.303778100105367,0.1322160695177765,0.2278841509973162,-0.25746827384577675,0.5487652566834925,0.34287240867842045,-0.25582457638460193,-0.41625380640493226,-0.43058561727489164,-0.011952459943453663,0.45949033520284094,0.5105198662097205,-0.0795140314010041,-0.45320160002065957,-0.1327109828810707,-0.21813275653141853,-0.18258308187816724,0.044320959683146276,-0.41355568076129234,-0.35902747325489653,-0.3106697730973004,0.004264217674923137,0.316093245186228,-0.20358745954562954,-0.17017026023985116,-0.2691835610110746,-0.08417127911056728,-0.44269005595964206,-0.22736114807458757,-0.01854576042053414,-0.21430111152514963,-0.1463641352001386,0.5007462226805756,0.15972268969367195,0.06151777860839896,-0.34378129693731185,0.6466503381648926,0.06419220749589537,0.4894176781406428,-0.0880723760581903,-0.04374573124789944,0.19125360263052843,0.3868600582852876,0.370362237786499,0.6376788426249069,-0.06649806660510593,0.08721839875234448,-0.29209357476438186,0.3070324523512474,0.12234155476864095,0.49779805503603225,-0.127027413259012,-0.5815973762632262,0.6285333737949914,-0.30329271866066343,-0.009869294330304068,-0.49419307740365387
