,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R
Vermis_8,0.13906312039272736,0.2188922644693586,0.2712665796383795,0.5684540857266244,-0.05383418446182287,0.4045500058330414,0.4565320274502719,0.08284047719690597,0.15899125775068848,0.3896819436613362,1.0,0.04682605278074531,0.21110166465796076,0.12941833732290461,0.534556843249639,0.33984575247491866,0.5408105306844159,0.38544439833912025,0.1316464389864669,-0.04519913376131981,0.3851579077275551,0.4005821565075477,0.3022540101009061,-0.20871246917780129,0.443132667224489,0.23448438477304562,0.04091962315130162,-0.27739870280124207,0.39479118051725787,0.3128180172848702,0.0663802712011038,0.08852923757294952,0.1965818412261126,0.3380903951615878,0.43339194086568283,0.39019594419238773,0.2322534187559719,0.13460492690853032,0.25114341984587163,0.4260439051678723
Thal_AV_L,0.2925774429744788,0.7598313106318098,0.5500713427207884,0.4537000884790964,0.2108006724293107,0.2421611236775492,0.2610590623378816,0.10829974600304709,0.2811262058315253,0.4988940452930942,0.04682605278074531,1.0,0.8469259870561875,0.08204748215122058,0.3997328091952647,0.5457066074520069,0.44221859686210224,0.5927409146280157,0.7213241416193551,0.3204055508949854,0.6255983849985224,0.45818268716005717,0.6667611838868743,0.29360348843269896,0.07281252322826132,0.7004718533335745,0.21374959159626244,0.05704101445726409,0.3440132394162805,0.13433504913603342,0.4666484400277515,0.5586839653387425,0.34038105545910496,0.7225397719321274,0.37716093433712294,0.29736453998561163,0.14417389854836732,0.7358264356350871,0.4790404454767271,0.30535571584579974
Thal_MGN_L,0.26888098782502684,0.91291544010323,0.590374992929756,0.6409757402165334,0.06192399902855802,0.44966199167093307,0.3220770029514842,0.15741986725432086,0.32049826129848114,0.7070287557442502,0.21110166465796076,0.8469259870561875,1.0,0.24852155538018797,0.5389781743011779,0.6528590023726006,0.599432282046549,0.7917639409063959,0.8384661855302055,0.28074371168492346,0.6800611034332873,0.6176110358831696,0.7953590033190757,0.18165738415293328,0.24380955959116715,0.8407313760452352,0.40423094843233714,-0.162336580472692,0.4314624580840991,0.2788848641251214,0.5337724279914192,0.6114834800816938,0.37265956425369173,0.8899738599111902,0.5419573911056271,0.5532605476599418,0.13222320598647672,0.84093722965961,0.5879158700384058,0.5042684820811348
Paracentral_Lobule_R,-0.06456237980327738,0.22672805149690858,0.16904360058074722,0.30340657218431744,0.016451022658940564,0.4815131942825345,0.3073478336564417,-0.07438114015636106,-0.23656376714457616,0.1976011666094212,0.12941833732290461,0.08204748215122058,0.24852155538018797,1.0,0.2174580829167347,0.2826981564373612,0.3392158126680601,0.34266104842397743,0.18861499607881616,-0.06651002149586281,-0.057489892780791835,0.19067138555133023,0.1767695079018372,-0.16166732332069939,0.1558499129589883,0.2880492134636851,0.087605833842166,-0.3361876339632598,0.4534552816519993,0.500528096160834,0.3359680605848848,0.2928893051948746,0.5086490704914935,0.24431010293295466,0.2631024450119991,0.19500258286324273,-0.30368781577364584,0.2940344674832588,0.23608384609895913,0.36890357953611763
Vermis_9,0.17303089346505565,0.6366320503986012,0.30939892533519847,0.5930293531540519,-0.03132202423350317,0.4411251483560608,0.4404804154890993,0.6177462044183172,0.5632307720449209,0.653480703904357,0.534556843249639,0.3997328091952647,0.5389781743011779,0.2174580829167347,1.0,0.6494771467111876,0.6209183700142723,0.5642653366516035,0.6760314115696336,0.3888314991149012,0.5892317103121136,0.4065239657550477,0.6144523148364144,0.2680836197895921,0.471822155190797,0.45048078696053295,0.05226499185954119,-0.014953168894387983,0.5281111237793719,0.21165277778737845,0.42933087166518236,0.5076996899988767,0.4759613268256124,0.6105145041404687,0.5042984799156526,0.4845460412598029,0.526413629400003,0.6095367768709372,0.6350179477239658,0.25147707765572497
Amygdala_R,0.264675269428435,0.7528245831162934,0.53855452771839,0.7141375227308097,0.10348208750581127,0.526577274969059,0.6242210597030114,0.28854166533099923,0.4086490337715648,0.7303554310708696,0.33984575247491866,0.5457066074520069,0.6528590023726006,0.2826981564373612,0.6494771467111876,1.0,0.742682678714254,0.8052010462301382,0.7647735895720045,0.3220189911251948,0.6431151557091923,0.5642992196101294,0.7524668212217438,0.19317980619469916,0.3921946440023873,0.729411005887472,0.30716417917909683,-0.15531408423971382,0.6433552112603398,0.3849802422051839,0.5543547755478008,0.6027543521808234,0.5452156144827821,0.7910738968523038,0.6568019106434904,0.635511198803692,0.2535082087861134,0.7399143724601264,0.766408997730033,0.4656474669390294
Temporal_Sup_L,0.4681966125153564,0.6749443108694527,0.73443521184137,0.8315475994323761,0.056148787226315375,0.6086672602985391,0.7246439669868646,0.11043530506286818,0.37421808617930125,0.6642179954748906,0.5408105306844159,0.44221859686210224,0.599432282046549,0.3392158126680601,0.6209183700142723,0.742682678714254,1.0,0.7830368755756928,0.5626335346952699,0.3828174773288284,0.605262097122359,0.7666299558861878,0.7975237390532461,0.20256181972668866,0.1989810723936769,0.737366502530406,0.42147076861112354,-0.1569004270608943,0.6504077426667614,0.39067252658519447,0.48167559823307127,0.3449272651992123,0.36420771552942144,0.734743873847061,0.8456441963406022,0.6521833538811016,0.20478391391904424,0.6016877840727745,0.6660944123440514,0.7092105069134219
ACC_sup_R,0.24878608813431227,0.8284749149022425,0.6001942468365996,0.8778679164187349,-0.0119834967462826,0.7000314114639263,0.6240994771037672,0.1018858773245365,0.30769586900569046,0.6853459732062894,0.38544439833912025,0.5927409146280157,0.7917639409063959,0.34266104842397743,0.5642653366516035,0.8052010462301382,0.7830368755756928,1.0,0.7889330562594409,0.21583593865215553,0.6639295321053998,0.7413246174911828,0.8601472797080303,0.04380100968345099,0.31924690990634036,0.8750008466399016,0.44937170337870425,-0.3121939304661137,0.6170382345977292,0.5286382172513461,0.48757916962901615,0.5937606619106452,0.4687880494827585,0.8572602765289503,0.8120203536686749,0.6102544888872476,0.08419804465627569,0.7599808681354385,0.7271146475019893,0.7371788830405283
Thal_MDm_L,0.3068986886770687,0.9444814235308262,0.42693505391422076,0.6614551060927943,-0.002890415117228545,0.49813172060868444,0.33748050084616743,0.38470097475028037,0.42710523943409623,0.7498972047078446,0.1316464389864669,0.7213241416193551,0.8384661855302055,0.18861499607881616,0.6760314115696336,0.7647735895720045,0.5626335346952699,0.7889330562594409,1.0,0.34539297368792926,0.70975003256108,0.47938835726483403,0.8316906715591141,0.25351242525235657,0.3121711573635249,0.8135387592935284,0.30191501732193593,-0.11482462585381648,0.5313604271733247,0.3354479859541783,0.5619264279758276,0.8111124845897244,0.5427291858738724,0.8813263582491575,0.5811970492264075,0.5531511021192759,0.244617809629128,0.9327553173212877,0.6943330499850793,0.40074909914967716
Precentral_L,0.09445609873929386,0.34301754946813373,0.362136399888807,0.05779971950855064,-0.19778240904069938,-0.11385572305942342,0.1692424465004168,0.5138786263456975,0.8063409980734341,0.21850766031447982,-0.04519913376131981,0.3204055508949854,0.28074371168492346,-0.06651002149586281,0.3888314991149012,0.3220189911251948,0.3828174773288284,0.21583593865215553,0.34539297368792926,1.0,0.4793621253371286,0.30586761107015104,0.5045540959218491,0.9398815569698893,-0.041216581521240137,0.24513692199401146,0.2786080884639017,0.6006934294568671,-0.03367272940389679,-0.5251372256958097,0.08704941148406511,-0.04982904595122353,-0.23761262907198286,0.24508862693360328,0.2609664648657251,0.2338787691475025,0.7289829659008072,0.3275706260707431,0.5674953430316536,-0.042902106853503784
LC_R,0.34759958551313164,0.7563088162141932,0.5531909602813109,0.6271694223568862,0.037202711916710936,0.2954474267153773,0.3441478792100763,0.3145150197870902,0.6268166363328702,0.6332929150499743,0.3851579077275551,0.6255983849985224,0.6800611034332873,-0.057489892780791835,0.5892317103121136,0.6431151557091923,0.605262097122359,0.6639295321053998,0.70975003256108,0.4793621253371286,1.0,0.5844502929410965,0.7849784463411444,0.3766844324026662,0.23507188043377758,0.6882203286687815,0.33360059294373656,0.04440694947453275,0.35333607997569944,0.06552249808121662,0.34786587855506623,0.44092087277881387,0.18132695500351007,0.7670641129287747,0.5241455245726874,0.5302882779464385,0.5060588520186456,0.6478025507257882,0.6270945747584334,0.38298541165618427
Frontal_Inf_Orb_2_R,0.36455636626621385,0.6083479467832661,0.7960299202432463,0.7332530881963846,0.10991996096709006,0.4266436031135211,0.5349112506649573,-0.010721275009887482,0.38303464280922495,0.5361484161930584,0.4005821565075477,0.45818268716005717,0.6176110358831696,0.19067138555133023,0.4065239657550477,0.5642992196101294,0.7666299558861878,0.7413246174911828,0.47938835726483403,0.30586761107015104,0.5844502929410965,1.0,0.7745885132227941,0.19195734536993808,0.07464889326968846,0.7281965453483981,0.5535105217459555,-0.0968411132912312,0.3748396527913839,0.24340119114856026,0.44037603889889204,0.1759843316862243,0.1571473637535918,0.6578084928239164,0.7348346311239995,0.6543966809516045,0.1514937853150585,0.49668297644543663,0.5704965938260803,0.7187215460190468
Insula_L,0.41982762649736466,0.8630900061346479,0.7036641141292784,0.8129737184888971,-0.052907225216214465,0.5230605782096596,0.5016261655191923,0.26405283617833597,0.5455243618894342,0.7304027901975751,0.3022540101009061,0.6667611838868743,0.7953590033190757,0.1767695079018372,0.6144523148364144,0.7524668212217438,0.7975237390532461,0.8601472797080303,0.8316906715591141,0.5045540959218491,0.7849784463411444,0.7745885132227941,1.0,0.3558069286412146,0.14155653131291618,0.8787715377374035,0.5471922692220972,-0.06032305549284985,0.4835762609459603,0.29218606340477665,0.4710770572652433,0.5235478902684938,0.30674368820690917,0.8568431075862836,0.8093627208796302,0.6801774925320893,0.3247789893489552,0.8000436972656815,0.7468758356610535,0.6461197827650296
Postcentral_L,0.05976656553343805,0.23136505420086922,0.2819966499346054,-0.12899636943914336,-0.06657058150832654,-0.2442534867744866,0.03148438606563978,0.47160986888966555,0.7453963722846354,0.08745246767955339,-0.20871246917780129,0.29360348843269896,0.18165738415293328,-0.16166732332069939,0.2680836197895921,0.19317980619469916,0.20256181972668866,0.04380100968345099,0.25351242525235657,0.9398815569698893,0.3766844324026662,0.19195734536993808,0.3558069286412146,1.0,-0.15015556402422164,0.10883631026535177,0.1528975869411965,0.6806542496886352,-0.11324413911520576,-0.6671815229196179,0.04894575868472592,-0.07522438200848058,-0.2474959914986589,0.09323421086181838,0.07129237743442494,0.11849724058913869,0.6678802690798802,0.2163216292772528,0.43303564811740347,-0.2358563014326822
Vermis_7,-0.17689534091871492,0.2878409805699479,-0.13864654503909693,0.26807317894104143,-0.22154804287276175,0.26358404679947023,0.2015315411443376,0.3440667375486336,0.21420457205655077,0.3907742261337027,0.443132667224489,0.07281252322826132,0.24380955959116715,0.1558499129589883,0.471822155190797,0.3921946440023873,0.1989810723936769,0.31924690990634036,0.3121711573635249,-0.041216581521240137,0.23507188043377758,0.07464889326968846,0.14155653131291618,-0.15015556402422164,1.0,0.161885725279706,0.0013470456604879203,-0.17944422969666193,0.2830518242855546,0.17305823749077331,0.31045506973557857,0.2766773123285441,0.3015129045079556,0.3480863555812399,0.13874295092190156,0.2716941833992878,0.2754845145397645,0.30082700828883147,0.34700716141683113,0.08359105982212324
Hippocampus_R,0.4804653486662553,0.8991807501713448,0.7116748881934223,0.7962035489513332,0.0851567054627248,0.5804605098344148,0.46735259277379243,-0.013138057100339762,0.25638837825799254,0.6924963761406769,0.23448438477304562,0.7004718533335745,0.8407313760452352,0.2880492134636851,0.45048078696053295,0.729411005887472,0.737366502530406,0.8750008466399016,0.8135387592935284,0.24513692199401146,0.6882203286687815,0.7281965453483981,0.8787715377374035,0.10883631026535177,0.161885725279706,1.0,0.5363974695809898,-0.2578790880655504,0.5708200181095824,0.4580620526486256,0.6018511464113558,0.6280148495195933,0.4138598800139343,0.9255693633102431,0.7440180973108855,0.618884980130908,0.00997509886298976,0.8469751653147752,0.6308134775044417,0.7084543985715277
Cerebellum_10_R,0.3088632067376792,0.3931454654790419,0.4877322653461993,0.41185782074615057,-0.2541497212141135,0.1867148264005178,0.21992914576206143,0.03736623840765147,0.35272800721574055,0.49042379310045003,0.04091962315130162,0.21374959159626244,0.40423094843233714,0.087605833842166,0.05226499185954119,0.30716417917909683,0.42147076861112354,0.44937170337870425,0.30191501732193593,0.2786080884639017,0.33360059294373656,0.5535105217459555,0.5471922692220972,0.1528975869411965,0.0013470456604879203,0.5363974695809898,1.0,-0.035082377722075356,0.14971210816339492,0.10450218726286736,0.22671461116171926,-0.06802968066779856,-0.10254521270324136,0.4492423851298831,0.4867653462538256,0.5985688976326895,0.1843264038103165,0.3482358841087915,0.32551470603378174,0.39229861577518643
Parietal_Sup_L,-0.059556676779502334,-0.15483379504421194,-0.04364205725748906,-0.411573497297045,-0.033690532093482994,-0.5668244655639105,-0.17289602497742765,0.40188066306105813,0.49740477847019376,-0.18678767702072624,-0.27739870280124207,0.05704101445726409,-0.162336580472692,-0.3361876339632598,-0.014953168894387983,-0.15531408423971382,-0.1569004270608943,-0.3121939304661137,-0.11482462585381648,0.6006934294568671,0.04440694947453275,-0.0968411132912312,-0.06032305549284985,0.6806542496886352,-0.17944422969666193,-0.2578790880655504,-0.035082377722075356,1.0,-0.38409511906231925,-0.7196203663719944,-0.1804192918610257,-0.34860152827939883,-0.38924711173565035,-0.24015068855944177,-0.2669246344094084,-0.14329120767017547,0.5497006165739795,-0.10740693270048823,0.03261858644356289,-0.4549334398048859
Precuneus_L,0.3640765348995203,0.5156062667582871,0.3587992822203009,0.7126415392195067,0.2080419217676343,0.6800737861192948,0.7236748678084892,0.07583388188700999,0.07214007834516845,0.5295341874242679,0.39479118051725787,0.3440132394162805,0.4314624580840991,0.4534552816519993,0.5281111237793719,0.6433552112603398,0.6504077426667614,0.6170382345977292,0.5313604271733247,-0.03367272940389679,0.35333607997569944,0.3748396527913839,0.4835762609459603,-0.11324413911520576,0.2830518242855546,0.5708200181095824,0.14971210816339492,-0.38409511906231925,1.0,0.6492504774390723,0.5802790670953402,0.6039687793717695,0.8229027898932204,0.5633518482395995,0.6226411236106012,0.36661008074201573,-0.04909223319012074,0.5141529551050756,0.4904733467768792,0.46314326341601636
SupraMarginal_R,0.2573355270740562,0.32603108142577636,0.13839989581876927,0.6898562834386492,0.06763155570219065,0.7187803208230052,0.41908352931523246,-0.2673342822814161,-0.4222092349795103,0.36733673073506035,0.3128180172848702,0.13433504913603342,0.2788848641251214,0.500528096160834,0.21165277778737845,0.3849802422051839,0.39067252658519447,0.5286382172513461,0.3354479859541783,-0.5251372256958097,0.06552249808121662,0.24340119114856026,0.29218606340477665,-0.6671815229196179,0.17305823749077331,0.4580620526486256,0.10450218726286736,-0.7196203663719944,0.6492504774390723,1.0,0.3465439055638291,0.5521663047604011,0.6785253037887714,0.43013258387150544,0.5444293579916535,0.2584258369191518,-0.5041356826173631,0.34582190680072794,0.1451900455220776,0.6716752967973241
Vermis_6,0.4309856706839141,0.616919134599256,0.4417878353928783,0.45902220733579385,0.20127743746690652,0.4249497826237442,0.31093525138084743,0.1011162483997602,0.1252764798106119,0.5423549962432891,0.0663802712011038,0.4666484400277515,0.5337724279914192,0.3359680605848848,0.42933087166518236,0.5543547755478008,0.48167559823307127,0.48757916962901615,0.5619264279758276,0.08704941148406511,0.34786587855506623,0.44037603889889204,0.4710770572652433,0.04894575868472592,0.31045506973557857,0.6018511464113558,0.22671461116171926,-0.1804192918610257,0.5802790670953402,0.3465439055638291,1.0,0.5103750139173502,0.5607721934153407,0.6141779681614435,0.40407550563461847,0.41433940160786503,-0.03343240693147737,0.6022467729466597,0.4558963195754245,0.36028260605036083
Thal_PuL_R,0.2626377998457898,0.7309802997471229,0.18966072357165517,0.5415367277472741,0.1720742043306593,0.5558487664631717,0.24357798367516093,0.1199880812737155,-0.014910413394903514,0.5120073083022557,0.08852923757294952,0.5586839653387425,0.6114834800816938,0.2928893051948746,0.5076996899988767,0.6027543521808234,0.3449272651992123,0.5937606619106452,0.8111124845897244,-0.04982904595122353,0.44092087277881387,0.1759843316862243,0.5235478902684938,-0.07522438200848058,0.2766773123285441,0.6280148495195933,-0.06802968066779856,-0.34860152827939883,0.6039687793717695,0.5521663047604011,0.5103750139173502,1.0,0.7398146371640039,0.6633260022484148,0.39871544149656934,0.2765073382341098,-0.13779100608291478,0.7582040174629512,0.4421989359910363,0.32756034789546956
Occipital_Sup_R,0.1601923776101406,0.45221291027637966,0.1048652023714456,0.514257386862039,0.2736525481499993,0.5883835419619278,0.48381521563680463,0.13348495014375455,-0.14125518718827265,0.43874900694367125,0.1965818412261126,0.34038105545910496,0.37265956425369173,0.5086490704914935,0.4759613268256124,0.5452156144827821,0.36420771552942144,0.4687880494827585,0.5427291858738724,-0.23761262907198286,0.18132695500351007,0.1571473637535918,0.30674368820690917,-0.2474959914986589,0.3015129045079556,0.4138598800139343,-0.10254521270324136,-0.38924711173565035,0.8229027898932204,0.6785253037887714,0.5607721934153407,0.7398146371640039,1.0,0.4508635700705402,0.3536745167390713,0.23160306075253168,-0.21308367800839767,0.5363203194576143,0.2911214594270849,0.28416397234271357
ParaHippocampal_L,0.4397143569014268,0.9522784354001221,0.6338625243885353,0.792028277125098,0.07323126589175119,0.5323776709834048,0.42938148469731213,0.1728076938672122,0.3500461717897461,0.8272708619645893,0.3380903951615878,0.7225397719321274,0.8899738599111902,0.24431010293295466,0.6105145041404687,0.7910738968523038,0.734743873847061,0.8572602765289503,0.8813263582491575,0.24508862693360328,0.7670641129287747,0.6578084928239164,0.8568431075862836,0.09323421086181838,0.3480863555812399,0.9255693633102431,0.4492423851298831,-0.24015068855944177,0.5633518482395995,0.43013258387150544,0.6141779681614435,0.6633260022484148,0.4508635700705402,1.0,0.6738843783699761,0.6918113824492275,0.1605148309184639,0.8853742895735058,0.6516166806906918,0.6143923819885911
Supp_Motor_Area_L,0.46854746012527776,0.6322911981757635,0.5786742579232848,0.885219420264915,-0.15009507182833698,0.6920680999396768,0.664366078939811,0.05160332143330436,0.28695608452194127,0.589475562442199,0.43339194086568283,0.37716093433712294,0.5419573911056271,0.2631024450119991,0.5042984799156526,0.6568019106434904,0.8456441963406022,0.8120203536686749,0.5811970492264075,0.2609664648657251,0.5241455245726874,0.7348346311239995,0.8093627208796302,0.07129237743442494,0.13874295092190156,0.7440180973108855,0.4867653462538256,-0.2669246344094084,0.6226411236106012,0.5444293579916535,0.40407550563461847,0.39871544149656934,0.3536745167390713,0.6738843783699761,1.0,0.5757229903789107,0.1047229578540569,0.5742124237544581,0.6708099796116365,0.8348013852492516
SN_pc_R,0.46069577228113423,0.6457312697362004,0.5393188135722919,0.6400020756612319,-0.010819899255960812,0.402501856635829,0.3266694680732024,0.24253769750626591,0.4106916448191171,0.8458869923710929,0.39019594419238773,0.29736453998561163,0.5532605476599418,0.19500258286324273,0.4845460412598029,0.635511198803692,0.6521833538811016,0.6102544888872476,0.5531511021192759,0.2338787691475025,0.5302882779464385,0.6543966809516045,0.6801774925320893,0.11849724058913869,0.2716941833992878,0.618884980130908,0.5985688976326895,-0.14329120767017547,0.36661008074201573,0.2584258369191518,0.41433940160786503,0.2765073382341098,0.23160306075253168,0.6918113824492275,0.5757229903789107,1.0,0.24936168389174937,0.5571080435094097,0.4768177632024349,0.49682808393355365
