,ACC_pre_R,Cerebellum_7b_R,Calcarine_R,Thal_LGN_R,Amygdala_R,Postcentral_R,Parietal_Inf_L,Thal_VL_R,Thal_VA_R,OFCpost_R,Frontal_Inf_Tri_R,Temporal_Pole_Sup_R,Vermis_8,OFClat_L,Thal_PuM_L,OFCpost_L,LC_L,Olfactory_R,Precuneus_R,ParaHippocampal_R,Cerebellum_10_R,N_Acc_R,SupraMarginal_L,Raphe_D,SN_pc_L,Hippocampus_R,LC_R,Cerebellum_Crus1_R,Thal_PuA_L,Cerebellum_4_5_L,Cerebellum_9_L,ACC_sup_L,Cerebellum_Crus2_L,Rectus_R,OFCant_R,Vermis_4_5,Frontal_Inf_Oper_R,Precuneus_L,Cerebellum_Crus2_R,Rolandic_Oper_R,Temporal_Pole_Mid_R,Angular_R,Thal_MDl_L,Putamen_R,Olfactory_L,OFCmed_L,Caudate_R,Pallidum_R,ACC_sup_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_L,Caudate_L,Cingulate_Post_R,Occipital_Sup_L,Thal_VPL_R,Thal_PuL_L,Fusiform_L,Temporal_Inf_R,ACC_pre_L,Cerebellum_10_L,Thal_AV_L,OFClat_R,Cerebellum_8_L,Thal_AV_R,Parietal_Sup_R,Insula_L,Cingulate_Post_L,N_Acc_L,Putamen_L,Vermis_6,ACC_sub_R,Parietal_Inf_R,Thal_LP_R,Frontal_Med_Orb_L,Vermis_1_2,OFCant_L,Cerebellum_4_5_R,Frontal_Mid_2_L,Supp_Motor_Area_L
Frontal_Inf_Tri_R,0.8800628405888792,0.1745055360999062,0.6770397342827474,0.786833965863372,0.6693743061292305,0.5929005640270594,-0.21720292556680726,0.8095984885107582,0.8197251656297341,0.6287341957896929,1.0,0.8107003375559753,0.39208391333569453,0.02162298487426556,0.20229139703218263,0.013775121866861079,0.6256315427513028,0.5161517277561295,0.6741006339558968,0.758802293027998,0.5014829418516864,0.16644834554014526,-0.05996622072384207,0.11370054523299218,0.6080749066433372,0.8635389489253719,0.6490018829075651,0.004998129509407931,0.5842683881267198,0.8181777758584668,0.7988575279297512,0.8293632920911379,0.17294755272480458,0.22226880223368917,-0.17271686814140666,0.8218046858413567,0.9167754964949056,0.5124330161339491,0.13706907583585687,0.9131093474016212,0.05450648436615155,0.33065956277407466,0.6837251983937332,0.7949477418929846,0.46689307069639313,-0.006753456042908615,0.8102116848980825,0.8099804649175512,0.8909372961926951,0.9466706481530848,0.8774040850209879,0.7247167376756692,0.7964152884982882,0.8673317850652765,0.14786485776934702,0.7633169241319637,-0.23309948295100383,0.7590016291656722,0.22981532284781372,0.8783515910653643,0.7050565572586419,0.5307384086332094,-0.19892605919608378,0.5009517717866001,0.6700871936760797,0.09704804854424572,0.8540360309837443,0.7648335164860172,0.3585851574331774,0.8310856744683977,0.4770610411232662,0.8036795409251977,0.3040435806110735,0.4088261387870276,0.44241915836205253,0.7849292586187809,-0.07145030860984612,0.7871462664423445,0.48237166384981733,0.8447395502392396
Temporal_Pole_Sup_R,0.823681754823387,0.4371182130157959,0.6892464991128912,0.7602217943971202,0.6725642019823356,0.23589655567490558,0.1411879078328585,0.7496241236178524,0.8406848752861942,0.7528413786050876,0.8107003375559753,1.0,0.41316330158552733,-0.025455198617216332,0.19847801117315717,0.29120147410366015,0.44348619092067154,0.6024231071353465,0.6109855186343922,0.8514485988166854,0.5639730878440606,0.32443655617341527,0.3092179500724576,0.2754213630438331,0.5279783901239875,0.8111170447663474,0.7563822490191658,0.33785665833078976,0.5616301874772199,0.8158032362568505,0.669007078300277,0.8098492833912841,0.13554378550191942,0.2853129794574031,0.028003292197748823,0.8310208421845463,0.6811983441724699,0.4656811905431356,0.3974097436363764,0.8991088209073463,0.4764397256094179,-0.004177143795568447,0.6035346379844799,0.7156012214554865,0.4920418149222105,0.10453174534707536,0.7128350959302738,0.8129045475689466,0.835969594494421,0.7855133848459672,0.649160906907846,0.7292942083142692,0.6915160444264269,0.8627187041025732,0.10559719684378509,0.6753442863746143,-0.17932842833658336,0.5772657804409203,0.5534927556245021,0.8203925233964333,0.6447670835209118,0.5518418815621849,0.019304670157086087,0.5365758298487782,0.5836656754075119,-0.17844425676851638,0.871962436572145,0.8237990488442904,0.4043168328744666,0.7230397628418141,0.38202152988399596,0.7929219970002486,-0.0501345931412445,0.48460765570416,0.48590104380051735,0.8139032643022744,-0.014571714909914976,0.8071229602525969,0.690112942591831,0.791832858548138
Vermis_8,0.19558056976716723,0.39789039329272,0.4619030486954222,0.22194807678275463,0.33984575247491866,0.29851726742325446,-0.260756241808721,0.2099415895704901,0.22003906968848297,0.2712665796383795,0.39208391333569453,0.41316330158552733,1.0,-0.05383418446182287,0.09583157249190043,-0.20328859684265532,0.4310953025255686,0.3090118684506034,0.3490027851791028,0.3359522933929609,0.04091962315130162,0.07950866966274663,-0.009278366876700306,0.17304366210844976,0.4696981833382383,0.23448438477304562,0.3851579077275551,0.2322534187559719,0.08711653862335056,0.3797476620692538,0.5479461045754711,0.4108901537352529,0.6315508071552247,-0.019873900198496337,-0.20245430559578995,0.3031027404423516,0.38635861611464534,0.39479118051725787,0.5401783108176152,0.4010465181397838,-0.0965434338081567,0.05290606346613428,0.1231321996663239,0.4847730348011264,0.07163436610736039,-0.16701543213066528,0.1745925158220207,0.35379881023222315,0.38544439833912025,0.37549031326037985,0.4260439051678723,0.3798287341232151,0.22525041920418568,0.4235946771530483,0.11664046251611067,0.17764420753655422,-0.14691201744584728,0.5407222737307793,0.15899125775068848,0.2590669645044926,0.4016055741877128,0.04682605278074531,-0.3152127533122298,0.6391115131326921,0.13460492690853032,-0.043900218374051274,0.3022540101009061,0.3686817346259827,0.45686979166590197,0.41921318957999976,0.0663802712011038,0.31581982834001976,0.09782131865169104,0.3250865928007829,0.09626391866213832,0.3200064069766026,-0.053084411387572875,0.27486828249544276,0.21526933709498086,0.43339194086568283
OFClat_L,0.02372609789206826,-0.1832982892575377,0.1431096576985971,0.06011633863734747,0.10348208750581127,0.0653164832360849,0.0003567085036030426,0.03154631764004304,0.06820149744451082,0.2913335571320117,0.02162298487426556,-0.025455198617216332,-0.05383418446182287,1.0,-0.10448000841533638,0.3602957311195744,-0.07944813051295507,0.05772484738643539,0.24662347569695323,0.016105621938523742,-0.2541497212141135,0.10187220416615451,-0.021272855806673253,0.00034332914945852744,-0.05066270859444338,0.0851567054627248,0.037202711916710936,-0.2623779667900231,0.051698280859787324,0.06749595274346948,-0.13983819672161216,0.19610963586135904,-0.20376977009848554,0.2548996441417053,0.3584966322937599,0.08688395035415862,-0.035683689607925506,0.2080419217676343,-0.22926744168579638,-0.04758861840669763,0.07361303431950685,0.2185499127149515,-0.0038006974716566404,0.12508599527839953,0.17181927634955993,-0.14272087777163048,0.017438452661828252,0.03681770659507394,-0.0119834967462826,-0.014326840140567357,-0.04597957787078446,0.09361545607596819,0.1292202932771204,0.0160219507243432,0.19390200285065892,0.04846984778883993,0.10416633963747328,0.06935559998446868,-0.18407595467060553,0.10060962494074208,-0.06590198894782606,0.2108006724293107,0.1067538527761445,-0.16076409693334556,-0.04619166807643983,0.3706286866806316,-0.052907225216214465,0.06608453795039466,0.24763134273113674,0.13125193222509512,0.20127743746690652,0.16767872424673627,0.07507216858318189,0.13026029553832383,0.4725582210353457,-0.014167757751753102,0.7576631329190574,0.04536995993834018,-0.16239650977553455,-0.15009507182833698
Thal_PuM_L,0.1198461460612979,0.13564010480457447,0.38163574024351893,0.3993699543585638,0.5432260921098886,0.1978986336997191,0.2120371465505773,0.5130231228796099,0.2425745926975177,-0.05850032102613834,0.20229139703218263,0.19847801117315717,0.09583157249190043,-0.10448000841533638,1.0,-0.06838333604102298,0.48208220458467504,-0.1039011991870232,0.31744427762983024,0.46822066857910877,0.018836832309103477,-0.06314981265561438,0.16163864390351043,-0.14697722989482964,0.25035811521290996,0.35263410382947546,0.39143068635956607,0.3590920961744096,0.6362714930230784,0.21575192635468143,0.4470512809150196,0.13127908910660754,0.4610413469572684,-0.3948312206577549,0.07628495159010233,0.2733124004816502,0.4347292559673735,0.43849792564703993,0.29129545509436033,0.3532400754452931,0.02384610395424311,0.4208161644568717,0.6417968742215963,0.1782120002328893,-0.014684550030478635,-0.36063824254214616,0.5533058078947968,0.02337949538775011,0.37287860440055276,0.1349695933848826,-0.07321433365482516,0.4818656386997874,0.46976640440069084,0.3120297559331699,0.5620184732602261,0.5780119587847142,0.6110642983373481,0.41786080037919443,0.3732936339155919,0.34489877442247857,0.06671941623638412,0.3522965611162718,0.07562547654781442,0.12460698873823921,0.6337887863702871,0.002529831904264837,0.40028587484732714,0.3843951699830283,-0.005223270779967669,0.06634632574834794,0.3635165402612288,0.453553249251452,0.2942738716536177,-0.15369571102133348,0.043537699982775124,0.44476970591694354,0.10118387206108467,0.262201615019362,-0.08079152511216298,0.2063031368763961
OFCpost_L,0.1807181837855233,0.41395894923066096,0.15774690896792598,0.21164335410993232,0.11593022960179916,-0.4954230119785724,0.6792908906206149,0.173119544690015,0.29300039860219546,0.43253184726315974,0.013775121866861079,0.29120147410366015,-0.20328859684265532,0.3602957311195744,-0.06838333604102298,1.0,-0.18726155837691152,0.06640374972971208,0.05045363443025647,0.26069046746664176,0.15226307242573142,0.2706818536893282,0.6504550831270511,0.3532484313906008,-0.02838668955291252,0.118516388784275,0.31936780787594554,0.4490772485509593,0.22914150726983007,0.2738569109121983,-0.1996621689314269,0.1270655643790205,-0.344429545233238,0.25264561750277387,0.6712451868510358,0.26861169180742045,-0.1769754028388885,-0.08011055108628441,0.21476922634976206,0.10932482737424888,0.759061344287095,-0.44188613908880764,0.16489264880941207,-0.05708358942092803,0.17464236401746644,0.16251608556770814,0.14065896420930263,0.14683535759581925,-0.013303013730001477,-0.0051699367982387745,-0.14689182020957514,0.18953780423963817,0.13675397299544065,0.10894936668991641,-0.12989660956972393,0.11379395173021897,0.1552300120727426,-0.2649732134702659,0.5497346001224017,0.16837767051029404,-0.027362157570115817,0.30052965806870025,0.6996664634246048,-0.08378651811274766,0.0793279755957263,-0.2266857032070209,0.2945412842058633,0.24338340024060676,-0.07102685143203638,0.0034764435514013196,0.043791359022640974,0.17088624558110269,-0.5510446360303354,0.16556898588293878,0.2925602216473956,0.2222228424706349,0.39189793720828553,0.32517832005310154,0.4444173831686447,0.0252656695202828
LC_L,0.5110411692330753,0.23882921228587892,0.6210972539354309,0.6204044564388268,0.7054017195466077,0.464418656564289,-0.17243623011094691,0.6862342090094331,0.5117494681552097,0.3929079806884351,0.6256315427513028,0.44348619092067154,0.4310953025255686,-0.07944813051295507,0.48208220458467504,-0.18726155837691152,1.0,0.29639698941813714,0.5533657777867818,0.6736491221525003,0.3311479269796266,0.013815666488203891,0.011568981040861025,-0.15027261543540302,0.7591643531422103,0.6182193144807646,0.4982762450153285,0.09626849726147954,0.506041610310385,0.6079122796822393,0.8069616449000968,0.6361649609080741,0.46689685567135947,-0.09060832443107085,-0.05466970502364011,0.5985902634795677,0.7369095765180297,0.5098529083753917,0.24601762966286103,0.6487405475240445,-0.10870297346987738,0.35361598087770074,0.6531183193014442,0.6675694703001893,0.19059434274382311,-0.2617649098360416,0.6692474329421162,0.4437657796172478,0.6862308104595228,0.5889404034050397,0.4746087045459897,0.6952265662772363,0.7345072684855131,0.6507168186889984,0.3026329047778155,0.689288802278073,0.006364703415913408,0.8030719075904412,0.19272915803862165,0.6942121216088439,0.5291134366622958,0.4032472958093179,-0.22192089758267344,0.3799314692872572,0.7093722617149495,0.08954705822930929,0.6351253393322445,0.6409412079542453,0.2738807323249854,0.5689956459016882,0.4241424247038296,0.6933377748688312,0.3894748152655229,0.20648973881389934,0.3898208024870938,0.6627407452477113,0.12971978075311702,0.5885549137217512,0.21323280997602395,0.5697859144369516
Olfactory_R,0.47009204057081455,0.2713091231723422,0.47099230608177434,0.3746932634214283,0.46762447321443595,0.3116380089404378,-0.144186740965718,0.33989770873133046,0.4825565328944418,0.521499764801105,0.5161517277561295,0.6024231071353465,0.3090118684506034,0.05772484738643539,-0.1039011991870232,0.06640374972971208,0.29639698941813714,1.0,0.45027034642856034,0.4757840698672349,0.3592026941457902,0.5996515442227331,0.053974018840820495,0.018472636906834754,0.4347337823761096,0.4873621466556573,0.3012447416666131,-0.01762834587856574,0.11059379546183316,0.5444732519425426,0.4390742183545166,0.6369685463339567,0.09299772228674118,0.3091126716650073,-0.11974976515301045,0.5354563479826057,0.4478332894684541,0.36395009930656136,0.182795086882872,0.543112282819762,0.13418024249750765,0.03433573541868815,0.16566780960781546,0.5721823436503114,0.6042175197673141,0.07025025543989809,0.2813848424706983,0.5579566674271543,0.6099597783069883,0.5859464144414664,0.5683462191479484,0.43422364590507856,0.37316462063714545,0.6026850276022855,0.05266340826327815,0.28432959524403784,-0.4651776229893041,0.38646881361575963,0.13295634219613447,0.49986184337776335,0.5082728117199721,0.25059324055918086,-0.26894649932839226,0.33636578317345345,0.22963889590911352,0.05648195516816363,0.47047206432427585,0.5284706945221364,0.5918174883181392,0.6093752562810215,0.1630420904810971,0.434867313640831,0.12835896530059196,0.38264026143693963,0.36883637200762825,0.3977157738614601,0.03625887158657745,0.4763719032423576,0.4340370534411466,0.5584764855679613
Precuneus_R,0.5850886387951301,0.1332712091597189,0.882429806860563,0.5967254758806557,0.7307487681797926,0.5736897809815987,0.033771394490265005,0.6502685305066062,0.6588461482976978,0.569145933568693,0.6741006339558968,0.6109855186343922,0.3490027851791028,0.24662347569695323,0.31744427762983024,0.05045363443025647,0.5533657777867818,0.45027034642856034,1.0,0.6746132925740095,0.30796151613838835,0.21293595385660727,0.18814565517627668,0.06269291059102165,0.5871091220710808,0.7213220851938191,0.46808483657454897,-0.033447400455921615,0.4829506145879104,0.7445478743850534,0.6494272123400323,0.7720821197299855,0.19450321390115988,0.10348102263046728,-0.0400872308237189,0.7396097072132471,0.7196815667890363,0.9010849217564398,0.22364975614036328,0.6882743486017378,0.07246600248343718,0.4944395261908491,0.5548056626843901,0.847904483789047,0.40266892700309026,-0.2667563235414633,0.6210653964542325,0.6663036436015047,0.7306657377582496,0.7229211141366025,0.6000519919562612,0.7826739028650275,0.7202931233735942,0.7574336964965674,0.6123791137575789,0.6532881368908899,0.02233117285417595,0.7142171307514762,0.14078402514773186,0.7345069646046081,0.5008801025233011,0.4922831339426668,-0.2842622824568624,0.336574624855732,0.6160613594632379,0.25439389502972876,0.6587520361923556,0.7815431051472409,0.5557833658255296,0.7592788886632054,0.6176735602514715,0.7136953340282838,0.41623128019409167,0.46367721079842134,0.5583820552836021,0.6516953295433257,0.22793129229999315,0.7586838219885937,0.35540067444738904,0.711518822482567
ParaHippocampal_R,0.8051210297399085,0.4702827253671515,0.7898941738852474,0.8768964151406256,0.830100328989599,0.21357244038727818,0.20446088584706015,0.8998679566439365,0.8439991082787217,0.6760227100358431,0.758802293027998,0.8514485988166854,0.3359522933929609,0.016105621938523742,0.46822066857910877,0.26069046746664176,0.6736491221525003,0.4757840698672349,0.6746132925740095,1.0,0.5699094055721856,0.1612595939619644,0.36545546897926756,0.13958857008234316,0.7000725919050713,0.8635950311980195,0.7640411266072821,0.37505485479917355,0.7201966413239521,0.8327405591583825,0.7613676729268767,0.8244284137661787,0.25262664952363384,0.10593820376899771,0.13639643404271876,0.8992263441612612,0.727684005888524,0.5528261139930106,0.3919089242016221,0.892110126960149,0.44167556507664985,0.0960742919132959,0.8082061939030022,0.7397112545781331,0.381381350561792,-0.009154839319765701,0.8630921059457023,0.6939173642063979,0.8542529621354661,0.7173173466840117,0.49199039292288244,0.8568622655052636,0.8823848908400244,0.874230696587858,0.27042200307069314,0.8483644947260293,0.006341698597022088,0.7200416647098331,0.5941935723606951,0.9047543006685121,0.6451350469090675,0.631986873621688,0.07953214992626889,0.4293531129013392,0.8108172161194875,-0.09966860707641045,0.891904377830868,0.9143820650261879,0.25940546064709763,0.6765322918063399,0.5666377969717923,0.907941070550136,0.036527512641129536,0.3731786418312728,0.5712133141424196,0.9065815602260305,0.16554447405399206,0.8569143156425657,0.5820536939578436,0.6919447204016591
Cerebellum_10_R,0.5720969735026149,0.40675510648868557,0.3017242584888075,0.4668674194001658,0.30716417917909683,0.08705986097671285,0.00505730653165964,0.43889956923880985,0.531888604955117,0.4877322653461993,0.5014829418516864,0.5639730878440606,0.04091962315130162,-0.2541497212141135,0.018836832309103477,0.15226307242573142,0.3311479269796266,0.3592026941457902,0.30796151613838835,0.5699094055721856,1.0,0.2130965895165394,0.12172268796350415,0.1881214696638483,0.5288562569865645,0.5363974695809898,0.33360059294373656,0.1843264038103165,0.20196970746580345,0.5538183953383495,0.43097258690836393,0.50091097684616,-0.03542648560956812,0.264550780808579,-0.06361344842217824,0.5191455948669138,0.4121559280359308,0.14971210816339492,0.1667389896438206,0.5771904017814695,0.3022653950373145,-0.12435127754804606,0.32003703671822986,0.47842860086128963,0.11022316215825786,0.21235796419541667,0.4384418721686628,0.6180943716407646,0.44937170337870425,0.5075442629996487,0.39229861577518643,0.4232079773024528,0.4208396897012875,0.5678626357535319,-0.13988519784918133,0.3526156085013737,-0.45013873126140513,0.311212388632497,0.35272800721574055,0.5361580434026917,0.6937423041359074,0.21374959159626244,0.030574988358613935,0.34722656558909376,0.3482358841087915,-0.12470404690238622,0.5471922692220972,0.4467618142724645,0.010462018917818547,0.5751442069003038,0.22671461116171926,0.4063751074876822,-0.0209069183289349,0.31302453796377094,0.3240828164115097,0.5316006473828894,-0.17916489117975404,0.579155434956598,0.43597195266487043,0.4867653462538256
N_Acc_R,0.09108655720261513,0.2771106380708953,0.2004146309976337,0.04509360541410256,0.20123271483880922,-0.0029665050390404414,0.1043096625078697,0.018836714484489477,0.2509749549795011,0.2650572687820467,0.16644834554014526,0.32443655617341527,0.07950866966274663,0.10187220416615451,-0.06314981265561438,0.2706818536893282,0.013815666488203891,0.5996515442227331,0.21293595385660727,0.1612595939619644,0.2130965895165394,1.0,0.19503063114898986,0.23847303082298632,0.07975922115277208,0.10692006771342291,0.21928795473193266,0.22759293767231564,-0.03594013897655949,0.2529181057667881,0.1556468381338465,0.2585301816947814,0.08739101014741964,0.25482218232332476,0.09269780952940751,0.1819026965724893,0.09883607090462446,0.1739572450360705,0.2856768832384505,0.22293497406259796,0.27002048078567037,-0.11163097330110942,-0.05353382681641672,0.23111013321253462,0.3409326260758902,-0.2184598539190878,0.01701304068898123,0.32287082476369533,0.20392304681292234,0.1816564439411716,0.14954457575342825,0.20960568743109706,0.0528329404826953,0.258051238201283,0.025832032392303018,-0.010115863527701247,-0.20196364425540278,0.022662038779927323,0.30025084741541946,0.15827791771925717,0.14511998619989191,0.010105740670885153,0.11294459833709393,0.27856696685645943,-0.06324232893315293,-0.16184624251369994,0.21583073229822305,0.1959856936420539,0.45612925133577054,0.31711771125406923,0.018745756736501595,0.14089910394993632,-0.11906561976244906,0.19878795261788895,0.18207082579025444,0.13043131682364564,0.09488139191106623,0.24465814682034173,0.2336229609697108,0.27278266944545265
SupraMarginal_L,0.09464321606175378,0.6513424089002574,0.37118984948881306,0.1905657046867411,0.2829635871534813,-0.5882166776616369,0.9104560856840757,0.19156033816743556,0.2309585677465245,0.300069947381748,-0.05996622072384207,0.3092179500724576,-0.009278366876700306,-0.021272855806673253,0.16163864390351043,0.6504550831270511,0.011568981040861025,0.053974018840820495,0.18814565517627668,0.36545546897926756,0.12172268796350415,0.19503063114898986,1.0,0.2416165581797447,0.16280248365021838,0.08041855301643051,0.35609618575934554,0.7117775295479605,0.1600954446707099,0.2765306180890451,-0.04026412399310377,0.1653609208514391,-0.010020188333537369,-0.011313823236966723,0.6316889011664398,0.26087643073886474,-0.1648718612000889,0.06344958629852657,0.5628563829948633,0.14179378971227696,0.7498172172987507,-0.5421296751728857,0.1771238057884202,0.05436446906244705,0.056788616349695446,0.05493243644530773,0.1311356957693446,0.08802719916907806,0.059680709980406046,-0.06797912748910721,-0.20880882739612128,0.3900449583675951,0.18091010893187268,0.12573395657627842,0.12278425546932142,0.13809848055826,0.20255900484088746,-0.14199981273011938,0.7502582827499441,0.15659196096725952,-0.0953369925099333,0.21769829977321065,0.6435532855255558,0.04747397013316357,0.20625116135682356,-0.39667363494162755,0.3209816193104984,0.3809759326533674,-0.005790024206238211,-0.052357560916603825,0.11091805478149663,0.19389316945812385,-0.564604074812927,0.10307854299942897,0.17581684819341584,0.24343554077122945,0.30823354032972283,0.35783464989308295,0.6447330074000877,0.1150410593786355
Raphe_D,0.15218579470564472,0.3342078014983687,0.07754899564623649,0.02848593647678267,0.030858361698248057,-0.1681567737973107,0.14468864148535956,0.023214982137452832,0.41735913426818055,0.09456273804528394,0.11370054523299218,0.2754213630438331,0.17304366210844976,0.00034332914945852744,-0.14697722989482964,0.3532484313906008,-0.15027261543540302,0.018472636906834754,0.06269291059102165,0.13958857008234316,0.1881214696638483,0.23847303082298632,0.2416165581797447,1.0,-0.033830852723662166,0.04689877660238204,0.2819695028394295,0.4310086179722675,0.036283927800960035,0.16191033112250527,0.08874761116283708,0.11518240718021797,0.19210852505720902,0.060569625575073054,0.015799678487176352,0.1907523095296233,-0.017638662437276742,0.012376368273083322,0.48121227662529814,0.2126354623643263,0.39412576847634667,-0.295612421786498,-0.051059326576405537,0.03682809468495831,-0.05161432568599888,-0.0930257614807439,0.001388025794733382,0.22302392406296598,0.013189937631914412,0.12515382134926234,0.11265602034056908,0.128027400098328,-0.037196098579669226,0.1887082424118129,-0.06620675728267174,-0.010868210850990653,-0.060651284255244735,-0.031903982220954516,0.42726651224612594,0.060108123348528955,0.14146633657409913,0.01609207950113736,0.22700595935641318,0.5059343916443216,-0.09051959701506812,-0.2650801447246018,0.1617723573543068,0.14945676279290418,0.16772426014564593,0.13431573538212532,-0.13761492126318292,0.09799853581857677,-0.37057239587411206,0.1571829131407557,0.0570988000615415,0.1579481688930194,-0.18765183311960792,0.1946001472670696,0.3645391776314957,0.22506565632458123
SN_pc_L,0.4958462722239367,0.5017515708515784,0.6774554819138182,0.5091595840050709,0.650404484458896,0.3374968619650034,-0.07786415665283974,0.5535526034451647,0.4798113150517436,0.4877741776664619,0.6080749066433372,0.5279783901239875,0.4696981833382383,-0.05066270859444338,0.25035811521290996,-0.02838668955291252,0.7591643531422103,0.4347337823761096,0.5871091220710808,0.7000725919050713,0.5288562569865645,0.07975922115277208,0.16280248365021838,-0.033830852723662166,1.0,0.565045380160269,0.3744669376116463,0.1682805250741793,0.2892556874028957,0.6582237611589199,0.6945165573091222,0.682329391890372,0.40344052217352133,-0.010116467457232317,-0.03876694875726511,0.6092400894038937,0.6097081189545455,0.5160660134116601,0.38490772536052714,0.638371584375261,0.0733831114448144,0.12088553916576367,0.44869779170042795,0.6889988189968121,0.02985259135069111,-0.1314988507413409,0.5312173805978286,0.5545920607841358,0.6162291498618947,0.5908096838746254,0.49985840511034396,0.6726709429797895,0.6296007516064969,0.6717978032408471,0.22506764866518914,0.5037872138820383,-0.25297021912779644,0.6727599508861525,0.2962281294977022,0.6414970517845138,0.6529461478035588,0.22561588092420598,-0.1421844124048168,0.4234689287131104,0.528521695501149,0.009993332994991801,0.5852174768676485,0.651970017589647,0.2143080025495648,0.6370089868180868,0.41710839680836,0.5655218344896548,0.21168804632635085,0.37433337252308285,0.4243146925702403,0.5803046456928419,0.14425114480405257,0.619438322225749,0.375000361689866,0.6025120131210145
Hippocampus_R,0.9218706779383687,0.14698395413606238,0.702639129546669,0.8970194986294665,0.729411005887472,0.48129137935774,-0.03286647180864174,0.9299082377193751,0.8605645466000202,0.7116748881934223,0.8635389489253719,0.8111170447663474,0.23448438477304562,0.0851567054627248,0.35263410382947546,0.118516388784275,0.6182193144807646,0.4873621466556573,0.7213220851938191,0.8635950311980195,0.5363974695809898,0.10692006771342291,0.08041855301643051,0.04689877660238204,0.565045380160269,1.0,0.6882203286687815,0.00997509886298976,0.7319314929081244,0.8426175629595813,0.7474610457662182,0.8247117216694982,0.06833589607806782,0.20370945432788684,-0.044183439927021693,0.9057419248902331,0.8597518908689469,0.5708200181095824,0.06454565292626371,0.9005809118980931,0.18029684167377322,0.3629581623097715,0.8228518596959087,0.7858012314242987,0.5284386636755976,0.03105590906628764,0.8898945516128769,0.7369102333128067,0.8750008466399016,0.873137922471787,0.7084543985715277,0.7947677793295144,0.897360968401416,0.8946946861566457,0.26236691988950955,0.9082914823777842,-0.06877495584814167,0.7766177565401202,0.25638837825799254,0.9492269665490382,0.6361691880257005,0.7004718533335745,-0.1742128256885014,0.3794859713554808,0.8469751653147752,0.10422396493639872,0.8787715377374035,0.8682332182961048,0.3332656926615157,0.7622171004873722,0.6018511464113558,0.9109470846353775,0.3117177256385476,0.35440553382147455,0.6039122710239287,0.8868022746515802,0.06173911733925686,0.8553026414327676,0.5119476083826443,0.7440180973108855
LC_R,0.6762883827647145,0.3801012004205231,0.5881098621524553,0.7713245764902216,0.6431151557091923,0.0566064275014555,0.2632737803574451,0.7691188572718862,0.7416222442961028,0.5531909602813109,0.6490018829075651,0.7563822490191658,0.3851579077275551,0.037202711916710936,0.39143068635956607,0.31936780787594554,0.4982762450153285,0.3012447416666131,0.46808483657454897,0.7640411266072821,0.33360059294373656,0.21928795473193266,0.35609618575934554,0.2819695028394295,0.3744669376116463,0.6882203286687815,1.0,0.5060588520186456,0.6899219542669393,0.6514847442875061,0.6099145493679863,0.5958591023780399,0.27611677332901147,0.1649919608305197,0.18126704275735506,0.7338328177935448,0.6034409962647492,0.35333607997569944,0.4287712112049713,0.7696614286069461,0.4524031709266631,0.027787166052591312,0.7142165881019339,0.5484559708047493,0.43700261897949294,-0.10419493635970861,0.7575616368696986,0.5499574270032066,0.6639295321053998,0.5624950908518321,0.38298541165618427,0.7239303170519992,0.7090500447500526,0.7039813634052456,0.19900967128370345,0.7370158965480803,0.1576521478291854,0.572127225361712,0.6268166363328702,0.7222325842592585,0.41438060742274596,0.6255983849985224,0.18581926421594755,0.4997994194767904,0.6478025507257882,-0.17177313017432053,0.7849784463411444,0.7649137994394551,0.28845950087640426,0.5076640185731196,0.34786587855506623,0.7999763139089076,-0.08944709681026453,0.2616481351413668,0.3869958592727726,0.7851572832370937,0.08932188326579228,0.6819063146031263,0.5410126179831443,0.5241455245726874
Cerebellum_Crus1_R,0.031018099466954815,0.7417377805116564,0.23743939598816083,0.19492082021542737,0.2535082087861134,-0.540187334343233,0.6384253235143886,0.18347317301725782,0.2449629874975646,0.0793664584340357,0.004998129509407931,0.33785665833078976,0.2322534187559719,-0.2623779667900231,0.3590920961744096,0.4490772485509593,0.09626849726147954,-0.01762834587856574,-0.033447400455921615,0.37505485479917355,0.1843264038103165,0.22759293767231564,0.7117775295479605,0.4310086179722675,0.1682805250741793,0.00997509886298976,0.5060588520186456,1.0,0.2434757703628207,0.1934025178751782,0.16851529186738975,0.06128184866085183,0.4298800646649623,-0.14612257460584294,0.38340459587657477,0.17505281326262134,-0.07022434042085768,-0.04909223319012074,0.8245215216903641,0.23683898280097715,0.6522070000973906,-0.5189106224445797,0.22489832640268836,-0.05553091423742937,-0.08572221987031413,-0.07141543429197937,0.19068178533821672,0.07404817107616145,0.08419804465627569,-0.0940770819233615,-0.22473004019214649,0.3229887389035117,0.12628923364619613,0.17649933704481485,0.029326729042676688,0.13414021955793706,0.24784105022745279,-0.022624288314939237,0.9239543938823677,0.09836507562989814,0.009435246967623656,0.14417389854836732,0.6219786192849425,0.3894311271035406,0.15300249944589484,-0.543044064322934,0.3247789893489552,0.2921684279158942,-0.06731482498910411,-0.07977294619075827,-0.03343240693147737,0.18779171671331582,-0.5887517722039658,0.04444003467871235,-0.08728556810832534,0.30157845480681267,0.02911113161441396,0.24733543877037512,0.46286300671675085,0.1047229578540569
