,Thal_PuL_R,Insula_L,Occipital_Sup_R,Thal_PuM_L,Olfactory_L,LC_L,SupraMarginal_R,Occipital_Sup_L,Thal_VA_L,Thal_LP_R,ParaHippocampal_R,Thal_VL_L,Thal_MGN_L,VTA_R,Temporal_Sup_L,Thal_MGN_R,Cuneus_L,Cerebellum_3_R,ACC_pre_L,Temporal_Pole_Mid_L,Cerebellum_9_L,Temporal_Pole_Sup_L,OFCmed_R,Frontal_Mid_2_L,Thal_PuA_L,Precuneus_L,Frontal_Sup_Medial_L,Parietal_Sup_L,Amygdala_L,SN_pr_R,Cingulate_Mid_R,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Thal_PuI_R,VTA_L,Thal_LP_L,Occipital_Inf_L,Cerebellum_Crus2_R,Precentral_R,Temporal_Pole_Sup_R,Fusiform_L,Caudate_R,Temporal_Sup_R,Parietal_Inf_R,OFCant_L,ACC_pre_R,Frontal_Inf_Oper_R,Red_N_L,Cerebellum_7b_L,Occipital_Mid_L,Postcentral_R,Cerebellum_3_L,Thal_MDm_R,OFCant_R,Angular_L,Angular_R,Cerebellum_8_L,Cerebellum_10_R,Thal_IL_R,Frontal_Sup_Medial_R,Thal_VPL_L,Calcarine_R,Thal_MDl_R,Precentral_L,Frontal_Inf_Tri_R,Vermis_6,Frontal_Med_Orb_R,N_Acc_R,Occipital_Inf_R,Cerebellum_8_R,Rectus_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_L,Thal_LGN_L,Rolandic_Oper_R,Caudate_L,ACC_sup_R,Occipital_Mid_R,Cingulate_Post_L,OFCpost_L,Cerebellum_Crus2_L,Cerebellum_9_R,Cingulate_Post_R,Lingual_L,Rectus_R
ParaHippocampal_R,0.5060179424512765,0.891904377830868,0.3489567047921375,0.46822066857910877,0.381381350561792,0.6736491221525003,0.2067567852243173,0.27042200307069314,0.8827663753517956,0.3731786418312728,1.0,0.8802377611305477,0.8214448871096156,0.5939146582131093,0.7792781936379453,0.790788210157111,0.5321797241261006,0.7623363733281543,0.9047543006685121,0.5394605293278097,0.7613676729268767,0.5713753762294796,0.31416742095790096,0.5820536939578436,0.7201966413239521,0.5528261139930106,0.8107676696689164,-0.06652834316621624,0.775645058758086,0.46695504710969643,0.8385517745369313,-0.09966860707641045,0.7320359749165595,0.8471694871296614,0.5298693515035913,-0.042873413433326846,0.2840702266119068,0.3919089242016221,0.2316343547932425,0.8514485988166854,0.7200416647098331,0.8630921059457023,0.7349280572484969,0.036527512641129536,0.16554447405399206,0.8051210297399085,0.727684005888524,0.8104951683127144,0.41570342147926975,0.25983007495080995,0.21357244038727818,0.8046376351142493,0.8185274344408527,0.13639643404271876,0.35552327176590326,0.0960742919132959,0.4293531129013392,0.5699094055721856,0.8973054666289725,0.8076867430852044,0.8566294111108721,0.7898941738852474,0.8825109728898138,0.47376693318520324,0.758802293027998,0.5666377969717923,0.5362376342745597,0.1612595939619644,0.3182156433233837,0.4692152613249871,0.3112086083629507,0.7293197346705306,0.5664123524961173,0.8658101986616282,0.892110126960149,0.8823848908400244,0.8542529621354661,0.1845573922181066,0.9143820650261879,0.26069046746664176,0.25262664952363384,0.7312450557423971,0.874230696587858,0.8000739917879085,0.10593820376899771
Thal_VL_L,0.7181007783018906,0.8895003429570842,0.41319681454351886,0.555632016772155,0.45637625458576364,0.6601524877023499,0.2872441589820943,0.29063644383725484,0.914663962408282,0.19226598077572765,0.8802377611305477,1.0,0.9080370576145138,0.5264744128873052,0.638365975582222,0.7459331291320788,0.3488120046709187,0.712757909686006,0.9124291297284007,0.4347481816543681,0.7217723432873887,0.5099208237128882,0.2422472991020439,0.4945935610843107,0.892261817542798,0.47087437997434944,0.7809387684307214,-0.09324837888179914,0.6874195907767396,0.34985388945271245,0.7928830767852564,0.003796581972381927,0.6106387491930059,0.9490300517438426,0.5335341156565893,0.0386615429742902,0.3154409569121752,0.17316519607154257,0.3474163795309785,0.7314894359335903,0.727620575144241,0.9725589105568608,0.695887435842812,0.19661480070362639,0.09491897185014689,0.839702904232715,0.8090389453582755,0.7504287078772813,0.2943864762152329,0.290897085936516,0.304869416005984,0.8313275226150229,0.9176108361619888,0.12003157913334732,0.3774020044640055,0.2824658124989245,0.3068728963816448,0.4023602832097909,0.9690289200022507,0.8239059667930252,0.9854441327766529,0.6765555192008664,0.9768582660594766,0.39886983484001104,0.7784245209585626,0.5635563643964349,0.41977727825384964,0.02159174208390287,0.2687754667462381,0.3025454609351926,0.1925634423367006,0.6522679378590751,0.48751408042184863,0.9187897504659323,0.8616360853786244,0.9394651159153848,0.8300913959035452,0.3039505470852616,0.8656614430893186,0.19213600761533148,0.17516313127530617,0.6214068669993018,0.8077643288467576,0.8073848293636049,0.05317416632021972
Thal_MGN_L,0.6114834800816938,0.7953590033190757,0.37265956425369173,0.39314491599708523,0.519902620707071,0.6049303606659411,0.2788848641251214,0.1956619587235365,0.9025324649901797,0.25950405379976627,0.8214448871096156,0.9080370576145138,1.0,0.4892727869527584,0.599432282046549,0.8134592436755974,0.3220770029514842,0.6698182113697302,0.872029797144163,0.47901094054712456,0.6555369451256061,0.554813011357635,0.2383820256212542,0.4225305145687817,0.8119970932177747,0.4314624580840991,0.7029225597255627,-0.162336580472692,0.5879158700384058,0.2740376937745318,0.7453542928367344,0.07975195328544073,0.6176110358831696,0.8447237034368121,0.4280567443364793,-0.02059956786411597,0.22883846179921566,0.0883448414915947,0.34927218825369893,0.6876815698131394,0.7175979132029185,0.8962044339249664,0.6409757402165334,0.2072157875693367,0.1577197965192134,0.8066626743356919,0.7364098240661623,0.7070287557442502,0.25069353801102356,0.18071438717111293,0.3055754700613845,0.7615845709601873,0.8303494342031497,0.08080066736343938,0.27435578057952664,0.2637514532130913,0.2424537275333203,0.40423094843233714,0.9154207394476245,0.7217882722152612,0.8896337881991905,0.6352089571720297,0.91291544010323,0.28074371168492346,0.7308378342159447,0.5337724279914192,0.4641196586724094,-0.00042856544228033166,0.15741986725432086,0.18221600737490892,0.2920016787764281,0.572260825909793,0.5255371662979055,0.9583432611738116,0.7999803675442154,0.8959515407253963,0.7917639409063959,0.2528340412819796,0.8072398377221963,0.1534351131702647,0.1204086164197891,0.4993829811091077,0.7713020527761708,0.7058385916227293,0.14804983730576987
VTA_R,0.18728483606039617,0.6057686395788026,0.13974105951102123,0.05874674620701021,0.4378327131853637,0.35475477345015244,0.20173083208805495,0.07631024634594981,0.5796146018057743,0.21308071703902273,0.5939146582131093,0.5264744128873052,0.4892727869527584,1.0,0.5352576877691679,0.4190768577707193,0.4942970591874665,0.5617859252026414,0.6363252262135456,0.3380272018798725,0.3996094523075484,0.5525164993376694,0.221363729260288,0.5271889821037853,0.2854485142295887,0.28745443664054293,0.6653467362018686,-0.03472617051720947,0.4640591344589746,0.6412297310767342,0.5611054351220188,-0.057890547568431636,0.5530461755882049,0.49375057080342616,0.39571027238361867,-0.06510891138867028,-0.049067539714436045,0.07632266525771852,0.2530249300208714,0.5515337209999267,0.35560749946417974,0.4984639939945873,0.45047323685293506,0.09486309387977128,-0.001667916147522944,0.6235319220503501,0.49763566337356174,0.31783786385371826,0.09346329597602222,-0.04080967941833762,0.20583632164944832,0.4259260486943623,0.3702799489793813,-0.019853952866277898,0.039323065865264684,0.030971621597446417,0.2089434534269412,0.5427370402467319,0.6024304915488097,0.641573834975751,0.5434672703354544,0.46554721513954556,0.4725679983300261,0.30531126022621813,0.556711711625397,0.2525233711850604,0.4480659377702188,0.2268214729788365,-0.015006359164547924,0.15962273016095588,0.2505685643979084,0.6236385640125517,0.522631653317488,0.46612648701492737,0.5783827647243578,0.5369597661288699,0.5775802214174812,-0.011954785379904386,0.587104634447367,0.20571431266836068,-0.06761665163981825,0.26840268782356846,0.5861482052948885,0.373462725261182,0.15741531243135437
Temporal_Sup_L,0.3449272651992123,0.7975237390532461,0.36420771552942144,0.16909891828414944,0.4438955745329429,0.6296966388019335,0.39067252658519447,0.3075098171138923,0.7320494310296672,0.49295348443713605,0.7792781936379453,0.638365975582222,0.599432282046549,0.5352576877691679,1.0,0.5539908720033582,0.7246439669868646,0.806035786074752,0.7910442679382226,0.624560490729572,0.7578433978902772,0.7471794109116403,0.15093670249998103,0.7018417254468808,0.40895755232586195,0.6504077426667614,0.8202190713467328,-0.1569004270608943,0.6660944123440514,0.5841380690851162,0.8516246590517402,-0.0035687315090335635,0.7666299558861878,0.6279119635063987,0.5773045175521891,-0.19429401506130217,0.3036778026507648,0.4625769747657059,0.4171203856056425,0.7908616051201005,0.7217366472876231,0.6077515666496549,0.8315475994323761,0.12680937164590741,0.12733701088569438,0.7027045665895735,0.694618549410456,0.6642179954748906,0.4795423029349922,0.14290501023583513,0.3859357777633788,0.7649322695911193,0.5820432872539513,0.02717547413788763,0.15704321165048973,0.10002174419942036,0.5926207868109686,0.42147076861112354,0.6930197404879975,0.7825780706835987,0.5874362271155624,0.8398056149633596,0.6749443108694527,0.3828174773288284,0.747061841587804,0.48167559823307127,0.45040261514428914,0.27831251409662766,0.11043530506286818,0.6120247927146202,0.3497918990883032,0.8158986433215075,0.7729442779534804,0.6313132985296029,0.7998360177350737,0.7395372867969144,0.7830368755756928,0.15083622674224317,0.867526104743765,0.13493379600236552,0.32732001859232135,0.6389502374710697,0.8485520310107563,0.6955112627183445,0.13111269836972866
Thal_MGN_R,0.25390418182860336,0.764366212349734,0.053944124056786134,0.26296283313008456,0.5100728860404339,0.4363566107410867,-0.01837179874755928,-0.022629452399249336,0.7450245577012992,0.26554527595152927,0.790788210157111,0.7459331291320788,0.8134592436755974,0.4190768577707193,0.5539908720033582,1.0,0.3097612815413587,0.558081359040612,0.7378305485145646,0.4191457033383257,0.5511972293629412,0.3690513780811191,0.36759929437348166,0.5514637751956156,0.6082153834016004,0.22259018353004895,0.6996924479743415,0.04718254489968188,0.6082066918930921,0.10824430464445571,0.6626806962324753,-0.19651577398203365,0.6829619589622966,0.6237720334903111,0.19536118511457978,-0.10311877995265946,0.02746025405985624,0.31054384861096607,0.04795982797815566,0.7732448540787964,0.485010469512287,0.7236314684084808,0.5414097055986428,-0.1382694995167523,0.09362059958518348,0.7113185949125249,0.5364146567327489,0.5780612617455153,0.3959658929676369,-0.001976282306260182,-0.002377644438543722,0.5634376242725855,0.5998237350802708,0.19169216963200908,0.20501875987030319,-0.11733209118473482,0.3151231541627055,0.5135854541306526,0.7473491115777049,0.6712872541754985,0.7068850412411299,0.535174159155276,0.7169862154956398,0.4920355438516344,0.6342838765843142,0.30889964597754394,0.483353571607228,0.24814990688834543,0.3110792229965368,0.24585241544605718,0.3435654808871554,0.624995410497568,0.37865231310932823,0.7979520225383295,0.7621939963551964,0.6949247009520376,0.7187771312992399,-0.04727951495879665,0.722366857844929,0.3144432581283493,0.11729611308167738,0.6274966055136488,0.7036329974579358,0.5603635759855113,0.2910976260537316
Cuneus_L,0.24357798367516093,0.5016261655191923,0.48381521563680463,0.1554031797060881,0.346840749076872,0.45198062110303144,0.41908352931523246,0.49592218575782193,0.4351909077324522,0.40795895153000483,0.5321797241261006,0.3488120046709187,0.3220770029514842,0.4942970591874665,0.7246439669868646,0.3097612815413587,1.0,0.5890166534225011,0.5064260390681246,0.5024792288573662,0.5688309772223422,0.5204695202021997,0.08788327238650843,0.4075463273796518,0.2256238657661243,0.7236748678084892,0.5127074719837982,-0.17289602497742765,0.5523275859541283,0.4502775398623479,0.6258844463759229,0.015828256209808596,0.5349112506649573,0.40797903805305663,0.27356519573267435,-0.15558327081266224,0.3638383589596881,0.45936300387934853,0.3785099218363393,0.5862767507170564,0.5258682445353989,0.32086786957244606,0.672546631261834,0.21631591775304446,0.09955616168458456,0.37080348700663357,0.5069385607922651,0.3739787167706939,0.31271294598533,0.2688844322263469,0.39029317991242857,0.546714961868728,0.37023823979552356,-0.05320776384380829,0.13847938315179217,0.22010661018809036,0.5066723570353472,0.21992914576206143,0.4229799792349249,0.5003176016903139,0.3380782723172514,0.7307386179746871,0.3363811904745717,0.1692424465004168,0.49433177817472906,0.31093525138084743,0.3049474860344008,0.36789344940684265,0.11106950084966942,0.6569083216463074,0.24847494949847412,0.5343413167604147,0.5739514479279612,0.3110738567643295,0.5637001275391831,0.41499966028403146,0.6240994771037672,0.3154743362558156,0.6195817842450005,0.0341581591777354,0.3574267428173965,0.4735023476799659,0.6295115890982662,0.5440655150134794,0.03504971491139708
Cerebellum_3_R,0.4361627995503744,0.8066950564967055,0.4018321752442728,0.17540711471664722,0.4901807278020438,0.4824636942778688,0.41520945311202584,0.2770773156995853,0.8064312882738633,0.45999673523200774,0.7623363733281543,0.712757909686006,0.6698182113697302,0.5617859252026414,0.806035786074752,0.558081359040612,0.5890166534225011,1.0,0.8172748436802046,0.5954939278146929,0.6649531216976694,0.7501972755314158,0.26396738051773333,0.6029190807081166,0.531687477606336,0.6162722900859676,0.7717444995672996,-0.18647570945992353,0.5838409229860337,0.4846069597904184,0.8527153457030323,0.1033667375749909,0.6918391721992417,0.6799287414801656,0.5500627319493313,-0.10538937254413831,0.14685060928171803,0.20951698119394563,0.46783823531247787,0.7660463936392483,0.6530379015259657,0.6893968719740299,0.7701060317175962,0.2135872433058363,0.06795433000891642,0.7927905774213102,0.7179950617333781,0.6168460458290004,0.32014623027691963,0.07767436411992194,0.43129777668141833,0.7464895455464661,0.62713979391465,0.028045454328005624,0.11107712345074039,0.2398893316807457,0.4119218256516421,0.4961930584256087,0.7658862123573323,0.7737502772380673,0.6678775783240981,0.7936285208814926,0.7341872126604582,0.32650394818086825,0.7787973223465916,0.5648356141046629,0.46253880669991077,0.21157793044673326,0.005182684326875276,0.3675769883183206,0.33263336416224265,0.7499872647523814,0.6504998371593036,0.6856184115480571,0.8072527527136648,0.7622645433198532,0.7809289608681474,0.21145595740551942,0.8226809736211701,0.20633649651418964,0.06270445554571416,0.5241152195307706,0.8408437012152966,0.669504852789754,0.19019428585438708
ACC_pre_L,0.6066892580527375,0.9192629085348508,0.4257133379093914,0.34489877442247857,0.5215848961676118,0.6942121216088439,0.4104219777827331,0.25300944966922345,0.9589330572823692,0.37363364090758255,0.9047543006685121,0.9124291297284007,0.872029797144163,0.6363252262135456,0.7910442679382226,0.7378305485145646,0.5064260390681246,0.8172748436802046,1.0,0.6021357718486363,0.7764949576099811,0.7300339758151094,0.27862101770036435,0.535462980618078,0.7257424305868366,0.5626022070860045,0.819538199073525,-0.21827389960416108,0.6518436973625271,0.45667160039210075,0.9060459285022832,0.08459043624000337,0.7654902155328538,0.8859924595400344,0.5887670559622029,-0.06527701300829175,0.23603345897752492,0.14167642560663188,0.46406256546005925,0.8203925233964333,0.7902819412705848,0.914507764494958,0.8192476977378431,0.2411848122806328,0.1377977004611239,0.9177002687834203,0.8506384066178737,0.7688431624569119,0.2611046671390037,0.1723874057906062,0.42682859310343985,0.8218521752713793,0.8148000692204566,0.012036333159622917,0.21027999790272375,0.29193167902420897,0.37618772858341815,0.5361580434026917,0.946551339622241,0.8722097678955525,0.8734684169022838,0.7570057479223442,0.9207652091780846,0.29246073929687894,0.8783515910653643,0.5690695346916923,0.5614326039277411,0.15827791771925717,0.10242364154101688,0.31828838752222843,0.38291807488401386,0.7204221605911295,0.7181990405832849,0.8853938265422903,0.9125975704800058,0.942705374786308,0.8990364821698656,0.28142056211678784,0.9040545005367632,0.16837767051029404,0.1174327373860292,0.5804952501075825,0.9099235187159206,0.7561007001809654,0.19374096512272568
Temporal_Pole_Mid_L,0.23445797891045456,0.4707513830010966,0.2433164837068495,-0.09678975259955691,0.497108216556528,0.25283594782430724,0.20436677918345897,0.2096382584444674,0.6384430058457948,0.43717232769555964,0.5394605293278097,0.4347481816543681,0.47901094054712456,0.3380272018798725,0.624560490729572,0.4191457033383257,0.5024792288573662,0.5954939278146929,0.6021357718486363,1.0,0.423207619651363,0.7260252648724872,0.3470602187416575,0.425847312559181,0.3142982221141767,0.4838270720786624,0.584773396626048,-0.13033760074120854,0.3612517476659154,0.2517617513432933,0.5950243180915537,0.15310509701908595,0.5398160301979013,0.3979821488477324,0.4462815727969776,-0.25489604710536923,0.034287032318085685,0.10952811614603472,0.257207150949023,0.5982565630434596,0.5146990459099796,0.40704519464248634,0.5134129041621436,0.07460619454708654,0.295004454171452,0.6204024960305121,0.3770624627210014,0.3629863528581779,0.18098818636175554,0.0033250182764825924,0.23874586315309826,0.5323430282239819,0.36425500216608603,-0.009605361300547746,0.01337155702120177,0.14071104671842127,0.3555853655723677,0.16360665010870024,0.5428477232431319,0.46870336071782,0.38227283689249786,0.5437224280614718,0.4850590838607351,0.13695415701865832,0.48755113623472024,0.3899708138739101,0.6831778658582008,0.18543989065396752,-0.18950106974195435,0.2986300272767974,0.44389502054022334,0.5684964282233649,0.5522870831248762,0.43894185423990734,0.5347944356935649,0.5342550235218644,0.5155287828173696,0.07423801449994097,0.6077227696129531,0.2703767432114536,0.01917080961450608,0.3363288707881528,0.5911548937787121,0.3596917484194804,0.28071812581888334
Cerebellum_9_L,0.5215515361361194,0.7444337069961778,0.4914269681913485,0.4470512809150196,0.3020743191851831,0.8069616449000968,0.5892509854122239,0.346293771206732,0.740353475915437,0.31813811057945685,0.7613676729268767,0.7217723432873887,0.6555369451256061,0.3996094523075484,0.7578433978902772,0.5511972293629412,0.5688309772223422,0.6649531216976694,0.7764949576099811,0.423207619651363,1.0,0.6156934060169061,-0.05059356365714413,0.3571667436180927,0.5600884117527888,0.6129851978179599,0.6080894072423361,-0.357682906158562,0.6144162694717586,0.4523168141797157,0.8452806767824408,0.05112508118945647,0.6225066198745539,0.7592753921059747,0.5122522498136114,-0.08003740909329038,0.5311909452288057,0.39220218031605336,0.5935232172483521,0.669007078300277,0.9112822604227873,0.7340457340036272,0.8648881076582916,0.3802226328297855,-0.053656814385155446,0.6623370843744798,0.8586814711688661,0.7843941526648923,0.44238773977832296,0.24425968653896415,0.5686204359078948,0.7540461422751413,0.715136613204698,-0.2109879759003418,0.0629043314948367,0.38058062917116386,0.7048563894735569,0.43097258690836393,0.7287122416472017,0.7554129756055197,0.669290068740608,0.7114638752777117,0.7491218282312108,0.07329382521811406,0.7988575279297512,0.5207683281489909,0.2323248790708445,0.1556468381338465,0.2117564438428511,0.5877470213966028,0.19235466508073765,0.5447832450514714,0.7114369723406249,0.6989496585590561,0.8325401950238057,0.7748060047780914,0.8256377487677067,0.4589599157070505,0.7428693437119029,-0.1996621689314269,0.5882137175604003,0.7038850504423594,0.8308423945818559,0.7922723980590497,-0.03266524335171874
Temporal_Pole_Sup_L,0.32923329636570187,0.5982315756440996,0.35150146854844144,-0.08003604049757086,0.5280018004946428,0.43598265309509043,0.5807913623436592,0.1691557352478655,0.7319333419722764,0.4911707454754578,0.5713753762294796,0.5099208237128882,0.554813011357635,0.5525164993376694,0.7471794109116403,0.3690513780811191,0.5204695202021997,0.7501972755314158,0.7300339758151094,0.7260252648724872,0.6156934060169061,1.0,0.05678428626967157,0.3886151466077132,0.2791224180248347,0.5505343269222437,0.616947369933574,-0.4161115852525024,0.3269822256661734,0.4924104556823147,0.7802142046064554,0.3024834981352768,0.6955275271827928,0.509874431471797,0.5832845094489852,-0.1700797613891194,0.07681228862167841,-0.05260435451805301,0.6456741944634685,0.6414769008851993,0.7040138050296287,0.5111502321185016,0.7311823303912156,0.3842699463908679,0.1289893109097278,0.7354071713074841,0.6885076020785307,0.4630540974433923,0.1321945430984062,-0.14321672515973555,0.5981037814400659,0.5910523216526775,0.409799639456242,-0.19009332061297826,-0.22204321528793103,0.3591342400285943,0.4301105071563426,0.3929951333046363,0.6173902918947858,0.6531480509680038,0.4436415111653145,0.6045672697212875,0.5587044020612076,-0.08466267518464747,0.7501855290728395,0.4960845963553645,0.5437760013152697,0.17146410088061959,-0.38815081805703,0.20202002494764973,0.4934918960996347,0.5797566460729877,0.8742343063355186,0.5332416534351102,0.6908630805454218,0.6386359932597699,0.6842965384617294,0.22520222292672795,0.6590627140687105,-0.015273514032764389,0.03709203494522359,0.19514021737596385,0.7459052937442217,0.4263126212061632,0.3223440007130088
OFCmed_R,-0.05875292695883089,0.31685382093090453,-0.22813572513303737,-0.182919642811367,0.11663726162237655,-0.10224268460827228,-0.32474690039178133,-0.27592538382222953,0.2954211586256678,0.3104506529555878,0.31416742095790096,0.2422472991020439,0.2383820256212542,0.221363729260288,0.15093670249998103,0.36759929437348166,0.08788327238650843,0.26396738051773333,0.27862101770036435,0.3470602187416575,-0.05059356365714413,0.05678428626967157,1.0,0.4079391860629503,0.24490031215211505,-0.01403499860115381,0.36042122566525453,0.2516627398048744,0.21899570521151035,-0.010998897579724953,0.2148070190849187,-0.24871572157802513,0.3254514690023777,0.10544382763644396,0.029585941322933993,-0.18661403818320257,-0.465992779778586,0.05885036881988183,-0.2257646683885149,0.4197649157380153,-0.11987936033465839,0.20466225315297962,0.08018994548587584,-0.40082824512288684,-0.010025121952939487,0.4153105172305959,-0.01247604718347178,0.07477254436955227,-0.07023660915238078,-0.2053269617260219,-0.24101304119047476,0.09975213360664507,0.09676646831153513,0.19220522688168207,0.020872241841541135,-0.33045634804020985,-0.06178574027276221,0.2972730213827554,0.25709903622475494,0.24187361477547112,0.23003445571355488,0.13664295130834836,0.21987387774743802,0.443929754575596,0.17360906445921798,0.03992191048246301,0.3661208766879274,0.07439693172773482,0.007354935903400539,0.027089788426028712,0.141465306122643,0.40021353961136996,-0.05315537520275545,0.2589811878906997,0.23547566389716387,0.15698644411812915,0.15764058311432058,-0.38758119619346393,0.24947348259667576,0.5743950028708422,-0.4211074356314155,0.2363297213336155,0.20909128788223585,-0.015376983566707053,0.24537567952677278
Frontal_Mid_2_L,-0.036675380910310765,0.6679429917116897,-0.2149116001731622,-0.08079152511216298,0.35566164940600875,0.21323280997602395,-0.18544586200181296,-0.06940759979063842,0.5185550541314586,0.2879660069481421,0.5820536939578436,0.4945935610843107,0.4225305145687817,0.5271889821037853,0.7018417254468808,0.5514637751956156,0.4075463273796518,0.6029190807081166,0.535462980618078,0.425847312559181,0.3571667436180927,0.3886151466077132,0.4079391860629503,1.0,0.27475312202896235,0.113223760105747,0.8616885268171054,0.285705915918635,0.5743962147721459,0.4163810603780828,0.5299839233525707,-0.3092083233339133,0.607187753959796,0.32805565139846243,0.3558181387911626,-0.22477546766190873,-0.17951851065222005,0.4725588245624682,-0.06674739214096162,0.690112942591831,0.22051821064085814,0.4084865181781636,0.40084279713091886,-0.3791661955392095,-0.0563404508084793,0.6226253977921876,0.2919793441512406,0.34487621244582456,0.4964565207307591,-0.16719329877271158,-0.16313563496633637,0.4287064121636101,0.2819229935027574,0.26083996924489855,0.13988321228581546,-0.44056723918221347,0.42775174861162074,0.43597195266487043,0.5101564838204212,0.6648101334132964,0.47140491560652986,0.48182467717368077,0.4659564635080888,0.7808318043939316,0.48237166384981733,0.16368068041715153,0.392550103938012,0.2336229609697108,0.1795652776553358,0.42833162963089544,0.15485460565531148,0.9387404564280847,0.35471174005416317,0.4553309312232133,0.5783798837191904,0.4731546752783763,0.4671681132918145,-0.42886250998525743,0.6609311836335474,0.4444173831686447,0.03176896298083819,0.5924959012643697,0.5576375776464315,0.3530873135775197,0.1470030849905528
Thal_PuA_L,0.7929045744727375,0.7130923638941251,0.43147875702162936,0.6362714930230784,0.3360130145771108,0.506041610310385,0.23391031764557405,0.33645000136156994,0.7621934846932992,0.13141964562271977,0.7201966413239521,0.892261817542798,0.8119970932177747,0.2854485142295887,0.40895755232586195,0.6082153834016004,0.2256238657661243,0.531687477606336,0.7257424305868366,0.3142982221141767,0.5600884117527888,0.2791224180248347,0.24490031215211505,0.27475312202896235,1.0,0.4443655212830051,0.5607763596621846,-0.07600312805416608,0.6135134628052529,0.17501246360873365,0.6095620565326612,0.007989102847941775,0.384159070902124,0.8579749178602367,0.39557597295878066,0.10093849469045568,0.3623610521031127,0.1375232119861848,0.2782427562329854,0.5616301874772199,0.5802826338331067,0.8643687584451485,0.5525521096843096,0.17925002999663822,0.12175194935335243,0.6405488317958752,0.66025622634702,0.6239941412412088,0.17838331413835432,0.40042379215725105,0.2660902308682129,0.7021881915717602,0.8939311045879487,0.16859771255814246,0.43220819879106426,0.3537788709578932,0.1760913479337435,0.20196970746580345,0.8277475123135288,0.5977475179270562,0.8958108692062521,0.5143503903552265,0.8741207656962706,0.30274133252844604,0.5842683881267198,0.49454265144643766,0.22381275129519856,-0.03594013897655949,0.3171377397877828,0.2763822916723574,-0.012415767876740024,0.4279938214355272,0.2512686837921693,0.8251586273168258,0.679107707721509,0.7906232161371839,0.6684247838534848,0.3997830256390902,0.683437023342829,0.22914150726983007,0.1786933738402915,0.5522125001527689,0.6372054190624032,0.7435975271989829,-0.09533998494876471
Precuneus_L,0.6039687793717695,0.4835762609459603,0.8229027898932204,0.43849792564703993,0.26663114825270334,0.5098529083753917,0.6492504774390723,0.7455660935515046,0.4999092341910858,0.4174243698690049,0.5528261139930106,0.47087437997434944,0.4314624580840991,0.28745443664054293,0.6504077426667614,0.22259018353004895,0.7236748678084892,0.6162722900859676,0.5626022070860045,0.4838270720786624,0.6129851978179599,0.5505343269222437,-0.01403499860115381,0.113223760105747,0.4443655212830051,1.0,0.38876542003277803,-0.38409511906231925,0.4904733467768792,0.4386163211907734,0.6713870709539516,0.2678820662516092,0.3748396527913839,0.5990159452978217,0.41328240988741094,0.03724733085683992,0.5571231639025852,0.2635542255499207,0.5677638820314149,0.4656811905431356,0.6787412346464942,0.48712337217329543,0.7126415392195067,0.5123291643751228,0.1751741986174709,0.37654184760438003,0.6401257511694058,0.5295341874242679,0.18033997083233755,0.563904732869434,0.6368058754781022,0.657403018224708,0.6127669854290777,-0.15841677757024888,0.3236195135133034,0.6167800024596719,0.33937660891301336,0.14971210816339492,0.5085102060882991,0.4896455308128254,0.4532937878149166,0.8051093685425631,0.5156062667582871,-0.03367272940389679,0.5124330161339491,0.5802790670953402,0.18611577296765405,0.1739572450360705,0.07583388188700999,0.5138285420792066,0.19747082276947125,0.3411674486192654,0.5322597680979362,0.4402943407571108,0.5515883012738676,0.569934876064337,0.6170382345977292,0.688482382088961,0.6496959696921923,-0.08011055108628441,0.34165059745203247,0.38049743663488506,0.6557628198487726,0.6996589225579736,-0.030009781256784555
Frontal_Sup_Medial_L,0.31913388619210137,0.865184597869015,0.10519099348346168,0.16408204746408717,0.5059601288193288,0.4650302840519389,0.11549346110467122,0.15626323501853528,0.8018486907547243,0.36557273135032625,0.8107676696689164,0.7809387684307214,0.7029225597255627,0.6653467362018686,0.8202190713467328,0.6996924479743415,0.5127074719837982,0.7717444995672996,0.819538199073525,0.584773396626048,0.6080894072423361,0.616947369933574,0.36042122566525453,0.8616885268171054,0.5607763596621846,0.38876542003277803,1.0,0.07846525000680929,0.7121147164227085,0.5050226133945152,0.7821390896136728,-0.12134905731918155,0.71765311016877,0.667140463216158,0.5462697290616051,-0.1254535297526327,0.05140941540131038,0.4033116670503822,0.21478653718460936,0.8239952039354489,0.5365994796920274,0.7264928580156426,0.6634606407884601,-0.09019849639408876,0.05003008465546554,0.8313491536239752,0.6289401327567843,0.6017357473893094,0.433352889925063,0.0040868175772230345,0.13958419136206285,0.6872199850392067,0.61057061169401,0.17133579493792975,0.19441331027098294,-0.09167305685757988,0.46551394333275026,0.4793882247961127,0.8063890840188183,0.8985910934864025,0.7487834030710977,0.7013260245876554,0.7571857180656703,0.6228544628321401,0.7363057224097767,0.3954373939495691,0.48634411035289954,0.2148080724513412,0.18489846302762905,0.45528542848560744,0.23324956646250194,0.9542923874878448,0.5450244322814958,0.7095915022675422,0.8280555780921572,0.7751201605023039,0.7429976071729247,-0.08243704775022248,0.898031425556437,0.38978808395218667,0.1284124643132948,0.6431905443116125,0.8243544452284928,0.614117094959318,0.15862878961534024
