,SupraMarginal_L,Supp_Motor_Area_R,SupraMarginal_R,Cerebellum_9_L,Parietal_Sup_L,Cerebellum_Crus1_R,Insula_L,Vermis_8,Temporal_Mid_R,Red_N_R,Cuneus_L,Cerebellum_8_L,SN_pr_L,Thal_LGN_R,Thal_PuL_R,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Frontal_Inf_Orb_2_L,OFCpost_L,Frontal_Sup_2_L,Cerebellum_9_R,Frontal_Inf_Tri_R,OFClat_L,LC_R,Caudate_R,Temporal_Sup_R,Putamen_R,Cerebellum_6_L,Occipital_Sup_R,Fusiform_L,Cerebellum_8_R,Thal_VA_L,Parietal_Sup_R,Thal_VL_L,Postcentral_R,Precuneus_R,Vermis_7,Parietal_Inf_R,Calcarine_R,Rolandic_Oper_L,Putamen_L,N_Acc_R,SN_pc_R,Red_N_L,Supp_Motor_Area_L,ACC_sup_R,Frontal_Sup_Medial_L,Vermis_6,Angular_R,Thal_AV_L,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_7b_R,Frontal_Inf_Oper_L,Thal_VA_R,Thal_PuM_R,Cerebellum_Crus2_L,Occipital_Inf_R,Heschl_L,Temporal_Inf_L,Cingulate_Mid_L,Parietal_Inf_L,Temporal_Sup_L,Rectus_L,Vermis_9,Cingulate_Mid_R,Thal_MDm_L,Thal_LP_R,Thal_MGN_L,OFCant_R
Cuneus_L,0.24847272855488062,0.694496744821575,0.41908352931523246,0.5688309772223422,-0.17289602497742765,0.14873326729089362,0.5016261655191923,0.4565320274502719,0.4976403101278234,0.48714510676979594,1.0,0.5066723570353472,0.22685202547562924,0.3263087109365247,0.24357798367516093,0.5044103286519035,0.4435046907971807,0.5739514479279612,0.0341581591777354,0.5343413167604147,0.4735023476799659,0.49433177817472906,0.07148521210116648,0.3441478792100763,0.32086786957244606,0.672546631261834,0.645499981404877,0.6142788964540409,0.48381521563680463,0.5258682445353989,0.6569083216463074,0.4351909077324522,0.015828256209808596,0.3488120046709187,0.39029317991242857,0.7351096536038223,0.2015315411443376,0.21631591775304446,0.7307386179746871,0.5805733577323947,0.5791243788485804,0.36789344940684265,0.3266694680732024,0.3739787167706939,0.664366078939811,0.6240994771037672,0.5127074719837982,0.31093525138084743,0.22010661018809036,0.2610590623378816,0.43782479450493933,0.2688844322263469,0.32939740238197995,0.5878509928935459,0.5552014703605502,0.22169634906035598,0.3574267428173965,0.11106950084966942,0.521618706871167,0.6207368201989869,0.5686117464802415,0.021558414528646673,0.7246439669868646,0.24847494949847412,0.4404804154890993,0.6258844463759229,0.33748050084616743,0.40795895153000483,0.3220770029514842,-0.05320776384380829
Cerebellum_8_L,0.04747397013316357,0.5599974913547677,0.3043938734088218,0.7048563894735569,-0.12612437530078607,0.3894311271035406,0.444366330647451,0.6391115131326921,0.5234523288556361,0.553794251459194,0.5066723570353472,1.0,0.4277211641983103,0.3107423113757247,0.008507545204597842,0.5459950281878855,0.242456666499383,0.46810664750371445,-0.08378651811274766,0.5234992717540132,0.6598309080653005,0.5009517717866001,-0.16076409693334556,0.4997994194767904,0.2997631101869854,0.6136113865817897,0.4745829892701936,0.5116233225887301,0.059935539238324224,0.5679681919604589,0.7566300139154727,0.3696053830996699,-0.15405786053593465,0.3068728963816448,0.2691070799205535,0.336574624855732,0.3540441770120778,0.02040077034099554,0.4073015348777234,0.4967484611002808,0.4988061441537947,0.27856696685645943,0.43049022014877053,0.484831773981166,0.5896404922859146,0.42881784163468956,0.46551394333275026,0.19490361768041717,0.016184330178553828,0.12925021266055223,0.17710490021999378,-0.06872307174761194,0.4345076250753619,0.4944879192892731,0.5267366488551454,-0.04623875317091603,0.691924173243062,0.1591457831646104,0.45396346744845406,0.493686658037917,0.3569055040621539,-0.21242265522449513,0.5926207868109686,-0.03424681099406904,0.4543485956994687,0.5550493246078243,0.2236349884865969,0.32110134883591274,0.2424537275333203,-0.24012633684317447
SN_pr_L,0.07613405405893288,0.5409071293760834,0.2573355270740562,0.36688995376522837,-0.059556676779502334,-0.0046442821006423265,0.41982762649736466,0.13906312039272736,0.26006325402243347,0.6317415954004346,0.22685202547562924,0.4277211641983103,1.0,0.35890811093406505,0.2626377998457898,0.4831443262916743,0.40194727953124026,0.41673208167850045,0.22222014660975664,0.44531398856479343,0.299400220563392,0.4415365360269934,0.17034343858392867,0.34759958551313164,0.3790799514968017,0.43985562011528856,0.4301430460696526,0.4844521323685441,0.1601923776101406,0.39262017409094185,0.3690286855581115,0.4743790087461347,0.059437313143081545,0.36579550333118616,0.2858940665046562,0.4796022974885168,-0.17689534091871492,0.06333268281397247,0.3271685249447611,0.5031234419381387,0.4550254126993782,0.029707601230919072,0.46069577228113423,0.47288422322178403,0.46854746012527776,0.24878608813431227,0.4463493226969421,0.4309856706839141,0.163566576854094,0.2925774429744788,0.38709420660842025,-0.011344040249159335,0.08788723072394852,0.4274862807805632,0.5522918962058471,0.036065870410007646,0.06692588464493902,-0.1358207486959283,0.3301462806025905,0.3192313297030139,0.4088014594737095,-0.045966071015262885,0.4681966125153564,-0.030564944785536823,0.17303089346505565,0.4645554924814948,0.3068986886770687,0.43162044586928733,0.26888098782502684,-0.05282995462637323
Thal_LGN_R,0.1905657046867411,0.5681579411800483,0.2552440641542546,0.7034997083316433,-0.11536288265815978,0.19492082021542737,0.8631240289245342,0.22194807678275463,0.6664642273203856,0.732525421384538,0.3263087109365247,0.3107423113757247,0.35890811093406505,1.0,0.6162553430740201,0.7199361757458825,0.5146459777242195,0.5435156417271781,0.21164335410993232,0.654243434137248,0.5845011436921457,0.786833965863372,0.06011633863734747,0.7713245764902216,0.9366249577861889,0.6889591112566965,0.6738176301906397,0.8311095041084458,0.33674773082968934,0.7310362495547721,0.24479053773719925,0.944666582041314,0.03516185485484312,0.9547195637925276,0.2801443339001357,0.5967254758806557,0.23634674888783716,0.1486128776872345,0.6624804031366232,0.7844096718278009,0.6279448572047635,0.04509360541410256,0.6285150102977883,0.7563100390979911,0.6057543597444318,0.8239012408460326,0.7726541793157159,0.5682027259081261,0.22008935067716603,0.8173203450917608,0.54773020790018,0.16231899285064882,0.23124216273727868,0.7864121179470955,0.8084002988839365,0.4522455981176565,0.11841210745331415,0.1738173793653047,0.5693220389207745,0.4860829527761309,0.8481019924107409,0.10612141646392126,0.6517459350880807,0.30888665972974144,0.5626472204260201,0.8047461240298229,0.8706159165309154,0.2841816272120036,0.9597364771550236,0.1338280142395156
Thal_PuL_R,-0.0996977925099022,0.3920810689672115,0.5521663047604011,0.5215515361361194,-0.34860152827939883,-0.13779100608291478,0.5235478902684938,0.08852923757294952,0.4493192232731429,0.5003208838616803,0.24357798367516093,0.008507545204597842,0.2626377998457898,0.6162553430740201,1.0,0.24748561848536318,0.6282773147411873,0.3288830845589986,-0.07884835949936145,0.16921790089516114,0.2706268868676403,0.5034095874854843,0.1720742043306593,0.44092087277881387,0.7190048322000779,0.5415367277472741,0.4433842660742575,0.625824903879555,0.7398146371640039,0.6299469018008684,0.1593368449056262,0.6052869483348887,0.31083149043305236,0.7181007783018906,0.5753117959732129,0.5859447950599885,0.2766773123285441,0.5352568085543603,0.49979213272194606,0.5010780836675687,0.33102000972822726,-0.11288461036799492,0.2765073382341098,0.5120073083022557,0.39871544149656934,0.5937606619106452,0.31913388619210137,0.5103750139173502,0.7122865377306185,0.5586839653387425,0.26854059100121774,0.5723248744267858,-0.24747559554195595,0.534087019416945,0.4539640176930116,0.8407697553367827,0.17718587182527312,0.1199880812737155,0.21183205474342814,0.5403966605841464,0.5322406085694801,-0.061471578068863296,0.3449272651992123,0.022507861242157125,0.5076996899988767,0.5201856809289628,0.8111124845897244,0.023634614855580893,0.6114834800816938,-0.033384814911837715
Frontal_Inf_Tri_L,0.3495715865790961,0.7340211213339712,0.17203826409583348,0.6585368704211096,0.007280521060345261,0.25198725937078353,0.825577768496711,0.3475567660950633,0.5890795832692084,0.6555850779590561,0.5044103286519035,0.5459950281878855,0.4831443262916743,0.7199361757458825,0.24748561848536318,1.0,0.3989811980751869,0.7063320025888757,0.27094567195096053,0.9079773281664023,0.6344081733798305,0.8119349750607854,-0.014062814655651432,0.6658014447453507,0.664198882475602,0.6973936039474341,0.7021303174974711,0.7627943369887412,0.07419902537544755,0.5811062810071581,0.44964461673583767,0.7848150197853706,-0.11910114935575034,0.7021998583450006,0.1966715097277815,0.5521753603539858,0.08774982376981207,-0.08131597306094611,0.6259151765849165,0.7974211356118447,0.6891211766682924,0.193455940132907,0.6350221535251748,0.574034549147914,0.779856996898416,0.7385384631669991,0.8910794076373405,0.40251126436942425,-0.10032862715005414,0.48123929425662076,0.4759004675141605,-0.1234730370740595,0.4230811994857558,0.7419119831545784,0.81944813831314,0.0479023497517236,0.13120039570271308,0.05782176052640176,0.7416580012041176,0.4813499491387276,0.8259515394137309,0.11916307222148723,0.8396107973352135,0.29850313998543676,0.4657831108120191,0.7938018153887598,0.5582716268809861,0.35261829575452835,0.6318835935678747,0.1042753191784004
Paracentral_Lobule_L,0.1262178215994829,0.6730965930891385,0.5615400474292301,0.5437640350514044,-0.1687279390486508,-0.0020410945176229877,0.6160870160614458,0.18625691800477448,0.5252826919741685,0.5274959882702747,0.4435046907971807,0.242456666499383,0.40194727953124026,0.5146459777242195,0.6282773147411873,0.3989811980751869,1.0,0.4410387536624417,0.016217858922818608,0.4299865899685617,0.3693724222983354,0.5821457638349585,0.10382365437721186,0.4261071691768578,0.6233321892634254,0.6459575007108284,0.5962438247610268,0.6735035952968021,0.6588667939150249,0.538448353033961,0.37126989334880783,0.5311263445686248,0.25762012118864974,0.5958173430506098,0.5364043581387997,0.7834568772336737,0.0742654509810602,0.4468729796650166,0.6596920815248265,0.545455438847212,0.5627411689239209,0.13681279240572988,0.3562484479973403,0.5302160832637481,0.6346727290361683,0.5758948933572579,0.48321740195840357,0.4562963768272513,0.5376645998379004,0.49167206954213777,0.3432276823601396,0.43909064816830495,-0.01051885377454422,0.6727832240102608,0.5327889568894911,0.5766740474098117,0.1476523719309615,0.09133196768267074,0.4385005209483235,0.502836304362947,0.6690183804111721,0.09434947670147578,0.5777519053000656,0.1178384180986313,0.4766975555108388,0.6599583457909705,0.6276122747161501,0.21994395555617668,0.48643755739259575,-0.04784491521618856
Frontal_Inf_Orb_2_L,-0.15001602827958993,0.7608081961037698,0.6403633183673726,0.7114369723406249,-0.4417588760492772,-0.2513255741955015,0.6016399314681222,0.4474856822526002,0.3253327670970615,0.6575207485516731,0.5739514479279612,0.46810664750371445,0.41673208167850045,0.5435156417271781,0.3288830845589986,0.7063320025888757,0.4410387536624417,1.0,-0.1133680610088165,0.520150356353161,0.28912727383108333,0.7869038812769297,0.21764318759356116,0.3537477888223644,0.5153712908893263,0.7793134372946435,0.8172438291081137,0.7264583117644072,0.40251288894888343,0.7523597399378561,0.3002872823599997,0.6710368127573586,0.25766947258907574,0.48751408042184863,0.6298683484886127,0.6597081653259457,0.10406065003858242,0.43152773659427207,0.5889062865410397,0.8284287880836831,0.8352659633655587,0.19074974448598028,0.590492300838612,0.5369813316066924,0.7285082521232467,0.7072513209660788,0.5450244322814958,0.47518295725319726,0.35534920575311335,0.34921625437637277,0.5868592194118143,-0.08099105199219907,0.09251873616056401,0.618033085363773,0.5940768185577515,0.24858745642440055,0.1853296580081817,-0.25422271991047957,0.45713613407293674,0.7938782699320931,0.6096065662459237,-0.39373269745900935,0.7729442779534804,0.46106725772806884,0.3214708692417888,0.7806036069139857,0.3946400832806972,0.41036082830734066,0.5255371662979055,-0.17439234672475348
OFCpost_L,0.6504550831270511,0.02290116668794098,-0.5294104918654556,-0.1996621689314269,0.5546398986677616,0.4490772485509593,0.2945412842058633,-0.20328859684265532,0.2800599187170336,0.030801462455646383,0.0341581591777354,-0.08378651811274766,0.22222014660975664,0.21164335410993232,-0.07884835949936145,0.27094567195096053,0.016217858922818608,-0.1133680610088165,1.0,0.37906531669860694,0.2407100657169219,0.013775121866861079,0.3602957311195744,0.31936780787594554,0.14065896420930263,-0.07367105884965248,-0.05708358942092803,0.030648205459443637,-0.2313495871939232,-0.2649732134702659,0.1325988533379158,0.19058360934168683,-0.2266857032070209,0.19213600761533148,-0.4954230119785724,0.05045363443025647,-0.3556610949877822,-0.5510446360303354,0.15774690896792598,0.008595579172332701,0.0034764435514013196,0.2706818536893282,0.13708466155554003,0.0494972643440461,0.0252656695202828,-0.013303013730001477,0.38978808395218667,0.043791359022640974,-0.44188613908880764,0.30052965806870025,0.2925602216473956,-0.04781971154948294,0.41395894923066096,0.18953780423963817,0.29300039860219546,-0.24840197515547996,-0.344429545233238,0.22990982665618473,0.38779472384688396,-0.3803162474492126,0.28406146569881713,0.6792908906206149,0.13493379600236552,0.08231436751103251,0.0835627510547108,0.06251371226797217,0.14348375671471414,0.16556898588293878,0.1534351131702647,0.6712451868510358
Frontal_Sup_2_L,0.5026239704721429,0.7495802687586234,0.064823327699907,0.5447832450514714,0.0961693937538002,0.37492398303209823,0.8039569790094758,0.3044131635285252,0.630149139412812,0.5562085202252923,0.5343413167604147,0.5234992717540132,0.44531398856479343,0.654243434137248,0.16921790089516114,0.9079773281664023,0.4299865899685617,0.520150356353161,0.37906531669860694,1.0,0.6527039024830993,0.6889617294373105,-0.09172827035099335,0.6529865859419747,0.5943819126078754,0.6303920972523805,0.6194697023858198,0.6572443768795266,-0.014236531036169632,0.43646935469383674,0.5027064403573716,0.6974847493927228,-0.18616247671547534,0.6522679378590751,0.09378730715030552,0.5490591529829382,0.03317242438740034,-0.17799612478523405,0.6323551966769486,0.7097841021707879,0.6094332192893198,0.24780827972757252,0.5460107691820112,0.5056186911932162,0.7683778923414056,0.6671820111127235,0.9542923874878448,0.2890014127907603,-0.19778142595954193,0.4578444980473985,0.4159289330467399,-0.10333423625685795,0.5207366602323114,0.7313016944201743,0.7954148186346292,-0.014966587110054398,0.11414926724692552,0.13486151414583705,0.7863427980229268,0.3523642936044782,0.8296978369633735,0.2829634819699236,0.8158986433215075,0.20738116738789433,0.4374270257455366,0.7445210220361775,0.5105447335324544,0.3808963361430574,0.572260825909793,0.11739409700966628
Cerebellum_9_R,0.48489039420105373,0.5193966062279726,0.051659373209598645,0.7038850504423594,0.14700480065411622,0.7293435395799006,0.7161685684919661,0.3966104979697062,0.8628218005051124,0.5650151642530096,0.4735023476799659,0.6598309080653005,0.299400220563392,0.5845011436921457,0.2706268868676403,0.6344081733798305,0.3693724222983354,0.28912727383108333,0.2407100657169219,0.6527039024830993,1.0,0.5316676081955989,-0.2284417235954461,0.7030769365996613,0.5934800948395744,0.6069336052356835,0.4635768141130423,0.6671938611652926,0.17474552292244974,0.5132861643949982,0.7548047932444147,0.5371458766623582,-0.30114534875126187,0.6214068669993018,0.04207079641347242,0.4248949231321389,0.39612055751477177,-0.15226887522908716,0.5837339708758592,0.4926049942624317,0.4397645593072991,0.27043712194746733,0.5489303802502853,0.6570476278313728,0.6168495304104105,0.5981636740755559,0.6431905443116125,0.36185376448985535,-0.07900121314859236,0.3747956106657677,0.1860475810977421,0.2754497011735035,0.635815935632907,0.7046909869138956,0.66172459883444,0.21055915903588798,0.5552599511028244,0.6346628671870712,0.5668779272445935,0.3342396941714425,0.6357341531487324,0.31153122330600974,0.6389502374710697,-0.05558591518348759,0.7998296079583236,0.6276855608484524,0.6247189236124226,0.2660389796289101,0.4993829811091077,0.11369314543324187
Frontal_Inf_Tri_R,-0.05996622072384207,0.7786523332824897,0.5654385529208137,0.7988575279297512,-0.3420032493139021,0.004998129509407931,0.8540360309837443,0.39208391333569453,0.6304745411097605,0.7362463528627347,0.49433177817472906,0.5009517717866001,0.4415365360269934,0.786833965863372,0.5034095874854843,0.8119349750607854,0.5821457638349585,0.7869038812769297,0.013775121866861079,0.6889617294373105,0.5316676081955989,1.0,0.02162298487426556,0.6490018829075651,0.8102116848980825,0.9013358787081074,0.7949477418929846,0.8472060023846237,0.37864000448232826,0.7590016291656722,0.34390133928783806,0.8595437226968151,0.09704804854424572,0.7784245209585626,0.5929005640270594,0.6741006339558968,0.19314583849276512,0.3040435806110735,0.6770397342827474,0.8898429480157093,0.8310856744683977,0.16644834554014526,0.6851825684448981,0.679645767451813,0.8447395502392396,0.8909372961926951,0.7363057224097767,0.4770610411232662,0.33065956277407466,0.5307384086332094,0.44241915836205253,-0.050560253251871,0.1745055360999062,0.7247167376756692,0.8197251656297341,0.27001722512533355,0.17294755272480458,-0.031192341718701312,0.6957663719196636,0.6719783012375758,0.7910297138361859,-0.21720292556680726,0.747061841587804,0.3206782552746535,0.4552442539848048,0.93628874020308,0.6928684137302534,0.4088261387870276,0.7308378342159447,-0.17271686814140666
OFClat_L,-0.021272855806673253,0.021002961566857395,0.06763155570219065,-0.13983819672161216,-0.033690532093482994,-0.2623779667900231,-0.052907225216214465,-0.05383418446182287,-0.13160412051541753,0.056174696473167154,0.07148521210116648,-0.16076409693334556,0.17034343858392867,0.06011633863734747,0.1720742043306593,-0.014062814655651432,0.10382365437721186,0.21764318759356116,0.3602957311195744,-0.09172827035099335,-0.2284417235954461,0.02162298487426556,1.0,0.037202711916710936,0.017438452661828252,0.009300763368443455,0.12508599527839953,0.03149664289907635,0.2736525481499993,0.06935559998446868,-0.08344799011560494,0.16209776519857322,0.3706286866806316,-0.00511048163955519,0.0653164832360849,0.24662347569695323,-0.22154804287276175,0.07507216858318189,0.1431096576985971,0.14370494650390372,0.13125193222509512,0.10187220416615451,-0.010819899255960812,-0.018889078519549057,-0.15009507182833698,-0.0119834967462826,-0.01652678957433378,0.20127743746690652,0.2185499127149515,0.2108006724293107,0.4725582210353457,0.10197810211874704,-0.1832982892575377,0.09361545607596819,0.06820149744451082,0.10002078769398237,-0.20376977009848554,-0.2597187365546813,0.06428198238470546,0.12447372152205234,0.04111443415978532,0.0003567085036030426,0.056148787226315375,0.31097050027337475,-0.03132202423350317,0.028947656205256987,-0.002890415117228545,0.13026029553832383,0.06192399902855802,0.3584966322937599
LC_R,0.35609618575934554,0.45533810220890475,0.06552249808121662,0.6099145493679863,0.04440694947453275,0.5060588520186456,0.7849784463411444,0.3851579077275551,0.7458301964146714,0.6246366131692391,0.3441478792100763,0.4997994194767904,0.34759958551313164,0.7713245764902216,0.44092087277881387,0.6658014447453507,0.4261071691768578,0.3537477888223644,0.31936780787594554,0.6529865859419747,0.7030769365996613,0.6490018829075651,0.037202711916710936,1.0,0.7575616368696986,0.6271694223568862,0.5484559708047493,0.6801984706441425,0.18132695500351007,0.572127225361712,0.4874340099346341,0.7430371673228099,-0.17177313017432053,0.7815238943433314,0.0566064275014555,0.46808483657454897,0.23507188043377758,-0.08944709681026453,0.5881098621524553,0.6075927450598149,0.5076640185731196,0.21928795473193266,0.5302882779464385,0.6332929150499743,0.5241455245726874,0.6639295321053998,0.705301351955736,0.34786587855506623,0.027787166052591312,0.6255983849985224,0.3869958592727726,0.14796162214460276,0.3801012004205231,0.7239303170519992,0.7416222442961028,0.2507811265693004,0.27611677332901147,0.3145150197870902,0.6762355779264673,0.31649243705161983,0.7317658348423686,0.2632737803574451,0.605262097122359,0.19606205561345424,0.5892317103121136,0.6872887375604226,0.70975003256108,0.2616481351413668,0.6800611034332873,0.18126704275735506
Caudate_R,0.1311356957693446,0.5550117352505308,0.3601052602869258,0.7340457340036272,-0.15037520849647576,0.19068178533821672,0.8723668573747607,0.1745925158220207,0.7400322045504697,0.7464792442483312,0.32086786957244606,0.2997631101869854,0.3790799514968017,0.9366249577861889,0.7190048322000779,0.664198882475602,0.6233321892634254,0.5153712908893263,0.14065896420930263,0.5943819126078754,0.5934800948395744,0.8102116848980825,0.017438452661828252,0.7575616368696986,1.0,0.7180709244923866,0.6540113460706238,0.8444483735655348,0.4503528790726458,0.7395569594455366,0.2885333838464741,0.9021279362569921,0.054242580244095735,0.9725589105568608,0.36934827095237005,0.6210653964542325,0.28301546565311164,0.25190150888932933,0.6589503204627618,0.745266633773928,0.6151847718643974,0.01701304068898123,0.6510724375627323,0.7938378230561081,0.6339087626565172,0.8321267418352571,0.7264928580156426,0.5666477789655696,0.34705392986329536,0.7614048662281907,0.49403394331559747,0.29987222203214464,0.15995763375050043,0.7915658964899538,0.7952618134559377,0.5730401451034227,0.1703249160867758,0.23625065629740233,0.5176458534917606,0.5172611442288078,0.8185898980097662,0.08600509987882834,0.6077515666496549,0.21517049304540145,0.5887755863656745,0.8036199468903423,0.9398199639249082,0.19703155532467917,0.8962044339249664,0.05546599480488204
Temporal_Sup_R,-0.0430590559803389,0.8500101174092795,0.6898562834386492,0.8648881076582916,-0.411573497297045,0.06235247916631826,0.8129737184888971,0.5684540857266244,0.6915880958077403,0.7467468383095757,0.672546631261834,0.6136113865817897,0.43985562011528856,0.6889591112566965,0.5415367277472741,0.6973936039474341,0.6459575007108284,0.7793134372946435,-0.07367105884965248,0.6303920972523805,0.6069336052356835,0.9013358787081074,0.009300763368443455,0.6271694223568862,0.7180709244923866,1.0,0.834800434207943,0.8641447517228974,0.514257386862039,0.8268261295995919,0.5507770960069839,0.7639111753786866,0.12130037572612722,0.695887435842812,0.6930993212353547,0.7697981202123295,0.26807317894104143,0.4004839546590866,0.7574107562351861,0.8721559207479469,0.8331589948762474,0.2555338269362684,0.6400020756612319,0.700929914283273,0.885219420264915,0.8778679164187349,0.6634606407884601,0.45902220733579385,0.43903696374693896,0.4537000884790964,0.4084038875895211,0.12544181934700913,0.22065392838378983,0.7694586565606033,0.7649772383878274,0.36443485453403557,0.39860213887628526,0.07347205665672424,0.6699488535751305,0.7886744676464096,0.751841240155565,-0.25750711017677774,0.8315475994323761,0.25613960160789306,0.5930293531540519,0.944406520965108,0.6614551060927943,0.47052262068969913,0.6409757402165334,-0.24335773944844274
Putamen_R,0.05436446906244705,0.8240096732721726,0.5748610686132447,0.7811246944681312,-0.37807131061176263,-0.05553091423742937,0.7119251598901117,0.4847730348011264,0.4924810269123526,0.7600552427860975,0.645499981404877,0.4745829892701936,0.4301430460696526,0.6738176301906397,0.4433842660742575,0.7021303174974711,0.5962438247610268,0.8172438291081137,-0.05708358942092803,0.6194697023858198,0.4635768141130423,0.7949477418929846,0.12508599527839953,0.5484559708047493,0.6540113460706238,0.834800434207943,1.0,0.8501724521774925,0.5071276048225651,0.8112190224032009,0.42814366092532213,0.7578871157092701,0.18282603968097091,0.6268109761455773,0.5610798903871961,0.847904483789047,0.24239965396115118,0.35759089131958394,0.8024042330598941,0.8852832950042206,0.9172111255972327,0.23111013321253462,0.6455923853457216,0.6821904736262276,0.7637513135349593,0.812891771252228,0.6482773913889018,0.5593373973145367,0.344241661532727,0.4457721473813035,0.5901052221726417,0.14014910245747755,0.2252678198594121,0.791347179924758,0.6973095198603272,0.39113714617597983,0.2151702103896488,-0.09387818674317508,0.6059144883063667,0.8030050201331993,0.7901872359074753,-0.16877646951170933,0.8561957476582044,0.49719240733857634,0.47613699596495035,0.8698057089685344,0.5593310013518958,0.4488667684475652,0.6218565264928408,-0.13778563997387736
Cerebellum_6_L,0.15178203078749408,0.7759004612147519,0.5066838337727374,0.8722745684639288,-0.2448973467907529,0.14729549735121514,0.8495038050640005,0.4145478334467967,0.7131326098229459,0.819767207192311,0.6142788964540409,0.5116233225887301,0.4844521323685441,0.8311095041084458,0.625824903879555,0.7627943369887412,0.6735035952968021,0.7264583117644072,0.030648205459443637,0.6572443768795266,0.6671938611652926,0.8472060023846237,0.03149664289907635,0.6801984706441425,0.8444483735655348,0.8641447517228974,0.8501724521774925,1.0,0.5781750208370673,0.8728521094318773,0.49699119154670207,0.8659380122775784,0.11518380060268996,0.8411628439048945,0.5058068017272784,0.8109984544347023,0.30880321980541375,0.3189085841687526,0.8372003636179827,0.8556619298782807,0.7840620201597939,0.15885045156809502,0.6671887588796489,0.7869699781535731,0.7902065394754334,0.8662898777365028,0.7268394442634457,0.6495013642246017,0.3820573132442997,0.6287275285450695,0.5713938439833813,0.31614287328141427,0.2435572600207151,0.8623235233029436,0.8213728111141988,0.5195654496272367,0.319541876751208,0.1789273848947732,0.5763791028544104,0.7404066287537039,0.8618260588891231,-0.019297663295141838,0.8297194486962417,0.3166732350318184,0.6965641215843066,0.9007522485071906,0.8044699710531411,0.3949844847038126,0.7864423935488656,-0.04745536765338588
Occipital_Sup_R,-0.11759679163657537,0.4312797874894874,0.6785253037887714,0.4914269681913485,-0.38924711173565035,-0.21308367800839767,0.30674368820690917,0.1965818412261126,0.3341531898536214,0.4308636338072879,0.48381521563680463,0.059935539238324224,0.1601923776101406,0.33674773082968934,0.7398146371640039,0.07419902537544755,0.6588667939150249,0.40251288894888343,-0.2313495871939232,-0.014236531036169632,0.17474552292244974,0.37864000448232826,0.2736525481499993,0.18132695500351007,0.4503528790726458,0.514257386862039,0.5071276048225651,0.5781750208370673,1.0,0.6254489678259757,0.2559310742747243,0.36806569823090896,0.40978449632810315,0.41319681454351886,0.6542484740425955,0.7366195260529672,0.3015129045079556,0.6998008595732728,0.6396772084871332,0.42107818645028305,0.40524420761170543,-0.030139002097388914,0.23160306075253168,0.43874900694367125,0.3536745167390713,0.4687880494827585,0.10519099348346168,0.5607721934153407,0.813922491543854,0.34038105545910496,0.31017752912520286,0.714786687439879,-0.18999961992921438,0.4838839982729879,0.25556706884936686,0.8016266049174998,0.27261648052902243,0.13348495014375455,0.084005108909422,0.6637523003730031,0.4074896348940418,-0.12115752857868406,0.36420771552942144,0.1325496265537323,0.4759613268256124,0.444910291124224,0.5427291858738724,0.13812156921129431,0.37265956425369173,-0.1296056706978637
Fusiform_L,-0.14199981273011938,0.6707733640690624,0.6591943243067747,0.9112822604227873,-0.4620852180894055,-0.022624288314939237,0.6557617876855316,0.5407222737307793,0.5494174718859685,0.8075658422847372,0.5258682445353989,0.5679681919604589,0.39262017409094185,0.7310362495547721,0.6299469018008684,0.5811062810071581,0.538448353033961,0.7523597399378561,-0.2649732134702659,0.43646935469383674,0.5132861643949982,0.7590016291656722,0.06935559998446868,0.572127225361712,0.7395569594455366,0.8268261295995919,0.8112190224032009,0.8728521094318773,0.6254489678259757,1.0,0.4338383542225225,0.7826251461284969,0.21187338467292136,0.727620575144241,0.6413662810370936,0.7142171307514762,0.4757110170298491,0.5117733537445593,0.7235727705278582,0.8342108438015772,0.7290051043655554,0.022662038779927323,0.6281944106483826,0.7751228349071687,0.648008395430384,0.7939465071438923,0.5365994796920274,0.6002747937817159,0.5361185428070194,0.5170715649527549,0.5101776305551796,0.2966066343392676,0.10009770427018855,0.7644673862708301,0.6552779586576638,0.6024163722901265,0.5175310416215219,0.08128025432966966,0.3594515192644758,0.8898414594651219,0.6609313279736069,-0.3332699111562818,0.7217366472876231,0.29320079149778955,0.6167828399025618,0.798748889981658,0.7044255995652643,0.2979065540336727,0.7175979132029185,-0.22929556321716993
