,Thal_MDm_R,Thal_MGN_L,Hippocampus_R,Putamen_R,OFCmed_R,Thal_VL_L,Olfactory_R,Paracentral_Lobule_L,Cerebellum_7b_R,Frontal_Inf_Tri_L,Caudate_L,ACC_pre_L,SupraMarginal_L,Pallidum_R,Red_N_R,LC_L,OFCant_R,Caudate_R,Temporal_Sup_R,Frontal_Mid_2_R,Cerebellum_6_R,Cerebellum_3_L,SN_pr_L,Lingual_R,Occipital_Mid_R,Rolandic_Oper_R,Frontal_Inf_Tri_R,Temporal_Mid_L,Temporal_Mid_R,Thal_PuI_R,ACC_sup_R,Frontal_Mid_2_L,Parietal_Inf_L,Thal_AV_L,Amygdala_L,Thal_VL_R,OFCmed_L,OFCant_L,Cerebellum_8_R,Thal_MDm_L,Thal_LP_L,Thal_MDl_R,Frontal_Inf_Oper_R,Calcarine_L,Cerebellum_3_R,Cerebellum_10_R,Occipital_Sup_L,VTA_R,Frontal_Med_Orb_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_R,SN_pc_L,Vermis_9,Cerebellum_9_L,Vermis_7,Cerebellum_Crus2_R,Angular_L,Temporal_Pole_Mid_L,Fusiform_L,ParaHippocampal_R,Cerebellum_10_L,Cingulate_Mid_L,Thal_LGN_L,Frontal_Inf_Orb_2_L,Calcarine_R,OFCpost_R,Postcentral_L,Fusiform_R,Thal_IL_L,Rectus_L,Cerebellum_Crus2_L,Thal_LGN_R,Vermis_10,Cingulate_Mid_R,Thal_PuA_R,Parietal_Sup_L,Lingual_L,Occipital_Sup_R,Temporal_Pole_Sup_R,ACC_sup_L,Frontal_Sup_2_R,Occipital_Inf_L,Thal_VA_L,Rolandic_Oper_L,ACC_sub_R,Cerebellum_7b_L,SN_pc_R,Cingulate_Post_L,Supp_Motor_Area_L,Thal_VPL_L,SupraMarginal_R,OFClat_L,Insula_L,OFCpost_L,Cerebellum_6_L,Hippocampus_L,Thal_IL_R,Vermis_6,Thal_PuA_L,Cerebellum_Crus1_L,Thal_PuL_R,Thal_PuM_R,ACC_pre_R,Occipital_Mid_L,Thal_AV_R
Temporal_Mid_L,0.6639652644586359,0.5795301241246839,0.6853758286186584,0.8013943049479634,-0.19308750490060472,0.6112603467396552,0.45315589055222266,0.5777541866357933,0.08809173752459458,0.5865120979340794,0.7366303893123471,0.7011852579495881,0.0004899326589522379,0.48865034542574026,0.6786443556267003,0.7201880783047062,-0.1294335060861232,0.5996706920503445,0.7550785530187727,0.6259045772884058,0.5609696190932748,0.7710555417433848,0.35541681257705915,0.7314873116623698,0.5506139838178404,0.6475101360728336,0.6422109552030693,1.0,0.47286647247762037,0.7050008173640102,0.7189495418698654,0.3164860821608495,-0.222543650800739,0.4320481274303305,0.49809116111510354,0.6427860544679116,-0.3234066144466578,0.19246794106368023,0.4723458433332972,0.5859691248801493,-0.13206624317901122,0.6624116657738184,0.7559335082265506,0.7563970804994743,0.6189488335507985,0.13905589064942317,0.5790100874865521,0.4056554021264294,0.5477175556687952,0.49372425559597083,0.5944688173585558,0.6257189566544522,0.5739229817793778,0.7921187036492722,0.38085657773858134,0.21193159820524493,0.21493235482968243,0.5670136598180775,0.8784381739130319,0.6188896313762935,0.48499588576615593,0.6622737593522224,0.589910559271233,0.7645778394946217,0.7484461027786976,0.49410664949134775,-0.18417333808088698,0.47002907290994195,0.6195624360083912,0.2849325001413235,0.4598376275938736,0.5873198342604399,0.6481670639922413,0.7168154089211185,0.6865339277074366,-0.4092660908300404,0.7079770760979012,0.6535686539342295,0.5012219878628734,0.741613639432239,0.6858921473002155,0.6063559829033871,0.6582611677336128,0.7728314798628438,0.7349982787648115,0.2522165155253872,0.49043940741683506,0.7386958600676083,0.6516128220605206,0.5802389637804011,0.6434977166850347,0.1673216152993701,0.5675816476453217,-0.22300386441188785,0.795123100091739,0.5267932969613044,0.6492807919459332,0.5541789406550199,0.455714990281919,0.7480562628186229,0.5941447011916725,0.6170815142587903,0.5416168705634682,0.39951625171573835,0.6689154940556117
Temporal_Mid_R,0.7017001773614432,0.6035530539409721,0.6243299502258145,0.4924810269123526,0.1744921023780052,0.7466247562636068,0.31114583090233777,0.5252826919741685,0.5410713735332897,0.5890795832692084,0.6843806419104786,0.7007315741498017,0.4252670628231079,0.5153273234264858,0.5763467855768994,0.5694506745898353,0.1234726235994859,0.7400322045504697,0.6915880958077403,0.36221349778803774,0.6700465182034401,0.6698828360418244,0.26006325402243347,0.7751326477518967,0.2799870433050606,0.7679297185764674,0.6304745411097605,0.47286647247762037,1.0,0.7161699571544545,0.684109876226402,0.5030760157471394,0.30649648777346244,0.48800742197267,0.7260610914346638,0.722007413676727,-0.21657809276794718,0.023953151185318156,0.6376990117662589,0.7625725479392647,0.0443869824673247,0.6944585798055286,0.6380202141652556,0.7113160177193036,0.5618291216427115,0.40491947450268406,0.3802341851623395,0.41373575758098846,0.2973505003647984,0.5535066612967758,0.7054741032957872,0.5380327605957388,0.7528541578265534,0.6860344170998277,0.3445383273269949,0.6230325284198278,0.41149958036771145,0.28114025726435227,0.5494174718859685,0.7900204299833514,0.4547897013220001,0.6979306356370413,0.6496495495653158,0.3253327670970615,0.6722668535561934,0.40304700595059273,0.38078199687669034,0.8498416556970749,0.719052022086337,0.0005550587119633792,0.45732637008291577,0.6664642273203856,0.5788810913830594,0.6968514105482918,0.5148736766826314,0.09485920036806574,0.814815340956262,0.3341531898536214,0.71426211269609,0.5835439685537809,0.5529590583881964,0.4005199632392516,0.6124543502460069,0.525927046331363,0.7130713380466067,0.5857879192212345,0.6003573924591887,0.7572316276364953,0.6398012678357559,0.7361086749881934,0.17936378449723325,-0.13160412051541753,0.814215595061584,0.2800599187170336,0.7131326098229459,0.7179388042209591,0.696312722931848,0.3942112207899754,0.6577873071285532,0.43041180101311927,0.4493192232731429,0.3694143607155489,0.5529931270518476,0.38192946508930564,0.6910066936316577
Thal_PuI_R,0.9650797907695625,0.8447237034368121,0.8681809634397225,0.6629163974291945,0.10544382763644396,0.9490300517438426,0.29809381457196216,0.6377590605329579,0.12086723846824167,0.5958144800949978,0.9281304071108437,0.8859924595400344,0.11879691684229789,0.5315211424764557,0.7115087021027419,0.7435911801332512,0.04893180423869673,0.9386701861281306,0.7239622886255289,0.497480873302161,0.5828756766152242,0.8519461911515381,0.29866630860490606,0.8132419230085293,0.5079083253800818,0.8039540244087854,0.7491590232774552,0.7050008173640102,0.7161699571544545,1.0,0.8466792791933111,0.32805565139846243,0.05630549421142677,0.6908607544374307,0.6882419564619905,0.9491783536382152,-0.16220361974364123,0.15054743900286,0.3119956933625673,0.9686201711636938,0.058813402241271094,0.9454842346217396,0.8505865190918064,0.7205828741360281,0.6799287414801656,0.3164565448553644,0.43390769261404316,0.49375057080342616,0.48552661335589115,0.536916276979036,0.7377911601241158,0.5603111744373039,0.6530630781631124,0.7592753921059747,0.3612158208640193,0.12926891810724844,0.42909342667330136,0.3979821488477324,0.791977950891854,0.8471694871296614,0.4851233869828285,0.8082002262407463,0.8709024859924643,0.5348902952638116,0.7112363910471055,0.48116668606432245,0.1390522517277976,0.7329389399306857,0.9116993634253685,0.1976684412173189,0.2497669289134793,0.8739659178732213,0.7218509025225929,0.7823832484225824,0.8668591772884784,-0.23842499327658823,0.8407761294159278,0.6060885948820476,0.6430626434379106,0.6973356754071897,0.7107380835808011,0.48751082458398814,0.8597023552789932,0.7469933891530545,0.9050686157031529,0.19669164304757683,0.5836166956105676,0.8309569350014478,0.6312565846461546,0.9373783254023567,0.4476924552852014,0.044620435713530186,0.8241601388436199,0.04811938272547471,0.8479993081241486,0.8970645626540551,0.9275350966046529,0.6179915832411428,0.8579749178602367,0.44034409686123693,0.8265708467905285,0.7359119831897489,0.7387781959948936,0.44674628919296383,0.9428282315740428
ACC_sup_R,0.7869326147816903,0.7917639409063959,0.8750008466399016,0.812891771252228,0.15764058311432058,0.8300913959035452,0.6099597783069883,0.5758948933572579,0.2130283330902384,0.7385384631669991,0.8478705778152777,0.8990364821698656,0.059680709980406046,0.7565659586789014,0.7080007838468207,0.6862308104595228,-0.10897571296913697,0.8321267418352571,0.8778679164187349,0.7371788830405283,0.7436756685516617,0.7720406434584458,0.24878608813431227,0.8227787071294922,0.3702384424582382,0.9184670534444052,0.8909372961926951,0.7189495418698654,0.684109876226402,0.8466792791933111,1.0,0.4671681132918145,-0.09706862307860162,0.5927409146280157,0.7271146475019893,0.8541085823546147,-0.03367960506984656,0.01778373628039024,0.3880041656720971,0.7889330562594409,-0.07940373701087011,0.8284749149022425,0.8908618835979144,0.770109789780512,0.7809289608681474,0.44937170337870425,0.28758812547075185,0.5775802214174812,0.45402325528225623,0.7413246174911828,0.795090007730201,0.6162291498618947,0.5642653366516035,0.8256377487677067,0.31924690990634036,0.22336524993651546,0.13299061092487605,0.5155287828173696,0.7939465071438923,0.8542529621354661,0.6919132250189238,0.8449685363662414,0.8125893592743104,0.7072513209660788,0.7696324849628404,0.6001942468365996,0.04380100968345099,0.7223606284961491,0.864594552251495,0.3840786521904374,0.2523029425538094,0.8239012408460326,0.8396297897221935,0.9213881040534041,0.6587669851365233,-0.3121939304661137,0.7270285653460806,0.4687880494827585,0.835969594494421,0.8717161904802979,0.875212348763467,0.33310020283320724,0.8734788193871398,0.8828541367443575,0.8747581215381548,0.27713041499918845,0.6102544888872476,0.8537972006653042,0.8120203536686749,0.772180405092406,0.5286382172513461,-0.0119834967462826,0.8601472797080303,-0.013303013730001477,0.8662898777365028,0.7871879497973971,0.8615183068398312,0.48757916962901615,0.6684247838534848,0.5232496972109787,0.5937606619106452,0.4421183647654089,0.8205205938611098,0.15465213692528668,0.7599808681354385
Frontal_Mid_2_L,0.2819229935027574,0.4225305145687817,0.5119476083826443,0.4394853676267721,0.4079391860629503,0.4945935610843107,0.4340370534411466,0.25964121298531934,0.5897863699704621,0.8474516155357156,0.4731546752783763,0.535462980618078,0.6447330074000877,0.5298677226354982,0.3733417116815875,0.21323280997602395,0.26083996924489855,0.4084865181781636,0.40084279713091886,0.4750941705629461,0.5721696261640754,0.4287064121636101,0.32879031812378795,0.48345559526236875,-0.42886250998525743,0.5783798837191904,0.48237166384981733,0.3164860821608495,0.5030760157471394,0.32805565139846243,0.4671681132918145,1.0,0.4349023595685618,0.34378847480926755,0.5743962147721459,0.4896405678643842,0.19079010784822373,-0.0563404508084793,0.42833162963089544,0.3414322770547425,-0.22477546766190873,0.4659564635080888,0.2919793441512406,0.4378913373708644,0.6029190807081166,0.43597195266487043,-0.06940759979063842,0.5271889821037853,0.2938075777978769,0.607187753959796,0.6656581999745569,0.375000361689866,0.3503084454642191,0.3571667436180927,-0.03971695160516914,0.4725588245624682,0.13988321228581546,0.425847312559181,0.22051821064085814,0.5820536939578436,0.3694808530566336,0.6983108326994021,0.4553309312232133,0.35471174005416317,0.48182467717368077,0.6121056752617431,0.6348101238678828,0.5977661063942757,0.5322160530815476,0.15485460565531148,0.03176896298083819,0.5107712592131028,0.6292832574200882,0.5299839233525707,0.0828044796828259,0.285705915918635,0.3530873135775197,-0.2149116001731622,0.690112942591831,0.558774667649817,0.5286023315348566,-0.17951851065222005,0.5185550541314586,0.5111524063817369,0.4806166837864701,0.4964565207307591,0.42711874075524897,0.6609311836335474,0.5986887402888795,0.47140491560652986,-0.18544586200181296,-0.16239650977553455,0.6679429917116897,0.4444173831686447,0.4785402288874801,0.5732234968564424,0.5101564838204212,0.16368068041715153,0.27475312202896235,0.049606450723674464,-0.036675380910310765,-0.1667147883798365,0.6226253977921876,-0.16719329877271158,0.38882913936255203
Parietal_Inf_L,0.12965142481646588,0.0625919706301699,-0.03286647180864174,-0.16877646951170933,0.3855068289396844,0.1620558714688398,-0.144186740965718,0.09434947670147578,0.4452557847275565,0.11916307222148723,0.05948677132245794,0.015627533138383772,0.9104560856840757,-0.09104462152808196,-0.11323915140108089,-0.17243623011094691,0.6624592623284645,0.08600509987882834,-0.25750711017677774,-0.4204891059819448,0.13112117967188566,0.13449236249242563,-0.045966071015262885,0.10204578129692685,-0.364353012439751,-0.028804804453241552,-0.21720292556680726,-0.222543650800739,0.30649648777346244,0.05630549421142677,-0.09706862307860162,0.4349023595685618,1.0,0.2383121435599209,0.32620063635444524,0.11067791254837547,0.08556757815220638,0.2984823766895654,0.15312003678719027,0.16946309909509802,0.09428269299639112,0.10136964503212087,-0.2952663009697498,0.10666733713396945,0.04342968598538461,0.00505730653165964,0.10493484619566046,0.08033156546361726,0.0812480866633667,0.014355909910192682,0.19311168122272324,-0.07786415665283974,0.2292164073160197,-0.2545516604106344,-0.13054653860176965,0.3413791796451837,0.7260812640845844,0.0052071799063042965,-0.3332699111562818,0.20446088584706015,-0.33184720889703945,0.27452991626379647,0.056944370334134346,-0.39373269745900935,0.1759757535685009,0.12743058251902087,0.9323518046475819,0.36575488067936135,0.11242800728388096,-0.03969112611142532,-0.2102745108850884,0.10612141646392126,0.037689297728910214,-0.12452372112249971,0.024202181948849773,0.7228852322065038,0.14813320145116318,-0.12115752857868406,0.1411879078328585,-0.07825974401536052,-0.2488052406082983,-0.09852316018748036,-0.017358451800732262,-0.22335786329933127,0.07261894924004084,0.23248548444576653,-0.028130388567789728,0.1917086752554984,-0.11043312829203591,0.23823394419814997,-0.6628724003160076,0.0003567085036030426,0.17536056632494937,0.6792908906206149,-0.019297663295141838,0.27128303869264614,0.11648267275793164,0.021533085048069004,0.18068285653138103,-0.4545364461968501,-0.061471578068863296,-0.0006773717852107282,-0.03116319343026457,0.3264593512434452,0.1538396396187025
Thal_AV_L,0.7134623637430582,0.8469259870561875,0.7004718533335745,0.4457721473813035,0.23535258633991368,0.7826096616586926,0.25059324055918086,0.49167206954213777,0.06758404908942385,0.48123929425662076,0.7416507706612239,0.7068014193909372,0.21769829977321065,0.41005107867087626,0.523072916196396,0.4032472958093179,0.24543102798893152,0.7614048662281907,0.4537000884790964,0.30535571584579974,0.5096340047799349,0.6739124150847166,0.2925774429744788,0.6009392774949954,0.20201354428009047,0.6215655931679097,0.5307384086332094,0.4320481274303305,0.48800742197267,0.6908607544374307,0.5927409146280157,0.34378847480926755,0.2383121435599209,1.0,0.4790404454767271,0.7828474380746872,0.00297602781441317,0.2662494070371939,0.1742384834825473,0.7213241416193551,0.02573842184469943,0.7598313106318098,0.5429200645179115,0.5209058485140752,0.5460799067399645,0.21374959159626244,0.23839549301730295,0.4012141662587493,0.5100621014073721,0.45818268716005717,0.6461119103194889,0.22561588092420598,0.3997328091952647,0.43454174230526266,0.07281252322826132,0.025786163894629056,0.34745184661287076,0.4726034229953827,0.5170715649527549,0.631986873621688,0.1894559630228529,0.6746762540772829,0.7296179786060956,0.34921625437637277,0.5155962969623649,0.5500713427207884,0.29360348843269896,0.6287744489381978,0.7773762936765994,0.23582460049846857,-0.016108809136872022,0.8173203450917608,0.5791265439047193,0.5614467307466081,0.49181781542371183,0.05704101445726409,0.5921077280347293,0.34038105545910496,0.5518418815621849,0.5359223137774871,0.5089429881609197,0.1726796113149626,0.7505458672452558,0.5356351043224304,0.7736045342861727,0.14315003675848592,0.29736453998561163,0.67303775112545,0.37716093433712294,0.8028835376696211,0.13433504913603342,0.2108006724293107,0.6667611838868743,0.30052965806870025,0.6287275285450695,0.742333527102308,0.8034682612378089,0.4666484400277515,0.7371523251771781,0.1256063105351116,0.5586839653387425,0.43155548670175253,0.6395003184702616,0.21094373114625764,0.7358264356350871
Amygdala_L,0.6975082063411631,0.5879158700384058,0.6308134775044417,0.541303811589141,0.21899570521151035,0.6874195907767396,0.46467482605082905,0.44668527011020637,0.45541603703030614,0.639513018856178,0.6555814427546195,0.6518436973625271,0.4646494313772342,0.5241484550513309,0.5252784910493329,0.5088356108363565,0.20368936485530334,0.6513947535667388,0.6015325381740676,0.4063131899130918,0.6442160766281184,0.68679771959911,0.21586748636493805,0.7007222090653846,0.15127889367474567,0.7081850877915834,0.5805186968560156,0.49809116111510354,0.7260610914346638,0.6882419564619905,0.7271146475019893,0.5743962147721459,0.32620063635444524,0.4790404454767271,1.0,0.6830972532274928,-0.09897639930423281,0.09400776796298019,0.5834767413506701,0.6943330499850793,-0.05972294472354669,0.671433608543124,0.57287828926751,0.6435909811794747,0.5838409229860337,0.32551470603378174,0.3104019421150107,0.4640591344589746,0.2750386540089238,0.5704965938260803,0.6634261894531884,0.5422607532446789,0.6350179477239658,0.6144162694717586,0.34700716141683113,0.5049272046917604,0.4004753957836651,0.3612517476659154,0.48378241204985073,0.775645058758086,0.42481729437877225,0.7386350993605497,0.6208105240509102,0.37230156386266106,0.6594787999553997,0.5081966467841507,0.43303564811740347,0.7077078732331686,0.6915426586360129,0.10760056226104234,0.298773616203386,0.6351750811968729,0.6573660050180735,0.669892206696291,0.5752601284284863,0.03261858644356289,0.6467069838401079,0.2911214594270849,0.734133778749056,0.6106562671834622,0.5647730810610392,0.3012322674105237,0.6243734018002713,0.5677607633092658,0.6787282084808792,0.3895791236317771,0.4768177632024349,0.7501430125554466,0.6708099796116365,0.6763155133621809,0.1451900455220776,-0.11687438752023434,0.7468758356610535,0.27096410258929055,0.6525181346098352,0.7042534939919194,0.6876833039940241,0.4558963195754245,0.6135134628052529,0.33051176979436986,0.4421989359910363,0.3550595168788915,0.5490572206441217,0.3025778827272201,0.6334381132403945
Thal_VL_R,0.9163998037828163,0.9234991447125654,0.9299082377193751,0.687331294537615,0.25147640475049043,0.9908295487638223,0.33989770873133046,0.59575098528517,0.20859045302067303,0.7239644945559212,0.9569063338431387,0.9408839299985715,0.19156033816743556,0.6198572299496025,0.7630835193107789,0.6862342090094331,0.08999925733695423,0.9714919175226527,0.7300638952454167,0.5570290135162179,0.6561984721987496,0.8402350204619444,0.40568152629496695,0.8293400031168243,0.3115858189551732,0.87848961100004,0.8095984885107582,0.6427860544679116,0.722007413676727,0.9491783536382152,0.8541085823546147,0.4896405678643842,0.11067791254837547,0.7828474380746872,0.6830972532274928,1.0,-0.02724997438004217,0.11788670575505257,0.29522428362900366,0.9428385158448866,0.006119616019421127,0.9854030258207946,0.8307350987913985,0.7049071583235825,0.7474542342429302,0.43889956923880985,0.2793551824759047,0.5445365461599044,0.5341600811126936,0.6524478026288969,0.8272217501545479,0.5535526034451647,0.6038166107560816,0.7444354763881158,0.2645264674507434,0.14955664268105473,0.33755661985879803,0.4835695359813899,0.7664711818166435,0.8998679566439365,0.5306486149659578,0.8730150641529233,0.9362385110059167,0.5565881074528054,0.6994471404532518,0.6090836104612446,0.24058494882923717,0.817916941375694,0.9690652897412637,0.24337153720661253,0.1598637568647929,0.9660341457078845,0.7970563699642724,0.8279804454599745,0.7353298415049002,-0.14503529044066713,0.8004706694189495,0.43473266655123644,0.7496241236178524,0.7525083190463234,0.7716701330519875,0.297670855452889,0.9445163442956773,0.800098611959189,0.948717746066562,0.27575953297152006,0.6430623520325156,0.8791401345497715,0.660936860855765,0.9693687532805496,0.33041505354436984,0.03154631764004304,0.8964042786831741,0.173119544690015,0.870099728042569,0.9593782857379428,0.9780738274980012,0.597187208346869,0.872114503798685,0.35234146487348744,0.7160972209382838,0.5564237815758287,0.8695455839093182,0.2622799319140073,0.9387020269701961
OFCmed_L,-0.20242694985925844,0.06330178565591507,0.03105590906628764,-0.14773025840954732,0.4683836132252573,-0.049267741360566546,0.07025025543989809,-0.33845919378239486,0.04209738636344773,0.09649973169216255,-0.12513817727438492,-0.02054521214483965,0.05493243644530773,0.04577964755414004,-0.1415192862005109,-0.2617649098360416,0.01863978863110299,-0.08158442033652698,-0.1905482933200028,0.033094787781333374,-0.0448878369162312,-0.20414664902154397,-0.19107262882522494,-0.1971912728283674,-0.4605778271819388,-0.04672149613669772,-0.006753456042908615,-0.3234066144466578,-0.21657809276794718,-0.16220361974364123,-0.03367960506984656,0.19079010784822373,0.08556757815220638,0.00297602781441317,-0.09897639930423281,-0.02724997438004217,1.0,-0.2113780489493309,-0.37167525255000256,-0.1673140648397826,-0.06510001820722736,-0.05983736078470169,-0.169809495896037,-0.21771418558538605,0.005699421645398501,0.21235796419541667,-0.46282668229436885,0.05599393639045632,-0.11467659719470842,0.16344132439863399,-0.004256312450115624,-0.1314988507413409,-0.286438395198461,-0.2189878678301434,-0.15226547881199132,-0.23595553740525338,-0.2004206040283568,0.02310253203480558,-0.24573767646635344,-0.009154839319765701,0.08690567049428835,-0.006242032946951148,0.1012720688724358,-0.0775545684976489,-0.16843297473427252,0.08168712119010516,0.1875368609821878,-0.05514109279509291,-0.05555437546968157,0.15622210217408677,-0.4730076181258745,0.052231058800860396,0.10075800310848076,-0.0670258763412477,-0.2455980074572932,0.10436178221899538,-0.33273525555437383,-0.381070581336447,0.10453174534707536,-0.0303837649024691,0.0012707224985137955,-0.5694983074347744,0.013815261636338772,-0.040882257245531614,-0.12502621207668083,-0.19380012704286398,-0.060931918702988155,-0.08791798153846322,-0.08499753606306497,-0.07304302756341507,-0.32216393312679337,-0.14272087777163048,-0.0037212291585391514,0.16251608556770814,-0.1552640726652719,0.039413634938416535,-0.0591041324952983,-0.09708154482799174,-0.08915361733964097,-0.42968646802323657,-0.2917192692272288,-0.3920551176594302,0.18570721822983333,-0.41630662895225806,-0.09963398923473359
OFCant_L,0.19983393985379297,0.1577197965192134,0.06173911733925686,0.12810218790430797,-0.010025121952939487,0.09491897185014689,0.03625887158657745,0.0849560941451109,0.07948054689324724,0.00015791712229589722,0.23548242605950226,0.1377977004611239,0.30823354032972283,-0.030486040250704675,0.05829694300338207,0.12971978075311702,0.6164201714713441,0.09780080830520943,-0.06647106770301894,-0.23398416354992388,0.06766525214505272,0.2502122471071026,0.01365251855848948,0.13836885228955445,0.06449377643882291,-0.030456742486771684,-0.07145030860984612,0.19246794106368023,0.023953151185318156,0.15054743900286,0.01778373628039024,-0.0563404508084793,0.2984823766895654,0.2662494070371939,0.09400776796298019,0.11788670575505257,-0.2113780489493309,1.0,0.010568394855657304,0.13134012758549837,-0.12530680814992562,0.15218298676492056,-0.09560162396517577,0.19099346560643193,0.06795433000891642,-0.17916489117975404,0.21374066976131315,-0.001667916147522944,0.5021711367713435,0.13927054571767977,0.1280279929551093,0.14425114480405257,0.20882072156682832,-0.053656814385155446,-0.06908436800525576,-0.023420771934363496,0.4034178507675232,0.295004454171452,0.0874429526550613,0.16554447405399206,-0.14644820071352296,0.12720944413301008,0.11621309851594488,0.12747748295522665,0.26637020514412635,0.3396924088912441,0.21043265081657853,0.1322487511052528,0.1228872354913291,0.3161120815461661,-0.08297969872946592,0.14496614234651675,0.02178533551357788,-0.009620792760575389,0.18031265400063698,0.15693505717774478,0.18662250038234,0.26461730012476414,-0.014571714909914976,0.20957821111534558,-0.11992927824396192,0.199859625132681,0.15379565966511521,0.07082982807785636,0.23121092658601294,-0.03283817375766968,0.10886922486476708,0.16745024459524938,-0.18194332592672083,0.13910167719563363,-0.1300424338708441,0.7576631329190574,0.012307789576388199,0.39189793720828553,0.10197615193305608,0.09109068413694309,0.1721981767586511,0.2700899288840188,0.12175194935335243,-0.07388034156654369,0.14531008389036854,0.2534090415105188,-0.04255258002358575,0.32426356206740603,0.11535396328728084
Cerebellum_8_R,0.3474984913429612,0.18221600737490892,0.2765253682981125,0.42814366092532213,0.027089788426028712,0.3025454609351926,0.25818378313302764,0.37126989334880783,0.5343419464527825,0.44964461673583767,0.3095882677563911,0.31828838752222843,0.38448466936552145,0.39150471445287316,0.5168206728834362,0.3944191100766023,0.05210834205680209,0.2885333838464741,0.5507770960069839,0.29333372707650923,0.6643390608213886,0.46418994714840867,0.3690286855581115,0.6207261671785436,0.1873882406444031,0.4771030657500067,0.34390133928783806,0.4723458433332972,0.6376990117662589,0.3119956933625673,0.3880041656720971,0.42833162963089544,0.15312003678719027,0.1742384834825473,0.5834767413506701,0.29522428362900366,-0.37167525255000256,0.010568394855657304,1.0,0.32212987759667844,-0.11053124739379205,0.28984698071552284,0.3626808778785636,0.6226765324941665,0.3675769883183206,0.14314434005755802,0.40565811236802335,0.15962273016095588,0.13678157887888368,0.3528932864377172,0.41660362593768774,0.4405432423397722,0.6480330421861781,0.5877470213966028,0.3653591222761222,0.840721145802013,0.1935625304750895,0.2986300272767974,0.4338383542225225,0.4692152613249871,0.312682923415566,0.4007600884372264,0.21669255885998176,0.3002872823599997,0.5562921309784172,0.2789594269744545,0.19381662686044038,0.5669259631202568,0.34209785337733134,-0.11998716061341459,0.6910948107508106,0.24479053773719925,0.33631855913552827,0.4763744669000164,0.284903338074483,0.059026727043304424,0.5905533456161872,0.2559310742747243,0.499947326345529,0.4088791352342393,0.3368224327330507,0.472989972162891,0.2704642508271328,0.3627921426263496,0.39822651343473886,0.6196311798370402,0.3849152915452648,0.5082936799426591,0.5720295480107923,0.2938222974100188,0.1771073177357895,-0.08344799011560494,0.4480274731784549,0.1325988533379158,0.49699119154670207,0.2547958092404398,0.2953773203639173,0.23402519378984823,0.2763822916723574,0.6232003169951851,0.1593368449056262,0.1398897175167345,0.18261647537509976,0.3095058604930716,0.27564728321328236
Thal_MDm_L,0.9707199535334837,0.8384661855302055,0.8135387592935284,0.5593310013518958,0.17297282271826672,0.9552362078188797,0.20356068861138044,0.6276122747161501,0.15877803283596342,0.5582716268809861,0.9067053330496898,0.8465360455316215,0.20198887608916258,0.4709512883451383,0.671134023941362,0.6864891794714548,0.11439609043845875,0.9398199639249082,0.6614551060927943,0.40074909914967716,0.5795260897197092,0.8169948366724723,0.3068986886770687,0.8012687220648217,0.44960250177070565,0.7753911166551398,0.6928684137302534,0.5859691248801493,0.7625725479392647,0.9686201711636938,0.7889330562594409,0.3414322770547425,0.16946309909509802,0.7213241416193551,0.6943330499850793,0.9428385158448866,-0.1673140648397826,0.13134012758549837,0.32212987759667844,1.0,0.10643391437548248,0.9444814235308262,0.78139593907983,0.6861166607249252,0.6359965496427452,0.30191501732193593,0.4034472263259825,0.44659942100114053,0.39930248808836416,0.47938835726483403,0.7275819134608564,0.480516820130559,0.6760314115696336,0.7033541474856781,0.3121711573635249,0.18914436902385032,0.4853041811348781,0.328154690654682,0.7044255995652643,0.8336956907211729,0.4189509345100496,0.7817300870612278,0.8565043970391376,0.3946400832806972,0.6681042602293739,0.42693505391422076,0.25351242525235657,0.7741229973284898,0.9135137586328147,0.09535270018144652,0.24223989575788835,0.8706159165309154,0.6527653898491118,0.7257815847943758,0.8336942465449265,-0.11482462585381648,0.8437258515831065,0.5427291858738724,0.6179375828400896,0.6258507333745894,0.6392585056353591,0.47708825534354793,0.8343835276980396,0.6655572140359214,0.8764296452250819,0.22613280818364362,0.5531511021192759,0.8009834314545501,0.5811970492264075,0.9534695134851494,0.3354479859541783,-0.002890415117228545,0.8316906715591141,0.14348375671471414,0.8044699710531411,0.9059330039781902,0.9228329455498865,0.5619264279758276,0.9066983033072675,0.3681371785514544,0.8111124845897244,0.6953779630257235,0.708132775714611,0.4725710627343033,0.9327553173212877
