,ACC_sub_L,Thal_PuI_R,Frontal_Med_Orb_R,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Thal_MGN_L,SN_pc_L,ACC_sup_L,LC_R,Cerebellum_6_R,Thal_VPL_L,Temporal_Mid_R,Fusiform_L,Thal_PuA_R,Paracentral_Lobule_L,Parietal_Inf_L,Hippocampus_R,Putamen_R,Amygdala_L,Thal_IL_L,Temporal_Pole_Mid_R,Parietal_Sup_R,Thal_PuM_R,Olfactory_L,Occipital_Mid_R,Hippocampus_L,Angular_L,Parietal_Inf_R,Cerebellum_9_L,Precuneus_R,SN_pr_L,Thal_VL_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_Crus1_R,Occipital_Inf_L,Cerebellum_10_R,Cerebellum_8_L,Occipital_Inf_R,Amygdala_R,Cerebellum_8_R,Precentral_L,Angular_R,Thal_VL_L,Temporal_Pole_Sup_L,VTA_R,Thal_MDl_R,Paracentral_Lobule_R,Frontal_Inf_Orb_2_L,Cerebellum_3_R,Cerebellum_10_L,ParaHippocampal_R,Thal_PuL_R,VTA_L,Thal_VPL_R,OFCmed_R,Fusiform_R,Temporal_Pole_Mid_L,Vermis_3,Temporal_Mid_L,Vermis_10,Cerebellum_7b_L,LC_L,Thal_PuL_L,Temporal_Inf_L,Raphe_D,Occipital_Sup_R,Parietal_Sup_L,Thal_PuA_L,Precentral_R,Caudate_R,Frontal_Sup_2_R,Pallidum_L,Vermis_4_5,Thal_LP_R,Insula_L,Supp_Motor_Area_L,SupraMarginal_L,ParaHippocampal_L,Temporal_Sup_L,Thal_MDl_L,OFCant_L,Temporal_Pole_Sup_R,OFClat_R,Thal_AV_L,Occipital_Mid_L,Cingulate_Mid_R,Precuneus_L,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Rectus_L,Occipital_Sup_L,Thal_VA_R,Cingulate_Mid_L,Heschl_L,Cuneus_R,Vermis_8,Calcarine_L,ACC_pre_L,OFCpost_R,Frontal_Inf_Oper_R,Insula_R,Putamen_L,ACC_pre_R,Vermis_6,Calcarine_R,SN_pc_R,Red_N_R,Cingulate_Post_R
Precuneus_R,0.6880848798677336,0.678765112478264,0.3820269637411451,0.45027034642856034,0.5953016589885826,0.6000519919562612,0.5737851567518376,0.5871091220710808,0.7720821197299855,0.46808483657454897,0.7380577087812955,0.5841885644481214,0.5208165560191629,0.7142171307514762,0.6181103282626781,0.7834568772336737,0.033771394490265005,0.7213220851938191,0.847904483789047,0.5592608787299242,0.652303928165903,0.07246600248343718,0.25439389502972876,0.5315969151675343,0.40266892700309026,0.510852933728725,0.5881066029625132,0.32324390119127283,0.41623128019409167,0.6494272123400323,1.0,0.4796022974885168,0.6502685305066062,0.7306657377582496,0.1332712091597189,-0.033447400455921615,0.4273126439497309,0.30796151613838835,0.336574624855732,0.016558387993312045,0.7307487681797926,0.4775181699337937,0.1419866902129079,0.4944395261908491,0.6061511568237998,0.6937457588604817,0.4586670832528252,0.6495681521754534,0.4795186577788103,0.6597081653259457,0.7897701391410372,0.5008801025233011,0.6746132925740095,0.5859447950599885,0.555160063776314,0.6532881368908899,0.1061805504161414,0.6154147705384011,0.5775154517299742,0.6968769718077572,0.7743992484104618,0.7374115629444434,0.22367185699839318,0.5533657777867818,0.02233117285417595,0.7389518327022985,0.06269291059102165,0.7366195260529672,-0.28159349247041043,0.4829506145879104,0.5428237213710737,0.6210653964542325,0.7229211141366025,0.6979118049006446,0.7396097072132471,0.46367721079842134,0.6587520361923556,0.711518822482567,0.18814565517627668,0.6822933260137422,0.789314726788243,0.5548056626843901,0.22793129229999315,0.6109855186343922,-0.2842622824568624,0.4922831339426668,0.4309311577974133,0.7882279363983816,0.9010849217564398,0.7586838219885937,0.6741006339558968,0.3513108968697683,0.6123791137575789,0.6588461482976978,0.7876021729386427,0.5473698635702029,0.8584452335300817,0.3490027851791028,0.8339738172323681,0.7345069646046081,0.569145933568693,0.7196815667890363,0.7799653755800582,0.7592788886632054,0.5850886387951301,0.6176735602514715,0.882429806860563,0.5086086221433453,0.6909136984778809,0.7574336964965674
SN_pr_L,0.4309910214341687,0.29866630860490606,0.2994030890166066,0.00037581137203854264,0.4463493226969421,0.4186418548797443,0.26888098782502684,0.3478967663201319,0.4391870630821224,0.34759958551313164,0.45560524832097415,0.3471798365029185,0.26006325402243347,0.39262017409094185,0.18727638559071227,0.40194727953124026,-0.045966071015262885,0.4804653486662553,0.4301430460696526,0.21586748636493805,0.43830058213599826,0.12072432863405085,0.059437313143081545,0.036065870410007646,0.08361698732688876,0.06350075553011385,0.3910394678922361,-0.07883160720535465,0.06333268281397247,0.36688995376522837,0.4796022974885168,1.0,0.40568152629496695,0.24878608813431227,0.08788723072394852,-0.0046442821006423265,0.005626104825322546,0.3088632067376792,0.4277211641983103,-0.1358207486959283,0.264675269428435,0.3690286855581115,0.09445609873929386,0.163566576854094,0.36579550333118616,0.5078943815576853,0.30071168524221226,0.4113257997144214,-0.06456237980327738,0.41673208167850045,0.47153176505553723,0.3500597572844708,0.36580768507093964,0.2626377998457898,0.837017927842723,0.4047881065643847,0.26440213704110116,0.4058246970031563,0.4627375781537972,0.34065311740383936,0.35541681257705915,0.4132154623482775,0.16673890656273513,0.24568824243991583,-0.0021817046553240377,0.3192313297030139,0.43209207271933797,0.1601923776101406,-0.059556676779502334,0.31568486262801304,0.290210972204777,0.3790799514968017,0.47088461818903066,0.5889778696528695,0.45697195074449143,0.43162044586928733,0.41982762649736466,0.46854746012527776,0.07613405405893288,0.4397143569014268,0.4681966125153564,0.3439317669914442,0.01365251855848948,0.3513401895914039,-0.08341291865487223,0.2925774429744788,-0.011344040249159335,0.4645554924814948,0.3640765348995203,0.49599678633600097,0.4415365360269934,-0.030564944785536823,0.09908067129809184,0.5522918962058471,0.4088014594737095,0.3301462806025905,0.21995066218667,0.13906312039272736,0.33131037244391054,0.45804121669041437,0.4432150569828936,0.38114005387020555,0.38237260749659546,0.4550254126993782,0.500071079670031,0.4309856706839141,0.3271685249447611,0.46069577228113423,0.6317415954004346,0.46300912767167984
Thal_VL_R,0.9245507608618739,0.9491783536382152,0.4524114167982713,0.33989770873133046,0.7823938990642958,0.5570290135162179,0.9234991447125654,0.5535526034451647,0.7525083190463234,0.7691188572718862,0.6561984721987496,0.9693687532805496,0.722007413676727,0.7664711818166435,0.7353298415049002,0.59575098528517,0.11067791254837547,0.9299082377193751,0.687331294537615,0.6830972532274928,0.9690652897412637,0.2483989908497612,0.03557788044376174,0.5564237815758287,0.46715697432536246,0.3115858189551732,0.9593782857379428,0.33755661985879803,0.2276944300178285,0.7444354763881158,0.6502685305066062,0.40568152629496695,1.0,0.8541085823546147,0.20859045302067303,0.18347317301725782,0.297670855452889,0.43889956923880985,0.3147180877987799,0.2155244002150184,0.7575740603350355,0.29522428362900366,0.3560189878330652,0.30587286309529915,0.9908295487638223,0.5737998763056907,0.5445365461599044,0.9854030258207946,0.219453081234925,0.5565881074528054,0.7474542342429302,0.5306486149659578,0.8998679566439365,0.7160972209382838,0.5549924841109555,0.9832965316695521,0.25147640475049043,0.817916941375694,0.4835695359813899,0.864666949557014,0.6427860544679116,0.7970563699642724,0.27575953297152006,0.6862342090094331,0.13217968551271705,0.5427961405033938,0.023214982137452832,0.43473266655123644,-0.14503529044066713,0.872114503798685,0.3926828192642169,0.9714919175226527,0.7716701330519875,0.5690591232744158,0.8839767462895894,0.2465108609554379,0.8964042786831741,0.660936860855765,0.19156033816743556,0.9566795577618338,0.6765631185076822,0.9562964546275925,0.11788670575505257,0.7496241236178524,-0.00972904141110737,0.7828474380746872,0.2622799319140073,0.8279804454599745,0.5071373078991313,0.8272217501545479,0.8095984885107582,0.24337153720661253,0.2793551824759047,0.8375618309148664,0.8730150641529233,0.5549356431431463,0.5501316760364368,0.2099415895704901,0.7049071583235825,0.9408839299985715,0.6090836104612446,0.8307350987913985,0.8313998437707472,0.6264227947719624,0.8695455839093182,0.597187208346869,0.6994471404532518,0.6430623520325156,0.7630835193107789,0.8374223289606235
ACC_sup_R,0.8391864920830676,0.8466792791933111,0.356365380625463,0.6099597783069883,0.7429976071729247,0.7371788830405283,0.7917639409063959,0.6162291498618947,0.8717161904802979,0.6639295321053998,0.7436756685516617,0.772180405092406,0.684109876226402,0.7939465071438923,0.6587669851365233,0.5758948933572579,-0.09706862307860162,0.8750008466399016,0.812891771252228,0.7271146475019893,0.864594552251495,0.12827410657786104,0.05868977757670075,0.4421183647654089,0.5365753233472348,0.3702384424582382,0.7871879497973971,0.13299061092487605,0.3158788566725387,0.8256377487677067,0.7306657377582496,0.24878608813431227,0.8541085823546147,1.0,0.2130283330902384,0.08419804465627569,0.33310020283320724,0.44937170337870425,0.42881784163468956,0.1018858773245365,0.8052010462301382,0.3880041656720971,0.21583593865215553,0.3422330948487717,0.8300913959035452,0.6842965384617294,0.5775802214174812,0.8284749149022425,0.34266104842397743,0.7072513209660788,0.7809289608681474,0.6919132250189238,0.8542529621354661,0.5937606619106452,0.39001346411675114,0.8221598908027088,0.15764058311432058,0.7223606284961491,0.5155287828173696,0.8121339120442447,0.7189495418698654,0.8396297897221935,0.27713041499918845,0.6862308104595228,-0.09891428439660495,0.726413667031497,0.013189937631914412,0.4687880494827585,-0.3121939304661137,0.6684247838534848,0.5786201738566807,0.8321267418352571,0.875212348763467,0.6991928020272433,0.8555847815392599,0.3422094693569443,0.8601472797080303,0.8120203536686749,0.059680709980406046,0.8572602765289503,0.7830368755756928,0.7432201007720052,0.01778373628039024,0.835969594494421,-0.22416685246672968,0.5927409146280157,0.15465213692528668,0.9213881040534041,0.6170382345977292,0.795090007730201,0.8909372961926951,0.3840786521904374,0.28758812547075185,0.8168217962460272,0.8449685363662414,0.6723661094940687,0.5849723415043682,0.38544439833912025,0.770109789780512,0.8990364821698656,0.6001942468365996,0.8908618835979144,0.902135250279609,0.7585380007723607,0.8205205938611098,0.48757916962901615,0.7696324849628404,0.6102544888872476,0.7080007838468207,0.8983851645099185
Cerebellum_7b_R,0.20394514794986893,0.12086723846824167,0.24568460873763287,0.2713091231723422,0.47567512996574957,0.06934556666355278,0.17143702330655625,0.5017515708515784,0.29900130155740573,0.3801012004205231,0.4371765296758023,0.21135153643359414,0.5410713735332897,0.10009770427018855,-0.04734047138009036,-0.01051885377454422,0.4452557847275565,0.14698395413606238,0.2252678198594121,0.45541603703030614,0.20313716588706687,0.555208624580796,-0.43817881434802813,-0.17418544128602825,-0.02856833156655022,-0.3429226453378638,0.26068124164872913,0.19471264725856435,-0.44895194949770706,0.2605485680154319,0.1332712091597189,0.08788723072394852,0.20859045302067303,0.2130283330902384,1.0,0.7417377805116564,-0.0010717302265875368,0.40675510648868557,0.4345076250753619,0.5399725756548025,0.29299462592653597,0.5343419464527825,0.6526203259258335,-0.5376050522926521,0.21163113993299792,0.015595452664140799,0.2805206391531238,0.19182024058559982,-0.005493280957944381,0.09251873616056401,0.28168494840521674,0.30281195096202684,0.4702827253671515,-0.24747559554195595,0.1979328091558432,0.11392146289500901,0.19560796748227316,0.5517638777727271,0.12674874269977215,0.39811148760440324,0.08809173752459458,0.2870865363396681,0.6934157391554023,0.23882921228587892,-0.12568426436717725,0.00794611450216899,0.3342078014983687,-0.18999961992921438,0.343773150617371,0.08778115978692216,-0.3386232293318436,0.15995763375050043,0.15222344349112893,0.18798448209809257,0.3349861851647059,0.25677630294123177,0.3809251659602141,0.2869086510079706,0.6513424089002574,0.231777552025585,0.4475049794797552,0.14805251702626598,0.07948054689324724,0.4371182130157959,0.4185851625869339,0.06758404908942385,-0.0006062636904162958,0.2701590767887188,0.07769505297403642,0.42315746311953856,0.1745055360999062,0.014053192006876202,-0.07360539451916262,0.28513520705377643,0.3369310718279442,0.3418031168068095,0.0937870849701034,0.39789039329272,0.3683297731476051,0.21316662884361848,0.3281015150517244,0.04954522916738581,0.106856586388183,0.20446046406355872,0.17766769041173783,0.07098715456631255,0.38659044450285757,0.4680225356763216,0.22553714111145945,0.32590890544095624
Cerebellum_Crus1_R,0.09425807182669213,0.1186515025164174,0.053698900244439275,-0.01762834587856574,0.34447384413864207,-0.22473004019214649,0.13222320598647672,0.1682805250741793,0.06128184866085183,0.5060588520186456,0.38090399152320137,0.26075453375958335,0.6311084769121741,-0.022624288314939237,-0.014104997232112577,-0.0020410945176229877,0.6384253235143886,0.00997509886298976,-0.05553091423742937,0.4468645988517074,0.20877911933719998,0.6522070000973906,-0.543044064322934,-0.1039900839997552,-0.08572221987031413,-0.28775726025297166,0.24647207574255323,0.4258137923545734,-0.5887517722039658,0.16851529186738975,-0.033447400455921615,-0.0046442821006423265,0.18347317301725782,0.08419804465627569,0.7417377805116564,1.0,0.15339270910918867,0.1843264038103165,0.3894311271035406,0.792346108852051,0.2535082087861134,0.5913183098897993,0.7289829659008072,-0.5189106224445797,0.2360334486685601,-0.3190702771232717,0.013593661446416756,0.1767488496750356,-0.30368781577364584,-0.2513255741955015,0.06696182508927395,0.009435246967623656,0.37505485479917355,-0.13779100608291478,0.12452539207769601,0.13414021955793706,0.20814187133184736,0.6000449406566932,-0.03809928836898633,0.3767284170270151,-0.10742912073103725,0.0402824896696829,0.6738822310929505,0.09626849726147954,0.24784105022745279,-0.2206706532467781,0.4310086179722675,-0.21308367800839767,0.5497006165739795,0.2434757703628207,-0.5461568337643958,0.19068178533821672,-0.0940770819233615,-0.09571809168808854,0.17505281326262134,0.04444003467871235,0.3247789893489552,0.1047229578540569,0.7117775295479605,0.1605148309184639,0.20478391391904424,0.22489832640268836,0.02911113161441396,0.33785665833078976,0.6219786192849425,0.14417389854836732,0.20682653672139806,0.08955830051848188,-0.04909223319012074,0.24733543877037512,0.004998129509407931,-0.21969218922481595,0.029326729042676688,0.2449629874975646,0.22186060270974525,0.28833601660538566,-0.008622207208024903,0.2322534187559719,0.26991150852810813,0.09836507562989814,0.0793664584340357,-0.07022434042085768,-0.09494097420650341,-0.07977294619075827,0.031018099466954815,-0.03343240693147737,0.23743939598816083,0.24936168389174937,0.13229279290073076,0.17649933704481485
Occipital_Inf_L,0.33212567642878293,0.48751082458398814,-0.17388811095629025,-0.011457973031162907,0.05140941540131038,0.04403727774832368,0.22883846179921566,0.3059290527736975,0.24084631281537736,0.23141296558979577,0.28063793337931214,0.32907678905874754,0.4005199632392516,0.5780577736053927,0.6556521474306174,0.398440979437755,-0.09852316018748036,0.16277962824230038,0.2909397834017105,0.3012322674105237,0.26690163953598967,-0.2993138327716601,0.17956614374899743,0.7361243350028348,0.011123611846732096,0.6988539479811663,0.18487680907888404,0.45848341769525963,0.41071861877713906,0.5311909452288057,0.4273126439497309,0.005626104825322546,0.297670855452889,0.33310020283320724,-0.0010717302265875368,0.15339270910918867,1.0,-0.25005266177722674,0.2855118347317789,0.445067243622657,0.5313428244893088,0.472989972162891,-0.12025306474490541,0.49905692429348664,0.3154409569121752,0.07681228862167841,-0.049067539714436045,0.35421456806411283,0.22036132715873072,0.18834073023913428,0.14685060928171803,0.07544457992323386,0.2840702266119068,0.5766801601566917,0.2281288464797871,0.38494990675135754,-0.465992779778586,0.287249541266332,0.034287032318085685,0.34219775875200625,0.6063559829033871,0.04428590200477627,0.23743600036202223,0.5364725995408641,0.4618046044070736,0.6148442048418865,-0.12907870960104864,0.7171289847361902,-0.2091845446301097,0.3623610521031127,0.3074782982053227,0.3229322162700099,0.1177392798378,0.1103945739752079,0.1815737483696259,-0.08544473959522929,0.1941770489462618,0.19457552957750648,-0.0160141353569007,0.36581842170887163,0.3036778026507648,0.38281768386644927,0.199859625132681,0.01659405641469815,-0.2128627272121178,0.1726796113149626,0.7559856983035931,0.24203372994185096,0.5571231639025852,0.15049084130013513,0.16931372643448905,-0.1245689062645085,0.6719320052418895,0.1436374645282321,0.19185749619378284,-0.048902018453425414,0.61680951947106,0.358730539621294,0.5282166078868045,0.23603345897752492,-0.12109198362089348,0.4034114637646588,0.3905017913736128,0.12259036971257997,-0.038374248988126164,0.3314340596895066,0.4746441819808493,0.19492246049520687,0.3362715831414507,0.26093145751345004
Cerebellum_10_R,0.42318886117824084,0.3164565448553644,0.3659834410154564,0.3592026941457902,0.4793882247961127,0.39229861577518643,0.40423094843233714,0.5288562569865645,0.50091097684616,0.33360059294373656,0.3625125083182973,0.3865629932828979,0.40491947450268406,0.311212388632497,-0.0172611500488769,0.21014405768450922,0.00505730653165964,0.5363974695809898,0.47842860086128963,0.32551470603378174,0.4353963874712861,0.3022653950373145,-0.12470404690238622,-0.07938330067456786,0.11022316215825786,-0.13610848971491832,0.5032763388739504,-0.10365066156128545,-0.0209069183289349,0.43097258690836393,0.30796151613838835,0.3088632067376792,0.43889956923880985,0.44937170337870425,0.40675510648868557,0.1843264038103165,-0.25005266177722674,1.0,0.34722656558909376,0.03736623840765147,0.30716417917909683,0.14314434005755802,0.2786080884639017,-0.12435127754804606,0.4023602832097909,0.3929951333046363,0.5427370402467319,0.3931454654790419,0.087605833842166,0.41881045413099327,0.4961930584256087,0.6937423041359074,0.5699094055721856,-0.06802968066779856,0.32560446378342056,0.3526156085013737,0.2972730213827554,0.525760067545553,0.16360665010870024,0.41159691472425786,0.13905589064942317,0.6181212775302842,0.23747379810517524,0.3311479269796266,-0.45013873126140513,0.18277578945271106,0.1881214696638483,-0.10254521270324136,-0.035082377722075356,0.20196970746580345,0.12877350636955587,0.4384418721686628,0.5075442629996487,0.49579845450122856,0.5191455948669138,0.31302453796377094,0.5471922692220972,0.4867653462538256,0.12172268796350415,0.4492423851298831,0.42147076861112354,0.32003703671822986,-0.17916489117975404,0.5639730878440606,0.030574988358613935,0.21374959159626244,-0.20442524233598236,0.5421936179652116,0.14971210816339492,0.579155434956598,0.5014829418516864,0.2981069419508645,-0.13988519784918133,0.531888604955117,0.47858844731342765,0.3456145534673088,0.07827458965456663,0.04091962315130162,0.2640083447683112,0.5361580434026917,0.4877322653461993,0.4121559280359308,0.3808546086453389,0.5751442069003038,0.5720969735026149,0.22671461116171926,0.3017242584888075,0.5985688976326895,0.4767721090514657,0.5678626357535319
Cerebellum_8_L,0.38002849134705696,0.24569508898431336,0.09360272531754951,0.33636578317345345,0.46551394333275026,0.5272206630469971,0.2424537275333203,0.4234689287131104,0.4912732638252457,0.4997994194767904,0.5735390735320578,0.25605727542532924,0.5234523288556361,0.5679681919604589,0.08708366602796425,0.242456666499383,-0.21242265522449513,0.3794859713554808,0.4745829892701936,0.3767711971522793,0.36794701014183234,0.04739289684495427,-0.15405786053593465,-0.04623875317091603,0.10680433386219397,0.10916302259574771,0.24495293713440422,-0.2137298690979382,0.02040077034099554,0.7048563894735569,0.336574624855732,0.4277211641983103,0.3147180877987799,0.42881784163468956,0.4345076250753619,0.3894311271035406,0.2855118347317789,0.34722656558909376,1.0,0.1591457831646104,0.3935372532103107,0.7566300139154727,0.11551746370108551,0.016184330178553828,0.3068728963816448,0.4301105071563426,0.2089434534269412,0.30021154778358994,-0.04505712743518853,0.46810664750371445,0.4119218256516421,0.5115414747510169,0.4293531129013392,0.008507545204597842,0.5043969747181302,0.2927674367404707,-0.06178574027276221,0.4957207797422623,0.3555853655723677,0.41625372288380796,0.4859000448454529,0.4096041690398821,0.6771348791915321,0.3799314692872572,-0.21069792572458843,0.493686658037917,0.5059343916443216,0.059935539238324224,-0.12612437530078607,0.1760913479337435,0.30572080956173686,0.2997631101869854,0.5054383103047257,0.5555213804360745,0.4301861519817024,0.32110134883591274,0.444366330647451,0.5896404922859146,0.04747397013316357,0.46098129913986013,0.5926207868109686,0.2162083184838153,-0.2202416585349648,0.5365758298487782,-0.18314476734062615,0.12925021266055223,-0.06872307174761194,0.5550493246078243,0.33937660891301336,0.4186238632483587,0.5009517717866001,-0.03424681099406904,0.11611153366562242,0.5267366488551454,0.3569055040621539,0.45396346744845406,0.12048549767393954,0.6391115131326921,0.5001260495604342,0.37618772858341815,0.30027164044786075,0.46825544714630757,0.4358209339340143,0.4988061441537947,0.37915049499790643,0.19490361768041717,0.4073015348777234,0.43049022014877053,0.553794251459194,0.5780792169606832
Occipital_Inf_R,0.11770282051418496,0.2743152427499049,-0.10945599460281005,-0.10470446456448446,0.18489846302762905,-0.2767234815980247,0.15741986725432086,0.23549119739453783,0.020405458406299298,0.3145150197870902,0.2408956376232313,0.30849345672156286,0.6300640467492413,0.08128025432966966,0.2372560633466801,0.09133196768267074,0.5063080914079254,-0.013138057100339762,-0.09387818674317508,0.38480317086241056,0.18697903713389655,0.36475485998915136,-0.31477372204690257,0.24226543476561904,-0.17054100793192387,0.059858486880233985,0.23971038023287028,0.5661374132981394,-0.23664969837693306,0.2117564438428511,0.016558387993312045,-0.1358207486959283,0.2155244002150184,0.1018858773245365,0.5399725756548025,0.792346108852051,0.445067243622657,0.03736623840765147,0.1591457831646104,1.0,0.28854166533099923,0.43505136558356516,0.5138786263456975,-0.18356687909147829,0.2687754667462381,-0.38815081805703,-0.015006359164547924,0.23038899150179656,-0.07438114015636106,-0.25422271991047957,0.005182684326875276,-0.03272192478348811,0.3182156433233837,0.1199880812737155,0.02248496194519403,0.20918857869364693,0.007354935903400539,0.5050406308314946,-0.18950106974195435,0.3920051568985281,0.00031669760538308384,-0.016534104580383787,0.4476449565587616,0.2672109576254339,0.39749048252404606,-0.06927414196655302,0.12149589546288068,0.13348495014375455,0.40188066306105813,0.3171377397877828,-0.35593527098160604,0.23625065629740233,-0.12769769365736378,-0.19831649767504414,0.11085777571474396,-0.10262816377683104,0.26405283617833597,0.05160332143330436,0.5323489501480432,0.1728076938672122,0.11043530506286818,0.3361866670756183,0.09266308148979961,0.09668709246212874,0.46802940765338436,0.10829974600304709,0.5072796917001251,0.05077315696191818,0.07583388188700999,0.19266361443654328,-0.031192341718701312,-0.30775906426299515,0.2394246225529947,0.1198425783677465,0.17703031206971717,0.034226099859508335,0.19759127501709198,0.08284047719690597,0.30451415325684994,0.10242364154101688,-0.13599635346891986,0.029770881525254176,-0.02178084369551294,-0.12804576245322072,-0.0645844091865086,0.1011162483997602,0.2717086234225574,0.24253769750626591,0.08001020529593514,0.1206102327284494
Amygdala_R,0.7658187369322081,0.8106054327705283,0.4048614028308052,0.46762447321443595,0.6787547896789689,0.4656474669390294,0.6528590023726006,0.650404484458896,0.7401090622552213,0.6431151557091923,0.6525757062063062,0.7486404279793308,0.7006101011543953,0.7262115526944318,0.6924693977396412,0.5934450173671293,0.1293474685748044,0.729411005887472,0.7360680886735662,0.766408997730033,0.7684212925853885,0.20880589800683494,0.08194353569262468,0.5957588277343108,0.40231864292607583,0.3968617104941104,0.7330281332243458,0.41046232328708293,0.23111328643841,0.7576295533124515,0.7307487681797926,0.264675269428435,0.7575740603350355,0.8052010462301382,0.29299462592653597,0.2535082087861134,0.5313428244893088,0.30716417917909683,0.3935372532103107,0.28854166533099923,1.0,0.5495757538783593,0.3220189911251948,0.2783610906719997,0.7553867334173593,0.5327522430234464,0.4854900191872742,0.7528245831162934,0.2826981564373612,0.5739633712746118,0.6793378904306511,0.49159654698130684,0.830100328989599,0.6027543521808234,0.4989558086994241,0.7629210093967816,0.0238647616712751,0.7135813156967599,0.4407692371644041,0.8244419682523229,0.7262598301635059,0.6713898087059411,0.33450533136189836,0.7054017195466077,0.10599095555901747,0.6785243021490064,0.030858361698248057,0.5452156144827821,-0.15531408423971382,0.6037258018028648,0.3433391093549267,0.7590309026656087,0.6466461992160213,0.5734525015234441,0.757769586314555,0.2503817485339964,0.7524668212217438,0.6568019106434904,0.2829635871534813,0.7910738968523038,0.742682678714254,0.6797280202062221,0.2677932587435647,0.6725642019823356,-0.038888444711869474,0.5457066074520069,0.43562640856887674,0.750527801497576,0.6433552112603398,0.7231917297338983,0.6693743061292305,0.2769697752512163,0.5086435583144783,0.6970323223856095,0.7598813833827196,0.5327461941555848,0.6769283901154433,0.33984575247491866,0.7670993237751271,0.7726147414799813,0.53855452771839,0.736535265572206,0.7460606150720592,0.6132602300703834,0.5823029365957483,0.5543547755478008,0.8092349281372393,0.635511198803692,0.7054520468634045,0.7717680740858098
Cerebellum_8_R,0.3333457778696703,0.3119956933625673,0.040189065239379686,0.25818378313302764,0.45528542848560744,0.29333372707650923,0.18221600737490892,0.4405432423397722,0.4088791352342393,0.4874340099346341,0.6643390608213886,0.2938222974100188,0.6376990117662589,0.4338383542225225,0.284903338074483,0.37126989334880783,0.15312003678719027,0.2765253682981125,0.42814366092532213,0.5834767413506701,0.34209785337733134,0.22773413031821382,-0.2316465125900922,0.1398897175167345,0.07608410950101949,0.1873882406444031,0.2547958092404398,0.1935625304750895,-0.08527337153148037,0.5877470213966028,0.4775181699337937,0.3690286855581115,0.29522428362900366,0.3880041656720971,0.5343419464527825,0.5913183098897993,0.472989972162891,0.14314434005755802,0.7566300139154727,0.43505136558356516,0.5495757538783593,1.0,0.34077397979614865,-0.011403634386248621,0.3025454609351926,0.20202002494764973,0.15962273016095588,0.28984698071552284,-0.03402489999333015,0.3002872823599997,0.3675769883183206,0.312682923415566,0.4692152613249871,0.1593368449056262,0.4234354023866289,0.2896139712696501,0.027089788426028712,0.5669259631202568,0.2986300272767974,0.5294331515863276,0.4723458433332972,0.33631855913552827,0.6196311798370402,0.3944191100766023,0.14716979608393552,0.43097039200748455,0.47316161371938525,0.2559310742747243,0.059026727043304424,0.2763822916723574,0.12221156476972941,0.2885333838464741,0.3368224327330507,0.42935185693192046,0.3826922482912227,0.32243515717541177,0.4480274731784549,0.5720295480107923,0.38448466936552145,0.3691919915436692,0.6120247927146202,0.25431962554022985,0.010568394855657304,0.499947326345529,0.054274171466003156,0.1742384834825473,0.3095058604930716,0.4763744669000164,0.5138285420792066,0.41660362593768774,0.34390133928783806,-0.11998716061341459,0.40565811236802335,0.46422042533612073,0.4007600884372264,0.4626010812436246,0.3669712689841716,0.574861701243819,0.6226765324941665,0.31828838752222843,0.2789594269744545,0.3626808778785636,0.34875706216348173,0.36559612441330486,0.18261647537509976,0.23402519378984823,0.5562921309784172,0.3849152915452648,0.5168206728834362,0.5132192371544763
