,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pr_L,1.0,0.4113257997144214,0.4432150569828936,0.43985562011528856,0.17034343858392867,0.23726832413174231,0.22685202547562924,-0.1358207486959283,0.09164372652262152,0.13906312039272736,0.2925774429744788,0.26888098782502684,-0.06456237980327738,0.17303089346505565,0.264675269428435
Thal_MDl_R,0.4113257997144214,1.0,0.5937355606060144,0.7089581400580527,0.04535174983412055,0.5205980979732869,0.3363811904745717,0.23038899150179656,0.37906787309451184,0.2188922644693586,0.7598313106318098,0.91291544010323,0.22672805149690858,0.6366320503986012,0.7528245831162934
OFCpost_R,0.4432150569828936,0.5937355606060144,1.0,0.5840064872272596,0.2913335571320117,0.33160310065462884,0.4382394955301688,-0.13599635346891986,0.2914317672610496,0.2712665796383795,0.5500713427207884,0.590374992929756,0.16904360058074722,0.30939892533519847,0.53855452771839
Temporal_Sup_R,0.43985562011528856,0.7089581400580527,0.5840064872272596,1.0,0.009300763368443455,0.7517516912349806,0.672546631261834,0.07347205665672424,0.23551528987002926,0.5684540857266244,0.4537000884790964,0.6409757402165334,0.30340657218431744,0.5930293531540519,0.7141375227308097
OFClat_L,0.17034343858392867,0.04535174983412055,0.2913335571320117,0.009300763368443455,1.0,0.03960551283413345,0.07148521210116648,-0.2597187365546813,-0.18407595467060553,-0.05383418446182287,0.2108006724293107,0.06192399902855802,0.016451022658940564,-0.03132202423350317,0.10348208750581127
Heschl_R,0.23726832413174231,0.5205980979732869,0.33160310065462884,0.7517516912349806,0.03960551283413345,1.0,0.4590644516434513,-0.09003460953716144,-0.08501178534155479,0.4045500058330414,0.2421611236775492,0.44966199167093307,0.4815131942825345,0.4411251483560608,0.526577274969059
Cuneus_L,0.22685202547562924,0.3363811904745717,0.4382394955301688,0.672546631261834,0.07148521210116648,0.4590644516434513,1.0,0.11106950084966942,0.25594841918186995,0.4565320274502719,0.2610590623378816,0.3220770029514842,0.3073478336564417,0.4404804154890993,0.6242210597030114
Occipital_Inf_R,-0.1358207486959283,0.23038899150179656,-0.13599635346891986,0.07347205665672424,-0.2597187365546813,-0.09003460953716144,0.11106950084966942,1.0,0.7317462613678114,0.08284047719690597,0.10829974600304709,0.15741986725432086,-0.07438114015636106,0.6177462044183172,0.28854166533099923
Temporal_Inf_R,0.09164372652262152,0.37906787309451184,0.2914317672610496,0.23551528987002926,-0.18407595467060553,-0.08501178534155479,0.25594841918186995,0.7317462613678114,1.0,0.15899125775068848,0.2811262058315253,0.32049826129848114,-0.23656376714457616,0.5632307720449209,0.4086490337715648
Vermis_8,0.13906312039272736,0.2188922644693586,0.2712665796383795,0.5684540857266244,-0.05383418446182287,0.4045500058330414,0.4565320274502719,0.08284047719690597,0.15899125775068848,1.0,0.04682605278074531,0.21110166465796076,0.12941833732290461,0.534556843249639,0.33984575247491866
Thal_AV_L,0.2925774429744788,0.7598313106318098,0.5500713427207884,0.4537000884790964,0.2108006724293107,0.2421611236775492,0.2610590623378816,0.10829974600304709,0.2811262058315253,0.04682605278074531,1.0,0.8469259870561875,0.08204748215122058,0.3997328091952647,0.5457066074520069
Thal_MGN_L,0.26888098782502684,0.91291544010323,0.590374992929756,0.6409757402165334,0.06192399902855802,0.44966199167093307,0.3220770029514842,0.15741986725432086,0.32049826129848114,0.21110166465796076,0.8469259870561875,1.0,0.24852155538018797,0.5389781743011779,0.6528590023726006
Paracentral_Lobule_R,-0.06456237980327738,0.22672805149690858,0.16904360058074722,0.30340657218431744,0.016451022658940564,0.4815131942825345,0.3073478336564417,-0.07438114015636106,-0.23656376714457616,0.12941833732290461,0.08204748215122058,0.24852155538018797,1.0,0.2174580829167347,0.2826981564373612
Vermis_9,0.17303089346505565,0.6366320503986012,0.30939892533519847,0.5930293531540519,-0.03132202423350317,0.4411251483560608,0.4404804154890993,0.6177462044183172,0.5632307720449209,0.534556843249639,0.3997328091952647,0.5389781743011779,0.2174580829167347,1.0,0.6494771467111876
Amygdala_R,0.264675269428435,0.7528245831162934,0.53855452771839,0.7141375227308097,0.10348208750581127,0.526577274969059,0.6242210597030114,0.28854166533099923,0.4086490337715648,0.33984575247491866,0.5457066074520069,0.6528590023726006,0.2826981564373612,0.6494771467111876,1.0
