,Pallidum_R,Frontal_Med_Orb_L,Vermis_3,Insula_R,Parietal_Sup_R,Vermis_4_5,ACC_sub_R,Temporal_Mid_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Cingulate_Mid_L,Occipital_Mid_L,OFCmed_L,Rectus_L,Parietal_Sup_L,Frontal_Sup_Medial_R,Lingual_L,Rolandic_Oper_L,Thal_VL_R,N_Acc_L,OFCmed_R,Temporal_Inf_R,Thal_MGN_L,Vermis_8,Putamen_R,OFClat_L,Thal_PuL_L,Insula_L,Thal_VL_L,Cuneus_R,Vermis_9,Frontal_Med_Orb_R,Cerebellum_6_R,Amygdala_L,Raphe_D,Heschl_R,Vermis_7,Precuneus_R,Thal_PuA_R,Temporal_Mid_L,Frontal_Sup_2_R,Calcarine_R,Calcarine_L,Thal_MGN_R,Thal_PuI_R,Cerebellum_3_R,Pallidum_L,ACC_sub_L,Frontal_Mid_2_L,Thal_PuM_L,Heschl_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Thal_MDl_L,OFCpost_L,Thal_LP_R,Cerebellum_Crus2_R,ACC_pre_L,Thal_MDm_L,Angular_L,Cingulate_Post_L,ParaHippocampal_L,Vermis_10,Rolandic_Oper_R,Hippocampus_L,Cingulate_Post_R,Cerebellum_Crus2_L,Amygdala_R,Angular_R,Supp_Motor_Area_R,Fusiform_L,Olfactory_R,LC_L,OFCpost_R,SN_pr_R
Cingulate_Mid_L,0.21347432869106991,0.04456271828857684,0.5859110998191794,0.28955217862933974,0.4101244474688265,0.32432277910841845,0.04230950646745211,0.21056080604679273,0.09410160323550876,0.7744310090868658,1.0,0.07733850132280275,0.15409110269075946,0.0731775960311545,0.5294123236128593,0.5896939571661404,0.2830242023723509,0.46648716917749217,0.3789965824787445,-0.012384177066850974,0.17833388132497774,0.279174703149396,0.4673978813316881,0.05954752577177282,0.20113148793535945,0.18805908852411854,0.5341013591722674,0.6473333836882051,0.6358401396699458,0.1097279615728208,-0.09299786956289213,0.17450007172240084,0.1643519827597014,0.009157079196651834,0.48196373059290015,0.09572066734888315,0.07020915615283628,0.630240341911789,0.3066220658688307,0.3647747866052003,0.37906403100108627,0.2478017166543884,0.20061356575483644,0.38132540038886314,0.3955201821385779,0.23997577096841308,0.3669198818096462,-0.07199674810698585,0.6176488715547053,0.6349057262171965,0.6100503408777013,0.48061586738783524,0.12091031729840973,0.29225875099636156,0.10078757251733245,0.5280451298284644,-0.03203532191199568,0.1368948988358609,0.7067548126224682,0.11070758249853023,0.7207156109855699,0.47713017251077405,-0.10775682507582941,0.12301377082513315,0.525973885473923,0.7934555994747953,-0.010602080950601462,0.1665374044620431,0.1954587350787726,0.7578716146552891,0.33058670714483457,0.05874735971889907,-0.04576579436453519,0.08337717479376569,0.3471655556844369
Occipital_Mid_L,-0.344179482775105,0.15863937009048648,-0.04836464119360209,-0.3937079222475057,0.44408573094482723,0.002121238551331194,0.11112600086642835,-0.07340392799708972,0.0747376304874969,0.15155019041713666,0.07733850132280275,1.0,-0.03079384554513948,-0.10404252744677131,0.4206690989769502,-0.15339739638488475,0.1051081536372874,-0.06309049043662888,-0.29343972314199496,-0.029615929600406262,0.1453366207156878,0.008305360940248339,0.06760659151585682,-0.006203563346495942,-0.3591325941818343,0.019037468924856655,-0.06976067858651919,-0.020714872551917424,0.0521847361162528,0.3415135156541932,-0.31480886620555304,0.02768700011051405,0.1390793962078536,0.1505155343527231,0.09869541198429263,-0.4015925222794542,0.10111442864336571,0.4057462995730639,-0.2132804431950955,0.050647931741365115,-0.2894833780862332,-0.07889740892314019,-0.18859331301528057,-0.11835550178651169,-0.14048129407695223,-0.2569856381511387,-0.03979173583166613,-0.055988922429447155,0.01935323417048631,0.142952107182551,0.240990556920544,0.009959087009398215,-0.10710600911006891,0.3593446793500758,0.08837972481334465,-0.17755338209045607,0.02925259127672322,0.26559541513357804,0.15920360137940723,0.4047206951088949,0.28457330618202564,-0.0045019119756275405,-0.18106687813014047,-0.39752816785742207,-0.0872263968707814,0.18013912636788082,-0.06233784554414712,0.2435892742307157,0.30564050293174283,0.18731884930600473,0.10256598104021478,0.08721168399691381,-0.025448885982429635,0.12084347170681604,-0.29207209516459165
OFCmed_L,0.06974487299336415,-0.015834686824287056,0.05154430654900651,0.1291570202457447,0.11770840460381533,0.051641430888541534,0.2052938298100995,0.07682304123832528,0.13944225151777198,0.17210123580074632,0.15409110269075946,-0.03079384554513948,1.0,0.5826747045669535,0.17200342384836603,0.13425186486000917,0.12781381245278378,-0.030375837223471112,0.04596187345217871,0.023625485390353917,0.32297949101417506,0.30273835177166664,0.08231059130514197,-0.044331666691328785,0.027024446880926117,0.36743678884372605,0.2000791509741062,0.043033700779373095,0.1405276950852534,-0.1213882371903708,0.027613055238038458,0.09154447251168664,-0.009958416453637186,0.06045017177107257,-0.04958293119295531,0.05812371352559927,0.01984203428554812,0.13224356326092657,0.09188821482957688,-0.007521665452371916,0.04194386210128084,0.07631736673742692,0.017675455391717203,0.142237737068697,0.02405219564791887,0.09802955518339063,-0.07370670988207544,-0.011126411861370039,0.18276810034167812,0.19186174811191717,0.026487099314066627,-0.06274683311870348,0.2104932587054735,0.08343842495516984,-7.896752232957744e-05,0.165945679128683,-0.02737713370718935,0.03596946450667705,0.15257073812913755,0.0416313332494315,0.16364731851753328,0.11771575290297286,-0.02678632337425642,0.13678236092615662,0.06230837621715102,0.18976761908622847,0.08798104859301013,0.16188904959511488,0.0015730659810929146,0.2394902668694256,0.0292820859981468,-0.10891080558654728,-0.032036923091029006,0.005233357709785442,0.27319535670619294
Rectus_L,0.028694405432189703,-0.09382325669765716,0.007404143617593081,0.053974032049096864,0.1359721084298235,0.1512528965609845,-0.009688509103661326,0.1448073197634309,-0.020951628711233156,0.09475986768061752,0.0731775960311545,-0.10404252744677131,0.5826747045669535,1.0,0.12293086316654223,-0.02428841900532373,0.21593053797178682,-0.010491946582536793,-0.006616739239088457,0.3189490164382111,0.03904418552629691,0.28522193268414037,0.1384515752975091,0.01235145357941288,0.027069974963401494,0.18342310572068452,0.08990191271543829,-0.07360942225380135,0.00726610220393176,-0.021415935152560468,0.009005476885423485,0.09588384758663018,-0.04402393357914664,-0.0832934946714593,-0.05887200511754503,0.05635715877356531,0.11060472313875587,0.11966999997760695,0.02441121781380736,-0.054565216023291466,-0.13437455245486687,0.02993015903060802,0.12375881810517735,0.14365919839334135,0.07635494431059285,-0.02105578909525709,0.005617949160267949,-0.11592731994975472,0.07424908005904744,0.1051985590476363,-0.024857029334534732,-0.1327489583373741,0.2951370815630295,-0.03434057424723428,-0.10458099294459108,0.04364637129132874,-0.08776612466580563,-0.04096169944765627,0.12655890697627645,-0.0117771071300082,0.13105987912082862,-0.05724583953723535,-0.11580101204690577,0.004434920277988311,-0.029963377699553328,0.12496944482368058,-0.09106546256192825,0.015023495173418085,0.016302148534712763,0.17147904080004284,-0.11287814515397836,-0.09937349303389398,0.1683543529043415,0.2180870831236534,0.18574903110370106
Parietal_Sup_L,-0.3319481885339523,0.0959313243020967,0.05351351928432448,-0.24221662352672316,0.8986691254616709,0.36699976939397994,0.20508869555646905,0.3362693400461772,0.1356056868166246,0.32183475899974107,0.5294123236128593,0.4206690989769502,0.17200342384836603,0.12293086316654223,1.0,0.042324075773866855,0.4934390025028313,-0.08805301762915427,-0.26208205318126415,-0.09441444891546127,0.21319658119681958,0.22367352200161406,0.25628529617610285,0.020496977964613316,-0.36285371874597905,0.12186209586860554,0.03711364379196363,0.15290239346470244,0.157691066042061,0.6550805165090412,-0.44146315228671407,0.2812766124872496,0.3221627580175716,0.12993145127737918,0.15156208227120718,-0.42615565512508297,0.24738181688355734,0.8932978700925058,-0.22983062535518825,0.054006496355590516,-0.33376172924603986,0.15769419727728168,0.10540728049462907,-0.022929509475594002,-0.06834284469287087,-0.16181911212483846,-0.017373854158752585,-0.11036045784659876,0.3034662988144731,0.18613835751577626,0.3295120923326524,-0.012603340737121247,0.17265138758232557,0.6074033279343627,0.08376917542883106,-0.03718679414836574,-0.0548838450475582,0.3880415383629736,0.4999913443896055,0.6925529215906318,0.617658973190865,0.06188349484824473,-0.25520559697549283,-0.41666066400688434,0.013283315005575568,0.6560995512160802,0.1405091070852728,0.16500350308514794,0.7393615820341939,0.443759509302216,0.06643836349954829,0.18099061841460665,0.028094005036509828,0.04974562471414203,0.09778315461584054
Frontal_Sup_Medial_R,0.5697092194399522,-0.10272167372167432,0.7079124238902529,0.7607937443917981,-0.09315356140770803,0.2965040671587587,-0.08354153436008681,0.2466295835067803,-0.05055569707734379,0.6104233992526656,0.5896939571661404,-0.15339739638488475,0.13425186486000917,-0.02428841900532373,0.042324075773866855,1.0,0.039245739901279,0.6268378951747695,0.7328218148701663,-0.1043341782562134,-0.029640705657321346,0.037521119458039126,0.39726768393029943,0.13496840569282872,0.6290567160545125,0.2471517824721256,0.66954599483141,0.7393680151205007,0.7010600909557132,-0.26418896864705343,0.22575814216822096,-0.09253298201287506,0.0062099530673030215,-0.007052904793044143,0.47434194337092145,0.5264659189850042,-0.03397692629040665,0.1819108854999276,0.6969297930678526,0.28757436346984455,0.7886896585710719,0.31189359452399884,0.3172933278924298,0.5381233504864114,0.5732067880874131,0.6120763558008899,0.48065316489869847,-0.09378476809095523,0.7065121526566593,0.525398303803583,0.29762523260753443,0.6080881827197402,0.0396139846328106,-0.01606912694315186,0.14445116255006135,0.7030386564169645,0.014772345486230914,-0.15343573124141846,0.5244311717418916,-0.27386448527848745,0.21005143948603427,0.6608416155156184,0.21744537603369232,0.6461382485311058,0.6849166697444914,0.4069552281436254,0.06944824096425277,-0.022144927995647656,-0.17609113526051712,0.6114511458913334,0.4600877444452407,-0.0391459940452303,-0.10990161261538683,-0.13930936693265109,0.4208308483771034
Lingual_L,-0.4050717083595547,0.11078808886382165,-0.197789706049788,-0.20503379280519807,0.5674625928658238,0.7017899060907404,0.10073998925162511,0.4914871893324011,-0.04909913583369253,0.2227104045721018,0.2830242023723509,0.1051081536372874,0.12781381245278378,0.21593053797178682,0.4934390025028313,0.039245739901279,1.0,-0.3786412623202218,-0.31316073785549403,-0.056050494483123346,-0.009171115652402152,0.37393109952765385,0.37151830174181966,-0.05906623779142883,-0.3759813909429895,-0.012912491241708292,-0.11269147273082235,-0.03239332024358389,-0.08588874387203088,0.6362419799688017,-0.4314917061107497,0.26379856623244335,0.377184303891211,-0.06998006199379951,0.03881709344486437,-0.4655438065511164,0.2490810288922336,0.5869383931705526,-0.3361187467139137,-0.1256017967029528,-0.3174076353683348,0.08782853576129625,0.21310595736365992,0.0075991317036719986,-0.2711082811117834,-0.3807730270206459,-0.2066176870924558,-0.06752493062378635,0.3045495939969602,-0.03194919444767566,0.10361243987531381,-0.25738798227969534,0.6319345492947835,0.5632972845169437,-0.13048625507826128,-0.14611166852576724,-0.47128933819797564,0.18941518600270926,0.3451325549798929,0.6469749766142222,0.34181741868503,-0.2207924521614669,-0.4598856015291633,-0.45231539944736265,-0.31809855350879296,0.4546078771993814,0.09849453017632462,0.03078706022944046,0.673348512959417,0.3193607188050833,-0.3019585374230901,0.19823124320714086,0.325723876125319,0.06579024216945799,0.20765191764075253
Rolandic_Oper_L,0.6455793885890796,-0.19981288118423793,0.7354553978768529,0.5848371466841096,-0.22659063387269404,-0.03802224019107756,-0.10969770900267539,-0.11874656965063524,-0.038019002418605716,0.47362066024396104,0.46648716917749217,-0.06309049043662888,-0.030375837223471112,-0.010491946582536793,-0.08805301762915427,0.6268378951747695,-0.3786412623202218,1.0,0.7725882747681487,0.07382104070502707,0.05469476027969663,-0.14708933903693383,0.28512176114104126,0.1379324854352305,0.6983710780683033,0.11327664341209552,0.6790592377551651,0.7467276414688275,0.7010873546728595,-0.4905406683137603,0.4109204498844451,-0.12794210843815065,-0.18446318518104482,-0.0837919315314699,0.45872004972454233,0.605728407374411,-0.05262555662546421,-0.060994681697452424,0.6775508204924154,0.5154096914784468,0.6908864109166912,0.14831380388802298,0.21810359740988378,0.42290488227390316,0.6702104484692545,0.6038030209956095,0.6215607397238411,-0.14874081097252026,0.490890468393571,0.6217808698301965,0.4748741307243847,0.8845658254598595,-0.2728223095052277,-0.35459173798546995,0.10220957549123257,0.6260427931069216,0.27223098830237025,-0.3214532214925722,0.3392847905688892,-0.6047660913181776,0.16549407666661453,0.6112274571048274,0.32967998183409347,0.5592123185243991,0.8102740599311089,0.18859576304451708,-0.07014373816101215,-0.052073130271296904,-0.4806014922760267,0.3948250190935905,0.6384112040573752,-0.16880047591280056,-0.2522778217323909,-0.002077946300840501,0.1545025384448435
Thal_VL_R,0.8631833599368589,-0.19124946808786256,0.7329876288253345,0.8441078386733716,-0.43899977602269324,0.04649979269208363,-0.202789966185087,0.06349910612583505,-0.13548225945586706,0.45377200465179446,0.3789965824787445,-0.29343972314199496,0.04596187345217871,-0.006616739239088457,-0.26208205318126415,0.7328218148701663,-0.31316073785549403,0.7725882747681487,1.0,0.045992214823834615,-0.013411065137703286,-0.0781163364830013,0.2646495283191691,0.21254638615102647,0.8864252358187158,0.18283001327928414,0.7162546407692122,0.688178388188926,0.697525907826954,-0.5685837684990709,0.4719266560891693,-0.2240862591736815,-0.20072721818943304,-0.012648674129138823,0.42136951578048176,0.8112217672775807,-0.13886304078415498,-0.1875179577290883,0.8637396712192471,0.2695904785117028,0.8434424792501031,0.23476637224907151,0.3364120538970298,0.5935458185559197,0.7702841535354052,0.7683366745549294,0.6268659440364688,-0.11695436858994476,0.45166702786664753,0.5260769436122644,0.17995534755550807,0.6224914833722398,-0.10483474834007532,-0.39944733640585145,0.07721994256878544,0.7598723862429523,0.19400417141001858,-0.37997366066608124,0.34009593030693047,-0.6353980472113381,-0.07007854099759826,0.6398045793867765,0.3888956570318324,0.8337221978320513,0.8082762747634221,0.16854880247554124,0.05838803527267406,-0.11879604319602194,-0.5215672045414647,0.37286235998098793,0.4941512791702967,-0.27791774817017306,-0.14568207410099973,-0.12504076154104474,0.4457641312626537
N_Acc_L,0.19344643691028618,-0.1345929395441787,-0.07222711451633884,0.0027461407490004548,0.03155593581489573,-0.1381170814823713,-0.07268254217624104,0.03387612389457591,-0.05940712344456586,-0.036713295500829864,-0.012384177066850974,-0.029615929600406262,0.023625485390353917,0.3189490164382111,-0.09441444891546127,-0.1043341782562134,-0.056050494483123346,0.07382104070502707,0.045992214823834615,1.0,-0.18584428241923803,0.037165358351812346,0.1534921571567348,0.10778382721497003,0.15306374861296587,-0.06683734191304286,0.09336022938610962,-0.07215327322698521,-0.09254414399542542,-0.07816231303061617,-0.10865815070563699,0.10452043458573104,-0.027354907055885645,-0.19370375213931382,-0.1971855511261946,0.10801642410937883,0.08824385262551154,-0.05724988010807844,-0.07550516411252346,-0.120045503092975,-0.08704563185254556,-0.1288746829546849,-0.2361422677653527,0.14098683958236144,0.06935556459645073,-0.19309386019083719,0.2540310934362943,-0.14337975543908427,-0.06847706986088105,0.014633202181796432,-0.011219399143588715,0.00015653343122167413,0.14570094979912648,-0.3686792646079307,-0.1109869418081389,-0.0203811070028855,-0.05846429753823185,-0.07427651891360486,-0.059153257349819605,-0.17670532818428875,0.18250723119810422,-0.07393162454070065,-0.2021348671375966,-0.06126455350282512,0.005613034747325315,-0.007539981701000413,-0.11204398713881122,-0.05277192993254857,-0.12734227427735467,0.04827348471480415,-0.19681682550179488,-0.38193073294524016,0.3167565286368783,0.34089175299546265,0.03289433821785172
OFCmed_R,-0.10350120593247811,0.09221426010969143,0.07517493804572263,-0.16933410517911637,0.19928839962839257,-0.08360216567026316,0.060435743094940375,-0.19278216859170158,0.03420883324746676,0.20631758214951063,0.17833388132497774,0.1453366207156878,0.32297949101417506,0.03904418552629691,0.21319658119681958,-0.029640705657321346,-0.009171115652402152,0.05469476027969663,-0.013411065137703286,-0.18584428241923803,1.0,0.11120824923417565,0.010375438473855943,-0.0958937009657255,-0.1806901695192177,0.22935436341316684,0.11886656896110827,0.07997679068897698,0.2200988177366004,-0.03846152285573201,-0.03022472528017371,0.023867060401668878,0.13999568758933625,0.23607754491698085,-0.07154061577845189,-0.20313196798565392,-0.17797119449736468,0.15025924497907275,-0.012523695514629465,0.045515815603904754,-0.012144164246919041,-0.032956215453280445,-0.08613103351089918,-0.08795521378604583,-0.1373824693653294,-0.03562486274588725,-0.05357847658573577,0.08772561861056831,0.1172247054914898,0.200889820474604,0.21755623744527347,0.1329073268780769,-0.02236170328276223,0.22694463303999365,0.13750347714028133,0.05139656955744201,-0.0696627572091386,0.26505988518887685,0.24173119167822846,0.025750597213377458,0.18026111344717116,0.16927753848102914,-0.21037312583442597,-0.12547824992607365,0.12616197358604694,0.1436119889489961,-0.04900729129372638,0.2339063669618466,0.04754484213559203,0.20595007616346342,0.14281429770842755,0.2583339027712457,0.03246104629306177,0.13980827230092396,0.04534840459987573
Temporal_Inf_R,-0.055612642963441795,-0.0008096613048387644,-0.0726857181584366,-0.09905744252832187,0.23569748931036222,0.041936335210705375,-0.13026317456468012,0.12138761109778545,-0.07543506032668788,0.2604107045956738,0.279174703149396,0.008305360940248339,0.30273835177166664,0.28522193268414037,0.22367352200161406,0.037521119458039126,0.37393109952765385,-0.14708933903693383,-0.0781163364830013,0.037165358351812346,0.11120824923417565,1.0,0.28437935944659815,0.01142888480904751,-0.15771715702502204,0.24937685386165037,0.028941322837058515,0.13192692568769415,0.021954905474102906,0.1837314584405744,-0.10044525639756198,0.25340872841022516,0.06643168510250035,0.04042395354281246,0.09226480893072073,-0.21351894065967425,0.12421796135068132,0.2977331783398716,-0.14374442238491258,-0.06996215945554987,-0.114576368905866,-0.23662601958287202,-0.019671261267978284,0.2133299966693598,0.027444207817326594,-0.11842532920045504,0.06250874038140561,-0.06231448286035947,0.1369997191931943,0.22124341758471192,0.10287402398444595,-0.1827110748821737,0.35064491935336284,0.30592397005938,-0.027423211946005343,0.009945100997206194,-0.3759010407374113,0.12789961475675235,0.2851576804762473,0.27933664233749483,0.2348238480188644,-0.10770620364539629,-0.30456491146559667,-0.18281094797240577,0.007635786869987255,0.4021980901662975,-0.0854675094777985,-0.0348972311392046,0.2406224777486364,0.25852227916936116,-0.26140141977752096,0.1791961198836286,0.056981032965355706,0.021174383534622733,0.3526609629239452
Thal_MGN_L,0.1556265069595469,-0.008954048742118307,0.38422155981837997,0.09906145013758401,0.24774534906946255,0.24251497696090282,0.025844849226662706,0.08644804291855149,-0.23190315156432334,0.5044264684231216,0.4673978813316881,0.06760659151585682,0.08231059130514197,0.1384515752975091,0.25628529617610285,0.39726768393029943,0.37151830174181966,0.28512176114104126,0.2646495283191691,0.1534921571567348,0.010375438473855943,0.28437935944659815,1.0,0.14046496256127375,0.1784609963229188,0.08701111080877487,0.4044200001631593,0.4548963705438785,0.41520938555034603,0.006306077447273431,-0.21588737186323761,0.18367320345008517,0.2701688956645742,0.07677679130513262,0.38111430002637525,0.05391714014733752,0.15653025735114698,0.3389489255242743,0.16623374314037356,0.14658846838374393,0.28216131898282587,-0.15764381431997548,0.08193721046690368,0.3375473318833951,0.24874201572033344,0.024755403388331838,0.21559636130296825,-0.12072167610133998,0.5011275658449968,0.5758057906364666,0.5043877782841534,0.21782994681511364,0.16529064755877007,0.12227126150549401,0.16453693659418026,0.2792914091837329,-0.10698432585755802,-0.029372861038968467,0.4238317838971063,0.0881522314714066,0.28419212472260463,0.31334979979690336,-0.2732392387711324,0.021622657610733155,0.3648225047667772,0.3680144896927968,0.08477162251654809,-0.07800333401013253,0.033449728214277094,0.6466394673885423,0.11873563513693787,0.06121240419715813,0.17361053462715637,0.1843368384728082,0.10187266727444412
Vermis_8,0.21967828134889314,-0.02420555381873646,0.20603487664960046,0.10787725624272386,-0.008573633120952454,0.016764151205921066,0.040085484777094164,0.055954425198257204,-0.14418231153267208,0.09491276304716334,0.05954752577177282,-0.006203563346495942,-0.044331666691328785,0.01235145357941288,0.020496977964613316,0.13496840569282872,-0.05906623779142883,0.1379324854352305,0.21254638615102647,0.10778382721497003,-0.0958937009657255,0.01142888480904751,0.14046496256127375,1.0,0.1716276165559647,0.05035274109034473,0.001684731080779974,0.13639136683474112,0.18991044193500511,-0.05619677337869092,-0.07505604096961002,0.0586134937479838,0.18770033073826667,-0.0334936347063825,0.1547338903243302,0.12459766804395553,0.01818098998416524,0.0023418004006322555,0.23013357962561953,0.0005737941589449112,0.12766362661713748,-0.012197018783609551,0.021390799876519102,0.10401021657270475,0.2747219789155452,0.06116648798728195,0.24008827151121054,-0.10371909002495265,0.15365453170664667,0.08042066570149023,-0.023294939359104292,0.11889574824543399,-0.007229923705198122,-0.08381604682545837,-0.013976605183078887,0.054945881942995226,0.14752394761214266,-0.0655708972119856,0.11237646458040727,-0.13435885866689856,-0.05947903031959647,0.13708990617514236,-0.056575977167630014,0.15288585561209758,0.3368820702972095,-0.01727505025868924,0.12224841646395736,-0.2933725118955335,-0.08238931454525387,0.1121619774424188,0.058200150393119515,-0.16503179106262197,0.15566618318748673,-0.03536602355232798,0.040140618770351584
Putamen_R,0.9232445519862456,-0.24135993694448252,0.5445552053171026,0.8516543804111167,-0.510860482217987,-0.051428579241186746,-0.18353951646717812,0.09772839894798713,-0.15670428158454142,0.26340929819451675,0.20113148793535945,-0.3591325941818343,0.027024446880926117,0.027069974963401494,-0.36285371874597905,0.6290567160545125,-0.3759813909429895,0.6983710780683033,0.8864252358187158,0.15306374861296587,-0.1806901695192177,-0.15771715702502204,0.1784609963229188,0.1716276165559647,1.0,0.08679761470517837,0.6076059960945733,0.5185722130087056,0.4965102410703222,-0.5746447940596734,0.47794114236017904,-0.2754794367537246,-0.3660766444644772,-0.16486021060065123,0.3507862555077372,0.8692421981803479,-0.19269320049596664,-0.348699464194287,0.7521689412083425,0.13190832732986685,0.7551626151118752,0.15089731626984576,0.29276155609630344,0.5055015070836409,0.7428513764775873,0.6782610285245634,0.5928840610819697,-0.0624525333531221,0.3405365266288267,0.3371716956020609,0.02841358803031947,0.5311298427872452,-0.11515375641928746,-0.6166352046877828,-0.05207248116835928,0.5995280635952565,0.21455074936220292,-0.5148606996175271,0.15234873522444128,-0.651645300970569,-0.18378373570637666,0.5181288172204632,0.4203145168562759,0.8035057236268098,0.6744675218599899,-0.010348627265737287,0.10470266404748112,-0.2795962298267884,-0.5342651351341153,0.21225774912478532,0.3343957150553435,-0.3592615889522642,-0.14494877659189967,-0.13377450041055786,0.41935041184897104
OFClat_L,0.15557184889154627,-0.0532784785489168,0.19631481028097014,0.17058539386293875,0.07293579588660792,0.02277488647797223,0.023873066351496657,-0.0335230588110786,-0.01625981717128958,0.18304665652189483,0.18805908852411854,0.019037468924856655,0.36743678884372605,0.18342310572068452,0.12186209586860554,0.2471517824721256,-0.012912491241708292,0.11327664341209552,0.18283001327928414,-0.06683734191304286,0.22935436341316684,0.24937685386165037,0.08701111080877487,0.05035274109034473,0.08679761470517837,1.0,0.20950665752709682,0.2019535780486626,0.23206063761210685,-0.10315416646158694,0.059635915726108345,0.0265279482163936,0.12914877743449416,0.13053728217530428,0.10944373278824417,0.10605731479060836,-0.06368628709856711,0.12714471280187514,0.1770624005290121,0.03910614574632972,0.09814764098130056,0.1167164033002483,0.02282217039466473,0.21999424901592587,0.19118254979240612,0.20414797550341618,0.16406875758056383,-0.008176378042594015,0.09819963951499455,0.24401562273598718,-0.0170964363887948,0.054010295849110275,0.16966380092989986,0.11005832576864936,0.2722998633047168,0.2052481928763283,-0.061127983552080774,0.09950376119873416,0.24406830113189812,-0.04341985241823444,0.16056505356472642,0.30937462987552483,-0.04942484713560651,0.1673306671516692,0.2093655959099669,0.21719655654026132,-0.12481497096330373,0.18213921221240525,-0.00040644559256884595,0.2271462492568598,0.15622601733183503,0.09743975272527136,0.02687356242712922,-0.020451073744689782,0.2859642638725398
Thal_PuL_L,0.5561610938941173,-0.1612171301724396,0.7267765144834735,0.6222795404440638,-0.12023735475734139,0.18502766805067192,-0.19196364678192784,0.15110558231377683,-0.04122562499732193,0.5132771028466551,0.5341013591722674,-0.06976067858651919,0.2000791509741062,0.08990191271543829,0.03711364379196363,0.66954599483141,-0.11269147273082235,0.6790592377551651,0.7162546407692122,0.09336022938610962,0.11886656896110827,0.028941322837058515,0.4044200001631593,0.001684731080779974,0.6076059960945733,0.20950665752709682,1.0,0.6422992586854416,0.7264855862958775,-0.318989283054293,0.3000430229454656,-0.03181823877421807,-0.05420841519792571,0.04728475402795085,0.40389006080458567,0.5736952686653559,-0.04927139036493645,0.13036968971571455,0.6172261315520021,0.37566650833117043,0.6550907042738114,0.3079755428767385,0.31277991006823275,0.5867815114043876,0.6245455611983765,0.5959061227710668,0.4050620705246007,-0.18461805638578221,0.44841284261499376,0.7318615809753736,0.4647985818999894,0.5338658183952278,-0.07528844476709115,-0.1145835247635775,0.17275948447953218,0.6805664725195294,0.19475032854836122,-0.18035604498753044,0.48310106982262185,-0.3282797646928607,0.2362142062061711,0.6874490034943515,0.2485891468499048,0.5513568920689413,0.6703462381466313,0.3910568023448408,0.06537403250735623,0.09066324771178304,-0.2580675385718532,0.5908985337738983,0.5566150965855653,-0.15822489448802365,-0.14690333073553818,0.02575751983787868,0.3045703147767781
Insula_L,0.5246129817833693,-0.09158625046897068,0.7051808857637957,0.5157705759377759,0.044592239089500406,0.07586316501998992,-0.15248273956584862,0.031173542021285933,-0.12336158070277019,0.6039952699874712,0.6473333836882051,-0.020714872551917424,0.043033700779373095,-0.07360942225380135,0.15290239346470244,0.7393680151205007,-0.03239332024358389,0.7467276414688275,0.688178388188926,-0.07215327322698521,0.07997679068897698,0.13192692568769415,0.4548963705438785,0.13639136683474112,0.5185722130087056,0.2019535780486626,0.6422992586854416,1.0,0.6908788497551095,-0.24949741433127715,0.1875226664376046,-0.03283922348059519,-0.032536645514606825,0.061707611162491356,0.547655936229377,0.3749221028657418,0.06075219649603851,0.2442258213241823,0.564514951878305,0.35737509432672326,0.6257515406079591,-0.003917805449075419,0.1571965358355214,0.42749434854962776,0.5509001011112358,0.5047181445238731,0.6644068209897218,-0.08672354639697631,0.6448971532494612,0.6282115205097343,0.5316481786074071,0.6795337239235463,-0.07835680837263974,-0.04098157074915765,0.12353614242806699,0.6509887711470161,0.018896885054392482,-0.10191434029825754,0.547234829060961,-0.22942342077722674,0.23302232408803855,0.5070510735562245,0.1231298249123803,0.42746215819619243,0.7622333032158074,0.4492567135684034,-0.004730695230979199,-0.06605062218089663,-0.20206381812034208,0.5885511706646047,0.48509329174227744,-0.03841331043870811,-0.18023289540434287,-0.042663141538544426,0.26283664361977344
