,Cuneus_L,Olfactory_R,Pallidum_R,Cingulate_Mid_L,Red_N_R,Thal_LP_R,ACC_pre_L,Temporal_Pole_Mid_L,OFCpost_L,Thal_MDl_R,Cerebellum_Crus2_R,VTA_L,Frontal_Inf_Tri_L,Cerebellum_6_R,Cingulate_Post_R,Caudate_R,Postcentral_L,Occipital_Inf_R,Cerebellum_9_L,SN_pc_L,ACC_sup_L,Thal_MGN_R,Precentral_R,Cerebellum_8_R,Lingual_R,Thal_PuM_L,Calcarine_L,Frontal_Inf_Oper_R,Frontal_Sup_2_R,Occipital_Inf_L,SN_pr_L,Cerebellum_4_5_R,Olfactory_L,Thal_IL_L,Precentral_L,Thal_LP_L,OFClat_L,Thal_VPL_L,Frontal_Sup_2_L,Fusiform_L,Supp_Motor_Area_L,Temporal_Inf_L,Cerebellum_8_L,Insula_L,Hippocampus_R,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Cerebellum_4_5_L,Rectus_R,Precuneus_R,Vermis_10,Frontal_Inf_Orb_2_R,Postcentral_R,Temporal_Pole_Mid_R,Thal_VA_L,Hippocampus_L,ParaHippocampal_R,Parietal_Sup_L,Cuneus_R,Frontal_Inf_Oper_L,Thal_VL_L,Amygdala_R,Vermis_1_2,Parietal_Inf_R,Occipital_Sup_R,Cerebellum_Crus1_L,OFCmed_L,Thal_VPL_R,Thal_PuM_R,Thal_AV_L,Vermis_7,OFCpost_R,Temporal_Pole_Sup_L,Occipital_Sup_L,Cerebellum_9_R,Temporal_Sup_R,Thal_PuI_L,Heschl_R,Thal_PuL_L,Temporal_Pole_Sup_R,ACC_sup_R,Pallidum_L,ACC_sub_R,Raphe_M,Thal_MDm_L,Paracentral_Lobule_R,Insula_R,Thal_PuA_R,Thal_MGN_L,Temporal_Inf_R
Cerebellum_Crus2_R,0.0005896756230725828,-0.0920954565883035,0.15203901649669108,-0.03203532191199568,-0.007361032371187272,0.08683385205252249,-0.16544143796783664,0.25415697500947626,0.1592556751571916,0.11580122786239748,1.0,0.019448200069804456,-0.06857476594254287,-0.13179731970442193,-0.22374632561427096,0.12910251712430657,0.1471514132340791,-0.07708160077352026,-0.44853803191270614,0.2826062863916999,0.08930725904137214,-0.033632246578755895,0.020291804985127126,0.38784535966188555,0.05231022337553344,0.13605623540101008,0.0760103917016384,0.1562937718973125,0.1969948772601053,0.00492853493891548,-0.08958848619064304,0.2805281807395353,-0.13833665890113012,0.0012600213915343885,-0.0037635142292678694,0.06652075827690034,-0.061127983552080774,0.18523818002376227,-0.029834102728379552,0.5035481398069748,0.035250874636648395,0.23297260160999836,-0.5476444280208956,0.018896885054392482,0.15472370229045593,-0.5374312910669563,-0.08673692446176622,0.21220814834388144,0.23122025006230656,-0.09509340656872792,0.43684420489589876,0.2275184574104376,0.11761629531508534,0.10021959030373302,0.10655703597593918,0.19033114075784835,0.006624719916826917,-0.0548838450475582,-0.17054163234473624,0.17969340268905715,0.19352769298826233,0.022776020181062225,0.2405434220109016,-0.014782100046022472,-0.2440433127563999,-0.21848357697571621,-0.02737713370718935,0.2200402225645491,0.3436830550449358,0.12643850736071816,0.0044553483555334296,-0.0570122057937945,0.0034399548248416094,-0.17368587961147391,-0.08347846163122738,0.23557672122410242,0.33026008804565754,0.3597900602234834,0.19475032854836122,-0.03512109350827192,0.06802717536304213,0.013532734838399703,0.052939479292063385,0.3142399666476671,-0.07554974853104346,0.17586588663214273,0.16127437930935862,0.3020268807526539,-0.10698432585755802,-0.3759010407374113
VTA_L,0.4211653254871092,0.035007333785594986,0.29191622795908,0.3430372415431509,0.44842746161980074,0.3621818033815346,-0.18511420173907517,-0.04089326008502488,0.310703260491774,0.3258081837230863,0.019448200069804456,1.0,0.32547068947206603,-0.07858971028254555,0.2985745890184634,0.33252024750670617,0.43286541840034226,0.12853571520399237,0.16372073640013057,0.6795013310399342,0.3309530090121435,0.3713128480366501,0.3818463252524183,0.04292296505581761,0.26908227393795275,0.2829831548783976,0.49535071019485255,0.42904199623396216,0.31398380595281156,0.10017202289973148,0.4999302129141736,0.6109248294291934,-0.27992079473319376,0.09934652211074636,0.2220012349495289,0.43129838773564155,0.3108072225867338,0.5377986572225435,0.3697221771428025,0.3942753046114922,0.4270607367339832,0.15012812494692393,0.21942777712468037,0.2791970182465313,0.3652754766659818,0.0899727445020351,0.1772122587621443,0.6843882902241246,0.39912376558993784,0.1394511676662477,0.3570004140031049,0.17713454691576547,0.47280461236065036,-0.046256986948088795,0.2323915642810982,0.3041804350087764,0.4392521704593561,0.15333785909742692,-0.04042143234559578,0.2506040092081044,0.36260184313079163,0.18836864441967055,0.5028408101629019,0.21740450842410605,-0.1578628071136636,-0.0937422137124213,0.16632208389688483,0.4737331358702746,0.4185485913395139,0.25111111400407365,0.06171698093148525,-0.2717207918812617,-0.03690660852510578,0.10505829300153989,-0.21204522050668614,0.4798828309229617,0.2622009276873484,0.33623426605199547,0.41296486853392655,0.3063555703314233,-0.14719469228472404,0.21750282014493613,-0.027929656434669884,0.41521065718150524,0.28149980287956855,0.4364461078711915,0.5171668859259295,0.362428505227939,0.05806357332533793,0.15743336305121644
Frontal_Inf_Tri_L,0.06285075154769526,0.02336722443272099,0.27387044154140117,0.5148225941187765,0.32098960864227327,0.36036484578022293,-0.2863800271601307,-0.2629734319258802,-0.06459885798066661,0.27038831350722825,-0.06857476594254287,0.32547068947206603,1.0,-0.11078939038696738,0.4205582878215124,0.5411232750644684,0.5274118717268302,0.1803369506073286,0.13217988956826304,0.18887463086542164,0.48805032800921555,0.323326002604443,0.4194546535093683,0.004278172464035877,0.06105443143537926,0.40603957821707265,0.23710073336643447,0.4271517809302747,0.4553903181223441,0.1520100697709172,0.24905246247539908,0.2575574509810092,-0.04307347919379057,0.4027752881926916,0.4245499827753449,0.4582851219481373,0.02959591288538838,0.50834833222058,0.6374610220568121,0.35254493750926,0.48018885400394434,0.3244420900070248,0.16594292281954043,0.7115194714390187,0.40716601674405295,0.01627383995388714,0.5934398582054127,0.457008166699187,0.11341600145536518,0.28351868406706254,0.13982405639293874,0.20074936367086638,0.42070437723935666,-0.06368822313533296,0.24018855354153615,0.4703609504143579,0.37718054852383104,0.21582188380841977,0.05714897598495419,0.5320713897258218,0.4208968691439532,-0.08856455872085822,0.28286885664840555,0.1739910515466122,0.074297651564599,-0.032509281890306926,-0.07608322209800693,0.3329763107035585,0.3539845947782034,0.10523590713194889,0.08423321167951438,-0.16817519456842134,-0.04228050384910689,0.07370922151391547,0.040068909441637296,0.13898599379446802,0.2638371310248281,0.18126262739939922,0.42470035482872215,0.04123986807060212,0.26618833969084826,0.41657944679520464,-0.10500309591898305,0.1989795944743998,0.3652013908743449,0.3346748997506795,0.3887642040131454,0.2571659922487862,0.38419753903869697,0.20899936994624085
Cerebellum_6_R,0.182029373522187,0.34487759168167803,-0.3447989384791353,0.1643519827597014,0.049135121185560876,-0.04120602728726014,0.43735748817259085,0.1518305000261604,0.29923757287585045,-0.12940767917310675,-0.13179731970442193,-0.07858971028254555,-0.11078939038696738,1.0,0.2640289807341303,-0.15251325977008684,0.11467678761617071,-0.12292664654773774,-0.07969717019308738,0.10590237475641288,-0.1074676741324489,-0.0917160123468188,0.015086821872167507,0.15868578834761082,0.43304309515860906,0.1015199179100421,-0.1099435633061029,-0.2591736001940899,-0.11883450705908244,0.009970901609396683,0.38791532072153717,-0.16449586318021858,-0.15614318548340386,0.1878021029554293,0.3068812071325434,0.005351731865136168,0.12914877743449416,-0.1114951451298692,0.18899344189380696,0.026919532423836618,0.268245716501482,-0.018602629243972393,-0.10985648587872976,-0.032536645514606825,-0.30560365022431496,0.3656001217955525,-0.2057714251437675,-0.18918436234580435,-0.0363882910127319,0.3926801005705647,-0.2904173556217355,-0.11068139081262975,0.08611301398007022,0.32774914820097195,-0.07961584929213592,-0.1422608904711285,-0.16449637143813386,0.3221627580175716,0.2988525344356865,-0.02542013302770437,0.1318160035575882,0.21690475904435141,-0.338401463310484,0.35508355441090333,0.1692531494260741,0.32734096916870675,-0.009958416453637186,-0.16474852681852273,-0.24511540833314477,-0.11583163767542459,0.3249275188491756,0.10842210952166967,-0.002457866260959832,0.23303311413842825,0.1102833580183521,-0.30962374452781866,-0.15729478326707177,-0.4251493864162083,-0.05420841519792571,0.3086656424891821,-0.2963741459723827,-0.1764626255141586,0.2000566624632081,-0.30231956295333845,0.2987551565450787,0.12337384782934188,-0.30369771272839247,-0.15713194824993343,0.2701688956645742,0.06643168510250035
Cingulate_Post_R,0.43993147362307145,0.04774671863659208,0.026408322486638634,0.7934555994747953,0.3917269656700978,0.3583839366313439,0.2786964731541737,-0.2738401255113497,-0.02259079550430983,0.15043003939804978,-0.22374632561427096,0.2985745890184634,0.4205582878215124,0.2640289807341303,1.0,0.07429839167304335,0.6723507068629079,-0.02068469944433639,0.09908394489438456,0.1788563715147051,0.12154133045711894,0.3104289942800734,0.5182015390569095,-0.044705357156147256,0.3578134365593417,0.4834516249536911,0.08154321071003573,0.25592592089482136,0.09681371638533434,0.10996470917428654,0.4450784196434067,0.0665554025739435,0.1044773768461212,0.4503401687001791,0.7742422434796737,0.2972319116665931,0.21719655654026132,0.4112756365339821,0.6510372717746071,0.09579440547104268,0.652306232813717,0.02577003305122607,0.15964202810202854,0.4492567135684034,0.21691585992223059,0.3210215232587728,0.2367049692695304,0.29537802761999704,-0.05456102577545409,0.7917140098608072,-0.18680333134838145,-0.09928708400533312,0.5549473924394126,0.15969180637754032,0.2785664944456629,0.2566415085432931,0.272173847169987,0.6560995512160802,0.3977423305714046,0.23349702098684674,0.45034862351452126,0.20074397513629844,-0.062318188810980606,0.6371599586547836,0.3022576436777334,0.2680190176328232,0.18976761908622847,0.2689967930476396,0.17468772244900163,0.15748125893681802,0.13680691360804423,0.09754554121694435,0.18380159069010504,0.13188015824060756,0.013921723197902285,0.07316151751685668,0.1411992520484683,-0.1292803631191747,0.3910568023448408,0.21086492044193517,-0.013968904223246368,0.25994926641016464,0.022423758908812614,-0.21658608595715173,0.7387316963904539,0.48888320716799377,0.12438124461665104,0.08583209800021352,0.3680144896927968,0.4021980901662975
Caudate_R,-0.21369389307249329,-6.623048649364471e-05,0.6424159019891452,0.29195208984283044,0.5874994541139619,0.5570124242668392,-0.48245835229636774,-0.2098084449166526,0.06611815950207617,0.6660006565552051,0.12910251712430657,0.33252024750670617,0.5411232750644684,-0.15251325977008684,0.07429839167304335,1.0,0.42008264486919167,-0.01208961162596979,0.22586136246695862,0.3703107792589124,0.6733236408540287,0.4592019258652456,0.5228926353165843,0.34509786293202277,0.09865966473706289,0.3845362176794661,0.4860274408768703,0.6176954268264101,0.7215022530913126,0.10186512956595344,0.12167101832512987,0.6294734877852184,-0.12879743569527066,0.1551323326769411,0.2377892116628186,0.5818037950842194,0.1398671741539871,0.6082123027539232,0.5168540857140886,0.36634741445794017,0.4294526946944321,0.3587561991221608,0.13940296690244233,0.6533216796505439,0.6998124483977856,-0.01838905605648836,0.28356745434380953,0.6067800571719724,0.17489132598367246,-0.1598698314647279,0.399180029653558,0.4981463288526612,0.517942436139331,-0.08902658333751531,0.45980732982260325,0.639006903763646,0.5960400226844017,-0.1850614788491365,-0.3943800584058437,0.4135429927166945,0.5235875561221452,-0.2894418744352972,0.6658530342908171,-0.11487393940588884,-0.4448739634261792,-0.33685087126358687,0.043199640296583706,0.6782791344504538,0.7035476195601171,0.2329792929578312,-0.061056947393340076,-0.1924251600365611,-0.3579927392559894,-0.25614829871034206,-0.10686001425423076,0.577367254197992,0.4464987469839587,0.6791117155222953,0.5272965371837826,-0.0866472512810803,0.4942400009364315,0.4106625649621774,-0.16539378965091683,0.5691506988093444,0.3017211818461582,0.41902355095197186,0.7489014042526636,0.6580991400755056,0.2984574630043679,0.03262108768186105
Postcentral_L,0.25967203804974365,-0.047158520426127816,0.40891216573464984,0.7964035850567198,0.569651563162422,0.6414863265880337,0.02461531942611592,-0.13426559823913972,0.1659292881547564,0.5238222093773943,0.1471514132340791,0.43286541840034226,0.5274118717268302,0.11467678761617071,0.6723507068629079,0.42008264486919167,1.0,0.038262385451841595,-0.04434446668706612,0.5380268302514585,0.545319709713733,0.4850213886204495,0.7741202528036549,0.32044347426692593,0.4028651074274095,0.7210619293848725,0.193804970525059,0.5713351635715642,0.5864441583281416,0.12546053125614606,0.4121412291920188,0.4358795431008093,-0.03910048025138089,0.4728586739479893,0.8632988223857094,0.5874037945894683,0.25811428047404916,0.7895820446994464,0.8356931376391226,0.600862235234081,0.8472020374936949,0.3714996486318377,0.07592167127755141,0.7182617981995583,0.4798026276356026,0.0005587637950752156,0.3059281707832631,0.5821541418754465,0.2619957681404971,0.4548874600611185,0.16432814172252008,0.2798127314382584,0.8699908325101207,0.060670806280034524,0.6017039572247002,0.6805851740316751,0.4624859113566138,0.3059209915138793,-0.10429260382861216,0.6521626000654345,0.7970295583720564,0.17676519934167773,0.42198174797125165,0.3799254638429728,-0.19342168459535652,0.02237501537191145,0.17087800386537233,0.6287495609265747,0.6559832813211667,0.3670348400911736,0.019418729385143947,0.07126775771862752,0.12741936615481755,-0.1327819924621731,-0.09419019608509235,0.35887350427803705,0.6092349515373979,0.3426500511520673,0.7020773431664044,0.16897312912450466,0.22314923458568586,0.4685601856321128,-0.03847767669324521,0.2623512570619224,0.700754397244443,0.8536411960491348,0.4908220578654267,0.554328311833928,0.42094749125094777,0.09493070506478259
Occipital_Inf_R,0.22878489346845907,0.06126821412255851,-0.03972048777341921,0.008847730133825928,-0.06139464698922253,-0.042536771434485914,-0.030317488191353593,-0.10791827598454726,-0.0015316667321132417,-0.09928959690114755,-0.07708160077352026,0.12853571520399237,0.1803369506073286,-0.12292664654773774,-0.02068469944433639,-0.01208961162596979,0.038262385451841595,1.0,0.13934013202880918,0.0480486626464162,0.07874816221526608,0.12865504482968756,0.015574864050176763,-0.12569420001764264,0.012232389520382261,-0.14778885298738925,0.15393935812952655,0.11149471756764195,0.03212270447973769,0.10692104753457006,-0.015508757343001767,0.03284055311591006,0.04215485961395849,-0.013379691514283197,-0.041793281702630976,-0.005773501793493946,-0.1711091854150815,-0.026055858310865685,0.06092819422717152,-0.06290978411108787,0.06006747205421859,0.02555837500305095,0.15100249229285093,-0.007653641734056278,0.023311254646184335,0.16268361874331883,0.07980346812254346,0.08714249999869818,-0.046069215151386116,0.01956342535216248,-0.027804402782850346,-0.12373107988318796,0.0398219511157223,-0.1234293710299589,-0.024369155368843164,-0.04573910222507199,0.04049650854031277,-0.023219364347606325,0.12760467783516327,0.0019897144567715894,-0.08622087362367127,-0.1515862677827434,0.06764924768658227,0.05577387434997501,0.12411056281739215,0.02130215631518925,-0.07064573795287879,-0.01301620371405221,-0.06443209351870584,0.038544198202790585,-0.03215002304709443,-0.09052087321173424,0.03812851731633099,0.12006081125916768,0.08034050056883124,0.027480237015037413,-0.10624728904003143,-0.0025801929506100237,-0.03208432528693051,0.06952781460308866,-0.09137644194785426,-0.00947748560540556,-0.10950480565327751,0.025177210327358892,-0.051513432706418325,0.049017522024006194,0.07862408620406329,-0.041390738279451146,-0.04002237285159023,0.03618057174752126
Cerebellum_9_L,0.006298767687228228,-0.002673167829799841,0.09248835635039268,0.03162005934187996,0.14847579072777942,0.025545698166809537,-0.14858490172399086,-0.09127603883250122,-0.1733828870667702,0.09070344257152266,-0.44853803191270614,0.16372073640013057,0.13217988956826304,-0.07969717019308738,0.09908394489438456,0.22586136246695862,-0.04434446668706612,0.13934013202880918,1.0,-0.014011191791633239,0.1529822469963941,0.15795054949000492,0.1337101485611246,-0.45894968309488826,0.05157285664747554,-0.07338598774073371,0.2705880405555439,0.17458082067350283,0.07060531053745149,0.10111336300406734,0.04112255083901208,0.1458808618001519,0.043421033196392615,0.0020475497768496585,-0.04419808175249827,0.12044104803861891,0.1358446905193303,0.03234910701931842,0.1160843866956524,-0.21228861046907618,0.015004361383209864,0.011582698157461834,0.3469838084694331,0.007529622465257794,0.0479213332353691,0.379580673994572,0.08603639515927246,0.176960327790612,-0.10604743899817685,-0.10191017787454004,-0.09305600313171877,0.03703408482801709,0.04495650679518156,0.01123139419567921,-0.06064238441642489,0.02120460980752808,0.214353370645295,-0.08641091520898216,-0.022532471080915446,-0.07024075643375755,-0.003892298490413411,-0.07766843498400611,0.12429374782564555,-0.09689597929469945,-0.061887321461980505,0.04994730164570086,0.21143235018154502,0.06377815585570794,0.009484306784966937,-0.10424475475918038,-0.23105115728027098,-0.11703002828389251,0.0810615556355066,0.1413646275074489,0.15492939441623224,0.2237235705696232,-0.18351421694911682,0.07110214782790351,-0.0036214477084754526,0.060567969732866926,0.09657825321400061,-0.07752217847487444,-0.08960220496228276,0.09584006781632776,0.031650724118312816,-0.015148679607639241,0.2068105541293065,0.03920922304498078,-0.026645769771783793,0.2566882073779973
SN_pc_L,0.26771467141696487,0.11234936638581443,0.3208096953465152,0.37828211930278904,0.5242561015021685,0.5255905511160671,-0.0001728496786878326,0.24638456924422292,0.6106079233954927,0.44387434515523094,0.2826062863916999,0.6795013310399342,0.18887463086542164,0.10590237475641288,0.1788563715147051,0.3703107792589124,0.5380268302514585,0.0480486626464162,-0.014011191791633239,1.0,0.3861427585088188,0.37943447009705933,0.5183752762406844,0.2576941286658624,0.35508815547634437,0.4741272075968296,0.3998793937985964,0.46266729749131796,0.5391054746417775,0.2204165534286148,0.5735546159663694,0.6681633399045633,-0.4759455954824556,0.20050938707389318,0.3302195448572644,0.5391457242812387,0.2557570593107678,0.6460208478209825,0.4733977515657283,0.6581623961522028,0.6061017343851139,0.39024645580706474,-0.004834301154977816,0.343516104369778,0.3236228238299794,-0.1627666062992436,0.23003368695767315,0.6273956833431837,0.49930763800771955,0.05595496712845596,0.35604438104534536,0.40970737870926727,0.6134652046232447,0.13002248224918284,0.3484947927926792,0.49366389238945946,0.3886146846066678,0.021210634014293888,-0.26000953670982374,0.40893253900437104,0.6387367797767022,0.281092033733698,0.597791486246527,0.10859841449608532,-0.39079465681539083,-0.20105447731066223,0.05384350074042873,0.5831894897499887,0.5876581416803833,0.23843073419952526,-0.049514129731935475,-0.2979174823883063,-0.05721879212655471,-0.02471369646379021,-0.27779255356648613,0.48504829864970916,0.4994051481822525,0.4465513890114843,0.5737704128321548,0.40856598233379837,-0.19703492075946355,0.14638514020055965,0.005530865680970127,0.5339683530107855,0.3438994315782452,0.5904963122327406,0.5211537362554118,0.5812532369531883,0.14361478090211008,-0.10281869015978379
ACC_sup_L,-0.06241777630028587,-0.1819335811128036,0.6865663812129743,0.3156471882041676,0.5420999574613232,0.6248670980667744,-0.3530190433922329,-0.0478574796829381,0.05228424827220968,0.6871328152238751,0.08930725904137214,0.3309530090121435,0.48805032800921555,-0.1074676741324489,0.12154133045711894,0.6733236408540287,0.545319709713733,0.07874816221526608,0.1529822469963941,0.3861427585088188,1.0,0.457577051973973,0.5981146395790042,0.35718626414801474,0.2196921361407144,0.3327137512002147,0.23916787241035434,0.6253114846304488,0.812392732005326,-0.053174689960015176,0.06583474185935108,0.5911485355841345,-0.07722424360090424,0.09655870997044107,0.3437820102331943,0.5797351393435558,0.20328556801473407,0.6590410279332622,0.5903985914901572,0.49707952749227785,0.439672367834583,0.38859118732973263,0.14158989793114085,0.6446053190476813,0.6019001078621398,-0.06111566246592659,0.2335444913566208,0.5634077992922443,0.2620089708089544,-0.20237847844980913,0.38059421405757454,0.5677094839330024,0.5846521720215123,-0.17944693654928476,0.5357201677995418,0.7021123466310994,0.4829666406674855,-0.22681889344299067,-0.5576904944702368,0.6364546006013478,0.5877638271266094,-0.08675659719398411,0.6900607184124995,-0.19048508389741137,-0.5970945667012854,-0.2635185334247049,0.18130798985788177,0.6393515228669625,0.7043422984875871,0.30699304072946454,-0.09783704016147023,-0.12434197343565973,0.03727366999534736,-0.3898776628553559,-0.1394686573295368,0.5757441214079189,0.4982195140534187,0.6041036386901663,0.5135057582472483,0.004930422420518145,0.43371827796892143,0.48694037207882834,-0.11551693116205303,0.6083148908447067,0.24198097821188902,0.5497536567130229,0.7305951948431322,0.7276905932115013,0.17667751407834756,-0.07189398929774606
Thal_MGN_R,0.014911214834046687,-0.21921808175059096,0.5442471680960066,0.38132540038886314,0.46814430558644987,0.5149032441796383,-0.247938929170828,-0.11330541246713798,0.16719744316120713,0.5409730507243963,-0.033632246578755895,0.3713128480366501,0.323326002604443,-0.0917160123468188,0.3104289942800734,0.4592019258652456,0.4850213886204495,0.12865504482968756,0.15795054949000492,0.37943447009705933,0.457577051973973,1.0,0.5613278653862814,0.2531515190558671,0.14601106250838328,0.4964271311779205,0.27348113643021926,0.4310353406749221,0.5057472697757941,0.09076210867667957,0.20592443022868326,0.395647827379921,-0.18249989052874213,0.186538679701976,0.3557636811663655,0.4022163727757346,0.21999424901592587,0.5494113050159664,0.49695684593171896,0.22074352939682598,0.4438378752023819,0.18832053219692493,0.2469306068625478,0.42749434854962776,0.5711973054792843,0.14021754660579447,0.15117749629445135,0.48593103547819194,0.2549101263250064,0.011234493170961974,0.07663909128611629,0.17713361737165542,0.5543961532368779,-0.19524343962895757,0.5271290182430098,0.5254196543581332,0.5398363844253755,-0.022929509475594002,-0.29209245059969063,0.29761339489743305,0.441467866184598,-0.00569389180382919,0.49431324444254554,-0.0188784957649763,-0.2692624959057404,-0.12091333436287385,0.142237737068697,0.5947021631887711,0.5482867629820352,0.43491969239467015,0.04588346326052722,0.0043300920818901195,-0.04017430816446587,-0.10384659401191815,-0.2922770562572067,0.4347342242294645,0.48707156577306066,0.496816353479734,0.5867815114043876,0.08895565269205856,0.2114570504619599,0.4431217624425627,-0.10185177042902532,0.31137174087544106,0.2830252364439165,0.4741056298075315,0.5679427381300289,0.47758304172702354,0.3375473318833951,0.2133299966693598
Precentral_R,0.18817474445857876,-0.17755329496330544,0.5496989961762911,0.6199289762982043,0.5579398915953309,0.7136002808829299,-0.10115970964236269,-0.1625965973839762,0.12951048498823156,0.6382036315948455,0.020291804985127126,0.3818463252524183,0.4194546535093683,0.015086821872167507,0.5182015390569095,0.5228926353165843,0.7741202528036549,0.015574864050176763,0.1337101485611246,0.5183752762406844,0.5981146395790042,0.5613278653862814,1.0,0.26274425078458336,0.40902489617629917,0.6570692055803197,0.22645235971048475,0.7684276760184438,0.7443804850756658,0.19665157541859607,0.2894591610539055,0.5270431476825238,-0.06033000867068953,0.3094762483951369,0.6850968442754334,0.5793436261134933,0.2580389948680226,0.7318171196504576,0.7825343632916864,0.44446353803397093,0.7591140591348966,0.3382604443256879,0.15393649180072141,0.6500045511336588,0.5915024045044257,0.059882008783802905,0.27936893224312315,0.5523862847373868,0.20308193402939614,0.24245590360778227,0.15330354662184986,0.365966125337358,0.9213770036871236,-0.02338059815639389,0.6244141313593508,0.6610944044062913,0.5207472618007853,0.050721291251178635,-0.2796411901444159,0.43808494779051516,0.7497464809182697,0.11039698777018722,0.524014866487135,0.2184447138816447,-0.30100361520539887,0.021072587077637775,0.2753262417918929,0.7196616398788112,0.7449690952664214,0.4410221914131419,-0.012583150926091215,-0.04382034070061176,0.10150607496260616,-0.16259262161874571,-0.09731481938885976,0.547607955479286,0.5391148438235955,0.5330570592150601,0.7488557708762493,0.057359182263102056,0.3641938495412155,0.39893258716582375,-0.11770156017512741,0.34570201653795096,0.559644824865507,0.7524754117810257,0.6760157200813107,0.6751074536569219,0.4246885899878567,0.12176924801385162
Cerebellum_8_R,-0.14589302050457162,-0.2010825529437001,0.48763683930388674,0.1812096786099713,0.3074945309903024,0.34115016515574614,-0.1946660035471216,0.037773956607150064,0.16810509876007398,0.45282717171196657,0.38784535966188555,0.04292296505581761,0.004278172464035877,0.15868578834761082,-0.044705357156147256,0.34509786293202277,0.32044347426692593,-0.12569420001764264,-0.45894968309488826,0.2576941286658624,0.35718626414801474,0.2531515190558671,0.26274425078458336,1.0,0.1429798287220816,0.2750979537339668,0.03195100383837463,0.27888259442631474,0.40569545249038064,-0.07288551157789883,-0.004830258612775873,0.2462552450682522,-0.1351972801710731,0.013081116740738283,0.2714451851643236,0.19853708094471215,0.05194587944607243,0.32789111704842744,0.2737276754803728,0.3317260369718395,0.27088191104709053,0.1426671664463139,-0.16264059823030805,0.32587320710167655,0.4587158559623962,-0.13086950036524034,-0.06287195672879209,0.23353285726578332,0.27339799907070256,-0.0719615931930899,0.21258960428093715,0.3613694217375257,0.31740996639217883,-0.08033438196253954,0.5398000573476086,0.4660144878357857,0.29547214411156203,-0.08528350719745108,-0.307666663434789,0.3552239494642869,0.3654703481236227,-0.059500685856182144,0.3268570983925881,0.004927560249600455,-0.3192855641166641,-0.32395927635732835,-0.10684830087833744,0.4618009227678909,0.45008065935834457,0.4357976844908499,0.11442181006165186,0.27174700793145656,-0.14729227565741526,-0.3381416962369809,-0.17581930974029664,0.3160732506053943,0.45347031939242943,0.43860776867915663,0.35304127334769664,-0.1774738661499883,0.29257542739510595,0.393841466394316,-0.07734953911547088,0.24864412835360952,0.14544426139366184,0.3319366343998233,0.3695915135067393,0.451374843209055,0.24976084912287128,-0.1811744024512183
Lingual_R,0.5127846090056639,0.0407226603884965,-0.07749272706677422,0.3552728123635667,0.11345683318217023,0.27426868492176254,0.0893611664405308,0.17914816967267622,0.08688326731606305,0.12710470258135195,0.05231022337553344,0.26908227393795275,0.06105443143537926,0.43304309515860906,0.3578134365593417,0.09865966473706289,0.4028651074274095,0.012232389520382261,0.05157285664747554,0.35508815547634437,0.2196921361407144,0.14601106250838328,0.40902489617629917,0.1429798287220816,1.0,0.1754756220971431,0.36974182658656235,0.4026677414183903,0.2303800592532392,0.13544746175281447,0.16796788393415493,0.4938883683972578,-0.07238741485801678,0.15142772835827195,0.36161112818146607,0.255820482673991,0.04124680704398384,0.29845560897421464,0.3743006694597168,0.37763254832472704,0.3892912482442585,0.09784588935967832,-0.008363180565434197,0.1306628067234169,-0.0013005899457309,0.24222629113926325,-0.1888726167780086,0.42339503694379693,0.03353714788661108,0.367661915962797,0.16503361588639606,0.14738310074271213,0.4091709409512315,0.17666863280823902,0.13575648662693984,0.07131136463872946,0.07123618957578354,0.22979051962975633,0.15523984824442683,0.1723745968910135,0.37544149428751095,0.3350208165740513,0.17039551723510354,0.38756566787252456,-0.02185232276040244,0.338461221494997,0.15867712245143775,0.18245931582599276,0.1876851819156308,0.09031664171842893,0.18005356197244884,0.038231442058051596,0.30733801057233356,0.2068806712343585,0.021034594858057257,0.32893502020078846,0.07945941649250093,0.046669999849105,0.3254492837134733,0.1941605483178585,0.04507682513217603,-0.10144802418773685,0.043796971454244174,0.17394458343511662,0.353607411784977,0.35360566744134037,0.29482497148209963,0.23803794589644425,0.1405349220098752,-0.11904389422704403
