,Thal_MDl_L,SN_pc_L,Putamen_L,OFCant_R,Cerebellum_3_L,N_Acc_L,Vermis_9,Occipital_Inf_L,Parietal_Inf_L,LC_R,Heschl_L,Frontal_Med_Orb_L,Precentral_L,Pallidum_R,Vermis_4_5,Thal_VPL_R,Cerebellum_8_R,Vermis_6,Thal_MGN_R,Hippocampus_R,Vermis_10,LC_L,Thal_PuM_L,Occipital_Inf_R,Thal_LGN_R,Thal_LGN_L,Frontal_Sup_Medial_R,Pallidum_L,OFCmed_L,Occipital_Sup_L,OFClat_R,Cerebellum_Crus2_L,Insula_L,ACC_sup_L,Frontal_Inf_Orb_2_R,Cerebellum_9_L,Cerebellum_Crus1_R,Cerebellum_6_L,Postcentral_L,Cuneus_L,Rolandic_Oper_L,Cingulate_Mid_L,Cingulate_Post_R,Cingulate_Post_L,Thal_PuM_R,ParaHippocampal_R,Temporal_Pole_Sup_R,OFClat_L,Calcarine_L,Caudate_L,ACC_pre_R,Paracentral_Lobule_R,OFCpost_R,Hippocampus_L,Thal_PuA_R,Vermis_1_2,Precentral_R,Thal_AV_R,Vermis_3,Thal_MDm_R,Vermis_7,N_Acc_R,Cuneus_R,SupraMarginal_L,Thal_VL_L,Frontal_Inf_Oper_L,Lingual_R,Putamen_R,ACC_sub_R,Lingual_L
Heschl_L,0.18079088906790702,0.10851442707607886,0.3242011170046199,0.1296521249508103,0.17958767968647035,-0.011219399143588715,-0.10333770591309309,0.16175373218662362,0.34310344211958094,0.20199218094476307,1.0,0.14205203895109386,0.6688637358979578,0.019613737561784434,0.0814420658956421,0.1485109695721362,0.118219272283898,0.045770956472486544,0.15333566324475276,0.08946535054988959,-0.12851884572984051,-0.10716612630519842,0.6596659837016888,-0.16495625442933964,0.3506503894886879,0.4823567820171042,0.29762523260753443,0.16672811995738754,0.026487099314066627,0.08372007067221798,0.23371841325012152,-0.0037629132802459585,0.5316481786074071,0.13920522689505943,-0.056644065836358774,-0.1260565291077546,0.08511606387712979,-0.1498203290843212,0.5843789235702571,-0.08360927267601241,0.4748741307243847,0.6100503408777013,0.46183576127029563,0.4627930246535461,0.21910254788681627,0.1453342896286097,-0.1598565119496922,-0.0170964363887948,-0.07502946641044839,0.3627863384223493,0.05862059939802198,0.36073569964732805,0.23412761603895063,0.4163778485155796,0.07006775444394524,-0.055831692861432566,0.39041395156674075,0.11956040896057113,0.49238883581309206,0.16537448799732804,0.11972905142559821,0.14086491388270014,0.04552564650951201,0.6177708512188264,0.5087124383260685,0.4506621507857462,0.19328891528528241,0.02841358803031947,0.007700554544834843,0.10361243987531381
Frontal_Med_Orb_L,0.1975322540203471,-0.21382278225085724,-0.15685641204704248,-0.04014799603462741,-0.1830380224277303,-0.1345929395441787,-0.24177562541145758,-0.10650399014841608,0.16617191692290803,0.08786312117798897,0.14205203895109386,1.0,0.14788435068519382,-0.19293722807192829,-0.02230294491959885,-0.186414858586237,-0.06653603145355613,0.2146745258448735,-0.15743669003402339,-0.21705405067415562,-0.13513596904985675,0.13071853405008124,-0.008818653592241798,-0.06109775395844228,0.14997814603783696,0.1583900759742287,-0.10272167372167432,-0.12466106261912027,-0.015834686824287056,0.0049918054278420675,0.2158663379300825,-0.06768958901628909,-0.09158625046897068,-0.052336056951938166,-0.09938794646944343,-0.039689511969039866,0.17741275827172917,-0.005977216492328428,0.04107328552668922,0.11004248488579305,-0.19981288118423793,0.04456271828857684,0.16361308004625758,0.1025906572093534,-0.14163678076631941,-0.2655888022940044,0.015469743224080621,-0.0532784785489168,-0.1714117937906106,-0.0709638058189776,0.028392725791083328,-0.014547445784569124,0.1397018888036544,-0.1382307516210618,-0.11184427099874827,-0.22909262660773047,-0.02829950697521122,-0.03484732781141166,-0.0785677106715804,0.0019813855542969864,-0.007660420619128502,0.07629163827496081,0.11808836586442453,0.11501498687698491,-0.006690263045783979,-0.11309974920329106,0.06160763965673556,-0.24135993694448252,0.05501513877760312,0.11078808886382165
Precentral_L,0.2709801732474178,0.3302195448572644,0.46805520594572453,0.02540960084272081,0.3738310879491053,0.06793912157139577,-0.13574301767124888,0.15396713901202386,0.42968257175036306,0.07107567800522871,0.6688637358979578,0.14788435068519382,1.0,0.24758075136206276,0.2505204825414014,0.43850646759534995,0.2714451851643236,0.13397617342003082,0.3557636811663655,0.30466651295963576,-0.1602691485103685,0.05315278669601297,0.7013565026124645,-0.041793281702630976,0.5300308641357112,0.4684524371268665,0.5812596040698855,0.38930607172678783,0.21530638465860177,-0.08234959082906688,0.17986053631973326,-0.0653310943091567,0.628009758999877,0.3437820102331943,0.08929825295845609,-0.04419808175249827,0.20167256889565624,0.14866043909715296,0.8632988223857094,0.20853758748291643,0.47738973417541825,0.8214401409643461,0.7742422434796737,0.6536021244006589,0.39024307160781185,0.34825562827516626,0.09026237032486839,0.2057061113729388,-0.02897265473671365,0.5598815415240246,0.30834384765706435,0.6744547191476259,0.233818038934042,0.5012347357873559,0.3246482806066412,0.062363692226213754,0.6850968442754334,0.40784733899947606,0.5195751274075124,0.6069473783067173,0.04895371628847636,0.07849918947123867,0.10118923751249434,0.5645976547338865,0.6806796037165037,0.5091711875234669,0.36161112818146607,0.2160176045345255,0.0020222829440295007,0.23567132669927168
Pallidum_R,-0.61119502529362,0.3208096953465152,0.785532811533403,0.206154469267173,0.5959326721636266,0.19344643691028618,0.41429646793468894,-0.024412123762755176,-0.3775744592744785,-0.1574181927223575,0.019613737561784434,-0.19293722807192829,0.24758075136206276,1.0,-0.17822830801454936,0.7952586747655342,0.48763683930388674,-0.5160637946232024,0.5442471680960066,0.8245856764698005,0.31549056003319015,-0.12676459885541122,0.33058075272257714,-0.03972048777341921,-0.015025196638619056,-0.17188159174806594,0.5697092194399522,0.6815941622642925,0.06974487299336415,-0.5313392746009483,-0.3539407499110754,0.07420092962480612,0.5246129817833693,0.6865663812129743,0.5355441202145355,0.09248835635039268,-0.23390800289770278,-0.09525760398815597,0.40891216573464984,-0.24243504475540228,0.6455793885890796,0.21347432869106991,0.026408322486638634,-0.14251743950373622,0.7869853464762826,0.6716036490841879,-0.14004449873452107,0.15557184889154627,0.13308728588369959,0.7514135122306639,0.29308684927312656,0.39860983740733735,-0.05733137528268976,0.7149081375441944,0.7032119920442679,0.6576103571976877,0.5496989961762911,0.6730996816549778,0.4754766328634051,0.4010637217796096,-0.2037140115643351,-0.02986495094809818,-0.5864704526494713,-0.22014375711554024,0.45891846082781546,0.46456917059938274,-0.07749272706677422,0.9232445519862456,-0.17978762221043448,-0.4050717083595547
Vermis_4_5,0.49902347014973053,0.29648239491091904,-0.023291052293583785,-0.046644685280219825,0.41456090687324126,-0.1381170814823713,-0.07295843790434647,0.14186359879862817,0.2961595634609366,-0.010883266968722959,0.0814420658956421,-0.02230294491959885,0.2505204825414014,-0.17822830801454936,1.0,0.14292956832446593,0.005696434430676709,0.5745467974783269,0.1428410895771689,0.04268544929183293,0.07630287012897832,0.09936552772009352,0.07295334745862209,0.15398798922329462,0.07359499836722777,0.07136111312053307,0.2965040671587587,-0.17068824517833756,0.051641430888541534,0.37999911571729483,-0.05499072169185757,0.07077318520410633,0.07586316501998992,0.089603185642133,-0.09109481576205328,0.17326215804015674,0.5536430684798068,0.4614087615950922,0.2611727887504056,0.5158545541364058,-0.03802224019107756,0.32432277910841845,0.3711656634290584,0.2171051746332708,0.002474705993679207,0.2091262099555363,0.21056370049243972,0.02277488647797223,0.6334814843431493,0.08528287415430502,-0.03823817224351338,0.15416383578641876,-0.05589667679648822,-0.05561668163985447,0.07413991988168644,0.08018814607310075,0.22589990806103388,0.09817588873714417,0.20771953459101863,0.3553980858698556,0.26266584239276236,-0.09985508518699822,0.43062572346631006,0.40601592143281473,0.22557466390351308,0.03002780991645766,0.7610996344635563,-0.051428579241186746,0.07503089763893338,0.7017899060907404
Thal_VPL_R,-0.27341300724092715,0.5831894897499887,0.7063712878243706,0.14814298969967993,0.7855771843936262,0.03060706535828646,0.424494929604633,0.055308518697556236,-0.20467620122159064,-0.21839084345526333,0.1485109695721362,-0.186414858586237,0.43850646759534995,0.7952586747655342,0.14292956832446593,1.0,0.4618009227678909,-0.4005829356233124,0.5947021631887711,0.7839601617012686,0.4097784328967987,-0.1757841361028144,0.5525633582750776,-0.01301620371405221,0.02555783565734701,0.002129530181107322,0.6749398960009901,0.5158274877200046,0.024090157080927536,-0.38612681842685426,-0.32332698262487636,0.033463206361534645,0.5907156117128203,0.6393515228669625,0.5133525869325363,0.06377815585570794,-0.007267271851933072,-0.058135145813220795,0.6287495609265747,0.03143167217247403,0.683512407799281,0.41156631178741593,0.2689967930476396,0.026582963794927784,0.884475586597696,0.7307752370322166,0.0009384805845717738,0.17806622599833669,0.4030861031506799,0.6831154262472359,0.3230491202321426,0.6046968961521199,-0.1584369839253337,0.7412737859527969,0.8345294695513203,0.7078364499167874,0.7196616398788112,0.725246595387715,0.6960679161440761,0.5661199565392768,-0.14627275637549148,-0.18081519037933808,-0.41421572197033857,0.07634304547225695,0.6981178695336349,0.4916051754048636,0.18245931582599276,0.8321827084572815,-0.19836134913227757,-0.2331803533892556
Cerebellum_8_R,-0.27621248842523927,0.2576941286658624,0.48187074937101915,0.09263826478051873,0.31383910256612163,0.3121832198773752,0.13053098633957794,-0.07288551157789883,-0.11159757757935918,0.07133347118651316,0.118219272283898,-0.06653603145355613,0.2714451851643236,0.48763683930388674,0.005696434430676709,0.4618009227678909,1.0,-0.14908387528141268,0.2531515190558671,0.4587158559623962,0.21258960428093715,0.11141580626829893,0.2750979537339668,-0.12569420001764264,0.03687076126034096,-0.024347835486192244,0.3121864117203708,0.393841466394316,-0.10684830087833744,-0.3381416962369809,0.0033189369865622375,-0.10580984485361479,0.32587320710167655,0.35718626414801474,0.3613694217375257,-0.45894968309488826,0.054703255337303046,-0.13086950036524034,0.32044347426692593,-0.14589302050457162,0.4352218164552718,0.1812096786099713,-0.044705357156147256,-0.02366492236379514,0.45008065935834457,0.29547214411156203,-0.1774738661499883,0.05194587944607243,0.03195100383837463,0.39955575005303473,0.3032317971924698,0.3319366343998233,0.27174700793145656,0.4660144878357857,0.451374843209055,0.3268570983925881,0.26274425078458336,0.2767252107756633,0.4028928054011365,0.14670667359935397,0.11442181006165186,-0.03305370918635771,-0.307666663434789,-0.02058156920718691,0.3654703481236227,0.3552239494642869,0.1429798287220816,0.4489887539681142,-0.07734953911547088,-0.31550987531631447
Vermis_6,0.49168673533160784,-0.2864746615334772,-0.38946812247671264,-0.1952205185648622,-0.2700206525331796,0.021352260754692796,-0.4979731125828857,0.0350582373626288,0.32808036894335746,0.18297444263950213,0.045770956472486544,0.2146745258448735,0.13397617342003082,-0.5160637946232024,0.5745467974783269,-0.4005829356233124,-0.14908387528141268,1.0,-0.2296007792715134,-0.41690785722332074,-0.3017081047382757,0.3850885348126885,-0.22865523556056858,0.02601297549226192,0.2931568200863861,0.19193794599345507,-0.1784536189317169,-0.3019465668636602,-0.048031361647171804,0.3448177166701428,0.36261953595649216,-0.03318135011536042,-0.21087201686924362,-0.30242966015055855,-0.34090028991996035,0.04205879751657009,0.5776175314561414,0.5160931316603313,-0.12275298972003476,0.30329413310073355,-0.41053877942308525,0.00942092250336917,0.2745871341672269,0.21612699244668482,-0.5255857580125676,-0.22363363691105947,0.03660161903558685,-0.049734669665207135,-0.01995040234380286,-0.23471378241636986,-0.15765695394720772,-0.2638404875428172,0.18930242090073698,-0.47956114177543796,-0.42420685128985264,-0.5357414263456155,-0.1980512356399584,-0.34235370843391827,-0.34612930006713244,0.05894484831666947,0.3397810646879265,0.03591987153914871,0.6514358875767102,0.1659544331508441,-0.2509991861033037,-0.21574221145525388,0.42476237557543556,-0.5203925570798316,0.0818702093882776,0.655265341128504
Thal_MGN_R,-0.1486813741010519,0.37943447009705933,0.49603546942468696,0.24118159132035047,0.566053429077388,0.14098683958236144,0.21142122356569945,0.09076210867667957,-0.06314694536023523,-0.23413528602352537,0.15333566324475276,-0.15743669003402339,0.3557636811663655,0.5442471680960066,0.1428410895771689,0.5947021631887711,0.2531515190558671,-0.2296007792715134,1.0,0.5711973054792843,0.07663909128611629,-0.1369818681588133,0.4964271311779205,0.12865504482968756,0.2364545348454458,0.10597412979310034,0.5381233504864114,0.4431217624425627,0.142237737068697,-0.10384659401191815,-0.1578072799262468,0.005736661182099178,0.42749434854962776,0.457577051973973,0.17713361737165542,0.15795054949000492,-0.12048977195748835,0.14021754660579447,0.4850213886204495,0.014911214834046687,0.42290488227390316,0.38132540038886314,0.3104289942800734,0.12305109843952525,0.5482867629820352,0.5398363844253755,0.08895565269205856,0.21999424901592587,0.27348113643021926,0.48071099496719805,0.21328528784905199,0.4741056298075315,0.0043300920818901195,0.5254196543581332,0.47758304172702354,0.49431324444254554,0.5613278653862814,0.4725023311502321,0.4530048694434775,0.4491650400207246,0.04588346326052722,-0.0015026005490703133,-0.29209245059969063,0.09092209761835625,0.441467866184598,0.29761339489743305,0.14601106250838328,0.5055015070836409,-0.10185177042902532,0.0075991317036719986
Hippocampus_R,-0.3877163960328386,0.3236228238299794,0.7039395324367298,0.24388248657490333,0.695549023541537,0.16761665629472608,0.3590895370289198,0.021806688832257705,-0.13360157758318733,-0.1464095670007328,0.08946535054988959,-0.21705405067415562,0.30466651295963576,0.8245856764698005,0.04268544929183293,0.7839601617012686,0.4587158559623962,-0.41690785722332074,0.5711973054792843,1.0,0.33886587434800125,-0.24325932412633514,0.40133879384458915,0.023311254646184335,0.1347110569409242,-0.041468835893134944,0.6056748423894268,0.6096643610041941,0.1180576906063503,-0.3505311391545213,-0.32807837830724357,0.08405527306415343,0.5963522267261807,0.6019001078621398,0.3813322995259743,0.0479213332353691,-0.24560032852375438,-0.03356710660853286,0.4798026276356026,-0.07473144113532557,0.5819320035536584,0.36261436616393966,0.21691585992223059,-0.027027842277615333,0.7675918111920732,0.6984485548652607,-0.0861886859397143,0.16764259128217876,0.3502395148982303,0.7027463904464331,0.13537871123803674,0.44371095817048345,-0.1420571935105064,0.7192001179076493,0.6244155927652809,0.6533658009903172,0.5915024045044257,0.6255501155496888,0.571558379034792,0.45338346064172586,-0.023221149764529197,-0.14793730458179274,-0.34903720632478086,0.004419905638730097,0.49335868091014284,0.3579125404753696,-0.0013005899457309,0.8084902012184647,-0.21077154557229957,-0.19396810568121559
Vermis_10,-0.23731869123318663,0.35604438104534536,0.24226630680596764,-0.025434158490081016,0.5301765149765835,-0.2021348671375966,0.5502580138788635,-0.048281352323774396,-0.24439857323180247,-0.18734036911883983,-0.12851884572984051,-0.13513596904985675,-0.1602691485103685,0.31549056003319015,0.07630287012897832,0.4097784328967987,0.21258960428093715,-0.3017081047382757,0.07663909128611629,0.33886587434800125,1.0,-0.5175189818713927,-0.03481997904904301,-0.027804402782850346,-0.5050256188009792,-0.32262570086038095,0.21744537603369232,0.06562384297180845,-0.02678632337425642,-0.2130729782676498,-0.42016757230101015,-0.0007408291308464282,0.1231298249123803,0.38059421405757454,0.41018394405108144,-0.09305600313171877,0.03507975718079615,-0.24776315292060858,0.16432814172252008,0.15678550748908968,0.32967998183409347,-0.10775682507582941,-0.18680333134838145,-0.3382110649879941,0.4979085820159015,0.23770524536973378,0.06274885739605661,-0.04942484713560651,0.41973446601900477,0.22378521466198764,0.09461647255326096,0.2129525364607848,-0.3101688684538589,0.24687579813686628,0.42673509086268746,0.6207584407441636,0.15330354662184986,0.3677253904306635,0.32615037918378026,-0.03883342324513193,-0.07544146170800395,-0.0489536737606033,-0.2749448503678309,0.009653342836284589,0.18756701275410573,0.24802819236510212,0.16503361588639606,0.4203145168562759,-0.021030477938853934,-0.4598856015291633
LC_L,0.03254905418307045,-0.2474396906107972,-0.1525664953054303,-0.11346392396626992,-0.36191187315125545,0.3167565286368783,-0.34020836747025246,-0.0238837255139636,-0.03583115682483855,0.13574493113521044,-0.10716612630519842,0.13071853405008124,0.05315278669601297,-0.12676459885541122,0.09936552772009352,-0.1757841361028144,0.11141580626829893,0.3850885348126885,-0.1369818681588133,-0.24325932412633514,-0.5175189818713927,1.0,-0.12219637031621622,-0.047648962380793865,0.2503716662560655,-0.051941211236040744,-0.10990161261538683,-0.10825190614322869,-0.032036923091029006,0.028766184317463646,0.33050129403201034,0.048799117385780875,-0.18023289540434287,-0.25147172512484567,-0.12839390557868874,0.05348196770973248,0.21216673156417443,0.40929073915505215,-0.21376826246431835,-0.07708764639002744,-0.2522778217323909,-0.04576579436453519,0.009612461729148133,0.042043136403286746,-0.3022681232448963,-0.12461858838146458,-0.28027223167524845,0.02687356242712922,-0.18417392452126363,-0.08109990767276953,-0.06971074877674216,-0.22165375674326437,0.39065480349767245,-0.22438529428405005,-0.17115048250822437,-0.4358295764294967,-0.08694335592034563,-0.23881643523251117,-0.2648471653050853,0.1457851902041058,-0.04744241670477889,-0.01707423811372215,0.16637721068971925,-0.21571523023868797,-0.16266884889927694,-0.1779956331044734,0.07142969272912605,-0.14494877659189967,0.03981355601028907,0.325723876125319
Thal_PuM_L,0.1352765973134869,0.4741272075968296,0.5010384729715307,0.2826790797264417,0.4523029047290235,0.014633202181796432,0.08077332958175301,0.1968480369070962,0.15202589440900374,0.05558807693942063,0.6596659837016888,-0.008818653592241798,0.7013565026124645,0.33058075272257714,0.07295334745862209,0.5525633582750776,0.2750979537339668,-0.22865523556056858,0.4964271311779205,0.40133879384458915,-0.03481997904904301,-0.12219637031621622,1.0,-0.14778885298738925,0.330022702104516,0.4292967232485794,0.525398303803583,0.32406315422212834,0.19186174811191717,-0.07091276951797683,0.12636385730589608,-0.041349292507192686,0.6282115205097343,0.3327137512002147,0.14451723031114902,-0.07338598774073371,-0.01508097695219339,-0.12240298885842323,0.7210619293848725,-0.016695429233786713,0.6217808698301965,0.6349057262171965,0.4834516249536911,0.40904647666994637,0.607234966684803,0.40266312397096954,-0.014569850179161249,0.24401562273598718,0.11027236494059177,0.4921267017370014,0.30099292365083236,0.6220717981719591,0.0937461602624794,0.645404201709213,0.4905257461479288,0.2923690806932937,0.6570692055803197,0.40404588679726866,0.7301060253686256,0.4856894336883726,-0.02640760880347761,0.017796561157363416,-0.2616068977285441,0.4451127889392053,0.7887738954649294,0.4622508821470829,0.1754756220971431,0.3371716956020609,-0.06903032140851487,-0.03194919444767566
Occipital_Inf_R,0.058405239463363595,0.0480486626464162,-0.011191050939595625,-0.09659356539105465,0.08574441495635352,-0.03488767938116531,-0.011112922009079934,0.10692104753457006,0.09402259529324686,-0.25204651986781734,-0.16495625442933964,-0.06109775395844228,-0.041793281702630976,-0.03972048777341921,0.15398798922329462,-0.01301620371405221,-0.12569420001764264,0.02601297549226192,0.12865504482968756,0.023311254646184335,-0.027804402782850346,-0.047648962380793865,-0.14778885298738925,1.0,0.014619418668279491,-0.05964085705624712,0.1279375361900583,-0.00947748560540556,-0.07064573795287879,0.12006081125916768,-0.18530912892191276,0.08286927545184604,-0.007653641734056278,0.07874816221526608,-0.12373107988318796,0.13934013202880918,-0.0737000331984934,0.16268361874331883,0.038262385451841595,0.22878489346845907,-0.0472534947111961,0.008847730133825928,-0.02068469944433639,-0.01914299370726251,-0.06443209351870584,0.04049650854031277,0.06952781460308866,-0.1711091854150815,0.15393935812952655,0.07143600625134656,-0.09000803222675464,0.049017522024006194,-0.09052087321173424,-0.04573910222507199,-0.041390738279451146,0.06764924768658227,0.015574864050176763,0.019490965382223044,-0.06251587803975805,0.022796677417697402,-0.03215002304709443,0.020468096286652356,0.12760467783516327,0.12379990750989589,-0.08622087362367127,0.0019897144567715894,0.012232389520382261,-0.005162043782229901,-0.10950480565327751,0.224025584554727
Thal_LGN_R,0.23830114847242428,-0.14829265380140166,0.08382007819303243,0.1664884437532038,-0.10701727440372362,0.2496987051346568,-0.47046052718952497,0.04434775592817451,0.4431449007636061,0.06866642319763562,0.3506503894886879,0.14997814603783696,0.5300308641357112,-0.015025196638619056,0.07359499836722777,0.02555783565734701,0.03687076126034096,0.2931568200863861,0.2364545348454458,0.1347110569409242,-0.5050256188009792,0.2503716662560655,0.330022702104516,0.014619418668279491,1.0,0.4466577948258524,0.043587002348307154,0.23121028711864378,0.11823213032784953,0.13367541592970122,0.49250969066545675,-0.07349461041701774,0.20299378002039292,-0.15046524403492748,-0.3499752141273343,-0.03529464848107663,0.06556096970479819,0.3054364332735871,0.31828621592202494,0.06677747380723895,0.0023988051610666543,0.4516028496135952,0.5668947391368188,0.5009891009406472,-0.10425331949737637,0.11927823464669651,-0.05160185528518397,0.1704307677477362,-0.23920162055408137,0.12532073828005502,-0.026996459240243558,0.14770221651316276,0.2903824696391673,0.07536534617983659,-0.1990787181204745,-0.3639892070136054,0.2022155631903623,-0.10034764203303367,0.00409560792530774,0.2985964083954982,0.19232643501217855,0.05219015654349134,0.3366324881984714,0.27166508656416044,0.11281230526871991,-0.014382833543993173,-0.02031763757104702,-0.1209071452488196,0.0056929988965554994,0.38304956423695147
Thal_LGN_L,0.4435543757438083,0.02387832784851189,-0.11729790565855083,0.13968803167349642,-0.04919925265781188,0.017988206244113097,-0.2979599167227383,0.19184802844939725,0.3758537095022728,0.18916204793486166,0.4823567820171042,0.1583900759742287,0.4684524371268665,-0.17188159174806594,0.07136111312053307,0.002129530181107322,-0.024347835486192244,0.19193794599345507,0.10597412979310034,-0.041468835893134944,-0.32262570086038095,-0.051941211236040744,0.4292967232485794,-0.05964085705624712,0.4466577948258524,1.0,0.030354426930692714,-0.08407094860464243,-0.014316416288916766,0.21808699792399042,0.45359340334126064,-0.16317156785217807,0.1843730593685725,-0.10312920293277042,-0.329542242531744,-0.1176116988031227,0.1848084149408112,0.13637700590075166,0.28524406803322444,0.1316579422680748,-0.00399023357787005,0.3297978869517126,0.4034720341964391,0.4180708054280913,-0.0572141234097234,0.03374236389435186,0.10529682125808525,-0.004115049835248621,-0.20641897360669528,-0.03339989926521717,-0.00010520861516007511,0.16114208188762474,0.13006889248978293,0.08423443342749343,-0.1588400022869259,-0.3225968954405785,0.15436777892242626,-0.1055281948672438,0.09266199741628023,0.178853364955972,0.13689539854852503,-0.0020497039764590733,0.26078550805417117,0.35082474981056927,0.27243694478648617,-0.02421036511843059,0.004989148156747735,-0.22988479681912938,-0.03687204534311893,0.2897938776309896
Frontal_Sup_Medial_R,-0.01606912694315186,0.5570066588882292,0.6697075087274176,0.04460299856726369,0.729910137669719,-0.1043341782562134,0.22575814216822096,0.19367526104634322,0.015835336231186287,-0.07469731896377754,0.29762523260753443,-0.10272167372167432,0.5812596040698855,0.5697092194399522,0.2965040671587587,0.6749398960009901,0.3121864117203708,-0.1784536189317169,0.5381233504864114,0.6056748423894268,0.21744537603369232,-0.10990161261538683,0.525398303803583,0.1279375361900583,0.043587002348307154,0.030354426930692714,1.0,0.48065316489869847,0.13425186486000917,-0.11296282116740969,-0.3889374262746565,0.06944824096425277,0.7393680151205007,0.747931155852492,0.44995391294935155,0.09976729101542742,-0.011613723083462821,0.0396139846328106,0.7138826538440404,0.13809693113998922,0.6268378951747695,0.5896939571661404,0.4069552281436254,0.21005143948603427,0.6775257566713171,0.5371314168737003,0.09270557692107206,0.2471517824721256,0.3172933278924298,0.7490713379251915,0.36316607404280044,0.6585105821714766,-0.13930936693265109,0.6849166697444914,0.6969297930678526,0.6031812873186667,0.8256577399787842,0.7252867132680328,0.7079124238902529,0.6467960292475349,-0.03397692629040665,-0.06700833461584711,-0.26418896864705343,0.26675778622410545,0.7010600909557132,0.6080881827197402,0.367090004714026,0.6290567160545125,-0.08354153436008681,0.039245739901279
Pallidum_L,-0.3929905945636746,0.14638514020055965,0.8415669198845195,0.0905707555906119,0.3342861265280359,0.2540310934362943,0.15719067623664085,-0.0569520560272384,-0.04089285517854018,-0.11758386588945183,0.16672811995738754,-0.12466106261912027,0.38930607172678783,0.6815941622642925,-0.17068824517833756,0.5158274877200046,0.393841466394316,-0.3019465668636602,0.4431217624425627,0.6096643610041941,0.06562384297180845,-0.10825190614322869,0.32406315422212834,-0.00947748560540556,0.23121028711864378,-0.08407094860464243,0.48065316489869847,1.0,-0.07370670988207544,-0.4252935369738737,-0.23441445096489127,-0.11817725753669069,0.6644068209897218,0.48694037207882834,0.3919890687120739,-0.07752217847487444,-0.29517780874863137,-0.09712543235275455,0.4685601856321128,-0.16091523899018967,0.6215607397238411,0.3669198818096462,0.25994926641016464,0.1553395843044102,0.512301990766772,0.3964743504329437,-0.03934253027049647,0.16406875758056383,-0.07399156246259608,0.7331392448590816,0.24720459963528515,0.3623507153950273,0.05832530976356979,0.58523642645032,0.4433837472869162,0.38934065606681717,0.39893258716582375,0.5465535659404587,0.3787086780119084,0.4489009588269501,-0.035152061552701314,-0.06988372590201675,-0.2638368353100256,0.03892917774185465,0.3514992224399798,0.5703147630107653,-0.10144802418773685,0.5928840610819697,-0.1790936923235107,-0.2066176870924558
OFCmed_L,0.08343842495516984,0.05384350074042873,-0.04208651348490024,0.1816957803450285,0.17169536300453178,0.023625485390353917,0.027613055238038458,0.08693850232599916,0.12124396372063621,0.09335325675658765,0.026487099314066627,-0.015834686824287056,0.21530638465860177,0.06974487299336415,0.051641430888541534,0.024090157080927536,-0.10684830087833744,-0.048031361647171804,0.142237737068697,0.1180576906063503,-0.02678632337425642,-0.032036923091029006,0.19186174811191717,-0.07064573795287879,0.11823213032784953,-0.014316416288916766,0.13425186486000917,-0.07370670988207544,1.0,-0.06530616293090956,0.11735209811162563,0.08798104859301013,0.043033700779373095,0.18130798985788177,-0.12600770088575242,0.21143235018154502,0.029874709028712327,0.2104932587054735,0.17087800386537233,0.15624496097641744,-0.030375837223471112,0.15409110269075946,0.18976761908622847,0.16364731851753328,0.10821203220224818,0.04785683018229907,0.08378189379002912,0.36743678884372605,0.017675455391717203,0.06343725278590837,0.1162098057475404,0.24204737139106638,0.005233357709785442,0.06230837621715102,0.09188821482957688,0.0589881173201257,0.2753262417918929,0.14333346371088715,0.05154430654900651,0.2262890954673906,0.01984203428554812,0.18125380332644186,-0.1213882371903708,0.03128212233390573,0.1405276950852534,-0.06274683311870348,0.15867712245143775,0.027024446880926117,0.2052938298100995,0.12781381245278378
Occipital_Sup_L,0.6043335152017995,-0.02471369646379021,-0.47588192835444565,-0.010033922533068344,-0.11609899130170151,-0.2515281407582048,-0.37366673000327927,0.20624026971253248,0.5396493979215158,0.04835634938767567,0.08372007067221798,0.0049918054278420675,-0.08234959082906688,-0.5313392746009483,0.37999911571729483,-0.38612681842685426,-0.3381416962369809,0.3448177166701428,-0.10384659401191815,-0.3505311391545213,-0.2130729782676498,0.028766184317463646,-0.07091276951797683,0.12006081125916768,0.13367541592970122,0.21808699792399042,-0.11296282116740969,-0.4252935369738737,-0.06530616293090956,1.0,0.16659019259357016,0.10911117356884636,-0.23136824958777436,-0.3898776628553559,-0.41342801298843224,0.1413646275074489,0.18465936142607425,0.18456696978641032,-0.1327819924621731,0.4258711919113476,-0.4014136820078358,0.0651332936313323,0.13188015824060756,0.1702415429420132,-0.4346374980188472,-0.19695467349870477,0.1949232192165908,-0.01297369276035001,0.1744147044970978,-0.4177142066535908,-0.16026927001219135,-0.13446156927632957,-0.025187781492622786,-0.31687862214642476,-0.3832228622474083,-0.2762095117935257,-0.16259262161874571,-0.32396582413076314,-0.13777929989877946,-0.06823371771599776,0.17248013721311545,0.06022536418408021,0.5401125452745624,0.3894905450664589,-0.11752235449698184,-0.35075036635730344,0.2068806712343585,-0.5056077790768999,0.18319488150037153,0.48626977947685535
