,Cerebellum_6_L,Temporal_Inf_L,Temporal_Mid_R,Caudate_R,Postcentral_R,Parietal_Inf_R,Thal_PuL_L,Cerebellum_3_L,Temporal_Sup_R,OFCmed_L,ACC_pre_R,Thal_IL_R,Fusiform_L,Cerebellum_4_5_L,Frontal_Inf_Oper_R,Vermis_4_5,Angular_R,Frontal_Sup_2_R,Lingual_R,Paracentral_Lobule_L,Amygdala_L,Frontal_Med_Orb_L,Thal_PuM_L,Thal_VA_L,Frontal_Mid_2_L,Thal_PuA_L,LC_R,Frontal_Inf_Oper_L,Cerebellum_8_R,Paracentral_Lobule_R,Thal_MDl_R,Supp_Motor_Area_L,Thal_VPL_L,OFCant_L,Occipital_Sup_R,Cuneus_L,Vermis_8,Rectus_R,Caudate_L,Cingulate_Post_L,Precuneus_L,Cerebellum_9_R,OFCpost_L,Frontal_Mid_2_R,OFCpost_R,Temporal_Inf_R,N_Acc_L,ACC_sup_L,Frontal_Sup_Medial_R,Vermis_3,ACC_sub_L,Precentral_L,Occipital_Inf_L,Rolandic_Oper_R,Thal_IL_L,ParaHippocampal_R,Parietal_Sup_R,ParaHippocampal_L,Hippocampus_L,Cerebellum_3_R,Vermis_1_2,Pallidum_R,OFClat_R,Thal_PuM_R,Frontal_Med_Orb_R,Putamen_R,OFCant_R,Thal_MDl_L,LC_L,Cerebellum_Crus1_L,Thal_LP_R,Insula_L,Calcarine_R,Olfactory_R,Raphe_D,Thal_VL_R,Hippocampus_R,Parietal_Sup_L,Frontal_Inf_Tri_R,Postcentral_L,Raphe_M,Cerebellum_9_L,Red_N_L,Red_N_R,Amygdala_R,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Cingulate_Post_R,Cerebellum_Crus1_R,Temporal_Sup_L,Occipital_Mid_R,ACC_sup_R,Thal_LP_L,Parietal_Inf_L,Thal_MGN_R,Lingual_L,Cuneus_R,VTA_L,Vermis_9,Temporal_Pole_Mid_L,Cingulate_Mid_R,Thal_PuI_R,ACC_sub_R,Temporal_Pole_Sup_L,Thal_VL_L,Olfactory_L,Putamen_L,Occipital_Sup_L,Frontal_Inf_Orb_2_R,Rectus_L,Thal_VA_R,SupraMarginal_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Cerebellum_Crus2_L,Temporal_Mid_L,Cingulate_Mid_L,Vermis_7,Frontal_Sup_Medial_L,Thal_PuL_R,Temporal_Pole_Mid_R,SN_pr_R,Precentral_R,Cerebellum_6_R,Thal_MDm_L,Thal_LGN_R,Heschl_L,Precuneus_R,Vermis_6,Cerebellum_Crus2_R,Heschl_R,Thal_AV_R,ACC_pre_L,SN_pr_L
Lingual_R,0.24222629113926325,0.09784588935967832,0.45812114851121594,0.09865966473706289,0.4091709409512315,0.38756566787252456,0.3254492837134733,0.4264882257025544,0.32893502020078846,0.15867712245143775,0.27761045255724254,0.2831674726772049,0.37763254832472704,0.42339503694379693,0.4026677414183903,0.7610996344635563,0.20713460583106816,0.2303800592532392,1.0,0.2727779034820097,-0.06743981141940548,0.06160763965673556,0.1754756220971431,0.13575648662693984,0.2779758457669862,0.3421808291604256,0.08059603568749904,0.1723745968910135,0.1429798287220816,0.35360566744134037,0.12710470258135195,0.3892912482442585,0.29845560897421464,-0.10467002291227821,-0.02185232276040244,0.5127846090056639,-0.02245686010253705,0.03353714788661108,0.16952582389281579,0.2990468359994822,0.4481763374359691,0.021034594858057257,0.08688326731606305,0.22837953661897378,0.038231442058051596,-0.11904389422704403,-0.055537125562453306,0.2196921361407144,0.367090004714026,0.3367170466355499,-0.14121156541769947,0.36161112818146607,0.13544746175281447,0.2223672687155062,0.15142772835827195,0.07123618957578354,0.17725077646850915,0.3339319663930484,0.07131136463872946,0.2182344256684945,0.17039551723510354,-0.07749272706677422,-0.0631851551760106,0.1876851819156308,0.11763924765836217,-0.007801740997927763,-0.03732904707177327,0.38908007491290003,0.07142969272912605,0.338461221494997,0.27426868492176254,0.1306628067234169,0.7349437933691347,0.0407226603884965,0.12284564607511246,0.17381727922528886,-0.0013005899457309,0.22979051962975633,0.2426075761880226,0.4028651074274095,0.17394458343511662,0.05157285664747554,0.10820808027901331,0.11345683318217023,0.3350208165740513,-0.1888726167780086,0.1941605483178585,-0.008363180565434197,0.3578134365593417,0.6246064099695953,0.22419418003070582,0.12534502953850923,0.04507682513217603,0.255820482673991,0.22628320942501218,0.14601106250838328,0.37741354694376894,0.15523984824442683,0.26908227393795275,0.011875709990339878,0.17914816967267622,0.3581108155616639,0.09228204332744257,0.043796971454244174,0.30733801057233356,0.37544149428751095,-0.07238741485801678,0.09891470868038633,0.2068806712343585,0.14738310074271213,0.10780500091336373,0.01665082104749187,0.4976602864626978,0.3455819937002843,0.06105443143537926,0.040334405764395155,0.251960338705861,0.3552728123635667,0.18005356197244884,0.29376004918068155,0.2717198350769338,0.17666863280823902,0.10195285783475737,0.40902489617629917,0.43304309515860906,0.353607411784977,-0.02031763757104702,0.19328891528528241,0.367661915962797,0.42476237557543556,0.05231022337553344,0.046669999849105,0.19311121891166053,0.0893611664405308,0.16796788393415493
Paracentral_Lobule_L,0.15510243438113128,0.2653029024742956,0.05506690643723017,0.35150491240258336,0.7495942230616197,0.37331004614026947,0.5132771028466551,0.42350612889792616,0.12243489898635561,0.17210123580074632,0.27786741186902714,0.43664505696865835,0.2983208898164933,0.3438192234435755,0.3536535488702132,0.23752623692763178,0.033777564105606034,0.4416646761108907,0.2727779034820097,1.0,0.08774181027997428,-0.017907316252308358,0.6276884787338876,0.5022088407766747,0.6617942999941683,0.532139842471263,-0.022754767694193895,0.5032224622381907,0.18243602902322362,0.7818875972636046,0.3905076254458231,0.8236092682680675,0.5961199249855,0.009817784413389322,-0.048735375281993794,0.13767793944369727,0.09491276304716334,0.154687589039769,0.5526832027294679,0.5451404319244911,0.440852608967037,0.022128681148424898,0.17308635300397643,0.6051078282828306,0.05276446893369215,0.2604107045956738,-0.036713295500829864,0.39774788972845526,0.6104233992526656,0.5034965150987836,-0.04742911825533319,0.8018211566347326,0.0944944602108213,0.1773762242597823,0.5603642117909869,0.4249417219101157,0.27459224778909413,0.49965530864564556,0.5250280368645924,0.22929451913643273,0.1787213436531796,0.2737707591772116,0.04049186606799251,0.4344660984857897,0.16666129654163656,0.26340929819451675,0.029464223499804026,0.19975618618977917,-0.04960595064887931,0.05293085024026476,0.5099789713958666,0.6039952699874712,0.11003776172718646,0.08133209012662071,0.4961409446636192,0.45377200465179446,0.3764363853671312,0.32183475899974107,0.3328819209302614,0.8200973003064029,0.019937878242028743,0.0712355361006039,0.4679942990518893,0.44556826510308056,0.10081501462708506,0.34741057905783834,0.18664645305051453,0.13352790303333315,0.6621737484891382,0.08610401014566071,0.38142144068893746,-0.10832316268660448,0.09758750906192387,0.41707345605890617,0.34341532917691003,0.4219241723843878,0.2227104045721018,-0.018747865767143646,0.31677559862904586,-0.040378741333879205,-0.22048543213444755,0.8046488492537972,0.46613950083398425,-0.016423734048192924,-0.042062756290051184,0.6258850084969084,-0.06331338281786277,0.4697603771139627,-0.05597728894996549,0.13321189538014386,0.09475986768061752,0.2171021666019848,0.33410124049360435,0.7434051590037137,0.474126641387609,0.020897034398828375,0.20660681760519808,0.7744310090868658,0.0623902223071169,0.6234308775763152,0.4832602921085738,0.07517567781499834,0.33772792155246784,0.6368937020819188,0.21385564325164713,0.672778950145978,0.43861779755716956,0.49503087549269875,0.4678796197252681,-0.044001043299810284,-0.032028244822350976,0.14718552476927402,0.463244153084953,0.11659626603276553,0.4266215929302812
Amygdala_L,-0.22781764870028717,0.32324781693014354,-0.2569034410231477,-0.0038415764701546485,0.0835713546212259,0.08134855265318038,0.04728475402795085,-0.06202042670219282,-0.12387894254195575,0.06045017177107257,0.09293642831788536,-0.16519954002150566,0.10864797797453649,-0.17766768248811401,-0.10526498370857046,-0.14521111981641288,-0.06034509753885685,0.05536535116307417,-0.06743981141940548,0.08774181027997428,1.0,0.09683619046641717,0.17394973404502684,-0.11669738380858938,-0.10323759261175766,0.05307447449719814,0.038164711599087534,-0.1423181014103239,-0.04749823672136597,0.0864622455360334,-0.0058313880783287765,0.11491627393867898,-0.01477743184647734,0.1495892382805726,-0.03728460784749398,-0.15790993680981683,-0.0334936347063825,0.15594649012585016,-0.1633286813739446,0.01416477733261197,0.06939975903533885,-0.07396550130851963,0.36158234642604,0.017957731573990002,-0.09465203245401253,0.04042395354281246,-0.19370375213931382,-0.01672926210074107,-0.007052904793044143,0.11789646139851183,0.0027642051012547893,0.09426645476365852,0.03472506243155442,0.005963483086168625,0.21151824268061592,-0.06685446194748966,0.08878531688788084,0.22574166992882866,0.16789954064567592,0.02632405159755739,0.014957158009193543,-0.05562537950147623,0.22124139310397542,0.05559978857368509,0.0761667367791683,-0.16486021060065123,0.14330191206668022,0.24973666126073177,0.007531908818050748,0.07745723054071244,0.051091358860643844,0.061707611162491356,-0.12116878525434989,0.03699095798271406,0.03642790173211257,-0.012648674129138823,-0.10171814933076286,0.12993145127737918,-0.14000261957250745,0.028114870062692737,0.037244287045682445,0.09933517003648946,-0.03804425172800084,0.03789093874750136,0.2759363746623847,0.0222713571694339,0.14269377859064047,-0.01783267635233121,0.041216095859414666,-0.04234467431465051,0.05980057191186429,0.13180639983005094,-0.019305103606768497,0.0887466171075791,0.0948048080764596,0.06754830107992518,-0.06998006199379951,-0.09965887628700103,-0.0943268751660611,-0.022311731463116685,0.12056882377206146,-0.01952368270202237,-0.023725693659964096,-0.0795090559352109,-0.0006532100601676984,0.1854347257951334,0.06686131334152473,-0.1257301706722784,0.1270747465995497,0.01483416620262423,-0.0832934946714593,-0.0954447237245842,-0.04705932202096778,0.16801376139463034,-0.08895559373394003,-0.03390264292356867,0.10943665896692203,0.009157079196651834,0.06617289724651258,-0.12003892206091023,0.008847450268384495,0.40730819946533653,-0.11991010855236552,0.16191377290793613,0.17314414487450283,0.11355192694800925,0.07656553683472972,0.14657925578640219,0.08885702097286362,-0.05257248951140334,-0.05141769479939672,-0.07597360699267207,0.12377886862528707,0.23589148424886766,0.08332573749867082
Frontal_Med_Orb_L,-0.005977216492328428,-0.07228484120914992,-0.039091544570758245,-0.17673813473908892,-0.020265923103485867,0.07200353312895186,-0.1612171301724396,-0.1830380224277303,-0.1913879581070697,-0.015834686824287056,0.028392725791083328,-0.2066578027989514,-0.03838014488198947,-0.21430474171353794,-0.14542433187535903,-0.02230294491959885,0.11350231563237538,-0.06001765717808148,0.06160763965673556,-0.017907316252308358,0.09683619046641717,1.0,-0.008818653592241798,-0.13236234637781588,0.09023900734772684,-0.15886114616808575,0.08786312117798897,-0.11309974920329106,-0.06653603145355613,-0.014547445784569124,-0.10889485442869383,-0.004764000162942372,-0.1495366606379394,0.1311962122112696,0.04882560963964966,0.11004248488579305,-0.02420555381873646,-0.2113954489141013,-0.0709638058189776,0.1025906572093534,0.12195802115241958,0.06483524108805921,-0.16122969607895926,0.05133246533333641,0.1397018888036544,-0.0008096613048387644,-0.1345929395441787,-0.052336056951938166,-0.10272167372167432,-0.0785677106715804,0.08176775396784605,0.14788435068519382,-0.10650399014841608,-0.19777298444867003,0.035483941787469636,-0.2655888022940044,0.15823921785598016,-0.11013921650169642,-0.1382307516210618,-0.20909996153628999,-0.22909262660773047,-0.19293722807192829,0.2158663379300825,-0.14163678076631941,-0.006962424200016294,-0.24135993694448252,-0.04014799603462741,0.1975322540203471,0.13071853405008124,0.25851364258441983,-0.05365045566829273,-0.09158625046897068,-0.07712019618788109,0.082924132275098,-0.09502338552903374,-0.19124946808786256,-0.21705405067415562,0.0959313243020967,-0.15964956655693022,0.04107328552668922,-0.23885241660103135,-0.039689511969039866,0.04564501713781174,-0.062097888616847764,0.03571025625344618,-0.25026640742168876,0.015469743224080621,-0.12135212443211117,0.16361308004625758,0.17741275827172917,-0.0034181685020430934,0.02168280859848381,0.05794827450489848,-0.012437733040465235,0.16617191692290803,-0.15743669003402339,0.11078808886382165,0.11808836586442453,-0.2296115651112729,-0.24177562541145758,0.00765800097737971,0.030488458297988467,-0.18847788511613628,0.05501513877760312,0.20813486014323143,-0.006690263045783979,0.1611860553737983,-0.15685641204704248,0.0049918054278420675,-0.09938794646944343,-0.09382325669765716,-0.22467562553193304,-0.06344597896060422,0.09156224708995281,-0.07487987240659838,-0.06768958901628909,-0.09908329858438862,0.04456271828857684,-0.007660420619128502,-0.11483064536098327,0.11433144985509815,0.1915003984611609,-0.0993304659278784,-0.02829950697521122,0.20580761100279324,0.07418004949075414,0.14997814603783696,0.14205203895109386,0.17178761172871082,0.2146745258448735,-0.02547480629433716,-0.2793049286479417,-0.03484732781141166,0.15279267549759218,-0.017158489399444723
Thal_PuM_L,-0.12240298885842323,0.42308043745349705,-0.09335498566547346,0.3845362176794661,0.6831392729162951,0.1492320922134947,0.7318615809753736,0.4523029047290235,0.14098780988703655,0.19186174811191717,0.30099292365083236,0.5202045478723903,0.4934888459962834,0.33978997518279813,0.37541011700475896,0.07295334745862209,-0.2019597113733327,0.5077555747027648,0.1754756220971431,0.6276884787338876,0.17394973404502684,-0.008818653592241798,1.0,0.505064877852414,0.44298202166015976,0.6961872379633259,0.05558807693942063,0.4622508821470829,0.2750979537339668,0.6220717981719591,0.47189291734992034,0.7219077454680112,0.6820192820544562,0.04660401747840464,-0.19128509157148713,-0.016695429233786713,0.08042066570149023,0.2865809903674533,0.4921267017370014,0.40904647666994637,0.2428195296713021,-0.02639929438723202,0.26664643649634184,0.6323443581697112,0.0937461602624794,0.22124341758471192,0.014633202181796432,0.3327137512002147,0.525398303803583,0.7301060253686256,-0.11259867282089414,0.7013565026124645,0.1968480369070962,0.30099472466282384,0.5484909920632496,0.40266312397096954,0.07289375022334751,0.6307676498168798,0.645404201709213,0.3838434148018895,0.2923690806932937,0.33058075272257714,0.12636385730589608,0.607234966684803,0.07041816843688715,0.3371716956020609,0.2826790797264417,0.1352765973134869,-0.12219637031621622,0.021465061331373155,0.5871599555901785,0.6282115205097343,0.0575734184993868,0.0950665030317542,0.45099437698558237,0.5260769436122644,0.40133879384458915,0.18613835751577626,0.2500993684596618,0.7210619293848725,0.1181956225692281,-0.07338598774073371,0.36675513408456656,0.4358197109996751,0.15887662507617228,0.3055885465544733,-0.014569850179161249,-0.06921637244734027,0.4834516249536911,-0.01508097695219339,0.5400122064227116,0.015112199992451772,0.23097535763494872,0.5632412648676574,0.15202589440900374,0.4964271311779205,-0.03194919444767566,-0.2616068977285441,0.2829831548783976,0.08077332958175301,-0.12168843820967883,0.6662850440750292,0.5235116336065503,-0.06903032140851487,-0.04312228933872781,0.7887738954649294,-0.12004580217535482,0.5010384729715307,-0.07091276951797683,0.14451723031114902,0.1051985590476363,0.3084043690249934,0.25065885147184375,0.7310000993241232,0.40603957821707265,-0.041349292507192686,0.43029507962049923,0.6349057262171965,-0.02640760880347761,0.57206606098377,0.5402389771069137,-0.01655024969849172,0.10967495489672856,0.6570692055803197,0.1015199179100421,0.6123733333975611,0.330022702104516,0.6596659837016888,0.2934950369870985,-0.22865523556056858,0.13605623540101008,0.31548926261827337,0.40404588679726866,0.011236163417150346,0.4213736266905848
Thal_VA_L,0.009125540091984767,0.13123380730736459,0.03569563997328524,0.45980732982260325,0.6548194223125011,-0.051515541772181775,0.6403322472605179,0.49324510846712877,0.4463601395963937,0.12243966995834822,0.3682135110846282,0.6907520979916052,0.2861328596809829,0.4290604070189112,0.5355577489342132,-0.011688833857346436,-0.3714982470157065,0.5818691586629096,0.13575648662693984,0.5022088407766747,-0.11669738380858938,-0.13236234637781588,0.505064877852414,1.0,0.45104367534434625,0.3809854601325441,-0.0938915154181475,0.5996608620992087,0.5398000573476086,0.5172556628583922,0.7585447280650238,0.5225154895477061,0.6123930752812243,0.1392548122691588,-0.35916152753478764,-0.13217881759727168,0.21559611757683123,0.22163213204759624,0.7704318183945861,0.20694207312769233,-0.05264198194085865,-0.15265730963217236,0.011235703512993033,0.6884398473251203,0.16108854953253265,0.01605696162145203,0.38142258674382307,0.5357201677995418,0.6020926783883711,0.5672437157282254,-0.22122876001316774,0.5209447004126861,-0.036631177758440034,0.5289696616134509,0.2031981163916377,0.5065258682264795,-0.1615100785854199,0.506329885034617,0.6594960389673152,0.42254985321988864,0.44452966266728,0.7299668408353044,-0.1741813981063765,0.6726874628468104,-0.0638154464297161,0.7250619502779908,0.21826238363026385,-0.4153615449284503,0.10905471569342993,-0.29061682412739526,0.6085616353120379,0.6106773797405257,0.09242353504610233,-0.3312798730826822,0.27813864566112295,0.7713718784753545,0.656710429457035,-0.13094309611591887,0.6012232003511806,0.6017039572247002,0.2625363192819435,-0.06064238441642489,-0.002554962225138886,0.5273932045949423,-0.09408740571022405,0.1898105033403541,-0.17010586701416208,0.05090273482683033,0.2785664944456629,-0.11809908188551016,0.3154993701466638,-0.1309944050941557,0.4182453296272254,0.30560116054249603,-0.17050008560575058,0.5271290182430098,-0.19343515431614317,-0.41312878895382943,0.2323915642810982,0.23594360070427564,-0.28087133890985544,0.5879172427544639,0.6401497201289117,-0.20432170886179646,-0.0599975341448279,0.5662994965239061,-0.06043972657351143,0.8267086631780987,-0.480308951822956,0.3834392816462127,0.26114554023142866,0.7109715149204188,0.40120008754375114,0.4735798121514401,0.24018855354153615,-0.024637622095679684,0.14781485678164757,0.4426558368064364,-0.041856795227563234,0.6830560357790028,0.4178183367500987,-0.2780218162258724,0.39193524854815026,0.6244141313593508,-0.07961584929213592,0.38022021703475606,0.26702335055346066,0.2641998515442267,-0.012494586872518938,-0.2849654957832684,0.10655703597593918,0.5785151874128371,0.5440330975624916,-0.21294750606067478,0.14722295237072425
Frontal_Mid_2_L,0.2396511114732246,0.09180626061530331,0.2801375134374022,0.4553184638453874,0.5809968931665012,0.3707810962805802,0.44841284261499376,0.41647985544935373,0.1992554757843747,0.18276810034167812,0.1020452239427393,0.38556403846808845,0.21037979206926932,0.3471599310701501,0.482578576631624,0.3142145194773453,0.13663335916302427,0.4531077430314661,0.2779758457669862,0.6617942999941683,-0.10323759261175766,0.09023900734772684,0.44298202166015976,0.45104367534434625,1.0,0.35040988528257333,0.08604538387362087,0.5976528991130764,0.23454813940622402,0.4611028502700349,0.3805979765044023,0.6601317102679815,0.49143959070468446,0.005108887410229933,0.03771307559463105,0.09085280732474553,0.15365453170664667,-0.08285352894671559,0.6687786403065172,0.33074970047865115,0.3675181053208707,0.08480082121233799,-0.1464586711893499,0.6922142029249313,0.08351292107973858,0.1369997191931943,-0.06847706986088105,0.521537952478207,0.7065121526566593,0.41758345756469983,-0.11897613325629476,0.7053271534812979,0.036629505749740804,0.1914972432127215,0.35975380567352805,0.40057124712184616,0.2896006298921693,0.33406954692761387,0.48438846489295634,0.18154433106128645,0.1475689897360477,0.2921808582785464,-0.025809321788765643,0.3501862002745891,-0.04744123741289076,0.3405365266288267,-0.2020934339295315,0.09769879739135423,0.13266518858707727,0.09233390259535289,0.4580858590114154,0.6448971532494612,0.06588741838390187,0.052926027742524306,0.44281683187327686,0.45166702786664753,0.35838043265325287,0.3034662988144731,0.4891307289344165,0.6547617857525604,0.013503570175481991,0.06451509736253633,0.3567003831254486,0.4842956560619605,-0.15896807442084343,0.34795314438881053,-0.13229324674158494,0.11138876356410207,0.5445967446871175,0.12423110251205663,0.2874456244824328,-0.08846593159823286,0.277172960997682,0.4293493206475013,0.25881478680363673,0.2800016683315001,0.3045495939969602,0.06580368838075089,0.16271917907786482,-0.09823224614401703,-0.3480285734292554,0.6855728540924884,0.32030745348244105,-0.0071435336288617835,-0.13372511663890427,0.5170154838828578,0.07474870197188523,0.4777364847645969,-0.0926273851338046,0.14749397076656198,0.07424908005904744,0.2692144524735118,0.3957354281843517,0.6468709447761067,0.5777020251461114,0.1284850757179621,0.0250433028734926,0.6176488715547053,0.026216196688136205,0.7202324125038894,0.4574442230254577,0.000676234646709129,0.4008986079187606,0.5578332346880583,0.1597215669047962,0.6050426912831466,0.2988164145855536,0.4483803547264257,0.4417708011767026,0.14475166150233554,-0.08111848717100507,0.1496000231561619,0.46833753020047664,-0.045272345167308804,0.28218899282344106
Thal_PuA_L,-0.20070758464184668,0.5169496250428232,-0.10519622284697461,0.3613564984053214,0.6631298158978208,0.09255196454323109,0.6366978099952187,0.5661808147589878,0.32610106165368585,0.10809078419936251,0.4775166488423428,0.45825464467093024,0.6336945055029392,0.4764404443445878,0.45486127016605454,0.12574683833205175,-0.2681841122500819,0.6221210104578931,0.3421808291604256,0.532139842471263,0.05307447449719814,-0.15886114616808575,0.6961872379633259,0.3809854601325441,0.35040988528257333,1.0,-0.06554426874627488,0.5822596756230609,0.24767003900838194,0.7039232073962007,0.4462407799798179,0.6005743582024979,0.7304640009522858,-0.12086815706286971,-0.4102748800813263,0.14970925167630783,0.029967880182299175,0.36645137870327205,0.4507085750038279,0.3059468679831492,0.15892273742011628,-0.14263791907505827,0.3265766418225104,0.5195545307468434,-0.04943175376978826,-0.03147508791559792,-0.1438015924070132,0.5122685815692565,0.5937436659112013,0.6869845315365164,-0.07710506558127772,0.5150739665829126,0.21124061571835398,0.4799994836782966,0.28469176995369555,0.30811446727544783,-0.108077430064681,0.6729332074204036,0.5845666016434189,0.5490324809385523,0.5037466779265898,0.32370572716922275,-0.13736731056504944,0.6374003924444973,0.031716216494291426,0.358656047688127,0.11986086618607578,0.1230576698651887,-0.3352500706687915,-0.092631487352048,0.6191204184963734,0.5257493046933894,0.35095827883575265,0.04903769083834231,0.4014032884753733,0.5588869528344097,0.3183408073735276,0.07235809749037372,0.3395986648801678,0.6865949153917552,0.43412840464708385,-0.06470205353349381,0.22802222466500696,0.40329781468565873,0.22312585272017102,0.3306787088984269,0.17788390966951628,0.004087203245946098,0.3210038668272955,0.04002469898205533,0.5896569288013273,0.0606816869962297,0.11775876261845998,0.6282049613665042,0.09317964395467873,0.3992101270714303,-0.17920031961059021,-0.3558106949142652,0.35608560780784354,0.21843277942737716,0.10340008922810022,0.6328101450117287,0.5097231268583178,-0.05259041028864133,0.17074438639448988,0.7607122723729128,-0.20459869774887007,0.49937021044161684,-0.03996662518281393,0.3485847095524786,-0.10709379781271836,0.4235245532638139,0.4055178333794173,0.47428257743496444,0.39914948102960246,-0.07029173802832737,0.5259971989414004,0.5184264497413325,-0.06794554980873033,0.5979688171751205,0.3385205484262336,0.0680206785114986,0.09172877143733493,0.6275677215193511,0.015024404740082046,0.4648855729492378,-0.06712347215431014,0.42329113776240207,0.13708933866877274,-0.3137934801741453,0.25100602967170155,0.4005035958388397,0.5140353304729539,-0.04115622920162464,0.2981456314794848
LC_R,-0.07861656541559199,0.02716934592658151,-0.012459151779959399,-0.014612228225543759,-0.10901193970400397,0.07996685136274372,-0.09920713196103062,-0.23130411643569815,-0.23846215922793976,0.09335325675658765,-0.12715883868754982,-0.07704632228648638,-0.013929904539285751,-0.2610748418024159,-0.12114776133680832,-0.010883266968722959,0.04753071834381261,-0.10750671755281137,0.08059603568749904,-0.022754767694193895,0.038164711599087534,0.08786312117798897,0.05558807693942063,-0.0938915154181475,0.08604538387362087,-0.06554426874627488,1.0,-0.024766508334166278,0.07133347118651316,-0.1013460215969556,-0.15617046818414823,-0.03853616490641471,-0.16118047778136033,0.10352659083153316,0.14646611800782264,-0.2227126182504478,-0.05218020719512367,-0.009690983451989554,-0.04666244321248823,0.08257707993592728,0.06802660894297491,0.23381964117699247,0.014212300115959836,-0.003207772225398553,0.1397316697698253,-0.034578755962057735,-0.01352748225365446,-0.06593014914499783,-0.07469731896377754,-0.056293707257053134,0.028806812562652256,0.07107567800522871,0.04874992565769166,-0.17642799363996978,0.1532078394320862,-0.1954660788435231,0.21767242805750858,-0.003156271808951929,-0.0662354286527887,-0.2863377191220521,-0.3192556209918862,-0.1574181927223575,0.22761283249828798,-0.18704636263214577,-0.004088312846055149,-0.18847883837282348,-0.12068035594589488,0.06571701109315417,0.13574493113521044,0.11331445554989003,-0.12564056761599704,-0.0255505394088042,-0.17237478201830214,0.15902911891395619,-0.028639782183964697,-0.1868668698999288,-0.1464095670007328,0.09031304533365413,-0.17356071037230952,-0.089868671350512,-0.2850139301968707,-0.1176261383760521,-0.02749738213125705,-0.18611316938191275,0.034801752621872246,-0.009711574329967868,-0.16341893301189367,-0.24219647860363688,-0.021986516558043935,0.20644631439565797,0.022858346008828554,0.1302013603223829,0.09627340324367188,-0.13902297236332326,0.04829796527099129,-0.23413528602352537,0.08330176633196042,0.05616823316055891,-0.2502594738136138,-0.1792563996114661,-0.09163521579838503,-0.04590944499063212,-0.1406454732093932,0.1234301280173171,-0.04278468976595378,-0.042479131082765326,0.09696651656596751,-0.13363310648387455,0.04835634938767567,-0.07150092391949267,-0.012738524012014687,-0.1825253609046223,-0.1979707199598099,0.11604269134050363,-0.05003456595228529,-0.03720779001216279,-0.05901925848328084,0.020235364980771567,0.16142010848797717,-0.1177997720956792,0.027786168288164666,0.11623859739443884,-0.22806571834379963,-0.10047314655945855,0.24374624046032817,0.01172109804562239,0.06866642319763562,0.20199218094476307,0.09799189511333,0.18297444263950213,0.09910155752857792,-0.1567889183916309,-0.16298665772353482,0.044932671577571665,0.020650251424319643
Frontal_Inf_Oper_L,-0.19862522749054856,0.37143542747418784,-0.10908094916691528,0.4135429927166945,0.5100261215040205,-0.04328897848853954,0.5338658183952278,0.47253850581320844,0.2580661640029256,-0.06274683311870348,0.36221925667149757,0.4681081143837961,0.5699996921400567,0.4365059618025863,0.41053328780816556,0.03002780991645766,-0.3271883095713252,0.6119602703640545,0.1723745968910135,0.5032224622381907,-0.1423181014103239,-0.11309974920329106,0.4622508821470829,0.5996608620992087,0.5976528991130764,0.5822596756230609,-0.024766508334166278,1.0,0.3552239494642869,0.5021425364520667,0.5287798527320814,0.506665418619215,0.6405323213372821,0.014661457583290597,-0.3807777903963654,-0.12124144238692358,0.11889574824543399,0.23536503992605004,0.7125848949486232,0.2709925453749566,0.035178459245119274,-0.11917957102641753,0.05655899920532261,0.5274121607155122,0.011519634183312026,-0.1827110748821737,0.00015653343122167413,0.6364546006013478,0.6080881827197402,0.5766928543609295,-0.07936787137766702,0.5091711875234669,-0.03882842459141279,0.39309765001686464,0.21187620958663508,0.35084671918455457,-0.08712253719369686,0.5004613970372074,0.6573791219182201,0.4234738559828524,0.4461779675983315,0.46456917059938274,-0.2634260487028425,0.566986186554859,-0.15871489814583808,0.5311298427872452,-0.08317651991169063,-0.24910634438080628,-0.1779956331044734,-0.27866589679315673,0.5319414782674827,0.6795337239235463,0.15832738813873273,-0.10391455525704912,0.35453618806198556,0.6224914833722398,0.3579125404753696,-0.012603340737121247,0.40903263011128194,0.6521626000654345,0.383393417627744,-0.07024075643375755,0.13439933755028224,0.4202293331241983,-0.011123776487778245,0.4044728512004528,-0.07992069193706892,-0.019072612177527648,0.23349702098684674,-0.07915836744167169,0.6727752293526642,-0.04215106045786255,0.25943530849355545,0.4708905248337961,-0.06182125113699574,0.29761339489743305,-0.25738798227969534,-0.3523080845562474,0.2506040092081044,0.2669071842747392,-0.10338863417339339,0.5900737699029813,0.47014903134842023,-0.052176519977300315,0.05994452562620015,0.5845152778773914,-0.15281139468154503,0.7762717533662886,-0.35075036635730344,0.451642357659984,-0.1327489583373741,0.5965458053101333,0.22643470013183065,0.3561406695767108,0.5320713897258218,-0.09928770834859842,0.409336841442662,0.48061586738783524,-0.013436316545975033,0.7062076791245863,0.22191077061177036,-0.12069157849449189,0.16289941307600372,0.43808494779051516,-0.02542013302770437,0.2949419283243317,-0.014382833543993173,0.4506621507857462,0.02863216891364411,-0.21574221145525388,0.17969340268905715,0.36034109108527385,0.5743493393978255,-0.1865982648514482,0.17198158563991925
