,Cuneus_L,Frontal_Inf_Tri_R,Precuneus_L,Parietal_Inf_R,Fusiform_L,Vermis_10,Putamen_L,Thal_MDm_L,Angular_L,Putamen_R,Cerebellum_Crus1_R,LC_R,Vermis_7,Supp_Motor_Area_R,Thal_PuL_R,Thal_PuI_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,ACC_pre_L,Frontal_Mid_2_L,Thal_PuI_L,Insula_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,OFCpost_L,Cerebellum_8_R,Thal_IL_R,Thal_MDm_R,Postcentral_L,Thal_AV_L,Red_N_R,Cingulate_Mid_L,Frontal_Med_Orb_L,Parietal_Sup_R,Olfactory_R,Cerebellum_4_5_L,Thal_VPL_L,Calcarine_R,Vermis_1_2,Thal_MDl_L,Occipital_Inf_R,OFClat_L,Cerebellum_3_L,Occipital_Mid_R,N_Acc_R,Caudate_R,VTA_L,Occipital_Sup_R,Temporal_Inf_L,OFCmed_R,Cerebellum_4_5_R,ACC_sub_L,ParaHippocampal_L,Frontal_Sup_2_R,Thal_LGN_R,OFCpost_R,Hippocampus_R,Cerebellum_8_L,Thal_LGN_L,ParaHippocampal_R,OFCant_L,Thal_VA_R,Temporal_Mid_R,N_Acc_L,Vermis_6,Thal_LP_R,Thal_PuA_L,OFClat_R,OFCant_R,Temporal_Sup_L,Raphe_D,Paracentral_Lobule_R,Thal_VA_L,Fusiform_R,Rolandic_Oper_R,Amygdala_R,Thal_AV_R,Thal_PuL_L,LC_L,Thal_PuM_R
Cerebellum_Crus1_R,0.3154861489815441,0.04108564012499719,0.25921382848957875,0.2777770255230079,0.07396698111504779,0.03507975718079615,-0.207891386012464,0.20139064245090618,0.13781392478306015,-0.17515746894621123,1.0,0.20644631439565797,0.15610996247987818,0.20138452032885173,0.13832091835644209,-0.05361759937866423,0.08610401014566071,-0.013712129524489415,0.1923684494671985,0.12423110251205663,-0.2072871191049995,-0.036392191053599095,0.1269063838498187,-0.0007602953356571748,-0.031163909358361573,0.054703255337303046,0.07266441393572114,0.178080322980829,0.10499887124487188,-0.06912810911678026,-0.0006062776569526944,0.06366162590706177,0.17741275827172917,0.21974819480293836,0.1646460375986206,0.12449368957211754,0.0031526453480745496,0.413439230252655,-0.20779866434824296,0.368327981201449,-0.0737000331984934,-0.08230073118378006,0.04669426775447581,0.15913959878671857,0.1438280273191948,-0.02713807833406989,0.011428168907557539,0.09166212349206238,-0.1633412818052671,0.048033592549198104,0.17958606954419293,-0.12224683909130665,0.04221790534218751,-0.03637719807411533,0.06556096970479819,0.06253729273368185,-0.24560032852375438,-0.16590855041271185,0.1848084149408112,-0.034054615052119194,-0.07820098403762786,-0.2816532523603082,0.34445066282436604,-0.1365773191238674,0.5776175314561414,-0.04296177372644347,0.04002469898205533,0.21970954751499053,-0.20604784561453118,-0.1545391482373908,0.015167367654477393,0.05236989420866815,-0.11809908188551016,0.47320798669982045,-0.081388736461102,0.12522369306541842,-0.0666037515400142,0.04675558136693761,0.21216673156417443,-0.0851221360804233
LC_R,-0.2227126182504478,-0.17356071037230952,0.06802660894297491,0.07996685136274372,-0.013929904539285751,-0.18734036911883983,-0.13363310648387455,0.01172109804562239,0.06028359570667123,-0.18847883837282348,0.20644631439565797,1.0,0.16142010848797717,0.11604269134050363,0.027786168288164666,-0.1406454732093932,-0.022754767694193895,-0.07150092391949267,0.044932671577571665,0.08604538387362087,-0.07827089641931316,-0.23496453701461634,0.09910155752857792,-0.1177997720956792,0.014212300115959836,0.07133347118651316,-0.07704632228648638,-0.16433315953571773,-0.089868671350512,-0.08968884009402471,-0.18611316938191275,0.020235364980771567,0.08786312117798897,0.21767242805750858,0.15902911891395619,-0.2610748418024159,-0.16118047778136033,-0.17237478201830214,-0.3192556209918862,0.06571701109315417,-0.25204651986781734,-0.026801312483680905,-0.23130411643569815,0.1302013603223829,-0.03164603525764056,-0.014612228225543759,-0.2502594738136138,0.14646611800782264,0.02716934592658151,0.11924495871247505,-0.24714783430018958,0.028806812562652256,-0.003156271808951929,-0.10750671755281137,0.06866642319763562,0.1397316697698253,-0.1464095670007328,-0.24219647860363688,0.18916204793486166,-0.1954660788435231,0.10352659083153316,-0.1825253609046223,-0.012459151779959399,-0.01352748225365446,0.18297444263950213,-0.12564056761599704,-0.06554426874627488,0.22761283249828798,-0.12068035594589488,0.022858346008828554,-0.028639782183964697,-0.1013460215969556,-0.0938915154181475,-0.2386751790475208,-0.17642799363996978,0.034801752621872246,-0.16298665772353482,-0.09920713196103062,0.13574493113521044,-0.18704636263214577
Vermis_7,0.05756744741361355,-0.18666080944032268,0.23528444511512536,0.21906252263292864,0.07938860833996551,-0.07544146170800395,-0.05028788352925044,0.022344182440969928,0.12797357698133427,-0.19269320049596664,0.15610996247987818,0.16142010848797717,1.0,0.061513048371037056,0.10668797021491407,-0.007877044688162868,0.0623902223071169,-0.2006298591898135,0.03325215467202983,0.026216196688136205,0.03067780404024311,-0.1479571351351964,0.0044553483555334296,-0.03519587012802489,0.17274595469160361,0.11442181006165186,0.06700316560804995,-0.11218221600304834,0.019418729385143947,0.052951971505641654,-0.16487303433395528,0.07020915615283628,-0.007660420619128502,0.28900719752756443,0.0020689519106620704,-0.08008607292333107,-0.14768487361840693,-0.026849396810420728,-0.11026824869790604,0.1565239023710798,-0.03215002304709443,-0.06368628709856711,0.0016394068325899442,-0.08892680504053029,-0.017194715034507164,-0.061056947393340076,0.06171698093148525,0.2603498932073246,0.08681061957765462,-0.17797119449736468,-0.10343287857706145,-0.10462652797792697,-0.0850946159540864,-0.14016457136008995,0.19232643501217855,-0.011503529945450645,-0.023221149764529197,-0.030563780796642525,0.13689539854852503,-0.09282587347894566,-0.036077985738445416,-0.09182661890825324,0.09903452190570433,0.08824385262551154,0.3397810646879265,-0.054141688691296354,-0.06794554980873033,0.08520202805298467,0.22748842586200355,0.03839368812524845,0.09268597421389801,0.012279886719192324,-0.041856795227563234,-0.06924386519209415,-0.1496969581905902,0.12606036665848647,-0.16314487086979476,-0.04927139036493645,-0.04744241670477889,-0.12596828508968166
Supp_Motor_Area_R,0.22103016535698738,0.25592472427090635,0.5376911179323778,0.4869372865400731,0.32785699569808596,-0.23614144523689978,0.3788211268886462,0.754571142010687,0.13043381994998846,0.21225774912478532,0.20138452032885173,0.11604269134050363,0.061513048371037056,1.0,0.5973594158139968,0.3558696449176388,0.7434051590037137,0.03313982253623022,0.2265823807862537,0.6468709447761067,0.36526133518500264,0.21751625380324202,0.0075919464943760675,0.6056908426631398,0.17558289955175532,0.24334407699222393,0.41689812453988384,0.6157661380143236,0.7588393372298694,0.29292619615955373,0.4500404278607342,0.7578716146552891,0.09156224708995281,0.4131450602421764,0.09718818434391888,0.30467880535800207,0.5451160681842049,0.10656852109035264,0.05055145193657731,0.33584537000570863,-0.0191959607959679,0.2271462492568598,0.39868038012690504,0.13746526357104144,-0.007542237496343401,0.2858327466982781,0.21846678163013591,0.08921810546428562,0.2081380929558833,0.20595007616346342,0.11487295766985144,-0.17530741473712855,0.5311115247216179,0.38541280357085855,0.5196678662494104,0.18897344364673363,0.30496956704315126,-0.03227712085525355,0.5178259535224016,0.33182383339423743,0.05109734363563235,0.11542805620723769,0.20158904280216386,0.04827348471480415,0.09585000334500926,0.4995389750944489,0.47428257743496444,0.21579660435808548,0.13382390996475393,0.33656875671107356,0.4285796791756331,0.6125681499262141,0.4735798121514401,0.23164910532214691,0.10605903813224091,0.12118245208065931,0.3257104121724124,0.5908985337738983,0.11696992780298623,0.3695496983172054
Thal_PuL_R,0.047481861613595196,0.29053637150189143,0.26197350608699,0.21935881802926027,0.08944970262882303,-0.142050194930747,0.40528973084811787,0.4139038659379244,0.03625909227134102,0.25820611982807506,0.13832091835644209,0.027786168288164666,0.10668797021491407,0.5973594158139968,1.0,0.38061015792433417,0.4832602921085738,-0.002637046200854433,-0.17961112910377977,0.4574442230254577,0.2801917861522487,0.27324948548781486,-0.022274535643582342,0.4653127223298804,-0.18169386035155535,0.19166935730926132,0.4037159497952651,0.3686224933026801,0.5246988510120535,0.42629775045764245,0.14944421838911343,0.5131161122861052,0.11433144985509815,0.1828336871950784,-0.15995230364844953,0.24873289824925945,0.4040282953412052,-0.017658962441337325,0.026573711170450702,0.015644296870475628,-0.008443561029961124,0.053663292212928156,0.31786817196927697,-0.054746237749328186,0.20537110352531285,0.2742113451926344,0.10882242133164033,0.11828417962232948,0.02731239581333265,-0.02668350700809318,0.06195855679290611,-0.15741736631925388,0.2353467714337459,0.3066061645431133,0.4436472521171398,0.32139924808603176,0.33752947272973444,-0.018766733300571787,0.2986828801230162,0.330299966921247,0.032157047999107985,0.15049275990978964,0.20545642591525168,0.20211775794872255,0.10250615900612166,0.39142246135522646,0.3385205484262336,0.17624598080645054,0.10503930191990424,0.23685055544061845,0.3386534047271175,0.3454395558969857,0.4178183367500987,0.11839620722713895,0.11280473832053882,-0.01268548490756755,0.17952089358396583,0.5291502161787357,0.1339528427706762,0.3475002109982818
Thal_PuI_R,0.006645547747936842,0.6753048487852612,-0.0262051970628594,0.026186792741431358,0.43366402888008576,0.3673753485491032,0.66284059629835,0.3899493332735828,-0.44000940056734034,0.7428513764775873,-0.05361759937866423,-0.1406454732093932,-0.007877044688162868,0.3558696449176388,0.38061015792433417,1.0,0.46613950083398425,0.3928190290206697,-0.34105313116045194,0.32030745348244105,0.7086396439262017,0.7084173761384842,0.28856392345173804,0.6416713406687458,0.1480018854669497,0.4581302316106807,0.6962082985433139,0.42156272258163635,0.6086526275519668,0.5534769485653176,0.5638356436090969,0.3955201821385779,-0.18847788511613628,-0.2558808207369516,-0.2265773258813241,0.6235867199001723,0.7282137484201661,0.25596216080506146,0.6023384397547159,-0.29816976870383327,0.04112340353227492,0.19118254979240612,0.7032516641749568,-0.0629288120400547,-0.055422224716240774,0.6184426139374861,0.4540015659801775,-0.39140729017665254,0.3133831692227086,-0.1373824693653294,0.5425739950731491,-0.07994362312437195,0.5953993264717852,0.6476124838019639,0.1063105608935439,-0.12412402589452898,0.7782747355002747,0.019063709594836428,0.06491311450045263,0.6875425811113919,0.010511695825996878,0.6804384657509581,0.11167831226637857,0.06935556459645073,-0.3902095174766169,0.564750866147135,0.5097231268583178,-0.2551781780296585,0.259869832994746,0.3687030078284774,0.5464616554766117,0.5967946622283129,0.6401497201289117,0.40342847319314273,0.6595488244453375,-0.12324197342062307,0.5792230948832888,0.6245455611983765,-0.24383183267219247,0.8245377145350028
Paracentral_Lobule_L,0.13767793944369727,0.3328819209302614,0.440852608967037,0.37331004614026947,0.2983208898164933,-0.13647542000567225,0.4697603771139627,0.672778950145978,-0.03969315981984362,0.26340929819451675,0.08610401014566071,-0.022754767694193895,0.0623902223071169,0.7434051590037137,0.4832602921085738,0.46613950083398425,1.0,0.13321189538014386,0.11659626603276553,0.6617942999941683,0.41782035568157133,0.2844153850564154,-0.032028244822350976,0.6234308775763152,0.17308635300397643,0.18243602902322362,0.43664505696865835,0.580788927075828,0.8200973003064029,0.3100374907478193,0.44556826510308056,0.7744310090868658,-0.017907316252308358,0.27459224778909413,0.08133209012662071,0.3438192234435755,0.5961199249855,0.11003776172718646,0.1787213436531796,0.19975618618977917,0.10704206568382409,0.18304665652189483,0.42350612889792616,-0.10832316268660448,0.04569200710159537,0.35150491240258336,0.31677559862904586,-0.048735375281993794,0.2653029024742956,0.20631758214951063,0.16212682228168118,-0.04742911825533319,0.49965530864564556,0.4416646761108907,0.43861779755716956,0.05276446893369215,0.3764363853671312,0.13352790303333315,0.3729990054440446,0.4249417219101157,0.009817784413389322,0.2171021666019848,0.05506690643723017,-0.036713295500829864,-0.044001043299810284,0.5099789713958666,0.532139842471263,0.04049186606799251,0.029464223499804026,0.38142144068893746,0.4961409446636192,0.7818875972636046,0.5022088407766747,0.29699405658622313,0.1773762242597823,0.10081501462708506,0.463244153084953,0.5132771028466551,-0.04960595064887931,0.4344660984857897
Frontal_Inf_Orb_2_R,-0.12351524179922677,0.5801579126412301,-0.2884751579008055,-0.20431004677014203,0.38518528619783077,0.41018394405108144,0.5325908819894782,-0.038736934430317074,-0.5037718295680764,0.5884081340978418,-0.013712129524489415,-0.07150092391949267,-0.2006298591898135,0.03313982253623022,-0.002637046200854433,0.3928190290206697,0.13321189538014386,1.0,-0.2896353777715585,0.14749397076656198,0.33230632926694603,0.5850779492320111,0.2275184574104376,0.45145518334185614,0.12811575086726062,0.3613694217375257,0.25941592374526323,0.20646651069729782,0.2798127314382584,0.12411878081335703,0.39838616187196296,0.043237005368823335,-0.09938794646944343,-0.44804050480877644,-0.24765831724692522,0.3956398286300044,0.4324546355504548,0.22125292085339054,0.5914246121954759,-0.3329374084804042,-0.12373107988318796,0.1160398043712388,0.4283521502672401,-0.0019506432246266798,-0.014882868899145474,0.4981463288526612,0.17713454691576547,-0.563756969966931,0.274580833705408,-0.037453621452236754,0.5716199478497984,0.061644031772269285,0.4189802775122054,0.6213624658021812,-0.3499752141273343,-0.18939359089918645,0.3813322995259743,0.07665751519175272,-0.329542242531744,0.25839991316863936,0.004491173455299674,0.657361745119801,0.008932680630657826,-0.1219370106435115,-0.34090028991996035,0.4675482795389216,0.3485847095524786,-0.4535253917088003,-0.0007829094455609401,0.21065590753704408,0.21402917427660986,0.3740803404576426,0.3834392816462127,0.368324936627953,0.6729945352524436,-0.03658206489968313,0.6049391621242607,0.30819661191258785,-0.12839390557868874,0.5842734584562823
ACC_pre_L,0.24345204441231033,-0.4928627617532534,0.3890233183973059,0.35046914303566057,-0.12351120173857452,-0.41302844092356883,-0.3371359367682515,0.2635393374805307,0.3882768295666106,-0.5148606996175271,0.1923684494671985,0.044932671577571665,0.03325215467202983,0.2265823807862537,-0.17961112910377977,-0.34105313116045194,0.11659626603276553,-0.2896353777715585,1.0,-0.045272345167308804,-0.20341268466600615,-0.5107074935539273,-0.16544143796783664,-0.2925943398578033,0.208148162419669,-0.1946660035471216,-0.3391740381669207,0.135252448450328,0.02461531942611592,-0.3266395854740811,0.03120802052165591,0.1368948988358609,0.15279267549759218,0.47213016870636876,0.32923808976132724,-0.3369644776239769,-0.1672670701884468,-0.010381392826079932,-0.40351496766596856,0.5647275300231355,-0.030317488191353593,0.09950376119873416,-0.35501098587958735,0.2395350971142056,-0.02878452396478106,-0.48245835229636774,-0.18511420173907517,0.28817679074154173,-0.11608812066608798,0.26505988518887685,-0.32066140434534735,-0.003114220375821424,-0.06154668786066088,-0.3765757808864185,0.25579600051699597,0.058005918019324136,-0.41175735129782176,-0.0321956580271717,0.3616005421397711,-0.363696612933744,0.15944460766717802,-0.4901071405462458,-0.09199796727338382,-0.07427651891360486,0.2700935946955662,-0.1350036263748973,-0.04115622920162464,0.3644221891461172,-0.09208055215144,-0.14255140988704937,-0.20110893253591908,-0.004688052358627314,-0.21294750606067478,-0.10447726968021868,-0.45390134554616873,0.25793045632072054,-0.1942498152770184,-0.18035604498753044,0.21434745146604503,-0.3486723728462555
Frontal_Mid_2_L,0.09085280732474553,0.4891307289344165,0.3675181053208707,0.3707810962805802,0.21037979206926932,-0.03689379894583819,0.4777364847645969,0.6050426912831466,-0.02340309713044012,0.3405365266288267,0.12423110251205663,0.08604538387362087,0.026216196688136205,0.6468709447761067,0.4574442230254577,0.32030745348244105,0.6617942999941683,0.14749397076656198,-0.045272345167308804,1.0,0.23268504252756653,0.3907607261543923,-0.08111848717100507,0.7202324125038894,-0.1464586711893499,0.23454813940622402,0.38556403846808845,0.5866591792529601,0.6547617857525604,0.25692905801917737,0.4842956560619605,0.6176488715547053,0.09023900734772684,0.2896006298921693,0.052926027742524306,0.3471599310701501,0.49143959070468446,0.06588741838390187,0.1475689897360477,0.09769879739135423,0.10909572185250195,0.09819963951499455,0.41647985544935373,-0.08846593159823286,-0.08308892123437916,0.4553184638453874,0.16271917907786482,0.03771307559463105,0.09180626061530331,0.1172247054914898,0.18547350965207118,-0.11897613325629476,0.33406954692761387,0.4531077430314661,0.2988164145855536,0.08351292107973858,0.35838043265325287,0.11138876356410207,0.19157170930818027,0.40057124712184616,0.005108887410229933,0.2692144524735118,0.2801375134374022,-0.06847706986088105,0.14475166150233554,0.4580858590114154,0.35040988528257333,-0.025809321788765643,-0.2020934339295315,0.2874456244824328,0.44281683187327686,0.4611028502700349,0.45104367534434625,0.31797902724950755,0.1914972432127215,-0.15896807442084343,0.46833753020047664,0.44841284261499376,0.13266518858707727,0.3501862002745891
Thal_PuI_L,-0.17525449377951582,0.39907609012280043,-0.12331698028911049,-0.13597250860747423,0.6292106211831235,0.30140923298340805,0.6904874373895227,0.32753648399965285,-0.5913631162042267,0.6085929194711069,-0.2072871191049995,-0.07827089641931316,0.03067780404024311,0.36526133518500264,0.2801917861522487,0.7086396439262017,0.41782035568157133,0.33230632926694603,-0.20341268466600615,0.23268504252756653,1.0,0.4987273169377292,0.33026008804565754,0.5704406544852819,0.23494440518543272,0.45347031939242943,0.6149745934199855,0.24423893728387763,0.6092349515373979,0.529721740981876,0.40640873407933104,0.38262822973090393,-0.15460096355865963,-0.2779550312080481,-0.161018941987232,0.42291025616570543,0.655008432425098,0.15903817861916353,0.5898530020277257,-0.326853916643634,-0.10624728904003143,0.19143263664209628,0.5616389011922195,0.042475590700874456,-0.009672161266798039,0.4464987469839587,0.2622009276873484,-0.46116447054955245,0.5308494728178235,-0.0310331360592505,0.3981159149505919,-0.09525774968566258,0.62031588587595,0.6212582108777467,0.07149214254117882,-0.0021247954595352316,0.603589283793726,-0.13188921780227297,0.0726237471292038,0.39465784692567624,0.041693610874845376,0.6805467795862721,-0.19291204466112388,0.20047076088072577,-0.4729203688967975,0.5810947139930323,0.607557183237383,-0.16277407779217035,0.35827384719056693,0.6008222228531283,0.40896092783245747,0.5614707356856069,0.6851266674733535,0.05538475388583777,0.5840498243570025,0.003102196877261774,0.4556037813790332,0.6426840256778705,-0.33284383630939873,0.7571898594363115
Insula_R,0.06267698164050002,0.939381855489626,-0.1361678429076041,-0.08234917074559606,0.4052973282849759,0.5265393828855125,0.6817833178533936,0.24252079065507215,-0.49838195158595305,0.8516543804111167,-0.036392191053599095,-0.23496453701461634,-0.1479571351351964,0.21751625380324202,0.27324948548781486,0.7084173761384842,0.2844153850564154,0.5850779492320111,-0.5107074935539273,0.3907607261543923,0.4987273169377292,1.0,0.16127437930935862,0.7736396386519901,-0.012450430545078621,0.3695915135067393,0.623348436687778,0.4820975038726711,0.4908220578654267,0.4677311673614758,0.608438535727845,0.28955217862933974,-0.22600206751775687,-0.4457483684447709,-0.31016579728306204,0.7936608775565942,0.6971371602976562,0.457492421041817,0.805304019429734,-0.36346405370497836,0.07862408620406329,0.17058539386293875,0.831655283132534,-0.10221286932196351,-0.05503870564975918,0.7489014042526636,0.5171668859259295,-0.5204511319633879,0.2038426505178575,-0.16933410517911637,0.8170004117781854,-0.07007116926570073,0.547075639244764,0.7640429745860937,-0.21495046719711614,-0.2126652728694848,0.7646889982959185,0.22889537182332828,-0.2895555684544533,0.6549953196449677,-0.10142411156490076,0.8094637799665181,0.3172577840237082,0.0027461407490004548,-0.3552989628314377,0.6372300197801531,0.4286358486412886,-0.5611087148566349,0.0746727341634033,0.22843739178934144,0.3900915651301144,0.4840015606826101,0.6021781444067638,0.6518546522368336,0.8771280385564094,-0.08770739208797776,0.736034834675854,0.6222795404440638,-0.21342953025878122,0.8023012903110982
Cerebellum_Crus2_R,0.0005896756230725828,0.11272699973972752,-0.11790659994582926,-0.014782100046022472,0.5035481398069748,0.43684420489589876,0.1628788936773033,-0.07554974853104346,-0.2653293673000831,0.21455074936220292,0.1269063838498187,0.09910155752857792,0.0044553483555334296,0.0075919464943760675,-0.022274535643582342,0.28856392345173804,-0.032028244822350976,0.2275184574104376,-0.16544143796783664,-0.08111848717100507,0.33026008804565754,0.16127437930935862,1.0,0.038796523573609666,0.1592556751571916,0.38784535966188555,0.2177469703902084,-0.21824385573575017,0.1471514132340791,0.12643850736071816,-0.007361032371187272,-0.03203532191199568,-0.02547480629433716,-0.13635103993733336,-0.0920954565883035,0.21220814834388144,0.18523818002376227,0.2521760456350303,0.2405434220109016,-0.18426181970718641,-0.07708160077352026,-0.061127983552080774,0.2070212702902057,0.2900268054342089,0.07019820604130216,0.12910251712430657,0.019448200069804456,-0.2440433127563999,0.23297260160999836,-0.0696627572091386,0.2805281807395353,-0.10747659094683938,0.3124802178339686,0.1969948772601053,-0.2540142562921709,-0.0570122057937945,0.15472370229045593,-0.5476444280208956,-0.07074467436354487,0.006624719916826917,-0.005250201571812848,0.2275786897282424,-0.06382911127212146,-0.05846429753823185,-0.27145640439687085,0.08683385205252249,0.25100602967170155,-0.11602577066351596,-0.08046877820200683,0.33073508586724254,0.17247370320589872,0.17586588663214273,0.10655703597593918,-0.007451349411760463,0.26394461252395673,0.022776020181062225,0.07265998738298782,0.19475032854836122,-0.2757626113758674,0.3436830550449358
Frontal_Sup_Medial_L,0.032933565808162285,0.785891342670073,0.07387151475341903,0.011950668320630081,0.45115631895882946,0.24458143076444397,0.7788749529048467,0.4823849197280015,-0.3950474737821336,0.7455121982344634,-0.0007602953356571748,-0.1177997720956792,-0.03519587012802489,0.6056908426631398,0.4653127223298804,0.6416713406687458,0.6234308775763152,0.45145518334185614,-0.2925943398578033,0.7202324125038894,0.5704406544852819,0.7736396386519901,0.038796523573609666,1.0,0.023118743671975178,0.3391285512291378,0.669815753198168,0.6016280919061423,0.7329174034422814,0.517166756122603,0.6139339911874956,0.5931620433946694,-0.11483064536098327,-0.1951429085487967,-0.16231062564216925,0.6606853770404677,0.7680304859855555,0.24771560255321223,0.5957485238938727,-0.1725388638078594,0.13272810162956386,0.140150521364513,0.7504053176883638,-0.10188939478486628,-0.05191979057179231,0.6920019162367073,0.4327477289486403,-0.3579840101198657,0.27655767696276184,-0.04518126222851209,0.5503625742756397,-0.09377870997238573,0.6151743108142078,0.8303313883613688,0.08509496326878466,-0.036329881626404735,0.6592214649288606,0.19286732877039872,0.03968600875778654,0.5944969689953062,-0.039267931271716926,0.6967851747873114,0.18251204127915938,-0.007470266466893405,-0.22289290228717404,0.7177781641908731,0.5979688171751205,-0.3683151375545887,0.10752349931533718,0.4153377066857596,0.5012815656311372,0.6405606311816622,0.6830560357790028,0.4860088625767683,0.648973353463802,-0.10738736155660095,0.6910867074057953,0.7289546802160777,-0.12719220720142632,0.7325620556122975
OFCpost_L,0.08104367050282658,-0.06463723061703772,0.0737848100132767,0.056615080170624936,0.4040606072525401,0.05282956498101116,-0.02196441401513661,0.1296198522613255,-0.05370540049939331,-0.05207248116835928,-0.031163909358361573,0.014212300115959836,0.17274595469160361,0.17558289955175532,-0.18169386035155535,0.1480018854669497,0.17308635300397643,0.12811575086726062,0.208148162419669,-0.1464586711893499,0.23494440518543272,-0.012450430545078621,0.1592556751571916,0.023118743671975178,1.0,0.16810509876007398,0.06924836020630903,0.075043809848267,0.1659292881547564,-0.0550609092762418,0.15951412518098473,0.10078757251733245,-0.16122969607895926,-0.004536358601175811,0.3793415227053717,0.06645540128392771,0.19384306717730965,0.14869243486843198,0.2185284793474336,0.25976275807547256,-0.0015316667321132417,0.2722998633047168,0.17587304997121542,0.13377465225692697,-0.14766939142827412,0.06611815950207617,0.310703260491774,-0.2259354894997555,0.4054036510538523,0.13750347714028133,0.18175820104681456,0.02039751099202353,0.5457796111539538,0.18187366558124854,-0.034024585774819184,-0.18843888396511033,-0.0302597023606242,-0.08828416428263877,0.1958902559150706,0.0029626449829793086,-0.09816822718011743,0.05341531384129854,-0.26394315397624396,-0.1109869418081389,-0.16103934995343866,0.1432374323747522,0.3265766418225104,0.024749000363163774,0.24341987146690205,0.1413700702833238,0.06618304308745099,0.3249001403800903,0.011235703512993033,0.10506674474487859,0.16411788440086403,0.30260139127746527,0.12502011681822647,0.17275948447953218,-0.1699790742001977,0.15342076118699222
Cerebellum_8_R,-0.14589302050457162,0.38803007954362556,-0.08353520936896934,0.004927560249600455,0.3317260369718395,0.21258960428093715,0.48187074937101915,0.14544426139366184,-0.39509990200285355,0.4489887539681142,0.054703255337303046,0.07133347118651316,0.11442181006165186,0.24334407699222393,0.19166935730926132,0.4581302316106807,0.18243602902322362,0.3613694217375257,-0.1946660035471216,0.23454813940622402,0.45347031939242943,0.3695915135067393,0.38784535966188555,0.3391285512291378,0.16810509876007398,1.0,0.397720027107733,0.14670667359935397,0.32044347426692593,0.4357976844908499,0.3074945309903024,0.1812096786099713,-0.06653603145355613,-0.11367556267117544,-0.2010825529437001,0.23353285726578332,0.32789111704842744,0.1431742453040889,0.3268570983925881,-0.27621248842523927,-0.12569420001764264,0.05194587944607243,0.31383910256612163,0.0043881671515411174,-0.03305370918635771,0.34509786293202277,0.04292296505581761,-0.3192855641166641,0.1426671664463139,-0.045797903886428834,0.2462552450682522,-0.08207656789766896,0.404152447149647,0.40569545249038064,0.03687076126034096,0.27174700793145656,0.4587158559623962,-0.16264059823030805,-0.024347835486192244,0.29547214411156203,0.03978119166866239,0.47172895504220613,0.08253119042284458,0.3121832198773752,-0.14908387528141268,0.34115016515574614,0.24767003900838194,0.0033189369865622375,0.09263826478051873,0.24054800731083584,0.20053941703324873,0.3319366343998233,0.5398000573476086,0.1392689542830594,0.42395031548243456,-0.059500685856182144,0.2767252107756633,0.35304127334769664,0.11141580626829893,0.45008065935834457
Thal_IL_R,0.09201267632437747,0.6100082278454028,0.046137199908562805,0.00474524748951117,0.388692325670741,0.26164573699761684,0.6417379346791627,0.37497367273242216,-0.3874868968799235,0.6543327665914631,0.07266441393572114,-0.07704632228648638,0.06700316560804995,0.41689812453988384,0.4037159497952651,0.6962082985433139,0.43664505696865835,0.25941592374526323,-0.3391740381669207,0.38556403846808845,0.6149745934199855,0.623348436687778,0.2177469703902084,0.669815753198168,0.06924836020630903,0.397720027107733,1.0,0.410651551888499,0.542234298248143,0.63331387983686,0.42180497413596335,0.3925961523655973,-0.2066578027989514,-0.19319689589727213,-0.19833707295702785,0.6311712561873867,0.6110706595905562,0.33855002968894304,0.4976248459359942,-0.17780084508062688,0.046936641950038535,0.06742711220550496,0.6369008917209191,-0.0716496297347291,-0.1284574357422833,0.5372068419438463,0.4173725750524827,-0.26513316560572825,0.18002454252934044,-0.2417733672418175,0.4966210108336132,-0.2665506864890466,0.5258498543447087,0.5521169106725042,0.1395740025547275,0.03664741599920505,0.6059538617758453,0.03461113810932207,0.02474411818089751,0.5879714171030785,0.012663903294459416,0.6028324425235342,0.22172038743630673,0.17020451494650382,-0.16472904666371155,0.4940467381029755,0.45825464467093024,-0.246266863164716,0.20047865070656723,0.34973582651408763,0.4131742615959593,0.47166713049847847,0.6907520979916052,0.37664825896240745,0.5309802616437557,-0.14837279766505648,0.4246423086917537,0.6323615765197261,-0.08652069571299643,0.6512582525743956
