,ACC_sub_R,Precentral_R,Thal_VA_L,Cuneus_R,Thal_AV_R,Thal_MDm_L,Insula_L,Cerebellum_6_R,Cerebellum_8_R,Frontal_Mid_2_R,Parietal_Sup_R,Thal_PuM_R,ParaHippocampal_R,Amygdala_L,Paracentral_Lobule_L,Postcentral_L,Thal_MDl_R,Frontal_Inf_Oper_L,OFCant_R,Frontal_Inf_Orb_2_L,OFCant_L,Thal_LP_R,Red_N_L,Frontal_Sup_Medial_R,Putamen_L,Cerebellum_4_5_L,Thal_MGN_R,Vermis_8,Thal_PuI_L,Angular_L,Fusiform_R,Supp_Motor_Area_L,Thal_PuL_R,Frontal_Med_Orb_R,N_Acc_L,Cerebellum_Crus1_L,Raphe_M,Frontal_Inf_Tri_L,Temporal_Pole_Sup_R,Frontal_Sup_2_L,Temporal_Pole_Sup_L,Pallidum_R,LC_L,Vermis_1_2,Cerebellum_Crus2_L,Frontal_Mid_2_L,Thal_VPL_R,Temporal_Mid_R,Angular_R,Precuneus_R,Thal_AV_L,Cerebellum_9_L,Thal_LP_L,Precuneus_L,Cingulate_Post_R,Thal_VA_R,Parietal_Inf_L,Frontal_Med_Orb_L,SupraMarginal_L,OFCmed_L,Thal_VPL_L,SupraMarginal_R,Cerebellum_Crus1_R,Vermis_6,Thal_VL_R,Lingual_R,Occipital_Inf_R,Caudate_R,Rectus_L,Calcarine_R,Rolandic_Oper_L,Insula_R,Thal_PuI_R,Frontal_Sup_Medial_L,Thal_PuA_L,ACC_pre_R,VTA_L,Amygdala_R,Occipital_Mid_L,ParaHippocampal_L,Cingulate_Post_L,Pallidum_L,Thal_PuL_L,Hippocampus_R,Thal_LGN_R,Putamen_R,Vermis_9,Rectus_R,OFCmed_R,Vermis_3,Occipital_Sup_L,VTA_R,Vermis_4_5,Vermis_10,Fusiform_L
Putamen_L,-0.16110124656070482,0.5869961223943836,0.8267086631780987,-0.45863338964735934,0.6815697230267348,0.31578653893424385,0.7788306338428684,-0.19458323225038893,0.48187074937101915,0.7046073870745498,-0.2293473500361013,0.7565801339723423,0.5307011624636097,-0.1257301706722784,0.4697603771139627,0.623938335552393,0.7631988209806168,0.7762717533662886,0.11523182631701767,0.37024594155144247,0.12877842007535562,0.6667169054466605,0.04386143103756048,0.6697075087274176,1.0,0.539568685038477,0.49603546942468696,0.21820076763240093,0.6904874373895227,-0.5536587806182833,0.24874447700732566,0.5091554146299706,0.40528973084811787,-0.2132454464046204,0.16799558507148046,-0.40304914210171255,0.47464597856794505,0.5047453417794094,-0.10689646885786236,0.6275313607656111,-0.04571873549286793,0.785532811533403,-0.1525664953054303,0.6192019011487292,-0.006163511119882526,0.4777364847645969,0.7063712878243706,-0.015043424862825273,-0.4290068014352179,-0.06087723492803306,0.5897882731598215,-0.04143586839615483,0.4465789328958693,-0.05806672413030549,0.23292894817897186,0.8216955211556659,-0.157483935653463,-0.15685641204704248,0.1485510238971813,-0.04208651348490024,0.714463781677221,0.4146822946625461,-0.207891386012464,-0.38946812247671264,0.8397954631232984,0.09891470868038633,-0.011191050939595625,0.6033331150145979,-0.029351232693169704,0.11550707414579003,0.8559184683923231,0.6817833178533936,0.66284059629835,0.7788749529048467,0.49937021044161684,0.3149672023858252,0.2925603791119185,-0.0934637933974183,-0.15947540811490002,0.5393251969090307,0.1464559787201687,0.8415669198845195,0.6583271443371594,0.7039395324367298,0.08382007819303243,0.7811113811059579,0.3402313703344682,0.23248929242415614,-0.045732993400922656,0.668936015796751,-0.47588192835444565,0.6100760290530813,-0.023291052293583785,0.24226630680596764,0.460235562549051
Cerebellum_4_5_L,-0.11562681945142582,0.5523862847373868,0.4290604070189112,-0.13905621084240244,0.6663449021700794,0.3761904242040545,0.4570755174309891,-0.18918436234580435,0.23353285726578332,0.47868266941564924,-0.20817902380752767,0.6929607238663342,0.6398487322415178,-0.17766768248811401,0.3438192234435755,0.5821541418754465,0.5396455179574775,0.4365059618025863,0.02536356041950673,0.16145519931530564,-0.11501196897332314,0.5722407249692535,0.26587007306049476,0.6000688919559812,0.539568685038477,1.0,0.48593103547819194,-0.034309965332148425,0.42291025616570543,-0.2667169583024841,0.7485895296934094,0.5000947772810237,0.24873289824925945,-0.06458830863916812,-0.15944712303055045,-0.23117593691515492,0.6426822956189524,0.457008166699187,0.18500017826027443,0.5713661743349578,0.046157694447904456,0.5452697404657314,-0.353082637588032,0.7143913917324035,0.13120181918674484,0.3471599310701501,0.7386409743079724,0.43652057517945025,-0.07326893241385043,0.07341479087418701,0.31212477160133756,0.176960327790612,0.576761434211446,0.16685140004125065,0.29537802761999704,0.5709818584067268,-0.015584620123942797,-0.21430474171353794,0.309791307514968,0.09782379585812864,0.7622710619266726,0.7649451689516398,0.12449368957211754,-0.2000700280356699,0.6890551760865732,0.42339503694379693,0.08714249999869818,0.6067800571719724,0.0583852428599154,0.6368418570882742,0.5582897875215791,0.7936608775565942,0.6235867199001723,0.6606853770404677,0.4764404443445878,0.17235737707820176,0.6843882902241246,0.06683851011082434,-0.21226155527163534,0.5552804800352981,0.0272570442064122,0.3122464560366378,0.6357944109216841,0.6219690125341032,-0.12689923580519213,0.6456695038448258,0.4611392089251369,0.2199578757514401,-0.049719577142984916,0.5873280599241999,-0.10976684964499565,0.6283112965761998,0.495410171333025,0.5605227919561261,0.5797483360529658
Thal_MGN_R,-0.10185177042902532,0.5613278653862814,0.5271290182430098,-0.29209245059969063,0.4725023311502321,0.2830252364439165,0.42749434854962776,-0.0917160123468188,0.2531515190558671,0.4954543301430061,-0.18943798942571774,0.5482867629820352,0.5398363844253755,0.06754830107992518,0.4219241723843878,0.4850213886204495,0.5409730507243963,0.29761339489743305,0.24118159132035047,0.15117749629445135,-0.04133084926234525,0.5149032441796383,0.12903782886659945,0.5381233504864114,0.49603546942468696,0.48593103547819194,1.0,0.10401021657270475,0.48707156577306066,-0.2465623347384452,0.3560943532662472,0.4438378752023819,0.4236994503917855,-0.05701880708223782,0.14098683958236144,-0.12091333436287385,0.31137174087544106,0.323326002604443,0.08895565269205856,0.49695684593171896,-0.04017430816446587,0.5442471680960066,-0.1369818681588133,0.49431324444254554,0.005736661182099178,0.2800016683315001,0.5947021631887711,0.1085291675824402,-0.23325303601616695,0.011234493170961974,0.43491969239467015,0.15795054949000492,0.4022163727757346,0.03275947561980586,0.3104289942800734,0.5078872034860632,-0.06314694536023523,-0.15743669003402339,0.09092209761835625,0.142237737068697,0.5494113050159664,0.4245836366102402,-0.12048977195748835,-0.2296007792715134,0.5935458185559197,0.14601106250838328,0.12865504482968756,0.4592019258652456,0.14365919839334135,0.146614003091312,0.42290488227390316,0.5679427381300289,0.5816185307955385,0.5673102762668277,0.3992101270714303,0.21328528784905199,0.3713128480366501,-0.00569389180382919,-0.11835550178651169,0.4794888225812174,0.12305109843952525,0.4431217624425627,0.5867815114043876,0.5711973054792843,0.2364545348454458,0.5055015070836409,0.21142122356569945,0.2549101263250064,-0.08795521378604583,0.4530048694434775,-0.10384659401191815,0.4860347056877256,0.1428410895771689,0.07663909128611629,0.22074352939682598
Vermis_8,0.040085484777094164,0.07799400070230059,0.21559611757683123,-0.05619677337869092,0.11205892653639045,0.11237646458040727,0.13639136683474112,0.18770033073826667,0.34750374452433125,0.17150776174101645,-0.008573633120952454,0.188339477429984,0.18633559509878758,-0.0334936347063825,0.09491276304716334,0.06268638201229318,0.27564286720926784,0.11889574824543399,0.14112790780407794,-0.0540778790129316,0.0651089832263806,0.054945881942995226,-0.026898573440302137,0.13496840569282872,0.21820076763240093,-0.034309965332148425,0.10401021657270475,1.0,0.19883348137447537,-0.13435885866689856,0.03379488460099704,0.10550630690919513,0.04517298311075911,0.0586134937479838,0.10778382721497003,-0.2628746502250023,0.11119858673076072,-0.02228951268052647,-0.1402964457870221,0.11068866652658224,-0.14418231153267208,0.21967828134889314,0.15566618318748673,0.15659996083146208,0.12224841646395736,0.15365453170664667,0.1809130478065582,0.055954425198257204,-0.08238931454525387,0.0023418004006322555,0.14208038019177732,-0.05766237926998705,0.10453129785036286,-0.00945849264217447,-0.01727505025868924,0.18732846341699574,-0.056355409892826065,-0.02420555381873646,-0.07528092321978826,-0.044331666691328785,0.08288384154888308,0.10657594598574638,0.004499039447028582,0.07112445919808848,0.21254638615102647,-0.02245686010253705,0.0009772615420142502,0.19093112148881047,0.01235145357941288,-0.012197018783609551,0.1379324854352305,0.10787725624272386,0.2747219789155452,0.13245988015840307,0.029967880182299175,0.04309803416224478,-0.13868821688165703,-0.2933725118955335,-0.006203563346495942,0.13708990617514236,-0.05947903031959647,0.24008827151121054,0.001684731080779974,0.2839180389954666,0.1455235584567022,0.1716276165559647,-0.07505604096961002,0.03028112138084763,-0.0958937009657255,0.20603487664960046,-0.11227937389163369,0.2819346497776099,0.016764151205921066,-0.056575977167630014,0.058200150393119515
Thal_PuI_L,-0.10570385362922315,0.5391148438235955,0.6851266674733535,-0.5460515460161967,0.4556037813790332,0.32753648399965285,0.5657188658675433,-0.15729478326707177,0.45347031939242943,0.5181540920637749,-0.2779550312080481,0.7571898594363115,0.39465784692567624,0.007275682692885687,0.41782035568157133,0.6092349515373979,0.6349706458777303,0.5995531283464456,0.35827384719056693,0.2641783524196461,0.041693610874845376,0.5810947139930323,0.12900885280974045,0.4970524892018833,0.6904874373895227,0.42291025616570543,0.48707156577306066,0.19883348137447537,1.0,-0.5913631162042267,0.05538475388583777,0.4776093880160368,0.2801917861522487,-0.04115701507321414,0.20047076088072577,-0.33620061879657387,0.45680064584320984,0.2638371310248281,-0.10505006019299239,0.43911052293413083,-0.012691956841775234,0.5667041201519216,-0.33284383630939873,0.5898530020277257,-0.12637581890259306,0.23268504252756653,0.6371708792421366,-0.19291204466112388,-0.565825779876728,-0.10696501468128548,0.529721740981876,-0.18351421694911682,0.4397573360272332,-0.12331698028911049,0.1411992520484683,0.6805467795862721,-0.18077886867201493,-0.15460096355865963,0.19205871968723906,0.04139965665787276,0.655008432425098,0.2899812931658299,-0.2072871191049995,-0.4729203688967975,0.6888584950712002,0.07945941649250093,-0.10624728904003143,0.4464987469839587,0.0850870522065806,0.15903817861916353,0.7836836605051519,0.4987273169377292,0.7086396439262017,0.5704406544852819,0.607557183237383,0.30857853720678036,0.2622009276873484,0.003102196877261774,-0.06120622651023996,0.62031588587595,0.16668572370882528,0.4865573228527355,0.6426840256778705,0.603589283793726,0.07149214254117882,0.6085929194711069,0.3592472499634797,0.35402138966370755,-0.0310331360592505,0.7733845459638953,-0.3286745897538128,0.3900122142308719,-0.11349846800508338,0.30140923298340805,0.6292106211831235
Angular_L,0.16095418000758568,-0.23771925987764056,-0.526735454873316,0.812196756693382,-0.4055273229104755,0.160136787452836,-0.22942342077722674,0.21453185604350475,-0.39509990200285355,-0.26532589744097274,0.7123522530902113,-0.6056759904874675,-0.2781055959753733,0.10636766399239775,-0.03969315981984362,-0.14549841292346605,-0.5990356208043544,-0.5016032756430985,-0.18828399164064025,0.04556597376228892,-0.11755729101727702,-0.3819975847464233,0.2512693860971272,-0.27386448527848745,-0.5536587806182833,-0.2667169583024841,-0.2465623347384452,-0.13435885866689856,-0.5913631162042267,1.0,-0.10048282011219455,-0.024516651643034897,0.03625909227134102,0.25956654809529583,-0.17670532818428875,0.49550304688423735,-0.5460077247317381,0.07146931252666786,0.2068060010033394,-0.07595839361608271,0.1403791935298831,-0.6111666346712802,0.09984079366861613,-0.5731807409484847,0.18194889272572062,-0.02340309713044012,-0.4956819758532936,0.3328854057498402,0.8438459376902866,0.6836946025476645,-0.43409420273126326,0.013753895493973387,-0.2625618857353552,0.6702119982143394,0.37836573728585626,-0.698841686966729,0.7703924361218956,0.1861577028173264,0.4230202354110586,0.0416313332494315,-0.3649281658307055,-0.14675024606633638,0.13781392478306015,0.49212297012259043,-0.6353980472113381,0.05224263880455045,0.14301844246380332,-0.4310098595319728,-0.0117771071300082,-0.05576783824753536,-0.6047660913181776,-0.49838195158595305,-0.44000940056734034,-0.3950474737821336,-0.26509305645090975,-0.24469523287614164,-0.11724346430310342,0.1675417923039615,0.4047206951088949,-0.335385797513092,0.31226762646782985,-0.35185900135370907,-0.3282797646928607,-0.3979856033396837,0.33821727560008064,-0.651645300970569,-0.5479312076478113,-0.21612332850449736,0.025750597213377458,-0.39274897166190054,0.6534682869159103,-0.5145465319984507,0.2646367023742953,-0.38309944007934715,-0.3299710722293197
Fusiform_R,0.009369500441857583,0.47272241736999315,0.2412889830594515,0.024635162458249787,0.5815623390512242,0.3501205328147452,0.19288125502626793,0.19849167206358395,0.1392689542830594,0.30079218434194327,-0.09184638767616385,0.4343010569131146,0.5112748962691737,-0.09607068293515393,0.29699405658622313,0.4204563823492263,0.4112485913650625,0.18639576212096762,-0.07001173025643376,-0.04541806190939134,-0.15658414456064743,0.4190856376421548,0.12853994029370217,0.5320421851714299,0.24874447700732566,0.7485895296934094,0.3560943532662472,0.03379488460099704,0.05538475388583777,-0.10048282011219455,1.0,0.42465268921918076,0.11839620722713895,-0.044374503585101005,-0.22374553355701893,-0.04084293140559572,0.4776225081778035,0.19480554596140398,0.4035814104068114,0.466245488587426,0.07696713522774895,0.34096362951614984,-0.06424613992100944,0.5024542610006669,0.15292364573590775,0.31797902724950755,0.5413930005004115,0.5207813158823796,0.14992226469751513,0.14499938558461836,0.15154156670102906,0.32344716456691686,0.4583924978584344,0.23788785555485512,0.31856981534754875,0.31432875128050897,0.021887539651989484,-0.05027626913776968,0.08217165812907545,0.1907462025140041,0.5323010678761221,0.8002558568702317,0.47320798669982045,0.10201567127497763,0.47612739450275027,0.584143339097495,0.09474235219550423,0.4319104765978456,0.04330242927400023,0.6887509993578981,0.15956941089563703,0.6518546522368336,0.40342847319314273,0.4860088625767683,0.306288493757059,0.2745783220095912,0.6154509646773221,0.13307709910734616,-0.19272359652641718,0.4405124667093196,0.040083990571531475,0.11840249828447665,0.394580087257823,0.3471945172317335,-0.0954946265556776,0.39218744217820867,0.21829010454002637,0.14275837143032932,0.03035299747170627,0.3017068225159556,0.00774139759393058,0.607366137263085,0.6063952991152787,0.39280952058575325,0.29080294390398825
Supp_Motor_Area_L,0.00949253944780054,0.7591140591348966,0.5225154895477061,-0.01593586375224419,0.5369315801286517,0.7734299021690195,0.6829364060270099,0.268245716501482,0.27088191104709053,0.6770079806451756,0.2543596767417053,0.5211058240135895,0.4714893230983443,0.11491627393867898,0.8236092682680675,0.8472020374936949,0.47188455223062725,0.506665418619215,0.10763280551879555,0.357032587135306,0.001129196492982743,0.6386101977691184,0.4564369256046742,0.7636297599674409,0.5091554146299706,0.5000947772810237,0.4438378752023819,0.10550630690919513,0.4776093880160368,-0.024516651643034897,0.42465268921918076,1.0,0.46110394466382315,0.19469340483838576,-0.04525041645147304,0.07364998532941477,0.14033505122638273,0.48018885400394434,0.22959566618963753,0.8905089453921466,-0.08166918978239356,0.3091239764962008,-0.0285331667598588,0.3253887754079611,0.010519972008568258,0.6601317102679815,0.5654081385840729,0.17723969619963023,0.06689808967801858,0.5126194296061014,0.3044701798503859,0.015004361383209864,0.5765259399136503,0.4924505397598745,0.652306232813717,0.29770725036612306,0.3322746176970552,-0.004764000162942372,0.5453923815858782,0.16001809474195056,0.7098074846999356,0.5044030775555439,0.14234681782904768,-0.027546195231569405,0.5319115981269738,0.3892912482442585,0.06006747205421859,0.4294526946944321,0.07409305948865855,0.27198121964875455,0.5327720988114368,0.4072853930278554,0.4749557879033216,0.7306665203923874,0.6005743582024979,0.33080897072393906,0.4270607367339832,0.14102174010679258,0.08833823133558498,0.6709815918498088,0.5471489297861709,0.33922627389407195,0.6651558153912875,0.41246889431527056,0.36046127451821947,0.34877511381360216,0.0027896966771112294,0.2330853975289904,0.17807628451562832,0.7307474053117573,0.025638744108094837,0.286927002657477,0.37823029847895623,-0.027784867395620545,0.4902832087434503
Thal_PuL_R,-0.10498951792541997,0.5486733572013917,0.4178183367500987,0.04192572257671098,0.17952089358396583,0.4139038659379244,0.4331528193000948,0.02420638862047674,0.19166935730926132,0.6628689678342021,0.1828336871950784,0.3475002109982818,0.330299966921247,0.008847450268384495,0.4832602921085738,0.5246988510120535,0.2999224635364374,0.22191077061177036,0.10503930191990424,0.06295005528656875,0.032157047999107985,0.39142246135522646,0.2792585849667705,0.35239466996109353,0.40528973084811787,0.24873289824925945,0.4236994503917855,0.04517298311075911,0.2801917861522487,0.03625909227134102,0.11839620722713895,0.46110394466382315,1.0,0.04339231766003138,0.20211775794872255,0.26610749759741353,-0.14419966404779627,0.3853374789849815,-0.1872652830412692,0.572340504672093,0.021875251637259594,0.31637928645353786,0.1339528427706762,0.026573711170450702,0.10914246868642846,0.4574442230254577,0.35622510409100455,0.20545642591525168,0.02137904428920703,0.3455213481527901,0.42629775045764245,-0.004296929303127814,0.19501234204415355,0.26197350608699,0.5127527735360613,0.15049275990978964,0.22615170797379677,0.11433144985509815,0.34614283726652545,0.1009356638378272,0.4040282953412052,0.2262846778307685,0.13832091835644209,0.10250615900612166,0.3707660334154278,0.2717198350769338,-0.008443561029961124,0.2742113451926344,0.16545646629348557,-0.017658962441337325,0.3156737244376518,0.27324948548781486,0.38061015792433417,0.4653127223298804,0.3385205484262336,0.022727358701252975,0.10882242133164033,-0.01268548490756755,0.06917537420280126,0.2353467714337459,0.27257494532687837,0.3066532169183616,0.5291502161787357,0.33752947272973444,0.4436472521171398,0.25820611982807506,-0.13074364281246043,0.06286444425680295,-0.02668350700809318,0.3267556954086866,-0.03909432659166978,0.06696618036180799,0.1948781997128642,-0.142050194930747,0.08944970262882303
Frontal_Med_Orb_R,0.18416060578505236,0.01957416966447479,-0.0638154464297161,0.2694828760883629,-0.22269551852427763,0.21412496447607868,-0.03283922348059519,0.3023063799319182,-0.027199168907134096,-0.05616332811287141,0.3308698965176865,-0.1710554882660232,-0.08424633557770773,0.0761667367791683,0.16666129654163656,0.06062717046266621,-0.14263422300485507,-0.15871489814583808,0.2111097662266393,-0.07927681996035138,0.002056999302624956,-0.04825596173972272,0.07943708486040217,-0.09253298201287506,-0.2132454464046204,-0.06458830863916812,-0.05701880708223782,0.0586134937479838,-0.04115701507321414,0.25956654809529583,-0.044374503585101005,0.19469340483838576,0.04339231766003138,1.0,0.10452043458573104,0.2892458501671799,-0.2714297357112384,-0.06784179985238264,0.2636402807349841,0.11515823490785154,0.05377346711390312,-0.21477155531087685,0.02474994871421495,-0.24821585344205022,-0.13191686669652933,-0.04744123741289076,-0.12952481043504546,0.13623460816949018,0.2764497801373542,0.31837598520677673,-0.027386005401915863,-0.12494295625976122,-0.24114447603976025,0.30935528073477525,0.2806988722002176,-0.27072174838714436,0.27517959661071795,-0.006962424200016294,0.16373598536757036,0.09154447251168664,-0.03884722597936332,-0.1250092301657394,0.130367117297762,0.26666913801714,-0.2240862591736815,0.11763924765836217,-0.03716875059678046,-0.2715581798283163,0.09588384758663018,0.028110095647609364,-0.12794210843815065,-0.27024350874821934,-0.06061223596654553,-0.09552861850735184,0.031716216494291426,0.1415566792683506,0.006868338309129927,0.20023807864850793,0.02768700011051405,0.034334057352703236,0.3631177550291824,-0.14962326283965405,-0.03181823877421807,-0.08770639480001671,0.22743682210231242,-0.2754794367537246,-0.20337020569279798,-0.020826731355038115,0.023867060401668878,-0.04712572386841707,0.1562668004046507,-0.2382072525632885,0.17067321913275652,-0.1826609045930267,-0.0031802318517608168
N_Acc_L,-0.07268254217624104,0.01503111379765764,0.38142258674382307,-0.07816231303061617,-0.24095174619733015,-0.059153257349819605,-0.07215327322698521,-0.027354907055885645,0.3121832198773752,0.0787983367131921,0.03155593581489573,-0.020062745008304246,0.013106225262959613,-0.19370375213931382,-0.036713295500829864,-0.036512867277393724,0.10590607034024446,0.00015653343122167413,0.2419491197598596,-0.20533375368041404,0.029579391709498016,-0.0203811070028855,-0.3175293474225049,-0.1043341782562134,0.16799558507148046,-0.15944712303055045,0.14098683958236144,0.10778382721497003,0.20047076088072577,-0.17670532818428875,-0.22374553355701893,-0.04525041645147304,0.20211775794872255,0.10452043458573104,1.0,0.01856462480649124,-0.2554486822880929,-0.25969152007763535,-0.30458996916734904,-0.04114259076473404,-0.05940712344456586,0.19344643691028618,0.3167565286368783,-0.13507976073565234,-0.11204398713881122,-0.06847706986088105,0.03060706535828646,0.03387612389457591,-0.12734227427735467,-0.05724988010807844,0.5138845382064631,-0.21714553312426876,-0.2637881304582151,-0.08548844379302656,-0.007539981701000413,0.13365907531587715,-0.08119936610263004,-0.1345929395441787,-0.15501029538933042,0.023625485390353917,-0.08584221496418634,-0.1735071148222121,-0.1365773191238674,0.021352260754692796,0.045992214823834615,-0.055537125562453306,-0.03488767938116531,-0.19426627071976452,0.3189490164382111,-0.1288746829546849,0.07382104070502707,0.0027461407490004548,0.06935556459645073,-0.007470266466893405,-0.1438015924070132,0.0745205225214993,-0.11820692226165713,-0.05277192993254857,-0.029615929600406262,-0.07393162454070065,0.18250723119810422,0.2540310934362943,0.09336022938610962,0.16761665629472608,0.2496987051346568,0.15306374861296587,-0.10865815070563699,-0.03091253344146038,-0.18584428241923803,-0.07222711451633884,-0.2515281407582048,0.009241195221254899,-0.1381170814823713,-0.2021348671375966,-0.19681682550179488
Cerebellum_Crus1_L,0.08222968541950866,0.021072587077637775,-0.29061682412739526,0.3728440508162872,-0.35533291347392404,0.14992283001030482,-0.12218646640758064,0.32734096916870675,-0.32395927635732835,-0.05583784736089789,0.456570128995275,-0.3735643823735707,-0.3229826464363827,0.07745723054071244,0.05293085024026476,0.02237501537191145,-0.35393371702307536,-0.27866589679315673,0.002933946565122763,-0.1927629583407527,-0.11015004268013455,-0.18050531172390244,0.12450268787241604,-0.14152228945868983,-0.40304914210171255,-0.23117593691515492,-0.12091333436287385,-0.2628746502250023,-0.33620061879657387,0.49550304688423735,-0.04084293140559572,0.07364998532941477,0.26610749759741353,0.2892458501671799,0.01856462480649124,1.0,-0.4488025815924087,-0.032509281890306926,0.11752355283224772,0.04062220204805709,0.12435546211408395,-0.4779679345863631,0.18232045196357724,-0.4537396493541824,-0.03428739905392359,0.09233390259535289,-0.35360655499225896,0.1594263147500652,0.399050302698467,0.42357226580135593,-0.21396762044868087,0.04994730164570086,-0.1748065730139223,0.3754765478123718,0.2680190176328232,-0.501617456298561,0.4022923204076255,0.25851364258441983,0.292537854622941,0.27580256403612713,-0.22775677918437326,-0.17696016967755498,0.3553450123429132,0.5465833525687741,-0.4072451297030871,0.338461221494997,0.02130215631518925,-0.33685087126358687,0.2325992079605029,-0.019525891564228282,-0.3583702739296864,-0.3443194191092906,-0.38355159482826223,-0.17828109239197526,-0.092631487352048,-0.059337523854718056,-0.0937422137124213,0.2197296121863449,0.29843237353432245,-0.19809705792372825,0.26728241097196626,-0.3187168951890687,-0.08999942298486421,-0.41190092000484363,0.24379761139565526,-0.4904036229402243,-0.4156759747962165,-0.18007518421867977,0.09781525214372933,-0.20522803480828566,0.3301981170859055,-0.5423416864493932,0.3119414139002099,-0.3155571115827381,-0.09847629698197424
Raphe_M,-0.1194306969936849,0.34570201653795096,0.2625363192819435,-0.5469708874108342,0.6436894342602004,-0.05191045834659301,0.3171170783246549,-0.30231956295333845,0.24864412835360952,0.24570170766058266,-0.5791755073278182,0.6783694009696026,0.3752193941245776,0.037244287045682445,0.019937878242028743,0.2623512570619224,0.5282872900527905,0.383393417627744,0.07602966065232163,0.11838229187446869,-0.07564582964507084,0.5104113890920909,-0.04967818455793603,0.4388430282858751,0.47464597856794505,0.6426822956189524,0.31137174087544106,0.11119858673076072,0.45680064584320984,-0.5460077247317381,0.4776225081778035,0.14033505122638273,-0.14419966404779627,-0.2714297357112384,-0.2554486822880929,-0.4488025815924087,1.0,0.1989795944743998,0.11643063161778398,0.15382916946157973,0.038641670927134615,0.5136830341936099,-0.46705930003800855,0.907307569207801,0.10410936431974327,0.013503570175481991,0.5642474055551157,-0.02529893268195551,-0.5057640356579203,-0.37945306996209704,0.09192425250793697,0.09584006781632776,0.5290035164539675,-0.27903548787429794,-0.21658608595715173,0.6917524093968653,-0.33211812397470075,-0.23885241660103135,-0.03159620271268671,-0.02594718503532624,0.5378422186667632,0.571331634388382,-0.12670414512686093,-0.4730222933941838,0.6495513047442791,0.17394458343511662,0.025177210327358892,0.5691506988093444,-0.15796613590576913,0.4555417092129282,0.49117451617479924,0.6878837763349885,0.46239052110942347,0.4238570802236925,0.43412840464708385,0.23731091228264017,0.41521065718150524,0.009360355496638871,-0.26526286813738104,0.47920551274869955,-0.3547774336651993,0.249885601418061,0.3536353501192396,0.4563075034701692,-0.5203614414137943,0.5750977104848584,0.6224199890416248,0.2802754357651958,-0.05699333143725894,0.5753522028395632,-0.2352431631171245,0.6612124808804031,0.056864979510031805,0.6726325841187729,0.5935057984688611
Frontal_Inf_Tri_L,-0.10500309591898305,0.4194546535093683,0.24018855354153615,0.05714897598495419,0.48399951464455293,0.3652013908743449,0.7115194714390187,-0.11078939038696738,0.004278172464035877,0.546909008061476,0.09861521047642637,0.3539845947782034,0.37718054852383104,-0.08895559373394003,0.474126641387609,0.5274118717268302,0.27038831350722825,0.5320713897258218,-0.03170770532431068,0.5934398582054127,-0.08905382665560593,0.36036484578022293,0.47866176487946044,0.5936322563222538,0.5047453417794094,0.457008166699187,0.323326002604443,-0.02228951268052647,0.2638371310248281,0.07146931252666786,0.19480554596140398,0.48018885400394434,0.3853374789849815,-0.06784179985238264,-0.25969152007763535,-0.032509281890306926,0.1989795944743998,1.0,0.04123986807060212,0.6374610220568121,-0.04228050384910689,0.27387044154140117,-0.3546503083093191,0.28286885664840555,0.07973876201313872,0.5777020251461114,0.3329763107035585,0.18124715876601258,0.06400178630467052,0.28351868406706254,0.10523590713194889,0.13217988956826304,0.4582851219481373,0.2600293601390667,0.4205582878215124,0.32428704374281203,0.24704499817346032,-0.07487987240659838,0.4744041134334099,-0.07608322209800693,0.50834833222058,0.25429300376570024,-0.12917320553970263,-0.07624344006628704,0.3935969426247595,0.06105443143537926,0.1803369506073286,0.5411232750644684,-0.21901413365067915,-0.024706835368977564,0.5182099716537657,0.3887642040131454,0.36015756321871534,0.6429802834241402,0.39914948102960246,-0.035643742418760976,0.32547068947206603,-0.08856455872085822,0.03644963497836232,0.2811350383800194,0.13843344872480465,0.41657944679520464,0.42470035482872215,0.40716601674405295,0.14262873399453407,0.32769407736749434,0.08354059391185405,0.11341600145536518,-0.05681328658802482,0.406858382570803,0.07370922151391547,0.17459951794131623,0.22214174119029487,0.13982405639293874,0.35254493750926
