,LC_L,Thal_MGN_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Thal_AV_R,Thal_VA_L,Thal_PuM_L,Paracentral_Lobule_R,Thal_LP_L,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_LGN_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Thal_AV_L,Hippocampus_R,Vermis_6,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_10,ACC_sub_L,Occipital_Sup_R,Vermis_9,Temporal_Mid_L,Thal_VL_L,Frontal_Med_Orb_L,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_VA_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,ACC_sup_R,Temporal_Inf_L,Vermis_7,Rolandic_Oper_R,Occipital_Sup_L,Thal_PuM_R,Thal_IL_L,Parietal_Inf_R,Thal_MDm_L,Vermis_8,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,SN_pr_L,Postcentral_R,Cerebellum_4_5_R,Lingual_L,Red_N_L,Thal_MDl_L,LC_R,Rectus_R,Thal_VPL_R,Fusiform_L,Vermis_4_5,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,N_Acc_R,VTA_R,Cingulate_Post_L,Paracentral_Lobule_L,Temporal_Pole_Sup_R,Thal_MGN_L,Hippocampus_L,ParaHippocampal_L,Cerebellum_6_R
Thal_AV_R,-0.23881643523251117,0.4725023311502321,-0.2605331203715495,0.6289884268510407,0.2943477082778576,0.5569749833840464,0.013430605893377395,0.019490965382223044,0.05097346917361686,0.7664820071441503,1.0,0.5440330975624916,0.40404588679726866,0.593280690898123,0.6719800458439985,0.02434154392624549,0.3557560984691871,-0.24095174619733015,-0.1055281948672438,0.40784733899947606,0.38908959604351334,0.6049391621242607,0.6930240055646716,0.6073823925756937,0.19242206676443557,0.6255501155496888,-0.34235370843391827,-0.0669984535907586,-0.0076907862299128195,0.6671275727135924,0.3677253904306635,-0.00425115580735867,-0.5840983149936909,0.40939669155799757,0.2592330421910496,0.6415484800172019,-0.03484732781141166,0.6967742720153978,0.613124623883892,0.6909250673114758,0.007854584808517428,-0.0666037515400142,0.70056676509308,0.12377886862528707,0.6041076027107214,0.617714586565418,0.28601108548609305,0.34119867263155895,-0.16314487086979476,0.7095480556835139,-0.32396582413076314,0.7462337578755851,0.13345474803947902,-0.0303357083956023,0.39537293061285567,0.11205892653639045,0.6910867074057953,0.5354613218519783,-0.22269551852427763,0.5465535659404587,-0.08563117474787912,0.23754072222897235,0.6534848941562394,0.681964899352147,-0.19397624993929574,0.19205366014535455,-0.10933461791610861,-0.16298665772353482,0.20390527747872775,0.725246595387715,0.4863143702099387,0.09817588873714417,-0.12123239036514255,0.4556037813790332,0.7252867132680328,0.14333346371088715,-0.14002606042264024,0.7475931537909923,0.019064502722341854,0.463244153084953,0.1804089216902655,0.12207874311017665,0.7175759827086298,0.5908169567070375,-0.09149261531469614
Thal_VA_L,0.10905471569342993,0.5271290182430098,0.16108854953253265,0.4463601395963937,0.20795497340254634,0.5785151874128371,-0.13217881759727168,-0.024369155368843164,0.01605696162145203,0.5273932045949423,0.5440330975624916,1.0,0.505064877852414,0.5172556628583922,0.30560116054249603,-0.09408740571022405,0.3154993701466638,0.38142258674382307,-0.040879976293006444,0.5209447004126861,0.27813864566112295,0.3834392816462127,0.6106773797405257,0.6017039572247002,0.7331610909206742,0.656710429457035,-0.2849654957832684,-0.13094309611591887,-0.05264198194085865,0.40120008754375114,0.0804938557633901,-0.22122876001316774,-0.35916152753478764,0.23594360070427564,0.14781485678164757,0.5662994965239061,-0.13236234637781588,0.7704318183945861,0.5355577489342132,0.49324510846712877,0.21826238363026385,-0.11809908188551016,0.7109715149204188,-0.11669738380858938,0.6884398473251203,0.5945281769646694,0.4182453296272254,0.13123380730736459,-0.041856795227563234,0.5289696616134509,-0.480308951822956,0.6726874628468104,0.2031981163916377,-0.051515541772181775,0.38022021703475606,0.21559611757683123,0.6830560357790028,0.679755990693691,-0.0638154464297161,0.7385569942816991,0.26114554023142866,0.14722295237072425,0.6548194223125011,0.3176092766637078,-0.19343515431614317,-0.002554962225138886,-0.4153615449284503,-0.0938915154181475,0.22163213204759624,0.6846488526945749,0.2861328596809829,-0.011688833857346436,-0.06043972657351143,0.6851266674733535,0.6020926783883711,0.12243966995834822,0.01552796424975013,0.55417845626918,0.20694207312769233,0.5022088407766747,-0.17010586701416208,0.3407881018223469,0.6594960389673152,0.506329885034617,-0.07961584929213592
Thal_PuM_L,-0.12219637031621622,0.4964271311779205,0.0937461602624794,0.14098780988703655,0.24401562273598718,0.31548926261827337,-0.016695429233786713,-0.14778885298738925,0.22124341758471192,0.4358197109996751,0.40404588679726866,0.505064877852414,1.0,0.6220717981719591,0.5632412648676574,0.15887662507617228,0.5400122064227116,0.014633202181796432,0.4292967232485794,0.7013565026124645,0.45099437698558237,0.14451723031114902,0.6282115205097343,0.7210619293848725,0.3545879022253114,0.40133879384458915,-0.22865523556056858,0.18613835751577626,0.2428195296713021,0.25065885147184375,-0.03481997904904301,-0.11259867282089414,-0.19128509157148713,0.08077332958175301,0.43029507962049923,0.7887738954649294,-0.008818653592241798,0.4921267017370014,0.37541011700475896,0.4523029047290235,0.2826790797264417,-0.01508097695219339,0.3084043690249934,0.17394973404502684,0.6323443581697112,0.6780426558252093,0.23097535763494872,0.42308043745349705,-0.02640760880347761,0.30099472466282384,-0.07091276951797683,0.607234966684803,0.5484909920632496,0.1492320922134947,0.6123733333975611,0.08042066570149023,0.57206606098377,0.23224692921096926,0.07041816843688715,0.32406315422212834,0.1051985590476363,0.4213736266905848,0.6831392729162951,0.22446274890382603,-0.03194919444767566,0.36675513408456656,0.1352765973134869,0.05558807693942063,0.2865809903674533,0.5525633582750776,0.4934888459962834,0.07295334745862209,-0.12004580217535482,0.6570063820941431,0.525398303803583,0.19186174811191717,0.017796561157363416,0.18333214475277768,0.40904647666994637,0.6276884787338876,-0.014569850179161249,0.5758057906364666,0.645404201709213,0.6307676498168798,0.1015199179100421
Paracentral_Lobule_R,-0.22165375674326437,0.4741056298075315,-0.011009235513112543,0.3777159147686065,0.2803311429651506,0.3885295442304122,0.23802684329254278,0.049017522024006194,0.09783631608133112,0.5053231889313778,0.593280690898123,0.5172556628583922,0.6220717981719591,1.0,0.562942008499755,0.1908145784036554,0.47593097492336595,-0.0764094280393171,0.16114208188762474,0.6744547191476259,0.47882168077771337,0.3740803404576426,0.5508183557374196,0.8536411960491348,0.3376216759810478,0.44371095817048345,-0.2638404875428172,0.12425567331854893,0.24945257463357814,0.5724890023179361,0.2129525364607848,-0.031225476568623955,-0.38599725058790035,0.22390799610676915,0.3856757399318968,0.7184740539024811,-0.014547445784569124,0.5183945584085917,0.5021663446977425,0.6142814893877465,0.15099947719689694,0.05236989420866815,0.42341144052345436,0.0864622455360334,0.6073293899527284,0.6783016767986201,0.16695136538777938,0.4209707339081129,0.012279886719192324,0.518343457760573,-0.13446156927632957,0.6573319270901465,0.3142883020766692,0.26683886477358076,0.5419689484225245,0.13066610702413445,0.6405606311816622,0.3143700194557903,0.06879309608112646,0.3623507153950273,0.052718232428941074,0.35162172483497517,0.8725726551242461,0.45708336697328666,-0.0915177459813486,0.2727649437396597,0.10113511692721751,-0.1013460215969556,0.3458252407390565,0.6046968961521199,0.5374084693376161,0.15416383578641876,-0.16226500212668388,0.5614707356856069,0.6585105821714766,0.24204737139106638,0.10706631658082329,0.37395239140175013,0.36790980689288477,0.7818875972636046,0.3007459431914396,0.3084260128245047,0.6080180266180434,0.6563760009010802,0.12337384782934188
Thal_LP_L,-0.2672901073323139,0.4022163727757346,-0.16594940088119603,0.4311173810546797,0.14059350989529085,0.4138344149410451,0.1509270380162211,-0.005773501793493946,0.008676210838046481,0.6215776284373392,0.6719800458439985,0.30560116054249603,0.5632412648676574,0.562942008499755,1.0,0.007303892859320048,0.44135899715059906,-0.2637881304582151,0.05351604539500847,0.4125397835788475,0.3763768782721128,0.4101842685642449,0.5635195464802768,0.5874037945894683,0.11990286417573238,0.4142713555532887,-0.26881884444833376,0.08081511914905926,0.12398837480369464,0.542451826285919,0.34511376885600903,-0.0707219931228698,-0.4324783034019062,0.27488894507717476,0.36758911886097145,0.7326999434097269,-0.012437733040465235,0.453695458943556,0.4644952253391998,0.6183326320664622,0.027480018947006364,0.01616494205546233,0.45691061094152263,0.0887466171075791,0.4826864633922461,0.5549513591259053,0.11325190312000423,0.44136407669308203,-0.1644860759119399,0.5536706662929876,-0.07517189909888958,0.6429555564473592,0.20759198467308196,0.07849838547416031,0.4701738916780596,0.10453129785036286,0.607497844369544,0.2741233297642879,-0.24114447603976025,0.24754828710437923,-0.08095588471643428,0.3305977952743753,0.5955935926091536,0.5883913698568755,-0.10981908994963237,0.3394585249368412,0.12883950544196876,-0.13902297236332326,0.16905855546641818,0.5899662967402501,0.5556448213345867,0.21110081136894393,-0.15716889080362034,0.4397573360272332,0.6343007846872581,0.09225109677121188,-0.1696804892755016,0.47759187199918024,0.06759679609233853,0.41707345605890617,0.06733161531499193,0.2371060027051346,0.6182668426725688,0.5841755606623866,0.005351731865136168
Amygdala_R,-0.13923163469280378,-0.00569389180382919,-0.05164185771822682,-0.07766583957534977,0.18213921221240525,-0.18253828117177737,0.293568367840641,-0.1515862677827434,-0.0348972311392046,-0.07752458165723257,0.02434154392624549,-0.09408740571022405,0.15887662507617228,0.1908145784036554,0.007303892859320048,1.0,0.14370469643149106,-0.05277192993254857,0.1547209193622055,0.20400290708477878,-0.04345234163930115,-0.03658206489968313,-0.06605062218089663,0.17676519934167773,-0.10557042036361305,-0.2039328223397439,0.11248107767489013,0.16500350308514794,0.2966290335227393,0.03880780520831993,-0.03999340892146421,0.038374559209286424,0.03277597006124417,-0.014867640595473634,0.2505863429578687,0.16894287935963925,0.03571025625344618,-0.1868980141166812,-0.03291154048152656,0.047630846367140094,0.14246179041109175,0.12522369306541842,-0.1572739832784214,0.2759363746623847,-0.1136021730794889,0.08096771425901449,-0.2353411923246462,0.1447019831028905,0.12606036665848647,-0.11397209938592463,0.19116704746912644,-0.0723418436871386,0.0904728379704027,0.1802781887395942,0.1539242199509198,-0.2933725118955335,-0.10738736155660095,-0.24041884929654028,0.20023807864850793,-0.10584426077033975,0.015023495173418085,0.2469981013492579,0.10529627552629024,0.08134862033389888,0.03078706022944046,0.0036587604632984543,0.3578232586522752,0.034801752621872246,0.2592591168462604,-0.10419868797766253,0.2636690055924139,0.13533864034223483,-0.08389570671692034,0.003102196877261774,-0.022144927995647656,0.16188904959511488,0.2629281288810651,-0.19200274032221382,0.4060744153242305,0.10081501462708506,0.3407841690204422,-0.07800333401013253,-0.06327103722663234,0.23340761611485195,0.21690475904435141
Temporal_Sup_L,-0.402910062739531,0.2215324804201239,0.021191407064334197,0.16343821625547175,-0.020664291411300877,0.24878612556332266,0.029976732129409583,-0.036227305991587355,-0.1338795155860253,0.16423775298856308,0.3557560984691871,0.3154993701466638,0.5400122064227116,0.47593097492336595,0.44135899715059906,0.14370469643149106,1.0,-0.07860094350533567,0.10001684366277085,0.4207241678688605,0.39605873516765777,0.21065590753704408,0.5412577190983723,0.6031796494843448,0.16488033052006562,0.25924379316262525,-0.2833628908583095,0.23407114461929385,0.26195213993140004,0.16319405126938305,0.2703309218724679,-0.07335667610753338,-0.21887277282869222,0.2268003596721226,0.8102244334108125,0.6014022386896195,-0.0034181685020430934,0.43621386561751435,0.2724198028742255,0.4254100118783127,0.06767583770986223,-0.1545391482373908,0.3457303766262852,0.05980057191186429,0.36398235402655793,0.4344234945838372,0.25414426840542415,0.6548724737109541,0.03839368812524845,0.2691994980314246,-0.06585388625909452,0.49722664276323497,0.3479759583749364,0.09419446976570933,0.26864342649155704,0.07732373409683538,0.4153377066857596,0.10011597357252013,-0.006927965364314829,0.3069581727210224,-0.0951007107093893,0.08576270460398343,0.42895242783782067,0.28232648092976653,-0.21589197256530904,0.19861432762624534,-0.0016036949893132263,0.022858346008828554,0.21001709333989388,0.3256225244480536,0.7137041604949138,0.054504335909813385,-0.01813023706100486,0.6008222228531283,0.3482270347835767,-0.05031546524694947,0.119416169954149,0.0790710190062224,0.36546892428014655,0.38142144068893746,-0.04651123126947106,0.19405106025522048,0.6335308437127805,0.48873296032008995,-0.12327026937730738
N_Acc_L,0.3167565286368783,0.14098683958236144,0.34089175299546265,-0.04584592967978738,-0.06683734191304286,0.10801642410937883,-0.11777432666497238,-0.03488767938116531,0.037165358351812346,-0.09842857221453155,-0.24095174619733015,0.38142258674382307,0.014633202181796432,-0.0764094280393171,-0.2637881304582151,-0.05277192993254857,-0.07860094350533567,1.0,0.017988206244113097,0.06793912157139577,-0.1971855511261946,-0.1219370106435115,-0.07215327322698521,-0.036512867277393724,0.5138845382064631,0.16761665629472608,0.021352260754692796,-0.09441444891546127,-0.08548844379302656,-0.1735071148222121,-0.2021348671375966,-0.14337975543908427,0.07543706506065118,-0.10865815070563699,-0.120045503092975,-0.09254414399542542,-0.1345929395441787,0.13184027150590705,-0.07138031116127413,-0.09875544862302794,0.2419491197598596,-0.1365773191238674,0.13365907531587715,-0.19370375213931382,0.0787983367131921,-0.04114259076473404,0.163525342503627,-0.18734710415378722,0.08824385262551154,-0.06126455350282512,-0.2515281407582048,-0.020062745008304246,-0.14130315539091254,-0.10431717148636803,-0.059153257349819605,0.10778382721497003,-0.007470266466893405,0.32784499988348137,0.10452043458573104,0.2540310934362943,0.3189490164382111,-0.10530302986735733,0.01856830581118224,-0.2610455734136278,-0.056050494483123346,-0.3175293474225049,-0.3686792646079307,-0.01352748225365446,-0.03091253344146038,0.03060706535828646,-0.19681682550179488,-0.1381170814823713,0.05525388986066867,0.20047076088072577,-0.1043341782562134,0.023625485390353917,0.035889493075146356,0.009241195221254899,0.18250723119810422,-0.036713295500829864,-0.30458996916734904,0.1534921571567348,0.005613034747325315,-0.07393162454070065,-0.027354907055885645
Thal_LGN_L,-0.051941211236040744,0.10597412979310034,0.13006889248978293,-0.3665113423626066,-0.004115049835248621,-0.25425606237230275,0.1316579422680748,-0.05964085705624712,0.2972912961350381,0.05294352995401297,-0.1055281948672438,-0.040879976293006444,0.4292967232485794,0.16114208188762474,0.05351604539500847,0.1547209193622055,0.10001684366277085,0.017988206244113097,1.0,0.4684524371268665,0.2596678090863557,-0.329542242531744,0.1843730593685725,0.28524406803322444,-0.040493396992466735,-0.041468835893134944,0.19193794599345507,0.3647638232551969,0.3685291915798415,-0.20792236132601655,-0.32262570086038095,-0.07938774100600456,0.2851080280279933,-0.2979599167227383,0.03364620008263082,0.27243694478648617,0.1583900759742287,-0.03339989926521717,-0.15339784759468497,-0.04919925265781188,0.13968803167349642,0.1848084149408112,-0.30098406452719834,0.20764076268431764,0.18072931230234562,0.3416436146070535,-0.1277353479799485,0.1336667018219106,0.13689539854852503,-0.32396376814738104,0.21808699792399042,-0.0572141234097234,0.48422702248590493,0.2410020196626777,0.47221108642615045,-0.057466805756978545,0.03968600875778654,-0.2443971179181282,0.36033406367760457,-0.08407094860464243,0.0011657943680658692,0.3866995794853184,0.14163147072285387,-0.28541995542302095,0.2897938776309896,0.34361977303761887,0.4435543757438083,0.18916204793486166,0.0504111729284086,0.002129530181107322,0.0649122291556802,0.07136111312053307,-0.07076908204447713,0.0726237471292038,0.030354426930692714,-0.014316416288916766,-0.0020497039764590733,-0.33843707191421424,0.4180708054280913,0.3729990054440446,0.10529682125808525,0.4302524055129623,0.08423443342749343,0.14019492757365032,0.30184196328606944
Precentral_L,0.05315278669601297,0.3557636811663655,0.233818038934042,0.10283899479412273,0.2057061113729388,0.08792356104866543,0.20853758748291643,-0.041793281702630976,0.20266721368119528,0.4582057357759932,0.40784733899947606,0.5209447004126861,0.7013565026124645,0.6744547191476259,0.4125397835788475,0.20400290708477878,0.4207241678688605,0.06793912157139577,0.4684524371268665,1.0,0.403214661318444,0.08929825295845609,0.628009758999877,0.8632988223857094,0.3137920681512461,0.30466651295963576,0.13397617342003082,0.43832375168738613,0.5451584202805151,0.34012091970721287,-0.1602691485103685,-0.16046731177510057,0.04437131222382222,-0.13574301767124888,0.16972680376950136,0.6806796037165037,0.14788435068519382,0.5598815415240246,0.3932677572998304,0.3738310879491053,0.02540960084272081,0.20167256889565624,0.14441785715000838,0.09426645476365852,0.6773524422176972,0.8568360148704256,0.18928968234565333,0.19109989180185144,0.04895371628847636,0.09006899531020479,-0.08234959082906688,0.39024307160781185,0.5232445376771068,0.45438307186780913,0.7424917037335609,0.07198056033165946,0.6088321804032526,0.1261557462944774,0.1994935747212056,0.38930607172678783,0.11744725435432445,0.4786316487050761,0.7204725948112367,0.11272428572619933,0.23567132669927168,0.387048955773704,0.2709801732474178,0.07107567800522871,0.11729421575566609,0.43850646759534995,0.3429437628475697,0.2505204825414014,0.03358069414293605,0.3852972512783623,0.5812596040698855,0.21530638465860177,0.07849918947123867,0.11118652333109705,0.6536021244006589,0.8018211566347326,0.09026237032486839,0.5354969156859833,0.5012347357873559,0.5065838609914268,0.3068812071325434
Raphe_D,-0.2547357010237146,0.35470048196974996,-0.10758295394722629,0.26907514358999957,0.10944373278824417,0.3098784935306921,0.007861186143779795,0.05777356808599058,0.09226480893072073,0.36984910664279014,0.38908959604351334,0.27813864566112295,0.45099437698558237,0.47882168077771337,0.3763768782721128,-0.04345234163930115,0.39605873516765777,-0.1971855511261946,0.2596678090863557,0.403214661318444,1.0,0.21402917427660986,0.547655936229377,0.5595144217763376,0.11310713423088231,0.4679257279646872,-0.14298281092666107,0.15156208227120718,0.17998488994163545,0.3544830558027195,0.1646372400837801,0.02150719782200064,-0.04912877678688508,0.10836158861398335,0.28661207812679385,0.44413539680907416,-0.09502338552903374,0.48909368326862374,0.45678722295152413,0.48396342792206964,0.0851063764945628,0.015167367654477393,0.28405016204532557,0.03642790173211257,0.4832712201727587,0.5095750241968281,0.26461096195575645,0.35117468833937443,0.09268597421389801,0.30327879835123095,0.04682856202425927,0.45217694111795065,0.4165518336425856,0.20408737441700642,0.4096342831828074,0.1547338903243302,0.5012815656311372,0.14796005454736064,0.026822347208270692,0.24940315043527006,-0.05887200511754503,0.14060358792377525,0.48829992419365525,0.3360489803608436,0.03881709344486437,0.4277208172841652,0.09871448018432456,-0.028639782183964697,0.20513061210629183,0.46179391127008,0.34586983407433797,0.2168620769870968,-0.11403065824757311,0.40896092783245747,0.47434194337092145,-0.04958293119295531,-0.07226060641647668,0.1831334967610202,0.08204774896636265,0.4961409446636192,-0.0029741302796978245,0.38111430002637525,0.4819454956332376,0.3550683665695147,-0.05468129774848973
Frontal_Inf_Orb_2_R,-0.12839390557868874,0.17713361737165542,-0.18939359089918645,0.5281714259054897,0.1160398043712388,0.5561892933842917,-0.12351524179922677,-0.12373107988318796,-0.31235575559932954,0.39838616187196296,0.6049391621242607,0.3834392816462127,0.14451723031114902,0.3740803404576426,0.4101842685642449,-0.03658206489968313,0.21065590753704408,-0.1219370106435115,-0.329542242531744,0.08929825295845609,0.21402917427660986,1.0,0.38760974732081954,0.2798127314382584,0.12411878081335703,0.3813322995259743,-0.34090028991996035,-0.32996123570026475,-0.2884751579008055,0.4386729659856527,0.41018394405108144,0.061644031772269285,-0.563756969966931,0.37399244161181816,0.1408639858299089,0.37138980209640465,-0.09938794646944343,0.44457112888699035,0.47786080414433757,0.4283521502672401,-0.0007829094455609401,-0.013712129524489415,0.657361745119801,0.01483416620262423,0.38449685719953347,0.2630301286045423,0.33235763188981426,0.274580833705408,-0.2006298591898135,0.6729945352524436,-0.41342801298843224,0.5842734584562823,-0.0780635065781307,-0.20431004677014203,-0.038736934430317074,0.1809208348286744,0.45145518334185614,0.3784233601524412,-0.2761377446516138,0.3919890687120739,-0.2704211955618478,-0.024879474006730615,0.36031513457621217,0.5716199478497984,-0.4374501630252859,-0.1957085648826302,-0.3329374084804042,-0.07150092391949267,0.22031326828149755,0.5133525869325363,0.38518528619783077,-0.09109481576205328,-0.12738384828212418,0.33230632926694603,0.44995391294935155,-0.12600770088575242,-0.014882868899145474,0.5685236997045738,-0.24773552819518194,0.13321189538014386,0.05199129694168945,-0.01785686315652085,0.46966167251247537,0.4189802775122054,-0.11068139081262975
Insula_L,-0.18023289540434287,0.42749434854962776,-0.042663141538544426,0.26836523329106193,0.2019535780486626,0.3749221028657418,-0.09467093035784124,-0.007653641734056278,0.13192692568769415,0.5975047032911214,0.6930240055646716,0.6106773797405257,0.6282115205097343,0.5508183557374196,0.5635195464802768,-0.06605062218089663,0.5412577190983723,-0.07215327322698521,0.1843730593685725,0.628009758999877,0.547655936229377,0.38760974732081954,1.0,0.7182617981995583,0.2719924380276514,0.5963522267261807,-0.21087201686924362,0.15290239346470244,0.18459389934777215,0.37983982359540597,0.1231298249123803,-0.08672354639697631,-0.22013051873466366,0.1875226664376046,0.35737509432672326,0.6908788497551095,-0.09158625046897068,0.8023727146568985,0.5186439298120192,0.5542711736393953,0.07536956743226442,-0.15952746868097678,0.5662127309974062,0.061707611162491356,0.7183742073198729,0.7385966382514569,0.3534381379065992,0.4667229645325771,0.06075219649603851,0.42746215819619243,-0.23136824958777436,0.6419815598206118,0.41853233411044194,0.14143865973972988,0.547234829060961,0.13639136683474112,0.7446241363665188,0.3582662935627356,-0.03283922348059519,0.6644068209897218,-0.07360942225380135,0.27794561756151964,0.6602079579215433,0.3585915124294529,-0.03239332024358389,0.3605514376454044,-0.04098157074915765,-0.0255505394088042,0.17971532884584315,0.5907156117128203,0.48509329174227744,0.07586316501998992,-0.010813212659345576,0.5657188658675433,0.7393680151205007,0.043033700779373095,-0.13532279797999994,0.39681229110111216,0.23302232408803855,0.6039952699874712,-0.033088777342557864,0.4548963705438785,0.7622333032158074,0.5070510735562245,-0.032536645514606825
Postcentral_L,-0.21376826246431835,0.4850213886204495,0.07126775771862752,0.35887350427803705,0.25811428047404916,0.3426500511520673,0.25967203804974365,0.038262385451841595,0.09493070506478259,0.569651563162422,0.6073823925756937,0.6017039572247002,0.7210619293848725,0.8536411960491348,0.5874037945894683,0.17676519934167773,0.6031796494843448,-0.036512867277393724,0.28524406803322444,0.8632988223857094,0.5595144217763376,0.2798127314382584,0.7182617981995583,1.0,0.3670348400911736,0.4798026276356026,-0.12275298972003476,0.3059209915138793,0.4219232089723241,0.5513011216705159,0.16432814172252008,-0.15213179089170706,-0.19342168459535652,0.11626061386277904,0.4138066535018386,0.7970295583720564,0.04107328552668922,0.6704694277278751,0.5713351635715642,0.6405754550284148,0.08271388614686101,0.10499887124487188,0.3956235600983459,0.028114870062692737,0.7115398809118847,0.8356931376391226,0.22314923458568586,0.3714996486318377,0.019418729385143947,0.3877682542203879,-0.1327819924621731,0.6559832813211667,0.4728586739479893,0.3799254638429728,0.700754397244443,0.06268638201229318,0.7329174034422814,0.2689830728956524,0.06062717046266621,0.4685601856321128,0.08049999670815697,0.4121412291920188,0.8699908325101207,0.4358795431008093,0.020830576463956602,0.4159002680286103,0.14509989506501225,-0.089868671350512,0.2619957681404971,0.6287495609265747,0.600862235234081,0.2611727887504056,-0.03910048025138089,0.6092349515373979,0.7138826538440404,0.17087800386537233,0.0534843548296395,0.3102753998331944,0.5039827820121314,0.8200973003064029,0.16897312912450466,0.42094749125094777,0.6805851740316751,0.6484139042284276,0.11467678761617071
Thal_AV_L,0.05415379696908114,0.43491969239467015,0.21154611927402694,0.3836835207189918,0.04033965986432995,0.543109371543357,-0.03357484557512482,0.038544198202790585,8.70206218059923e-05,0.21575975112961474,0.19242206676443557,0.7331610909206742,0.3545879022253114,0.3376216759810478,0.11990286417573238,-0.10557042036361305,0.16488033052006562,0.5138845382064631,-0.040493396992466735,0.3137920681512461,0.11310713423088231,0.12411878081335703,0.2719924380276514,0.3670348400911736,1.0,0.5261926988993191,-0.21788206528788082,-0.19438942419878755,-0.09829048268849086,0.22761400998877995,0.09482730199972363,-0.18069671092650544,-0.2240480811730536,0.11267282112723602,0.10096864251509954,0.3388967651548165,-0.19677889255562575,0.5317978227467559,0.4051464315318255,0.36471817661188505,0.2500722373425556,-0.06912810911678026,0.5434876222030746,-0.26490513216481,0.48983622341118127,0.39019165738944184,0.3131672642085394,-0.03389533816279461,0.052951971505641654,0.38705085341777634,-0.3467360791806708,0.500281732185107,0.034581344274102664,-0.11811605326216305,0.1712607490193323,0.14208038019177732,0.517166756122603,0.6346201375572602,-0.027386005401915863,0.48074991306155307,0.2973906622780775,0.055731030742658366,0.443404180090839,0.15357564288957437,-0.12356647491973588,-0.1377322413234581,-0.4653419908689069,-0.08968884009402471,0.1238104547399602,0.5305920542958161,0.12669305433912864,0.014006460145465258,-0.13240037375446995,0.529721740981876,0.3683073999021393,0.09556725365980866,0.166540808379985,0.3744933390797858,0.1943140047378845,0.3100374907478193,-0.21298588052586184,0.2729820604880881,0.39025228104951004,0.34270124309447486,-0.11583163767542459
Hippocampus_R,-0.24325932412633514,0.5711973054792843,-0.1420571935105064,0.6584824829128547,0.16764259128217876,0.7546658316508158,-0.07473144113532557,0.023311254646184335,0.12058970506778761,0.6155940133132831,0.6255501155496888,0.656710429457035,0.40133879384458915,0.44371095817048345,0.4142713555532887,-0.2039328223397439,0.25924379316262525,0.16761665629472608,-0.041468835893134944,0.30466651295963576,0.4679257279646872,0.3813322995259743,0.5963522267261807,0.4798026276356026,0.5261926988993191,1.0,-0.41690785722332074,-0.085547170275758,-0.05901493638809626,0.5723564016012176,0.33886587434800125,-0.10180762406034444,-0.3410225913547478,0.3590895370289198,0.1800712808602088,0.49335868091014284,-0.21705405067415562,0.7027463904464331,0.6417374537783693,0.695549023541537,0.24388248657490333,-0.24560032852375438,0.7495618492794037,-0.10171814933076286,0.6347752073862116,0.5050595832721397,0.4265781084864861,0.1853075387906111,-0.023221149764529197,0.6727487953065927,-0.3505311391545213,0.7675918111920732,0.1505437301845428,-0.04143871293694461,0.3128672652927558,0.2839180389954666,0.6592214649288606,0.8183040314958614,-0.08770639480001671,0.6096643610041941,0.1353037191316829,0.08620540138000071,0.5774140836366939,0.5085840487834387,-0.19396810568121559,0.10811570610621829,-0.3877163960328386,-0.1464095670007328,0.18083526430685484,0.7839601617012686,0.3175281363709086,0.04268544929183293,-0.014969747644469306,0.603589283793726,0.6056748423894268,0.1180576906063503,-0.14793730458179274,0.7119506840844986,-0.027027842277615333,0.3764363853671312,-0.0861886859397143,0.2935807233883866,0.7192001179076493,0.46666008822505806,-0.30560365022431496
