,Paracentral_Lobule_R,Pallidum_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Thal_AV_R,OFCant_L,SN_pc_L,Cerebellum_6_R,Precentral_R,VTA_R,Olfactory_L,OFClat_L,Temporal_Pole_Mid_R,Heschl_L,Precuneus_L,Occipital_Mid_R,Parietal_Sup_L,Olfactory_R,Thal_VL_R,Cerebellum_10_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_10_L,Frontal_Sup_Medial_R,Frontal_Sup_2_R,Calcarine_L,Caudate_R,Vermis_9,Amygdala_R,Thal_PuA_R,Vermis_3,Pallidum_R,Occipital_Sup_L,Thal_MDm_R,SN_pr_L,OFCpost_L,ACC_sub_R,Amygdala_L,Supp_Motor_Area_L,Occipital_Sup_R,Fusiform_L,Cerebellum_3_L,Postcentral_L,Thal_PuM_L,Thal_PuL_R,SN_pc_R,Thal_MDl_R,Thal_MDl_L,Frontal_Med_Orb_R,Thal_MGN_L,Caudate_L,Vermis_1_2,Cerebellum_7b_L,OFCmed_R,Rolandic_Oper_R,Vermis_10,Vermis_6,Precentral_L,Thal_AV_L,Rectus_R,Vermis_7,Thal_VL_L,Temporal_Mid_R,Thal_LP_R,VTA_L,Cingulate_Mid_L,OFCmed_L,Postcentral_R,Calcarine_R,Red_N_R,Angular_R,Cuneus_R,Occipital_Inf_R,ACC_sup_L,Thal_VA_R
OFClat_L,-0.3426062981499345,-0.001930093351954243,-0.37525606187029376,-0.19144928307080522,-0.3597938524861517,-0.29301562380985996,-0.07992802206323485,0.36993012616108434,0.46416037123542325,-0.22440955488229575,-0.2948510141509087,1.0,-0.44574138449303424,-0.30321462939799176,-0.3791601124141845,-0.4043333871084467,-0.5598605471903545,-0.40515672401062264,-0.029964660477918955,0.05848588318376514,-0.3358098549423602,0.09949677302056928,-0.21244735590671443,0.4863310602378215,0.558218373730097,0.24286901831839205,-0.45229698874148594,0.538914635631794,-0.3675888306249272,-0.004410960536053366,0.10389520897040543,-0.3174749911518416,-0.4609871986392157,-0.17417371127999837,-0.15538797369089238,-0.477217854812135,-0.43190707089487396,-0.30965302151988844,0.47022775551768986,-0.4571521853757789,0.573323692718638,0.5824170566662286,-0.42522258178567157,-0.19397635358247478,-0.07573514846698404,0.029550210405221548,-0.35235136558127217,-0.1262723928869885,-0.2776748885169733,0.16303654195583706,-0.18045509729370626,0.13436534145565243,0.5103966975186225,-0.3720815381730709,-0.10927634528687184,0.4694069494555747,0.25193574408310543,-0.2861211714362877,-0.3475036409272749,-0.3917743531009776,0.4061612269120091,0.02787171770588817,-0.38209216488851094,0.12344660169408349,0.46402213982255436,-0.2607442605780421,-0.4824336893562228,0.3944541679446118,0.24052727644701435,0.14760792706951234,-0.271006777226673,-0.39275032587059305,0.032740434533712885,-0.3947175476521714,-0.18609368917033528
Temporal_Pole_Mid_R,0.325908148179987,0.5951563459216725,0.6882035189616934,0.6988674847696127,0.8481325458862227,0.788799856440931,0.3367108354065559,-0.5283209152482475,-0.8978802527473941,0.6096678886758257,0.7375328765362762,-0.44574138449303424,1.0,0.5785269543109389,0.6196697049205945,0.3200117001676682,0.7052402335197521,0.8210968567592565,0.4877376277081434,0.5397831722789984,0.7872465780580897,-0.3586222899835651,0.6268438857359552,-0.626044870451996,-0.7930765612518503,-0.35772313126179617,0.8895420740663078,-0.7176955172236472,0.7302800579589105,0.43733102799217494,-0.12617918425022664,0.9244610975027339,0.527052624677221,0.4082710274200869,0.7809033605295911,0.8432832448306996,0.926378164702039,0.6717966277608144,-0.6992770854659774,0.4527059476491481,-0.8088419689002123,-0.7419986849493246,0.6225281072166172,-0.05848543913065614,-0.3377154432780579,0.3520772790793608,0.7162132438191019,0.4734776031700344,0.8894389643275334,-0.24636850451534856,0.44330049756571827,0.16335529256255557,-0.727994975584792,0.7835881465304007,0.5709496521122512,-0.6354984527066792,-0.29467882083862856,0.3321268280374232,0.8192204546073397,0.8085983017853513,-0.6521181764601871,0.13455201883959017,0.7197753009480831,-0.5985788268925399,-0.8759378448269898,0.5751710385104933,0.8546835668426531,-0.6995851679386568,-0.3463979781595101,0.3085406677140529,0.14317650402073648,0.44569036563005976,-0.09182870332895066,0.8219235982967329,0.7537192561712419
Heschl_L,0.6372379078824122,0.4027829470558986,0.3170055020585852,0.5014208872286267,0.46768256202767033,0.7209394052878844,0.7004481291852854,-0.4723627575537815,-0.49115460861859006,0.35977786533406203,0.6778753566889437,-0.30321462939799176,0.5785269543109389,1.0,0.7787980294914315,0.4560400310179602,0.763564024433094,0.7003929420817558,0.44044401041555936,0.42492329623318337,0.6367465179224222,-0.30355635253096797,0.5562556426324753,-0.5307979276144509,-0.578478071322032,-0.04745720387941317,0.7497553777534487,-0.5812852983256123,0.7116829417323128,0.3906705863389878,0.38760833382506027,0.6349100414565961,0.6701274514603992,0.29613141217543326,0.6223468997976529,0.6626854268672572,0.55972723706275,0.7587497041672651,-0.10281265838224511,0.6012253314962498,-0.6261477671575469,-0.34715217330180465,0.8657794563867441,0.4066399467864783,0.14571691199023254,0.35298938586616546,0.49102431672205865,0.25679977956524597,0.46219723101923665,-0.09745295987982695,0.4963975307092917,0.4336272925493413,-0.6425680836764784,0.5972321316222349,0.5526659103707918,-0.5706454611300305,-0.18917075383106455,0.7664236703854702,0.2928432019517531,0.6516969666148514,-0.5888445561913374,0.4095114870357317,0.551256820426012,-0.21579979732800256,-0.5209372470076814,0.6956795557110947,0.7206863023385809,-0.23138404367960333,-0.11226886611790934,0.32202878840446875,0.3816572898502568,0.6230663528280298,-0.16897302731256794,0.6734314919504892,0.6938428007782768
Precuneus_L,0.8216178684619746,0.5244996563435678,0.6437310460537387,0.6545038496662474,0.453507786763488,0.5092233456864653,0.6338887473941287,-0.6241304892827538,-0.438290744841345,0.426708146040124,0.768732253488345,-0.3791601124141845,0.6196697049205945,0.7787980294914315,1.0,0.6482742732313448,0.8821147128932675,0.8114966203159389,0.3211982663431281,0.35178735113201165,0.6296531874087661,-0.4735626409669417,0.7012475639712286,-0.7663210138469788,-0.7539818926001364,0.009157626002447548,0.7794144498754347,-0.7285013303153679,0.5878270377987435,0.39039983514481047,0.48861216757523973,0.6290070080879292,0.8896455180678817,0.5560863799029085,0.6512897361079698,0.799747916177568,0.6789704940037764,0.7706594009991475,-0.2305230626152877,0.8350104681761044,-0.6509324246931973,-0.33740427323676425,0.8629273846697824,0.33509080760648247,0.17624698604963568,0.24152598585848822,0.6462738553340844,0.4914117385483837,0.5177562528793451,-0.006477943196561825,0.7302451859834316,0.4783243495310243,-0.7486425803806319,0.7886875462522269,0.34971217054081644,-0.623333415183778,-0.2294479541035714,0.7597658790890723,0.3862187795808594,0.7502044696414475,-0.7819574891521772,0.5594360016931277,0.37367250270749913,-0.06010667703947543,-0.49664091144527905,0.8620823269857691,0.6686791603063923,-0.10103909208488661,-0.090276023008385,0.4121187292368223,0.691131092770526,0.8576411987197167,-0.25783684716270805,0.8190114148530819,0.6608966428273365
Occipital_Mid_R,0.6800222510201359,0.022360176174993966,0.4725512818485083,0.3930885708022802,0.11891365911206989,0.19117993679521306,0.30518803687062274,-0.42053982722512884,-0.10045542990427503,0.18034788009180006,0.44234775948371313,-0.4043333871084467,0.3200117001676682,0.4560400310179602,0.6482742732313448,1.0,0.7165976458545708,0.47410377423795635,-0.1413461472711345,-0.028460071302735326,0.20185946421283815,-0.17616652943547384,0.36762814497758817,-0.6900798380117446,-0.6003044456848596,0.10878409024117267,0.4210836842449718,-0.5440275470484623,0.3662468921396169,0.003194708145040902,0.41576736664567154,0.1737445932333569,0.8338195883681947,0.2205901910183553,0.17742610855505045,0.5060079509397843,0.27257421249366837,0.4600835086431236,-0.23962732003623022,0.9195781184068845,-0.4047243036906619,-0.16967132072494842,0.5677000811082977,0.6836271357157926,0.4215245182259629,-0.10892458292926566,0.3114285605114518,0.15678267044912428,0.19751363753629994,-0.07447321353001891,0.45094171595916405,0.22186396435642042,-0.5612682294435438,0.4089705268777457,0.01230225305470527,-0.3736847880835546,-0.14654838172293855,0.5224079571620635,0.16202408297787593,0.45273473306415357,-0.4398813401499796,0.3044791231360974,0.29574459569250455,0.31304616395442353,-0.16990211258823926,0.5346629195990624,0.29014252266786367,0.13609394932943286,0.08361466123728736,-0.1251887570415441,0.8673874112493728,0.841393994993067,0.07479998325558848,0.4989243930911169,0.1598048996042525
Parietal_Sup_L,0.7892541518930714,0.491373566506685,0.7066190510037856,0.6903526770785932,0.51234729061822,0.6183110645713663,0.5249854523235715,-0.7772646845674774,-0.6106521433459684,0.5692875247547269,0.8369734618473154,-0.5598605471903545,0.7052402335197521,0.763564024433094,0.8821147128932675,0.7165976458545708,1.0,0.8941523795329827,0.25236423896164606,0.3468902825534386,0.6272362575300828,-0.5227060844621914,0.7246821199716754,-0.8963657636684567,-0.9083584252181908,-0.2846527254316941,0.8223799058744362,-0.9043314179947317,0.6348777320568988,0.3332304939988549,0.27672670394893817,0.6778031548959234,0.8851683790440168,0.5352159119919719,0.6698062764630901,0.8943927444002553,0.7576909624829709,0.777474654988873,-0.49598777382885206,0.8845505889132966,-0.834081173116096,-0.5792959606536031,0.9151084110300964,0.41642988847811996,0.17550337571870497,-0.005705575728791181,0.6481843358696896,0.4520830104810568,0.5549197727808982,-0.23245155626054548,0.7359869360671967,0.36238479438676574,-0.9223525895906497,0.8230483669445834,0.24433640847667806,-0.778881412375677,-0.46940507500193046,0.7683476276962101,0.4745804105304935,0.8678558079220312,-0.860773798482817,0.4786593479844004,0.40308402974239516,-0.09104552057941102,-0.6370841306691712,0.8140277452157858,0.7321084434829384,-0.3343031411943723,-0.3600111314080404,0.19827501145491155,0.656454448282237,0.8084785340577544,-0.30245348188860033,0.873150807612185,0.5887508710499127
Olfactory_R,0.6327547629233586,0.736223975627232,0.7938309394725217,0.8512146995755506,0.731229178391798,0.7180119630855776,0.49688706066889704,-0.797562464954202,-0.7330533195428209,0.736752356708081,0.9430908011312578,-0.40515672401062264,0.8210968567592565,0.7003929420817558,0.8114966203159389,0.47410377423795635,0.8941523795329827,1.0,0.46751784809414293,0.6207200772060877,0.7893628729626815,-0.6470058091160245,0.8772954543846442,-0.833058887562759,-0.8961559980339525,-0.40617768739307136,0.9113200614250534,-0.9006626696861368,0.6695434156278484,0.5553616728083957,0.09062083600681359,0.8636212566316285,0.7208148456020063,0.6586978905264672,0.8694652378137316,0.9675812151045201,0.9088876016644613,0.8306378349919853,-0.5939082430379454,0.6947585327758615,-0.8200518602071094,-0.663635255410053,0.8122381777247272,0.1382139907120305,-0.07479853143407782,0.10544419482396285,0.8033079343537188,0.6492025407860164,0.7238849829383239,-0.2602083656821514,0.7831142538195667,0.4338483641365964,-0.912146654094346,0.8974547191517703,0.4165113333264158,-0.758019909993932,-0.5116917908358504,0.6027527150912722,0.6981770581892696,0.9445967784296039,-0.8938695175118907,0.5014139430369101,0.4501737445044576,-0.35539409088998336,-0.7637026177072551,0.853303594073266,0.7930508129116922,-0.4570395442325286,-0.4831699584209463,0.43239727448120485,0.4551599646232561,0.6436582380303338,-0.4133047795664089,0.9554289331441016,0.7513207639219349
Thal_VL_R,0.20100771039294754,0.5763415379146181,0.1794081258823376,0.44764567537947486,0.731780759785183,0.5344709794068302,0.4353867577565748,-0.21903962435446783,-0.3837163654664068,0.35843560924107937,0.435215844159282,-0.029964660477918955,0.4877376277081434,0.44044401041555936,0.3211982663431281,-0.1413461472711345,0.25236423896164606,0.46751784809414293,1.0,0.5134319945919864,0.7539496218725756,-0.20367704061294528,0.42682776884532964,-0.06992173715899273,-0.15139657477918783,-0.19848887399424833,0.60802755119528,-0.23172784721112838,0.46495547854205294,0.5333203392661704,0.11676083945427113,0.5929352138531515,0.03256797271085748,0.22460869061564606,0.5513861576870139,0.41512004882776504,0.5115521821606097,0.43679112317268054,-0.05803867807439289,0.04141697414201417,-0.36042160164986964,-0.2691121092308776,0.27235993508324513,0.021458542127098437,-0.017292373385921687,0.4524258024784044,0.5267431731037516,0.33808381825507194,0.46032453259774425,-0.17645917546778747,0.32293680787451096,0.5188419632326385,-0.3020797699958845,0.3853841012418146,0.698342741144456,-0.20068599705713494,0.005311279236070334,0.14922603669578435,0.5145023980664013,0.4425797627263567,-0.3177299613235084,0.4167988893119147,0.4748761983662463,-0.38392539919881374,-0.564074101456341,0.37024577590440877,0.5812127175258125,-0.25001259932595343,-0.20739644317890174,0.4070423273803764,-0.11310211319169333,-0.008245998705127594,-0.15145727038857612,0.44971931708527535,0.8000939418469903
Cerebellum_10_R,0.12852947137896586,0.6726802280129145,0.38014550650579176,0.7074504143316851,0.6184769265578247,0.5694862118337605,0.24088192619813925,-0.347839713629476,-0.5210161604940335,0.6416249498412708,0.621368170118218,0.05848588318376514,0.5397831722789984,0.42492329623318337,0.35178735113201165,-0.028460071302735326,0.3468902825534386,0.6207200772060877,0.5134319945919864,1.0,0.612235027927903,-0.46594429831790823,0.7363969366497787,-0.32360127453011106,-0.4194496212690654,-0.1938495460771844,0.6016376634279131,-0.37029142510673363,0.43868610844345984,0.6029305071032195,-0.15763640587641506,0.6899123082613493,0.23703838135249866,0.5578060289514843,0.7130432878739685,0.5504334956197475,0.5686898296210295,0.5393150215482114,-0.2925415262860074,0.12297502136620031,-0.28561336602605675,-0.3349848068581309,0.41138203811201096,-0.06553672666596236,-0.3090579085151418,0.15115677401607158,0.5561046577893002,0.5241798372469403,0.5228050469003648,-0.17710302605479833,0.5512463859708517,0.4999294630282748,-0.41449617128296407,0.4917036076784963,0.46735732405809977,-0.27922044601735596,-0.20509844475341488,0.27365523430620703,0.56505703628519,0.5697545914747812,-0.43467342562521083,0.44495498909945713,0.32546340138244567,-0.4044681897008198,-0.5089342492504149,0.5665279621325874,0.4885325095006748,-0.4302572494369135,-0.24448340382783315,0.5511065578394793,-0.0895379487029113,0.20480064967335543,-0.35871703063490995,0.5997269817252526,0.6281089503215521
ACC_sup_R,0.3766024312150666,0.6352798769718654,0.5793311883779193,0.7295187969125281,0.8606084828607292,0.7355921474272396,0.4523399739896289,-0.48205832171850377,-0.6543265931105109,0.5070567588815396,0.7504807253244422,-0.3358098549423602,0.7872465780580897,0.6367465179224222,0.6296531874087661,0.20185946421283815,0.6272362575300828,0.7893628729626815,0.7539496218725756,0.612235027927903,1.0,-0.35211015760746633,0.6508092294029184,-0.48990184137873966,-0.5997716346415077,-0.25683778220275816,0.8944190237434838,-0.5830608987253939,0.7657236061269979,0.732525406737424,0.10823660621760445,0.8413547939243289,0.45886629189448574,0.5272592151783243,0.7594774442472028,0.8038531639453315,0.8301885408623463,0.7879226972851648,-0.4096870850910319,0.40685311809995434,-0.6648116490273908,-0.5181124942022678,0.5886310699964048,0.05429377361668634,-0.13041618372003164,0.3780801559535993,0.7709803982398055,0.6412256818951709,0.6824623071803241,-0.13338772889416542,0.5573543759191273,0.467342285185613,-0.6377940933317178,0.7044052906638824,0.7521604908114775,-0.45750823509838595,-0.21559084287827365,0.36159305632691313,0.7238362933842197,0.7457587078790436,-0.6173056908098373,0.3905362836746286,0.6620899011488945,-0.5149342045045301,-0.7348350229461402,0.6998428146124044,0.7964291881380372,-0.4215573146293592,-0.279836128530689,0.45335306763750444,0.18749278657827975,0.40804624928523275,-0.2715830652971822,0.8311371376746479,0.8621019362703093
Cerebellum_7b_R,-0.44577296787683296,-0.7200768763264652,-0.5966753981155237,-0.606304556934717,-0.27319926726677213,-0.27604026968837003,-0.2962515478176479,0.833726918477499,0.3351976089428669,-0.6841515684245316,-0.6322090225938138,0.09949677302056928,-0.3586222899835651,-0.30355635253096797,-0.4735626409669417,-0.17616652943547384,-0.5227060844621914,-0.6470058091160245,-0.20367704061294528,-0.46594429831790823,-0.35211015760746633,1.0,-0.7853621304929896,0.6370486435345412,0.5932542568748104,0.6030609570969235,-0.4194652072409043,0.7369365181489347,-0.08233992816808826,-0.23402226699320744,0.04546989567618653,-0.49363335344191106,-0.31361552532282116,-0.43173612995833593,-0.684410768449824,-0.5801557275948283,-0.5610212940198118,-0.364267204220513,0.41420664126815043,-0.39240438096216557,0.5140841789838038,0.4657350954501101,-0.41042499712242636,0.09473811312202321,0.00955340584204401,0.12317525862158854,-0.4073981892308713,-0.3927911900491272,-0.3644292360025429,0.308571044413225,-0.6234628169644251,-0.35352332760984234,0.714037742388309,-0.6485699097726598,0.053514353562714265,0.7056706318507323,0.7329780220486563,-0.28497203910228813,-0.32054281492623005,-0.620619377830705,0.8241618817992433,-0.3924342127544132,0.16611695858618333,0.11543752428185962,0.43040303625170023,-0.5350772565381001,-0.33925330289952094,0.12852772567749643,0.6628045373810444,-0.3514763971289515,-0.37273800378004,-0.2688462903419456,0.6626072326020289,-0.5693072453127531,-0.33287137257033794
Cerebellum_10_L,0.5632805154282466,0.8291417202497647,0.7555183862290169,0.8717942961725411,0.5857984899069353,0.5402632832308866,0.41246934339583224,-0.7677310145162568,-0.5427928180481387,0.7935459815280818,0.8395990902659826,-0.21244735590671443,0.6268438857359552,0.5562556426324753,0.7012475639712286,0.36762814497758817,0.7246821199716754,0.8772954543846442,0.42682776884532964,0.7363969366497787,0.6508092294029184,-0.7853621304929896,1.0,-0.7580536638565034,-0.7678229750191198,-0.39413347004696686,0.7559883540130057,-0.7824136536743105,0.45556809147555133,0.4845399840990141,0.03973679943718697,0.7472406537745542,0.5725385531356488,0.6576676419927134,0.854123856381879,0.8340476133178474,0.7584284270882281,0.6707441154177629,-0.4857534109737123,0.5826563796960375,-0.5874229127882893,-0.5308115545757764,0.6426877279012899,0.07997600883701071,-0.04975190428326312,0.06638829828611845,0.6829892932304478,0.5923247962525281,0.611351745628728,-0.32664641925931626,0.8243158449585368,0.5406804741557929,-0.7985641558526801,0.7938517564219544,0.2976287383070445,-0.6597686716216572,-0.49394279699237464,0.46830994465404946,0.5927308573510096,0.8246259779675118,-0.8365701183362989,0.5834594679451812,0.2079548093282834,-0.23765425424583284,-0.6097810953728974,0.804863278263681,0.6005107296611004,-0.27078580289662113,-0.4587451511211406,0.5168248581469178,0.4298300035030843,0.5316152364623297,-0.5326215023561272,0.851797567667454,0.646019036074164
Frontal_Sup_Medial_R,-0.6827261637444564,-0.5146401112244762,-0.8399257255292362,-0.7375379830826536,-0.41083887929085683,-0.4062794273783878,-0.2792237232468847,0.8325287354914347,0.5296190199500529,-0.6119879937097711,-0.7633005324406389,0.4863310602378215,-0.626044870451996,-0.5307979276144509,-0.7663210138469788,-0.6900798380117446,-0.8963657636684567,-0.833058887562759,-0.06992173715899273,-0.32360127453011106,-0.48990184137873966,0.6370486435345412,-0.7580536638565034,1.0,0.9506322731520875,0.37888991949598977,-0.7096740969917105,0.9057547571647697,-0.4690032003121597,-0.25751404525777666,-0.10873945491494108,-0.6085468839400323,-0.8011191330013782,-0.5538023661372515,-0.6486774012975922,-0.8555175847137011,-0.7155264814160182,-0.6461226892984082,0.6274717550567703,-0.8469311101635159,0.7355942326115584,0.5972006411280524,-0.7166803692941269,-0.2796267019387168,-0.1077627886688746,0.15196258581732427,-0.5769884643983605,-0.4674201169245068,-0.5066607742119151,0.2579680014763079,-0.7359735740120513,-0.28160505801868435,0.8951484606151938,-0.8152450236558699,-0.07891468499113412,0.760114782715783,0.568249218458748,-0.5448608810318732,-0.4939835787436583,-0.8279989359987782,0.8694030804621266,-0.3713894951528306,-0.2298573345392135,0.06684004103014492,0.5401914851676614,-0.7598271922525893,-0.5197431296925578,0.25026918383285823,0.4326032708874306,-0.16655256744221716,-0.6883629422934101,-0.7489482944139453,0.3690215983549792,-0.8385623675355428,-0.4112518620441839
Frontal_Sup_2_R,-0.573524252364443,-0.560008930939152,-0.8582278962543642,-0.7654624997340645,-0.5680082296203216,-0.5883457375571686,-0.2826955761164917,0.8090519541244704,0.7488879212660814,-0.6585893207741269,-0.817139679550748,0.558218373730097,-0.7930765612518503,-0.578478071322032,-0.7539818926001364,-0.6003044456848596,-0.9083584252181908,-0.8961559980339525,-0.15139657477918783,-0.4194496212690654,-0.5997716346415077,0.5932542568748104,-0.7678229750191198,0.9506322731520875,1.0,0.4352963941744891,-0.8169053955393667,0.9295637221316123,-0.5969242806516103,-0.3318955358509697,0.019139632513950653,-0.7689227491567919,-0.7740243387386763,-0.5692383721485809,-0.7432917300415545,-0.9263902134892235,-0.8512110283127691,-0.708397219579653,0.7570281037559392,-0.7576154523854837,0.839762477917378,0.7445716201111194,-0.7576265803429924,-0.1484504218395279,0.07519764077566066,0.04553800822403735,-0.6494369461546478,-0.502650536812144,-0.6736196123703019,0.29058558245741034,-0.6806136729579961,-0.1991161851250925,0.9195940635470206,-0.8655000382278708,-0.20460208241557273,0.811425922640781,0.5661301889084934,-0.5312240871523588,-0.6219088939458591,-0.8838114744880428,0.8665864243787893,-0.2763597858295455,-0.4044296373746542,0.28848358855420075,0.7022267578032255,-0.7355100329867116,-0.6768969445408269,0.4985486570172792,0.48068376677617447,-0.23059215043381548,-0.5220076381601201,-0.6935179281981247,0.32857811811691534,-0.8935433905337545,-0.5291073961190412
Calcarine_L,-0.046934129421857186,-0.4590617211950421,-0.3840483911304868,-0.2892726428853623,-0.3129071480538448,-0.3115268264484181,0.0109407821790536,0.6733980143303677,0.4942965330050245,-0.530222756479927,-0.34489763838431425,0.24286901831839205,-0.35772313126179617,-0.04745720387941317,0.009157626002447548,0.10878409024117267,-0.2846527254316941,-0.40617768739307136,-0.19848887399424833,-0.1938495460771844,-0.25683778220275816,0.6030609570969235,-0.39413347004696686,0.37888991949598977,0.4352963941744891,1.0,-0.25977861998651897,0.589897451001146,-0.035725858556936045,-0.046020211057066496,0.40037655532758554,-0.410268093842871,0.12498359898687139,-0.08392012236338153,-0.46116482376983914,-0.3962699129916495,-0.5009834602796457,-0.09216069636259658,0.6181032716902405,-0.019922526996229276,0.6233646497955065,0.6880814435990432,-0.13470530497771932,0.2826106291675342,0.16335573358739391,0.23988237597717083,-0.19310531427220298,-0.12631176770385588,-0.33594204173296494,0.52282848092156,-0.1548707322692808,0.06922510262802786,0.5613699873107534,-0.39889727923379625,0.07937955815137873,0.6369990957785586,0.7338074918371966,0.06674425517864246,-0.3317266976456189,-0.4428247280431366,0.5570667370621565,0.08290914346558488,0.04578887709577206,0.3377581413947719,0.5199064297951073,-0.05025963971504224,-0.3239995684171304,0.44977902137492287,0.9535106450192905,0.023880517156230387,0.06017291047936903,0.24989438631829688,0.4616126416799511,-0.3043982988660522,-0.15773121783416116
Caudate_R,0.5139274540992301,0.6485295029971815,0.7072882772128207,0.7997369095862318,0.8252896670446217,0.7914182977262333,0.4659574654320599,-0.6188805367153899,-0.7772762681872558,0.5964072512916989,0.8528733681976368,-0.45229698874148594,0.8895420740663078,0.7497553777534487,0.7794144498754347,0.4210836842449718,0.8223799058744362,0.9113200614250534,0.60802755119528,0.6016376634279131,0.8944190237434838,-0.4194652072409043,0.7559883540130057,-0.7096740969917105,-0.8169053955393667,-0.25977861998651897,1.0,-0.7607064350812159,0.8108277779419496,0.5857893112436038,0.08396149234727379,0.9109533250953772,0.6732996669245092,0.5520645061887576,0.8227530313231672,0.9244634941127584,0.896924955833365,0.8424109787632619,-0.5502963062763492,0.6100367106580625,-0.7874280033149943,-0.6557791684527619,0.7549153181333136,0.15359185572669876,-0.09136696693106498,0.2976223885245782,0.7610561015531371,0.5568298131671819,0.7748240134874501,-0.21310389634785828,0.6520512574486285,0.4026051650084301,-0.7907105250623222,0.8328338439025216,0.6372013707853664,-0.6511700775243859,-0.29945243555247986,0.5175294921487624,0.7313786435578643,0.8691233957371918,-0.7432482786421141,0.3803264650042707,0.6911204829665087,-0.4697100308541316,-0.8015573151949105,0.7710020189095725,0.8625440097395399,-0.5180976201767189,-0.30804908579396767,0.40932037911372515,0.33533414716415305,0.6087197761329276,-0.23118658478748347,0.9272552217500686,0.8734859905320324
Vermis_9,-0.6447176773909428,-0.6091747305373365,-0.779670990967578,-0.6984738590479607,-0.5332551254783725,-0.587782459974956,-0.40484886170874035,0.9137810823561121,0.6739596959665908,-0.7165598692287156,-0.8291097875083535,0.538914635631794,-0.7176955172236472,-0.5812852983256123,-0.7285013303153679,-0.5440275470484623,-0.9043314179947317,-0.9006626696861368,-0.23172784721112838,-0.37029142510673363,-0.5830608987253939,0.7369365181489347,-0.7824136536743105,0.9057547571647697,0.9295637221316123,0.589897451001146,-0.7607064350812159,1.0,-0.48009643871425517,-0.2703133895000265,-0.012583686789642383,-0.7150747914073099,-0.6803435379318071,-0.49341012965282394,-0.7484130397237911,-0.89012660200795,-0.825619510235603,-0.6447401448192014,0.6783728788674966,-0.7287192922506799,0.8907429459061311,0.7638666169117407,-0.755409867736685,-0.13781468744767983,-0.02703318158799081,0.08849179789959172,-0.6258760900478393,-0.45396233911970796,-0.6014209220561048,0.35318229942181206,-0.6671520990991098,-0.2259210936938172,0.9739717749479644,-0.8602919205458388,-0.13240419017248575,0.9049021118275588,0.6977914922577688,-0.5529155473925489,-0.5450514719163466,-0.8842290770728768,0.9448425908744398,-0.33346158678272003,-0.277316660722486,0.22174721370387443,0.7109644719603246,-0.692289692154895,-0.695880251986364,0.42321935077208134,0.6470875901278569,-0.19637370830819437,-0.5420497023961628,-0.5888745994187617,0.43181907565271826,-0.8382924746910946,-0.5195502721702195
Amygdala_R,0.29028580754589545,0.33194485607488816,0.5001032795572253,0.6326433513287151,0.6565412045359084,0.754077112811299,0.42153340565870506,-0.2941442575316828,-0.6437048026322122,0.2626591198155784,0.6319394333472134,-0.3675888306249272,0.7302800579589105,0.7116829417323128,0.5878270377987435,0.3662468921396169,0.6348777320568988,0.6695434156278484,0.46495547854205294,0.43868610844345984,0.7657236061269979,-0.08233992816808826,0.45556809147555133,-0.4690032003121597,-0.5969242806516103,-0.035725858556936045,0.8108277779419496,-0.48009643871425517,1.0,0.5998338944965536,0.15804223686291766,0.7314708622354824,0.5827261297206698,0.40481104859574446,0.5995871704154092,0.7125162433405746,0.6710290581662747,0.8386654198943149,-0.3948616185595478,0.47629597539738555,-0.5885986006901097,-0.4660582530691064,0.6380478366935979,0.2441431386506497,-0.04058480640127623,0.38508593021252385,0.5942337069445044,0.4661943297732356,0.6560288907238088,-0.006026491243260448,0.3931051159396075,0.29240393031310147,-0.5649783492167206,0.6159878597459163,0.6874018427116099,-0.4011876012209664,-0.048218981304468785,0.45690536878416954,0.5451101270777771,0.6799887177825257,-0.4436010353454089,0.18089366018691527,0.7992900080853259,-0.4623842081443513,-0.5938111791888432,0.5977599065240204,0.7579446453147527,-0.44671543028671273,-0.07402476053758528,0.2634507342478081,0.21998274840196091,0.5417257915738324,0.04486340843783883,0.7226118664881438,0.6951893278111692
