,Frontal_Inf_Tri_L,Vermis_9,Heschl_L,Parietal_Sup_R,Temporal_Inf_R,Cerebellum_7b_L,Rolandic_Oper_R,Caudate_L,Putamen_L,ACC_sup_R,SN_pc_R,Supp_Motor_Area_R,Thal_VL_L,ParaHippocampal_L,ParaHippocampal_R,Cingulate_Mid_L,OFCpost_L,Calcarine_L,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Thal_MGN_L,Vermis_8,Pallidum_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Insula_R,Fusiform_L,Cuneus_L,Cuneus_R,Angular_L,Frontal_Sup_2_L,Cingulate_Post_R,Cerebellum_3_R,ACC_pre_R,VTA_L,Olfactory_L,Fusiform_R,Thal_MDm_L,LC_L,Frontal_Inf_Oper_R,LC_R,Cerebellum_6_L,Rectus_L,Thal_LP_R,OFCant_L,Cerebellum_4_5_L,OFClat_L,SN_pr_L,Cingulate_Post_L,N_Acc_R,Paracentral_Lobule_R,Thal_PuL_R,Thal_IL_L,Occipital_Inf_R,Cerebellum_6_R,Thal_MDl_L,Olfactory_R,Cerebellum_3_L,Rolandic_Oper_L,Rectus_R,Lingual_R,Occipital_Mid_L,SN_pr_R,Temporal_Mid_R,Vermis_10,Temporal_Inf_L,Cerebellum_8_L,Thal_AV_L,Frontal_Inf_Oper_L,Vermis_1_2,Occipital_Sup_L,Occipital_Sup_R,Cerebellum_Crus2_L,Red_N_L,Occipital_Mid_R,Thal_IL_R,Vermis_7,Cerebellum_10_L,Thal_PuI_L,Parietal_Inf_R,Thal_LGN_R,Thal_AV_R,OFCmed_R,Thal_PuI_R,Cerebellum_Crus2_R,Supp_Motor_Area_L,Thal_VL_R,SupraMarginal_L,Thal_VPL_L,Postcentral_L,Raphe_D,Thal_VA_L,ACC_sub_L,Precentral_L,ACC_pre_L,Cingulate_Mid_R,Cerebellum_4_5_R,Frontal_Mid_2_L,Precentral_R,Vermis_3,Temporal_Mid_L,N_Acc_L,Angular_R,Vermis_6,Frontal_Med_Orb_R,Thal_PuM_L,Frontal_Inf_Tri_R,Thal_LP_L,Temporal_Pole_Mid_L,ACC_sub_R,Heschl_R,OFCpost_R,Red_N_R,Temporal_Pole_Sup_R,Lingual_L
Cuneus_R,0.42424522245926205,-0.5888745994187617,0.6230663528280298,0.41841148800479244,-0.04947330322075931,-0.6088183135136935,0.19441446393897743,0.6545575952543883,0.6667779577254169,0.40804624928523275,0.03707430031410371,-0.12676498699689676,0.47061596422643653,0.5591723332486644,0.4708720456071721,0.7803174492407566,0.6607681026508906,0.24989438631829688,0.16033926396010442,-0.12802193177595758,0.0967240714170573,-0.6374816167246041,0.3855225278781944,0.20480064967335543,0.4591602434821547,0.5942551590632331,-0.42772765180101846,0.8971158719304805,1.0,0.8182667176897208,-0.6750238385745081,0.41336586581217966,0.4372368021965742,0.5478302469672388,-0.255824629701532,0.6289767516973321,0.1176299770269794,0.5408107360856779,-0.45063545233416097,-0.6319834222566332,-0.36657763500808666,-0.5357462969657343,0.5447077710064748,0.14733736665138428,0.32677115958316144,0.3671090762297707,-0.39275032587059305,0.3807126446903951,0.5728423929326703,0.4716977488341452,0.7382839420493217,0.27977952030789666,0.38644918110025983,-0.0835149786381133,-0.4457470071930885,0.4227350862275236,0.6436582380303338,-0.18025355431593706,0.6783785380144085,0.5927793779195079,-0.2838691126695007,0.8880020842052437,0.28365355621125277,0.34066783980020676,-0.4148524525245915,-0.4254454845154363,-0.63701600200674,0.26317434943038764,0.5136203663907621,0.3750972162017165,0.9741216129997511,0.9147456928387369,-0.6414918289818216,0.44140311230270246,0.841393994993067,0.47395285424126,-0.571935884280964,0.5316152364623297,0.29177092811464755,0.6966601775963079,0.28101776638954795,0.2508238423837086,0.5942777425203923,0.35107092812183294,-0.5518945628500731,-0.20353303772924192,-0.008245998705127594,0.7309009066738676,0.475430707529398,0.7520515932214635,0.22761949836582399,0.4914667925144962,0.4891914207748919,0.7081161591078035,0.6105052015347325,0.4825098731428796,0.1960177121630857,-0.5216936856101821,-0.24276650642217545,0.46684317474248177,0.44190314759337285,0.5728749776979987,0.8032771489315612,-0.13840274702562366,0.3309670615918643,0.5427550950598583,-0.5143017589890468,0.22200877035831273,0.5734091998296492,0.44245366466624286,0.13109115405979196,0.5800397571651668,0.19104690962430487,0.470578766035959,-0.34764540361304047
Angular_L,0.6897206158321766,-0.8445131517258385,0.8112460652385258,0.3278059169883926,0.10042309963740097,-0.8670893867360103,0.29712654924155885,0.7057287165090326,0.8339474999083725,0.6383789610439731,0.07305482197679583,-0.3498115153089915,0.4870804311571609,0.6453538694726303,0.7233633915137327,0.8143183632766573,0.8632878346819872,-0.19328287891166113,0.0228134409380094,-0.09834324090517282,-0.17014670764005524,-0.8658139099077913,0.6834910879594005,0.35883725877979206,0.7542737739539113,0.4407601438427303,-0.814069040179782,0.6403806755577665,0.8182667176897208,1.0,-0.7482647954999353,0.3469243525718782,0.41763402600943883,0.8168971241121223,-0.6282798431606854,0.8133673798834032,0.07900647704253863,0.523849419240367,-0.7588248257694901,-0.7492511242730335,-0.3881905108414068,-0.8127696127766674,0.7991553562524415,-0.1106541215853744,0.6541240934255416,0.25736000237074286,-0.5360545246849991,0.6514218437015545,0.5201328621110999,0.47375570687072355,0.7870811480577806,0.13224690934400896,0.5341971071595446,-0.2577959884956615,-0.6936367327005595,0.44660412228158886,0.8698999048183437,-0.5230329079653039,0.8178355098651339,0.8330327220506568,-0.6204125607764593,0.8405690971269463,0.48693947764666107,0.44654181892552375,-0.7339843040717214,-0.7796564695788852,-0.8977448248755989,0.45638635941123246,0.671012246462743,0.36329345007007036,0.8989956633257205,0.85417093136734,-0.8874301554710746,0.7009333114224298,0.688394692266105,0.5171852148229562,-0.8056690770681161,0.6753030450651827,0.4160953610804376,0.4808098572083112,0.5900367735219002,0.5173244615416697,0.7970130609526102,0.4427746545445114,-0.7378795047651093,-0.4189126461102388,0.26558709097647387,0.9716971443251773,0.5056214518061793,0.9542704236990569,0.305137428601886,0.6087374341030466,0.7511728435194812,0.8243252115734193,0.8488519859716817,0.5215303238010878,0.049037100111548174,-0.5548127376108409,-0.6206783119584169,0.32727891166239026,0.14854549089932664,0.49432486692930744,0.6055282878261511,-0.38550229931592894,0.5587787533250581,0.4135752821389264,-0.4834471221039238,0.0839810978789874,0.6361533373070389,0.7421334086493795,-0.0807956514777722,0.8210796497170298,0.22931696629577084,0.7559271390947343,-0.6995490222787452
Frontal_Sup_2_L,-0.40458966690002807,0.8828363092265931,-0.4058144146657787,-0.44210222403989224,0.14597816240097494,0.8615425522204002,-0.07566364309385822,-0.6725416189364202,-0.7341572947984697,-0.48984082995883194,0.15927738586628282,0.6221758537438685,-0.2658677246053303,-0.738705402332701,-0.6587853345939189,-0.677493538570931,-0.844488632530569,0.43056849638624134,0.08608067339020738,0.44837538651997644,0.286610410330851,0.8467401995598142,-0.6112520504228321,-0.2900566715283106,-0.6854464584519352,-0.21670977786081524,0.7211032596695816,-0.44004380287638445,-0.6750238385745081,-0.7482647954999353,1.0,-0.2768489823597405,-0.2867556187079924,-0.6943655581074399,0.553254322988037,-0.7297769433645626,0.2437767740768737,-0.34923175668006673,0.6121419070767934,0.8806903161066816,0.3981881096829189,0.8692619635292083,-0.7092507142465063,0.1401544711185742,-0.3540619329736634,-0.16870906587527895,0.5052606997813007,-0.6273554616832958,-0.26616389771579035,-0.26494915740526576,-0.5848020944488802,-0.036061492889303444,-0.4433689574632118,0.360365449219653,0.8215957092697393,-0.46401065117328694,-0.7999375497159006,0.6382522395582989,-0.6559435153724534,-0.7955464793433357,0.7363544067110955,-0.600948918333104,-0.35132762662304834,-0.24258869994321067,0.7271133577188704,0.5381099345186294,0.859423730489576,-0.5672656824465924,-0.37758095254242946,-0.2034561708431073,-0.7224058689884986,-0.7919241992957007,0.8464355031651755,-0.6028285251581903,-0.6593721225458897,-0.39678107478745905,0.833447067775172,-0.735459551122411,-0.1952946178975678,-0.6211928113978099,-0.4350211915803225,-0.45058850087501656,-0.7926920449842098,-0.2409407360651591,0.8569993582659879,0.7361242613820069,-0.06429046564037055,-0.6256979281384224,-0.3111766006244812,-0.5817128782673601,0.11228939204693555,-0.5307751765678063,-0.7844927827128664,-0.36293938992285185,-0.7860013338408949,-0.42601039288146725,0.016316741557141044,0.9379665411872254,0.5433006132895568,0.0031026238746887443,0.000634498790555207,-0.5137029367245122,-0.6571096447437781,0.5654928158206692,-0.541429056858141,-0.17406066412830126,0.5469091081479223,0.042254005948216135,-0.8933975433529624,-0.7371944573509773,0.042998269912774736,-0.7565088651319535,-0.15240338199662012,-0.634763497230142,0.7862386905921737
Cingulate_Post_R,0.40546917911014374,-0.25366429641920274,0.49320178839159967,0.35149007528700765,0.17451724565706708,-0.32085852747177984,0.6708572374510049,0.5450868967652345,0.6055496198259297,0.6453718645732116,0.3887916431808341,0.09787664406149695,0.5631486345324503,0.6167769583552128,0.5011565123248511,0.6537160000782899,0.46331834158289675,0.16563183432978762,0.5652762594321492,0.272259788383384,0.016707270374428904,-0.15057758220462006,0.466055529244022,0.5637779403843997,0.4489293629089477,0.6788768170446997,-0.14372981506468527,0.44335020764049554,0.41336586581217966,0.3469243525718782,-0.2768489823597405,1.0,0.6863783156491151,0.413345509883417,-0.28138241819869936,0.49692152338038814,0.3950892648749451,0.6606431499758838,-0.11576796028133222,0.010696936600306088,0.10935206545101697,-0.2699424202801705,0.4343872373751378,-0.11623200280536464,0.2927755510443203,0.8351446475801024,0.02227972093728681,0.49760177218456575,0.8048403392476042,0.3930825807101945,0.3912311243977714,0.1164166071726219,0.5017097606606034,-0.11059081351179968,-0.23387760198447835,0.4874347176015814,0.509499795549634,-0.055669513104138604,0.5986682837737085,0.4492214053890049,-0.06094999837268409,0.1628892704724146,0.5664145775350202,0.441494107294412,-0.07324256057533114,-0.20139753239898642,-0.3134320112137709,0.4690768872291132,0.5459863508469283,0.6680246326794916,0.37423716719822336,0.3646515949476814,-0.38386265878275166,0.530543449608609,0.24436144317706063,0.5469717984406567,-0.35417713498657954,0.5591170057143852,0.5502909116139357,0.29109207783348173,0.5422924486320319,0.5736250041347563,0.436142633313669,0.7137617071084635,-0.33130811553289957,0.03992994662123243,0.6613481202140717,0.32652258470951295,0.3594302037660489,0.34065691440932727,0.12885273769613484,0.5904952855733212,0.379457739276094,0.2779768212186364,0.44556990170063343,0.8504271315458339,0.6025910088606703,-0.2423250057192546,-0.12469162086323379,0.2768104732631057,0.12719141725911287,0.3619005629631293,0.3118124891706301,0.07160126537919498,0.3386508358367873,0.2682676202475254,0.08403263615747125,-0.02741798141995707,0.35468490801261715,0.38849218873840097,0.24344040124537136,0.4960738031988973,0.480985807002641,0.44723122181450237,-0.10619422361017836
Cerebellum_3_R,0.4535771700395189,-0.2851143197231487,0.5264065794911279,0.2163954114218857,0.14458078361157928,-0.33555762483318324,0.5576309647607586,0.5185020003195941,0.5594822941211856,0.5260997061986223,0.46137066983289715,0.10106524475547295,0.506443726832793,0.5692797902075941,0.4662114856185075,0.6251025174239028,0.44594115002102924,0.16196070792156206,0.39027189663672557,0.287641368461453,0.05887198907922479,-0.1727206822841064,0.49732147291870044,0.4916891827728156,0.44507508809429863,0.5187525768101718,-0.18727570894553808,0.4958659764528349,0.4372368021965742,0.41763402600943883,-0.2867556187079924,0.6863783156491151,1.0,0.4308571224238799,-0.34455422172337563,0.4630470609466532,0.4181658503997215,0.4096853599807029,-0.17402971590926744,-0.06285758123011635,-0.029307781694530615,-0.2513803834554193,0.4659978203375886,-0.17068113301095605,0.37250639557582044,0.822589187447568,0.06267912340454757,0.5531438832862509,0.7255434960469491,0.3199391875177494,0.4736275816940726,-0.01962305864001467,0.616844061090872,-0.11187325160377105,-0.16355600313104335,0.4104336096541919,0.5011817465282338,-0.0024992043979961444,0.6242220626608762,0.4484188382543185,-0.004832002484434449,0.22872173114457334,0.6242072067191828,0.29910795444822524,-0.2305108905252098,-0.19840844235771093,-0.3458692385597898,0.42011347402024923,0.5542544441463512,0.5840988439945493,0.40751704792337956,0.370270985161593,-0.41104985251036863,0.516576388245768,0.23342437614307449,0.46306034133204527,-0.3710890990870114,0.5485193624560137,0.5685824766738862,0.1978424994818096,0.5124748714507265,0.4491499045191373,0.4716037710613233,0.5372244873369352,-0.31898386155992076,0.013133097914509277,0.47194573682016605,0.3974174385388959,0.4191565867477306,0.4413777316366861,0.12115710667469184,0.5834116139886771,0.42052581736670597,0.36088048780172177,0.4580094843087554,0.6932420809022195,0.8469808743523312,-0.23525092776704948,-0.21699611228340718,0.37742172224161524,0.2034084760738605,0.3371327967460235,0.26720283462799777,0.19350002237368363,0.45238245901922336,0.1280285492420537,-0.003554002875515828,-0.1926709359468597,0.3769259145519582,0.4351696764320314,0.19044529278150374,0.5194669209493418,0.5508751576932357,0.4631800951313521,-0.1414018779165737
ACC_pre_R,0.7652817312486412,-0.7996112194116486,0.6964574319232195,0.15547551332847764,0.4478785661623796,-0.8181710041906591,0.56121911393645,0.5820728330036875,0.9179496536662265,0.8429064256572839,0.26684867030888154,-0.6321983961707359,0.26388005399171005,0.7633071377065141,0.9453786413567471,0.7038148454024352,0.9284343171860503,-0.36392745863963816,0.0667590093505221,-0.12300178192832377,-0.24691084648116238,-0.7248322946952145,0.9333799668510496,0.560026228436645,0.9344969179614415,0.25857376293975537,-0.8513077189987079,0.3788257745269605,0.5478302469672388,0.8168971241121223,-0.6943655581074399,0.413345509883417,0.4308571224238799,1.0,-0.8553813624508069,0.8398346429718523,0.2912921385947624,0.5765440302422232,-0.7218747323189427,-0.5751180952232609,0.0033318199573726835,-0.7947429992706426,0.872469860545531,-0.5695807239869916,0.842122884491531,0.3279057395486552,-0.5207405722159203,0.820767741445523,0.43541019197921527,0.35551921738700787,0.4484900286170868,-0.22820247865495685,0.5869586140654555,-0.22028329127262203,-0.634427932707504,0.5494394545565924,0.9087580602250406,-0.7483796130783507,0.762121671271378,0.8618480438205192,-0.6065528987254959,0.496646952074481,0.6473631366119559,0.6829225527734586,-0.7113003670930544,-0.8417904050549488,-0.8523039443717939,0.7654383547624217,0.7161975055286992,0.26245643763701587,0.634890703119921,0.5591040669982481,-0.8472833623083221,0.867589372066002,0.38892882597964773,0.6355956997762001,-0.7453675376037172,0.7182795511052924,0.4107488611341154,0.14443775492189057,0.6609256280878062,0.8297035949331404,0.827875183960194,0.520733090087773,-0.6638219800302297,-0.672956452147634,0.49783886549794637,0.8107703831816099,0.26860187807509267,0.746304570451725,-0.01307069370684266,0.6015479009076827,0.9370686035782443,0.48071494718603336,0.9803135223340125,0.6665757083623304,0.12150420985271637,-0.6147353628445704,-0.8842205521516221,-0.02197907949452652,-0.192767938273997,0.19487227385264372,0.2564957169321783,-0.38059290187364603,0.827991365191128,0.036942839700315755,-0.23015517790079956,-0.3093319955152814,0.7249554421048825,0.9441754464850924,-0.35751701024294397,0.934208268559694,0.38113154913977537,0.9565782219612298,-0.7414003642725121
VTA_L,-0.6240762884316113,0.7109644719603246,-0.5209372470076814,-0.060428348581322414,-0.46199940565011693,0.7216662651062241,-0.489120452949036,-0.39835831569127034,-0.75589990324433,-0.7348350229461402,-0.2484762678158641,0.6265266699075511,-0.13059412930595038,-0.5987628184263332,-0.8481150284064397,-0.4672185071631416,-0.7645745769890562,0.5199064297951073,0.07925014780858301,0.15223720264176493,0.40622627629025854,0.5963092969356157,-0.8662848903162196,-0.5089342492504149,-0.8354415935052131,-0.0007623711395422437,0.8038031017670839,-0.105234922749405,-0.255824629701532,-0.6282798431606854,0.553254322988037,-0.28138241819869936,-0.34455422172337563,-0.8553813624508069,1.0,-0.678059380131996,-0.2715163195191001,-0.33889783606060486,0.68766909603763,0.459794119917225,-0.05051489879915263,0.7156501441467252,-0.7531244611257019,0.5832444668464714,-0.7737966562253771,-0.19164856726334029,0.46402213982255436,-0.7614221684869971,-0.2336113020180374,-0.2399520230228892,-0.3084437310494296,0.2950556652752645,-0.45671726327063583,0.18191138935430123,0.5495803751629349,-0.32773557825454297,-0.7637026177072551,0.7852755252320339,-0.5779143188142993,-0.7332292720235194,0.5865144356839379,-0.23681042389195583,-0.5407960199375588,-0.6035658305069233,0.7063014866330847,0.7831523599442469,0.7426212431314152,-0.7489523987509337,-0.5580072607587662,-0.1741366793272329,-0.35539814593518265,-0.33460859750611477,0.7259640792459091,-0.7776809681183657,-0.16990211258823926,-0.37665440663474,0.6441318441813655,-0.6097810953728974,-0.3059980481161324,0.07133641547563285,-0.6543701215899286,-0.8222764878326254,-0.687036933701048,-0.36810881926215655,0.556055212153433,0.6480780097971605,-0.564074101456341,-0.6479477149718572,-0.0795914801451073,-0.5614226679466501,0.013664360330888314,-0.46611696796171204,-0.8361977158502767,-0.2969995191181773,-0.8292835161284904,-0.5002937642552509,-0.05897074548074143,0.5166457113192575,0.8706042383565524,0.2098779022616174,0.4250676910689867,-0.02578087733686402,-0.018090564995491908,0.3918619981583737,-0.7680371488730289,0.0660841847694664,0.13992814250949823,0.3004123379912354,-0.5595319384234906,-0.8668859340982985,0.44520716778460473,-0.8093787968366564,-0.2676885714825689,-0.8749492957493717,0.7197702240681887
Olfactory_L,0.7692936853983912,-0.8291097875083535,0.6778753566889437,0.34273242054243114,0.10809421863965767,-0.8508755833444412,0.364991116151029,0.7652431085282836,0.8447759646578092,0.7504807253244422,0.04962408531713867,-0.43615417010415725,0.5084481173081254,0.8155669321941301,0.8195531042411265,0.8241086893634656,0.9193995934008682,-0.34489763838431425,0.23890842498364384,0.07212825614116415,-0.21948638261866105,-0.752893623467647,0.7934290774522573,0.621368170118218,0.8214758555911038,0.47291819138791785,-0.7353372896327297,0.4537668078506637,0.6289767516973321,0.8133673798834032,-0.7297769433645626,0.49692152338038814,0.4630470609466532,0.8398346429718523,-0.678059380131996,1.0,0.0539026983998594,0.577439481499501,-0.5604056871187308,-0.6141912453053048,-0.1871755374475837,-0.8142574483445763,0.8751333257974482,-0.3164037658759874,0.6735631318594172,0.42933079898789256,-0.2948510141509087,0.8157312483702781,0.578440132554673,0.3110968569093048,0.5915345787419094,-0.0320050881238065,0.676565376062533,-0.4262705320241004,-0.7609891999605554,0.627855852934354,0.9430908011312578,-0.5490948921567786,0.8290711975356364,0.8886802216033133,-0.6584672070489266,0.5150133692274749,0.6588143634558641,0.3915013540932618,-0.6912517177154044,-0.6686168525349968,-0.8567447697512244,0.6213477644667104,0.7363473764494343,0.5023724427607781,0.6874052229360172,0.6529753162673287,-0.8867425178406818,0.7671061365370023,0.44234775948371313,0.6389616585178791,-0.8439051693348658,0.8395990902659826,0.5905243057145156,0.36565923092021435,0.6824318004545307,0.6649195886734347,0.819386134504434,0.6110419813530933,-0.8080770472908401,-0.5200962509682865,0.435215844159282,0.7925847562877396,0.5382462677006526,0.7735236148408176,0.08688241879944887,0.7188018948675123,0.8396303138313445,0.5899985235050211,0.8788708214380336,0.642712464139383,0.17300509363296923,-0.5827583363666918,-0.64333900371261,0.0884892061806187,0.03246536132949497,0.49121069338059464,0.447556983789035,-0.47836896777918897,0.6300570646445836,0.15860501461828688,-0.28814995734915916,-0.20100270646621216,0.7157489499333614,0.829752843170053,-0.06221038551764484,0.8710228124447751,0.4821573364856824,0.7935416376904818,-0.7461153312684601
Fusiform_R,0.23143421058098126,0.20122452413232866,0.3268150343620762,-0.20844293550736887,0.8149872010336564,0.14813129049071297,0.6927943424801151,-0.0995955134265418,0.2502701742517685,0.34428710790918415,0.6054392750065481,0.043616840669260595,-0.049651551923703546,0.10422441759202178,0.35908273163363896,0.09928017492116992,0.08144154647425852,0.457064113507474,0.28609315108234334,0.18413910500593864,0.23104880345058132,0.262454047158724,0.33426644372193576,0.31248464844114615,0.21338485265340906,0.20247422083807431,0.06604631558489114,0.2590185152478378,0.1176299770269794,0.07900647704253863,0.2437767740768737,0.3950892648749451,0.4181658503997215,0.2912921385947624,-0.2715163195191001,0.0539026983998594,1.0,0.36297938289332454,-0.03126477897858279,0.33888041401285207,0.603848772448485,0.24308503619997188,0.11806876979478564,-0.4127415993855795,0.4155718968025972,0.3886065190790941,-0.013028252936452817,0.1356252387855165,0.31635296674279567,0.21776406813508606,-0.11831514089027018,-0.2297041737735184,0.030071950286923436,0.46560953641890007,0.45515334061698387,0.056804826383851016,0.0810542498682935,-0.02528532046312269,0.10396511857700735,0.05124099936856468,0.4494072372020334,0.027779382697645447,0.2829120337237502,0.7087919866565872,0.1912675942690231,-0.22941004518206384,0.10655384813452981,0.2953313581270421,0.2672792747549349,0.10602483695079847,0.08399344100462786,-0.10412263742518207,0.09884911653600777,0.2556112243980451,-0.07253039333219662,0.2298519168839214,0.2548346422096099,-0.03308739982124138,0.12156475048298758,-0.401209987211875,0.12133357700009405,0.4291561794555734,0.016184585702421036,0.2907036507041877,0.34811089374888016,0.10480698923229777,0.3917578837218507,0.15398109519355824,-0.20616463270546148,0.14064437252791087,0.032157336352572195,0.043408304165894925,0.10365665641734309,0.09778629802916966,0.1911578879392991,0.44021633695007995,0.42483076237491524,0.2069054592860284,-0.29175958924644974,0.015177355950987135,-0.10895556443745827,-0.339372193686861,-0.3084391689289354,0.5530036156885764,0.34007688996479357,0.05018379384664408,0.29534742713490975,-0.20225736304275632,-0.12127927666186968,0.14636811621451543,-0.3154381232764118,0.19431085170825577,0.26034696803271973,0.3654584511502857,0.2994079895430978
Thal_MDm_L,0.5009815687307069,-0.3634498678005651,0.5762881551658816,0.2758103801852807,0.3320909343051709,-0.4457226390550598,0.6467907001286417,0.42332990186125713,0.7113533823619949,0.7367976150124655,0.2741775068633339,-0.14252248141254617,0.36775127948801384,0.5745687641696815,0.5748077828774543,0.6186858001261641,0.5969356979023858,0.05356761483225264,0.38611982618952323,0.18442895753882754,0.10197309736269371,-0.37825229916565317,0.4722486280424772,0.3905963271754852,0.5949136259303296,0.6581312661336131,-0.39397890930952106,0.4426263610628612,0.5408107360856779,0.523849419240367,-0.34923175668006673,0.6606431499758838,0.4096853599807029,0.5765440302422232,-0.33889783606060486,0.577439481499501,0.36297938289332454,1.0,-0.29149562120969874,-0.12954759355368003,0.1224810474213823,-0.382990773038054,0.5386764779103957,-0.2348981733793215,0.5001169404229262,0.48861258362357163,-0.25129448935577386,0.4135915142647958,0.5820590801266641,0.491248833424348,0.3557396431063701,0.20904845438325684,0.38536619285195256,0.01616623660058488,-0.2860455067695723,0.6301445689558064,0.5702190186244225,-0.19150789529266637,0.5466297507653175,0.5371688286559994,-0.22397518881530318,0.39469478200080477,0.39640771692771254,0.650849957572581,-0.18145331009036858,-0.5211870045086134,-0.46435919495532013,0.42503594073860423,0.5694322465079329,0.5296929616475983,0.5449841359353566,0.49241985283047984,-0.49459761517892115,0.6307260507920255,0.40708626559163535,0.7151409159460955,-0.3862263512572342,0.42092575200005367,0.44767463478213476,0.3161050935826549,0.5166436837085099,0.5769452670194105,0.44584161423343127,0.746768390129383,-0.35408674861315276,-0.16030119541412893,0.5201721699171601,0.5032975408652958,0.2457238454035101,0.4877095391686011,0.24778784878076035,0.33832054352463664,0.4772209593730011,0.38706373741239314,0.561090338127224,0.7407827524120274,0.19744359548795842,-0.3000160228450351,-0.2707397551953064,0.3570939806641181,-0.0458080982478561,0.1771435852289972,0.4155369054039189,-0.03134098775325833,0.36504316366208195,0.38293497005310684,0.07560973923553956,-0.01918172113865485,0.37920628936897793,0.4760118277874026,0.03684540971043987,0.5678504728279915,0.30185842447394196,0.5719639751102095,-0.28265238464871145
LC_L,-0.4917219622595875,0.7967699488444487,-0.5895753300095575,-0.12383899018483258,-0.20157156845416588,0.7786246454464357,-0.195953394256067,-0.31189474851978094,-0.6638372562704952,-0.5011427352267093,-0.13302397486313788,0.504922153866751,-0.07881248291300831,-0.3912925201041822,-0.5841434753778842,-0.4105592373372546,-0.6864805175802152,0.44919934358617863,0.29107063289213575,0.3308310584267281,0.30284337485828955,0.8180328772938096,-0.6071026550708031,-0.07941070563638607,-0.7152229825924755,0.0706841402493849,0.888656433284733,-0.22884368691014764,-0.45063545233416097,-0.7588248257694901,0.6121419070767934,-0.11576796028133222,-0.17402971590926744,-0.7218747323189427,0.68766909603763,-0.5604056871187308,-0.03126477897858279,-0.29149562120969874,1.0,0.6252691482048661,0.4329464967845711,0.7713390321463727,-0.6676055735121659,0.23185272406331126,-0.6311718697485815,0.006941194719139527,0.5912683988433967,-0.5533522831952586,-0.0835779574215646,-0.29932999717338155,-0.5223372149272564,-0.10421411187619706,-0.3358111332413933,0.0720370838574401,0.6260788295382137,-0.1438221601428254,-0.676465965345394,0.7436909400947314,-0.4976945452043168,-0.6890986074347373,0.7128020265881142,-0.4913872917274245,-0.3571195104593721,-0.4679202671532102,0.816140892381373,0.8706669084266495,0.8154747230545858,-0.3662999196965147,-0.351637869704936,0.0176024058277703,-0.551539884479192,-0.5902187942685453,0.7805526724672728,-0.6681120309199573,-0.47907250995850165,-0.30254747751188427,0.7038830399459461,-0.4445215096546793,-0.0859526769748757,-0.2836363966701861,-0.631322136035984,-0.4604800801961368,-0.6898953518589539,-0.17266601619028074,0.6046103128508752,0.5252428878523439,-0.2907485589211019,-0.7368360349112839,-0.10331066884562604,-0.6834492838476948,-0.3066031101797493,-0.2864586827486923,-0.693710560797682,-0.5077604029060747,-0.7046758201997848,-0.2903280707053669,0.18173848507994259,0.5198822767517186,0.6589143164997632,-0.09912732712831959,0.3485920842373062,-0.09778399885436946,-0.38727852278098135,0.4261310317318776,-0.5577608017551158,-0.17116098891391568,0.3483907886924505,-0.08650196870842936,-0.5122924840554853,-0.6988520889819035,0.27862303765269936,-0.7071196552713256,0.029512786992316187,-0.6963066662134382,0.7434160798438207
