,Frontal_Sup_2_L,Paracentral_Lobule_L,Thal_PuA_R,Red_N_L,OFCpost_L,Vermis_10,Rolandic_Oper_R,Precentral_L,OFCant_L,Thal_PuA_L,Thal_VPL_R,Rectus_L,Red_N_R,Supp_Motor_Area_R,Cerebellum_8_R,ACC_sub_L,Temporal_Pole_Mid_R,Vermis_8,Thal_LGN_L,Supp_Motor_Area_L,Temporal_Sup_L,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Thal_MDm_R,N_Acc_R,SN_pr_L,Cerebellum_8_L,SN_pr_R,Amygdala_R,Cerebellum_Crus1_R,Thal_VL_R,VTA_R,Vermis_9,Thal_MDl_R,Rectus_R,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Temporal_Pole_Sup_L,Vermis_6,Insula_R,Temporal_Inf_R,Cerebellum_6_L,Frontal_Sup_Medial_L,ParaHippocampal_R,Temporal_Mid_L,OFClat_L,Thal_PuM_R,OFCmed_L,Precuneus_L,ParaHippocampal_L,Cerebellum_Crus2_R,Thal_VA_L,SupraMarginal_R,Thal_PuI_R,Cingulate_Post_L,SN_pc_R,OFCmed_R,Cerebellum_7b_R,Temporal_Mid_R,Postcentral_R,Amygdala_L,Fusiform_R,SupraMarginal_L,Frontal_Inf_Orb_2_R,Precentral_R,Occipital_Mid_L,Thal_LP_L,Cerebellum_6_R,Parietal_Inf_L,Frontal_Mid_2_R,OFCant_R,Cingulate_Mid_R,Angular_L,ACC_sub_R,Thal_PuM_L,Thal_VL_L,Precuneus_R,Hippocampus_R,Heschl_R,Temporal_Sup_R,Cerebellum_3_R,SN_pc_L,N_Acc_L,Parietal_Sup_R,Frontal_Med_Orb_R,Cerebellum_4_5_L,Temporal_Pole_Sup_R,LC_R,Cingulate_Post_R,Parietal_Inf_R,Temporal_Inf_L,Occipital_Inf_L,Cerebellum_Crus2_L,Thal_IL_L,VTA_L,Cerebellum_3_L,Occipital_Sup_R,LC_L,OFCpost_R,Cerebellum_10_L,Thal_AV_L,ACC_pre_R,Fusiform_L,OFClat_R,Lingual_R,Pallidum_R,ACC_pre_L,Thal_MDm_L,Thal_MGN_L,Putamen_R,Cuneus_R,Parietal_Sup_L,Vermis_3,Lingual_L,Thal_AV_R,Thal_MGN_R,Frontal_Mid_2_L,Olfactory_L,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Frontal_Inf_Oper_L,ACC_sup_L,Caudate_L,Angular_R,Insula_L
SN_pr_L,-0.6273554616832958,0.33163855190039554,0.51816894369788,0.8253024211311416,0.8338901528127541,-0.7232134475848067,0.4712267598196126,0.40323907444424795,0.7389380315987467,0.2376190606147373,0.6197941040200353,0.8492442891407602,0.5552763590844586,-0.47307656502447476,-0.7235630767812714,0.8539892281394786,0.7809033605295911,-0.6119294207698516,0.5825653317665568,-0.5531455968961155,0.5038409515433682,0.48851876930239746,0.0730029881685371,0.5409282628114279,0.1710812098833815,1.0,-0.7853340962773647,0.8590423375458268,0.5995871704154092,-0.49373200430873976,0.5513861576870139,0.7231579741425934,-0.7484130397237911,0.6643803659546238,0.8596002163876474,0.7550034681738654,-0.17305062556467446,0.7926249330954174,-0.47652891537633235,0.27223848744727835,0.24475376583627864,-0.7714613641909609,-0.5428863172073674,0.8604712752565958,-0.13756843863554188,-0.15538797369089238,-0.16206644173567872,0.7467700018655132,0.6512897361079698,0.8274803360639678,-0.7559422249084028,0.7173945289624685,-0.4127469018181471,0.6179299582942424,0.5122862745070528,0.24735523066796716,0.8347286279614454,-0.684410768449824,0.39670902344161174,-0.4896158178471912,0.6844400867025889,0.1356252387855165,0.6496023486036683,0.8619961629642136,-0.7451614852627401,0.2336138489268238,-0.3982414980213608,-0.6948956014153046,0.6845492108934915,-0.7515956910362027,0.43719370910489,0.6515266036765541,0.6514218437015545,0.8787405852439032,-0.1121588793955576,0.3735039820231366,0.6537655604376159,0.798021996443793,-0.14274524613847106,0.3872218763388049,0.5531438832862509,0.42425565635289136,0.32231169594953674,0.17822828543856906,0.7782621061910503,0.4843211581076081,0.8373752795070779,-0.04344794937027286,0.49760177218456575,0.11828724734709158,-0.6209613634984628,-0.8529190270021759,-0.8297370857031529,0.7753708967777857,-0.7614221684869971,-0.6452011644252562,0.41445716111861997,-0.5533522831952586,0.9030670925468999,0.854123856381879,0.6608493897476074,0.820767741445523,-0.7146153918117123,-0.7551914691965299,-0.6449493707605773,0.9039211954122925,0.8463265832240495,0.4135915142647958,-0.29686079579450264,0.19513336352592692,0.3807126446903951,0.6698062764630901,-0.03681140722436732,-0.7488524665200452,0.6994890834899634,0.082888339501406,-0.5301565138606853,0.8157312483702781,-0.6486774012975922,0.30725834534217217,0.7161950083762996,0.8487334085759919,0.6524611216329125,0.19763510656907216,0.6372387925756363
Cerebellum_8_L,0.859423730489576,-0.5106290720202884,-0.3550334611672854,-0.8028296796478781,-0.9234575930743617,0.8904725378230136,-0.24076551337391353,-0.6087028018208602,-0.6583627361510761,-0.3657783494314684,-0.6217732294192726,-0.8611817998873358,-0.23636117295796336,0.5544036475405185,0.9560497736610777,-0.8715135124440879,-0.7659820086768856,0.9423581997427714,-0.5469178715184643,0.643854083154726,-0.5521615131202856,-0.3147738686501844,0.19968427903331507,-0.5024408927050152,-0.3275144097123614,-0.7853340962773647,1.0,-0.539887263571751,-0.5963677551749312,0.6981756115924951,-0.30817389393270644,-0.6627489217141851,0.9765579732106638,-0.6645128975642577,-0.908167067449763,-0.6887797633374707,0.47265061206165243,-0.7589243649387827,0.6456476068662844,-0.25929233838248383,-0.03411672809921258,0.9715330737611708,0.8060947967105774,-0.7792874464312856,0.125660628723952,0.5364741021198782,-0.09020419391837535,-0.7635572632593911,-0.7944413485631332,-0.7312432967662371,0.9087246216626469,-0.589606164563135,0.17619545190312697,-0.43557659900718865,-0.3672563030691593,-0.00704639412108823,-0.8821496531603005,0.6891825767060998,-0.3764937268288366,0.4308086056075918,-0.7314285176658276,0.10655384813452981,-0.8512204329885401,-0.8540844699834417,0.7074833532261064,-0.5957217462320514,0.07532833660362642,0.8873703302419074,-0.8901069364506187,0.9353283105347239,-0.3083618602541843,-0.49929669800017634,-0.8977448248755989,-0.863730160704337,-0.19280765787700468,-0.36034003378975055,-0.8480665476285696,-0.8069266686830658,0.1042156937194721,-0.38700388274475056,-0.3458692385597898,-0.47129376073423657,-0.45242550749783367,-0.3509982659053633,-0.6419562460928742,-0.2008612379493408,-0.8015625546851759,0.40629632576013786,-0.3134320112137709,-0.460097357481416,0.8072909508350592,0.9557230694933139,0.9887621158734355,-0.602142726026451,0.7426212431314152,0.7346031478065929,-0.755108975159398,0.8154747230545858,-0.8966229648151416,-0.7801838115377264,-0.561993910129247,-0.8523039443717939,0.92046189606947,0.8315305183523429,0.8513838465143835,-0.7696250105340786,-0.8977585977532471,-0.46435919495532013,0.3242081410604646,-0.2366544691769147,-0.63701600200674,-0.9392891844155611,-0.10647904547661227,0.919227585145763,-0.5850291247518083,-0.2667444883523683,0.7126669554966891,-0.8567447697512244,0.8954199545595367,0.02709621918348024,-0.6140788997736412,-0.8814915374143616,-0.6838387151663993,-0.5444392691838749,-0.7522696087658494
SN_pr_R,-0.35132762662304834,0.3856122169795451,0.5362569147074053,0.667364067228922,0.6182445250483305,-0.49282910969142646,0.5549433056022574,0.36484671651524236,0.6683434086786517,0.2317188678784654,0.5717421271746901,0.6920710001201604,0.5849642303309442,-0.21247610235210163,-0.47215856109811133,0.6428562190313358,0.6167842177221527,-0.35947016976110463,0.6054456893864838,-0.2597657940287814,0.45586107594126135,0.49169551280470786,0.2910226451426818,0.43756961751445783,0.12957906158172808,0.8590423375458268,-0.539887263571751,1.0,0.6012115630960686,-0.3043758392215961,0.601069073195762,0.5207821486815265,-0.46789937141129323,0.5085967450275777,0.6710823718029574,0.6151429721396346,0.009337617070380885,0.5609606231282374,-0.23643312368092348,0.3279638562716843,0.3318949607909943,-0.5117551750165052,-0.2896967250829225,0.7119138783674206,-0.03472741738574736,0.10798463955394086,-0.1501502048523466,0.6273769553209527,0.5767114924253416,0.69679516125966,-0.5196706368696032,0.6598754544277667,-0.38674434390571594,0.6868980203862877,0.5997337718120869,0.4555651653884861,0.6918583795929703,-0.5070899432258562,0.3703484660294295,-0.3199494333998792,0.6384776596222611,0.2829120337237502,0.5056931189028505,0.7043898906150279,-0.5632384514319415,0.09880678375378925,-0.42607649772856704,-0.46001047642201587,0.5365209574801394,-0.5026839752445154,0.4211916065173431,0.6685728645419892,0.48693947764666107,0.6838570244104722,-0.12358465525604999,0.36996449786153784,0.5274612473966543,0.6983402595114457,-0.08950181348688858,0.43654427774788046,0.6242072067191828,0.46824145874390916,0.2077709768920916,0.050465931200436735,0.6607595735526697,0.6210216725147043,0.6916294723081674,0.0897791086920462,0.5664145775350202,-0.03272757274908863,-0.4676800672988331,-0.6202268224381158,-0.6128756875490414,0.7738586736940455,-0.5407960199375588,-0.381926506451391,0.23959120089067812,-0.3571195104593721,0.7512593623442484,0.7089746351931917,0.4635147815459071,0.6473631366119559,-0.4767427433714478,-0.5756862184800362,-0.38449888028503415,0.7886688375732911,0.6457115291383151,0.39640771692771254,-0.12240376709240454,0.20485884354594924,0.28365355621125277,0.4668802772602512,0.09075005026888804,-0.4815615018325074,0.5587305762048264,0.15075866539587515,-0.27058868300841804,0.6588143634558641,-0.39952373745698405,0.4743418630851688,0.630759673191412,0.6792270886545644,0.5226288488735887,0.07692843082714096,0.5774045105986705
Amygdala_R,-0.4197213517555416,0.3799593854759341,0.5998338944965536,0.6946989916482618,0.7125162433405746,-0.4011876012209664,0.6874018427116099,0.45690536878416954,0.754077112811299,0.4560554347484521,0.6904142672304538,0.6632885100937257,0.2634507342478081,-0.39819226988868844,-0.42935391655390115,0.6447545187418249,0.7302800579589105,-0.47856333434319936,0.2849614376908253,-0.3948616185595478,0.32570968513770143,0.3073997538641311,0.031599164411833955,0.40481104859574446,0.4202641441852027,0.5995871704154092,-0.5963677551749312,0.6012115630960686,1.0,-0.042327831257336336,0.46495547854205294,0.2626591198155784,-0.48009643871425517,0.5942337069445044,0.6799887177825257,0.7053512537232203,-0.054817517930619813,0.45981650108126126,-0.048218981304468785,0.4299560905942769,0.6063889363195453,-0.4885657948942824,-0.35553802023083714,0.780706890448876,-0.1575201023589635,-0.3675888306249272,0.01312284970837509,0.7579446453147527,0.5878270377987435,0.6326433513287151,-0.37321990479683365,0.36653077072504975,-0.34589983850618616,0.6277019505994159,0.46266019797197233,0.38508593021252385,0.6159878597459163,-0.08233992816808826,0.7992900080853259,-0.44671543028671273,0.8386654198943149,0.5449743784183623,0.6704536425452657,0.7554916804270531,-0.6437048026322122,0.456607120239102,-0.1909695321641458,-0.2941442575316828,0.6717673965861104,-0.6021674325760761,0.09214905992789432,0.6775243655530262,0.6651426210238046,0.6710290581662747,0.2441431386506497,0.18089366018691527,0.5583864128435244,0.6657983240222146,-0.297209675529123,0.5374569990338667,0.4325626210983867,0.42153340565870506,0.017299916026840785,0.11050854503358926,0.6560288907238088,0.3765346622362082,0.7885245633856991,0.22081055357052454,0.4561372295774881,0.07359277603999373,-0.7320111311601594,-0.5611195267799916,-0.6002117174625854,0.42114618391432407,-0.5938111791888432,-0.4660582530691064,0.47629597539738555,-0.5166224757048837,0.7486193408915401,0.45556809147555133,0.5451101270777771,0.7926542617622961,-0.5885986006901097,-0.6074554356405536,-0.2901503706537356,0.7314708622354824,0.7472047116946429,0.7654578451669711,-0.006026491243260448,0.010906724414836002,0.5417257915738324,0.6348777320568988,0.15804223686291766,-0.42420081726694026,0.6565412045359084,0.029483613801389908,-0.37308070969271756,0.6319394333472134,-0.4690032003121597,0.1783135903271856,0.6083134625768579,0.7226118664881438,0.3931051159396075,0.21998274840196091,0.7988622835377286
Cerebellum_Crus1_R,0.7173692777563304,-0.5006044193780022,-0.17332629599593935,-0.3855977006130679,-0.5752541413740903,0.633217424863486,0.22063226533130192,-0.4514180348464537,-0.07988609154261832,-0.42086139482012314,-0.3246681655760968,-0.5151395920266448,-0.18922154687158205,0.1488996096893484,0.8602443461196796,-0.46986960600505717,-0.20033308060613594,0.7246318766076777,-0.5536040360323988,0.29631624547073937,-0.654947448595502,-0.41101984932025815,0.03658520911311021,-0.5276966951638193,-0.13438812013427542,-0.49373200430873976,0.6981756115924951,-0.3043758392215961,-0.042327831257336336,1.0,-0.044300231930023345,-0.524043877385803,0.7410937821063422,-0.37778196823191457,-0.5999852557314155,-0.207118913170888,0.46712823028057937,-0.6108208875598695,0.659132206765672,-0.3289209836817122,0.6447791890027231,0.7521702413189145,0.7077139319008244,-0.27682438817102223,-0.24446590837188897,0.2174756065987059,-0.3916609988884372,-0.22997914991660479,-0.5997914255199307,-0.5570001905335752,0.8888034740636994,-0.5969365353108589,-0.32766886244156446,-0.29655311950729574,-0.3479533370159197,0.3296629021498668,-0.6190814050036074,0.8339061802659886,0.31090588385773055,-0.12139871216643947,-0.39921227105407603,0.609799208421749,-0.47357632804898575,-0.3929177688299767,0.12401331765562534,-0.40865392403012357,-0.08976828287657544,0.8559266790742982,-0.5463395249688113,0.6085323825186996,-0.424157255015214,-0.21419962548859636,-0.56581471406627,-0.4374122381180355,-0.19187822054193884,-0.5579212138408491,-0.7183078634842349,-0.6424902824193598,-0.44231185657710137,-0.2787037911137232,-0.24998673183133477,-0.29313453154371,-0.7748375313613712,-0.5552800943153584,-0.17108034292115437,-0.20525076093600894,-0.2342455658160852,0.710727893627734,-0.22960479790168473,-0.6938105783156278,0.21898877399944403,0.6957176662410846,0.7302955328943597,-0.5744410735462845,0.220206864530145,0.27851504499206486,-0.6550256306978547,0.3876719790259137,-0.4881761550155136,-0.6958807196471609,-0.1482823297913712,-0.325890029594881,0.4868406239862846,0.372051858257902,0.7399144799521531,-0.28696954561133164,-0.4565378221343948,-0.15813993615708505,0.21449902303437673,-0.6349536394256815,-0.4919991006384204,-0.6499630049511333,-0.25238713576557303,0.6924005635389563,-0.08108235992256682,-0.46129044546109604,0.554060471019274,-0.5994494562986228,0.7556745296891793,-0.03485755969857202,-0.37698939512627244,-0.5688800429646553,-0.7369884661632607,-0.6815519551122835,-0.4039364177920135
Thal_VL_R,-0.06429046564037055,0.29575722417292677,0.5333203392661704,0.6046168980406039,0.41512004882776504,-0.20068599705713494,0.698342741144456,0.14922603669578435,0.5344709794068302,-0.031120714859589782,0.7508166529590655,0.4755904600600205,0.4070423273803764,-0.05510141668166467,-0.21539423974679117,0.4509653643371752,0.4877376277081434,-0.17171317756176951,0.5306392936952185,-0.05803867807439289,0.10564223180306696,0.31429871844132434,0.34045341065034923,0.22460869061564606,0.2775437186497406,0.5513861576870139,-0.30817389393270644,0.601069073195762,0.46495547854205294,-0.044300231930023345,1.0,0.35843560924107937,-0.23172784721112838,0.5267431731037516,0.4425797627263567,0.49915379556877937,0.36941133869747944,0.32109163050960526,0.005311279236070334,0.28274209491671193,0.3799771539034894,-0.29018077566668926,0.046880452736247746,0.5439565534945403,-0.3254272692673122,-0.029964660477918955,-0.1714591354214855,0.5812127175258125,0.3211982663431281,0.44764567537947486,-0.22469018122000708,0.5116222528764132,-0.3032817329704428,0.6864605786621161,0.5178395210939737,0.4524258024784044,0.3853841012418146,-0.20367704061294528,0.4748761983662463,-0.25001259932595343,0.43679112317268054,0.3917578837218507,0.315411044104398,0.5774653059724036,-0.3837163654664068,-0.12068914441511597,-0.19822675033667167,-0.21903962435446783,0.26304162505342904,-0.18862083064030882,0.24399858351208945,0.6666294903218482,0.26558709097647387,0.5115521821606097,0.021458542127098437,0.4167988893119147,0.2900748456506602,0.5153930322678678,-0.00881938461366088,0.5171260127378009,0.47194573682016605,0.4353867577565748,-0.022167678488048514,0.035705241299129296,0.46032453259774425,0.5325028489596705,0.5563606476717295,0.20538286471806272,0.6613481202140717,-0.20110028244124925,-0.44474697358946874,-0.42745554459966534,-0.35955841828156393,0.520940864285547,-0.564074101456341,-0.2691121092308776,0.04141697414201417,-0.2907485589211019,0.504382920187051,0.42682776884532964,0.5145023980664013,0.49783886549794637,-0.36042160164986964,-0.40685569510199954,-0.21405510773048245,0.5929352138531515,0.45907451393709797,0.5201721699171601,-0.17645917546778747,-0.05084782898966253,-0.008245998705127594,0.25236423896164606,0.11676083945427113,-0.26754941414221267,0.731780759785183,0.21766962722888433,-0.07306478828142797,0.435215844159282,-0.06992173715899273,0.3254405291916741,0.5043987077756471,0.44971931708527535,0.32293680787451096,-0.11310211319169333,0.4388007695841922
VTA_R,-0.6147540775214656,0.13786416981020358,0.2843946774611455,0.6028235018490763,0.6858895945865939,-0.601931956262861,0.18076283900560233,0.3085070899318423,0.5051051511488336,-0.01823867594455178,0.3439374468564595,0.6727944399617556,0.4005014890863647,-0.4301850049427394,-0.660457385359364,0.6894437115672752,0.6096678886758257,-0.5174215425775665,0.46806140612148567,-0.5294993885087207,0.4910751649546366,0.3851983013292346,-0.038253468203564955,0.47454688169735715,0.15073163270149556,0.7231579741425934,-0.6627489217141851,0.5207821486815265,0.2626591198155784,-0.524043877385803,0.35843560924107937,1.0,-0.7165598692287156,0.6474660261725245,0.6966728334760363,0.5414605276966312,-0.26469690060185497,0.7229250810368123,-0.5137048775415239,0.17989899569054482,-0.020444406651053862,-0.6843959918981875,-0.5272799327968605,0.6789828456311893,-0.043480049291019195,-0.22440955488229575,-0.12025387560201783,0.5042965083171121,0.426708146040124,0.6781023868289684,-0.6889173053719616,0.6847824928676641,-0.347884590950318,0.30509424599681356,0.3629361351884502,0.017152449849396144,0.6527978622920361,-0.6841515684245316,0.1306666079546609,-0.4721449178969887,0.4165564172117503,-0.07993287136221991,0.5242068418984227,0.6002771873276737,-0.6104362623757403,0.22015294086471204,-0.29881739021498493,-0.6748596242233946,0.5232862278151098,-0.6802232178467218,0.2939697393623439,0.4312102400652921,0.5254831193177116,0.6890731839669862,-0.10683513819673723,0.43927618100350313,0.5098427326576449,0.5651686621903286,-0.063692082668876,0.10394592606392064,0.356909293260046,0.28943141549529355,0.47286434239376374,0.3014324190754227,0.5960567854673574,0.28798213737721456,0.60221370960283,-0.13379788047035826,0.33007840810386085,0.14370165813683888,-0.39968126300295903,-0.7172084849078392,-0.6754566897249195,0.5319568528645476,-0.6482175710008002,-0.5917581536035581,0.36205077535198954,-0.4023332406863355,0.6673325851724572,0.7935459815280818,0.690421371658721,0.632919657996016,-0.5562958335959881,-0.5458232106188969,-0.6070020712758534,0.6920968963336349,0.7072176419831961,0.13666224974529528,-0.4227725561065457,0.25411722410207044,0.25282494638151953,0.5692875247547269,-0.23360309076096705,-0.675911477880331,0.6238088294180207,-0.011861568141550635,-0.5092547665838578,0.6688174355844396,-0.6119879937097711,0.17610148757808258,0.5572484363807053,0.6939156059316456,0.6460031358917946,0.13054132763390092,0.39856506256794927
Vermis_9,0.8828363092265931,-0.4288264721896258,-0.2703133895000265,-0.7462601231167149,-0.89012660200795,0.9049021118275588,-0.13240419017248575,-0.5529155473925489,-0.587782459974956,-0.29278772087603677,-0.543687776127757,-0.8314604814610871,-0.19637370830819437,0.585941415124017,0.9625595649908589,-0.8460126364731484,-0.7176955172236472,0.9317246610894421,-0.5180675921910775,0.6783728788674966,-0.5240837889245423,-0.31386503675783606,0.24388480344131938,-0.49341012965282394,-0.28383390948759124,-0.7484130397237911,0.9765579732106638,-0.46789937141129323,-0.48009643871425517,0.7410937821063422,-0.23172784721112838,-0.7165598692287156,1.0,-0.6258760900478393,-0.8842290770728768,-0.6389971585380642,0.4967470828366885,-0.7638513119163366,0.6977914922577688,-0.18736822121762983,0.06385390204070815,0.9722558952433819,0.8369520352757686,-0.7233670713782197,0.1272709676746105,0.538914635631794,-0.056974130602149925,-0.695880251986364,-0.7285013303153679,-0.6984738590479607,0.9260938664027383,-0.5759691323468193,0.14812282450495626,-0.3322712865540813,-0.2799579426887503,0.08849179789959172,-0.8602919205458388,0.7369365181489347,-0.277316660722486,0.42321935077208134,-0.6447401448192014,0.20122452413232866,-0.7925976657061599,-0.7948874834088875,0.6739596959665908,-0.5569777604883738,0.06164391762028348,0.9137810823561121,-0.8315684957631011,0.9275723539269659,-0.31742383109192185,-0.41578328817255156,-0.8445131517258385,-0.825619510235603,-0.13781468744767983,-0.33346158678272003,-0.7995552450649166,-0.7607369185549249,0.07972314711041223,-0.29830104472815794,-0.2851143197231487,-0.40484886170874035,-0.4949020846541784,-0.386847425695586,-0.6014209220561048,-0.13884987184177852,-0.7329727727489792,0.46917486787084844,-0.25366429641920274,-0.4904421824553431,0.7427583805584878,0.9468203692776781,0.9650921353731353,-0.5640659002047949,0.7109644719603246,0.7638666169117407,-0.7287192922506799,0.7967699488444487,-0.8438517993711774,-0.7824136536743105,-0.5450514719163466,-0.7996112194116486,0.8907429459061311,0.7793397689788251,0.8834522893576477,-0.7150747914073099,-0.856851106365952,-0.3634498678005651,0.35318229942181206,-0.24291073983462416,-0.5888745994187617,-0.9043314179947317,-0.012583686789642383,0.9321947898058899,-0.5332551254783725,-0.23784743507545814,0.7392259935856635,-0.8291097875083535,0.9057547571647697,0.06995673439623636,-0.5453439999049468,-0.8382924746910946,-0.6671520990991098,-0.5420497023961628,-0.6618560879332623
Thal_MDl_R,-0.5692557527200142,0.4032737460683744,0.6647407696869614,0.7591036537559884,0.7883782004643346,-0.41169739050307874,0.5199555494522315,0.4444889475492217,0.5612375160509354,0.3023511144988379,0.7038177636490012,0.678260578040962,0.5372292722444653,-0.3529102294157016,-0.6321397707702632,0.777947960409685,0.7162132438191019,-0.5266335732338195,0.4484716939296149,-0.41475904553800663,0.5587024058314936,0.48013545858555723,0.10710203544325222,0.7099292611579835,0.28757971058833387,0.6643803659546238,-0.6645128975642577,0.5085967450275777,0.5942337069445044,-0.37778196823191457,0.5267431731037516,0.6474660261725245,-0.6258760900478393,1.0,0.7400672387755,0.6495281608635887,-0.10632432987366243,0.7627325832959787,-0.2408224662878945,0.47025791675589507,0.1816305520444669,-0.6165323205413189,-0.4391375556434869,0.748773043619507,0.0642685377094982,-0.35235136558127217,-0.02130403543946546,0.6583429826303981,0.6462738553340844,0.7364297911350872,-0.5674268046804677,0.6932306535249265,-0.22994823906001075,0.5380920512518342,0.6452380634061914,0.29221305324526253,0.6990920837629772,-0.4073981892308713,0.4588770841228703,-0.3655539408911288,0.7374808966052699,0.21638935675777557,0.6458712345467738,0.7474125943518677,-0.5776429294187458,0.4204797063094611,-0.29657790352010654,-0.5101501585683544,0.6514286599087525,-0.6735481868897873,0.2912899810927094,0.7276047237496064,0.6558958857640885,0.7699440926495693,0.014310948109323337,0.5681143406741045,0.6733559932412589,0.7281907651000172,-0.03550309504384243,0.46016741636418085,0.5242986027859168,0.4544178888410915,0.3662977894406555,0.28003851985115025,0.6550641255407956,0.5004486630405768,0.7366458275705815,-0.007706143019900482,0.573118192548939,0.2814865682364851,-0.5135138782249813,-0.7104773785189744,-0.6806221286962197,0.583566359947844,-0.616273430260665,-0.4191258871920595,0.5011004410702707,-0.40621860042362556,0.7708221709464422,0.6829892932304478,0.8174382958284461,0.7659152800916104,-0.5703270412563785,-0.5740894188205721,-0.4295866808683248,0.7210807759248581,0.8043473404868091,0.6460709969127051,-0.05968053082854023,0.2758041497684148,0.5086042920784494,0.6481843358696896,0.11784590290038781,-0.5342106387799613,0.8127822273184325,0.02873082398865572,-0.4848102692256274,0.7399375752873117,-0.5769884643983605,0.32927573522766357,0.7893149658684786,0.8124077105993086,0.6832287160261254,0.3009395616950296,0.6678607239056024
Rectus_R,-0.7955464793433357,0.43489828204424424,0.5085382101127063,0.8023938164678506,0.9289692389995641,-0.7543979566672899,0.37168088561772156,0.5569021847939204,0.6709131370219408,0.38801886419627263,0.671269618042342,0.8813190662452308,0.3536962377447558,-0.5549275774924494,-0.857962123721136,0.8784750470443606,0.8085983017853513,-0.8190795044973215,0.5373877993524362,-0.6377087604652397,0.5771249198683697,0.4630613926762128,-0.08240797248923001,0.6449649506871139,0.2585041884709195,0.8596002163876474,-0.908167067449763,0.6710823718029574,0.6799887177825257,-0.5999852557314155,0.4425797627263567,0.6966728334760363,-0.8842290770728768,0.7400672387755,1.0,0.750645096264579,-0.3459239383847485,0.8231210573152261,-0.49362887715830217,0.3347059736018579,0.13347705346816405,-0.8745939467310876,-0.7177877056889673,0.8583690479320697,-0.08582828175125203,-0.3917743531009776,0.041838846510157554,0.7724833093643412,0.7502044696414475,0.8470550384429959,-0.8377897940988619,0.701457908529666,-0.2597869849743006,0.5834476424544928,0.47576215360534885,0.07843577824936845,0.9144888665503499,-0.620619377830705,0.42925665074227776,-0.46989279525600086,0.7920709283559749,0.05124099936856468,0.8036068926147899,0.8715410707390092,-0.7353581740470662,0.5144201172649621,-0.18206110746866253,-0.7821455004860937,0.8294222601381818,-0.8954620963551232,0.3819355478377317,0.6033986719795204,0.8330327220506568,0.8847031067616908,0.14293662123694442,0.44602594015360225,0.8018581230652156,0.8664543270426918,-0.08319666550349987,0.4189414372590728,0.4484188382543185,0.4248978801371914,0.4325005792740607,0.3490824302181749,0.7467423936801639,0.3451660339021904,0.8356547557257675,-0.23063809585715264,0.4492214053890049,0.36673332302744854,-0.733114817356537,-0.912004246124792,-0.9239718834499481,0.6567261212058829,-0.7332292720235194,-0.693214739162227,0.6696408626863517,-0.6890986074347373,0.9267778662947661,0.8246259779675118,0.665613232711976,0.8618480438205192,-0.8148486232466007,-0.7696610378772188,-0.7468907124654861,0.8356094412120346,0.9118120020681314,0.5371688286559994,-0.24588666069340906,0.2625332982647951,0.5927793779195079,0.8678558079220312,0.04138971353402348,-0.8188996559105836,0.6807996891276716,0.1570241983398983,-0.6702049707067558,0.8886802216033133,-0.8279989359987782,0.09749128242198737,0.6824838467592667,0.9182482766510808,0.7412881301005356,0.43646625178743864,0.7446331977766575
