,Frontal_Inf_Tri_R,Amygdala_R,Temporal_Mid_L,Cerebellum_9_L,Precentral_L,Precuneus_R,Temporal_Pole_Sup_L,Frontal_Inf_Oper_R,Red_N_L,Cerebellum_Crus2_R,Vermis_3,ACC_pre_L,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Fusiform_L,Paracentral_Lobule_R,Cerebellum_Crus1_L,Cerebellum_3_R,Vermis_7,Temporal_Sup_L,ParaHippocampal_L,Vermis_6,Cerebellum_7b_R,Vermis_8,Parietal_Sup_L,Lingual_R,Angular_L,Olfactory_L,SN_pc_L,Vermis_9,Thal_AV_R,OFCmed_L,Caudate_L,Cingulate_Mid_R,ParaHippocampal_R,Thal_LP_R,Thal_VL_R,OFCmed_R,Thal_LGN_R,Rolandic_Oper_R,Pallidum_R,Supp_Motor_Area_L,Thal_PuA_R,Frontal_Med_Orb_L,Hippocampus_L,Occipital_Mid_R,Insula_L,SN_pr_L,Frontal_Inf_Orb_2_L,Cerebellum_9_R,Angular_R,ACC_sup_L,Cerebellum_10_R,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Cingulate_Mid_L,OFClat_R,Thal_VA_L,Vermis_1_2,Occipital_Sup_R,Cuneus_R,ACC_pre_R,Thal_VL_L,N_Acc_R,Putamen_L,Occipital_Inf_L,SupraMarginal_L,Parietal_Sup_R,Precentral_R,Thal_PuA_L,Paracentral_Lobule_L,Precuneus_L,Cerebellum_4_5_R,Temporal_Inf_R,Calcarine_L,Cerebellum_6_L,Thal_PuM_L,Thal_LP_L,VTA_L,Thal_MDl_R
Vermis_3,-0.08224373936436638,0.15804223686291766,0.4191343782283319,0.10443206892356911,0.5104443211302823,0.45011287681754825,-0.07933203354206507,0.02243958193479232,0.0756232070972663,-0.08252926797208518,1.0,0.008734657235190905,0.5214307807617583,-0.012511960628194683,-0.005350957659257579,0.5786193266598249,-0.10236846496479708,0.37742172224161524,-0.12362874808823299,0.40066605259620514,0.07875011280222198,0.22751885175623893,0.04546989567618653,-0.20298403888069438,0.27672670394893817,0.039747124077992524,0.32727891166239026,0.0884892061806187,0.5588390212123177,-0.012583686789642383,-0.15739959290284145,0.06344401560150315,0.29545147892605395,0.20495141675428444,-0.12139232047499654,0.4218363110454281,0.11676083945427113,0.06605270658005231,0.2436328408315894,0.08510648489920623,-0.12831853571579024,0.4772509475045108,0.16126027265787635,-0.08245992993692389,0.4943374670651711,0.41576736664567154,0.3709685897223504,-0.03681140722436732,0.29322233166921075,0.21333860026936646,0.5444534451630297,0.12673818992410735,-0.15763640587641506,0.24846833824086595,0.1076789837029068,0.36993584202749596,0.016309363815466722,0.20742446605616952,0.48849933460788697,0.46274145123175825,0.46684317474248177,-0.02197907949452652,0.5090133996450342,0.2888430654621822,0.15607372125606045,-0.021759701927111685,0.2968895746888798,0.17953132189218024,0.3113924402924446,0.44947973447170175,0.7280835156965839,0.48861216757523973,0.26828784472271877,-0.26446729384588197,0.40037655532758554,-0.019558078128490086,0.5361635403492565,0.33714668696605626,0.2098779022616174,0.11784590290038781
ACC_pre_L,-0.32061401473501944,0.7472047116946429,-0.10638951886293432,0.4130572330334161,0.5137174810783893,0.7806503431177355,0.8411232458985588,-0.6554476013691165,0.8624184177151497,-0.7565304272670057,0.008734657235190905,1.0,-0.6243382758067911,0.921599460353781,-0.8431369458924921,0.5279689313027135,-0.9149767767322101,0.4580094843087554,-0.816742029264795,0.5393445590239939,0.8395655016176695,-0.43773049238875644,-0.5212778717976786,-0.7763119622433071,0.8634561111715692,-0.6637498671297871,0.8488519859716817,0.8788708214380336,0.4022144098685043,-0.856851106365952,0.8055998515962193,0.8437033575870372,0.6998153874195557,0.6692429691716593,0.9412600483341098,-0.47452090151832466,0.45907451393709797,0.8771490524500253,0.6670594849017375,0.48922580494375173,0.9191937809508662,-0.6921543778953982,0.5346284483957068,0.8350875678540662,0.5607019467933824,0.4581838029191357,0.7724296915643089,0.8463265832240495,-0.14849205553287803,0.08310806773412198,0.3557872034257093,0.9579570888943022,0.5787275704363869,0.7386474169213804,-0.690881913953796,0.7852808434806021,-0.837837816123655,0.6858359308710007,0.33279083858971814,0.6449326270872928,0.6105052015347325,0.9803135223340125,0.3680256102331581,0.35339499079861564,0.9259797797190777,-0.8979187682787025,0.8248463618102482,0.2563024168979124,-0.8462302898952022,0.3301574696094409,0.4001450634091616,0.7599816293064932,0.14323963004948997,0.30864516307416384,-0.3844684051890791,-0.8515934102414058,0.08319162722917028,-0.2751835596732118,-0.8292835161284904,0.8043473404868091
Supp_Motor_Area_R,0.2547191047379528,-0.39819226988868844,0.48235904674031144,-0.05571529002566675,0.08394118590442663,-0.1706519365208211,-0.576826184392319,0.5788995043670729,-0.4438479230222258,0.45927692631828226,0.5214307807617583,-0.6243382758067911,1.0,-0.5949110743124341,0.6463348864188095,0.12428808694632344,0.5542442172134338,0.10106524475547295,0.4435533535450033,0.08140237248429524,-0.4684300319430622,0.4867427423983405,0.2950745077458295,0.5115420916993436,-0.40955748182228147,0.5748533629143175,-0.3498115153089915,-0.43615417010415725,0.18813708635576282,0.585941415124017,-0.5069924055892462,-0.4603537295597857,-0.1365357208983389,-0.11382848223944993,-0.6340557827616343,0.49019371014963603,-0.05510141668166467,-0.5223357056701043,-0.20047666115807342,-0.09329612429136185,-0.5912240120967396,0.9648761983151932,-0.14751669051217967,-0.6322153208470279,-0.033751649791690985,-0.1823080799975013,-0.17878390990035548,-0.47307656502447476,0.5264991816517173,0.22720263887712422,-0.006485800029963972,-0.4947473833720882,-0.24868466042361734,-0.12900583347832076,0.6764685934350572,-0.13633494487505088,0.5476062316430035,-0.1201225087549958,0.2859860042384866,-0.20287400037215364,-0.12676498699689676,-0.6321983961707359,0.27068804272944846,0.032234555517029355,-0.4445923809516586,0.5593803923432084,-0.32090982582538247,0.004752329472433663,0.7615201053161352,0.016964482974877373,0.30295135909853377,-0.1411514616607873,0.29453513735826853,-0.323920553210628,0.5661927448815188,0.5857975271406574,0.23485324932848947,0.2582663942752475,0.6265266699075511,-0.3529102294157016
Frontal_Inf_Orb_2_R,-0.09064878425721151,0.7554916804270531,-0.2780305109088915,0.35890639609827696,0.4099203882065401,0.6905476320940721,0.7686938496474892,-0.5057073597552258,0.9054151904094074,-0.7091330682443624,-0.012511960628194683,0.921599460353781,-0.5949110743124341,1.0,-0.8673010619038612,0.42121829740086325,-0.8772131451345062,0.44507508809429863,-0.7982033153406898,0.3774126181512024,0.7555988057347378,-0.42410456473076774,-0.5001376971927429,-0.7277779235016876,0.7610680381700455,-0.6640448250246691,0.7542737739539113,0.8214758555911038,0.44027203474549786,-0.7948874834088875,0.8123012339404275,0.8474377544915099,0.5421413363379132,0.7177387054485377,0.917269268524446,-0.6065721641119702,0.5774653059724036,0.8620495592164813,0.7491108634821249,0.5872464506501845,0.9348570205358021,-0.6403949104045212,0.5969584043888906,0.8355407442138171,0.5607051225191085,0.26178183914832337,0.733956134948052,0.8619961629642136,-0.032177826301894634,0.11316230319079314,0.24008803699353115,0.8832383374535135,0.5376251841487782,0.6863116813609047,-0.6276897779861921,0.6809951898801699,-0.854062691993617,0.5674676943338706,0.2807751549279044,0.4870443694758809,0.4591602434821547,0.9344969179614415,0.23199619083261525,0.2619913377792688,0.898816199875201,-0.893205290318869,0.734105725004579,0.20044718533136704,-0.830491928629062,0.2896232268474346,0.3836951887923544,0.7009427382672444,0.16173763207822855,0.39109165775226545,-0.4564130205521818,-0.8182763985792656,-0.07957414607294752,-0.35830638857030395,-0.8354415935052131,0.7474125943518677
Fusiform_L,0.32408824866401453,-0.5885986006901097,0.34176082158153975,-0.11004975913708842,-0.4918602175453324,-0.6668617404335229,-0.6233408939003522,0.6934395687111045,-0.7683386957680666,0.7473911901176242,-0.005350957659257579,-0.8431369458924921,0.6463348864188095,-0.8673010619038612,1.0,-0.4929482161174082,0.911585470357454,-0.18727570894553808,0.8261948741704648,-0.28830940282686907,-0.5559384825429927,0.5971594053000926,0.5140841789838038,0.8847108494980679,-0.834081173116096,0.8353137273596631,-0.814069040179782,-0.7353372896327297,-0.42870729239210126,0.8907429459061311,-0.6157506608375903,-0.8090451758383623,-0.43480629291033346,-0.40452159614936734,-0.7519495077078943,0.3897668015163041,-0.36042160164986964,-0.7893657631041565,-0.6751745854705862,-0.2822837614991259,-0.7654902207926073,0.6767298696746165,-0.27060649626904093,-0.7272896708563931,-0.44292827959385334,-0.4047243036906619,-0.652341044125886,-0.7146153918117123,0.24282510228840148,0.21030622133227678,-0.3387686590315092,-0.7607401592043567,-0.28561336602605675,-0.5039179605239377,0.6238559785046718,-0.5296546333989943,0.8688545368780698,-0.39757439667724453,-0.0905857609945557,-0.5713420574595091,-0.42772765180101846,-0.8513077189987079,-0.13744568705490479,-0.25224271090590483,-0.7706309088577308,0.8754429220297381,-0.7976074700718613,-0.14755216659443204,0.7965501319646867,-0.17946221693838343,-0.3703991849640835,-0.6509324246931973,0.1848157174668298,-0.2184729042093181,0.6233646497955065,0.8979197257149811,-0.0676058763444703,0.08927233172757565,0.8038031017670839,-0.5703270412563785
Paracentral_Lobule_R,-0.4310441286257133,0.29028580754589545,0.3377602776240343,0.24998203024196508,0.7374157016837134,0.8703692349108245,0.4465173912073739,-0.5552251620821451,0.46886724845134803,-0.620513847872231,0.5786193266598249,0.5279689313027135,0.12428808694632344,0.42121829740086325,-0.4929482161174082,1.0,-0.6503402308412789,0.4736275816940726,-0.6704242558665776,0.7084212093122472,0.4357482522746064,-0.23538728836638567,-0.44577296787683296,-0.7017242186913808,0.7892541518930714,-0.4473661862948455,0.7870811480577806,0.5915345787419094,0.6208822062015065,-0.6447176773909428,0.25481709630395327,0.4245011526997876,0.7059211521307899,0.43159849974985476,0.3291210241546579,0.2098588911507163,0.20100771039294754,0.5530574293076664,0.4984785970485281,0.10928689529199671,0.3298477150172303,-0.002785346137149086,0.1716863183237745,0.2566841957506586,0.5832901777937199,0.6800222510201359,0.6322175807130419,0.3921178703780329,0.02018372212624579,0.010436359089045498,0.7400888705709909,0.6065507039100758,0.12852947137896586,0.504960610868704,-0.40945318905547456,0.7352528802588614,-0.4456924421889558,0.5901015897245825,0.5295237002990169,0.8384351750150663,0.7382839420493217,0.4484900286170868,0.6571937194544198,0.45460293979493677,0.593888977943491,-0.5833939258643392,0.7171064466634323,0.45808988671777007,-0.14903011727472745,0.3567312712372643,0.8326022745182176,0.8216178684619746,0.1734745229935573,-0.3209123567662078,-0.046934129421857186,-0.6013808051796875,0.5089263571656145,0.21617391762632854,-0.3084437310494296,0.5117919755248254
Cerebellum_Crus1_L,0.43528473857327005,-0.6244859546613318,0.1329527936778177,-0.3957332302109025,-0.6094630003159462,-0.8504920846933233,-0.7720452398186748,0.7745151788875629,-0.8344534374104806,0.9053900906237248,-0.10236846496479708,-0.9149767767322101,0.5542442172134338,-0.8772131451345062,0.911585470357454,-0.6503402308412789,1.0,-0.3878539866778809,0.9471097960316556,-0.5584028519046474,-0.7739146216228829,0.6149530746629495,0.685925159958232,0.9125754851751455,-0.9340600922352428,0.8403603914596098,-0.8911941723799438,-0.879970996174438,-0.47530802653517573,0.9673509575593475,-0.6290345104296925,-0.7889670726172429,-0.7061637555636018,-0.5493723548080233,-0.816359170091797,0.27810207647178925,-0.38108540455376944,-0.8976034464422746,-0.7518226819392151,-0.2931253609263363,-0.8020015480334715,0.6403920594242125,-0.40610657268707917,-0.7005376313906244,-0.6383831380228719,-0.5356211959938442,-0.77919364385297,-0.8217868729299258,0.15832004304714992,-0.025750937225034926,-0.5237858033014847,-0.9043765864948128,-0.46575495719905696,-0.643771166876339,0.7026791235144364,-0.7685664406187047,0.8415047112138707,-0.633530664243254,-0.34391419951323526,-0.7377982054902151,-0.6286984050238354,-0.8727906656410702,-0.3941479657958196,-0.3623976164675301,-0.8801860942449693,0.9751755181541342,-0.852804409683239,-0.34589081564268953,0.7213221427419135,-0.3739198112041988,-0.5116685396468016,-0.8035105483703268,-0.020762181029206763,-0.07288039956159642,0.521200039526961,0.9690284912264795,-0.19522819468037753,0.0808349755253258,0.7629036165837655,-0.6875548834963966
Cerebellum_3_R,-0.003554002875515828,0.4325626210983867,0.2034084760738605,0.3826971147890741,0.36088048780172177,0.5400863428257983,0.4555270502663303,-0.06285758123011635,0.516576388245768,-0.31898386155992076,0.37742172224161524,0.4580094843087554,0.10106524475547295,0.44507508809429863,-0.18727570894553808,0.4736275816940726,-0.3878539866778809,1.0,-0.3710890990870114,0.53768042656675,0.5692797902075941,0.19350002237368363,-0.2937679489769497,-0.1727206822841064,0.3883931184995306,-0.004832002484434449,0.41763402600943883,0.4630470609466532,0.47787383247103493,-0.2851143197231487,0.4491499045191373,0.41844505805314913,0.5185020003195941,0.6932420809022195,0.4662114856185075,-0.17068113301095605,0.47194573682016605,0.4716037710613233,0.5124748714507265,0.5576309647607586,0.49732147291870044,0.013133097914509277,0.41637457506222486,0.4168269325952576,0.4148484903240349,0.23342437614307449,0.4883446800126549,0.5531438832862509,0.287641368461453,0.39027189663672557,0.26720283462799777,0.5473421216256305,0.4916891827728156,0.5542544441463512,-0.23525092776704948,0.6251025174239028,-0.30745472640530275,0.5834116139886771,0.5840988439945493,0.370270985161593,0.4372368021965742,0.4308571224238799,0.506443726832793,0.3199391875177494,0.5594822941211856,-0.38955097275753153,0.3974174385388959,0.2163954114218857,-0.21699611228340718,0.1987936766062585,0.5079303298344406,0.5921625570717314,0.8469808743523312,0.14458078361157928,0.16196070792156206,-0.2513803834554193,0.1280285492420537,-0.1926709359468597,-0.34455422172337563,0.5242986027859168
Vermis_7,0.4261093199514639,-0.4436010353454089,0.026939339296304946,-0.43030788243492313,-0.5645720660237981,-0.8418696191799903,-0.7837529174191418,0.754354246975252,-0.7621704063020187,0.9594121530600827,-0.12362874808823299,-0.816742029264795,0.4435533535450033,-0.7982033153406898,0.8261948741704648,-0.6704242558665776,0.9471097960316556,-0.3710890990870114,1.0,-0.6125558982824767,-0.7422807458585533,0.6861007230818069,0.8241618817992433,0.8846489437609419,-0.860773798482817,0.8665325469219172,-0.8056690770681161,-0.8439051693348658,-0.4598305715085587,0.9448425908744398,-0.5030651942625232,-0.6597489123398842,-0.7504748307966673,-0.483722802008333,-0.6950139186011056,0.19553445996754912,-0.3177299613235084,-0.8846989334348463,-0.7270253975597583,-0.15309476884312215,-0.7140270864475254,0.5548437915799751,-0.36902947478401843,-0.5948378587528247,-0.6225364738625798,-0.4398813401499796,-0.6695087904474234,-0.7981645690331572,0.07219460059729324,-0.06170474058702368,-0.545443421214124,-0.8441509042012296,-0.43467342562521083,-0.6139897951346267,0.676286732783991,-0.7614042537450406,0.7476657917088513,-0.6819082374011819,-0.3867551674640382,-0.6879716668714456,-0.571935884280964,-0.7453675376037172,-0.4599399190105498,-0.24046670774336418,-0.7770850163573285,0.9570853863590683,-0.7502912147883896,-0.41824282187326256,0.5894445833605488,-0.36844899353246596,-0.5320606266178921,-0.7819574891521772,-0.07960492767441323,0.1557667852456633,0.5570667370621565,0.9635978550988846,-0.08186175755264823,0.12014853159076534,0.6441318441813655,-0.6460307809002925
Temporal_Sup_L,-0.4506430410909925,0.32570968513770143,0.6780844145281661,0.5993220074892353,0.7485997323576853,0.8038863689753573,0.5813464731671657,-0.5033225619073066,0.3999804469779981,-0.6071771288833837,0.40066605259620514,0.5393445590239939,0.08140237248429524,0.3774126181512024,-0.28830940282686907,0.7084212093122472,-0.5584028519046474,0.53768042656675,-0.6125558982824767,1.0,0.6340043362896146,-0.23547331457363627,-0.47832693028853157,-0.47722221930281655,0.6696896811196642,-0.3068134314121433,0.6803971619444286,0.6334392093135728,0.4259083975017142,-0.5240837889245423,0.21713894326033242,0.3316957130658664,0.8791989555061868,0.4665815825172833,0.42126893175783203,0.18237318589244,0.10564223180306696,0.5678893805800223,0.3499867789121299,0.1522022812720942,0.3889688574703909,-0.05701322421158439,0.4046690769672851,0.24653074680190618,0.648511875209061,0.48897325435183914,0.6706408620424869,0.5038409515433682,0.20801191103953617,0.34976829326776193,0.5577338189851437,0.6872975950093348,0.45768037706921344,0.7159847572147435,-0.2955199940388988,0.883767500004823,-0.3549400620279926,0.7777453981898502,0.5987665137272962,0.6714199918549966,0.7174213486759432,0.4306761604271938,0.8055418405788961,0.35937454077430814,0.5511037083926538,-0.5266312530005088,0.6676260253528531,0.437926156663571,-0.19491158366144137,0.5778170791210275,0.6314217593862405,0.7332820294588406,0.3928722104997501,-0.27558074353386375,0.06697549583333012,-0.5073446910844498,0.3368008022860986,0.01701941443730196,-0.19209799041204415,0.5587024058314936
ParaHippocampal_L,-0.2581539812016552,0.6326433513287151,0.0526961511547909,0.6138250896062097,0.37062819832006205,0.7118277119538972,0.8751494620943138,-0.5145462045912166,0.7331350813105931,-0.7617668850410486,0.07875011280222198,0.8395655016176695,-0.4684300319430622,0.7555988057347378,-0.5559384825429927,0.4357482522746064,-0.7739146216228829,0.5692797902075941,-0.7422807458585533,0.6340043362896146,1.0,-0.36598925710500996,-0.606304556934717,-0.5945374862991201,0.6903526770785932,-0.562147651660312,0.6453538694726303,0.8155669321941301,0.28153829316709195,-0.6984738590479607,0.6691658866329602,0.5976500735923013,0.8109989740937695,0.6978458406900537,0.837963687924982,-0.30742653764166655,0.44764567537947486,0.7915826515276292,0.6382093327916721,0.417155807786925,0.7837982731601334,-0.5770081324806864,0.6293418582289693,0.6991465215843674,0.6010958754328941,0.3930885708022802,0.6559169840517147,0.8274803360639678,0.0068486544106008485,0.3545857487199329,0.40007704751965883,0.8940231553668796,0.7074504143316851,0.7003125905126494,-0.6650347284314404,0.8144075344906266,-0.5855326688107266,0.7767578765091008,0.5667057328687668,0.5899404140042884,0.5591723332486644,0.7633071377065141,0.5220799512742994,0.2776704816661661,0.802543381347996,-0.7882822593687985,0.6006800767379491,0.37281598459947424,-0.5878038453132761,0.46484523262460714,0.3471688979893195,0.6545038496662474,0.33707177713474357,0.09324630103229632,-0.2892726428853623,-0.7170503090152255,0.11576462205981275,-0.2757865699536214,-0.5987628184263332,0.7364297911350872
Vermis_6,0.3540952805069223,-0.048218981304468785,0.1891487480887813,-0.18020701887553933,-0.21804561742970693,-0.3412206919812696,-0.4449459919066293,0.5996929054322581,-0.3707908671410857,0.7448505105661556,0.22751885175623893,-0.43773049238875644,0.4867427423983405,-0.42410456473076774,0.5971594053000926,-0.23538728836638567,0.6149530746629495,0.19350002237368363,0.6861007230818069,-0.23547331457363627,-0.36598925710500996,1.0,0.7329780220486563,0.647697462958338,-0.46940507500193046,0.8372155819918667,-0.38550229931592894,-0.47836896777918897,-0.047433198259519804,0.6977914922577688,-0.178778362736319,-0.2586000024587743,-0.3783951316064132,-0.013608616662290601,-0.3507898974061354,0.11069828063881616,0.005311279236070334,-0.4759186187910562,-0.3771289359054202,0.2092456408283857,-0.3603813658432537,0.537485218222229,-0.1044909437870208,-0.25097408030388557,-0.22622352806148563,-0.14654838172293855,-0.27487356935314194,-0.47652891537633235,0.15997555355606483,0.2179662682706339,-0.23113168361617353,-0.41652517013108564,-0.20509844475341488,-0.23731256556142938,0.4501487555368292,-0.3043612421550486,0.46501825452929413,-0.2731041900500505,-0.01911578436257671,-0.2950786236708821,-0.13840274702562366,-0.38059290187364603,-0.11079616599730727,0.027582208075669246,-0.32942195712626127,0.6371061934228148,-0.3700960537289473,-0.29151488792806973,0.39389002575454934,-0.1938634204413488,-0.044379033324722976,-0.2294479541035714,0.3724102338843099,0.2708181567894204,0.7338074918371966,0.7379881273299765,0.06654640725197727,0.07242854829326636,0.3918619981583737,-0.2408224662878945
Cerebellum_7b_R,0.3393884734333475,-0.08233992816808826,0.021744584933308532,-0.42593141430586734,-0.28497203910228813,-0.5526635201125638,-0.6368470964809143,0.5402841625978325,-0.5307169437403705,0.8733365877889286,0.04546989567618653,-0.5212778717976786,0.2950745077458295,-0.5001376971927429,0.5140841789838038,-0.44577296787683296,0.685925159958232,-0.2937679489769497,0.8241618817992433,-0.47832693028853157,-0.606304556934717,0.7329780220486563,1.0,0.599785030517435,-0.5227060844621914,0.7508001639357275,-0.44539582256379057,-0.6322090225938138,-0.2962515478176479,0.7369365181489347,-0.27319926726677213,-0.33925330289952094,-0.6234628169644251,-0.2903649826379451,-0.44645025152742446,0.11543752428185962,-0.20367704061294528,-0.6485699097726598,-0.5877741194563597,0.053514353562714265,-0.49363335344191106,0.41420664126815043,-0.23402226699320744,-0.3446951962143852,-0.388471313597232,-0.17616652943547384,-0.3386346538441854,-0.684410768449824,-0.032595205965181125,-0.10553059975085854,-0.37273800378004,-0.5693072453127531,-0.46594429831790823,-0.42738388622753254,0.4919901889907818,-0.5350772565381001,0.4633925386140414,-0.5855846529700539,-0.35352332760984234,-0.39240438096216557,-0.2688462903419456,-0.4284794824469673,-0.3924342127544132,-0.022065737921709568,-0.4630023516459817,0.7479747360304263,-0.3940608210496896,-0.39340794791883704,0.3351976089428669,-0.2102681348375323,-0.29700880433427834,-0.4735626409669417,-0.12292118065859672,0.36091792828588193,0.6030609570969235,0.7506527960519074,0.09473811312202321,0.18428614267431517,0.43040303625170023,-0.4073981892308713
Vermis_8,0.505966145114007,-0.47856333434319936,0.10275011525178948,-0.17704780936098893,-0.5818069843488881,-0.8103866479751035,-0.6513231148681667,0.8227203538022929,-0.6414569189914069,0.8582307511982804,-0.20298403888069438,-0.7763119622433071,0.5115420916993436,-0.7277779235016876,0.8847108494980679,-0.7017242186913808,0.9125754851751455,-0.1727206822841064,0.8846489437609419,-0.47722221930281655,-0.5945374862991201,0.647697462958338,0.599785030517435,1.0,-0.9129277712565962,0.8633420471774096,-0.8658139099077913,-0.752893623467647,-0.41338751596305434,0.9317246610894421,-0.40626272024586363,-0.6396588797999737,-0.6098365341393488,-0.3258155579012414,-0.6081690026727942,0.10139751406474756,-0.17171317756176951,-0.7874052968488394,-0.6128173086047276,-0.0575842797954638,-0.5974123626776272,0.5945190026482331,-0.21799432408814493,-0.5761939242430694,-0.5725780520398155,-0.627240808346615,-0.6470736290460977,-0.6119294207698516,0.2813954828436407,0.1948495056181265,-0.6368820498450788,-0.7644302029380614,-0.15584410081316208,-0.44302725950123945,0.7164663432208538,-0.6317864900715331,0.7305778074584675,-0.4811531692301327,-0.2140488768182708,-0.7980869531054471,-0.6374816167246041,-0.7248322946952145,-0.30906862339034147,-0.271377787796366,-0.7226170518530443,0.8545907287120453,-0.7964912553675555,-0.3632463456409175,0.5744484286150521,-0.3738737675272982,-0.5191386329042141,-0.7435824010063447,0.2176438952453782,0.12318448354734071,0.5102861888261502,0.9216831613535975,-0.27547402334582743,-0.059493649357446415,0.5963092969356157,-0.5266335732338195
Parietal_Sup_L,-0.5271529851016687,0.6348777320568988,0.090993082970334,0.3519811629315295,0.7683476276962101,0.9281081821867693,0.6734268041051718,-0.8082674905412258,0.7110573772730521,-0.8152092768652348,0.27672670394893817,0.8634561111715692,-0.40955748182228147,0.7610680381700455,-0.834081173116096,0.7892541518930714,-0.9340600922352428,0.3883931184995306,-0.860773798482817,0.6696896811196642,0.6903526770785932,-0.46940507500193046,-0.5227060844621914,-0.9129277712565962,1.0,-0.7031267355321947,0.983015287012008,0.8369734618473154,0.5249854523235715,-0.9043314179947317,0.51234729061822,0.7321084434829384,0.7359869360671967,0.5048708823564001,0.7236757751876031,-0.09104552057941102,0.25236423896164606,0.8230483669445834,0.6165887553047229,0.24433640847667806,0.6778031548959234,-0.49598777382885206,0.3332304939988549,0.5982862447828406,0.6920367801868299,0.7165976458545708,0.8379469821721142,0.6698062764630901,-0.17126343095919544,-0.007285764674335943,0.656454448282237,0.873150807612185,0.3468902825534386,0.6290588330136778,-0.6466303345383444,0.8140277452157858,-0.7770660702623455,0.6166198885528412,0.36238479438676574,0.8845505889132966,0.8084785340577544,0.8156024624211005,0.4786593479844004,0.46703640376694855,0.8461098517244574,-0.8557990099416253,0.9372882080856062,0.38899746202575236,-0.6106521433459684,0.4619123783324234,0.6471522679322886,0.8821147128932675,0.007362528164135258,0.021287752083166748,-0.2846527254316941,-0.8762025257728585,0.41642988847811996,0.09544283258797795,-0.6370841306691712,0.6481843358696896
Lingual_R,0.3851911151338328,-0.2901503706537356,0.2945646175786591,-0.19197065926235327,-0.3617055438824825,-0.5722200676222579,-0.625622263393092,0.71256063609704,-0.602712790737066,0.8752724439959167,0.039747124077992524,-0.6637498671297871,0.5748533629143175,-0.6640448250246691,0.8353137273596631,-0.4473661862948455,0.8403603914596098,-0.004832002484434449,0.8665325469219172,-0.3068134314121433,-0.562147651660312,0.8372155819918667,0.7508001639357275,0.8633420471774096,-0.7031267355321947,1.0,-0.6204125607764593,-0.6584672070489266,-0.2794568768916923,0.8834522893576477,-0.3699935690116066,-0.5243145230209755,-0.5180226413705344,-0.18881019801415233,-0.5440000910576299,0.18194802415712752,-0.21405510773048245,-0.7235596115228807,-0.6592856327196922,0.05264656900149116,-0.5602814305851687,0.6487438171065802,-0.1913313873413922,-0.5082882960190758,-0.4149831239204978,-0.3233281905543183,-0.444324270011194,-0.6449493707605773,0.22764105996282777,0.17605621677665065,-0.4016346290219458,-0.6356883477662366,-0.24882522000076993,-0.35568003051229535,0.624108284595266,-0.4576038963337897,0.6399141036966525,-0.4355239313404781,-0.14025337921076972,-0.5104016888551856,-0.2838691126695007,-0.6065528987254959,-0.22222434742033653,-0.06303798014633516,-0.5620943062117016,0.8463447259452032,-0.5798737140830654,-0.3041828081988341,0.5637357818191518,-0.21932004988465414,-0.2462282215503229,-0.4754820298518754,0.311435727044725,0.19578048349117014,0.7998169102266248,0.915329848022581,-0.021637343020809767,0.06346320815643615,0.5865144356839379,-0.4295866808683248
Angular_L,-0.4834471221039238,0.6651426210238046,0.14854549089932664,0.3324369762300683,0.8243252115734193,0.9205063627946093,0.6197260293023485,-0.7492511242730335,0.7009333114224298,-0.7378795047651093,0.32727891166239026,0.8488519859716817,-0.3498115153089915,0.7542737739539113,-0.814069040179782,0.7870811480577806,-0.8911941723799438,0.41763402600943883,-0.8056690770681161,0.6803971619444286,0.6453538694726303,-0.38550229931592894,-0.44539582256379057,-0.8658139099077913,0.983015287012008,-0.6204125607764593,1.0,0.8133673798834032,0.582995407299928,-0.8445131517258385,0.5173244615416697,0.7537789057390236,0.7057287165090326,0.5215303238010878,0.7233633915137327,-0.1106541215853744,0.26558709097647387,0.7970130609526102,0.5900367735219002,0.29712654924155885,0.6834910879594005,-0.4189126461102388,0.3523176437525139,0.6008279891897003,0.6937924991509463,0.688394692266105,0.8642730313598206,0.6514218437015545,-0.09834324090517282,0.0228134409380094,0.6055282878261511,0.8536760023742984,0.35883725877979206,0.671012246462743,-0.5548127376108409,0.8143183632766573,-0.7835440171870688,0.6087374341030466,0.36329345007007036,0.85417093136734,0.8182667176897208,0.8168971241121223,0.4870804311571609,0.47375570687072355,0.8339474999083725,-0.800858523414957,0.9716971443251773,0.3278059169883926,-0.6206783119584169,0.45612380206280284,0.6864115919378552,0.9004052967492495,0.049037100111548174,0.10042309963740097,-0.19328287891166113,-0.8127696127766674,0.4135752821389264,0.0839810978789874,-0.6282798431606854,0.6558958857640885
