,Thal_MDm_L,Thal_LGN_L,Cerebellum_6_R,Cerebellum_9_L,Cerebellum_Crus1_R,N_Acc_L,ParaHippocampal_R,SupraMarginal_R,Temporal_Inf_R,VTA_L,Cerebellum_10_L,Calcarine_R,Frontal_Med_Orb_L,Thal_PuL_R,Amygdala_R,Thal_MGN_L,Vermis_4_5,Raphe_D,Frontal_Inf_Oper_L,Postcentral_L,OFClat_R,OFCmed_L,Occipital_Mid_R,Vermis_7,Temporal_Sup_R,Frontal_Sup_2_R,Heschl_R,Lingual_L,Thal_PuM_L,Thal_LP_R,Red_N_L,Rolandic_Oper_R,VTA_R,Supp_Motor_Area_L,Thal_MDm_R,Occipital_Inf_L,Caudate_R,Insula_L,Cerebellum_10_R,Temporal_Sup_L,Cerebellum_3_R,Rolandic_Oper_L,Fusiform_L,Cerebellum_4_5_L,OFCant_R,Occipital_Sup_L,Putamen_L,Thal_IL_R,Cerebellum_7b_R,Precentral_R,SN_pc_R,OFCpost_L,Temporal_Inf_L,Olfactory_L,Pallidum_L,Frontal_Inf_Oper_R,Cerebellum_7b_L,LC_L,Precuneus_R,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Amygdala_L,Thal_VPL_L,Temporal_Pole_Mid_L,OFClat_L,Thal_PuL_L,Temporal_Mid_L,Cuneus_L,Cingulate_Mid_R,LC_R,Vermis_3,Rectus_R,Temporal_Pole_Sup_L,Vermis_9,N_Acc_R,Thal_PuA_R,Parietal_Inf_L,Frontal_Mid_2_R,Precentral_L,Cerebellum_8_L,Cingulate_Mid_L,Caudate_L,Thal_PuA_L,SN_pr_L,Occipital_Mid_L,Hippocampus_R,Parietal_Sup_R,Cuneus_R,Frontal_Sup_2_L,Occipital_Sup_R,Lingual_R,Thal_VL_R,Cerebellum_Crus1_L,Cingulate_Post_L,Frontal_Sup_Medial_L,Thal_IL_L,Thal_MDl_L,Cerebellum_3_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Vermis_8,Frontal_Med_Orb_R,ParaHippocampal_L,Occipital_Inf_R,Thal_VA_L
Heschl_R,0.03684540971043987,0.22092138745393144,-0.06882346456385108,0.22804699577801052,-0.44231185657710137,0.5503000606746907,-0.3637695524418526,0.6723279351403132,-0.6967890274531086,0.44520716778460473,0.09970615553364819,0.10065260426339613,-0.3546058057202787,0.5075057486977747,-0.297209675529123,0.19159688869747007,0.15531160742203604,0.18392350723537007,0.049549034156555836,-0.04580411545210402,0.36703259882423495,-0.3514464842657801,0.06603187053670032,-0.05833600107519726,0.33785745605204665,0.20420502322918418,1.0,0.13193839125060627,0.2155253310484077,0.48434795762278166,-0.16690512619313835,-0.1672599874012909,-0.063692082668876,0.47980886370227943,0.23565518524677376,0.07182038274617428,-0.22799412140404374,-0.006972224677369235,-0.14369083593851295,0.3925523946718227,0.19044529278150374,0.16417874294151377,0.3440172213580628,0.2653895552485751,0.19826862454554747,0.05240025794514211,-0.13565225575536394,0.1098762438721822,-0.2179859172387894,0.5835544979729241,-0.16897439222845764,-0.13816419056686965,0.44173833199361817,-0.06221038551764484,0.10331443803864784,0.15520605313088592,0.069340747823768,0.27862303765269936,0.19378241750701367,0.12067349545739484,-0.015274675153382376,-0.004443577324532117,0.5279405206648076,-0.009403643094134521,0.23478338686814115,0.13557663374422324,0.4544469072959319,0.1627551641752038,0.03271435023869323,-0.35616758357092454,0.44123928297772813,-0.08319666550349987,-0.0033496216838139604,0.07972314711041223,0.0030693043018206996,0.11077569851399367,-0.09397178920568454,0.20566053758003983,0.14019685399005974,0.1042156937194721,0.21341861000457632,0.35233172757198067,0.3195526861198645,-0.14274524613847106,-0.006404357822420571,0.18380666925479608,0.4430192445067737,0.13109115405979196,0.042998269912774736,0.17642939249717063,0.04891167139210585,-0.00881938461366088,0.11169220888603941,0.33797467583173446,0.03727109407792535,0.24907927576323496,0.1316991027252887,0.42889186157776304,0.3141900508169081,-0.28470075324352334,0.03337238229736873,-0.3432517080084752,0.016851161724971895,-0.3222761015911314,0.25845929453299954
Lingual_L,-0.28265238464871145,-0.4697058506977795,0.9178956024695223,-0.2195227377295532,0.6924005635389563,-0.3347510343452845,-0.6842824359561764,0.2546982946620205,0.043639809943357165,0.7197702240681887,-0.7036024152661051,0.8195906252103616,-0.6367740059956162,0.04541266628029247,-0.42420081726694026,0.41391056844101515,-0.07639479159231367,0.008407961899680192,-0.459838416647626,-0.6144915002247671,0.747674897677971,-0.6486545336480561,-0.32566401235068,0.9060204080854567,-0.17452387838264918,0.8370034685415215,0.13193839125060627,1.0,0.03388258918976136,0.33519906638436,-0.7167230199650724,-0.09903812075814489,-0.675911477880331,0.7184412992481862,-0.4017878634260295,0.9124670473701639,-0.6733761382593222,-0.536589921946692,-0.3403629523512965,-0.3504685128456128,-0.1414018779165737,-0.6238043173842733,0.9010968031869628,-0.0019321532966097598,-0.35396706688787855,-0.45877618514874163,-0.681071392284045,-0.4304852801805604,0.7577873350165185,0.6968840932290647,0.10489115540505664,-0.8098341072476923,0.7346878902260248,-0.7461153312684601,-0.6366924811184742,0.7287449507084605,0.9179585898604166,0.7434160798438207,-0.6303877283198207,0.6792016662812532,0.785916971793679,-0.5516102275099817,-0.30162281229897375,-0.7255766026093537,0.44836820457085924,-0.21974903167705626,0.3154747882835,-0.06260803560830588,-0.3212720441955476,0.3790006544272411,0.09348330426053202,-0.8188996559105836,-0.7088294425984288,0.9321947898058899,-0.11269370250212515,-0.27442330519117525,-0.6991609977987346,0.8218373422418643,-0.38467312404199794,0.919227585145763,-0.5375766523160438,-0.5440178824346242,-0.2279273749295553,-0.7488524665200452,-0.32958516282912736,-0.6757678245104697,-0.29388927441939944,-0.34764540361304047,0.7862386905921737,-0.5295950471172143,0.9568800275227172,-0.26754941414221267,0.9031669954469562,-0.12004993401731187,0.7415259354430659,-0.5474195890663313,-0.41053977330935904,0.8000015211105396,0.20755982614006188,-0.8203002850534917,0.8810021248685318,-0.5979613231608027,-0.6307193259149863,0.4990266558636149,-0.4720358253027481
Thal_PuM_L,0.38293497005310684,0.16362063071936583,-0.08977608850937036,0.10929960689447975,-0.19187822054193884,0.41384959574823654,-0.0024017992390575394,0.46746310323516127,-0.1381221962988452,0.0660841847694664,0.07997600883701071,0.24720842915511007,-0.11269072184637155,0.7130294766791108,0.2441431386506497,-0.05490519470893265,-0.1757993014688496,0.556957183648193,0.08025743853083214,0.40338543343152555,-0.030447007759166617,0.10166032250120362,0.6836271357157926,-0.08186175755264823,0.4210029059436969,-0.1484504218395279,0.2155253310484077,0.03388258918976136,1.0,0.5865950393244485,-0.01841385729546448,0.02130466475755467,-0.10683513819673723,0.21446100334670024,-0.0023325180159739904,-0.034147047069850237,0.15359185572669876,0.45248961020862044,-0.06553672666596236,0.3368008022860986,0.1280285492420537,0.19718527311344436,-0.0676058763444703,0.08094138235884596,-0.2280397651185719,0.5224320140990995,0.2164583476489235,-0.13178194664285278,0.09473811312202321,0.20075446334349192,-0.19573741393069904,0.11935468446319099,-0.17732688253298806,0.15860501461828688,-0.2294735419655391,-0.2273149925890485,-0.22633395500772366,-0.17116098891391568,0.39709732917941554,-0.05843802412430338,-0.2796267019387168,0.2710326933835042,0.17794798428036313,-0.03401378851835179,-0.19397635358247478,0.43225515302437056,0.26497593640576667,0.4679466115618978,0.1077442140891636,-0.316899399692019,0.5361635403492565,0.14293662123694442,-0.12853571662798002,-0.13781468744767983,0.5956047325373527,-0.04480014450411236,0.3449838471851636,-0.1782001662493342,0.5184028730682402,-0.19280765787700468,0.31404592882732485,0.2981847073097437,0.3917104257835817,-0.1121588793955576,0.5980945468484742,0.22080788085914166,0.2913043984049553,0.5427550950598583,-0.17406066412830126,0.6164373168982559,-0.021637343020809767,0.021458542127098437,-0.19522819468037753,0.2933667224038841,-0.20190446287520336,-0.11852184607792601,-0.10059011922350704,0.19527476352077996,-0.05908749963151519,-0.12009749856967827,-0.27547402334582743,-0.1846204783522506,0.11576462205981275,0.18211932638608389,0.10130166644649591
Thal_LP_R,-0.2348981733793215,-0.02713163382245505,0.13517314627428276,-0.04707998731567172,-0.224845316342131,0.4037922228168326,-0.6117759328731209,0.706352629279734,-0.6653054063187719,0.5832444668464714,-0.23765425424583284,0.28800863623162926,-0.5525533023672642,0.6626079627271595,-0.4623842081443513,0.07149237891401586,-0.2737875042260834,0.373497271646213,-0.30487653443986235,-0.07880845201343674,0.44261537986924626,-0.45092083286381773,0.31304616395442353,0.19553445996754912,-0.02406010450050774,0.28848358855420075,0.48434795762278166,0.33519906638436,0.5865950393244485,1.0,-0.5452384430868938,-0.5303699164804784,-0.31775763203611784,0.4775186003213544,-0.11211065848288694,0.3555942643704052,-0.4697100308541316,-0.17179763147941796,-0.4044681897008198,0.18237318589244,-0.17068113301095605,-0.18890850294817046,0.3897668015163041,-0.14143449927201007,-0.14221978160930707,0.09326879729979382,-0.41075971522455207,-0.4488027533903024,0.11543752428185962,0.6751362442861308,-0.39972038731001885,-0.39107870360789965,0.4414825462558216,-0.3164037658759874,-0.41449691870854677,-0.005953886577059563,0.21951981569852333,0.23185272406331126,0.008947512268343774,0.22511933070004017,0.06684004103014492,-0.32338635579887,0.2307032365152966,-0.27837361565374347,0.12344660169408349,0.01545502514246964,0.48950912227622223,0.1829719720994863,-0.3977515511163946,-0.5173342405666167,0.4218363110454281,-0.32468137482873355,-0.35915627940940514,0.22174721370387443,0.09613595750221605,-0.4396009723776991,-0.14699349125214567,0.27410082881727377,0.18841918252125742,0.2624805536202883,-0.07812523406547342,0.04581364732950901,0.08977779805547378,-0.5046966253668008,0.22243450931232062,-0.22109431137285007,0.2037218784772481,0.14733736665138428,0.1401544711185742,0.21043836847784453,0.18194802415712752,-0.38392539919881374,0.27810207647178925,-0.014162291337259485,0.08362739755540602,-0.30723280721425117,-0.25633728127414573,0.5482358814991652,0.001824414424265844,-0.5538674517174547,0.10139751406474756,-0.5940488170063599,-0.30742653764166655,0.06198828163678532,-0.12592508292018706
Red_N_L,0.6307260507920255,0.5181449236427428,-0.6376293913250319,0.425059515339583,-0.3855977006130679,0.23831018493468079,0.8505036800763699,-0.34417854386655816,0.35669046811638977,-0.7776809681183657,0.728041945286806,-0.43360115800648785,0.7206929054381218,-0.15072685255687213,0.6946989916482618,-0.18631916784242594,0.4551085702015936,0.07259841300466684,0.7023156303359855,0.6637898763782442,-0.785247956702326,0.8142991946495266,0.26938724886122245,-0.7621704063020187,0.538122885103443,-0.7301978168438451,-0.16690512619313835,-0.7167230199650724,-0.01841385729546448,-0.5452384430868938,1.0,0.5853953367385859,0.6028235018490763,-0.5067728061101778,0.4857007480200356,-0.8612306393483946,0.8642076428418485,0.7436914880284234,0.5597026500628733,0.3999804469779981,0.516576388245768,0.7495199345687038,-0.7683386957680666,0.44369011686854837,0.32456744008161714,0.5127660056340098,0.8822608660552576,0.7085721906466755,-0.5307169437403705,-0.7257162818615934,0.3394047233350455,0.8429483985378309,-0.7621327549099514,0.7671061365370023,0.6718170531910925,-0.4382072116528377,-0.7722651243429798,-0.6681120309199573,0.6800828958540509,-0.5117262934309845,-0.6207326666102047,0.7694410162616302,0.29897723878814136,0.6460720619467298,-0.3830295014169295,0.34709039140454573,-0.2611946963532655,0.2894505021686475,0.7176919884946589,-0.039250349437263396,0.0756232070972663,0.8023938164678506,0.7000702444076452,-0.7462601231167149,0.4183404468253001,0.5826305211146955,0.7156579631093957,-0.7331750198491439,0.43329616385858877,-0.8028296796478781,0.6893359949765896,0.5549713922889047,0.2608672457545597,0.8253024211311416,0.31047752178662646,0.8024983446132605,0.20782608019415355,0.44140311230270246,-0.6028285251581903,0.4711411483209391,-0.602712790737066,0.6046168980406039,-0.8344534374104806,0.4919235664023553,-0.510865211140718,0.6523294411267736,0.5885916872574263,-0.6672668360634945,0.027187074489593066,0.8531272679973118,-0.6414569189914069,0.7152326288082946,0.7331350813105931,-0.2553638678157559,0.5702031517974823
Rolandic_Oper_R,0.6467907001286417,0.2157547443003522,0.006500309151098486,0.3019789786843701,0.22063226533130192,-0.1802803689442756,0.6041742582922147,-0.3156128654214482,0.6834494449655721,-0.489120452949036,0.2976287383070445,0.1190043290760437,0.5423004543992868,-0.20518954775779752,0.6874018427116099,0.07390955614744507,0.505361507735791,0.03452943152647542,0.51999389219035,0.31673898138497414,-0.4026940375418358,0.5702238497760608,0.01230225305470527,-0.15309476884312215,0.6331410223856232,-0.20460208241557273,-0.1672599874012909,-0.09903812075814489,0.02130466475755467,-0.5303699164804784,0.5853953367385859,1.0,0.18076283900560233,-0.07466224249085056,0.18455633801995752,-0.30449118244069523,0.6372013707853664,0.5518115041009359,0.46735732405809977,0.1522022812720942,0.5576309647607586,0.49058660581731306,-0.2822837614991259,0.5592752906599977,0.10805595512836767,0.18862602053993935,0.6167390316870053,0.5339266759748182,0.053514353562714265,-0.4169061737747817,0.6392712124915072,0.42099171720605333,-0.4389344227754384,0.364991116151029,0.3413740442796899,0.19254013033778505,-0.20027770413038246,-0.195953394256067,0.273188110625069,-0.12305531700241748,-0.07891468499113412,0.5505914876703794,-0.0038369702513028616,0.205556931251948,-0.10927634528687184,0.31862054557763303,-0.19305079415845194,0.21728245357752,0.8080768635073112,0.4576225878552125,0.08510648489920623,0.37168088561772156,0.289000505692318,-0.13240419017248575,0.3449974813815094,0.5928101402816882,0.31109872911874076,-0.22498322169747492,0.14198291427445967,-0.24076551337391353,0.40852867513220686,0.18011655343893265,0.1391440077290045,0.4712267598196126,0.05338642220048995,0.4202381147058333,-0.025723848650636878,0.19441446393897743,-0.07566364309385822,0.09725437075585434,0.05264656900149116,0.698342741144456,-0.2931253609263363,0.5468498267531121,0.007660959076578391,0.35275301966488254,0.3725141482590127,-0.2248947345063863,0.21743946455054064,0.4463578192686451,-0.0575842797954638,0.5298798642408126,0.417155807786925,0.09731287956316564,0.2964582206715302
VTA_R,0.13666224974529528,0.46806140612148567,-0.6748596242233946,0.3851983013292346,-0.524043877385803,0.47286434239376374,0.6789828456311893,-0.347884590950318,-0.020444406651053862,-0.6482175710008002,0.7935459815280818,-0.5255875850405869,0.5414605276966312,-0.32080471757813267,0.2626591198155784,-0.4227725561065457,0.3855884793707343,-0.2191665830817171,0.5572484363807053,0.48260931438281185,-0.5458232106188969,0.5042965083171121,0.18034788009180006,-0.6945864905647843,0.10394592606392064,-0.6585893207741269,-0.063692082668876,-0.675911477880331,-0.10683513819673723,-0.31775763203611784,0.6028235018490763,0.18076283900560233,1.0,-0.5294993885087207,0.47454688169735715,-0.7172084849078392,0.5964072512916989,0.39856506256794927,0.6416249498412708,0.4910751649546366,0.356909293260046,0.6252565003261192,-0.5562958335959881,0.28798213737721456,0.2939697393623439,0.32112656231538517,0.5775009410437403,0.30359657347044455,-0.6841515684245316,-0.6104362623757403,0.017152449849396144,0.6858895945865939,-0.39968126300295903,0.6688174355844396,0.7646635796580208,-0.5403369579729282,-0.6944111318688155,-0.4023332406863355,0.5098427326576449,-0.5092547665838578,-0.6119879937097711,0.4165564172117503,0.4147018741675769,0.6039454852572563,-0.22440955488229575,0.17681029816968685,-0.043480049291019195,0.11228871067157684,0.4312102400652921,-0.13379788047035826,-0.23360309076096705,0.6966728334760363,0.7229250810368123,-0.7165598692287156,0.15073163270149556,0.2843946774611455,0.5232862278151098,-0.6802232178467218,0.3085070899318423,-0.6627489217141851,0.5875460660132689,0.6460031358917946,-0.01823867594455178,0.7231579741425934,0.22015294086471204,0.5651686621903286,0.3014324190754227,0.25282494638151953,-0.6147540775214656,0.36205077535198954,-0.6070020712758534,0.35843560924107937,-0.6753411734842195,0.3629361351884502,-0.5272799327968605,0.5319568528645476,0.4514347578330656,-0.5917581536035581,-0.038253468203564955,0.6894437115672752,-0.5174215425775665,0.5960567854673574,0.6781023868289684,-0.4782753583938418,0.6847824928676641
Supp_Motor_Area_L,-0.16030119541412893,0.051426699030095384,0.5857735225240184,-0.11263248143186273,0.29631624547073937,-0.019055653660981168,-0.6748873073904385,0.4296139465291523,-0.21521806860134077,0.6480780097971605,-0.4857534109737123,0.6009389394104695,-0.6481982547260529,0.31650917868176276,-0.3948616185595478,0.404284862789921,0.03607627529406101,0.41690923813539676,-0.18450631338149986,-0.25973266762442065,0.5831036443649515,-0.47254667163094144,-0.23962732003623022,0.5548437915799751,0.09214480258003635,0.7570281037559392,0.47980886370227943,0.7184412992481862,0.21446100334670024,0.4775186003213544,-0.5067728061101778,-0.07466224249085056,-0.5294993885087207,1.0,-0.33260066305438135,0.6538539829878224,-0.5502963062763492,-0.23014164297212958,-0.2925415262860074,-0.05701322421158439,0.013133097914509277,-0.3145573337268492,0.6767298696746165,0.12204757456406244,-0.2389414525839969,-0.2927308902819494,-0.5107441648651597,-0.23517497254447958,0.41420664126815043,0.7638475549426929,0.1587723472448568,-0.669750040038329,0.5495716980080771,-0.5200962509682865,-0.39747904067488093,0.6659326201546267,0.6557911828587192,0.5252428878523439,-0.28837887943034823,0.7690924561982756,0.6274717550567703,-0.3535782120146502,0.08348592603306525,-0.7450852758983265,0.47022775551768986,-0.13982183334017462,0.4229728681674921,0.024506519936115707,-0.17135002414175474,0.003760670704579784,0.4772509475045108,-0.6377087604652397,-0.6948865775492287,0.6783728788674966,0.015220236369219507,-0.19020701253686395,-0.40274011806074245,0.7347245783650076,0.033959512389047576,0.643854083154726,-0.25384921105086333,-0.27523816505213705,-0.06316072538448526,-0.5531455968961155,-0.20888921144678763,-0.3501667294226035,-0.08916607289041743,-0.20353303772924192,0.7361242613820069,-0.30389495581169934,0.6487438171065802,-0.05803867807439289,0.6403920594242125,0.16301188428351962,0.6823715640731955,-0.1990459495871001,-0.3457089959720828,0.823004279787594,0.5419332523016706,-0.7476560416640766,0.5945190026482331,-0.6342117654981821,-0.5770081324806864,0.1946248330515582,-0.23239790608450736
Thal_MDm_R,0.4988301921800186,0.4014495841994307,-0.4830458509190973,0.7041459907859893,-0.5276966951638193,0.6028056652381101,0.5497541935256889,-0.10625333547432124,-0.12866343599811716,-0.2606096882139704,0.6576676419927134,-0.23774582775333838,0.404405617010433,-0.06835500759693858,0.40481104859574446,0.04402535341238761,0.47099838901510854,-0.10515407657051289,0.709768775962233,0.5269125746240452,-0.3544486748286531,0.3757465301416154,0.2205901910183553,-0.5797653649454535,0.27291027056496964,-0.5692383721485809,0.23565518524677376,-0.4017878634260295,-0.0023325180159739904,-0.11211065848288694,0.4857007480200356,0.18455633801995752,0.47454688169735715,-0.33260066305438135,1.0,-0.5760185723651449,0.5520645061887576,0.5616477672736957,0.5578060289514843,0.7222895137541163,0.3610425705439573,0.7157578773079588,-0.32175808385684496,0.4535749907461619,0.3664624503897993,0.5566354639788762,0.5315109638261214,0.6915397452178031,-0.43173612995833593,-0.3769600964111402,-0.0478033330776608,0.658542018789475,-0.20298692711598218,0.6546501644468735,0.5447992930051229,-0.4255513357870976,-0.5034222709997973,-0.14261271080810975,0.6211310584182912,-0.36066418634425923,-0.5538023661372515,0.6846091747760827,0.7629093742367232,0.6517417772775739,-0.17417371127999837,0.2725511466675128,0.41627275388389673,0.44245397757747335,0.4717929340242136,-0.09457879981424054,0.16553592338053658,0.6449649506871139,0.7008724385256061,-0.49341012965282394,0.11679861390346338,0.7139413893560412,0.5475303064429399,-0.5736196311560146,0.47715064123741735,-0.5024408927050152,0.7623630782232644,0.7951781586249275,0.6412739205652952,0.5409282628114279,0.4358847587415289,0.7510579037844657,0.3715441389026133,0.5184551043731046,-0.5151643059020868,0.43670912971436326,-0.37210585186060685,0.22460869061564606,-0.540767862628313,0.6112525715213204,-0.42693430967953083,0.629977208507301,0.853930264580581,-0.2185214203720269,0.2134583340094407,0.5742737655031054,-0.42403709640522985,0.4347191137579236,0.7195276170469084,-0.44255617040019574,0.739055120239476
Occipital_Inf_L,-0.48596552883940985,-0.5720856912054072,0.8969107068782757,-0.45632627715947977,0.6957176662410846,-0.44188809463493584,-0.8137788756268902,0.2224840901261326,-0.04646314949532925,0.7654061720085135,-0.8515743835548264,0.6454384282827155,-0.6941638157800835,0.03580873333823592,-0.5611195267799916,0.3330344986925341,-0.3650521913989291,-0.04271404132146677,-0.6523541991493595,-0.730248940089362,0.8189008548484117,-0.758118818983174,-0.41254061254858226,0.9570853863590683,-0.40899737767091654,0.8955961932097285,0.07182038274617428,0.9124670473701639,-0.034147047069850237,0.3555942643704052,-0.8612306393483946,-0.30449118244069523,-0.7172084849078392,0.6538539829878224,-0.5760185723651449,1.0,-0.8438327120157354,-0.710203239006673,-0.5087965177327248,-0.5266312530005088,-0.38955097275753153,-0.8093763403895042,0.8754429220297381,-0.32657912769714376,-0.4266172681207164,-0.6198565968511248,-0.8621899553233314,-0.625907381792333,0.7479747360304263,0.7137067331178604,-0.05003496615180065,-0.935400882727989,0.7457620493024565,-0.8723496442859158,-0.730295136190456,0.7196269083368441,0.9450265848899179,0.7445045547586486,-0.8018224152515824,0.7025981721061991,0.8460849741713043,-0.735562119624672,-0.4444279890560064,-0.8075535719280212,0.4563034493589785,-0.37753480422522834,0.170513402899799,-0.2993230272808282,-0.5745433707859073,0.3155988110069066,-0.021759701927111685,-0.912004246124792,-0.8209649565650846,0.9468203692776781,-0.2804802309091447,-0.4611657882634402,-0.8039202187442666,0.8936806838832205,-0.5048852328659327,0.9557230694933139,-0.7502214980677454,-0.702244479835743,-0.33400492462690856,-0.8529190270021759,-0.4306545353394817,-0.8545902602716751,-0.3422604160536053,-0.5321696982242845,0.8312492367321662,-0.6381939468582294,0.8463447259452032,-0.42745554459966534,0.9751755181541342,-0.413123671560442,0.7603880044196109,-0.6938491268659216,-0.5759707663588396,0.7617546486620089,0.10906100964639623,-0.905899179660001,0.8545907287120453,-0.6773201439874017,-0.7882822593687985,0.4622462795637292,-0.6585391438248385
Caudate_R,0.6688751337481431,0.5271269857282488,-0.6188805367153899,0.4712245754264289,-0.36269595660709114,0.2713657235805996,0.9282192672865168,-0.3597741236778469,0.40449152138212513,-0.8015573151949105,0.7559883540130057,-0.30804908579396767,0.8018725719937669,-0.09136696693106498,0.8108277779419496,-0.21310389634785828,0.4465446564763388,0.08332781750690502,0.7287000541221079,0.7549153181333136,-0.8193967190282979,0.8625440097395399,0.4210836842449718,-0.7432482786421141,0.5508227110575633,-0.8169053955393667,-0.22799412140404374,-0.6733761382593222,0.15359185572669876,-0.4697100308541316,0.8642076428418485,0.6372013707853664,0.5964072512916989,-0.5502963062763492,0.5520645061887576,-0.8438327120157354,1.0,0.8251107840316346,0.6016376634279131,0.495806722332336,0.5253447365204953,0.8132319107038914,-0.7874280033149943,0.4692080154650188,0.27309045465642257,0.6732996669245092,0.9659511147444055,0.659604553065507,-0.4194652072409043,-0.7772762681872558,0.2976223885245782,0.9244634941127584,-0.797328632026418,0.8528733681976368,0.6485295029971815,-0.5207708661307763,-0.7907105250623222,-0.6728128665819327,0.7681402323872351,-0.6132263789343948,-0.7096740969917105,0.8424109787632619,0.34585761814222,0.7072882772128207,-0.45229698874148594,0.47335518941859084,-0.11532351790371487,0.4488445322376396,0.7762334180761813,-0.012819299904476736,0.08396149234727379,0.8691233957371918,0.7410650872341471,-0.7607064350812159,0.46475210759286517,0.5857893112436038,0.8096895233889695,-0.8357888598526361,0.5175294921487624,-0.8215030430333528,0.7710020189095725,0.6520512574486285,0.3413314382840901,0.8227530313231672,0.5138740372393634,0.8275820551119926,0.23856590894602553,0.6087197761329276,-0.6920804911917527,0.6100367106580625,-0.5532540273918294,0.60802755119528,-0.8628015404534339,0.5693984743191657,-0.6081204189200441,0.6347389704503394,0.5568298131671819,-0.6557791684527619,-0.040843143480147254,0.8904580676607041,-0.6946585994667738,0.7748240134874501,0.7997369095862318,-0.23118658478748347,0.6767247204650738
Insula_L,0.7776989132013433,0.5745191917337451,-0.5422232075961408,0.5324041762160203,-0.4039364177920135,0.4360303409691533,0.7244085701419396,-0.12249226650370483,0.26871307782760645,-0.5322180634160526,0.6454975068514702,-0.16665964940362396,0.5153095973148129,0.1691635024285501,0.7988622835377286,-0.06591116252082997,0.3354455631365937,0.3178025321738925,0.775166014859259,0.8956674701596392,-0.6853406780716451,0.7515650183126361,0.5283121383286201,-0.6695087904474234,0.6398630301817049,-0.6823580933832464,-0.006972224677369235,-0.536589921946692,0.45248961020862044,-0.17179763147941796,0.7436914880284234,0.5518115041009359,0.39856506256794927,-0.23014164297212958,0.5616477672736957,-0.710203239006673,0.8251107840316346,1.0,0.5086378051744133,0.6706408620424869,0.4883446800126549,0.8347405832389961,-0.652341044125886,0.44092124592946236,0.15085936661449467,0.7822547439574394,0.8528151926963788,0.6775013500471541,-0.3386346538441854,-0.5119181687136107,0.1893039807692556,0.7903240914187056,-0.7164141344014718,0.787668247720462,0.4049445844780222,-0.4613261104276076,-0.7251363620682929,-0.5631615099243905,0.8189356141723375,-0.32541852977109065,-0.637628694180407,0.9032266000221991,0.5091474886488628,0.4781145551588275,-0.3960760870035454,0.46850071293106166,0.1441200683302234,0.5866974244272949,0.6889778284175766,-0.12806497614181406,0.3709685897223504,0.7446331977766575,0.48290181633151275,-0.6618560879332623,0.6063300138783811,0.6133935417776764,0.8758492072647318,-0.6957712224504354,0.7965549289904429,-0.7522696087658494,0.8368386548774193,0.6617751249578415,0.628407391352874,0.6372387925756363,0.6801365452189456,0.8502091113217691,0.3237236530690013,0.7332042424526135,-0.5254445375046843,0.6924617081819407,-0.444324270011194,0.4388007695841922,-0.77919364385297,0.6832926228889501,-0.47837844480156366,0.555336902571548,0.5573364890641006,-0.38988716626922876,0.19329606964930524,0.6410314209785258,-0.6470736290460977,0.4689343292224451,0.6559169840517147,-0.22422147020727853,0.5717933658256666
Cerebellum_10_R,0.3905963271754852,0.44666270152763793,-0.347839713629476,0.7143045681173033,-0.2192959606281594,0.3300846448816496,0.718315082758912,-0.4450642409183493,0.3178665039339705,-0.5089342492504149,0.7363969366497787,-0.24448340382783315,0.4638475011432684,-0.3090579085151418,0.43868610844345984,-0.17710302605479833,0.6017222578463625,-0.1620377753859904,0.6511064857511839,0.41138203811201096,-0.44469354876885037,0.4885325095006748,-0.028460071302735326,-0.43467342562521083,0.26342526293820995,-0.4194496212690654,-0.14369083593851295,-0.3403629523512965,-0.06553672666596236,-0.4044681897008198,0.5597026500628733,0.46735732405809977,0.6416249498412708,-0.2925415262860074,0.5578060289514843,-0.5087965177327248,0.6016376634279131,0.5086378051744133,1.0,0.45768037706921344,0.4916891827728156,0.6002072387528866,-0.28561336602605675,0.5530714518295641,0.2835031621569055,0.23703838135249866,0.5453905502035472,0.4448982070720654,-0.46594429831790823,-0.5210161604940335,0.15115677401607158,0.5504334956197475,-0.27779315109957536,0.621368170118218,0.6726802280129145,-0.17624552371841634,-0.41449617128296407,-0.07941070563638607,0.3659538333776017,-0.18025423588335862,-0.32360127453011106,0.5393150215482114,0.427971485496828,0.38014550650579176,0.05848588318376514,0.2698159225190302,0.06319210464102537,0.15456957283146963,0.5966156118100069,0.26575872841314824,-0.15763640587641506,0.5697545914747812,0.5311567959876413,-0.37029142510673363,0.2114843508669466,0.6029305071032195,0.38695256923947297,-0.4436277710495301,0.27365523430620703,-0.3885420505021197,0.5665279621325874,0.5512463859708517,0.23733682919532997,0.7130432878739685,0.07900452987975655,0.6015452233606178,0.1359977019194334,0.20480064967335543,-0.2900566715283106,0.12297502136620031,-0.24882522000076993,0.5134319945919864,-0.46575495719905696,0.5674158320746683,-0.2162395500486706,0.5463779123386063,0.5241798372469403,-0.3349848068581309,0.3296613317142671,0.5469400955597341,-0.15584410081316208,0.5228050469003648,0.7074504143316851,-0.35871703063490995,0.6607917311039451
