,Supp_Motor_Area_L,Occipital_Mid_L,Frontal_Mid_2_L,Thal_VPL_R,Thal_PuM_L,Vermis_3,SN_pr_R,Thal_VL_L,Temporal_Pole_Sup_L,Olfactory_L,Thal_LP_R,Vermis_4_5,Precuneus_L,Caudate_R,Cerebellum_10_L,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,Occipital_Sup_R,Cerebellum_3_R,Cingulate_Mid_L,Cuneus_R,Calcarine_R,Lingual_R,Occipital_Inf_R,Frontal_Med_Orb_L,Frontal_Sup_2_L,Rolandic_Oper_L,Vermis_10,Thal_MDl_R,Postcentral_L,Postcentral_R,Red_N_L,Temporal_Inf_L,Temporal_Mid_L,Thal_PuA_R,Vermis_7,Thal_MGN_L,OFCpost_L,Insula_R,Hippocampus_R,Thal_MGN_R,Red_N_R,Frontal_Inf_Oper_L,ACC_sup_L,Vermis_6,Lingual_L,Thal_LP_L,Vermis_8,Cingulate_Post_R,Putamen_L,Thal_VA_R,Calcarine_L,Cerebellum_9_L,OFCmed_L,Raphe_D,Frontal_Med_Orb_R,Caudate_L,Thal_IL_L,Thal_LGN_R,SN_pr_L,Cerebellum_3_L,Supp_Motor_Area_R,Precuneus_R,OFClat_R,OFClat_L,ParaHippocampal_R,Occipital_Mid_R,Thal_PuI_R,Pallidum_L,Cingulate_Mid_R,Temporal_Sup_R,ACC_pre_L,ParaHippocampal_L,Raphe_M,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Thal_PuI_L,ACC_sub_L,Frontal_Inf_Tri_L,Putamen_R,Parietal_Sup_L,Parietal_Inf_L,Olfactory_R,Paracentral_Lobule_L,SupraMarginal_L,Temporal_Inf_R,Heschl_R,Parietal_Sup_R,Hippocampus_L,Cerebellum_Crus2_L,Cerebellum_Crus1_R,Temporal_Pole_Sup_R,Cerebellum_6_L,ACC_sub_R,ACC_pre_R,Amygdala_L,Angular_L,Cerebellum_8_R,Thal_MDm_R,SN_pc_L,Cerebellum_4_5_L,Cerebellum_Crus1_L,Occipital_Sup_L,Cuneus_L,N_Acc_L,Thal_Re_L,VTA_R,Thal_MDm_L
Lingual_R,0.5960008878603037,0.40694009598160275,0.22740034262374287,0.43012980703278586,0.6753743760507015,0.520902463411742,0.2287340125918423,0.5187276388551093,0.2785381433409554,-0.18913394289567792,0.26710606506134754,0.731707648554953,0.6836120542879529,0.20723560904095323,0.09414355742095111,0.5515678313728632,0.6380279880422569,0.3295940661951259,0.4473343535628479,0.44875784330409996,0.6909139301400511,0.5236790815447391,0.41337650043266755,0.679321446843695,1.0,-0.13056374803737986,0.26298190718345266,0.1162733452780536,0.26103909653498786,0.10029305295478287,0.35445769238600944,0.5356237262839691,0.5517358120039924,0.3430604653132507,0.2148577382819223,0.09864557781912414,0.4996901581018406,0.06752718067477394,0.26261428711002877,-0.10233193045152032,0.2440995833970228,0.3868425959838791,0.29209413120824096,0.07917991743192798,0.2788535748250095,0.08248973759038976,-0.07804466577912403,0.6788936691026864,0.4183289421642995,0.18869849133898337,0.6339744042532497,-0.03275987677677395,-0.09158115795159655,0.4495390751996757,0.027689893391158384,-0.2774749631062775,0.29898490863881844,-0.25032345407886525,0.42924133827181266,0.2534668038293676,0.4581868602837145,-0.03434248491556989,0.5667530545195276,0.309661177177208,0.6335371631808621,-0.025816153041889025,0.11850339891191804,0.25952632550572124,0.41780670638671435,0.2680229546951865,0.13347252682724614,0.6693911972805978,0.7514559408761492,0.027600360205842694,0.3681658809883026,0.24623245549652006,0.6708840559271911,0.07523040809348781,0.45746264433161915,0.07254025264970602,0.23040399972384057,0.34888290682445333,0.6027633148961468,0.47337365947092086,0.14776622401703618,0.45646143269100836,0.4940476327460235,0.7195407079599351,0.36569992217246267,0.655184323165596,0.26990400892061844,0.27769738999232213,0.38355484134730056,-0.030927613328110243,-0.11622304887404074,-0.126201021887577,-0.41831114110274364,0.04581883819090528,0.32679042957239607,-0.10424181411535675,0.16883942303115373,0.5053058847878502,0.5117777627203213,0.1979751444297052,0.25774033385667755,0.448201725851929,-0.3372052755519498,-0.08183328485369382,0.05759145920881832,0.5245480004740983
Occipital_Inf_R,0.1719392465211588,-0.03483805482373435,0.2731503668274164,-0.02892299339461175,0.24851990535660354,0.21836121359716795,0.020896215859236254,0.25422856136580874,0.1786724394633544,0.16693278795102245,0.14138789956245607,0.03518795833156398,0.20771097738700442,0.28190533847582194,-0.05979874826154982,0.13058709602180585,0.024685540637694455,-0.31560439607621643,0.04557473846116004,-0.02271325221303638,-0.10020982340856259,0.195485478112345,-0.05232639857623981,-0.051354822814134164,-0.13056374803737986,1.0,-0.3139920197718971,0.2873228547699467,0.2809302577209495,-0.12118506199478254,-0.10923977953308502,0.1350182578360094,0.161109216205873,0.2796571590150307,0.17702506133447182,-0.11776175240760282,-0.07629701603241687,-0.04405351439590423,-0.045706949009920644,-0.02177932029017206,-0.029268507729675815,0.06472369771005144,-0.13651321750532777,0.09508534034561703,0.18722260145340006,0.24070834505402786,0.17631568674312303,0.05273802245882216,0.010565501552930895,-0.346406788025374,0.028788982006983002,0.22993082779410748,0.18536327864074548,0.055794527084550745,-0.05371702706361682,0.03224898866355198,0.22815992998002743,0.35124104555071395,0.29617800592632504,0.08164187586119644,0.0005396556280235999,0.2953523150791085,-0.08944462660333707,0.18885033164635687,0.1735116179023366,-0.12442372026202493,0.1611299661852671,0.12109833924422829,-0.15471309974420705,0.1654983132419196,0.3503250837471767,0.18821181386824556,0.07690348038262217,-0.12281673237239052,0.3205217182947984,0.44339650788574103,-0.3239890712163956,0.03492718213539551,0.06784284362045685,-0.13492247737707463,0.25140658064074267,0.09318777812724476,0.08468624188140546,0.0557383328763583,-0.017280562538720262,0.2537307635497491,0.10174858798296295,-0.13434809845093862,0.24185619223950847,0.26551002255638423,0.3891721981348897,-0.12966829180281475,-0.43151503896499843,0.29094554612609075,0.37608369693783095,-0.006457535026447504,0.1609514273765067,-0.15914977299209387,-0.20592481470541582,0.250806576478253,0.1386114383045551,0.15184254942153505,0.11139636574104875,0.2095838050799005,0.07090277412648469,0.02860734396649317,0.1658333309977691,0.14725104760167373,0.12690911414010791,0.13793736693987885
Frontal_Med_Orb_L,0.030022991234367347,0.11534956021036602,-0.19295700489239845,-0.049356545466847666,-0.0053628513198276375,-0.04566933076580167,-0.23875618809574284,-0.05724018989379174,-0.18288993419215965,-0.24265292656641274,-0.06320310849197945,0.1532714916452712,0.12661830728789733,-0.12851822091170245,0.0523532315534965,0.01676822508070736,0.08293217811908345,0.04100817626676141,-0.022772911469606413,0.2195887010336675,0.12272969026352509,-0.053436934899633734,0.09253155721943075,0.23753386583358396,0.26298190718345266,-0.3139920197718971,1.0,-0.2218281318962018,-0.19867810500796876,0.13228510730792445,0.08833327684452592,0.04689032467353193,0.0009302523880582232,-0.1058394889669468,0.022407756078318682,-0.0822910498429922,0.13604980061161936,0.020286793318398638,0.10846493804837869,0.0351879225052403,-0.18182014200942398,0.02000422030155295,0.26134218510532886,-0.15635203231956737,-0.267730072932149,-0.20158792225380995,-0.08049717415131413,0.1424965945172082,0.12986626757947944,0.2931782917741963,0.15693877648125965,-0.31243277643094275,-0.10532155905700089,0.08602785547922996,0.05073900867843815,-0.0690718626799191,-0.17829947281030037,-0.2802536705395319,-0.1458415651950154,-0.18057432570735926,-0.014089947390703754,-0.23739906542318318,0.16223970281776856,-0.004225798490726372,0.13115092196282396,-0.19354508956219169,-0.1061469106183794,-0.11770078594292774,0.1924414737259739,-0.09251100434939469,-0.11166950264208099,-0.015185593910987276,0.09449026449566147,-0.012243487773766423,-0.11476935177456592,-0.2786510563956019,0.3579297472955862,-0.22531155569388828,-0.08084098920130578,0.11390026969518677,-0.27753810553194597,-0.00931598111737954,0.21795810220073175,0.14095422133886906,-0.05631831043395678,-0.09727748201019011,0.03132226738785128,0.20228027029402254,-0.026644677271847626,0.10847952303799377,-0.0916010804763229,0.04549218565938169,0.4371494998616743,-0.36405722483930403,-0.16250376286831308,0.020452567952579007,-0.3404724127864411,0.0648932393508314,0.09844848904962981,-0.14895848663239994,-0.15901743339952243,-0.13668474015206503,0.06607876228532523,-0.037703345882229865,-0.050395547378732565,0.03700755588138748,-0.10113243275864768,-0.28004040532115854,-0.12933956678427086,-0.024499406985854122
Frontal_Sup_2_L,0.5913577068921523,-0.19559692906624418,0.8264826563372055,0.5951189164999289,0.43150710134673537,0.4416820901878947,0.45087658661414054,0.5701185627750045,0.24664345920130895,0.3029502720158437,0.3635853567331972,0.16958537402115456,0.41754696751158354,0.6311588618032229,0.16743036628174732,0.6047593301575731,0.2770770589558834,0.435168177707311,0.19751333589628875,0.1387707263654472,0.40496138667503584,0.7230996828543113,0.13600271614005757,0.13247049048439963,0.1162733452780536,0.2873228547699467,-0.2218281318962018,1.0,0.46057017441707077,-0.0375912825442242,0.3043720133084272,0.49547926441650725,0.7271692544008581,0.28001750932064773,0.055994707874010057,-0.07691969283892958,0.43017587915716593,0.19754369440311836,0.5032495433967453,0.3666922942843458,0.6679837617140352,0.5097999539067799,-0.040967454273701055,0.5133336176061606,0.23890347322638864,0.6634970901038162,0.2230070804090237,0.05570704740188316,-0.038621843624306415,-0.04943394441933864,0.4052864421290247,0.6159773705207552,0.28769651827844045,0.2258978185982874,0.350123246094783,0.2501754858043166,0.6515175309439397,0.3468925877615149,0.5820250841901703,0.646023433882219,0.34864927585667643,0.4829766986060528,0.4568171553858287,0.708729177618992,0.45127455190117516,0.13720364652763314,0.16239278392997605,0.49004839335796146,-0.005666359916791853,0.5071198441917993,0.4206406746496586,0.6463701166242092,0.5126378438223302,0.16324507082410397,0.4615196997602071,0.5310259044579072,0.13839573352714693,0.2894116829475926,0.6315813124172094,-0.03245914380203654,0.5208989029997363,0.5065975888312269,0.2644665353436769,0.28347952759078365,0.20938380092803016,0.6858989755142384,0.29971954794466693,-0.10632485506101391,0.4699107668162285,0.4868196521191884,0.6169314196601045,0.11354071014575927,-0.22079997986816932,0.47070530997359017,0.40990843426712326,0.03354468689927776,0.47890139352864863,-0.14245328287059986,-0.019508668191820358,0.49522013313573177,0.46689297478379094,0.382361993855835,0.19948389652713303,0.07253763778850227,0.1663141658730681,0.22145276035478034,0.27152132321736794,0.12979714403462944,0.26492273300824076,0.608016945273184
Rolandic_Oper_L,0.39719029818988694,0.4271339891412486,0.4276488379445702,0.5868853229730475,0.48568016689736737,0.5948694331370341,0.2168582851422313,0.3893094022042843,0.16803436751294332,0.13129053604208965,0.3134506689453463,0.5100927036922154,0.4627675375434588,0.40041605050527895,0.043201388872300406,0.5236271433611716,0.40591185913682193,0.04698356296524896,0.45429234472091706,0.06964366715257425,0.2554648928407203,0.5200715589778098,0.1926504398780879,0.33922841838112605,0.26103909653498786,0.2809302577209495,-0.19867810500796876,0.46057017441707077,1.0,0.12566519158342007,0.19065050878811451,0.5986534043305326,0.46746629018562436,0.3288589645545331,0.2334789911666025,0.2995021018444931,0.25652965116520093,-0.1561565173192432,0.23527028109465276,-0.08319695169508366,0.44323769211495984,0.36134130082439553,-0.05642014833435973,0.20611002578580742,0.6615306821232211,0.3255195659559276,-0.02434033095652754,0.4730304115488787,-0.03346604977273976,-0.21269850646861257,0.45268966567945823,0.6873096031444563,0.48606731783277013,0.40227826457010163,-0.09143124306925704,0.06421224414321244,0.6052467524242827,0.33490673724951575,0.521517716715404,0.5932727895097201,0.2935293455758277,0.2879154789284096,0.1594940176242825,0.34684141629976545,0.36707228905433537,-0.038105842885222396,-0.024925876888778873,0.40465994566562535,-0.05430575824826606,0.5607290461802568,0.4868738627623322,0.47205391581036604,0.29552598262940843,0.20327662949223282,0.6204290180446542,0.381322665077808,-0.0011748103045125867,-0.06140874168414611,0.6068587186281806,0.0510726079188794,0.6116072329767818,0.517617343414034,0.14602040916050973,0.236555131297291,0.23145352968848545,0.5975736949416981,0.4356704994007628,-0.026608355102329246,0.2102882695508605,0.45407620168667834,0.5613779814115345,-0.053700062640138026,-0.251053672112594,0.233572327054639,-0.04696552564553156,-0.13984119541472992,0.24188095709783752,-0.1282473473992074,0.08883377787015435,0.15595003556598216,0.6717277898113273,0.43601869537777355,0.5665693754177621,0.4006371082601809,0.12156452267341772,0.22783002649352307,0.14045224709511323,0.16509908157566577,0.08756859072615308,0.45712951120456397
Vermis_10,-0.11584086971829263,0.1166149388893671,0.008008060340821715,0.17207735810995922,-0.05165862225082027,0.008316129212611737,0.04055094357931968,-0.06361677202852638,0.14399379973070014,-0.06148440292240487,-0.0058504664171512765,0.17377194816848604,0.01610062299404024,-0.014318430352105551,0.10422818928823746,0.056258825468263655,0.16091374247866905,0.17866642129431606,0.09931837888826091,0.0072571598703462465,0.1552588964697584,-0.0701743714400489,-0.10620263167953743,0.10752553352010812,0.10029305295478287,-0.12118506199478254,0.13228510730792445,-0.0375912825442242,0.12566519158342007,1.0,0.13282918935351182,0.0638216517575142,0.03571902663735191,-0.0454323690861679,0.006097090275712642,0.016702088724904494,0.15491853793960056,-0.19031376415682474,-0.018312917337614656,0.05209915129982267,0.04839555451800255,0.05342343268417495,0.051200009186282716,0.06437454394035404,-0.022457954057351442,-0.12015189647943109,-0.2073379952364818,0.15402732328651894,0.023878938520316355,0.017225248610083316,-0.0036069697206824783,-0.026155499062267707,-0.09391661175823078,0.038724120669172614,-0.07007747032113643,-0.06481368427858337,-0.040175075105565256,-0.05545157598043039,-0.08644852002079911,0.03768885508198689,0.15265375147527555,-0.10518800932404927,0.07299737996687297,-0.148381575390911,-0.08978192089860365,0.002199111650829865,-0.031449230456750174,-0.019779956330000976,-0.05631217842877994,-0.0725887140115227,-0.035026202399909556,-0.05281518344512981,0.0967817057940375,-0.015049348353113185,-0.07436313420824561,-0.3145014137161691,0.1844973291718625,0.07238915676712969,0.024941163082966875,0.09713710165250775,-0.15200763596930378,-0.10055596929711459,-0.15170336989460426,-0.20553084593731513,0.13710409098818538,-0.06224729132924699,-0.020946928622425674,0.06122788707646043,0.006506344391313724,0.07401730382349724,-0.07901525088857864,0.09171979819132174,0.15351065871257516,-0.037026479822042845,-0.10006859168343296,-0.12159754166796165,-0.08645224546855276,-0.0810088967308575,-0.005483353785118545,-0.06064085063090699,0.025148121979455193,0.07203122698974167,0.07367158850849172,0.011804936756891253,-0.17522111966409867,-0.10377670087578579,-0.12140707691615307,-0.0043386922663066945,-0.02400544575017176,0.05278158954958056
Thal_MDl_R,0.4969153485028655,0.04719906749425275,0.21287672728387322,0.5525114257100029,0.300911721140737,0.3328999990715048,0.30820952804521085,0.054874135029434494,0.20892349299723464,0.0439483337150845,0.1671009193335084,0.36764418392859327,0.3993355928732731,-0.0651113354158649,0.04597249054895207,0.3020026847889108,0.3721170500976714,0.22654174603956648,0.30487295387418695,0.31997251727888837,0.47108799947808716,0.5184638231146226,0.36540467179414854,0.420429009790807,0.35445769238600944,-0.10923977953308502,0.08833327684452592,0.3043720133084272,0.19065050878811451,0.13282918935351182,1.0,0.45508391636580536,0.48009860847841607,0.265326275778168,-0.15288006333114895,0.05860766398928057,0.5144205442936224,0.15550949733003488,0.23472956944606166,0.0818368997440311,0.21476554804605333,0.21385026542562918,0.30018088791976216,0.11186908708343155,0.12153384184930331,0.017125006186547304,-0.04263793857681952,0.30026199635243134,0.021887843970731288,0.23602041713685235,0.4315722129870452,-0.04283113536212862,-0.15035409920327528,0.3207013509043209,0.21179723389993246,-0.06588655716313806,0.27705213224420067,-0.0537441614051364,0.09531108205166233,0.28654555998760634,0.360104826650012,-0.014968551497288396,0.5315821114247159,0.5704105626638534,0.2837934203002165,0.17248699496027287,0.1739469236073695,0.24434329374953542,0.3081274121521704,0.2848071472505686,-0.12430224988552224,0.3246522066613675,0.3212446120946094,0.3064608990107543,0.2859184016560005,0.06706512055963937,0.40491236766410316,0.22496076074197444,0.36081012596517437,0.3046948294169928,0.19738609185102912,0.18277769190072557,0.3502217629150922,0.3380307936125108,0.16057887848538147,0.5576532187469792,0.3071381546155566,0.20557620278245614,0.014740726111609963,0.35237137989012746,0.20950614168835166,0.24651024163105453,0.22388026966145272,0.2949171894446134,-0.00831351770212823,-0.043630262152598985,-0.13356988866152927,-0.08064674939142215,0.14423073647364212,0.1628409234683296,0.6090931669690687,0.14482424090413862,0.3038118791946244,0.13881833430011487,0.21159139566231888,0.3307935742700616,0.005982018009430765,0.21054712590142186,-0.2651047828803074,0.33841306380893477
Postcentral_L,0.8153828336672855,0.5184059991156107,0.650694155350575,0.7121357639980472,0.7233527829765046,0.7770827975728077,0.32480664918028135,0.5765569882441234,0.1650540281060294,0.08017851922142663,0.34848301277728666,0.7731530535056376,0.825021614617851,0.3750426460738101,0.08027710905723072,0.7662256828593095,0.505223921939442,0.07099543712073446,0.6898445017128143,0.5691777556381065,0.6191229444345772,0.7600989116499285,0.6176088192980826,0.7567476774703371,0.5356237262839691,0.1350182578360094,0.04689032467353193,0.49547926441650725,0.5986534043305326,0.0638216517575142,0.45508391636580536,1.0,0.8087254181679924,0.49230965834445917,0.1895703516482831,0.49701195305830864,0.5914736983951809,0.19317194828440223,0.326304528017058,-0.008180718790677421,0.3463419247677049,0.2609860153874442,0.17684004376975296,0.25206735156240745,0.6196208553343889,0.35608652262124485,-0.12216172705891294,0.718853957080761,0.14907452042533864,-0.08821506253490592,0.7212747833648613,0.4264441316548729,0.04788611118940138,0.7957655840604715,0.010340588064518789,-0.10986587552598677,0.5597621232047343,0.05695939296033889,0.39890211216169064,0.5252019726571687,0.5508654538668076,0.18886964192101924,0.5765134907337726,0.731468304055988,0.748513692931371,0.08963249953297334,0.051800917085815794,0.22819207103093253,0.41527154438079295,0.5871471192359705,0.18430776396160953,0.6936240688868541,0.557092448856051,0.06544526286597126,0.5030157055206657,0.44764889749081527,0.42655014771732447,0.09023517758312448,0.7278364607516689,0.2141929550825072,0.6547495239509512,0.3387485492279458,0.5978016448993758,0.6641515236258891,0.3174642288210038,0.814902777720749,0.8545441951276794,0.1734450675138318,0.19677110736776723,0.7656519167786997,0.5302347797253749,0.08153831088198071,0.20706799992597508,0.24903903230329552,0.06884553579785034,-0.04824114835066533,0.025222796145196052,0.028047542580044674,0.5308552615538649,0.24234525250170305,0.5495580097151022,0.6212860326715881,0.7521478436635535,0.4779089588729551,0.4985480352398791,0.5836101942870983,0.21225763713460755,0.16655686285176458,0.1030436883560993,0.6790513700705442
Postcentral_R,0.8339442764963484,0.15562003743945763,0.7512015935645359,0.7827004946920909,0.7159847462440752,0.7053115201522411,0.40093733013610533,0.6539546880583319,0.24262568800751544,0.2093007683626917,0.45398390044883125,0.6222485440960205,0.7822786395552237,0.5050242357874263,0.17353201994094225,0.8221636537396989,0.5596037989451964,0.3931981907935625,0.4895678371642731,0.4377036470722674,0.6913766645551549,0.8582190389901808,0.3954678417113601,0.5908454355886908,0.5517358120039924,0.161109216205873,0.0009302523880582232,0.7271692544008581,0.46746629018562436,0.03571902663735191,0.48009860847841607,0.8087254181679924,1.0,0.491061547542013,0.17513266677852857,0.1399065822693025,0.6948738802941138,0.16015277323358046,0.49343728722426433,0.14002258071226345,0.5556792868933353,0.5125362154209355,0.10665447463157476,0.33531732342189524,0.3508483232699888,0.5414581827507814,0.02702972013243198,0.508320734135003,0.1464302407587958,0.035559989160344224,0.7365263956444912,0.42286656412193935,0.07853532476449926,0.5476482911879211,0.25206017086471083,0.022449147178020434,0.6430695089512136,0.10654525991990503,0.5583949963443207,0.560042321092509,0.5305979869818088,0.33223564361534086,0.7059423664972327,0.8179412300992644,0.722341322700792,0.1193754152564509,0.16924346996355083,0.4348205069341882,0.25170593516626094,0.5899890141561198,0.2730986991180832,0.8409277506135249,0.7897070441345994,0.09405791907121668,0.5507549803163633,0.5148768547276475,0.49513634368486764,0.20283521661552556,0.7449405645870261,0.15214633313154355,0.5434029287766502,0.492267698037185,0.5662471637538704,0.5206304934226713,0.24815719394887,0.8951742995200962,0.6331100272748718,0.27214775898353455,0.4612710080671802,0.8178825458353779,0.6347765970675833,0.14780482528977723,0.08823395005720291,0.2882624926963745,0.254615826806236,0.0029441775539166145,0.12953796605923829,-0.027705442966542423,0.2753701434199264,0.4193740708467419,0.4801438820974462,0.611602943698028,0.5178668078456421,0.24034465636304517,0.3483959092450553,0.4512168452603327,0.2023145512810161,0.15051997516278745,0.12361620669683077,0.7367978151423789
Red_N_L,0.4879486630702787,0.2964207245555406,0.3249569717653541,0.3433887031434293,0.6826877805208731,0.6785398047510861,0.277451071648414,0.4422530675591144,0.49235221399352086,0.31989311341861165,0.4402397965982309,0.44918740311589656,0.5745424127652274,0.34186208760610676,-0.029723728435857844,0.49178447985824514,0.5323650027010567,-0.06288434393008986,0.530192988451069,0.4240822042042306,0.3875172537569305,0.5188258744184443,0.470068036876365,0.4515032709569585,0.3430604653132507,0.2796571590150307,-0.1058394889669468,0.28001750932064773,0.3288589645545331,-0.0454323690861679,0.265326275778168,0.49230965834445917,0.491061547542013,1.0,0.23039946099773453,0.1915582905319328,0.22910117303164818,0.03339590219138693,0.09611072531788185,-0.0726688991962157,0.21693446387772264,0.27912432141744187,0.0062243081731168,0.30904949624962186,0.4048319547994872,0.1327506519175958,0.1571209408306834,0.3811373586314281,0.49090066650535513,-0.2632698051264963,0.3660654391323224,0.18901070797655845,0.030910694851652723,0.46179188753,-0.10463083262919168,-0.03959232190934934,0.4857611555947748,0.22494503869240307,0.28815628940947186,0.2851536197249051,0.4122562133353765,0.2516475577181602,0.37104441118802073,0.4086348291721565,0.4765721156299226,0.11706268021500024,0.14673278763850697,0.28479407977574084,0.22778382444092943,0.41626772271420664,0.3201821450325409,0.4360083455575073,0.3295428892952734,-0.06442802244950678,0.5030225963181921,0.499929575908471,0.011677971124706211,0.1303623600285535,0.4288653837707478,-0.049516675084427066,0.447445850987356,0.2404669344590626,0.4075578785792663,0.3691882038152255,0.1952918792517573,0.5496007617757933,0.5642138355241217,0.11957877749338047,0.22985116695308766,0.5513059139928284,0.5800571129815708,0.0011920926798303297,-0.16325721917671993,0.30753671325984183,0.3043129538253073,-0.09692397768470314,-0.07442537250198805,-0.2279442121186113,0.23088564716618595,0.21161397375831917,0.40473494769067775,0.5678660969582143,0.4864643282448793,0.4732785945112871,0.4182140517775848,0.5252147261346423,-0.1414953555854153,0.24462902448821566,-0.021608228955808204,0.47737515842428846
Temporal_Inf_L,0.11561889801785535,0.24125631172883086,0.13452985968553058,-0.01666736514868525,0.317224738005998,0.31056609995326884,0.08160187226245522,0.49223275842652703,0.17501572276678978,-0.010683490403137872,0.4719883278038016,0.2298154912801462,0.1835526427578436,0.3891734255493287,0.1512312022841706,0.30249968297513796,0.17045253617496667,-0.07400901047556101,0.30570599623068306,0.1681161446959279,0.18779886239355928,0.17870421096753375,0.06818576858704473,0.1044134695955624,0.2148577382819223,0.17702506133447182,0.022407756078318682,0.055994707874010057,0.2334789911666025,0.006097090275712642,-0.15288006333114895,0.1895703516482831,0.17513266677852857,0.23039946099773453,1.0,0.17635586099620845,0.09622293106114421,-0.07754933050436837,-0.11804904137570045,0.053741892510806515,0.1484867003985374,0.33516069059273196,-0.08801352431051986,0.18409711395569808,0.3045842009228351,0.23744301879158886,0.002235308188108902,0.24795261194833498,0.3411371321199721,-0.10040542828996556,-0.045188010142813054,0.29392924485661576,0.27391963684966075,0.14714402772761065,-0.03860775672451568,0.08840939190394964,0.325967215764775,0.149790824694958,0.33953177412178914,0.15266701150601408,0.11891248052105036,0.42858827328823335,0.09811077337543002,0.00022822954888871596,0.17546545816630468,-0.25928815393619536,-0.22732555511593086,0.27916692769278684,0.01385701142961593,0.1990536913806728,0.4757193092189502,0.2197000168301246,0.19469653770589782,-0.30498901687301155,0.392482227343222,0.11179325463072472,-0.055931442686685845,-0.2087194003640999,0.11220155929170933,-0.1759565076478603,0.267437188923806,0.14124285710179688,0.06428504426703002,0.12419967986076726,0.13860662934256582,0.12137116069247494,0.20934868369119736,0.17457981774551945,0.33492625749133803,0.16188647793919334,0.39090276205659324,-0.192208633435389,-0.1400986256997468,-0.07969411586145513,0.3697640400088401,-0.14136794925298096,-0.07230508166411057,-0.06011190422137581,0.12480293779275803,0.2193988149262427,0.053472172533522946,0.5012816526258804,0.3153846155781969,0.33426905381556515,0.06577068926336847,0.06769804379892873,-0.2078530899177845,-0.08689119818751355,0.3141460004973908,0.3604655872768078
Temporal_Mid_L,0.1688758243143267,0.6573636402906754,0.14920846897481302,0.2819166343875863,0.22745227226189682,0.44600417363791295,0.06633434263286496,0.1089110287362961,-0.19353897707189324,0.02679165090490654,0.05041617295396145,0.4987051510030153,0.3110808028698074,-0.01132123163901547,0.00540710849214828,0.24924839134254273,0.03612327139483926,-0.2693353713888892,0.5135391630884224,0.41268439882453334,0.13337635725390554,0.1039134827155153,0.5075746485786975,0.42436743736836374,0.09864557781912414,-0.11776175240760282,-0.0822910498429922,-0.07691969283892958,0.2995021018444931,0.016702088724904494,0.05860766398928057,0.49701195305830864,0.1399065822693025,0.1915582905319328,0.17635586099620845,1.0,0.1294987126792944,0.11728387073774602,-0.12119640671691415,-0.2791853777956509,-0.05392359076170292,-0.25950429307104567,0.07607495729479524,-0.0020025203402647897,0.5597408021248002,-0.02228309884047273,-0.29838516736888315,0.534971958831811,-0.11586766167011636,-0.24416055651643315,0.23171845214908318,0.2916874070784672,-0.026118127375351383,0.6336563090811143,-0.32313128300188926,-0.15217135168166498,0.11680057815162169,0.03965621835109514,-0.03727578628995744,0.17689318270324694,0.20853970381683334,-0.03099219254460129,0.040221034923761945,0.1484695347055858,0.22764200103694873,0.04452070177400484,-0.2850817411945792,-0.21998902372927118,0.36527211273874366,0.2454701860919421,-0.11037985264232977,0.06824536245009119,-0.10575808508667132,-0.031216317779620705,0.07894660789408715,0.02635778889149178,0.1076798674148231,-0.13592233116910574,0.2318496594824349,0.21723722808234028,0.4127816531263626,-0.03707389435092815,0.12434143523289394,0.3296066194049055,0.2757399590404881,0.19751944932161553,0.5362183637101106,-0.11003596521150266,-0.28670747035368127,0.1799724745137879,0.03074260517068443,-0.11999082641817324,0.22064228038301123,-0.14309499734870246,-0.1685451536377663,-0.028659946117989683,0.020864179258798517,0.19921878889215347,0.5771222468932391,-0.08726374812982655,0.22385714915630706,0.34560893578599033,0.5552354506650492,0.4938917881084099,0.4672918028635271,0.37298811402061066,0.22680606013041069,0.1789887900117342,0.12994068677239054,0.1739423576944032
