,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R,OFCmed_R,Vermis_10,ACC_sub_R,ACC_sup_R,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R
Hippocampus_R,0.5625045459204077,0.38515709306498974,0.5229979096903954,0.5560683954922925,-0.11186436790092276,0.5868168146406444,0.07863755180538028,0.06472369771005144,0.3490378309715799,0.3956925784186817,0.38225056483339137,0.44291687883973235,0.2532672659442934,0.3881497398918577,0.06196380013928953,0.38793629208191077,-0.05347710002716346,0.5167193940980804,-0.17323393840012738,0.3585306584147733,0.6625352307978725,0.22369911443614252,0.3384096982969274,0.2609860153874442,0.10246404818003384,1.0,0.11866216626824992,0.29367414192404045,0.29134176785436716,0.33715637479475696,0.10217593203779582,0.34832905700150646,0.04385631240748122,0.5807128995055971,0.41667556099756076,0.2891901166815372,-0.05969872427340825,0.306032686466012,-0.1063003666064176,0.48446085186634585,0.5097999539067799,0.592105149637334,0.33516069059273196,0.10713846929774658,0.49242669248913334,-0.09116079396472915,0.2592293288096065,0.7192596741735837,0.3686008548893067,0.40340640835014274,0.36637821441881846,0.5112926525820874,0.2813538751573642,0.1701409711610913,0.6995507344229496,-0.013011656027569402,0.5649110971538372,-0.02670157207802125,0.5125362154209355,0.3077093230176739,-9.416856397779813e-05,0.539747543330684,0.24893860812271507,0.4813652513933101,0.2304380037630839,0.6059571653645035,0.23626186240149996,0.23215734813818867,0.05076579168965036,0.4694078748374615,0.5438735549032236,0.46684266318869316,0.40789772228396526,-0.25950429307104567,0.586597007713203,0.35089858813322444,0.17449618612931853,0.4074444381523851,-0.09695324183746704,0.38937431260862343,0.660614543804036,0.5181815513955291,-0.04443380643114681,-0.041394992615843895,0.11730995994073944,0.14819084836620527,0.05342343268417495,-0.06536063030137991,0.475065170479465,-0.06438892728449028,-0.16188010301939365,0.19899568750561492,0.8455425425718668,0.41347889663031295,0.3452348900219219,0.3256363294002175,0.04206556785873461,0.40448858047767033,0.2177953161190693,0.4275039352447345,0.5835199859383832,0.32206271027117445,0.5037765584629331,0.6128996355181722,0.4952260430125806
Cerebellum_10_R,-0.07624659473795892,0.08494527468760367,0.22688697322490006,0.2411189217365701,0.0838496764913057,0.2653473685470694,0.195414722047572,0.1712582073802061,0.47104218101300227,0.030159423178974125,-0.0985556744496036,-0.09180367736198201,0.14603522954327053,0.13842579497216703,0.03787624004994599,0.32584419931922526,0.18897201986473633,-0.12533155260754958,0.06107933960336922,0.03463650812710108,0.14193194616844373,-0.10079848120958912,0.06673729294615323,0.04059850138251152,-0.06647664500850192,0.11866216626824992,1.0,0.1406230239421388,0.13381678117835344,-0.0017373442739938851,0.08445057041196907,-0.03728271437528125,0.14661947536188705,0.23908453601727325,0.1432129120234059,0.307442495817976,-0.044725213773805686,-0.2899548526645409,-0.15293177749453535,-0.03330814088036629,-0.11647095088960631,0.2899367012206099,0.41108458028424383,0.23474896735783451,-0.10431042162623642,0.10116953334463065,-0.03278103233717504,0.21676152169213644,-0.018105788993859548,-0.07276165115769004,-0.17271572181059489,0.004423033854900481,0.040335638135172706,-0.016294625249561698,0.20499040577443717,0.044673828753255894,0.2815879542504814,-0.32048220089284707,0.04009338183918283,-0.04908358910732591,0.13691760332469155,0.15182661141060708,0.5178215410787296,-0.1317015247688797,0.04311066087211619,-0.05165932871453661,0.2937879585866233,-0.29727014593685913,0.09478202906209421,-0.12474249948711823,0.02814177380541878,-0.1347393198489725,0.03368849649055239,-0.09310718421506657,-0.00538356594664785,0.056935918053725415,0.12601735315527782,0.05226281475526191,0.3070046547176011,0.09311812816648701,0.18031237910773984,0.06213189227976975,0.07249372732293828,0.1782534037838374,-0.055986266605810624,0.10525365186351895,-0.13391205727261996,-0.09203488795323381,-0.02204397771529707,0.05930196190274115,0.10526625804301946,0.02463791309875149,0.17973287021834092,0.2202793261884897,-0.06395299129671896,0.13767994122718508,0.06203326710090044,0.1152978940446264,0.3466621098311557,0.4248315113394033,0.10485714053942567,0.1163929711997377,0.05880990675380825,0.13255164856730517,0.3093113394905352
Parietal_Sup_L,0.2934621680152235,0.2701026481905506,0.03673453010272876,0.5256596792972916,0.13862823480271375,0.21491851136044018,0.5854020159249763,0.08468624188140546,0.39840862120284587,0.12710261732328215,-0.0016042772676063005,0.30334092147899383,0.334611061025654,0.7675342321743854,0.015557818550884082,0.051344604090735095,0.19875626885850153,0.2446624844770658,0.1357838476731918,0.5627029860740643,0.28729400791331927,-0.24733724054938325,0.2146401725652218,0.5978016448993758,0.17923152879969573,0.29367414192404045,0.1406230239421388,1.0,0.7851017901092316,0.6323326019265522,0.1159328717143769,0.587284296232289,0.5554271706780064,0.4137447864854951,0.7153220397036221,0.3622749633688732,0.24631972502257193,0.2238878893130309,0.01866587104477206,0.3530758276386872,0.2644665353436769,0.4589523478717412,0.06428504426703002,0.3601199185943068,0.05275387343583483,0.5251856974854935,0.46054975396044956,0.369237303186589,0.6914445189675438,0.20382520762932993,0.32786991900844137,0.2704069872288416,0.0044149756526563975,-0.15635751703494843,0.18507198010845693,0.32731624587004937,0.21948921335320412,0.1940693829860744,0.5662471637538704,0.1505260694432984,0.45261184903207924,0.05629884785644453,0.18497422022602134,0.12458205779368121,0.06671278730625022,0.3003268135347034,0.30669859314902387,-0.16175205974785734,-0.06480386885787591,0.3521018473956529,0.11064784249053562,-0.11483699860529006,0.4869909557397249,0.12434143523289394,-0.013521465668412511,0.6364095700513452,0.052598937997702176,0.4771415971249613,0.1303700910440317,0.36659480743631423,0.4289237392540458,0.46224598099860603,0.09106087116004392,0.5821772716973989,0.4125100820871208,0.15214808133945754,-0.15170336989460426,-0.021250101004899307,-0.1473588699790759,0.46981829807776115,0.24931800618640285,0.14869768753783788,0.18190991596892578,0.3804195811065314,0.5868355213593532,0.7406136950395948,-0.1395286269762445,0.5016031351447902,0.10401260256519741,0.0072937766341578,0.6027201620386324,0.360307022245949,0.45748031566873104,0.231207290359402,0.12381631085118787
Precuneus_L,0.2307083723104496,0.5131522366715084,0.06459886973793555,0.6681371578471231,0.15232750440428833,0.31303744684188073,0.6982561990725191,0.20771097738700442,0.35532180523933743,0.20806476217610895,-0.163669944690718,0.43657968395281327,0.46443690677533467,0.8409599796277011,-0.06129282217977912,0.020137839469871174,0.5434458247594718,0.2735557235048355,0.16576103261836303,0.8240746200942807,0.45409486390463194,-0.20943243117977292,0.43613808840209317,0.825021614617851,0.0704124840161041,0.29134176785436716,0.13381678117835344,0.7851017901092316,1.0,0.7772669016379277,0.01921244843355131,0.764884786734351,0.6138431413391583,0.5335189693204775,0.8061037743769475,0.6048694984474396,0.15893741644264256,0.2699586026142938,0.004374636926167537,0.511052636338752,0.41754696751158354,0.5843717312931052,0.1835526427578436,0.6160355180512951,0.039734395931743244,0.6085225792830584,0.5493873183224611,0.4577317265804849,0.6808642499953207,0.39679024072295455,0.5845280810383048,0.4671044566261968,0.018117500072635854,0.032065463120056356,0.23080071646011463,0.3229800515627134,0.16632798371178315,0.05634294022918164,0.7822786395552237,0.01890401606289158,0.7376505268642299,0.10732041859958741,0.2319160436329286,0.16389549259667108,-0.011489365807843935,0.34554773594570637,0.5237439880665232,-0.142682492181763,0.052507272297627895,0.35167837099483157,0.29233591584747426,-0.18941705332860478,0.6821842232373667,0.3110808028698074,0.004137959653497319,0.8341140574364574,0.1520855728754784,0.7708827240177837,0.3563624578109603,0.5775758456627074,0.5941878886776822,0.6406029564165807,0.12650299603245876,0.651980212812106,0.5232392045694307,0.12801466544052797,0.01610062299404024,-0.018915709867540754,-0.06864643789856792,0.7448945086695565,0.5105953099015048,0.10504732734979089,0.21379742710151545,0.5889936268254886,0.6801412595037697,0.9490781529165079,0.09434871591286598,0.5837392268910909,0.20764380655580977,-0.051919561260486476,0.7118589260398296,0.4983549988531022,0.6068864190559354,0.31992005162014436,0.2677928685541724
SupraMarginal_R,0.4302239722181327,0.4525276489243967,0.1522040101200021,0.6832199319675165,0.18240906052116065,0.3867037921693262,0.5210347930716245,0.09948692841961364,0.20389513866984377,0.35496835262463616,-0.03842413144903245,0.4564443889764254,0.469299432486448,0.8709588030147452,0.0776454571207137,-0.06359624555870351,0.3494814702592051,0.4816392970077525,0.09308217301782454,0.8156385452271661,0.5010251982841203,0.008903891150538587,0.3763206476587334,0.7591871150568748,0.2133109028743725,0.33715637479475696,-0.0017373442739938851,0.6323326019265522,0.7772669016379277,1.0,0.1395728919968991,0.7312942370584943,0.48117583700537647,0.41286581620653545,0.7791574982431566,0.5598321428300512,0.09973344198728534,0.3816994955808862,-0.04103057375357106,0.7379499446446178,0.6720299318462261,0.5857784807173213,0.1422180415812371,0.40869201281849094,0.3173309183489457,0.46013531658348494,0.5374030700442117,0.44305741115540526,0.7537670619590044,0.4840000298925244,0.631707640207544,0.6015550549148467,0.144137115283774,0.06838293969513842,0.20970966381371234,0.3017418362109137,0.28132376299267586,0.11213025823175578,0.8573074870520991,0.15997818783966986,0.4466501673616317,0.25491167939995685,0.11002974493629376,0.2828618664917495,-0.0841034584846279,0.6310603977425433,0.3647517012632953,0.11277696555247944,0.16405354940846933,0.5123979056407258,0.49586793805904117,-0.02955134676840657,0.6980911282395017,0.1829632764142165,0.011672749219567713,0.7503514990307001,0.20508647416969264,0.7415555534551278,0.22221774085605553,0.5774100509118509,0.5728887611112597,0.6305071573283997,0.09927118720742789,0.4648176448773707,0.6282259450243078,0.06998286681659184,-0.006291737864719738,0.039450748501433396,0.08790134752982177,0.5736734490008061,0.17960418105190742,0.16896286844561773,0.2702142755452888,0.455449153747814,0.7972804835340044,0.8044129881813405,0.15269914265213036,0.6076155388084036,0.16954440422030792,-0.010601589051158681,0.7497111118935366,0.5162253331380556,0.7565383262772548,0.40931314999277024,0.30059374356543345
Vermis_6,0.012573507133530911,-0.05736132891646446,0.08517350351079753,0.05823337827621792,0.3175785180257423,0.14277275303309064,0.02069862649821685,0.17631568674312303,-0.08600573065361257,0.036148270690859866,-0.0766397694470909,0.09574114153706942,0.0027563535560718756,0.22223457339837216,0.1556973147265994,-0.025335020553387776,-0.02596465966430054,0.19459044992001734,0.07517928203066628,0.00867940620255406,0.08339907924569233,0.0912789251821271,-0.0272183653514019,-0.12216172705891294,-0.057882579552320935,0.10217593203779582,0.08445057041196907,0.1159328717143769,0.01921244843355131,0.1395728919968991,1.0,0.11081268041433497,-0.24891658370926356,0.10687495985004576,0.12372114528904445,0.03205995381810567,-0.32638152894782263,0.15536821411477986,-0.21959758742770413,0.18554074425476866,0.2230070804090237,0.07914582193806546,0.002235308188108902,-0.17193119530606787,0.0001747535771553708,0.016100574197348703,-0.09722816722270801,0.10100344504164269,0.06844632235172167,0.061739335000606944,-0.09710238822642635,0.168793440341118,-0.05658043616791229,0.07143718865547015,0.20880676384874772,0.07491760894456373,0.2577806097969185,-0.06696885808835774,0.02702972013243198,0.09134167442021826,-0.27844175357203094,0.221765497332099,0.049899114304085966,-0.01973620151353846,0.03428009603590395,0.05189161793581175,-0.07572702796590015,0.06464421039463661,0.1052141486250043,0.17664384128518465,0.1540071845934638,-0.059591552785939264,0.11070734446918673,-0.29838516736888315,0.10150625671716429,0.18605868297664432,0.1383695124267092,0.0505775858151057,-0.20967146271950812,-0.06721532745432458,0.18970023495296365,0.008237235687766093,-0.195420900323758,-0.10903959339761309,-0.016880832821124406,0.041848881755782524,-0.2073379952364818,-0.04811561089548916,0.07261323226138625,-0.22054253021076162,-0.331751484563358,0.0674665383367851,0.11939639327068681,-0.06331739433424188,0.1588940407240112,0.07274198789353314,0.015355072654566497,-0.03399949193463133,0.16776291225094653,0.10923257545917885,0.16028062258807832,0.07258152128055771,0.26494028207291404,0.1503069629587287,0.00494150417005435
Thal_PuL_L,0.4607430866581544,0.30223818829562954,0.08482948851021667,0.5784958111001535,0.15290522066030665,0.48032726694743927,0.3960883805580758,0.25804375068093643,0.10535869396887489,0.21898646352756226,-0.1163142934949443,0.36334904535445817,0.41568945025444193,0.6560913331475979,0.010004430996409722,-0.08339061624811873,0.3309891033685327,0.5032752561833567,0.021794893456164362,0.7061601065060756,0.4664753196601704,-0.1395647052775013,0.40033897752040665,0.6914564026959252,0.14739525541178222,0.34832905700150646,-0.03728271437528125,0.587284296232289,0.764884786734351,0.7312942370584943,0.11081268041433497,1.0,0.36501704371512594,0.3590421577762962,0.7307830513962228,0.6144989702929184,0.06861068287229076,0.34843716108193573,0.045109693487745045,0.5982253111078658,0.5559574898636385,0.694314160018653,0.21967408012083126,0.44381097202681913,0.08628477527913747,0.37227330301125844,0.4299433066924466,0.49498217871154315,0.4939969218346075,0.437820926662769,0.44400742135198024,0.4376536996818249,0.23179586621953893,0.019579283159301835,0.34556717562242356,0.3071551124429249,0.3057269063967403,0.23330186425783164,0.7060888246412838,0.12624587867757434,0.4548169772256207,0.2839904633452602,0.18852928632322036,0.34327957544806964,-0.034794554901446985,0.4963574053755629,0.30813934725868786,-0.02624687314890726,-0.05269040549175678,0.4277954079811673,0.37527790957190726,-0.16133600640149023,0.6516377595671758,0.20206947747080334,0.0774306217250683,0.8081619874558643,0.07576201169172572,0.6045550110950711,0.19603440143949896,0.5215184129019146,0.5145900246253615,0.6998141485390769,0.06126148712905597,0.3304480993711975,0.5140173333785575,0.10866527850058504,-0.001768164997868938,-0.008266257746575583,-0.02700232505307747,0.5135260845084495,0.3218155894011104,0.19076649749483857,0.164899927902422,0.4888695499045519,0.5848764234110126,0.7591773993216059,0.09429631991127338,0.6217398363638736,0.21054373752983663,-0.08555791089464942,0.6733254988275706,0.4077989130996171,0.6232581260932644,0.5298363437793864,0.3039805290854477
Occipital_Sup_R,0.18805794399303008,0.2903871950435653,-0.021381301663682503,0.3185350777618949,-0.09262717996470858,0.01804101945553705,0.7014431660742207,-0.02271325221303638,0.1915436436550261,0.15090795517673172,-0.07549838452643526,0.09293439873837889,0.42548557620980954,0.44147453974428996,0.011042287128732972,0.06840438860253675,0.34674219850179727,-0.05065478731397329,0.0850514169302408,0.4824980290879987,0.2174250372362703,-0.270119867408777,0.25461228435114425,0.5691777556381065,0.3493453302791204,0.04385631240748122,0.14661947536188705,0.5554271706780064,0.6138431413391583,0.48117583700537647,-0.24891658370926356,0.36501704371512594,1.0,0.24451016146042887,0.4759309166195697,0.347929535655508,0.4214322942357763,-0.03341598262972997,0.0715236494787152,0.21918944905159027,0.1387707263654472,0.35246546323530037,0.1681161446959279,0.5907590769790945,-0.006815307054017099,0.7157883955308789,0.34026284582869626,0.14297946311330004,0.45954112706145317,0.1465282475277191,0.3603733159471684,0.13412133575331947,0.09024015082461441,0.024235721495076176,-0.05307301858492808,0.09355404870378305,0.05047765364060454,0.2360971482461659,0.4377036470722674,-0.058850094090958066,0.5743884650593052,-0.06429907646196659,0.27482839436914297,0.1458993267753829,0.019298021946718993,0.27930032042405784,0.41780151376175095,-0.14837939237212838,-0.006344775067774036,0.06956300810807772,0.053560517057138456,-0.021225625891274524,0.31896032047408157,0.41268439882453334,-0.1539178244222617,0.37324683051742635,0.12349104606144495,0.4022945594684184,0.4771516566105964,0.3016968630164604,0.2673448390673251,0.43257291485975624,0.2558370861620245,0.8121177968157566,0.38526322809639835,0.07085232231494257,0.0072571598703462465,0.009154606092659152,-0.2702202926815158,0.7534816341478122,0.5005518988908166,-0.13391023949877734,0.01579481219141521,0.31269573111774124,0.42032307159723875,0.5322557113795627,0.11035907771118243,0.40465717737255275,0.05990127600374977,-0.07079032471483926,0.35606082680247175,0.2842503968482237,0.24208758807265812,0.13473772253377092,0.24832220614687286
ParaHippocampal_L,0.22029019860776863,0.5540161244336986,0.46458732511408385,0.4307575727408664,-0.16115342379789216,0.30469963973486597,0.36179468489712746,0.3205217182947984,0.27315954950817434,0.24304823123210081,-0.08339111323424798,0.5508401657892059,0.2773947716934139,0.5675456264445441,0.29291690749379723,0.19383188254399053,0.5203300506716202,0.33409173786947866,0.2106162761417707,0.5787863033425011,0.6532860811765883,-0.05042841880892113,0.6761399962276807,0.5030157055206657,0.02751623949037832,0.5807128995055971,0.23908453601727325,0.4137447864854951,0.5335189693204775,0.41286581620653545,0.10687495985004576,0.3590421577762962,0.24451016146042887,1.0,0.5109113409463825,0.3751520235677682,-0.25334818754839594,0.358317895100463,-0.2564349667895011,0.4996479931510249,0.4615196997602071,0.5204083186741127,0.392482227343222,0.3632677978001068,0.06404915958837816,0.28493547758625154,0.27179763880183677,0.6243757786129345,0.5534401932577127,0.414113681943235,0.46686518133611776,0.5892680088336808,0.10608242581093971,0.4606464990267284,0.5627456449325703,-0.023365025491473075,0.5028260950599938,-0.16924935868211258,0.5507549803163633,0.055065101090078214,0.3636746169366942,0.4279038985851624,0.23715124453928757,0.2361785473113483,0.3625154284220795,0.34334732304436794,0.6997700372786309,0.2712829250210734,0.3097947584482488,0.23986854092154733,0.559774452148363,0.36330379263618,0.46853956449558865,0.07894660789408715,0.4431261210311025,0.43002052018637904,0.2804786646065614,0.6441054813103296,0.38042371330871805,0.3358692342651963,0.8277904916659687,0.5087669272450391,-0.05278750143004524,0.33524642569342006,0.2702766260875946,0.4609266676460184,-0.07436313420824561,0.0022089703932745347,0.421035302338124,0.3164139865079066,0.17942269924680804,0.019246288255179964,0.6926121322029789,0.47747609564106375,0.5186440722481431,0.5521320535844755,0.19483415576969265,0.20448842655763697,0.24705727199962557,0.20891421489121775,0.6284417888410867,0.6442340196480928,0.5995572325766976,0.38564626718898726,0.5336051617416694
Supp_Motor_Area_L,0.4406465376963647,0.47588398900290546,0.11550864378277903,0.6658044743152769,0.23932482003097408,0.35403090156627404,0.5714381315829066,0.1719392465211588,0.28891907111206866,0.3316446325677551,0.0691324560505114,0.46492474410113066,0.5447720014478337,0.8212617526822961,0.035424290397063754,0.1253408527072352,0.3479213813231014,0.4339350623212212,0.15793085895815348,0.8451456675151773,0.5589104099155757,-0.09217434844744214,0.4395848662346806,0.8153828336672855,0.23958337009814834,0.41667556099756076,0.1432129120234059,0.7153220397036221,0.8061037743769475,0.7791574982431566,0.12372114528904445,0.7307830513962228,0.4759309166195697,0.5109113409463825,1.0,0.5393918236388223,0.13789742937501576,0.39427145772296057,-0.03134089604182834,0.6716352795459711,0.5913577068921523,0.6337896639329518,0.11561889801785535,0.5014295064939798,0.1832548480334925,0.47189375934939976,0.5559803982664943,0.49779360293690106,0.6897349813856011,0.5179561074340959,0.6289796951531638,0.629606018246774,0.030331427156223358,-0.003639104736303664,0.21840106273620505,0.3163288090311332,0.30353879421210983,0.14491435827229623,0.8339442764963484,0.2713657103715377,0.49644305923723886,0.20710009092102472,0.23036236858926898,0.21478506687451693,-0.05622143059497298,0.5433205958150515,0.39283096796807315,-0.0427795546581872,0.056127364905948,0.5265619713453813,0.4503724889288545,-0.11133177678681559,0.7319369702260836,0.1688758243143267,0.025369227344340353,0.7820010608430098,0.25347017165032415,0.8119279453400805,0.2541150138453885,0.5939859132636237,0.571214766830144,0.6753815664079638,0.25118086348761665,0.5372786467176605,0.5481886203987056,0.019936424292170574,-0.11584086971829263,0.011885281717607884,0.051536928092347195,0.5953567650846078,0.22173699501549335,0.15661420084278815,0.33711475045864275,0.5205931074049273,0.8250685557078316,0.7689389431685791,0.04348617638349713,0.7114591122971536,0.1961018239337437,0.06762699421716163,0.8860036319706537,0.535179882077005,0.7815532369654407,0.3991183680669055,0.357887056719124
SN_pc_L,0.30537223105733197,0.45035102839603236,0.12960195816001396,0.5426685600224703,0.0699332031494975,0.4130365758966328,0.44098455202955433,0.15184254942153505,0.22971862412491081,0.37752491836552243,-0.23348351652669197,0.18215229098960078,0.42238288555205755,0.5214794866611758,-0.17610816522616046,-0.05273244104247135,0.5249372570983605,0.4196967401457711,0.12559544043134746,0.5962944131711788,0.5296869310234377,0.12051650025605536,0.4890265667185393,0.6212860326715881,0.09530655557898397,0.2891901166815372,0.307442495817976,0.3622749633688732,0.6048694984474396,0.5598321428300512,0.03205995381810567,0.6144989702929184,0.347929535655508,0.3751520235677682,0.5393918236388223,1.0,-0.0835139096814829,0.08989101573139176,-0.005924144647034349,0.5257058012869834,0.382361993855835,0.7008163791513597,0.5012816526258804,0.5458372153416647,0.13566886032641365,0.33170594973027323,0.42828444196997467,0.4781460903349449,0.32135213433265164,0.44606799310829326,0.4317913356774325,0.46269925097530173,0.3165017432082239,0.0569888262955501,0.3480877455896412,0.20174277728278364,0.3229800560528021,-0.013399864814416199,0.611602943698028,-0.05720356685000038,0.5736482828762656,0.45030378760124085,0.34254627750065547,0.35726971049781575,-0.1545924379713822,0.3881152131337016,0.5138730969485468,-0.06243528634527346,0.08878528627024616,0.04623775442890697,0.3543154503655774,-0.22330557482383387,0.5599581400771553,0.34560893578599033,0.000737448468683168,0.6167176098239449,0.15624538882413205,0.5007627181770795,0.3909234795250741,0.6300317992952098,0.4616220969555619,0.6405408514357412,-0.029606382841846704,0.323568403594208,0.47516334092183005,-0.030748165871702433,0.07203122698974167,-0.15140196620434904,0.19933963990717857,0.5384105764438558,0.40296622604252946,0.23251153439517594,0.17571807248350874,0.4822627424037812,0.31078667991473,0.595064599690914,0.19336499861436474,0.4728252152707393,0.43498553152921043,0.045424214722973026,0.5717500035555589,0.5138546342036618,0.45025349146890253,0.5250309168800683,0.40068446506603705
Cerebellum_Crus1_R,0.1633284600677181,-0.059021737457717806,-0.249253645157661,0.20941703915955773,-0.14103575666685805,-0.05011704011211551,0.07957526736600133,-0.43151503896499843,0.3420259565640983,0.03115508035099629,0.3998335812808933,-0.14038742600537665,0.24197323604276327,0.028380771402490797,-0.2732943689596181,0.07553823234484386,-0.23844002456899455,-0.18617845885865952,-0.24135432778493054,0.04821934769949996,-0.1922178580857988,-0.1523198041514571,-0.24312740111837186,0.20706799992597508,0.3050579236177121,-0.05969872427340825,-0.044725213773805686,0.24631972502257193,0.15893741644264256,0.09973344198728534,-0.32638152894782263,0.06861068287229076,0.4214322942357763,-0.25334818754839594,0.13789742937501576,-0.0835139096814829,1.0,-0.2011356305590741,0.21198864026917702,-0.16553115114723763,-0.22079997986816932,-0.03296873179077923,-0.1400986256997468,0.11698143781378884,0.2308267803597321,0.10260462305201618,0.21119178525091778,-0.15929162028579313,0.13016931759890854,-0.11547090998927265,0.14654128531864727,-0.15950244635769115,-0.06708707297328248,-0.4397713663296959,-0.41262810910604253,0.06987664486386218,-0.3149399499844641,0.23485005392174482,0.08823395005720291,0.025558864821107096,0.2917361148058848,-0.3981328078439511,0.01839167293861494,-0.08246326403117425,-0.20891627170905058,0.12344912025662622,-0.02976716973652832,-0.30139255820124206,-0.31710852873240747,0.13000155810620231,-0.2803376721063331,-0.17109592920618916,-0.041082579610302095,0.22064228038301123,-0.3098528757368012,0.054191603225881096,-0.19598511800352383,-0.03717326685389292,0.06216593905260513,0.10164717728751463,-0.34028849359379904,0.07792287758692358,0.3611321865786103,0.24138701928459189,0.11667193493136754,-0.23716870606009774,0.15351065871257516,-0.01705039969389653,-0.3625974443381838,0.23743377118497888,0.22792504673409697,-0.03616297531776477,-0.1686617541660024,0.07692540572220832,0.06592604778894896,0.08764514348975501,-0.21342261414264024,0.326825680740757,-0.2508092451308497,-0.03937734016458385,0.010362413750110353,-0.2037830029425843,-0.18849578647997442,-0.1604178167705915,-0.09671381342746072
Thal_AV_R,0.26106220348722875,0.2440652124790109,0.33656544133995386,0.12559386177038118,-0.04345650970570665,0.11240748080862767,0.08939251961536955,0.21653668003415935,-0.22728620239649006,0.09641167117620922,-5.110407159272448e-05,0.6053822573528584,0.05713283968367421,0.3783003872364062,0.20793173535685633,-0.19389386462969005,0.26716191828964114,0.48742082280484494,-0.018771871724598464,0.4629598824564685,0.43008728824624864,0.044646867618402995,0.5170897438167175,0.4066567879015098,0.04572468020615828,0.306032686466012,-0.2899548526645409,0.2238878893130309,0.2699586026142938,0.3816994955808862,0.15536821411477986,0.34843716108193573,-0.03341598262972997,0.358317895100463,0.39427145772296057,0.08989101573139176,-0.2011356305590741,1.0,0.010921624633577365,0.5700281294486569,0.49145868187729125,0.25101244870720196,0.013127634456692072,0.1297344447743858,-0.0006958336362356717,0.13721426414256185,0.26557704717580555,0.39877288172313663,0.3542014871193767,0.3586948808556261,0.36440421588535743,0.4417904178005605,0.08820413906816627,0.22403990016555217,0.38690782199047735,0.202303770834362,0.2644329355451691,-0.06348569366361217,0.3962799152752636,0.14565270480256987,0.03243472055797909,0.3576288497505836,-0.2883496014236334,0.1933849138360217,0.1898372194024691,0.3414315508665579,0.056059300328986005,0.45784521917353616,0.19775673680510203,0.43813251997846264,0.36242533976415164,0.3284812455667349,0.4498369476272977,0.19349784787203322,0.5198904215293702,0.3684931725147434,0.12808749061166683,0.4455368211793152,0.08808009615845604,0.2378124213314032,0.4604325709153853,0.19268515601760025,-0.010156401430107771,0.0968457860129487,0.37612139845988335,0.19184777602761616,-0.15477742469241795,0.04610466699319476,0.27988887944953567,0.15370817883404858,0.015581321723473174,0.23241871028821848,0.3731700100498911,-0.03305332250222243,0.5002562721277184,0.26400345003437536,0.13985596273917736,0.10118372933092756,-0.2078589274838325,-0.24782428114500474,0.4543681765101153,0.4684672491433865,0.456956422763289,0.4102945923360781,0.14301756998464524
