,Amygdala_R,Thal_VPL_L,Parietal_Sup_L,Insula_L,Rectus_R,Red_N_R,Thal_IL_L,ParaHippocampal_L,SN_pr_L,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,OFCpost_R,Thal_PuM_R,OFCpost_L,Angular_L,Occipital_Mid_L,Olfactory_R,SN_pr_R,Fusiform_R,Frontal_Med_Orb_L,Occipital_Sup_R,Occipital_Inf_L,Vermis_3,Thal_PuL_R,Occipital_Mid_R,Thal_PuL_L,Supp_Motor_Area_R,Cerebellum_8_L,Rectus_L,Pallidum_R,Cerebellum_7b_L,OFCant_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_L,Caudate_L,Lingual_R,Frontal_Sup_Medial_R,Angular_R,Thal_MDl_L,Cuneus_L,OFClat_L,Thal_MDm_R,Thal_MDm_L,Cerebellum_10_L,Cerebellum_7b_R,Thal_VA_R,Cerebellum_10_R,Pallidum_L,Rolandic_Oper_R,Thal_AV_R,Vermis_7,Thal_VPL_R,Cingulate_Post_L,Temporal_Mid_L,Thal_VL_R,Heschl_R,Thal_LP_L,Supp_Motor_Area_L,Temporal_Inf_L,Thal_LGN_R,Thal_MGN_L,ParaHippocampal_R,Cerebellum_3_R,ACC_sup_L,Thal_Re_L,ACC_sub_R,Thal_PuI_R,OFClat_R,Frontal_Sup_2_R
Cerebellum_6_R,0.2765930673943087,0.3371377815096965,0.21948921335320412,0.3936680672147889,0.22530723463541957,0.3937133438354767,0.28783631799009307,0.5028260950599938,0.551712870208106,-0.10933149170034183,1.0,0.5788040439307734,0.5187116227364146,0.1596681518282746,0.38407635024399817,-0.1537214892614724,-0.2310247858062552,0.018256464489077903,0.23809809179989924,0.2210806035252432,-0.1708826871036746,0.05047765364060454,-0.08707882367415601,0.2546547516842791,0.11694101201093592,-0.07923601244710339,0.3057269063967403,0.2690089497681433,0.5032070162772128,-0.03179071506443312,0.5396740056921658,-0.06008162190491342,0.1984452281559365,0.41460808927931414,0.4256922505802964,0.5846539615290858,0.056618179041226055,0.5271814590027043,0.10750651804126689,0.1915183366983399,0.1898737024830286,-0.15519804348406144,0.2633475817209351,0.42351709846503977,0.17140359398499003,0.09448908248076679,0.43944901684999227,0.2815879542504814,0.6444614354520575,0.14122808623706887,0.2644329355451691,0.3086777783192311,0.11052397163456018,0.22641271310833314,-0.17626714574297853,0.4976669942751492,0.4696750136690412,0.28722163697252623,0.30353879421210983,0.32575425935837626,0.16450683458151108,0.1825791851347637,0.579780636691629,0.23019714950961492,0.45731089391762597,0.013678180207552466,-0.016776942370829443,0.23787491288435636,-0.23411995828729698,0.47906437673237706
Cerebellum_8_R,0.02085659397440744,0.2518790715483243,0.18618036996300108,0.35981488994750643,0.34691317331505456,0.2734816572703847,0.20494117111018273,0.5057880448905474,0.4742952688373284,-0.13984442150639648,0.5788040439307734,1.0,0.45871286887736207,0.1903524468945878,0.48398788904107887,-0.06220384877843725,-0.284209180518263,0.07483194382017021,0.1503317427374511,0.08350614278554486,-0.14895848663239994,0.020196036422172686,-0.1361067973664484,0.17772314262982936,0.1996193784950011,-0.14619971539597645,0.22741521429507525,0.525978385585158,0.6691198533149426,0.07246913103158892,0.2704394382440053,-0.02641961294443955,0.15499875064367502,0.35787501029464264,0.4486107822333063,0.3890489180486722,-0.10424181411535675,0.5664468582670684,0.13541322423710564,0.16156687689227278,0.027680556212248672,-0.1421744908587644,0.32258075706964545,0.24512045906249474,0.35696713961344734,0.23185661471392519,0.3239313962407087,-0.010552912279515608,0.34752643096103664,0.15634053934664324,0.44959431139380607,0.18288044427847622,0.24167201305947833,0.18937227150067995,-0.08726374812982655,0.45876763616254884,0.2887275942278069,0.044507428600172844,0.3225357331706301,0.2193988149262427,0.17987990121602004,0.3227248257607915,0.5527825890806394,0.15593845527100478,0.4876167086434727,0.09380758915574325,0.01407651375243428,0.24913164840244398,-0.17055531329039095,0.5069259086260093
OFCpost_R,0.2335288134338073,0.15508130778213147,0.03673453010272876,0.4440439943982071,0.2293636575275905,0.2596102549236392,0.3160988356422673,0.46458732511408385,0.4475755593286433,-0.06972826427283672,0.5187116227364146,0.45871286887736207,1.0,0.14896113711205836,0.4909515898549375,-0.047838108443007454,-0.07674350016515605,0.37628669170842244,0.21990626259497378,0.12712453079128697,-0.14910895018226997,-0.021381301663682503,-0.10201532182561106,0.2513676569992264,0.003233314899661797,-0.10659590779365646,0.08482948851021667,0.19835055248141795,0.3385718040804252,0.09208395013706867,0.6459022933797914,0.128606239672436,0.21352092772015327,0.43397413452619793,0.4039568019055961,0.44899514510802985,0.041831608909502334,0.4470869148373323,0.0560320026461444,0.2819605945865124,0.08367891534944068,-0.013352454986147991,0.3551933051081055,0.24087923156271787,0.21555240709752266,0.05060740686413807,0.6535472160004137,0.22688697322490006,0.615392438620119,0.21693209720427456,0.33656544133995386,-0.049958370511165855,0.1508919626818701,0.026985256389457,-0.05649197703509679,0.5482505779331646,0.35453710616633255,0.06745559215998233,0.11550864378277903,0.25272152859300184,0.09389153001493612,0.16811270973833703,0.6011644473369394,0.16075082675673777,0.35877917254652886,0.09766130519337828,-0.01250212693246426,0.21342793783646696,-0.22134162424763273,0.3454160634493989
Thal_PuM_R,0.12163154634519047,0.8124855641451159,0.4181259395260905,0.49142645498066445,-0.15844772102405374,0.30029834903567043,0.679146525214932,0.4488495526634891,0.23763506814857535,0.5600750837565349,0.1596681518282746,0.1903524468945878,0.14896113711205836,1.0,0.07853940249135767,0.26921636803258725,0.27806770981568857,0.2874222005721714,0.4802851048768481,0.4430596618875895,0.01674501599818877,0.40357276309776546,0.0010641696815381074,0.6402737623730976,0.5928724926621003,0.2681226778123394,0.6076751581238499,0.6119433225807654,0.24934395222816527,0.13862306840150412,0.23776531983901786,0.09581847828770301,0.10209507848380828,0.5212077031049955,0.654918458485327,0.5400801423087488,0.6000901783081174,0.45981983227569306,0.6018335877733223,0.6236976345005935,0.39300539954530833,0.06415526334751141,0.47063933429316496,0.7669430360087047,0.14537969756619717,0.2575094080267508,0.11250049063786942,-0.0022972709762072423,0.22272739320347337,0.46977201703298155,0.27346230170431535,0.1626737311565337,0.8432174525930962,0.6534894082692586,0.23314924593734657,0.6302417276956649,0.3670695989701807,0.140792596036404,0.7332538535168974,0.15571671769823273,0.5377680046349825,0.45396445331594054,0.3945274164150012,0.7098942181893684,0.46703529579162406,0.034368200755582425,-0.05101804061974122,0.6904795703937237,0.09494970540257264,0.6479542720738001
OFCpost_L,0.09166245723827288,0.043197444498889105,0.006381351446714643,-0.01616466818066218,0.23426319966975936,0.4070796434225582,0.09589175873167718,0.14355020937854712,0.38965362241355334,0.14495285266543154,0.38407635024399817,0.48398788904107887,0.4909515898549375,0.07853940249135767,1.0,-0.08619761081393561,-0.32920787251804506,0.27481869317361673,0.40807381187347885,0.1252324715443188,0.0351879225052403,0.05229498540639509,-0.13286223055759894,-0.11561771664550177,-0.02609016975860788,0.022976739432495574,-0.02349207450426638,0.16696919938436625,0.28128392589905804,-0.20458910608478473,0.27237518779218733,-0.0419845391836416,0.09802047795530586,0.07377884586872972,0.18774748245771716,0.26644002227244906,-0.10233193045152032,0.35976894005758053,0.09812688443082614,0.07527155773985908,-0.12461771434620193,-0.1699779158074635,0.01112754353208933,0.14597148424656742,0.16758090430333458,0.2471783165888669,0.29742872908034845,-0.07255697569729211,0.291359031295126,0.40739932436083837,0.14779887652193813,0.28048341687395045,0.05862412326507633,-0.1602534980845333,-0.2791853777956509,0.26376528284476297,0.22087880109928118,-0.018953112019748402,0.030452652406913857,0.053741892510806515,0.03666633456827772,0.15315960419842714,0.4929896596808952,0.2030163234465327,0.3399672974397673,-0.08949490401062771,0.09404879425486405,-0.015296158855989478,-0.20124088462515335,0.19943068654297366
Angular_L,-0.17361057041624864,0.3264097207320267,0.4247583994734902,0.2622405705325181,-0.1792342227162993,0.06615407758316087,0.08432648185494972,0.04214516055892557,-0.10135533613483838,0.39250888590855754,-0.1537214892614724,-0.06220384877843725,-0.047838108443007454,0.26921636803258725,-0.08619761081393561,1.0,0.6141948873946907,0.2737020211271465,0.05994784747958393,0.1374865898380301,0.09844848904962981,0.6588690888427262,-0.07591442555532309,0.40491553769087985,0.3782292198538235,0.6255662034285852,0.3650026001702602,0.2786351204381194,-0.0011888516260912271,0.29364671780687013,-0.08459352283730016,0.2633434575877304,0.040735591999500026,0.2877993183517612,0.09184587013393623,-0.04238870835732548,0.32679042957239607,-0.07775534350732072,0.5253778409662436,0.15558792451575723,0.45705800351674647,0.005214073441548968,0.16892189986107187,0.26743717452276167,-0.01559824427516714,0.24554889734657764,-0.16126675748394848,0.05844317642352291,-0.17281312403450622,-0.05780887729869322,0.09726777264647657,0.168923726733449,0.24528174977748515,0.35060002165239756,0.5771222468932391,-0.0035767059852449853,-0.11466753197629417,0.11404459598086748,0.3646607337815616,0.12480293779275803,0.3957169934861307,0.05950773525260045,-0.18415339400597433,0.35248987450117675,-0.11254519295871901,-0.004710540594137846,-0.07524894267058517,0.195295569932451,0.10157399958296037,0.06395437442713263
Occipital_Mid_L,-0.12106731616778936,0.321395138042585,0.24931800618640285,0.4241354322579205,-0.07409621778606404,-0.020412207101754825,0.11868790665493271,0.17942269924680804,-0.13871244743572064,0.3717740547705823,-0.2310247858062552,-0.284209180518263,-0.07674350016515605,0.27806770981568857,-0.32920787251804506,0.6141948873946907,1.0,0.22723371892665717,-0.01221026946870595,0.24454318316487006,0.11534956021036602,0.5005518988908166,0.09460167130870137,0.5082789309423262,0.29003229937355296,0.49047991978014227,0.3218155894011104,0.027283968332724604,-0.04990969197206541,0.16434500413492734,0.03987157012529845,0.37362790486152614,0.019444419976547517,0.2812656848757281,-0.008435340200402392,0.056239025796640925,0.40694009598160275,-0.21971533738396007,0.4201142396568795,0.3024079091096983,0.41656727722751125,-0.16426589701786468,0.21179931834229757,0.2157732597145353,-0.006725156305686376,0.051187691250157506,-0.0581689791331611,0.10526625804301946,-0.027776620007185115,-0.2879937524453454,0.015581321723473174,-0.07010208206787924,0.24631188715829982,0.35708300757463496,0.6573636402906754,0.019734608142589073,-0.14577234711299472,0.12446962427210634,0.22173699501549335,0.24125631172883086,0.24402880727501172,-0.12728558686139477,-0.16233378098834791,0.2591109992320548,-0.18169879917257736,0.07604074390258841,-0.07092213707093308,0.24699659874974347,-0.017717656003544663,-0.10341313904622615
Olfactory_R,0.03648703592292642,0.19926930956433472,-0.07859961242168274,0.3105369455715046,-0.07031897117358843,0.09306710453495282,0.1883107373566248,0.2309248002031449,0.18777313227514716,0.2986771724481797,0.018256464489077903,0.07483194382017021,0.37628669170842244,0.2874222005721714,0.27481869317361673,0.2737020211271465,0.22723371892665717,1.0,0.45680172281953835,0.17234141712183376,-0.05631831043395678,0.30950374787176776,-0.21516030937457623,0.3878301717301386,0.18085599106496922,0.2200169810236212,0.014087532139015514,0.18942169390794739,0.28381689954628553,-0.17805206132794543,0.19843536172505255,0.489329076270657,0.3448724900200342,0.39545178890033855,0.2908286123366654,0.12212672436775969,0.14776622401703618,0.2802004044590639,0.17472864658140722,0.3173310581856734,0.23477427118664684,-0.043550457521691004,0.24737808457596724,0.19407886260552693,-0.14590299403723253,-0.012705054687859985,0.06597956714806447,0.15826105923160252,0.03977346127024845,0.14208639674960746,-0.0021997428137729164,0.1608763343202469,0.32891348843799345,0.037974971900296466,0.2757399590404881,0.15502601889828735,0.045385349743452284,0.04818194485031175,0.12285496295852583,0.13860662934256582,0.25961581488342983,-0.07930293261644082,0.20821328088603883,0.33967695851409124,0.10481765955149458,0.19050119658585787,-0.04515393478496104,0.14448447899083908,0.06689462646105278,0.19638072560909575
SN_pr_R,0.02076533767190086,0.4069581619588101,0.12710261732328215,0.17404407267873445,-0.1571625241428069,0.46740420387267356,0.41884175101961907,0.24304823123210081,0.5506385063518844,0.3325871719390077,0.23809809179989924,0.1503317427374511,0.21990626259497378,0.4802851048768481,0.40807381187347885,0.05994784747958393,-0.01221026946870595,0.45680172281953835,1.0,0.28442969009953706,-0.23875618809574284,0.15090795517673172,-0.16221938453200968,0.25510494656857435,0.3986361751893415,0.13145345337361433,0.21898646352756226,0.3078839426420587,0.19011313815983882,-0.29043988656119546,0.36538541159797816,0.1917516841326354,0.18955712034489058,0.3789535684493521,0.44282491385646855,0.4483063624270354,0.2287340125918423,0.361212202364302,0.25550213972417946,0.5233255769258202,0.171826920094365,0.020259866214206654,0.22017299716901131,0.3831222202085807,0.042908279206354906,0.02616286000774752,0.13792321788291045,0.030159423178974125,0.2620064421425874,0.41578361448507495,0.09641167117620922,0.33492853291323893,0.4619425820573156,0.302815493596461,0.06633434263286496,0.36621745026223246,0.2875431091410279,-0.05706851371576746,0.3316446325677551,0.08160187226245522,0.2422884966416347,0.0969598917816071,0.507749520251579,0.4014924623276852,0.40151689401426643,0.1812498949462429,-0.039225578198042774,0.2599952386064797,0.05965948096487654,0.37602481862019965
Fusiform_R,0.2796846343932088,0.434496389791307,0.44082412320944364,0.14514478734913475,-0.01773862768756866,0.24662055208846695,0.19345034325004953,0.39454312880370623,0.16103580476381638,0.6336795542901552,0.2210806035252432,0.08350614278554486,0.12712453079128697,0.4430596618875895,0.1252324715443188,0.1374865898380301,0.24454318316487006,0.17234141712183376,0.28442969009953706,1.0,0.14569815736169833,0.3228747264503848,0.05147414911265098,0.35765408627000633,0.14127120636595647,0.3038220604316756,0.3151376182317008,0.1268109875861932,-0.06391335938939362,0.023042347501453554,0.32474100834625585,0.024176159344212897,-0.08854890989533551,0.21883761550084896,0.2052532009672902,0.5272006989215762,0.8183848484861859,0.19027586912053668,0.5656670528242773,0.352895767821735,0.23393505296181755,-0.03366278822851309,0.0416976079675136,0.5113904266822141,0.1378352466615062,0.3371033494308371,0.013590999478105688,0.34248061110859923,0.2599224368683123,0.39157166098043955,-0.1650184892269839,0.09950682867482212,0.3084652323016077,0.33330382717198526,-0.04492115861266972,0.25166297688937445,0.4615348028474416,0.4071180173198441,0.38469692924469095,0.3630714953862858,0.385078809595423,0.1276888344545398,0.3816112617135769,0.6829948704563461,0.1973213572991889,-0.13031538029096715,-0.1596400633135714,0.07933799937454235,-0.1469085371459079,0.21545257808954638
Frontal_Med_Orb_L,0.2175270471339356,0.01676822508070736,0.21795810220073175,-0.2052259186861929,0.07304634146071201,-0.15635203231956737,-0.18057432570735926,-0.11476935177456592,-0.23739906542318318,0.3281536050783158,-0.1708826871036746,-0.14895848663239994,-0.14910895018226997,0.01674501599818877,0.0351879225052403,0.09844848904962981,0.11534956021036602,-0.05631831043395678,-0.23875618809574284,0.14569815736169833,1.0,0.2195887010336675,0.15373753644331914,-0.04566933076580167,-0.06940420217904122,0.1924414737259739,0.03399490992033197,-0.004225798490726372,-0.28976559476033736,0.06943073126967152,-0.19438815329899103,-0.23806311068729766,-0.25471652763377545,-0.27753810553194597,-0.22183565300978103,-0.1458415651950154,0.26298190718345266,-0.236637708074174,0.20271853640683238,-0.10010056946397451,0.03700755588138748,-0.1061469106183794,-0.15901743339952243,-0.024499406985854122,0.0523532315534965,0.1938808627206923,-0.10532155905700089,-0.016162291258409966,-0.11166950264208099,0.04100817626676141,-0.1090123183077539,0.020286793318398638,-0.049356545466847666,0.010549504797555473,-0.0822910498429922,-0.05213086379331258,-0.026644677271847626,0.12986626757947944,0.030022991234367347,0.022407756078318682,-0.014089947390703754,0.10846493804837869,-0.11770078594292774,0.12272969026352509,-0.20158792225380995,-0.28004040532115854,0.020452567952579007,-0.09251100434939469,-0.19354508956219169,-0.16405643163123795
Occipital_Sup_R,0.06840438860253675,0.3878881331563442,0.5554271706780064,0.25461228435114425,0.019298021946718993,0.1458993267753829,0.1465282475277191,0.24451016146042887,-0.06429907646196659,0.5541035835308846,0.05047765364060454,0.020196036422172686,-0.021381301663682503,0.40357276309776546,0.05229498540639509,0.6588690888427262,0.5005518988908166,0.30950374787176776,0.15090795517673172,0.3228747264503848,0.2195887010336675,1.0,-0.07690069128548008,0.5522889814332554,0.38526322809639835,0.8570397582191782,0.36501704371512594,0.42032307159723875,0.20474779808379578,0.09355404870378305,-0.040192303742953586,0.39532031540242246,0.11035907771118243,0.2842503968482237,0.13412133575331947,0.14297946311330004,0.44875784330409996,0.053560517057138456,0.6764707202421374,0.2903871950435653,0.7014431660742207,-0.09262717996470858,0.22546003901033,0.43257291485975624,-0.13391023949877734,0.3223489882687103,-0.1539178244222617,0.14661947536188705,-0.05307301858492808,-0.006815307054017099,-0.03341598262972997,0.3493453302791204,0.3603733159471684,0.37324683051742635,0.41268439882453334,0.055406167586588784,0.01804101945553705,0.27482839436914297,0.4759309166195697,0.1681161446959279,0.42548557620980954,0.06956300810807772,0.01579481219141521,0.5669774393683277,-0.05065478731397329,0.0850514169302408,0.009154606092659152,0.26207319978746046,-0.01714283615480618,0.24208758807265812
Occipital_Inf_L,-0.05596079715650381,0.010200181717319724,0.005677284374097697,-0.02991803357338949,0.015472750041264973,-0.0799692195541983,-0.030018843808854882,-0.07463710530814617,-0.14831324253013908,0.03217436343610127,-0.08707882367415601,-0.1361067973664484,-0.10201532182561106,0.0010641696815381074,-0.13286223055759894,-0.07591442555532309,0.09460167130870137,-0.21516030937457623,-0.16221938453200968,0.05147414911265098,0.15373753644331914,-0.07690069128548008,1.0,-0.0427902139272893,-0.15533742598259165,0.00099831247414612,0.11935153229563496,-0.07604292527335518,-0.16993307322075107,0.06376806295646356,-0.1346928463607869,-0.19975297248637028,-0.18732550005069962,-0.08846550422319868,-0.12991853704305417,-0.07166252807596749,0.07292261985733282,-0.062281981608895566,-0.004449920606786134,-0.11025335879139918,-0.07222429903862483,0.018052390442823262,-0.10223567483939815,-0.0013190437535454444,0.09476805798011717,0.05080095974846859,-0.021566992906514044,-0.09131840093792361,-0.02955171111654486,-0.06838331448660386,-0.010099840121983577,-0.06730568247846029,-0.16046444654094094,0.07050962206786716,0.022202557475297046,-0.059883626401793046,0.010713454483656328,0.0028381368140651614,0.0012219329645107605,0.06783907247131195,0.08353731638043048,-0.044908268751878117,-0.16776669183228046,-0.0800598148343787,-0.007582015808758702,-0.09071441562568032,-0.06630778401973525,0.0166929669278464,-0.06309542129329784,-0.05947721534402935
Vermis_3,0.05312647996978075,0.7172952715878886,0.4924846212098437,0.6793316856578101,0.001351975611886522,0.1625625713638048,0.49302381961723724,0.6338358355004012,0.24639455470396215,0.29214126753050185,0.2546547516842791,0.17772314262982936,0.2513676569992264,0.6402737623730976,-0.11561771664550177,0.40491553769087985,0.5082789309423262,0.3878301717301386,0.25510494656857435,0.35765408627000633,-0.04566933076580167,0.5522889814332554,-0.0427902139272893,1.0,0.5154447376594428,0.3585243507613072,0.5609850938811409,0.5644038857123175,0.4070721006162009,0.23745324870886222,0.30091671112377083,0.4129783735621517,0.2858333072924922,0.7010048399092957,0.5804190248891093,0.4555745732705116,0.520902463411742,0.4035930004656653,0.5748515066725904,0.601408845862213,0.66195618777293,0.05357858930842181,0.5447340856374223,0.6191879801476176,0.06654956999358949,0.07055599097030368,0.08527104601819518,0.2863361937518527,0.2919153831752016,-0.011089558362004166,0.2801151368326875,0.03866219163610413,0.6261473417574251,0.6593145070935951,0.44600417363791295,0.46014591151383105,0.21699388435420897,0.276568072553694,0.6676433198089887,0.31056609995326884,0.5338609676154761,0.16250678856637807,0.24372683499159165,0.5393986763473994,0.2626988198543099,0.289635484968136,-0.11369794808521007,0.56693301288879,0.1264691611604507,0.6060042229241877
Thal_PuL_R,-0.2826043000837586,0.6337349342821404,0.4125100820871208,0.37819961281718095,-0.08931897152638113,0.24973781379283433,0.4686127216756532,0.2702766260875946,0.2688992737566609,0.2578889161025232,0.11694101201093592,0.1996193784950011,0.003233314899661797,0.5928724926621003,-0.02609016975860788,0.3782292198538235,0.29003229937355296,0.18085599106496922,0.3986361751893415,0.14127120636595647,-0.06940420217904122,0.38526322809639835,-0.15533742598259165,0.5154447376594428,1.0,0.27395728612913284,0.5140173333785575,0.530134333270704,0.32624950887925575,0.10954882663532621,0.16040544584608663,0.1565778107180732,0.158485815137305,0.48199382547772895,0.4589055536181943,0.37842909078926734,0.26751649508112885,0.31521936411997914,0.5018967653678327,0.4481363771335561,0.2810964773437353,-0.008802444642316075,0.2522715661150788,0.4570176079485031,0.14566983986703105,0.14481953545920626,-0.038169669706988714,-0.055986266605810624,0.038405245326357855,0.1976436585292724,0.37612139845988335,0.2880580589018222,0.6215151070016953,0.5416302419496355,0.4235414150690491,0.382663121751035,0.1967782870344595,-0.17824547554740566,0.5481886203987056,0.07165339572962111,0.3029546830140499,0.25350938973724185,0.13871716896644365,0.37599321177080014,0.4098040222963882,0.2221546933908252,-0.04723907129537318,0.41919219654608697,0.16910164572845915,0.48978275757204576
Occipital_Mid_R,-0.038376366956939544,0.2341401012642248,0.4817983802641386,0.11825020490739648,-0.054127825065296696,0.08618374986390613,0.08063973244204647,0.08144929283081041,-0.2131106125870324,0.590262678757796,-0.07923601244710339,-0.14619971539597645,-0.10659590779365646,0.2681226778123394,0.022976739432495574,0.6255662034285852,0.49047991978014227,0.2200169810236212,0.13145345337361433,0.3038220604316756,0.1924414737259739,0.8570397582191782,0.00099831247414612,0.3585243507613072,0.27395728612913284,1.0,0.2703201478923537,0.28102907921935116,-0.019194166601281776,0.06596862142176112,-0.15230763865768196,0.25785738112514367,0.012929360821502176,0.18197801541512082,0.011412479661039372,0.046621835263437966,0.41780670638671435,-0.06787318065772313,0.6177026640339397,0.20166921781407998,0.655904620540902,-0.09196580328153724,0.08848324979575584,0.3286980950203752,-0.1422934213680672,0.2522386125370604,-0.22264749532827596,0.0585951045678467,-0.21957720470699352,0.02236059634148855,-0.12699158614220804,0.3661979956240052,0.2563046775491195,0.2631118057958003,0.36527211273874366,-0.0817982632856695,-0.029226717259050367,0.14172769529024992,0.3568024162410643,0.01385701142961593,0.31164382334363294,0.018372349351360385,-0.10243256579493769,0.4923432824887652,-0.16483406886600557,0.058247964221180316,0.027025728455016634,0.07511392369458121,0.033683354442817386,0.0976086402789741
Thal_PuL_L,-0.08339061624811873,0.792680331926137,0.587284296232289,0.40033897752040665,-0.034794554901446985,0.34327957544806964,0.437820926662769,0.3590421577762962,0.2839904633452602,0.22916812819667182,0.3057269063967403,0.22741521429507525,0.08482948851021667,0.6076751581238499,-0.02349207450426638,0.3650026001702602,0.3218155894011104,0.014087532139015514,0.21898646352756226,0.3151376182317008,0.03399490992033197,0.36501704371512594,0.11935153229563496,0.5609850938811409,0.5140173333785575,0.2703201478923537,1.0,0.5848764234110126,0.2278313481458495,0.3071551124429249,0.120312680909776,-0.03668703033710322,0.09429631991127338,0.4077989130996171,0.4376536996818249,0.49498217871154315,0.44175219931335,0.37527790957190726,0.7114451023892118,0.30223818829562954,0.3960883805580758,0.15290522066030665,0.2826888992777741,0.6998141485390769,0.19076649749483857,0.2502687168730734,0.0774306217250683,-0.03728271437528125,0.34556717562242356,0.08628477527913747,0.34843716108193573,0.14739525541178222,0.44400742135198024,0.8081619874558643,0.20206947747080334,0.5237304861918918,0.48032726694743927,0.18852928632322036,0.7307830513962228,0.21967408012083126,0.41568945025444193,0.4277954079811673,0.164899927902422,0.4915698632525931,0.5032752561833567,0.021794893456164362,-0.008266257746575583,0.5036929735501336,0.004951647755899774,0.6232581260932644
Supp_Motor_Area_R,-0.008203096302237294,0.5832805839437072,0.5868355213593532,0.40192019796216427,0.02450062168241364,0.2541124376807074,0.47784483490623264,0.5186440722481431,0.22477291073481653,0.17732126333735868,0.2690089497681433,0.525978385585158,0.19835055248141795,0.6119433225807654,0.16696919938436625,0.2786351204381194,0.027283968332724604,0.18942169390794739,0.3078839426420587,0.1268109875861932,-0.004225798490726372,0.42032307159723875,-0.07604292527335518,0.5644038857123175,0.530134333270704,0.28102907921935116,0.5848764234110126,1.0,0.4798047816212744,0.2673972779114948,0.047651884124559944,0.14206508316468044,0.18479785258529033,0.5376533149546214,0.6568815933156807,0.3767648469251603,0.309661177177208,0.5740078493010183,0.5716782233721159,0.4315823791019313,0.4578512548454977,0.20432871401116695,0.5836487410425564,0.5265227417741819,0.13383599649377956,0.2573282099521101,0.0802717324894591,-0.06395299129671896,0.1294556505777736,0.2091414954049919,0.5002562721277184,0.2143643885145268,0.6490987355027444,0.6731865540444844,0.1484695347055858,0.5593154609306884,0.2671013472484898,0.017814262807615475,0.8250685557078316,0.00022822954888871596,0.4510418194263253,0.5281392325843212,0.35242915519030066,0.45324187146044576,0.41981305425024595,0.21920785681092625,0.055162818905269674,0.5412123091279858,0.12181274947638429,0.8391722441341531
Cerebellum_8_L,0.048669405378772616,0.29541919241821946,0.05835618598364648,0.5252626462907153,0.29433110591593686,0.29661592909360046,0.24779422390175668,0.5366843540904305,0.42590817215173565,-0.13687135048288698,0.5032070162772128,0.6691198533149426,0.3385718040804252,0.24934395222816527,0.28128392589905804,-0.0011888516260912271,-0.04990969197206541,0.28381689954628553,0.19011313815983882,-0.06391335938939362,-0.28976559476033736,0.20474779808379578,-0.16993307322075107,0.4070721006162009,0.32624950887925575,-0.019194166601281776,0.2278313481458495,0.4798047816212744,1.0,-0.1389453475851235,0.25791929642661154,0.4623652630497173,0.37865499187903207,0.5051497613687453,0.4676867174711463,0.3483570444155669,-0.2055540600361868,0.5384416852031619,0.10568292926632317,0.31224058928176657,0.18809507361810823,-0.21828436856291802,0.4786464482533257,0.3144991740536385,-0.019266127232503615,0.11848848086241495,0.2709315911554723,-0.07271485916692524,0.3260930869977633,-0.06146159855144126,0.4405020811506377,0.26322165277495757,0.39057342343548596,0.17865553739457773,0.17359854719468704,0.4044183751564984,0.11648916826698853,0.0006465492214364879,0.2771541790358401,0.18875744178288922,0.24278071462542575,0.03662322063850727,0.40339493607074006,0.1522369871282023,0.3725185694946681,0.23365865973533992,0.0026638879506085773,0.33555940078495666,-0.07542910997714049,0.49304234670006597
Rectus_L,-0.0706097357286191,0.22491484062073977,0.32731624587004937,0.16999701873724915,-0.312580547385111,-0.06640682076822102,0.13798674697186425,-0.023365025491473075,-0.17310108425892928,-0.055166257085898146,-0.03179071506443312,0.07246913103158892,0.09208395013706867,0.13862306840150412,-0.20458910608478473,0.29364671780687013,0.16434500413492734,-0.17805206132794543,-0.29043988656119546,0.023042347501453554,0.06943073126967152,0.09355404870378305,0.06376806295646356,0.23745324870886222,0.10954882663532621,0.06596862142176112,0.3071551124429249,0.2673972779114948,-0.1389453475851235,1.0,-0.050113528811410575,-0.16793686529757387,-0.17559846560087863,0.18577118690488437,0.14108841261056712,-0.05442987111407965,0.18349505525883883,0.016594226350245288,0.21253499873695142,0.018621721719784212,0.23472823563259873,0.387206122061291,0.09801890925548394,0.12782548906527233,0.20792418810977203,0.12873397039560866,0.038290795700400324,0.044673828753255894,0.018492504185076298,-0.02267114498459167,0.202303770834362,-0.25256496768138287,0.06622569285146808,0.32532869669525394,0.18099488053295126,0.11975687578158059,0.10246606692023337,0.06638915124138746,0.3163288090311332,0.024321942398556673,0.2174785010761684,0.3017174264473965,-0.23197920554067453,0.1279568713266822,0.05752606963614448,0.08968435516691847,-0.08573023472086609,0.22966069734857056,0.20987341018748887,0.20370649951445743
