,Temporal_Mid_R,ParaHippocampal_R,Raphe_D,OFCmed_L,Olfactory_R,Thal_IL_R,SN_pr_L,Rolandic_Oper_R,SN_pc_R,Precentral_L,Angular_R,Vermis_9,SupraMarginal_R,Vermis_4_5,SN_pr_R,Thal_MDl_R,Thal_MGN_R,Thal_PuM_R,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Thal_AV_R,Temporal_Pole_Sup_R,Cerebellum_3_R,VTA_R,Frontal_Inf_Orb_2_R,Thal_PuM_L,ACC_sub_L,Cuneus_L,Hippocampus_L,Frontal_Inf_Tri_R,Thal_LGN_R,SN_pc_L,ParaHippocampal_L,Occipital_Sup_L,Parietal_Inf_L,Thal_VPL_L,Cerebellum_Crus1_R,Vermis_1_2,Parietal_Inf_R,Cerebellum_4_5_L,Thal_MGN_L,Thal_VA_L,ACC_sub_R,Frontal_Inf_Oper_R,Thal_Re_L,Frontal_Med_Orb_L,Lingual_R,Cuneus_R,Vermis_8,N_Acc_R,Precuneus_L,Cerebellum_9_R,Paracentral_Lobule_R,Parietal_Sup_R,Cerebellum_9_L,Angular_L,Postcentral_R,OFClat_R,Temporal_Pole_Sup_L,Thal_VPL_R,Hippocampus_R,Cerebellum_10_R,Thal_IL_L,Temporal_Sup_R,Precuneus_R,N_Acc_L,Thal_PuA_R,Thal_MDm_L,Occipital_Inf_L,Occipital_Sup_R,Thal_MDm_R,Thal_MDl_L,Cerebellum_7b_R,Temporal_Pole_Mid_L,Thal_VL_L,Calcarine_L,Pallidum_L,Rectus_L,Temporal_Sup_L,Cingulate_Post_L,Frontal_Sup_Medial_R,Precentral_R,Fusiform_L,Fusiform_R,Cingulate_Mid_R,Vermis_7,Red_N_R,OFClat_L,ACC_sup_L,OFCant_L,Cerebellum_7b_L,Caudate_R,Cerebellum_10_L,Cingulate_Mid_L,Insula_L,ACC_pre_L,OFCpost_R,Lingual_L,Olfactory_L,Rectus_R,Thal_LP_R,Occipital_Mid_R,Pallidum_R,Heschl_L,Frontal_Inf_Oper_L,OFCpost_L,Cerebellum_6_R,OFCmed_R,Thal_AV_L,ACC_sup_R,ACC_pre_R,Thal_PuI_R,Red_N_L,Cerebellum_8_R,Frontal_Mid_2_L,Calcarine_R,Cerebellum_Crus2_L,Cingulate_Post_R,Paracentral_Lobule_L,Frontal_Inf_Tri_L,Parietal_Sup_L,Putamen_L,Caudate_L,Thal_VA_R,Temporal_Inf_R,Cerebellum_4_5_R,Thal_PuL_R,Frontal_Sup_2_R,Thal_VL_R
Temporal_Mid_R,1.0,0.08900507158428879,0.07001067163741374,-0.12065279641375708,0.09941210081849589,0.3286689195867276,-0.1682480012036374,0.48194319395441726,0.38741521793251404,0.4141773391810366,0.7124892824560841,-0.26802797847784343,0.4554249400793092,0.607944534477698,0.21414007489765424,0.40491236766410316,0.28650960079595883,0.49457943840749324,0.1806429492124843,0.03685782903370176,0.3578737423257768,-0.03326235910196012,-0.10015111231644191,0.6381108708661574,0.07561032530896897,-0.05859066057878714,0.3046115573091013,0.27712243684999127,0.33408555320936983,0.027747817235319786,0.08942746197238904,0.3610453964783969,0.21228464330909208,0.06724461783957092,0.26459229962200453,0.35296876485062356,0.3835758444179257,0.6353897074989231,0.2596640901105062,0.4406450278743795,0.3202949751122383,0.335265283760797,0.5491044771871711,-0.026608608849656535,0.3912337142954613,-0.16919144984521123,0.3579297472955862,0.6708840559271911,0.30518421436043097,0.38274842919479807,0.0028309452405414636,0.5346550651512232,-0.3340485029635319,0.4013368129282063,0.49796924251389163,0.1523037184064609,0.39068615883477503,0.49513634368486764,-0.0014830124724309374,-0.044384170822456,0.4576189811339007,0.27315017992574053,-0.14072751713450987,0.16333685451662022,0.6622171455981793,0.4609932026832397,0.11828813913894672,0.5821389535594947,0.40313803138771287,0.07703509872434496,0.4836212719142692,0.010955220458623582,0.2559024824393767,0.33196015345014784,-0.012113103348190645,0.290375372523729,0.40854997112591607,-0.16847692109323587,0.1373078183673149,-0.1287090118786236,0.39118245531495777,0.09983429773600908,0.3053679527541387,0.12688999656775807,0.6035601877395008,0.527341653324679,0.22251799142842824,0.13619912090348943,0.007506809353261371,0.0902278550013547,0.11269920348203585,-0.13690007972427506,0.08976413391730521,0.12901574206698807,0.3727792044542027,-0.026797101586012072,0.05975096686505589,-0.0932967240261527,0.5408845974686115,-0.19642338318409752,-0.13557557283276625,0.010366192562570212,0.6097163624332882,-0.0981154225300647,0.1743876386434218,0.06151967377798142,0.09008184828073182,-0.15567362545498137,-0.23603151133037936,0.14573741127666487,-0.17743754256125527,-0.17769111658859477,0.05743822416467352,0.011677971124706211,-0.04030031855579179,0.206984898466023,0.5755196950005083,0.1800878761207823,0.5752460140294487,0.32382121330915803,0.05752372029045482,0.5028955630825208,-0.05324238310077893,0.22381065151307022,-0.18331330324445824,0.5085532947271101,0.759253276536441,0.3006778116018963,0.23274115663737116,0.19505538020599775
ParaHippocampal_R,0.08900507158428879,1.0,0.6974028465813287,0.6316233585101289,0.20821328088603883,-0.16426253411827166,0.5848165369881989,0.3865158182663059,0.4179540487945344,0.3262674525066405,0.20679719991217127,0.18054816257034825,0.2702142755452888,0.07223926333047401,0.507749520251579,0.24434329374953542,-0.08242759524958217,0.3945274164150012,0.45737138368494207,-0.18243557514865025,0.35242915519030066,0.3731700100498911,0.31968479253455173,0.3171955225245383,0.12605161189808767,0.2777635744508683,0.25839991404853446,-0.12803434469664352,0.06486548960714775,0.7321936872901937,0.6287959770344723,0.15097318827750486,0.17571807248350874,0.6926121322029789,-0.05639328193644165,0.15166723136075122,0.3113588328560679,-0.1686617541660024,0.0576309858848507,0.34598602872334533,0.21595019967034854,0.35333634889726623,0.23027910875737662,-0.016154959361884543,0.5023295894324158,-0.01911379603810161,-0.11770078594292774,0.25952632550572124,0.007475145185269202,0.32666627292522743,0.04623979000595935,0.21379742710151545,-0.1114309508180368,0.36400261510885373,0.26414218166306663,0.23470581696014078,-0.18415339400597433,0.4348205069341882,-0.33290163387464894,0.16433509272340777,0.40387399013068365,0.8455425425718668,0.17973287021834092,0.37294083114892773,0.4468556402513181,0.223784933253329,-0.087045109356161,0.3420385301270985,0.3844608837263184,-0.16776669183228046,0.01579481219141521,0.44985597067122385,0.521601455515793,0.10209060099248098,0.0851335874176667,0.460665279698204,-0.07621578050441087,0.6495449656373986,-0.23197920554067453,0.08028612462115807,0.23170740583490762,0.5360001991869133,0.38802328945707804,0.31981881883421764,0.3816112617135769,0.5071488210005255,0.14780672104103126,0.37706095876884493,-0.20927776112272375,0.45291059326223637,-0.2439579219547984,0.04785529675739157,0.5061985435993682,0.1657130514374362,0.5410689965554134,0.38917836539939804,0.22940748018042134,0.6011644473369394,-0.034480456439224906,0.2347344201159183,0.3635167690028122,0.55044117611347,-0.10243256579493769,0.6827943482896577,0.308657787995569,0.19508785463794942,0.4929896596808952,0.579780636691629,0.24224424409018028,0.48996676886545193,0.5778584513346419,0.3666933969430251,0.3201575404408523,0.28479407977574084,0.5527825890806394,0.3063757140825151,-0.013523164561992056,-0.1168115506196874,0.24206936674975568,0.446176325785778,0.390969151507341,0.18190991596892578,0.4998231661345709,0.700610660470099,0.5906041810320087,0.3129476230454855,0.12567611915544438,0.13871716896644365,0.48075997191827263,0.704618465329393
Raphe_D,0.07001067163741374,0.6974028465813287,1.0,0.31991326819896565,0.31652713349830675,-0.12374580982583845,0.5753671454545983,0.23060871654249573,0.41672513240790277,0.6342012948290231,0.3236032361197926,0.0209685886623438,0.5010251982841203,0.34194752079651447,0.49957342782590086,0.27705213224420067,-0.028549345906688936,0.6295907585339214,0.6823726765842929,-0.013813229963766068,0.50263991851581,0.43008728824624864,0.33632029625192833,0.49548818740351663,0.19050602114617304,0.22941530061035442,0.5408650515862843,-0.10542870970540531,0.2863774477711629,0.7768805477378626,0.6350182648252223,0.3668173184614889,0.5296869310234377,0.6532860811765883,0.13714039557231095,0.37478650006938785,0.625453297179046,-0.1922178580857988,0.39018777492021245,0.49340473577229427,0.4851630304968028,0.3437854174498275,0.3308327013653025,-0.01697367538587879,0.5684296804210031,0.13290987489404685,-0.17829947281030037,0.29898490863881844,0.22065136564493723,0.02776448868708725,0.06832356016495775,0.45409486390463194,0.0851188365425691,0.5741106091186363,0.43552227516160147,0.11504486567007063,-0.007441673281305637,0.6430695089512136,-0.13871882116380885,0.3001546965388588,0.5830384508083607,0.6625352307978725,0.14193194616844373,0.6138886440528036,0.4307713256763369,0.5043162912306227,0.07033571861147049,0.39517182330010014,0.6349646466118787,-0.13720797806705046,0.2174250372362703,0.5362323390551386,0.5638621454993408,0.11665007870755412,0.17053354716557512,0.6550490789165168,0.3483738646743987,0.630105815345793,-0.04733277667427855,0.38297354658029026,0.5409308806220714,0.5167302404312847,0.6643530401285805,0.47749800908046436,0.3445563771876351,0.6641128554979856,0.1817796249655029,0.45448940089670375,-0.11533573455983175,0.6149285904220162,-0.17985010118742,0.27084709211893926,0.6509283953833152,0.07966593606781805,0.7279551002966094,0.6047847581949775,0.0014416171230665722,0.4594205224739233,0.2706731923192833,0.1783526416372187,0.15677900875963025,0.5294262771731815,0.0019791092799571917,0.5598192444210217,0.5447317254219999,0.523517890754934,0.282892785781031,0.5416466153784479,0.18943517638657287,0.44902957995038917,0.47771234372822796,0.2929987196607885,0.6159485116898504,0.4857611555947748,0.4310139594426274,0.5947425063009465,0.31234081496298427,-0.07525264063730834,0.4074062411043659,0.6659334949267094,0.6507221451523225,0.28729400791331927,0.670592897542738,0.7492807450245024,0.4498833279789206,0.09081940066878771,0.1981236942628363,0.37809239050718363,0.6313686710270981,0.7522929625597634
OFCmed_L,-0.12065279641375708,0.6316233585101289,0.31991326819896565,1.0,0.1928496967711568,-0.027947188214636456,0.45492790652043047,0.162565059208266,0.237228645270341,-0.0195811549109993,-0.10276798565220159,0.3766126610675257,-0.02955134676840657,-0.2576038113774779,0.2550360325611421,-0.06588655716313806,-0.22699434124315895,-0.04297462178111445,0.19632832585935076,-0.3772508346628718,0.08214950450632617,0.3284812455667349,0.21002261309475498,-0.03367202071480256,0.2500958892646639,0.17773942319505198,-0.21158632990597667,-0.19437277689257706,-0.11584835757547679,0.4297723046843188,0.41159849678126526,-0.14539489168331646,-0.22330557482383387,0.36330379263618,-0.07704860485386038,-0.11746264529134733,-0.09203715186110821,-0.17109592920618916,-0.17627118544558928,0.09684494379139286,0.006039900914974496,0.08724029068834434,0.011135021369136735,0.19339264657366118,0.31030385341105876,-0.04293005111666053,-0.0690718626799191,-0.2774749631062775,-0.10662993933208045,0.27563769954038336,0.16651554197939802,-0.18941705332860478,-0.043853077199953655,-0.016680012680689502,-0.1485319220888172,0.0968276852277732,-0.20383018754741442,0.022449147178020434,-0.40052062472508904,-0.10961934966126931,0.0565746585741833,0.46684266318869316,-0.1347393198489725,0.08529633178670505,-0.030547578607051325,-0.15859563370365112,0.1736177561658423,0.062455508168026225,0.05721121575406412,-0.1734613394061054,-0.021225625891274524,0.1693971935109632,0.17458937492813723,0.08472238345309356,-0.18941242831867303,0.12225366706914839,-0.21662693510590778,0.4532473222045899,-0.30348912505117764,-0.11378505489669044,-0.2028544619858506,0.33343155944457076,0.04088455125621052,0.04573350918731214,-0.04322235580103143,0.02876648923022375,0.2580101330404571,0.3298184192139961,-0.49291561017000896,0.27713248890763,-0.4122572579685525,0.10552188615319352,0.29051100547950004,-0.0398078954452482,0.04182919806005582,0.161690540718086,0.13886241088822168,0.5397843740626846,-0.33783055289243974,0.33602631330559135,0.47056377385625786,0.27303337093863983,-0.050899790478402984,0.46176619945477587,-0.05621931317482895,-0.029632714579910516,0.6554198433091917,0.41753858111455167,0.2999379653010756,0.3038087105646277,0.44022336696426756,0.5350499917820667,-0.03139006285462294,-0.03959232190934934,0.4998947672828355,0.08058308986505297,-0.3123628537433511,-0.37438915930501404,-0.15770229180564974,0.03352908397034828,0.1627028095612261,-0.11483699860529006,0.3640504278467643,0.3407611172464171,0.5888635475371801,-0.11188065624204814,-0.061044653817861214,-0.010416358695331472,0.13247583175733102,0.39361361504574427
Olfactory_R,0.09941210081849589,0.20821328088603883,0.31652713349830675,0.1928496967711568,1.0,-0.12909264456337138,0.18777313227514716,0.14208639674960746,0.04717090759598659,0.323476597804336,0.17472864658140722,0.010091659294127475,0.17265416829226118,0.30057364018875615,0.45680172281953835,0.16057887848538147,-0.010341322871002652,0.2874222005721714,0.263624431401815,0.14389575340001987,0.18942169390794739,-0.0021997428137729164,0.3119625664473401,0.33967695851409124,0.10870848840599158,0.22327820035559642,0.1914556696204858,-0.03244450624808868,0.23477427118664684,0.21490206881993953,0.20612392598384663,0.25961581488342983,0.23086895480131026,0.2309248002031449,0.25751944517732905,0.0695361742609939,0.19926930956433472,0.09618097040962756,0.318393154884869,0.24670943127118972,0.44308291392852167,-0.07930293261644082,0.26537223119613934,-0.04515393478496104,0.2526400922229184,0.19050119658585787,-0.05631831043395678,0.14776622401703618,0.29518483918843086,-0.10489686449024936,-0.1695190519424383,0.12140201221109127,0.14577942614349312,0.161433304637799,0.13851862519277994,-0.1492132221442166,0.2737020211271465,0.24815719394887,0.06689462646105278,0.12209947368127572,0.32891348843799345,0.08547704706080522,0.15826105923160252,0.1883107373566248,0.19394977666508997,0.07897207568257504,-0.0619062792732373,0.1302937569881669,0.19407886260552693,-0.21516030937457623,0.30950374787176776,0.24737808457596724,0.3173310581856734,-0.012705054687859985,0.03437429639421237,0.2036212585486301,0.3493888441284662,0.03977346127024845,-0.17805206132794543,0.3446442004333098,0.037974971900296466,0.2802004044590639,0.2147568880280005,0.3855397022628644,0.17234141712183376,0.162248866318821,0.1608763343202469,0.09306710453495282,-0.043550457521691004,0.10481765955149458,-0.020124200797489746,0.489329076270657,0.14403019447819695,-0.14590299403723253,0.1765174189688065,0.3105369455715046,0.11547156437376677,0.37628669170842244,0.30741067342883194,0.3916047210640549,-0.07031897117358843,0.24641048458820183,0.2200169810236212,0.19843536172505255,0.2440063839086435,0.3560695143719739,0.27481869317361673,0.018256464489077903,0.031398553841427514,0.12645049492979815,0.10993283776534159,0.16435528893316156,0.14448447899083908,0.1952918792517573,0.07483194382017021,0.26411326911142957,0.19440093026202873,-0.04902107575425941,0.0508767681968116,0.26606367349522037,0.39545178890033855,-0.07859961242168274,0.2250825474928936,0.12212672436775969,0.06597956714806447,0.060546029769460406,0.2986771724481797,0.18085599106496922,0.19638072560909575,0.15502601889828735
Thal_IL_R,0.3286689195867276,-0.16426253411827166,-0.12374580982583845,-0.027947188214636456,-0.12909264456337138,1.0,-0.06293778488920619,0.019279389321891195,0.27432289733559195,0.018772229541887123,0.2589894314019919,0.05095915693136498,0.11213025823175578,0.010100341038446382,-0.005033155994171246,0.27398097025989376,0.06499674398714284,-0.008627464715950094,-0.05870483456338828,0.1361964701051597,0.16719164153870705,-0.06348569366361217,0.020999669425618112,0.2266300676556388,0.03564997289549232,-0.2140960129494097,-0.05709369721038544,0.09534544530965142,-0.00901285993089392,-0.1422756820736341,0.11317872342971916,0.12180532926056882,-0.013399864814416199,-0.16924935868211258,0.046691941839350826,0.10617384152652273,0.07182408151597103,0.23485005392174482,-0.08779009406790171,0.06802279279039526,-0.13933302317777374,0.029399557535581974,0.20500148794162662,0.06360040546540524,0.22759294839963443,-0.047905930085131845,0.11527099727187991,-0.02503447199131741,-0.0009577866363269286,0.23983244065082907,0.10372887046617937,0.05634294022918164,-0.13021295292970764,-0.0006818859572400007,0.054601811035199475,0.24950188528987358,0.10101748375368585,0.1077380339498926,-0.0185099086842286,-0.0021701853405000885,-0.05484878658566321,-0.02670157207802125,-0.32048220089284707,-0.10213296238777492,0.10575670024805292,0.0449877635513452,0.2654483703862775,0.22066941075154176,0.14840723040390433,0.13396417067424746,0.2360971482461659,-0.14229371910778277,-0.24312518880829448,0.3574903464551523,-0.06400051721246214,0.04945580865816766,0.0004020187067809927,-0.24926550972135486,0.01362026988364552,-0.34106561152387166,0.05244351483924327,-0.001231578757448801,0.07752668476133898,-0.18929895134326216,0.13001620202053937,-0.013397513636038012,0.3005049662301,0.15703643454299174,0.06582528357833405,0.14976177077716554,0.01067929838278146,-0.1492576363379319,0.004226123120607932,0.09704674746581415,0.08635602732013223,-0.2536921011431881,-0.23574058204165596,-0.2611941448817054,-0.024070245914603636,-0.14475859228650698,0.05829209600123983,-0.061401602629365774,0.279131933955101,-0.4421086293598545,-0.2048787064142816,-0.18308963116026122,0.18943576976472704,0.07624269750355442,-0.02659002846713884,-0.29795228361539716,-0.2900768983951763,-0.15549982238369486,-0.15899263262891972,-0.021496183613363248,0.21112657980981978,0.10915360727346467,0.0642320356150166,-0.0013412470091371744,-0.027723818854355386,-0.004729279469876727,-0.23840601950908524,0.1940693829860744,-0.21571267431065985,-0.08768432233798061,-0.36103227099433083,0.00799976697908883,0.18553068831650235,0.03713397357332056,0.040059383957779145,-0.21528684698206027
SN_pr_L,-0.1682480012036374,0.5848165369881989,0.5753671454545983,0.45492790652043047,0.18777313227514716,-0.06293778488920619,1.0,0.09925178834621179,0.43888640483657765,0.2611073754269372,0.06171508871477223,0.2000293583245668,0.25491167939995685,-0.035637494571817065,0.5506385063518844,-0.014968551497288396,-0.38826354954500314,0.23763506814857535,0.4910631525728874,-0.024647336580055332,0.22477291073481653,0.3576288497505836,0.2500720988360536,0.10419627475679062,0.4121338652167176,0.23889617285189182,0.22104383935620972,-0.20113182517140338,-0.005055791822927092,0.6197553489455893,0.5974336424961432,0.05024551953001589,0.45030378760124085,0.4279038985851624,-0.026311498343155472,0.14525750155899533,0.39317174888937273,-0.3981328078439511,0.04553016084895233,0.1609143781995694,0.04773302121283581,0.023207969333230976,0.16993131003067252,0.0161068724379215,0.450629259264633,0.04189171232274597,-0.23739906542318318,-0.03434248491556989,-0.07021238568876151,-0.004781134657769246,0.045519125129817664,0.10732041859958741,0.12980242282700563,0.25331598602745486,0.1519232451108649,0.0962877258946583,-0.10135533613483838,0.33223564361534086,-0.21253942052391148,0.20213096904970992,0.15678425467881182,0.539747543330684,0.15182661141060708,0.3315450469702345,0.22220340116766227,0.2060831337668387,0.154496574841639,0.1463891369094028,0.3457049040671915,-0.14831324253013908,-0.06429907646196659,0.19343932280081133,0.3076685753236837,0.08988839803888513,-0.008176184284042907,0.5199531506420623,-0.03260109841803205,0.7001631987219977,-0.17310108425892928,0.18888744618827663,0.27264730569669027,0.4760035261792267,0.34109633608665807,0.25647925732687155,0.16103580476381638,0.3781778183622786,0.12106554641606167,0.5252391713155795,-0.13407721609316164,0.5805511141560766,-0.2933104828967606,0.0828116096536381,0.6099049891228319,0.23920621477254325,0.3797899965765084,0.36916719614595744,-0.12472430598714668,0.4475755593286433,-0.07191529861523747,0.2310463985788678,0.2572402087183596,0.38706542118807874,-0.2131106125870324,0.6010411790545024,0.3178140067237767,0.2176008246590955,0.38965362241355334,0.551712870208106,0.20198080613482944,0.2628141404483376,0.4515458440516705,0.3834246752114904,0.2703442489457861,0.2516475577181602,0.4742952688373284,0.4994718390316717,-0.10661005620228016,-0.2846837058712612,0.057990669325894806,0.27703684358466135,0.3970060660643549,0.05629884785644453,0.6111306337151674,0.5927433459153518,0.4975344526815786,-0.05347828505274279,-0.1446535812276687,0.2688992737566609,0.37394008652168664,0.51070185799504
Rolandic_Oper_R,0.48194319395441726,0.3865158182663059,0.23060871654249573,0.162565059208266,0.14208639674960746,0.019279389321891195,0.09925178834621179,1.0,0.4899290683570707,0.16468194163944228,0.2967486378175524,-0.19064355136891056,0.3173309183489457,0.05120149645380696,0.41578361448507495,0.22654174603956648,0.07781753480312228,0.46977201703298155,0.40040159370739564,0.3114679710705893,0.2091414954049919,-0.0006958336362356717,0.18195496082271906,0.4847964241334349,0.20051692317830297,0.6343133926661311,0.044292019904273866,-0.04111633909582659,-0.04452847713515515,0.04849287202655987,0.5428080398175599,0.30727616555220777,0.13566886032641365,0.06404915958837816,-0.14085881963845523,-0.00485486772034126,0.28203964578594026,0.2308267803597321,-0.02289122494663245,0.34384219847836983,-0.06872415245977344,0.41870665269306934,0.29376334580861196,-0.07713081698764777,0.5934277283284743,-0.17832298383524692,0.04100817626676141,0.3295940661951259,-0.18411588623532932,0.39003725723208704,-0.18528234810272304,0.039734395931743244,-0.47092154904093775,0.17257286845669223,0.14123673195337633,0.2993688142185635,-0.05780887729869322,0.3931981907935625,0.2023899585541994,0.1823597306384867,0.481342121993226,0.49242669248913334,-0.10431042162623642,0.35529300301681993,0.5665261949348646,0.07876578760989493,-0.12819481844048194,0.44877547799625783,0.29182214127265366,-0.06838331448660386,-0.006815307054017099,0.04297623297838457,0.28932436202382666,0.11939372841886402,-0.018835978267576287,0.24222419910539061,-0.1307046369082085,0.03208674184339814,-0.02267114498459167,-0.2998386918617585,0.029755660913904258,0.4706237967689008,0.15427334933098258,-0.05710145489380458,0.39157166098043955,0.410809323550345,0.2175069928997203,0.3156842906398218,0.10680768264115244,0.2758033219767657,0.27975132767187383,-0.26494002393266713,0.27125701663538376,0.22160613209757743,0.3517193730944794,-0.016303211844196898,0.1806653043606281,0.21693209720427456,-0.05767569237945933,0.06750684544405984,-0.2806395612712762,0.1769534410564002,0.02236059634148855,0.22468765529541165,0.010556724570291984,-0.040403174619627856,0.40739932436083837,0.14122808623706887,-0.4290877102373294,0.17647998325014821,0.42591915382429296,0.28517599391001,0.058970467714307494,-0.06288434393008986,0.15634053934664324,0.28937100706003227,-0.03988858740380814,0.34341953468973513,0.17048819932387801,0.17981556802687468,0.10840938599331684,0.05275387343583483,0.22490806243803715,0.305721405037946,0.0874063865932572,0.3008166604300545,0.46559943674623655,0.1976436585292724,0.3737449216809954,0.33945383359029113
SN_pc_R,0.38741521793251404,0.4179540487945344,0.41672513240790277,0.237228645270341,0.04717090759598659,0.27432289733559195,0.43888640483657765,0.4899290683570707,1.0,0.37659448456222194,0.4229014700628685,0.09582205242700667,0.4302239722181327,0.08451402775867545,0.45395293076159926,0.13851202824230469,-0.00021521740836734346,0.4462202556553274,0.5428596265507412,0.1201896396569021,0.44805625418333195,0.26106220348722875,0.15850165843194397,0.4720992821902195,0.5410036201705174,0.2125582853854978,0.2906658505664411,-0.04052882563711582,-0.007873369248093488,0.2795806078557995,0.5975701407192054,0.2889766999962132,0.30537223105733197,0.22029019860776863,0.010454120690925673,0.3302974598062057,0.47096637126604896,0.1633284600677181,0.07850254080805903,0.3600406255965451,0.1025261876969583,0.3895034146589737,0.3642852896366869,-0.01181026139644102,0.7108817914443682,-0.14381671178988137,-0.09669423086348082,0.24023742386559271,0.06637953236840109,0.30716699925563956,0.016991021683771926,0.2307083723104496,-0.13880576605541955,0.3395997697434573,0.2353091327904925,0.3350717513402986,0.15628013350392603,0.4929555404240965,-0.12450116266224945,0.06695561428421566,0.33854694867624857,0.5625045459204077,-0.07624659473795892,0.39803371493137496,0.45932961656639415,0.3111158851043477,0.17429531845301838,0.46748676474594303,0.5369463305114734,-0.026517892978517015,0.18805794399303008,0.05573051287684669,0.14471433164305364,0.35524483223234155,-0.05932453625037291,0.6157964699924166,0.08418195798321694,0.2615896436787358,-0.0002710163518581292,-0.1633878992682135,0.4061913002481112,0.47552018261929924,0.4419051487883978,0.07800620301910864,0.33537651995891415,0.5536542175204107,0.34391733699788046,0.6558091613004007,-0.03145185407069364,0.5715807674450215,-0.0018690408976945565,-0.10413470262886111,0.5378576291246882,0.18464652926805455,0.5345584087400879,0.17596409838401517,-0.09205502620523258,0.17941400800733726,0.016525899063092153,0.015015734965181401,0.026178430705632284,0.36606925055151346,0.17445216065690203,0.25139485090587765,0.2818088680530264,0.13214862413140518,0.3790517756916004,0.3714449960964999,-0.05320498482495667,0.3313921169369043,0.22921953471039172,0.2914873730627829,0.21137841193814247,0.1592545476558326,0.3805890386968563,0.5137585995674797,0.05257059031302005,0.09254652997487609,0.20470861273830954,0.32750624188681304,0.2973134410293911,0.2934621680152235,0.4005702070003951,0.5215820640913763,0.1610449948045707,0.1207202435893454,0.3317540181266672,0.4099070302995136,0.5041295962746895,0.439574646021459
Precentral_L,0.4141773391810366,0.3262674525066405,0.6342012948290231,-0.0195811549109993,0.323476597804336,0.018772229541887123,0.2611073754269372,0.16468194163944228,0.37659448456222194,1.0,0.663030107733786,0.021161386827413194,0.8156385452271661,0.7099776011250917,0.3410331004089199,0.44055672709323646,0.1302415333883084,0.7678705670949976,0.7453438020310659,0.14873718763399937,0.8195246213148821,0.4629598824564685,0.28609467323011406,0.6155285083924695,0.11160834787385843,-0.026021932631097117,0.7808304496104602,0.17194315746811265,0.579315499521518,0.6314462632679896,0.3056513893688557,0.5141545757790702,0.5962944131711788,0.5787863033425011,0.48035783126518095,0.5977466166370546,0.8002854498663328,0.04821934769949996,0.6085307183984898,0.721429754584453,0.6716919709967352,0.4261743952931196,0.5841058024450508,-0.004921055007955598,0.5601210074664902,0.20345713852186598,-0.03347365128258489,0.5115391144449449,0.5400038522979218,-0.08491630996742501,0.14704530678722716,0.8240746200942807,0.22517661399239147,0.8289040951848727,0.7952181803043503,0.08709841153587512,0.3784036890492771,0.9070141386255194,0.13988942118720277,0.1890579941855256,0.7704578323311977,0.3585306584147733,0.03463650812710108,0.5900452128744051,0.6539652905247555,0.7615603979459796,0.26413672488106343,0.5758715356981661,0.7153283818838917,-0.08377524024677056,0.4824980290879987,0.5582065784237393,0.5725882209945935,0.20099979202068186,0.10283290342337494,0.6397732158277881,0.7190867763294981,0.2452064294303756,0.2745979506726513,0.567068423170446,0.7919484575393925,0.5513478231125569,0.9197868831062391,0.523842241673723,0.3254082938990608,0.8070848546652124,0.18035312026187889,0.2683083784076731,0.097803822331678,0.4871713054190912,0.014108098444233524,0.24418192312506848,0.4624870545997847,0.06531340741601964,0.8393010145595406,0.609889228266896,0.13574054966772947,0.23006617642965135,0.6378768391586083,0.22553130314679856,-0.06459600380828978,0.37695950728564087,0.32987535906871224,0.2085761138492006,0.6967760458123728,0.5617963326375419,-0.0070635802503102975,0.27025740465144676,0.10341922931205355,0.5378059550746157,0.18197750404378896,0.1434955391736938,0.6370267478331669,0.5280487530030054,0.32657831607600074,0.7405274343227051,0.6770955416576776,0.08222131018872125,0.7760984464913172,0.9215230908623949,0.7011879827739881,0.5627029860740643,0.48788781205987714,0.5132883505420113,0.1033516952369029,0.14344357154975274,0.3386367167734913,0.6632516946999163,0.7872101011121281,0.645387166069847
