,Cingulate_Post_L,Thal_MDm_L,Thal_IL_R,ACC_pre_L,Heschl_L,Pallidum_L,Temporal_Sup_R,Angular_L,Occipital_Inf_R,Temporal_Pole_Sup_R,Thal_VL_R,Thal_LP_L,Fusiform_R,Paracentral_Lobule_R,SupraMarginal_L,Cingulate_Mid_L,ParaHippocampal_L,Frontal_Sup_Medial_R,Parietal_Sup_R,SN_pr_L,Cerebellum_Crus2_L,Cingulate_Post_R,Vermis_6,ACC_sup_R,Fusiform_L,Thal_LGN_L,Supp_Motor_Area_R,Raphe_D,OFCpost_L,Red_N_R,SupraMarginal_R,ParaHippocampal_R,Cerebellum_Crus1_L,Thal_PuI_R,Cerebellum_8_L,Cerebellum_9_L,Temporal_Sup_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Tri_L,Thal_MDm_R,Thal_PuL_R,Rectus_R,Cerebellum_6_R,Thal_Re_L,Thal_MGN_L,Parietal_Sup_L,Cingulate_Mid_R,Parietal_Inf_R,Olfactory_L,Rectus_L,Temporal_Mid_R,Thal_AV_R,Thal_MDl_L,Frontal_Med_Orb_R,VTA_R,Vermis_7,Frontal_Sup_2_L,Pallidum_R,Precuneus_L,Cerebellum_10_R,Precuneus_R,Frontal_Mid_2_L,Angular_R,Amygdala_L,Postcentral_R,Rolandic_Oper_R,Occipital_Mid_L,Occipital_Sup_R,Raphe_M,Thal_PuA_R,Insula_L,Caudate_L,Thal_IL_L,SN_pc_L,VTA_L,ACC_pre_R,Vermis_1_2,Rolandic_Oper_L,Vermis_3,Precentral_L,OFCant_L,Cerebellum_Crus1_R,SN_pc_R,Temporal_Inf_R,OFCpost_R,SN_pr_R,OFClat_R,Occipital_Mid_R,Heschl_R,Thal_PuA_L,Frontal_Inf_Oper_L,Cerebellum_3_R,Thal_AV_L,Thal_PuM_R,Thal_LP_R,Vermis_4_5,Thal_VA_R,Lingual_L,Frontal_Inf_Orb_2_R,Red_N_L,OFClat_L,Vermis_10,Postcentral_L,OFCmed_L
Thal_LGN_L,0.5764147434636622,0.5984793712957548,-0.08148701334486973,-0.11059974573422487,0.5385362247699437,0.22772875046418545,0.5581685390085299,0.19834285370616797,0.028738872607495004,0.033081406924434564,0.4944213584060077,0.1601820225883794,0.386749417152986,0.5392583600673574,0.5333964900176932,0.6252601039947372,0.3358692342651963,0.30247612740851687,0.5632400086828836,0.2106399368469027,0.059588054444143154,0.5996096031121023,-0.06721532745432458,0.23490786014881557,0.30383244571738055,1.0,0.40522715505481444,0.5662156954898904,0.0185794254452121,0.20523541827048325,0.5774100509118509,0.27047261823447283,0.2193810796946355,0.5801537924311928,0.1366058326400944,0.08101370294212991,0.3452738710423949,0.13247879716197056,0.16886933043014044,0.43679958508255723,0.21449475643686627,0.5194015742731639,-0.15251656223427498,0.1482812584902528,0.04193570149776787,0.3603629162493506,0.36659480743631423,0.6557075647057574,0.4813921614361769,-0.019320073353146124,0.15239201430018384,0.3958197760957412,0.2378124213314032,0.4828512424590353,-0.0499934043346334,0.10415700181142136,0.0857756373548746,0.4069367871215771,0.22613382151275993,0.5775758456627074,0.09311812816648701,0.5761606371429735,0.4956711146377547,0.48927039233015535,0.06442495054978929,0.6442098089481271,0.29135837521371377,0.3525653075181343,0.3016968630164604,0.3168236278070735,0.4687017343530675,0.4419346174602592,0.49009955281152334,0.5869171450340056,0.6300317992952098,0.2326953185680903,0.000954038865142067,0.44918786357224677,0.5157693612082282,0.5905166067681586,0.6379278082874141,0.014971733958020964,0.10164717728751463,0.28941813378772324,0.2422979112009865,0.09924699641714879,0.34868817037945626,0.04707110067888453,0.18871489318964246,0.3142002302442499,0.47928452474594263,0.4750726115164987,0.573825255073523,0.348700012847794,0.7488950314834969,0.37583627145023457,0.6372962658403779,0.05806608363137642,0.5460757511258549,0.1066839600495621,0.3760043173005552,-0.01563811140038251,0.07714931902894591,0.6488383079773123,-0.12475655248141782
Supp_Motor_Area_R,0.6731865540444844,0.5265227417741819,0.16719164153870705,0.29742337985105505,0.4161413832481313,0.1294556505777736,0.5160676477361924,0.2786351204381194,0.18885033164635687,0.3594245572579773,0.5593154609306884,0.017814262807615475,0.1268109875861932,0.8183651134733185,0.5856522797205036,0.8139830739658379,0.5186440722481431,0.5740078493010183,0.6698669312931539,0.22477291073481653,0.18840468335715826,0.6497945547398806,0.1588940407240112,0.08835168609001602,0.34860471926105757,0.40522715505481444,1.0,0.50263991851581,0.16696919938436625,0.2541124376807074,0.7972804835340044,0.35242915519030066,0.24084184436585196,0.5412123091279858,0.4798047816212744,0.2707911993447676,0.33809496082878787,0.07909097957294624,0.06700916011903162,0.5376533149546214,0.5836487410425564,0.530134333270704,0.02450062168241364,0.2690089497681433,0.21920785681092625,0.5281392325843212,0.5868355213593532,0.6559785256857521,0.7503431530080779,0.27179551637146543,0.2673972779114948,0.3578737423257768,0.5002562721277184,0.4315823791019313,0.14255152253119244,0.025350827582842492,0.2143643885145268,0.708729177618992,0.047651884124559944,0.6801412595037697,-0.06395299129671896,0.6368228262438053,0.6579151253937208,0.5716782233721159,-0.09723450146125599,0.8179412300992644,0.2091414954049919,0.027283968332724604,0.42032307159723875,0.45350124041487805,0.5330236925915164,0.40192019796216427,0.3767648469251603,0.47784483490623264,0.31078667991473,0.3630886264916309,0.18273271108297232,0.37201849541221355,0.34684141629976545,0.5644038857123175,0.8195246213148821,-0.003845147096853823,0.06592604778894896,0.44805625418333195,0.10113380702658258,0.19835055248141795,0.3078839426420587,0.12181274947638429,0.28102907921935116,0.2671013472484898,0.3704245778505564,0.23988220556455547,0.45324187146044576,0.5258222123465095,0.6119433225807654,0.32247515038048696,0.4074521463952104,0.0802717324894591,0.32021537216757184,-0.04587555283872392,0.4086348291721565,0.20432871401116695,-0.148381575390911,0.731468304055988,0.08214950450632617
Raphe_D,0.5409308806220714,0.6349646466118787,-0.12374580982583845,0.0014416171230665722,0.5447317254219999,0.630105815345793,0.4307713256763369,-0.007441673281305637,0.22815992998002743,0.33632029625192833,0.7522929625597634,0.21689874362628891,0.3445563771876351,0.5741106091186363,0.4141498075529625,0.7279551002966094,0.6532860811765883,0.5167302404312847,0.43552227516160147,0.5753671454545983,-0.07525264063730834,0.4074062411043659,0.08339907924569233,0.47771234372822796,0.47749800908046436,0.5662156954898904,0.50263991851581,1.0,0.282892785781031,0.45448940089670375,0.5010251982841203,0.6974028465813287,0.26996549029451244,0.6159485116898504,0.5358696657126542,0.11504486567007063,0.38297354658029026,0.3001546965388588,0.17053354716557512,0.6507221451523225,0.5362323390551386,0.37809239050718363,0.15677900875963025,0.5416466153784479,0.13290987489404685,0.3437854174498275,0.28729400791331927,0.6641128554979856,0.49340473577229427,0.1783526416372187,-0.04733277667427855,0.07001067163741374,0.43008728824624864,0.5638621454993408,0.3668136495874765,0.19050602114617304,0.1817796249655029,0.6515175309439397,0.5598192444210217,0.45409486390463194,0.14193194616844373,0.5043162912306227,0.5947425063009465,0.3236032361197926,-0.12306292688259064,0.6430695089512136,0.23060871654249573,0.05974996862918692,0.2174250372362703,0.5412477986944582,0.39517182330010014,0.6047847581949775,0.7492807450245024,0.6138886440528036,0.5296869310234377,0.23246393064846643,0.2929987196607885,0.39018777492021245,0.6052467524242827,0.587587425149057,0.6342012948290231,-0.17985010118742,-0.1922178580857988,0.41672513240790277,0.09081940066878771,0.4594205224739233,0.49957342782590086,-0.13871882116380885,0.0019791092799571917,0.41666034781232525,0.4569843843547934,0.523517890754934,0.49548818740351663,0.44902957995038917,0.6295907585339214,0.5294262771731815,0.34194752079651447,0.4498833279789206,0.2706731923192833,0.22941530061035442,0.4857611555947748,-0.11533573455983175,-0.040175075105565256,0.5597621232047343,0.31991326819896565
OFCpost_L,-0.1602534980845333,0.14597148424656742,0.18943576976472704,-0.007638878421823329,-0.08519629712479466,0.291359031295126,0.18295069574902117,-0.08619761081393561,-0.02177932029017206,0.3969034203948665,0.26376528284476297,-0.018953112019748402,0.1252324715443188,0.0808324595835943,-0.14041827435156434,0.1266311893684084,0.14355020937854712,0.35976894005758053,-0.03312838206180663,0.38965362241355334,-0.11906320735735498,-0.1313669427065622,-0.03666916165130701,0.3077946097237368,-0.015941201720769252,0.0185794254452121,0.16696919938436625,0.282892785781031,1.0,0.4070796434225582,0.15563444544758528,0.4929896596808952,-0.14385230754340667,-0.015296158855989478,0.28128392589905804,0.21861588858022735,-0.23204706270332182,0.057690606031353196,-0.07286776071030641,0.07377884586872972,0.01112754353208933,-0.02609016975860788,0.23426319966975936,0.38407635024399817,-0.08949490401062771,0.15315960419842714,0.006381351446714643,0.11615392043242279,0.20850690006263647,0.23708954959131273,-0.20458910608478473,0.09008184828073182,0.14779887652193813,0.07527155773985908,0.25539224105387737,0.28051670533554296,0.28048341687395045,0.3666922942843458,0.27237518779218733,-0.11058944026236718,-0.07255697569729211,-0.024082865534315885,0.26620938319325865,0.09812688443082614,0.0587149918436032,0.14002258071226345,0.40739932436083837,-0.32920787251804506,0.05229498540639509,0.04222908864063013,0.18575646858097658,-0.01616466818066218,0.26644002227244906,0.09589175873167718,-0.07391152525208,0.18937674361433968,0.3659148482735597,-0.2055146226493366,-0.08319695169508366,-0.11561771664550177,-0.0070635802503102975,-0.16458186054675064,0.06744466220530307,0.3790517756916004,0.036526310960247596,0.4909515898549375,0.40807381187347885,-0.20124088462515335,0.022976739432495574,0.22087880109928118,-0.020756639273750446,-0.16613502123346596,0.2030163234465327,0.08143061351792,0.07853940249135767,0.22067884172039304,-0.2295627259623195,0.29742872908034845,-0.30311108283362737,0.25624919948860614,-0.0726688991962157,-0.1699779158074635,0.05209915129982267,-0.008180718790677421,0.6554198433091917
Red_N_R,0.2531106919411695,0.49940247641755064,0.15703643454299174,-0.21983483766787257,0.25583194191055686,0.460934452101226,0.256051178527675,0.06615407758316087,0.09508534034561703,0.3247587028411307,0.367937742078286,0.17601581526941484,0.24662055208846695,0.19773358753616727,0.09445290784977235,0.33476809352805176,0.2361785473113483,0.39862360028890625,0.16519889552411465,0.5252391713155795,-0.01622455563073109,0.04441199866212143,-0.01973620151353846,0.28294742104317716,0.16565235257858413,0.20523541827048325,0.2541124376807074,0.45448940089670375,0.4070796434225582,1.0,0.2828618664917495,0.37706095876884493,-0.0006123203613172708,0.19838025167548895,0.29661592909360046,0.13987078070809192,0.0824028075674851,0.36892170674638125,0.10569563569233924,0.2803134528060742,0.18732958480514408,0.24973781379283433,0.029616939246046435,0.3937133438354767,-0.03400760282267909,0.17474025656965542,0.12458205779368121,0.34590711497579624,0.23807164431366096,0.08214599678113298,-0.06640682076822102,0.13619912090348943,0.1933849138360217,0.2749568400990423,0.20479509561512957,0.5871014792625144,0.20003009982030834,0.5133336176061606,0.35694301540932877,0.16389549259667108,-0.1317015247688797,0.19056102531923538,0.47124588775722254,0.25717532160401685,0.01138409294627868,0.33531732342189524,0.3156842906398218,-0.020412207101754825,0.1458993267753829,0.2975972765999259,0.2524835943383776,0.24893925684369766,0.4241719964527871,0.43096077833479957,0.35726971049781575,0.33108036696769516,0.2364022110884064,0.1349905213162414,0.20611002578580742,0.1625625713638048,0.2683083784076731,-0.015021739989935815,-0.08246326403117425,0.6558091613004007,-0.057737297837475846,0.2596102549236392,0.46740420387267356,-0.05779283296356916,0.08618374986390613,0.3597302017015817,0.23867180767497617,0.25536065723356255,0.3617189926663738,0.19803019694903873,0.30029834903567043,0.2939559941276806,0.09842218237093536,0.2743404362267567,0.01662841931694014,0.2988990899872334,0.30904949624962186,-0.01306825381857171,0.06437454394035404,0.25206735156240745,0.3298184192139961
SupraMarginal_R,0.7503514990307001,0.6305071573283997,0.11213025823175578,0.08037308366926829,0.5006705207076352,0.20970966381371234,0.6832199319675165,0.3743597894813379,0.09948692841961364,0.20508647416969264,0.5549444016490109,0.11002974493629376,0.29846115971707504,0.8709588030147452,0.7007133343817287,0.7497111118935366,0.41286581620653545,0.49586793805904117,0.8044129881813405,0.25491167939995685,0.16980093080979214,0.7346457545045286,0.1395728919968991,0.08790134752982177,0.3647517012632953,0.5774100509118509,0.7972804835340044,0.5010251982841203,0.15563444544758528,0.2828618664917495,1.0,0.2702142755452888,0.22221774085605553,0.540495662695111,0.31209507501946204,0.15997818783966986,0.3494814702592051,0.16954440422030792,0.03526152414154573,0.5162253331380556,0.36463083424882253,0.6282259450243078,-0.0841034584846279,0.28132376299267586,0.09308217301782454,0.5123979056407258,0.6323326019265522,0.7527316864185112,0.7537670619590044,0.16405354940846933,0.3017418362109137,0.4554249400793092,0.3816994955808862,0.4525276489243967,0.06838293969513842,0.144137115283774,0.2133109028743725,0.6720299318462261,0.12130025117201383,0.7772669016379277,-0.0017373442739938851,0.8146045101252865,0.7129436944342437,0.7291660897752028,-0.04103057375357106,0.8573074870520991,0.3173309183489457,0.17960418105190742,0.48117583700537647,0.5532563522527615,0.5693141506992719,0.3763206476587334,0.44305741115540526,0.4840000298925244,0.5598321428300512,0.4260200508732997,0.11277696555247944,0.40869201281849094,0.32480442693426287,0.6183603056230905,0.8156385452271661,0.06326587396428303,0.09973344198728534,0.4302239722181327,0.20389513866984377,0.1522040101200021,0.35496835262463616,0.1755959028227275,0.3205924403312614,0.3867037921693262,0.455449153747814,0.263886269252203,0.5411336645070263,0.4564443889764254,0.6698096348438992,0.30059374356543345,0.5386135039398866,0.011672749219567713,0.4466501673616317,0.008903891150538587,0.45563762968535426,0.18240906052116065,-0.006291737864719738,0.7591871150568748,-0.02955134676840657
ParaHippocampal_R,0.23170740583490762,0.3844608837263184,-0.16426253411827166,0.22940748018042134,0.308657787995569,0.6495449656373986,0.4468556402513181,-0.18415339400597433,0.12109833924422829,0.31968479253455173,0.704618465329393,0.18888263064579563,0.3816112617135769,0.36400261510885373,0.0662412434290258,0.5410689965554134,0.6926121322029789,0.5360001991869133,0.26414218166306663,0.5848165369881989,-0.1168115506196874,0.24206936674975568,0.11939639327068681,0.5778584513346419,0.31981881883421764,0.27047261823447283,0.35242915519030066,0.6974028465813287,0.4929896596808952,0.37706095876884493,0.2702142755452888,1.0,0.02180469246040106,0.3201575404408523,0.40339493607074006,0.23470581696014078,0.08028612462115807,0.16433509272340777,0.0851335874176667,0.390969151507341,0.44985597067122385,0.13871716896644365,0.3635167690028122,0.579780636691629,-0.01911379603810161,0.35333634889726623,0.18190991596892578,0.5071488210005255,0.34598602872334533,0.2347344201159183,-0.23197920554067453,0.08900507158428879,0.3731700100498911,0.521601455515793,0.3955451773401106,0.12605161189808767,0.14780672104103126,0.49004839335796146,0.6827943482896577,0.21379742710151545,0.17973287021834092,0.223784933253329,0.3063757140825151,0.20679719991217127,-0.18644114416815125,0.4348205069341882,0.3865158182663059,-0.16233378098834791,0.01579481219141521,0.3046127194302204,0.3420385301270985,0.38917836539939804,0.700610660470099,0.37294083114892773,0.17571807248350874,0.10868295018179257,0.3666933969430251,0.0576309858848507,0.40465994566562535,0.24372683499159165,0.3262674525066405,-0.2439579219547984,-0.1686617541660024,0.4179540487945344,0.3129476230454855,0.6011644473369394,0.507749520251579,-0.33290163387464894,-0.10243256579493769,0.4600146864613115,0.37542276768008803,0.19508785463794942,0.3171955225245383,0.48996676886545193,0.3945274164150012,0.55044117611347,0.07223926333047401,0.5906041810320087,-0.034480456439224906,0.2777635744508683,0.28479407977574084,-0.20927776112272375,-0.019779956330000976,0.22819207103093253,0.6316233585101289
Cerebellum_Crus1_L,0.21744746285267125,0.24992024260424017,-0.09999236986872412,0.02878058467158028,0.42251462388734295,0.08290424358113418,0.05043418824115945,0.3679179819349168,0.2095838050799005,0.20308610967217935,0.04984729924286245,0.17910834943927434,0.12761741857308484,0.24193029340587552,0.5149227958221078,0.218790035956236,0.38042371330871805,0.06828080601115702,0.2913132668549093,0.018884675941887377,-0.07176674551575778,0.11667234106825422,-0.20967146271950812,-0.05422297841574308,0.6193260320216432,0.2193810796946355,0.24084184436585196,0.26996549029451244,-0.14385230754340667,-0.0006123203613172708,0.22221774085605553,0.02180469246040106,1.0,0.3038845912449082,0.41322220065146387,-0.30339331801981606,0.6673232124242577,0.14148796922572127,0.04151691488858765,0.4041406656766382,0.3935416113094317,0.24827946736632864,0.10147611610641524,0.06942496780330563,0.2143230094335979,-0.14314851654285027,0.1303700910440317,0.1255243392326105,0.18723115821092537,0.10383207228514199,0.047411331921143496,-0.06435127372839558,0.08808009615845604,0.2589060361033691,0.23560737020720063,-0.03739605338283202,0.00798980498030633,0.07253763778850227,0.14213865030419826,0.3563624578109603,0.3070046547176011,0.23092359581595917,0.1940113530679466,0.22036840058059493,-0.08266106306061645,0.24034465636304517,-0.2902900574519536,0.5215237616731293,0.4771516566105964,0.2283635489973042,0.15953790118885655,0.47658622380763327,0.10648794948385015,0.13858688230901164,0.3909234795250741,-0.03932728059337883,-0.05357714753033926,0.5385121481084638,0.4006371082601809,0.5864074038807456,0.37631325357043627,-0.10240643397245801,0.06216593905260513,-0.11467444665716964,0.020882256532874226,0.1346316952499628,0.03870472030059154,-0.00508694931186919,0.2840166207806058,0.0021254546132514736,0.18920247964398954,0.556173062950067,0.24026369965478733,0.04217952733220901,0.20830906971851768,0.25390978239371337,0.48986264888455344,0.008184707465016072,0.5168094046060426,-0.22242431249238,0.4732785945112871,-0.05510935292442328,0.011804936756891253,0.4779089588729551,-0.12303553611464217
Thal_PuI_R,0.6204949892265514,0.5473655598023416,-0.15899263262891972,0.1013562921132134,0.5265517048437638,0.3345613877309639,0.30451542624191424,0.195295569932451,0.1654983132419196,0.06649976804080966,0.5663753382118655,0.11088554241908637,0.07933799937454235,0.5473662699506279,0.5115121999396587,0.6452828218345235,0.46031551773515134,0.3312732447630882,0.4809036425981485,0.2703442489457861,0.011628823446289197,0.5220038342492404,0.18077710917095804,0.23050515324910806,0.34776136015304054,0.5801537924311928,0.5412123091279858,0.6159485116898504,-0.015296158855989478,0.19838025167548895,0.540495662695111,0.3201575404408523,0.3038845912449082,1.0,0.33555940078495666,0.16048190164627008,0.46042154147205105,0.03031337228428339,0.08902361514555494,0.5264431315562363,0.5105833117595652,0.41919219654608697,0.0070051265147456476,0.23787491288435636,0.14870954829105065,0.4128204953415393,0.3355860465883027,0.5244925795611093,0.4618345334760186,0.09753654725514836,0.22966069734857056,0.05743822416467352,0.4350217578207971,0.42628492152947983,0.07595530287444999,0.03193114066051247,-0.07888627167486989,0.5071198441917993,0.22504035775269482,0.5075506095433768,0.060018738014804174,0.5220157681731823,0.5208767691972775,0.3466911693541703,-0.05381388775444028,0.5899890141561198,0.058970467714307494,0.24699659874974347,0.26207319978746046,0.4066517749986676,0.33287971714253356,0.5447133830011834,0.4406043984386462,0.5579134732423052,0.41959683319433966,0.128055171866679,0.09733016806464012,0.40293932066354365,0.5607290461802568,0.56693301288879,0.6370267478331669,-0.04937499266313776,-0.11529410409739267,0.21137841193814247,-0.012332119552593127,0.21342793783646696,0.2599952386064797,0.0031288139281607187,0.07511392369458121,0.16871086976928845,0.40109877613210304,0.41390577438794757,0.34342574972812157,0.47114669599062914,0.6904795703937237,0.3418547666346652,0.37729434558143,0.26118657742579765,0.3242651971461299,-0.018548655938302724,0.41626772271420664,0.08476877468099983,-0.0725887140115227,0.5871471192359705,-0.03139006285462294
Cerebellum_8_L,0.17865553739457773,0.3144991740536385,0.08722243081019802,0.0911894263796358,0.29263578461646006,0.3260930869977633,0.09143175895582653,-0.0011888516260912271,0.4049071290814783,0.4258175010045603,0.4044183751564984,0.0006465492214364879,-0.06391335938939362,0.3175380900827166,0.24677995927220295,0.41970667286203234,0.5366843540904305,0.5384416852031619,0.2172420712527881,0.42590817215173565,-0.2806205299036584,0.046345791101674354,0.009400692583265391,0.36900871187785106,0.4194858054340897,0.1366058326400944,0.4798047816212744,0.5358696657126542,0.28128392589905804,0.29661592909360046,0.31209507501946204,0.40339493607074006,0.41322220065146387,0.33555940078495666,1.0,0.02700546368542416,0.3872742072123125,0.09554329017317748,0.02484819043697783,0.5051497613687453,0.4786464482533257,0.32624950887925575,0.29433110591593686,0.5032070162772128,0.23365865973533992,0.03662322063850727,0.05835618598364648,0.2311974021115004,0.3390342299942787,0.3462903404285814,-0.1389453475851235,-0.2079908314588931,0.4405020811506377,0.31224058928176657,0.5384730923247313,0.1040148276896416,0.26322165277495757,0.5200477050964539,0.25791929642661154,0.19645829170968487,-0.07271485916692524,0.14054378662432943,0.4193323692727559,0.10568292926632317,-0.1339819903628751,0.41684099878002995,-0.06146159855144126,-0.04990969197206541,0.20474779808379578,0.3429544975748414,0.24639684899650893,0.5252626462907153,0.3483570444155669,0.24779422390175668,0.21556958134062473,0.24307787766278832,0.5366489767860674,0.2299066401023584,0.38639860652974095,0.4070721006162009,0.4450544434741013,-0.3262316750070083,-0.28354840507055484,0.2202635592033099,-0.23066278310836813,0.3385718040804252,0.19011313815983882,-0.07542910997714049,-0.019194166601281776,0.11648916826698853,0.12631412548382706,0.3948421195702181,0.1522369871282023,0.33282563800927734,0.24934395222816527,0.4258794751698018,0.09917094091800678,0.2709315911554723,0.04089540686169301,0.07086692229786239,0.3875306016435204,-0.21828436856291802,-0.007849950460270714,0.38000436585248926,0.4287361383933923
Cerebellum_9_L,0.07709164244073008,0.1852532415140408,0.24950188528987358,0.027107753297567858,-0.035414175074190875,0.012087187428650698,0.2087918099603943,-0.14576697637011032,-0.05371702706361682,0.01314209353798152,0.1983466780097969,0.03685074683888166,0.025044368429162717,0.08966302377188184,-0.13416472951854663,0.3275741229755134,0.055065101090078214,0.27648712233127687,0.07911532316513717,0.0962877258946583,0.11851064796043574,0.06374305547535362,0.09134167442021826,0.12469220661987708,-0.18749341004889358,0.08101370294212991,0.2707911993447676,0.11504486567007063,0.21861588858022735,0.13987078070809192,0.15997818783966986,0.23470581696014078,-0.30339331801981606,0.16048190164627008,0.02700546368542416,1.0,-0.30519315010813053,-0.03974281483499245,0.1015851020638082,-0.12711125529100883,0.049733393164902204,0.053105984660195095,0.12580222174276684,0.18737106737865825,-0.07908569526349664,0.2971433298881938,0.1505260694432984,0.18403230677706647,0.14085116075578472,-0.00946435049086623,-0.00438024857139733,0.1523037184064609,0.14565270480256987,0.005826285027665585,-0.1736519618177416,-0.007660352221051081,0.03399765055601029,0.350123246094783,-0.07981295920698647,0.01890401606289158,-0.04908358910732591,0.025188012176208283,0.15634527075400853,0.15155739788715142,-0.030514004841249758,0.25206017086471083,0.2993688142185635,-0.36137183040586845,-0.058850094090958066,-0.004963388845304789,0.30556202523437764,-0.09234535774841614,0.13501469890859372,0.16822628607261517,-0.05720356685000038,0.11859367947758072,0.09808404778517728,-0.14388333878881768,-0.09143124306925704,-0.1131109469190214,0.08709841153587512,0.06555708662814383,0.025558864821107096,0.3350717513402986,0.1407657303382681,0.07620402955050924,0.08115764510042182,-0.038508134651167265,-0.05726357404288997,0.19960347809667056,0.03395891204063499,-0.261719317222297,0.2094539797807031,0.10577737895694896,0.2170901598070174,0.20231015884105263,-0.16610398002030236,-0.0020120768751631054,-0.2680644999524022,0.06125179290590456,-0.10463083262919168,0.09349971699739301,-0.07007747032113643,0.010340588064518789,0.0968276852277732
Temporal_Sup_L,0.41846559594424737,0.3469121284645777,-0.34106561152387166,0.12054416002297419,0.6619668176555661,0.23934647949294563,0.10824439161852281,0.38955183913459274,0.27112122031105595,0.25445867309496273,0.26863703263154737,0.14980987139880994,0.06822904184914415,0.4067648811033367,0.6703913593357631,0.34537030167999916,0.5203300506716202,0.205723049284615,0.5004401999949429,0.18888744618827663,-0.0771651662777044,0.36386661785018115,-0.02596465966430054,0.10761381287172846,0.7059127851832727,0.3452738710423949,0.33809496082878787,0.38297354658029026,-0.23204706270332182,0.0824028075674851,0.3494814702592051,0.08028612462115807,0.6673232124242577,0.46042154147205105,0.3872742072123125,-0.30519315010813053,1.0,0.2416462850087437,0.14416002545821752,0.6210340220691153,0.6054006364599402,0.35995782659969566,-0.03421735851786658,0.056556833996711936,0.3425923691104838,-0.07793618870071434,0.19875626885850153,0.2912950936213124,0.3055507170092097,0.32134913070361737,0.19547494157751155,-0.1287090118786236,0.26716191828964114,0.5126744329795926,0.3409820495602247,0.03168234037540223,-0.21830289907137254,0.209688844099441,0.24464505677466053,0.5434458247594718,0.18897201986473633,0.3930948262386216,0.33521267145044176,0.255931874436,-0.15342815784166627,0.37947357951479477,-0.2998386918617585,0.6166291888217162,0.34674219850179727,0.35809550433969173,0.15832082314387463,0.6915857383801733,0.1806949442544754,0.35729230061161255,0.5249372570983605,-0.06755216624450174,0.03980341034342573,0.6484325641467521,0.6849742116990063,0.7702010242262339,0.567068423170446,-0.06977643529051188,-0.23844002456899455,-0.1633878992682135,-0.0674640513471627,0.21625327139908676,0.08526399658689203,0.17758023485116933,0.16783624794561897,-0.04890927397135487,0.33181098888740096,0.6615838469708901,0.15679351461886865,0.3403548121060121,0.351297679577618,0.2590316723903567,0.5913033327765517,0.1581121416995644,0.6215402101906792,-0.09379142059020097,0.5214583434795376,0.06640769469897254,0.060030885199857914,0.639621342714873,-0.11378505489669044
Temporal_Pole_Sup_L,0.11782508154877103,0.36551340968097146,-0.0021701853405000885,-0.11132325846608976,0.24408624027904505,0.27487471542534825,0.34041372768416356,-0.08086666431491957,0.1786724394633544,0.5219912351926346,0.09582463298448451,0.5108804913062371,0.3879633703946072,0.20714402048769082,0.19125297590495866,0.2712169510873519,0.24705727199962557,0.2964081540702946,0.23411633768332193,0.20213096904970992,0.25003641965485507,0.029081798165410337,0.16776291225094653,0.1272031434652212,0.29113360934453664,0.13247879716197056,0.07909097957294624,0.3001546965388588,0.057690606031353196,0.36892170674638125,0.16954440422030792,0.16433509272340777,0.14148796922572127,0.03031337228428339,0.09554329017317748,-0.03974281483499245,0.2416462850087437,1.0,0.39086524202473716,0.23752521973446677,0.21135180087893654,-0.06900012256706066,-0.1836906574798635,0.3530086904559622,0.2016235918449835,0.009328567938135964,0.10401260256519741,0.25525627041236076,0.1326008137341292,0.21941684980872445,0.10285129002667956,-0.044384170822456,-0.2078589274838325,0.31204643562097795,0.07203764657544899,0.133869371456839,-0.05640373970112239,0.24664345920130895,0.20192897335862642,0.20764380655580977,0.3466621098311557,0.17522804369778333,0.23125626741839636,0.14592579374063278,-0.20975594507572448,0.24262568800751544,0.1823597306384867,-0.04778785608222818,0.05990127600374977,0.3428187942462483,0.14350660109051194,0.14325866659179246,0.17916916868287736,0.2607831055972184,0.43498553152921043,-0.1767642388040202,-0.16700989459459203,0.28824711512231793,0.16803436751294332,0.30339171580340457,0.1890579941855256,0.22992566318055221,-0.2508092451308497,0.06695561428421566,0.1416789642104109,0.22948015134510902,0.19502873931855924,0.3183587153060093,-0.013774990260816146,0.3711147475297095,0.389938369130896,0.22731527571569093,0.36918267630014956,-0.06444940533724504,0.15662625732060748,0.3336354956746287,0.1663724869967967,-0.02535058687588453,0.1193621307613432,0.2653323721264189,0.49235221399352086,0.38909559744019845,0.14399379973070014,0.1650540281060294,-0.10961934966126931
