,Postcentral_L,Parietal_Sup_R,Temporal_Sup_R,OFCpost_R,Cerebellum_9_R,Thal_PuM_R,Rectus_L,Thal_LGN_R,Rolandic_Oper_L,Cerebellum_8_R,Pallidum_L,Precuneus_R,Thal_MDm_L,Cingulate_Mid_L,Paracentral_Lobule_R,Cerebellum_6_L,Pallidum_R,Cuneus_R,Occipital_Sup_R,Occipital_Inf_R,Vermis_10,Vermis_4_5,Cingulate_Mid_R,Precentral_R,N_Acc_R,Angular_L,Vermis_7,Parietal_Sup_L,SupraMarginal_R,Cerebellum_3_R,Frontal_Inf_Tri_R,Cerebellum_6_R,Frontal_Med_Orb_L,Red_N_R,Supp_Motor_Area_R,Insula_R,Occipital_Inf_L,VTA_R,Thal_VL_R,Insula_L,Cerebellum_Crus2_L,Cerebellum_4_5_R,Frontal_Sup_2_L,VTA_L,Thal_VPL_R,Thal_PuM_L,Cingulate_Post_L,Thal_PuL_R,Thal_LP_R,Frontal_Sup_2_R,Lingual_L,ACC_sup_L,Amygdala_R,ParaHippocampal_L,Occipital_Mid_L,OFCant_L,ACC_sup_R,Temporal_Pole_Mid_L,Thal_MGN_L,Temporal_Mid_L,Frontal_Mid_2_R,Temporal_Pole_Mid_R,Lingual_R,Thal_PuL_L,Cerebellum_7b_R,Frontal_Sup_Medial_L,Thal_PuI_L,Temporal_Inf_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_AV_R,Red_N_L,Putamen_R,Cerebellum_Crus1_L,ACC_sub_R,Angular_R,Temporal_Pole_Sup_L,Cerebellum_10_R,Cerebellum_Crus1_R,Frontal_Inf_Orb_2_L,Postcentral_R,Cuneus_L,Rectus_R,Heschl_L,ParaHippocampal_R
Pallidum_L,0.18430776396160953,0.2431905426005764,0.24641842361508773,0.615392438620119,0.08945329510556763,0.22272739320347337,0.018492504185076298,0.03486000173064452,0.4868738627623322,0.34752643096103664,1.0,0.31280828659336696,0.3975468901373962,0.3499572806281568,0.29494203338263514,0.42838635804263053,0.8072079168087082,-0.03360078081278778,-0.05307301858492808,0.3503250837471767,-0.035026202399909556,0.06261158362780957,0.4167808996976542,0.32699815824696854,0.1230092185638231,-0.17281312403450622,-0.05240351197685067,0.18507198010845693,0.20970966381371234,0.0986731921454083,0.5849412833327848,0.6444614354520575,-0.11166950264208099,0.460934452101226,0.1294556505777736,0.5003030943567861,-0.02955171111654486,0.3575674905325263,0.6964406275002543,0.4828699818667854,-0.211261951407057,-0.15862581366700462,0.4206406746496586,0.1098329729619147,0.07702143440572486,0.33708415850196055,0.3157753962456109,0.038405245326357855,0.37217808098972494,0.3469318745868368,-0.0008973484392838843,0.4933446568275059,0.2303568850046574,0.5627456449325703,-0.027776620007185115,-0.24771059577892193,0.4595707532046395,0.11417715003104395,0.19369428136408703,-0.11037985264232977,0.4422211241138669,0.21226262010206204,0.13347252682724614,0.34556717562242356,0.022751509909690916,0.33857019392492194,0.33809379248075433,0.009125494679008753,-0.21027571847904789,0.09225860838805722,0.38690782199047735,0.3201821450325409,0.6216556514119781,0.08290424358113418,-0.03746829657026566,0.1051633104865973,0.27487471542534825,0.20499040577443717,-0.41262810910604253,-0.24575199818105103,0.2730986991180832,0.11912608404448526,0.3028605187458748,0.4441176863079451,0.6495449656373986
Precuneus_R,0.748513692931371,0.8548071162453903,0.6284907028275419,0.06800769826036428,0.1423907430676669,0.6068379388485036,0.2951850238830996,0.3862359051773091,0.36707228905433537,0.15203216592923938,0.31280828659336696,1.0,0.6156186995470481,0.7141183305561629,0.9094998412883635,0.1689691996110541,0.20481732840684633,0.5530802566744025,0.5115291309284082,0.1735116179023366,-0.08978192089860365,0.6628429901031004,0.8134212791830321,0.7310255313642603,0.11491088157537059,0.40474870211115993,0.17233460701102135,0.8245601433253367,0.8146045101252865,0.49030433709193205,0.2579877477929262,0.2553774470156002,0.13115092196282396,0.19056102531923538,0.6368228262438053,0.2600501811791626,-0.013162660329174828,0.09819841594013953,0.4972073427177876,0.369466680621112,0.0665639673302334,0.30798336908962876,0.45127455190117516,0.3012891276856261,0.48306801310544656,0.7666977911738535,0.8749356491094071,0.5307443235408016,0.20904883334284755,0.5797106337650494,0.599192192276433,0.4222673203696886,-0.024947571948195336,0.4535322631344392,0.34716449820763023,-0.04287272419243777,-0.0011492187757031736,0.11410479764803243,0.3940857399727569,0.22764200103694873,0.5662654136376829,-0.040276343496468706,0.6335371631808621,0.7510852700314747,0.15088464906323903,0.4354569955417989,0.6628543965703528,0.31822808534066027,0.10406876167474156,0.45148126496743174,0.2971486185885966,0.4765721156299226,0.37654109566061167,0.23092359581595917,-0.02573426234380311,0.7464665492344521,0.17522804369778333,0.14562994501327275,0.11197009395950716,0.04989935355914355,0.722341322700792,0.6459712194002419,-0.04053400386568122,0.5893423802510569,0.223784933253329
Thal_MDm_L,0.6790513700705442,0.6223616532321671,0.6256675742393321,0.24087923156271787,0.009015909363991338,0.7669430360087047,0.12782548906527233,0.42889144909739135,0.45712951120456397,0.24512045906249474,0.3975468901373962,0.6156186995470481,1.0,0.706312452451746,0.5911278422229095,0.3430981230161455,0.268112772170235,0.35397370998563243,0.43257291485975624,0.13793736693987885,0.05278158954958056,0.5740641732827054,0.732057575585717,0.7028587438055687,-0.02842286901264985,0.26743717452276167,0.17219030377627131,0.46224598099860603,0.6305071573283997,0.6896038686473005,0.5463880890301552,0.42351709846503977,-0.024499406985854122,0.49940247641755064,0.5265227417741819,0.5000897378044963,-0.0013190437535454444,0.29993894023382806,0.5667231805755949,0.47155491746282324,0.0029814288486869163,0.44514022176055246,0.608016945273184,0.3466642774414599,0.6106992079746003,0.7183927080751278,0.6228024990428619,0.4570176079485031,0.5325418162811155,0.6296751416767437,0.49420981301205336,0.536419024389046,0.16976157060225996,0.5087669272450391,0.2157732597145353,0.007170813993613496,0.23290923984253975,0.1785743854437194,0.34868659216196296,0.1739423576944032,0.6263680383610356,0.15274602509219543,0.5245480004740983,0.6998141485390769,0.3629022880430299,0.5337689906920879,0.631502952057931,0.1781998178175869,0.20659345990644837,0.578162468289483,0.19268515601760025,0.47737515842428846,0.4103210214570294,0.24992024260424017,-0.013241094251875807,0.6173387275122963,0.36551340968097146,0.06213189227976975,0.07792287758692358,0.10525365472727287,0.7367978151423789,0.4010083102248548,0.010536940699089135,0.6217615027851332,0.3844608837263184
Cingulate_Mid_L,0.7600989116499285,0.7077216826325428,0.689003248730516,0.2429158578067464,0.0976363588644231,0.7906730376075668,0.1729076732292301,0.5457923921877189,0.5200715589778098,0.47215271478413445,0.3499572806281568,0.7141183305561629,0.706312452451746,1.0,0.8083144164200492,0.2866363662687193,0.29955043718287305,0.3808217725780948,0.35606082680247175,0.195485478112345,-0.0701743714400489,0.5082665933052153,0.8700743784058433,0.8518305424268268,0.07730452310507939,0.18736684573349788,0.22718856820583008,0.6027201620386324,0.7497111118935366,0.6198532694014945,0.4903160317102601,0.4484669875056064,-0.053436934899633734,0.33476809352805176,0.8139830739658379,0.5976492424772119,0.012815068292233748,0.10158490966370276,0.7067295972410284,0.5491219465037531,0.14697866193619988,0.31375325956429456,0.7230996828543113,0.3451520613571499,0.7243555626078153,0.7014662840380154,0.7513433190732945,0.5384983064251208,0.4735258338453707,0.8595745001804243,0.3999532774514247,0.58639126374725,0.17158561001569872,0.6284417888410867,0.0902085886503601,0.006736096939270011,0.30732688809225894,0.18759232123308797,0.5155661272483268,0.1039134827155153,0.7644501141766425,0.13624428633401944,0.5236790815447391,0.6733254988275706,0.22021765067923058,0.7806384620018183,0.7655865896263144,0.2686446434064148,0.09893101827954501,0.6265772746521214,0.4543681765101153,0.5188258744184443,0.5477930698088262,0.218790035956236,-0.07094606838873885,0.6006833008289104,0.2712169510873519,0.10485714053942567,0.010362413750110353,0.17879347384054775,0.8582190389901808,0.4609216314975842,-0.016979436920967695,0.5945010761345708,0.5410689965554134
Paracentral_Lobule_R,0.7608530929470432,0.8255240206090911,0.6457090912162037,0.18635111744944458,0.1871584585585256,0.628896448018508,0.2906778685799964,0.42533162055919504,0.3793027103818858,0.3602664009487675,0.29494203338263514,0.9094998412883635,0.5911278422229095,0.8083144164200492,1.0,0.1884982857343584,0.21505267602489533,0.5240450062470019,0.44147453974428996,0.1868787370209038,-0.12806662827797055,0.5759559990293478,0.8291053507177911,0.8318585869424033,0.15967431767528867,0.3069787874886089,0.16238676818433534,0.7675342321743854,0.8709588030147452,0.4902643509395951,0.3168928987797039,0.3239619941712391,0.07523661928318344,0.19773358753616727,0.8183651134733185,0.37420268200615914,-0.09505537022262282,0.030059237386327403,0.5767362809827625,0.4075515768666624,0.11319200461133491,0.2409620663100501,0.566549923941743,0.2686120820866655,0.5973640631824922,0.7175565165494926,0.8145817073120344,0.5200623818475583,0.3024206945717979,0.7417941483391891,0.4986618618240186,0.43277876699848317,0.05786343782986927,0.5675456264445441,0.17281241110764642,-0.04810013865945858,0.10239861259699692,0.11258523472781294,0.460211691261853,0.1587422089978394,0.6462794560648518,0.05495431723568093,0.5550954653285951,0.6560913331475979,0.15343126152040193,0.597721406178466,0.6734504249096257,0.3020091744694821,0.035770142586425406,0.4810381867032681,0.3783003872364062,0.5363661347469416,0.4732036192574578,0.24193029340587552,-0.00528395827833976,0.6720903476053761,0.20714402048769082,0.13842579497216703,0.028380771402490797,0.06579355514860741,0.8140730341937601,0.6011088007934463,-0.006875632851128009,0.5194996030792528,0.36400261510885373
Cerebellum_6_L,0.06884553579785034,0.1422903170444882,0.1461732999809413,0.2101767048416805,0.1367588993731625,0.05497437864153266,-0.06648800967930019,0.13784755618097397,-0.04696552564553156,0.525408717291216,0.42838635804263053,0.1689691996110541,0.3430981230161455,0.2866363662687193,0.1884982857343584,1.0,0.23441845088051458,0.019737211670232097,0.12178006294423034,0.37608369693783095,-0.10006859168343296,-0.15278621583877816,0.2136486895963228,0.31755354926296414,0.053441712771356883,-0.042256754868550565,0.2717264475678069,0.16867846736365696,0.23441895197486576,0.15785365105879012,0.5480085845574615,0.6292400771540486,-0.16250376286831308,0.4786270114685538,0.2557140795444613,0.2430109412832121,-0.125385899433724,0.37524879787457066,0.20654622201025286,0.12428294949683681,-0.16882076087158343,-0.15409787345427908,0.40990843426712326,0.36952553582793723,-0.021323415376778312,0.19917954142030037,0.1853908575978558,0.20188280665873853,0.39259878485503474,0.3751191668566765,-0.21523972543903738,0.4026738510233281,-0.03268651743636989,0.3291360523607133,-0.2667113453360921,-0.23897874756347004,0.15698133810403148,0.019913939445092583,0.10119909817238948,-0.1685451536377663,0.32350878074710143,0.23722816808753616,-0.11622304887404074,0.35856341978631695,0.273649035797854,0.1555894605330305,0.08203811731760706,-0.0885662634992498,-0.03362494271033034,0.17518678325065898,0.14766747373393155,0.3043129538253073,0.1249684765759777,0.045278041379882526,0.05027727818790352,0.16900736623569065,0.2524997694997017,0.11326530144829744,-0.2885721813681603,0.001198020383741327,0.254615826806236,0.031232808492399424,0.29089648692247344,0.16641238585976773,0.3090840575718139
Pallidum_R,0.150299647753955,0.15385631975545105,0.30433522847247085,0.6459022933797914,0.044126549886122156,0.23776531983901786,-0.050113528811410575,0.09803410824430632,0.4638500999935223,0.2704394382440053,0.8072079168087082,0.20481732840684633,0.268112772170235,0.29955043718287305,0.21505267602489533,0.23441845088051458,1.0,-0.008047453755186592,-0.040192303742953586,0.23052069445226664,-0.0230861832676768,0.09398914032317239,0.4132007362181767,0.22339623025551797,0.007938444402648123,-0.08459352283730016,0.054154918597257275,0.09092919382744678,0.12130025117201383,0.15439170092878665,0.5555330402352816,0.5396740056921658,-0.19438815329899103,0.35694301540932877,0.047651884124559944,0.6408863359587804,-0.1346928463607869,0.36084025861213853,0.6363750973170141,0.496930806201979,-0.11898837861901239,-0.009888334200767181,0.3195369192159029,0.048277464467786656,0.18940972855315702,0.2588576387599458,0.189251844284333,0.16040544584608663,0.33572557856855617,0.2805938019019852,0.06023431611679748,0.38533101927272634,0.17513920257403606,0.5083119626715075,0.03987157012529845,-0.22096296838184812,0.5798746975014087,0.09516774162588093,0.1445194489389345,-0.017703766813355996,0.4404704321078327,0.224422826483872,0.20382063828098002,0.120312680909776,-0.06228434278465452,0.4110352294253718,0.27925579899759656,0.17127967042135792,-0.126889215591884,0.14490391404757982,0.33650980796572116,0.256888139418226,0.6913904969391091,0.14213865030419826,-0.12862509611052123,0.05508306170890035,0.20192897335862642,0.3529795210859573,-0.2642719331724223,-0.1667030821619827,0.2262694242408614,0.12616079881026843,0.15264011126087387,0.46130242530093846,0.6827943482896577
Cuneus_R,0.6176088192980826,0.5196604599348565,0.18433182941641982,0.00470370887738643,0.3485121710275753,0.3300188340454896,0.22706972634778919,0.36910175877594337,0.1926504398780879,-0.0294620587988819,-0.03360078081278778,0.5530802566744025,0.35397370998563243,0.3808217725780948,0.5240450062470019,0.019737211670232097,-0.008047453755186592,1.0,0.8121177968157566,-0.05232639857623981,-0.10620263167953743,0.5834661128836043,0.32483728583559857,0.4732008607714318,0.10359078703731313,0.6747001565221961,0.1999844061430314,0.5821772716973989,0.4648176448773707,0.3918476404443482,-0.13253702922811375,0.019437456246464042,0.09253155721943075,0.08856810972364086,0.489051656147912,0.0369139309618586,-0.14464050330434983,-0.01933232447893371,0.11735049841059302,0.3606686744310232,0.048841826539718664,0.3301751446654754,0.13600271614005757,0.07993446653505015,0.3626148624393364,0.5394258164572042,0.46146957613717793,0.3499453423538456,0.16796803229051843,0.28500943740678186,0.5701736507090174,-0.12464456611531305,0.07159392510157693,0.33524642569342006,0.5502863762609588,-0.12370040032283912,-0.2476158086795223,0.1537166849326825,0.05161936883586411,0.5075746485786975,0.23896668032099067,-0.07798594076127817,0.41337650043266755,0.3304480993711975,0.13319269865595007,0.23026928862633345,0.38662526458367646,0.145468059061127,0.16682275102222688,0.3029444951689814,0.0968457860129487,0.470068036876365,0.1544646956550888,0.489173979117083,0.00981738502140862,0.5435777027577972,0.06447279912217761,0.1782534037838374,0.24138701928459189,-0.048880417079614595,0.3954678417113601,0.7764685660322261,-0.05542227569106277,0.4470167908836679,0.007475145185269202
Occipital_Sup_R,0.5691777556381065,0.5322557113795627,0.3185350777618949,-0.021381301663682503,0.184560854123841,0.40357276309776546,0.09355404870378305,0.42548557620980954,0.06964366715257425,0.020196036422172686,-0.05307301858492808,0.5115291309284082,0.43257291485975624,0.35606082680247175,0.44147453974428996,0.12178006294423034,-0.040192303742953586,0.8121177968157566,1.0,-0.02271325221303638,0.0072571598703462465,0.6213348876306672,0.330637008454489,0.43170706855915264,-0.011621223141898292,0.6588690888427262,0.3493453302791204,0.5554271706780064,0.48117583700537647,0.5669774393683277,0.06450366127004757,0.05047765364060454,0.2195887010336675,0.1458993267753829,0.42032307159723875,0.07116351613566751,-0.07690069128548008,0.09024015082461441,0.055406167586588784,0.25461228435114425,-0.032334155134620804,0.5541035835308846,0.1387707263654472,0.14011090330812395,0.3603733159471684,0.4850449315510062,0.37324683051742635,0.38526322809639835,0.24832220614687286,0.24208758807265812,0.5743884650593052,-0.05065478731397329,0.06840438860253675,0.24451016146042887,0.5005518988908166,-0.1760908678668979,-0.2702202926815158,0.09025501987645708,0.06956300810807772,0.41268439882453334,0.21918944905159027,-0.07079032471483926,0.44875784330409996,0.36501704371512594,0.3223489882687103,0.13412133575331947,0.31896032047408157,0.1915436436550261,0.35480110469365145,0.4440714552943698,-0.03341598262972997,0.4240822042042306,0.057150885521304456,0.4771516566105964,0.009154606092659152,0.6764707202421374,0.05990127600374977,0.14661947536188705,0.4214322942357763,-0.04221600771339328,0.4377036470722674,0.7014431660742207,0.019298021946718993,0.37848804557113447,0.01579481219141521
Occipital_Inf_R,0.1350182578360094,0.26551002255638423,0.07690348038262217,0.1209400987814336,0.3353892294742581,0.01024239954396768,-0.02095755350397026,0.0005396556280235999,0.2809302577209495,0.250806576478253,0.3503250837471767,0.1735116179023366,0.13793736693987885,0.195485478112345,0.1868787370209038,0.37608369693783095,0.23052069445226664,-0.05232639857623981,-0.02271325221303638,1.0,-0.12118506199478254,0.03518795833156398,0.18821181386824556,0.3252233418548717,0.1365716352260393,-0.20592481470541582,-0.04405351439590423,0.08468624188140546,0.09948692841961364,-0.10020982340856259,0.18942162824767145,0.3421863151225045,-0.3139920197718971,0.09508534034561703,0.18885033164635687,-0.029268507729675815,-0.020335364692639947,0.12690911414010791,0.18866876638266902,0.26244332245016544,-0.12966829180281475,-0.39364580990421005,0.2873228547699467,0.1513703538786152,-0.02892299339461175,0.24851990535660354,0.204905154954669,0.1250314616198208,0.14138789956245607,0.31682753341708797,0.05273802245882216,0.24070834505402786,-0.12995810600345967,0.3205217182947984,-0.03483805482373435,-0.16725195130440793,0.007382609325146582,0.05908544155103982,-0.045706949009920644,-0.11776175240760282,0.23665455163779697,-0.12344015360127063,-0.13056374803737986,0.25804375068093643,0.018683208726153235,0.1313711716390575,0.06784284362045685,-0.13434809845093862,-0.09824929527950588,-0.07629701603241687,0.21653668003415935,0.2796571590150307,0.09318777812724476,0.2095838050799005,-0.006457535026447504,0.057245370801557324,0.1786724394633544,0.1712582073802061,-0.43151503896499843,0.03492718213539551,0.161109216205873,0.02860734396649317,0.1959654356286715,0.2686354940123197,0.12109833924422829
Vermis_10,0.0638216517575142,0.07401730382349724,0.0967817057940375,-0.0380032329487309,-0.1414532690063308,0.12880112795984666,-0.07933792084024333,0.15265375147527555,0.12566519158342007,-0.06064085063090699,-0.035026202399909556,-0.08978192089860365,0.05278158954958056,-0.0701743714400489,-0.12806662827797055,-0.10006859168343296,-0.0230861832676768,-0.10620263167953743,0.0072571598703462465,-0.12118506199478254,1.0,0.17377194816848604,-0.05281518344512981,-0.11033883068323912,-0.12281252364950489,-0.005483353785118545,-0.19031376415682474,-0.15170336989460426,-0.006291737864719738,0.1552588964697584,0.03358909376628692,-0.14302931470744507,0.13228510730792445,0.06437454394035404,-0.148381575390911,0.04839555451800255,-0.03130177433148923,-0.02400544575017176,-0.016734646621356652,-0.032163589939262764,0.09171979819132174,0.23372711332752608,-0.0375912825442242,-0.11020711022102979,0.17207735810995922,-0.05165862225082027,-0.13180773146336008,-0.05389072377174055,-0.0058504664171512765,-0.12978105229635173,0.15402732328651894,-0.12015189647943109,0.16506637139668096,-0.07436313420824561,0.1166149388893671,0.14135969740166895,-0.003464177657813995,0.05443806007348299,-0.018312917337614656,0.016702088724904494,-0.07892949347464506,-0.014580915485215723,0.10029305295478287,-0.001768164997868938,0.03738648625590422,-0.03568197142117052,0.024941163082966875,0.06122788707646043,0.1641796682430897,0.15491853793960056,-0.15477742469241795,-0.0454323690861679,-0.10055596929711459,0.011804936756891253,-0.12159754166796165,0.08238743849692853,0.14399379973070014,-0.13391205727261996,0.15351065871257516,0.07238915676712969,0.03571902663735191,-0.10377670087578579,-0.12442227878459995,0.033687136172854674,-0.019779956330000976
Vermis_4_5,0.7731530535056376,0.754190675067363,0.5840170460496006,-0.0323301273876278,0.132194405957696,0.64721092078629,0.19263015543665904,0.4539141998855916,0.5100927036922154,-0.10704350626217005,0.06261158362780957,0.6628429901031004,0.5740641732827054,0.5082665933052153,0.5759559990293478,-0.15278621583877816,0.09398914032317239,0.5834661128836043,0.6213348876306672,0.03518795833156398,0.17377194816848604,1.0,0.6170043934326936,0.5451053766618749,-0.057528032771959066,0.4690800460699265,0.06866917607264099,0.5304893509310206,0.5386135039398866,0.6065169212787082,0.009234373096525073,-0.0674069968579417,0.1532714916452712,0.09842218237093536,0.4074521463952104,0.1457392948927011,0.08630259532630563,0.030701395341670316,0.2943514630978086,0.4587510579185234,0.002042760424428883,0.6156102069625768,0.16958537402115456,0.08480205054987894,0.6078572992868978,0.7043439565117894,0.6174666587414804,0.4902407631265777,0.2170802663169154,0.3352832762287639,0.9512439587743138,0.11065755934278194,0.010797396457145907,0.42414347829061777,0.7021684003122242,-0.02701520321413353,-0.0645065666221758,0.1102880687686984,0.12237707682598527,0.4987051510030153,0.3204558770363777,-0.19336421525814373,0.731707648554953,0.5341976334895085,0.1726662886196214,0.33244081174936846,0.5679335431203683,0.3553843290091544,0.23325092263296388,0.48417129181913277,0.08334425389032499,0.44918740311589656,0.21756039349507672,0.48986264888455344,-0.12682742037189515,0.7017933613989119,0.1663724869967967,0.09241700545141425,0.2890928192367237,0.0017574987131185815,0.6222485440960205,0.6100719426669778,-0.12853978137339875,0.5935913553163648,0.07223926333047401
Cingulate_Mid_R,0.6936240688868541,0.7755776196194,0.8270149671480885,0.24490647995831913,-0.02686822517464435,0.7598244312958926,0.16505600626401817,0.4198256664038789,0.47205391581036604,0.2947316135794116,0.4167808996976542,0.8134212791830321,0.732057575585717,0.8700743784058433,0.8291053507177911,0.2136486895963228,0.4132007362181767,0.32483728583559857,0.330637008454489,0.18821181386824556,-0.05281518344512981,0.6170043934326936,1.0,0.7977030997118164,0.029966734858999443,0.1849629220744437,0.2006168360122008,0.6367786686174668,0.7527316864185112,0.6094593311440865,0.5196373274640529,0.39025581319413066,-0.015185593910987276,0.34590711497579624,0.6559785256857521,0.5944606553674769,0.005812619068168189,0.20921875160389536,0.7032617370351023,0.4692317691688074,0.08110803157295512,0.3841153038968501,0.6463701166242092,0.36719354303560947,0.6681154664134196,0.744674685022804,0.7950045612564102,0.5594088245292904,0.38197538933535474,0.7782126719729384,0.5279971459542323,0.6094105313539614,0.0686619106267817,0.5908862952857681,0.1578597376204349,0.009436345478097305,0.31126540796310936,0.0910993732032867,0.46406239962648776,0.06824536245009119,0.7284677150164262,0.12968840068266002,0.6693911972805978,0.6975024602581819,0.18646915343416137,0.7225303950852789,0.7129206876248982,0.39000831261082064,0.12520293143431502,0.5779903435137003,0.33920294929211553,0.4360083455575073,0.5915480279455356,0.1255243392326105,-0.06786103385762435,0.7021108600442315,0.25525627041236076,0.14383721840305425,0.0462532299233712,0.13528837668976235,0.8409277506135249,0.47002480050231027,-0.04224333294067078,0.6235893187687422,0.5071488210005255
Precentral_R,0.7919685759983572,0.7745603026971278,0.6303628634764815,0.2696761388539467,0.23007674234757194,0.7070037016745306,0.29653930041182197,0.46918721278321,0.4844979888645617,0.4502698425411653,0.32699815824696854,0.7310255313642603,0.7028587438055687,0.8518305424268268,0.8318585869424033,0.31755354926296414,0.22339623025551797,0.4732008607714318,0.43170706855915264,0.3252233418548717,-0.11033883068323912,0.5451053766618749,0.7977030997118164,1.0,0.21169540031279407,0.2324088892863693,0.15068438738321488,0.5663041640687569,0.8269598048324087,0.5485976636820221,0.4098967242497093,0.3829445682709787,-0.10460769516349823,0.30771699335641567,0.8617134286734158,0.4569991518286083,-0.1179752097922168,0.09996379033698767,0.6494901242523325,0.5378118544415064,0.06983513474580438,0.17310485624771765,0.7514907701525039,0.36429727920696003,0.6734618200844852,0.7609980381390058,0.7760551263919605,0.58821850841963,0.40250644689266785,0.8825672094904157,0.4648660875073422,0.541280726105695,0.037592588713360256,0.6054441199097668,0.14570102271966978,-0.018419127545165337,0.16462897686237588,0.10781903560197993,0.4831089533601357,0.173566646216925,0.784936581247024,0.006577704224292062,0.4116717388038203,0.7188275378242144,0.20200466224491492,0.7229421957631579,0.744394213728259,0.10304077287395781,0.030020819854827012,0.5531028740153797,0.4616717676500723,0.5720701266739556,0.47365838659203724,0.28971675470694125,0.055049278591081906,0.6330782072657353,0.2423123064700896,0.06205985879348089,-0.07291812489681125,0.17431321403780906,0.9145689471912307,0.5296047023304628,0.024683266497532257,0.634195311764936,0.38802328945707804
N_Acc_R,0.11539481975406467,0.10516019509426215,-0.13965785102277778,0.09941578390249284,0.27813470236386145,-0.08368536298123957,0.26753585120116746,-0.0027412281660488098,0.20312569118639598,0.23924800479746058,0.1230092185638231,0.11491088157537059,-0.02842286901264985,0.07730452310507939,0.15967431767528867,0.053441712771356883,0.007938444402648123,0.10359078703731313,-0.011621223141898292,0.1365716352260393,-0.12281252364950489,-0.057528032771959066,0.029966734858999443,0.21169540031279407,1.0,0.10577467205626598,-0.09240882933536701,0.16035374429117022,0.10432650183303642,-0.16518041326359995,-0.16350797988275553,0.015878768379057863,-0.05917742859356925,0.039970868686022266,0.2599845520055871,0.007014112657422146,-0.05789933536938916,0.03786394985898186,0.19265744145650282,0.240356247754675,-0.14426159907404726,-0.25471591641945707,0.14169398802383945,0.16921125804292794,0.04114138723288884,-0.05263386683545048,0.18237840525491614,0.020877932543601003,-0.20310359947159864,0.13786581476575532,-0.015482668758873573,0.1419949232163784,-0.25673335119752344,0.2117874461069994,0.05758633017058264,-0.193844101849831,-0.026099265802454797,-0.16640905544756257,0.21988724209171495,0.0955388211119746,0.11632327252540534,-0.2939192967572805,-0.21104913038382547,0.14015550904939375,0.039152057271411946,0.11188615233335603,0.07990520715345296,-0.21821296678917518,-0.21941894185992641,-0.0031748082525591384,0.3983179022075723,-0.05222658320376232,0.19272156558044093,-0.029620790491004655,0.09214771822168426,0.07794081074536482,-0.24352292129835662,-0.346916789136038,-0.11365343133072987,-0.2323743155111539,0.07282232973238216,0.019424500809867788,0.19593383280317064,0.10398765577734945,0.04623979000595935
Angular_L,0.5308552615538649,0.38324400166598255,0.17299480630966102,-0.047838108443007454,0.28387265496523933,0.26921636803258725,0.29364671780687013,0.3957169934861307,0.08883377787015435,-0.06220384877843725,-0.17281312403450622,0.40474870211115993,0.26743717452276167,0.18736684573349788,0.3069787874886089,-0.042256754868550565,-0.08459352283730016,0.6747001565221961,0.6588690888427262,-0.20592481470541582,-0.005483353785118545,0.4690800460699265,0.1849629220744437,0.2324088892863693,0.10577467205626598,1.0,0.168923726733449,0.4247583994734902,0.3743597894813379,0.35248987450117675,-0.1721603890766821,-0.1537214892614724,0.09844848904962981,0.06615407758316087,0.2786351204381194,0.015754252843861363,-0.07591442555532309,0.15784783787102427,-0.0035767059852449853,0.2622405705325181,0.10927853273722288,0.39250888590855754,-0.019508668191820358,0.15765034078416204,0.24528174977748515,0.321791538681475,0.35060002165239756,0.3782292198538235,0.08076245255004735,0.06395437442713263,0.4842557661478449,-0.11254519295871901,-0.17361057041624864,0.04214516055892557,0.6141948873946907,0.023605362544952168,-0.29163661295509324,0.02571772708963882,0.05950773525260045,0.5771222468932391,0.16765016366793237,-0.16330514233653826,0.32679042957239607,0.3650026001702602,0.24554889734657764,0.09184587013393623,0.22046734196494489,0.13456222777169718,0.3257883219947148,0.3116763867126422,0.09726777264647657,0.23088564716618595,0.00908276940482518,0.3679179819349168,-0.07524894267058517,0.5253778409662436,-0.08086666431491957,0.05844317642352291,0.4346357758093497,0.0190206387841769,0.2753701434199264,0.45705800351674647,-0.1792342227162993,0.4408451508029446,-0.18415339400597433
