,Cerebellum_6_L,Occipital_Mid_R,N_Acc_L,Olfactory_L,Vermis_8,ACC_pre_R,Cerebellum_Crus2_R,SupraMarginal_L,Calcarine_L,Red_N_L,Precentral_L,Frontal_Med_Orb_R,Thal_Re_L,Vermis_9,Rectus_R,Pallidum_R,Thal_LGN_L,Thal_VL_R,Amygdala_L,Fusiform_L,ACC_sub_L,Postcentral_R,Parietal_Inf_L,SN_pr_R,Vermis_6,Cingulate_Mid_R,Amygdala_R,Lingual_L,Heschl_L,Thal_MDl_R,Cerebellum_Crus2_L,Hippocampus_R,Thal_PuA_L,Cerebellum_4_5_L,Thal_PuA_R,SN_pr_L,OFCant_R,Pallidum_L,Temporal_Inf_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Occipital_Sup_L,Cerebellum_7b_L,N_Acc_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Precentral_R,Frontal_Mid_2_L,Cerebellum_6_R,OFCpost_R,Cerebellum_4_5_R,Cerebellum_3_R,Cerebellum_8_R,Thal_MDm_L,Thal_LGN_R,Putamen_L,ACC_sup_L,Raphe_D,ParaHippocampal_L,ParaHippocampal_R,Cerebellum_10_R,Cingulate_Post_R,Frontal_Mid_2_R,Temporal_Sup_L,Temporal_Pole_Mid_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Thal_MDm_R,Thal_VA_L,SN_pc_L,Temporal_Mid_L,Temporal_Inf_L,OFClat_L,Parietal_Inf_R,Thal_PuL_R,Fusiform_R,Thal_IL_L,Red_N_R,Heschl_R,Parietal_Sup_L,Cingulate_Post_L,Cuneus_R,OFCpost_L,Cerebellum_9_L,Angular_L,ACC_pre_L,Caudate_L,Insula_R,Thal_AV_L,Cingulate_Mid_L
Precentral_L,0.14377841508039507,0.32987535906871224,0.26413672488106343,0.22553130314679856,-0.08491630996742501,0.1434955391736938,0.09622501303679566,0.7564537135796678,0.7190867763294981,0.5280487530030054,1.0,0.17692810649233756,0.20345713852186598,0.021161386827413194,-0.06459600380828978,0.2085761138492006,0.6379278082874141,0.645387166069847,-0.022980045092246226,0.523842241673723,0.17194315746811265,0.9070141386255194,0.5977466166370546,0.3410331004089199,0.00867940620255406,0.8070848546652124,-0.0012868441296975306,0.6378768391586083,0.6967760458123728,0.44055672709323646,0.08222131018872125,0.3585306584147733,0.5252607430942784,0.6716919709967352,0.5758715356981661,0.2611073754269372,0.2416353961383657,0.2452064294303756,0.14344357154975274,0.9215230908623949,0.8289040951848727,0.48035783126518095,0.24418192312506848,0.14704530678722716,0.14873718763399937,0.16468194163944228,0.9197868831062391,0.7405274343227051,0.27025740465144676,0.23006617642965135,0.3386367167734913,0.6155285083924695,0.32657831607600074,0.7153283818838917,0.5141545757790702,0.48788781205987714,0.4871713054190912,0.6342012948290231,0.5787863033425011,0.3262674525066405,0.03463650812710108,0.7760984464913172,0.7453438020310659,0.567068423170446,0.10283290342337494,0.8195246213148821,0.5601210074664902,0.5582065784237393,0.5841058024450508,0.5962944131711788,0.35670858888306817,0.14741464148703065,0.097803822331678,0.721429754584453,0.6632516946999163,0.3254082938990608,0.5900452128744051,0.2683083784076731,0.29701705043615256,0.5627029860740643,0.7919484575393925,0.5400038522979218,-0.0070635802503102975,0.08709841153587512,0.3784036890492771,0.13574054966772947,0.5132883505420113,0.44992147750691885,0.5378059550746157,0.8393010145595406
Frontal_Med_Orb_R,0.35040732385771517,-0.04909395529295452,0.1244262353943458,0.35584819785759864,-0.25724213366814475,0.496701707869214,-0.1881403052905949,0.003640755100266968,0.05559639281697015,0.22494503869240307,0.17692810649233756,1.0,0.1773495108438769,0.3818959617111238,0.25529557397551933,0.3795180072978906,-0.0499934043346334,0.29493483171392115,-0.10190673310334948,0.31337392611699455,-0.14856693691870757,0.10654525991990503,-0.10727257511959079,0.2523122043918032,0.07143718865547015,0.10319479859254266,-0.04949889472942273,-0.015249388956887617,0.17613440428248966,-0.0537441614051364,-0.30232078122131256,0.1701409711610913,0.020157279800248024,0.22365627425101367,-0.06375122243853548,0.43210400826586154,0.32354380695543633,0.40563364180140027,-0.2434392705254923,0.22941182920580028,0.09151095750206222,0.20028607187960012,0.31309718732027847,0.11198641731124044,-0.15756292124870933,-0.09181171301088333,0.21865270487287553,0.19944715174113767,0.3777123407004992,0.3929242689598304,-0.27832849396888915,-0.10299268787410401,0.2864893030219489,0.1270586821112986,-0.061648588753646864,0.42319193085911405,0.21545980669050935,0.3668136495874765,0.4606464990267284,0.3955451773401106,-0.016294625249561698,-0.07325024937875542,0.2987007076392796,0.3409820495602247,-0.09219958975029022,0.14255152253119244,0.1513157314125793,0.33368042393980263,0.0021528272267799854,0.0569888262955501,0.03965621835109514,0.149790824694958,-0.21974101310831368,0.14548367252198843,0.10576385265192358,-0.0977481316119409,0.17179803409115424,0.20479509561512957,0.08944749473368595,-0.15635751703494843,-0.017549958198969668,0.08615416344503542,0.25539224105387737,-0.1736519618177416,-0.15322162574808978,0.1697018223521647,0.30285694230899435,0.2959476541374156,0.18916535273717552,0.10208578352668307
Thal_Re_L,0.03061335090396246,0.058247964221180316,0.15696675028627338,0.327710911727795,-0.3389880730205335,0.10015953473274217,-0.15588884884031437,0.2419038542731118,0.2056560196153706,0.24462902448821566,0.20345713852186598,0.1773495108438769,1.0,0.03738721440394753,-0.01787882606416745,-0.05536052854682226,0.04193570149776787,-0.017754373865983417,-0.1093968649522198,0.14786090689013062,0.09860603857514283,0.15051997516278745,0.17193151286465588,0.1812498949462429,0.07517928203066628,0.0940132580402592,-0.052055844982609296,0.113376698475537,0.12008386031578888,0.21054712590142186,-0.05585214955843155,-0.17323393840012738,0.09704852833644068,0.14303351978879594,-0.018046096812325767,0.04189171232274597,0.22781042650272695,-0.055346441203154066,-0.12220331951222871,0.24807926221992974,0.18610000494132134,0.24488826217662266,0.2958101929534489,0.19047668111209887,0.20475135233541744,-0.17832298383524692,0.25642499422862935,0.1926491069197399,0.013678180207552466,0.09766130519337828,-0.179938869286157,-0.05242163731188833,0.09380758915574325,0.028425909291956694,0.07335090683304939,0.08836589634555343,0.06339481445993972,0.13290987489404685,0.2106162761417707,-0.01911379603810161,0.06107933960336922,0.11515871637007959,0.2096378542164367,0.3425923691104838,0.013548396369055981,0.21920785681092625,-0.03945878527562344,0.29236052332722656,0.17535189268844978,0.12559544043134746,0.1789887900117342,-0.08689119818751355,0.19200246264216544,0.1726926207348252,0.2221546933908252,-0.13031538029096715,0.1726478041613568,-0.03400760282267909,-0.07485485033962404,0.1357838476731918,0.10127544848139662,0.2244123359791686,-0.08949490401062771,-0.07908569526349664,-0.004710540594137846,0.14807917197031156,-0.006224684362146566,-0.009828681134004147,0.08156412836157734,0.1536519340358139
Vermis_9,0.42096087542552646,-0.050741553425120996,0.17638531183358672,0.3196297880419317,-0.10269991956379028,0.3726687556428107,-0.21320789213038208,-0.15085676814909083,-0.11630831537685143,0.08042233889483344,0.021161386827413194,0.3818959617111238,0.03738721440394753,1.0,0.38961550783937055,0.05747525955059152,-0.3062830792491416,0.0890033989242596,-0.16002956168250837,0.039823899409266235,-0.223784674547467,0.012120798007773562,-0.033818341724259314,-0.11370096400784577,0.1556973147265994,-0.03594360277943571,-0.12017806519714748,-0.2788491144453153,-0.03344370394988359,-0.106939451045275,-0.31070284748374555,0.06196380013928953,-0.1281128534124157,-0.0357840151236453,-0.11524670657741799,0.2000293583245668,0.08024215359587741,0.12092086937495634,-0.13745322708144017,0.061382021089762276,0.058630177848527226,0.16347964563417225,0.027455923949354914,0.2145678039296252,-0.2374137689478721,-0.19064355136891056,0.17277541730528267,0.019911152775564593,0.3109647668911887,0.1373752627801432,-0.4133793388099048,-0.23565171825556855,0.43735949543089625,-0.02854643489688309,-0.1384106318297764,0.0695138289940179,0.10594117731639217,0.0209685886623438,0.29291690749379723,0.18054816257034825,0.03787624004994599,-0.14087941735999565,0.13491553645723392,-0.04018349945144956,-0.08300571193779809,0.2200012621858413,0.07796074690962132,0.054537594154145275,-0.05885489684132833,-0.17610816522616046,-0.1760012739545295,0.09598340877680929,-0.14176105482747614,0.06051774265123026,-0.015603761974545306,-0.20405530274644285,-0.13161317303717504,0.0010869486959322252,0.03235774193666857,0.015557818550884082,-0.06500205781795483,0.023379923447855513,0.1674303803091116,0.18102793905632794,-0.09544845644031817,0.12214887398615155,0.05950542800464551,0.013319712703345086,0.17261132884123934,0.04177243259528161
Rectus_R,0.29089648692247344,-0.054127825065296696,0.13165935980500124,0.07526802806510662,0.041963922520808196,0.14730401423352543,-0.23644292851491672,-0.14905682483908209,-0.13218515505758557,0.018770619008198847,-0.06459600380828978,0.25529557397551933,-0.01787882606416745,0.38961550783937055,1.0,0.15264011126087387,-0.15251656223427498,0.15333892444785788,-0.07858501658288412,0.15976741265737524,-0.14703079676386951,-0.032268309171676085,-0.018185621792411066,-0.1571625241428069,0.03428009603590395,-0.04224333294067078,0.07425730978856483,-0.16218171487253147,-0.000857328472143675,-0.07860444024580478,-0.5632962634736943,0.2304380037630839,-0.09530609890545892,0.0716937489156565,-0.061131093810064575,0.2572402087183596,-0.0004911452388587419,0.3028605187458748,-0.0472856795591022,0.008297240855973421,-0.006875632851128009,-0.0812328247893993,0.07641358235149912,0.19593383280317064,-0.5191019389046452,-0.2806395612712762,0.024683266497532257,-0.10782101417086683,0.22530723463541957,0.2293636575275905,-0.18635296991995054,-0.16137127718619182,0.34691317331505456,0.010536940699089135,-0.22436331270588533,0.06022120187234852,0.13180806429452066,0.15677900875963025,0.3625154284220795,0.3635167690028122,0.04311066087211619,-0.10659774932161725,-0.10211663835439427,-0.03421735851786658,-0.16710074613422257,0.02450062168241364,0.01699940156820622,0.08856506107646296,-0.06970578092709688,-0.1545924379713822,-0.15784081647179105,0.2729113460147745,-0.3540851979995666,-0.032175509436042644,-0.08931897152638113,-0.01773862768756866,-0.1440890740734824,0.029616939246046435,0.015516782236266577,0.06671278730625022,-0.052525668232425424,-0.05542227569106277,0.23426319966975936,0.12580222174276684,-0.1792342227162993,-0.044889764025964146,0.20770698265147877,-0.09716766119902812,0.13823719406319906,-0.016979436920967695
Pallidum_R,0.23441845088051458,-0.15230763865768196,-0.11899498341149113,0.17197791479696423,0.0013550024248909266,0.3507552131726572,-0.126889215591884,0.11336218612061356,-0.029758577820914234,0.256888139418226,0.2085761138492006,0.3795180072978906,-0.05536052854682226,0.05747525955059152,0.15264011126087387,1.0,0.22613382151275993,0.6363750973170141,-0.05975372554620575,0.327591999132643,-0.3220057865155903,0.2262694242408614,0.1294860154519462,0.36538541159797816,0.09557749537701764,0.4132007362181767,0.17513920257403606,0.06023431611679748,0.46130242530093846,-0.14187942779143553,-0.11898837861901239,0.6336810255791262,0.19556701754009592,0.2095114604690925,0.14490391404757982,0.6010411790545024,0.12955194599176298,0.8072079168087082,0.17127967042135792,0.2182510168236314,0.21505267602489533,0.01686415106489967,0.13004052189079576,0.007938444402648123,-0.1667030821619827,0.22468765529541165,0.22339623025551797,0.34980112140394815,0.5396740056921658,0.6459022933797914,-0.009888334200767181,0.15439170092878665,0.2704394382440053,0.268112772170235,0.09803410824430632,0.6412171664575144,0.38533101927272634,0.5598192444210217,0.5083119626715075,0.6827943482896577,0.3529795210859573,0.15002036695127804,0.4404704321078327,0.24464505677466053,0.09516774162588093,0.047651884124559944,0.31066471644893445,0.29214643122518935,0.15325429738921736,0.3236034897048937,-0.017703766813355996,0.3827970232651008,-0.16457036136292336,0.17005188781322067,0.16040544584608663,0.32474100834625585,0.3338638423931541,0.35694301540932877,0.42903080310457076,0.09092919382744678,0.189251844284333,-0.008047453755186592,0.27237518779218733,-0.07981295920698647,-0.08459352283730016,0.05917034828578267,0.7255572405614739,0.6408863359587804,0.39839863234970707,0.29955043718287305
Thal_LGN_L,-0.010482436283495005,0.18871489318964246,0.09000500335751117,-0.019320073353146124,0.06257975972754483,0.000954038865142067,0.06556107844500034,0.5333964900176932,0.5442602775668574,0.3760043173005552,0.6379278082874141,-0.0499934043346334,0.04193570149776787,-0.3062830792491416,-0.15251656223427498,0.22613382151275993,1.0,0.4944213584060077,0.06442495054978929,0.30383244571738055,0.09324385275329929,0.6442098089481271,0.37370751316382833,0.34868817037945626,-0.06721532745432458,0.6557075647057574,0.048192817455212186,0.5460757511258549,0.5385362247699437,0.2197594966389166,0.059588054444143154,0.38937431260862343,0.47928452474594263,0.5068130849183963,0.4687017343530675,0.2106399368469027,0.09753933166011472,0.22772875046418545,0.2422979112009865,0.5488772985224172,0.5392583600673574,0.1547554289515992,0.07745558721452765,-0.10701920272951469,0.08696016212167262,0.29135837521371377,0.5542322623347791,0.4956711146377547,0.1482812584902528,0.09924699641714879,0.4827626920972457,0.573825255073523,0.08175322703620985,0.5984793712957548,0.4768086782244742,0.44588671898669674,0.42947542650151627,0.5662156954898904,0.3358692342651963,0.27047261823447283,0.09311812816648701,0.5996096031121023,0.5424253861471059,0.3452738710423949,0.16886933043014044,0.40522715505481444,0.461682043761125,0.21449475643686627,0.5254987602226711,0.6300317992952098,0.26917702442164443,0.22570106258093225,-0.01563811140038251,0.4813921614361769,0.5194015742731639,0.386749417152986,0.5869171450340056,0.20523541827048325,0.3142002302442499,0.36659480743631423,0.5764147434636622,0.23490819318113876,0.0185794254452121,0.08101370294212991,0.19834285370616797,-0.11059974573422487,0.49009955281152334,0.4024353393226789,0.348700012847794,0.6252601039947372
Thal_VL_R,0.20654622201025286,-0.0817982632856695,0.23422542327203155,0.14900305507126488,0.14887724676792166,0.406017734532055,-0.1615726368758942,0.35742317961319564,0.2093870392390351,0.2641952193938154,0.645387166069847,0.29493483171392115,-0.017754373865983417,0.0890033989242596,0.15333892444785788,0.6363750973170141,0.4944213584060077,1.0,-0.0401939473609102,0.2946145085739296,-0.013330799028693106,0.6627493807432983,0.36144519756158316,0.36621745026223246,0.11811340548182468,0.7032617370351023,0.17158681502064804,0.1878854411710878,0.5449387274198402,0.22768538417622033,-0.046521872134698695,0.7333513777574993,0.35418745921669326,0.32794115840623134,0.46427872054930647,0.51070185799504,0.13842232646336478,0.6964406275002543,0.062081981600197206,0.6422862857298819,0.5767362809827625,0.11416245839688967,0.005510644460921207,0.19265744145650282,-0.13660000486926066,0.33945383359029113,0.6494901242523325,0.644899176044559,0.4976669942751492,0.5482505779331646,0.10999391903408026,0.36194236614551617,0.45876763616254884,0.5667231805755949,0.2633259715411417,0.7209406193401123,0.6213987820703666,0.7522929625597634,0.6196298686696639,0.704618465329393,-0.07387004850829335,0.57458617323645,0.7596645109545137,0.26863703263154737,0.07942515369677161,0.5593154609306884,0.6055388381511385,0.5665335627168551,0.3459486492654276,0.3315429388543172,0.02741595826954669,0.198776999024327,-0.0693111941861187,0.5259033387707738,0.382663121751035,0.25166297688937445,0.612915995447896,0.367937742078286,0.47288512649784453,0.33382943269757137,0.5509201776193439,0.11735049841059302,0.26376528284476297,0.1983466780097969,-0.0035767059852449853,0.23278905790935914,0.7519701873159992,0.7470735881222816,0.6875717834667572,0.7067295972410284
Amygdala_L,-0.0837845470498442,0.200294417869699,0.20566737464725895,-0.20576410824502978,0.16240727029008967,-0.11585350372492632,-0.009362545862731754,-0.034518857689651385,0.0814990435204345,-0.2279442121186113,-0.022980045092246226,-0.10190673310334948,-0.1093968649522198,-0.16002956168250837,-0.07858501658288412,-0.05975372554620575,0.06442495054978929,-0.0401939473609102,1.0,-0.1501487064381029,0.1438556960367701,-0.027705442966542423,0.0014971478605498953,0.06876246456112955,-0.21959758742770413,-0.004717517840186028,-0.19911113038099665,0.11561609776374279,-0.07376765517231199,-0.08064674939142215,-0.15337071337453767,-0.1063003666064176,-0.12736356490613956,-0.0351933156720742,0.04541391056281314,0.014182777810827676,-0.16234712546687896,-0.07722347539319208,0.05574112483156937,-0.12839489750116762,-0.08186244580759698,0.03557545620177158,-0.0999695151031589,0.03979772381318926,-0.08307646160107057,-0.021837193906473054,-0.1085487913947305,0.049273159442083415,-0.13619736915045239,-0.044256247791121424,0.21796579931581955,0.11880101090727546,-0.06228026359106187,-0.018496063721024046,0.0069099710057385615,0.015811791153432,0.06365021368666696,-0.12306292688259064,-0.2564349667895011,-0.18644114416815125,-0.15293177749453535,0.08907928976092479,-0.09117340453418103,-0.15342815784166627,-0.14385722840069692,-0.09723450146125599,0.03556509002176748,-0.23447611449977468,0.17192896452665674,-0.005924144647034349,0.19921878889215347,-0.06011190422137581,-0.13876382508167098,-0.03292339424011869,0.06786543622908231,0.12449804715843103,-0.047806326186958154,0.01138409294627868,-0.06884899281155092,0.01866587104477206,0.010630180786350373,-0.014901119350406757,0.0587149918436032,-0.030514004841249758,0.1519699773613879,-0.15801579828103463,0.03828011764034186,-0.06485895902587645,-0.1717624100459976,-0.09703326887855049
Fusiform_L,0.13012316713003422,0.22364499069066487,-0.10410530922305125,0.17991591422921566,-0.28842733980908225,0.004806028536995512,0.14072992953837107,0.5102591670577121,0.5313252852060897,0.5285862096394853,0.523842241673723,0.31337392611699455,0.14786090689013062,0.039823899409266235,0.15976741265737524,0.327591999132643,0.30383244571738055,0.2946145085739296,-0.1501487064381029,1.0,-0.0017842418478894143,0.4502329882367864,0.38666005588726493,0.21971549021491826,-0.07572702796590015,0.4640319209443354,0.15126754448750268,0.6391304208361321,0.5375304220285608,0.22334378688563464,-0.14585417419767416,0.23626186240149996,0.5020031114085908,0.7847675468904971,0.32282391414146233,0.25647925732687155,0.20007695116808158,0.3110202310176506,0.22281230255553336,0.5172014626840761,0.47775886501997145,0.3101167933163804,0.5392607282853359,0.027281699518056826,-0.15879389541518987,-0.05710145489380458,0.46862054416720483,0.2231179662126117,0.21169469823540252,0.2562107290214053,0.24987716598157936,0.3817073757853812,0.19471457516997415,0.45242387113949173,0.37596404270657846,0.2960164596498772,0.11204768665890168,0.47749800908046436,0.6997700372786309,0.31981881883421764,0.2937879585866233,0.29962244513568725,0.2769866218224139,0.7059127851832727,0.10562048888626162,0.34860471926105757,0.12891206440153657,0.501199786633503,0.18645564153437594,0.5138730969485468,0.3241980775418299,0.47674006767459776,-0.09923125603042755,0.4100438209573711,0.27424636833423244,0.46982455459846995,0.23786287478140372,0.16565235257858413,0.1385313563739982,0.30669859314902387,0.3900118295976318,0.4450976097458327,-0.015941201720769252,-0.18749341004889358,0.26936284739540256,0.06072049158792622,0.36878365533650953,0.19399179964662802,0.278581420637329,0.45139781370678844
ACC_sub_L,-0.23588565943183495,0.11976566741883814,0.274627056675349,0.0056885487545049575,0.011560476998000396,-0.2106813901437532,0.0686279508018371,0.17020784660470378,0.19240586486578498,-0.049516675084427066,0.17194315746811265,-0.14856693691870757,0.09860603857514283,-0.223784674547467,-0.14703079676386951,-0.3220057865155903,0.09324385275329929,-0.013330799028693106,0.1438556960367701,-0.0017842418478894143,1.0,0.15214633313154355,0.17139284168286845,0.04493951092286774,-0.06330816473465409,0.036849764631747196,-0.10229645449855836,0.23191024104738053,-0.10603116770246072,0.3046948294169928,0.13708644056790809,-0.13037054194324185,0.022674097275804217,0.05911162653776325,0.14358765363829123,-0.20113182517140338,-0.08646074749985173,-0.26897354441481336,0.019151865153150927,0.19069525699727194,0.13139682353567167,0.027856881069847714,0.0338084011907264,0.12147779692298266,0.07960604287861697,-0.04111633909582659,0.10756344766455819,0.02311966957866961,-0.30927101175685495,-0.15607754177871935,0.08945092195388589,0.011369250434258687,-0.08779448967091452,-0.03265028513941581,0.06140876156513989,-0.16158422075032544,-0.09128184546601478,-0.10542870970540531,-0.061609391563924046,-0.12803434469664352,-0.2740514586784433,0.273280858977281,-0.04914524512824722,0.11189131792606333,-0.12093298126359593,0.24247964506641884,-0.0776525774193428,0.15178804966860476,0.10217496370813796,-0.08143991935873562,0.21723722808234028,-0.1759565076478603,0.15948209609512132,0.1326350844362045,0.12267691159677203,-0.06357655140431279,0.016767240422353415,-0.05789685449456278,-0.15992741568017654,0.13706052074701205,0.16650028446573073,0.18107917595807121,-0.1328026348287238,-0.038059351376256385,0.16835740858533654,0.2102250982530229,-0.2161852966506092,-0.17594816079487216,0.053094844180134944,0.05702510962226879
Postcentral_R,0.254615826806236,0.25170593516626094,0.2023145512810161,0.2093007683626917,0.035559989160344224,0.12953796605923829,0.14467851120713598,0.6331100272748718,0.5476482911879211,0.491061547542013,0.9070141386255194,0.10654525991990503,0.15051997516278745,0.012120798007773562,-0.032268309171676085,0.2262694242408614,0.6442098089481271,0.6627493807432983,-0.027705442966542423,0.4502329882367864,0.15214633313154355,1.0,0.5206304934226713,0.40093733013610533,0.02702972013243198,0.8409277506135249,0.07327385146077924,0.508320734135003,0.5967439768659782,0.48009860847841607,0.14780482528977723,0.5125362154209355,0.5596037989451964,0.5178668078456421,0.6948738802941138,0.33223564361534086,0.23967251712451682,0.2730986991180832,0.27214775898353455,0.8951742995200962,0.8140730341937601,0.3483959092450553,0.1155552570550325,0.07282232973238216,0.20283521661552556,0.3931981907935625,0.9145689471912307,0.7512015935645359,0.31095352252833797,0.2522123186448057,0.38558163185572514,0.6913766645551549,0.4193740708467419,0.7367978151423789,0.5305979869818088,0.42286656412193935,0.5414581827507814,0.6430695089512136,0.5507549803163633,0.4348205069341882,0.04009338183918283,0.7365263956444912,0.7578436906755838,0.37947357951479477,0.0992429000302816,0.8179412300992644,0.7018329240030312,0.4801438820974462,0.5880716646055034,0.611602943698028,0.1399065822693025,0.17513266677852857,0.16924346996355083,0.7101598357633289,0.6250804171514152,0.4325742282334129,0.560042321092509,0.33531732342189524,0.4612710080671802,0.5662471637538704,0.7369031622723906,0.3954678417113601,0.14002258071226345,0.25206017086471083,0.2753701434199264,0.09405791907121668,0.5583949963443207,0.5556792868933353,0.5103805136576458,0.8582190389901808
Parietal_Inf_L,0.1533303875343671,0.40699646194438127,0.23153143878337434,-0.05062435003622144,-0.07395654025857343,-0.040470670839338085,0.11577575575095485,0.7314733515674148,0.5193155421705762,0.3691882038152255,0.5977466166370546,-0.10727257511959079,0.17193151286465588,-0.033818341724259314,-0.018185621792411066,0.1294860154519462,0.37370751316382833,0.36144519756158316,0.0014971478605498953,0.38666005588726493,0.17139284168286845,0.5206304934226713,1.0,0.19242148969613768,0.10825343660008924,0.6004975788936588,-0.0229508898970933,0.44906194499186103,0.4739504662790661,0.3380307936125108,0.06774400952110682,0.22750469805366036,0.27635128593052416,0.45567042377553196,0.41550809613837486,0.14525750155899533,-0.10324824789170652,0.18636097050525668,0.2447723023260955,0.4892457012408727,0.7594624418768656,0.5254329797503547,0.16107974484919108,0.21911782288831627,-0.05112338797949334,-0.00485486772034126,0.5627527969067428,0.44373482219171895,0.2184318767864984,0.08592427759643591,0.2523682921292106,0.3730145761402048,0.2177753783638384,0.4252134671069771,0.38736264402814385,0.21685949484640554,0.2956454134285431,0.37478650006938785,0.4058828278167141,0.15166723136075122,0.11470619985862351,0.5962384863007585,0.4277234752560055,0.3380686001101507,0.13079415627715812,0.6074195828905807,0.2868779313932851,0.3532790944103158,0.4350895216379541,0.3949161244192034,0.3296066194049055,0.12419967986076726,0.09803058212577408,0.6934359539404802,0.4692743160652569,0.31480841580457425,0.2868898557463159,0.15501831535461136,0.0925497143355651,0.8753133499921988,0.6517690906478413,0.6239209378400151,-0.007392842185132818,0.04641918470023094,0.5235222502860013,0.04554652620408781,0.3620378844974546,0.1670730844483301,0.32517101355686073,0.6322558491330049
SN_pr_R,0.21338150733016278,0.13145345337361433,0.05595681284325189,0.14325138203840007,0.16014895345472602,0.24161313913160218,0.25269656733414836,0.20976706311577253,0.17665334808409383,0.277451071648414,0.3410331004089199,0.2523122043918032,0.1812498949462429,-0.11370096400784577,-0.1571625241428069,0.36538541159797816,0.34868817037945626,0.36621745026223246,0.06876246456112955,0.21971549021491826,0.04493951092286774,0.40093733013610533,0.19242148969613768,1.0,0.036148270690859866,0.4713914193322664,0.02076533767190086,0.16085990362196273,0.20299968915773298,0.30820952804521085,0.03961930828808317,0.3956925784186817,0.27392580824902496,0.18510204217734527,0.3418946335317264,0.5506385063518844,0.18955712034489058,0.2620064421425874,0.13388497967438692,0.3447183883376262,0.34359444691107804,0.10483123599210305,0.1917516841326354,-0.17913449437480466,0.3084095730423443,0.41578361448507495,0.3251639433154837,0.4459686301391939,0.23809809179989924,0.21990626259497378,0.3325871719390077,0.4014924623276852,0.1503317427374511,0.3831222202085807,0.2422884966416347,0.3907021285299958,0.40151689401426643,0.49957342782590086,0.24304823123210081,0.507749520251579,0.030159423178974125,0.25133658444327733,0.46968508380038126,0.08526399658689203,-0.03944798281610742,0.3078839426420587,0.4710734104791245,0.22017299716901131,0.4180997488734533,0.37752491836552243,0.06633434263286496,0.08160187226245522,0.020259866214206654,0.3594788534818844,0.3986361751893415,0.28442969009953706,0.41884175101961907,0.46740420387267356,0.2875431091410279,0.12710261732328215,0.302815493596461,0.148434138420106,0.40807381187347885,0.08115764510042182,0.05994784747958393,0.030479275586443887,0.4483063624270354,0.5392862384460737,0.1858773042955624,0.4537549495798305
Vermis_6,0.2000863521792897,-0.25852177156280864,0.012044378065803645,0.1052141486250043,-0.0766397694470909,0.06464421039463661,-0.21078166979773255,0.03989773694985471,-0.22054253021076162,0.1571209408306834,0.00867940620255406,0.07143718865547015,0.07517928203066628,0.1556973147265994,0.03428009603590395,0.09557749537701764,-0.06721532745432458,0.11811340548182468,-0.21959758742770413,-0.07572702796590015,-0.06330816473465409,0.02702972013243198,0.10825343660008924,0.036148270690859866,1.0,0.12815066720059246,-0.025335020553387776,-0.27844175357203094,-0.04039960739101363,-0.04263793857681952,0.12074730860318073,0.10217593203779582,-0.06331739433424188,-0.3062805959263514,-0.13985423354982413,0.221765497332099,0.015355072654566497,0.20880676384874772,-0.08600573065361257,0.0505775858151057,0.22223457339837216,0.016100574197348703,-0.25278852992665224,0.08714790257397284,0.18760236919905504,0.0001747535771553708,0.13284305115786366,0.13903487993033992,0.2577806097969185,0.08517350351079753,-0.4553501313777912,-0.24377105963995002,0.18805961660941833,0.008237235687766093,0.0027563535560718756,0.022594878893431536,0.19459044992001734,0.08339907924569233,0.10687495985004576,0.11939639327068681,0.08445057041196907,0.07720080176696312,0.18554074425476866,-0.02596465966430054,0.12438877724826557,0.1588940407240112,0.05189161793581175,0.08119175685639683,-0.09722816722270801,0.03205995381810567,-0.29838516736888315,0.002235308188108902,0.3175785180257423,0.06844632235172167,-0.016880832821124406,-0.14003191178708596,0.061739335000606944,-0.01973620151353846,0.14277275303309064,0.1159328717143769,0.18605868297664432,-0.10903959339761309,-0.03666916165130701,0.09134167442021826,-0.1746379681109594,0.1617501169301308,0.10100344504164269,0.06213832876256826,0.09574114153706942,0.16028062258807832
