,Occipital_Mid_L,Thal_MDl_R,Parietal_Inf_R,Cerebellum_9_L,Rolandic_Oper_L,Temporal_Sup_R,Cuneus_R,Thal_VL_L,ACC_sub_L,Thal_VPL_L,VTA_R,Postcentral_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Frontal_Inf_Oper_L,Vermis_9,Cerebellum_3_R,Fusiform_L,Insula_R,SupraMarginal_R,Cerebellum_10_R,Thal_IL_L,ACC_sup_L,Amygdala_L,Rectus_L,Frontal_Sup_Medial_R,Cerebellum_Crus1_R,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Thal_PuI_L,Olfactory_R,Parietal_Inf_L,Temporal_Pole_Sup_R,Angular_L,Occipital_Inf_L,Heschl_L,Thal_PuA_L,Putamen_R,Cerebellum_Crus1_L,ACC_sup_R,Thal_PuA_R,Calcarine_L,Thal_LGN_L,Temporal_Mid_R,SN_pr_R,Cerebellum_9_R,Thal_PuM_R,Frontal_Inf_Tri_L,Thal_VA_R,Cuneus_L,SN_pr_L,Vermis_4_5,Raphe_M,Cingulate_Post_L,Occipital_Mid_R,Parietal_Sup_L,Caudate_R,Calcarine_R,Thal_MDm_L,Pallidum_R,Temporal_Pole_Mid_L,OFCmed_R,OFCpost_L,Rolandic_Oper_R,Angular_R,Hippocampus_L,Thal_Re_L,Thal_PuI_R,Cingulate_Post_R,ParaHippocampal_R,Temporal_Inf_R,Occipital_Sup_R,Cingulate_Mid_R,Vermis_6,Cerebellum_6_R,Frontal_Sup_2_R,Supp_Motor_Area_L,Vermis_7,Paracentral_Lobule_L,Paracentral_Lobule_R
VTA_R,0.047792753150604966,-0.2651047828803074,0.06480248678506724,-0.007660352221051081,0.08756859072615308,0.17904042496666797,-0.01933232447893371,0.4843474113490359,-0.1937914774454135,0.2454028615721803,1.0,0.12361620669683077,-0.11039462754277696,0.133869371456839,0.18720228601734087,0.03457337446888295,0.19934124594465572,0.12416699584113396,0.2979433167360439,0.144137115283774,0.040335638135172706,0.2371595907239133,0.3465836757554319,0.12520064787179983,0.0700958759900333,0.26020551808091374,-0.06708707297328248,0.06385467926363184,0.26492273300824076,0.08476064933924617,0.10870848840599158,0.07480839204706663,0.04473471019318289,0.15784783787102427,0.06176517961368036,0.2919628527712596,0.0649171072245776,0.2244707776048155,-0.03739605338283202,0.17637942209426796,0.03743653812250738,0.058888700396728944,0.10415700181142136,0.07561032530896897,0.16134794734604788,0.05153471137019902,0.11765831027466689,0.23255688045014214,0.3040026564291577,-0.06303100145286228,0.4121338652167176,0.030701395341670316,0.21791178657982987,0.14819512915791758,0.03940586853549888,0.0044149756526563975,0.4329403100516202,-0.08974392326728063,0.29993894023382806,0.36084025861213853,-0.018022478085566392,-0.02841897915291949,0.28051670533554296,0.20051692317830297,0.1404423913223791,0.10384698064089776,-0.18535805706401803,0.03193114066051247,-0.08481201235383184,0.12605161189808767,-0.004645266111266078,0.09024015082461441,0.20921875160389536,-0.05658043616791229,0.2973373668230638,0.1413700769075829,0.030331427156223358,0.19753838953595929,-0.018195830600803865,0.030059237386327403
Postcentral_R,0.15562003743945763,0.48009860847841607,0.7101598357633289,0.25206017086471083,0.46746629018562436,0.7897070441345994,0.3954678417113601,0.6539546880583319,0.15214633313154355,0.8221636537396989,0.12361620669683077,1.0,0.14780482528977723,0.24262568800751544,0.3508483232699888,0.012120798007773562,0.6913766645551549,0.4502329882367864,0.5556792868933353,0.8573074870520991,0.04009338183918283,0.560042321092509,0.5414581827507814,-0.027705442966542423,0.25834044251308824,0.6193903307367193,0.08823395005720291,0.08711360326837263,0.7271692544008581,0.7449405645870261,0.24815719394887,0.5206304934226713,0.2882624926963745,0.2753701434199264,-0.10500390113799528,0.5967439768659782,0.5596037989451964,0.492267698037185,0.24034465636304517,0.2285642713728867,0.6948738802941138,0.5476482911879211,0.6442098089481271,0.49513634368486764,0.40093733013610533,0.051616360062037264,0.8067256071435895,0.5434029287766502,0.07853532476449926,0.4512168452603327,0.33223564361534086,0.6222485440960205,0.5148768547276475,0.7369031622723906,0.25170593516626094,0.5662471637538704,0.5050242357874263,0.5908454355886908,0.7367978151423789,0.2262694242408614,0.0992429000302816,0.04537544680192552,0.14002258071226345,0.3931981907935625,0.7303072686560567,0.6347765970675833,0.15051997516278745,0.5899890141561198,0.7365263956444912,0.4348205069341882,0.27214775898353455,0.4377036470722674,0.8409277506135249,0.02702972013243198,0.31095352252833797,0.835930622284597,0.8339442764963484,0.16015277323358046,0.8951742995200962,0.8140730341937601
Cerebellum_Crus2_L,-0.14119043697101022,0.24651024163105453,0.11683939101615745,0.11851064796043574,-0.053700062640138026,0.21062239977018127,0.048841826539718664,-0.09364356231427848,0.13708644056790809,-0.0026260403617868505,-0.11039462754277696,0.14780482528977723,1.0,0.25003641965485507,-0.1392872829536573,-0.31070284748374555,0.18188458060730614,-0.14585417419767416,0.0978136197775401,0.16980093080979214,0.09613424635708158,0.06338817053181399,-0.1415791964412125,-0.15337071337453767,0.3046575741560198,0.07747232318799274,0.18524617284472175,0.1771308886459513,0.11354071014575927,0.06589874985916376,-0.04902107575425941,0.06774400952110682,0.1653839095385724,0.10927853273722288,-0.014855357547754387,-0.03769393033602885,0.14084573813860332,0.04319723647778833,-0.07176674551575778,-0.15105866877387256,0.17558808004497292,-0.058708869239214465,0.059588054444143154,0.1800878761207823,0.03961930828808317,-0.1735220118436171,0.10092926546006348,-0.06902468234110289,-0.1786110219629615,-0.018960689359261314,-0.2846837058712612,0.002042760424428883,-0.06048833298329868,0.06514942151375085,-0.02908268003389835,0.06138083480017447,-0.11142884257277956,0.07687613714649492,0.0029814288486869163,-0.11898837861901239,0.11202611385076561,-0.4128477520951435,-0.11906320735735498,0.34341953468973513,0.07587826904712304,-0.264424891521773,-0.05585214955843155,0.011628823446289197,0.09495857919297472,-0.1168115506196874,0.23168680760168878,-0.032334155134620804,0.08110803157295512,0.12074730860318073,-0.14228129389531777,0.17206184367080363,0.1865296913896568,-0.07243480601358178,0.11949546500405915,0.11319200461133491
Temporal_Pole_Sup_L,-0.04778785608222818,0.20892349299723464,0.1326008137341292,-0.03974281483499245,0.16803436751294332,0.34041372768416356,0.06447279912217761,0.322270907757646,-0.20985586124028857,0.258857838168572,0.133869371456839,0.24262568800751544,0.25003641965485507,1.0,0.22731527571569093,-0.1486035857149528,0.36918267630014956,0.29113360934453664,0.2685990164335403,0.16954440422030792,0.3466621098311557,0.2607831055972184,0.08141500291824216,-0.20975594507572448,0.10285129002667956,0.2964081540702946,-0.2508092451308497,0.4968291382772825,0.24664345920130895,0.21740203309117997,0.12209947368127572,0.047745271749459604,0.5219912351926346,-0.08086666431491957,-0.05812634284745979,0.24408624027904505,0.389938369130896,0.14236981911862218,0.14148796922572127,0.1272031434652212,0.14350660109051194,0.06799294714233081,0.13247879716197056,-0.044384170822456,0.19502873931855924,-0.020538062878031556,0.15662625732060748,0.23752521973446677,-0.02535058687588453,0.1998552301627732,0.20213096904970992,0.1663724869967967,0.3428187942462483,0.11782508154877103,-0.013774990260816146,0.10401260256519741,0.3220959114790864,0.10220144770583041,0.36551340968097146,0.20192897335862642,0.39086524202473716,-0.16885700681775428,0.057690606031353196,0.1823597306384867,0.14592579374063278,0.22594080738042638,0.2016235918449835,0.03031337228428339,0.029081798165410337,0.16433509272340777,0.1416789642104109,0.05990127600374977,0.25525627041236076,0.16776291225094653,0.3530086904559622,0.2894661835862316,0.1961018239337437,-0.05640373970112239,0.24967529822361603,0.20714402048769082
Frontal_Inf_Oper_L,0.5389265403027789,0.12153384184930331,0.3415811441995367,-0.261719317222297,0.6615306821232211,0.212417289727881,0.4131471185508253,0.444077778367483,-0.05274856182616013,0.4700629847116715,0.18720228601734087,0.3508483232699888,-0.1392872829536573,0.22731527571569093,1.0,-0.13056447166192633,0.34848356130136643,0.5819310399425819,0.34015946431051053,0.263886269252203,0.1275316601703565,0.49420216869557704,0.2646371414049172,-0.001242074860232116,-0.002649874049746531,0.2480261335427918,-0.07591469515022407,-0.17880614119384572,0.23890347322638864,0.45668296304468786,0.3560695143719739,0.3771753858820343,0.2569670810246114,0.3284539777648887,-0.05325230199333739,0.6089127586600274,0.3133339641516161,0.2793537721981253,0.556173062950067,0.3918492933761885,0.24296751751456383,0.6227438030962422,0.4750726115164987,0.06151967377798142,0.29638447938136747,0.32417309452616516,0.4686220275741582,0.7864270759924235,0.21006290259124497,0.4777817245355375,0.2176008246590955,0.5984525740563675,0.3876779156109049,0.39653770380401965,0.2867879157657441,0.17240744117487264,0.37425179312384016,0.40932882907681317,0.4633370487981451,0.37188819331034756,0.20542100381870937,-0.009874651498738486,-0.16613502123346596,-0.040403174619627856,0.2264979215625852,0.36745223425342705,0.20872720460735789,0.41390577438794757,0.303166941508445,0.19508785463794942,0.024559925656733456,0.3505199302663514,0.4360999486216728,-0.15415265128245545,0.22627156583687125,0.2763475347074314,0.3642948682092156,0.19829414770020623,0.47225852978815663,0.3366119545541712
Vermis_9,-0.26158196643220266,-0.106939451045275,0.06051774265123026,0.18102793905632794,-0.1584580663193677,-0.07836697544052088,0.023379923447855513,0.033000771994002503,-0.223784674547467,-0.12111202634296124,0.03457337446888295,0.012120798007773562,-0.31070284748374555,-0.1486035857149528,-0.13056447166192633,1.0,-0.23565171825556855,0.039823899409266235,0.013319712703345086,0.0776454571207137,0.03787624004994599,-0.13161317303717504,0.10594117731639217,-0.16002956168250837,-0.145943705018407,0.3351444990930229,-0.2732943689596181,0.04860416967123782,0.18129045219453208,-0.12068376729002167,0.010091659294127475,-0.033818341724259314,0.11458152027790902,-0.09544845644031817,-0.06254658712599863,-0.03344370394988359,-0.1281128534124157,0.10825002381731832,0.025651223042007548,0.05121153772893016,-0.11524670657741799,-0.11630831537685143,-0.3062830792491416,-0.26802797847784343,-0.11370096400784577,0.27459199293463155,-0.2263269457401702,0.10952306906829344,0.1392907110892998,0.020743472723139873,0.2000293583245668,-0.2805079660626848,0.193826990530554,-0.06500205781795483,-0.050741553425120996,0.015557818550884082,0.059141593906843926,-0.2546508622168082,-0.02854643489688309,0.05747525955059152,-0.08300571193779809,0.4857857653172796,0.1674303803091116,-0.19064355136891056,-0.018251277120794523,0.285806354026227,0.03738721440394753,-0.005447729983038758,-0.14087941735999565,0.18054816257034825,-0.13745322708144017,0.011042287128732972,-0.03594360277943571,0.1556973147265994,0.3109647668911887,0.26676443810603334,0.035424290397063754,0.18736323548962058,0.061382021089762276,0.058630177848527226
Cerebellum_3_R,0.2591109992320548,0.47108799947808716,0.5148400116020234,0.2094539797807031,0.2554648928407203,0.7058474488561624,0.3918476404443482,0.5988040654919948,0.011369250434258687,0.6793158575074912,0.19934124594465572,0.6913766645551549,0.18188458060730614,0.36918267630014956,0.34848356130136643,-0.23565171825556855,1.0,0.3817073757853812,0.49789814468880067,0.5411336645070263,0.19128451439466015,0.4608300664630435,0.23272952497325003,0.11880101090727546,0.1279568713266822,0.34613717013969864,0.44026181903464623,0.2808678539117877,0.40496138667503584,0.5294203580123694,0.33967695851409124,0.3730145761402048,0.24337671825929935,0.35248987450117675,-0.0800598148343787,0.4716519761860735,0.5788657220594796,0.31819957480959665,0.24026369965478733,0.0752426259800239,0.6608585074293041,0.49538965646349636,0.573825255073523,0.6381108708661574,0.4014924623276852,-0.1913525665607873,0.7098942181893684,0.32931803664678994,-0.06269253807570031,0.38652988007537575,0.10419627475679062,0.6065169212787082,0.26236995513301864,0.46185337454769726,0.4923432824887652,0.4252922523635828,0.3745448625885347,0.5574965815561163,0.6896038686473005,0.15439170092878665,0.1910687774153454,-0.16488097196734372,0.2030163234465327,0.4847964241334349,0.6830709458909355,0.2999082569598098,-0.05242163731188833,0.34342574972812157,0.44959701204866476,0.3171955225245383,0.4329916587899727,0.5669774393683277,0.6094593311440865,-0.24377105963995002,0.23019714950961492,0.4714820970577948,0.6146203920648787,0.2774481648715129,0.5684337654184736,0.4902643509395951
Fusiform_L,0.4586792386795728,0.22334378688563464,0.4100438209573711,-0.18749341004889358,0.5408526286286172,0.33852685742794497,0.4450976097458327,0.4126556102293539,-0.0017842418478894143,0.4167591467067099,0.12416699584113396,0.4502329882367864,-0.14585417419767416,0.29113360934453664,0.5819310399425819,0.039823899409266235,0.3817073757853812,1.0,0.19399179964662802,0.3647517012632953,0.2937879585866233,0.23786287478140372,0.11204768665890168,-0.1501487064381029,-0.01888527050865527,0.2931026825476155,-0.02976716973652832,0.1104688425868583,0.20413448845591792,0.3373561404178937,0.3855397022628644,0.38666005588726493,0.16263760478119593,0.26936284739540256,0.029410035299935824,0.5375304220285608,0.5020031114085908,0.2554812166052708,0.6193260320216432,0.11003039161324135,0.32282391414146233,0.5313252852060897,0.30383244571738055,0.12688999656775807,0.21971549021491826,0.335006107720987,0.41080390436436637,0.5499940233374772,0.15512357911812855,0.35201607245117184,0.25647925732687155,0.6109048858133455,0.3314746284807452,0.3900118295976318,0.22364499069066487,0.30669859314902387,0.21434659341252654,0.5216124890426008,0.45242387113949173,0.327591999132643,0.10562048888626162,0.37459699401871094,-0.015941201720769252,-0.05710145489380458,0.4071701454694454,0.5458480858574947,0.14786090689013062,0.34776136015304054,0.29962244513568725,0.31981881883421764,0.22281230255553336,0.41780151376175095,0.4640319209443354,-0.07572702796590015,0.21169469823540252,0.35601604099671724,0.39283096796807315,-0.008588131024978806,0.5172014626840761,0.47775886501997145
Insula_R,-0.11478886030601136,0.21476554804605333,0.4262839039012992,0.2514445096985192,0.44323769211495984,0.5385208714283172,0.0369139309618586,0.5269165823329767,-0.17594816079487216,0.48809621965862765,0.2979433167360439,0.5556792868933353,0.0978136197775401,0.2685990164335403,0.34015946431051053,0.013319712703345086,0.49789814468880067,0.19399179964662802,1.0,0.41990608615462804,0.007973813339044705,0.5777339288687695,0.5369987359374382,-0.06485895902587645,0.03149242568975356,0.7031407944830259,-0.05353528576901452,0.35035525529069206,0.6679837617140352,0.5094582095395048,0.3038786112079713,0.1670730844483301,0.4111600098750929,0.015754252843861363,-0.16152407541807337,0.42992358183097923,0.3604217096561028,0.7392312831823562,-0.05769170933526867,0.7102966931140198,0.475372434579318,0.0678067582089772,0.4024353393226789,0.2414022326193967,0.5392862384460737,-0.14641955685163788,0.5808912733392064,0.5807843041602516,0.5566738748486386,0.20730118370563788,0.48397483682533116,0.1457392948927011,0.3345519241686319,0.2757664153888496,0.02572931728368183,0.1383831784754439,0.6148309313006015,0.025919118453193845,0.5000897378044963,0.6408863359587804,0.14431683797528408,-0.18204194459677217,0.47709505223707743,0.7022787303263196,0.2911767781432716,0.5271681356210766,-0.009828681134004147,0.34960519156933023,0.31769519174444066,0.7168096871752007,0.1554793275880755,0.07116351613566751,0.5944606553674769,0.06213832876256826,0.5150669602661385,0.619675864335084,0.3885023198601181,0.26441603005711894,0.47482256453559746,0.37420268200615914
SupraMarginal_R,0.17960418105190742,0.34430976105792066,0.7537670619590044,0.15997818783966986,0.32480442693426287,0.6832199319675165,0.4648176448773707,0.5857784807173213,0.14103829618078778,0.7431470009837856,0.144137115283774,0.8573074870520991,0.16980093080979214,0.16954440422030792,0.263886269252203,0.0776454571207137,0.5411336645070263,0.3647517012632953,0.41990608615462804,1.0,-0.0017373442739938851,0.4840000298925244,0.4816392970077525,-0.04103057375357106,0.3017418362109137,0.49586793805904117,0.09973344198728534,-0.010601589051158681,0.6720299318462261,0.6980911282395017,0.17265416829226118,0.606794137287668,0.20508647416969264,0.3743597894813379,-0.06690394978059386,0.5006705207076352,0.455449153747814,0.4103511355669151,0.22221774085605553,0.08790134752982177,0.5693141506992719,0.5736734490008061,0.5774100509118509,0.4554249400793092,0.35496835262463616,0.12378010766792068,0.6698096348438992,0.5162253331380556,0.011672749219567713,0.5210347930716245,0.25491167939995685,0.5386135039398866,0.5532563522527615,0.7503514990307001,0.3205924403312614,0.6323326019265522,0.40931314999277024,0.5820426698183908,0.6305071573283997,0.12130025117201383,0.03526152414154573,0.06998286681659184,0.15563444544758528,0.3173309183489457,0.7291660897752028,0.5728887611112597,0.09308217301782454,0.540495662695111,0.7346457545045286,0.2702142755452888,0.20389513866984377,0.48117583700537647,0.7527316864185112,0.1395728919968991,0.28132376299267586,0.7565383262772548,0.7791574982431566,0.2133109028743725,0.7415555534551278,0.8709588030147452
Cerebellum_10_R,0.10526625804301946,-0.07745010543694351,-0.018105788993859548,-0.04908358910732591,-0.013060816851068219,0.2411189217365701,0.1782534037838374,0.2899367012206099,-0.2740514586784433,0.13403440182264229,0.040335638135172706,0.04009338183918283,0.09613424635708158,0.3466621098311557,0.1275316601703565,0.03787624004994599,0.19128451439466015,0.2937879585866233,0.007973813339044705,-0.0017373442739938851,1.0,-0.07276165115769004,-0.12533155260754958,-0.15293177749453535,0.044673828753255894,0.02814177380541878,-0.044725213773805686,0.4248315113394033,-0.11647095088960631,0.03368849649055239,0.15826105923160252,0.11470619985862351,0.12601735315527782,0.05844317642352291,-0.09131840093792361,0.2928029465554518,0.2202793261884897,0.0851977636939044,0.3070046547176011,-0.02204397771529707,-0.04079151993448791,0.05930196190274115,0.09311812816648701,-0.14072751713450987,0.030159423178974125,0.1450806733997282,-0.0022972709762072423,0.1163929711997377,-0.00538356594664785,0.195414722047572,0.15182661141060708,0.09241700545141425,0.1914731702002017,0.056935918053725415,0.0585951045678467,0.1406230239421388,0.13255164856730517,0.08902902300607891,0.06213189227976975,0.3529795210859573,0.2984628655239591,0.10525365186351895,-0.07255697569729211,-0.10431042162623642,0.06336340154884047,0.18031237910773984,0.06107933960336922,0.060018738014804174,-0.056157801891847256,0.17973287021834092,0.47104218101300227,0.14661947536188705,0.14383721840305425,0.08445057041196907,0.2815879542504814,0.05880990675380825,0.1432129120234059,-0.06647664500850192,0.05226281475526191,0.13842579497216703
Thal_IL_L,0.11868790665493271,0.28654555998760634,0.4602175536399454,0.16822628607261517,0.5932727895097201,0.3722869157550024,0.1506990467262358,0.567993130945783,0.016767240422353415,0.6174224682885247,0.2371595907239133,0.560042321092509,0.06338817053181399,0.2607831055972184,0.49420216869557704,-0.13161317303717504,0.4608300664630435,0.23786287478140372,0.5777339288687695,0.4840000298925244,-0.07276165115769004,1.0,0.4925121088035157,-0.047806326186958154,0.13798674697186425,0.4744369156142034,-0.11547090998927265,-0.004710309433403452,0.646023433882219,0.6435025105102675,0.1883107373566248,0.2868898557463159,0.28328032705542877,0.08432648185494972,-0.030018843808854882,0.5359075453553064,0.37204698715250983,0.4439469339776215,0.13858688230901164,0.4212863989164408,0.4097281720812259,0.3841473843156524,0.5869171450340056,0.16333685451662022,0.41884175101961907,0.053339843867893054,0.679146525214932,0.5918102244913663,0.29565690900094194,0.24992649028226177,0.3315450469702345,0.35373311846721006,0.3975157705590604,0.47734488696737254,0.08063973244204647,0.20382520762932993,0.5369019061894627,0.26372508311722775,0.6088038116675237,0.3338638423931541,0.12522848924277125,-0.1275528045223644,0.09589175873167718,0.35529300301681993,0.31180100454282705,0.44528002495081964,0.1726478041613568,0.5579134732423052,0.43470214804026586,0.37294083114892773,-0.025586210388924602,0.1465282475277191,0.5572894405530785,0.061739335000606944,0.28783631799009307,0.5752698644668699,0.5179561074340959,0.010755460002579475,0.5974679320334456,0.4170208056475688
ACC_sup_L,-0.18169879917257736,0.017125006186547304,0.35763046452612174,0.21786037803702035,0.3255195659559276,0.42068227197530933,-0.12464456611531305,0.6152815268446036,-0.09128184546601478,0.5436984004399155,0.3465836757554319,0.5414581827507814,-0.1415791964412125,0.08141500291824216,0.2646371414049172,0.10594117731639217,0.23272952497325003,0.11204768665890168,0.5369987359374382,0.4816392970077525,-0.12533155260754958,0.4925121088035157,1.0,0.06365021368666696,0.05752606963614448,0.5281762698141632,-0.18617845885865952,0.02955371683026021,0.6634970901038162,0.5203485823065603,0.10481765955149458,0.2956454134285431,0.19677829975792116,-0.11254519295871901,-0.007582015808758702,0.32184924443750085,0.16767220403603952,0.38632357886611046,-0.08705279073380631,0.49208969891325915,0.29650321035352734,0.07630331663432427,0.42947542650151627,0.0902278550013547,0.40151689401426643,-0.02932036016075912,0.46703529579162406,0.47540151112762213,0.35940644187286686,0.04660409585718196,0.5805511141560766,0.11065755934278194,0.47117224843812805,0.49757824044952487,-0.16483406886600557,0.2446624844770658,0.6785569413400592,0.017461362037756806,0.536419024389046,0.38533101927272634,-0.0948428808703841,0.060318680838999154,0.3399672974397673,0.2758033219767657,0.24601023449087286,0.524767043476622,0.06339481445993972,0.40700936094447,0.328099829851549,0.45291059326223637,-0.0398025555137844,-0.05065478731397329,0.6094105313539614,0.19459044992001734,0.45731089391762597,0.5699622553655328,0.4339350623212212,0.22476935120124863,0.42284449871381286,0.43277876699848317
Amygdala_L,0.16085023958341665,-0.08064674939142215,-0.03292339424011869,-0.030514004841249758,-0.1282473473992074,0.06540242618621787,-0.014901119350406757,0.004342478774972974,0.1438556960367701,0.04864412760144912,0.12520064787179983,-0.027705442966542423,-0.15337071337453767,-0.20975594507572448,-0.001242074860232116,-0.16002956168250837,0.11880101090727546,-0.1501487064381029,-0.06485895902587645,-0.04103057375357106,-0.15293177749453535,-0.047806326186958154,0.06365021368666696,1.0,0.03795815181162723,-0.1769079085666065,0.21198864026917702,-0.15946095950757966,-0.14245328287059986,0.032219590499835346,-0.037689302451480416,0.0014971478605498953,-0.15207843617230432,0.1519699773613879,0.13268796568303728,-0.07376765517231199,-0.12736356490613956,-0.08318406100481235,-0.08266106306061645,-0.12869077926853925,0.04541391056281314,0.0814990435204345,0.06442495054978929,0.29704051493826067,0.06876246456112955,-0.16053382755421447,-0.0044137444336929356,-0.11397390630893657,-0.02041085997725782,0.02646774066654583,0.014182777810827676,0.10471223115734746,-0.1190068728007857,0.010630180786350373,0.200294417869699,0.01866587104477206,-0.009754343974558486,0.1082027880529091,-0.018496063721024046,-0.05975372554620575,-0.14385722840069692,-0.23326104335773315,0.0587149918436032,-0.021837193906473054,0.06903632903028828,-0.16933462101746438,-0.1093968649522198,-0.05381388775444028,0.08907928976092479,-0.18644114416815125,0.05574112483156937,0.0715236494787152,-0.004717517840186028,-0.21959758742770413,-0.13619736915045239,-0.1647514217707682,-0.03134089604182834,0.05635826899957664,-0.12839489750116762,-0.08186244580759698
Rectus_L,0.16434500413492734,0.044024542585651937,0.12205949650059478,-0.00438024857139733,0.059829506478775406,0.13505890694760553,0.22706972634778919,0.11168262360506465,0.21066339706475792,0.22491484062073977,0.0700958759900333,0.25834044251308824,0.3046575741560198,0.10285129002667956,-0.002649874049746531,-0.145943705018407,0.1279568713266822,-0.01888527050865527,0.03149242568975356,0.3017418362109137,0.044673828753255894,0.13798674697186425,0.05752606963614448,0.03795815181162723,1.0,0.016594226350245288,0.06987664486386218,-0.12950676841994588,0.05433591743238773,0.27458368652850834,-0.17805206132794543,0.3390646087453102,-0.06066328534162469,0.29364671780687013,0.06376806295646356,0.2644410434250604,0.11606603338228011,0.14613383677846886,0.047411331921143496,-0.17459135118422914,0.10276681470450286,0.1918174907228109,0.15239201430018384,0.1373078183673149,-0.29043988656119546,0.1590384194124972,0.13862306840150412,0.18577118690488437,0.038290795700400324,0.23472823563259873,-0.17310108425892928,0.19263015543665904,0.18427929910169327,0.32532869669525394,0.06596862142176112,0.32731624587004937,0.07368706560606035,0.2331055329206027,0.12782548906527233,-0.050113528811410575,0.10401557312661633,-0.1852177099899585,-0.20458910608478473,-0.02267114498459167,0.21253499873695142,-0.014355858783927505,0.08968435516691847,0.22966069734857056,0.3443945034262809,-0.23197920554067453,0.0725449452119449,0.09355404870378305,0.16505600626401817,0.07491760894456373,-0.03179071506443312,0.20370649951445743,0.3163288090311332,-0.25256496768138287,0.22542925152285612,0.2906778685799964
Frontal_Sup_Medial_R,-0.21971533738396007,0.1873148806091165,0.46149254570294085,0.27648712233127687,0.3976836237844758,0.5457958921467995,0.008105784254602408,0.5016863304865248,-0.11844588197756808,0.4842247911908975,0.26020551808091374,0.6193903307367193,0.07747232318799274,0.2964081540702946,0.2480261335427918,0.3351444990930229,0.34613717013969864,0.2931026825476155,0.7031407944830259,0.49586793805904117,0.02814177380541878,0.4744369156142034,0.5281762698141632,-0.1769079085666065,0.016594226350245288,1.0,-0.2803376721063331,0.25844202596218957,0.7736839804561766,0.45903885504377817,0.2802004044590639,0.1102172976044217,0.47767924401231526,-0.07775534350732072,-0.062281981608895566,0.39482763604306415,0.2668871472215932,0.49177509751707554,0.06828080601115702,0.5161535351198566,0.3802811393881428,0.10345027921808396,0.30247612740851687,0.09983429773600908,0.361212202364302,0.08343188363790045,0.45981983227569306,0.5466122311716317,0.3374046748524119,0.1691343843558782,0.4760035261792267,0.13774697659440852,0.38048228392872024,0.29221468550905305,-0.06787318065772313,0.11064784249053562,0.5476725949403678,-0.009392615496702774,0.46906772623739457,0.38376663639124,0.06463213562462164,0.0544370846454151,0.35976894005758053,0.4706237967689008,0.30903553250127014,0.5755375441839903,0.09879178910518122,0.3312732447630882,0.23738871483801224,0.5360001991869133,0.021526838700665563,0.053560517057138456,0.5783843079368826,0.1540071845934638,0.5271814590027043,0.8228405952265799,0.4503724889288545,0.14730000248930172,0.5705194496034117,0.4170388955830206
Cerebellum_Crus1_R,0.22792504673409697,0.22388026966145272,0.13016931759890854,0.025558864821107096,-0.251053672112594,0.20941703915955773,0.24138701928459189,-0.03296873179077923,0.2443683552166594,0.09975767041112743,-0.06708707297328248,0.08823395005720291,0.18524617284472175,-0.2508092451308497,-0.07591469515022407,-0.2732943689596181,0.44026181903464623,-0.02976716973652832,-0.05353528576901452,0.09973344198728534,-0.044725213773805686,-0.11547090998927265,-0.18617845885865952,0.21198864026917702,0.06987664486386218,-0.2803376721063331,1.0,-0.03937734016458385,-0.22079997986816932,-0.041082579610302095,0.09618097040962756,0.20338579446159555,-0.19598511800352383,0.4346357758093497,0.05647716793349917,-0.06197226247139689,0.07692540572220832,-0.11194673988943409,0.06216593905260513,-0.3625974443381838,0.3447626462648507,0.23743377118497888,0.10164717728751463,0.6353897074989231,0.03115508035099629,-0.3568781126542382,0.19740050378446755,-0.2037830029425843,-0.3098528757368012,0.07957526736600133,-0.3981328078439511,0.2890928192367237,-0.29657568547458635,0.054191603225881096,0.5046807062474213,0.24631972502257193,-0.1604178167705915,0.3350398161900319,0.07792287758692358,-0.2642719331724223,-0.01977892153317509,-0.23716870606009774,0.06744466220530307,0.2308267803597321,0.36460409944912076,-0.34028849359379904,-0.24135432778493054,-0.11529410409739267,0.15285678035648337,-0.1686617541660024,0.3420259565640983,0.4214322942357763,0.0462532299233712,-0.32638152894782263,-0.3149399499844641,-0.18849578647997442,0.13789742937501576,0.3050579236177121,-0.03717326685389292,0.028380771402490797
