,Red_N_R,Cerebellum_6_L,Raphe_D,Frontal_Inf_Tri_R,Caudate_L,Thal_IL_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Orb_2_R,Parietal_Sup_L,Temporal_Pole_Sup_R,Frontal_Sup_2_R,Cingulate_Post_R,Cerebellum_4_5_L,Cingulate_Post_L,Temporal_Mid_L,Thal_IL_R,Cerebellum_8_L,Thal_LGN_R,OFCant_L,LC_L,Angular_R,Heschl_R,Vermis_4_5,Thal_PuL_L,Olfactory_L,Hippocampus_R,Vermis_9,Temporal_Pole_Mid_R,Thal_LGN_L,Vermis_1_2,Parietal_Inf_R,Cerebellum_3_R,Insula_L,Thal_VPL_L,Hippocampus_L,Postcentral_R,Lingual_R,SN_pc_R,Thal_LP_L,Rectus_R,Thal_VL_L,Cuneus_R,Cerebellum_7b_L,Parietal_Sup_R,Heschl_L,Cerebellum_8_R,VTA_R,OFCant_R,SupraMarginal_R,Parietal_Inf_L,Frontal_Med_Orb_L,Vermis_6,ParaHippocampal_L,Supp_Motor_Area_L,Thal_VL_R,OFCpost_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_Crus2_R,Rolandic_Oper_L,Frontal_Sup_2_L,Precentral_L,Thal_PuA_R,SupraMarginal_L,Pallidum_R,OFCmed_R,ACC_pre_R,Amygdala_L,ACC_pre_L,Fusiform_L,Putamen_L,Temporal_Sup_R,Occipital_Sup_L,Cingulate_Mid_R,Cerebellum_9_L,Thal_LP_R,Thal_PuM_R,OFClat_R,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_MGN_R,Frontal_Mid_2_L,Temporal_Sup_L,Fusiform_R,Thal_Re_R,Thal_PuA_L,Precuneus_L,Cerebellum_6_R,Lingual_L,OFCmed_L
Frontal_Sup_2_R,0.12941605930745612,0.2853463493403688,0.5851166301522466,0.22617464853443947,0.598163790231336,0.41677818302702563,0.37386846405759117,0.3007580414989666,0.08798967604010982,-0.005165862727552638,1.0,0.4672515570659439,0.5914431242659841,0.42495366356988074,0.22205919961402457,0.36450166772863696,0.5010367678436793,0.4825747257509918,0.2764064205739236,0.37255196974470967,0.048761519205461096,0.5397468452856773,0.40167088778245047,0.03559789875455931,0.19266757357563466,0.6868888057307708,-0.20483056329209443,0.1497160560780854,0.5794715128582757,0.46393128212862983,0.23085093463140116,0.6966318252700502,0.6175551894557725,0.37331114755347156,0.8114566032380225,0.392582497442664,0.41830861947341835,0.18709202562048347,0.3937035953948918,0.21195480939189856,0.4196421390452081,-0.01973896125148293,0.4727531060279146,0.11346076161947326,0.45254387374459615,0.4147934124175176,0.42377197790329474,0.2706891211787988,0.18127159130576834,0.28064893786075007,0.30945146068378065,0.061124026222974644,0.82004523995911,0.6805713261160004,0.43216575518781886,0.12522811276248177,0.7275303361018983,0.30613275140155166,0.05475566532731465,0.5798257969759602,0.8303891151331827,0.6731572434954939,0.27202947970867597,0.33454355562739846,0.5100726468234213,0.1188772398111841,0.3321446064983353,0.3840824812081101,0.3272973142364458,0.5179929253307239,0.6199955508242296,0.1525301673069474,0.07094092139205234,0.6895112073189897,0.14450573941590192,0.24279344364215508,0.2993310057438997,0.1537881235428918,0.511786352502839,0.21153744103643812,0.45700993743674817,0.5897225725070054,0.4802546386326556,0.3150196354547516,0.002399980720859226,0.29307224168973134,0.31357430187966756,0.04024578493462181,0.43969149202290625,0.23957817602888726
Cingulate_Post_R,0.25984098019783575,0.5431417528673079,0.44213348310623424,0.1038987376868682,0.23108565700960543,0.5700048232113559,-0.05370575222260873,-0.08073325800747427,0.529533553125773,0.09473184157480792,0.4672515570659439,1.0,0.7416450924501949,0.7014123185871333,0.5705851007481312,0.32590797886300965,0.4413060557949807,0.3368039417585951,0.028412541019124483,0.38168665983158606,0.5071760087233549,0.0053830553125296865,0.6774374438482668,0.4530158221753606,0.0796650785095566,0.3154445313398265,-0.18621345932932665,0.2957583733204515,0.7324063847971349,0.555859107022775,0.5118526332180369,0.42700528418286504,0.31205303681077745,0.5500392467932584,0.6436204501615244,0.5572577444421397,0.47800099846043226,0.03325229063909271,0.4405878312186941,0.03425513171534695,0.49491844199941104,0.4763616522889665,0.3796338676951005,0.47101481323288885,0.5543243365246905,0.5736992519631741,0.23437029432086856,0.3559888685136588,0.32861676040392607,0.6355891036965561,0.007237526682618611,0.11512973271610372,0.41924770123628924,0.6932346018722443,0.4242209603801852,-0.027502694539793617,0.6327788273067554,-0.07025416856817768,0.17723351980186233,0.28083498205694146,0.32691916967907314,0.5818268842383216,0.4602117849218148,0.6993060348809719,0.12544733387658283,0.15101615514259834,-0.17063390268256792,0.2677070513837514,-0.13485506628028435,0.7928334790444987,0.41814616106912744,-0.07786191390206637,0.5104494223786104,0.7512633843150751,-0.021120126623037687,0.21390951594463598,0.4139614646645822,0.42961136552003126,0.4405023895124008,0.08282427801802542,0.39453499126068053,0.37777258040090156,0.47182247206668393,0.21928953113780325,-0.0558246308655283,0.7034963466769872,0.6574571334701048,0.30294392020392175,0.5998271247052275,-0.003700689409525099
Cerebellum_4_5_L,0.4446248142567806,0.6294147434793723,0.5388867794161714,0.37805657193510545,0.34971371417711183,0.45125176213238966,-0.0005876715029777793,0.1463581866248748,0.642196377506141,0.2541527286849977,0.5914431242659841,0.7416450924501949,1.0,0.7100163192943876,0.28368723381936023,0.48031242669109964,0.529925959006574,0.5254125538452296,0.025360641129117484,0.5522200219959134,0.5634022322823973,0.30842873625515943,0.9034601204407804,0.2654556150160651,0.08888314729024163,0.6497506331582446,-0.06981578175887304,0.37227130266100855,0.7076249868792246,0.7718689336846734,0.5946669333391669,0.6325284370891606,0.2683505633527554,0.6178859107202023,0.7890780738426608,0.7902967175574698,0.5686109207751261,0.2709582503153226,0.48240853964189956,-0.0657078706407569,0.6004723646174386,0.5051068944617821,0.2980924581118054,0.544315802145958,0.5248439021543181,0.5054922556911774,0.11634410494603338,0.1557863832451137,0.5303507867536755,0.6879166581761023,-0.1486164366619041,0.3005460521579545,0.5413618072237258,0.8098010287849354,0.62090480593835,0.23893890454346126,0.9161803735932644,0.055787499353931826,0.31144854923127246,0.18970877017499285,0.3531502986042,0.7982089034305071,0.5955005260094683,0.6364574698567078,0.38423038880810634,0.10928421240851474,-0.10237484701164531,0.23201629709898194,-0.29525630505145606,0.8346434417211032,0.5621771722100821,0.22977525972659918,0.45872145167940415,0.8113206268647339,0.10037830269933012,0.23274595746596372,0.6069989454865354,0.154105249284355,0.6448020091334321,0.1317833946380147,0.5189910591610202,0.5313023600402494,0.2557383267701939,0.5889687557461378,0.08405852240979973,0.6657099814236991,0.8408736188122934,0.5666189500794305,0.5848162216805033,-0.0437908605637589
Cingulate_Post_L,0.14117068341666883,0.2975574815933418,0.42027648484739955,0.28290359249268665,0.30676401949834375,0.24567143574733571,-0.11948576005195033,0.1865765798474229,0.42488031449248664,0.1846881361506897,0.42495366356988074,0.7014123185871333,0.7100163192943876,1.0,0.08724653602929205,0.21720991838637974,0.37515511686743636,0.37316709279809473,-0.06668128227981238,0.32268972719921274,0.3627995652123506,0.33514452474743284,0.6092265307037986,0.06455100089647786,0.0951316297493459,0.5303822743839859,-0.212702678177272,0.327620996559047,0.4369917931056634,0.5594653068452972,0.39767923835064006,0.5012275132768557,0.08777040645293331,0.3524082984964201,0.6135763002921913,0.5448503501210067,0.27618371238593054,0.20579508376534517,0.3202238849721729,-0.25350544618962,0.5282858317747929,0.17970831699230874,0.4367992080178945,0.2754639231670972,0.4000073284017464,0.38720842099645214,0.13508995493427992,0.03065229482193194,0.331830740828618,0.4754079271203157,-0.3082813788166704,0.1527817311904652,0.4158624412236627,0.6296702245634773,0.4575800299927907,0.17625723297700088,0.6526419696756047,-0.09956290886086476,0.026627905371185735,0.008469867690127707,0.1558143717831164,0.5886486739686153,0.43248957243391745,0.3850747127954284,0.4627251359839824,0.032213318875697255,-0.08584735030831651,0.316199178192286,-0.3279218770797091,0.5433812678528274,0.5461764614308746,0.15897944784833262,0.15852201895789278,0.6240651292730592,-0.031575467262206086,0.1485462429851673,0.46310663473741565,0.06905031396151846,0.5519868688797407,0.09391383705023754,0.31936520330199936,0.4122915733823229,0.08378392086972541,0.3338788101043516,0.05674338572764471,0.5838344537247754,0.6926856894760453,0.33053242862173354,0.2527613151976917,-0.2597014809770084
Temporal_Mid_L,0.09990005416017123,0.522651151135429,0.08517624169818461,-0.5434128660480174,-0.039249806535481484,0.6666052208937676,-0.00955166619658442,-0.6001888763247858,0.14104732398004954,-0.115004201932437,0.22205919961402457,0.5705851007481312,0.28368723381936023,0.08724653602929205,1.0,-0.04033748230165066,0.12150650272132642,0.003443902654443482,0.3532936677936125,0.18238164045417377,0.1623898775436262,-0.4792246326705567,0.2743180641754499,0.34160637670891375,0.15951453087352355,-0.2727922981883616,-0.21268084141860477,0.20077867458866447,0.6000303522499051,0.14163096869446756,0.281501875404418,0.08028375125001323,0.5826942849911464,0.31252686976932514,0.23169567488406198,-0.01099363368306787,0.1459943132362838,-0.4244603703456219,0.3289982068607951,0.4053906134515075,0.16980543566822545,0.3212827837347549,0.284710664348728,0.37827176245183036,0.6204626261481604,0.5175127519008113,0.252325240457811,0.7523338134833127,-0.24022942592350513,0.28468744973036353,0.6120630801179104,-0.0473938497385552,0.18251276506135766,0.2162960911271641,-0.056661013152941225,-0.4006792483813534,0.1504517378650173,0.24532603277806908,0.015786192037728342,0.5442323589560819,0.40774402477524724,0.0028097959455230656,0.12168603466366722,0.6008710808803488,-0.4199548332265513,0.2787774018272495,-0.23863339076998824,0.24169339153990832,0.2863295753354654,0.6833551612822693,0.014651962874761315,-0.7010523735812575,0.5210612073037837,0.36196432156836544,-0.1413673730111451,-0.14841890539362193,-0.009167601487052696,0.8202048135557379,0.03369334628804743,0.18222009073278125,0.13956184717379405,-0.2093240651014103,0.826866324618415,-0.36289121954833725,-0.3182851050774291,0.44077322841232097,0.1059424019065649,-0.14987140096867832,0.5177785630560356,0.3775470589641162
Thal_IL_R,0.4733704643784944,0.4602687188005377,0.4015834612805037,0.6521850777172621,0.3184766995655317,0.3998198479237339,0.2932661526024334,0.42257811868512596,0.5869764802857205,0.30231172228746506,0.36450166772863696,0.32590797886300965,0.48031242669109964,0.21720991838637974,-0.04033748230165066,1.0,0.43998989077201645,0.50691482641796,-0.12530019867441564,0.39378541933274464,0.5405532285438502,0.30302661340976017,0.5562157241680822,0.30402003620500173,-0.31241522650101045,0.44381966553374763,0.45169879151989256,0.12264447704106067,0.34179916538682364,0.37972709613311884,0.36139701174316524,0.26581379434671404,0.07857777251899163,0.46313704596972555,0.37751314431696,0.6280699352757423,0.7376457437409835,0.4869814028887168,0.44343916257222127,-0.0692754111439717,0.23490376309010216,0.5608449030198492,-0.19636251801985602,0.34324367932692423,0.01972156272069169,-0.0715301942663887,0.1669539900597994,-0.1371120833708885,0.5115238184365265,0.5897339430625456,-0.2023129269132102,0.3843189349557261,0.2306026732608956,0.5196880288839354,0.46274164630211895,0.4124392805961884,0.5335796581143671,0.046996871194957664,0.47620521095693313,0.06250166586054892,0.2742205419928649,0.6253092482217338,0.25545310391426695,0.3520604122513031,0.13047898508512304,-0.059729412375358865,0.08871897628356157,-0.2528492705927129,-0.21323901564174896,0.3204922380892666,0.1576133829286761,0.5957732189533423,0.5413592132436505,0.4684795600994504,0.47097764164315575,0.3806197861447182,0.5368674835798806,-0.14071936808903654,0.27019984716682693,-0.005377890057578384,0.13796305593861818,0.6104743981809424,-0.0657882996411964,0.717291205246577,0.2936217332646946,0.2495066281786307,0.5054626354792857,0.6134366648229841,0.536606804394849,0.006988788403417449
Cerebellum_8_L,0.151356463312237,0.36630651811569304,0.45285852764771306,0.2586651723858563,0.07764584503059313,0.3767988414618812,0.3651452331685385,0.16526153107578884,0.35150778406118377,0.12907998805588683,0.5010367678436793,0.4413060557949807,0.529925959006574,0.37515511686743636,0.12150650272132642,0.43998989077201645,1.0,0.3896269843226329,0.016506918199994596,0.3152740882894993,0.44361495684086527,0.3289976697683403,0.44464628933961997,0.2890982569057952,-0.1098897238017473,0.36657531860391557,0.013353627818576212,0.4402059414917324,0.5043324413757607,0.3318325538308585,0.4408813397433019,0.4402483296662158,0.23989358720262877,0.39574450182396465,0.524087141591482,0.5092225063849589,0.5239874018467776,0.1997012344190404,0.33352129462217156,-0.003851489597488815,0.11362385913494048,0.31753747536190174,0.17421208233128224,0.40429656016202925,0.18773087278530373,0.4624134169441979,0.3068980923655118,0.06195208900305359,0.4634457031371999,0.39479496836151523,-0.07192976771578637,0.13434306616879876,0.4352580670763716,0.5140335378298865,0.3742959378519062,0.22989266261285707,0.5698400960697382,0.032555297511988456,0.4617235843660739,0.15789389284301564,0.39817607233124264,0.4736035199868293,0.1262483002738238,0.23349769678323357,0.2213045753539038,0.2480293385214513,0.07024086537655172,-0.14235953441036647,-0.09994844122969693,0.43597742092122815,0.4439685570649842,0.25486092186977943,0.31797805284073793,0.6346967560091318,0.2240596882334114,0.3971565518539438,0.2393028443224785,0.08222620165624686,0.2243451566520292,0.15235179271828947,0.31343431931830495,0.4757565177165733,0.17363298578857583,0.40509672415248676,0.3702170309596798,0.21111991532237553,0.3734447481250452,0.2943580803504076,0.4927474902578268,0.02663592884967864
Thal_LGN_R,0.5659336914569538,0.4014229549041355,0.5176710134388811,0.386926039736536,0.32377263467005724,0.31646719833772835,0.2500213828583579,0.132713150106294,0.38365430865803846,0.3907749925491046,0.4825747257509918,0.3368039417585951,0.5254125538452296,0.37316709279809473,0.003443902654443482,0.50691482641796,0.3896269843226329,1.0,0.25964145759618695,0.5117774508134645,0.3952709349562862,0.3055924781144525,0.48052007701089955,0.16057097310433602,-0.2120432755399206,0.5743230390358685,0.10102212268012183,0.2311884870773561,0.4054789868504669,0.530997165052846,0.3871948353693128,0.47006638836764003,0.20041122526192381,0.5068831584416957,0.5796299052719631,0.5621404708397358,0.5811642796972346,0.47199961615472374,0.25834025731847066,-0.005418748449216762,0.2726729124494937,0.3819916292679774,0.09955314184076101,0.4067820279841985,0.2986916172550643,0.281117235786758,0.24258468023131496,0.1356207378543829,0.45574487418646936,0.3482872529476941,-0.08776510621489583,0.4350588751907442,0.31490094376299854,0.43083900711097933,0.28415193533473604,0.03561383389306194,0.575235964167428,-0.08742314332398696,0.26311843562961484,0.13559974840698194,0.3265504729184027,0.527653725674728,0.24217845304673052,0.19394747765787126,0.3580614948182119,0.03370112807944044,-0.005463882251038101,0.19944775438023604,-0.10771148081260273,0.41115748476344705,0.23387416289209853,0.3428570016853291,0.2904249576830697,0.5251410933156844,0.3573159266610863,0.0481754722138493,0.5449619782066469,0.04817018868315713,0.3848791717633274,0.25963557081552807,0.017087985966698162,0.4794660166316839,0.03683241336097226,0.4364161647863986,-0.06148397132844496,0.41366001473293074,0.4834837352097789,0.37750976917143936,0.526171270477593,0.07276377779139022
OFCant_L,0.17834658143363447,0.23396159700528055,0.0010130705828879896,-0.4214652870380368,-0.1165682906193124,0.25891728952883153,0.14931182752871996,-0.39331300612330905,-0.2203875896457873,0.05941330216861988,0.2764064205739236,0.028412541019124483,0.025360641129117484,-0.06668128227981238,0.3532936677936125,-0.12530019867441564,0.016506918199994596,0.25964145759618695,1.0,0.24776409692864165,-0.04960377649244736,-0.19379336710146985,-0.01312043624803555,0.007292539928286741,0.12190741998438645,-0.05592885373476607,-0.03416371228322478,0.24748588827557608,0.14832834010036575,-0.032215826664922224,0.15308123139044955,0.19041180993183576,0.3464017117148293,0.13790749870953894,0.11542547567385676,-0.1712254506104502,0.030185111805759723,-0.0014376155573647248,0.2301455976544342,0.4319423692920789,-0.15858212505509794,-0.06813422084087413,0.13619756906217392,0.14718111947126558,0.22815911141353837,0.265935824416436,0.4639000910064514,0.6171704062224344,-0.15771819086255293,-0.14797146351034499,0.587852777313853,0.2927395207676308,0.20259709803427836,-0.09579249442301342,-0.3232685810252507,-0.4429296850427992,0.07871096187944239,0.17546102466875688,-0.10460507744330767,0.35295748644746644,0.36405364396584283,-0.15219045728994404,-0.23799926082293915,-0.04775789102478609,-0.12015201274628026,0.5471267461886042,-0.04436810805512407,0.27372480063066623,0.3491890035720336,0.28248840834618816,-0.15600598255991555,-0.41693723630233737,0.09235519622225902,0.14891186228712486,0.11202893216993323,-0.17008274808416804,-0.10152415675643166,0.47670060142389264,0.0033903018147892084,0.4928269344978178,-0.09694134581473106,-0.2032832046385022,0.3672182055660724,-0.3219893778798878,-0.2929463966594846,0.13845444369526252,-0.1956372131171841,-0.2789059486486798,0.2571228814453882,0.29969640955484406
LC_L,0.5899291583594545,0.3430130188849312,0.24592743461021088,0.20751851980393818,0.13315835719644656,0.2555870035597734,0.316757564116952,-0.0010083357414144714,0.4031664040966462,0.328949348387936,0.37255196974470967,0.38168665983158606,0.5522200219959134,0.32268972719921274,0.18238164045417377,0.39378541933274464,0.3152740882894993,0.5117774508134645,0.24776409692864165,1.0,0.4539556614825838,0.23462415022780608,0.4790595368060553,0.1300657728465914,-0.04653838461522134,0.3880954647923149,0.25645851432726113,0.29517621230387026,0.46942726668386714,0.3850532554614989,0.47670206046475777,0.5932705164686218,0.28378587751210843,0.5357017054479157,0.3949266800252109,0.464291098364319,0.532457531108528,0.4336521324041342,0.31342308521249324,0.07910755086811154,0.22029640078671062,0.42584153256011126,-0.11539377703233532,0.4335629413524765,0.3738019170538515,0.3993320972278052,0.0336885833987407,0.2321320053221349,0.3636821742095763,0.42226048031848856,0.007030558385861021,0.26609760129317905,0.26589630544368104,0.43985349098472154,0.18337473208212077,0.14484985948319942,0.5459650511268017,0.23359937594385427,0.34912025511997374,0.1877096845405016,0.32361239066405556,0.4142808747236786,0.2022394481879116,0.2688310600546173,0.08917466272514726,0.1296308473009214,-0.12111556592223074,0.11230566850378941,-0.17682079971782666,0.4715182234655733,0.2863206724241674,0.16506706929400508,0.4925424495439612,0.573129814818909,0.08336395809355726,-0.03886693832647543,0.37767784635285306,0.11568606917837863,0.38544530076971534,0.2778208782253304,0.15290038235940767,0.2775736367781757,0.18032512670014555,0.37083831554677277,-0.04287505015185401,0.3705003290609924,0.4024695817496123,0.26623190776565375,0.5949342450934446,0.16569451301976776
Angular_R,0.6605965809130988,0.6724437278910023,0.22831012436620743,0.3049026969808565,-0.159989303896975,0.3323695041118227,0.13544315665575998,-0.11815712124697865,0.7410095000867659,0.4085378033445611,0.048761519205461096,0.5071760087233549,0.5634022322823973,0.3627995652123506,0.1623898775436262,0.5405532285438502,0.44361495684086527,0.3952709349562862,-0.04960377649244736,0.4539556614825838,1.0,-0.10684208834162458,0.6331367612534688,0.5584366744566303,-0.37911221708015647,0.15664336656363162,0.3789131573420287,0.32946684526351483,0.37145248098432454,0.45413735142438927,0.8214832863162493,0.20007267712439533,-0.07888300970721707,0.6335641725953997,0.24541905605634246,0.7167589076346719,0.6732693351765778,0.3618664652977132,0.4760995884441569,-0.13603359759641115,0.07200542755711432,0.8689385098533786,-0.2228259928380901,0.8410422585563857,0.12227591165707598,0.2919622342798465,0.09809072442180056,0.08204316641027809,0.7886091942283571,0.58995708176335,-0.32482782687410744,0.41515732295179103,-0.05791097119490556,0.4150719248910216,0.2064725069677705,0.10517397487389327,0.4376563664751253,-0.12505713005103264,0.5045735768437903,-0.09406376716765129,0.008823000994453456,0.3978790419002549,0.2220682687162124,0.3231684937508766,-0.09621712998174681,0.13643206267359206,-0.3978680943095722,-0.24577344664907627,-0.5789993253488621,0.5082004017672695,-0.01647078841817475,0.28131753247777164,0.7413511967067341,0.5724614855011659,0.41115807990978986,0.26652233147064847,0.5032705027189933,0.14684117669993477,0.20874009526377796,0.062397267353173295,0.14588175648878363,0.29132812798128327,-0.08652749950433768,0.49592701586397314,0.16100516972493298,0.48353143174866065,0.6483142891157593,0.6083706869532706,0.6989992634334596,-0.1526746182595984
Heschl_R,-0.05465544470795011,-0.25605449648416334,0.28685017803094626,0.6055893425205331,0.5198116415042184,-0.1502901907415675,0.27877602482147723,0.741521278740456,0.07860050195077681,0.00895143028953957,0.5397468452856773,0.0053830553125296865,0.30842873625515943,0.33514452474743284,-0.4792246326705567,0.30302661340976017,0.3289976697683403,0.3055924781144525,-0.19379336710146985,0.23462415022780608,-0.10684208834162458,1.0,0.12744656647263145,-0.4056006952359479,0.21647524376407454,0.7913905243565057,-0.06462729545668391,-0.08577591350087316,0.1035316806987935,0.25623290523318837,-0.07724007987096108,0.5914183602550132,0.14244226650606906,0.027806232916607974,0.4905431342217698,0.31592252611710386,0.19738369251437016,0.3812689347888191,-0.01058696790478538,-0.1880191025446031,0.29754567111380104,-0.2217177481792672,0.25290726164250216,-0.2429045373369731,-0.020569383491088555,-0.04221509522561304,-0.02444532906981259,-0.41450862639388225,0.18573397277085335,0.19750771530611638,-0.22712198213665757,-0.08312963250765266,0.5669573663779013,0.46425370192245957,0.45108747932595106,0.6434396777566986,0.508447637166471,0.1616864796610099,0.0074039612451891595,0.03706993223882125,0.36527545743046946,0.5282531292416184,0.18172380003265892,-0.004411922758452503,0.7301760298554049,-0.24647418931726273,0.45837355840989524,0.16929525176731422,0.018459241115738705,-0.06771647419929402,0.6361194468531786,0.6364148034758575,-0.21535063492674525,0.2997831641521153,-0.005928012019292497,0.13523638866317114,0.2575057917983083,-0.49069563921687215,0.5087844644673943,-0.08100817130603302,0.2854628696575557,0.5967981522043508,-0.15141947698985372,0.5738138190504969,0.257296525276583,-0.13020864116827488,0.2212216161128775,0.14045947872621373,-0.08655570705275988,-0.07238433080196072
Vermis_4_5,0.526269072236634,0.7299982917904264,0.47338156822999977,0.42603299383356474,0.24659899708784375,0.43293558790558434,-0.1348511338435345,0.11590150650031332,0.791217032731977,0.40361313322118186,0.40167088778245047,0.6774374438482668,0.9034601204407804,0.6092265307037986,0.2743180641754499,0.5562157241680822,0.44464628933961997,0.48052007701089955,-0.01312043624803555,0.4790595368060553,0.6331367612534688,0.12744656647263145,1.0,0.3760216031665426,-0.047922269897934876,0.5052119553526927,0.009681429802982165,0.39346016956631896,0.5807999422464678,0.7847819853210694,0.5425612576855293,0.3841197986539043,0.05326233489562112,0.6488578464318184,0.6361531031721394,0.8222642745083745,0.6176642826794776,0.294232694032007,0.5236470865863533,-0.13526752381666504,0.5621994737629704,0.6552904502236638,0.11108335368982478,0.5853547808624914,0.3730979244773847,0.3134016977214195,0.10791984754683823,0.09240636496609801,0.5019158460038745,0.7758079182371013,-0.25602110533973027,0.5029194801208462,0.30845319673017374,0.7356323889597076,0.568769976513834,0.2497877586722995,0.7886244683316943,-0.10390427761523557,0.37964794342039754,-0.022282536670000505,0.1563391948012426,0.7560747581717987,0.6240260925444355,0.663110531199069,0.2378249457610238,0.07236003219569931,-0.2477628769385712,0.11679128506384885,-0.45830905649594444,0.8183662895322733,0.35872143398373085,0.2875580484699162,0.5802056679733312,0.6641266913654983,0.2048745885051028,0.2497203976923857,0.6464237099811067,0.14400931874382686,0.5009430902386357,0.13424478903595444,0.33590487412086123,0.43496175411018545,0.08854062897913233,0.6279890998199509,0.062090102648883316,0.7272266789578736,0.896959533758328,0.7696793844556897,0.594424370174946,-0.11984650577792812
Thal_PuL_L,0.3625237251800349,0.6257544140191296,0.28138629378994945,0.0020519921921296636,-0.08748433681414662,0.3336758919547759,0.01005435994406393,-0.22774779897169484,0.3851214001835439,0.17095696658181506,0.03559789875455931,0.4530158221753606,0.2654556150160651,0.06455100089647786,0.34160637670891375,0.30402003620500173,0.2890982569057952,0.16057097310433602,0.007292539928286741,0.1300657728465914,0.5584366744566303,-0.4056006952359479,0.3760216031665426,1.0,-0.4391155430433193,-0.11589997114362074,0.2468731905093444,0.19856830147242688,0.3740139847362519,0.3172441811705178,0.46937271055781643,-0.15546256198839306,-0.05976904911080255,0.567149771202435,0.11959532890083374,0.3595522843954051,0.40539984940308826,0.0885174195341895,0.34265062385538614,0.12442321476526196,0.07980950016817771,0.5537898913652487,-0.16008352721768795,0.5247216267757284,0.1072564886815825,0.2791811511594547,0.3012391550412236,0.2900018953026289,0.4576615117766974,0.31274396083700784,-0.07149477912671211,0.38461806470801513,-0.1504453556318618,0.2079041870033214,0.1793760078703914,-0.30313906248906536,0.16718323615433545,-0.36976210443253765,0.43630993550774577,0.04686887482071527,-0.02903525561751484,0.19782549543943817,0.2752421736404312,0.2913244509053282,-0.22535587716698818,0.22186333327216215,-0.31512839408768145,-0.20698549845342873,-0.1885101358709853,0.34718991944704886,-0.1664301572963892,0.006803084416289404,0.44920616728358437,0.34014356741918944,0.5119756044716047,0.5451534762940474,0.2205822410520199,0.38138205845163287,-0.07697643570027381,0.09779629802602276,0.1288616264568547,0.10238665628785662,0.11428551212011885,0.10885016116696575,-0.027209270063021988,0.4208217828796682,0.3450043865938891,0.3758491929729217,0.5839042227155032,0.031909393394465885
Olfactory_L,-0.3138909650170227,-0.2580491921600092,-0.029111323762061422,-0.204791121954959,0.25428182380198455,0.0355962993818628,-0.15750236742917426,-0.00010922630663882193,-0.22806917527656193,-0.3103073262841485,0.19266757357563466,0.0796650785095566,0.08888314729024163,0.0951316297493459,0.15951453087352355,-0.31241522650101045,-0.1098897238017473,-0.2120432755399206,0.12190741998438645,-0.04653838461522134,-0.37911221708015647,0.21647524376407454,-0.047922269897934876,-0.4391155430433193,1.0,0.16418653046179338,-0.46384542215577884,-0.1558505196424838,0.13988722181911684,0.002760717512063859,-0.23488800585673414,0.24747121886344461,0.27812161487722664,-0.20947288269437436,0.23760296383279572,-0.18453500720218746,-0.31595523982974283,-0.22914812489236047,-0.15312618887193413,0.059098427412427955,0.3423763353624858,-0.32483272354037446,0.484115908251528,-0.25045338690167035,0.2626126296681207,0.16317653549627117,-0.1936059522896196,0.0943746777711239,-0.3700227249714351,-0.09791051348380503,0.24157761494772967,-0.2923857624063612,0.4088377586174165,0.06922929304743454,0.07898425209259421,0.033966769415777746,0.12768865454428976,0.1826866237304264,-0.3449511138288487,0.20524297483421594,0.19542542701427693,-0.00676531826986419,0.16737127933555723,0.1155604509933792,0.23084005273631308,-0.06693178187186219,0.0632353226374819,0.5658989979703437,0.25360553457018453,0.14068175928377855,0.37142370576992145,-0.26279360115163436,-0.21488631753751739,0.00589040282433311,-0.5074148906054275,-0.3862107582338311,-0.043865825710576754,0.0562479744398402,0.2672278581526592,-0.09677696344444858,0.20091119651484432,-0.05878324901439289,0.3068167817174855,-0.16678880956348732,-0.10814775277634989,0.014013936963844951,-0.08804248830682089,-0.34115179227895515,-0.25621083709732895,0.11833311502382808
