,Calcarine_R,OFCpost_L,Frontal_Inf_Tri_R,N_Acc_L,OFCant_L,Cerebellum_Crus1_R,Putamen_R,Parietal_Inf_R,Frontal_Sup_2_L,Cerebellum_9_R,Vermis_6,Thal_MGN_L,Rolandic_Oper_R,LC_R,ACC_sub_L,ACC_pre_L,Vermis_1_2,Cerebellum_4_5_R,Thal_Re_R,Vermis_9,Thal_PuM_L,Thal_AV_R,Thal_IL_R,VTA_R,Thal_VA_R,Occipital_Sup_R,Temporal_Mid_L,Paracentral_Lobule_L,Caudate_L,Frontal_Med_Orb_L,Rolandic_Oper_L,Vermis_10,Pallidum_R,Amygdala_L,Cerebellum_6_R,OFCpost_R,Olfactory_L,LC_L,Temporal_Mid_R,Thal_PuI_R,Cingulate_Mid_L,VTA_L,Thal_VPL_L,Rectus_R,Insula_R,Postcentral_L,Frontal_Sup_2_R,Cerebellum_8_L,Temporal_Pole_Mid_R,Frontal_Inf_Oper_L,SupraMarginal_R,Thal_LGN_L,Supp_Motor_Area_L,OFClat_R,Vermis_7,Cerebellum_Crus2_L,Thal_LP_L,Frontal_Mid_2_L,Occipital_Inf_R,Vermis_8,Thal_LGN_R,Cerebellum_7b_R,Cerebellum_8_R,OFCmed_L,Thal_PuA_R,Cingulate_Post_L,Thal_MDl_L,Thal_MDm_L,Frontal_Med_Orb_R,Cerebellum_7b_L,Cerebellum_Crus2_R,Rectus_L,Thal_VPL_R,Hippocampus_R,OFCmed_R,Hippocampus_L,Raphe_D,Fusiform_R,Parietal_Inf_L,Temporal_Sup_L
Vermis_6,0.4992945830437247,-0.0252690335313209,0.2801883368149711,0.0028950194568305703,0.2927395207676308,0.4498396685453156,0.0029205076257169424,0.2437814098873899,-0.10196971387044274,0.476049608998984,1.0,0.251513625214071,0.1674572444552542,0.09296071511040714,-0.277553165009646,-0.4089425544378353,0.44343895494269336,0.26469941320162615,-0.18084537072706444,0.29476652647376556,-0.01551183727197082,-0.04496050939919478,0.3843189349557261,0.23098511754578663,-0.38943445691951845,0.4840008250542364,-0.0473938497385552,0.43409493685128253,0.02797292771376578,-0.2874010397425717,-0.2944637630502004,0.44439907458923117,0.09897072395686005,0.08166926307643174,0.6736238827551706,-0.026271563075506488,-0.2923857624063612,0.26609760129317905,0.4602900384616868,0.40469195778326117,0.09096229074545559,0.11013209414193728,0.4935676235276695,-0.18568869060647739,0.39751238621010176,0.2931137266972688,0.061124026222974644,0.13434306616879876,0.32469731599865886,-0.11426815052317127,0.27293804033864405,0.03149965707493399,0.1160698189332983,0.025916697319662875,-0.2108691135276135,0.1295876454197706,0.25890780065664076,0.09622418861246161,0.5794879462419941,0.321299538747036,0.4350588751907442,-0.12479500954473455,-0.044381446839422384,-0.20689066819257332,0.18861335169320614,0.1527817311904652,0.24899245163937234,-0.07214324253312082,-0.1928222129800999,-0.20434113368659632,0.33490359925783997,-0.36339484125563376,0.40394766439409063,0.20693262779116084,0.13054925894397745,0.15664644285854604,0.27431654973939235,0.3467387765287297,0.3604547488366897,-0.2919964578971437
Thal_MGN_L,0.3040708113748573,-0.20842024709548662,0.5626954764161065,0.47191753750359433,-0.12425469668706204,0.20176148508287262,0.5014816493358005,0.2613502986530676,0.08297552349844464,0.2384993246968528,0.251513625214071,1.0,0.49759936181485814,0.3097137435569904,-0.36633741993748276,-0.2658395886724352,0.5056541078818402,0.6318155128353787,0.10576124095529803,-0.0752412327931798,0.28410611234078853,0.48382258655978116,0.44371145177222593,-0.012502411444453949,0.35977327708605245,0.18581745864918034,-0.22924865781792636,0.5617784149008651,0.34869508032561575,-0.39469267864643626,-0.1162453793637637,-0.11574294705064914,0.5091983091225087,0.21117056687335337,0.46474195814183505,0.3575078555913049,0.017108715158681575,0.39304588055193673,0.30577745958745084,0.2293514513960067,0.45902091406589796,0.0660071231790842,0.2967413224731799,-0.19810745607455293,0.4381524100411625,0.5548268014740261,0.3625234735225841,0.4101714903003203,0.2486916295380834,0.08947707465178435,0.4494380165948199,0.32103460025904546,0.508954324422589,-0.22959450450937477,0.137752016865037,0.055734252219795014,0.056672078065003274,0.5457541332683834,0.20999441590473422,0.0829020922643422,0.6389101919630484,0.0921078930972711,0.2506470596083291,-0.11627288848106758,0.3122712709315419,0.46489242544892817,0.4226028176297618,0.47108935507205496,-0.37309693327313787,0.16017425922815226,0.2330456388813554,-0.3223586993921073,0.45542592479640015,0.6741501314136634,-0.06604177592029467,0.5579797004405411,0.41454913920778624,0.5575622644457044,0.3967444482910647,-0.15492553946171608
Rolandic_Oper_R,0.33822672834749606,-0.1359074446843941,0.8906023977050397,0.25297221292540534,-0.4174553859993579,0.5682752606945776,0.4433542430144972,0.018379429196520296,0.0697337837995604,0.19182875972940933,0.1674572444552542,0.49759936181485814,1.0,0.018436335856429967,-0.4837546922028029,-0.2909401826954358,0.4151234093660932,0.5017938930797181,0.36908484225753696,0.23025018444361386,0.14912974513145366,0.21764505542807347,0.6400911309333313,-0.054592232836915985,0.3130319117327057,0.11659446549683933,-0.4228837724942169,0.6006854071816081,0.4118205297924922,-0.5205589820157909,-0.14583018594936004,0.07024608135298842,0.531664583747507,-0.11968160528090294,0.6048182996192947,0.7096621968143175,-0.12419440620382427,0.19159107593630956,0.5703299826639442,0.3649245101507471,0.38464310118259926,0.250728369144289,0.18327706234092658,-0.39399264457864736,0.824080605193337,0.6600369683616076,0.3000567398949656,0.3155343107659903,-0.12514049334954627,0.07436946417074561,0.45869642579269365,0.10790150506295759,0.5505354948523382,-0.5123784143880177,0.07248194207708755,-0.05234519035307742,0.10219354863916202,0.7116850196382788,0.4564170557514539,0.25016418739247787,0.3247731329037154,0.09359856569689903,-0.29896527431665126,-0.22988514215954434,0.3530227076172773,0.30910014837952654,0.1742582954266631,0.4160563436289404,-0.5281423238194295,-0.0741469609314031,0.27538850139336246,-0.46887215375387237,0.5670635262273469,0.6162737614956859,-0.30428685755099033,0.37478379808195983,0.38176638004343794,0.8121139388653504,0.47515456192819305,-0.29034082378399784
LC_R,0.3782181447825002,-0.32887113841697124,-0.006758792208142905,0.11642377616601196,0.21898589732793716,-0.08822790572794204,0.20486110027748547,0.4247072852396203,0.2733347355958489,0.20486910377492762,0.09296071511040714,0.3097137435569904,0.018436335856429967,1.0,0.00876774310268027,-0.1310899218497439,0.28817471430931413,0.4999955662491037,0.0077519835618473105,0.03386672171150509,0.27984229424705337,0.09935686250566325,0.23104716162612648,0.04925956826283905,-0.04323180639051236,0.4024536350351561,0.3833402852163603,0.3238541815915607,-0.06898726594821267,0.09832319850492145,0.21038963551692771,0.26832802525284866,-0.08000097838103774,0.11414156485300374,0.14428434868551668,0.017491854227894805,0.10074213208287318,0.684169572999411,-0.02788009160169089,0.07771655695981679,0.5080675090736378,-0.2568170587817048,0.42642072092453864,0.12720388307428404,-0.017336855884290993,0.4185729572438873,0.331744229157423,0.28546044675965,0.49717698483063333,0.2914632130254568,0.23492354620111303,0.5186014567449667,0.48242476516263955,0.2634241619310412,0.02370621100143523,0.5353847114422554,0.3499302451864573,0.13561209238153288,0.04717903297623938,-0.02920617955298733,0.3097905695573777,-0.004052288618375937,0.4904635893695321,0.0004798268824433636,0.12388094298266208,0.29873406972496114,0.17936989324520372,0.1564886136694892,0.10839558937082835,-0.039898080447072645,0.20705969590137235,0.03960981119113578,0.23128719689688013,0.21246941704219577,0.2906717583307204,0.3568986252347892,0.18607406925775552,0.15407557999278176,0.43860930900526107,0.31869714492678064
ACC_sub_L,-0.13176217642729382,0.4011506492004308,-0.5804427976915496,-0.2585048858753487,0.4818844359971845,-0.36834451278960634,-0.08514874588846827,0.012298787921106202,0.5373508862765269,-0.18710766517393246,-0.277553165009646,-0.36633741993748276,-0.4837546922028029,0.00876774310268027,1.0,0.6762304718106092,-0.2999625921131986,-0.13644892165226025,-0.17429017615357684,-0.11855761319322602,0.023499101372763773,-0.13668686553743567,-0.18564498531860896,0.33150983818398116,-0.0791907122262633,-0.1402197764480619,0.5247211125469973,-0.5260321594668403,-0.03327422979864437,0.875613844983133,0.6287589956542298,-0.06529897198116268,-0.33339287313534505,0.05489041534698904,-0.5501793145414254,-0.36023490684328113,0.09643512905082013,-0.020655514890976893,-0.3982322179078851,-0.33445750401924207,0.01365852049345693,0.019964942158219614,-0.11568194949126911,0.5999047446398151,-0.46937292615488824,-0.3323188012058014,0.2383956856110891,-0.013880020751934516,-0.04469036956652669,0.42609280772873126,-0.33535124866257576,0.14676081468306587,-0.10666546459957378,0.4942975225259812,0.18183020687260087,0.05489787902361425,0.18859837102511068,-0.24695103318519307,-0.3558949751981384,-0.21135255309681633,-0.05723551252061759,0.14750790138674508,0.22899451840286744,0.5110765422662285,-0.32627426153121547,-0.33818485009243304,-0.12393323248764851,-0.13079994232528006,0.8539613470244367,0.1590163543461015,-0.2294630669903712,0.7762843408105851,-0.3113002108644242,-0.28994410656939407,0.289288399807631,-0.01696046849533248,-0.06641955928206895,-0.4652604698574571,-0.25512782779336535,0.6276018426197937
ACC_pre_L,-0.3863774542783687,0.45309693282032887,-0.4099264257815045,-0.1448229355527867,0.3491890035720336,-0.3373923914860058,0.1102213685922735,-0.35149167053068164,0.5028639835027143,-0.35873776287895354,-0.4089425544378353,-0.2658395886724352,-0.2909401826954358,-0.1310899218497439,0.6762304718106092,1.0,-0.34171692109011387,-0.15828729980076625,-0.14883076676631893,-0.2182319763419026,0.03135743121514826,0.17156681934310158,-0.21323901564174896,0.2581889888465906,0.23212045079981486,-0.5122849889455905,0.2863295753354654,-0.5190555167811711,0.2828223825408057,0.7620038526436765,0.6539774218266318,-0.32943003335011756,-0.013951474678516314,0.19839441232226293,-0.6698336498780653,-0.3230035114770553,0.25360553457018453,-0.17682079971782666,-0.49154926704683666,-0.35523508831620354,-0.10730009636389859,0.08013385237419784,-0.3125708465254797,0.5575203892521885,-0.41907376750613723,-0.34163943397616436,0.3272973142364458,-0.09994844122969693,-0.23843025175618243,0.472091167783141,-0.48450381301570067,0.07090300420772372,-0.13366060465779064,0.29113904377306876,0.17633851130587702,-0.14606572219092553,-0.03746008527340274,-0.031875883032921444,-0.525966288114481,-0.3197694985288092,-0.10771148081260273,0.07090523727874286,0.09998425689778788,0.4744645304038763,-0.2514117822631192,-0.3279218770797091,-0.05022498986971045,0.1449666962080931,0.7256208678517487,0.27047911250190854,-0.3748492814011098,0.7093371776982164,-0.329832787987895,-0.12669897669418678,0.14757622093661188,0.03637511909464613,-0.020412713544657207,-0.4595873794456827,-0.42948665692448956,0.594127744300079
Vermis_1_2,0.5548434350241327,0.0039173092619239095,0.45460084975055076,0.37505203786630936,-0.032215826664922224,0.0908918513707993,0.48641839866026504,0.38751919117537975,0.21435201923464817,0.4748380552498488,0.44343895494269336,0.5056541078818402,0.4151234093660932,0.28817471430931413,-0.2999625921131986,-0.34171692109011387,1.0,0.7120765858792512,-0.11608631373677333,-0.05544167711605948,0.4403497122243608,0.3600667422891109,0.37972709613311884,0.08457687675727892,0.21344901652694775,0.4853595297991828,0.14163096869446756,0.7625402281170915,0.4530955663562612,-0.27040178526627695,0.03759043851058208,0.0447721729738379,0.4929463097678514,0.37803394104839255,0.6272971610362825,0.16391311530141842,0.002760717512063859,0.3850532554614989,0.2891510605371106,0.40671836214920953,0.5835050585022966,0.3185678483651969,0.65803352758833,-0.20165374449006823,0.3887585231199129,0.6801755928930407,0.46393128212862983,0.3318325538308585,0.162794018720625,0.3431208682797342,0.42805967002146916,0.5134885833267339,0.6404959172706877,0.03181391719727161,-0.031668934771003764,0.0949124897540186,0.24916294947713935,0.4689636673703193,0.30086729465760614,0.17890232316199722,0.530997165052846,-0.015012998386609659,0.2798397034507581,-0.0663447843525659,0.6959057555379548,0.5594653068452972,0.6837492350509667,0.4408860305900256,-0.20441719110672704,0.24222296504778323,0.2731202442394765,-0.2507944871134309,0.6718515546805518,0.6325105810959873,-0.16726538896136525,0.7179089116176184,0.5506460142277547,0.5579980457157036,0.608896664530415,0.07132710651887735
Cerebellum_4_5_R,0.49666760720673303,-0.10160382486770338,0.4455838215234105,0.3414988627926235,0.07871096187944239,0.06177398005930017,0.6698782173233007,0.4783850873759979,0.5028099662392507,0.3528646347762314,0.26469941320162615,0.6318155128353787,0.5017938930797181,0.4999955662491037,-0.13644892165226025,-0.15828729980076625,0.7120765858792512,1.0,0.10370698960371515,-0.07649579919361212,0.46831790363130604,0.45731550129867804,0.5335796581143671,0.22787468431570945,0.3685426539681262,0.3409817441896724,0.1504517378650173,0.6785489638851063,0.4614460156904506,-0.09287095462371339,0.30226208237599844,-0.06046035823225375,0.5253630583606267,0.2898917845100694,0.4751396472496503,0.29248557471546177,0.12768865454428976,0.5459650511268017,0.21788745839069898,0.41996469662224556,0.8122075759394186,0.14694653196741103,0.5772097081858976,-0.03376801054823255,0.4002884827486589,0.7187070242260276,0.7275303361018983,0.5698400960697382,0.3077382725312529,0.4721733098626295,0.4966173957513547,0.6303996985821871,0.8247332123128293,0.06979321319424012,0.1434364600206144,0.21358565627772869,0.4725860272211611,0.676928525280274,0.13225949231342307,0.04221501268967929,0.575235964167428,0.19732121822650703,0.4515662253742575,0.02760433331644787,0.5162779004586369,0.6526419696756047,0.5491061864169604,0.6048796748934944,-0.05656833137646914,0.3449034899605403,0.26387118313672364,-0.09785124149988245,0.6551261731816839,0.7910622136801504,0.11347267331762899,0.8522268869327351,0.6233989689509507,0.6478039215844589,0.5930457113250422,0.26726004727660657
Thal_Re_R,-0.01577972106529226,-0.4163176581214132,0.2828132634483336,-0.12126944252580892,-0.2929463966594846,0.25593241586931376,0.007152592161617675,0.06295178939897957,-0.004104155952906343,-0.1019486477148486,-0.18084537072706444,0.10576124095529803,0.36908484225753696,0.0077519835618473105,-0.17429017615357684,-0.14883076676631893,-0.11608631373677333,0.10370698960371515,1.0,0.16799760201994784,-0.12262235730816791,-0.10573486798711416,0.2936217332646946,-0.02124726845938924,0.16022076089206724,0.0035167138797677685,-0.3182851050774291,0.07322385548044637,-0.1767108684591621,-0.24046269480420196,-0.12251387608212187,0.02215644402220632,0.09086455190000324,-0.5558688878751614,0.11724930529992394,0.35863371822378215,-0.10814775277634989,-0.04287505015185401,0.29884942607166676,0.07605957376737528,0.07363570955767178,-0.14118974636292023,-0.15148953071800186,-0.19470695345662917,0.29205914855108306,0.15689981675282988,0.002399980720859226,0.3702170309596798,0.18440456389985876,-0.25982993133866095,0.29732838337409434,-0.019248520519719165,0.15580059586704698,-0.35723570678237676,-0.0743981966811584,0.05549045781872878,0.12912265758001878,0.2006023864302354,0.1524395295519159,-0.03381212998255745,-0.06148397132844496,0.4946650426985806,-0.17720169577479092,-0.3034326530882455,-0.13902499423675985,0.05674338572764471,-0.2816019707277386,0.01609774945334469,-0.2971534318591086,-0.14210689535189094,0.16882477532473014,-0.3596213817957914,-0.01986316350362512,0.0778306934637159,0.14991832958221987,-0.05981476320543589,-0.0543387546231042,0.30873156553696735,0.09215343167769019,-0.2384840076582535
Vermis_9,0.39495556559924816,0.03082031765501985,0.2612563395632414,-0.19951511630611066,-0.03416371228322478,0.6129380982801254,-0.15597246991099817,0.171598889277449,-0.07444042581191505,-0.06998942616789303,0.29476652647376556,-0.0752412327931798,0.23025018444361386,0.03386672171150509,-0.11855761319322602,-0.2182319763419026,-0.05544167711605948,-0.07649579919361212,0.16799760201994784,1.0,-0.14291695094973553,-0.3688960748017588,0.45169879151989256,0.007804464317269488,-0.4051666274771495,0.33504555599425495,-0.21268084141860477,0.03002695835067058,-0.16346705201443223,-0.17263109421822495,-0.06575696901161004,0.6581938641528824,-0.2198272459934038,-0.4885649335601245,0.2910579689180781,0.1541713491890121,-0.46384542215577884,0.25645851432726113,0.6470568419916755,0.21056344300371013,-0.009514606657332253,0.04141633000826622,0.17592768186679503,0.0004231203839945516,0.4272988274133229,0.05701192501393288,-0.20483056329209443,0.013353627818576212,-0.05101102485487173,-0.11307710353796915,0.322196386055965,-0.16781166168342293,-0.04873891339247774,-0.2091896618743967,0.04050303155590588,0.13182794799709194,0.12409967006246461,0.0727871610240351,0.5564478821230944,0.21010499982079228,0.10102212268012183,-0.035782686200217344,-0.2852471023804147,-0.009010030655944763,-0.1416437078258923,-0.212702678177272,-0.3233919421689782,-0.2513202420593983,-0.17719226407863628,-0.6918250555590297,0.4052243814901679,-0.178227079973789,0.280496165379685,-0.0868922452684853,0.007964800409299705,-0.28777297275549707,-0.07769316139078182,0.32116902616098586,0.13431414645027948,-0.2467180342133569
Thal_PuM_L,0.25798068617237946,0.24023080467671223,0.12004452646537181,0.050732254205412976,-0.03540207536448181,-0.2738168192678985,0.20835823056796887,0.3215581374536382,0.16574147217125243,0.3002713079429086,-0.01551183727197082,0.28410611234078853,0.14912974513145366,0.27984229424705337,0.023499101372763773,0.03135743121514826,0.4403497122243608,0.46831790363130604,-0.12262235730816791,-0.14291695094973553,1.0,0.1768022374874949,0.30852079975466373,-0.062178062092535784,0.3357090228546307,0.3837463098061509,0.4136945746201945,0.43763108405902296,0.39744027955136385,0.07388702864245635,0.21857518455666963,0.027366808690995097,0.09650010917162957,0.1749542880740236,0.24362489968883264,-0.028820449389002065,0.18402326177765702,0.28583924681536643,-0.0756245896053724,0.018256099446823718,0.5079994793605256,0.013921807283320825,0.3100429001757757,0.1569350929953368,-0.022243740122174838,0.43803788157827017,0.2692323013072587,0.16732624215245498,-0.06562522778451842,0.39245995473433487,0.20541386838082196,0.6102879595131933,0.5005393828430652,0.3334319317838975,0.17514873968778455,0.23936607093568693,0.3729217405435087,0.3445877988140021,-0.08431556008218188,0.21549745946394938,0.34158619821121594,0.005180178651469034,0.35384069497234677,0.22040694898178229,0.5033623353107218,0.38937246427369704,0.5887923318917777,0.15295948039442497,0.10405110535279868,0.2631804284117505,0.08215620609442169,0.16784853508387296,0.3978673825018937,0.25795462216709825,-0.08607872984854625,0.4667607596710055,0.3053801979699234,0.2708274596592275,0.4508927989307974,0.3357176542842254
Thal_AV_R,-0.17484619174334334,-0.1090299199392207,0.2228016528578023,0.5061739992039761,0.046327555562453014,-0.1374298256511455,0.6278899445667971,-0.11081610458533586,0.3016928798784711,-0.04785996059679417,-0.04496050939919478,0.48382258655978116,0.21764505542807347,0.09935686250566325,-0.13668686553743567,0.17156681934310158,0.3600667422891109,0.45731550129867804,-0.10573486798711416,-0.3688960748017588,0.1768022374874949,1.0,0.014751786557895134,0.07400941148688223,0.4949747528367039,-0.32709612839854535,-0.11561847118534922,0.28399126316369994,0.511075616330273,-0.036719865856506495,0.17478893191652253,-0.5509449388919139,0.6407799687712686,0.5160559357622395,-0.03566186679036677,0.13703623156004968,0.33320784641422474,0.08906152964029308,-0.198829079701737,0.16108552282784022,0.2734016440134416,0.13328839156989,-0.015036809159900792,-0.09580243839044715,0.039244236988030444,0.2972364583797489,0.5251999276673828,0.07160587883095802,0.02391925160244718,0.36611876935140353,-0.06668841862073349,0.15415942406499372,0.3744929830742448,-0.15948593789710397,0.09353468940657564,-0.3154777115095653,-0.006504160278738667,0.38448757852216886,-0.2898545239674463,-0.21302651952784699,0.29514000061518414,-0.13723267103161998,0.18521210460642487,-0.05075966290266518,0.25204114122959925,0.4575918942340378,0.3759508849466461,0.6166989318811746,-0.036833150758144334,0.5223193340312595,-0.3036859933559042,-0.000819110111552336,0.19872816397224868,0.6328577625552163,-0.11883376842497717,0.5593842185372925,0.30402279536074917,0.17570055272423082,0.0898607109629178,0.12598904519791476
Thal_IL_R,0.6282667406384166,0.022744795010998898,0.6521850777172621,0.014673651132703936,-0.12530019867441564,0.5812053662535069,0.3048426703495458,0.36139701174316524,0.2742205419928649,0.3552286477095839,0.3843189349557261,0.44371145177222593,0.6400911309333313,0.23104716162612648,-0.18564498531860896,-0.21323901564174896,0.37972709613311884,0.5335796581143671,0.2936217332646946,0.45169879151989256,0.30852079975466373,0.014751786557895134,1.0,0.1669539900597994,-0.004235623203881071,0.4959401884972401,-0.04033748230165066,0.5295539768842,0.3184766995655317,-0.2023129269132102,0.06250166586054892,0.5146833969314082,0.13047898508512304,-0.2528492705927129,0.6134366648229841,0.4124392805961884,-0.31241522650101045,0.39378541933274464,0.6450307104549463,0.3256197915433009,0.49012104662122585,0.193048297743671,0.46313704596972555,-0.0692754111439717,0.7219189358545234,0.6229089675745645,0.36450166772863696,0.43998989077201645,0.12264447704106067,0.1600065639441711,0.5115238184365265,0.34179916538682364,0.5196880288839354,-0.14071936808903654,0.005676673120977642,0.256091054650691,0.44343916257222127,0.6104743981809424,0.6096438501412696,0.2984517028009311,0.50691482641796,0.22325850508208356,-0.0715301942663887,0.006988788403417449,0.25545310391426695,0.21720991838637974,0.1826620731655341,0.2437280110932016,-0.18530243849481715,-0.19636251801985602,0.47620521095693313,-0.24080044239678544,0.663422050069952,0.44381966553374763,-0.059729412375358865,0.37751314431696,0.4015834612805037,0.717291205246577,0.5897339430625456,-0.0657882996411964
VTA_R,0.14351831148534488,0.011897644768308836,-0.0754930117173327,-0.1270072463433028,0.4639000910064514,0.01581221672820064,0.18217327823042226,0.20773039736714788,0.4188141092070923,0.27780296951853867,0.23098511754578663,-0.012502411444453949,-0.054592232836915985,0.04925956826283905,0.33150983818398116,0.2581889888465906,0.08457687675727892,0.22787468431570945,-0.02124726845938924,0.007804464317269488,-0.062178062092535784,0.07400941148688223,0.1669539900597994,1.0,-0.07538127587567425,0.04737540246984203,0.252325240457811,-0.0660052222151734,0.042580030578092114,0.29357651724682526,0.40595013521669454,0.03824717343920678,0.10736476909875031,0.07117991798331302,-0.06675117868414493,-0.2553394844686171,-0.1936059522896196,0.0336885833987407,-0.03427011278751986,0.11001667557426123,0.24798881835205278,0.26532374185448077,0.21909346910745145,0.18190933217740723,0.02761847200031806,0.027204669154568425,0.42377197790329474,0.3068980923655118,0.31887859682469916,0.27028428674557836,0.1141225665599573,0.18603378569726467,0.15722561041333014,0.38068577187451874,-0.16753862652506496,0.11172159105736523,0.3792560552216463,0.1322409317395488,0.015836960635671617,-0.16511673819605696,0.24258468023131496,0.37017332086362326,0.20854259364545205,0.06692673161307512,-0.10164682918140629,0.13508995493427992,0.1177508930050402,0.11524160393581528,0.3316429306156252,0.22740050966022107,-0.02171269121871947,0.12572839358451926,-0.009540207014437202,0.12146494689307855,0.4789674880375065,0.3233839821372257,0.2886339445859893,-0.07685975468286635,0.005792359232186397,0.3275829879371013
Thal_VA_R,-0.2564596241355755,0.04743623291527183,0.23403030070556902,0.30843652367779817,-0.290743984510562,-0.26511918092844866,0.4775061736166564,-0.03688337457778428,0.19747135833459653,-0.14711934235146906,-0.38943445691951845,0.35977327708605245,0.3130319117327057,-0.04323180639051236,-0.0791907122262633,0.23212045079981486,0.21344901652694775,0.3685426539681262,0.16022076089206724,-0.4051666274771495,0.3357090228546307,0.4949747528367039,-0.004235623203881071,-0.07538127587567425,1.0,-0.3138538613509763,-0.1429843247634052,0.22744174158705374,0.5212017078458436,-0.05923706218476669,0.1873588670418884,-0.6104159546324509,0.564163665946358,0.26655845716405363,-0.0949147093923966,0.19020800326206927,0.33834692736507355,-0.033638601875422475,-0.16811123732726846,0.007781154892946367,0.31085796807498645,0.05105071335311462,-0.11808354817880076,0.07258726757746388,0.019023129870400696,0.22833384446268937,0.3956447292735284,0.20319844827098543,-0.1292366024387662,0.2792807444585847,0.1288088385706768,0.3014971491115396,0.40383984038710485,-0.1613130211605969,0.2383413941359878,-0.18386566944702162,-0.04259191323607243,0.48152355794783214,-0.3894373068307077,-0.11110896310143631,0.08558771998570175,0.19475704900512839,0.2580554959954221,0.06376445875869134,0.30864706525312624,0.414538086759436,0.2900707807177602,0.5547705827894337,-0.07402654756371942,0.4714553486417609,-0.21585424247699175,0.060426789675631816,0.13302566967092966,0.4644154808471836,-0.17924314136174727,0.4718510889713588,0.2912598368732184,0.19560658975543965,0.009201253559842694,0.13660268995366223
Occipital_Sup_R,0.791320932553253,-0.07787951691513495,0.19243621465406754,-0.149423177888597,-0.008343682911035767,0.22728433953288849,-0.14804383342792662,0.674540860139159,-0.024584922790368335,0.57516258114017,0.4840008250542364,0.18581745864918034,0.11659446549683933,0.4024536350351561,-0.1402197764480619,-0.5122849889455905,0.4853595297991828,0.3409817441896724,0.0035167138797677685,0.33504555599425495,0.3837463098061509,-0.32709612839854535,0.4959401884972401,0.04737540246984203,-0.3138538613509763,1.0,0.3895181897358253,0.5253558855753194,-0.15407474363697027,-0.1951933894152314,-0.10215057247494151,0.7238597004440033,-0.27822373866088573,-0.20675792910520382,0.6539882077886102,0.014197988525358241,-0.3622308959985019,0.39606044559130266,0.4369618064543469,0.24251487557868343,0.3931796409885355,-0.03613481939627643,0.6451720084597026,-0.039874328704223395,0.27656421566432476,0.5024734290854215,-0.0030191853512114147,0.3071897333181281,0.2949401078910419,-0.006409863736765628,0.5278954902995122,0.4336076228705091,0.38748707935083565,0.2588309252183222,-0.16021255630305806,0.5709201902225411,0.481645183958578,0.1463113555649867,0.6111009343342578,0.433735798289627,0.3344717309650884,0.04855174168988864,0.23718575803920489,-0.049418743653574904,0.30753412517893014,0.2024006116638794,0.25712336626190235,-0.20051508468317095,-0.12830491896624863,-0.28260358454202156,0.5549293736640873,-0.22887491082949657,0.5060239770741736,0.005333236905793049,0.08093244931535302,0.18960424528799125,0.20838348196278436,0.4081069101325931,0.6945866846508297,0.01602328428058723
Temporal_Mid_L,0.27786642670730516,0.27939522750511686,-0.5434128660480174,-0.21118174560284955,0.3532936677936125,-0.5051786454946197,-0.05992328367629074,0.281501875404418,0.40774402477524724,0.3209119439962106,-0.0473938497385552,-0.22924865781792636,-0.4228837724942169,0.3833402852163603,0.5247211125469973,0.2863295753354654,0.14163096869446756,0.1504517378650173,-0.3182851050774291,-0.21268084141860477,0.4136945746201945,-0.11561847118534922,-0.04033748230165066,0.252325240457811,-0.1429843247634052,0.3895181897358253,1.0,-0.06631406261149118,-0.039249806535481484,0.6120630801179104,0.5442323589560819,0.2010868335271104,-0.4199548332265513,0.24169339153990832,-0.14987140096867832,-0.4006792483813534,0.15951453087352355,0.18238164045417377,-0.518706964629775,-0.2866694392800583,0.33103320997908264,-0.011068144921930673,0.31252686976932514,0.4053906134515075,-0.48807129628922125,0.10669696575875086,0.22205919961402457,0.12150650272132642,0.20077867458866447,0.5687382506639453,-0.24022942592350513,0.6000303522499051,0.2162960911271641,0.8202048135557379,-0.06900209464962404,0.4517217746322574,0.3289982068607951,-0.2093240651014103,-0.23776018865228074,-0.11148402807865306,0.003443902654443482,0.045947834705998135,0.5175127519008113,0.3775470589641162,0.12168603466366722,0.08724653602929205,0.3085169207866998,-0.08398252494615842,0.6252809825993978,0.284710664348728,0.015786192037728342,0.507133540796022,-0.06643679161008649,-0.2727922981883616,0.2787774018272495,0.23169567488406198,0.08517624169818461,-0.36289121954833725,0.28468744973036353,0.826866324618415
