,Thal_PuM_L,Frontal_Med_Orb_L,Occipital_Mid_R,ACC_sup_L,Cuneus_L,Vermis_10,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,Parietal_Sup_R,Angular_R,Frontal_Mid_2_L,Putamen_R,Paracentral_Lobule_R,ACC_sub_R,LC_R,Precuneus_R,Thal_PuI_R,Temporal_Mid_R,Cerebellum_10_R,Cerebellum_4_5_R,Thal_IL_L,Vermis_7,Occipital_Inf_R,ACC_pre_R,Cerebellum_10_L,Thal_VPL_R,Precentral_R,ParaHippocampal_R,Cuneus_R,Thal_VPL_L,Thal_PuA_R,Cerebellum_4_5_L,N_Acc_L,Thal_PuM_R,Parietal_Inf_R,Vermis_9,SupraMarginal_L,Cerebellum_7b_R,Frontal_Mid_2_R,Vermis_6,Paracentral_Lobule_L,Heschl_R,Cerebellum_Crus1_L,Rolandic_Oper_L,Raphe_D,Occipital_Inf_L,Insula_R,Thal_MGN_L,Hippocampus_L,Thal_AV_L,Frontal_Inf_Tri_R,Postcentral_R,Supp_Motor_Area_L,Cerebellum_9_L,Temporal_Pole_Sup_R,ParaHippocampal_L,SN_pc_L,Vermis_8,Cerebellum_8_L,SupraMarginal_R,Thal_LGN_L,OFCant_L,Insula_L,Thal_PuA_L,Pallidum_L,Lingual_L,Thal_LGN_R,OFCmed_R,Temporal_Sup_L,Precuneus_L,Thal_LP_L,Caudate_R,Amygdala_R,Fusiform_R,Thal_MDm_R,Frontal_Inf_Oper_R,Cerebellum_9_R,Thal_Re_R,Fusiform_L,Rectus_R,SN_pr_L,LC_L,OFCpost_R,Thal_MGN_R,Rolandic_Oper_R,Cerebellum_7b_L,Cerebellum_6_L,Thal_VL_L,Hippocampus_R,Calcarine_R,Cingulate_Post_L,Temporal_Mid_L,Temporal_Pole_Sup_L,Amygdala_L,Temporal_Inf_L,Thal_VL_R,ACC_pre_L,Red_N_L,Cerebellum_6_R,Caudate_L,Thal_MDl_R,OFCpost_L,Thal_VA_L,VTA_R,Thal_MDl_L,Thal_VA_R,Angular_L,Olfactory_R,Occipital_Sup_L,Cerebellum_8_R,OFCmed_L,Lingual_R,Vermis_3,Thal_IL_R,OFClat_R,Supp_Motor_Area_R,Cerebellum_Crus2_R,Heschl_L,Frontal_Sup_2_R,Postcentral_L
Precentral_R,0.4290025428898086,-0.14516486992971384,-0.05537469904756295,0.4878477644147539,0.017155467044950513,-0.1616132231688404,0.12802239556518644,0.0988871811600104,0.1681578700699613,0.23350857165984026,0.7763579462632765,0.6942078473732927,0.7615568996831827,-0.030430126346297735,0.361138932146063,0.6917284273370264,0.3767064520600614,0.19346593682584953,0.4087888597187181,0.8289864971451862,0.32481064692157746,0.04668638626000612,0.13021611578077202,0.2750748470446113,-0.06295869720398536,0.6171688362998234,1.0,0.7822464660258447,0.1659141133987281,0.4263541951730555,0.5322861040089086,0.7646595607059308,0.3257513250681556,0.5291966542803971,0.28332337633589827,-0.1182691138183335,0.5456538945503601,0.1672905337444239,0.7879233973084867,0.10678809418982427,0.7119419828713289,0.5901111308685248,-0.20715786111029097,0.2769989952847236,0.6369347888151685,0.08682961195299028,0.45169249309063847,0.5701645466266232,0.8290206228790106,0.19720000823955222,0.5586914790839886,0.7040605588119582,0.8777405288562001,0.13767867353760332,0.07483818899224615,0.6994782421986941,0.19314836481262185,0.03765052592232452,0.4786521618938792,0.41578954160591436,0.599678662496846,-0.10927682895578925,0.3026087406832424,0.4283253448617964,0.5357897985365805,0.40064414001208826,0.47990926262507433,-0.08028920459829764,0.2120135697094896,0.6623578169262069,0.37072919314998565,0.7105498019017802,0.3972327289170024,0.6161022043287221,0.6174613727913625,0.5461611005409645,0.28140102127134653,0.129515077532342,0.5242960372740227,-0.08916886456043202,0.3236705141127685,0.3781017063211243,0.36181833784176753,0.523417555685931,0.6187853991710798,0.34598571382796156,0.30203511857897847,0.5953569752506915,0.8023155168877363,0.3553336754856149,0.6085537476513916,0.037850731448843454,-0.0017976571109159477,0.27370656377024083,0.35686295688898145,0.7061049841999851,-0.052100437566395735,0.08633339716532218,0.39842008017963254,0.6250598328438977,0.4889486887819823,-0.04418219853444019,0.5994123589669164,0.2018958945316633,0.5019842390376578,0.5276341836779175,0.2997658858397913,0.40034559823705074,0.14420113221005937,0.32453377599864536,-0.03358427901869387,0.5102704528495747,0.8722953868774189,0.4985056100270666,-0.05905001473314444,0.6915698497307824,0.1525795726438994,0.34108447221936555,0.784362960904602,0.7927507503661027
ParaHippocampal_R,0.31281261887249123,-0.22576446655269553,-0.05275265639908327,0.2808907682269912,0.004953500051497158,-0.14096200095821315,0.23006606470778704,0.21432950815214738,0.15796106500955742,0.26403826925298157,0.6707897243169089,0.6948037788797872,0.6813660026483835,-0.08164952765521145,0.4579523067152513,0.6557689782760535,0.43409842014243344,0.27418969220647454,0.5724721616124705,0.8382266281484928,0.17778171164535003,0.19067173363099096,0.16119932860589078,0.20442912431514415,-0.1271322139073246,0.5833917951274703,0.7822464660258447,1.0,0.19701803902345724,0.3147012448462968,0.3949796231962811,0.7399000884735432,0.43984096045303567,0.4843681868768004,0.24044193972660746,-0.08695070039491785,0.43295427975188844,0.09652416036766834,0.5777515279357467,0.17460386568448188,0.6520362202676075,0.7097885399514585,-0.3390651901922539,0.06630969173374121,0.458627104305159,-0.06501232860975745,0.5192023322405135,0.6627639552622665,0.7157466211832267,0.07716968216297214,0.6126874084655051,0.6678192955733998,0.7694143011176995,0.006828790179879668,0.15857458438452926,0.6943148518091502,-0.05323772004861686,0.0015180952722036501,0.4579285283345978,0.37775108635577115,0.4204916239537253,-0.08792171875594713,0.16322556620623585,0.2970388041358732,0.5309586630624406,0.24215370925194227,0.43106307017526113,-0.03290222342030415,0.012585522093913826,0.6174232348924809,0.34083471952479133,0.6026757064996868,0.3637562239983971,0.7327275185839323,0.6142863107932406,0.5595064106010773,0.22291152900922442,0.28377886870860025,0.4679408816666333,-0.1623783402315325,0.012043363001754468,0.45843846682602957,0.5607115628372179,0.42866241169895275,0.6365243379085209,0.26893713447619466,0.18070845939169142,0.47523688681661713,0.8326860358847679,0.3206650918762663,0.5344974399339104,-0.12110821106666567,0.06830404259074288,0.19817288552732618,0.27311646357018443,0.5676152552335793,-0.20601146798574496,-0.052712569681820365,0.45268771551834036,0.44843002647931285,0.3201843928593261,-0.30405290645004823,0.502720392590399,0.04679557203532229,0.3363149721082444,0.4257431133256966,0.263222068891496,0.4171370714701806,0.20929036092796083,0.17970243656437324,-0.12231662388618937,0.4634447059455449,0.8567032309295204,0.5365531261538744,-0.24095466567090174,0.6470776578625441,0.14501661803601426,0.2037428522463631,0.6181028645921177,0.7514821388332692
Cuneus_R,0.39329137903030303,-0.23384593033670242,0.8678037962373271,0.1413112309253041,0.8603486966634387,0.7201303797354769,0.19308709659183798,0.3106892104362878,0.7869630786384391,0.8689385098533786,0.16839944819443128,-0.04872390769461287,0.39011322059082143,-0.06361052529853016,0.35814796800579146,0.6915539575539704,0.28225750931829285,0.5308677540876799,0.1436722670776676,0.34276113513316037,0.38337092968759595,-0.041135198349528924,0.6348157074094318,-0.4638609564165968,-0.10375139435528258,0.5797504874884234,0.1659141133987281,0.19701803902345724,1.0,0.6387735068599736,0.317052904195301,0.5051068944617821,-0.08537746582941466,0.4899573121118687,0.6435423933710753,0.36972772398892767,0.46112095698042815,0.06134192325805251,-0.1263652932436121,0.4388465139550957,0.47485784760276206,-0.2217177481792672,0.1398874659882456,-0.12551852151107468,0.18554986661608602,0.5263805463349127,0.36941562369590975,0.23499993977586842,0.20363893553225487,-0.22750223626198404,0.28021490154985274,0.6603259005978007,0.36782768648150754,0.3377086153981255,0.4347660702228141,-0.1533993401860101,0.28905564327470706,0.4560663007218913,0.31753747536190174,0.552129621437239,0.41561305437132007,-0.06813422084087413,-0.05150811177271734,0.5101654510346154,0.043652485033625774,0.7506090353753613,0.3819916292679774,-0.012394870057038153,-0.03191531350781869,0.6386225045673875,0.4040756917471294,-0.1780268727258889,-0.28541979177800436,0.48459492407991656,0.13413936661442102,0.6371632938825198,0.5294234802144998,0.02277668865202679,0.5471979467367005,-0.08969412681920794,-0.06027871599733353,0.42584153256011126,0.12234930220840298,0.06321440691795034,0.20208112704453787,-0.2712546725608164,0.6765741276201725,0.14118370301194705,0.06703654148916564,0.8402899568250467,0.17970831699230874,0.3212827837347549,-0.006619244704798383,-0.19448092283384805,0.2633442971658139,0.16490367115671084,-0.5392227535492681,0.45181087413483906,0.6436730293182451,-0.1139100007931381,-0.0814250166975485,-0.05411584740423004,-0.06473776582608334,-0.005705941799433354,0.23199358816476148,-0.2915841342873824,0.7241745421057951,-0.2245980280170953,0.8818563327283545,0.17685127840906073,-0.003758550206092318,0.7449951623068752,0.09279570642243044,0.5608449030198492,0.1839021589089775,0.45725741024475475,0.5699613213544283,0.12993276715429175,-0.01973896125148293,0.5164530718849362
Thal_VPL_L,0.3100429001757757,-0.1123089617472381,0.553607892827764,0.46470320066348375,0.6194176993904081,0.40138848760851736,0.1888328987855643,0.18402838725744136,0.6310556934302489,0.6335641725953997,0.33448447773827994,0.35159298778098985,0.46747830699158427,-0.1695117459913107,0.42642072092453864,0.626924715144906,0.28122068034482467,0.375250349205387,0.1116785565878073,0.5772097081858976,0.2752359575770748,-0.030662134636075273,0.42597504978104445,-0.407870863111646,0.03863678290789918,0.6486719846610768,0.4263541951730555,0.3147012448462968,0.6387735068599736,1.0,0.5344580310678677,0.6178859107202023,0.15681773329747603,0.4816266594027534,0.6005130961298407,0.17592768186679503,0.3753389570602543,0.06152587844207979,0.22972308772752617,0.4935676235276695,0.5133973025646454,0.027806232916607974,0.24344542129599236,0.16251302158109135,0.48984077533734316,0.49316829435929566,0.33511333216759925,0.2967413224731799,0.5521800010508523,-0.3020513677243156,0.25908075641162215,0.6266651855210988,0.47396905614433577,0.41413492206095315,0.49022709116582236,0.19975847662958182,0.36613019785527773,0.2828377885590136,0.39574450182396465,0.5170435227544523,0.5443681822332839,0.13790749870953894,0.22609624841124715,0.5717832271880674,0.4306710994588106,0.7735035094270957,0.5068831584416957,0.049540546747322285,0.18486423479234132,0.6136347933336973,0.30317360121690723,0.135016211184298,0.05266283876073946,0.38526837175536116,0.38684242253391776,0.5304934816722797,0.4916831645554152,-0.15148953071800186,0.6292832471956769,0.029406033906520836,0.12824647947369666,0.5357017054479157,-0.05942702232704619,0.30901987858792485,0.18327706234092658,0.019137490102658743,0.6499247507125224,0.43282425527292356,0.4085542298523466,0.7800294895480007,0.3524082984964201,0.31252686976932514,0.2647703669432824,0.2034466930827429,0.3217589633337145,0.34797061618099073,-0.3125708465254797,0.5856859780451321,0.5062250327060601,0.24675191019069329,0.3209764066824254,0.08522374904552052,0.15771110997014426,0.21909346910745145,0.5523451633949112,-0.11808354817880076,0.4693561853762817,0.05447278785557987,0.5680177197327297,0.42878762292759287,0.11303452087474257,0.6705924342773575,0.35919433935055833,0.46313704596972555,0.26850655171365584,0.5384751762868704,0.4203652387233669,0.38831575432561494,0.37331114755347156,0.47139468065786005
Thal_PuA_R,0.5033623353107218,-0.27756254160693583,0.10887367481620865,0.4647562128281755,0.043109044494657224,-0.048353886850757886,-0.11142767420007735,-0.052629826593337474,0.21849676524041656,0.2220682687162124,0.35524292920962935,0.4646104431698096,0.6872702153971383,-0.2762754960067956,0.12388094298266208,0.6037920218091023,0.21922928558560373,0.14151014703983442,0.24180838791326364,0.5162779004586369,0.14266402269856604,0.06374573318095572,0.08413125521396397,-0.1526466921196998,-0.2996289840471865,0.6388254214313835,0.5322861040089086,0.3949796231962811,0.317052904195301,0.5344580310678677,1.0,0.5955005260094683,0.2985841142077545,0.6057790484393609,0.18601474273245236,-0.1416437078258923,0.4504556686069224,-0.15361605398617406,0.2965469501722922,0.18861335169320614,0.6542304633477973,0.18172380003265892,-0.19647120168887397,0.0006621250217231828,0.4164140684023369,0.3534748014128926,0.276871765363012,0.3122712709315419,0.5841638476721028,-0.155248827327669,0.3931313506869206,0.5380421489807298,0.452566316908467,0.051549577895373545,0.13163046034522938,0.24143429253702478,0.35941846492689794,0.19242286941275863,0.1262483002738238,0.2616765036184653,0.4490067431216897,-0.23799926082293915,0.06946652888030674,0.4992148669555518,0.39290926996730047,0.27906408100970215,0.24217845304673052,-0.32412326231391186,0.07683047140691791,0.6744349786590756,0.02717362002960385,0.4020041029069596,0.28217796708413034,0.4438475108784104,0.5841481502930339,0.48145439825764863,0.38353161627738047,-0.13902499423675985,0.4582355428281009,-0.14438656459414542,0.3166044749200428,0.2022394481879116,0.14949187810641765,0.36076334622730827,0.3530227076172773,0.28345150047277545,0.3169050495563633,0.8259970687151821,0.5173318342297681,0.3875689469022573,0.43248957243391745,0.12168603466366722,-0.19092675174011772,0.35433739096678024,0.3578951937335343,0.7327188630696921,-0.2514117822631192,0.2518771695143499,0.4790891710649459,0.5450696256531277,0.6074469618926135,0.09251289042867258,0.5732272137184138,-0.10164682918140629,0.7828327542738259,0.30864706525312624,0.34186055410405924,0.07644403619291729,0.15228699737103124,0.21833609398911966,-0.005732299505664221,0.26829567831218126,0.48919385698864104,0.25545310391426695,0.01560201106327065,0.46217241235209955,0.1607261596825784,0.32101061897919836,0.27202947970867597,0.5049685391539649
Cerebellum_4_5_L,0.5572359000901413,-0.1486164366619041,0.229201784326237,0.44441144759782303,0.34011969435274236,0.04893661314460182,0.37227130266100855,-0.04560517812830224,0.544315802145958,0.5634022322823973,0.5313023600402494,0.5138597924079807,0.8281490032281581,-0.00957330953113727,0.5668593833293242,0.8511271331704918,0.37214123046683334,0.17188663411376617,0.23670274839448036,0.9161803735932644,0.45125176213238966,0.04530499458082162,0.15982850681559266,-0.10237484701164531,-0.15663831121120422,0.6402642505551193,0.7646595607059308,0.7399000884735432,0.5051068944617821,0.6178859107202023,0.5955005260094683,1.0,0.28392879550320305,0.6069989454865354,0.5946669333391669,-0.06981578175887304,0.6364574698567078,0.1497429331356061,0.48647654866794027,0.3005460521579545,0.7604909493965031,0.30842873625515943,0.03563847550729798,0.18970877017499285,0.5388867794161714,0.2793131585068736,0.3110373645118188,0.582297960890572,0.7890780738426608,0.04090882257449287,0.37805657193510545,0.7902967175574698,0.8098010287849354,0.10037830269933012,0.2541527286849977,0.5413618072237258,0.3571418497162104,0.10277526770068696,0.529925959006574,0.5303507867536755,0.7076249868792246,0.025360641129117484,0.2683505633527554,0.6657099814236991,0.49620592466052255,0.5848162216805033,0.5254125538452296,0.10928421240851474,0.2557383267701939,0.8408736188122934,0.48240853964189956,0.4076969417443075,0.12078801720685926,0.5889687557461378,0.6448020091334321,0.511072731842093,0.46929139107125173,0.08405852240979973,0.8346434417211032,-0.0657078706407569,0.2148787456913347,0.5522200219959134,0.23893890454346126,0.5189910591610202,0.4270022267758533,0.2980924581118054,0.6294147434793723,0.6004723646174386,0.6497506331582446,0.561232255407372,0.7100163192943876,0.28368723381936023,0.1317833946380147,0.23201629709898194,0.6253257400184145,0.62090480593835,-0.29525630505145606,0.3562667867628047,0.5666189500794305,0.34971371417711183,0.4433492393719824,-0.1553656528263203,0.41947175092238387,0.11634410494603338,0.6085178268282971,0.3063152418464974,0.5906295500994264,0.2919710410566938,0.45872145167940415,0.5054922556911774,-0.0437908605637589,0.5686109207751261,0.7456441183090277,0.48031242669109964,0.154105249284355,0.7653003960188366,0.31144854923127246,0.5248439021543181,0.5914431242659841,0.7447946991762141
N_Acc_L,0.050732254205412976,-0.24408471120215997,-0.25798293204521117,0.14923155836870192,-0.2730184684925783,-0.3593854761203979,0.029341997535837314,0.08434196975837144,-0.08157584407594991,-0.07345158152276876,0.3314194273385839,0.5357678687570092,0.30254657786247047,-0.24365549461011965,0.11642377616601196,0.2539582351724116,0.08029669966682816,0.04512433164017494,0.3083925786152515,0.3414988627926235,-0.2665317567058751,0.16392807684179075,-0.017910870979616276,-0.017212241437974597,-0.17675488660946473,0.23612980156007035,0.3257513250681556,0.43984096045303567,-0.08537746582941466,0.15681773329747603,0.2985841142077545,0.28392879550320305,1.0,0.18963606983171166,-0.02065356086131419,-0.19951511630611066,0.027615593501334555,-0.16740079670518188,0.23690129950660288,0.0028950194568305703,0.2840372375490114,0.518777605788618,-0.31178224128017684,-0.06339629365199018,0.28420965969854367,-0.11009465778884693,0.2331282014388366,0.47191753750359433,0.4430002410132358,-0.2587714526289891,0.3641550939372379,0.22423887715866753,0.2162980391601842,-0.13450851608316258,0.22284370680535281,0.32835146865668186,-0.0698298511987106,-0.07371337239976287,0.11332471583784626,0.052744456755686966,0.032243298526633594,-0.14701729272907363,0.08380300993336642,0.07034199328049044,0.5732258227806805,-0.05605324679282627,0.22455464479505458,-0.355765186000972,-0.07216885267465602,0.25759786586687916,-0.25647744016432017,0.43089703590885425,0.5835203646805524,0.3069356577663976,0.43865049758199365,0.18710632986158587,0.008882063276107625,-0.12126944252580892,0.10433334197578527,-0.20825234850328345,0.11737422798221021,0.17763015129412205,0.34960064928538187,0.17676817682588844,0.25297221292540534,0.2547499971212194,-0.12468052541793348,0.3701464465692976,0.5542728906588851,0.06882638590029662,0.2703662963268462,-0.21118174560284955,0.0802931129647906,0.47462936740673,-0.023938935161952786,0.23010495280349993,-0.1448229355527867,0.019480155261344615,0.1840931480061734,0.4132024638182117,0.40127117368088405,-0.07049850633629207,0.38573911514058606,-0.1270072463433028,0.30742355540432176,0.30843652367779817,-0.059497504108006666,0.5913981104238492,-0.15000923296128105,0.10938228784342353,0.015788636805377884,0.0758520173409666,0.41314526517200956,0.014673651132703936,-0.3035898515626101,0.2542676912834647,0.07355303219871417,0.15725015722294755,0.2425150591766246,0.2716943946235005
Thal_PuM_R,0.7788859893013869,-0.2514395056136981,0.35785078417030236,0.361442523504714,0.3022336718419239,0.11147875553158278,-0.0564165747341332,0.1427562288619452,0.47059993361473895,0.5032705027189933,0.537075415065188,0.354679254773357,0.6178847552647225,-0.09382684577482918,0.16440609379016993,0.6588260967232996,0.3184255376850607,0.3907263693645688,0.3098967248167505,0.5871550320890072,0.36971845936677683,0.21326910933567061,0.2609955934985489,-0.05016974628262444,-0.19832698180415562,0.6812478182592628,0.5291966542803971,0.4843681868768004,0.4899573121118687,0.4816266594027534,0.6057790484393609,0.6069989454865354,0.18963606983171166,1.0,0.4451018248468035,0.06898190126469268,0.35909164157500817,0.015105401422076285,0.33487464940756273,0.2798007104297873,0.6421339834962693,0.2575057917983083,-0.16798586603949447,-0.03750650728356535,0.40464729740178584,0.2636847619999981,0.4121983967236368,0.48675975481847816,0.5224964468457355,-0.10247224382715771,0.5102776730890858,0.6988000140214553,0.5379669610937057,0.21275290344013953,0.15320121435174433,0.22361502551754503,0.2574139245232259,0.3861447836529732,0.2393028443224785,0.5102204364582744,0.43015211639730294,-0.10152415675643166,0.02301543281801419,0.6199300897245864,0.2801308929110097,0.38280309820141856,0.5449619782066469,-0.19386242234163314,-0.07655074287659827,0.7057895041146849,0.3772876401358952,0.37962614814700046,0.15788877423955497,0.6278951278586355,0.4943477443519219,0.5772771285742364,0.3463781040691306,-0.0236416737234015,0.43990213440516235,-0.05171396166607587,0.1679178327209677,0.37767784635285306,0.21212849771713238,0.06326555430974473,0.415007599525004,0.11677590891410937,0.392840904888283,0.6642544330634658,0.5459672942079691,0.4469773553909259,0.46310663473741565,-0.009167601487052696,-0.23647946927010197,0.09960048844650858,0.21238403893332003,0.6622364900627019,-0.2722775572111395,0.2292020320370957,0.5447038352051073,0.4857612222991058,0.2939020366363799,0.11671191961710746,0.5861882512377741,-0.06201068278361966,0.6070846123341521,0.2655610704864429,0.39451949072571835,-0.05774962574437532,0.3617428987210163,0.1776760049065445,0.024090384860024794,0.4249706246025285,0.5142409527886213,0.5368674835798806,-0.010016179504025117,0.6316043656562387,0.20928287167647155,0.2368757028139346,0.2993310057438997,0.5524914830003353
Parietal_Inf_R,0.3215581374536382,-0.060329725578542756,0.6143986548055421,0.1582510365517021,0.6920971585270399,0.3444985852536495,0.3948583829676985,-0.03986285918744482,0.8957991787399451,0.8214832863162493,0.2330835221621603,0.04864613155008137,0.37489149575466263,0.1313111259960078,0.4247072852396203,0.5550301835507477,0.2763546026446595,0.31161124027722575,-0.140090516504504,0.4783850873759979,0.4218257729613935,0.045162891737432515,0.25260630993148264,-0.3328521907033999,0.050709718618156735,0.43216233598309295,0.28332337633589827,0.24044193972660746,0.6435423933710753,0.6005130961298407,0.18601474273245236,0.5946669333391669,-0.02065356086131419,0.4451018248468035,1.0,0.171598889277449,0.23624364740515652,0.3001623663705025,0.11325512130498915,0.2437814098873899,0.3609830308421603,-0.07724007987096108,0.32470946766829994,0.15702088300005662,0.23642753541959555,0.24810375145504834,0.12491172383680171,0.2613502986530676,0.36886928109170347,-0.007579416386775703,0.0743806658223639,0.6634024490744912,0.3893666410419624,0.2946058407698944,0.2225627464154568,0.16761700234523438,0.3286474509605632,0.23532562039027513,0.4408813397433019,0.746487733335041,0.508077791213426,0.15308123139044955,0.1847859946724407,0.4809162640748705,0.11242204411076033,0.6662934147407514,0.3871948353693128,0.2715113305884537,0.135251826298433,0.558245469220073,0.5364246058247593,-0.14597759464322826,-0.14770965013888768,0.2675340518403072,0.2918556357882314,0.34027894686558086,0.3277559543789051,0.06295178939897957,0.5997104078334679,0.08300611866519203,0.04495333205134906,0.47670206046475777,-0.09377177576418567,0.24270345767400128,0.018379429196520296,0.017737834477809244,0.6154578701580946,0.12397986218009949,0.19942443908406027,0.5548089030784441,0.39767923835064006,0.281501875404418,0.14049684366524948,-0.07243864969095207,0.3509738642417471,0.21473127016325888,-0.35149167053068164,0.4115720065257647,0.32228235067891375,-0.08036750799094021,0.12266077003401417,-0.10631739452273635,-0.007599078997678767,0.20773039736714788,0.2207586841902785,-0.03688337457778428,0.4579432430216744,0.07940011222171102,0.5718308841294115,0.5613952104993791,0.004854325742204424,0.49965228578756476,0.27778220110563595,0.36139701174316524,0.3222118238286182,0.6813474814947863,0.3348497415346765,0.26366338355047025,0.23085093463140116,0.2784231061609277
Vermis_9,-0.14291695094973553,-0.17263109421822495,0.5659108816447427,-0.04785101073462469,0.46142004987673296,0.6581938641528824,-0.05101102485487173,0.6129380982801254,0.13161475385522092,0.3789131573420287,0.0727871610240351,-0.15597246991099817,-0.05605486211163434,-0.048633770300425996,0.03386672171150509,0.04904337901001923,0.21056344300371013,0.6470568419916755,0.1144740918854908,-0.07649579919361212,-0.04388974164757935,0.04050303155590588,0.5564478821230944,-0.009407844512702943,0.30220152602111366,0.280496165379685,-0.1182691138183335,-0.08695070039491785,0.36972772398892767,0.17592768186679503,-0.1416437078258923,-0.06981578175887304,-0.19951511630611066,0.06898190126469268,0.171598889277449,1.0,-0.05778726524329586,-0.035782686200217344,-0.1356773339216027,0.29476652647376556,0.03002695835067058,-0.06462729545668391,-0.033391194705125686,-0.06575696901161004,-0.07769316139078182,-0.04475999333602829,0.4272988274133229,-0.0752412327931798,-0.28777297275549707,-0.10755801276733211,0.2612563395632414,0.09775217932026325,-0.04873891339247774,0.5192517087000792,0.23406136826081422,-0.3213097983762712,-0.19877199879615431,0.21010499982079228,0.013353627818576212,0.322196386055965,-0.16781166168342293,-0.03416371228322478,-0.13067666061760885,-0.1667972412655614,-0.18125858036434062,0.33946608445305043,0.10102212268012183,0.007964800409299705,-0.2467180342133569,-0.0043964108449116995,0.12409967006246461,-0.18100235719905147,-0.14554677528064525,0.32116902616098586,-0.19691614690937456,0.3765659359870604,-0.06998942616789303,0.16799760201994784,-0.2171355580777811,0.0004231203839945516,-0.27038810197746377,0.25645851432726113,0.1541713491890121,-0.16101209220909482,0.23025018444361386,-0.6918250555590297,0.22989692536184383,-0.29739403867858083,-0.0868922452684853,0.39495556559924816,-0.212702678177272,-0.21268084141860477,-0.005194380520507708,-0.4885649335601245,-0.44522950149690504,-0.06834005287315437,-0.2182319763419026,-0.05090494786623446,0.2910579689180781,-0.16346705201443223,-0.3068854228143945,0.03082031765501985,-0.17337766290312764,0.007804464317269488,-0.3233919421689782,-0.4051666274771495,0.12408626426842245,-0.23014135526363175,0.3756751959305331,-0.2852471023804147,-0.009010030655944763,0.40495063603579673,-0.17799419249420326,0.45169879151989256,-0.2091896618743967,-0.031075025763913487,0.4052243814901679,-0.23084277350563573,-0.20483056329209443,0.05701192501393288
SupraMarginal_L,0.5779022802542471,0.1130642530334382,0.159709279945642,0.4352858299833652,0.33749606509728775,0.17837051683645788,0.12461109391651622,-0.11544119662802944,0.29349369682154575,0.3231684937508766,0.31338254992672643,0.2242184401514071,0.6325512623008135,0.10766674278304438,0.43506970408033213,0.6904242426321633,0.038389824564071535,-0.10453392096514721,0.13925944003781435,0.5287804689283647,0.5711580005250493,-0.0676141140361314,0.11471171564951708,-0.02176219035238196,-0.04876394679428774,0.33960383968092545,0.5456538945503601,0.43295427975188844,0.46112095698042815,0.3753389570602543,0.4504556686069224,0.6364574698567078,0.027615593501334555,0.35909164157500817,0.23624364740515652,-0.05778726524329586,1.0,-0.0353063860486688,0.4361865339689469,0.09365920854703871,0.5490362358367622,-0.004411922758452503,0.15924380848840888,0.274183441419167,0.2749634337912057,0.4191772890144884,0.07843145911459515,0.17747075221418326,0.4636770555698599,0.027486528655300622,0.12621251583145665,0.4775421578641586,0.7170011185286008,-0.008857450229882177,-0.0053722030752976725,0.31454107892658417,0.43384004601033865,0.07500279513724467,0.23349769678323357,0.05951791414572703,0.6002128979723371,-0.04775789102478609,0.3029604733459939,0.5359858363791069,0.21100176372314258,0.48771982313098966,0.19394747765787126,-0.003203839749403419,0.48665830834441254,0.6160260393064148,0.4342336049017467,0.33316898097814274,-0.20392361162683625,0.3187123636468312,0.3100265146890387,0.3597276666929104,0.4719454976459654,-0.039579890029118193,0.6964528628841833,0.03797290973025248,0.31567967778322203,0.2688310600546173,0.19054199286955936,0.26273372779667253,0.2717414793061913,0.18148559249865764,0.5513616311641846,0.4481957768367447,0.22540216709886565,0.3896716800514236,0.3850747127954284,0.6008710808803488,-0.04577451515070032,0.13682639657444728,0.6581032511262066,0.41030846349504446,-0.0655586538645772,0.3368896344510999,0.40296049318750676,0.22234013501903555,0.1816755700133347,0.008984122537492157,0.13718480618323828,0.07223533793086959,0.42485683154229786,0.12841813278464187,0.8398864203654401,-0.06907622724791236,0.5875517688408779,0.24212319294697576,0.08284853257296028,0.40004418292241484,0.4439050123955365,0.3520604122513031,0.3606257944526322,0.2962309681222251,0.17563290301886877,0.4813994215853823,0.33454355562739846,0.7288453819299846
