,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_M,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_MDm_L,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,VTA_L,Olfactory_L,Thal_PuI_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuM_L,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Hippocampus_L,Thal_PuL_R,Vermis_3,Cuneus_R,Thal_MDm_R,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_R,Calcarine_L
Hippocampus_R,0.5259003900918048,0.4885756137523913,0.41893782478871383,0.6238746720871466,0.047884340493669644,0.7913905243565057,-0.10585981984224575,0.14301417859109813,0.45384130096012787,0.25071955444527844,0.0805287751544462,-0.03747312572565897,0.5743230390358685,0.6201504673502632,-0.0868922452684853,0.64426328637207,-0.027503352813418862,0.5542728906588851,0.0778306934637159,0.7882282586498689,0.5706727727044107,0.5978260455945928,0.2126343317084187,0.6243968635173512,0.24459256619827982,1.0,0.5505920628443581,0.31677247776289996,0.5705682232454988,0.4165270009885624,0.20693262779116084,-0.28994410656939407,0.005333236905793049,0.689287961724514,0.6509397017750206,0.17243790806928685,0.3486938783410685,0.18263085157452102,0.4157421315264077,0.020538580525012683,0.08014383070476236,0.6325105810959873,0.5887524969611001,0.1820901210639122,0.6162737614956859,-0.024157847230791573,0.4085542298523466,0.6638939883946086,0.19942443908406027,0.23683055876572717,0.4644154808471836,0.4088172439920545,0.5929035854012455,-0.25467990197013557,0.6853570685900758,-0.1942585582970297,0.3774697936861377,0.7359766756134535,0.621757665367161,-0.03823978710865616,0.22559278916865666,-0.01593742425103345,0.6634792312028024,0.21246941704219577,-0.18862861470889253,0.540687963356313,0.3208081956111431,0.2981832887459475,0.16418653046179338,0.3915480069419287,0.5096735725699686,-0.0524916767749369,0.25795462216709825,-0.2727922981883616,0.6821144112857727,0.5303822743839859,0.21397246279799037,0.6046426517019413,-0.1844125269663941,0.6741501314136634,0.8134800444725585,0.415499662683496,0.8538595697198644,0.06703654148916564,0.6878767008412955,-0.1832355455440374,0.6328577625552163,0.045105391271631184,0.40022102734773707,0.42977649726876727
Cerebellum_10_R,0.4646234997917147,0.11074250028280819,0.702929897358164,0.762422938342442,-0.14691506911656443,0.6015929470352531,-0.11137236770592676,0.45947590402287375,0.6904721190988389,0.14793822664205541,0.15457185324894002,-0.06858864995650453,0.21972797652919313,0.38491839384073967,0.1144740918854908,0.4698415822958098,-0.41672899149438947,0.3083925786152515,0.18251924735672187,0.5248574587127705,0.2740289305261711,0.8130106653473953,-0.26945148827849197,0.573457854521826,0.04947615781116126,0.5505920628443581,1.0,0.43980945158177437,0.391163286121618,0.1797972692174777,0.2963345681065031,-0.47118205454617135,0.02863693455257065,0.17599469794465714,0.3649094759467832,-0.13223003962501156,0.4723975651369797,-0.003450567856643106,0.010617227364660238,-0.139735204039264,-0.1994497835230196,0.33000225686823764,0.2658140895995672,0.2521157438722327,0.7764661532313554,0.09915849327015294,0.1116785565878073,0.37299121834099586,-0.140090516504504,0.6058721376499275,0.1222950027748641,0.14973507448120799,0.22961534138236422,-0.4779818643401697,0.3833207622773581,-0.45938621052292145,0.5459043488092605,0.2977397889661981,0.39017713322784814,-0.20082410109777807,-0.009862970651995475,-0.24348952304415644,0.4543375883232901,-0.09845856627273003,-0.4313661374571678,0.6693966610067925,-0.022294374195910245,0.3186513904349682,-0.047896159750316324,0.1090935107310092,0.13039663058101386,-0.2676381223492553,-0.004440480140425377,-0.42453134172658424,0.4837811481728336,0.26519340510503125,0.3484135691046715,0.4733518137902952,-0.24142115993010893,0.38128809739834935,0.2741738482273566,0.2778815992317743,0.4301708100520778,0.1436722670776676,0.275200846273673,-0.3454585860280407,0.2720195211095758,-0.09014142645529995,0.026406968955393354,0.2680578655926923
Parietal_Sup_L,0.3676171699787085,0.34244266587106953,0.421015594961605,0.4275802013545338,-0.2697421822996444,0.07860050195077681,0.5795429407031908,0.6387340774097703,0.3579194711871556,0.6074020423704665,0.3959714661331542,-0.1629029165572312,0.38365430865803846,0.6788371245819738,0.19993864858401622,-0.09976632742265477,-0.18849690567021976,0.11380439781230142,0.09528791170564077,0.6126792161613221,0.27467111937853284,0.16956847822422844,-0.21724788082449958,0.8087736979902838,-0.12285257647850735,0.31677247776289996,0.43980945158177437,1.0,0.8453663618074057,0.48731408312892993,0.47561039813807326,-0.4145979938923713,0.8174257710284016,-0.023563664906030405,0.5963762233939247,-0.13769515957823286,0.4818596202858311,-0.14105244067741873,-0.060822222137098564,0.265672628713615,0.30818472875867636,0.624486194538448,0.3378040986966828,0.23200236257214127,0.45534682242437746,0.7410914556295456,0.5579416194821413,0.05217112743120173,0.4995190972003482,0.36438499709182504,-0.07686669113569737,-0.14005792243445214,0.03854326926456618,-0.4092639654451084,0.27459133077396414,-0.4491283256635002,0.8210385560653288,0.015785730072530004,0.8128948969064353,-0.37668814746818313,0.5596870597956849,0.31808128602286406,0.17390199508757662,0.3762607851418169,-0.26617270692179007,0.7645214775336259,0.563014226992194,0.043409270909566526,-0.22806917527656193,0.5257910167198301,-0.11872287765899268,-0.20963601351312858,0.41925527896106957,0.14104732398004954,0.6040275400560005,0.42488031449248664,0.48247930561851565,0.7519838407759911,0.3549153764228451,0.447056854248749,0.3427968772765848,0.4742951985044854,0.33506675117219076,0.8317988972838128,0.3056444620364486,-0.13055932028644246,-0.03404468265856754,-0.008870481463887598,0.12653458828804476,0.7618552204300149
Precuneus_L,0.3660690291504793,0.5939804917704306,0.3067846792693062,0.4227239109028029,-0.26903199027952474,0.2212216161128775,0.3582425126542448,0.38467190841677484,0.261338316226878,0.4984958167381127,0.3126966501113809,-0.09715145105386437,0.4834837352097789,0.894406927426446,-0.0043964108449116995,0.12488269324066033,-0.08466685243905189,0.25759786586687916,0.039023663181754265,0.7714168507066655,0.4666385069312884,0.21758607885709866,-0.07163279510356375,0.7902170733625532,-0.10241627585045933,0.5705682232454988,0.391163286121618,0.8453663618074057,1.0,0.5842649628472485,0.42748291594565524,-0.4467545405573747,0.6464617373758798,0.2312469455913783,0.7200285222630705,0.07777142023785741,0.3572457654973625,-0.20170784811272355,0.02630016554570236,0.30453244856863476,0.4606237062800116,0.808048825170464,0.6055017361595326,0.26362880111946824,0.49522792098800567,0.48583381134604003,0.6136347933336973,0.30036816556256835,0.558245469220073,0.11617710594609808,0.2151730494211375,-0.046881336988853155,0.20141763512775232,-0.3963743476371007,0.48695210894311314,-0.4102540980720526,0.7671364229212699,0.3173025249533438,0.8992560520163132,-0.4201808170990759,0.4883386509012548,0.3262231177848441,0.4631827083789854,0.37080709776737153,-0.25166624353556244,0.6965683356416227,0.6809073852872894,0.13530405802878065,-0.08804248830682089,0.5990238914032723,0.04205513696428694,-0.1962642601442509,0.5432244702595586,0.1059424019065649,0.6792900683702943,0.6926856894760453,0.37339931607127896,0.9028904048075854,0.2685082095255014,0.5584372743925734,0.619721816798478,0.4119188354629493,0.5910395897806091,0.6386225045673875,0.5264862881275421,-0.13095078259667317,0.2387645858803782,-0.01248330387115163,0.3011477319744637,0.7622831767589966
SupraMarginal_R,0.4952353951899202,0.14928964242579554,0.14580966241531346,0.5462821683624605,-0.1769531899481705,0.18573397277085335,0.45737366576527316,0.4746952163455874,0.4536291800279249,0.5125930254575158,0.386450359216543,0.08087698525998466,0.45574487418646936,0.4571085706923819,0.322196386055965,0.17182972214096018,-0.2580404936555373,0.052744456755686966,0.29732838337409434,0.4952202648306158,0.3299654903084109,0.15660338607079619,-0.12863648420433685,0.35590301336127156,0.03419580857173577,0.4165270009885624,0.1797972692174777,0.48731408312892993,0.5842649628472485,1.0,0.27293804033864405,-0.33535124866257576,0.5278954902995122,0.11199670254624702,0.4031369620852221,-0.0670614471348073,0.6836331426982141,0.19688279446310994,-0.002520255542538933,0.14223181799425638,-0.023087397004512594,0.42805967002146916,0.11302166667975029,0.44407875937167784,0.45869642579269365,0.32411670523582947,0.5170435227544523,0.032045170245878295,0.746487733335041,0.3122852291596808,0.1288088385706768,-0.05282252409448266,0.13961620979990713,-0.40449843847006,0.168422747141837,-0.410893393672541,0.5211643502660789,0.20495072220876379,0.7615836419036284,-0.13433309979566838,0.46698946254389995,0.07899842539011283,0.2565806872504492,0.23492354620111303,-0.17893279274204096,0.6366805607213414,0.2704759384773104,0.01297265743437679,-0.3700227249714351,0.3989303302533814,-0.028565427141037072,-0.17606875230589025,0.20541386838082196,-0.24022942592350513,0.5811907284516611,0.331830740828618,0.27811188476808224,0.5112754143649307,0.30323309369546475,0.4494380165948199,0.34341696396233845,0.1282532725355819,0.34504006175069935,0.552129621437239,0.2877925919485788,0.09677913031252883,-0.06668841862073349,-0.04633475409737534,0.23017161289900695,0.6187485276681323
Vermis_6,0.44565385120504436,0.24899245163937234,-0.026271563075506488,0.31883033688206025,-0.3342220819820743,-0.08312963250765266,0.4100066080428475,0.5794879462419941,0.3760601002709735,0.5630483928886894,0.321299538747036,-0.3060599325965837,0.4350588751907442,0.2586504949339294,0.29476652647376556,0.08705760383365005,-0.2919964578971437,0.0028950194568305703,-0.18084537072706444,0.2878231488645798,0.27431654973939235,0.06667589264914543,-0.275351945091644,0.2931137266972688,-0.2108691135276135,0.20693262779116084,0.2963345681065031,0.47561039813807326,0.42748291594565524,0.27293804033864405,1.0,-0.277553165009646,0.4840008250542364,-0.14416172469170146,0.1160698189332983,-0.31018018268251957,0.4602900384616868,-0.039652657221228585,-0.10196971387044274,-0.008877358711003076,0.08777525058825957,0.44343895494269336,0.11755027863577547,0.1587426694290043,0.1674572444552542,0.302186380051842,0.4935676235276695,0.02797292771376578,0.2437814098873899,0.4498396685453156,-0.38943445691951845,-0.15403185446558676,0.04292599058031381,-0.1928222129800999,0.3947599260080204,-0.36339484125563376,0.6736238827551706,-0.07214324253312082,0.3788414720429194,-0.10186026940611276,0.38313381569703314,0.42763317657895583,0.11238163209200953,0.09296071511040714,-0.18568869060647739,0.39721018692225685,0.3136057264832615,0.11013209414193728,-0.2923857624063612,0.6279240565881302,-0.16974751349294845,-0.20689066819257332,-0.01551183727197082,-0.0473938497385552,0.40394766439409063,0.1527817311904652,0.7202462661734991,0.43409493685128253,0.1295876454197706,0.251513625214071,0.15664644285854604,0.279554379509913,0.029855054372902153,0.4388465139550957,0.07275119875068113,0.13054925894397745,-0.04496050939919478,0.4786209592764908,-0.1167476598834899,0.39218057388809224
ACC_sub_L,-0.4141289624762189,-0.12393323248764851,-0.36023490684328113,-0.5771072468337408,0.4322563673061481,-0.22693467616516802,0.16703124396554572,-0.3558949751981384,-0.45883684136418273,-0.18198219567526086,-0.21135255309681633,0.10299800518056271,-0.05723551252061759,-0.47155808620094175,-0.11855761319322602,-0.2605518999741608,0.6276018426197937,-0.2585048858753487,-0.17429017615357684,-0.3003236840524585,-0.06641955928206895,-0.3992651928856797,0.6117877602830712,-0.3323188012058014,0.18183020687260087,-0.28994410656939407,-0.47118205454617135,-0.4145979938923713,-0.4467545405573747,-0.33535124866257576,-0.277553165009646,1.0,-0.1402197764480619,0.20205001507700632,-0.10666546459957378,0.4020020500816621,-0.3982322179078851,0.2994200999569687,0.5373508862765269,0.37102675729458584,0.19597531412801197,-0.2999625921131986,-0.23413517934887482,-0.11859980367507274,-0.4837546922028029,0.06319528505943381,-0.11568194949126911,-0.03327422979864437,0.012298787921106202,-0.36834451278960634,-0.0791907122262633,0.44563845996162377,0.11651780701281216,0.8539613470244367,-0.24206602686453066,0.7762843408105851,-0.5501793145414254,-0.13079994232528006,-0.3977897094086044,0.6515594837633977,0.15998846433783973,0.14355071227304966,-0.35086584074144433,0.00876774310268027,0.5999047446398151,-0.526551426424506,0.08621181945157551,0.019964942158219614,0.09643512905082013,-0.2912508493484745,0.39537611315422305,0.5110765422662285,0.023499101372763773,0.5247211125469973,-0.3113002108644242,-0.33818485009243304,-0.4286422539304746,-0.5260321594668403,0.05489787902361425,-0.36633741993748276,-0.01696046849533248,-0.044369900639282575,-0.1064368882408057,-0.16654255306962493,-0.21502154150730668,0.289288399807631,-0.13668686553743567,0.11623292736222837,-0.0331017817898204,-0.2109848440047898
Occipital_Sup_R,0.23763842753924846,0.25712336626190235,0.014197988525358241,0.11345386630440271,-0.1714049973005385,-0.3347486969523186,0.845403229414254,0.6111009343342578,0.14006495629789473,0.6986784119909896,0.433735798289627,-0.17226995087552163,0.3344717309650884,0.4297951183662523,0.33504555599425495,-0.3549264420261529,0.01602328428058723,-0.149423177888597,0.0035167138797677685,0.37696312227071405,0.20838348196278436,-0.22905281319774715,-0.06568664639136873,0.5024734290854215,-0.16021255630305806,0.005333236905793049,0.02863693455257065,0.8174257710284016,0.6464617373758798,0.5278954902995122,0.4840008250542364,-0.1402197764480619,1.0,-0.16054978183497579,0.38748707935083565,-0.07799412117742134,0.4369618064543469,-0.011172959671573935,-0.024584922790368335,0.39993410984183053,0.3701390680506329,0.4853595297991828,0.12441534384827477,0.22967388059620672,0.11659446549683933,0.8510275082114369,0.6451720084597026,-0.15407474363697027,0.674540860139159,0.22728433953288849,-0.3138538613509763,-0.18451713874986478,-0.07770521646609972,-0.12830491896624863,0.04800349240140826,-0.22887491082949657,0.6539882077886102,-0.20051508468317095,0.6488755641910164,-0.12537908111955753,0.7531104778038007,0.5160945675948513,-0.0949541984918787,0.4024536350351561,-0.039874328704223395,0.5622285228442543,0.6121603016205523,-0.03613481939627643,-0.3622308959985019,0.5250040514684907,-0.1761898538480565,-0.049418743653574904,0.3837463098061509,0.3895181897358253,0.5060239770741736,0.2024006116638794,0.42664197956053423,0.5253558855753194,0.5709201902225411,0.18581745864918034,0.18960424528799125,0.35310523502311614,0.06562972464353019,0.9483101156777577,0.08745102561162847,0.08093244931535302,-0.32709612839854535,0.08257271285037479,0.0876362819284428,0.7781949026149082
ParaHippocampal_L,0.05746227985388042,0.3459989425131533,0.13897303602056862,0.07743712584451219,0.38028578422042963,0.5669573663779013,-0.13924711194038425,-0.3010699119142141,-0.057367574054731446,-0.1224572932437092,-0.219482844129856,0.23898838271036787,0.31490094376299854,0.34048952711108704,-0.3213097983762712,0.3777105692479446,0.5186671013325209,0.32835146865668186,0.09399216559513564,0.5768699788614513,0.4894645885558768,0.2669264599636752,0.6306674875077144,0.3823424184145846,0.2589030703269422,0.689287961724514,0.17599469794465714,-0.023563664906030405,0.2312469455913783,0.11199670254624702,-0.14416172469170146,0.20205001507700632,-0.16054978183497579,1.0,0.6015573300873538,0.4132829049253997,-0.16319400306462392,0.27862835181043527,0.753065395146987,0.35614053458298756,0.4146057857562843,0.3507662399561866,0.43403477562823767,0.15334302766546845,0.23910232666761186,-0.04995992872764699,0.19975847662958182,0.5541590817362786,0.16761700234523438,-0.19977923322639965,0.5395297760860648,0.7056358178870484,0.6552479891752062,0.28264128410372613,0.4578005874557204,0.25403685297646905,-0.10605933104308336,0.6843883990911706,0.30239255075371707,0.2858798179482344,0.19580048463378447,-0.04523888676285349,0.39120075409527216,0.29291495997691575,0.16822497270570028,0.10047348938155458,0.4563910041983347,0.15240898931999453,0.4088377586174165,0.06894366172403553,0.7943863161289223,0.18711020538038228,0.27219073277670996,0.18251276506135766,0.306097701960736,0.4158624412236627,-0.20420779520143384,0.2354716887036561,-0.06450362833145434,0.3500356603973123,0.8026031919038602,0.21379708044291074,0.8111805588220282,-0.1533993401860101,0.5323468774500264,0.1372546192461042,0.5884436113324819,0.10994124684353783,0.5054213763093821,0.21222937144548493
Supp_Motor_Area_L,0.2368147927056409,0.438644574802019,0.39835472248754433,0.31617207637645167,0.10726674304150596,0.46425370192245957,0.258668403885002,0.1926088604310711,0.19804108654497962,0.2880674272692191,0.044083437005539475,0.15867346411003774,0.43083900711097933,0.7563062917349287,-0.04873891339247774,0.15470189583144614,0.27799791054426864,0.2162980391601842,0.15580059586704698,0.8777601056019506,0.5436687630157391,0.3348755143399789,0.3109797668435432,0.8514384505727739,0.05983437337858869,0.6509397017750206,0.3649094759467832,0.5963762233939247,0.7200285222630705,0.4031369620852221,0.1160698189332983,-0.10666546459957378,0.38748707935083565,0.6015573300873538,1.0,0.25744188356069275,0.18376505741550692,0.12419570260700145,0.5145614143345719,0.4384331755465203,0.47115437676592875,0.6404959172706877,0.5125232482613683,0.3552705767659366,0.5505354948523382,0.43094441035177583,0.47396905614433577,0.4337747400544327,0.3893666410419624,0.08923880017380675,0.40383984038710485,0.48054885625748966,0.48181991827317655,-0.07148020196258258,0.4274555470333131,-0.09326531922609285,0.4665495063904882,0.49068754635200784,0.7301738759483165,-0.04605868389182774,0.5233395227948754,0.15613498796546058,0.4023209058242307,0.48242476516263955,-0.005851217957698541,0.5379355708405652,0.642555278134358,0.1265443358924827,0.06922929304743454,0.35555044047116424,0.5526939812301164,-0.007369554745251125,0.5005393828430652,0.2162960911271641,0.5734312024682336,0.6296702245634773,0.0631061799521463,0.7022037103244921,0.2630100865623627,0.508954324422589,0.7350938162679056,0.37005368781891185,0.7856154853881276,0.36782768648150754,0.563959650045158,0.022126559769483675,0.3744929830742448,0.006884901311251161,0.45726256461161086,0.6943846500366614
SN_pr_L,-0.19308529544311215,0.4217102151134223,-0.17235049228479593,-0.20652964421749354,0.16237188801713606,0.05540558856461941,-0.05202850018922061,-0.3390275640994081,-0.2735796828736565,-0.1526362690807299,-0.15105928827855483,0.10400047355399392,0.1252229987736062,0.10656390809122827,-0.27038810197746377,0.18938253148707362,0.6082418862857357,0.11737422798221021,-0.17303801889501882,0.18597703716454772,0.3709225898870767,-0.01837229969601586,0.5963961808949073,0.062329556716755365,0.1353500673818422,0.17243790806928685,-0.13223003962501156,-0.13769515957823286,0.07777142023785741,-0.0670614471348073,-0.31018018268251957,0.4020020500816621,-0.07799412117742134,0.4132829049253997,0.25744188356069275,1.0,-0.28479504318747956,0.15960720767291064,0.4593208036423863,0.428929326155925,0.33590459680996304,0.26265217161542476,0.4023883489232595,0.10606334507108098,0.0028329256724544793,-0.026302731874365725,0.12824647947369666,0.4890067418971951,0.04495333205134906,-0.36985969800106183,0.41197929800660005,0.4027155854905333,0.3372044046021197,0.4110359417470217,0.1268446194490734,0.4607802388894633,-0.19956533645706892,0.35093501072565497,0.022598318889961607,0.3033194482525366,0.1975248907068366,0.12673769702050466,0.2807881364244064,-0.08365742111174762,0.23898630734199092,-0.07498708359872283,0.2661184631548031,0.4491159255337552,0.11314391212254997,-0.09147704174407624,0.46302159879896854,0.38401050703688094,0.37322972910355945,0.4329617087231022,0.12115871787100704,0.15352382117066007,-0.3381154430975535,0.014813808393876839,-0.035436966737393376,-0.008833205674220718,0.4581117587783409,0.07082400488933603,0.3562573781685466,-0.06027871599733353,0.20422459817617455,-0.1751183985256861,0.19017172326274723,-0.202497084482191,0.24933150278446686,0.10902500909639284
Temporal_Mid_R,0.6908518574368264,-0.10401581814921387,0.4187000286004002,0.8244375555144168,-0.16863122862628874,0.28420190945652224,0.42568102003777897,0.8165192099580056,0.8627981729699525,0.5459198818878176,0.4570671478928841,-0.11906041275879121,0.3865434100592688,0.21560554476614724,0.6470568419916755,0.2250208454364776,-0.5708707729754698,0.04512433164017494,0.29884942607166676,0.3745183397648197,0.1995532873357092,0.4420367388660428,-0.3145977172564334,0.34162854916341695,0.02797641559902452,0.3486938783410685,0.4723975651369797,0.4818596202858311,0.3572457654973625,0.6836331426982141,0.4602900384616868,-0.3982322179078851,0.4369618064543469,-0.16319400306462392,0.18376505741550692,-0.28479504318747956,1.0,0.33370318062005794,-0.08666430844386837,-0.15200161373984605,-0.48551617177958734,0.2891510605371106,-0.07611397613007148,0.38293905470911105,0.5703299826639442,0.31989063992723277,0.375250349205387,0.042882381990269836,0.31161124027722575,0.8067863504812547,-0.16811123732726846,-0.06854709076008662,0.02509135588942623,-0.4901800323712492,0.0873235457724728,-0.47867394331361296,0.6378019079728536,-0.0010413917312548703,0.5363710760749155,0.015707893995893882,0.35570042104704525,-0.12845412165979864,0.17130619531431962,-0.02788009160169089,-0.27755830926281144,0.7318360260625969,-0.13052837081358998,0.17270045075688673,-0.48790927240188203,0.2668084579118397,-0.1417015544737472,-0.18729864481632144,-0.0756245896053724,-0.518706964629775,0.6135671719518421,-0.03793882650014091,0.43353120360184105,0.39224033470744335,0.06861633228914778,0.30577745958745084,0.04813400934233964,0.17152294683541994,0.1371596057571175,0.5308677540876799,0.04511189628701602,-0.18538282422068886,-0.198829079701737,-0.07523490531284598,-0.04402549427172013,0.5028026422076899
Frontal_Inf_Orb_2_L,0.34991561674094085,-0.19997542678349597,0.11913186182595754,0.18376860150265814,0.4582230585803457,0.27877602482147723,0.26237143895953696,0.1915694471289214,0.26567458049789794,0.12599590588705717,0.04854338076696369,0.007034268743377235,0.2500213828583579,-0.21531718693602336,0.4014410972191376,0.1344862794892715,0.24754658064843177,0.08941256018103151,0.053279808778656235,0.14133178316641423,0.21170047362841535,0.199423534547669,0.4747993724272741,0.020491939225392376,0.3202747738574701,0.18263085157452102,-0.003450567856643106,-0.14105244067741873,-0.20170784811272355,0.19688279446310994,-0.039652657221228585,0.2994200999569687,-0.011172959671573935,0.27862835181043527,0.12419570260700145,0.15960720767291064,0.33370318062005794,1.0,0.5615952787151323,0.07497781630219227,-0.3002961944106353,-0.02700729246152168,-0.1545721286923797,0.1390982829667391,0.15649589002094594,0.12549172527206148,0.18034789508546165,0.18713898110295046,0.1576377616869989,0.3766430452072994,0.012380780710896244,0.5225230048583465,0.39165259959382587,0.19477349058278937,0.04178874960563127,0.23372147040950747,-0.11248288619152065,0.11900945411310015,-0.009778250840224002,0.6086815532142692,0.40042955362359783,-0.06406223068629575,-0.06823352482498594,0.0393122981545314,0.1516401931166696,0.12059755350061649,-0.06808914750303317,0.25436126664421815,-0.15750236742917426,-0.04764766832879877,0.41996627425982624,0.28645859154057685,-0.11705946744558408,-0.00955166619658442,0.22347378567765203,-0.11948576005195033,0.03899981950130194,-0.22122330685486447,0.07416004667601986,0.004381900048465993,0.1744326435644351,0.1509819326128954,0.14007777635916746,0.07418463520603333,-0.012912598686943905,-0.021652672159840382,-0.05539386519693654,0.038515584118388,0.002589354791059628,0.19435679722159366
Frontal_Sup_2_L,0.03725462720477301,0.1390985774807492,0.042541661167787806,-0.08394908298059965,0.5859945503420321,0.36527545743046946,0.1815775538889306,-0.1318986528218802,-0.08692618438069019,0.06876331753173258,-0.1869422002553018,0.10970022276638827,0.3265504729184027,0.044347597301474084,-0.07444042581191505,0.12550076544869393,0.6824502226878539,0.08713185617362451,-0.004104155952906343,0.42220599120167773,0.3759085718385262,0.0782111424150217,0.8367585236826869,0.287245842252891,0.2621642567679479,0.4157421315264077,0.010617227364660238,-0.060822222137098564,0.02630016554570236,-0.002520255542538933,-0.10196971387044274,0.5373508862765269,-0.024584922790368335,0.753065395146987,0.5145614143345719,0.4593208036423863,-0.08666430844386837,0.5615952787151323,1.0,0.4754622173651909,0.3024082409559699,0.21435201923464817,0.16362683206732026,0.11470988383044992,0.0697337837995604,0.18856833654478627,0.2604979674292375,0.4256513758436118,0.19906147438173577,-0.06892844738031145,0.19747135833459653,0.8868032474474423,0.6570239824758208,0.5656789247180292,0.26241994844614136,0.49523164239695117,-0.19994199046918174,0.41281680826972894,0.1395860156637193,0.6643529374719254,0.460465132694585,0.141670595378814,0.06705254909874904,0.2733347355958489,0.3474578111262124,-0.0010657410481634583,0.4077807246609323,0.26240168461935376,0.19542542701427693,0.017057144182290516,0.8668631336996481,0.39567966329558,0.16574147217125243,0.40774402477524724,0.2512799403780367,0.1558143717831164,-0.16904426019154248,-0.018730762274842966,0.05719572100257807,0.08297552349844464,0.5961250153191049,0.3124786966439126,0.5608979481945028,-0.010632560971987648,0.3107352565798419,0.17632943527288503,0.3016928798784711,0.21141791207528315,0.3396701334337028,0.2620658653892717
Thal_IL_L,-0.13141978313652158,0.3057930050325905,-0.16152992227901067,-0.2810743031390662,0.18967831213602546,-0.1502901907415675,0.46555255201615536,-0.06446126699795697,-0.280039411753003,0.13626325617368018,0.06824852444788616,0.12065996010369834,0.31646719833772835,0.2230966490942097,-0.04388974164757935,-0.352174014411344,0.6102742671329988,-0.2665317567058751,0.044378897690270244,0.2833647460533257,0.247740037032097,-0.2650381567995566,0.510367940603791,0.3119344053128238,-0.01654505025205839,0.020538580525012683,-0.139735204039264,0.265672628713615,0.30453244856863476,0.14223181799425638,-0.008877358711003076,0.37102675729458584,0.39993410984183053,0.35614053458298756,0.4384331755465203,0.428929326155925,-0.15200161373984605,0.07497781630219227,0.4754622173651909,1.0,0.6115135549010161,0.2336677173566962,0.24369898650352753,0.1403126371835328,-0.02251431921800572,0.5227359710456227,0.2752359575770748,0.17247204436736696,0.4218257729613935,-0.2516296307274748,0.11639082118077279,0.37626593091889843,0.18998904919893622,0.46061793168793264,-0.06541132590233996,0.34675162781122637,0.04783145942851671,0.04535184871205058,0.2991285410712554,0.26747406081119535,0.5390627259581736,0.3551435388772271,0.06187454066188187,0.30075236584268755,0.413523935095377,0.0965444576300246,0.6369029713124724,0.059811939944171985,0.0355962993818628,0.08119847379508446,0.42210448882229096,0.3401770125247262,0.610140008209026,0.6666052208937676,0.18575831035279303,0.24567143574733571,-0.20927429407002665,0.15319961438651652,0.36756937522155725,0.08030112434748722,0.38210411464178423,0.18641761395916132,0.33231794577091134,0.38337092968759595,0.14520303418665592,0.3015233060476323,-0.026585007309471307,-0.011474709003970202,0.11447577127153541,0.42808398015959936
