,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R
SN_pc_R,1.0,0.10008919436530618,0.33078805067150285,0.6925983461177976,-0.1331153713291307,0.3812689347888191,0.1985925653023001,0.5112745860571601,0.6956466858929125,0.4113739881746013,-0.17521519291627669,0.47199961615472374,0.34745979003413113,0.45004167234241454,0.3708629414927909
Thal_MDl_L,0.10008919436530618,1.0,-0.0787739567724461,0.043333168942830486,-0.24699488206999942,0.11388796063926653,0.04649994686330691,-0.0829985915480079,-0.11712797016917333,0.1120734961539977,-0.25277074394305643,0.425113253372474,0.5589597512130252,-0.3233919421689782,0.2490340660620156
OFCpost_R,0.33078805067150285,-0.0787739567724461,1.0,0.658762070090088,0.10737350399528862,0.6434396777566986,-0.10904681035427284,0.3650587777331371,0.5931816375423004,0.06294648535903291,0.07901678440143907,0.03561383389306194,0.36645009448766636,0.1541713491890121,0.29709588559081174
Temporal_Sup_R,0.6925983461177976,0.043333168942830486,0.658762070090088,1.0,-0.23509558962901675,0.6364148034758575,-0.02493730771701063,0.6316109288418047,0.9242389846973982,0.31418134069541814,-0.021464428466175262,0.3428570016853291,0.40402733330772245,0.35493164144732114,0.5305502024162019
OFClat_L,-0.1331153713291307,-0.24699488206999942,0.10737350399528862,-0.23509558962901675,1.0,0.1616864796610099,0.03763439205105276,-0.25971991414261386,-0.17455658068868377,-0.32592973054790947,0.021230634475934988,-0.08742314332398696,-0.1949228320508146,0.14385614617650186,-0.13526173954383203
Heschl_R,0.3812689347888191,0.11388796063926653,0.6434396777566986,0.6364148034758575,0.1616864796610099,1.0,-0.3326431629617429,0.045290255782549374,0.4887256724713677,-0.12643843130852775,0.12380961123462048,0.3055924781144525,0.322329159950415,-0.06462729545668391,0.6072853172685525
Cuneus_L,0.1985925653023001,0.04649994686330691,-0.10904681035427284,-0.02493730771701063,0.03763439205105276,-0.3326431629617429,1.0,0.5271167591879596,0.06391412660865137,0.3171190633935166,-0.18329277355749557,0.35173438431288045,0.09354862317395153,0.46142004987673296,-0.429456346250765
Occipital_Inf_R,0.5112745860571601,-0.0829985915480079,0.3650587777331371,0.6316109288418047,-0.25971991414261386,0.045290255782549374,0.5271167591879596,1.0,0.7070587157395674,0.45384559088803933,-0.22968121955147125,0.3367450876479175,0.2196022832515805,0.5564478821230944,-0.009062464351691422
Temporal_Inf_R,0.6956466858929125,-0.11712797016917333,0.5931816375423004,0.9242389846973982,-0.17455658068868377,0.4887256724713677,0.06391412660865137,0.7070587157395674,1.0,0.36866858308147393,-0.03763689018380339,0.25727439143550923,0.2454623998230877,0.5242206086401308,0.40834916671199395
Vermis_8,0.4113739881746013,0.1120734961539977,0.06294648535903291,0.31418134069541814,-0.32592973054790947,-0.12643843130852775,0.3171190633935166,0.45384559088803933,0.36866858308147393,1.0,-0.12351693133395335,0.25227757054297556,0.184894192484344,0.21010499982079228,-0.06211173441823902
Thal_AV_L,-0.17521519291627669,-0.25277074394305643,0.07901678440143907,-0.021464428466175262,0.021230634475934988,0.12380961123462048,-0.18329277355749557,-0.22968121955147125,-0.03763689018380339,-0.12351693133395335,1.0,-0.2632331735847641,0.05739140245845619,-0.10755801276733211,0.0060438822483142125
Thal_LGN_R,0.47199961615472374,0.425113253372474,0.03561383389306194,0.3428570016853291,-0.08742314332398696,0.3055924781144525,0.35173438431288045,0.3367450876479175,0.25727439143550923,0.25227757054297556,-0.2632331735847641,1.0,0.34778925703302405,0.10102212268012183,0.16729554730396956
Paracentral_Lobule_R,0.34745979003413113,0.5589597512130252,0.36645009448766636,0.40402733330772245,-0.1949228320508146,0.322329159950415,0.09354862317395153,0.2196022832515805,0.2454623998230877,0.184894192484344,0.05739140245845619,0.34778925703302405,1.0,-0.05605486211163434,0.20373900501652972
Vermis_9,0.45004167234241454,-0.3233919421689782,0.1541713491890121,0.35493164144732114,0.14385614617650186,-0.06462729545668391,0.46142004987673296,0.5564478821230944,0.5242206086401308,0.21010499982079228,-0.10755801276733211,0.10102212268012183,-0.05605486211163434,1.0,-0.14554677528064525
Amygdala_R,0.3708629414927909,0.2490340660620156,0.29709588559081174,0.5305502024162019,-0.13526173954383203,0.6072853172685525,-0.429456346250765,-0.009062464351691422,0.40834916671199395,-0.06211173441823902,0.0060438822483142125,0.16729554730396956,0.20373900501652972,-0.14554677528064525,1.0
