,Insula_R,Frontal_Mid_2_R,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,Rolandic_Oper_L,OFClat_L,Vermis_4_5,Caudate_L,Postcentral_R,Lingual_L,Thal_Re_R,Precentral_R,Thal_MDm_L,Cingulate_Mid_L,Red_N_R,Thal_LGN_L,Thal_PuA_R,ACC_pre_R,Parietal_Sup_L,Thal_VA_L,Supp_Motor_Area_L,Pallidum_R,Amygdala_R,Postcentral_L,Frontal_Sup_2_R,Frontal_Sup_2_L,Precentral_L,Thal_IL_R,ACC_pre_L,Thal_PuM_R,Cerebellum_4_5_L,Frontal_Med_Orb_R,Thal_LP_R,Fusiform_L,Olfactory_R,Thal_MDl_L,Temporal_Inf_R,Thal_LGN_R,OFCpost_R,ACC_sub_R,Raphe_M,Thal_VL_L,Cerebellum_8_R,Frontal_Inf_Tri_R,OFClat_R,Paracentral_Lobule_L,Cerebellum_6_R,Frontal_Mid_2_L,Temporal_Mid_R,Calcarine_L,Frontal_Sup_Medial_L,Temporal_Mid_L,Rectus_L,Calcarine_R,VTA_L,Vermis_9,Frontal_Inf_Tri_L,ACC_sup_L,Thal_VPL_R,Olfactory_L,Cingulate_Mid_R,Angular_L,SupraMarginal_R,Occipital_Sup_R,Cerebellum_Crus2_R,Putamen_R,Temporal_Pole_Mid_R,Thal_MDl_R,N_Acc_R,Hippocampus_R,Caudate_R,Cingulate_Post_L,Insula_L,Thal_PuI_L,Rectus_R
Thal_Re_R,0.29205914855108306,0.06494466192291977,-0.24046269480420196,0.05040080891585358,-0.12251387608212187,0.1311612496425772,0.062090102648883316,-0.1767108684591621,0.170413301723056,-0.09193867228545097,1.0,0.129515077532342,0.01609774945334469,0.07363570955767178,-0.13648346281012957,-0.019248520519719165,-0.13902499423675985,0.32468971162959687,0.09528791170564077,-0.0007789586872182265,0.15580059586704698,0.09086455190000324,-0.01487317174400614,0.15689981675282988,0.002399980720859226,-0.004104155952906343,0.1424254728047362,0.2936217332646946,-0.14883076676631893,-0.0236416737234015,0.08405852240979973,-0.2971534318591086,0.3247404706098242,-0.1628700111871592,0.1726925011554958,-0.2816019707277386,0.3154052267168492,-0.06148397132844496,0.35863371822378215,0.1162173929118501,-0.03373213812908552,-0.23330442387916175,-0.17720169577479092,0.2828132634483336,-0.35723570678237676,0.07322385548044637,0.11724930529992394,0.2006023864302354,0.29884942607166676,0.11935110082580173,0.055788655131949555,-0.3182851050774291,-0.3596213817957914,-0.01577972106529226,-0.14118974636292023,0.16799760201994784,-0.08904373629034473,-0.40251411190451003,-0.01986316350362512,-0.10814775277634989,0.08050912096120352,-0.06566550946522794,0.29732838337409434,0.0035167138797677685,0.16882477532473014,0.007152592161617675,0.18440456389985876,-0.22430082631466197,0.3117625617478964,0.0778306934637159,0.011499031790804387,0.05674338572764471,-0.13029791659820666,-0.2602564026953098,-0.19470695345662917
Precentral_R,0.45169249309063847,0.7879233973084867,-0.14516486992971384,0.626715176801961,0.2769989952847236,0.020306144015625152,0.6411215517808915,0.6250598328438977,0.7040605588119582,0.40064414001208826,0.129515077532342,1.0,0.6857520964552922,0.744044459201569,0.2083025887116012,0.599678662496846,0.5322861040089086,0.2750748470446113,0.4232088323993818,0.5994123589669164,0.8777405288562001,0.6154327938637205,0.3972327289170024,0.7927507503661027,0.784362960904602,0.5057087473792459,0.9264559059182668,0.4985056100270666,-0.052100437566395735,0.5291966542803971,0.7646595607059308,-0.1309561341585197,0.4229400508322291,0.5242960372740227,0.40034559823705074,0.5019842390376578,0.2809535211560369,0.47990926262507433,0.36181833784176753,-0.030430126346297735,0.5319519570567335,0.5953569752506915,0.32453377599864536,0.5586914790839886,-0.05905001473314444,0.7119419828713289,0.39842008017963254,0.7763579462632765,0.19346593682584953,0.6322423132729162,0.5253901783436137,0.037850731448843454,-0.14626865243696707,0.3553336754856149,0.2027613583719914,-0.1182691138183335,0.4225604581995599,0.4878477644147539,0.6171688362998234,0.09356930399220476,0.7083985978380078,0.2997658858397913,0.41578954160591436,0.1874826884794317,0.1525795726438994,0.6942078473732927,0.12802239556518644,0.4889486887819823,0.1932953598600372,0.8023155168877363,0.7105498019017802,0.6085537476513916,0.3026087406832424,0.3450131639189484,-0.08916886456043202
Thal_MDm_L,0.28372719458322615,0.6523028974718579,-0.06598190547249835,0.5820009582406837,0.3113770425051834,0.14973298862545045,0.29125538506679993,0.6947637723528572,0.36380251366364985,0.08243416815588389,0.01609774945334469,0.6857520964552922,1.0,0.5552380586058305,-0.015299355014418297,0.357862556735953,0.5385914204844618,0.30006228999166557,0.015785730072530004,0.5885672701250001,0.49068754635200784,0.6738939480334871,0.5923333167238362,0.38320302917244686,0.6474909842459938,0.41281680826972894,0.567987622089944,0.2437280110932016,0.1449666962080931,0.26072973353306794,0.4857671028158256,-0.06852614737787033,0.16572905680956396,0.27242834153529216,0.5387980663298493,0.5019031431563299,0.13516189498896874,0.24828611815353888,0.24938938301369312,-0.1732073601065278,0.5351110793832929,0.5997884506832577,0.29009488922284393,0.42026248964716206,-0.1436442158299286,0.3825497772917356,0.07811173812544996,0.5889778533584273,-0.0010413917312548703,0.23441841415976714,0.4693171538318264,-0.08398252494615842,-0.027649674759127017,0.0926648466689906,0.23104277395058742,-0.2513202420593983,0.3480343175218887,0.5122871916401194,0.4666308356648463,0.30624741879614326,0.5012003618659445,-0.10104723859239773,0.20495072220876379,-0.20051508468317095,-0.023592048244109518,0.7451321834198842,-0.022359302703835637,0.760479325631016,0.1922164251213703,0.7359766756134535,0.6982371536800923,0.4123495420693591,0.3535408216239714,0.2249475074252658,-0.05160007997930592
Cingulate_Mid_L,0.30200663389833493,0.6045032660812737,0.03207741834651846,0.5944045765268737,0.4321687279352018,0.24465297855876028,0.6726682711104578,0.4265786750872689,0.6744102678890975,0.6423299344371068,0.07363570955767178,0.744044459201569,0.5552380586058305,1.0,0.395925840973153,0.7415551299347474,0.4919817946464503,0.031833718824483374,0.4545124865419882,0.36660063195162984,0.7629923961015096,0.3421764154791361,0.1404267651619186,0.6421373963142468,0.6673659372419494,0.5551679866594658,0.7005544816668609,0.49012104662122585,-0.10730009636389859,0.5577114512253405,0.8252347453533205,0.029684136845172807,0.25244649899391364,0.714276168713161,0.2721021256503991,0.5143993942208072,0.050031342959998955,0.4936410390054064,0.18549269143306646,0.07087980168334031,0.564934583732587,0.5363322865920509,0.5746670480439524,0.31690050241014034,0.2440918666675711,0.5046393224263644,0.3043558055501061,0.5417713037662407,0.14730678673170053,0.68535756364321,0.48878424243401325,0.33103320997908264,0.03216274489883116,0.5488072498115947,0.1916550159047176,-0.009514606657332253,0.5297005246475003,0.5371714351344198,0.6196619584746079,0.0546014911033506,0.9526120530738534,0.4981256630323581,0.5265907464443933,0.3931796409885355,0.23645173319088195,0.6009820130899808,0.22142616853601904,0.5157722039084814,0.14664004284103146,0.6184899531928417,0.4320380015455362,0.6180313866302705,0.5033108707992443,0.3843999562290745,0.05667276519385332
Red_N_R,0.40576133682380305,-0.0778014172625906,-0.2078591599300807,-0.05391726341740541,-0.07321998799955177,-0.051077272776498595,0.526269072236634,-0.014887726327430793,0.5648055814447731,0.6811151346895834,-0.13648346281012957,0.2083025887116012,-0.015299355014418297,0.395925840973153,1.0,0.2683981284218181,0.22903345312996407,-0.3929185931407789,0.6074020423704665,-0.03358950072470374,0.2880674272692191,-0.04719687655448404,-0.10043910161651683,0.4100915107442184,0.12941605930745612,0.06876331753173258,0.3796626868595074,0.4733704643784944,-0.4615330059271748,0.42768914233354693,0.4446248142567806,-0.15129219293271318,0.024681718045979933,0.42081966080144606,-0.1450232614397641,0.23505222798286413,0.28737769220574605,0.5659336914569538,0.03363828210378012,-0.07580604610245173,0.11243737908152089,0.08870341210478278,0.16515002328596737,0.32033873319048656,0.059579376969504744,0.4348186932571582,0.5496450919015325,0.19925472356749835,0.5459198818878176,0.6518081719234987,-0.06113578280972318,0.09990005416017123,-0.2009629368639376,0.7369724735364482,0.08273728079106968,0.3984367773262432,-0.018279853097379985,0.20064255674634343,0.5716934448031609,-0.3138909650170227,0.41173509614756065,0.43153719189941986,0.5125930254575158,0.6986784119909896,0.4403359882473358,0.05550253493899212,0.18132998680663126,0.015488613228804111,-0.5596762553036412,0.25071955444527844,-0.0868881011407397,0.14117068341666883,-0.029821862000429127,0.6736376012608474,-0.12209663352085372
Thal_LGN_L,0.0007238783987465713,0.5184947356891049,0.20370311625000784,0.484329593253821,0.4574608316988591,0.10094180654025742,0.5807999422464678,0.3130214633976339,0.5176283299088459,0.6422961538575274,-0.019248520519719165,0.599678662496846,0.357862556735953,0.7415551299347474,0.2683981284218181,1.0,0.4490067431216897,-0.010034853943776895,0.39147110188307754,0.21541467912849274,0.6437168908470373,0.103950431000959,-0.12584137799192094,0.5296282518908537,0.5794715128582757,0.510748709273388,0.5354652778203911,0.34179916538682364,0.07090300420772372,0.43015211639730294,0.7076249868792246,0.21443606950762442,0.15725521426504513,0.755940457742877,0.09418763932740515,0.5257755935563059,-0.22499219541181478,0.4054789868504669,-0.06849383084705474,0.2156783117416461,0.37879676273547597,0.4933431681430098,0.6898850776320653,0.026198415603472254,0.4607524432404109,0.369965734081406,0.15253630270767526,0.3521359292299426,-0.0959180951213821,0.6417338672204841,0.3756219541021486,0.6000303522499051,0.16267296205013457,0.4940106944611399,0.022069010155692275,-0.16781166168342293,0.5765471040317989,0.5110443787841478,0.42885371996836563,0.13988722181911684,0.7485948693963738,0.5227964610323962,0.2641698670688634,0.4336076228705091,0.2707479842509787,0.3781018587275306,0.2520466436322489,0.3910228294883619,0.22627628991722817,0.35230652880065577,0.3101471032715554,0.4369917931056634,0.5175934315197124,0.3657077687007547,0.2377252882891508
Thal_PuA_R,0.276871765363012,0.2965469501722922,-0.27756254160693583,0.10210356821545362,0.0006621250217231828,-0.23675863211491577,0.6240260925444355,0.5450696256531277,0.5380421489807298,0.27906408100970215,-0.13902499423675985,0.5322861040089086,0.5385914204844618,0.4919817946464503,0.22903345312996407,0.4490067431216897,1.0,-0.1526466921196998,0.4399051671864691,0.5732272137184138,0.452566316908467,0.43609478644701527,0.28217796708413034,0.5049685391539649,0.27202947970867597,0.01944247204359079,0.5592039703398554,0.25545310391426695,-0.2514117822631192,0.6057790484393609,0.5955005260094683,-0.23362647174727777,0.13535448698765576,0.4582355428281009,0.07644403619291729,0.7828327542738259,0.1271380698410825,0.24217845304673052,0.14949187810641765,-0.2762754960067956,0.2236733190240508,0.8259970687151821,0.21833609398911966,0.3931313506869206,0.01560201106327065,0.6542304633477973,0.4790891710649459,0.35524292920962935,0.14151014703983442,0.5152208059598671,-0.049971496637971576,0.12168603466366722,-0.14811301792245346,0.3875689469022573,0.2416127350458812,-0.1416437078258923,0.1457950036024778,0.4647562128281755,0.6388254214313835,0.16737127933555723,0.40427958473567194,0.34186055410405924,0.2616765036184653,0.30753412517893014,0.1607261596825784,0.4646104431698096,-0.11142767420007735,0.6074469618926135,-0.061994778295147296,0.5173318342297681,0.4020041029069596,0.43248957243391745,0.06946652888030674,0.39551923997090765,-0.14438656459414542
ACC_pre_R,0.16962568797677713,0.497383712746766,0.2214974698258171,0.48731123158044004,0.279421298310929,0.2912559370632182,-0.2477628769385712,0.3342626588528312,-0.14271957720759823,-0.24726992070719592,0.32468971162959687,0.2750748470446113,0.30006228999166557,0.031833718824483374,-0.3929185931407789,-0.010034853943776895,-0.1526466921196998,1.0,-0.32011113007038655,0.24096658793829434,0.17588745590273638,0.2927499439776641,0.20825952507048942,0.061300267042462546,0.3321446064983353,0.37586398916294916,0.14836067774222828,0.08871897628356157,0.5521054594302482,-0.05016974628262444,-0.10237484701164531,0.15519964706145764,0.33130643964177764,-0.28494451744241,0.16630332023816036,-0.19759736500510036,0.19948826395292824,-0.005463882251038101,0.2985506680781876,0.22219264391752325,0.2964996474940574,-0.07087385617286728,-0.22645831734195213,0.23064594661039273,-0.28015416917962305,-0.1055706262421615,-0.27730398394956546,0.3738911455014242,-0.03822934012043537,-0.1583879127535881,0.5827228244544093,-0.23863339076998824,0.1655974252655917,-0.3153005513690681,0.12659392194339963,-0.009407844512702943,0.3086124846486438,0.057764136368599506,-0.05750580547221726,0.0632353226374819,-0.04903252007246918,-0.31188456371366796,-0.14108420309658673,-0.45605490834975193,-0.1734089772119889,0.2581860004574972,-0.1736532814756087,0.092699267578572,0.4319218174899415,0.20911599180249227,0.4825374503321281,-0.08584735030831651,0.26462821682701626,-0.46824108195486563,0.13775080625852779
Parietal_Sup_L,0.5325657703633556,0.06153779017493893,-0.45656145082593597,-0.11872287765899268,-0.32731785658432216,-0.2697421822996444,0.791217032731977,0.05217112743120173,0.8128948969064353,0.5596870597956849,0.09528791170564077,0.4232088323993818,0.015785730072530004,0.4545124865419882,0.6074020423704665,0.39147110188307754,0.4399051671864691,-0.32011113007038655,1.0,0.17390199508757662,0.5963762233939247,0.0550815399823179,-0.09976632742265477,0.8087736979902838,0.08798967604010982,-0.060822222137098564,0.6126792161613221,0.5869764802857205,-0.6438783159580662,0.5806376203020469,0.642196377506141,-0.4092639654451084,0.23200236257214127,0.563014226992194,-0.049963456131836254,0.34244266587106953,0.3579194711871556,0.38365430865803846,0.421015594961605,-0.1645526907993333,0.03854326926456618,0.3378040986966828,0.08655645485820157,0.5269126968448367,-0.020229469717579832,0.7519838407759911,0.8210385560653288,0.3667012106739428,0.4818596202858311,0.7618552204300149,-0.14005792243445214,0.14104732398004954,-0.4491283256635002,0.6984551343147739,0.043409270909566526,0.19993864858401622,-0.05092444252969882,0.11909823627802388,0.6040275400560005,-0.22806917527656193,0.4315232047159235,0.7708496241739194,0.48731408312892993,0.8174257710284016,0.5167784223473143,0.14582174795663738,0.24718595485282688,0.00819152886482432,-0.24232787351826188,0.31677247776289996,0.09346211179979956,0.42488031449248664,-0.21724788082449958,0.5257910167198301,-0.26617270692179007
Thal_VA_L,0.40228922918351234,0.5121615484683849,-0.3125230292122631,0.23454521302508527,-0.008800410957390991,-0.268106304915456,0.36490759110517124,0.7910368255716484,0.42254023538185914,-0.09653316023129498,-0.0007789586872182265,0.5994123589669164,0.5885672701250001,0.36660063195162984,-0.03358950072470374,0.21541467912849274,0.5732272137184138,0.24096658793829434,0.17390199508757662,1.0,0.4023209058242307,0.722131239097706,0.5945352471589226,0.4118149810567134,0.3891116793013464,0.06705254909874904,0.5593895077220802,0.2947211950418073,0.0005856689774123656,0.5861882512377741,0.41947175092238387,-0.28469445144736055,0.24697380788410364,0.14732100386222882,0.19160465457716208,0.5582550693646963,0.35618599295399267,0.2872617692301973,0.25745237428225304,-0.2511440402051872,0.3559300193364792,0.7511674932517874,0.01145765050026027,0.6056207203043417,-0.3038696516040253,0.5488211144543139,0.32293734962854453,0.6361804435642262,0.17130619531431962,0.23222604418853307,0.1188735826385371,-0.2920828327547502,-0.13804282336227927,0.03410974480554109,0.3595245797561312,-0.17337766290312764,0.06768023402556843,0.3187440126563425,0.5136242077863458,0.17726481943876501,0.25946944611887895,-0.03531842426352148,0.2565806872504492,-0.0949541984918787,-0.016145625951648243,0.5502503448659231,-0.24496889735003025,0.4714229495630611,0.13500045992052348,0.6634792312028024,0.7016159930955556,0.41930757611034275,-0.005996805221930137,0.13011887942261288,-0.09983905342497688
Supp_Motor_Area_L,0.38894027542519755,0.7100689800740576,-0.08185654157606877,0.5526939812301164,0.27072700615299916,0.10726674304150596,0.7356323889597076,0.4337747400544327,0.7301738759483165,0.5233395227948754,0.15580059586704698,0.8777405288562001,0.49068754635200784,0.7629923961015096,0.2880674272692191,0.6437168908470373,0.452566316908467,0.17588745590273638,0.5963762233939247,0.4023209058242307,1.0,0.40336097120783293,0.15470189583144614,0.8514384505727739,0.6805713261160004,0.5145614143345719,0.8777601056019506,0.5196880288839354,-0.13366060465779064,0.5379669610937057,0.8098010287849354,-0.07148020196258258,0.3552705767659366,0.642555278134358,0.2847110591699092,0.438644574802019,0.19804108654497962,0.43083900711097933,0.39835472248754433,0.055452949695657554,0.48181991827317655,0.5125232482613683,0.35306381064733217,0.45123713316483405,0.07035337065562404,0.7022037103244921,0.4665495063904882,0.6761532459849505,0.18376505741550692,0.6943846500366614,0.48054885625748966,0.2162960911271641,-0.09326531922609285,0.4450137669886538,0.1265443358924827,-0.04873891339247774,0.48003215663573107,0.4428351415003125,0.5734312024682336,0.06922929304743454,0.7378623638529773,0.5587921376742507,0.4031369620852221,0.38748707935083565,0.23908579700917595,0.5755708895287612,0.20407861646827463,0.36561584011670645,0.17720848631234265,0.6509397017750206,0.5484221861449804,0.6296702245634773,0.3109797668435432,0.35555044047116424,-0.005851217957698541
Pallidum_R,0.4264190459859118,0.521248171442901,-0.3273495022705292,0.33919521222380294,0.03380782561234551,-0.08709461171167147,0.2378249457610238,0.6493575489261674,0.35862690117244056,-0.11667338686052214,0.09086455190000324,0.6154327938637205,0.6738939480334871,0.3421764154791361,-0.04719687655448404,0.103950431000959,0.43609478644701527,0.2927499439776641,0.0550815399823179,0.722131239097706,0.40336097120783293,1.0,0.7496620852470022,0.3786369981115168,0.5100726468234213,0.23258028451384302,0.5654838874271341,0.13047898508512304,-0.013951474678516314,0.33623785015239316,0.38423038880810634,-0.32354746667250145,0.17087632575539802,0.0572690507769523,0.5146485285683159,0.4292392208003587,0.3771489414114253,0.3580614948182119,0.3120851854557095,-0.3149718496154298,0.5560589836999217,0.5387153545843796,0.05692408924143412,0.574070338375184,-0.38650474624374226,0.430129325002554,0.1961079044867747,0.6064529505532298,0.17906426751993104,0.1388861118615259,0.25130306941642416,-0.4199548332265513,-0.21632076649735177,0.012377636879356958,0.35467034107427275,-0.2198272459934038,0.0796759532196393,0.26593886603385153,0.4113591502676749,0.23084005273631308,0.2919518565489519,-0.21768649640077276,0.2369037695944802,-0.27822373866088573,-0.14751454369304698,0.7492056432095817,-0.1353720493020656,0.5784259893338716,0.08443732921474525,0.8325045339360184,0.6717333804495613,0.4627251359839824,0.09332660913481099,0.2198004164814307,-0.2765860589490767
Amygdala_R,0.40959968830356025,0.3485664487432919,-0.2828538734692723,0.23128476840114268,-0.0164367481081649,-0.13526173954383203,0.01649752287834373,0.5234860259355745,0.14820846580556146,-0.1824810679617306,-0.01487317174400614,0.3972327289170024,0.5923333167238362,0.1404267651619186,-0.10043910161651683,-0.12584137799192094,0.28217796708413034,0.20825952507048942,-0.09976632742265477,0.5945352471589226,0.15470189583144614,0.7496620852470022,1.0,0.14863410620323264,0.3306628928401665,0.12550076544869393,0.32760846209796207,0.038997457809183365,-0.026719452623105967,0.15788877423955497,0.12078801720685926,-0.25804570517494485,0.14126652018797342,-0.16971864768416345,0.5469325368108039,0.2490340660620156,0.40834916671199395,0.16729554730396956,0.29709588559081174,-0.31541907370927785,0.4154731028474879,0.3274038014152487,-0.1080117378590696,0.5131867967339659,-0.45776037035110895,0.201869757184745,0.0997156624880861,0.4582660142130362,0.2250208454364776,0.0031186564141645733,0.19878287937460554,-0.5036217713616371,-0.19973722600061114,-0.045504855364179836,0.4708063994909923,-0.14554677528064525,-0.053160333161892705,0.13130753413066476,0.3228775852736339,0.2254039908527088,0.09385995986514743,-0.34565309541444866,0.17182972214096018,-0.3549264420261529,-0.09367706901277043,0.5715602334242639,-0.22047601580758128,0.46442195842535583,0.04459339431046185,0.64426328637207,0.5017462503290167,0.2097486367442759,-0.05390831913071492,0.039892553841737746,-0.2720914664134175
Postcentral_L,0.5986758659106103,0.4991134581573392,-0.3212752971203575,0.3460501558436296,-0.03494576394995982,-0.06714489006092832,0.7678589697971323,0.3919708179783383,0.7790297156238875,0.49586920834328885,0.15689981675282988,0.7927507503661027,0.38320302917244686,0.6421373963142468,0.4100915107442184,0.5296282518908537,0.5049685391539649,0.061300267042462546,0.8087736979902838,0.4118149810567134,0.8514384505727739,0.3786369981115168,0.14863410620323264,1.0,0.4884639994392723,0.287245842252891,0.8739267470678694,0.6229089675745645,-0.34163943397616436,0.5524914830003353,0.7447946991762141,-0.31211541243586405,0.32039761589378496,0.5624666665199878,0.17907992012167506,0.41398124013090565,0.39853482415155805,0.44097253717062407,0.5606328205769233,-0.11531861485842937,0.33053989819359975,0.5045672914598864,0.13960581523675017,0.6464967429852652,-0.09156886542540359,0.7851078633338332,0.6796473063556222,0.6561686663441715,0.34162854916341695,0.7608527057713238,0.27986864397431777,0.10669696575875086,-0.341054657322485,0.5835397752682563,0.15191633657377748,0.05701192501393288,0.24709492118631912,0.3357552582314331,0.6530256441350917,-0.022934629053457157,0.5896240678554441,0.6356375259708527,0.35590301336127156,0.5024734290854215,0.3856612297349607,0.5184280296208945,0.17675423046619632,0.2337370211830356,-0.018470127044176457,0.6243968635173512,0.5176983586265167,0.5475457936126881,0.06633591432675634,0.41784095346351463,-0.22664137936280948
Frontal_Sup_2_R,0.21903905361108392,0.7977415257430822,0.30945146068378065,0.8515039445369575,0.5798257969759602,0.30613275140155166,0.40167088778245047,0.598163790231336,0.392582497442664,0.43969149202290625,0.002399980720859226,0.784362960904602,0.6474909842459938,0.6673659372419494,0.12941605930745612,0.5794715128582757,0.27202947970867597,0.3321446064983353,0.08798967604010982,0.3891116793013464,0.6805713261160004,0.5100726468234213,0.3306628928401665,0.4884639994392723,1.0,0.8303891151331827,0.6731572434954939,0.36450166772863696,0.3272973142364458,0.2993310057438997,0.5914431242659841,0.31467303097583593,0.24279344364215508,0.5179929253307239,0.36440804457945236,0.3926910469530627,0.055763871810096816,0.4825747257509918,0.12522811276248177,0.10523529204318097,0.673468343830625,0.4196421390452081,0.4147934124175176,0.22617464853443947,0.1537881235428918,0.3258732717383941,0.04024578493462181,0.5897225725070054,-0.005831797153061932,0.4293742532406274,0.7765524351905356,0.22205919961402457,0.23691117287111532,0.2923023734651361,0.2444150796043892,-0.20483056329209443,0.6012369923021235,0.6141844485626791,0.4451840394541833,0.19266757357563466,0.6895112073189897,0.09440508147309025,0.18127159130576834,-0.0030191853512114147,0.05475566532731465,0.7201627022975207,0.1497160560780854,0.45949978943227954,0.23061956588748292,0.6868888057307708,0.6754145830533338,0.42495366356988074,0.6175551894557725,0.25796118138901986,0.21195480939189856
Frontal_Sup_2_L,0.03409467327678803,0.6708898587542628,0.5927765640470477,0.8668631336996481,0.7876328170950088,0.5859945503420321,0.1563391948012426,0.4256513758436118,0.1395860156637193,0.460465132694585,-0.004104155952906343,0.5057087473792459,0.41281680826972894,0.5551679866594658,0.06876331753173258,0.510748709273388,0.01944247204359079,0.37586398916294916,-0.060822222137098564,0.06705254909874904,0.5145614143345719,0.23258028451384302,0.12550076544869393,0.287245842252891,0.8303891151331827,1.0,0.42220599120167773,0.2742205419928649,0.5028639835027143,0.0981433992442485,0.3531502986042,0.5656789247180292,0.11470988383044992,0.4077807246609323,0.21111028239426494,0.1390985774807492,-0.08692618438069019,0.3265504729184027,0.042541661167787806,0.24859986523003372,0.6570239824758208,0.16362683206732026,0.38084549514464383,-0.04341724991639123,0.28446795976031836,-0.018730762274842966,-0.19994199046918174,0.40507813215692834,-0.08666430844386837,0.2620658653892717,0.8868032474474423,0.40774402477524724,0.49523164239695117,0.26209970087771717,0.26240168461935376,-0.07444042581191505,0.777704543173642,0.5776480683941023,0.2512799403780367,0.19542542701427693,0.5635841325642613,0.10106309157182246,-0.002520255542538933,-0.024584922790368335,0.019121028323204496,0.5461794124846686,0.04992701570058856,0.30816881522557954,0.28290007228080766,0.4157421315264077,0.47879507728902815,0.1558143717831164,0.8367585236826869,0.017057144182290516,0.3474578111262124
Precentral_L,0.5930229694731932,0.6191109287849291,-0.281380354257573,0.47351957393100214,0.1417451794149529,-0.006872831945732754,0.7560747581717987,0.5548222890224975,0.8072473770746483,0.47113692351269737,0.1424254728047362,0.9264559059182668,0.567987622089944,0.7005544816668609,0.3796626868595074,0.5354652778203911,0.5592039703398554,0.14836067774222828,0.6126792161613221,0.5593895077220802,0.8777601056019506,0.5654838874271341,0.32760846209796207,0.8739267470678694,0.6731572434954939,0.42220599120167773,1.0,0.6253092482217338,-0.25002274346364894,0.5964603739145097,0.7982089034305071,-0.2524876889303255,0.41829273130748207,0.5620117523884006,0.29978246245039547,0.47980810925629924,0.42134228763714365,0.527653725674728,0.45377664636962134,-0.10853821164888797,0.4494275675096127,0.5720235152025612,0.20397090774339302,0.6775536590316319,-0.12642701385717803,0.833931052626042,0.6247116276237575,0.795989079986131,0.3745183397648197,0.732256695153607,0.39859789971502385,0.0028097959455230656,-0.28360488256601046,0.5123312625471954,0.2147556760926263,0.015152991714543923,0.30680619168307505,0.4081329923734298,0.7111302217836478,-0.00676531826986419,0.6616048889316837,0.41456437833770193,0.4952202648306158,0.37696312227071405,0.28701169407463656,0.5970660892420979,0.14106138927799725,0.38473306332402785,-0.0006930977562497084,0.7882282586498689,0.6221029981350473,0.5886486739686153,0.18585832658705184,0.44518144282515343,-0.21083898697641335
Thal_IL_R,0.7219189358545234,0.31719284064945075,-0.2023129269132102,0.2699583708827343,0.06250166586054892,0.046996871194957664,0.5562157241680822,0.3184766995655317,0.6280699352757423,0.536606804394849,0.2936217332646946,0.4985056100270666,0.2437280110932016,0.49012104662122585,0.4733704643784944,0.34179916538682364,0.25545310391426695,0.08871897628356157,0.5869764802857205,0.2947211950418073,0.5196880288839354,0.13047898508512304,0.038997457809183365,0.6229089675745645,0.36450166772863696,0.2742205419928649,0.6253092482217338,1.0,-0.21323901564174896,0.5368674835798806,0.48031242669109964,-0.18530243849481715,0.3806197861447182,0.3204922380892666,-0.03839489626703853,0.1826620731655341,0.6066312766195057,0.50691482641796,0.4124392805961884,-0.16501479390998747,0.18159451022309953,0.23490376309010216,-0.0715301942663887,0.6521850777172621,-0.14071936808903654,0.5295539768842,0.6134366648229841,0.6104743981809424,0.6450307104549463,0.648537376612684,0.29276915188882924,-0.04033748230165066,-0.24080044239678544,0.6282667406384166,0.193048297743671,0.45169879151989256,0.16280436980478769,0.2588906096870807,0.663422050069952,-0.31241522650101045,0.4684795600994504,0.3845800838458801,0.5115238184365265,0.4959401884972401,0.47620521095693313,0.3048426703495458,0.12264447704106067,-0.01784479013427302,-0.05988396441137239,0.44381966553374763,0.40808523055704615,0.21720991838637974,0.07857777251899163,0.30352393829693575,-0.0692754111439717
ACC_pre_L,-0.41907376750613723,0.4033206393499249,0.7620038526436765,0.5211608851277506,0.6539774218266318,0.33524854616376976,-0.45830905649594444,0.2828223825408057,-0.527379108069133,-0.1624928168224386,-0.14883076676631893,-0.052100437566395735,0.1449666962080931,-0.10730009636389859,-0.4615330059271748,0.07090300420772372,-0.2514117822631192,0.5521054594302482,-0.6438783159580662,0.0005856689774123656,-0.13366060465779064,-0.013951474678516314,-0.026719452623105967,-0.34163943397616436,0.3272973142364458,0.5028639835027143,-0.25002274346364894,-0.21323901564174896,1.0,-0.2722775572111395,-0.29525630505145606,0.7256208678517487,-0.07693265907576056,-0.13756695800333288,-0.05848695575295696,-0.05022498986971045,-0.36259955625210816,-0.10771148081260273,-0.3230035114770553,0.31197532421246965,0.23704525273891233,-0.052672994374885755,0.09998425689778788,-0.4099264257815045,0.29113904377306876,-0.5190555167811711,-0.6698336498780653,-0.031875883032921444,-0.49154926704683666,-0.3857395911300266,0.5386717431812622,0.2863295753354654,0.7093371776982164,-0.3863774542783687,0.08013385237419784,-0.2182319763419026,0.5533118430951985,0.3419785238489261,-0.329832787987895,0.25360553457018453,-0.1055605800830111,-0.32492109044424194,-0.48450381301570067,-0.5122849889455905,-0.3748492814011098,0.1102213685922735,-0.23843025175618243,0.08450524794469014,0.3803496638545417,-0.12669897669418678,0.31796431182114443,-0.3279218770797091,0.5802468946863353,-0.39404432691935704,0.5575203892521885
