,Vermis_1_2,Temporal_Inf_R,OFCmed_L,Occipital_Inf_L,Vermis_9,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_7b_R,ACC_pre_R,OFCant_R,Vermis_7,Paracentral_Lobule_L,Parietal_Sup_L,Thal_AV_L,VTA_R,Thal_PuM_L,Vermis_6,Occipital_Sup_L,Frontal_Med_Orb_R,Postcentral_L,LC_R,Pallidum_L,SN_pr_L,Thal_PuL_L,Cerebellum_Crus2_L,Thal_MGN_L,Frontal_Inf_Orb_2_R,Vermis_10,Cerebellum_Crus1_L,Angular_L,Temporal_Sup_L,Thal_PuI_L,Fusiform_L,Temporal_Pole_Mid_L,Thal_VA_L,Hippocampus_L,Thal_AV_R,Cerebellum_7b_L,Frontal_Sup_2_R,Cuneus_R,Temporal_Pole_Sup_L,Thal_VL_R,Supp_Motor_Area_L,Cerebellum_4_5_L,Vermis_8,Rolandic_Oper_L,Occipital_Mid_R,Raphe_D,Parietal_Sup_R,Precuneus_L,Thal_MDm_R,Lingual_L,Hippocampus_R,Thal_IL_L,N_Acc_R,Cerebellum_3_R,Calcarine_L,Cerebellum_8_R,Rolandic_Oper_R,Cerebellum_9_R,Temporal_Pole_Mid_R,Thal_PuL_R,Supp_Motor_Area_R,Thal_MGN_R,Calcarine_R,Lingual_R,Thal_VA_R,Cuneus_L,Precentral_R,Temporal_Pole_Sup_R,VTA_L,Thal_VPL_L,Rectus_L,Occipital_Mid_L,Cerebellum_8_L,Thal_MDl_R,Postcentral_R,Red_N_L,Temporal_Mid_R,Red_N_R,Raphe_M,Frontal_Inf_Oper_R,Parietal_Inf_L,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Occipital_Inf_R,ACC_sup_R,Occipital_Sup_R,Amygdala_R,Thal_PuA_L,ACC_pre_L,SupraMarginal_R,Cerebellum_6_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Vermis_3,Parietal_Inf_R,Frontal_Sup_Medial_L,Rectus_R,Cerebellum_Crus2_R
Thal_MGN_L,0.5056541078818402,0.31266688588531394,-0.11627288848106758,0.033262941369334935,-0.0752412327931798,0.1850707183554276,0.47191753750359433,0.0921078930972711,0.009282739134532692,-0.17364841991272656,0.137752016865037,0.5617784149008651,0.447056854248749,-0.1370290969342181,-0.012502411444453949,0.28410611234078853,0.251513625214071,0.10392150809951613,-0.37309693327313787,0.5548268014740261,0.3097137435569904,0.5805129431925442,-0.008833205674220718,-0.07363453208133774,0.055734252219795014,1.0,0.34718813173121515,-0.11574294705064914,-0.3143382060383157,0.14117946054260702,-0.15492553946171608,0.5614342906974407,0.3330358398532841,0.13309910537800654,0.46823729747597154,0.5579797004405411,0.48382258655978116,0.16017425922815226,0.3625234735225841,0.23499993977586842,0.1093370021701785,0.44407309835321745,0.508954324422589,0.582297960890572,0.0829020922643422,-0.1162453793637637,0.04440181345933619,0.41454913920778624,0.2638174899230412,0.5584372743925734,0.5713816490960487,0.19492028252881646,0.6741501314136634,0.08030112434748722,-0.0810889688345651,0.5265986750769541,0.3985517685934574,0.2506470596083291,0.49759936181485814,0.2384993246968528,0.2486916295380834,0.36661383832237165,0.6091780092255786,0.2627882889679346,0.3040708113748573,0.3795532177073747,0.35977327708605245,0.0324852520687735,0.5701645466266232,0.31985288352987135,0.0660071231790842,0.2967413224731799,-0.3223586993921073,-0.1100079987326922,0.4101714903003203,0.34602832681588924,0.6319397454148129,0.11732643798319198,0.30577745958745084,0.3210147099751782,0.2653536341774386,0.47708820086381365,0.3967444482910647,0.0231664086666927,0.5626954764161065,0.20999441590473422,0.44468769171231104,0.18581745864918034,0.319982355219762,0.36986323110286795,-0.2658395886724352,0.4494380165948199,0.46474195814183505,-0.39469267864643626,0.20176148508287262,0.5948671922815625,0.2613502986530676,0.05743534473271625,-0.19810745607455293,0.2330456388813554
Frontal_Inf_Orb_2_R,0.21609670925270327,0.7442398209662248,-0.256357224858848,-0.16712380448176106,0.1143227906729318,0.2741915603417409,0.35625804535087224,-0.005341910469312772,0.4708367199218857,-0.6900225542063759,0.09769264920941924,0.3841139213969865,0.16956847822422844,0.11887247544776984,-0.046789639111264596,-0.09235093001965093,0.06667589264914543,-0.20584208635749182,-0.4529312371153833,0.4655962869000756,-0.21264885192772837,0.3040591281137434,-0.01837229969601586,-0.22774779897169484,-0.3413897409935487,0.34718813173121515,1.0,-0.1647802292332404,-0.761016632892554,-0.12061888175611994,-0.39595619910648555,-0.09148747995534658,-0.24024455433303232,-0.01778862729734058,0.55272899698739,0.276429391945578,0.3375749624904169,0.004062447372997667,0.3007580414989666,-0.14708474813362046,-0.2600052980332502,0.45507078039421095,0.3348755143399789,0.1463581866248748,0.07919451561543807,-0.21887151016297327,-0.22019354363461704,0.28967916355920403,-0.41512531936506125,0.21758607885709866,0.22845102712173634,-0.1654855210426961,0.5978260455945928,-0.2650381567995566,0.10524614038426659,0.1354436588752269,0.16411777686947232,-0.45124442665520137,0.8308134873756673,-0.041696852293259416,-0.2328206983629239,0.004994312619978125,0.1855473813142306,0.12819449485795803,0.07473066781547187,0.26700487521796534,0.3568907777700106,-0.37561261613068625,0.4944675412168425,0.08493448495160398,0.3296039743909411,-0.07300550902193127,-0.3755822914819657,-0.39395889260094463,0.16526153107578884,0.14576310780607546,0.24788230898573532,-0.4867799933405393,0.4420367388660428,-0.08140243670839553,0.26195320391051397,0.5439435280974539,0.23381474713947398,-0.13440953907089348,0.8207099498742944,0.31225759606842163,0.5426719189771534,-0.22905281319774715,0.6189526582412783,-0.2022123535823819,-0.10540572796858472,0.15660338607079619,0.36313218314398044,-0.4352284304276825,0.5765586092981959,0.4720384013680676,-0.28164400163445436,0.27920774123374464,-0.35799075351640236,0.095028355400782
Vermis_10,0.0447721729738379,0.2917330705370192,0.01442890912567234,0.4235681746000751,0.6581938641528824,-0.23424971117416282,-0.3593854761203979,-0.018699652449157115,-0.30860575745373175,0.06833172785323995,-0.1831381587865369,0.15931157296299536,0.4886088175323653,-0.2402703251979505,0.03824717343920678,0.027366808690995097,0.44439907458923117,0.7134922105343369,-0.06471810692057578,0.1829979878408894,0.26832802525284866,-0.2290014145956581,-0.2553856151603014,0.5130975744261954,0.5096367363491383,-0.11574294705064914,-0.1647802292332404,1.0,0.22783007324283477,0.44360795727588603,-0.11096006200132028,0.28107595429913196,0.16528080825907354,0.3632071175247001,-0.34059422845642906,-0.25686131230883014,-0.5509449388919139,-0.6738075914420285,-0.2155785047526124,0.7201303797354769,0.11047376164270353,-0.16117444125967045,0.0048944453560455905,0.04893661314460182,0.37761259904069183,-0.10665721800428872,0.8263418586789918,-0.036769481578296896,0.44614575101615145,0.17048234047021424,-0.24573402460010133,0.6007547361666362,-0.29654710318112965,0.20078948232265129,-0.36658155180324953,-0.24307466189483595,0.4951735144592411,-0.14862771034654526,0.07024608135298842,0.3029444334073789,0.1586773308950609,0.2072057195503728,-0.007704894503992186,-0.17128446406164918,0.6401212035188815,0.5948730718744688,-0.6104159546324509,0.753482631277561,-0.1616132231688404,0.4152384524957702,-0.015678250665791985,0.40138848760851736,-0.16948100814202602,0.6509729596470992,0.06779951741079314,-0.41848466559431297,0.2497259482903958,0.3165584281779368,0.5251228842195306,0.6019594900192109,-0.24955829501116567,0.42794671319464045,0.38222351823982803,-0.0881061980261309,0.1389868236506393,0.7030988770622097,0.12122225224831192,0.7238597004440033,-0.467890676341844,0.1631510163277337,-0.32943003335011756,0.29395064620421646,0.4491679410098874,-0.10074494061790201,0.49861400219754487,-0.2641569255361072,0.3444985852536495,-0.16640386362695495,0.02091749174707157,0.5494194119485689
Cerebellum_Crus1_L,-0.09128948714973997,-0.664158421532188,0.4153126881265166,0.1678237731306898,-0.033391194705125686,0.21249610973650243,-0.31178224128017684,0.09742734550684165,-0.27832422311083016,0.857089522765088,-0.0014899971999998319,-0.36144427460717166,-0.20292025183995926,-0.0653314337395772,0.3890065363965301,0.1522074740700402,0.04413046216415915,0.3175659902103896,0.726438747820057,-0.2999147321651851,0.30784814299848173,-0.136071262915702,0.26481808076593916,0.31115278078042197,0.4127155741310228,-0.3143382060383157,-0.761016632892554,0.22783007324283477,1.0,0.23316917615917804,0.7263955399993924,0.11893494495170757,0.4350440129325523,0.04362292368519432,-0.4418642804873851,0.02982249130492377,-0.1884786870811954,0.1065221793630513,0.15390375298262907,0.1398874659882456,0.39142593869886166,-0.34268908311875357,-0.08352766395961522,0.03563847550729798,-0.1254671288748168,0.6059981156529748,0.15442376729752588,-0.01138179485796823,0.35762880843604256,-0.20070646076809473,-0.1365822709728312,0.45094615375323277,-0.3840374642167142,0.5039182007761406,0.01682161689406738,0.06194141715122461,0.01674562271022743,0.5223361251357423,-0.6501823440877453,0.07653078884416604,0.2725228179781694,0.12719725581843097,-0.1693852461859015,0.0017139505207823126,0.13998570552881012,0.002757573850513703,-0.28657823751673306,0.47710038320435383,-0.20715786111029097,-0.08306159856721038,-0.07089110471265025,0.24344542129599236,0.5884686050564549,0.4906969016432787,0.027670500808893463,-0.021723081029768408,-0.22961679043590683,0.5698437996823658,-0.43287130170387783,0.09476758115760761,0.08098830030008956,-0.460491535153854,-0.11935078370923859,0.4938690883670147,-0.7274143710372104,-0.29284712300286886,-0.3645565952104798,0.21560525953895152,-0.4782808167699973,0.26065972133121224,0.3786053542246563,-0.16294611060431027,-0.3639150472225849,0.702858343780034,-0.45958155321970506,-0.19979731250011654,0.32470946766829994,0.21659323333056804,0.5196286322601125,-0.05099138433729928
Angular_L,0.4698410996560041,-0.0790078615704847,-0.012859131484531806,0.5588132427210585,0.12408626426842245,0.028035545375833006,-0.059497504108006666,-0.015353338828519261,-0.31188456371366796,0.2622308807128415,-0.08111374506249105,0.47806887630268935,0.7708496241739194,-0.06517647118999104,0.027415705474822718,0.5351261428518247,0.2616722794598742,0.8113043146181491,-0.0180286205755595,0.6356375259708527,0.42468598669182683,0.07469303677725005,0.11155923809874053,0.4514429750395203,0.45301677545199315,0.14117946054260702,-0.12061888175611994,0.44360795727588603,0.23316917615917804,1.0,0.28714231555602177,0.35387819791813785,0.6814394555540632,0.3130927845904664,-0.03531842426352148,0.2684702721944321,-0.11293487669702375,0.000921005871898258,0.09440508147309025,0.7241745421057951,0.008771049139071972,0.22753298743482162,0.5587921376742507,0.5906295500994264,0.21370215611413285,0.032495665268230986,0.4722654267366717,0.16607365515148256,0.5219877760899371,0.6410364989635032,0.19070394914647054,0.6119652838970153,0.02576101625534077,0.538502992613841,-0.0660970630305705,0.09738833028773536,0.6385054567215485,0.24055433701726,0.19874892529971394,0.5473765110686435,0.21870373918732786,0.40820694609426705,0.30762179549473867,0.11231592934632699,0.5766070276157789,0.5068900591573443,-0.10886685985277429,0.6225177009880406,0.2997658858397913,0.22119618094201482,0.0018412035321198747,0.4693561853762817,-0.09470863417666647,0.8030537541387508,0.2615008139055417,0.010693170220494722,0.49274282782379775,0.4835886097694619,0.0552133360364126,0.43153719189941986,0.05894497678531564,0.4259032632833167,0.837966309842068,0.3044177525750011,0.10092296192025008,0.30389742441925777,0.07574546763302292,0.7421922283358722,-0.34565309541444866,0.6243062074358443,-0.32492109044424194,0.2194664820324401,0.5222665980525041,-0.04439353561344785,0.022210160305063713,0.1853642838763165,0.4579432430216744,0.007684551483496146,-0.03479104240881862,0.34009827615764826
Temporal_Sup_L,0.07132710651887735,-0.6219143481272081,0.5092028058589881,0.044546154744103734,-0.2467180342133569,0.6068622059195976,-0.07216885267465602,0.1191665068130072,0.09947100068920468,0.6989110047549872,0.16804630255790928,-0.1865314725999716,-0.18849690567021976,0.07595487202995925,0.3275829879371013,0.3357176542842254,-0.2919964578971437,0.20426400367150732,0.7131040732202579,0.03278493558886135,0.31869714492678064,0.025443814760522303,0.6082418862857357,0.11428551212011885,0.22470858839789007,-0.15492553946171608,-0.39595619910648555,-0.11096006200132028,0.7263955399993924,0.28714231555602177,1.0,-0.01105833672674262,0.5260762696749678,-0.06491387250990929,-0.11803280443813252,0.3895125353843281,0.12598904519791476,0.41900805249875256,0.4802546386326556,-0.03191531350781869,0.1241125068613288,0.0779766531060889,0.27799791054426864,0.2557383267701939,-0.25231280619376967,0.8744066155368542,-0.19650696663087536,0.19479522346616213,0.10605551574857136,-0.08466685243905189,0.16169787408676603,0.3748439060845784,-0.027503352813418862,0.6102742671329988,0.3071815991341592,0.35566907159376177,0.09612330552518256,0.5586246883641873,-0.29034082378399784,0.03517545391067728,0.05161780782555828,0.17351868289769104,-0.03555332469844067,0.27921972274158346,0.09069347611468066,0.03115543522411839,0.13660268995366223,0.16065408268862486,0.2120135697094896,-0.3518940268286331,0.11144090472565414,0.18486423479234132,0.679534878516103,0.3691318683287818,0.17363298578857583,0.3175156624736238,-0.13637720907512138,0.376212092004743,-0.5708707729754698,-0.11645070499968206,0.3772849032736725,-0.3205185862365067,0.051979010110042995,0.8354201272712651,-0.4890152637906069,-0.4832052475725729,-0.13524566224184506,0.01602328428058723,-0.23528985278784578,0.19337270216812422,0.594127744300079,-0.2580404936555373,-0.3952134094638875,0.7366103096762739,-0.538249232525673,0.24221188193622264,0.135251826298433,0.5315989791269341,0.48064193807480465,-0.12817303784448428
Thal_PuI_L,0.6468800326471625,0.07193044327324813,-0.06779993397597728,0.4541219557256994,0.06497299170867929,-0.0260602510263204,0.2484741242789017,-0.0957315422138199,-0.46824108195486563,0.18905097809291105,-0.1451985239132513,0.5500887850758824,0.5257910167198301,-0.42658812198996876,0.1452962655181046,0.17367968873531742,0.6279240565881302,0.3583068387121725,-0.20724196897906697,0.41784095346351463,0.4538441419260085,0.6294875948670468,-0.09147704174407624,0.3178240374208923,0.334838102955311,0.5614342906974407,-0.09148747995534658,0.28107595429913196,0.11893494495170757,0.35387819791813785,-0.01105833672674262,1.0,0.5736357028615694,0.08105926518272596,0.13011887942261288,0.46237429688461507,0.21560219893404245,-0.0015010875873641787,0.25796118138901986,0.5035409867760893,0.4599938701659672,0.16600568529264748,0.35555044047116424,0.5757451832575743,0.21204619724389964,-0.08149543757868669,0.38987018906892457,0.4180013724578398,0.5077831395131287,0.5990238914032723,0.3961043589576427,0.5459604625451435,0.3915480069419287,0.08119847379508446,-0.4602793566381103,0.32612511555562845,0.575877845148341,0.3657949012413346,0.15434152033730308,0.48140885078424883,0.3761783866545794,0.4383916373453968,0.43821390710929453,0.1664827920643489,0.5884725036325407,0.5293368133230967,-0.1349725933126202,0.4060083870615484,0.3450131639189484,0.6694174134230033,0.04810277103979684,0.7129293021778756,-0.2623697870304179,0.2520426650789405,0.2508714349775195,0.2622395202056422,0.5679433546893351,0.6373418485052051,0.2668084579118397,0.6736376012608474,0.1660575383650299,0.393838469500832,0.4197947235799644,0.016277820421798955,0.24724485959976705,0.3721947184587617,0.4080361777875579,0.5250040514684907,0.039892553841737746,0.6111719470052959,-0.39404432691935704,0.3989303302533814,0.5288258482379102,-0.27562306120172964,0.139953915813544,0.2758221064026227,0.4327707787984107,-0.14814004197695518,-0.13389237185582104,0.26873703494456685
Fusiform_L,0.6269253454378582,-0.2925849885561201,0.15140450302058345,0.4915952846512952,-0.2171355580777811,0.3427022954547334,0.10433334197578527,0.10257212108041,-0.28494451744241,0.5159571344579157,-0.050359050146805785,0.5508387302423028,0.563014226992194,-0.08013902901343004,0.2555030312908229,0.564652267972106,0.3136057264832615,0.5903240097625934,0.22141275594496607,0.5624666665199878,0.5988975609312182,0.39680029494026514,0.2661184631548031,0.34718991944704886,0.46839147228581796,0.3330358398532841,-0.24024455433303232,0.16528080825907354,0.4350440129325523,0.6814394555540632,0.5260762696749678,0.5736357028615694,1.0,0.2388698168851634,0.14732100386222882,0.6815905715576283,0.18955659099011463,0.3680567908388734,0.5179929253307239,0.5471979467367005,0.26317658772680047,0.3594932154382542,0.642555278134358,0.8346434417211032,0.0790212618241125,0.3249872766551727,0.26963746397761845,0.42865824793118185,0.6468822195846038,0.6809073852872894,0.4730201141653125,0.6715464405415573,0.3208081956111431,0.6369029713124724,-0.04557370554956274,0.45986847660274427,0.65640055636271,0.6098335743874886,0.045560859326564826,0.5946468890315936,0.413407871171778,0.47241157665814737,0.5357434476311925,0.37658536739764337,0.5540022557862382,0.4881877522085878,0.06683631566268089,0.4833427574938423,0.5242960372740227,0.2348147231962432,0.03638201501180574,0.6292832471956769,0.09309523239779077,0.608522363423228,0.43597742092122815,0.3349082093616717,0.5999757027391548,0.6399198185035865,-0.13052837081358998,0.42081966080144606,0.3224183054968701,0.2728790680343667,0.6230545637662661,0.4376307474702343,0.007864200991054247,0.04996321377672681,0.1650907346603628,0.6121603016205523,-0.16971864768416345,0.7517903600249439,-0.13756695800333288,0.2704759384773104,0.3788574826440528,0.17232060732849738,-0.2764584136165207,0.5115526078602189,0.5997104078334679,0.21416969259598237,0.1344589555205619,0.2184543495581166
Temporal_Pole_Mid_L,0.009969264994453206,0.0863645042476169,-0.32288754404572484,0.1347617414562369,0.13734457479072232,0.01946802652974486,-0.24886108439526286,0.4577545907104262,0.05846667053188856,0.0025607935759415215,-0.40350659983972814,0.19929667762302167,0.3632668913755192,0.21402896169154007,0.21566221313606823,0.038054144391499595,0.16897761362298744,0.3592212982683326,-0.0901599241327268,0.2915342473549869,0.3868321835647232,-0.0613584225538729,-0.2060992029443894,0.2502089080124973,0.49398799007783123,0.13309910537800654,-0.01778862729734058,0.3632071175247001,0.04362292368519432,0.3130927845904664,-0.06491387250990929,0.08105926518272596,0.2388698168851634,1.0,-0.24071705330564844,-0.014913407266684917,-0.13833426170427707,-0.20105176208019507,0.040598775998997895,0.30722391726789794,0.1782003018789778,0.002238728497288333,0.27169042843714364,0.2626026537671978,-0.06396773636202839,-0.1338524266719706,0.2908118331660507,-0.004786262808225467,0.28812326616001804,0.23621683829002954,-0.13320177225932206,0.24110285205420798,-0.09119536201093145,0.30893732873515883,0.12656183995665327,0.03960871138128524,0.3069553173745428,0.08683339995262274,0.11417941184880682,0.2523446501962907,0.7229232827074974,-0.08964119463877541,0.19557258136392153,0.013176291939339732,0.16489176932722777,0.28701741288593724,-0.08906086204021303,0.33868767877250494,0.12355525595038307,0.03358399933899204,-0.29730251885960485,0.012498144933356405,-0.2938698924604721,0.2896479783246494,0.4548392033995224,-0.40302420521083776,0.30945446684803235,-0.09452839760634742,0.17320552296490369,0.082329622570752,-0.10536360084264693,0.17358461301686168,0.35451146605358386,-0.010954430742126991,0.061115261935177474,0.2878036368808308,-0.24559336479989072,0.37428328178412923,-0.3824703944473657,0.18035699160509538,-0.1885277424597874,0.24590675398925949,0.29350056788784845,-0.09259307118843411,0.20160916351187724,0.14918488279438402,0.28105002239686566,0.03202701607897529,-0.04798477902218917,0.26843528793770843
Thal_VA_L,0.4864033521268387,0.35618599295399267,0.0026612150704360027,-0.025678759699393202,-0.17337766290312764,0.23454521302508527,0.38573911514058606,-0.08929113645774175,0.24096658793829434,-0.2558743640048465,0.20599059244787643,0.5488211144543139,0.17390199508757662,0.10983444940473908,-0.06977422350815374,0.43366283516003284,0.11238163209200953,-0.23007597894630158,-0.28469445144736055,0.4118149810567134,-0.08631497762741952,0.40408026207971687,0.2807881364244064,-0.035094487161509244,-0.25522858008334953,0.46823729747597154,0.55272899698739,-0.34059422845642906,-0.4418642804873851,-0.03531842426352148,-0.11803280443813252,0.13011887942261288,0.14732100386222882,-0.24071705330564844,1.0,0.5514065622814872,0.44047828593063404,0.343648833503847,0.3891116793013464,-0.06473776582608334,-0.33183145917734996,0.7581340172871792,0.4023209058242307,0.41947175092238387,0.16249075912683492,-0.008800410957390991,-0.20173616895007765,0.43889889625595924,-0.07865802629916321,0.4631827083789854,0.496735536708181,-0.09653316023129498,0.6634792312028024,0.06187454066188187,0.13500045992052348,0.28979750790758174,0.23222604418853307,0.01145765050026027,0.5375125197373481,0.0929764485279804,-0.24496889735003025,0.09905509139595942,0.454564825961304,0.20795944193181468,0.03410974480554109,0.09011131040155436,0.6135840959465578,-0.3366069427091659,0.5994123589669164,-0.018789424497992736,0.3595245797561312,0.15771110997014426,-0.13804282336227927,-0.3223235631352478,0.1102381406203251,0.4714229495630611,0.42254023538185914,-0.08962422568638899,0.17130619531431962,-0.03358950072470374,0.3559300193364792,0.414999332138536,0.18414790349354837,0.06768023402556843,0.6056207203043417,-0.029754817767155262,0.6039229249826005,-0.0949541984918787,0.5945352471589226,0.22552238822204276,0.0005856689774123656,0.2565806872504492,0.32293734962854453,-0.3125230292122631,0.056813917522161306,0.6010719810215309,-0.007599078997678767,0.1188735826385371,-0.09983905342497688,-0.016145625951648243
Hippocampus_L,0.7179089116176184,0.053780619778876756,0.09983460347412981,0.1474309597215213,-0.28777297275549707,0.6195959923423318,0.4430002410132358,0.17709138111779607,0.08253449566433568,0.17453882469324247,0.13453221542027127,0.5552471319712337,0.3427968772765848,-0.009085062666594331,0.3233839821372257,0.4667607596710055,0.15664644285854604,0.16592371280827894,0.0481673010018798,0.6320953338100721,0.3568986252347892,0.6609006439792693,0.4581117587783409,0.11959532890083374,0.06254925548005695,0.5579797004405411,0.276429391945578,-0.25686131230883014,0.02982249130492377,0.2684702721944321,0.3895125353843281,0.46237429688461507,0.6815905715576283,-0.014913407266684917,0.5514065622814872,1.0,0.5593842185372925,0.5868463922050894,0.8114566032380225,0.20363893553225487,0.11966112421485414,0.6333467229943486,0.7350938162679056,0.7890780738426608,0.0036857268180033533,0.40238181568892273,-0.07320878598775771,0.6922852270011643,0.313925500651583,0.619721816798478,0.6685096054234156,0.47098358872142687,0.8134800444725585,0.38210411464178423,0.1296857682971162,0.7041806005533348,0.5732736235313348,0.5315926509049135,0.37478379808195983,0.35205823882601983,0.16525073792868855,0.41349944225226193,0.6691419514234775,0.5203491747007377,0.4305023821974248,0.4834671783036174,0.4718510889713588,0.08420782912379197,0.8290206228790106,0.12474038476048653,0.3046968725052151,0.5521800010508523,0.03324375004018014,0.03990601249391514,0.524087141591482,0.6319002017991898,0.623915572786087,0.2758599832641786,0.04813400934233964,0.21988787860244569,0.6404535692405339,0.40716376044744407,0.4432707685178168,0.4742273097527774,0.3722714065696653,-0.018410002292192924,0.5225470669961183,0.18960424528799125,0.44057178796205587,0.49783872212568564,0.03637511909464613,0.34341696396233845,0.2677270265827954,0.02027962628591201,-0.08185398674574981,0.8511511855347835,0.36886928109170347,0.4830004300878358,0.014584827561715644,0.11289268100568622
Thal_AV_R,0.3600667422891109,-0.02177457099454663,-0.05075966290266518,-0.19989621012647277,-0.3688960748017588,0.4242059588835238,0.5061739992039761,-0.13723267103161998,0.23281130905334052,-0.019181974273123143,0.09353468940657564,0.28399126316369994,-0.03404468265856754,-0.013948210992783473,0.07400941148688223,0.1768022374874949,-0.04496050939919478,-0.3369195848415138,-0.036833150758144334,0.2972364583797489,0.09935686250566325,0.6142113180164424,0.19017172326274723,-0.42616527246297886,-0.3154777115095653,0.48382258655978116,0.3375749624904169,-0.5509449388919139,-0.1884786870811954,-0.11293487669702375,0.12598904519791476,0.21560219893404245,0.18955659099011463,-0.13833426170427707,0.44047828593063404,0.5593842185372925,1.0,0.5223193340312595,0.5251999276673828,-0.3083236707223058,0.151130244464917,0.3147557525174014,0.3744929830742448,0.3484668999652249,-0.21302651952784699,0.17478893191652253,-0.5083615904031338,0.30402279536074917,-0.20743806993999953,0.2387645858803782,0.5688779042726262,-0.1556402054866433,0.6328577625552163,-0.026585007309471307,0.07464901365366837,0.5022697152695947,-0.026638837768905202,0.18521210460642487,0.21764505542807347,-0.04785996059679417,0.02391925160244718,0.2100640927579298,0.22222617138181186,0.2898294651700141,-0.17484619174334334,-0.060046223807729567,0.4949747528367039,-0.429233343426133,0.5192071554213276,-0.0029042969274358527,0.13328839156989,-0.015036809159900792,-0.000819110111552336,-0.36482114177301833,0.07160587883095802,0.5145671438539491,0.1696281962120412,-0.0202814392509162,-0.198829079701737,-0.11878446053245774,0.40902509590823183,0.002860842069209126,0.0898607109629178,0.20795134044462643,0.2228016528578023,-0.2898545239674463,0.22814340596255495,-0.32709612839854535,0.4463399570507917,0.18225263198226252,0.17156681934310158,-0.06668841862073349,-0.03566186679036677,-0.036719865856506495,-0.1374298256511455,0.571669386369416,-0.11081610458533586,0.3510659591580091,-0.09580243839044715,-0.3036859933559042
Cerebellum_7b_L,0.24222296504778323,-0.41086421780836063,0.07150215764306853,-0.007215841656574852,-0.6918250555590297,0.41165117773582754,0.2547499971212194,0.09972941519870446,0.10451675259459506,0.25473227128149134,0.12999847530309314,0.03261453212068649,-0.13070450206373826,0.15585691430491053,0.22740050966022107,0.2631804284117505,-0.20434113368659632,-0.2435760987542892,0.21681553502808193,0.12347648445866943,-0.039898080447072645,0.36785811165694254,0.448782531638468,-0.16008352721768795,-0.2393072639474902,0.16017425922815226,0.004062447372997667,-0.6738075914420285,0.1065221793630513,0.000921005871898258,0.41900805249875256,-0.0015010875873641787,0.3680567908388734,-0.20105176208019507,0.343648833503847,0.5868463922050894,0.5223193340312595,1.0,0.4727531060279146,-0.2712546725608164,0.04803534202479551,0.2909823493534733,0.25454973237138656,0.2980924581118054,-0.27542730918892133,0.3054198541947482,-0.521935188684932,0.3061919720786677,-0.030087491726274493,0.1521181736476862,0.4555118463578366,-0.10411807281610534,0.3610297669565253,0.26550694794069596,0.302705488357266,0.35313674780466786,-0.06419314954813138,0.42217097592557334,-0.0741469609314031,0.11486228212321536,0.010296203892853333,0.08955179030623353,0.23964304967247904,0.30575299408565676,-0.19033981638247163,-0.18465046290143017,0.4714553486417609,-0.3297059937247801,0.34598571382796156,-0.21515451860224796,0.14281045057241798,0.019137490102658743,0.22421201270499866,-0.12772958969026962,0.17421208233128224,0.5597248485350178,0.054337452152816636,0.1084061416899475,-0.529057369648975,-0.2904690488207911,0.4584216715709118,-0.18265983226679677,0.0005028793827542097,0.34397128085509454,-0.12386475558801884,-0.5463772110221132,0.015826949433844575,-0.28260358454202156,0.3372032867491273,0.21846180420433484,0.27047911250190854,-0.16464411948558355,-0.2536720891560312,0.2207477172555469,-0.5093870791741131,0.4437018059141838,0.017737834477809244,0.3035273427003075,0.028984516099208095,-0.3501762491275751
