,Thal_AV_R,Thal_PuI_R,Cingulate_Post_L,Cerebellum_8_R,Vermis_1_2,Thal_AV_L,Red_N_L,OFCant_R,Thal_MDm_R,Vermis_6,Cerebellum_3_L,Cerebellum_Crus2_L,Thal_MDm_L,Thal_LP_L,Temporal_Inf_L,ACC_sup_R,SN_pc_R,Thal_MGN_R,Frontal_Inf_Tri_R,ACC_pre_L,Occipital_Mid_L,Amygdala_L,Frontal_Inf_Oper_L,Thal_PuM_L,Hippocampus_L,Thal_PuL_R,Thal_IL_L,Rectus_R,Calcarine_R,Lingual_L,Cerebellum_Crus1_L,Thal_VL_L,Vermis_4_5,VTA_L,Parietal_Sup_L,Pallidum_L,SupraMarginal_L,Parietal_Sup_R,Amygdala_R,Frontal_Med_Orb_R,Precentral_L,Pallidum_R,SupraMarginal_R,Cerebellum_9_L,Vermis_7,Cerebellum_10_L,Cingulate_Mid_L,Temporal_Pole_Mid_L,Parietal_Inf_R,Putamen_L,Parietal_Inf_L,Temporal_Inf_R,OFClat_L,OFCmed_R,Cerebellum_7b_R,Heschl_R,Cerebellum_4_5_R,Precentral_R,Frontal_Mid_2_L,Cingulate_Post_R,Calcarine_L,ACC_sub_R,Red_N_R,Thal_VA_L,Precuneus_L,Thal_MGN_L,Frontal_Inf_Tri_L,OFClat_R,Occipital_Inf_R,Thal_LGN_L,Frontal_Med_Orb_L,Thal_PuM_R,Fusiform_R,Cerebellum_8_L,Supp_Motor_Area_R,Thal_IL_R,Cerebellum_6_L,Thal_MDl_R,Temporal_Mid_L,Hippocampus_R,Postcentral_L,Occipital_Sup_L,Occipital_Sup_R,Temporal_Sup_R,Cerebellum_Crus2_R,OFCpost_L,OFCant_L,Raphe_D,Fusiform_L,Cerebellum_10_R,Temporal_Sup_L,Paracentral_Lobule_L,Temporal_Pole_Sup_R,Temporal_Mid_R,Thal_LGN_R,Thal_VL_R,Frontal_Inf_Orb_2_R,Precuneus_R,Postcentral_R,Vermis_9,Vermis_10,Frontal_Sup_2_R,Frontal_Sup_2_L,Cerebellum_3_R,Thal_LP_R,Thal_VPL_L,LC_L,Cerebellum_6_R,VTA_R,Temporal_Pole_Sup_L,Thal_MDl_L,N_Acc_R,Caudate_R,Thal_PuA_L,Thal_VA_R
Amygdala_L,0.5160559357622395,0.08002936049395111,0.316199178192286,0.35128722690453557,0.37803394104839255,-0.261878126409815,0.42709553406567047,0.27706624352024,0.4655747198734615,0.08166926307643174,0.5770572502155628,-0.2624106517778253,0.4600258689127131,-0.2211667594120819,0.3323822381767944,0.27320046649490215,0.05225764380584043,0.16956398183255378,-0.08952241383793046,0.19839441232226293,-0.11509717594857628,1.0,0.4804964441185867,0.1749542880740236,0.5265557732338618,0.32512639105441526,-0.0031404312634854036,0.03884604061328661,-0.005361942908543859,0.01288000331360467,0.18027905017331822,0.5643242141466291,0.11679128506384885,0.31186143958518825,-0.1023579504015286,0.5172334101029221,0.13682639657444728,-0.07346541119892813,0.44722203211907285,0.18750663381973634,0.17278383005986056,0.443956996096326,-0.24278508590940429,-0.24645183969967885,0.2585461739340601,-0.017731754308821193,0.24710246375092193,-0.5132667484467313,-0.07243864969095207,0.44749951158821255,-0.012148466568338727,-0.326531236520423,-0.006081487028775258,-0.16779128162949533,-0.38861435160459873,0.16929525176731422,0.2898917845100694,0.27370656377024083,0.09616412122438303,0.2677070513837514,-0.022082111674691544,-0.16909369687302941,0.008195708771580783,0.3826557646047113,0.13817788293158148,0.21117056687335337,0.27178666817275976,0.20902425483603904,-0.4185285680195506,0.2513852566944218,0.1601491360014185,0.09960048844650858,-0.1567831197962887,-0.14235953441036647,0.07776743790848752,-0.2528492705927129,-0.0415957872626765,0.5867960553504907,0.24169339153990832,0.38119706319871677,0.09546722594142483,-0.19820159394416323,-0.20675792910520382,-0.19770520719895815,-0.2984895347286281,0.2990030567266496,0.27372480063066623,0.28076392586259197,0.3351292947750805,0.02927862846201239,0.359927433931762,0.08831789995202186,0.1223115313862608,-0.41922151731721,0.19944775438023604,0.10738285421516752,-0.025688219939661718,0.14159058260239932,-0.006039862396041816,-0.4885649335601245,-0.47154537030674015,0.3840824812081101,0.2779447987149674,0.3484267862957931,-0.3734695418140932,0.2034466930827429,0.11230566850378941,-0.1678532497742747,0.07117991798331302,0.20039325698690966,0.5400650984599757,-0.08044033589851135,0.3722369071618126,0.2836351083199032,0.26655845716405363
Frontal_Inf_Oper_L,0.36611876935140353,0.005325613062643347,0.22552587432835058,0.37720033148957155,0.3431208682797342,0.0333687699096348,0.3249717308821109,0.47634604423991705,0.4055044725431138,-0.11426815052317127,0.5790195285929063,0.017396072249346545,0.45709838834435285,0.271706242923184,0.4500718418655618,0.15327973162976005,-0.040681304646235095,0.2945489176015617,-0.0826770994591899,0.472091167783141,0.21874381465932982,0.4804964441185867,1.0,0.39245995473433487,0.5640233811348012,0.33293528563262614,0.5408234252834447,0.3236029943964467,0.1787036622864898,0.3893234664064636,0.41336598810306774,0.4207931978090403,0.23412365931196227,0.3028593130533085,0.00684199505619876,0.2592885216636786,0.6145527630119152,0.02313869938605353,0.06807141347838327,0.5121307752799346,0.4085038625469958,0.20227765955332314,-0.12462641607750033,-0.016454410939678865,0.2510815840218962,0.4790003118170692,0.5788373168326575,-0.16451142016406425,0.09298857636561345,0.43069077794764427,0.2797501595606236,-0.2498110964228928,0.45947802579846414,0.04518380847301083,-0.04120892878710123,0.21918808314213373,0.4721733098626295,0.5179499743235798,0.30603179385573975,0.4607875437287179,0.24426651612809563,0.19042089896865885,0.046300221249185286,0.20062911684980086,0.1684872941089685,0.08947707465178435,0.8964749875240458,0.4308528194297774,-0.28081055855016007,0.5689430010633927,0.5369934629553564,0.1620496679527173,0.013632499083357423,0.13567366042914297,0.14030819127102767,0.1600065639441711,0.29788988416328827,0.45069097770045674,0.5687382506639453,0.3507946191618816,0.3535601208510987,0.20246373030075773,-0.006409863736765628,-0.21221636538614272,-0.10524886159218723,0.41765291133318627,0.2511414227628289,0.3507242166230302,0.4830122105334352,-0.024379527522186098,0.7923166287594678,0.10384076502154309,-0.2078915807732098,-0.292833912079073,0.24938731594348568,0.28473051436901886,-0.009555465474020548,0.2804357191428839,0.11972689038384675,-0.11307710353796915,-0.1511794848696684,0.6519749243655166,0.7496401128592035,0.5094865042680528,-0.010753370140235327,0.25850886900977493,0.29143216607562206,-0.14439498120695252,0.27028428674557836,0.06557983700575923,0.3580349419095273,0.24117337046186563,0.5548887661587005,0.22998257506073574,0.2792807444585847
Thal_PuM_L,0.1768022374874949,0.018256099446823718,0.38937246427369704,0.35384069497234677,0.4403497122243608,0.025615754682840976,0.32305336650796573,0.28859966272706167,0.3535075140329773,-0.01551183727197082,0.46237926579872834,0.23936607093568693,0.15295948039442497,0.3729217405435087,0.5329489192500837,0.21385942611596306,0.058324193844555214,0.08647280220802489,0.12004452646537181,0.03135743121514826,0.37161683385867433,0.1749542880740236,0.39245995473433487,1.0,0.4667607596710055,0.29188138211061515,0.610140008209026,0.1569350929953368,0.25798068617237946,0.3354417819762636,0.1522074740700402,0.6562580023153229,0.5435011133516743,0.013921807283320825,0.41925527896106957,0.06505185193280473,0.5779022802542471,0.39555259104849927,-0.14648002483780487,0.10405110535279868,0.42430818838054624,0.09650010917162957,0.20541386838082196,-0.10689208178648252,0.17514873968778455,-0.14272131562500603,0.5079994793605256,0.038054144391499595,0.3215581374536382,0.2639158631627874,0.4508927989307974,-0.13609170188657574,-0.1254371582008659,-0.08607872984854625,0.005180178651469034,-0.015578358406028319,0.46831790363130604,0.4290025428898086,0.3445877988140021,0.5676308948825514,0.4245887741777343,0.11960951724820883,0.17814777667107937,0.43366283516003284,0.5432244702595586,0.28410611234078853,0.3647673991708137,0.3334319317838975,-0.08431556008218188,0.6102879595131933,0.07388702864245635,0.7788859893013869,0.2708274596592275,0.16732624215245498,0.43811389067863293,0.30852079975466373,0.3808931080868696,0.261856797238806,0.4136945746201945,0.25795462216709825,0.43803788157827017,0.377791896133494,0.3837463098061509,-0.05547171919667201,0.08215620609442169,0.24023080467671223,-0.03540207536448181,0.3053801979699234,0.564652267972106,-0.004440480140425377,0.3357176542842254,0.43763108405902296,-0.15130574549715378,-0.0756245896053724,0.34158619821121594,0.5701537081075551,-0.09235093001965093,0.533562702328846,0.4533756264220917,-0.14291695094973553,0.027366808690995097,0.2692323013072587,0.16574147217125243,0.24080334826251446,0.014600289912975227,0.3100429001757757,0.28583924681536643,0.24362489968883264,-0.062178062092535784,-0.2976094296290588,0.5887923318917777,0.11520531822669026,0.3409456359233043,0.6515326745917204,0.3357090228546307
Hippocampus_L,0.5593842185372925,0.3136626589790543,0.6135763002921913,0.5315926509049135,0.7179089116176184,-0.009085062666594331,0.2758599832641786,0.17453882469324247,0.6685096054234156,0.15664644285854604,0.733884211507994,0.06254925548005695,0.7089788514860502,0.28592011377857335,0.5123402510193207,0.5225470669961183,0.27596787985073107,0.5203491747007377,0.3722714065696653,0.03637511909464613,0.03990601249391514,0.5265557732338618,0.5640233811348012,0.4667607596710055,1.0,0.41349944225226193,0.38210411464178423,0.014584827561715644,0.4305023821974248,0.47098358872142687,0.02982249130492377,0.681211574561231,0.6361531031721394,0.3046968725052151,0.3427968772765848,0.6609006439792693,0.4636770555698599,0.313925500651583,0.44057178796205587,0.0481673010018798,0.7749614175646179,0.6452901638783042,0.34341696396233845,0.08876277759535639,0.13453221542027127,0.016506742072009573,0.775221492540984,-0.014913407266684917,0.36886928109170347,0.7569526955943877,0.4432707685178168,0.053780619778876756,0.05827211128708095,-0.013012873195385936,0.17709138111779607,0.4905431342217698,0.8522268869327351,0.8290206228790106,0.6468239563688637,0.6436204501615244,0.5732736235313348,-0.09562739925844854,0.21988787860244569,0.5514065622814872,0.619721816798478,0.5579797004405411,0.4742273097527774,0.13843933881956658,-0.018410002292192924,0.6830813285530616,0.02027962628591201,0.5224964468457355,0.46044625991148275,0.524087141591482,0.6691419514234775,0.37751314431696,0.3601588363417728,0.6319002017991898,0.23169567488406198,0.8134800444725585,0.6320953338100721,0.16592371280827894,0.18960424528799125,0.24108233178664434,0.11289268100568622,0.05548034118536419,0.11542547567385676,0.6922852270011643,0.6815905715576283,0.2741738482273566,0.3895125353843281,0.5552471319712337,0.12474038476048653,0.04813400934233964,0.5796299052719631,0.6333467229943486,0.276429391945578,0.6608641224525036,0.623915572786087,-0.28777297275549707,-0.25686131230883014,0.8114566032380225,0.5961250153191049,0.7041806005533348,0.18456779803970563,0.5521800010508523,0.3949266800252109,0.2677270265827954,0.3233839821372257,0.11966112421485414,0.6842906367504852,0.1296857682971162,0.6557264978599419,0.49783872212568564,0.4718510889713588
Thal_PuL_R,0.2100640927579298,0.1836344572268939,0.3035854353717535,0.21712217062065456,0.4091956590864268,-0.4717445776592934,0.44173158891137926,0.18689845160029428,0.4657987683471438,0.279554379509913,0.34174376385438315,0.04732581804734468,0.22092093532467344,0.16535568544501547,0.20222949181883357,0.37855136464943595,0.3520758269212804,0.09601161059184352,0.22222042993370084,-0.23122249982932924,0.3709179927391607,0.32512639105441526,0.33293528563262614,0.29188138211061515,0.41349944225226193,1.0,0.18641761395916132,-0.003174691600411263,0.5377342847770491,0.48185034180757286,0.12719725581843097,0.3785276446232735,0.44132175546535235,0.1777600698515029,0.4742951985044854,0.4035429423246866,0.3296244198320161,0.38404169114715914,0.02322851813912399,-0.006504828869732679,0.34093874018313164,0.15410645339652207,0.1282532725355819,0.05595794774147926,0.30388622977955143,0.0993167143034816,0.48171854250388974,-0.08964119463877541,0.3372007366969149,0.27946373011839715,0.4893990917586385,0.08764863415572621,0.2586534401354156,-0.10882013940358336,-0.17558587917398222,0.24866658730418945,0.46344867686589175,0.24186320113603205,0.21051389949565924,0.3199399535888803,0.3607812501904576,-0.1753279363966264,0.5375661938318294,0.09905509139595942,0.4119188354629493,0.36661383832237165,0.2356010127871048,0.05584716720535125,0.2012799476275763,0.32988448872593107,0.005116640517525019,0.4493239836668299,0.34159226543876686,0.16758826734473276,0.33804440351937615,0.37226860059093553,0.3039927127857494,0.28524990598397443,0.24056194870293807,0.415499662683496,0.4373610941952174,0.5197041470743083,0.35310523502311614,0.14759210097520709,0.13682649889429307,0.07967884181622747,0.12333300017987815,0.25713230774902646,0.47241157665814737,0.2778815992317743,0.17351868289769104,0.3014898641726208,0.39497022936192333,0.17152294683541994,0.4217836432851833,0.14270285652867468,0.004994312619978125,0.5113900342295707,0.39466735313998624,0.11189071623495415,0.2072057195503728,0.28188519379041627,0.3124786966439126,0.45700844341305413,-0.32743504752973956,0.5311408558337711,0.5379471214121277,0.30052418982427226,-0.08537780763942027,0.1525739074973969,0.3459800897783944,-0.2265519180911772,0.20723960326134486,0.3687640701881519,-0.09273756185852977
Thal_IL_L,-0.026585007309471307,-0.053188168857320764,0.24567143574733571,0.3891117864273638,0.2336677173566962,0.12065996010369834,0.3551435388772271,0.5691683395469167,0.14520303418665592,-0.008877358711003076,0.46666527374340155,0.36756937522155725,0.04535184871205058,0.5619977168951511,0.6115135549010161,-0.047163147541243976,-0.13141978313652158,0.11447577127153541,-0.14081514285995902,0.2519250136046096,0.5888474120297221,-0.0031404312634854036,0.5408234252834447,0.610140008209026,0.38210411464178423,0.18641761395916132,1.0,0.413523935095377,0.3170386068633825,0.5390627259581736,0.5039182007761406,0.24369898650352753,0.43293558790558434,0.059811939944171985,0.265672628713615,-0.06541132590233996,0.5711580005250493,0.4483968961931376,-0.352174014411344,0.46061793168793264,0.2833647460533257,-0.1940987856492473,0.14223181799425638,0.07392598626825,-0.01654505025205839,0.26747406081119535,0.5455367710152278,0.30893732873515883,0.4218257729613935,0.09136003593100657,0.3832062110683328,-0.280039411753003,0.18967831213602546,0.3015233060476323,0.30439019965597325,-0.1502901907415675,0.3970233106542536,0.32481064692157746,0.17099516798675843,0.5700048232113559,0.42808398015959936,0.3205072800287257,0.13626325617368018,0.06187454066188187,0.30453244856863476,0.08030112434748722,0.6023458274515416,0.6067200374483628,-0.06446126699795697,0.6379148091536011,0.45659817267420616,0.36971845936677683,0.03319164941880453,0.3767988414618812,0.29594062675901345,0.3998198479237339,0.5466375278897232,0.0465655001844084,0.6666052208937676,0.020538580525012683,0.3119344053128238,0.5227359710456227,0.39993410984183053,-0.2810743031390662,0.13493065578708677,0.2560093949072131,0.25891728952883153,0.247740037032097,0.6369029713124724,-0.139735204039264,0.6102742671329988,0.15319961438651652,-0.20927429407002665,-0.15200161373984605,0.31646719833772835,0.2963081134707956,-0.2650381567995566,0.38279317101369703,0.2991285410712554,-0.04388974164757935,0.20078948232265129,0.41677818302702563,0.4754622173651909,0.23457863738148257,0.1403126371835328,0.2752359575770748,0.2555870035597734,0.04783145942851671,0.3289879507740228,-0.011474709003970202,0.3057930050325905,0.22459496777611554,0.2027062366521283,0.4377610462299308,0.11639082118077279
Rectus_R,-0.09580243839044715,-0.27645743791854366,-0.25350544618962,0.30683814215078287,-0.20165374449006823,0.10568786019669599,0.17878073285189058,0.6204946522013468,-0.14460233648734913,-0.18568869060647739,0.15277893876734808,0.14819141974653827,-0.05160007997930592,0.1762733991013682,0.21669205793302337,-0.25133654092372726,-0.19128197271471803,-0.005348697273563522,-0.4428292683335891,0.5575203892521885,0.18563714261255898,0.03884604061328661,0.3236029943964467,0.1569350929953368,0.014584827561715644,-0.003174691600411263,0.413523935095377,1.0,-0.08542925845835456,0.16173975053276363,0.5196286322601125,-0.02260376788645859,-0.13526752381666504,-0.0659967776169275,-0.26617270692179007,-0.23547479981209968,0.03797290973025248,0.09361591407664666,-0.2720914664134175,0.6993226012597372,-0.21083898697641335,-0.2765860589490767,-0.17893279274204096,-0.07352813722116976,0.12572829668457017,0.4535519821155925,0.05667276519385332,-0.04798477902218917,0.08300611866519203,-0.08626150014419903,-0.17355362296280405,-0.3377782510691118,0.2597052285807216,0.362572211001598,0.10750294914541096,-0.1880191025446031,-0.03376801054823255,-0.08916886456043202,-0.16817818318900635,0.03425513171534695,-0.09606046875548302,0.30604574037871124,-0.12209663352085372,-0.09983905342497688,-0.25166624353556244,-0.19810745607455293,0.42289152361890664,0.4512942859235458,-0.2948724528807711,0.2377252882891508,0.7016492425908295,-0.05171396166607587,-0.2993195482169728,-0.003851489597488815,-0.08845138765917208,-0.0692754111439717,0.11737614124716216,-0.035037533828720054,0.4053906134515075,-0.18862861470889253,-0.22664137936280948,0.08607568988505501,-0.039874328704223395,-0.4311952962849397,-0.03929316863310116,0.3521386887382186,0.4319423692920789,-0.018762745566696395,0.1344589555205619,-0.4313661374571678,0.48064193807480465,-0.27728548414705945,-0.4355414344875331,-0.27755830926281144,-0.005418748449216762,-0.06682328623924012,-0.35799075351640236,-0.21269248059081633,-0.2091812360609861,0.0004231203839945516,0.02091749174707157,0.21195480939189856,0.3474578111262124,0.11698384541053221,-0.06441915757142413,0.029406033906520836,0.07910755086811154,-0.36440701672814146,0.18190933217740723,0.03873278912384848,0.007216415234550426,0.2054977908809554,0.020732332573455116,0.029799600079399503,0.07258726757746388
Calcarine_R,-0.17484619174334334,0.3697052066476001,0.21910374941952254,0.23085874649865415,0.5548434350241327,-0.3013497073378923,0.4890946064380451,0.08565001779265397,0.2599072185584162,0.4992945830437247,0.11455117743899909,0.44902837336790563,0.0926648466689906,0.29999916839551305,0.18764001240422565,0.519700514360697,0.49803604715832767,0.18870503643063513,0.3968889923377652,-0.3863774542783687,0.593108106868584,-0.005361942908543859,0.1787036622864898,0.25798068617237946,0.4305023821974248,0.5377342847770491,0.3170386068633825,-0.08542925845835456,1.0,0.8691443396466525,0.13998570552881012,0.22913435684701175,0.63456892920087,0.19840541538249065,0.6984551343147739,0.2611289532485666,0.3896716800514236,0.6147365325185229,-0.045504855364179836,-0.12539571890053142,0.5123312625471954,0.012377636879356958,0.5068585519119765,0.42747341649929993,0.030173837019697513,0.07743873370760812,0.5488072498115947,0.16489176932722777,0.5548089030784441,0.15358620959644564,0.6422648865748674,0.3360719274397799,-0.006348885411966873,-0.026900270165875168,0.09773172167635795,0.019820522012462757,0.49666760720673303,0.3553336754856149,0.3463240761871554,0.4848540639464868,0.8601698887082274,-0.1535919983320153,0.7369724735364482,0.03410974480554109,0.5621002324067386,0.3040708113748573,0.1465632272394762,0.12436408382122369,0.6556399776969685,0.4940106944611399,-0.17099965713764673,0.4469773553909259,0.5496382616554055,0.47317820684409234,0.45403677822477084,0.6282667406384166,0.6339437888777214,0.10415448997585712,0.27786642670730516,0.3088992655738887,0.5835397752682563,0.7772358102046154,0.791320932553253,0.33463948959028533,0.6170240487297625,0.06792416514305827,0.06802793494314303,0.4035558420794637,0.5540022557862382,0.2610347028343127,0.09069347611468066,0.4539378719142613,0.5466323646547357,0.5619814159335563,0.52308416666054,0.23172065606177078,0.07473066781547187,0.6847912801326017,0.6208905132927587,0.39495556559924816,0.6401212035188815,0.2923023734651361,0.26209970087771717,0.2636710292620607,0.20220149630899753,0.7800294895480007,0.5592036462661514,0.5936505665347468,0.14351831148534488,0.13508701870093678,0.32101914199341114,-0.3252458462492185,0.05129645553565825,0.4355141206691327,-0.2564596241355755
Lingual_L,-0.1556402054866433,0.25582468340987113,0.2527613151976917,0.46321089194977544,0.4998585840006979,-0.1909276468377879,0.6050251475916187,0.4160207265307185,0.22188892810158448,0.38313381569703314,0.2560248748582536,0.5785089951844468,0.08243416815588389,0.49408724364358186,0.3645221145715098,0.28443827082601963,0.3161041796459105,0.22706616910967567,0.12265556306598706,-0.1624928168224386,0.6604854587961687,0.01288000331360467,0.3893234664064636,0.3354417819762636,0.47098358872142687,0.48185034180757286,0.5390627259581736,0.16173975053276363,0.8691443396466525,1.0,0.45094615375323277,0.16356583697243585,0.594424370174946,0.15540314806112954,0.5596870597956849,0.19823891945008504,0.48771982313098966,0.6919678029270308,-0.1824810679617306,0.17504459420211574,0.47113692351269737,-0.11667338686052214,0.46698946254389995,0.45914955159086723,-0.019080373835400812,0.2751700908401967,0.6423299344371068,0.24110285205420798,0.6662934147407514,0.11940533293780037,0.5794488277909671,0.07770208494055983,0.12194653494726145,0.1714012490978247,0.20102763404368731,-0.08655570705275988,0.5225922726558037,0.40064414001208826,0.27339517383307926,0.5998271247052275,0.8221468982894626,0.07197506060923418,0.6811151346895834,-0.09653316023129498,0.4883386509012548,0.19492028252881646,0.4307494506095927,0.4099006259184762,0.4731063860138389,0.6422961538575274,0.13460300947259837,0.38280309820141856,0.3304528110001352,0.4927474902578268,0.4583115479913403,0.536606804394849,0.7602340179498134,0.11884044932634215,0.5177785630560356,0.22559278916865666,0.49586920834328885,0.7894602570679023,0.7531104778038007,0.05734722136021574,0.5265943315248879,0.11088323824569189,0.2571228814453882,0.4247260426027612,0.6715464405415573,-0.009862970651995475,0.3748439060845784,0.349943234209762,0.36077984434668087,0.35570042104704525,0.526171270477593,0.16660275439434508,-0.1654855210426961,0.6069771682768574,0.5591353780982234,0.33946608445305043,0.6007547361666362,0.43969149202290625,0.460465132694585,0.3558757708352061,0.2219918082005827,0.7735035094270957,0.5949342450934446,0.38767325942153746,0.33668138570844014,0.2505538936109593,0.3049017503385497,-0.1650991370991801,0.034157269851961734,0.5108534376050169,-0.22583792399687888
Cerebellum_Crus1_L,-0.1884786870811954,-0.24430097094255224,-0.06672641934339972,0.5223361251357423,-0.09128948714973997,-0.0653314337395772,0.5698437996823658,0.857089522765088,-0.1365822709728312,0.04413046216415915,0.302059141008932,0.4127155741310228,-0.20146737485181543,0.30023160497878987,0.48711906030224716,-0.3645565952104798,-0.34619680484739396,0.0017139505207823126,-0.7274143710372104,0.3786053542246563,0.4906969016432787,0.18027905017331822,0.41336598810306774,0.1522074740700402,0.02982249130492377,0.12719725581843097,0.5039182007761406,0.5196286322601125,0.13998570552881012,0.45094615375323277,1.0,-0.12630503963247902,-0.0028540503494039493,-0.07089110471265025,-0.20292025183995926,-0.136071262915702,0.15924380848840888,0.35762880843604256,-0.4782808167699973,0.726438747820057,-0.27364317676177996,-0.5018674509555184,-0.16294611060431027,0.05837185294762874,-0.0014899971999998319,0.5095740868605558,0.15738974317618196,0.04362292368519432,0.32470946766829994,-0.20842697136964541,-0.11935078370923859,-0.664158421532188,0.32174233539722036,0.48082343841478814,0.09742734550684165,-0.5503770397530372,-0.023501745912408598,-0.20715786111029097,-0.3561408950911564,0.29175099172623237,0.01674562271022743,0.35713757315035816,0.09476758115760761,-0.4418642804873851,-0.20070646076809473,-0.3143382060383157,0.4938690883670147,0.8053416859820067,-0.29284712300286886,0.35929803063970195,0.702858343780034,-0.16798586603949447,-0.5589531962640184,0.027670500808893463,-0.1693852461859015,-0.15163675204556537,0.4720460069163694,-0.021723081029768408,0.79638772875417,-0.3840374642167142,-0.2999147321651851,0.3175659902103896,0.21560525953895152,-0.7597538361502844,-0.05099138433729928,0.3481257609642841,0.5874548684512797,-0.01138179485796823,0.4350440129325523,-0.6389297090667722,0.7263955399993924,-0.36144427460717166,-0.08306159856721038,-0.43287130170387783,0.03665877298344885,-0.34268908311875357,-0.761016632892554,-0.11939846411889707,-0.22961679043590683,-0.033391194705125686,0.22783007324283477,0.15390375298262907,0.38324755287287915,0.06194141715122461,-0.2194830139262954,0.24344542129599236,0.2011938041385294,-0.3639150472225849,0.3890065363965301,0.39142593869886166,0.059961646287950976,0.01682161689406738,-0.24984279153655065,0.26065972133121224,-0.28657823751673306
Thal_VL_L,0.427508677936332,0.1443400911476697,0.5282858317747929,0.29659058557250745,0.6334678052281891,-0.10589425536796065,0.2632633396176874,0.05122305250540668,0.6249166448207184,0.11755027863577547,0.5445062348538028,-0.07100067304279405,0.5997884506832577,0.044894565537478566,0.4338483721457813,0.5789588222743569,0.22470666232162131,0.31215952516015366,0.35055347387502883,-0.052672994374885755,0.020842247108222526,0.5643242141466291,0.4207931978090403,0.6562580023153229,0.681211574561231,0.3785276446232735,0.24369898650352753,-0.02260376788645859,0.22913435684701175,0.16356583697243585,-0.12630503963247902,1.0,0.5621994737629704,0.2715319362347819,0.3378040986966828,0.4387897179991584,0.4481957768367447,0.14203375642792615,0.3274038014152487,-0.11061358277820388,0.5720235152025612,0.5387153545843796,0.11302166667975029,-0.12087398108262916,0.2201547395207857,-0.26339342047685355,0.5363322865920509,-0.2767128702918471,0.12397986218009949,0.6288933220791793,0.3811289976662236,0.016476200069130517,-0.16707028001303886,-0.31299135542726747,-0.19589702838498077,0.29754567111380104,0.5667675809039086,0.5953569752506915,0.44669085887359056,0.49491844199941104,0.3613314055418296,-0.23237460742687124,0.08870341210478278,0.7511674932517874,0.6055017361595326,0.3962603041569176,0.2568247486927074,0.0602641688596736,-0.14637081241550318,0.4933431681430098,-0.13968440428745188,0.6642544330634658,0.3662336661577242,0.11362385913494048,0.45852169421347333,0.23490376309010216,0.20218342347337714,0.6579628012936288,0.16980543566822545,0.5887524969611001,0.5045672914598864,0.05479071818693496,0.12441534384827477,0.18683147570920733,0.02115410520978885,0.25683334111937045,-0.15858212505509794,0.4572706572804782,0.5016792438658769,0.2658140895995672,0.21615987723408156,0.5914223220653336,0.03315963273444432,-0.07611397613007148,0.2726729124494937,0.7759471112447236,0.2530210797773187,0.5651190708183268,0.4655403462416875,-0.29739403867858083,-0.250472337914208,0.4196421390452081,0.16362683206732026,0.3479381633445433,0.026710589008638177,0.43282425527292356,0.22029640078671062,0.32322757170421346,-0.11032410438652615,-0.21329906361059275,0.8446168517220968,0.04839917988292141,0.5993092702530279,0.5533057297892373,0.46726997723152397
Vermis_4_5,0.1687256669281268,0.37355339058807413,0.6092265307037986,0.3134016977214195,0.7847819853210694,-0.09183645859931037,0.40199984413819373,0.09240636496609801,0.5009430902386357,0.5029194801208462,0.44531325826820545,0.37754580807614274,0.29125538506679993,0.5236470865863533,0.6142930197538007,0.40920543879580756,0.294232694032007,0.33590487412086123,0.42603299383356474,-0.45830905649594444,0.4498676463970681,0.11679128506384885,0.23412365931196227,0.5435011133516743,0.6361531031721394,0.44132175546535235,0.43293558790558434,-0.13526752381666504,0.63456892920087,0.594424370174946,-0.0028540503494039493,0.5621994737629704,1.0,0.09098381359913793,0.791217032731977,0.45378262770191924,0.663110531199069,0.5853547808624914,0.01649752287834373,-0.19580105867875255,0.7560747581717987,0.2378249457610238,0.5019158460038745,0.2048745885051028,-0.1085572145051148,-0.26466486962855074,0.6726682711104578,0.3505423460242456,0.5425612576855293,0.35872143398373085,0.7758079182371013,0.17251351461533224,-0.10390427761523557,0.07236003219569931,0.09158690803773593,0.12744656647263145,0.7886244683316943,0.6411215517808915,0.43496175411018545,0.6774374438482668,0.7976270910476951,-0.09340952662710998,0.526269072236634,0.36490759110517124,0.896959533758328,0.5161818539988655,0.1537239609177617,0.14400931874382686,0.3711439584814692,0.5807999422464678,-0.25602110533973027,0.6464237099811067,0.6279890998199509,0.44464628933961997,0.6717105098364814,0.5562157241680822,0.7299982917904264,0.2612384649000113,0.2743180641754499,0.5052119553526927,0.7678589697971323,0.5802056679733312,0.6938321057501231,0.2875580484699162,0.37964794342039754,-0.19055697896235918,-0.01312043624803555,0.47338156822999977,0.8183662895322733,0.31974899536049234,0.08854062897913233,0.8415854551915092,0.40361313322118186,0.28481781787888827,0.48052007701089955,0.568769976513834,0.11590150650031332,0.8960780930135493,0.8222642745083745,0.009681429802982165,0.26925473330757693,0.40167088778245047,0.1563391948012426,0.3841197986539043,0.2497203976923857,0.6488578464318184,0.4790595368060553,0.7696793844556897,0.10791984754683823,0.13424478903595444,0.6052594110658122,-0.1401813855832002,0.2888527589465869,0.7272266789578736,0.09059957515461123
