,Thal_VPL_R,ACC_sub_R,Rectus_L,Cingulate_Post_L,Thal_Re_R,Thal_VPL_L,Calcarine_L,Thal_PuI_R,Cingulate_Mid_R,Occipital_Mid_R,Vermis_1_2,Olfactory_R,Cuneus_L,ACC_pre_R,Thal_Re_L,Postcentral_R,OFClat_L,ParaHippocampal_L,Thal_AV_R,OFCmed_L,Thal_LGN_R,Temporal_Pole_Mid_R,Red_N_L,Thal_PuL_L,Frontal_Inf_Oper_R,Postcentral_L,Thal_MDl_L,Thal_LGN_L,Red_N_R,Thal_PuA_R,Thal_LP_L,Cingulate_Mid_L,Occipital_Inf_L,Cerebellum_6_R,Heschl_L,Cerebellum_Crus1_R,Frontal_Med_Orb_L,Cerebellum_10_R,Hippocampus_R,Thal_PuI_L,SupraMarginal_R,OFCmed_R,Thal_VL_R,N_Acc_R,Cerebellum_8_R,Fusiform_R,Frontal_Sup_Medial_R,Frontal_Mid_2_R,Paracentral_Lobule_L,Occipital_Sup_L,Cerebellum_7b_R,Vermis_6,Thal_MDm_R,Insula_R,Thal_PuM_L,LC_R,OFCpost_L,Putamen_L,Precuneus_R,ACC_sup_L,SN_pr_L,Vermis_8,VTA_R,Thal_IL_R,Fusiform_L,Pallidum_L,Lingual_L,Lingual_R,Thal_MGN_R,Thal_AV_L
Cuneus_L,0.27421876508770193,-0.7816517896310994,-0.1650292452864482,0.14441499041286793,-0.17365055374675534,-0.3098275360579195,0.8699571877101936,0.0233172028511731,0.284935156271864,0.8228732875719171,-0.3006304791346333,-0.7044048037601399,1.0,-0.687191790291126,-0.6133856664826405,0.5922411612500359,-0.5249791837798082,-0.5417688521438144,0.17339833042527478,-0.16177020213495852,0.04062005161889601,0.412021044760557,-0.01922116202014519,0.1440775291286316,0.3465185819909239,0.5299958958381543,-0.47074087706070217,0.11936103007996872,-0.0010592194901323754,-0.017602783883557675,-0.5304040059348453,0.19564549597580982,0.8146954169137628,0.1871401682391676,-0.2956764184305582,0.2968634618977712,0.09593521386601582,-0.6362755655882312,-0.7343802116088262,0.5502909116882673,0.5721062272895946,-0.21471225776949954,0.1293293122049523,-0.06957348728337505,0.0873852280001763,0.00533030028740452,-0.171006571523598,-0.37473871387493235,0.08616697095944172,0.8423741004031364,0.1594990381768342,0.25133065934428006,-0.18355115564175756,0.009207246683318657,-0.2134889524052237,-0.6792646642348548,0.025775548747416985,-0.32333056895165396,0.6665798074508759,-0.11630839439241704,-0.34487200299396426,-0.5009474793945374,-0.07663559338477967,-0.21742101968312955,-0.1567287307305249,-0.5232101683257415,0.5557243794302279,0.5136201114511825,0.33270422506380243,0.4075977862328321
ACC_pre_R,0.026332970057055052,0.6772628306350506,0.38586711065921087,0.2699620160290372,0.28636941238746283,0.532703802094584,-0.7060189892656945,0.17641777373407086,0.19494318134408992,-0.8222430939491393,0.34729011163976414,0.8036304932812741,-0.687191790291126,1.0,0.6372956649045135,-0.3601918050817643,0.7683330975400171,0.7213906734161256,0.10261685268605734,0.3697261822437128,-0.10551606310804067,-0.6202212603642804,0.09552105300320611,-0.005949016244435118,-0.21738585040317054,-0.25296980103136746,0.49980672008037913,0.1777572534849961,0.038102309113067,0.19410752439731105,0.5513959348261083,0.2761487232944883,-0.7599576833939264,-0.3129184325984856,0.49874025577831826,-0.4473345950922524,0.16474302402311533,0.6435657571398729,0.774732172246715,-0.32185662741604903,-0.48867333813456265,0.42323899242218566,0.12641554612521014,0.16290744125578346,-0.32810272473583374,-0.09125923548628784,0.6295036349476962,0.6551853299298728,0.037837276963042225,-0.7913425991577768,-0.3363587203138941,-0.287476496163447,0.47260957438101964,0.07736207923757825,0.444706903394251,0.6766185353153388,0.21817310065492385,0.5943649940225513,-0.3481237014643476,0.6297501711404895,0.5450812543925787,0.3831321585693776,0.10499754339652033,0.2698897127253348,0.41016219116080854,0.5884976841212275,-0.42529824875742095,-0.5106567074456437,-0.21381473005805818,-0.2900766090052089
Thal_Re_L,-0.01266922362587943,0.6691035512663696,0.27554923263844316,0.15394272272336576,0.5147942985169845,0.43329496483491053,-0.5259048326316277,0.15843709179314472,0.1155605429374828,-0.7094792279782154,0.1051862562564878,0.634650440895892,-0.6133856664826405,0.6372956649045135,1.0,-0.3132268084280676,0.6825924015176477,0.7250211710971778,0.22435053172069197,0.4261299382063524,-0.20151010982397893,-0.7211509920164975,-0.22913213637309582,-0.03885676268117436,-0.19658957390563306,-0.22468394203051525,0.64535477228312,0.036515233322540516,-0.2683774753133875,0.1671255530477318,0.3679559643719255,0.05839743525941826,-0.7475435701219659,-0.4181799172806298,0.38528446760170926,-0.3919203837907779,0.08380464482358617,0.2834780940502318,0.7272109650429543,-0.1315219331660151,-0.5460597573520198,0.43442958601818327,0.1710086675664525,0.38253244792736224,-0.2698238211546093,-0.21212271103981292,0.3542336673116682,0.4961786716081572,0.01855952821561491,-0.6648425843936503,-0.25551961145523017,-0.27071999472274694,0.49070094214318666,-0.07946664502083754,0.31830990844230234,0.7467810003196196,0.3324163600164996,0.6639463283872393,-0.2804750627646772,0.27412086868948693,0.4690871533047752,0.4037048284418332,-0.21290036368513351,0.1882176467333399,0.30958663429431765,0.7070553892108234,-0.40270673137568946,-0.4970414335675918,0.08426513940038095,-0.5486305718559926
Postcentral_R,0.0689036681351211,-0.4269199761941809,-0.13825071453827856,0.1950776633488888,-0.006699454054411469,-0.30090094989922617,0.527286323880761,0.2169857476175923,0.49330543276738265,0.5335755502102666,-0.5179179126556921,-0.4614562484311395,0.5922411612500359,-0.3601918050817643,-0.3132268084280676,1.0,-0.19937630575994736,-0.3028484849427653,0.1713548813037793,-0.130073068259431,-0.20804421917048438,0.24255422270452642,-0.18172721657076973,-0.15877096436895938,0.21475225240972998,0.7120777036180337,-0.07553161655721537,0.20096689426846076,-0.23008864433021595,0.14778071023902012,-0.1302699103819976,0.43715566352514834,0.37316699235084616,-0.015557195936347419,-0.08367585505782103,0.21386046032999986,0.016279429677447475,-0.40760270812782345,-0.5138631769167888,0.30982295309621427,0.49591070071377125,-0.12484278236555318,0.24315550787760293,0.028714660019376146,0.017581745143519796,-0.13497389350875647,0.24314458179203352,-0.008333459963876395,0.6092373471192102,0.6362194128686174,0.07012589751054653,-0.059943356065070307,0.1161990882356801,-0.27122127524738854,-0.10140501666030709,-0.24108960532662316,-0.010130353254944387,-0.12358399154619532,0.7124741309203455,0.018311755575113137,-0.29655122464242983,-0.2376403769801914,-0.2703855517976631,0.0733263947449848,-0.054800604666573424,-0.1879574641420738,0.13721196704075217,0.11015443016132523,0.11970180676602211,0.27243980674708645
OFClat_L,-0.08746656631847058,0.45264778411315426,0.6020184319029029,0.089346964642835,0.41532894040149526,0.31987365233542214,-0.6617420337605635,0.1614095444750287,0.05824667164317581,-0.7890907730792578,0.05906275549420992,0.6442837625659483,-0.5249791837798082,0.7683330975400171,0.6825924015176477,-0.19937630575994736,1.0,0.8323898586187161,0.027945280590574332,0.5429932673269382,-0.38208343195994676,-0.7226892111194929,-0.1685575244783063,-0.32515408147710634,-0.5488550021908817,-0.02976383381952598,0.47370697215106533,0.19960415574520549,-0.26142942591955787,0.07500709869442365,0.30774316124891854,0.11672194817120524,-0.6925199105984965,-0.5748976045752502,0.5871259336928182,-0.5816770344261812,0.529866087479244,0.5589646523893838,0.5509902605599039,-0.202198378922134,-0.7395081788973444,0.686617941704344,-0.0015565677053216613,0.29308588496006116,-0.602197670980195,-0.4840025934720327,0.655259578255221,0.33128128656122313,0.22289944355706282,-0.6393543281876838,-0.4969921705100732,-0.5653254231863745,0.5116001407766297,-0.39542397679256525,0.23557798314910003,0.6592520859889242,0.3872260027734371,0.6824613465794614,-0.24830391544466518,0.37058515527118696,0.6289833198008166,0.2508665366037401,-0.09971801397244932,0.14176414161859732,0.5325993445671308,0.5938692570638503,-0.5660400791887968,-0.7188388386700107,-0.01904081994819629,-0.5271463773875782
ParaHippocampal_L,0.1277090070126319,0.6128563874827534,0.6193207607185659,0.18290193893018297,0.3344289912923718,0.44338128573656527,-0.6128859498343818,0.3150708689800688,0.04304433929508403,-0.747403776748261,0.37464862647588804,0.8083340034972022,-0.5417688521438144,0.7213906734161256,0.7250211710971778,-0.3028484849427653,0.8323898586187161,1.0,0.23885039678967834,0.6422492274613372,-0.23450048563861944,-0.7522920043077802,0.09279887986145086,-0.13828318062280168,-0.28196010137145255,-0.020240960106321072,0.493281154321002,0.30190922605293585,-0.08800967058571849,0.2349898945702635,0.3563433658665285,0.12219459733587311,-0.6214152871731788,-0.3681758756661532,0.5698597430093434,-0.4807707871502826,0.4362143040200859,0.5527177400435903,0.7640468809392345,-0.06275582382326883,-0.5678917571461286,0.6610219099173729,0.1316008571536089,0.24342807308930067,-0.3630573945970412,-0.052236913752407015,0.4959394738695047,0.516542033877275,0.25635075327770107,-0.657152886387318,-0.32467127116296224,-0.16324696038956127,0.5258849901163094,-0.04893533875869186,0.42319254219152275,0.6083891145809359,0.4511054340465964,0.708297019719015,-0.12304761545016558,0.3508763881014565,0.7330043855385344,0.3685468560314903,0.04610605749823485,0.20546989708111807,0.7703207376190703,0.6593234172848299,-0.28348447685071465,-0.3958732863146937,0.04243703868513183,-0.3645165699705857
Thal_AV_R,0.5969050575440112,0.0038237531004040553,-0.14999306018778547,0.5104241605357502,0.34167497880316094,0.43958477571843224,0.34814993267178046,0.3788987874241088,0.44410486055873516,0.06676425073121488,0.11441752274886634,0.1476131732379845,0.17339833042527478,0.10261685268605734,0.22435053172069197,0.1713548813037793,0.027945280590574332,0.23885039678967834,1.0,0.09904409107700171,0.14565097081118636,-0.23016747083138647,-0.013126913044489784,0.5302836783943817,0.5754816830540339,0.1142080721230103,0.2954530403222596,0.3998723654678286,-0.05162075228972192,0.5124224154519978,0.012530085943951594,0.32530348482045907,0.07090944072379028,0.1049133527817147,0.105904030133063,0.213596119747814,-0.10432602647178274,-0.2384285187565343,0.24847682879748204,0.49899304022217117,0.2950149582928582,-0.08588265396104944,0.7022426773872213,0.48820535992649194,0.28043997630367046,0.3420123798517923,0.19060248565817056,0.46573094054956926,0.13449111076105918,-0.008894446625845756,0.2255172194298953,0.4423676800203128,0.37341634818281183,0.4216094999665839,0.47603339479197665,0.017411585025415323,0.3952664317375349,0.5328899795296667,0.47278186436655867,0.29076658599829885,0.1001265575742618,0.003691045243124132,-0.11616372442246184,0.1799600333327323,0.40936592916515313,0.3217474042029753,0.5062062292404272,0.34913815427883527,0.4538432994860384,0.18239637417273555
OFCmed_L,-0.08903125966229197,0.24697086647001032,0.8415407870685896,0.09699403474547512,0.19609254353746167,0.08950144628524845,-0.3188395817299669,0.04958769220848432,0.030054884473838937,-0.4231602295220462,0.2963642892413951,0.5146944234894738,-0.16177020213495852,0.3697261822437128,0.4261299382063524,-0.130073068259431,0.5429932673269382,0.6422492274613372,0.09904409107700171,1.0,-0.33337780864394867,-0.5755477646901587,-0.0844789461228768,-0.2948359644886596,-0.3178113051269464,0.23715154283679,0.2761357858440599,0.10641222916047303,-0.2802652532609799,-0.003747046222170468,0.037906484372591635,0.18886268650694346,-0.3452754451492704,-0.5306135977517449,0.3648059723394297,-0.6861333453774682,0.6165338995099445,0.24517130434223564,0.39592881159662496,-0.008468593045343292,-0.36567295109803893,0.5990255625532656,-0.1262911996951358,-0.0679826867818646,-0.5004158827232331,-0.17419785127573473,0.3652182036303834,0.20781357107628556,0.3013171466959036,-0.30878072653428745,-0.4287223938495807,-0.06308582449181332,0.28907325343480994,-0.12411794825870034,0.1337333202213383,0.15060692819938779,0.37960293514236126,0.28973841649114584,0.006918279108515558,0.03469557002633142,0.5810387214416579,0.08872059180389553,0.010093920538438887,-0.1954470810185066,0.5527505805970109,0.23408396608900978,-0.24934256979967978,-0.2510454387686949,0.1755839691651605,-0.43981333917535675
Thal_LGN_R,0.425737205868416,-0.003488706672157025,-0.3186477232776383,0.21223414557766335,-0.17395038600649973,0.2196062249584949,0.23102313861610832,0.13456445831184305,-0.1319297668331339,0.21243805213909217,0.3920539471735079,-0.02462536899208115,0.04062005161889601,-0.10551606310804067,-0.20151010982397893,-0.20804421917048438,-0.38208343195994676,-0.23450048563861944,0.14565097081118636,-0.33337780864394867,1.0,0.3664776635264696,0.3909923286547799,0.4617772861375363,0.4793316938724333,-0.34742573280018185,-0.12755291357870369,0.305745321389413,0.5857378727193281,0.25036637521542776,0.03648300603824884,-0.10571774871838206,0.28895762108776285,0.29892732863523686,-0.14978676036935712,0.24551237831101394,-0.3870364339869798,-0.0105609669355177,0.11829492112440827,0.11807350030989444,0.4298624433020422,-0.34221018477141774,0.23106559175767935,-0.05681555793892612,0.3040495694454011,0.4796117390757998,-0.3653199475680832,0.026330628544572337,-0.3909902615928707,0.06025823768735661,0.17459466882254424,0.4050217366706279,-0.07199859445866798,0.611346469103708,0.34410418849812324,-0.26456461171521745,-0.023843686155046475,-0.11778640561841787,-0.0892289585510645,-0.03917967117390252,-0.20961533564524884,-0.2140418397628833,0.4124261665536792,-0.019361115525499732,-0.08550128303135822,-0.09913182843088736,0.5819512573995925,0.5694785010790743,-0.031181314431856472,0.3423819011460057
Temporal_Pole_Mid_R,-0.08859907081615319,-0.4209406061906374,-0.45313764350901464,-0.19738333528608343,-0.34618314396545186,-0.4464231439193806,0.4862759348839782,-0.26698502393652357,-0.1547989450786492,0.6707706090484747,-0.11856082078834768,-0.5868087409800639,0.412021044760557,-0.6202212603642804,-0.7211509920164975,0.24255422270452642,-0.7226892111194929,-0.7522920043077802,-0.23016747083138647,-0.5755477646901587,0.3664776635264696,1.0,0.10514466003534358,0.02442797880647682,0.34020843619688174,0.016164103154439467,-0.39048852460132377,-0.1424381849594973,0.3350538362072799,-0.14656130683386073,-0.21645047700705047,-0.10162066860882293,0.647483958822786,0.31922004869130033,-0.41559755971517853,0.3450652555014068,-0.3767175353408968,-0.17854951882565803,-0.5757253189784598,-0.026224911352808588,0.5385007376289406,-0.4663912882975487,-0.09390656885611448,-0.2932620625707914,0.3608252106341564,0.22593169107831093,-0.49401280698897393,-0.3913205869078193,-0.1676513737929786,0.6083782939623469,0.2167465648294358,0.17432335524872822,-0.4074284647415698,0.14567585526149748,-0.2885432444020446,-0.5978801628446327,-0.25682579678918444,-0.587576318382941,0.12895919590906496,-0.37889211772400705,-0.6310630102179657,-0.41958255391150584,0.21923204370416288,-0.1894864243288767,-0.46629685718203434,-0.5121690680920096,0.365118663301906,0.41833633079866267,-0.20798702128781008,0.3787623260431003
Red_N_L,0.34445232722539704,0.06056332370318407,0.0697501047045303,0.16574349040476533,-0.2526507260801136,0.18849214751126747,-0.03314726191265886,0.25532851548312874,-0.06315726428744216,0.03710432070221331,0.5662828817472814,0.18678460764860047,-0.01922116202014519,0.09552105300320611,-0.22913213637309582,-0.18172721657076973,-0.1685575244783063,0.09279887986145086,-0.013126913044489784,-0.0844789461228768,0.3909923286547799,0.10514466003534358,1.0,0.23291416451721106,0.20744769699139537,-0.04561883408756615,-0.23008962159871968,0.31426351470337444,0.7437821442640534,0.09920967570758647,0.09278383313542142,0.003600967641079834,0.2003435385131455,0.43913267244211784,0.0028716907619973945,0.21519212919372538,-0.015627444661881016,0.1925232267615532,0.16533935863239935,0.06388907031230517,0.23224459439825565,-0.1162820269939125,0.04819544716675014,-0.25828017090406064,0.33191780577421315,0.6099887591879618,-0.1030009881488083,0.113875167701281,-0.028184312997182732,-0.047348445238552375,0.29547859412185284,0.4384451580956944,-0.05669179908422214,0.4824991811992633,0.29896002760930074,-0.12541160107673763,-0.12607141859788173,-0.168401555669871,0.07876296331392636,0.19056108048164683,0.27081184950446613,0.09848362071863964,0.6576520542207519,0.2915167459122824,0.2809427977165429,-0.11934429633667215,0.38097025127036216,0.4732845593954312,-0.16252760141984307,0.4799691661944494
Thal_PuL_L,0.564006710685775,-0.04934151469508703,-0.5159854868223532,0.387686745677464,0.02171986530430599,0.5505998426801862,0.3400156814973397,0.14117189567451285,0.25400001942361977,0.142288484067222,0.2822200062510276,-0.01845876675376127,0.1440775291286316,-0.005949016244435118,-0.03885676268117436,-0.15877096436895938,-0.32515408147710634,-0.13828318062280168,0.5302836783943817,-0.2948359644886596,0.4617772861375363,0.02442797880647682,0.23291416451721106,1.0,0.639492927481876,-0.3792683874376901,-0.14292055466115008,0.1089413730131548,0.3037485508513278,0.28786843522395034,-0.13045708678985443,0.06006884841850846,0.17113367233405505,0.47307937982799353,-0.1982995341062931,0.4433725445885473,-0.4858614913292511,-0.34801469392494555,0.16308571556173643,0.24341186380120874,0.42888076356570637,-0.49230746909223994,0.5018441961616276,0.2885732695305793,0.4776464366572776,0.5257736803670591,-0.16041857421094327,0.20287414520786567,-0.3743114364874475,-0.09484206154928114,0.5033164372798818,0.639464225219168,-0.07375682860618803,0.6950658477508936,0.36560333938677786,-0.08968099228738138,0.02335834912985671,0.13245975779507035,0.12181891655388642,0.28999471930936427,-0.10384342101995697,0.008175446563274753,0.08700307220179304,0.1360577304972428,-0.044102048176074306,-0.02169706724917696,0.5962184001878174,0.5489059754654051,0.2838453143519339,0.30225386674407323
Frontal_Inf_Oper_R,0.5464878557756363,-0.06917390263929536,-0.48300569719229197,0.5233213113693477,-0.07965205668643825,0.28861330650132977,0.5710251018358972,0.22096112450681143,0.4391556722300353,0.4605299062118251,0.15266495638264993,-0.14384404555885252,0.3465185819909239,-0.21738585040317054,-0.19658957390563306,0.21475225240972998,-0.5488550021908817,-0.28196010137145255,0.5754816830540339,-0.3178113051269464,0.4793316938724333,0.34020843619688174,0.20744769699139537,0.639492927481876,1.0,0.01503253364055059,0.02621797584567829,0.2344032361530632,0.3369117548573454,0.4606618704173415,-0.02208409639982368,0.3496205665119693,0.3884290063836009,0.345578195691622,-0.16646369992485946,0.4608659467415552,-0.4846687995672445,-0.3543642526037656,0.020611757532729962,0.44109984541038066,0.7753962003505769,-0.43348364287357144,0.5666495338470723,0.0998597777092201,0.5057133606992236,0.5892961375306126,-0.19156679992846312,0.3919159321801321,-0.13998063041610181,0.333684289707773,0.3664734331344938,0.5885706988945599,0.06377020159021068,0.7543694150280512,0.39691803481082094,-0.28579557124202776,0.12538672949940102,0.030402041204513085,0.36268326556774,0.12886640692240134,-0.35702084563773034,-0.18020390397040312,0.07211614659343782,0.1033209715348111,-0.0926085980814498,0.017257658198500298,0.7102196305971427,0.6703120538135984,0.1008269728377418,0.4190362740202424
Postcentral_L,0.13916400125668085,-0.33338278956515843,0.32448231160604873,0.22914226793164794,-0.06854074533082709,-0.21334922027696787,0.34728183499799503,0.23608726351887682,0.4301048996175048,0.38709589432051394,-0.357297818583404,-0.2509394015750016,0.5299958958381543,-0.25296980103136746,-0.22468394203051525,0.7120777036180337,-0.02976383381952598,-0.020240960106321072,0.1142080721230103,0.23715154283679,-0.34742573280018185,0.016164103154439467,-0.04561883408756615,-0.3792683874376901,0.01503253364055059,1.0,0.0276124292762875,0.2987674259439031,-0.21735975036048513,0.20672039978469445,-0.08376744763572491,0.4668659570105241,0.3337976448365228,-0.14177216936075276,0.2319372891108353,0.04716605312500344,0.5338077583891844,-0.22272779123393527,-0.3649546444921905,0.49629000702556647,0.21074415484259143,0.22807921908326095,0.14079441890249705,-0.05526072050979306,-0.11503564802585914,-0.14418244466830824,0.3746836205216244,0.04767825020295076,0.7131150213675904,0.566516666344666,-0.0751010815666881,-0.1147962193360151,0.2726917730504024,-0.3078636826592685,0.00013053227323788335,-0.2067776400401065,0.0808100936247174,-0.012324149105373033,0.6715750053950991,0.05870046686235902,-0.03315483891956306,-0.1878269846416901,-0.21927080536314,0.0066981148211803345,0.21763090570400262,-0.06198000661904443,0.07605608911283467,0.03004001901918499,0.06502702770393434,0.22037038885226484
Thal_MDl_L,0.05336023637955532,0.6327813898263868,0.2118916673585799,0.3122038307905449,0.44083925493033327,0.4939023383808314,-0.26929751672119284,-0.0011157333601838162,0.28376465967445264,-0.4348797156481904,-0.008900500579498719,0.5207165511903029,-0.47074087706070217,0.49980672008037913,0.64535477228312,-0.07553161655721537,0.47370697215106533,0.493281154321002,0.2954530403222596,0.2761357858440599,-0.12755291357870369,-0.39048852460132377,-0.23008962159871968,-0.14292055466115008,0.02621797584567829,0.0276124292762875,1.0,0.11013200866528215,-0.07523219089948285,0.44455067059931175,0.5591353480423007,0.3180015688895385,-0.5492521139222745,-0.5386124200428685,0.5897644575819491,-0.327447877015203,0.08588925006297006,0.3497922529809032,0.5798771451320301,0.0504396279176849,-0.2472076939719982,0.34161657700329445,0.4348675697991755,0.38124152126225996,-0.23301713267321386,-0.18924468775541659,0.31341631262795583,0.6428476750914845,0.07932527847773338,-0.31552733625327606,-0.3595424544056771,-0.3613435247093234,0.7877113853425399,-0.01864847994580954,0.5014983252128644,0.5804318854655532,0.33433724908350365,0.6612263021301266,-0.1994471476674249,0.20660288677246472,0.10552118291767296,0.25589476704129427,-0.24168158748660182,0.2310856931857408,0.2219928761477811,0.8186755526064228,-0.21224725653321347,-0.4715274319708096,-0.15281227670677933,-0.4590618152526901
Thal_LGN_L,0.6442098835865872,-0.024393108967655088,0.1953940742469319,0.6226728552408433,0.05134083234683881,0.3494665077654338,0.13159334626368338,0.7053964612563023,0.30357138005224044,-0.018397152041121866,0.13106171510630105,0.11639644260375334,0.11936103007996872,0.1777572534849961,0.036515233322540516,0.20096689426846076,0.19960415574520549,0.30190922605293585,0.3998723654678286,0.10641222916047303,0.305745321389413,-0.1424381849594973,0.31426351470337444,0.1089413730131548,0.2344032361530632,0.2987674259439031,0.11013200866528215,1.0,0.23327496581772678,0.5740303867809838,0.16635716849404422,0.29514177172239564,0.12620508123573648,0.0485083404392099,0.26324008903160834,0.1137362679390691,0.26057430472126825,0.13129531485754403,0.17482332723586433,0.5226296987644693,0.13935369802173192,0.1705858760342773,0.4559026021495871,0.016375406453133776,0.03739100884737826,0.21335567264837904,0.35404032447030986,0.3320757839641312,0.24145967033657675,0.015413026940658723,-0.016814513869946927,0.09771498240885303,0.4312909814345815,0.1511527798853377,0.5154345268123866,0.0722763266441669,0.268132964792126,0.3274270373269743,0.44215620328654587,0.29312513989831523,0.2937325615809252,-0.05979569038162176,0.2331538237330357,0.3205886536430395,0.5274593223942501,0.2279631934738208,0.3619578579987745,0.25783605708238555,0.13960520429538248,0.26387840442318006
Red_N_R,0.311183390987526,0.10054110275503858,-0.11964803569397459,0.1760302922207392,-0.21282018659806867,0.2607902819465475,0.09243212293441029,0.0032353253492682934,-0.0674825592482125,0.1563113599642987,0.507062221221356,0.12086535797898583,-0.0010592194901323754,0.038102309113067,-0.2683774753133875,-0.23008864433021595,-0.26142942591955787,-0.08800967058571849,-0.05162075228972192,-0.2802652532609799,0.5857378727193281,0.3350538362072799,0.7437821442640534,0.3037485508513278,0.3369117548573454,-0.21735975036048513,-0.07523219089948285,0.23327496581772678,1.0,0.18016068156573192,0.17769552751806517,0.023185146573844982,0.2869610355870744,0.2864994105934663,0.07746834340465616,0.154744878038817,-0.18462838620392488,0.24147215190314064,0.146815122404457,0.03174032423019926,0.34406023050256856,-0.14765846294132617,0.1462668022603249,-0.10762509337841879,0.2349753808007047,0.5090432523359896,-0.2716220578974725,0.1336308683097272,-0.3154299895799181,0.05958766722909448,0.1097570955216204,0.29317212937749565,0.017149403950050133,0.5641189449971165,0.33177138628403735,-0.15589924239351724,-0.05558977457696143,-0.08321719741307182,-0.10006008658877942,0.09090584561937141,-0.055579524626439766,-0.0936214299696555,0.5709329921921514,0.1255308445622103,0.08432612629911816,-0.01596891832092549,0.48513879426021034,0.4145163393133876,-0.3170036163892216,0.3543429993321382
Thal_PuA_R,0.6861960510509595,0.23501605293718417,-0.04640352597147233,0.6436076204087244,0.0693923631796723,0.6024401706013958,0.15660652668413388,0.5052741127900471,0.41124872759508596,0.011808259908712516,0.06444425363831259,0.16994502097489658,-0.017602783883557675,0.19410752439731105,0.1671255530477318,0.14778071023902012,0.07500709869442365,0.2349898945702635,0.5124224154519978,-0.003747046222170468,0.25036637521542776,-0.14656130683386073,0.09920967570758647,0.28786843522395034,0.4606618704173415,0.20672039978469445,0.44455067059931175,0.5740303867809838,0.18016068156573192,1.0,0.373709890872554,0.3525832745342303,-0.011208497513678485,0.0012650682038783834,0.4329784114049687,0.19849449235889793,0.0036469609693561586,0.04114208168365892,0.3253667578345201,0.5316191042914098,0.25040102846016193,0.06026372809461565,0.7430676967796236,0.2838490625130546,0.1470895239476436,0.25005348676831685,0.2421324983365177,0.5485139064463316,0.18439605655157415,0.008667169058212177,0.0697497864564337,0.13585924668606147,0.5931885364504583,0.3224008557024016,0.7614899015909061,0.20366629859851315,0.1957103579403929,0.5196595819231618,0.26710932359959627,0.34237487531386646,-0.024071395334566714,0.08651628762741788,-0.08481687865407174,0.33576407630249544,0.3106644609834631,0.5305432988386226,0.3669079935648832,0.1641737085618476,0.06077489963328078,0.1640256028147607
Thal_LP_L,0.07179529864441034,0.6329467385640347,0.048731706102585835,0.21867271895249396,0.06755578779188835,0.3523471142804872,-0.3881153866824352,0.22522088942870405,0.1606903794637701,-0.38095117454729394,0.13681404839179645,0.4396746292592899,-0.5304040059348453,0.5513959348261083,0.3679559643719255,-0.1302699103819976,0.30774316124891854,0.3563433658665285,0.012530085943951594,0.037906484372591635,0.03648300603824884,-0.21645047700705047,0.09278383313542142,-0.13045708678985443,-0.02208409639982368,-0.08376744763572491,0.5591353480423007,0.16635716849404422,0.17769552751806517,0.373709890872554,1.0,0.24788909168649645,-0.4172457825976484,-0.10343526729723011,0.42395212444155167,-0.14196863232801174,-0.10742401345764818,0.4970916029721569,0.4893159903203853,-0.1256713710822918,-0.16338157937083692,0.22110263713730313,0.24437798793705526,0.003989383441264328,-0.05497524672109807,0.059895448913292515,0.2745286319825227,0.5757184046206116,0.07676180753566816,-0.356425316809857,-0.2429856456923334,-0.2187162200320042,0.48586600694303955,0.05519575366166915,0.4745699922700909,0.4611249094696154,-0.03612480659107952,0.378455746834563,-0.18628875459781602,0.3480541073543726,0.1009248163412612,0.3370701987385352,0.008496716390082098,0.33710631789312284,0.20242478393365984,0.570984172189507,-0.18236821473763293,-0.28572208764500295,-0.3915565797045988,-0.06643035429132481
Cingulate_Mid_L,0.24167708441783148,0.03799667295052071,0.1739153973083603,0.6906136284435663,0.17217495763468807,0.26173393873505585,0.14472565274426177,0.17167775578381309,0.8620551662357624,0.008005036514680642,0.007655352517881656,0.1275801852223484,0.19564549597580982,0.2761487232944883,0.05839743525941826,0.43715566352514834,0.11672194817120524,0.12219459733587311,0.32530348482045907,0.18886268650694346,-0.10571774871838206,-0.10162066860882293,0.003600967641079834,0.06006884841850846,0.3496205665119693,0.4668659570105241,0.3180015688895385,0.29514177172239564,0.023185146573844982,0.3525832745342303,0.24788909168649645,1.0,-0.01669938864439362,-0.28491447286393295,0.33361418484777106,-0.1269652526342091,0.16433089546118673,0.0375642738108425,0.11598873860210865,0.24997308955669112,0.352922146660196,0.12114816385935903,0.371067693670545,0.05435499997166397,-0.20554556518658731,-0.029599215538549987,0.6171925084334664,0.6254808942326002,0.2911785383107551,0.08930943327700598,-0.20559105879685058,-0.04465883553405007,0.48971955141240225,0.1516637302581605,0.39514180702251717,0.07177433302275536,0.23569163789755657,0.2529515498228858,0.34592366822031007,0.502481679506203,0.03896025847279074,-0.13363288122447514,-0.07991057952217116,0.08471939243095894,0.16610922191672844,0.19802250093968823,0.0823564282558515,-0.035536117470362005,-0.0898552978766237,0.05636831470918994
