,Lingual_R,Calcarine_R,Temporal_Inf_L,Frontal_Sup_Medial_L,Putamen_L,Lingual_L,Thal_IL_L,Thal_Re_R,Thal_MDm_R,Thal_PuL_L,Cerebellum_Crus2_R,Cerebellum_10_R,Thal_PuA_L,SN_pr_L,Fusiform_R,OFClat_R,Heschl_R,Frontal_Inf_Orb_2_L,Thal_LP_L,Paracentral_Lobule_R,Frontal_Med_Orb_L,Cingulate_Mid_L,N_Acc_R,Thal_PuL_R,Cuneus_L,Pallidum_R,Vermis_4_5,ACC_sub_L,Frontal_Inf_Tri_R,Precentral_L,ParaHippocampal_L,Temporal_Pole_Mid_R,Precuneus_L,Frontal_Sup_Medial_R,SN_pc_R,Occipital_Mid_L,Temporal_Mid_R,Thal_IL_R,Thal_MDl_R,Thal_MDm_L,Thal_Re_L,Precuneus_R,Cerebellum_7b_R,Thal_AV_R,Occipital_Sup_R,Pallidum_L,Frontal_Mid_2_L,Thal_AV_L,Temporal_Inf_R,Frontal_Mid_2_R,ParaHippocampal_R,Insula_R,Cerebellum_6_L,ACC_pre_L,Vermis_7,Thal_VL_L,Cerebellum_6_R,Temporal_Sup_L,ACC_sup_R,Cerebellum_8_R,Calcarine_L,Rolandic_Oper_L,OFCpost_L,Angular_L,Rolandic_Oper_R,Parietal_Sup_R,Parietal_Inf_R,Thal_VA_R,LC_R,Cerebellum_4_5_L,SupraMarginal_L,Raphe_D,Insula_L,ACC_sub_R,Frontal_Med_Orb_R,Cerebellum_3_L,OFCmed_L,Cerebellum_9_L,Caudate_R,Thal_LP_R,Thal_LGN_R,Thal_PuA_R,Hippocampus_R,OFClat_L,N_Acc_L,Cerebellum_7b_L,ACC_sup_L,Thal_LGN_L,Supp_Motor_Area_R,Amygdala_L,Red_N_L,Frontal_Sup_2_L,OFCpost_R,Parietal_Inf_L,OFCant_L,Rectus_L,OFCant_R,Thal_VA_L,Frontal_Inf_Oper_R,Vermis_8,VTA_L,Vermis_6,Putamen_R,Cerebellum_9_R,Cuneus_R,Thal_VPL_L,Vermis_1_2,Temporal_Mid_L,Cerebellum_4_5_R,Precentral_R,Supp_Motor_Area_L,Parietal_Sup_L,Cingulate_Post_R,Paracentral_Lobule_L,SN_pr_R,Hippocampus_L,Frontal_Inf_Tri_L,Fusiform_L,Amygdala_R,Occipital_Inf_L,SupraMarginal_R,Rectus_R,Occipital_Mid_R,Thal_MGN_R,Cerebellum_10_L
Lingual_R,1.0,0.8576754419280219,-0.43512197198690916,-0.49221577840326186,-0.3703995995302181,0.8624282899072621,0.3993309881479697,-0.31014241532832787,-0.310626755313779,0.5489059754654051,0.4034940526922637,-0.4579582702761638,-0.06521035981888207,-0.1646820943929616,0.7324337237640504,-0.2161458335885089,0.2500999877653025,0.06567993071957137,-0.28572208764500295,0.2428704061795399,-0.35706529161975337,-0.035536117470362005,-0.20854015575664936,0.15326004369750199,0.5136201114511825,-0.2309308891376176,0.3156521449992397,-0.46711148993308405,0.1867034056008974,-0.2115511203132007,-0.3958732863146937,0.41833633079866267,0.3018699043131096,-0.45172102743863035,-0.02834099491811189,0.40069745261064443,0.8726083264483484,-0.021215721386923507,0.314102891980973,-0.16816102622418452,-0.4970414335675918,0.4746950079320716,0.5253263054705396,0.34913815427883527,0.49684970797396844,-0.44256467051450077,-0.5424073742929372,0.6037642790760754,0.7272344969021665,-0.11479296328240234,-0.4474964819511372,0.6592675788008062,0.8173786702821113,-0.6098239667394353,-0.4441669037641376,-0.11853335782747078,0.6210183334365154,-0.4398528894667353,0.06017041744112215,0.5987734476344816,0.6451953637360184,-0.40027800662969587,-0.07429622832500343,0.5244416938179122,0.2973946356451359,0.24769570111087727,0.4367748298873145,-0.4340306931824552,-0.6101112899997538,0.4303844497154898,0.3414264493201926,-0.5582153817822981,-0.20832994601079727,-0.3907889373522939,-0.2516827652244612,-0.24619178292899327,-0.2510454387686949,0.816991572658791,-0.3024375702165939,0.1210565274866735,0.5694785010790743,0.1641737085618476,-0.25746617560324153,-0.7188388386700107,0.08372954173693221,0.6058878256222217,-0.13130783726287049,0.25783605708238555,-0.09219009135924285,-0.6861482068730806,0.4732845593954312,-0.5810137681433457,-0.364426100200903,0.38718829817131206,-0.670686063156003,-0.3630650080364543,-0.6331642827817278,-0.2876288470058214,0.6703120538135984,-0.2326608220056068,0.7102276229474244,0.8466369606380599,-0.1459864690835308,0.8071414436582232,0.71859641274617,-0.03775695975826037,0.3232900045543589,0.32778821994935187,0.8025388102728622,0.1614176303513189,-0.20436688761601252,0.3774970240708419,0.5243504549461441,-0.12776893559715205,0.7137569656274919,-0.33623412038422557,-0.19749062884672883,0.017261415060686357,-0.5326805204859032,0.6663438093324733,0.7044037129784173,-0.277842869121778,0.6009976428908281,0.3061756792033948,0.20045908871923257
Calcarine_R,0.8576754419280219,1.0,-0.4788005489647,-0.43614637484988433,-0.5705062506669469,0.7326468187659002,0.3579963709099614,-0.3918988589875423,-0.36273282586738304,0.32824063209062504,0.2811871967479912,-0.4659365489817782,-0.2846133119824868,-0.17481796281762182,0.521545584691475,-0.3736957525402494,0.0008177997692828736,0.11306431315506311,-0.3450263183832717,0.369826591941831,-0.24430898418897817,0.07233270474117151,-0.472346423439144,-0.07945680119418377,0.684462886897769,-0.4539010685351954,0.14802021272788457,-0.5635806549924481,0.042127923969144,-0.17819723421693967,-0.4910343383627596,0.47090732230134974,0.4472561622607068,-0.3974030479827023,-0.1147661610520441,0.5666337219531252,0.7477917919454947,-0.11665239944224588,0.4506221314219667,-0.26339432824136616,-0.599177333322172,0.530026778096243,0.33098554911957273,0.12164740358532508,0.6479007829411513,-0.6350781697720337,-0.5893052661461443,0.5762517170202031,0.5424605981314257,-0.22618472814394874,-0.5848766094506699,0.44631454280887006,0.7389059455411009,-0.6567582253104329,-0.5096122989409178,-0.18271428207481544,0.4877078068296328,-0.4620985152478379,-0.08227383969838224,0.4055126115146484,0.7198312639354468,-0.4908721337623148,-0.03570492178761569,0.687650154556801,0.07905866510762326,0.45291604943359765,0.6129231959161076,-0.5854206406323468,-0.6823387784610693,0.310509529913236,0.4421035575513322,-0.6654505786917728,-0.1965073630683205,-0.5040019012637521,-0.14202289351553332,-0.38363198045010083,-0.19032384744096487,0.7284139040267692,-0.42445490316574985,-0.03630336614290184,0.37179778104389827,0.004968522114657449,-0.4526850648080727,-0.71669875524115,0.24351666678713596,0.5885203592831424,-0.18022850591565873,0.17305975792238362,-0.05386571998781037,-0.6684403890407559,0.37559744926943256,-0.5126312982785237,-0.3618627751797464,0.5791659260806535,-0.684584824603499,-0.24029185540508832,-0.6407318714234381,-0.46872536409238236,0.5369626493819544,-0.3323034926594072,0.7413133902339221,0.6782990455788926,-0.3270010292106099,0.6312804023587021,0.84641070686966,-0.2468890967811307,0.2169560207449596,0.3726645069110151,0.7135352934852506,0.141942718154413,-0.10359121452540711,0.5541910203044155,0.3781812241425708,-0.0833207623381921,0.6112126915763726,-0.43033568629493324,-0.21443902743612045,-0.06259681233375027,-0.45487624495284934,0.7315049830275063,0.7237651785845916,-0.23218012521965486,0.7115297580717023,0.24406583979824087,0.20452452613846436
Temporal_Inf_L,-0.43512197198690916,-0.4788005489647,1.0,0.471407254973122,0.7340655890313216,-0.23477833339619844,-0.102219064186239,0.3759151583694159,0.5789872501138345,-0.28053144154038595,-0.22319142144884346,0.4312452816862276,0.587953839918549,0.5370507951643227,-0.22414660346713813,0.11817163319329599,-0.08869994445582025,0.46682280969679096,0.3359857239185465,0.19286548464668438,0.45843509245704633,0.1228598170609223,0.3629747509897086,0.3165593380211476,-0.297709192741856,0.41358017395338176,0.43313191027020925,0.5393218187302802,0.09708922870326882,0.5954481988763435,0.7908835803071731,-0.5636653207423661,0.07974540180353785,0.5180854656908022,0.33278421438494266,-0.15422452821869415,-0.6146498314747925,0.23902847511213815,-0.2266704570771497,0.41564932463586507,0.5107356808821321,0.15951461600424455,-0.36108132731469283,0.26328719246999227,-0.3723772782179472,0.613153899711233,0.7043965718857125,-0.286479421802732,-0.42782534207836437,0.34723762131997604,0.6796041781517158,-0.3328433296311662,-0.2326688766451979,0.6102148082128616,0.6642849669116326,0.49709871218117446,-0.3548663901051507,0.796355808679303,0.13266385574281403,-0.3655378743656464,-0.3694593083677808,0.7407715839507453,0.35327967820420747,-0.25701344359814104,-0.0663804314445086,-0.13665759251337317,-0.3019781322428841,0.5647197690727889,0.4841991464280032,0.34474044146681954,0.18946715339165188,0.6013402036410957,0.6513296639230071,0.3356295676459343,0.34826365395146835,0.5341963106733044,0.4477584930662014,-0.3274547078066001,0.49265081718120884,0.18851949327117848,-0.3044973286737883,0.24811212778084224,0.403828528889256,0.7956702833758024,0.20568240534834056,-0.05800218492910484,0.3126247741972286,0.401279687986524,0.17637164957193469,0.7045800619729862,-0.09184297187765812,0.5807707718540258,0.5766351022057703,-0.07572893342147446,0.6453078619051452,0.47106289530618783,0.7145476375231903,0.6344422619967967,-0.33647328581576225,0.28843636815974716,-0.4661424409104961,-0.34123047100020254,0.37085169062784906,-0.3243217595531471,-0.34719782359853557,0.2520156703678673,0.01169456693969492,0.4231344694957516,-0.2071729984347674,0.04568309353908435,0.36689105699914687,-0.18087103837198393,-0.039583773615479954,0.39201103367821993,-0.3024426162400358,0.8394270001365814,0.5654434534243215,0.7848931823801588,0.4275150279138501,-0.3800538489663843,-0.5237168467433362,0.5508667853245095,-0.4955927682205009,0.08136705212281672,0.008189632570245138
Frontal_Sup_Medial_L,-0.49221577840326186,-0.43614637484988433,0.471407254973122,1.0,0.6068448849635337,-0.3068548323236455,0.0438841366461882,0.3918235989377573,0.6592190827078898,-0.09862392619682565,-0.06755305023909,0.23737742240520435,0.4419005223102582,0.25620307343639365,-0.4237022994648196,0.12054028255579731,0.06341352922330157,0.38032245331153547,0.27829841558898605,0.1292127595887851,0.4350451092020955,0.7181348679829137,0.3586232993260803,0.3374469655451415,-0.09054897805349192,0.31477320302170064,0.11398142918449629,0.37905482669158047,0.34199132043817027,0.6665122148717473,0.4603305547838927,-0.45700147002509434,0.20338481419966728,0.8733475588143295,0.1034327429243316,-0.05761138863764179,-0.5164170488680283,0.17138286829785712,-0.1275082894142794,0.5099329941976908,0.4400988582010595,0.10381760690673009,-0.36479991895358066,0.28801697178819863,-0.229905581204932,0.48574456430456914,0.7986495413542564,-0.2578235835739882,-0.39898381759007784,0.5981835556091547,0.4199633366402589,-0.1980297090498125,-0.4543968163623206,0.7026321581371681,0.5228045078545762,0.553470895232257,-0.5441188220468112,0.6638308430442165,0.4111101266403765,-0.4556345426434587,-0.20207186579282324,0.7271561296273347,0.3371572824868005,-0.1306411743889395,0.11417062872854923,-0.07602758765237672,-0.08009665284402834,0.49146769159640147,0.4246251480678222,-0.04740307725331422,0.28461949224154925,0.41428104768376234,0.5942731329633266,0.19103873332707835,0.34476995828842544,0.22559074684780772,0.3597655605810332,-0.5338066313865979,0.5127337845095751,0.2081120379033235,-0.3267143493162833,0.29567700777484135,0.3186123566517957,0.6167558988850449,0.13751697427799114,-0.23269090566939366,0.6247193816339844,0.2725167718550062,0.47394319870554014,0.5800251708207835,-0.23092802754322966,0.8485722662912872,0.28500727234596396,0.07946156414705945,0.514139407859194,0.38697772498525795,0.5780430366375527,0.4989147210164816,-0.061382740572687854,-0.00464994318713309,-0.43926538671155624,-0.46000683650522467,0.4116855969942333,-0.5075069895464385,-0.2795162310572657,0.39974967819515733,-0.14854331929215553,0.17245135324138092,-0.41018242454749604,0.2872061297780121,0.6441111878711815,-0.07871222065038552,0.24979587746782234,0.2727461798504431,-0.2899528208099849,0.5355493671655024,0.74429905264986,0.2622070859740807,0.33776039487592674,-0.3663929857040579,-0.2438875619058229,0.30958582147714614,-0.3762654533089801,-0.05274719327607378,-0.18899789468755124
Putamen_L,-0.3703995995302181,-0.5705062506669469,0.7340655890313216,0.6068448849635337,1.0,-0.07336224649467264,0.08097497577184695,0.4633766204237479,0.7345395367914617,0.13245975779507035,-0.07239184903262742,0.2706683348115842,0.7687129658343447,0.3189367684650568,-0.16382052009170284,0.29389640459994903,0.31640303155254873,0.4040139740936671,0.378455746834563,-0.052698512528014683,0.22771715781405905,0.2529515498228858,0.6996941314180122,0.6376439988341521,-0.32333056895165396,0.7596057267406193,0.4076367444233933,0.63601168284528,0.45029186114208086,0.41690724447853844,0.708297019719015,-0.587576318382941,-0.06937892499358747,0.4811455541861097,0.2527102095835809,-0.27445253272179054,-0.4017035323171888,0.2950456788377195,-0.34249425033019004,0.6626291986874792,0.6639463283872393,0.00013650163766795433,-0.23129473946776646,0.5328899795296667,-0.4345628473792729,0.8660325864203863,0.746828674972862,-0.31294774916225215,-0.31651580819782843,0.5949594154615228,0.6806114877639171,0.003491112970569468,-0.3044257336690167,0.700422213103367,0.5843810922701944,0.6323070321216341,-0.34634492464553374,0.7384967736224038,0.3655973131462222,-0.23112529139944,-0.26077612469249595,0.822385110426185,0.41336492714318746,-0.3384474903198907,0.2834629219063407,-0.3009970574686072,-0.35892417828840956,0.7111896073267183,0.5762578940564232,0.22813555912114095,0.06374705622541396,0.6062876014143858,0.634125609037622,0.4703670484490195,0.11144599343651788,0.5029952256588908,0.28973841649114584,-0.3935329233499189,0.7022366865494609,0.28319500092192756,-0.11778640561841787,0.5196595819231618,0.5847061346203065,0.6824613465794614,-0.18289604480221958,-0.1875189213452829,0.49213691565385853,0.3274270373269743,0.08038932587246421,0.6044073000065141,-0.168401555669871,0.51243461444413,0.46324967732267136,-0.2489520033037774,0.592243311121084,0.21512003018209894,0.6581417417007055,0.7826027305537782,0.030402041204513085,0.2801072559130074,-0.5221806657615159,-0.24986472211972505,0.7084075946650492,-0.28603489046152436,-0.4296193857596469,0.6592057836630223,0.006558125279376182,0.1859418724362992,-0.23514195747071226,0.03344910581130476,0.20620308438721865,-0.30723922367331197,0.2864501388968234,0.11861784155054388,-0.27476812201545797,0.7535162323425126,0.6577381891980467,0.5250485284250542,0.28430439284918646,-0.43584038296704825,-0.3758521215818135,0.34741007275813796,-0.48934358595863187,0.09783581146133094,-0.15783473321734123
Lingual_L,0.8624282899072621,0.7326468187659002,-0.23477833339619844,-0.3068548323236455,-0.07336224649467264,1.0,0.5966505145018631,-0.15448512373511053,-0.022956359593069756,0.5962184001878174,0.33618098768891513,-0.3929707785528884,0.08813578663070372,-0.18975467450414096,0.602409274541244,-0.248654680292242,0.3256993428686288,0.2274966508239291,-0.18236821473763293,0.2580488624504778,-0.24473615092726247,0.0823564282558515,0.006389406299011371,0.3153272273695565,0.5557243794302279,0.020465660847284534,0.45208418720343563,-0.3610426644976319,0.3354413245849136,-0.15694800873812328,-0.28348447685071465,0.365118663301906,0.35741410377718313,-0.4055253726228475,-0.0929280098196238,0.46590800013202727,0.7633408504252918,-0.057945070612653825,0.18789492601031402,0.08560984218721791,-0.40270673137568946,0.4878019047320875,0.3147506740394379,0.5062062292404272,0.5024436024325831,-0.19034942782949796,-0.37655110273008624,0.4781877677550773,0.5563783113825753,0.0004975834062417618,-0.32942724665048806,0.6332065630594055,0.7947957403552697,-0.4486131488227969,-0.36604753549236196,0.008801741130056807,0.4250384814756391,-0.1736611492112188,0.06942577547211222,0.45975134838734744,0.7478653700494314,-0.1983503315496299,0.15951953635035682,0.5750389123589802,0.3185158230345567,0.2820657601005052,0.4312249278011963,-0.3015094724138013,-0.5226767113803285,0.5303035438933127,0.4744714522944517,-0.48597527392629436,0.051174980451836244,-0.34507930833834627,-0.2617936683331975,-0.1797131055906355,-0.24934256979967978,0.692231967523158,-0.2095892420647256,0.11162430421980568,0.5819512573995925,0.3669079935648832,-0.21126006308061143,-0.5660400791887968,-0.0796991036114247,0.5728329651010416,-0.07069055861985489,0.3619578579987745,-0.22800150277593897,-0.5553719332825089,0.38097025127036216,-0.4658778878663381,-0.22886687435722491,0.43183153989117046,-0.5927621000770348,-0.33499220248844025,-0.46638194926255655,-0.040942516288948155,0.7102196305971427,-0.3477213495261362,0.5715710911811929,0.7177627047026849,0.017656899422799407,0.6935101755646649,0.6526697702426472,0.19047133464320318,0.305424028207765,0.5041250625848727,0.7793178585988186,0.056724917889755824,-0.2098134575506142,0.39549284772609633,0.6508651277895805,-0.1814694745915732,0.6285194185291507,-0.17777207760045147,0.07199639599963796,0.1690516164760083,-0.595984200396168,0.6940129093670455,0.6780064336239668,-0.2984733267541702,0.5965108004598257,0.2972700244892792,0.22194361535970494
Thal_IL_L,0.3993309881479697,0.3579963709099614,-0.102219064186239,0.0438841366461882,0.08097497577184695,0.5966505145018631,1.0,-0.056671780494248994,0.3267168788481006,0.2546216717755722,0.2889386047041169,-0.4274566079782807,0.08210820596218454,-0.4000444994702936,0.07316413177060824,-0.47781408604963627,0.027020455201505204,0.297687537248019,-0.10000744446089388,0.2811328136407883,0.0373240416502008,0.22002772168956555,0.28215870307378105,0.09006257198651557,0.5905422773223057,0.05081040871677612,0.07391115950039508,-0.441003224727203,0.251776295648983,-0.1254791819049496,-0.3327300787028158,0.2820002836253501,0.48313195084702343,-0.11200722356266302,-0.38664093252695175,0.6032450696137011,0.32317535932557145,0.22785664268263328,0.3454597794174524,0.3125069190746935,-0.3588176769369288,0.430443892246527,0.18900910406956736,0.24390462510715402,0.5603577967980008,0.04607296367011889,-0.1624285934231328,0.28992357698105775,0.005744956341386383,-0.008550427573633133,-0.2733563899667264,0.1431671514558198,0.3042371820901092,-0.2952100313850667,-0.1884542995253732,0.22150971145183607,0.09466625990631373,0.05177197230414454,0.1311072594886204,0.1538676468336544,0.6611165866286189,-0.09059800978426599,-0.03540805549964722,0.5846401291690674,-0.09994480751202833,0.5003338300414566,0.44206618046771906,-0.07288228456147713,-0.29949772677402137,0.09076787445699408,0.5740500383546869,-0.4353165347064532,0.20010997366991864,-0.35727843606681964,-0.161975731500893,-0.4064468656002569,-0.28216630750606186,0.14722388139508502,-0.20211811215561523,0.06334691528609411,0.28717876275420834,0.44632744567309374,-0.360195744890647,-0.3633349341935094,-0.07579785226132678,0.37633692043023853,0.10587879197880642,0.33275340545954907,-0.2624901388752213,-0.35212381466370124,0.14541214578231132,-0.12109011202901614,-0.28342571106060793,0.5424477112109531,-0.47107822157015683,-0.23748010325906108,-0.3420828171446547,0.007245639418749783,0.4414703657582772,-0.30994805860009045,0.47177766641473234,0.1069754003361188,-0.04003497250973615,0.12255888109453049,0.5313318947099464,0.2672142914994881,-0.24595934153621163,0.5103007507358687,0.239442278585389,-0.09194421650951239,-0.06118202663147596,0.4894453903903202,0.4647846380125845,0.009430937466414418,0.3218696553765169,-0.1920797591607394,0.42368873247846645,-0.04481159933544691,-0.44911067702755936,0.628496379230768,0.4741632786306775,-0.36438748512172975,0.5915304725879542,0.08543605402632652,-0.14848323476837033
Thal_Re_R,-0.31014241532832787,-0.3918988589875423,0.3759151583694159,0.3918235989377573,0.4633766204237479,-0.15448512373511053,-0.056671780494248994,1.0,0.3971189339782176,0.02171986530430599,-0.0546635134693124,0.13810780285740276,0.3150210741082209,0.30903257604921236,-0.2598795752831462,0.05050327670251965,0.01651860814990751,0.20154398178580862,0.06755578779188835,0.03253375047496639,0.08522371833289656,0.17217495763468807,0.4461845276097528,0.3740959886284876,-0.17365055374675534,0.31938666954014633,0.037190392649453514,0.34841294024437336,0.1502265285837619,0.23567687775307736,0.3344289912923718,-0.34618314396545186,0.01972623243482317,0.25040493406031644,0.16401873962365052,-0.18102886931754747,-0.30831132813038997,-0.002384818037726736,-0.37070137499922984,0.24005746733693348,0.5147942985169845,0.01568985035948304,-0.1704986994690451,0.34167497880316094,-0.20217388997403934,0.37235458739583915,0.37919774373010606,-0.4130676710783016,-0.28354835435323056,0.24512273308085075,0.33174869974648646,-0.159000732541823,-0.31765267807766295,0.3196819945273088,0.3819699658499829,0.15514011964880275,-0.40028197220812733,0.3209776130304132,-0.070150622781814,-0.22097725954864883,-0.0959222735953054,0.43682165483255275,0.23508484009230898,-0.18781701164546322,0.07918842802762492,-0.10013683270533226,-0.08513506622066784,0.24729722252466663,0.3384821007819978,0.048547796050645416,-0.006311750412363931,0.3203046480005793,0.14487972761232212,0.11857706717497667,0.1524547774756948,0.2698697873978597,0.19609254353746167,-0.31153011532781155,0.22498605761933607,-0.014435652884750946,-0.17395038600649973,0.0693923631796723,0.23419843406629443,0.41532894040149526,0.02172987301683852,-0.11436957599760542,0.12864575703683784,0.05134083234683881,0.08747644097100411,0.3469671726845025,-0.2526507260801136,0.31646384548410467,0.13599042515459298,-0.14781199011402898,0.2568464627603124,0.11903472431554556,0.31460239752472896,0.37428779970451026,-0.07965205668643825,0.05168462913252826,-0.26627290645546153,-0.21214264442225053,0.1542447333039255,-0.26227130634384993,-0.2717287668263504,0.18222293148258623,-0.05983247047903325,-0.009919184602142772,-0.21491619050668995,-0.0276823434468318,0.0942553852326806,-0.09739131957934404,0.06656096348752195,0.0085984075474694,-0.24208562985961654,0.3771124936236889,0.28649151660400224,0.20961926496373043,0.2351798549646939,-0.353993728078166,-0.27373746899603557,0.17551794796215325,-0.3550436174965485,0.29778058972562454,-0.18745781933435757
Thal_MDm_R,-0.310626755313779,-0.36273282586738304,0.5789872501138345,0.6592190827078898,0.7345395367914617,-0.022956359593069756,0.3267168788481006,0.3971189339782176,1.0,-0.07375682860618803,-0.13526707652611525,0.27876115388450806,0.5058215451847168,0.22790750569648077,-0.1857823920241348,0.20711813911609625,0.24486213432918028,0.24396846161105112,0.48586600694303955,-0.017027233823567495,0.27566518992585015,0.48971955141240225,0.4153161031451149,0.4207591704175833,-0.18355115564175756,0.616884558437302,0.4154340591371653,0.5033513131165332,0.5773209382957468,0.4455992147567355,0.5258849901163094,-0.4074284647415698,0.08603707198714194,0.5146393900992796,0.16404983265047257,-0.14524701947760624,-0.3723352558877059,0.44178874405804947,0.11641196583416705,0.8641498583728457,0.49070094214318666,0.1384372625021228,-0.3230063588016034,0.37341634818281183,-0.28071624571462955,0.7687273752717706,0.7048151361896192,-0.23185784290982975,-0.31831962056828766,0.6405504404744009,0.5978693622436967,-0.05667927070202251,-0.31112359523711847,0.5972140155802039,0.4268085287023964,0.6894338418406373,-0.4557753020106336,0.679542793289236,0.35564213329333466,-0.27547080573749616,-0.09799102631152146,0.6517705637707918,0.2913658350316377,-0.20557451610511088,0.19692907453428504,-0.13523269898050408,-0.21825712197241098,0.7260449365343028,0.4928549725322472,0.2963660227949283,0.2520986415589247,0.4548321829550634,0.6421004781035181,0.4022779423212285,0.1734339552573422,0.37487012376039774,0.28907325343480994,-0.39242828604119123,0.6129869984734755,0.18132045156349805,-0.07199859445866798,0.5931885364504583,0.4503074523219422,0.5116001407766297,0.02272922386953364,-0.1871824706834476,0.4922248182232761,0.4312909814345815,0.12214675277700733,0.5777381982287808,-0.05669179908422214,0.5439565182795362,0.38903312848864013,-0.03671955562842224,0.4640463245636664,0.2852219072607979,0.513084485837063,0.7259827241973374,0.06377020159021068,0.1749635860886123,-0.4257369588951586,-0.3354301664391727,0.6136757632057146,-0.35458940416314233,-0.24653035553137315,0.5966991460966318,-0.05763704609194117,0.2497733563708464,-0.09540006860469415,0.17906408275708327,0.2964304361144299,-0.183362163912963,0.34656678423695464,0.19239779327534146,-0.15504821597934057,0.635842699504898,0.7359908713478055,0.4224854284706456,0.3261802409546287,-0.30941260845765933,-0.18443727230977283,0.2705042049907334,-0.32190286148979963,-0.009652975774058067,-0.12869692635220056
Thal_PuL_L,0.5489059754654051,0.32824063209062504,-0.28053144154038595,-0.09862392619682565,0.13245975779507035,0.5962184001878174,0.2546216717755722,0.02171986530430599,-0.07375682860618803,1.0,0.43433596979915595,-0.34801469392494555,0.24856053838235193,-0.10384342101995697,0.5257736803670591,0.07830823323666955,0.5613466701782257,0.02703502826652418,-0.13045708678985443,-0.10890163171276217,-0.4858614913292511,0.06006884841850846,0.2885732695305793,0.6237664141419682,0.1440775291286316,0.2338351337744581,0.2693857560065958,-0.10473878135013642,0.3885515752161551,-0.22765237417056008,-0.13828318062280168,0.02442797880647682,-0.02702976823164646,-0.16041857421094327,0.13721416840243464,-0.046908635222596785,0.6218198608401291,0.1360577304972428,-0.024401086598513755,0.04853436976807989,-0.03885676268117436,0.12181891655388642,0.5033164372798818,0.5302836783943817,0.05867507190414642,-0.02169706724917696,-0.18859582074886597,0.30225386674407323,0.47775512998222447,0.20287414520786567,-0.09666344604646787,0.6950658477508936,0.4000482198010214,-0.0975268033319997,-0.1745043096297154,0.2545458466377016,0.47307937982799353,-0.16900338499446013,0.41965084128966534,0.4776464366572776,0.3400156814973397,0.05361384910301111,0.02335834912985671,0.0624821295739321,0.5598490280512854,-0.1577475729543975,0.10211588324262562,-0.10021546798224926,-0.08968099228738138,0.19799024219893016,-0.05099449430560749,-0.11806174421647803,-0.052850482855219594,-0.04934151469508703,-0.3939665197464268,0.06126981955205013,-0.2948359644886596,0.4163858443044771,0.18075433943494262,0.3611582208379177,0.4617772861375363,0.28786843522395034,0.16308571556173643,-0.32515408147710634,-0.25317605909989255,0.21867936677471939,0.28999471930936427,0.1089413730131548,-0.09794560840498538,-0.37503765726915606,0.23291416451721106,-0.2922022108724282,-0.2431608960019891,-0.10353862453065218,-0.3524463074278412,-0.5159854868223532,-0.3237040344061094,0.05362546202010904,0.639492927481876,0.008175446563274753,0.2637472789023998,0.639464225219168,0.277849942528984,0.5298637147490515,0.262388088739705,0.5505998426801862,0.2822200062510276,0.028098414714492054,0.4004817209546179,0.09688743288057657,-0.3131094245684928,-0.05163122152422676,0.6453978963514097,-0.3743114364874475,0.466889879552292,-0.07263948475021094,-0.08502358088608944,-0.044102048176074306,-0.4382195874878188,0.17113367233405505,0.42888076356570637,-0.3351774537873524,0.142288484067222,0.2838453143519339,-0.0249456111113353
