,Postcentral_L,Heschl_L,N_Acc_R,Rectus_R,SupraMarginal_L,ACC_pre_L,OFClat_L,Thal_PuI_R,Thal_MDl_L,OFCant_R,Thal_Re_R,Thal_MDm_R,Rolandic_Oper_R,Cerebellum_Crus2_L,SN_pc_L,Cerebellum_Crus2_R,SN_pr_R,Temporal_Mid_R,Thal_LP_R,Thal_VPL_L,Thal_MDm_L,Frontal_Sup_Medial_R,Thal_MGN_L,Precentral_R,Postcentral_R,Paracentral_Lobule_R,Vermis_6,N_Acc_L,Cerebellum_8_R,Vermis_9,Caudate_L,Lingual_R,Thal_PuM_R,Cerebellum_3_R,Temporal_Inf_L,Thal_Re_L,Pallidum_R,Frontal_Mid_2_L,Frontal_Med_Orb_L,Angular_L,ACC_sub_R,Thal_LP_L,Cerebellum_4_5_R,Amygdala_R,Thal_PuL_R,Thal_VL_R,Cerebellum_10_R,Cerebellum_Crus1_R,Thal_AV_L,Temporal_Pole_Mid_R,Thal_PuA_L,Thal_LGN_L,Frontal_Med_Orb_R,Frontal_Inf_Orb_2_R,Calcarine_L,VTA_R,Lingual_L,Red_N_R,Rolandic_Oper_L,Occipital_Sup_R,LC_R,Frontal_Inf_Tri_L,Vermis_10,Frontal_Sup_2_L,Calcarine_R,Thal_PuM_L,ACC_sup_L,Precuneus_R,Thal_MGN_R,Raphe_D,Parietal_Inf_R,ParaHippocampal_L,Cerebellum_Crus1_L,Supp_Motor_Area_L,Temporal_Sup_R,Vermis_8,VTA_L,Frontal_Mid_2_R,Fusiform_R,SN_pc_R,SN_pr_L,ParaHippocampal_R,OFCmed_R,Frontal_Sup_Medial_L,Precentral_L,Frontal_Inf_Oper_R,Heschl_R,Cingulate_Mid_R,Fusiform_L,Vermis_4_5,Paracentral_Lobule_L,OFCpost_L,OFCmed_L,Cerebellum_8_L,Occipital_Inf_L,Occipital_Inf_R,Frontal_Sup_2_R,Thal_VL_L,Hippocampus_R,Cerebellum_9_R
Postcentral_R,0.7120777036180337,-0.08367585505782103,0.028714660019376146,-0.19452317753466083,0.522766934945331,-0.3047870066610313,-0.19937630575994736,0.2169857476175923,-0.07553161655721537,-0.3490989907715214,-0.006699454054411469,0.1161990882356801,-0.3116231774512524,0.21365014518865622,0.37731795126322526,0.2709813286982928,-0.056209352649367626,0.1545787498103615,-0.192513471832181,-0.30090094989922617,0.080662443750227,0.24314458179203352,-0.11508766322167066,0.41127179891076987,1.0,0.6585666145607494,-0.059943356065070307,0.08912032973337447,0.017581745143519796,0.43865747300610797,-0.20481320537412412,0.11015443016132523,0.19296650796232165,-0.5183517163874776,0.022740454152367116,-0.3132268084280676,-0.1533219310222456,-0.06888533801959741,0.016279429677447475,0.5941678687656884,-0.4269199761941809,-0.1302699103819976,0.03346496543736653,-0.2607022312568067,-0.1361055605651814,0.24315550787760293,-0.40760270812782345,0.21386046032999986,0.27243980674708645,0.24255422270452642,-0.0482745840473096,0.20096689426846076,-0.12009443714101453,-0.37730468441793424,0.527286323880761,-0.2703855517976631,0.13721196704075217,-0.23008864433021595,-0.164065049659956,0.6923873294152735,-0.24108960532662316,0.2535139299541174,0.16760485310859605,0.08417668606363726,0.2914098730973644,-0.10140501666030709,0.018311755575113137,0.7124741309203455,0.11970180676602211,-0.5171132432254285,0.7879187222258031,-0.3028484849427653,0.2536758118070192,0.37596073184215556,-0.2266350124143658,-0.2376403769801914,0.35448495057846735,-0.008333459963876395,-0.13497389350875647,-0.429444379013767,-0.29655122464242983,-0.35903148205062124,-0.12484278236555318,0.19503812215589122,0.22821482968845438,0.21475225240972998,-0.34968525999266986,0.49330543276738265,-0.054800604666573424,-0.12216889630217485,0.6092373471192102,-0.010130353254944387,-0.130073068259431,-0.2597521767825729,0.37316699235084616,0.14761662818749122,-0.06738059425288119,-0.09070855945328077,-0.5138631769167888,-0.10393126102352451
Paracentral_Lobule_R,0.7086251932869718,-0.1752022574922835,0.013284601578440695,0.07217080994697579,0.7081404898200073,-0.29356836095759353,-0.10747638592969262,0.30263036977576874,-0.32382898160319434,-0.22475655132726322,0.03253375047496639,-0.017027233823567495,-0.4433021350648262,0.3858759546418337,0.4961777126154916,0.3394108484869578,0.1164101730865228,0.11264372039077225,0.006552329186883948,-0.3395797093245527,-0.14421853674429555,0.18731173018198388,-0.002686150239933137,0.15334275277257178,0.6585666145607494,1.0,0.1321168699047262,0.31875399862146225,0.02023757411774943,0.6048422518621223,-0.026374876360224783,0.2428704061795399,0.16501447740956937,-0.44875392405602177,0.19286548464668438,-0.3053836133163738,-0.4115726058210377,-0.10131569332822245,0.34229460939851514,0.7009072645736173,-0.6206934895482119,-0.39788433442281135,0.11136238639048726,-0.19517323473691806,0.056668564712035595,0.12726446862442134,-0.41491961657884946,0.13667730943197912,0.30877631719212206,0.09926079012958051,0.2097908451025833,0.27759662102481136,0.2636554000480323,-0.47981797274967125,0.5363894007750996,-0.17564860245697045,0.2580488624504778,-0.3295590268212254,0.009509000538742799,0.6601321569459664,-0.42119390670644724,0.30075543737242455,0.30115503835210894,0.17473746425812706,0.369826591941831,-0.2155328831129491,0.0002926892085224264,0.8454528648620232,0.417084935521395,-0.4620332489876502,0.7077655797205611,-0.12774166297280745,0.3390961548914781,0.5216521145716173,-0.3557031743648096,-0.2859402423376779,0.4601253645714498,-0.2441036846973417,-0.07870494433035509,-0.34805615753390395,0.0030168100853901767,-0.3253546035326908,0.04400844035269603,0.1292127595887851,0.4970367038340026,0.06047236846542584,-0.5202644331181986,0.26369824864453584,0.2619467428370732,-0.006871453027777646,0.5379512705285163,0.10609285987357206,0.1287812776224361,-0.16422470255264193,0.5008266559520357,0.08583467822706818,-0.2522748583226889,-0.008237130034644151,-0.5566169403874094,0.10189730709987348
Vermis_6,-0.1147962193360151,-0.4194500965260042,-0.16077454665800964,-0.07108742511775522,0.15571277444849432,-0.41726019714597007,-0.5653254231863745,0.2388461096217804,-0.3613435247093234,-0.46810224758422253,-0.21214264442225053,-0.3354301664391727,0.4410685396609795,-0.22794596912473353,0.2139505603785096,0.4079533406492934,0.6335185187278093,0.8261045047151372,0.21276229700291102,0.0715483427679541,-0.20672763807022365,-0.39176100958067056,-0.011308352826569132,0.2652175028012891,-0.059943356065070307,0.1321168699047262,1.0,0.057105278044754376,0.6403575545070302,0.5840643423544405,-0.26426066250272434,0.8466369606380599,0.43032251397863475,-0.184059747151166,-0.34123047100020254,-0.27071999472274694,-0.13854081029637252,-0.4125917455063216,-0.37458556280648375,0.2709403160596402,-0.13329655557716197,-0.2187162200320042,0.7876028361763552,-0.418902165472833,0.3029339099800107,0.19856130898217708,-0.36511507946542004,0.4029843554582804,0.504871909795053,0.17432335524872822,0.08726429225332276,0.09771498240885303,-0.1706679768721339,0.4706758048532705,0.3946252716902235,0.3152425214602846,0.7177627047026849,0.29317212937749565,-0.23220240496729064,0.22369699527982748,-0.450120436690061,-0.28359452408996083,0.8003559328872559,-0.5130082882581115,0.6782990455788926,0.14000007276200085,-0.08498397552036271,0.36276339317123685,0.29936094712360317,-0.3084536277908182,0.22042263965335168,-0.16324696038956127,0.1015390900940914,-0.17257148658254282,0.6797419822471541,-0.012730663538518499,0.448899803853135,0.03521764008696837,0.8511902854430062,0.19375934146589413,0.013056851405025096,-0.23565420369035478,-0.5026864607836454,-0.46000683650522467,-0.10694407248773229,0.5885706988945599,0.41971029894485856,-0.028734067530703372,0.18434826832422901,0.42669171996366,-0.06819775775538241,-0.023693426601839818,-0.06308582449181332,0.3938191802078163,0.39798624411414235,0.5997919675461135,-0.15073955225214603,-0.078834809004747,0.003584439597573539,0.9343014422075951
N_Acc_L,0.3439604876807577,0.045298126668964336,-0.3942591351163779,0.5136513911837134,0.32145193152226564,0.09799044024626405,0.2514399481090818,0.3760510480883953,-0.29649169339777565,0.20585324275384465,0.02172987301683852,0.02272922386953364,-0.21707400065416768,0.27926376134766956,0.22781123010669024,-0.06270745059636365,0.32974060423075896,-0.24056064526133214,0.17401093041366528,-0.16508179015085447,-0.14356772557708714,0.3301661140393305,0.14992566081911937,0.07735309543911728,0.08912032973337447,0.31875399862146225,0.057105278044754376,1.0,-0.17961325889298488,0.05738711101501161,0.38255939759481794,0.08372954173693221,0.13068413143585517,0.16620883105614717,0.20568240534834056,-0.054690716579757326,-0.5050573619139431,0.2028355385960048,0.494250953708824,0.12090967459339055,-0.19289373975091378,-0.20160859294245195,0.08566246181079692,0.35140506931863674,-0.1476262119900889,-0.22519564188491276,0.14442793916850905,-0.21330591657732487,0.10101353909990206,-0.21958654181196632,0.09015077730273457,0.34482013011287393,0.6743915266051813,-0.2752169244981427,-0.13465144891001846,0.43281746393313275,-0.0796991036114247,-0.024644206749015164,0.19073259562720557,0.018252224028565387,-0.0845825290257117,0.22844162650769737,0.03198644683388685,0.3793809816749028,0.24351666678713596,0.002569092551236741,0.09822092820854668,0.2530431806182837,0.18306703029069465,0.12998123334073847,0.041230139639240306,0.2737616790774235,-0.11461388004817967,0.38831885155832185,-0.2527002632984524,-0.02530729997016355,0.16672481709201456,-0.08962111685869806,0.018503954876228104,0.41552197831395354,0.6084299893051826,0.09685938466128652,0.24456429022111148,0.13751697427799114,0.4536589390087174,-0.27957722022358805,-0.35550534251992527,0.0060556997072791965,0.4004556421894134,0.16573771801896428,0.3088657349965844,0.08061061304943754,0.4300862612500534,-0.011746194447242843,0.05236247118176366,-0.29554597907820485,0.10584236152339246,0.21227644787043543,-0.011812366659908995,0.01676588672454655
Cerebellum_8_R,-0.11503564802585914,-0.4266302477209213,-0.019941477231836893,-0.43376640750824336,-0.03446613747277513,-0.42533933850188294,-0.602197670980195,0.22091287665006798,-0.23301713267321386,-0.5201451964959012,-0.22097725954864883,-0.27547080573749616,0.24716952891594274,0.027940391253344778,0.15275531321598168,0.6748925724683168,0.4805056661883625,0.7228626954458744,0.13040090395263543,0.004748515390115057,-0.09165945988656174,-0.3726664431699617,0.027003370864669807,0.23577925115969706,0.017581745143519796,0.02023757411774943,0.6403575545070302,-0.17961325889298488,1.0,0.5836859171634009,-0.3788471682754399,0.5987734476344816,0.40592168753168734,-0.2936020893562996,-0.3655378743656464,-0.2698238211546093,-0.003946128953254427,-0.45523419483066574,-0.5597363819938783,0.12154558804433659,-0.1127878476340986,-0.05497524672109807,0.5364096193118707,-0.34078087172351545,0.2031790575252997,0.2886973747061535,-0.31138309058893854,0.7155476738216783,0.585008962441695,0.3608252106341564,-0.033407516421747066,0.03739100884737826,-0.49801070511438306,0.4357341644830035,0.3327680156859178,0.1878703384013967,0.45975134838734744,0.2349753808007047,-0.38881873618129414,0.19448283892856347,-0.2073571476202193,-0.375863320176343,0.5920340598283518,-0.5650486218254428,0.4055126115146484,0.05814364987620704,-0.058186861318880505,0.2795052068836094,0.1276760110028782,-0.3708266404371967,0.15146561156247215,-0.3630573945970412,0.4089356952269069,-0.28775284464786005,0.47758292467703345,0.19074849490296544,0.3806120556358386,-0.02180315816745908,0.7199581913081818,-0.06744500529159204,-0.21767974761573772,-0.23859248826163168,-0.6443449929591649,-0.4556345426434587,-0.25717764982598124,0.5057133606992236,0.27019027146141245,-0.06365359883219837,-0.14277685632702428,0.20619266887746282,-0.04443242444868025,-0.33069143868522266,-0.5004158827232331,0.41653673750913306,0.28417522681823104,0.6976390764551381,-0.14294184790157688,-0.056070218346978416,-0.09724176968412555,0.6879976347860994
Vermis_9,0.27230553630790394,-0.5770615394720954,-0.13988420852227249,-0.362159808880907,0.4331542149144146,-0.726920135360133,-0.6628250972641103,0.23026823472905614,-0.5187302356844552,-0.7210541720062326,-0.23107874196584458,-0.36182790773570295,-0.20864421408329187,0.08201192819449908,0.6702494799254232,0.5872376735554081,0.41764325824563836,0.6851244979358961,-0.05288778910181676,-0.33940191588902285,-0.3362653677540787,-0.34744302317567183,-0.10698278889819257,0.05469589859427843,0.43865747300610797,0.6048422518621223,0.5840643423544405,0.05738711101501161,0.5836859171634009,1.0,-0.5032135050636898,0.6955004030851399,0.27128424976896287,-0.6974155822834973,-0.3140145188398176,-0.5670956587085924,-0.41777116262718234,-0.6380896448911506,-0.25852972126039653,0.6940549640796203,-0.6383725822722285,-0.4293266945273717,0.5119220370490665,-0.5417677361379252,0.03158412983767777,0.16572583398501606,-0.70964395718712,0.5579122470606243,0.5340133758343851,0.4171974217509374,-0.09476942356936609,0.10441861461842257,-0.24180573420754317,-0.1285333254924402,0.7644656419009559,0.024858197460613015,0.595906771362406,-0.02899025944905574,-0.47635609040348936,0.7324378439074795,-0.657163234321638,-0.23414205753044334,0.7585623485050468,-0.4950874579692111,0.7091436059186532,-0.20821764411365573,-0.24152110044287908,0.6951441691378989,0.4095835337930184,-0.7608565348434067,0.7054095459701665,-0.5768742774304335,0.4443919866765677,-0.08231969661153302,0.06639853914089054,-0.15804435925070764,0.7473731040362277,-0.38885320229216896,0.3720407017045447,-0.35401556876282136,-0.2798058710807933,-0.638323966741719,-0.56000455498256,-0.43511085360106744,-0.13783369273022603,0.3639953580221057,-0.24843345302908199,0.014851732871908134,-0.09683395016062085,-0.009832611582531446,0.0853379800334811,-0.19360498518941868,-0.31046596096333245,0.09942856273772113,0.7013069760971589,0.637874930463255,-0.5097956780471405,-0.22728160141200796,-0.644822182968454,0.580379969854647
Caudate_L,0.07177619374637768,0.5646182410040287,0.24779329626878743,0.5956329711025372,0.05331332876731994,0.8370793193772402,0.7979333024735664,0.43109258732472444,0.37445676063966465,0.7622929018106553,0.2607856766074269,0.6361880217310949,0.1602801679361355,0.32990858631355446,-0.489559476788614,-0.20913512537718823,-0.07689287421320953,-0.5893810064209718,0.4632499599837459,0.5621421777627502,0.5021432254951812,0.7264435464285656,0.48948393150970315,0.18170342543013265,-0.20481320537412412,-0.026374876360224783,-0.26426066250272434,0.38255939759481794,-0.3788471682754399,-0.5032135050636898,1.0,-0.38144068696953365,0.33547374984758266,0.6719267242563574,0.7065424061775436,0.5710452363833277,0.34797501442435397,0.8416291224058925,0.44941390843664336,-0.4550363069573531,0.4451180290547353,0.3805990780446316,-0.20929567102115545,0.5640577725158334,0.4284825320802907,0.27843806618783934,0.46103213997925535,-0.3418318496911869,-0.19707458510862347,-0.7196199473183577,0.6104220608500229,0.4102473585969206,0.46959882195925673,0.09958944042902644,-0.5051047097664182,0.02941878590083352,-0.2805332462267454,-0.07193632297027738,0.8622446489513919,-0.5928428497473184,0.5988043805501428,0.5872814230887736,-0.5779001453975696,0.7758080388830294,-0.41034685052506387,0.5322553954950959,0.7138739258817316,-0.007668503494115506,0.04973132187141118,0.7495724011340976,-0.4761434015698139,0.8117119969155829,-0.2859508022485621,0.4507910197919978,-0.1592929881276295,0.33696493561910984,-0.5105107070174297,0.5618820296260486,-0.1645787596623265,0.5659876603518829,0.6734372131876548,0.7422149886502802,0.5875897103931683,0.6660013772104632,0.6733882418308329,-0.25200595002088,0.11994416430258524,0.3312081591888179,0.6175753908837757,0.44291413743348873,0.1944183851238484,0.25884264541529944,0.4995105413548161,-0.08424324350099602,-0.5324264763682628,-0.6105918963075994,0.6412104939752438,0.8118759117161822,0.6120134089385303,-0.3284752860562644
Lingual_R,0.03004001901918499,-0.4440126285495773,-0.20854015575664936,-0.277842869121778,0.3414264493201926,-0.6098239667394353,-0.7188388386700107,0.2944444120028574,-0.4715274319708096,-0.6331642827817278,-0.31014241532832787,-0.310626755313779,0.2973946356451359,-0.21209262435027226,0.5409726590078132,0.4034940526922637,0.7137569656274919,0.8726083264483484,0.1210565274866735,-0.03775695975826037,-0.16816102622418452,-0.45172102743863035,0.08034835785649976,0.1614176303513189,0.11015443016132523,0.2428704061795399,0.8466369606380599,0.08372954173693221,0.5987734476344816,0.6955004030851399,-0.38144068696953365,1.0,0.45686056838868055,-0.38563577753654654,-0.43512197198690916,-0.4970414335675918,-0.2309308891376176,-0.5424073742929372,-0.35706529161975337,0.5244416938179122,-0.3907889373522939,-0.28572208764500295,0.8025388102728622,-0.5326805204859032,0.15326004369750199,0.23903226980117448,-0.4579582702761638,0.5198173220660313,0.6037642790760754,0.41833633079866267,-0.06521035981888207,0.25783605708238555,-0.2516827652244612,0.27391735075570695,0.6451953637360184,0.3865308170596077,0.8624282899072621,0.4145163393133876,-0.40027800662969587,0.49684970797396844,-0.6101112899997538,-0.19749062884672883,0.9046721740825729,-0.5810137681433457,0.8576754419280219,0.142923643342891,-0.13130783726287049,0.4746950079320716,0.3061756792033948,-0.5582153817822981,0.4367748298873145,-0.3958732863146937,0.3272052877557009,-0.20436688761601252,0.5710253141223709,-0.2326608220056068,0.7102276229474244,-0.11479296328240234,0.7324337237640504,-0.02834099491811189,-0.1646820943929616,-0.4474964819511372,-0.5361885710507218,-0.49221577840326186,-0.2115511203132007,0.6703120538135984,0.2500999877653025,0.016721239463416596,0.017261415060686357,0.3156521449992397,-0.12776893559715205,-0.07429622832500343,-0.2510454387686949,0.3318250266178898,0.6663438093324733,0.7095449829516439,-0.33330555849776566,-0.11853335782747078,-0.25746617560324153,0.8071414436582232
Thal_PuM_R,0.15722419106580043,0.1049192852612725,0.1608214354517783,0.001985044945998166,0.3176956479113725,0.09825399092403882,-0.061580289897655585,0.7483725000583573,0.11634678925792837,-0.07968213005003438,-0.005896735274368945,0.3933573624972063,0.43951691075442145,0.16088691497571495,0.01887792873352342,0.42260002248788037,0.41865739731907214,0.37873425657083315,0.38670214080826104,0.5122687997706458,0.5052497323006803,0.2255578188273593,0.5129451355891625,0.3777272456067149,0.19296650796232165,0.16501447740956937,0.43032251397863475,0.13068413143585517,0.40592168753168734,0.27128424976896287,0.33547374984758266,0.45686056838868055,1.0,0.0772739321692417,0.1731037886424897,0.08206728096268509,0.34362662511040704,0.22095208285425283,-0.1424097350421039,0.08772825009207785,0.08848936317174504,0.20337716971168315,0.47379834306419805,-0.0660387812447423,0.5530296742342865,0.7008467705351082,-0.15322315984869575,0.4519625314294019,0.4454991790715071,-0.13784633805705818,0.5682720440957458,0.6123916520791874,-0.13492783144969298,0.38805864502384757,0.26223823254926976,0.1150644909807101,0.5030862603284554,0.18511115361860114,0.3188763421352998,0.06118061447570899,0.13037881544115712,0.33491300999786844,0.2678776659155655,0.02927718160254943,0.3332646185174869,0.6823444320989541,0.4269803757709065,0.4806607528822317,0.2801194900486404,0.00691346501893242,0.10421249804110054,0.1948116318921711,0.25347356953433875,0.0909481748100189,0.4141149618412252,0.200417334469011,0.17048376903204676,0.4878825095092663,0.47331692845657897,0.2515842628844835,0.18122042411466788,0.22382780413007144,-0.17192124576033138,0.14438334257108337,0.25630771606438757,0.5666689253085558,0.3672220238184094,0.447408838320997,0.3408442947351716,0.6113590196635313,0.16523905077438658,0.12755318692479323,-0.10691854458676758,0.15241113615349197,0.07815132747766912,0.21799348385607542,0.22637144609211066,0.5550757150990449,0.25164225084793884,0.34440301638997467
Cerebellum_3_R,-0.274578366782774,0.5627390180380791,0.08755355961617203,0.5645347950365822,-0.29595234348131366,0.7504067165423528,0.7129883471399339,0.1288425366454662,0.4766563752280278,0.8004450832013335,0.2688518332094552,0.42318354948229,0.366506673967963,-0.0060579952210588935,-0.6097219309954655,-0.414567639143107,-0.09384220048159686,-0.5095140313280122,0.2403523037944031,0.43744989153321107,0.41906638171224675,0.31875227233953995,0.39140754364351976,0.04742671977426465,-0.5183517163874776,-0.44875392405602177,-0.184059747151166,0.16620883105614717,-0.2936020893562996,-0.6974155822834973,0.6719267242563574,-0.38563577753654654,0.0772739321692417,1.0,0.5952282923871708,0.5811509634868298,0.46767091999442634,0.6927603938763381,0.2762331525751584,-0.6890854760026488,0.6518233581165169,0.47608745792912827,-0.030532481312112975,0.583708389931278,0.22794981370591638,0.003308444346093443,0.7962258850944071,-0.5129369267194072,-0.3151954489597556,-0.5379798069490586,0.3645015370804617,0.21158800556767846,0.3305257788590257,0.3208270803455292,-0.7057434234390637,0.32467276774131604,-0.27524250665048855,0.21446142289163697,0.6232635257232766,-0.7865195005374511,0.6002346648613609,0.23235901855609922,-0.5024661282879468,0.43890712110918645,-0.5056712928731285,0.41983449659580185,0.29650411342557687,-0.4082593196284128,-0.12482723281427277,0.8641035713735779,-0.7523562601923612,0.8285521512259023,-0.44698788101154097,0.07494660608446657,0.12818455297632328,0.3444068890084704,-0.6732096400715423,0.48279524873714064,0.05323964888033205,0.7201272614253925,0.6577434036600951,0.8486718268313145,0.48727211551657146,0.29297474257503875,0.32891887640904327,-0.2892665768745079,0.37285196504901696,-0.13628106187884215,0.5840082877473881,0.5411832451916053,-0.011768188688525855,0.2647327580713421,0.43037996345006146,0.2611322292838833,-0.6624622381300403,-0.5277571271066201,0.5675649143780658,0.40448810190067996,0.8078152721382122,-0.16971209165530615
Temporal_Inf_L,0.18190271895920737,0.5350401228358328,0.3629747509897086,0.5508667853245095,0.18946715339165188,0.6102148082128616,0.7956702833758024,0.35548539781314537,0.41586027519008134,0.7145476375231903,0.3759151583694159,0.5789872501138345,-0.0663804314445086,0.40829105254909837,-0.3801054835230234,-0.22319142144884346,-0.3024426162400358,-0.6146498314747925,0.18851949327117848,0.2520156703678673,0.41564932463586507,0.5180854656908022,0.37235003786648246,0.04568309353908435,0.022740454152367116,0.19286548464668438,-0.34123047100020254,0.20568240534834056,-0.3655378743656464,-0.3140145188398176,0.7065424061775436,-0.43512197198690916,0.1731037886424897,0.5952282923871708,1.0,0.5107356808821321,0.41358017395338176,0.7043965718857125,0.45843509245704633,-0.25701344359814104,0.3356295676459343,0.3359857239185465,-0.2071729984347674,0.4275150279138501,0.3165593380211476,0.2309373482791135,0.4312452816862276,-0.3628348604538641,-0.286479421802732,-0.5636653207423661,0.587953839918549,0.401279687986524,0.34826365395146835,-0.11081187188033356,-0.3694593083677808,-0.11636462565651201,-0.23477833339619844,-0.17838026248850838,0.7407715839507453,-0.3723772782179472,0.4841991464280032,0.5654434534243215,-0.5307349051461105,0.5807707718540258,-0.4788005489647,0.3135854849506402,0.3126247741972286,0.15951461600424455,0.08136705212281672,0.6013402036410957,-0.3019781322428841,0.7908835803071731,-0.18954720170192726,0.36689105699914687,-0.3489981272733496,0.28843636815974716,-0.4661424409104961,0.34723762131997604,-0.22414660346713813,0.33278421438494266,0.5370507951643227,0.6796041781517158,0.650016376386995,0.471407254973122,0.5954481988763435,-0.33647328581576225,-0.08869994445582025,0.09535680773938449,0.7848931823801588,0.43313191027020925,0.39201103367821993,0.35327967820420747,0.4477584930662014,-0.06871033627438435,-0.3800538489663843,-0.5397930689992295,0.365558704327167,0.49709871218117446,0.403828528889256,-0.3243217595531471
Thal_Re_L,-0.22468394203051525,0.38528446760170926,0.38253244792736224,0.4915999315984441,-0.30696845210779694,0.6692613260385643,0.6825924015176477,0.15843709179314472,0.64535477228312,0.6120966961695238,0.5147942985169845,0.49070094214318666,0.29480303963317095,0.16748359048744244,-0.6554122781919949,-0.30501556840445626,-0.3392043583635614,-0.48133629773064,0.10109818808165864,0.43329496483491053,0.40584958846246516,0.3542336673116682,0.3041007834603953,0.0009698489502806984,-0.3132268084280676,-0.3053836133163738,-0.27071999472274694,-0.054690716579757326,-0.2698238211546093,-0.5670956587085924,0.5710452363833277,-0.4970414335675918,0.08206728096268509,0.5811509634868298,0.5107356808821321,1.0,0.553216513286579,0.6462165206116525,0.08380464482358617,-0.6440932423388477,0.6691035512663696,0.3679559643719255,-0.33777006540863164,0.5118155806283585,0.41437005574325997,0.1710086675664525,0.2834780940502318,-0.3919203837907779,-0.5486305718559926,-0.7211509920164975,0.5000856201940748,0.036515233322540516,0.19628001961421762,0.3758149531072857,-0.5259048326316277,-0.21290036368513351,-0.40270673137568946,-0.2683774753133875,0.6862178415402278,-0.6756831996160083,0.7467810003196196,0.2665719771492731,-0.6720283099436628,0.3903811173744698,-0.599177333322172,0.31830990844230234,0.27412086868948693,-0.2804750627646772,0.08426513940038095,0.7409052788248347,-0.5554722221834294,0.7250211710971778,-0.513171399435984,0.11496622471390844,-0.058228374519842536,0.4037048284418332,-0.5915053873679211,0.4961786716081572,-0.21212271103981292,0.45812322288448803,0.4690871533047752,0.7305921096771234,0.43442958601818327,0.4400988582010595,0.26662390342881764,-0.19658957390563306,0.28530054311202885,0.1155605429374828,0.30958663429431765,0.18194674719106307,0.01855952821561491,0.3324163600164996,0.4261299382063524,-0.21222806534450972,-0.7475435701219659,-0.47836868280589206,0.449162703825381,0.3715511777811293,0.7272109650429543,-0.33080121532840756
Pallidum_R,-0.3035505651404828,0.4162425457419885,0.5450709405180663,-0.017578339390581777,-0.24458304202759693,0.5136579473251224,0.349797552851351,0.1440406582711508,0.7247922215249847,0.40268428943714824,0.31938666954014633,0.616884558437302,0.5551833899005135,-0.06261544464795496,-0.5762534877307467,-0.1427909892037037,-0.28187989914298506,-0.09372634373730684,0.11880945137283104,0.6196449087472755,0.7077002850572428,0.171953480886719,0.3575157780218755,0.17420536021000466,-0.1533219310222456,-0.4115726058210377,-0.13854081029637252,-0.5050573619139431,-0.003946128953254427,-0.41777116262718234,0.34797501442435397,-0.2309308891376176,0.34362662511040704,0.46767091999442634,0.41358017395338176,0.553216513286579,1.0,0.4819921289972396,-0.29196112662252227,-0.46709395602664605,0.6451808104136396,0.5619246846997387,-0.03403651795079624,0.1327877427406758,0.5298440487395571,0.5945029963799026,0.32481560375801516,-0.044370124214183036,-0.21905328358728335,-0.2573672719636076,0.42946989402076097,0.2073824170798364,-0.38833010917535987,0.5364657847408241,-0.2206997007701265,-0.15498522944641338,0.020465660847284534,0.1533368386128059,0.4472601705543483,-0.4649387102856493,0.5542164644298181,0.2861759542470667,-0.3752371612386051,0.09571006551343518,-0.4539010685351954,0.613341169744018,0.3370114513940745,-0.19726666947794289,-0.12510804487953994,0.46374130239372774,-0.3868116465786798,0.43314658423613384,-0.13905321450405314,-0.1421647862679668,0.3264129790446944,0.3005209558799571,-0.5229093794728725,0.6755089359046774,0.0810959707669897,0.18754497287968278,0.014537325179035802,0.5487979948453556,0.1974192783673429,0.31477320302170064,0.006858660553506152,0.28154028471186343,0.6071710361661624,0.23760832980497015,0.21475045046816973,0.4277114658256193,-0.11078805666817333,0.27927931614855844,-0.057342345903419384,0.13583735050096044,-0.43218590406330587,-0.07482117673370235,0.447482050661886,0.41447263253059974,0.64719096895638,-0.1419856434553836
