,SN_pr_R,Precuneus_L,Temporal_Inf_L,Cingulate_Mid_L,Vermis_4_5,Temporal_Mid_L,Parietal_Sup_L,Cerebellum_6_L,Occipital_Sup_R,Cingulate_Post_L,Cingulate_Mid_R,Paracentral_Lobule_L,Olfactory_L,Thal_MGN_R,Precentral_R,Rolandic_Oper_L,N_Acc_L,OFCant_L,ACC_sub_R,Red_N_R,Fusiform_L,Thal_PuA_R,Pallidum_R,Cerebellum_7b_L,Thal_PuI_R,Vermis_1_2,Cerebellum_9_R,Frontal_Sup_Medial_L,Cerebellum_10_R,Thal_PuL_R,Thal_VA_L,Frontal_Inf_Tri_L,Frontal_Sup_Medial_R,Parietal_Inf_R,ACC_pre_R,Occipital_Inf_R,N_Acc_R,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_R,OFCmed_L,Thal_MDl_L,Thal_MDm_R,Fusiform_R,Precuneus_R,Rolandic_Oper_R,Cerebellum_Crus2_R,ACC_pre_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_R,Vermis_9,Cerebellum_4_5_R,Insula_L,Occipital_Inf_L,Caudate_L,Frontal_Inf_Tri_R,Thal_IL_L,Rectus_R,OFClat_L,Thal_VA_R,Thal_MDm_L,Thal_IL_R,Thal_MGN_L,SN_pc_R,Parietal_Sup_R,Thal_LP_L,Thal_PuM_L,Angular_L,ACC_sup_R,Temporal_Sup_L,Cuneus_R,Frontal_Inf_Oper_R,Pallidum_L,Red_N_L,Cerebellum_Crus1_L,Supp_Motor_Area_L,Cuneus_L,Cerebellum_7b_R,Vermis_8,Putamen_L,Thal_Re_L,Thal_VPL_R,Thal_Re_R,Cingulate_Post_R,Thal_PuL_L
Cingulate_Mid_R,0.016964102226464516,0.4760561540289549,0.09535680773938449,0.8620551662357624,0.11739953531277075,0.22393588703089273,0.22156714090534155,-0.12809956069895834,0.17965643322626698,0.7505908771981321,1.0,0.23862292018155307,0.001758994509360966,0.06251348497762028,0.5039859000443024,0.3567558828321705,0.0060556997072791965,0.008844629877609346,-0.028205999071213936,-0.0674825592482125,0.04549954786977874,0.41124872759508596,0.23760832980497015,-0.003822956344073125,0.26571418269802616,-0.22335887690703796,-0.14855181914876459,0.6993096092380734,-0.22324605225800526,0.3932016672492059,0.29027368275296317,0.5417417066770418,0.6039611116104854,0.32327746781508565,0.19494318134408992,-0.023219156569212553,0.2983051588886274,-0.19113805416241653,0.2715008681873786,-0.1547989450786492,0.030054884473838937,0.28376465967445264,0.5175891330474609,-0.04916896660624949,0.4669875270652039,0.25716752611366517,0.24241517706472182,0.22988327619024032,0.1169200416793497,0.4185791110393806,0.014851732871908134,-0.04458628886027362,0.2957338933774065,0.008282349496187742,0.3312081591888179,0.5012075487747514,0.3821893750538457,-0.023979923016694594,0.05824667164317581,0.26777522838691964,0.4998858826915723,0.2874676211185855,0.18570489637490203,-0.08349173678924016,0.2062626793743557,0.1606903794637701,0.4183056149210178,0.19603614373939016,0.5258705246842299,0.23952427131620024,0.2618121146072241,0.4391556722300353,0.2452443838749238,-0.06315726428744216,0.05533957800461154,0.4229318718560602,0.284935156271864,0.03162108851471986,-0.028111612157367596,0.34048591317627097,0.1155605429374828,0.3839655756516278,0.2071527816692597,0.6050344974800654,0.25400001942361977
Paracentral_Lobule_L,-0.10827864164708031,0.5290438837825795,0.39201103367821993,0.2911785383107551,0.14735154339744067,0.334445369640473,0.2717280537989801,-0.07200625206146476,0.16113064918575132,0.024805683031016493,0.23862292018155307,1.0,0.12462903536684478,-0.024758603549886314,0.487794259072692,0.21057729905166864,0.3088657349965844,0.19518228513082697,-0.007292646382134387,-0.3154299895799181,0.3969560605834271,0.18439605655157415,-0.11078805666817333,0.20047485383139133,0.30749259927368205,-0.22506144334201278,-0.05045617935738676,0.2727461798504431,-0.0025994840867935645,-0.12825653692011008,0.15040415964498588,0.37183135199637785,0.46068757147476225,0.20169390355524572,0.037837276963042225,-0.19209988430000954,0.029881678210330095,-0.09298538928214369,0.38324292450197694,-0.1676513737929786,0.3013171466959036,0.07932527847773338,0.19239779327534146,-0.02909535372323798,0.4947235420317206,-0.25992462925262966,0.12984974835564597,0.12753736732117676,-0.27316574945178973,0.6037628054335268,0.0853379800334811,-0.06749032358033477,0.23234268421451745,-0.04589514168239948,0.1944183851238484,-0.0941267053063978,0.009430937466414418,0.3496366687380464,0.22289944355706282,0.18767695700245712,0.14110173983518248,0.14840586691364965,-0.11121685685340682,-0.02703825742720915,0.3769445872039731,0.07676180753566816,0.03130834812473376,0.1394133425312934,0.1722179153232047,0.23277531099906404,0.15152015890623072,-0.13998063041610181,0.08570086821791262,-0.028184312997182732,0.03190814788745399,0.6405889027494562,0.08616697095944172,0.03727778364139084,0.09291079410462824,0.11861784155054388,0.01855952821561491,-0.036702251011046204,0.0085984075474694,-0.06402549094543263,-0.3743114364874475
Olfactory_L,-0.3312760735952701,-0.35903912020685586,0.693894146004825,0.14865888180013764,0.47190778264786043,0.01783896867833784,-0.5842171425700345,-0.20083827105177798,-0.701773786510311,0.1428012024697697,0.001758994509360966,0.12462903536684478,1.0,-0.10865106152140618,0.11725224262046192,0.7420316885911624,0.10279770731930638,0.8215402583421199,0.7160861109522958,-0.04897380940028106,0.6503682322724151,0.1918204942827508,0.5465770646600114,-0.3817977631913457,0.1407534049781017,0.41286808473425957,-0.18188217664446663,0.4435321069098907,0.5736814541842664,0.3517010833794909,0.7024283084565297,0.3779553031813842,0.4108098888423125,-0.6055626303619527,0.7739446788251779,-0.5230607984251494,0.22429338977951385,-0.2982346534641333,0.20726511319292773,-0.6312700988242683,0.5857275104447633,0.5423020623647188,0.4499891787686456,-0.06168569367605967,-0.2656632755752943,0.3573824326021757,-0.46106173599448724,0.7902760287997406,0.3354920912193112,0.18631686642007095,-0.6226906337870406,-0.1735172872137876,0.6294547646482161,-0.6161635050240653,0.6806005936249998,0.30318416732917175,-0.4123440643646703,0.6665136580975236,0.7890100692699883,0.563178747206596,0.36587216340754375,0.00484718907520032,0.22169673948719484,0.5623587851120605,-0.5654947398203132,0.3989296469422911,0.3645821921793485,-0.5647514051316442,0.2267779715187944,0.707955680331056,-0.6347731590214926,-0.19755143181688328,0.6552286791694844,-0.03481268816317486,-0.5284897547063944,0.22386982672001907,-0.6004085022018557,-0.45866134484688004,0.2760628235105744,0.683375543074092,0.7019490762312232,0.0029666849206363873,0.32702174724209687,0.030314366317333034,-0.10448083723185016
Thal_MGN_R,0.21491674561201865,0.3554649098246654,0.08136705212281672,-0.0898552978766237,-0.014908341546814124,0.17396668100200718,0.3668255494374974,0.030060271251246766,0.2696539878833224,0.13414936565889848,0.06251348497762028,-0.024758603549886314,-0.10865106152140618,1.0,-0.21939760908343203,0.13770078713555434,0.18306703029069465,-0.21753222810698994,-0.40758453201676326,-0.3170036163892216,0.14296165647073383,0.06077489963328078,-0.12510804487953994,0.49659432040131934,0.23998773173512916,-0.00907545334097856,0.16731517467029788,-0.05274719327607378,-0.39525319136862314,0.4460061633284977,-0.23121904511071,0.012128553969253027,-0.013690405488961449,0.32583381316972637,-0.21381473005805818,0.061074498571642204,0.18072810330110214,0.1740701363208235,0.42940634296027314,-0.20798702128781008,0.1755839691651605,-0.15281227670677933,-0.009652975774058067,0.013680850190701404,0.37292070777046626,-0.01988565814142656,0.37239562492625455,-0.21362401418391588,0.02032704229061584,-0.022900038503197422,0.4095835337930184,0.1546509762978784,-0.15864008887505093,0.1029165295345606,0.04973132187141118,-0.1263775906022129,0.08543605402632652,0.13373383480233175,-0.01904081994819629,-0.21834515513679265,-0.07996691810447724,-0.01181455353413944,0.35676485124026924,0.1483607783114184,0.2419791570933483,-0.3915565797045988,-0.042269910321857104,0.2758417533642212,-0.2024745361670051,-0.1086580725672273,0.3074786629751073,0.1008269728377418,-0.12474479229972506,-0.16252760141984307,-0.003826239580473436,-0.07292563370747296,0.33270422506380243,0.23364862780089476,-0.037980087328140275,0.09783581146133094,0.08426513940038095,0.28874752827437755,0.29778058972562454,0.21766214117931,0.2838453143519339
Precentral_R,0.09056476236500852,0.2112072604645079,0.04568309353908435,0.5652564883748797,0.40622639811314865,0.0690631401926732,-0.056509781567531364,0.15822149965962898,-0.06269267401051003,0.30284120422385086,0.5039859000443024,0.487794259072692,0.11725224262046192,-0.21939760908343203,1.0,0.07786618690087514,0.07735309543911728,0.06699564897958048,0.25310505584034815,0.06911659839780179,0.18384237768273853,0.2684132599544529,0.17420536021000466,-0.030029453850348345,0.34012257605597995,0.1156228986341883,0.23723200283956097,0.2872061297780121,0.09432433694049328,0.16883577366299465,0.3130009031598697,0.10150026046674318,0.407209403300849,0.11053344863737252,0.2718516004556715,0.15270168103819318,-0.08687306611608762,0.19116199452944554,-0.11066235908612213,0.030910953839614036,-0.02644989582216113,0.13647358709473337,0.17906408275708327,0.4095444868467307,0.4015590861548168,0.3286202568253766,0.16138354153985912,0.1753807006807566,0.2655908325493602,0.739180254138961,0.05469589859427843,0.28781641322273127,0.11095836716813909,-0.10202962463715834,0.18170342543013265,0.4508927348831029,-0.09194421650951239,0.008897734953219438,-0.0646531351982918,0.281715026868846,0.26248891652047696,0.25851299718913245,-0.03704646677929462,0.15101534041989698,-0.029627484442477085,0.3456831279153937,0.26088591900969105,-0.08391497259691323,0.5900192910561685,0.001398592329910547,0.184857587149618,0.3658216570137816,0.08268872834516473,0.22092058394078531,-0.023029270238400696,0.5211956941530974,-0.08368574760378357,0.15393004762720053,0.1792489861419918,0.03344910581130476,0.0009698489502806984,0.13851557859286204,-0.0276823434468318,0.3041635525944302,0.09688743288057657
Rolandic_Oper_L,-0.17624951662586372,-0.03865461706368394,0.7407715839507453,0.3322092566697627,0.4143884133025443,0.2529217811723756,-0.34686124364062926,-0.32940327806220454,-0.5176326203635394,0.4619101767304149,0.3567558828321705,0.21057729905166864,0.7420316885911624,0.13770078713555434,0.07786618690087514,1.0,0.19073259562720557,0.6968957282827765,0.42658811172172323,-0.18409560348787324,0.6475511910563312,0.3956399017761961,0.4472601705543483,-0.13495324565810343,0.35423381228509954,0.14668645969531985,-0.2997911038645915,0.7271561296273347,0.3165233119341397,0.5459222063878177,0.6727278312180502,0.7107348672818402,0.6830733140208796,-0.4133746159996997,0.704509578702801,-0.5837672187229846,0.44653980510252184,-0.39656281576406305,0.5016257526942947,-0.7634900737676297,0.533382533028294,0.5175922311790949,0.6517705637707918,-0.22380267672795745,0.004461791171180164,0.24407558930687456,-0.1347574684342348,0.8114877318713397,0.1634711921255043,0.2587730340459447,-0.47635609040348936,-0.25349767606918355,0.7230739967940439,-0.5219500527376564,0.8622446489513919,0.31168429254829666,-0.09059800978426599,0.6015994138854379,0.8140277602452046,0.6080601752524918,0.5011852748793278,0.2520818620264248,0.43003959380375184,0.45250337516106703,-0.37105677511347535,0.31935092777897045,0.5441592179288819,-0.36858405542754125,0.37399459857203476,0.8622352458656551,-0.47348723777543134,-0.14752924032762132,0.6588960863793866,-0.07227572729755875,-0.30964366376818736,0.43709696322113034,-0.35076212990154254,-0.2682854711216091,0.2262112992651002,0.822385110426185,0.6862178415402278,0.3186122209312821,0.43682165483255275,0.2814889576770794,0.05361384910301111
N_Acc_L,0.32974060423075896,0.26123081382433244,0.20568240534834056,0.11170195089841599,0.16573771801896428,0.3875792114429053,0.11355197541441824,0.12327143644269208,0.018252224028565387,0.13143734894184755,0.0060556997072791965,0.3088657349965844,0.10279770731930638,0.18306703029069465,0.07735309543911728,0.19073259562720557,1.0,0.18060802756130098,-0.19289373975091378,-0.024644206749015164,0.4004556421894134,-0.12196957473853866,-0.5050573619139431,0.2628843331041875,0.3760510480883953,0.24239156850731236,0.01676588672454655,0.13751697427799114,0.14442793916850905,-0.1476262119900889,-0.1331950227063033,0.22844162650769737,0.3301661140393305,0.041230139639240306,0.10530889887765552,-0.29554597907820485,-0.3942591351163779,0.1748603738794993,0.3918158213260572,-0.21958654181196632,0.4300862612500534,-0.29649169339777565,0.02272922386953364,0.018503954876228104,0.2530431806182837,-0.21707400065416768,-0.06270745059636365,0.09799044024626405,-0.2752169244981427,0.2945977176075878,0.05738711101501161,0.08566246181079692,0.28177337976773265,0.05236247118176366,0.38255939759481794,-0.22113245525717684,-0.07579785226132678,0.5136513911837134,0.2514399481090818,-0.09664547145194465,-0.14356772557708714,0.10593383830585773,0.14992566081911937,0.41552197831395354,0.07189602367804239,-0.20160859294245195,0.002569092551236741,0.12090967459339055,-0.0447231386122834,0.25709975922103795,0.1373244494062463,-0.27957722022358805,-0.24525641736680082,0.37441810931755426,-0.11461388004817967,0.38831885155832185,0.1140390852481435,-0.027955836199039963,-0.02530729997016355,-0.18289604480221958,-0.054690716579757326,0.09653777907034332,0.02172987301683852,-0.07159421150426001,-0.25317605909989255
OFCant_L,-0.38710468419466815,-0.3955847383249255,0.6453078619051452,0.12670369059061112,0.278901975449705,-0.16600128562229713,-0.637551985198362,-0.5209844161147885,-0.7568040608577833,0.06985400505316884,0.008844629877609346,0.19518228513082697,0.8215402583421199,-0.21753222810698994,0.06699564897958048,0.6968957282827765,0.18060802756130098,1.0,0.6760104611300267,-0.13896400169804524,0.4645241779234003,0.09322617362105888,0.39264740944043547,-0.5545701431458765,0.09951842365982673,0.2165453500334167,-0.4824291391379394,0.514139407859194,0.6850012563537422,0.1333162271208508,0.5992302915038726,0.36156921323269164,0.5562226235368113,-0.7027987413974732,0.8108103355291669,-0.7256677866959841,0.10806118570493708,-0.5120811144628737,0.11205650259637914,-0.6523559204135402,0.57371359516345,0.562207307754251,0.4640463245636664,-0.2824831437856684,-0.380483546526909,0.15864676181717755,-0.44489560215264623,0.861006243850143,0.14826780856791832,0.24490261061402704,-0.7739541089359273,-0.3913359442296806,0.5489698765209234,-0.782553106916461,0.7316924247564875,0.15990850236149365,-0.47107822157015683,0.6965834424401771,0.8776027290044351,0.6634658993603846,0.4092742083289472,0.14770374869578418,0.2513496138429986,0.5349402699155091,-0.5914899030013928,0.44068396863610937,0.26699648082654387,-0.6910936570118922,0.2307838527226219,0.6796816631418039,-0.7564960134615027,-0.4362608316198777,0.6420448275441933,-0.039006865249980816,-0.4957513744182758,0.28909599891081583,-0.6754875975621354,-0.4853494304967643,0.38317276848845366,0.592243311121084,0.6784781064128683,-0.16346279382911724,0.2568464627603124,-0.21210398537370345,-0.3524463074278412
ACC_sub_R,-0.3173201730960109,-0.6402569470140244,0.3356295676459343,0.03799667295052071,0.3732969090858399,-0.3563999382015405,-0.7970497026790302,-0.2552204823000618,-0.7977942251321786,0.07338098887999776,-0.028205999071213936,-0.007292646382134387,0.7160861109522958,-0.40758453201676326,0.25310505584034815,0.42658811172172323,-0.19289373975091378,0.6760104611300267,1.0,0.10054110275503858,0.2704492704772575,0.23501605293718417,0.6451808104136396,-0.5688947308078869,0.06980805776108151,0.3206622828626303,-0.101162197625647,0.19103873332707835,0.4995825373232009,0.19001868319919277,0.6781604930341727,0.0691277355108259,0.16623290739563926,-0.7650291104976706,0.6772628306350506,-0.27326191831020347,0.13448362173651318,-0.2806085464079049,-0.33113013658817675,-0.4209406061906374,0.24697086647001032,0.6327813898263868,0.4022779423212285,0.12873111759703748,-0.4503411625096033,0.4320957243658069,-0.3934784394052913,0.6448118532588689,0.5103392130644658,0.05574733299268434,-0.6383725822722285,-0.11535436467597517,0.3189501169472471,-0.6725601946351077,0.4451180290547353,0.45715221467871625,-0.35727843606681964,0.35544805923254397,0.45264778411315426,0.6637927507995064,0.45070577026904984,0.2651821947418664,0.09239465401989382,0.47095435346652864,-0.721119330170097,0.6329467385640347,0.4153251406164432,-0.7774025238098036,0.3772763262042669,0.3762541275434046,-0.6595419962665848,-0.06917390263929536,0.6896478044505512,0.06056332370318407,-0.46034017133858834,-0.01111187292641054,-0.7816517896310994,-0.19786493373801223,0.5320152769142347,0.4703670484490195,0.6691035512663696,-0.07077511174223577,0.11857706717497667,-0.0030519371213763745,-0.04934151469508703
Red_N_R,0.5587017006915631,-0.19735421060408523,-0.17838026248850838,0.023185146573844982,0.41992157959062215,0.15377930123751155,-0.18554630264614894,0.5372800413922827,-0.03233723213740183,0.1760302922207392,-0.0674825592482125,-0.3154299895799181,-0.04897380940028106,-0.3170036163892216,0.06911659839780179,-0.18409560348787324,-0.024644206749015164,-0.13896400169804524,0.10054110275503858,1.0,0.08432612629911816,0.18016068156573192,0.1533368386128059,-0.09733546715008548,0.0032353253492682934,0.507062221221356,0.3489157441447533,-0.23605053601934076,0.24147215190314064,-0.030814784877036684,0.17271621882392735,-0.05192647887395745,-0.2716220578974725,-0.10256918524632579,0.038102309113067,0.3035204074884252,-0.10762509337841879,0.43134201526402133,-0.21537825932498558,0.3350538362072799,-0.2802652532609799,-0.07523219089948285,0.017149403950050133,0.5090432523359896,-0.10006008658877942,0.34525114404221374,-0.07584734827752505,-0.03640076211481973,0.31437197524531185,-0.24320170075051623,-0.02899025944905574,0.5151273770368858,0.19996425218748057,0.2869610355870744,-0.07193632297027738,0.3532574609246438,0.3250481055416127,-0.23215433816418177,-0.26142942591955787,0.05926012359554681,0.1528372777424175,0.1255308445622103,0.2128198679939027,0.2284548299117022,-0.20097537052973571,0.17769552751806517,0.33177138628403735,0.014680560978393618,0.2758572891601054,0.016100833896446922,0.10323750236280176,0.3369117548573454,-0.01596891832092549,0.7437821442640534,0.16867097872348016,-0.29282194852149673,-0.0010592194901323754,0.1097570955216204,-0.0936214299696555,-0.08321719741307182,-0.2683774753133875,0.311183390987526,-0.21282018659806867,0.2623491477016185,0.3037485508513278
Fusiform_L,0.1246197545061171,0.15546145470755834,0.7848931823801588,0.16610922191672844,0.7424729019305035,0.6186421859223726,-0.13428771595703742,0.27567017527072607,-0.2818759440685614,0.2567601996012951,0.04549954786977874,0.3969560605834271,0.6503682322724151,0.14296165647073383,0.18384237768273853,0.6475511910563312,0.4004556421894134,0.4645241779234003,0.2704492704772575,0.08432612629911816,1.0,0.3106644609834631,0.21475045046816973,0.21555788667382325,0.46287300159112527,0.44068622387236617,0.19269072661921474,0.2622070859740807,0.3541637492557538,0.3603399934242466,0.5545246511926902,0.49704389760809764,0.3351039734811396,-0.2386948866874708,0.41016219116080854,-0.30584288452385855,0.10833018283986733,0.1662368376726988,0.5113736464034464,-0.46629685718203434,0.5527505805970109,0.2219928761477811,0.4224854284706456,0.23406940464664397,0.3242564220880617,0.1475901575412906,-0.13077654820113696,0.44465400907876307,0.07619449026868827,0.1910667828336946,-0.09683395016062085,0.27925994593952824,0.6685423699733379,-0.1258301426837521,0.6175753908837757,0.16740714652771432,-0.04481159933544691,0.6598639179945397,0.5325993445671308,0.3416347621650523,0.3051526245942108,0.1160506257920126,0.3434125905698647,0.5127978306215821,-0.17567806196136274,0.20242478393365984,0.409879843486952,-0.08851717865326557,0.18251644862695637,0.697099072185059,-0.1050217149079648,-0.0926085980814498,0.3762222385850109,0.2809427977165429,-0.19712470834884874,0.37602579302957845,-0.1567287307305249,-0.1774232666240616,0.14474800127962514,0.5250485284250542,0.30958663429431765,0.35684133824626985,0.20961926496373043,0.21202002176170734,-0.044102048176074306
Thal_PuA_R,0.12108227871229878,0.15909555065151054,0.24811212778084224,0.3525832745342303,0.5617262613811852,0.2720342806927939,-0.0478769733828067,0.09483600773552879,-0.03836674468037811,0.6436076204087244,0.41124872759508596,0.18439605655157415,0.1918204942827508,0.06077489963328078,0.2684132599544529,0.3956399017761961,-0.12196957473853866,0.09322617362105888,0.23501605293718417,0.18016068156573192,0.3106644609834631,1.0,0.5707833239194211,0.051136433096449004,0.5052741127900471,0.06444425363831259,0.12435985360226083,0.29567700777484135,0.04114208168365892,0.43763360355865877,0.5664861495885469,0.5300136125175959,0.2421324983365177,-0.03589828449030371,0.19410752439731105,0.10436601040898037,0.2838490625130546,0.039428480880861524,0.24090648449142274,-0.14656130683386073,-0.003747046222170468,0.44455067059931175,0.5931885364504583,0.25005348676831685,0.26710932359959627,0.3903175625001244,0.1807215322635842,0.2628483159399181,0.2928204450570786,0.15364829228436758,0.005449656855310072,0.2699379268255865,0.44798741166473527,-0.011208497513678485,0.3141290667792981,0.6600101757234976,0.44632744567309374,0.031388729269559136,0.07500709869442365,0.4856766403759267,0.7169978630359507,0.33576407630249544,0.397601901542699,0.0208744238983864,-0.028460307523675548,0.373709890872554,0.7614899015909061,-0.003499044550007132,0.4931372640621515,0.3262350881626089,0.05017706434776436,0.4606618704173415,0.5305432988386226,0.09920967570758647,0.18505441248911772,0.1293798367094692,-0.017602783883557675,0.0697497864564337,0.08651628762741788,0.5196595819231618,0.1671255530477318,0.6861960510509595,0.0693923631796723,0.6264111369779459,0.28786843522395034
Pallidum_R,-0.28187989914298506,-0.34124887886465033,0.41358017395338176,0.19596323993139317,0.4277114658256193,-0.14595667756389888,-0.47748144245513563,-0.19769421825739014,-0.4649387102856493,0.3359203441378993,0.23760832980497015,-0.11078805666817333,0.5465770646600114,-0.12510804487953994,0.17420536021000466,0.4472601705543483,-0.5050573619139431,0.39264740944043547,0.6451808104136396,0.1533368386128059,0.21475045046816973,0.5707833239194211,1.0,-0.4016363273332644,0.1440406582711508,0.10309782103988714,-0.1419856434553836,0.31477320302170064,0.32481560375801516,0.5298440487395571,0.7878981360770669,0.2861759542470667,0.171953480886719,-0.3868116465786798,0.5185044220716839,-0.07482117673370235,0.5450709405180663,-0.2837391043206167,-0.07256458635167876,-0.2573672719636076,-0.057342345903419384,0.7247922215249847,0.616884558437302,0.0810959707669897,-0.19726666947794289,0.5551833899005135,-0.1427909892037037,0.5136579473251224,0.5364657847408241,-0.021662293581008924,-0.41777116262718234,-0.03403651795079624,0.3856597271067252,-0.43218590406330587,0.34797501442435397,0.6865728559343968,0.05081040871677612,-0.017578339390581777,0.349797552851351,0.7350322997637163,0.7077002850572428,0.33596967865255317,0.3575157780218755,0.18754497287968278,-0.40236287092533424,0.5619246846997387,0.613341169744018,-0.46709395602664605,0.41561942357741016,0.38330209051199754,-0.42728460121050366,0.28154028471186343,0.834005655287759,-0.1035077758042234,-0.13905321450405314,-0.1421647862679668,-0.47127500068870487,-0.15985081354243658,0.3005209558799571,0.7596057267406193,0.553216513286579,0.26858361748429144,0.31938666954014633,0.34939345225504737,0.2338351337744581
Cerebellum_7b_L,0.4322918844404023,0.5945741258463646,-0.05800218492910484,-0.09662228232114156,0.09954384434840198,0.6165915869447122,0.6496693950946225,0.5423510038093363,0.5893180636222385,0.04823277253755735,-0.003822956344073125,0.20047485383139133,-0.3817977631913457,0.49659432040131934,-0.030029453850348345,-0.13495324565810343,0.2628843331041875,-0.5545701431458765,-0.5688947308078869,-0.09733546715008548,0.21555788667382325,0.051136433096449004,-0.4016363273332644,1.0,0.3049911060255933,-0.08006786440116256,0.5304641059114588,-0.23269090566939366,-0.5732854950670224,0.1707773052560885,-0.3365168428419204,0.0644098732962899,-0.1738015187012927,0.5381417137390414,-0.5635622609308828,0.383078789693235,0.003982216805489022,0.5749497971185269,0.44634769924124834,0.2070412028918714,-0.06509203625244797,-0.448599772530306,-0.1871824706834476,0.2871657372504706,0.6787698363479405,-0.23065904035799448,0.5204244997861248,-0.4952609242691002,-0.1758083978206185,-0.04096892601308359,0.7813807871262481,0.4295140173752743,-0.11184190595131303,0.6494317667394276,-0.20649268751927466,-0.21737722029827128,0.37633692043023853,-0.08278439127687927,-0.39294827875416005,-0.4320997469593654,-0.2939456311697413,-0.0035088285538586446,0.013831700097938347,-0.19751304204235814,0.5294515343939988,-0.4658004588225081,-0.07985554094364856,0.6807477063382654,-0.17770848120448499,-0.17594576868136852,0.6897300639946243,0.24017445347711625,-0.3997636685442014,0.10830641268056318,0.4123098222499624,0.14109351309011386,0.6299846709240491,0.44591635996994955,-0.24983058993680046,-0.1875189213452829,-0.38799719498690616,0.4304965375372156,-0.11436957599760542,0.2575906367708241,0.21867936677471939
Thal_PuI_R,0.3167174461597078,0.2845000742924308,0.35548539781314537,0.17167775578381309,0.5764154292525357,0.38228858335939336,0.04274661237512478,0.13454810342630816,-0.034661553490177854,0.4756058364925715,0.26571418269802616,0.30749259927368205,0.1407534049781017,0.23998773173512916,0.34012257605597995,0.35423381228509954,0.3760510480883953,0.09951842365982673,0.06980805776108151,0.0032353253492682934,0.46287300159112527,0.5052741127900471,0.1440406582711508,0.3049911060255933,1.0,0.044403577431049376,0.17693072861560014,0.1512968869926692,-0.02547211692494915,0.3457969401983854,0.3017812376181185,0.3036305151931919,0.34471733265399823,0.0516566036333109,0.17641777373407086,0.05239418871282004,-0.037853643610007225,0.1925484762543093,0.365124683113354,-0.26698502393652357,0.04958769220848432,-0.0011157333601838162,0.31538335264230943,0.29134214253969376,0.5109262804694078,0.16120312260806288,0.18947876042989525,0.15200174755183135,0.13909198909459206,0.3655616069214944,0.23026823472905614,0.3292855525179656,0.27906503497098145,-0.0031130678990403658,0.43109258732472444,0.31082338290653544,0.14928136711970033,0.19512706332918092,0.1614095444750287,0.32057970562041455,0.31319474731127483,0.4766496350314123,0.5074904406752294,0.28881951988486154,0.01945663246488629,0.22522088942870405,0.43911821615338675,-0.008031569864648324,0.34232846787380816,0.2306845807863053,0.223890326179265,0.22096112450681143,0.1806460024463398,0.25532851548312874,0.20839774751474432,0.2809309064173336,0.0233172028511731,0.1891335319166804,0.15898327551749775,0.26227592609635625,0.15843709179314472,0.6522688628359263,0.006284720624573241,0.4035408624738186,0.14117189567451285
Vermis_1_2,0.41062490368285537,-0.38873331512080783,0.01169456693969492,0.007655352517881656,0.5873932611492372,0.04005796751671119,-0.46487614298180935,0.49897215996281974,-0.396509096652301,0.12689587880015482,-0.22335887690703796,-0.22506144334201278,0.41286808473425957,-0.00907545334097856,0.1156228986341883,0.14668645969531985,0.24239156850731236,0.2165453500334167,0.3206622828626303,0.507062221221356,0.44068622387236617,0.06444425363831259,0.10309782103988714,-0.08006786440116256,0.044403577431049376,1.0,0.5021965976460223,-0.14854331929215553,0.42773668382011026,0.19563206097479063,0.2287278895738633,-0.09045021014122658,-0.13574910816651264,-0.4008107099568759,0.34729011163976414,0.01166108803876798,-0.26532149009901446,0.4688770629628923,-0.08211530770318343,-0.11856082078834768,0.2963642892413951,-0.008900500579498719,-0.05763704609194117,0.5687283247821167,-0.22721561817020675,0.5723807623046359,-0.2271891346978293,0.21439870417991785,0.5100028648729189,-0.04070027841788016,-0.21143174634024667,0.5433722230362067,0.27282618100102446,-0.12188687680838832,0.21234315126739048,0.27509694415121455,-0.24595934153621163,0.34473942547851294,0.05906275549420992,0.05169893100938581,0.03215157529432551,-0.13088587361066814,0.1620381838080729,0.6649034171323761,-0.551668196109389,0.13681404839179645,0.32718121404966344,-0.2601992951913543,0.20530326821876946,0.16933973620146406,-0.1765158691554833,0.15266495638264993,0.010591088610460275,0.5662828817472814,-0.3584602889064585,-0.1319285124386537,-0.3006304791346333,-0.023585799536571295,0.03133988522575426,0.006558125279376182,0.1051862562564878,0.16277745747650774,-0.05983247047903325,0.2257836233497651,0.2822200062510276
