,SN_pc_L,Thal_MDm_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_LGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_Re_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VPL_L,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,Raphe_D,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_Re_R,Postcentral_R,Cerebellum_10_L,Lingual_L,SN_pr_R,Thal_VA_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,N_Acc_R,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VPL_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_LGN_R,Hippocampus_L,Thal_PuL_L,Vermis_3,Cuneus_R,Thal_MDm_L,OFCmed_R,Thal_AV_R,Temporal_Pole_Sup_L,Thal_MGN_L,Calcarine_L,Occipital_Mid_L,Cerebellum_7b_R,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_4_5_L,Vermis_10,Thal_PuM_L,Olfactory_R,Thal_VL_R,Putamen_R,Precuneus_R,Putamen_L,Cingulate_Mid_R,Temporal_Pole_Mid_L,VTA_R,Thal_LP_L,SN_pr_L,ACC_pre_R,Frontal_Mid_2_R,Cerebellum_3_L,Fusiform_R,Occipital_Mid_R,Cerebellum_8_R,Occipital_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_L,Thal_PuI_L
Vermis_7,-0.35495719115733015,0.4268085287023964,0.24245452446982085,-0.31953693054566035,0.6860372582209567,-0.07842390878380202,-0.3451832822305117,-0.38545882509956414,-0.431597049000619,-0.24297687331119694,0.20312097110290459,-0.21427953858253232,0.33314494872692463,0.12856293095920185,-0.2535996568723332,0.3412012062692087,0.4979950979738357,0.2012012029870189,0.5584022104323888,0.4956138236346967,0.5052879919943783,0.05625757422518971,0.3454432462246903,0.12334762835995079,1.0,0.374239745602813,0.21803242997182243,-0.16642756767572664,0.029140349673721713,-0.44950904323846397,-0.3767015544976668,0.3015293303133309,-0.36632989185071485,0.5483886714423923,0.3298440738328565,0.20192882855690072,-0.5118873980712162,0.36550403277237714,0.556525309397544,-0.1884542995253732,0.6642849669116326,-0.17141939027332165,0.4235850434688349,0.16971903693352194,-0.0010919892597070293,-0.383215347822497,0.21084644115633608,0.5692896558030877,-0.22517552525063142,-0.22212284325181497,0.5361935231703833,0.5228045078545762,0.4706507521751742,0.24995949032998915,0.4748445474163944,0.23308288886731232,-0.2778605610702136,0.3819699658499829,0.053125351400542774,-0.2724061880348342,-0.36604753549236196,-0.2570737180375095,0.4733825725435263,0.37648266529655994,0.3460742558496602,-0.28223224123922475,0.39804743521430974,0.3645282139837851,0.5218002914639401,0.1550026245497078,0.6011757004989173,0.27808595957017473,0.39095486899757326,0.10211309940181766,0.06166927081660607,0.1609395888468946,-0.5739993098723688,0.34863608429271603,0.6973840430492082,-0.22587640432945166,0.6032238043710778,-0.1745043096297154,-0.17625711177084388,-0.3621943099382152,0.2758713701856963,0.41813817711888057,0.2829596424313484,-0.45843754822232635,0.30925081134519283,-0.3445377680639758,-0.2448986925646225,-0.12671950539744212,0.5284665175871429,0.21072339555065328,0.34935205791107665,-0.12766647164742645,0.556462007961742,0.04147281394873851,-0.5659810586083622,0.22878180927330138,0.3774150590894438,0.2035243586308913,0.26365003940848875,0.0460478059566861,0.5843810922701944,0.1581442707932594,-0.3431733957349875,-0.2054393663306552,0.25540259755286376,0.40199047082443107,0.5153155055224481,0.2877898150208608,0.3493183163015957,-0.2981562632013755,-0.45150092118470253,-0.1774554589501321,-0.4516009774847309,-0.0966372565400211,-0.1896390649067044,0.04325931089802073
Hippocampus_R,-0.7516725103683134,0.4503074523219422,0.6359299748007374,0.4082351809993397,0.5509902605599039,0.655377848442942,-0.7343802116088262,-0.3260228757000602,0.11645754311208412,0.16533935863239935,0.4675187730531245,-0.2664314067073079,0.17482332723586433,-0.5566169403874094,-0.644822182968454,0.5203939909534419,0.4583564449154033,0.4628866174375304,0.7272109650429543,0.22012328159162106,0.6703397935545851,0.6613167807707583,0.4108279038288514,-0.3649546444921905,0.374239745602813,1.0,0.5616057468406144,-0.7768340072881577,-0.571391672870941,-0.3232749750701113,0.003584439597573539,0.4215529653415413,-0.8150222127951449,0.7640468809392345,0.010305473074013643,0.6761486453016425,-0.2538281997352641,-0.12607929617602626,0.3053504332653557,-0.360195744890647,0.403828528889256,0.5215569879403928,0.47697235252940656,0.3117815900262378,0.6581759273621512,-0.7642034808895992,0.6256625028078155,0.6120134089385303,-0.7415385542823196,-0.32848004381182366,0.6731810263458543,0.3186123566517957,0.8323750472375051,0.1377261890303159,0.6823582252250885,0.2926907317215956,-0.19830101920031332,0.23419843406629443,-0.5138631769167888,0.13903028503282974,-0.21126006308061143,-0.08308330616478399,0.6902630616194516,0.5391799357482473,0.47300064490317095,0.020611757532729962,0.41398747336305214,0.22453175540320888,0.7799087200433865,-0.10977624958184005,0.3062733293381106,0.39592881159662496,0.19049005044928555,-0.2941858470574827,0.14284514690197983,0.25883518114011045,-0.4333195605802215,-0.06003401181695295,-0.025356331425945806,0.11829492112440827,0.6880843414432866,0.16308571556173643,-0.3770921688523606,-0.6688433869053924,0.5041915902676889,0.3371129655566202,0.24847682879748204,-0.7512926862734092,0.3258373925058816,-0.6375027922718934,-0.7654350302618528,-0.12352771664995717,0.8427198528696778,0.3253667578345201,0.15062046155461667,-0.7833818874144493,0.6465340995274731,0.3536526318431851,-0.45850195710634845,0.5627092350992177,0.8585557412792265,0.23313370876034079,0.849332697703148,-0.41400801375061297,0.5847061346203065,0.05087359362651374,-0.5671062336272374,0.15230902816372996,0.4893159903203853,0.4856493441192225,0.774732172246715,0.679252711958611,0.8494038693420419,0.2242071915687934,-0.7362763381265736,-0.09724176968412555,-0.7234862692885137,-0.49250298705615503,-0.6681469371377348,-0.17425311644722227
Cerebellum_10_R,-0.5008393297780424,0.27876115388450806,0.7504087309951555,0.025530326884028565,0.5589646523893838,0.18830116019664478,-0.6362755655882312,-0.45616566586518154,-0.0895740833367013,0.1925232267615532,0.17302288024713286,-0.21990505869117385,0.13129531485754403,-0.41491961657884946,-0.70964395718712,0.5651282895880186,0.47286306221196567,0.17622106077689467,0.2834780940502318,0.25679681592706577,0.43420698069561164,0.07768461260624634,0.41909680274451067,-0.22272779123393527,0.21803242997182243,0.5616057468406144,1.0,-0.6238907338707135,-0.4822651762803854,-0.4603757007141344,-0.36511507946542004,-0.07861287255552277,-0.6503188108051527,0.5527177400435903,0.10936874664803861,0.4415412707241002,-0.5347072459692476,-0.208964067317174,0.40490038629828984,-0.4274566079782807,0.4312452816862276,0.42773668382011026,0.23588979781149538,0.09892326274785476,0.19192069793418187,-0.5523474299820403,0.140476696001644,0.46103213997925535,-0.6310329979901308,-0.5429923653750037,0.5090916539638659,0.23737742240520435,0.654334150610579,0.2188847593846919,0.3781074546941545,0.45720853626250846,-0.27949671390713104,0.13810780285740276,-0.40760270812782345,0.6281979228864815,-0.3929707785528884,-0.2019728511304464,0.4942223513456341,0.32995333239765734,0.34644383303161985,-0.3543642526037656,0.3541637492557538,-0.15443312918468904,0.5736814541842664,-0.39525319136862314,0.2568132639932019,0.24517130434223564,-0.02547211692494915,-0.12930312269651514,-0.20321164396886005,-0.0746854066207258,-0.44471214840705037,-0.0025994840867935645,-0.14735777190429553,-0.0105609669355177,0.5234875056534184,-0.34801469392494555,-0.5401889583660049,-0.6422636783745304,0.3076486002138661,0.45667952171499326,-0.2384285187565343,-0.5270696202065579,0.19724145433622714,-0.6852098850453453,-0.5565132242203785,-0.4781791691143357,0.5955022958844142,0.04114208168365892,0.11975852009349534,-0.5754397956681915,0.718686708391803,0.28772233295137994,-0.45941894687332335,0.18907999158308483,0.6301652973253828,-0.18060805491456952,0.442746910478241,-0.4496007739075257,0.2706683348115842,-0.22324605225800526,-0.6719483731571654,0.38881253156211915,0.4970916029721569,0.4252958297594885,0.6435657571398729,0.3120127067563333,0.6397530819429461,-0.03171234844850087,-0.6099886537244177,-0.31138309058893854,-0.5234026454250998,-0.3088175817938081,-0.4937147262923785,-0.41593564660934085
Parietal_Sup_L,0.7368141714566935,-0.183362163912963,-0.5571196672583525,-0.2454748091891252,-0.46024070791283017,-0.4885099219072382,0.9179083599300351,0.3576856670957086,-0.06991917553554684,-0.17250892857832756,-0.4489475018794133,0.3316945766060511,0.09368406586052003,0.8206879363990626,0.7162117630386732,-0.4374428718368783,-0.3023102197974415,-0.34527506241285044,-0.5430792593539419,0.04036639456336866,-0.6174092447950192,-0.4587286652506943,-0.19434578432955044,0.6500500005684579,-0.16642756767572664,-0.7768340072881577,-0.6238907338707135,1.0,0.8869281448532949,0.4808575202817287,0.13910747712122892,-0.15278588573113272,0.9401592932662692,-0.518341072852496,0.1953466270012993,-0.5890528403197145,0.343692886924619,0.4562941398504244,-0.16856800258891766,0.4894453903903202,-0.18087103837198393,-0.46487614298180935,-0.29363305565598563,-0.2527935789923644,-0.4357703369321047,0.8573172075763503,-0.46206056715134247,-0.4269669298124619,0.914289828392064,0.26446486301344874,-0.5685745675817778,-0.07871222065038552,-0.7562206067207945,0.0191765802548155,-0.485515952309337,-0.1424258439359622,0.12652102092911804,-0.09739131957934404,0.7207407038910991,-0.2811929319381817,0.39549284772609633,0.13776756081407845,-0.5047458554475404,-0.2948605404939855,-0.24075160867317277,0.22533161603285146,-0.13428771595703742,-0.04213086149513405,-0.5842171425700345,0.3668255494374974,-0.12304789507571015,-0.12386432849278563,0.04274661237512478,0.49369145416199506,0.13631477245793938,0.012814732530886587,0.37316608793028727,0.2717280537989801,0.22166711048040616,-0.11688121100318846,-0.4325866090550485,-0.05163122152422676,0.6294443005934176,0.8185937228433654,-0.2325479653470517,-0.17724485435840595,0.1657092502735273,0.6217182866436227,-0.11357734482742853,0.8128273741948994,0.9147581008386151,0.14407016735581485,-0.6277492143951937,-0.0478769733828067,0.028211528001369963,0.9446648815004395,-0.5334303119331962,-0.12338808449581273,0.47487677500539127,-0.3329399056348617,-0.7256162498150222,0.06747772656883289,-0.5928087742546719,0.7327578954524484,-0.30723922367331197,0.22156714090534155,0.5728590373858212,-0.18097779369481523,-0.5227655325246929,-0.33247952323396723,-0.7260018993371463,-0.41749115007794746,-0.718832301243486,-0.08476586765413263,0.8078108821559129,0.11164823678065584,0.7309837243339458,0.42309029593214525,0.905487871096712,0.5135744532849594
Precuneus_L,0.5560451807457808,0.08603707198714194,-0.39931118729796944,-0.21451760285332852,-0.20781604971149012,-0.3923555136751267,0.8158325941404798,0.15826777905035147,-0.09252337809218751,-0.07942078469916924,-0.33471618942126263,0.3473037512512311,0.34911683937992694,0.8965365501090043,0.6019421508050363,-0.27469875061156107,-0.01638908826995597,-0.06817577834091436,-0.3795885354682368,0.3782981688424563,-0.4132195974852879,-0.41796912987067475,0.08217722873004675,0.7917226644083716,0.029140349673721713,-0.571391672870941,-0.4822651762803854,0.8869281448532949,1.0,0.43255758575730646,0.1306000837030059,0.02688849576002679,0.7906256224959223,-0.2382703490899527,0.43611528335347965,-0.37971843399795424,0.21435717159257592,0.6034801338085641,0.1547658592530136,0.48313195084702343,0.07974540180353785,-0.38873331512080783,0.014200702628008023,-0.05197376146457782,-0.32121732294127203,0.6723543474184489,-0.2398977387827955,-0.09783638548855568,0.8277993452460366,0.20411859637786356,-0.30289947865082306,0.20338481419966728,-0.5336528314041847,0.16115282398031783,-0.2834449102735291,0.03288691096486868,0.06643568321143485,0.01972623243482317,0.8241561748127973,-0.26073068955551215,0.35741410377718313,0.15957461640074902,-0.23182060872174157,-0.19791824397784702,-0.03522964080364405,0.22847493804615326,0.15546145470755834,0.039494324631486916,-0.35903912020685586,0.3554649098246654,0.212334505691506,0.044895823632351894,0.2845000742924308,0.6412215938279702,0.29190214704504996,0.2723059163174982,0.15690508765745356,0.5290438837825795,0.3392562724437916,-0.19559929194687883,-0.10474178841617011,-0.02702976823164646,0.5872768558033351,0.7533012406712817,0.017813021339587114,-0.04576242921286149,0.3259992518896262,0.42771080348689794,0.02803311959905436,0.6782462474735412,0.8119983615175651,0.11383104405626458,-0.3787758936402202,0.15909555065151054,0.2915343085932717,0.8528121962761392,-0.3028887457449182,0.07517414306396411,0.3378727826384765,-0.08788975266860892,-0.4909365166299938,0.2626866800036489,-0.3669068806208044,0.8845554610268217,-0.06937892499358747,0.4760561540289549,0.42206175130088186,-0.17388157568375737,-0.35207576448801403,-0.12109116338818231,-0.43521551168567685,-0.12966663430088585,-0.5117591210017611,-0.04140939994576286,0.590407977558822,0.03928304630402115,0.5546058018226532,0.34952046575861556,0.8920078916597781,0.5741437610042772
SupraMarginal_R,0.4551147563817782,-0.18443727230977283,-0.36842744506628977,0.5890922487377781,-0.7395081788973444,0.31017362463877163,0.5721062272895946,0.6895778486337658,0.5272518812979446,0.23224459439825565,-0.3294301882581817,0.5543600080003908,0.13935369802173192,0.18576927286299427,0.5603510163680385,-0.590876760190046,-0.46062287834289434,0.16499950692602383,-0.5460597573520198,-0.28399426861956795,-0.5523348664413499,0.22267921561921716,-0.19612653312187006,0.21074415484259143,-0.44950904323846397,-0.3232749750701113,-0.4603757007141344,0.4808575202817287,0.43255758575730646,1.0,0.5846980430488753,-0.026614966694494608,0.6496181932897752,-0.5678917571461286,-0.15918846325222732,-0.27583862646987345,0.8213620016551064,-0.023297370062604947,-0.491416633293623,0.4741632786306775,-0.5237168467433362,0.07011551950351357,-0.22376132881788863,-0.06234494433447943,0.3191479582846412,0.6222970324076147,-0.07170753651192607,-0.5363747051122133,0.6502268507603842,0.44420194901687016,-0.3410618036211361,-0.2438875619058229,-0.6713601562606814,-0.43120874041619506,-0.3641835578549027,-0.4486666337022727,0.3841060022882033,-0.27373746899603557,0.49591070071377125,0.033996276981075164,0.6780064336239668,0.4292562110563126,-0.20980793634196254,-0.4396999987583315,-0.4419508860967576,0.7753962003505769,-0.2214387402200768,-0.18884682309314602,-0.4876263449872846,0.03532927186152273,-0.28588373100259995,-0.36567295109803893,0.0798347779628419,0.18458484094514072,0.30638710668659025,0.3387690915578135,0.7322023337163491,0.031142453840629004,-0.2537869789409522,0.4298624433020422,-0.5128554959962105,0.42888076356570637,0.5233632734470751,0.7197626057714059,-0.0069989949491418265,-0.5652250025780867,0.2950149582928582,0.5402395909144228,-0.14627233682506405,0.6913151072042508,0.42508083623302323,0.391574729383087,-0.5502614758954676,0.25040102846016193,0.051656546799359514,0.4826801358649418,-0.6573172555152487,0.13937817871195995,0.7357825527281202,0.11902618795771698,-0.39564858464383335,0.3112120882370742,-0.12247589149737126,0.43739646774656077,-0.3758521215818135,0.33466860814629823,0.533982960969822,0.1409796722866187,-0.16338157937083692,-0.47122773916234056,-0.48867333813456265,0.061433464505790805,-0.486160884884477,0.5332295640423456,0.7280732226977111,0.4626303660154435,0.6080743071392106,0.29324925743341407,0.5300365752339292,0.3352424357580858
Vermis_6,0.2139505603785096,-0.3354301664391727,-0.24957466650281665,0.6797419822471541,-0.5653254231863745,0.41971029894485856,0.25133065934428006,0.5997919675461135,0.8226234429883335,0.4384451580956944,-0.012730663538518499,0.504871909795053,0.09771498240885303,0.1321168699047262,0.5840643423544405,-0.418902165472833,-0.3848814298067467,0.14496511938307224,-0.27071999472274694,-0.10694407248773229,-0.450120436690061,0.4706758048532705,-0.2151783912758849,-0.1147962193360151,-0.3767015544976668,0.003584439597573539,-0.36511507946542004,0.13910747712122892,0.1306000837030059,0.5846980430488753,1.0,0.3029339099800107,0.22369699527982748,-0.16324696038956127,-0.17257148658254282,0.19375934146589413,0.8261045047151372,0.0010921805010090711,-0.5130082882581115,0.1069754003361188,-0.34123047100020254,0.503744883733316,-0.078834809004747,0.21276229700291102,0.4410685396609795,0.11167441687312796,0.0715483427679541,-0.26426066250272434,0.22042263965335168,0.4029843554582804,-0.35941445335950856,-0.46000683650522467,-0.3084536277908182,-0.1706679768721339,-0.3303900842056684,-0.2804527701339357,0.6352107883463954,-0.21214264442225053,-0.059943356065070307,0.2032174346167148,0.7177627047026849,0.6335185187278093,-0.15188937675933203,-0.17219899041426498,-0.07108742511775522,0.5885706988945599,0.18434826832422901,-0.16077454665800964,-0.17876473429955841,0.29936094712360317,-0.39176100958067056,-0.06308582449181332,0.2388461096217804,0.19186807304967085,0.4186987274337076,0.12982506253808002,0.6718016642396928,-0.06819775775538241,-0.22794596912473353,0.4050217366706279,-0.1744104734872889,0.639464225219168,0.6227336271436443,0.5089664947482491,-0.20672763807022365,-0.5026864607836454,0.4423676800203128,0.33331918837925095,-0.011308352826569132,0.3946252716902235,0.12885743742135883,0.5648712777454388,-0.23565420369035478,0.13585924668606147,-0.000926785935371533,-0.002825811527224043,-0.46810224758422253,0.4838607906555824,0.8003559328872559,0.14000007276200085,-0.02155165849653619,0.19856130898217708,0.017093320851738137,0.36276339317123685,-0.24986472211972505,-0.028734067530703372,0.5217366414966823,0.3152425214602846,-0.2187162200320042,0.013056851405025096,-0.287476496163447,0.03521764008696837,-0.01079657428095441,0.8511902854430062,0.34320978164387284,0.6403575545070302,0.39798624411414235,0.1015390900940914,0.17963709085903107,0.2327376411902166
Thal_PuL_R,-0.2582301025697255,0.4207591704175833,0.05997312713013718,0.2878001613585422,0.21845497354069657,0.4215007670239941,-0.08974484773347949,-0.020162273831210224,0.1288913920672204,-0.02854662215237468,0.19613867716250585,-0.023307308253517917,0.30403540141007107,0.056668564712035595,0.03158412983767777,-0.028378500450666193,0.27969282511466576,0.37537113426069896,0.41437005574325997,0.2766374174167069,0.28910066437010495,0.5000392793233538,0.2538005517081846,-0.1792945763544264,0.3015293303133309,0.4215529653415413,-0.07861287255552277,-0.15278588573113272,0.02688849576002679,-0.026614966694494608,0.3029339099800107,1.0,-0.21863646495347058,0.3813438258420726,0.05158133553277931,0.27264390337956035,0.15922785412644758,0.27607058818331,0.16468978236127652,0.09006257198651557,0.3165593380211476,0.19563206097479063,0.5161773896248267,0.360251206064721,0.49973204351064615,-0.3618807365727313,0.6254931211115998,0.4284825320802907,-0.10186473851108725,0.15259410616324764,0.34066053411629765,0.3374469655451415,0.2726051799043373,-0.1050004486684976,0.4405312309688656,-0.1654224024912307,0.08157145926130954,0.3740959886284876,-0.1361055605651814,-0.15008177631804012,0.3153272273695565,0.16136504050438769,0.4565978149120224,0.15412702960357244,0.0680243256620429,0.3842178311070207,0.3603399934242466,0.5343055320421551,0.3517010833794909,0.4460061633284977,0.271838750018372,0.08186614093708446,0.3457969401983854,0.1484773291715536,0.5882869558707295,0.4768577910284654,-0.051500221558851714,-0.12825653692011008,0.19429013000426315,0.1248020941473826,0.47146336282000934,0.6237664141419682,0.23810425256218126,-0.039855316348432944,0.3733862174760241,-0.06150149959021444,0.7408875004189444,-0.14714026948903106,0.45318542470645146,0.09095858253279485,-0.18989302076588815,0.17177676833108602,0.35666879140397206,0.43763360355865877,0.11835509650759106,-0.27261912709889147,0.16571623107269742,0.35632323859685305,-0.025411337732555574,0.4941786584571136,0.2891075821050816,0.6280841041786221,0.5066145394345838,0.23026943732119973,0.6376439988341521,0.3932016672492059,0.023586135596560802,-0.0689688611593203,0.09777270486304675,0.2532604636745921,0.3376182344879178,0.48803286798199597,0.3761990407389118,0.22065576530294026,-0.2609080938355039,0.2031790575252997,-0.18931694149100803,0.0003087718916755289,-0.177062197166621,0.3184448454348054
Occipital_Sup_R,0.7791292951657578,-0.28071624571462955,-0.5963718007776695,-0.08894744321223869,-0.6247954384103055,-0.3866795201491152,0.9354580460977443,0.4677318236166751,0.05008682884109295,-0.07880312739134945,-0.503744646095862,0.4146671529004369,0.041405974346541786,0.6601321569459664,0.7324378439074795,-0.5659854686034888,-0.4286678555757237,-0.30746584838088825,-0.6756831996160083,-0.17920087612412736,-0.6967604360564041,-0.39258564031107895,-0.26227782604560607,0.516091064043549,-0.36632989185071485,-0.8150222127951449,-0.6503188108051527,0.9401592932662692,0.7906256224959223,0.6496181932897752,0.22369699527982748,-0.21863646495347058,1.0,-0.6714640660970014,-0.003708227822343643,-0.6169849704304599,0.5018856028861373,0.321351271194826,-0.3470530315949499,0.5603577967980008,-0.3723772782179472,-0.396509096652301,-0.3834419838528135,-0.27253732552555154,-0.35387802634317084,0.9217663953194715,-0.4478227389636222,-0.5928428497473184,0.9222817013566734,0.3773301526426416,-0.6248422693129513,-0.229905581204932,-0.8583858411565025,-0.15753932789704833,-0.5572656020349611,-0.2946757289004589,0.2210370679851919,-0.20217388997403934,0.6923873294152735,-0.18760053450613454,0.5024436024325831,0.2327970206481479,-0.5662919060824907,-0.455549342012059,-0.41003050410593345,0.35446133290747917,-0.2818759440685614,-0.10254896567157323,-0.701773786510311,0.2696539878833224,-0.28029391033677115,-0.29713493935058694,-0.034661553490177854,0.4080775213009341,0.13790725625289127,0.017739080591667192,0.5458942391086398,0.16113064918575132,0.06027069130535322,0.04335637647001618,-0.5923350798686333,0.05867507190414642,0.6231492379492976,0.8648724453284328,-0.25259649045387267,-0.34778494413533056,0.09888245946982309,0.7476022188760343,-0.16896355326331003,0.8676422234604442,0.8917371549995424,0.22502300089995902,-0.7488846265101984,-0.03836674468037811,-0.07991840160633581,0.9222909333554432,-0.6790975953391848,-0.14387854936834818,0.6146060098117889,-0.31092655107987716,-0.7877176149970829,0.07661436097054238,-0.601876535490169,0.6352129657657923,-0.4345628473792729,0.17965643322626698,0.6235059669856797,-0.1017560031498533,-0.5232907490722857,-0.4871753150331911,-0.8064755314384002,-0.4562049619785916,-0.7898293776055891,0.020384674392213357,0.8980291243150977,0.19448283892856347,0.8132783427755057,0.48937609563105194,0.8463748206078892,0.4713780778361566
ParaHippocampal_L,-0.6059719633929813,0.5258849901163094,0.7138053647908688,-0.05487230568955864,0.8323898586187161,0.22351489477552805,-0.5417688521438144,-0.6055535915731122,-0.1707810840028144,0.09279887986145086,0.3685468560314903,-0.3645165699705857,0.30190922605293585,-0.12774166297280745,-0.5768742774304335,0.6149943304823619,0.7757645912548502,0.2431068245880164,0.7250211710971778,0.5804535159253551,0.6083891145809359,0.23078975731631557,0.65208549824522,-0.020240960106321072,0.5483886714423923,0.7640468809392345,0.5527177400435903,-0.518341072852496,-0.2382703490899527,-0.5678917571461286,-0.16324696038956127,0.3813438258420726,-0.6714640660970014,1.0,0.3254658238754673,0.6519305765142772,-0.5653146312471161,0.3191930035209146,0.5809545741628293,-0.3327300787028158,0.7908835803071731,0.37464862647588804,0.5288286410863183,0.28676693513583384,0.24342566306723054,-0.657152886387318,0.44338128573656527,0.8117119969155829,-0.6019998014347542,-0.4807707871502826,0.6096140660821425,0.4603305547838927,0.8507229330669916,0.5000355094869563,0.6593234172848299,0.6193207607185659,-0.3681758756661532,0.3344289912923718,-0.3028484849427653,0.12099414085280326,-0.28348447685071465,-0.17464682174323942,0.6589618098677782,0.6412937857960533,0.7738835597571097,-0.28196010137145255,0.7703207376190703,0.24342807308930067,0.8776365338776313,0.04243703868513183,0.4959394738695047,0.6422492274613372,0.3150708689800688,0.13035628847189265,0.1277090070126319,0.18290193893018297,-0.7253232188006224,0.25635075327770107,0.22555113040459962,-0.23450048563861944,0.9332114773457527,-0.13828318062280168,-0.25946979469251163,-0.5761077227705677,0.4195181637917151,0.6610219099173729,0.23885039678967834,-0.7611178578983028,0.39206636648115406,-0.6128859498343818,-0.45819119691558513,-0.32467127116296224,0.8875085309299745,0.2349898945702635,0.21353975649968188,-0.5212928220414269,0.8294155504588709,0.43304912604494256,-0.5531233586611672,0.42319254219152275,0.8083340034972022,0.1316008571536089,0.6361159538948147,-0.12304761545016558,0.708297019719015,0.04304433929508403,-0.588668669580338,0.04610605749823485,0.3563433658665285,0.7330043855385344,0.7213906734161256,0.516542033877275,0.8258079731880981,-0.052236913752407015,-0.747403776748261,-0.3630573945970412,-0.6214152871731788,-0.46869704496752645,-0.36115089306381337,-0.06275582382326883
Supp_Motor_Area_L,-0.12924517212155293,0.2964304361144299,0.1194725337492756,-0.31330634849010325,0.3485258224248602,-0.22101461159634572,0.0874141632827959,-0.30185471856598783,-0.16884332618351847,-0.09271450638424965,-0.06071971642570474,0.06348682425306824,0.25240292652562274,0.5216521145716173,-0.08231969661153302,0.247562640891821,0.42313953667230364,0.2181372959066151,0.11496622471390844,0.8743263296488138,0.07074681529036095,-0.2892458294280494,0.3937747571206505,0.6645456859899523,0.3298440738328565,0.010305473074013643,0.10936874664803861,0.1953466270012993,0.43611528335347965,-0.15918846325222732,-0.17257148658254282,0.05158133553277931,-0.003708227822343643,0.3254658238754673,1.0,0.01142905025719219,-0.32864432356430995,0.4150097183761057,0.7047855421377488,-0.06118202663147596,0.36689105699914687,-0.1319285124386537,0.279772755665141,0.23699808899204408,-0.20017891439471228,-0.02818877158065337,-0.04534604260338863,0.4507910197919978,0.12654219271274408,-0.1873392415411533,0.1714220882651144,0.6441111878711815,0.14006399929813404,0.4940522362943895,0.09165545831621637,0.4814329342692222,-0.23812389644614335,0.0942553852326806,0.37596073184215556,-0.041065795826796314,-0.2098134575506142,-0.14097305888627465,0.20029026132609487,0.1719438640226564,0.39230283561251195,-0.17241016643403412,0.37602579302957845,0.0017883339005773146,0.22386982672001907,-0.07292563370747296,0.6894099131342937,0.4163599840544964,0.2809309064173336,0.37557858865757765,0.05691586746504759,0.19836879255791529,-0.39805430433126765,0.6405889027494562,0.3165117875030187,-0.388762994337355,0.3481536871439554,-0.3131094245684928,-0.05492787635025498,0.035311699337659055,0.1311687043300472,0.4035268093773791,0.144096160574233,-0.20015001512959812,-0.017096427766795232,-0.12617543431989137,0.19415312695613995,-0.22317415868139792,0.18752283402914116,0.1293798367094692,0.7575088806984133,0.1613015485926974,0.31413021681801123,0.06519778133604037,-0.21759967923113815,0.09599435907698084,0.1368041427909237,0.04557907817120826,0.052037006530598444,0.4184659907531191,0.20620308438721865,0.4229318718560602,-0.17760394740297009,-0.1720087492850369,0.10632694343388875,0.24656419723109596,0.22273443184492628,0.30072914191528144,0.0074421947651398404,-0.2017954875052249,-0.13731764346980926,-0.28775284464786005,-0.06873070350003883,-0.061961780913040256,0.3929707013404659,0.16988669938906983
