,Frontal_Sup_Medial_L,Vermis_7,Fusiform_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,Cerebellum_4_5_R,SupraMarginal_L,Olfactory_L,SN_pc_L,Rolandic_Oper_R,Thal_PuL_R,Cerebellum_7b_L,Cerebellum_10_R,SN_pc_R,Thal_IL_R,Thal_VL_R,SupraMarginal_R,OFCant_R,Frontal_Med_Orb_R,Thal_LP_L,Putamen_R,Thal_VPL_R,Lingual_R,Parietal_Sup_L,Thal_PuM_R,Parietal_Inf_R,Pallidum_R,Vermis_6,SN_pr_R,Thal_PuA_L,Thal_Re_R,Thal_MDl_R,Thal_VPL_L,Temporal_Sup_R,ACC_sub_R,Hippocampus_L,Thal_LGN_L,Rolandic_Oper_L,Red_N_L,Temporal_Pole_Sup_L,Thal_IL_L,Vermis_8,Precentral_L,Thal_PuI_L,Cuneus_L,Vermis_4_5,Temporal_Pole_Mid_R,Cerebellum_Crus1_R,ParaHippocampal_R,OFCmed_R,OFCant_L,ACC_pre_L,Amygdala_R,Frontal_Mid_2_L,Occipital_Mid_R,Cerebellum_8_R,Thal_VA_R,Parietal_Inf_L,Occipital_Mid_L,Caudate_R,OFCpost_L,Postcentral_L,Temporal_Sup_L,VTA_R,ACC_pre_R,Postcentral_R,Frontal_Inf_Tri_R,N_Acc_R,Frontal_Inf_Oper_R,Frontal_Sup_2_L,OFClat_R,Rectus_R,Cingulate_Mid_L,Calcarine_L,Vermis_9,LC_R,Angular_L,Insula_L,Cerebellum_10_L,Thal_MDm_L,Putamen_L,Cingulate_Post_R,Precentral_R,ACC_sup_L,Occipital_Inf_L,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_R,Frontal_Sup_2_R,Temporal_Mid_L,Cerebellum_3_L,Paracentral_Lobule_L,OFCmed_L,Parietal_Sup_R,Vermis_10,SN_pr_L,VTA_L,Temporal_Pole_Mid_L,Calcarine_R,Fusiform_L,Thal_AV_R,Temporal_Inf_L,Thal_AV_L,ParaHippocampal_L,Vermis_1_2,Frontal_Med_Orb_L,Thal_MDl_L,Cerebellum_6_L,Thal_PuI_R,Cerebellum_9_R,Insula_R,Thal_MGN_R,Heschl_R,Thal_Re_L,Precuneus_L,Thal_PuM_L,Cerebellum_3_R,OFClat_L,Precuneus_R,Frontal_Sup_Medial_R,Raphe_D,Thal_VA_L,Cerebellum_7b_R,Thal_VL_L,Thal_LP_R,Cingulate_Mid_R,Paracentral_Lobule_R,Occipital_Inf_R,Thal_PuL_L,Hippocampus_R,Temporal_Inf_R,ACC_sup_R,Cerebellum_Crus1_L,Vermis_3,Heschl_L,Thal_LGN_R
Frontal_Sup_Medial_L,1.0,0.5228045078545762,-0.4237022994648196,0.38032245331153547,0.7121940174047094,-0.41018242454749604,0.28461949224154925,0.4435321069098907,-0.37579172472203864,0.11417062872854923,0.3374469655451415,-0.23269090566939366,0.23737742240520435,0.1034327429243316,0.17138286829785712,0.3173936410654469,-0.2438875619058229,0.5780430366375527,0.34476995828842544,0.27829841558898605,0.4116855969942333,0.14756156555896374,-0.49221577840326186,-0.07871222065038552,0.14438334257108337,-0.08009665284402834,0.31477320302170064,-0.46000683650522467,-0.2899528208099849,0.4419005223102582,0.3918235989377573,-0.1275082894142794,0.39974967819515733,-0.21827389316168258,0.19103873332707835,0.5355493671655024,0.2725167718550062,0.7271561296273347,-0.23092802754322966,-0.4241657499244359,0.0438841366461882,-0.00464994318713309,0.6665122148717473,0.15252410434766897,-0.09054897805349192,0.11398142918449629,-0.45700147002509434,-0.3316449087447525,0.4199633366402589,0.46037063799832023,0.514139407859194,0.7026321581371681,0.33776039487592674,0.7986495413542564,-0.3762654533089801,-0.4556345426434587,0.49146769159640147,0.07946156414705945,-0.05761138863764179,0.5127337845095751,0.3371572824868005,0.3671269582599746,0.6638308430442165,-0.2610980758488912,0.5812578719048378,0.19503812215589122,0.34199132043817027,0.3586232993260803,-0.061382740572687854,0.8485722662912872,0.12054028255579731,0.30958582147714614,0.7181348679829137,-0.20207186579282324,-0.43511085360106744,0.4246251480678222,-0.1306411743889395,0.5942731329633266,-0.18899789468755124,0.5099329941976908,0.6068448849635337,0.24979587746782234,0.2872061297780121,0.6247193816339844,-0.3663929857040579,-0.5987087781737589,-0.018698941918308145,0.6282133994067203,0.17245135324138092,0.22559074684780772,0.2727461798504431,0.3597655605810332,-0.07602758765237672,-0.5856553461056079,0.25620307343639365,-0.43926538671155624,-0.4115322625552088,-0.43614637484988433,0.2622070859740807,0.28801697178819863,0.471407254973122,-0.2578235835739882,0.4603305547838927,-0.14854331929215553,0.4350451092020955,0.5119843844557037,-0.4543968163623206,0.1512968869926692,-0.5075069895464385,-0.1980297090498125,-0.05274719327607378,0.06341352922330157,0.4400988582010595,0.20338481419966728,0.3770293079237495,0.29297474257503875,0.6167558988850449,0.10381760690673009,0.8733475588143295,0.41428104768376234,0.4989147210164816,-0.36479991895358066,0.553470895232257,0.2081120379033235,0.6993096092380734,0.1292127595887851,-0.49924061412220483,-0.09862392619682565,0.3186123566517957,-0.39898381759007784,0.4111101266403765,-0.18463850437818138,-0.2908834931209332,0.5906367067477075,-0.3267143493162833
Vermis_7,0.5228045078545762,1.0,-0.2981562632013755,0.36550403277237714,0.5453275427208913,-0.39840474550696797,0.024277760638924596,0.5218002914639401,-0.35495719115733015,-0.0010919892597070293,0.3015293303133309,-0.07356812263318163,0.21803242997182243,0.20192882855690072,0.2645569241227124,0.2035243586308913,-0.44950904323846397,0.556462007961742,0.24995949032998915,0.25540259755286376,0.26365003940848875,0.06166927081660607,-0.4441669037641376,-0.16642756767572664,0.14451229295417392,-0.22517552525063142,0.33000442513719647,-0.3767015544976668,-0.2570737180375095,0.564164008398063,0.3819699658499829,-0.18990952299135822,0.21084644115633608,-0.31953693054566035,0.23469093651313463,0.6032238043710778,0.33314494872692463,0.6460256013474623,-0.24297687331119694,-0.45843754822232635,-0.1884542995253732,0.20312097110290459,0.4956138236346967,0.04325931089802073,-0.3451832822305117,0.14463378344707142,-0.5701906903369048,-0.22212284325181497,0.5284665175871429,0.41813817711888057,0.5266948308312518,0.5810193653271659,0.3412012062692087,0.6212290333930858,-0.45150092118470253,-0.1774554589501321,0.5361935231703833,-0.1896390649067044,-0.2448986925646225,0.4404101673831661,0.20883434801561304,0.12334762835995079,0.4979950979738357,-0.2054393663306552,0.5153155055224481,0.053125351400542774,0.0743714881666432,0.3645282139837851,-0.28223224123922475,0.556525309397544,0.18197642207095427,0.3460742558496602,0.10090404075866684,-0.3445377680639758,-0.2535996568723332,0.5052879919943783,-0.33473889712162375,0.3454432462246903,-0.2724061880348342,0.2758713701856963,0.5843810922701944,-0.0073033485168337966,0.04031887692598626,0.31636807967076264,-0.4516009774847309,-0.5739993098723688,0.05625757422518971,0.43784942630103446,0.10211309940181766,0.3493183163015957,0.34863608429271603,0.27808595957017473,-0.12766647164742645,-0.5659810586083622,0.40199047082443107,-0.3964114482065296,-0.3431733957349875,-0.5096122989409178,0.39804743521430974,0.2829596424313484,0.6642849669116326,-0.21427953858253232,0.5483886714423923,-0.17141939027332165,0.2851978978447385,0.36095841938442785,-0.46340412856897395,0.39095486899757326,-0.3551073635129956,-0.315501718238282,0.1550026245497078,-0.07842390878380202,0.5584022104323888,0.029140349673721713,0.22878180927330138,0.36567341119319463,0.6860372582209567,0.0460478059566861,0.6011757004989173,0.4706507521751742,0.4733825725435263,-0.12671950539744212,0.4235850434688349,0.16971903693352194,0.1581442707932594,0.12856293095920185,-0.38545882509956414,-0.1745043096297154,0.374239745602813,-0.431597049000619,0.2012012029870189,-0.0966372565400211,-0.17625711177084388,0.3608741650679934,-0.22587640432945166
Fusiform_R,-0.4237022994648196,-0.2981562632013755,1.0,-0.21900172435189427,-0.22870847458533733,0.7853159361452193,0.0206480328681815,-0.06168569367605967,0.03627273208933728,0.5654643544161995,0.22065576530294026,0.2871657372504706,-0.03171234844850087,0.29821511348164675,0.17963995855531692,0.26308403004932757,0.5332295640423456,-0.2915599136620828,-0.27524665355530376,0.059895448913292515,0.2559344601751108,0.39176493674201623,0.7324337237640504,-0.08476586765413263,0.47331692845657897,-0.020458081222129214,0.0810959707669897,0.8511902854430062,0.5877705494398876,0.06076663732190137,-0.2598795752831462,0.24778753033968615,0.14337800226103983,0.7949927173518764,0.12873111759703748,-0.06007224638868171,0.21335567264837904,-0.22380267672795745,0.6099887591879618,0.1939204664475358,0.07316413177060824,0.17513402980673093,-0.09563919599744623,0.134403813945256,0.00533030028740452,0.5950138293322672,0.22593169107831093,0.42837492512271913,-0.02661320294298906,-0.40405956111195074,-0.2824831437856684,-0.23252193640924626,-0.19976632969763716,-0.256041965040619,0.22287059198696438,0.7199581913081818,-0.04934085432181367,0.0023113081044736456,-0.09341580943697812,0.09065407476285882,-0.10192422219097953,-0.14418244466830824,-0.3052955577825388,0.46402605073968073,-0.09125923548628784,-0.13497389350875647,0.3757813622846511,-0.19094368020920524,0.5892961375306126,-0.4646834169755478,0.33425151521181556,-0.09762198806645978,-0.029599215538549987,0.17287022870399435,0.3720407017045447,-0.22977961679699135,0.033899088316850456,-0.11034046189231997,0.3865578407588267,0.04132607829904562,-0.16382052009170284,0.42609611810797715,0.4095444868467307,0.04250777229832705,0.242028633058208,0.6303396101593438,0.5997226521166897,0.0659013087567374,0.10821938839382635,0.15832220423914187,-0.02909535372323798,-0.17419785127573473,-0.18491619929961284,0.6674120761428379,0.022432301755741003,0.24632561928807004,0.3052800433564916,0.521545584691475,0.23406940464664397,0.3420123798517923,-0.22414660346713813,0.5960951945335843,-0.052236913752407015,0.5687283247821167,-0.42421078543492086,-0.18924468775541659,0.7300932638693046,0.29134214253969376,0.8676865208846435,0.7735165752573009,0.013680850190701404,0.5783792099954986,-0.21212271103981292,-0.04140939994576286,0.27868241097397267,0.05323964888033205,-0.4840025934720327,0.24846820746670026,-0.33874749043362623,-0.12229264520257854,0.10475872893148813,0.5594623435704923,0.04742962206247625,0.28213855996043224,-0.04916896660624949,-0.07870494433035509,0.5998896090013659,0.5257736803670591,0.2242071915687934,0.8557618194379303,0.3543805478340164,0.14642435785617725,0.40431614545934036,-0.2533967957960489,0.4796117390757998
Frontal_Inf_Orb_2_L,0.38032245331153547,0.36550403277237714,-0.21900172435189427,1.0,0.6510742715260445,-0.019124308155441742,0.6157626269927728,0.20726511319292773,0.24304778928145626,-0.1781615876687194,0.27607058818331,0.44634769924124834,-0.208964067317174,0.01907583416960614,-0.08412345289441253,0.2667421390889354,-0.023297370062604947,0.2289896691266866,0.461421155036726,-0.29589246429425253,-0.0011468229361224522,0.3769722998603164,0.06567993071957137,0.4562941398504244,0.2711427872344663,0.3606129726189295,-0.07256458635167876,0.0010921805010090711,0.09763733705270515,0.5633782245137441,0.20154398178580862,-0.09003226709732952,0.10913219013572846,-0.28897774289278444,-0.33113013658817675,0.413391469321074,0.46136478897095157,0.5016257526942947,-0.08187310264017549,0.026577312734275674,0.297687537248019,-0.28774069738874647,0.49744782007242544,0.48331158338141417,0.4467833975587044,0.17763224123285812,-0.31333107005414035,-0.10773893220304318,0.059821599135301974,0.3675509156382285,0.11205650259637914,0.14263824798493635,-0.07216971505867002,0.3297411805662708,0.08611625944829146,-0.2968587084550467,-0.04269329611012951,0.48778862852726174,0.5136799241511045,-0.008363252652544957,0.524167374269244,0.44795816443510594,0.49042600079248694,-0.15171200539681579,-0.003792479049683529,0.342483159195997,-0.07048927451813448,0.2641850447739029,0.01068098502489111,0.41299753438879455,-0.46017633345728737,0.38778727218941494,0.22151429309404805,0.2740356394970783,0.17270762719071334,-0.12237428845900555,0.4438919573976668,0.5359212268533187,-0.13841600353443953,0.09963784226639355,0.4040139740936671,0.24759589421114997,-0.11066235908612213,0.15856652504693772,0.21549421235997587,-0.26190673735173053,-0.2289176442518426,-0.08356670660809488,0.6619340140749337,0.0010101424896194631,0.38324292450197694,0.3944235017795593,0.41851332335659713,0.023296674827686582,0.3019482493018454,0.19350205653004504,0.04648976184722459,0.11306431315506311,0.5113736464034464,0.4407120623858052,0.46682280969679096,0.011305377643990045,0.3191930035209146,-0.08211530770318343,0.5455437332365733,-0.07126906736832181,0.096720976029164,0.365124683113354,-0.07587533945229781,-0.1538961153872408,0.42940634296027314,-0.265126214055447,0.0890757964406576,0.6034801338085641,0.16530319522449657,-0.023938385676553015,0.35979626143116594,0.5009122815396879,0.37221952654808615,-0.0055552626185856975,0.08573918631468856,-0.1501314777134001,0.2847580248447915,0.1529675152116137,0.2715008681873786,0.6451301701595656,-0.2670937143358505,0.02703502826652418,-0.12607929617602626,-0.22877870468373307,-0.02790991605917203,0.08679544335803603,0.40735996886945813,0.2637733823347703,-0.14601728643894038
Frontal_Inf_Oper_L,0.7121940174047094,0.5453275427208913,-0.22870847458533733,0.6510742715260445,1.0,-0.1728654910071342,0.4303304571437801,0.5974813757535042,-0.29742706749955006,0.0443607537187836,0.38831373695519444,0.01922293509961576,0.25666130708039026,0.2228432890830154,0.25596494049755125,0.4386045208679916,-0.2764230351514842,0.6313131784188043,0.38932212502899244,0.25957509538771606,0.4594766744167306,0.3967392749037525,-0.2834972285105626,-0.07046415787953575,0.35153642919639044,-0.13830145060446228,0.3650122061937787,-0.26078927485177134,-0.11805239987003577,0.6825156525142311,0.30351392394135174,-0.10030622583192882,0.46415631693233744,-0.21733067995777255,0.2229484123040093,0.7672543792935802,0.5242127490714709,0.8377090928956845,0.024177429567622134,-0.3684650214395975,0.1800068597271354,0.028555182511742706,0.6988103210557267,0.27080927064611815,-0.06439341187487446,0.45029146991648444,-0.4883141034150375,-0.254694085626039,0.5182135891149992,0.6199694475167481,0.5280231576488756,0.6468955673755963,0.2362908879900625,0.7892215610173875,-0.33239923913361996,-0.38701484246407736,0.5421246228442234,0.13177269325369892,0.05961862636523592,0.5098783470641011,0.4679662130259473,0.3419584265494086,0.8861191487964754,-0.14960495194106066,0.5150750859019687,0.1404547245132872,0.33377885469019536,0.41367238525703104,-0.019993293620216304,0.6989330775104041,-0.01077023993880388,0.4763149784831412,0.4365937689255612,-0.170060705996272,-0.30107264691468194,0.3317845483816937,-0.04151585990818725,0.8642044534431621,0.02178776128649425,0.5148105365558419,0.7558954684448543,0.308220408516628,0.16828514002623518,0.511471509503536,-0.17456400552171172,-0.6168155055596423,-0.09321673811074968,0.4121108156364805,0.5752433460819785,0.35073793121422964,0.38378386139175613,0.4091497653309325,-0.045720692254919294,-0.3888578896831031,0.39824730871525044,-0.33830895748120465,-0.38537898003979254,-0.3130520795859671,0.6867324212144424,0.40907340855446295,0.7657498541112963,-0.16244798639167962,0.6742190253696619,0.014340406001765471,0.54189239117826,0.40863506315608955,-0.11609057028871399,0.40231146921885685,-0.28212333400687944,-0.15342747435812026,0.00446812474519115,0.03653961733728972,0.3875244798070858,0.24534373258582215,0.5382343056381459,0.4231222093376044,0.6911566444155761,0.2529094610437999,0.6693849751725486,0.4636958951805516,0.6269807783039623,-0.3058446085317479,0.6439299893701504,0.32461407030914435,0.4302165227146711,0.26356193599872774,-0.47270617221948746,-0.07227614774094862,0.323783084775868,-0.3442773330166548,0.3621636060069309,-0.07140556434478963,-0.05440959027345225,0.6529706881749027,-0.19912959247556328
Cerebellum_4_5_R,-0.41018242454749604,-0.39840474550696797,0.7853159361452193,-0.019124308155441742,-0.1728654910071342,1.0,0.24042838354247345,-0.1735172872137876,0.33908822586190907,0.3974887968836403,0.17374359918096846,0.4295140173752743,-0.09863669978382182,0.18595763342271004,-0.0001636162323137369,0.21436462722045938,0.5763755923394045,-0.3422460801464555,-0.18887334431880312,0.010301346869024144,0.08336146205436568,0.5004509574602811,0.8025388102728622,0.1513207385233149,0.47379834306419805,0.22751290839976984,-0.03403651795079624,0.7876028361763552,0.6383076520962002,-0.024850587450095413,-0.21491619050668995,0.3000395424982166,0.05968725045890547,0.6148560321145092,-0.11535436467597517,-0.07618817412079486,0.31733425549994543,-0.25349767606918355,0.560668526192879,0.3329495031760359,0.239442278585389,-0.1465542546777351,-0.0612742596599837,0.2987063445143361,0.24529783880620673,0.6457615864660239,0.3110122342733163,0.29280201145349327,-0.14837091602941718,-0.4244793388977846,-0.3913359442296806,-0.34504304055679125,-0.32167083853088174,-0.3052663808179969,0.3673289222150259,0.5364096193118707,-0.21690556877749165,0.24133453383508957,0.1478724381238871,-0.08489122959769882,0.06868195879623606,-0.007369286183729094,-0.23892635402489135,0.519163351081505,-0.2318286653316409,0.03346496543736653,0.3326786260000341,-0.3289714879388365,0.5477870993204291,-0.4491112652443939,0.07038019316430674,-0.10663336180871581,0.03359854561341244,0.45208930757384935,0.5119220370490665,-0.4149715249824564,0.2939477064417826,-0.01658936736986202,0.4264703579715214,0.05609070881768097,-0.23514195747071226,0.4458047783257048,0.28781641322273127,-0.09270083010982996,0.42059106477080366,0.6322253996848316,0.3583247098580344,-0.11091702283373535,0.3281192174505964,0.07021906147586729,-0.06749032358033477,-0.09632121199713174,0.0608325978541537,0.7804522723142803,0.027212185306129486,0.37354534750932394,0.3948629672837992,0.7135352934852506,0.27925994593952824,0.3304407980089888,-0.2071729984347674,0.4928148024039901,-0.14211009459169144,0.5433722230362067,-0.2930223192842025,-0.1842606615972626,0.7813541407103347,0.3292855525179656,0.773468128909847,0.6502222166769263,0.1546509762978784,0.37370690876437834,-0.33777006540863164,0.16874311615776505,0.2822250994394987,-0.030532481312112975,-0.4920903998883097,0.4119728009832654,-0.3707003556002326,-0.2897539046079488,-0.009578080114100015,0.28531585985944075,-0.02822143132088439,0.08272658053858582,-0.04458628886027362,0.11136238639048726,0.5275575795236842,0.4004817209546179,-0.028402780117052186,0.7043422568761987,0.10597742362200957,0.14760917340890095,0.6898066371101229,-0.23372747071429834,0.5020471457752138
SupraMarginal_L,0.28461949224154925,0.024277760638924596,0.0206480328681815,0.6157626269927728,0.4303304571437801,0.24042838354247345,1.0,-0.16683074314388513,0.46958271932200585,-0.14559878573094123,0.06160424879000508,0.6021387384078006,-0.32867470351312816,-0.29049508725149703,-0.06254551011558829,0.2992683970138178,0.37773589558929793,-0.11861576891538272,0.3203838555352289,-0.22741078282345117,-0.16468036205847406,0.4240403642362006,0.3414264493201926,0.7029123927240054,0.3176956479113725,0.5547943082437179,-0.24458304202759693,0.15571277444849432,0.20937680827538058,0.24255658548930503,-0.006311750412363931,0.17468649196311495,-0.04541703970674167,-0.0803687688454976,-0.47898609884876575,0.06023114153271071,0.4546949696044197,0.15321114447656037,0.053264419452674606,0.28019776807920216,0.5740500383546869,-0.3764780570734506,0.4182296421697859,0.6564593991305254,0.6953648196473867,0.1850307676660486,0.08971192616132953,0.09030455994783786,-0.2137910576062051,0.14760457819201767,-0.2695606173475148,-0.19883688878592992,-0.23786313101836487,0.0601391984384319,0.5014472506473796,-0.03446613747277513,-0.18082947898823548,0.8699827747461528,0.7823562681068019,-0.23900073264911745,0.2705757839898436,0.773488490110805,0.25199110941200425,-0.07401752876106225,-0.3453058531710373,0.522766934945331,0.09772926874469735,0.008232069116323484,0.29817414931802366,0.18442225760163197,-0.5433551385283802,0.1457351794055433,0.4751988721927597,0.5954048927390633,0.4331542149144146,-0.41053111444055423,0.7699114707834631,0.330719117556964,-0.07350026004152323,0.14281563805023814,0.06374705622541396,0.44954290030591576,0.09053881967746319,0.046549907742897814,0.582615661776292,0.07426848039590592,-0.30460336703218543,-0.23801023917248026,0.8011169859245522,-0.3277555368150487,0.3709149241125744,0.19316632817390061,0.6094624909307426,0.34129314939452393,-0.008019753573550338,0.4053989661198967,0.2688405129613107,0.4421035575513322,0.3635866708536445,0.37716831185108374,0.18946715339165188,0.2359059206530066,-0.0466824637759106,-0.13843595479353427,0.45318757385430586,-0.09044169176721013,0.35714321796703746,0.28126856420037727,0.1615623862066113,-0.022766145922515385,0.23311119077260178,-0.17790074530276756,-0.30696845210779694,0.7894334488752671,0.16351197431009762,-0.29595234348131366,-0.14438027511043558,0.7332009162629975,0.19703920428177632,-0.38164841417799356,-0.012014592947460982,-0.01991692989450863,0.13209156100702443,0.044262455009593964,0.4505223584083841,0.7081404898200073,0.1514886406693925,-0.05099449430560749,-0.3842504559894225,0.029354923053845332,-0.04232291190061416,0.29671582330041785,0.5736622278162573,0.19014937931480697,-0.07377565491906918
Olfactory_L,0.4435321069098907,0.5218002914639401,-0.06168569367605967,0.20726511319292773,0.5974813757535042,-0.1735172872137876,-0.16683074314388513,1.0,-0.6912175319809761,0.3573824326021757,0.3517010833794909,-0.3817977631913457,0.5736814541842664,0.5623587851120605,0.00484718907520032,0.0735714812911654,-0.4876263449872846,0.8264167002557415,0.34462429981940157,0.3989296469422911,0.6571567779621319,0.0029666849206363873,-0.4478533493980184,-0.5842171425700345,0.038417594376398634,-0.6055626303619527,0.5465770646600114,-0.17876473429955841,-0.3312760735952701,0.5153978094777643,0.32702174724209687,-0.3724909462193972,0.3900491199361708,0.05684749321569235,0.7160861109522958,0.8090763890119143,0.18314134964854792,0.7420316885911624,-0.03481268816317486,-0.7332070252943971,-0.4123440643646703,0.2760628235105744,0.4415191476986334,-0.24749923247978828,-0.6004085022018557,0.47190778264786043,-0.6312700988242683,-0.5578817241436166,0.76634337298786,0.6262899444087003,0.8215402583421199,0.7902760287997406,0.5068905599135756,0.7520011006428879,-0.7228986086037964,-0.41305154885701645,0.563178747206596,-0.4394467308738448,-0.538980377262948,0.6726354868758206,0.5476649515475601,-0.17024439415375764,0.707955680331056,0.020292693885174247,0.7739446788251779,-0.34811803706970945,0.30318416732917175,0.22429338977951385,-0.19755143181688328,0.4786247088055432,0.5880037433950189,0.6665136580975236,0.14865888180013764,-0.6210254841610509,-0.6226906337870406,0.5385496241206359,-0.5647514051316442,0.6294547646482161,0.19850981077775473,0.36587216340754375,0.683375543074092,0.030314366317333034,0.11725224262046192,0.27184869317908406,-0.6161635050240653,-0.6323423279272826,0.3354920912193112,0.5538005967727978,0.01783896867833784,0.7556864895341958,0.12462903536684478,0.5857275104447633,-0.5654947398203132,-0.5468563977282054,0.5691321066697833,-0.7152734965598271,-0.5963037256061163,-0.530915512524789,0.6503682322724151,0.22502863705893691,0.693894146004825,-0.45644121186531095,0.8776365338776313,0.41286808473425957,0.2764828834152311,0.5423020623647188,-0.20083827105177798,0.1407534049781017,-0.18188217664446663,0.04241241628026094,-0.10865106152140618,0.3525512816147999,0.7019490762312232,-0.35903912020685586,0.3645821921793485,0.78375142482629,0.7890100692699883,-0.2656632755752943,0.4108098888423125,0.8021412096839422,0.7024283084565297,-0.45866134484688004,0.37697236008050766,0.19291424625379575,0.001758994509360966,-0.26153645022443706,-0.5230607984251494,-0.10448083723185016,0.7799087200433865,-0.13108551533981228,0.2267779715187944,-0.5284897547063944,-0.39638819863836405,0.5122375476746838,-0.13181912182784405
SN_pc_L,-0.37579172472203864,-0.35495719115733015,0.03627273208933728,0.24304778928145626,-0.29742706749955006,0.33908822586190907,0.46958271932200585,-0.6912175319809761,1.0,-0.36794329131308057,-0.2582301025697255,0.5493947842812577,-0.5008393297780424,-0.3757071030828222,-0.2170303152933719,-0.12295339715530836,0.4551147563817782,-0.5862648951218192,-0.013680349776441041,-0.5431071381903299,-0.6332905904651265,0.20062515336126135,0.5409726590078132,0.7368141714566935,0.01887792873352342,0.7074352458246592,-0.5762534877307467,0.2139505603785096,0.43753138509178013,-0.30367951457824516,-0.17859383144007682,0.2926274400926917,-0.3956951619666865,-0.13419593860295892,-0.7978646974457058,-0.48800748498771856,0.16278675360383726,-0.526377251370637,0.14902649505031887,0.696644044855567,0.4791864958165927,-0.5070846835732049,-0.2298244087602067,0.41237628157783063,0.7711033760189928,-0.19143850354333847,0.48066434750972237,0.30446187354089005,-0.646004942938198,-0.3220137918996843,-0.6842343703673813,-0.7087386156452045,-0.4034884587518066,-0.6052729856673893,0.7042124917211952,0.15275531321598168,-0.662888077598439,0.6336501103457494,0.7427191201765218,-0.6666190186024034,-0.10906857574378581,0.2922931997528305,-0.4088810956229462,0.20399961295459804,-0.7202753709398092,0.37731795126322526,-0.2893703921837076,-0.33436480803604407,0.18126156292169077,-0.35504083113028895,-0.6826184354310971,-0.3457046116362112,-0.09878538165993553,0.7196260719161396,0.6702494799254232,-0.6751067393961877,0.7589569265624269,-0.2811942364530008,-0.008408210282409673,-0.34379896542915356,-0.5383408347739949,0.052403460555636806,-0.24858406091499313,-0.34492122841025696,0.7428916557411134,0.5249270403009755,-0.4090011865465063,-0.6254197187837339,0.37834004766138546,-0.5401346999893835,-0.10061480974135457,-0.29190857846027735,0.6714659776942622,0.6190891977732454,-0.2065552996887046,0.7773111869784161,0.5672291096840529,0.6816731531669099,-0.2254496927008582,-0.1128332812696314,-0.3801054835230234,0.35836534496332173,-0.6059719633929813,-0.21686614628837983,0.03950765303575261,-0.5936432118503243,0.4051483583876399,0.08738988779110156,0.2130408058843574,-0.017511879608337035,0.3082723333903272,-0.43277755710522947,-0.6554122781919949,0.5560451807457808,-0.3065871295681744,-0.6097219309954655,-0.5562347723121629,0.4547414371448223,-0.3487043409515788,-0.7285789332931334,-0.603247292788069,0.160779522077783,-0.32013819523179454,-0.17813864935571794,-0.04733061659537844,0.4961777126154916,0.39758282511481235,0.04377178866310325,-0.7516725103683134,0.12686330368602095,-0.4167472892037206,0.4714709542266827,0.6908063865409528,-0.4214257635237067,0.22652663561930664
Rolandic_Oper_R,0.11417062872854923,-0.0010919892597070293,0.5654643544161995,-0.1781615876687194,0.0443607537187836,0.3974887968836403,-0.14559878573094123,0.3573824326021757,-0.36794329131308057,1.0,0.49973204351064615,-0.23065904035799448,0.19192069793418187,0.41601504364463454,0.12385761044069132,0.37125932476353884,0.3191479582846412,0.12655216427910623,-0.23634309579725438,0.29277883067442656,0.6940811891772728,0.35714211154962844,0.2973946356451359,-0.4357703369321047,0.43951691075442145,-0.2793727456890239,0.5551833899005135,0.4410685396609795,0.21785001899584805,0.27235100770568194,0.07918842802762492,-0.12979982807117585,0.5527444870611726,0.8636966729902128,0.4320957243658069,0.22798746013437426,0.1930703512411483,0.24407558930687456,0.26320771724925973,-0.2485785350570217,-0.09994480751202833,0.13439832173117874,-0.04824960889552392,0.05784856504779731,-0.3080712652476591,0.5315533690462945,-0.12527097493231024,0.021751992861307516,0.30497188054068414,-0.17084334920555488,0.15864676181717755,0.2802626581694801,-0.006654069254256191,0.2294843133043813,-0.2416460318972827,0.24716952891594274,0.32763294095667805,-0.35205234797589635,-0.4601391541377118,0.5408970190832986,0.257088803860277,-0.36901929521329524,0.05093781132839734,0.2756967095899778,0.40595872804250266,-0.3116231774512524,0.7387375460441123,0.08547130655398318,0.623785950127817,-0.10364317405272239,0.6705783379844447,0.054133718474159855,0.31468760722360184,-0.07856101410134349,-0.20864421408329187,0.20765872899233842,-0.315023994382057,0.15805289597105046,0.19174262924703706,0.40289507523711526,0.2834629219063407,0.6484327110951367,0.3286202568253766,0.2690956065325875,-0.2661945820924943,0.20773320551792765,0.8460070011988656,0.454495332875046,-0.21972022541505087,0.4482586352274511,-0.25992462925262966,0.04706597156742385,-0.5116167926411613,0.11887047615901537,0.12175621798945058,-0.2168167074178819,-0.07358749567395416,0.07905866510762326,0.1475901575412906,0.4965105580281696,-0.0663804314445086,0.048259256382176985,0.24342566306723054,0.5723807623046359,-0.3810262609760728,0.33906179867553426,0.20603394098704353,0.16120312260806288,0.3619295229469069,0.8219049814167523,-0.01988565814142656,0.9069508879136032,0.29480303963317095,-0.32121732294127203,0.55230697589072,0.366506673967963,-0.03496868229930717,-0.15166058400627822,0.03401017561501047,0.2872231172244937,0.46612763306772736,0.11915461699372151,0.2177499802297453,0.2067953329631858,0.25716752611366517,-0.4433021350648262,0.194031198070884,0.5598490280512854,0.6581759273621512,0.5436207981424032,0.48592930648573257,-0.2334172043759301,-0.0010662033326413742,0.12554840689906224,0.42682287111906986
