,Temporal_Sup_L,Calcarine_R,Rolandic_Oper_R,Caudate_L,Occipital_Sup_R,Thal_LGN_L,Temporal_Sup_R,SN_pr_L,Frontal_Sup_2_R,Cerebellum_4_5_R,Vermis_6,Supp_Motor_Area_R,Thal_PuL_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Thal_VPL_L,Cingulate_Mid_L,Thal_MDl_R,Thal_PuA_L,Cingulate_Post_R,Precuneus_L,Thal_MGN_R,Temporal_Mid_R,LC_L,Thal_Re_L,Thal_IL_R,Rectus_R,Thal_AV_L,Thal_Re_R,Occipital_Mid_R,Temporal_Inf_L,Heschl_L,Olfactory_R,Thal_MDm_L,Putamen_R,ACC_sub_R,Rolandic_Oper_L,ACC_sup_L,Frontal_Med_Orb_R,Angular_R,Temporal_Pole_Mid_R,Hippocampus_R,Insula_R,Occipital_Inf_R,ParaHippocampal_L,Vermis_9,Paracentral_Lobule_L,Putamen_L,Parietal_Inf_R,Amygdala_L,N_Acc_R,Paracentral_Lobule_R,Frontal_Inf_Tri_L,Vermis_8,OFCmed_L,Temporal_Pole_Sup_L,Frontal_Sup_2_L,Cerebellum_3_L,VTA_R,Cerebellum_10_R,ACC_pre_L,Postcentral_R,Frontal_Med_Orb_L,Thal_VL_R,Amygdala_R,LC_R,Thal_PuA_R,Frontal_Sup_Medial_L,Pallidum_L,SupraMarginal_R,Precentral_L,OFCpost_R,Parietal_Sup_L,Thal_VA_R,Cerebellum_9_R,Thal_MDl_L,SN_pc_L,Cuneus_L
Vermis_6,-0.3848814298067467,0.6782990455788926,0.4410685396609795,-0.26426066250272434,0.22369699527982748,0.09771498240885303,0.6797419822471541,0.013056851405025096,-0.15073955225214603,0.7876028361763552,1.0,-0.000926785935371533,0.639464225219168,0.5231143514977195,-0.39176100958067056,-0.17257148658254282,0.5885706988945599,0.0715483427679541,-0.04465883553405007,0.1501336313531756,0.08726429225332276,0.4856715295441715,0.1306000837030059,0.29936094712360317,0.8261045047151372,-0.17219899041426498,-0.27071999472274694,-0.053207472111116295,-0.07108742511775522,0.504871909795053,-0.21214264442225053,0.34320978164387284,-0.34123047100020254,-0.4194500965260042,-0.02155165849653619,-0.20672763807022365,0.017093320851738137,-0.13329655557716197,-0.23220240496729064,-0.08498397552036271,-0.1706679768721339,0.4424692454918734,0.17432335524872822,0.003584439597573539,0.710609749697415,0.5997919675461135,-0.16324696038956127,0.5840643423544405,-0.06819775775538241,-0.24986472211972505,0.22042263965335168,-0.49131738193075053,-0.16077454665800964,0.1321168699047262,-0.28359452408996083,-0.012730663538518499,-0.06308582449181332,0.33331918837925095,-0.5130082882581115,-0.01079657428095441,0.3152425214602846,-0.36511507946542004,-0.41726019714597007,-0.059943356065070307,-0.37458556280648375,0.19856130898217708,-0.418902165472833,-0.450120436690061,0.13585924668606147,-0.46000683650522467,-0.3303900842056684,0.5846980430488753,-0.10694407248773229,-0.24957466650281665,0.13910747712122892,-0.35941445335950856,0.9343014422075951,-0.3613435247093234,0.2139505603785096,0.25133065934428006
Supp_Motor_Area_R,0.112395250750547,-0.05386571998781037,0.10101396791947737,0.3119411621988993,-0.07991840160633581,0.22272413512070693,-0.010425194897580247,0.21162236047972907,0.6425229025220678,-0.05099423155801312,-0.000926785935371533,1.0,-0.09794560840498538,-0.04096892601308359,0.6560738218652413,0.7575088806984133,0.026487571290562895,-0.04425517428158371,0.5043391333735645,0.04400897685071946,0.25603014445856753,0.08789177462443297,0.2915343085932717,-0.022900038503197422,-0.09656194820472419,-0.03273782018065109,0.12521524958666438,0.07013492401225908,0.2238843343229294,0.20601073689320848,0.08747644097100411,-0.2123793770033493,0.17637164957193469,0.05628524932386856,0.20200248908661073,0.0891304715168578,0.11314693908516832,0.05574733299268434,0.2587730340459447,0.35721926256950165,0.199892669222552,-0.008457939781369508,-0.1760508858013776,0.15062046155461667,-0.07151800325653074,-0.1785996736361374,0.21353975649968188,-0.06080320167318987,0.6037628054335268,0.08038932587246421,0.1464958190438518,0.18943841605565628,-0.08067905145738662,0.3348233265433502,0.20454537589772948,0.044893469021275556,0.22411841642018235,-0.1901201976887876,0.5314799981738563,0.06413942545886372,-0.028196260039675885,0.11975852009349534,0.2923854840298968,0.402637610337871,0.14500643437712374,0.06667994320848654,0.2028911880569603,0.12213599375302575,0.15364829228436758,0.47394319870554014,0.019287085600248135,0.051656546799359514,0.6988875353187325,0.059209203231025916,0.028211528001369963,0.20677376834249026,-0.06903526759202473,0.03962734464609414,-0.18841654125921253,-0.08126449414373983
Thal_PuL_L,-0.16900338499446013,0.32824063209062504,0.5598490280512854,-0.0449347525811599,0.05867507190414642,0.1089413730131548,0.6091253832801901,-0.10384342101995697,0.05974081029997531,0.4004817209546179,0.639464225219168,-0.09794560840498538,1.0,0.21867936677471939,-0.16041857421094327,-0.3131094245684928,0.639492927481876,0.5505998426801862,0.06006884841850846,-0.024401086598513755,0.24856053838235193,0.6453978963514097,-0.02702976823164646,0.2838453143519339,0.6218198608401291,-0.2136049418578318,-0.03885676268117436,0.1360577304972428,-0.3351774537873524,0.30225386674407323,0.02171986530430599,0.142288484067222,-0.28053144154038595,-0.1982995341062931,-0.01845876675376127,0.04853436976807989,0.277849942528984,-0.04934151469508703,0.05361384910301111,0.28999471930936427,-0.3939665197464268,0.25726737166439956,0.02442797880647682,0.16308571556173643,0.6950658477508936,0.39500404758174357,-0.13828318062280168,0.2910263874165508,-0.3743114364874475,0.13245975779507035,0.10211588324262562,-0.37503765726915606,0.2885732695305793,-0.10890163171276217,-0.08502358088608944,0.008175446563274753,-0.2948359644886596,0.2655720721649178,-0.2922022108724282,0.06126981955205013,0.08700307220179304,-0.34801469392494555,-0.0975268033319997,-0.15877096436895938,-0.4858614913292511,0.5018441961616276,-0.4382195874878188,-0.08968099228738138,0.28786843522395034,-0.09862392619682565,-0.02169706724917696,0.42888076356570637,-0.22765237417056008,-0.2431608960019891,-0.05163122152422676,-0.10021546798224926,0.5298637147490515,-0.14292055466115008,0.04377178866310325,0.1440775291286316
Cerebellum_7b_L,-0.17594576868136852,0.5885203592831424,-0.23065904035799448,-0.20649268751927466,0.5893180636222385,0.21577789935203143,-0.06086907713602858,-0.036455317736816685,-0.46368077248412815,0.4295140173752743,0.5231143514977195,-0.04096892601308359,0.21867936677471939,1.0,-0.1738015187012927,0.14109351309011386,0.24017445347711625,-0.21611258712732603,-0.09662228232114156,0.21876854366894646,0.14654866800352262,0.2575906367708241,0.5945741258463646,0.49659432040131934,0.465121841941544,-0.13710470967968402,-0.38799719498690616,-0.0035088285538586446,-0.08278439127687927,0.4240751671953258,-0.11436957599760542,0.5655296045581785,-0.05800218492910484,-0.29980005086635647,-0.4455883434242132,-0.2939456311697413,-0.3974714994256375,-0.5688947308078869,-0.13495324565810343,-0.17112843827220145,0.06638772209257138,0.592260193268297,0.2070412028918714,-0.4849822600285351,0.046517562006870884,0.383078789693235,-0.2420396072819441,0.7813807871262481,0.20047485383139133,-0.1875189213452829,0.5381417137390414,-0.49537311031005477,0.003982216805489022,0.6721692854784691,0.0644098732962899,-0.24983058993680046,-0.06509203625244797,0.49830182271131096,-0.2643006744780176,-0.3562709032449111,0.03227627288045146,-0.5732854950670224,-0.4952609242691002,0.3093783752571537,0.05942525969053233,0.17287945823093295,-0.44468994964218367,-0.545933601153774,0.051136433096449004,-0.23269090566939366,-0.3997636685442014,0.3363503714643492,0.12266153675176408,-0.4552716937694394,0.6496693950946225,-0.4320997469593654,0.5304641059114588,-0.448599772530306,0.5493947842812577,0.6299846709240491
Frontal_Sup_Medial_R,0.5850848988155476,-0.3974030479827023,0.03401017561501047,0.7264435464285656,-0.28029391033677115,0.35404032447030986,-0.26838498722724274,0.3968705615692244,0.7196667875249732,-0.3707003556002326,-0.39176100958067056,0.6560738218652413,-0.16041857421094327,-0.1738015187012927,1.0,0.6894099131342937,-0.19156679992846312,0.30494783661518277,0.6171925084334664,-0.013149516732539782,0.47159319851639847,0.13592956737320083,0.212334505691506,-0.013690405488961449,-0.522041644392702,0.21077546279025108,0.3542336673116682,0.3000411466957943,0.39028274981861005,-0.10482536458873375,0.25040493406031644,-0.4613320312122048,0.5180854656908022,0.4454226892343341,0.340457376417823,0.37567769759406267,0.32914936314703985,0.16623290739563926,0.6830733140208796,0.6523729378991651,0.3916525767889918,-0.32013234308691946,-0.49401280698897393,0.3062733293381106,-0.2542767615893108,-0.549457144935877,0.4959394738695047,-0.34744302317567183,0.46068757147476225,0.4811455541861097,-0.1026203213453551,0.5614966040680994,0.21474759825922507,0.18731173018198388,0.5951638897998518,0.16846851886027137,0.3652182036303834,-0.41210059955384437,0.8864337944764715,0.29039725623343554,-0.16042551753538323,0.2568132639932019,0.6797672585246458,0.24314458179203352,0.44986072534591975,0.21371956608724116,0.42011349466259146,0.4294925764763515,0.2421324983365177,0.8733475588143295,0.3422682075310349,-0.28588373100259995,0.7522748604280224,0.24559783414544356,-0.12304789507571015,0.48873279595918634,-0.453290587469444,0.31341631262795583,-0.3487043409515788,-0.171006571523598
Supp_Motor_Area_L,0.42313953667230364,-0.10359121452540711,-0.20017891439471228,0.4507910197919978,-0.003708227822343643,0.25240292652562274,-0.31330634849010325,0.24656419723109596,0.42922998053697603,-0.14944241693871702,-0.17257148658254282,0.7575088806984133,-0.3131094245684928,0.14109351309011386,0.6894099131342937,1.0,-0.17241016643403412,-0.04534604260338863,0.5372358925031921,0.05794788740849553,0.31546806930206744,0.021392993273438955,0.43611528335347965,-0.07292563370747296,-0.32864432356430995,0.1719438640226564,0.11496622471390844,-0.0022207195472556266,0.39230283561251195,0.06348682425306824,0.0942553852326806,-0.13731764346980926,0.36689105699914687,0.33277163963999695,0.1368041427909237,0.1311687043300472,0.052037006530598444,-0.01111187292641054,0.43709696322113034,0.3257644142224817,0.4940522362943895,-0.07409150681428181,-0.23831950610313182,0.010305473074013643,-0.3256187950066965,-0.30185471856598783,0.3254658238754673,-0.08231969661153302,0.6405889027494562,0.20620308438721865,0.12654219271274408,0.34276441472454205,0.0017883339005773146,0.5216521145716173,0.530714722952862,-0.06071971642570474,0.4163599840544964,-0.20015001512959812,0.7047855421377488,0.0074421947651398404,-0.1720087492850369,0.10936874664803861,0.3455354990304517,0.37596073184215556,0.5435386907783994,0.04557907817120826,0.247562640891821,0.07074681529036095,0.1293798367094692,0.6441111878711815,0.09165545831621637,-0.15918846325222732,0.8743263296488138,0.1194725337492756,0.1953466270012993,0.1714220882651144,-0.1877008139051979,0.09519692615886202,-0.12924517212155293,0.0874141632827959
Frontal_Inf_Oper_R,-0.26176674821115353,0.5369626493819544,0.623785950127817,-0.25200595002088,0.35446133290747917,0.2344032361530632,0.7255468325127243,-0.35702084563773034,-0.025679352294171065,0.5477870993204291,0.5885706988945599,0.026487571290562895,0.639492927481876,0.24017445347711625,-0.19156679992846312,-0.17241016643403412,1.0,0.28861330650132977,0.3496205665119693,0.11182539164785382,0.14217582289730854,0.794431767680359,0.22847493804615326,0.1008269728377418,0.7739185516736589,-0.23852749458958716,-0.19658957390563306,0.1033209715348111,-0.35844415626312437,0.4190362740202424,-0.07965205668643825,0.4605299062118251,-0.33647328581576225,-0.16646369992485946,-0.14384404555885252,0.2577353650149918,0.27497494090659313,-0.06917390263929536,-0.14752924032762132,0.12886640692240134,-0.47646494276198825,0.5505372350386141,0.34020843619688174,0.020611757532729962,0.7543694150280512,0.6115222960571078,-0.28196010137145255,0.3639953580221057,-0.13998063041610181,0.030402041204513085,0.35898843007463616,-0.4716856564107909,0.0998597777092201,0.06047236846542584,0.10751126245367616,-0.18020390397040312,-0.3178113051269464,0.33240439030534175,-0.4051734156726118,-0.22664344779038484,0.07211614659343782,-0.3543642526037656,-0.2748896213649961,0.21475225240972998,-0.4846687995672445,0.5666495338470723,-0.464114665779836,-0.28579557124202776,0.4606618704173415,-0.061382740572687854,0.017257658198500298,0.7753962003505769,-0.1663700366375952,-0.20262650371445057,0.22533161603285146,-0.03904056416436812,0.5383831617357263,0.02621797584567829,0.18126156292169077,0.3465185819909239
Thal_VPL_L,0.49962747845666006,-0.2468890967811307,0.5527444870611726,0.5621421777627502,-0.4478227389636222,0.3494665077654338,0.37700849643905837,0.19952371265020843,0.43023728089960195,0.05968725045890547,0.0715483427679541,-0.04425517428158371,0.5505998426801862,-0.21611258712732603,0.30494783661518277,-0.04534604260338863,0.28861330650132977,1.0,0.26173393873505585,-0.028604154818412112,0.5775382817411308,0.5741937265757282,-0.2398977387827955,-0.005975038466008874,-0.048393721843158426,0.28388236376461246,0.43329496483491053,0.4435683738493383,0.11199992725811032,-0.10436519100547341,0.18222293148258623,-0.39943461396488494,0.2520156703678673,0.5063826228504638,0.42964052694368415,0.6341861154173519,0.7676502345442784,0.44154314586026894,0.6286991301059057,0.5641879860698209,-0.013853093630543755,-0.36840992605751843,-0.4464231439193806,0.6256625028078155,0.39878305275062403,-0.1792898223554872,0.44338128573656527,-0.33940191588902285,-0.18019394865710336,0.6592057836630223,-0.4145955224507689,0.34995613057148994,0.44597990395033704,-0.3395797093245527,0.45168060296226,0.22476662548433152,0.08950144628524845,-0.3630822865392247,0.3047679655624677,0.5082137311833731,-0.06522520015892512,0.140476696001644,0.5605082486664195,-0.30090094989922617,0.017930411285326592,0.6440607164633536,0.08863690931958207,0.4874973955316824,0.6024401706013958,0.39974967819515733,0.6288095338455469,-0.07170753651192607,0.14143368601740414,0.27966163476759026,-0.46206056715134247,0.5557682313822695,-0.010461723462535702,0.4939023383808314,-0.3956951619666865,-0.3098275360579195
Cingulate_Mid_L,0.32396396644323866,0.07233270474117151,0.31468760722360184,0.32053132459589756,0.09321441410900687,0.29514177172239564,0.17615824566175114,0.03896025847279074,0.5056468487054853,0.03359854561341244,-0.04465883553405007,0.5043391333735645,0.06006884841850846,-0.09662228232114156,0.6171925084334664,0.5372358925031921,0.3496205665119693,0.26173393873505585,1.0,0.09410322183590655,0.18987698532458866,0.5227466583322367,0.38569911936059315,-0.0898552978766237,-0.003756211304514598,-0.026368432433924997,0.05839743525941826,0.08471939243095894,0.12803409693459075,0.05636831470918994,0.17217495763468807,0.008005036514680642,0.1228598170609223,0.33361418484777106,0.1275801852223484,0.4716230030424627,0.303792480729529,0.03799667295052071,0.3322092566697627,0.502481679506203,0.1033316767643105,0.16734993155457342,-0.10162066860882293,0.11598873860210865,0.1516637302581605,-0.08429950750180235,0.12219459733587311,-0.13253053802813752,0.2911785383107551,0.2529515498228858,0.25017278034132895,0.2164679927216894,0.05435499997166397,0.18070126171985562,0.5437624264334996,-0.13363288122447514,0.18886268650694346,-0.13039958511656566,0.49060406342643537,-0.019759605351348446,-0.07991057952217116,0.0375642738108425,0.29824385530180536,0.43715566352514834,0.16433089546118673,0.371067693670545,0.05988872516275446,0.07177433302275536,0.3525832745342303,0.7181348679829137,0.19802250093968823,0.352922146660196,0.4931284487761447,0.14059165205658852,0.1317248626255132,0.2555534127084508,-0.12228979348631938,0.3180015688895385,-0.09878538165993553,0.19564549597580982
Thal_MDl_R,-0.14204189611014392,0.4506221314219667,-0.12979982807117585,-0.006132594821810728,0.19622573154096346,0.21364597491884482,0.029588218325134783,-0.06578316547576966,-0.05547793141214756,0.3000395424982166,0.1501336313531756,0.04400897685071946,-0.024401086598513755,0.21876854366894646,-0.013149516732539782,0.05794788740849553,0.11182539164785382,-0.028604154818412112,0.09410322183590655,1.0,-0.19053412486759677,0.08294764697638256,0.1517675319143009,-0.17384724212416444,0.20905433165958376,-0.14387642551296503,-0.2766391478638354,0.4158215048476079,-0.16418481309875177,0.528647699447803,-0.37070137499922984,0.2840928027306968,-0.2266704570771497,-0.06674171550149215,-0.18178867957516648,0.10480865029855152,-0.08876510100384365,-0.08756816408534586,-0.2403498346536022,0.12366308280684972,-0.022702946736744542,0.17352658278786784,0.15808892391897084,-0.1717012313939906,0.07438806219524852,0.2291692914214068,-0.2273144425623235,0.2663777255717595,0.12625106662614938,-0.34249425033019004,0.13380313217749115,-0.227058151625505,-0.3486132220351946,0.04617770569517066,0.012715560103098059,0.12544086160898116,-0.21315024218431708,0.2961429457309618,-0.08501696982007959,-0.1334168347780371,0.23707107042917422,-0.13567899465709374,-0.19149861110144517,0.21257944636640835,-0.04723755559059315,0.11231710744092428,-0.030456209138484208,-0.09740975539997045,0.10466088640656962,-0.1275082894142794,-0.21174417697916412,0.2899594014389471,-0.016136373103390913,-0.1863433391623762,0.11710653466532084,0.03325894229671832,0.1743708542519031,-0.16703346946267025,0.2926274400926917,0.19732854759406843
Thal_PuA_L,0.5422217701557976,-0.2846133119824868,0.27235100770568194,0.6104220608500229,-0.25506521341725563,0.4849740278697144,0.06370984024891678,0.4007757722399583,0.30835962528516586,-0.024850587450095413,0.08726429225332276,0.25603014445856753,0.24856053838235193,0.14654866800352262,0.47159319851639847,0.31546806930206744,0.14217582289730854,0.5775382817411308,0.18987698532458866,-0.19053412486759677,1.0,0.41764405028682966,0.14033764966688253,0.3058252654440612,-0.15740917929995152,0.3954880792659186,0.5000856201940748,0.2739494507852055,0.4320823564601724,-0.04000261519257996,0.3150210741082209,-0.3537616840737132,0.587953839918549,0.39035203903724525,0.40378943038392573,0.4689118671980462,0.5492681470215376,0.24972520766539635,0.7628119311969043,0.3990696226974012,0.2991188647787454,-0.23289942160127475,-0.6052381670627991,0.4626655479883075,0.09891970128198965,-0.2634845930951803,0.6307761571155729,-0.09476942356936609,0.29625478104338915,0.7687129658343447,-0.20257294868622386,0.40238178902726257,0.490278284708919,0.2097908451025833,0.5960158620484296,0.22718411209158063,0.3319670696737046,-0.36025212682986285,0.4446105620305412,0.41209432210274477,-0.21114939807147626,0.003781730654294486,0.48956488440599844,-0.0482745840473096,0.3249691375535979,0.5413672984647866,0.20010828761917676,0.3632902449260914,0.5814490869614415,0.4419005223102582,0.5686977697526864,-0.20907169753467436,0.5389347621212027,0.17677180251270655,-0.11363007418350508,0.47168608554215136,0.015837553128983994,0.3541578197515779,-0.30367951457824516,-0.1474695177915066
Cingulate_Post_R,0.1408884053409928,0.3781812241425708,0.6484327110951367,0.13427458317799856,0.15634574955756433,0.5144263721646894,0.6159430501322593,-0.04667714102151927,0.16479604062079503,0.4458047783257048,0.4856715295441715,0.08789177462443297,0.6453978963514097,0.2575906367708241,0.13592956737320083,0.021392993273438955,0.794431767680359,0.5741937265757282,0.5227466583322367,0.08294764697638256,0.41764405028682966,1.0,0.25697816962692616,0.21766214117931,0.5127549367564542,-0.030548810224577463,0.02719337665379312,0.23347981659967545,-0.08159966973536244,0.2285864035128308,0.06656096348752195,0.18663280576608884,-0.039583773615479954,0.12623888783625792,0.024321719836376463,0.4166950875607097,0.4288711691598047,-0.0030519371213763745,0.2814889576770794,0.3201587212852948,-0.1920173404586625,0.3446215874642967,0.0008750109793962139,0.20799815488221493,0.6322877913466205,0.31471763369765055,0.030714857647457457,0.21400287604378787,-0.06402549094543263,0.2864501388968234,0.20816983230447203,-0.14690893241563416,0.2239217386216802,0.08551694976524074,0.4153708859711373,-0.14303635892340474,-0.04457028013415169,0.1040337536074843,-0.047223596621042745,0.031623056566845074,0.047269031013941025,-0.26629185650925874,0.01847666390758495,0.15287098995756943,-0.19543157802783329,0.6829894450685441,-0.3287938666708324,-0.06510991041697996,0.6264111369779459,0.24979587746782234,0.18295315461153627,0.5768145929325925,0.10212980844366158,-0.053006634931728414,0.10026839059883992,0.16768791178851622,0.386024864769695,0.17261518597200387,0.052403460555636806,0.23878426731016478
Precuneus_L,-0.01638908826995597,0.4472561622607068,-0.32121732294127203,-0.09783638548855568,0.7906256224959223,0.34911683937992694,-0.21451760285332852,-0.12109116338818231,-0.22060618843289265,0.16874311615776505,0.1306000837030059,0.2915343085932717,-0.02702976823164646,0.5945741258463646,0.212334505691506,0.43611528335347965,0.22847493804615326,-0.2398977387827955,0.38569911936059315,0.1517675319143009,0.14033764966688253,0.25697816962692616,1.0,0.3554649098246654,0.21435717159257592,-0.19791824397784702,-0.3795885354682368,-0.03973067308567071,-0.03522964080364405,0.3473037512512311,0.01972623243482317,0.590407977558822,0.07974540180353785,-0.08420116691569626,-0.4909365166299938,0.017813021339587114,-0.3669068806208044,-0.6402569470140244,-0.03865461706368394,0.06273983598495318,0.16115282398031783,0.7260512103578343,0.15995950697440492,-0.571391672870941,-0.17976590217084745,0.15826777905035147,-0.2382703490899527,0.6019421508050363,0.5290438837825795,-0.06937892499358747,0.8277993452460366,-0.3206592315109038,0.039494324631486916,0.8965365501090043,0.3815246986288659,-0.33471618942126263,0.044895823632351894,0.42771080348689794,0.1547658592530136,-0.5117591210017611,-0.17388157568375737,-0.4822651762803854,-0.32561383328478566,0.8241561748127973,0.2800602101799825,0.2626866800036489,-0.27469875061156107,-0.4132195974852879,0.15909555065151054,0.20338481419966728,-0.2834449102735291,0.43255758575730646,0.3782981688424563,-0.39931118729796944,0.8869281448532949,-0.30289947865082306,0.07242395775650234,-0.23788321632193207,0.5560451807457808,0.8158325941404798
Thal_MGN_R,-0.1086580725672273,0.24406583979824087,-0.01988565814142656,0.04973132187141118,0.2696539878833224,0.13960520429538248,-0.06992158720364172,0.3274606642348924,-0.242522625845273,0.1546509762978784,0.29936094712360317,-0.022900038503197422,0.2838453143519339,0.49659432040131934,-0.013690405488961449,-0.07292563370747296,0.1008269728377418,-0.005975038466008874,-0.0898552978766237,-0.17384724212416444,0.3058252654440612,0.21766214117931,0.3554649098246654,1.0,0.20314989583105297,0.0092416241235652,0.08426513940038095,-0.01181455353413944,0.13373383480233175,-0.045788727105503815,0.29778058972562454,0.12001733160764748,0.08136705212281672,-0.2672822971863746,-0.22321496375856772,-0.07996691810447724,-0.18356361441046762,-0.40758453201676326,0.13770078713555434,-0.060526338542116864,0.1689458611530265,0.3052272131273466,-0.20798702128781008,-0.10977624958184005,0.06855681310699319,0.061074498571642204,0.04243703868513183,0.4095835337930184,-0.024758603549886314,0.09783581146133094,0.32583381316972637,-0.18914553424339658,0.18072810330110214,0.417084935521395,0.012128553969253027,-0.037980087328140275,0.1755839691651605,0.10299485963454667,-0.06883329406368714,0.04733466456610143,0.034749906606111575,-0.39525319136862314,-0.21362401418391588,0.11970180676602211,0.015193916076643554,0.20097079438878176,-0.08509183366567355,-0.11261294747865302,0.06077489963328078,-0.05274719327607378,-0.12474479229972506,0.03532927186152273,0.06798191670633041,-0.34640471011285145,0.3668255494374974,-0.21834515513679265,0.16731517467029788,-0.15281227670677933,0.3082723333903272,0.33270422506380243
Temporal_Mid_R,-0.6577965132848453,0.7477917919454947,0.38754805872360326,-0.5893810064209718,0.5018856028861373,0.020376612355924726,0.6936859867718291,-0.41799106085041815,-0.30830060031330814,0.6998702032405505,0.8261045047151372,-0.09656194820472419,0.6218198608401291,0.465121841941544,-0.522041644392702,-0.32864432356430995,0.7739185516736589,-0.048393721843158426,-0.003756211304514598,0.20905433165958376,-0.15740917929995152,0.5127549367564542,0.21435717159257592,0.20314989583105297,1.0,-0.41019369893241664,-0.48133629773064,-0.05264743744665739,-0.47854482712779023,0.6025013341795649,-0.30831132813038997,0.6573875614384199,-0.6146498314747925,-0.5269617614362566,-0.37057010078579605,-0.15184082087152428,-0.10998133505429643,-0.2915826582722327,-0.5404525423128154,-0.1735363813547851,-0.5111419348340893,0.6943041861658346,0.523047588630751,-0.2538281997352641,0.6944158819246835,0.8347890960799589,-0.5653146312471161,0.6851244979358961,-0.17254768834913178,-0.4017035323171888,0.45399864379864613,-0.7855124525262926,-0.14411458021690632,0.11264372039077225,-0.366060597337574,-0.14781032052932153,-0.42581956753560196,0.5830816541803661,-0.709769649663295,-0.388843220951044,0.18616174966317883,-0.5347072459692476,-0.65104578821839,0.1545787498103615,-0.6013341111141205,0.2785266460255035,-0.5966514352244032,-0.5494453549103162,0.1743790403914311,-0.5164170488680283,-0.4026209182187725,0.8213620016551064,-0.37954511655166834,-0.49729979006811664,0.343692886924619,-0.4216368065929296,0.8021262842276132,-0.34565661000318915,0.3991388864774151,0.44635037049319465
LC_L,0.500977898290286,-0.3445668115918825,0.10936979365116585,0.5124757739734123,-0.455549342012059,0.14918034673404773,-0.0723345281796578,0.4036795953963184,0.17052513747081205,-0.1563578790407204,-0.17219899041426498,-0.03273782018065109,-0.2136049418578318,-0.13710470967968402,0.21077546279025108,0.1719438640226564,-0.23852749458958716,0.28388236376461246,-0.026368432433924997,-0.14387642551296503,0.3954880792659186,-0.030548810224577463,-0.19791824397784702,0.0092416241235652,-0.41019369893241664,1.0,0.48015580430661325,0.14516354557106168,0.5855219853286459,-0.32939523335104703,0.1686779681576943,-0.3974602172882731,0.531549715515803,0.4383648746575641,0.5054862713355603,0.30053663940659725,0.46439951273504293,0.4691427822228911,0.5377120936618446,0.07019290597480068,0.41673392489355043,-0.49736466793353884,-0.5319071925668709,0.5391799357482473,-0.08349340438436238,-0.31355847437848966,0.6412937857960533,-0.40499486925558975,0.09415987843935594,0.47594394597296646,-0.46549497901053427,0.5880493195197124,0.17115431504723408,-0.12909194768008456,0.3523488444146027,0.30807052075069313,0.5272405270219275,-0.5891792693418353,0.3250882204815472,0.5368538774703153,-0.08843092866976116,0.32995333239765734,0.4816775098305321,-0.28284065155186167,0.38216528536194255,0.05024384928287928,0.46606113632399165,0.42792902601823524,0.16451604136225742,0.23900017940239354,0.5051349015600638,-0.4396999987583315,0.2854743873708064,0.4727173314965591,-0.2948605404939855,0.392768453704824,-0.1784362369715619,0.383465900538842,-0.4079166264794545,-0.35057215412698106
Thal_Re_L,0.4951596544894256,-0.599177333322172,0.29480303963317095,0.5710452363833277,-0.6756831996160083,0.036515233322540516,-0.058228374519842536,0.4690871533047752,0.449162703825381,-0.33777006540863164,-0.27071999472274694,0.12521524958666438,-0.03885676268117436,-0.38799719498690616,0.3542336673116682,0.11496622471390844,-0.19658957390563306,0.43329496483491053,0.05839743525941826,-0.2766391478638354,0.5000856201940748,0.02719337665379312,-0.3795885354682368,0.08426513940038095,-0.48133629773064,0.48015580430661325,1.0,0.1882176467333399,0.4915999315984441,-0.5486305718559926,0.5147942985169845,-0.7094792279782154,0.5107356808821321,0.38528446760170926,0.634650440895892,0.40584958846246516,0.5832593811475618,0.6691035512663696,0.6862178415402278,0.27412086868948693,0.19628001961421762,-0.6550794248440907,-0.7211509920164975,0.7272109650429543,-0.07946664502083754,-0.47836868280589206,0.7250211710971778,-0.5670956587085924,0.01855952821561491,0.6639463283872393,-0.5554722221834294,0.701185696034804,0.38253244792736224,-0.3053836133163738,0.2665719771492731,0.4037048284418332,0.4261299382063524,-0.7669817526515166,0.3903811173744698,0.6363806608569818,-0.21290036368513351,0.2834780940502318,0.6692613260385643,-0.3132268084280676,0.08380464482358617,0.1710086675664525,0.5118155806283585,0.7467810003196196,0.1671255530477318,0.4400988582010595,0.7070553892108234,-0.5460597573520198,0.26662390342881764,0.45947694153023744,-0.5430792593539419,0.5894376692921931,-0.33080121532840756,0.64535477228312,-0.6554122781919949,-0.6133856664826405
