,Cingulate_Post_R,Thal_VPL_L,OFClat_R,Heschl_L,Parietal_Sup_R,Cerebellum_3_R,Cerebellum_10_R,Cerebellum_8_R,Red_N_L,Temporal_Inf_L,Angular_L,Thal_VA_L,Paracentral_Lobule_R,Calcarine_R,Thal_MGN_L,ParaHippocampal_R,Postcentral_R,Angular_R,LC_L,Thal_LP_L,Insula_L,Thal_MDm_L,Thal_PuI_R,Putamen_L,Cerebellum_6_R,Thal_Re_L,Thal_MGN_R,Frontal_Mid_2_R,Thal_AV_R,Frontal_Sup_Medial_R,Occipital_Mid_L,Putamen_R,Frontal_Sup_2_R,Cerebellum_7b_R,ACC_pre_R,Precentral_R,Frontal_Inf_Oper_R,Caudate_L,Temporal_Mid_R,Cerebellum_Crus2_L,Hippocampus_L,ACC_sub_L,Paracentral_Lobule_L,Insula_R,Postcentral_L,Thal_Re_R,Temporal_Sup_L,Thal_IL_R,Fusiform_L,Rectus_R,Frontal_Inf_Orb_2_R,Thal_PuA_L,ACC_pre_L,Pallidum_R,Cerebellum_7b_L,Cerebellum_Crus1_L,SN_pc_R,OFCmed_R,Vermis_10,Parietal_Sup_L,Cerebellum_9_L,OFCant_R,Occipital_Mid_R,Rolandic_Oper_L,Frontal_Sup_Medial_L,ACC_sub_R,Thal_MDl_L,Temporal_Pole_Mid_L,VTA_R,Precentral_L,Frontal_Inf_Orb_2_L,Lingual_L,Cuneus_R,Vermis_3,Precuneus_L,Supp_Motor_Area_R,Frontal_Inf_Tri_R,Occipital_Inf_R,Thal_VL_L,VTA_L,Thal_LGN_R,Thal_PuL_L,Olfactory_L,Cerebellum_4_5_R,Vermis_8,Occipital_Sup_R,Calcarine_L,ParaHippocampal_L,Thal_VL_R,Frontal_Mid_2_L
Angular_L,0.24562007264004063,-0.37671476411787425,-0.7568419748651652,-0.23646806119485175,0.8607033589985925,-0.6890854760026488,-0.5840610315628489,0.12154558804433659,-0.022607084834974728,-0.25701344359814104,1.0,-0.4779293179787307,0.7009072645736173,0.687650154556801,-0.13527140495182932,-0.6801120486353154,0.5941678687656884,0.8831745355341043,-0.3134937329581101,-0.5163202653567714,-0.07866435456274824,-0.23722458815071298,-0.008031569864648324,-0.3384474903198907,0.14597416269349517,-0.6440932423388477,0.2758417533642212,-0.37595012787536547,0.17722058950363775,-0.22642365106578546,0.9473515584016509,-0.5287993121159584,-0.6038428608927213,0.12764460051419008,-0.7424834201930334,-0.08391497259691323,0.36440131728086383,-0.4550363069573531,0.44994159878669315,0.0669509651242323,-0.45714042242678093,-0.6945003054528378,0.1394133425312934,0.0015352275949992705,0.5639272720767001,-0.18781701164546322,-0.24629346023458376,-0.27934265720529905,-0.08851717865326557,-0.2550593468417489,-0.3818242577346276,-0.15586423887386083,-0.6523985856643456,-0.46709395602664605,0.6807477063382654,0.42765101570160735,-0.5446927677574013,-0.19099531927384436,0.6237280155673192,0.9273698505033039,0.36809451454592196,-0.5505033159243268,0.8673096765338173,-0.36858405542754125,-0.1306411743889395,-0.7774025238098036,-0.4503337916217732,0.5615293224028676,-0.05256706631820106,-0.046539276818501306,0.4438919573976668,0.5750389123589802,0.8408728705934304,0.6658955035818588,0.7910309500811878,-0.09819005942665053,-0.16565944172963903,0.43070107409371955,-0.2816046492669222,0.734542351794462,0.050027490105705924,0.0624821295739321,-0.5647514051316442,0.2939477064417826,-0.5556335590404804,0.9354237879406105,0.8556960647070295,-0.5336641985034987,0.08540700123984203,-0.47946312080434766
Thal_VA_L,0.3251302485184652,0.6179598784023935,0.5450372658134908,0.6262424695431333,-0.46248472115317735,0.6555661375819151,0.4942223513456341,-0.13602521200869708,0.07806103203881741,0.6344422619967967,-0.4779293179787307,1.0,-0.24791924912641222,-0.46872536409238236,0.3488068020675977,0.7168537910789118,-0.16168435938165424,-0.4959888354948045,0.4556503580964415,0.6297988439760577,0.617545525035826,0.7451093555733074,0.3017812376181185,0.7826027305537782,-0.22337276576656195,0.5625019820653463,-0.23121904511071,0.7635655438353435,0.4409193236009194,0.4156843380567906,-0.4570542928521237,0.7885527174959877,0.618420244104251,-0.2550662722082065,0.6825498560384543,0.3130009031598697,0.11789262873469664,0.6128225817564859,-0.28708594952387134,0.05035209490210897,0.6928609966534556,0.6961405454668631,0.15040415964498588,0.1787875162606377,-0.0381104376766506,0.37428779970451026,0.6608861921555935,0.32162834916486954,0.5545246511926902,0.28126252859349327,0.39407073455552405,0.5837367047656504,0.7210500437338604,0.7878981360770669,-0.3365168428419204,-0.13093793941356385,0.3249095147718052,0.4092860856198526,-0.4163028239105091,-0.5047458554475404,-0.2541804734895929,0.6289230560566267,-0.5149957179971844,0.6727278312180502,0.4989147210164816,0.6781604930341727,0.7256908770859039,-0.47488865326212715,-0.07596017687145956,0.4007898231257915,0.08573918631468856,-0.040942516288948155,-0.4704867014959809,-0.29233995281031605,-0.23182060872174157,0.1722306383369089,0.6382467316926655,-0.25296335424490335,0.5695792993124908,-0.6248035342807189,0.06631214730741324,0.05362546202010904,0.7024283084565297,-0.009578080114100015,0.3293442021070563,-0.5662919060824907,-0.3851864546343048,0.6589618098677782,0.5062448856727317,0.7542255091125621
Paracentral_Lobule_R,0.08551694976524074,-0.3395797093245527,-0.6937303961842868,-0.1752022574922835,0.7409996333795458,-0.44875392405602177,-0.41491961657884946,0.02023757411774943,-0.1421371002548941,0.19286548464668438,0.7009072645736173,-0.24791924912641222,1.0,0.369826591941831,-0.002686150239933137,-0.3253546035326908,0.6585666145607494,0.584288637606017,-0.12909194768008456,-0.39788433442281135,0.036455436070728396,-0.14421853674429555,0.30263036977576874,-0.052698512528014683,0.10761143374316896,-0.3053836133163738,0.417084935521395,-0.2441036846973417,0.30698890197934453,0.18731173018198388,0.7535275944681593,-0.43137977022472584,-0.2522748583226889,0.06032300632129129,-0.4023609692994562,0.15334275277257178,0.06047236846542584,-0.026374876360224783,0.11264372039077225,0.3858759546418337,-0.028181136533458825,-0.44224078524502775,0.5379512705285163,-0.29856932028542293,0.7086251932869718,0.03253375047496639,0.001174896221260429,-0.11820900802185814,0.2619467428370732,0.07217080994697579,-0.47981797274967125,0.2097908451025833,-0.29356836095759353,-0.4115726058210377,0.6721692854784691,0.3390961548914781,-0.34805615753390395,0.04400844035269603,0.30115503835210894,0.8206879363990626,0.21748837602451823,-0.22475655132726322,0.4632982461613069,0.009509000538742799,0.1292127595887851,-0.6206934895482119,-0.32382898160319434,0.40607362854241336,-0.17564860245697045,0.4970367038340026,0.6451301701595656,0.2580488624504778,0.6490047337686751,0.5594540049338,0.8965365501090043,0.3348233265433502,-0.2597747950432515,0.08583467822706818,-0.008237130034644151,0.4601253645714498,-0.27027029461480423,-0.10890163171276217,-0.26153645022443706,0.11136238639048726,-0.2859402423376779,0.6601321569459664,0.5363894007750996,-0.12774166297280745,0.12726446862442134,-0.10131569332822245
Calcarine_R,0.3781812241425708,-0.2468890967811307,-0.3736957525402494,-0.46703695156901365,0.45291604943359765,-0.5056712928731285,-0.4659365489817782,0.4055126115146484,0.37559744926943256,-0.4788005489647,0.687650154556801,-0.46872536409238236,0.369826591941831,1.0,-0.025292038266909848,-0.5848766094506699,0.2914098730973644,0.7483098948934204,-0.3445668115918825,-0.3450263183832717,-0.1965073630683205,-0.26339432824136616,0.22760748872869685,-0.5705062506669469,0.4877078068296328,-0.599177333322172,0.24406583979824087,-0.22618472814394874,0.12164740358532508,-0.3974030479827023,0.5666337219531252,-0.3270010292106099,-0.4189843573630705,0.33098554911957273,-0.5688062177720387,0.141942718154413,0.5369626493819544,-0.41034685052506387,0.7477917919454947,-0.27891581153685124,-0.43033568629493324,-0.5635806549924481,-0.0833207623381921,0.44631454280887006,0.19403285876068574,-0.3918988589875423,-0.4620985152478379,-0.11665239944224588,-0.06259681233375027,-0.23218012521965486,0.03545599162556657,-0.2846133119824868,-0.6567582253104329,-0.4539010685351954,0.5885203592831424,0.2504424691776928,-0.1147661610520441,-0.45493991475570045,0.8549511452090813,0.5541910203044155,0.7284139040267692,-0.6407318714234381,0.7115297580717023,-0.4908721337623148,-0.43614637484988433,-0.5040019012637521,-0.5623573408614294,0.5906698288076999,0.36250322717703914,-0.17819723421693967,0.11306431315506311,0.7326468187659002,0.84641070686966,0.7534499987636868,0.4472561622607068,-0.05386571998781037,0.042127923969144,0.6195571387204881,-0.18271428207481544,0.7413133902339221,0.37179778104389827,0.32824063209062504,-0.530915512524789,0.7135352934852506,-0.3323034926594072,0.6479007829411513,0.7198312639354468,-0.4910343383627596,0.044075546398759026,-0.5893052661461443
Thal_MGN_L,0.2883445895144833,0.44293751339329385,0.15633079830526114,0.2383371811816362,-0.18473706471223583,0.39140754364351976,0.19724145433622714,0.027003370864669807,0.2437969585120011,0.37235003786648246,-0.13527140495182932,0.3488068020675977,-0.002686150239933137,-0.025292038266909848,1.0,0.39860282051093304,-0.11508766322167066,-0.17150511222246093,0.2130970004944416,0.19633015226571543,0.32929223028892524,0.4636611766837428,0.5074904406752294,0.48489111158987586,0.0706636804246453,0.3041007834603953,0.35676485124026924,0.2997381577777473,0.309572885938101,0.21913276502730517,-0.08776981733863094,0.41703333982273844,0.21300337514105852,-0.008181817846688616,0.3013918686264968,-0.03704646677929462,0.10268604708839314,0.48948393150970315,-0.07977464592280217,0.2393397157912784,0.5569507175347099,0.20063075180443232,-0.11121685685340682,0.19563007451264305,-0.0161179660159489,0.20167495557248266,0.3597167064088547,0.3693603929522023,0.3434125905698647,0.15566291328634155,0.2430887538832325,0.4402025832178426,0.3040711523676375,0.3575157780218755,0.013831700097938347,0.11694885077201016,0.4289672883839373,0.14809637621974217,-0.1510858329789854,-0.11357734482742853,-0.0023382412693573563,0.3069614185153516,-0.20859639726012036,0.43003959380375184,0.21938987635776017,0.09239465401989382,0.19278942483253036,-0.14162611775830908,0.24493154273152618,0.2137212758024472,0.27913871715865696,0.2355624691661702,-0.07138038879199393,0.19274639847739758,0.02803311959905436,-0.01455899311442664,0.3003504703559467,-0.10190671368162033,0.48324878565905555,-0.02514706667950855,0.12516047976992106,0.197895508180661,0.22169673948719484,0.13016890080098092,0.19172289964541755,-0.16896355326331003,0.010518786872263465,0.39206636648115406,0.3876438072323477,0.35575494077750397
ParaHippocampal_R,0.016763458795966746,0.5593521932874074,0.6077464431309917,0.5906210114216907,-0.6132569493770139,0.8486718268313145,0.5955022958844142,-0.23859248826163168,0.09480018331736673,0.6796041781517158,-0.6801120486353154,0.7168537910789118,-0.3253546035326908,-0.5848766094506699,0.39860282051093304,1.0,-0.35903148205062124,-0.7560170518268556,0.6191509758274254,0.48967907117130494,0.5115633298673455,0.5515315068019179,0.2930483536418746,0.6806114877639171,-0.3108892895461985,0.7305921096771234,-0.06080504389010167,0.5740126614498,0.17271456035349642,0.44159177722453147,-0.610497342985838,0.7174606591542705,0.5588511952315368,-0.23335846238783117,0.7318086874716178,0.09759332490804593,-0.25311556734093194,0.7422149886502802,-0.5326862411940378,0.18661683361253273,0.8408533923089629,0.8040173879037229,0.1409957516562112,-0.001646747620591691,-0.11447863735965544,0.33174869974648646,0.6535705381887358,0.36050530044879975,0.5777655926996447,0.5657670389269429,0.33385822492545814,0.5561910829838173,0.7855283234392654,0.5487979948453556,-0.39453863549023455,-0.35029096131214804,0.5887563437749329,0.5286839756013603,-0.6097023557262478,-0.6277492143951937,-0.3718527107073912,0.7731653437191094,-0.765302633591105,0.7485246754801952,0.4199633366402589,0.7076992676286946,0.6092389957063952,-0.6046453987646667,0.011316726013150617,0.42812728340141076,0.059821599135301974,-0.32942724665048806,-0.6739264382234976,-0.32603709082425747,-0.3787758936402202,0.137494400351397,0.3365368081415505,-0.5272616761798355,0.5509524888994065,-0.6554509309503309,-0.12957473899028865,-0.09666344604646787,0.76634337298786,-0.14837091602941718,0.46852358172837655,-0.7488846265101984,-0.6439023723120124,0.8875085309299745,0.18944951525395265,0.7715898378885221
Postcentral_R,0.15287098995756943,-0.30090094989922617,-0.5419931127781457,-0.08367585505782103,0.8392979278432127,-0.5183517163874776,-0.40760270812782345,0.017581745143519796,-0.18172721657076973,0.022740454152367116,0.5941678687656884,-0.16168435938165424,0.6585666145607494,0.2914098730973644,-0.11508766322167066,-0.35903148205062124,1.0,0.6591976656756955,-0.28284065155186167,-0.1302699103819976,-0.0002585763797461665,0.080662443750227,0.2169857476175923,-0.12358399154619532,-0.015557195936347419,-0.3132268084280676,0.11970180676602211,-0.008333459963876395,0.1713548813037793,0.24314458179203352,0.5684668838402841,-0.33259801980883086,-0.06738059425288119,0.07012589751054653,-0.3601918050817643,0.41127179891076987,0.21475225240972998,-0.20481320537412412,0.1545787498103615,0.21365014518865622,-0.21114760534612825,-0.4167832240469272,0.6092373471192102,-0.27122127524738854,0.7120777036180337,-0.006699454054411469,-0.10372989036177928,0.0733263947449848,-0.054800604666573424,-0.19452317753466083,-0.37730468441793424,-0.0482745840473096,-0.3047870066610313,-0.1533219310222456,0.3093783752571537,0.2536758118070192,-0.429444379013767,-0.12484278236555318,0.16760485310859605,0.7207407038910991,-0.049488074099034836,-0.3490989907715214,0.5335755502102666,-0.164065049659956,0.19503812215589122,-0.4269199761941809,-0.07553161655721537,0.30247133895115824,-0.2703855517976631,0.22821482968845438,0.342483159195997,0.13721196704075217,0.6160944788450101,0.32848513075199126,0.8241561748127973,0.402637610337871,0.0010177371260508279,0.14761662818749122,-0.09070855945328077,0.35448495057846735,-0.20804421917048438,-0.15877096436895938,-0.34811803706970945,0.03346496543736653,-0.2376403769801914,0.6923873294152735,0.527286323880761,-0.3028484849427653,0.24315550787760293,-0.06888533801959741
Angular_R,0.3446215874642967,-0.36840992605751843,-0.6111523985772204,-0.43510822646587577,0.8255747972835211,-0.7582328095577839,-0.644583299259376,0.3589056475424034,0.002101918181820654,-0.44138352533462394,0.8831745355341043,-0.4959888354948045,0.584288637606017,0.7483098948934204,-0.17150511222246093,-0.7560170518268556,0.6591976656756955,1.0,-0.49736466793353884,-0.4622428565650247,-0.29246391630013174,-0.23445743887827544,0.027103276404089188,-0.43946032474776126,0.333388788425051,-0.6550794248440907,0.3052272131273466,-0.31944140665993015,0.25359448322451855,-0.32013234308691946,0.7596300323713135,-0.49579616236158025,-0.5028593176292564,0.3277073283908017,-0.7425435546810673,0.0886849896810433,0.5505372350386141,-0.6222533687636912,0.6943041861658346,-0.04051838352766494,-0.5917231297932972,-0.7248559266450348,0.10788331837128039,0.1903773434039078,0.3778471749015836,-0.18697703125851653,-0.5031477854826819,-0.2055912494649791,-0.24781236029666234,-0.4483962869562116,-0.15820661563871544,-0.23289942160127475,-0.7467076477348504,-0.35452976421781085,0.592260193268297,0.41420578646817435,-0.5104941235282328,-0.5033060104532526,0.7398075961318191,0.8526900307068852,0.4710273030082105,-0.7367407839689881,0.8888446986262296,-0.5312283287096717,-0.2809504381538098,-0.7310770679130961,-0.4515986126815199,0.6765954114611877,0.010173657754354292,-0.21612033481231996,0.2440538720864753,0.6264413288718128,0.8904816511722904,0.6869767649122771,0.7260512103578343,-0.008457939781369508,-0.04241618077939086,0.6011526987194021,-0.36292241801509223,0.7512483256697621,0.1846474353547474,0.25726737166439956,-0.6544091060845499,0.43024789823740633,-0.48146530370246077,0.933412297728785,0.8886548657678086,-0.6809757341862549,0.1648665928880366,-0.6114571442324775
LC_L,-0.030548810224577463,0.28388236376461246,0.31970204272853303,0.4383648746575641,-0.3141427932144522,0.5088515557827981,0.32995333239765734,-0.28565795523133214,-0.010897220449821268,0.531549715515803,-0.3134937329581101,0.4556503580964415,-0.12909194768008456,-0.3445668115918825,0.2130970004944416,0.6191509758274254,-0.28284065155186167,-0.49736466793353884,1.0,0.27441068653314366,0.4225409045021518,0.30053663940659725,0.12983244370534508,0.47594394597296646,-0.3220531901751526,0.48015580430661325,0.0092416241235652,0.312239923460779,0.10895304783679582,0.21077546279025108,-0.23228237992156683,0.46439951273504293,0.17052513747081205,-0.26101444167471366,0.38355549614515255,-0.11534702196368893,-0.23852749458958716,0.5124757739734123,-0.41019369893241664,0.12012288365990516,0.5636084156712088,0.5717845506629298,0.09415987843935594,-0.08349340438436238,0.06580453795123756,0.1686779681576943,0.500977898290286,0.14516354557106168,0.48149870015891594,0.5855219853286459,0.1074145732449468,0.3954880792659186,0.4816775098305321,0.29116613339141856,-0.13710470967968402,-0.338238710558808,0.3221294281404051,0.6556829722594767,-0.41893996307924125,-0.2948605404939855,-0.22698998070411433,0.5629346518876012,-0.3974602172882731,0.5377120936618446,0.23900017940239354,0.4691427822228911,0.383465900538842,-0.4281456038527444,-0.08843092866976116,0.2854743873708064,0.13554946226240852,-0.21181441913050536,-0.4362926357647053,-0.1818397639162251,-0.19791824397784702,-0.03273782018065109,0.1267960293755007,-0.31355847437848966,0.3421727495600552,-0.39487746120098327,-0.16458051596011317,-0.2136049418578318,0.6035666079871407,-0.1563578790407204,0.30807052075069313,-0.455549342012059,-0.38553649870696205,0.6412937857960533,0.05024384928287928,0.47585292379738836
Thal_LP_L,0.06396443307584788,0.3523471142804872,0.5569791766671859,0.42395212444155167,-0.4200283962494105,0.47608745792912827,0.4970916029721569,-0.05497524672109807,0.09278383313542142,0.3359857239185465,-0.5163202653567714,0.6297988439760577,-0.39788433442281135,-0.3450263183832717,0.19633015226571543,0.48967907117130494,-0.1302699103819976,-0.4622428565650247,0.27441068653314366,1.0,0.3191769518952055,0.5373456392130319,0.22522088942870405,0.378455746834563,-0.10343526729723011,0.3679559643719255,-0.3915565797045988,0.5757184046206116,0.012530085943951594,0.2745286319825227,-0.5197755262951179,0.5324616092116825,0.5421623180521472,-0.2429856456923334,0.5513959348261083,0.3456831279153937,-0.02208409639982368,0.3805990780446316,-0.2314701531617941,-0.16135966291626208,0.37237264062221037,0.5104999200586995,0.07676180753566816,0.05519575366166915,-0.08376744763572491,0.06755578779188835,0.3467380269972572,0.33710631789312284,0.20242478393365984,0.09001645056089166,0.2467596638647494,0.14117647688195903,0.5119388271480055,0.5619246846997387,-0.4658004588225081,-0.1660181536900242,0.22862174316595843,0.22110263713730313,-0.38008906875525555,-0.5227655325246929,-0.22657940879445593,0.38169184325955213,-0.38095117454729394,0.31935092777897045,0.27829841558898605,0.6329467385640347,0.5591353480423007,-0.4781525343466225,0.008496716390082098,0.19265231079603043,-0.29589246429425253,-0.18236821473763293,-0.3916440133862796,-0.3802584767209461,-0.35207576448801403,0.15058057696396027,0.46332908780916254,-0.08910534848850102,0.3838465968986994,-0.586114509274697,0.03648300603824884,-0.13045708678985443,0.3989296469422911,0.010301346869024144,0.3370701987385352,-0.5232907490722857,-0.3881153866824352,0.3563433658665285,0.24437798793705526,0.4832536184353511
Insula_L,0.29036707458667604,0.4977190630457463,0.13795364780717131,0.734439020496686,-0.1431026010521031,0.5361588087357386,0.41909680274451067,-0.4400116535707257,0.20093743276794113,0.6513296639230071,-0.07866435456274824,0.617545525035826,0.036455436070728396,-0.1965073630683205,0.32929223028892524,0.5115633298673455,-0.0002585763797461665,-0.29246391630013174,0.4225409045021518,0.3191769518952055,1.0,0.5623139607709443,0.27906503497098145,0.634125609037622,-0.41021571709950505,0.3017804442091232,-0.15864008887505093,0.4874449695398128,0.24922998575889252,0.5099549346353974,-0.012649675719851214,0.5614180900943908,0.39710099077870054,-0.40248155491844334,0.5375837560656015,0.11095836716813909,-0.016570545334248225,0.697131345551708,-0.4291268981814796,0.15055944485179193,0.7247688856287218,0.46506817177344745,0.23234268421451745,0.012182957026990685,0.21556147852477964,0.14487972761232212,0.8842884428651764,0.186319069229267,0.6685423699733379,0.49360675311824653,-0.01461118321610877,0.481817088489002,0.6520655759885728,0.3856597271067252,-0.11184190595131303,-0.19381605607203398,0.32964777072478646,0.6520042752159284,-0.29943499238559806,-0.19434578432955044,-0.17594117352956068,0.6634254124954798,-0.30261037874526026,0.7230739967940439,0.5942731329633266,0.3189501169472471,0.4023836921521486,-0.49726792706885925,0.06886627506202501,0.5237596239634864,0.5359212268533187,0.051174980451836244,-0.22811967470288877,-0.09361314000284504,0.08217722873004675,0.14524182455119491,0.39088557054515294,-0.4331543322456131,0.6131417959612404,-0.3737817756833177,-0.009101471835333223,-0.052850482855219594,0.6294547646482161,-0.01658936736986202,-0.020164864324871915,-0.26227782604560607,-0.19752858773437448,0.65208549824522,0.36283033889223104,0.7307590973688549
Thal_MDm_L,0.4166950875607097,0.6341861154173519,0.3744248445775599,0.6012503985640342,-0.18519983860884745,0.41906638171224675,0.3076486002138661,-0.09165945988656174,0.0514730777760923,0.41564932463586507,-0.23722458815071298,0.7451093555733074,-0.14421853674429555,-0.26339432824136616,0.4636611766837428,0.5515315068019179,0.080662443750227,-0.23445743887827544,0.30053663940659725,0.5373456392130319,0.5623139607709443,1.0,0.31319474731127483,0.6626291986874792,-0.26547609489340424,0.40584958846246516,-0.07996691810447724,0.6905549841818331,0.3993791451942257,0.37567769759406267,-0.20399173464107553,0.7467328714514871,0.4449906781398771,-0.1967856167524909,0.4450210409185988,0.26248891652047696,0.2577353650149918,0.5021432254951812,-0.15184082087152428,0.026960129431047617,0.5215395371889456,0.4933527697231747,0.14110173983518248,0.182010147302787,0.18247332860131973,0.24005746733693348,0.4980607691624696,0.4690749339322035,0.3051526245942108,0.15697664799024516,0.2931038656944202,0.4689118671980462,0.5257454592649531,0.7077002850572428,-0.2939456311697413,-0.03534044443728168,0.156378129029674,0.29445852526317,-0.3390245575058358,-0.2325479653470517,-0.27821380936701895,0.4202014991527801,-0.23105271274962358,0.5011852748793278,0.5099329941976908,0.45070577026904984,0.767293474198053,-0.38733467058508825,-0.06808253717816885,0.29201541240724377,0.09963784226639355,0.08560984218721791,-0.2061633645129885,-0.09275043812505118,0.017813021339587114,0.0891304715168578,0.720684502334814,-0.15619828143446896,0.615043035225017,-0.40235825298831185,0.04545652811610108,0.04853436976807989,0.36587216340754375,0.05609070881768097,0.24330159003455826,-0.25259649045387267,-0.048989832939884216,0.4195181637917151,0.6826802860076909,0.6133354982436146
Thal_PuI_R,0.4035408624738186,0.27358503042153837,0.00632691672107194,0.045174828286411915,0.01945663246488629,0.1288425366454662,-0.02547211692494915,0.22091287665006798,0.25532851548312874,0.35548539781314537,-0.008031569864648324,0.3017812376181185,0.30263036977576874,0.22760748872869685,0.5074904406752294,0.2930483536418746,0.2169857476175923,0.027103276404089188,0.12983244370534508,0.22522088942870405,0.27906503497098145,0.31319474731127483,1.0,0.26227592609635625,0.25668296429186754,0.15843709179314472,0.23998773173512916,0.3195044755559821,0.3788987874241088,0.34471733265399823,0.019889146451581102,0.2724031855952238,0.2555737121652257,0.1891335319166804,0.17641777373407086,0.34012257605597995,0.22096112450681143,0.43109258732472444,0.08576160256400797,0.2931651546908836,0.45350190244134964,0.09220235731030492,0.30749259927368205,0.1151992078023162,0.23608726351887682,0.006284720624573241,0.2306845807863053,0.4766496350314123,0.46287300159112527,0.19512706332918092,0.13909198909459206,0.5307699396062299,0.15200174755183135,0.1440406582711508,0.3049911060255933,0.20839774751474432,0.28881951988486154,0.03238581156421091,0.10625520874614476,0.04274661237512478,0.1925484762543093,0.09186221164369099,-0.0837107399597791,0.35423381228509954,0.1512968869926692,0.06980805776108151,-0.0011157333601838162,0.05757716645516421,0.11892689112726933,0.4411052425962743,0.365124683113354,0.2559212727399425,0.223890326179265,0.3966020422261,0.2845000742924308,0.3655616069214944,0.31082338290653544,0.05239418871282004,0.5112492634804775,0.10336049606355811,0.13456445831184305,0.14117189567451285,0.1407534049781017,0.3292855525179656,0.15898327551749775,-0.034661553490177854,0.0638974438532073,0.3150708689800688,0.42266374883332436,0.3001382722421952
Putamen_L,0.2864501388968234,0.6592057836630223,0.29389640459994903,0.6030879992895026,-0.3009970574686072,0.532062164766583,0.2706683348115842,-0.23112529139944,-0.168401555669871,0.7340655890313216,-0.3384474903198907,0.7826027305537782,-0.052698512528014683,-0.5705062506669469,0.48489111158987586,0.6806114877639171,-0.12358399154619532,-0.43946032474776126,0.47594394597296646,0.378455746834563,0.634125609037622,0.6626291986874792,0.26227592609635625,1.0,-0.34634492464553374,0.6639463283872393,0.09783581146133094,0.5949594154615228,0.5328899795296667,0.4811455541861097,-0.27445253272179054,0.7084075946650492,0.4344653045217834,-0.23129473946776646,0.5943649940225513,0.03344910581130476,0.030402041204513085,0.6866053944558316,-0.4017035323171888,0.3489399569626059,0.7535162323425126,0.63601168284528,0.11861784155054388,0.003491112970569468,-0.012324149105373033,0.4633766204237479,0.7384967736224038,0.2950456788377195,0.5250485284250542,0.34741007275813796,0.2784177587606345,0.7687129658343447,0.700422213103367,0.7596057267406193,-0.1875189213452829,-0.14597336960582655,0.2527102095835809,0.5038670534211555,-0.5408158487344257,-0.30723922367331197,-0.3935329233499189,0.6581417417007055,-0.48934358595863187,0.822385110426185,0.6068448849635337,0.4703670484490195,0.6612263021301266,-0.44307280341829136,-0.2865550956945387,0.41690724447853844,0.4040139740936671,-0.07336224649467264,-0.4296193857596469,-0.20893908041579162,-0.06937892499358747,0.08038932587246421,0.45029186114208086,-0.3857465635762123,0.6323070321216341,-0.5221806657615159,-0.11778640561841787,0.13245975779507035,0.683375543074092,-0.23514195747071226,0.2801072559130074,-0.4345628473792729,-0.26077612469249595,0.708297019719015,0.5937976248498119,0.746828674972862
Cerebellum_6_R,0.11282891793654654,-0.07847044858826739,-0.038275089644232686,-0.5004558190282943,0.043852086337935615,-0.3059825119607276,-0.27949671390713104,0.7682071659620908,0.43913267244211784,-0.3548663901051507,0.14597416269349517,-0.22337276576656195,0.10761143374316896,0.4877078068296328,0.0706636804246453,-0.3108892895461985,-0.015557195936347419,0.333388788425051,-0.3220531901751526,-0.10343526729723011,-0.41021571709950505,-0.26547609489340424,0.25668296429186754,-0.34634492464553374,1.0,-0.4181799172806298,0.045028261480981525,-0.1783133813544169,0.1049133527817147,-0.3748662231550375,0.09049779167450593,-0.13043098856096763,-0.14696865282358598,0.6952935066554664,-0.3129184325984856,0.22651972615323082,0.345578195691622,-0.30326838531919825,0.6672147738891095,-0.05778424016523109,-0.33339665308283695,-0.4146980021569872,-0.05466117325443332,0.4027246283510476,-0.14177216936075276,-0.40028197220812733,-0.5288189204793816,0.23225733622324957,-0.11435600819728775,-0.43601431743732977,0.26444093227898513,-0.08852502799301448,-0.4270148844637768,-0.17674848813350727,0.4120629406736606,0.5119553945672045,-0.020863164029169712,-0.5489688585776287,0.6250975441735739,0.12652102092911804,0.6834095997394444,-0.5199782407049001,0.3718880404315813,-0.4299469446936967,-0.5441188220468112,-0.18744748150948753,-0.5386124200428685,0.4552018567855142,0.22313812616507922,-0.2123158071583466,-0.21248829803564992,0.4250384814756391,0.47715658433085273,0.35635965498217936,0.06643568321143485,-0.03507073105603483,-0.048773784866481144,0.6231896800493706,-0.038156073547551864,0.44934350272119106,0.29892732863523686,0.47307937982799353,-0.44093203209434373,0.492923299770809,0.17722082880778062,0.2210370679851919,0.25202383255326105,-0.3681758756661532,0.10532187239645777,-0.5082496237988002
