,Olfactory_L,Cingulate_Mid_R,Cerebellum_9_L,Thal_AV_R,Thal_IL_L,Cerebellum_6_L,ACC_sub_L,Cerebellum_10_R,OFClat_R,Temporal_Mid_L,Parietal_Sup_L,Cerebellum_8_R,Thal_LP_L,Thal_MGN_L,ACC_pre_R,Supp_Motor_Area_L,Thal_Re_R,Cuneus_R,Thal_VA_L,Thal_MDm_L,Angular_L,SN_pr_R,N_Acc_L,Precentral_R,Vermis_3,SupraMarginal_L,Frontal_Inf_Tri_R,Occipital_Sup_L,Putamen_R,Temporal_Mid_R,OFCmed_L,Thal_AV_L,Frontal_Mid_2_R,Red_N_R,Cingulate_Post_L,Thal_LGN_R,Rectus_L,Precentral_L,Thal_LGN_L,Temporal_Inf_L,Thal_PuL_L,Insula_L,Hippocampus_R,OFClat_L,Temporal_Sup_L,Occipital_Mid_R,Thal_MDl_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Occipital_Mid_L,Lingual_L,Thal_MDl_L,Amygdala_L,Cuneus_L,SN_pc_L,SN_pc_R,Red_N_L,Fusiform_L,OFCant_L,Temporal_Inf_R,Vermis_7,Frontal_Sup_2_L,Cerebellum_Crus2_R,Parietal_Inf_R,Cerebellum_Crus2_L,OFCpost_L,Occipital_Inf_R,Thal_PuL_R,Thal_IL_R,Thal_VL_R,Thal_PuM_R,Caudate_R,OFCmed_R,Cerebellum_9_R,Paracentral_Lobule_L
Thal_LP_L,0.3989296469422911,0.1606903794637701,-0.22657940879445593,0.012530085943951594,-0.10000744446089388,-0.19988083656182123,0.5104999200586995,0.4970916029721569,0.5569791766671859,-0.1217247252221863,-0.5227655325246929,-0.05497524672109807,1.0,0.19633015226571543,0.5513959348261083,0.10632694343388875,0.06755578779188835,-0.3916440133862796,0.6297988439760577,0.5373456392130319,-0.5163202653567714,-0.23317023542300688,-0.20160859294245195,0.3456831279153937,-0.3802584767209461,-0.22741078282345117,0.46332908780916254,-0.356425316809857,0.5324616092116825,-0.2314701531617941,0.037906484372591635,-0.06643035429132481,0.5757184046206116,0.17769552751806517,0.21867271895249396,0.03648300603824884,0.048731706102585835,0.19265231079603043,0.16635716849404422,0.3359857239185465,-0.13045708678985443,0.3191769518952055,0.4893159903203853,0.30774316124891854,0.3467380269972572,-0.38095117454729394,0.07141647126811487,0.24788909168649645,-0.29589246429425253,-0.5197755262951179,-0.18236821473763293,0.5591353480423007,0.4174448694606807,-0.5304040059348453,-0.5431071381903299,0.22862174316595843,0.09278383313542142,0.20242478393365984,0.44068396863610937,-0.04547375655148744,0.25540259755286376,0.24694144713372712,-0.2790572563533482,-0.462798188950627,-0.16135966291626208,-0.03612480659107952,-0.08910534848850102,0.09777270486304675,0.33710631789312284,0.24437798793705526,0.20337716971168315,0.5728319635873487,0.22110263713730313,-0.15467595924162458,0.07676180753566816
Thal_MGN_L,0.22169673948719484,0.18570489637490203,-0.0023382412693573563,0.309572885938101,0.17099440637385283,-0.04745833822081332,0.20063075180443232,0.19724145433622714,0.15633079830526114,0.1889816921407644,-0.11357734482742853,0.027003370864669807,0.19633015226571543,1.0,0.3013918686264968,-0.017096427766795232,0.20167495557248266,-0.07138038879199393,0.3488068020675977,0.4636611766837428,-0.13527140495182932,0.24136475092779852,0.14992566081911937,-0.03704646677929462,0.19274639847739758,0.09332791409580977,0.3003504703559467,-0.21991040893720212,0.41703333982273844,-0.07977464592280217,-0.009202329802913403,0.06928687672695745,0.2997381577777473,0.2128198679939027,0.4065488131974232,0.12516047976992106,0.04922884034401907,0.2137212758024472,0.5160873478709808,0.37235003786648246,0.197895508180661,0.32929223028892524,0.3258373925058816,0.3177536602713722,0.3597167064088547,-0.20859639726012036,0.0506092624338555,0.09068298751361328,0.27913871715865696,-0.08776981733863094,0.2355624691661702,0.19278942483253036,0.16081914423081337,-0.05214256356871711,0.002365879016625917,0.4289672883839373,0.2437969585120011,0.3434125905698647,0.2513496138429986,-0.047577663408192014,0.30925081134519283,0.22896068992780821,0.09343985069780697,-0.1513583717031159,0.2393397157912784,0.1941225802396924,-0.10190671368162033,0.45318542470645146,0.3693603929522023,0.3876438072323477,0.5129451355891625,0.5010990255167147,0.14809637621974217,-0.08602593440230268,-0.11121685685340682
ACC_pre_R,0.7739446788251779,0.19494318134408992,-0.35335965198167607,0.10261685268605734,-0.4222956724418755,-0.38138828117745754,0.7446750443041273,0.6435657571398729,0.6824220621626033,-0.15542399917446081,-0.7260018993371463,-0.32810272473583374,0.5513959348261083,0.3013918686264968,1.0,0.22273443184492628,0.28636941238746283,-0.6673236457425548,0.6825498560384543,0.4450210409185988,-0.7424834201930334,-0.20264774609290276,0.10530889887765552,0.2718516004556715,-0.5310384199106742,-0.3453058531710373,0.37552434006793683,-0.7913425991577768,0.6880572177611416,-0.5444433746696041,0.3697261822437128,-0.2900766090052089,0.6551853299298728,0.038102309113067,0.2699620160290372,-0.10551606310804067,0.38586711065921087,0.44076206963837933,0.1777572534849961,0.530536752491859,-0.005949016244435118,0.5375837560656015,0.774732172246715,0.7683330975400171,0.6327939281688405,-0.8222430939491393,-0.18643599946173062,0.2761487232944883,-0.003792479049683529,-0.6923898792924261,-0.42529824875742095,0.49980672008037913,0.7470576294209792,-0.687191790291126,-0.7202753709398092,0.6128902427978719,0.09552105300320611,0.41016219116080854,0.8108103355291669,-0.15435823858779438,0.5153155055224481,0.6447683073080882,-0.34066056510937726,-0.6514193356540477,0.08510753115697291,0.21817310065492385,-0.5587054443737394,0.3376182344879178,0.2698897127253348,0.12641554612521014,0.12163141248261819,0.8441214058683515,0.42323899242218566,-0.30545128100094965,0.037837276963042225
Supp_Motor_Area_L,0.22386982672001907,0.4229318718560602,-0.16040574368860094,0.144096160574233,-0.06118202663147596,-0.11506268499349505,0.11811026067373748,0.10936874664803861,-0.12803379557887282,0.37557858865757765,0.1953466270012993,-0.28775284464786005,0.10632694343388875,-0.017096427766795232,0.22273443184492628,1.0,0.0942553852326806,0.035311699337659055,0.20029026132609487,0.1311687043300472,0.11382690327694939,-0.14097305888627465,0.38831885155832185,0.5211956941530974,-0.05492787635025498,0.4463632999564673,0.00317850577082769,-0.02818877158065337,0.052037006530598444,-0.32864432356430995,0.4163599840544964,0.06348682425306824,0.30072914191528144,-0.29282194852149673,0.19836879255791529,-0.388762994337355,0.4814329342692222,0.8743263296488138,0.25240292652562274,0.36689105699914687,-0.3131094245684928,0.3937747571206505,0.010305473074013643,0.3485258224248602,0.42313953667230364,-0.13731764346980926,0.05794788740849553,0.5372358925031921,0.4150097183761057,0.19415312695613995,-0.2098134575506142,0.09519692615886202,0.34276441472454205,0.0874141632827959,-0.12924517212155293,0.01142905025719219,-0.09271450638424965,0.37602579302957845,0.28909599891081583,-0.16884332618351847,0.3298440738328565,0.7047855421377488,0.0012072196691441514,0.12654219271274408,0.3165117875030187,0.19275318297109836,-0.30185471856598783,0.05158133553277931,-0.0022207195472556266,0.04557907817120826,0.0909481748100189,0.1583608536435429,0.4035268093773791,-0.1877008139051979,0.6405889027494562
Thal_Re_R,0.32702174724209687,0.2071527816692597,-0.31153011532781155,0.34167497880316094,-0.056671780494248994,-0.31765267807766295,0.34841294024437336,0.13810780285740276,0.05050327670251965,-0.009919184602142772,-0.09739131957934404,-0.22097725954864883,0.06755578779188835,0.20167495557248266,0.28636941238746283,0.0942553852326806,1.0,-0.2717287668263504,0.37428779970451026,0.24005746733693348,-0.18781701164546322,-0.24208562985961654,0.02172987301683852,-0.0276823434468318,-0.05769144301466271,-0.006311750412363931,0.1502265285837619,-0.29450483501322716,0.1542447333039255,-0.30831132813038997,0.19609254353746167,-0.4130676710783016,0.24512273308085075,-0.21282018659806867,0.13953808726589473,-0.17395038600649973,0.11903472431554556,0.23567687775307736,0.05134083234683881,0.3759151583694159,0.02171986530430599,0.14487972761232212,0.23419843406629443,0.41532894040149526,0.3209776130304132,-0.3550436174965485,-0.37070137499922984,0.17217495763468807,0.20154398178580862,-0.18102886931754747,-0.15448512373511053,0.44083925493033327,0.3469671726845025,-0.17365055374675534,-0.17859383144007682,0.16401873962365052,-0.2526507260801136,0.20961926496373043,0.2568464627603124,-0.28354835435323056,0.3819699658499829,0.31646384548410467,-0.0546635134693124,-0.08513506622066784,0.21161761281204905,0.23508484009230898,-0.3486392366998798,0.3740959886284876,-0.002384818037726736,0.21326823914799173,-0.005896735274368945,0.22498605761933607,0.17188223463883479,-0.26227130634384993,0.0085984075474694
Cuneus_R,-0.6347731590214926,0.2618121146072241,0.5768524790551481,0.21596357776063774,0.5313318947099464,0.5814668719602124,-0.7047407664735643,-0.6422636783745304,-0.6234249229662371,0.49859154614919116,0.8185937228433654,0.406502096583278,-0.3916440133862796,-0.07138038879199393,-0.6673236457425548,0.035311699337659055,-0.2717287668263504,1.0,-0.4704867014959809,-0.2061633645129885,0.8408728705934304,0.45590684261734926,0.1373244494062463,0.184857587149618,0.7619033382539091,0.5871744170603147,-0.0609260537989401,0.7737748096488817,-0.4659074884011909,0.6748194074927856,-0.2797069422368149,0.6174203700905961,-0.27899140518266485,0.10323750236280176,0.15375962925927789,0.16743251359673753,-0.3418868724339797,-0.06087669112054298,0.16374553330037317,-0.34719782359853557,0.262388088739705,-0.22811967470288877,-0.6688433869053924,-0.6744352988553052,-0.4454266451841156,0.840778003930154,0.38361057540156174,0.15558989176323088,0.2697322870727089,0.7714612503193563,0.6526697702426472,-0.524024478925556,-0.7250328180690505,0.8710680791615069,0.7291275882151451,-0.38531306852297975,0.16003722703406578,-0.1050217149079648,-0.7564960134615027,0.3078370435275742,-0.3621943099382152,-0.38451942503761893,0.4707411408276702,0.845052550106137,-0.022512630518514144,-0.11101896581968881,0.6026971561099744,-0.039855316348432944,-0.05237879462441932,0.21672244494662452,0.3069814318644028,-0.5239909593163887,-0.4374818056805402,0.4789277329033123,0.15152015890623072
Thal_VA_L,0.7024283084565297,0.29027368275296317,-0.2541804734895929,0.4409193236009194,0.007245639418749783,-0.13396381362935078,0.6961405454668631,0.4942223513456341,0.5450372658134908,0.11233333286383622,-0.5047458554475404,-0.13602521200869708,0.6297988439760577,0.3488068020675977,0.6825498560384543,0.20029026132609487,0.37428779970451026,-0.4704867014959809,1.0,0.7451093555733074,-0.4779293179787307,-0.20909488314404376,-0.1331950227063033,0.3130009031598697,-0.29233995281031605,-0.012014592947460982,0.6382467316926655,-0.45737322319677004,0.7885527174959877,-0.28708594952387134,0.18598635081346102,-0.11939250670502347,0.7635655438353435,0.17271621882392735,0.42910998902370584,0.06631214730741324,0.18917731152681513,0.4007898231257915,0.4070598582628093,0.6344422619967967,0.05362546202010904,0.617545525035826,0.6902630616194516,0.5411274665593307,0.6608861921555935,-0.5149957179971844,-0.12003950354324375,0.3418494492738432,0.08573918631468856,-0.4570542928521237,-0.040942516288948155,0.7256908770859039,0.6031037836697836,-0.5099926599386423,-0.603247292788069,0.3249095147718052,0.07806103203881741,0.5545246511926902,0.5992302915038726,-0.060978334242975385,0.4733825725435263,0.4256834385277419,-0.21357885224688192,-0.5043717746131219,0.05035209490210897,0.32472265054361843,-0.25296335424490335,0.4565978149120224,0.32162834916486954,0.5062448856727317,0.3759016452076728,0.7505534158874981,0.4092860856198526,-0.10480707678169295,0.15040415964498588
Thal_MDm_L,0.36587216340754375,0.4998858826915723,-0.27821380936701895,0.3993791451942257,0.3125069190746935,-0.2225372395983394,0.4933527697231747,0.3076486002138661,0.3744248445775599,0.10119318154330413,-0.2325479653470517,-0.09165945988656174,0.5373456392130319,0.4636611766837428,0.4450210409185988,0.1311687043300472,0.24005746733693348,-0.2061633645129885,0.7451093555733074,1.0,-0.23722458815071298,-0.11217839346705545,-0.14356772557708714,0.26248891652047696,-0.09275043812505118,0.14281563805023814,0.720684502334814,-0.13572978658004314,0.7467328714514871,-0.15184082087152428,0.1182452111441268,-0.06382455071670957,0.6905549841818331,0.1528372777424175,0.6143993666820028,0.04545652811610108,0.13896447998492767,0.29201541240724377,0.4591417130308237,0.41564932463586507,0.04853436976807989,0.5623139607709443,0.5041915902676889,0.3350026665801901,0.4980607691624696,-0.23105271274962358,0.10480865029855152,0.4716230030424627,0.09963784226639355,-0.20399173464107553,0.08560984218721791,0.767293474198053,0.40531524723073475,-0.19208267452506617,-0.34379896542915356,0.156378129029674,0.0514730777760923,0.3051526245942108,0.4092742083289472,-0.1234703477607102,0.2758713701856963,0.3741028786129198,-0.04680119807969581,-0.23226724507261506,0.026960129431047617,0.2662204721908496,-0.15619828143446896,0.3733862174760241,0.4690749339322035,0.6826802860076909,0.5052497323006803,0.6577751266903753,0.29445852526317,-0.22593200780649783,0.14110173983518248
Angular_L,-0.5647514051316442,0.19603614373939016,0.36809451454592196,0.17722058950363775,0.5846401291690674,0.49169023667603934,-0.6945003054528378,-0.5840610315628489,-0.7568419748651652,0.5877343944708256,0.9273698505033039,0.12154558804433659,-0.5163202653567714,-0.13527140495182932,-0.7424834201930334,0.11382690327694939,-0.18781701164546322,0.8408728705934304,-0.4779293179787307,-0.23722458815071298,1.0,0.25978990811119174,0.12090967459339055,-0.08391497259691323,0.6658955035818588,0.7699114707834631,-0.16565944172963903,0.8910768041717412,-0.5287993121159584,0.44994159878669315,-0.1453933865269849,0.36713460598588893,-0.37595012787536547,0.014680560978393618,0.10912320802670525,0.050027490105705924,-0.13252534147281186,-0.046539276818501306,0.11552909748563156,-0.25701344359814104,0.0624821295739321,-0.07866435456274824,-0.7517226730081795,-0.5485628091655081,-0.24629346023458376,0.8673096765338173,0.16997559322863812,0.18219221512060063,0.4438919573976668,0.9473515584016509,0.5750389123589802,-0.4503337916217732,-0.5792483380370663,0.9444073113174166,0.7589569265624269,-0.5446927677574013,-0.022607084834974728,-0.08851717865326557,-0.6910936570118922,0.08964484346916085,-0.33473889712162375,-0.26363015849918353,0.33968572855522366,0.8657561363253302,0.0669509651242323,0.0862487323510911,0.43070107409371955,-0.15455550965823747,-0.27934265720529905,0.08540700123984203,0.08772825009207785,-0.6710940104329698,-0.19099531927384436,0.2680085839311687,0.1394133425312934
SN_pr_R,-0.3312760735952701,0.016964102226464516,0.6591040183222269,0.19036499153555034,0.3218696553765169,0.599779831636305,-0.378809877002856,-0.2019728511304464,-0.08931751822148788,0.2766303362477124,0.13776756081407845,0.4805056661883625,-0.23317023542300688,0.24136475092779852,-0.20264774609290276,-0.14097305888627465,-0.24208562985961654,0.45590684261734926,-0.20909488314404376,-0.11217839346705545,0.25978990811119174,1.0,0.32974060423075896,0.09056476236500852,0.6169705001137855,0.20937680827538058,0.09968299344215649,0.12348420202480716,-0.05153759813365772,0.5362126979285362,-0.18396657481579978,0.5597899948095618,-0.09515681964289718,0.5587017006915631,0.2398859785433419,0.4620805678787542,-0.1602174345535823,-0.029428814949697825,0.3024802048534423,-0.3024426162400358,0.466889879552292,-0.06993165289641769,-0.08308330616478399,-0.39136168588038356,-0.2052904000490344,0.2694021371391754,0.4462939443446445,-0.035899594110221304,0.09763733705270515,0.21505833767607757,0.6285194185291507,-0.3884517244781894,-0.4272761342284325,0.28750714738913524,0.43753138509178013,0.2573412694070634,0.6986224164203998,0.1246197545061171,-0.38710468419466815,0.5558880971846446,-0.2570737180375095,-0.24277653172277058,0.37747606824059915,0.19330974181676314,0.001914111847808543,-0.08930866140058216,0.38036435554373715,0.16136504050438769,0.17809406675921607,0.1577970868269782,0.41865739731907214,-0.10489234765457327,-0.424719079402782,0.5959860028889112,-0.10827864164708031
N_Acc_L,0.10279770731930638,0.0060556997072791965,0.1748603738794993,-0.13215558673539998,-0.07579785226132678,0.12327143644269208,-0.049735011127445904,0.14442793916850905,-0.15719842868557668,0.3875792114429053,0.11355197541441824,-0.17961325889298488,-0.20160859294245195,0.14992566081911937,0.10530889887765552,0.38831885155832185,0.02172987301683852,0.1373244494062463,-0.1331950227063033,-0.14356772557708714,0.12090967459339055,0.32974060423075896,1.0,0.07735309543911728,0.23718662680084032,0.32145193152226564,-0.22113245525717684,-0.05644431121787224,-0.17540688829176548,-0.24056064526133214,0.4300862612500534,0.10101353909990206,-0.08962111685869806,-0.024644206749015164,0.13143734894184755,-0.1586043438595322,0.5630959294082315,0.4536589390087174,0.34482013011287393,0.20568240534834056,-0.25317605909989255,0.28177337976773265,-0.011812366659908995,0.2514399481090818,0.25709975922103795,-0.11849002520971673,0.39412189785159213,0.11170195089841599,0.3918158213260572,0.2035487153039798,-0.0796991036114247,-0.29649169339777565,0.2077567224323539,0.1140390852481435,0.22781123010669024,0.41552197831395354,0.37441810931755426,0.4004556421894134,0.18060802756130098,0.03837403301410761,0.17686304668540984,0.3793809816749028,-0.06270745059636365,0.041230139639240306,0.27926376134766956,0.08061061304943754,-0.29554597907820485,-0.1476262119900889,0.10593383830585773,-0.22519564188491276,0.13068413143585517,-0.009331756198650027,0.24456429022111148,0.01676588672454655,0.3088657349965844
Precentral_R,0.11725224262046192,0.5039859000443024,0.19116199452944554,0.26765697615482476,-0.09194421650951239,0.15822149965962898,0.1534532232062019,0.09432433694049328,0.2762912906217781,0.0690631401926732,-0.056509781567531364,0.23577925115969706,0.3456831279153937,-0.03704646677929462,0.2718516004556715,0.5211956941530974,-0.0276823434468318,0.184857587149618,0.3130009031598697,0.26248891652047696,-0.08391497259691323,0.09056476236500852,0.07735309543911728,1.0,-0.026668919994531595,0.09053881967746319,0.4508927348831029,-0.0782681120693505,0.27165005349200116,0.2365919609329656,-0.02644989582216113,0.3961159222562521,0.6055728017880115,0.06911659839780179,0.30284120422385086,-0.014113838943080171,-0.06577281252885359,0.49700657589873215,0.2022653968964041,0.04568309353908435,0.09688743288057657,0.11095836716813909,0.18693347185916445,-0.0646531351982918,0.001398592329910547,-0.04139530755958221,0.21750121927650357,0.5652564883748797,-0.11066235908612213,-0.14962155377253752,0.056724917889755824,0.13647358709473337,0.004224792950137127,-0.08368574760378357,-0.24858406091499313,0.15101534041989698,0.22092058394078531,0.18384237768273853,0.06699564897958048,0.3193189661542884,0.04031887692598626,0.21415035535964166,0.16138354153985912,0.11053344863737252,-0.12351585281252266,-0.042168089881098623,0.15270168103819318,0.16883577366299465,0.25851299718913245,0.2740960420153526,0.3777272456067149,0.31903448518156274,-0.12958915568748272,0.23723200283956097,0.487794259072692
Vermis_3,-0.39638819863836405,0.08293311492341954,0.6191933884509997,0.4397412595467705,0.4933674525033656,0.5940316762682449,-0.4704803902047726,-0.5401889583660049,-0.47552919248852277,0.5582312163617007,0.6294443005934176,0.4135989820233493,-0.3802584767209461,0.19274639847739758,-0.5310384199106742,-0.05492787635025498,-0.05769144301466271,0.7619033382539091,-0.29233995281031605,-0.09275043812505118,0.6658955035818588,0.6169705001137855,0.23718662680084032,-0.026668919994531595,1.0,0.5736622278162573,0.04472813682424449,0.5019264471207627,-0.27952202911268587,0.6062322048395433,-0.06290967806470271,0.40981051580237127,-0.21051611603803116,0.14399169341304566,0.25924045639174337,0.31097060880488053,-0.19498070259640418,0.0006981119001451448,0.3695595459172955,-0.13897789960022314,0.3623418820732641,-0.09361314000284504,-0.3770921688523606,-0.46427117552308944,-0.24200492370322632,0.596511018653312,0.2593519131358795,-0.020301585201566056,0.40735996886945813,0.6007382680693077,0.7859731429353101,-0.3532772178487402,-0.5257725305445858,0.6589736610614702,0.6908063865409528,-0.09337973713056902,0.24938362706584008,0.19668137863051774,-0.6042792066396702,0.3493149260900258,-0.17625711177084388,-0.3547919447510888,0.44756142853661657,0.6037967188701334,0.07368875433928786,0.10658995970639218,0.4741134892381471,0.23810425256218126,-0.012464783555715921,0.2821842788369679,0.4638700150537521,-0.35339037281917457,-0.36384530998976905,0.5673159887354604,0.018134943391635846
SupraMarginal_L,-0.16683074314388513,0.4505223584083841,0.20143490995663732,0.37716831185108374,0.5740500383546869,0.35714321796703746,-0.29719884413838876,-0.32867470351312816,-0.5433551385283802,0.8011169859245522,0.7029123927240054,-0.03446613747277513,-0.22741078282345117,0.09332791409580977,-0.3453058531710373,0.4463632999564673,-0.006311750412363931,0.5871744170603147,-0.012014592947460982,0.14281563805023814,0.7699114707834631,0.20937680827538058,0.32145193152226564,0.09053881967746319,0.5736622278162573,1.0,0.09772926874469735,0.6163471003927933,-0.16468036205847406,0.1655618146279569,0.19316632817390061,0.2359059206530066,0.05808101074040869,-0.020401299031348904,0.4728757054173569,-0.07377565491906918,0.2266638463330464,0.4182296421697859,0.4546949696044197,0.18946715339165188,-0.05099449430560749,0.330719117556964,-0.3842504559894225,-0.14438027511043558,0.25199110941200425,0.5014472506473796,0.17468649196311495,0.4751988721927597,0.6157626269927728,0.7823562681068019,0.4744714522944517,-0.09044169176721013,-0.1179432161592311,0.6953648196473867,0.46958271932200585,-0.29049508725149703,0.053264419452674606,0.3635866708536445,-0.2695606173475148,0.029354923053845332,0.024277760638924596,0.18442225760163197,0.2590620638301781,0.5547943082437179,0.2785529863528103,0.2705757839898436,0.1514886406693925,0.06160424879000508,-0.06254551011558829,0.2992683970138178,0.3176956479113725,-0.23900073264911745,0.14760457819201767,0.1615623862066113,0.3709149241125744
Frontal_Inf_Tri_R,0.30318416732917175,0.5012075487747514,0.04352007523280329,0.5017431023168668,0.251776295648983,0.10772908717188079,0.4137347468465052,0.17284153971107646,0.4997116046121039,0.025052701481468695,-0.27385117030993456,0.18307805117563156,0.46332908780916254,0.3003504703559467,0.37552434006793683,0.00317850577082769,0.1502265285837619,-0.0609260537989401,0.6382467316926655,0.720684502334814,-0.16565944172963903,0.09968299344215649,-0.22113245525717684,0.4508927348831029,0.04472813682424449,0.09772926874469735,1.0,-0.12953099043237473,0.7328125175197019,0.25076841598680116,-0.018020776147759564,0.05891706845527042,0.8160022332291509,0.3532574609246438,0.6945900884728274,0.3697559569011185,-0.12131214004520395,0.10928418307892462,0.39001975759869234,0.09708922870326882,0.3885515752161551,0.39088557054515294,0.5331640642602528,0.008021844374623825,0.24355454205406823,-0.09719468002491367,0.08166690522276823,0.4993889944910627,-0.07048927451813448,-0.272923479063781,0.3354413245849136,0.5690151769223424,0.1480740388795021,-0.1846281894841619,-0.2893703921837076,0.15516884809548714,0.19503785591019357,0.16740714652771432,0.15990850236149365,0.281160067850954,0.0743714881666432,0.055752133029875514,0.03094982905623647,-0.1494129429361235,-0.21654049313619628,0.2575470736915852,0.1736048346425148,0.47979678566397105,0.3389970320884861,0.6552250915903317,0.5677066793614897,0.6012398397193468,-0.018766953253491685,0.1535788990343823,-0.0941267053063978
Occipital_Sup_L,-0.6539957116863591,0.12424924540213537,0.2497108086700202,-0.008894446625845756,0.6094131419136598,0.35513371084481077,-0.6860780939098838,-0.5523474299820403,-0.6583791728947082,0.3968496352031255,0.8573172075763503,0.18407235049984833,-0.356425316809857,-0.21991040893720212,-0.7913425991577768,-0.02818877158065337,-0.29450483501322716,0.7737748096488817,-0.45737322319677004,-0.13572978658004314,0.8910768041717412,0.12348420202480716,-0.05644431121787224,-0.0782681120693505,0.5019264471207627,0.6163471003927933,-0.12953099043237473,1.0,-0.5144195334544404,0.446457074038676,-0.30878072653428745,0.35881739584874567,-0.3872807485537118,0.05958766722909448,-0.0002259318228086949,0.06025823768735661,-0.2417092487445852,-0.23739454635585747,0.015413026940658723,-0.3573102618854165,-0.09484206154928114,-0.18803682706339844,-0.7642034808895992,-0.6393543281876838,-0.3772287070386527,0.9270132085969262,0.26045321079740014,0.08930943327700598,0.18751214467065414,0.8547446027569089,0.4630231239358611,-0.31552733625327606,-0.6273141331103035,0.8423741004031364,0.6951059189215024,-0.6805415068713168,-0.047348445238552375,-0.29466430284352146,-0.688981612217981,0.02520664088666876,-0.383215347822497,-0.38287334396145395,0.28715746252058705,0.7844415607092339,-0.020861294459639256,-0.06112225138318824,0.5226388136397162,-0.3618807365727313,-0.18386461527753709,0.07486919707385442,-0.003390330131499252,-0.7038728576092336,-0.23143644589006704,0.1629696112899701,0.1539684864741506
Putamen_R,0.6571567779621319,0.2787134054838629,-0.14734765866620822,0.39894507733192053,-0.04003497250973615,-0.10227717184618314,0.7527982137949474,0.442746910478241,0.7197457937860882,-0.10581340205993087,-0.5928087742546719,-0.02690734885881444,0.5324616092116825,0.41703333982273844,0.6880572177611416,0.052037006530598444,0.1542447333039255,-0.4659074884011909,0.7885527174959877,0.7467328714514871,-0.5287993121159584,-0.05153759813365772,-0.17540688829176548,0.27165005349200116,-0.27952202911268587,-0.16468036205847406,0.7328125175197019,-0.5144195334544404,1.0,-0.10998133505429643,0.2339935942768205,-0.10235234078926354,0.788772356826757,0.2653980072464672,0.47314045377255526,0.15945960483755675,0.17856708536240026,0.23923031679329054,0.32950016879227545,0.37085169062784906,0.277849942528984,0.5614180900943908,0.849332697703148,0.4218941145226536,0.49966244460386355,-0.5064174242890336,-0.08876510100384365,0.303792480729529,-0.0011468229361224522,-0.5408255289196131,0.017656899422799407,0.6475079225757971,0.517027166085042,-0.49786230643090273,-0.6332905904651265,0.4534219342177346,0.18995332468189888,0.38831844400439347,0.5922726047462574,0.11534580943612228,0.26365003940848875,0.3076320235511495,-0.14163151772373314,-0.5509809766080059,-0.06993656890274016,0.3404558478207421,-0.18382758608145872,0.5066145394345838,0.3882766057515203,0.5213883912440208,0.4677368396090651,0.862502312480836,0.3320589783285013,-0.022723776038611605,-0.03346838269521226
Temporal_Mid_R,-0.5148445745995318,0.07436343639785256,0.7329113444918284,0.3572892359050227,0.32317535932557145,0.6907558421907357,-0.44000193307144153,-0.5347072459692476,-0.09014548517391753,0.0533863821895854,0.343692886924619,0.7228626954458744,-0.2314701531617941,-0.07977464592280217,-0.5444433746696041,-0.32864432356430995,-0.30831132813038997,0.6748194074927856,-0.28708594952387134,-0.15184082087152428,0.44994159878669315,0.5362126979285362,-0.24056064526133214,0.2365919609329656,0.6062322048395433,0.1655618146279569,0.25076841598680116,0.446457074038676,-0.10998133505429643,1.0,-0.42581956753560196,0.6025013341795649,-0.05186408055860144,0.32281165604603584,0.13964441849352466,0.5093816059642474,-0.6076371638937593,-0.37954511655166834,0.020376612355924726,-0.6146498314747925,0.6218198608401291,-0.4291268981814796,-0.2538281997352641,-0.8545883514437166,-0.6577965132848453,0.6573875614384199,0.20905433165958376,-0.003756211304514598,-0.17225413380447221,0.2819826428527001,0.7633408504252918,-0.34565661000318915,-0.7855124525262926,0.44635037049319465,0.3991388864774151,-0.20061465262133382,0.279686638518805,-0.23970093598361686,-0.7400922380182772,0.7355007183081937,-0.5118873980712162,-0.709769649663295,0.5204162805363198,0.45399864379864613,-0.30018756215880804,-0.15188522366153567,0.8347890960799589,0.15922785412644758,-0.05264743744665739,0.2785266460255035,0.37873425657083315,-0.32299160931693505,-0.7120042048376704,0.8021262842276132,-0.17254768834913178
