,Thal_LP_R,Thal_VL_L,Insula_L,N_Acc_L,Heschl_L,Frontal_Mid_2_R,OFClat_R,Paracentral_Lobule_L,VTA_L,Thal_PuA_R,Vermis_3,Cerebellum_4_5_R,Frontal_Inf_Tri_R,Angular_R,Vermis_6,Cerebellum_9_R,Thal_PuM_L,Frontal_Med_Orb_L,Calcarine_R,Frontal_Sup_Medial_L,Thal_MDl_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_R,Cerebellum_6_L,Frontal_Med_Orb_R,Occipital_Sup_L,Thal_Re_L,Thal_IL_L,OFCpost_L,Thal_MDm_R,Temporal_Mid_R,Cerebellum_Crus1_R,Thal_LGN_L,Occipital_Mid_R,Raphe_D,Occipital_Sup_R,Lingual_L,Frontal_Sup_Medial_R,Frontal_Inf_Tri_L,Putamen_R,VTA_R,Thal_VL_R,Paracentral_Lobule_R,Cingulate_Mid_L,Postcentral_L,Calcarine_L,Parietal_Sup_L,Occipital_Inf_L,Rectus_L,Thal_MDl_R,Vermis_9,Rectus_R,Amygdala_R,Vermis_7,Cerebellum_8_R,Angular_L,Pallidum_R,SN_pc_R,Occipital_Inf_R,Frontal_Inf_Oper_R,Precuneus_R,SupraMarginal_R,Cerebellum_Crus2_L,Thal_VPL_L,SN_pr_L,Cingulate_Post_R,ACC_sub_L,Parietal_Inf_R,OFCant_R,Thal_MGN_R
Vermis_3,0.02504565998052642,0.4341614390930969,0.37638186726974465,-0.10318401423499185,0.15638286766829151,0.46125490316579354,0.487964832732463,0.03447715749491457,0.19947500998449502,0.12129519455612471,1.0,0.5928688286422876,0.6246403503843689,0.15756876710944226,0.150249302118191,0.11453486081051054,0.4183066765797901,-0.18739914586780654,0.16247575657806348,0.25324107959681824,0.4478657845437755,0.1728187856987491,0.11480957766067337,0.34739981456391167,0.3132877860040289,-0.13137980329960175,0.23618883216080014,0.2824469005891399,0.22341848005195591,0.22465866527027156,0.056881998519147194,-0.04249331442861674,0.23587569392247668,-0.1284971124008374,0.12551402859736024,-0.07898696170617474,-0.13749267168512413,0.3032080941827167,0.15506465831967864,0.5241457373528186,0.2389679739724494,0.6373366238137358,0.09188247925764273,0.4599052321840279,-0.0582854085135796,0.1290348509205421,-0.17634629424528345,-0.3691060752627489,0.11193669607117337,0.16040095289370818,0.2732145339398587,0.0033306471738938468,0.16104859395324736,0.3580622844678313,-0.32880701754503516,-0.2117366419919324,0.5810685948744435,0.1944614608946459,-0.17298677072320962,0.5154311509833687,0.4028603100923401,0.35457664943270845,-0.2792358606082749,0.36720631504947954,0.21854120790151657,0.4959109073250262,0.21388964775787794,0.05605715503102315,0.1951167245458963,0.33424992904954126
Cerebellum_4_5_R,0.10539954037197714,0.23567426269700534,0.25116572479133664,-0.14208354754400296,-0.05984607352689998,0.09524852083324702,0.08202614487261056,0.5958546102320407,-0.26375570307063434,0.23076382208720905,0.5928688286422876,1.0,0.31119133596037357,0.3900035843425497,0.748716416960453,0.4291123214502035,0.11005744436058268,0.02416030211161682,0.7732480627200851,0.7191837091265944,0.23672519697698238,0.1922017097267068,0.4562041889958713,0.5406049730364565,0.07366478110216083,-0.024847146052025,-0.0896473150491534,-0.04802373617811835,-0.49213344941580156,0.4762159226648535,0.7717099973610907,0.7067241470712383,0.08488594000198556,0.38661469542245064,-0.2877075069500253,0.3153656520535711,0.5344376128839575,0.3349665395285523,0.046836631869324755,0.38681273490200935,-0.4708700607982601,0.47867874819817857,0.3377587612446852,0.34998846537572315,0.49563053100873,0.6752081600857089,0.24268758441849547,-0.29482433496184945,-0.30849053517958863,0.6414603779195861,0.6317393626507486,-0.5337698110999992,-0.44293179677593636,0.7873474264153355,0.15112752369939808,0.21874787747758928,0.4733057174129983,-0.27329763316456857,0.6213020101724113,0.3444912386339991,0.460282207175431,0.02734304307969972,0.3042571183038254,-0.09839581811951129,0.5436948748330952,0.48124701198597536,-0.403604601577086,-0.1909827279681738,-0.18494628414475414,-0.04253161243720383
Frontal_Inf_Tri_R,-0.014911135258817916,0.5269514349975607,0.6423889603609149,-0.04046814487489602,0.4515044752805468,0.7388898272047849,0.4347354501362361,0.14832203142654815,0.14763346115999476,-0.21724569050285952,0.6246403503843689,0.31119133596037357,1.0,0.26766545974160955,0.10684091319244124,0.18856713604156167,0.2541176114464735,-0.21769320764434938,0.08563834375509527,0.2254190600446216,0.4601834510492836,0.5656263850382315,-0.05348894145381985,0.4163549078720165,0.19158040446282204,0.14033359276889734,0.1586036839756872,0.1750073330453117,0.2554668649579037,-0.07654123775707754,-0.09450310500392546,-0.15584812465788483,0.17826943311308166,0.00784687054625969,0.017372348514447154,0.13892578357734847,-0.06429073041984341,0.5741846138075611,0.4810199735836334,0.3655778587886504,0.31140882587930746,0.47260570540222346,0.38190664768460103,0.6012439593226024,0.056080521867770364,0.2225286136810889,0.07477319014660637,-0.22381040422000126,0.17722555461369738,0.1323729279204105,0.3051134181989882,0.22458672077942585,0.06031275217650979,0.2035095957991724,-0.08610083643779402,0.023779000507892913,0.3019915837992091,0.22800160333152278,-0.17032228777570158,0.7722409404855135,0.6160706263349173,0.3939334436603114,-0.32967026689749745,0.3074258708628028,0.16637250244557444,0.4496180711576686,0.21358323565655374,0.2896493870738533,0.33171202784020287,0.12826281610206314
Angular_R,-0.1261216321302861,-0.03882290910725408,0.18476623914167478,-0.21330341590231278,-0.23894321415809167,0.19572532148605176,-0.27265592033979047,0.24093781517007754,-0.2580332690204437,0.0801194595115321,0.15756876710944226,0.3900035843425497,0.26766545974160955,1.0,0.3164533897058812,0.48277393135121865,-0.4405495671333123,0.03857679485107555,0.3178230518147256,0.17053293241338613,-0.0374946810491293,0.022893688502032907,0.03451149493705583,0.44129534302710627,0.14447547706568337,0.7147385506592846,-0.2593088322344674,-0.20052913468461717,-0.2104022737951736,0.25739957098057853,0.4358474041227151,0.2756397497231799,-0.06498264661379527,0.8618467168530503,-0.009540137972745407,0.8981730352494546,0.490756093859346,0.18349523077791816,-0.2630059753897679,-0.09541796028663202,-0.26312105908655753,0.09453885078965273,0.4745819320844109,0.2204229278562648,0.21500352616613985,0.4659654999317704,0.6323971600956145,0.035030628233382675,-0.2503942534881452,0.5413577497082426,0.27007429424086604,-0.25092133541967776,-0.3872510301057052,0.16824419974442736,0.4794545984184385,0.4382556399385674,-0.09543827727963176,-0.30174702087495586,0.39984245177393973,0.39577723444203955,0.7595074292202945,0.6609039846054056,0.21769113591430944,-0.5276168286267092,0.2936572799823289,0.17578385653212444,-0.3812194790022246,0.6783563133688022,-0.2696878989423929,-0.046045373510855435
Vermis_6,0.07277644116230515,0.11225653183388,0.15375562026492653,-0.04785179852663623,-0.07151223290954492,-0.09434640042956939,-0.14144913807428663,0.6785474909358665,-0.48748339887738096,0.04361539873323928,0.150249302118191,0.748716416960453,0.10684091319244124,0.3164533897058812,1.0,0.3169308906844892,-0.024623075422903283,0.04005042360931675,0.8519253783548107,0.731676801995362,0.08578120451199256,0.2127076922233994,0.46066141932471744,0.5536290871726431,0.016579571070032908,0.04040902216014831,-0.21548800696912124,-0.25613396953677836,-0.6824635725802652,0.28298156241766403,0.8228547434607142,0.843700889598341,-0.046824091991773634,0.46836574953866283,-0.47034320875447355,0.3802739001352569,0.7651642809818646,0.3191664526514791,0.06747984630379542,0.17225578651314646,-0.6528829422767795,0.14600665868999943,0.392882549417184,0.17783727599595842,0.620418403110811,0.7840376032411929,0.3570483243527375,-0.07144821568401873,-0.3368898576483467,0.5491885590931233,0.5404836344323222,-0.5487286078693399,-0.6901520151276321,0.7256239181858467,0.394243601932545,0.3774041242951874,0.22807653993041946,-0.47212355949828844,0.7948441161753126,0.17948906862904077,0.3889936276363421,-0.22218427775535438,0.4850933649644418,-0.2506777680682379,0.5247569070007334,0.36772481987203526,-0.5279140480019872,-0.272752200672346,-0.1979920432671079,-0.3665828096077564
Cerebellum_9_R,-0.2108924148097824,-0.13870547461449625,-0.005229501323473256,-0.21729697525075792,-0.32163349758044224,-0.06589427385508659,-0.2673387214784991,0.5953850366845642,-0.39911863933195957,0.05835489762465963,0.11453486081051054,0.4291123214502035,0.18856713604156167,0.48277393135121865,0.3169308906844892,1.0,-0.32871307092824154,0.20212328717444597,0.354327830618242,0.4445447237429543,-0.01198237148562658,0.22971199898685307,0.10991913702965928,0.19921945811474687,-0.02702335128074182,0.43882651921655247,-0.36360888342142644,-0.11853520331950912,-0.43221273571459545,0.17391087776252498,0.40573795378232047,0.37331616548548485,-0.20459286593716192,0.5382841250941821,-0.17658846731550606,0.5503639562095854,0.4882943187639557,0.15931772446776843,0.029249541635192867,-0.10465138570165515,-0.2879409434086742,0.1916071259781477,0.4980174338776426,-0.017675732555412018,0.5670435989780994,0.45160121257976177,0.6377691157512263,-0.10186565209785402,-0.4370261851968908,0.4520448863214159,0.5631808789377906,-0.3993362030256921,-0.34644060173494157,0.18344460591329217,0.38202126342058407,0.563627328391962,-0.09704238636947077,-0.33745198904266016,0.4772743733903117,0.2967935070667922,0.4987582484476576,0.09021440148422848,0.2306220488171585,-0.2803420239742897,0.5233340895257582,0.24647160467698087,-0.422840005081547,0.183693459218741,-0.2602696249551122,0.15129462446158942
Thal_PuM_L,0.1245530648168203,0.3897086371124106,0.160107799843442,0.2320969774623237,0.2699651772480393,0.22469247087119149,0.6647928866876223,-0.2558761860491273,0.35819537474007135,-0.2725093649698143,0.4183066765797901,0.11005744436058268,0.2541176114464735,-0.4405495671333123,-0.024623075422903283,-0.32871307092824154,1.0,-0.3860424722883912,-0.06693366628520366,-0.014508959784540193,0.5171622658437727,-0.1403821311860768,0.12449961108228955,-0.020782209705994183,0.2279784237646883,-0.6412790203223847,0.40360021376196764,0.37076387681154604,0.3914962866221356,-0.14890400356231104,-0.13035006303727453,-0.18942598169162095,0.04887879864028076,-0.5794766260264397,-0.2377006517158581,-0.5756635072642418,-0.48141940900135205,-0.01727707421299377,0.06672700260764067,0.6091080073383653,0.3160912079065863,0.25859066644787276,-0.2868407544926343,0.14280310528175938,-0.3605182454773268,-0.2301259360886807,-0.6641887258625103,-0.41578633489842737,0.5464984940665568,-0.27758991149831036,0.07838727070552473,0.2531957568225698,0.2566190576442085,0.24000844766255075,-0.5735388447037991,-0.6481412732145642,0.5911046264155492,0.4058049920086865,-0.3511558260122596,0.15026936523138235,-0.11835922659964147,-0.12818626208796075,-0.40295914545374834,0.7999609061238641,0.08264138958701246,0.19904932407570566,0.5696331002736433,-0.3702530673370909,0.5343245778095902,-0.055831773871353185
Frontal_Med_Orb_L,0.08184568650880028,-0.18602169298507468,-0.20177898394331825,0.15399394921183965,-0.21868162191401472,-0.3521499624697213,-0.3148535744708175,0.3053188126472219,-0.06454550831406435,0.07472702358856487,-0.18739914586780654,0.02416030211161682,-0.21769320764434938,0.03857679485107555,0.04005042360931675,0.20212328717444597,-0.3860424722883912,1.0,0.09725888619179002,0.11306682436228878,-0.20101702916870043,0.11330755955502933,-0.1420143208600888,-0.10535081828816713,-0.4753560880819244,0.10167043800552122,-0.29585250217741604,-0.021201349387531068,-0.34530413909155067,0.17286001856758318,0.13746824073654693,0.1585431545423194,-0.1333947073833903,0.16054781327728662,0.0005099977514085596,0.1414937495984238,0.18445299649329283,-0.24605584399701383,-0.026583844288841498,-0.151535631279794,-0.20800410234289163,-0.12846175503805937,0.3013027986677516,-0.08475421957838977,0.31102042984810147,0.09530726919283607,0.2672868157749412,0.054489842103390765,-0.34063719634718187,0.2965796617863673,0.051123613153264025,-0.17052692885533585,-0.06734793319947752,-0.053578688191922165,0.1269417388005883,0.2760560844282355,-0.34855157473755516,-0.09003394880537147,0.20242063616236208,-0.2151221708754262,-0.06450100200292608,-0.08558531919953477,0.17276143375043287,-0.23105459263798167,0.13179034975714413,-0.1016388864496384,-0.4720039492093273,0.03303378967624866,-0.2276858813261034,-0.029595522864987428
Calcarine_R,-0.025715909683146704,0.10221391365853225,0.1535119609927388,-0.06308096016036564,-0.038638849966243616,-0.12717848263363254,-0.18702237779379677,0.6596635576811292,-0.46002945928696276,0.10990565843810793,0.16247575657806348,0.7732480627200851,0.08563834375509527,0.3178230518147256,0.8519253783548107,0.354327830618242,-0.06693366628520366,0.09725888619179002,1.0,0.6720143709596931,0.002834242249737609,0.25400380917973675,0.4306195759932703,0.5313823345117008,-0.10636324286502744,0.06061797100353224,-0.17075491428261413,-0.33511493832912503,-0.7011847093402557,0.24453289288527819,0.848738463176146,0.8326513986915994,0.00950085373019029,0.5031418707728149,-0.44930086145940007,0.38850754577390834,0.7586678460855748,0.23272426386817113,0.029411254580700073,0.07963042472271079,-0.6566995012789096,0.09666267437875481,0.3221719449878585,0.2269818699893261,0.6245619584477489,0.9068530243204777,0.3765534039916379,0.035580404898460434,-0.30130821412855724,0.5099993604947294,0.5944038244234298,-0.49525747308432344,-0.64907108848809,0.733864760982079,0.3508812804070633,0.41520702593853326,0.21110738992489317,-0.4628568710616795,0.7729571884776394,0.18732170729263026,0.3425804841420789,-0.22758324505296512,0.4864195282967515,-0.3338255535179868,0.48179808425265785,0.2955384815270197,-0.5812205415164872,-0.28121759205847163,-0.17206750189511053,-0.34215116923692157
Frontal_Sup_Medial_L,0.1265945450709352,0.26510690796223696,0.18915350365395717,-0.08171609775704802,-0.015363455745938927,0.045757431160502716,0.028169174495594734,0.787629317531982,-0.26780583754489756,0.2087747960292108,0.25324107959681824,0.7191837091265944,0.2254190600446216,0.17053293241338613,0.731676801995362,0.4445447237429543,-0.014508959784540193,0.11306682436228878,0.6720143709596931,1.0,0.2342496181383088,0.4541274275054375,0.3837691031882424,0.5358000437664263,-0.11507288757597833,-0.006873792188091044,-0.20383597688860647,0.011008824509059479,-0.5728618508606246,0.45560358949831126,0.6367386826222227,0.7524672034485173,0.02815822784946495,0.25564213963254967,-0.34889850987728255,0.21332967204781275,0.5828955155899832,0.49352485012227376,0.388763410709627,0.26129819191302267,-0.49482786629475795,0.49812554623446387,0.5155940632422444,0.24331398163802404,0.7044263717004304,0.6100961799327015,0.3345777893093833,-0.16171337932125257,-0.3785279312777857,0.6450644033081686,0.5164092708563004,-0.5456411527151309,-0.4291972683785483,0.7039595150178191,0.3599294437290602,0.394224414601645,0.25543108793812486,-0.34722886177021595,0.6793682725162371,0.18113377821873597,0.3883247986545933,-0.23995916552056556,0.370162081036779,-0.044772968155626744,0.5322855075914917,0.5987210472313867,-0.4310393945554884,-0.3349513236304583,-0.20636313496115258,-0.06971256259415128
Thal_MDl_L,0.32586904994071497,0.6901884507334564,0.26917385447238795,0.38882426684674826,0.27180028348961643,0.434419863157588,0.5999451912170674,0.08258469396036489,0.37196360482953983,0.06576539065095846,0.4478657845437755,0.23672519697698238,0.4601834510492836,-0.0374946810491293,0.08578120451199256,-0.01198237148562658,0.5171622658437727,-0.20101702916870043,0.002834242249737609,0.2342496181383088,1.0,0.21154104412796645,0.14242837345134246,0.306061963497434,0.051597465207241955,-0.14310624270361988,0.1816843686111535,0.6061465314322707,0.22588205419780466,0.28416905383696345,-0.019594295311917427,-0.05943808374251621,0.16617049638771,-0.24916602850577121,-0.20266836294864002,-0.18064834946422512,-0.2356927938152001,0.2236269936326813,0.2645085033398501,0.6201023735279503,0.3156608977891427,0.49758034355462843,0.23473934494425017,0.4425049407974064,-0.0006968965379736707,-0.024497993311778744,-0.17162644281724815,-0.3173705531287,0.21578455192512533,0.2831233112546652,0.17823356457468914,0.1674898937921822,0.185988227910088,0.3025266620307291,-0.21999213631667774,-0.17836529488243913,0.4490179948196549,0.30062922732416214,-0.2179105998029616,0.34005415134282535,0.3121255667161794,0.09496647283963695,-0.4526646659833559,0.6155040013422326,0.24413495370728816,0.5001833542494617,0.22471626195910954,-0.07059903951450018,0.33064361758087113,-0.056880318071807684
Frontal_Inf_Oper_L,0.015911281683119272,0.3966014837151509,0.5230937346268281,0.03738283404323391,0.5216218583147486,0.37909261124389915,0.1250895636990132,0.5199200131529685,0.01103611475129691,0.008837954577118584,0.1728187856987491,0.1922017097267068,0.5656263850382315,0.022893688502032907,0.2127076922233994,0.22971199898685307,-0.1403821311860768,0.11330755955502933,0.25400380917973675,0.4541274275054375,0.21154104412796645,1.0,-0.10903337825556036,0.43481312762200985,-0.249373113848298,0.2201870082388993,-0.09532205965645894,-0.06536954905661255,-0.180855267641837,-0.013077717210163061,-0.0335728480237837,0.13922539499374464,0.22073093588029777,0.048948939333526884,-0.03218368661143763,0.1403426936519322,0.2754225740005123,0.5661112629446893,0.862077896046704,-0.00936252796887063,0.032353222948035644,0.28362774903012666,0.5078654271639231,0.44497912726059874,0.5480117183291059,0.42056023064134307,0.38581165231272385,0.23171913393003932,-0.1520732653677678,0.2296302115814319,0.25847165779710485,0.04932949095740082,-0.07832124869565754,0.2347817665743066,0.2382043755776209,0.4774970862661539,-0.14417480243668745,-0.06985487569660528,0.15211713819835204,0.3607439140202236,0.29720019881740245,-0.13898097090435074,0.01010752054037703,0.03426681005747331,0.1519888466220538,0.2850069972243246,-0.22121672934461886,-0.002792208488103466,0.15902763019202842,-0.08911765695763926
Temporal_Pole_Sup_R,0.2917603525098974,0.14938759561152126,0.03130172054702306,0.07832492004936892,-0.17355366506384526,0.12345848232823588,0.13226894633916642,0.28571877921950717,-0.016401782058167676,0.24369445701382766,0.11480957766067337,0.4562041889958713,-0.05348894145381985,0.03451149493705583,0.46066141932471744,0.10991913702965928,0.12449961108228955,-0.1420143208600888,0.4306195759932703,0.3837691031882424,0.14242837345134246,-0.10903337825556036,1.0,0.09758627330328473,0.27231246083969357,-0.06278726861521823,0.16703004109320713,0.12770163215923033,-0.2066871080688057,0.3701889772345991,0.5694897396699294,0.445488777409017,0.004719058539112176,0.09730883454792139,-0.19722878257416562,0.05772113702829847,0.36271765532618816,0.20682761794449633,-0.11519060177432879,0.30004140596569845,-0.31762456822756374,0.14520213800400167,-0.057549876648657516,0.0965532110502911,0.31843478967272193,0.28846939669896926,0.14086781397303028,-0.09487397692110729,-0.11170498189572896,0.2789368779166193,0.41479753695315624,-0.43145023000676797,-0.11094422731863064,0.3684112576063427,0.008601530391938172,0.1920012407388325,0.5289626326062403,0.03549460544181322,0.39970555894402104,0.1121040373927686,0.06555940252161119,-0.2372726912102985,0.07626353961998585,-0.026180721980667863,0.1448058295114719,0.26721982300857117,-0.059252193094726825,-0.38566437327380965,-0.2899696814550381,-0.12252757700988644
Cerebellum_6_L,0.10520297097354624,0.3981998539134028,0.4022637370675498,-0.06853666592721346,0.24264380310179928,0.31569252725300445,-0.014193177228763489,0.34767355454726073,-0.161335718713831,0.1822372971031746,0.34739981456391167,0.5406049730364565,0.4163549078720165,0.44129534302710627,0.5536290871726431,0.19921945811474687,-0.020782209705994183,-0.10535081828816713,0.5313823345117008,0.5358000437664263,0.306061963497434,0.43481312762200985,0.09758627330328473,1.0,0.08387441956682765,0.2410396139952699,0.008600128147351097,-0.09715109308479779,-0.2665299795251223,0.2171992394667383,0.3650276879192407,0.47735034985696406,0.28977418909271463,0.39439437096020796,-0.1253790276387923,0.4092682618626549,0.509189982386383,0.46545605880367386,0.2918604096060961,0.10816235736176538,-0.21779965004762583,0.3525326534755072,0.3817103279109174,0.5238131351420321,0.29605245088088256,0.6708084082633627,0.2566679290226151,0.21933979147141083,-0.15540181812584938,0.4359491691591985,0.34396004557084764,-0.24346467051791926,-0.34555247414357976,0.642260434952081,0.4939167921293024,0.2732078879528131,0.11173330907342859,-0.33884127659872426,0.39795368951153726,0.4222535552075361,0.5544968628716095,0.1286698848209563,0.3328825476803896,-0.1657119372329944,0.29750790485874773,0.41529142570571503,-0.3102647070975304,0.11504249552462166,0.029945349773654328,-0.18403374010548842
Frontal_Med_Orb_R,-0.11388699735581845,0.03301721031561057,0.20395405247371123,-0.37818009723013124,-0.01225822182541605,0.3663433407542648,0.18553613158811916,-0.28885111298041566,-0.10319154260604392,0.030545932432105367,0.3132877860040289,0.07366478110216083,0.19158040446282204,0.14447547706568337,0.016579571070032908,-0.02702335128074182,0.2279784237646883,-0.4753560880819244,-0.10636324286502744,-0.11507288757597833,0.051597465207241955,-0.249373113848298,0.27231246083969357,0.08387441956682765,1.0,-0.002667358189182226,0.29558934393871816,-0.06231238062031369,0.33489643383695716,-0.09048752074878835,-0.04605242584970449,-0.12617923854324795,0.15916562315224128,-0.0016608458533988635,0.18558904188733713,0.04070782105321325,-0.08437216048204375,0.31500259109513795,-0.1435329120152996,0.09699802054889978,0.11542147478770348,0.1227070148006593,-0.2714675678497777,0.11097101923951705,-0.29832234016434506,-0.06812146488111337,-0.1662321111936452,-0.12369238845331121,0.2501235714831926,-0.2317869921815741,0.05443694327811799,-0.050536212080584585,-0.03111057732512716,0.007107248105793736,-0.10178163470534166,-0.20515265275844466,0.40260400744811825,0.05341207157653733,-0.12865663310701023,0.2749086512945215,0.16899596801557112,0.27523272568250995,-0.09737028363398076,0.02454444670589026,-0.1300763005590733,0.11895792562304208,0.42695917893453617,0.12335593645176228,-1.1692147557620595e-05,0.15688608916939742
Occipital_Sup_L,-0.25715804047070856,-0.1484469732638756,0.04267493202570371,-0.1627988254155591,-0.1872136993573076,0.1262686020143495,-0.35854674591500435,0.2044470446202967,-0.26271649390294316,0.0461104635623905,-0.13137980329960175,-0.024847146052025,0.14033359276889734,0.7147385506592846,0.04040902216014831,0.43882651921655247,-0.6412790203223847,0.10167043800552122,0.06061797100353224,-0.006873792188091044,-0.14310624270361988,0.2201870082388993,-0.06278726861521823,0.2410396139952699,-0.002667358189182226,1.0,-0.28103797777707573,-0.2557579388033517,-0.15272041598346361,0.007328276889734418,0.08731754803947388,0.010593674862431492,-0.1715081610878738,0.7109286567444176,0.12490370845723651,0.7680684224892251,0.42263337570953075,0.19819974855695283,-0.04828680199597733,-0.4525076646672358,-0.0849455694006917,-0.0911407474912631,0.4335028127024899,0.055243271597279375,0.31553136814709204,0.27575557954792906,0.8031548059137066,0.31121301243511823,-0.28289352098391374,0.28825995729404963,0.08292573238288926,-0.07606804489478541,-0.20275961350277466,-0.19069459852242723,0.5382656912394682,0.708297804498276,-0.4270039672061796,-0.2794452957576401,0.16592997872985604,0.22237890066761418,0.5940061551208153,0.38985969343431165,0.08199674671906584,-0.5533735712655361,0.15262646419349113,0.10728892889016889,-0.3435222944847393,0.6176134018872025,-0.24245616881888174,-0.0003559904006652528
Thal_Re_L,0.14325303335403208,0.3235456596493284,0.33368777570437785,0.05413851117289729,0.356276534472328,0.4214106952142659,0.43407982310323856,-0.48942590984055445,0.4258716541043368,0.02650138282450596,0.23618883216080014,-0.0896473150491534,0.1586036839756872,-0.2593088322344674,-0.21548800696912124,-0.36360888342142644,0.40360021376196764,-0.29585250217741604,-0.17075491428261413,-0.20383597688860647,0.1816843686111535,-0.09532205965645894,0.16703004109320713,0.008600128147351097,0.29558934393871816,-0.28103797777707573,1.0,0.2701562664020066,0.569385035736206,-0.017752275188141146,-0.25497276656040785,-0.3232069955956469,0.4021490574662487,-0.40295824832035737,0.1790202625633818,-0.39115250036129623,-0.35483653067644283,0.26212704112717,0.0787049674168534,0.30801077406347627,0.428960982065809,0.19580303002804036,-0.45786887606967763,0.20254722170740758,-0.4970177540539004,-0.21065381944400535,-0.48213338074226514,-0.008071220623308218,0.4689030762265505,-0.2975138624209714,-0.07225085975408393,0.28776375747387434,0.4795647623907107,-0.006239861391246213,-0.3867196919988315,-0.48594306579249735,0.46247772754062444,0.38562403265881284,-0.35977404521379247,-0.03760997662645121,-0.1050565062776432,0.05287383072215102,-0.2692739402025596,0.28929183955768795,-0.311200152210594,0.10876394956824129,0.5899104622385734,-0.06471868216314378,0.18875883431912635,0.13225785333517273
Thal_IL_L,0.44369995177078,0.502778210064044,0.08271810017528268,0.5088550137066664,0.06985128621300851,0.3081836696819979,0.5733096139164126,-0.17807015585530508,0.6892205238596241,0.22278733791472008,0.2824469005891399,-0.04802373617811835,0.1750073330453117,-0.20052913468461717,-0.25613396953677836,-0.11853520331950912,0.37076387681154604,-0.021201349387531068,-0.33511493832912503,0.011008824509059479,0.6061465314322707,-0.06536954905661255,0.12770163215923033,-0.09715109308479779,-0.06231238062031369,-0.2557579388033517,0.2701562664020066,1.0,0.4293928240289687,0.4737509764923663,-0.2203703350574994,-0.30433867327156566,0.14532985967460502,-0.45931588594729605,0.04587237338333654,-0.3571311074666625,-0.4555022721002742,-0.03571485351525405,0.07282494368985787,0.6350156504035347,0.4362932034696049,0.45112563191686095,0.023776687220987504,0.2128669834695162,-0.22843322802696697,-0.4032422229583394,-0.32213525278490646,-0.3202619751588795,0.18898749170671594,0.15628790781388202,-0.05395870894266439,0.1966878324483129,0.5978061559523399,-0.029577658620190173,-0.42194487921974777,-0.3558091199682449,0.41387131342071054,0.45931393384004926,-0.3976194646502792,0.020885851507625074,0.0341083685085987,0.142738015370448,-0.5144219622282009,0.6168111668938848,-0.034080168627349895,0.3352241775913679,0.3480806125739876,-0.04413048159600107,0.11168104497993919,0.20952330395555757
OFCpost_L,0.09428218177800105,0.29495234802159903,0.3035035764765251,0.15226194209964342,0.3609233011303652,0.5501829218837792,0.5513148149805145,-0.7864983398028389,0.6934438138515732,-0.13150069689461352,0.22341848005195591,-0.49213344941580156,0.2554668649579037,-0.2104022737951736,-0.6824635725802652,-0.43221273571459545,0.3914962866221356,-0.34530413909155067,-0.7011847093402557,-0.5728618508606246,0.22588205419780466,-0.180855267641837,-0.2066871080688057,-0.2665299795251223,0.33489643383695716,-0.15272041598346361,0.569385035736206,0.4293928240289687,1.0,-0.1797821795388495,-0.7273992852586076,-0.8429896167666233,0.30275083905579997,-0.5345042556499533,0.39761684959781673,-0.4068412268009467,-0.7418248566999837,0.08641288355891578,0.048914090229791145,0.2847215998883547,0.8091911122046757,0.08220223693017792,-0.3968555346415919,0.1985825910734346,-0.8086808049886088,-0.6356639180320517,-0.5555804373206971,-0.06001211602636749,0.6501226845319196,-0.5103017378900887,-0.4101735079834346,0.6173178306483736,0.7768861145892183,-0.4762242364845503,-0.5621555901313314,-0.6307747821074251,0.24801588330569685,0.6712371563605406,-0.8150810574780989,0.047705970091004156,-0.08664017441001176,0.4240829838857878,-0.6375953667177202,0.49023408425362386,-0.5417037590533746,-0.006601817802182801,0.8477867428853884,0.33763820724454496,0.34454830807790454,0.28003102736051383
Thal_MDm_R,0.42812515123058226,0.2956362193676218,0.126080452430799,0.14514364403902386,-0.11396814368476316,0.07997592333428137,0.1183340489607232,0.25326405605246416,0.2066143164980594,0.6844925386567831,0.22465866527027156,0.4762159226648535,-0.07654123775707754,0.25739957098057853,0.28298156241766403,0.17391087776252498,-0.14890400356231104,0.17286001856758318,0.24453289288527819,0.45560358949831126,0.28416905383696345,-0.013077717210163061,0.3701889772345991,0.2171992394667383,-0.09048752074878835,0.007328276889734418,-0.017752275188141146,0.4737509764923663,-0.1797821795388495,1.0,0.44889273716967487,0.40931963028873103,0.2698787580302426,0.14973673576550234,0.052093685217821754,0.14408297873945144,0.22943539061903825,0.1662611599844766,-0.0404158754980792,0.414433672221603,-0.21084353667401182,0.5058059837204643,0.1958744946266495,0.2602782112077026,0.2139029197064375,0.15048770940844333,0.10514601270576858,-0.14235316503598142,-0.3435189350761127,0.7281281656168662,0.19851621781821058,-0.4523683844123803,0.0702261540962066,0.39282308650200065,0.0904928581258481,0.07012987277576976,0.3784755625768158,-0.05667543081248737,0.3555018975848432,-0.1243271960162529,0.18891221202597508,0.14333815504915973,0.11044568578383376,-0.10152024505887408,0.14470401452744117,0.43873745592260316,-0.28587627345115085,-0.0672941876059396,-0.466320888990727,0.15033764046174422
