,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,Thal_PuI_L,Thal_VL_L,Temporal_Inf_L,VTA_L,Cuneus_R,OFCpost_L,Amygdala_L,ParaHippocampal_R,Cingulate_Mid_R,Thal_VA_R,SupraMarginal_R,Amygdala_R,Frontal_Sup_2_R,OFCmed_L,Rolandic_Oper_R,VTA_R,Temporal_Pole_Sup_L,Cerebellum_9_R,Cingulate_Post_L,Hippocampus_R,SN_pc_L,Parietal_Sup_R,Occipital_Sup_R,Thal_VPL_L,Vermis_6,Occipital_Inf_L,Cerebellum_9_L,Vermis_3,Thal_PuL_L,SN_pr_L,ACC_pre_L,Thal_MDl_L,Thal_PuL_R,Lingual_L,Cerebellum_8_L,Temporal_Inf_R,Occipital_Mid_L,Olfactory_L,Thal_AV_L,Thal_LP_R,OFClat_R,Temporal_Sup_L,Thal_PuA_R,Cerebellum_Crus2_R,Thal_IL_L,Cerebellum_Crus1_L,Caudate_L,Cerebellum_Crus2_L,Thal_LP_L,Thal_MDm_L,Cingulate_Mid_L,N_Acc_R,Thal_VL_R
Cingulate_Mid_R,0.19889296414508195,0.3828204390769355,-0.03299350791402085,0.4890874801333611,0.3984461298288953,0.02898200035909967,0.39151856270124713,-0.1497534502270195,0.005944944539903385,0.18008974914041007,1.0,-0.11316040349320897,0.2068808079848297,-0.11477311736147085,0.8974084083114705,-0.10168875802140537,0.18964977769371347,-0.08725656811945512,-0.07302737552138147,0.35800789487818424,0.5333862068868492,0.2193223379513877,0.1478170052639791,0.2753786819883105,0.2353320848540821,-0.01091652600483275,0.40670979464917567,-0.05225294023004278,0.3899804010972281,0.44395764750208244,0.018649927106647212,0.13598061159718622,-0.08883791778560006,0.30978234158607176,0.06338937177274301,0.37855906921337024,0.4173599779269851,0.28520010165747,0.00153626597731454,-0.21255776804043566,0.5562954184176747,0.2245429988318004,0.18707591260463988,0.27090420211588034,0.22696840220373238,-0.00558314569161212,0.11380322601672599,0.19021137853058395,0.29250229107961323,-0.006040523634019495,0.2236075612467014,0.38584008074398024,0.6900490891974952,-0.3963746761319929,0.5627223543708663
Thal_VA_R,-0.15281764438861997,0.017138046468337657,-0.058339884925883816,-0.2832116053013744,-0.1180452332813664,-0.3737136647007654,-0.013457304519149517,-0.035396309547492025,-0.10096526235694839,-0.008044056293785452,-0.11316040349320897,1.0,-0.022871546749985396,-0.0938177814046475,-0.07990921542144747,0.02123308858296115,0.05802316043399528,-0.030369515683590333,-0.10555443106080376,0.18618249482526378,0.038786872565883666,-0.22646799372428061,0.4087629481325245,-0.048464027164601006,0.06688011026405462,-0.09738021886172309,0.012653512522698255,-0.21463311548462735,0.20384014406055492,0.2190319401689194,0.019795378979073817,0.35925499275810213,0.019389498041215057,-0.13339624685236362,-0.309339791611998,-0.044125648052731975,-0.2964364542828153,0.025686735946785125,-0.018480555539015512,-0.15419777082384867,0.03184027726516873,-0.6907212890893283,0.031821752968186665,-0.08323895226060184,-0.09118806929388416,-0.16619425969285279,-0.30209417536910377,0.048317298290404424,-0.22727499007460958,0.015659667654622057,-0.1235568326744325,-0.3166867879347944,-0.17615172458733452,-0.00678632472114965,0.08271993481102806
SupraMarginal_R,-0.2372726912102985,-0.3246053350610315,0.07562466521474931,0.15291505787297688,0.25665432306617586,0.22443752995651484,0.40611218653627357,0.4240829838857878,0.3869085361397686,0.1381682757570785,0.2068808079848297,-0.022871546749985396,1.0,0.17401943559685212,0.25790972077420954,0.3040257083556293,0.5646922894902421,0.32803527291916196,0.43281078941733275,0.09021440148422848,0.13026309914995501,0.14853208137405538,0.028017109062848863,0.6259043076011096,0.39458459480844216,-0.10832827059632137,-0.22218427775535438,-0.07172485759035632,-0.07220144721348146,0.35457664943270845,-0.22539405432831805,-0.15644453302329442,0.21686995151454064,0.09496647283963695,-0.14401094817939572,-0.12555722475656492,0.004159409842843377,-0.35675890445731623,0.2712729170718533,0.24805951989706468,-0.0050922267293286175,-0.03775776112190879,0.052703659719330824,0.12700575155448646,0.020640081389955083,-0.37646404132901373,0.142738015370448,-0.24880614999206796,0.48257431099610304,-0.2695998050898627,-0.21353407735813845,0.16678424014488175,0.37041627370753255,0.04054348102872577,0.13084165139640092
Amygdala_R,-0.11094422731863064,-0.7187366981383352,0.4830556141870841,0.22250711911914203,0.15430080067157917,0.7830066436764892,-0.37348133182879534,0.7768861145892183,0.5507017338960226,0.6231218294031611,-0.11477311736147085,-0.0938177814046475,0.17401943559685212,1.0,-0.2597801753569443,0.598217708922746,0.256456954541918,0.7498809861909889,0.6974174296130305,-0.34644060173494157,-0.22245348501233037,0.7399626520490271,0.05484676792339273,-0.04617448114957763,-0.5201719374351638,0.4595921401689843,-0.6901520151276321,-0.03519815213226467,-0.20904900106283097,0.16104859395324736,0.19264168423380534,-0.45073205366048474,0.5606336619605298,0.185988227910088,-0.39594882163075773,-0.6724551348629192,-0.4564342651917236,-0.52563490954856,-0.17900426800777322,0.8641866936506739,-0.2436991269669288,0.16140552298907712,0.529418616711383,0.44940836474381884,0.16806272475046483,-0.6162904051161067,0.5978061559523399,-0.5650449842015568,0.09654461506431535,-0.5637415334291729,0.481705455897379,0.5969633394124093,0.0646687288986837,0.7292717190789563,0.20657231123201905
Frontal_Sup_2_R,0.22813448625835434,0.46547308928082154,-0.11164122021184128,0.5189270716876074,0.4432301906516684,-0.04752472086476021,0.534519404111866,-0.18813236151686633,0.017975346222942938,0.06473315842613897,0.8974084083114705,-0.07990921542144747,0.25790972077420954,-0.2597801753569443,1.0,-0.11998074455849511,0.2660455161441244,-0.15398064418758486,-0.10477577433745631,0.38441824929908575,0.5649206250927329,0.042405245593075715,0.17044348677963225,0.38318090843896796,0.4029058489585688,-0.07961156671412599,0.5202911629021884,-0.011514856732321152,0.36486693019657546,0.4210589878834063,-0.08177112644514384,0.26564869271448016,-0.12974325265620557,0.3186309622893872,0.14976765938959008,0.4905893215988647,0.517104231955804,0.2909721379829688,0.11251897815228748,-0.2778699307650808,0.5968974196178009,0.19336270668289188,0.12469809939531713,0.2377959405453095,0.0873400933929672,0.05604054009407,0.03279629665725194,0.26651446338035745,0.3840955304692774,0.07013858021013486,0.05663570614811155,0.2520127022535368,0.6518525279666444,-0.42483436640029354,0.4504219678886363
OFCmed_L,0.12439494199436595,-0.563255902558313,0.6560125680319816,0.2735678388483682,0.11633999632705908,0.5934103844587933,-0.30286728554232817,0.8069301794222251,0.2805256474618944,0.5998995098982123,-0.10168875802140537,0.02123308858296115,0.3040257083556293,0.598217708922746,-0.11998074455849511,1.0,0.23281857525983723,0.5509736654855256,0.5533243916701075,-0.2857955911647431,-0.08323920213846744,0.5356550932502935,0.13723885870278874,-0.1583738217467695,-0.3968940295963726,0.5310903412007301,-0.3963670886322012,-0.2993267196536869,0.11727227296296705,0.3277928947405131,0.005910714573011632,-0.33143076598074417,0.7081669113048206,0.3002265986887695,-0.5326055362114936,-0.6217500112777877,-0.4185360104039882,-0.27171648422366956,-0.4200479070425998,0.7249277244605373,-0.07973119053603009,0.15780909783706176,0.6019654380403537,0.1942904792184182,-0.07868942992250377,-0.6293550191782156,0.4747484244978527,-0.44877121647828594,0.3732884599002147,-0.5120752121556722,0.4047952147245647,0.47582680062978683,0.1443742603428462,0.707331638447795,0.20141788812348257
Rolandic_Oper_R,-0.5291082519023813,-0.4590775162759349,0.1287386234286705,0.28030032105627206,0.4198135512572654,0.2993856004417724,0.30645210012527624,0.5140300353052109,0.5446940155168319,0.05104725155641672,0.18964977769371347,0.05802316043399528,0.5646922894902421,0.256456954541918,0.2660455161441244,0.23281857525983723,1.0,0.5396336591230602,0.603414003551668,0.019195711740394226,0.13195972191345415,-0.04049271745830248,0.023815626384919204,0.5205941483600933,0.08656185691588572,0.23135441108329136,-0.3456631767063454,0.04269665126814749,-0.22527831618918037,0.24381387752733602,0.22184429150271467,-0.1857725510697488,0.2589657800790392,0.15062673298440352,-0.30613661383802965,-0.28405969709903606,-0.10920236526757213,-0.6717740347252923,0.23184240862154992,0.36571767151952106,0.1418372470300783,-0.12104625375300988,0.15787612378096047,0.630435334512247,-0.42718679773837853,-0.5193740547154712,0.08593467909193114,-0.3928721867247815,0.23942971385037548,-0.4111980954891343,0.16009344485883342,0.15311083072467999,0.3474341120667658,0.1909791448906555,-0.0011900709492672521
VTA_R,-0.31762456822756374,-0.7754033992347912,0.46435528112915625,0.31706207866881353,0.3405687845227395,0.6193742970190912,-0.22451466924422292,0.8091911122046757,0.6083205984838814,0.4868176283410137,-0.08725656811945512,-0.030369515683590333,0.32803527291916196,0.7498809861909889,-0.15398064418758486,0.5509736654855256,0.5396336591230602,1.0,0.7713039339437674,-0.2879409434086742,-0.0926801120327847,0.47266249470189764,0.08449352814893316,0.14466110676806887,-0.42005432432088313,0.5168638255405674,-0.6528829422767795,-0.0391467001796536,-0.23393935673397195,0.2389679739724494,0.3784998445921307,-0.37143905487864953,0.5829595782032209,0.3156608977891427,-0.42799599930419546,-0.6780436465729114,-0.4082501549425978,-0.7032082017747835,-0.028708350182387776,0.7715366545525592,-0.15701120358613058,0.04288764796969939,0.4973708705779177,0.630263561078666,-0.11222800965035172,-0.7117976339702521,0.4362932034696049,-0.6046664994299271,0.20636297841858992,-0.6817544284255909,0.4760026167234765,0.48430692772449807,0.1472840811302545,0.7070779305178493,0.06815220356498813
Temporal_Pole_Sup_L,-0.37112852121622564,-0.7737413188792513,0.43667163652013297,0.2667563261167175,0.46755864544220865,0.5954242600864003,-0.09608225256434282,0.903112070435295,0.8551669395683971,0.22313800433143247,-0.07302737552138147,-0.10555443106080376,0.43281078941733275,0.6974174296130305,-0.10477577433745631,0.5533243916701075,0.603414003551668,0.7713039339437674,1.0,-0.3962552635532194,-0.22882052849608087,0.3536897761680875,-0.16750150572129655,0.22811183462780127,-0.2732945794718676,0.26116881298993727,-0.6971149178360186,0.20606614201983814,-0.4373538207777827,0.08709247429296205,0.09984108595430112,-0.6326099312578962,0.7339796090405539,0.06965194591467293,-0.32492152147961956,-0.5925020545282388,-0.38842097463777586,-0.8175791468709779,0.1310884042374029,0.8158069726367985,-0.23110867094926332,0.09201081549638383,0.3477781928282347,0.6899614898644417,-0.09295852118633413,-0.6254960956850021,0.24737980211912383,-0.45257110481163443,0.13845081212080013,-0.4963730471327336,0.3313484854640179,0.4312554875695418,0.24595055592303047,0.6444684471542796,-0.012107911434957817
Cerebellum_9_R,0.10991913702965928,0.5650125360669626,-0.46280164304453475,-0.13870547461449625,-0.07550073325058039,-0.39911863933195957,0.48426284894666866,-0.43221273571459545,-0.3075626872806388,-0.0616111686271771,0.35800789487818424,0.18618249482526378,0.09021440148422848,-0.34644060173494157,0.38441824929908575,-0.2857955911647431,0.019195711740394226,-0.2879409434086742,-0.3962552635532194,1.0,0.3944601532238825,-0.20954371560715965,0.3917771566960842,0.4411740789675244,0.5503639562095854,-0.2803420239742897,0.3169308906844892,-0.10186565209785402,0.4085507026801202,0.11453486081051054,-0.06548796393057948,0.5233340895257582,-0.37848076028547767,-0.01198237148562658,0.12110686724991011,0.4882943187639557,0.44244080343838516,0.27175030836880637,0.2636739963178301,-0.48354345683790145,0.31038141443952366,-0.2108924148097824,-0.2673387214784991,-0.20476271869393015,0.05835489762465963,0.19408237542719123,-0.11853520331950912,0.14210519078253178,-0.05817920426226128,0.2306220488171585,-0.2794291865190419,-0.22403084370322926,-0.017675732555412018,-0.5080031203502268,0.1916071259781477
Cingulate_Post_L,0.23617125583659784,0.28049808546860977,-0.1074720917187408,0.34662369306882423,0.24539084439805672,-0.09796124337177065,0.36377778613398065,-0.18246265981269044,-0.19396176011747665,0.1368615728655818,0.5333862068868492,0.038786872565883666,0.13026309914995501,-0.22245348501233037,0.5649206250927329,-0.08323920213846744,0.13195972191345415,-0.0926801120327847,-0.22882052849608087,0.3944601532238825,1.0,0.0594393577967976,0.3454856148216577,0.2568370426259145,0.24233396308190613,0.14664627835706726,0.4050843466061304,-0.22467737645849892,0.42671597150857743,0.4171320727852278,0.1360865696621205,0.3872273687284904,-0.12474287972815838,0.45049255995035714,-0.00902429377482589,0.2598124599243553,0.2765743313867978,0.25395493287432097,0.051646998963626276,-0.269794658280334,0.4880749414108276,0.08040274112498907,0.16411291079112003,0.06590243400339825,0.0161694931703499,-0.03399578173208853,0.165710694481793,0.08156924038030851,0.27764634831745416,-0.04642661745614253,0.07500358576963011,0.15841073761335123,0.40122562030333236,-0.2545365130220488,0.4384553126628584
Hippocampus_R,0.3475034560965783,-0.37191101835060164,0.5335191930080203,0.43662927354432995,0.12146945783810403,0.716345211888742,-0.25442995054735257,0.5072228295824232,0.25581674356349576,0.7960839564807058,0.2193223379513877,-0.22646799372428061,0.14853208137405538,0.7399626520490271,0.042405245593075715,0.5356550932502935,-0.04049271745830248,0.47266249470189764,0.3536897761680875,-0.20954371560715965,0.0594393577967976,1.0,0.15405927377352144,-0.14327921926126297,-0.40433718112243755,0.43816997303779437,-0.2530877180228183,-0.15909970775115612,0.1480832030901653,0.4223181976112146,0.11396670358041576,-0.27973862595084753,0.418297181478749,0.39525496703253743,-0.20703889036174677,-0.36547295638753874,-0.2668669065787629,-0.026384356616178727,-0.3253270303184933,0.6158788287430529,-0.05492711496071059,0.4139329657857738,0.6042923214676876,0.20083874816602573,0.3944670231784001,-0.44628465114288096,0.6982053345493371,-0.37300174381945495,0.38577959240598864,-0.47203632518899813,0.48244354194576095,0.7401455516166877,0.30821108068092073,0.507881328260783,0.476748270046719
SN_pc_L,0.06929854648348725,0.08735716935959473,-0.01229793102025295,0.09482938939395262,-0.03170144422476871,0.001995805171734239,-0.032157972571782656,-0.014824506790333744,-0.2767962337362376,0.44786245237585065,0.1478170052639791,0.4087629481325245,0.028017109062848863,0.05484676792339273,0.17044348677963225,0.13723885870278874,0.023815626384919204,0.08449352814893316,-0.16750150572129655,0.3917771566960842,0.3454856148216577,0.15405927377352144,1.0,0.06773856768944513,0.07024001380784828,0.28963791791005994,0.1547665268378557,-0.4677799313962631,0.4785877353798155,0.49131005610095874,0.10065800933331218,0.701743848969344,0.09300111278740751,0.3612053954714438,-0.36385301618960253,-0.08808824914770051,-0.100353815538958,0.24723766758771523,-0.2485434728232659,-0.0410718364919906,0.3126538199555592,-0.2202728589130474,0.39868730810921493,-0.06711191790616419,0.036452701077608916,-0.2816628853452863,0.2161699832745434,-0.0009232368783856201,0.0719579961867216,-0.09026072811641046,0.153941199988508,0.12782135369978467,0.006070466401281422,0.07210474157355985,0.5315733870203404
Parietal_Sup_R,-0.27119731299778704,0.05823584332329839,-0.4123015554892297,0.030386915343795857,0.30767310663977987,-0.01711497853184084,0.7330159819382517,0.07599833100254026,0.3030763791727795,-0.19876008972098597,0.2753786819883105,-0.048464027164601006,0.6259043076011096,-0.04617448114957763,0.38318090843896796,-0.1583738217467695,0.5205941483600933,0.14466110676806887,0.22811183462780127,0.4411740789675244,0.2568370426259145,-0.14327921926126297,0.06773856768944513,1.0,0.7087968461433671,-0.331756480970337,-0.0830645909236532,0.2009327277477226,-0.1980066341617848,0.028869493658885526,-0.10933983578289248,0.10435204602439548,-0.09053279412243519,0.006430730711370823,0.11628199533669936,0.24715991805220772,0.4196697287959787,-0.35413289648303337,0.6893916719218003,-0.06560891688527877,0.05333619410717426,-0.1321340999668814,-0.21295808208479872,0.2379546844501065,-0.054658877291131946,-0.09780698368449696,-0.0364089281891661,-0.10224618075158302,0.1428576915314647,-0.06568724117069225,-0.3526000391006411,-0.061278504551313076,0.16704281625877299,-0.27436573386741997,0.032518719711957286
