,Amygdala_L,Thal_MDm_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Rolandic_Oper_R,Vermis_10,Lingual_L,Frontal_Mid_2_L,Insula_L,Temporal_Sup_L,Heschl_L,Precuneus_R,Cingulate_Post_R,OFClat_L,Thal_IL_L,Cerebellum_4_5_L,Cingulate_Post_L,Cerebellum_9_R,Occipital_Sup_L,Frontal_Sup_2_R,ParaHippocampal_R,Temporal_Sup_R,Thal_MDl_L,Frontal_Sup_Medial_L,OFCpost_R,Frontal_Inf_Orb_2_R,Angular_L,Vermis_1_2,Frontal_Med_Orb_L,Rectus_L,Vermis_3,Thal_AV_L,Temporal_Inf_R,ACC_sup_R,Olfactory_L,OFCmed_L,Thal_MDl_R,Cerebellum_3_L,Raphe_M,Thal_VL_L,Precentral_R,Thal_PuM_L,Cerebellum_Crus1_L,OFCpost_L,Thal_PuI_L,Thal_PuA_R,Red_N_L,Heschl_R,Vermis_9,Raphe_D,Pallidum_L,Parietal_Sup_L,OFCant_R,Vermis_7,Postcentral_R,Thal_PuM_R,Temporal_Pole_Sup_R,Pallidum_R,Thal_IL_R,Thal_MDm_L,Supp_Motor_Area_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_R,Putamen_R,Temporal_Pole_Mid_R,Cerebellum_3_R,Parietal_Sup_R,Thal_LP_L,Caudate_L,Thal_VPL_R,ACC_sub_L,Cuneus_R,Cerebellum_6_R,VTA_L,ACC_pre_L
Heschl_L,0.49689350609522437,-0.11396814368476316,0.49258908697232906,0.4079702567484531,0.36022109220864557,0.23783722659444745,-0.18599504365713684,0.02374722744906574,0.7118137368565531,0.6900255272760488,1.0,-0.02932082140871306,0.1368772251401196,0.5288352584574397,0.06985128621300851,0.3138783206514357,-0.03874426606450247,-0.32163349758044224,-0.1872136993573076,0.31987559966518886,0.18243686854414234,-0.11365765804623407,0.27180028348961643,-0.015363455745938927,0.43989804097375773,0.2466147239969938,-0.21968977656564953,0.119747605194079,-0.21868162191401472,0.32835366483938977,0.15638286766829151,0.25418125883612525,-0.23222951575865197,-0.3436105744505175,0.36860823848048097,0.17112866156249007,-0.11512199021023083,0.12408518888359045,0.23965011956215482,0.5856185822713574,0.34604684155741616,0.2699651772480393,0.026233434717537037,0.3609233011303652,0.4153836649443396,-0.11522111806568293,-0.23768229911482602,-0.030367412345098276,-0.06302582329100785,0.09656875582548975,-0.20052828673817827,-0.26726227942096803,0.27735706936685905,0.09527805459157783,0.22920105917729583,0.05388300517039537,-0.17355366506384526,0.1326194732346911,-0.448909671002777,0.43609143494062297,-0.15874024137039922,0.46763383073604337,0.00530428749298598,0.2573423882176318,-0.25705803740900357,0.052972796706325535,-0.0627775040924406,0.4394669825191839,0.20530620151790432,0.05382382470634778,0.2582758036754385,-0.11246788904906312,-0.1485968771164758,0.3695082632141136,0.29158610480554414
Precuneus_R,-0.02105678040244353,0.18891221202597508,-0.07167515204151965,-0.16447414421167117,0.35874069154956856,0.29175326859731004,0.3783012625565272,0.14975760469805,0.35601185929687046,0.07460835732072854,-0.02932082140871306,1.0,0.5726483150148912,-0.26855437511759567,0.0341083685085987,0.43056517451830656,0.6330623014628217,0.4987582484476576,0.5940061551208153,0.6778382735985764,0.04222636495976102,0.4971281778786745,0.3121255667161794,0.3883247986545933,-0.09241557838369399,-0.1897599539467979,0.3789731023288915,0.19121377483168164,-0.06450100200292608,-0.12389447939843064,0.4028603100923401,0.4035591172009692,0.13531099965132543,0.3211275446011618,-0.26883095995597295,-0.08355982669584619,0.5081644379150206,0.39289576749450345,0.10636322430080782,0.27487008884005615,0.5670619141374994,-0.11835922659964147,0.09489660835121286,-0.08664017441001176,-0.2104851717106512,-0.05857831471981469,0.16086630459367268,0.09230430045927149,0.40632622076039465,-0.11590158502748997,0.370257407762013,0.5370106672667125,-0.03200006679403932,0.2591081161436858,0.5677667634546684,-0.13749074824596597,0.06555940252161119,0.14035198443733574,0.42337047160271757,0.023354200650726804,0.29652844857416627,-0.2416527392720265,0.5954368195382302,0.16223268384909584,0.26613482944273886,0.23009378059701255,0.7107557343446048,-0.20841832990506673,0.40996262545741863,0.03937883175302099,-0.17293526198202305,0.7225223511697022,0.40753656067603755,-0.12740428666582876,-0.10450083141375849
Cingulate_Post_R,-0.06815152622058368,0.43873745592260316,-0.08204138468607274,-0.15083073978266895,0.05160133297764036,0.40951249988030003,0.16191208895424605,0.32461684543357455,0.32631681878719704,0.15724988828832148,0.1368772251401196,0.5726483150148912,1.0,-0.1973681945641853,0.3352241775913679,0.5593927789250912,0.7308187868866802,0.24647160467698087,0.10728892889016889,0.6151833566454121,0.31680772967876114,0.2863967539664141,0.5001833542494617,0.5987210472313867,0.07125826647747562,0.05665564132136186,0.12460310084228705,0.2331538882070883,-0.1016388864496384,-0.11021190264297666,0.4959109073250262,0.4867781363755285,0.25136991060805913,0.2076638440710231,-0.06302103208212478,0.09595765274880909,0.45774188740417826,0.3714460311667418,-0.00420254845830661,0.5175758453887078,0.2250472817131774,0.19904932407570566,0.053113020619765916,-0.006601817802182801,0.13327343723403337,0.17402770156289335,-0.07018300387530571,0.16757864147890397,0.26713468393059175,0.005215684239275794,0.23211123082714324,0.11467286503609012,-0.18802269684285744,0.37186801552960086,0.264113425996517,0.06082579309592539,0.26721982300857117,0.4555670560857358,0.05909088752478553,0.490459766433215,0.30309316679584186,-0.0840820095330526,0.4529846618688913,0.46105372827331226,0.20389597710529436,0.40960464639834193,0.15631273948714774,0.34392008513241284,0.38358206235394116,0.32373987238806096,0.027096942423309758,0.15868415780543832,0.3682881783675266,0.10789018580708787,0.06435517030352206
OFClat_L,0.7656190878508089,-0.3649402566737829,0.8912881970385137,0.8727130118101774,0.4656943827410694,-0.016722871811150397,-0.6332173271483129,-0.6222906035804493,0.29953307478635677,0.6857171005857928,0.5288352584574397,-0.26855437511759567,-0.1973681945641853,1.0,0.16808036255018294,-0.09991422483041651,-0.33942593708276236,-0.5100338923868044,-0.12633714683971495,-0.26088191033422603,0.1258624040798525,-0.6470548381678187,0.04183139873132157,-0.6016514766404915,0.6251161769790309,0.5466620548366677,-0.48058146126830936,-0.22324732183895457,-0.29779130396334424,0.5140173348389854,-0.004522292153457388,-0.2508421874336955,-0.7888975333122371,-0.3002600329873626,0.7513171352889755,0.4263092154110935,-0.6017168257876822,-0.16038651713604912,-0.08657129625374178,0.22548631006853992,0.30120597527015447,0.1992505509472213,-0.38069814135030344,0.7884352219993543,0.448598062863422,-0.16824099728397707,-0.041771554300751274,-0.4130503459624324,-0.4865161613822643,0.43711501473615755,-0.6568885879406067,-0.49134816778450435,0.38196604624876945,-0.5103541026914856,0.3476802376454584,0.26478403475850415,-0.4533740825581773,-0.09543817628438374,-0.5828270287428545,0.370098208654307,-0.7663563576590074,0.8811819773317239,-0.5307997518821506,0.011802415105425268,-0.7896516699661189,-0.44648486597837744,0.0316900074766653,0.4000281804772426,-0.016580656655242176,0.010195097493918817,0.6595123014760073,-0.28484350448389656,-0.7690527999243407,0.5249476383593106,0.6579369405021662
Thal_IL_L,0.03462497261777972,0.4737509764923663,0.24737980211912383,0.30603750900289683,0.08593467909193114,0.3279009589069031,-0.4555022721002742,-0.14443169414988793,0.08271810017528268,0.16072489317827668,0.06985128621300851,0.0341083685085987,0.3352241775913679,0.16808036255018294,1.0,0.3825067330554768,0.165710694481793,-0.11853520331950912,-0.2557579388033517,0.03279629665725194,0.6924631354489138,-0.12864500517613078,0.6061465314322707,0.011008824509059479,0.4902267643944177,0.5681621917172708,-0.3558091199682449,0.08393567682768768,-0.021201349387531068,0.18898749170671594,0.2824469005891399,0.12870401899131864,-0.0902109326965132,0.1914232845872184,0.5769769249090528,0.4747484244978527,0.15628790781388202,0.2551169288555937,-0.2758778583891887,0.502778210064044,0.15485071526977773,0.37076387681154604,-0.4123596715593564,0.4293928240289687,0.4572286078328705,0.22278733791472008,-0.34546849463061413,-0.062296136410446956,-0.05395870894266439,0.04587237338333654,0.03400905364214404,-0.32213525278490646,0.11168104497993919,-0.029577658620190173,0.21553486719190165,0.5746893744093219,0.12770163215923033,0.41387131342071054,-0.46972832630195716,0.723235712310526,-0.140874650073591,0.43989199634283205,0.011147936050415164,0.6350156504035347,-0.3977149407404187,-0.0063708597682890136,-0.0364089281891661,0.4733891649663394,0.4188777847258697,0.47257549172623614,0.3480806125739876,-0.23908032468145743,-0.2046540483613664,0.6892205238596241,0.3053126733684632
Cerebellum_4_5_L,0.04463002286117098,0.4875620785867162,0.02819154386934115,-0.004675372276466105,0.15901103256415938,0.6161438344311833,0.09804684348147834,0.13831117497604264,0.5810152539033462,0.09541283287054116,0.3138783206514357,0.43056517451830656,0.5593927789250912,-0.09991422483041651,0.3825067330554768,1.0,0.3995198022659722,0.08945745134799546,-0.16408574991916655,0.5814335397780471,0.53814433695092,0.4312870268718229,0.4826653020311594,0.4159708557107544,0.2150511002697893,0.16499706437331774,-0.19088472762816314,0.5789861708846347,-0.08108475791429826,0.038703036474622976,0.7520858170400543,0.41197049097869126,0.30945351286589057,0.06965908439249544,0.12222270783062576,0.2602037799675409,0.448849143964442,0.7083604628118927,0.22838701025337008,0.6471952019169478,0.39282393783879155,0.3412450641694207,0.0971656849317631,0.1182974028568324,0.41082082174008994,0.1523391384018825,-0.19700085404458575,0.35325585131798043,0.36142928923905077,0.01938068195111698,0.33017317750151687,-0.13249083469839062,-0.007528720252309432,0.4942608698960544,0.31094691896448434,0.05603696763329257,0.28908385234089173,0.5793672490948741,-0.1125164332381598,0.5200818156989616,0.16930945767351013,0.01968651798431584,0.42075274388111844,0.6991166651676495,0.04010194817027444,0.5452275859979062,0.01381593703530952,0.25935940259491935,0.6400281874919721,0.2570666143734603,0.031747745138648295,0.12978524288696816,0.3905507957092625,0.3502457516610856,0.07764802935228345
Cingulate_Post_L,-0.19396176011747665,0.21093357779228913,-0.22882052849608087,-0.2643924184416207,0.13195972191345415,0.43680315961674426,0.2598124599243553,0.34470071583705586,0.16496626723883223,0.06590243400339825,-0.03874426606450247,0.6330623014628217,0.7308187868866802,-0.33942593708276236,0.165710694481793,0.3995198022659722,1.0,0.3944601532238825,0.2912616503979671,0.5649206250927329,0.1368615728655818,0.4477294410452532,0.45049255995035714,0.5424549098290853,-0.1259106591351789,-0.1507105262644474,0.3148067384760999,0.2630855114699793,-0.05596056546820948,-0.1420348034996262,0.4171320727852278,0.4880749414108276,0.25395493287432097,0.36685696679580804,-0.269794658280334,-0.08323920213846744,0.4716370165090035,0.3641189222673541,0.12979594342146966,0.34662369306882423,0.24879572524876267,0.06681252792748968,0.08156924038030851,-0.18246265981269044,-0.1074720917187408,0.0161694931703499,0.02818817471887547,0.20710946429250243,0.35452159823230844,-0.2225547588618324,0.3400704780313349,0.3136848137200653,-0.05824542377234736,0.3601531683081118,0.2361934473863509,-0.00737969168908414,0.23617125583659784,0.22497187101086805,0.2052238690487902,0.15841073761335123,0.37460179945483085,-0.26663636527188445,0.4911764938324891,0.29162099302261013,0.28049808546860977,0.38008709324404955,0.2568370426259145,0.07500358576963011,0.27764634831745416,0.12284277963494462,-0.1333313282738866,0.36377778613398065,0.41765363846465364,-0.09796124337177065,-0.12474287972815838
Cerebellum_9_R,-0.3075626872806388,0.17391087776252498,-0.3962552635532194,-0.4462734250258726,0.019195711740394226,0.27724832619549505,0.4882943187639557,0.42501136811324347,-0.005229501323473256,-0.20476271869393015,-0.32163349758044224,0.4987582484476576,0.24647160467698087,-0.5100338923868044,-0.11853520331950912,0.08945745134799546,0.3944601532238825,1.0,0.43882651921655247,0.38441824929908575,-0.0616111686271771,0.3358013771740235,-0.01198237148562658,0.4445447237429543,-0.3923262177578499,-0.4295750497734221,0.563627328391962,0.10286442260650375,0.20212328717444597,-0.4370261851968908,0.11453486081051054,0.31038141443952366,0.27175030836880637,0.23662682857517028,-0.48354345683790145,-0.2857955911647431,0.4520448863214159,0.20320010850055334,-0.03487639818104787,-0.13870547461449625,0.12759876144441293,-0.32871307092824154,0.14210519078253178,-0.43221273571459545,-0.46280164304453475,0.05835489762465963,0.194271687566536,0.027783913172442352,0.5631808789377906,-0.17658846731550606,0.3760465522505727,0.6377691157512263,-0.2602696249551122,0.18344460591329217,0.10208431182143408,-0.2081019129829036,0.10991913702965928,-0.09704238636947077,0.5738319634989311,-0.22403084370322926,0.5275748917286993,-0.4938058598160209,0.4835047833217799,-0.10465138570165515,0.5650125360669626,0.22416504819646407,0.4411740789675244,-0.2794291865190419,-0.05817920426226128,0.0701473920692671,-0.422840005081547,0.48426284894666866,0.490288812847879,-0.39911863933195957,-0.37848076028547767
Occipital_Sup_L,0.17684261934250897,0.007328276889734418,0.02674615770995424,-0.10275169242191122,0.24164998498761686,-0.10742849812258853,0.42263337570953075,-0.012046945017121145,0.04267493202570371,0.08714353536842438,-0.1872136993573076,0.5940061551208153,0.10728892889016889,-0.12633714683971495,-0.2557579388033517,-0.16408574991916655,0.2912616503979671,0.43882651921655247,1.0,0.27977927585784124,-0.34438481454861275,0.1089459517190436,-0.14310624270361988,-0.006873792188091044,-0.023711257196225265,-0.33680022156633915,0.708297804498276,-0.28069474886179474,0.10167043800552122,-0.28289352098391374,-0.13137980329960175,-0.01355154495487885,-0.18164382142863997,0.004028180553701929,-0.2705287514212676,-0.3688715231459009,0.28825995729404963,-0.023558857712748096,-0.14434297063498863,-0.1484469732638756,0.3078833511860592,-0.6412790203223847,0.026130866280880037,-0.15272041598346361,-0.5950754241192744,0.0461104635623905,0.11138587024629219,-0.37850483897101245,0.08292573238288926,0.12490370845723651,0.22291255661628664,0.8031548059137066,-0.24245616881888174,-0.19069459852242723,0.393444823253232,-0.41756207733968087,-0.06278726861521823,-0.4270039672061796,0.5540440928513735,-0.31182550095897515,0.10223442545189104,-0.15993723941116408,0.2597321675286888,-0.4525076646672358,0.23007585602770572,-0.26158398813796047,0.8034083999274463,-0.5706433375682823,0.0014505420484656377,0.14444031003336608,-0.3435222944847393,0.7599394735396657,0.11631633951812906,-0.26271649390294316,-0.26991594366637456
Frontal_Sup_2_R,0.017975346222942938,0.3543488755885156,-0.10477577433745631,-0.26304716865762595,0.2660455161441244,0.3513087237925669,0.4905893215988647,0.519239550561628,0.6317479343912067,0.2377959405453095,0.31987559966518886,0.6778382735985764,0.6151833566454121,-0.26088191033422603,0.03279629665725194,0.5814335397780471,0.5649206250927329,0.38441824929908575,0.27977927585784124,1.0,0.06473315842613897,0.46068368222997985,0.3186309622893872,0.690967887105314,0.01638509172077674,-0.2215543965214589,0.39713011944152177,0.28329211977729823,0.006775900548737504,-0.19727762448467204,0.4210589878834063,0.5968974196178009,0.2909721379829688,0.0006101616448437717,-0.2778699307650808,-0.11998074455849511,0.6087925052777213,0.4722599456566363,0.16929470427710677,0.5189270716876074,0.49955955272816654,-0.10280153578283399,0.26651446338035745,-0.18813236151686633,-0.11164122021184128,0.0873400933929672,-0.13844837861044515,0.18020719048668707,0.43748228575550313,-0.09130724694539592,0.373274605572354,0.4122177777980638,-0.14553123259247377,0.44875847495778404,0.41111799066958943,-0.21137486851297446,0.22813448625835434,0.21283811808547778,0.24866329458403916,0.2520127022535368,0.528841742040093,-0.23370438823355838,0.7440704923622137,0.2848297111119155,0.46547308928082154,0.34653818163854877,0.38318090843896796,0.05663570614811155,0.3840955304692774,0.23132738723214813,-0.28020629459352103,0.534519404111866,0.5996064377299309,-0.04752472086476021,-0.12974325265620557
ParaHippocampal_R,0.046012725748730346,0.35047561555247464,0.22313800433143247,0.2961948752387355,0.05104725155641672,0.5445768294680565,-0.42227252379988295,-0.09167588645125302,0.19847465107016687,0.13171103067660264,0.18243686854414234,0.04222636495976102,0.31680772967876114,0.1258624040798525,0.6924631354489138,0.53814433695092,0.1368615728655818,-0.0616111686271771,-0.34438481454861275,0.06473315842613897,1.0,0.07263490338700318,0.5115784369597726,0.0302432327436092,0.4463051952965775,0.5500937583024241,-0.43061713434955873,0.3227501373501987,-0.08745921150768646,0.24328362507094223,0.4946557612658772,0.18454889903525312,0.08885783539109592,0.081647294232083,0.5252003283702855,0.5998995098982123,0.07663968502737131,0.3841137599513098,-0.1064675323923045,0.45108322630126935,0.11675930216364709,0.5383196635870205,-0.37208234951519153,0.4528069606470295,0.5522854008043163,0.1852098619157602,-0.18087500719041616,0.2224508464818057,0.11837212357594536,-0.06750782459427622,0.04750154033526009,-0.38023521385416326,0.24603009310054536,0.14131899446665183,0.11006847486514834,0.5419657133297995,0.27312660989614657,0.6305177748180731,-0.3937935139375086,0.5940820627737505,-0.1338136603251718,0.3094254325218295,-0.03867840451708025,0.678403434121718,-0.3370338650083403,0.28878409208593786,-0.19876008972098597,0.44177583021630146,0.43894670076267506,0.3154942009586608,0.45292628818933034,-0.2589891357597681,-0.09117384725184838,0.6124842788880349,0.28763381229842844
Temporal_Sup_R,-0.4791340988438705,0.22884940414127555,-0.5887625628843521,-0.5746738991272847,-0.12872292098207186,0.2538991660550705,0.5288575360573489,0.37683285847062287,0.20387534903116158,-0.3852416496064334,-0.11365765804623407,0.4971281778786745,0.2863967539664141,-0.6470548381678187,-0.12864500517613078,0.4312870268718229,0.4477294410452532,0.3358013771740235,0.1089459517190436,0.46068368222997985,0.07263490338700318,1.0,0.1856208499789888,0.4740130464414194,-0.405162445666047,-0.2684160717242436,0.26439895005093,0.4520888499493107,-0.019381920188277797,-0.07240195519072423,0.24246776412831217,0.4258356756400522,0.6778316754488268,0.2136182636348178,-0.5184765162545677,-0.13568950729004206,0.5438764570154553,0.4307699246708207,0.3852893709497547,0.2003040442499505,0.06426771716273215,0.09234772242511699,0.3073230050154015,-0.46485616878024993,-0.09190869478391823,-0.07736624286666857,-0.04477827495241846,0.7386844148530978,0.6446582522545684,-0.5668518444136714,0.6674046755246683,0.32675975423170084,-0.0580908845212812,0.5853571920866073,-0.054133359202520576,-0.24599865687011382,0.5251023792175328,0.3406673539575515,0.25120867446747513,-0.26663633557439115,0.5246332284116695,-0.61878644886441,0.5367566232804244,0.33321173647717534,0.5598194218127708,0.566210298637895,0.007640821566134096,-0.33372320879541334,0.45869824598074677,-0.2347055950019282,-0.38847100368427184,0.4584489900558495,0.6822741133667017,-0.28472549476028997,-0.4414846618487221
Thal_MDl_L,-0.05696766722681749,0.28416905383696345,0.06965194591467293,0.13017555278792417,0.15062673298440352,0.4971860615526958,-0.2356927938152001,0.11386207155257459,0.26917385447238795,0.30501206626371896,0.27180028348961643,0.3121255667161794,0.5001833542494617,0.04183139873132157,0.6061465314322707,0.4826653020311594,0.45049255995035714,-0.01198237148562658,-0.14310624270361988,0.3186309622893872,0.5115784369597726,0.1856208499789888,1.0,0.2342496181383088,0.2234440097827185,0.3489557988133486,-0.17836529488243913,0.30585622587441447,-0.20101702916870043,0.21578455192512533,0.4478657845437755,0.38788956052985507,0.07920427899663825,0.3351985276564905,0.2438352841631134,0.3002265986887695,0.2831233112546652,0.44867156706224887,0.15456583600979149,0.6901884507334564,0.271225535015079,0.5171622658437727,-0.1332791729311252,0.22588205419780466,0.36052070824023963,0.06576539065095846,-0.1281987844038977,0.22399192392059813,0.17823356457468914,-0.20266836294864002,0.09955740831172132,-0.17162644281724815,0.33064361758087113,0.3025266620307291,0.2426042752505868,0.4235129562911164,0.14242837345134246,0.4490179948196549,-0.305134156189941,0.6430872646380671,0.09333691232611964,0.19669133234145886,0.28462682356054214,0.6201023735279503,-0.15990897342428773,0.3227596399366387,0.006430730711370823,0.47769970502630793,0.4961539532371409,0.2286199063488364,0.22471626195910954,-0.09145519545586608,0.07263295540933336,0.37196360482953983,0.19626907950382594
Frontal_Sup_Medial_L,-0.4574596774070584,0.45560358949831126,-0.5748989310355409,-0.6760646539881912,-0.28638294919373664,0.23121749239984304,0.5828955155899832,0.8310431085556017,0.18915350365395717,-0.18031287278001934,-0.015363455745938927,0.3883247986545933,0.5987210472313867,-0.6016514766404915,0.011008824509059479,0.4159708557107544,0.5424549098290853,0.4445447237429543,-0.006873792188091044,0.690967887105314,0.0302432327436092,0.4740130464414194,0.2342496181383088,1.0,-0.3501547567760015,-0.3381431386834827,0.394224414601645,0.32382183794621994,0.11306682436228878,-0.3785279312777857,0.25324107959681824,0.605347878834943,0.7027452731187672,0.2020608364313772,-0.5684793080021918,-0.32519386667592415,0.6450644033081686,0.2975876732556763,0.2256706069371045,0.26510690796223696,-0.056258504586619185,-0.014508959784540193,0.520920854270363,-0.5728618508606246,-0.21852699380259696,0.2087747960292108,-0.06228302011006006,0.33684138898470456,0.5164092708563004,-0.34889850987728255,0.46257857159606935,0.3345777893093833,-0.20636313496115258,0.7039595150178191,-0.15516594174356768,-0.16365250031290948,0.3837691031882424,0.25543108793812486,0.3005052627109805,0.11497710013792585,0.8083245736384375,-0.5915125197933888,0.7096685037823299,0.26129819191302267,0.7410685643744483,0.537964188023874,-0.026460816594320164,0.085892524370275,0.0880872062164952,0.1646318450331934,-0.4310393945554884,0.19122324389367373,0.8348058127087228,-0.26780583754489756,-0.3340061223599358
OFCpost_R,0.6431195895948713,0.10753482229583558,0.7381374195535717,0.6881342646098753,0.3330384319872546,0.17092894806733477,-0.48627914114127385,-0.409754763917081,0.35042131064769483,0.5498611139198063,0.43989804097375773,-0.09241557838369399,0.07125826647747562,0.6251161769790309,0.4902267643944177,0.2150511002697893,-0.1259106591351789,-0.3923262177578499,-0.023711257196225265,0.01638509172077674,0.4463051952965775,-0.405162445666047,0.2234440097827185,-0.3501547567760015,1.0,0.6412469830962623,-0.2864907062489588,-0.2156387500969992,-0.10900739791841052,0.3365095454440202,0.12121436380445531,-0.12131738561078517,-0.48437925452583297,-0.39388599178616207,0.7478931541041988,0.46294491477914373,-0.20410588544997552,0.04255618263181695,-0.3424387464309019,0.4199681473397201,0.29115300422312596,0.11671327609879174,-0.4821967068426596,0.7175155537251829,0.38229137608518304,0.16338912930201296,-0.4330235347760423,-0.32878568968428756,-0.28069426981878887,0.43864431987496005,-0.34894469148737084,-0.2534017549244036,0.12305286879276936,-0.3693031086055014,0.36477999827282437,0.34942881715671437,-0.003936350517591367,0.15927697165685428,-0.5226701623339592,0.5662317699059548,-0.5291040600693127,0.7720913699766193,-0.3195713531980722,0.2400023189479795,-0.6203454336472789,-0.3546485549219107,0.09194054199904446,0.3813373600171211,0.22602240562470718,0.39936178749489787,0.555498338325842,-0.08320145982496682,-0.5066714382860142,0.8133541427271778,0.5270449332524371
Frontal_Inf_Orb_2_R,0.3237222320706938,-0.02328869675443056,0.5535901746689589,0.616073408756026,0.07682302572744935,0.1611504810345738,-0.6212708577292082,-0.4466104622365618,0.18496193454388465,0.30737487545935244,0.2466147239969938,-0.1897599539467979,0.05665564132136186,0.5466620548366677,0.5681621917172708,0.16499706437331774,-0.1507105262644474,-0.4295750497734221,-0.33680022156633915,-0.2215543965214589,0.5500937583024241,-0.2684160717242436,0.3489557988133486,-0.3381431386834827,0.6412469830962623,1.0,-0.549129088357322,0.02652491690294449,-0.3392323564501312,0.5122039592514767,0.18789632653055277,-0.21324473582386622,-0.30986804082696345,-0.18419168613699294,0.781493332482225,0.628608774578626,-0.41427159819856996,0.08826804812012845,-0.09753253262663862,0.3283571378605795,0.018650648091993835,0.5517506669315573,-0.540724720462105,0.707878622058969,0.6029297592575894,-0.023730358690242308,-0.10020944527165017,0.04685887941945039,-0.21405301405899319,0.18032204079599126,-0.40813065352943123,-0.5279085242921394,0.34890950566980544,-0.25147148079260084,0.0907930065613242,0.5253266226367289,0.20557786044596335,0.44856811768208743,-0.6963398701789296,0.4956564466234722,-0.5947436543039047,0.6979886876111658,-0.5093818470328153,0.4666617990315965,-0.6345840890700682,-0.08718298049056608,-0.24073601101916253,0.496080226696135,0.2761923227420562,0.07108076521429532,0.7610823566030942,-0.36187216678123135,-0.4996301301412265,0.6373522906073682,0.7248404033088822
Angular_L,-0.19368246255063215,0.07012987277576976,-0.4462722331431935,-0.5596735455576536,-0.10744253458612861,-0.07556991986645444,0.7165908647222127,0.5676741133276288,-0.059244229096742505,-0.04279758687355921,-0.21968977656564953,0.3789731023288915,0.12460310084228705,-0.48058146126830936,-0.3558091199682449,-0.19088472762816314,0.3148067384760999,0.563627328391962,0.708297804498276,0.39713011944152177,-0.43061713434955873,0.26439895005093,-0.17836529488243913,0.394224414601645,-0.2864907062489588,-0.549129088357322,1.0,-0.21859665466294217,0.2760560844282355,-0.5726795110979894,-0.2117366419919324,0.12471629764398155,0.2311884085829749,-0.003944180236499199,-0.627018235977315,-0.6764417422148653,0.4401158109863513,-0.06188369044131338,-0.11712861712025972,-0.16178112784810877,-0.018535830958965882,-0.6481412732145642,0.2620068120075363,-0.6307747821074251,-0.7462531025024332,0.11322349330469147,-0.027216118464056454,-0.1910109792113065,0.3189895211225749,-0.10482719964125391,0.39004074155514673,0.9259984278812669,-0.35616660394291827,0.08087340790144722,-0.03676069640308245,-0.46069323769086024,0.1920012407388325,-0.44155344941995656,0.5696892115083642,-0.39227668673247895,0.6055854274095446,-0.5063010062484862,0.4707372477261673,-0.45426984566283124,0.6728638250920708,-0.08370944746067538,0.48104689992512684,-0.43169571825038616,-0.2110291601566284,0.16360381640438,-0.6706124625337153,0.658904644853101,0.4836980990672655,-0.45664992790910514,-0.5930801412277229
Vermis_1_2,-0.2498781258054859,0.21903738367962142,-0.21056490835608319,-0.16171337142062814,-0.11117536874030344,0.5981689971044964,-0.00019404246153799224,0.17530788898951843,0.2695323561135628,-0.13290090489162787,0.119747605194079,0.19121377483168164,0.2331538882070883,-0.22324732183895457,0.08393567682768768,0.5789861708846347,0.2630855114699793,0.10286442260650375,-0.28069474886179474,0.28329211977729823,0.3227501373501987,0.4520888499493107,0.30585622587441447,0.32382183794621994,-0.2156387500969992,0.02652491690294449,-0.21859665466294217,1.0,-0.2079626931610907,0.15322605140931425,0.6497585524851678,0.3809504874870732,0.4521902183536828,0.09297493929397684,-0.09370192195323951,0.2040664420696251,0.2092102105424145,0.7229348041020551,0.6130625008803741,0.3115045013875997,0.044477693389953374,0.4055410513187627,0.23796536810128813,-0.05185411392743765,0.3216301042751263,0.07156230851874372,0.24147157072892353,0.5730215281739772,0.4690505098950175,-0.28326033451261134,0.17107036571799428,-0.2134007295710743,0.12501565692477448,0.6315372677316965,-0.08370557794989363,0.06049301599136298,0.2628849897537004,0.6224934325824178,0.055679802028045254,0.13174010461775412,0.15125139925401868,-0.2689274617754588,0.21654619450939533,0.49271722994448197,0.13667915591890425,0.8031535473083802,-0.2685307998097445,0.08225667951590503,0.34745609129644145,-0.0936645558865256,0.034889180271662774,-0.11786199635446934,0.35835854004824075,-0.09839227639028213,0.03323778185873242
