,Red_N_R,Thal_MGN_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Thal_AV_R,Thal_VA_L,Thal_PuI_R,Paracentral_Lobule_R,Thal_LP_L,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDl_R,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Thal_AV_L,Hippocampus_R,Vermis_6,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_10,Thal_PuL_L,Paracentral_Lobule_L,Thal_MDm_L,OFCmed_R,Vermis_9,Temporal_Mid_L,Thal_VL_L,Frontal_Med_Orb_L,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,ACC_sup_R,Temporal_Inf_L,Vermis_7,Rolandic_Oper_R,Occipital_Sup_L,Thal_IL_R,Thal_VL_R,Parietal_Inf_R,Thal_LP_R,Thal_MGN_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,SN_pc_L,Postcentral_R,Cerebellum_3_R,Lingual_L,SN_pr_L,Vermis_8,Raphe_M,Rectus_R
Paracentral_Lobule_R,-0.027550592103664468,-0.14531019180548796,-0.2182991452892923,0.3676409047137596,-0.3990423706358451,-0.09229542085668228,0.5669176340973487,0.3561890148724144,0.1601255160207343,-0.07838431119487335,0.3298919473797314,0.007749740824962913,0.4590564800433866,1.0,-0.1206972686159798,-0.3670547217118458,0.08085660690135195,0.40109040499422527,0.6149681197981479,0.5967200198756272,-0.22358064219115217,-0.4433832102891772,0.17045181433460765,0.6215008022439683,0.4360406770818348,-0.21139108374626905,0.392882549417184,0.6255417340489549,0.7643929296741169,0.24393372143557213,0.08359436632957826,0.11135082428070536,0.7158540896073293,-0.007134322756616111,-0.033571951016035446,0.2887092578657874,0.043335600711734555,0.22667560303916848,0.3013027986677516,0.21243244739138764,0.3872085262362916,0.2011719585028482,-0.12323169597943939,0.30953056595356476,-0.20214295007252922,0.12750910914529603,0.5197977960134215,0.3764043036032056,0.16145485384432898,0.1517025249815359,0.291384906282156,0.4335028127024899,0.3474099612545853,0.16860350535802576,0.3422269194584641,0.046055017764332434,-0.1969275422010921,0.5155940632422444,-0.1986718295670357,-0.2714675678497777,0.4924311852937682,-0.3704353852464076,0.1164299289969038,0.461670773399885,-0.020757688156455338,0.4928355111765091,0.4117712210063719,0.5515246553678486,-0.11465860525987472,-0.17301103006258509
Thal_LP_L,0.02155120205424838,0.042363956826809705,0.3813373600171211,-0.33372320879541334,0.4000281804772426,0.0187820616788883,-0.646573389430937,-0.4809049848936722,-0.19969178904999874,0.43353234915308103,0.21174180832438963,0.6640123927153673,0.047868897312730405,-0.1206972686159798,1.0,0.481705455897379,0.5323991316063118,0.2765358928818446,-0.29316918114859775,-0.08664171811689912,0.16085755697653425,0.496080226696135,0.20921444101645312,-0.19848112929570919,0.11708442771276314,0.48244354194576095,-0.23679306622087093,-0.5540154501138629,-0.34932924440937607,-0.21353407735813845,0.3469052470821676,0.6216470623949033,-0.1370565911818915,0.6902099771184127,0.1626074264784529,-0.10468535058365745,0.17670543807109879,0.4773442670724776,-0.2266198539932334,0.06350204171458039,0.10747748517087548,0.10366802736913557,0.33785133015991914,-0.32232728453220727,0.17251991228098493,0.34633284369440814,0.030190433955301403,0.04508874165432879,0.3106165204890288,0.004531613651954331,0.16009344485883342,-0.5706433375682823,-0.568815420133268,0.43645551695499396,-0.3718931572601567,0.26109353122356993,0.22579077830978128,0.085892524370275,0.4760026167234765,0.055613857288935496,-0.38159171274823106,0.2835654918651497,0.153941199988508,0.04571388875235217,0.1009136883136924,-0.4842140774652608,-0.20618705843459453,-0.4616598951319266,-0.056780829483371154,0.261544733656502
Amygdala_R,-0.11731666322726676,-0.2033437171487794,0.7661356544936363,-0.5684921476955529,0.6251552318018755,-0.36489426505482664,-0.508155820179439,-0.718459938055492,-0.52563490954856,0.6977751867588223,-0.139630877144103,0.6414395252431393,-0.049600374021332896,-0.3670547217118458,0.481705455897379,1.0,0.44940836474381884,0.1169236616385327,-0.3728769713263103,-0.5241248689575854,0.42886364263813775,0.6766312671579722,0.09155795597933353,-0.5463209776598041,-0.2436991269669288,0.7399626520490271,-0.6901520151276321,-0.4525934273265184,-0.400136656644527,0.17401943559685212,0.1729326360360008,0.19264168423380534,-0.5852981627672307,0.5969633394124093,0.14789474629808927,-0.39204672260980283,0.3542886528055176,0.22250711911914203,-0.06734793319947752,0.09654461506431535,-0.19027454008727465,-0.01597758124739348,0.21412942255052872,-0.7050819336357009,0.5507017338960226,0.3253856120896298,-0.5102808738306515,-0.20186629666323544,0.15430080067157917,-0.4368988356768405,0.256456954541918,-0.20275961350277466,-0.5378230642338518,0.20657231123201905,0.09642221514430681,0.16140552298907712,0.44627988066245783,-0.4291972683785483,0.7498809861909889,-0.03111057732512716,-0.40993115236128963,0.36925772507401383,0.05484676792339273,0.2578693671021199,-0.3186307406270189,-0.6724551348629192,-0.45073205366048474,-0.7392260807618737,-0.39104657059987175,0.41162843900650764
Temporal_Sup_L,0.17396762331121363,-0.22813711860792993,0.5498611139198063,-0.3852416496064334,0.6857171005857928,-0.39027830339691033,-0.13635512787835405,-0.5739793874896569,-0.645523103486319,0.3105906676433771,0.12349692978169635,0.6498955106922869,-0.05620830415192942,0.08085660690135195,0.5323991316063118,0.44940836474381884,1.0,0.6082796091100696,-0.31015327930072534,-0.15996611215008985,0.3175623962933549,0.30737487545935244,0.5162744900159393,-0.20340086991338355,0.0966787835473321,0.20083874816602573,-0.38749950383003684,-0.12755134832309103,0.031278578921005974,0.12700575155448646,0.2775236060161932,0.43490455331595257,-0.2232630110420731,0.43791533770203417,0.4677635757203326,-0.2204354658688911,0.8270266061826607,0.4996740344881225,-0.1851241818908767,0.07496150584212899,0.32524907796485314,0.03659478727771928,0.3950769878835648,-0.5748454782993544,0.6947824202506079,0.572580074454646,-0.16886223824473184,-0.18776579148299596,0.65554639284999,-0.30030735453241186,0.630435334512247,0.08714353536842438,-0.4171696665975282,0.10485707878639398,0.24615514750084136,0.08220981110188794,0.05755878031371037,-0.18031287278001934,0.630263561078666,0.016746374594568722,-0.44665996340833536,0.33266859073191685,-0.06711191790616419,0.4781239282891624,-0.2731286463147324,-0.3310296169939069,-0.3341443737290454,-0.41111166473286265,-0.024288696371498917,0.5775398405953664
ACC_sup_L,0.10572340224203564,-0.07820930679326944,0.2702896536313634,-0.11683510550752978,0.22798129228175995,-0.2942897004559713,0.22080927759269378,-0.08071253167758019,-0.20298910497762504,0.1124484082367604,0.17138551542620706,0.39822530106746473,0.17242363395904178,0.40109040499422527,0.2765358928818446,0.1169236616385327,0.6082796091100696,1.0,0.14638468286582723,0.2799260210612514,0.03811913737059391,0.031801095963050766,0.43343875466359433,0.24225865703866184,0.29551604179550583,0.03150610595815445,-0.0033353945178435295,0.2650600430869737,0.3670164717211544,0.0030604171603406285,0.19403760599960004,0.262450526661291,0.23043185849390957,0.2992568079773883,0.23321837400843956,0.07335882135294763,0.4505531142760367,0.3874880356543998,-0.03839253908028806,-0.052589452321925675,0.2876563556186931,0.05933550034428357,0.259749945015378,-0.095897022216173,0.2919139902899686,0.490213228220458,0.24716887437581267,0.054886292676486176,0.5433091938518914,0.09086070358788412,0.40521753441208713,0.2596985201575286,-0.030992489413074732,0.3131638855779539,0.15687063019721215,0.1085395543999287,0.006574092152383449,0.2240205868843797,0.2331091521785234,-0.15546774048827713,-0.10153797300801365,-0.016048765721167646,0.18211690002778494,0.3245509515415817,-0.051141055644122066,0.05447770962160918,0.09756792646812414,0.1418443695229121,0.07470352630305217,0.1657354121917276
Thal_MDl_R,-0.3236820729785427,0.09324293694042675,-0.20410588544997552,0.5438764570154553,-0.6017168257876822,0.14841871384906066,0.4944133909396592,0.6086996957546436,0.5625380732726032,0.08949610209452091,0.5482377077069296,-0.08265853883053567,0.34954471244765384,0.6149681197981479,-0.29316918114859775,-0.3728769713263103,-0.31015327930072534,0.14638468286582723,1.0,0.5786394351735884,-0.25492699513424194,-0.41427159819856996,0.18568441528104898,0.5604933590284389,0.5514324860561147,0.01642946470505731,0.5491885590931233,0.5015327940327455,0.5781722000946462,0.13784512205907432,0.14335686382921203,-0.315436453110193,0.6407894265686059,0.12292807451128486,-0.3912621771447222,0.40427544338634075,-0.3574537408147306,0.28828050596435295,0.2965796617863673,0.3444491742261281,0.17264208912470827,0.3645028564432475,-0.39554517845100495,0.6153400487585821,-0.390344995390928,0.02937810440836275,0.6148529299680265,0.20634684477431853,0.05525133196465435,0.5077230365566873,-0.1446669975044422,0.28825995729404963,0.37659733864514217,0.3541966151238461,0.10331253000126757,0.3651033819880298,-0.16251056854023108,0.6450644033081686,-0.41598496270242713,-0.2317869921815741,0.6863123905605729,-0.47507966060521306,0.1529319364184923,0.09710041423246313,0.32402365796119276,0.5400571051797283,0.4445260607825647,0.6344734254434596,0.00041043806371339936,-0.4734516890956581
Precentral_L,-0.09466539299238559,0.0775345268457801,-0.4095137621621199,0.3976682449501806,-0.6831478144933669,0.14364568763686786,0.42945496685675927,0.709513005492387,0.6299819499977148,-0.3242795016087555,0.2946320759751014,-0.2562065228766942,0.2683782442032078,0.5967200198756272,-0.08664171811689912,-0.5241248689575854,-0.15996611215008985,0.2799260210612514,0.5786394351735884,1.0,-0.35391031055123817,-0.5198585197925675,-0.006406444758036044,0.9744847834102336,0.44285025178683995,-0.22794816595537928,0.6422334443071201,0.64331180865012,0.6198386875903792,-0.41620535590443686,0.08776187797054846,0.06982152298710154,0.9553934536917505,-0.1691162054413935,-0.2605318792375389,0.48322680774414195,-0.2664018736261399,0.018367721011776382,0.28525686066307837,-0.19314050427787277,0.12190966937659667,0.1165680069175655,-0.24448738988533358,0.736560136408024,-0.5347423282475365,-0.17759738871787772,0.9252329160265802,0.14399819318111434,-0.10961786340796172,0.5057663911825026,-0.3054953282871413,0.19730246683864935,0.4471763560360152,0.23878727721315302,-0.33299326220257475,0.01751628488251981,-0.13938318367299407,0.7891257475126571,-0.5792873185840866,-0.32409560661179415,0.48254709970111925,-0.5674229450068203,0.1941268943275241,-0.272646689446513,0.3211363801115719,0.6740188978721521,0.5400832726068037,0.702093119044307,0.0626367511525031,-0.5468877412841738
Raphe_D,-0.35009018603028796,0.011367827488276507,0.43864431987496005,-0.5668518444136714,0.43711501473615755,-0.5284420300461756,-0.11758800481692046,-0.39352839925382777,-0.5034311812528768,0.37529325412309433,-0.11836661461395519,0.13216375818154372,-0.33189362562526875,-0.22358064219115217,0.16085755697653425,0.42886364263813775,0.3175623962933549,0.03811913737059391,-0.25492699513424194,-0.35391031055123817,1.0,0.18032204079599126,0.1281198409039412,-0.3508758566096961,-0.40105034230821895,0.3234404570103181,-0.47034320875447355,-0.11201324886734527,-0.10297835165101515,0.36838164916379473,-0.08011694776026347,-0.04801216332854856,-0.4153410273121153,0.3355640630941637,-0.11353905181859751,-0.47266605977968773,0.48229625317121744,-0.045546180973216915,0.0005099977514085596,-0.07394144869504446,-0.0748337838053115,-0.08509279015316953,-0.29556004247862644,-0.42986151530723515,0.5605751227207812,0.1839886567282146,-0.42677622040842894,-0.39845178680597576,0.16887380625902726,-0.5165599748141926,0.23733769200816168,0.12490370845723651,0.034488362324710566,0.11095963647386975,0.3327190698394072,0.08578906527839236,0.5574520713030279,-0.34889850987728255,0.3388117697323837,0.18558904188733713,-0.32304709672460513,-0.14451513483514547,-0.24122841415222435,0.3139081821100223,-0.3251422598875018,-0.20936501952419243,-0.5556884300384181,-0.40177568150436266,-0.3776290026884797,0.09122554024331554
Frontal_Inf_Orb_2_R,0.03257452707306615,-0.10746554437598713,0.6412469830962623,-0.2684160717242436,0.5466620548366677,0.04685887941945039,-0.5011666387410184,-0.6196427961748502,-0.30986804082696345,0.5163761326130152,-0.017388510210417686,0.603762377556759,-0.0913616742175962,-0.4433832102891772,0.496080226696135,0.6766312671579722,0.30737487545935244,0.031801095963050766,-0.41427159819856996,-0.5198585197925675,0.18032204079599126,1.0,0.18496193454388465,-0.5303455643648962,-0.21324473582386622,0.6310537130138846,-0.3983472982864667,-0.5279085242921394,-0.41598779814003034,0.020713011219474182,0.1611504810345738,0.2127263343884,-0.5678396943876933,0.4956564466234722,0.23764251614796805,-0.21405301405899319,0.1318230159458832,0.3283571378605795,-0.3392323564501312,0.2761923227420562,-0.06123498367025125,0.08826804812012845,0.34890950566980544,-0.5590275784883187,0.3237222320706938,0.4611408409540972,-0.4795493071053516,-0.18419168613699294,0.016745038647951006,-0.25147148079260084,0.07682302572744935,-0.33680022156633915,-0.6963398701789296,0.12935603383344874,-0.11671657014329401,0.25378210429544956,0.17794904467826014,-0.3381431386834827,0.5791555605864359,0.2920678149783618,-0.40813065352943123,0.5122039592514767,0.13867912543772556,0.0907930065613242,-0.08718298049056608,-0.6212708577292082,-0.2603692753564732,-0.6252477643229579,-0.09753253262663862,0.4220686803318718
Insula_L,0.07482316652463562,0.1741123684087901,0.35042131064769483,0.20387534903116158,0.29953307478635677,0.1181813612163844,0.11380079719918844,0.007741471411825143,-0.08759285340833996,0.30229208493195514,0.5831598544337905,0.42609477657348854,-0.0475851590640304,0.17045181433460765,0.20921444101645312,0.09155795597933353,0.5162744900159393,0.43343875466359433,0.18568441528104898,-0.006406444758036044,0.1281198409039412,0.18496193454388465,1.0,-0.07270370584508659,0.37418173562898654,0.19195281121350016,0.15375562026492653,-0.02062131903476212,0.20629410852828567,0.29800552207077374,0.319922530807698,-0.11619377081892647,0.007464172055713777,0.38101505984796846,0.269507369953434,0.16724504097495416,0.30676507032560385,0.6368413478981181,-0.20177898394331825,0.43856020612438434,0.40377881692199385,0.41694251261134524,0.11904464917228277,-0.0616999706026965,0.46431206405510933,0.6817295001793668,0.11427890333432546,-0.3073939531725022,0.5928953630554199,0.21468757158497723,0.48635904358596727,0.04267493202570371,-0.1872430412722685,0.2567007802865976,0.2932377667156166,0.2568562914006014,-0.1106647401816886,0.18915350365395717,0.21493133061677835,0.20395405247371123,-0.015573082622327698,0.2693746876884463,0.03654204220940141,0.43381744310484943,0.20022734942691645,0.08281733684575775,-0.10791852874778887,0.018360979403002128,0.2615667769089204,0.1818668120946274
Postcentral_L,-0.0764527315578373,0.018434566831755154,-0.4171566884281166,0.4264979905707646,-0.7104292791674022,0.1098081176534807,0.5276533363139148,0.7003924829645531,0.5941699942452856,-0.37288613538530047,0.215556365951717,-0.3026187910404265,0.2821185102740451,0.6215008022439683,-0.19848112929570919,-0.5463209776598041,-0.20340086991338355,0.24225865703866184,0.5604933590284389,0.9744847834102336,-0.3508758566096961,-0.5303455643648962,-0.07270370584508659,1.0,0.35426703491635414,-0.26028041349810466,0.620418403110811,0.7512290133301404,0.6995101830180727,-0.36824690549030054,0.05658473046000052,0.05926523392353332,0.9498294774841328,-0.26916148830500103,-0.24932886288886671,0.48576281045275443,-0.23246814604458646,-0.058019270799001564,0.31102042984810147,-0.19795834614572694,0.14259484808351902,0.09681265170428677,-0.2638720331593003,0.7049078309768225,-0.5250905151805634,-0.20573132376096287,0.8486420314478795,0.15002846121612512,-0.1565368312137556,0.42199026849678145,-0.29777258658518885,0.31553136814709204,0.499249291455023,0.14633513477865095,-0.24701216671998552,-0.04351697735922103,-0.17291580962697167,0.7044263717004304,-0.5784448139997614,-0.29832234016434506,0.5077665822807299,-0.5910040209514444,0.17274324365916716,-0.2447314317504906,0.24589447582077334,0.7151468067991922,0.5544855331370264,0.7267899193350986,0.008776511553279975,-0.5419731995070325
Thal_AV_L,0.12088143754068528,0.12176923961208076,-0.12131738561078517,0.4258356756400522,-0.2508421874336955,0.29349820669402565,0.18767276173742548,0.2828807692597199,0.3511812004227343,0.104581616891124,0.5682715757022658,0.1860871443675605,0.42119440302523775,0.4360406770818348,0.11708442771276314,-0.2436991269669288,0.0966787835473321,0.29551604179550583,0.5514324860561147,0.44285025178683995,-0.40105034230821895,-0.21324473582386622,0.37418173562898654,0.35426703491635414,1.0,-0.05492711496071059,0.42233998559847213,0.1373899843784865,0.298634925383292,-0.0050922267293286175,0.4078661160340229,-0.035026472283522965,0.4701262369441003,0.18715739347921576,-0.016219500717996913,0.43829091077917237,-0.21245193572150056,0.47231761048013043,0.09193853911353059,0.23321229714399117,0.35601886835950186,0.40140428971794057,0.08653715771114931,0.3521204271637033,-0.21301940257361582,0.24284598270879496,0.5929369153403353,0.23446659209579376,0.25750679833721785,0.56294597129079,0.1418372470300783,-0.01355154495487885,0.06272415890360918,0.4612773093495891,-0.09239875029517913,0.14607268565543746,-0.11989917860373363,0.605347878834943,-0.15701120358613058,-0.15177232258538212,0.2833146386953742,-0.07177571347268548,0.3126538199555592,0.11644738642855455,0.4534034050575988,0.16966377734930424,0.3996733186540296,0.326459061934277,0.29342982619737584,-0.12823452768816557
Hippocampus_R,-0.2751625698583594,0.07659672009212286,0.6691001701825774,-0.14465629838634608,0.2317972537369147,-0.01069885499586268,-0.37291956626579426,-0.3894125359949517,-0.026384356616178727,0.7645250287556796,0.30051162022464784,0.5956483803939793,0.055160428671025656,-0.21139108374626905,0.48244354194576095,0.7399626520490271,0.20083874816602573,0.03150610595815445,0.01642946470505731,-0.22794816595537928,0.3234404570103181,0.6310537130138846,0.19195281121350016,-0.26028041349810466,-0.05492711496071059,1.0,-0.2530877180228183,-0.33896854807929283,-0.17842533118978243,0.14853208137405538,0.37528319674371474,0.11396670358041576,-0.27538409963740296,0.7401455516166877,-0.157129292750198,-0.07402307189976184,0.027558022691360276,0.43662927354432995,-0.0834943346819599,0.38577959240598864,-0.05901465052659597,0.2511496088230168,-0.01447618729200264,-0.2813327747424528,0.25581674356349576,0.4051960687271524,-0.16854713855552783,-0.19147260912281072,0.12146945783810403,-0.036937403861758276,-0.04049271745830248,-0.25442349415070503,-0.3946622600688089,0.476748270046719,-0.09104394023194026,0.4139329657857738,0.38608837462053575,-0.04181247952335526,0.47266249470189764,0.0757253701902619,-0.04928006540740365,0.14289008641283904,0.15405927377352144,0.133203338229116,0.09394946717447278,-0.36547295638753874,-0.27973862595084753,-0.4961212180066984,-0.2626437496615604,0.05204378911649956
Vermis_6,-0.02119690003664597,0.35579200176121567,-0.5501723781699935,0.7370649803340417,-0.6829027768460338,0.5267964073906742,0.4017430650824609,0.7948441161753126,0.7851486243987835,-0.30970442977841495,0.5112106039127101,-0.3280358335653778,0.1359878705893246,0.392882549417184,-0.23679306622087093,-0.6901520151276321,-0.38749950383003684,-0.0033353945178435295,0.5491885590931233,0.6422334443071201,-0.47034320875447355,-0.3983472982864667,0.15375562026492653,0.620418403110811,0.42233998559847213,-0.2530877180228183,1.0,0.3570483243527375,0.41532733835901986,-0.22218427775535438,0.06217027902910794,-0.23133497546365506,0.6785474909358665,-0.20886846823050234,-0.20513217139060294,0.5404836344323222,-0.4886756608433117,0.11225653183388,0.04005042360931675,0.1456929638366241,0.17948906862904077,0.24650858144067536,-0.1979920432671079,0.843700889598341,-0.5049155639287151,-0.09434640042956939,0.7301492844265033,0.15253976491708685,-0.05091413084937941,0.7256239181858467,-0.3456631767063454,0.04040902216014831,0.3382684117076182,0.14600665868999943,-0.272752200672346,0.07277644116230515,-0.3665828096077564,0.731676801995362,-0.6528829422767795,0.016579571070032908,0.5648981826829373,-0.3368898576483467,0.1547665268378557,-0.275123202357093,0.5895884364174612,0.7651642809818646,0.5247569070007334,0.7144521682367715,0.4317570514725069,-0.5487286078693399
Parietal_Sup_L,-0.04685892817225046,-0.17761519736153464,-0.2534017549244036,0.32675975423170084,-0.49134816778450435,-0.1851651036537584,0.8575054881162849,0.5357379068891294,0.21072902976340957,-0.32586804579108897,0.014759125237359259,-0.347241418745318,0.24016434849663199,0.6255417340489549,-0.5540154501138629,-0.4525934273265184,-0.12755134832309103,0.2650600430869737,0.5015327940327455,0.64331180865012,-0.11201324886734527,-0.5279085242921394,-0.02062131903476212,0.7512290133301404,0.1373899843784865,-0.33896854807929283,0.3570483243527375,1.0,0.8949206390523046,0.07861982999825066,-0.0884565461233704,-0.13703349831784561,0.6563748787307485,-0.419952374030948,-0.14767438621778975,0.323318623236966,0.07767214546771045,-0.1865552610211147,0.2672868157749412,-0.13163620569056153,0.20750219133825334,0.0046373977888405785,-0.3403507305270562,0.403924208688398,-0.18753941254736692,-0.07018302484231909,0.4271954554428505,0.06011412200974854,-0.045565367184088976,0.061531772728012,-0.01167772655028048,0.8031548059137066,0.6398499441557125,-0.05754407063722798,0.34118658084278974,-0.15506845333532707,-0.13485480405123493,0.3345777893093833,-0.39670771653169695,-0.1662321111936452,0.43461968630045605,-0.5130279478616699,0.041848676339449956,0.11743348065494882,-0.08104497414680674,0.6984716777241055,0.3704229733271153,0.6830920327848232,-0.13196443567819266,-0.35362103903377934
Precuneus_L,-0.027241676338418428,-0.12820334566900166,-0.16111712848622203,0.4210228779021632,-0.4386800384689226,-0.08542487773708796,0.8398172835977488,0.47197547743896145,0.21091677179925597,-0.13566037286792412,0.275110860231775,-0.10712264456868476,0.36151336791386646,0.7643929296741169,-0.34932924440937607,-0.400136656644527,0.031278578921005974,0.3670164717211544,0.5781722000946462,0.6198386875903792,-0.10297835165101515,-0.41598779814003034,0.20629410852828567,0.6995101830180727,0.298634925383292,-0.17842533118978243,0.41532733835901986,0.8949206390523046,1.0,0.24837133924568083,0.11536807315723337,-0.05245892492007556,0.6762600299505573,-0.18359161220171946,-0.10323169396582046,0.4073330019108666,0.0939824989101977,0.08020150978773095,0.16377611888299065,0.10579789701648555,0.4386767065778069,0.18569616443240072,-0.2788070055203917,0.3635570422253622,-0.13906612782382652,0.2204901814739932,0.480469530069617,0.11733683348896012,0.15245020716100394,0.15305260651515837,0.16515307566473675,0.7112416181490512,0.5194659684992176,0.11967468697995816,0.4275336128488404,-0.02390972058948712,-0.1379283602597818,0.4385361369561578,-0.26953630288804814,-0.06546991083309515,0.45610651092714233,-0.4385386434850903,0.11650418153995515,0.3355769449206004,0.02663057194405733,0.6487176306805265,0.3650908184998846,0.6382179467842828,-0.1101337217051016,-0.29226107749282954
SupraMarginal_R,0.025572456678253773,-0.0060335975136947655,0.2563444067911211,0.05120341952711173,0.21071341376732408,-0.18417055306278027,0.3211884542454621,-0.26950862545073995,-0.35675890445731623,0.3497482419082625,0.16324506498851343,0.12733892005490396,0.18074460162408856,0.24393372143557213,-0.21353407735813845,0.17401943559685212,0.12700575155448646,0.0030604171603406285,0.13784512205907432,-0.41620535590443686,0.36838164916379473,0.020713011219474182,0.29800552207077374,-0.36824690549030054,-0.0050922267293286175,0.14853208137405538,-0.22218427775535438,0.07861982999825066,0.24837133924568083,1.0,0.16493929423097184,-0.22539405432831805,-0.2888001817774286,0.16678424014488175,0.061715672714673736,-0.13031278280741634,0.1956454920354214,0.15291505787297688,-0.08558531919953477,0.48257431099610304,0.3857604689955519,0.31528927032491155,-0.08082402957615432,-0.3598638855819845,0.3869085361397686,0.45408366039478143,-0.3994871306551265,0.05359026681596533,0.25665432306617586,-0.2535056767810788,0.5646922894902421,0.38985969343431165,0.19251253867881268,0.13084165139640092,0.8484001145305051,-0.03775776112190879,0.2184462376424293,-0.23995916552056556,0.32803527291916196,0.27523272568250995,0.060317913682071705,0.081583089068635,0.028017109062848863,0.8195236426849922,-0.12800763583680488,-0.12555722475656492,-0.15644453302329442,-0.15903888606636962,-0.16368141496187477,0.20375883580651571
Vermis_10,0.27051678412893976,0.1521827205479816,0.17092894806733477,0.2538991660550705,-0.016722871811150397,0.26399181631647967,-0.03414371208532462,-0.17756029923574285,0.11219444870634673,0.3412313690264589,0.45942010592089233,0.42968853506449,0.30454108001526053,0.08359436632957826,0.3469052470821676,0.1729326360360008,0.2775236060161932,0.19403760599960004,0.14335686382921203,0.08776187797054846,-0.08011694776026347,0.1611504810345738,0.319922530807698,0.05658473046000052,0.4078661160340229,0.37528319674371474,0.06217027902910794,-0.0884565461233704,0.11536807315723337,0.16493929423097184,1.0,0.21247472380276272,0.11949600393628398,0.36466400334330334,0.05308445175195636,0.4764436264115239,-0.01594201047604903,0.4877422408332529,-0.08025848700778472,0.3601520266452343,0.5003909493736679,0.6728729155875277,0.24124287813345877,-0.06979676918582908,0.025673643443515214,0.4081740974951225,0.19260755282041137,0.1388059193007736,0.35581539730745254,0.3410568570703443,0.1826891178550097,-0.10742849812258853,-0.08655263461501725,0.4568868152183098,-0.03705722768288695,0.06741774323195739,0.12646520912870585,0.23121749239984304,0.2470484484381993,0.16791771170120723,0.06694578694885153,0.13363746133455603,0.45373654620370957,0.2183873668667676,0.5359016999285972,-0.16301141100876254,0.22047945787421053,-0.19088652579444268,0.18398485975081955,0.07849768369926183
Thal_PuL_L,0.2627563577867858,-0.20659374636242267,0.1402206733349145,-0.20090028080287356,0.1778664970547461,-0.06494035814335199,-0.28505409662456427,-0.4199952377489058,-0.28611576699486563,0.08069571295427715,-0.10055400639849081,0.38733767095726535,0.16124558014480173,0.11135082428070536,0.6216470623949033,0.19264168423380534,0.43490455331595257,0.262450526661291,-0.315436453110193,0.06982152298710154,-0.04801216332854856,0.2127263343884,-0.11619377081892647,0.05926523392353332,-0.035026472283522965,0.11396670358041576,-0.23133497546365506,-0.13703349831784561,-0.05245892492007556,-0.22539405432831805,0.21247472380276272,1.0,0.05114468814379242,0.16724902982713713,0.2690662229984275,-0.059430374511708677,0.2581247492196568,0.17081971718035735,-0.10528506509364707,-0.04476697968044599,0.1770167792671517,-0.0628437408443487,0.32701775149484746,-0.34249975951139666,0.01507570012439092,0.07663649179930661,0.01780445037682813,0.3194832509233165,0.07730793397367339,-0.2363392602118727,0.22184429150271467,-0.1727196697891027,-0.29042409283078113,0.007621794521319212,-0.2071057892022507,-0.018550809894642684,-0.043715365306523826,-0.06213564706966632,0.3784998445921307,-0.16769569238546886,-0.17366660333891765,0.08865062105422139,0.10065800933331218,0.07657087765744691,-0.1329585510304954,-0.27098850263993657,0.004314595404534177,-0.2906559352928477,-0.160670842284415,0.35325291912827134
Paracentral_Lobule_L,-0.04098670414265698,0.07006799634785786,-0.48397289307992647,0.5160225144871696,-0.7392979835114009,0.21861887922686035,0.47299272753193733,0.7276456765916892,0.6286996189338524,-0.34104815345052225,0.3307714830077516,-0.2681038811456104,0.3537432665715965,0.7158540896073293,-0.1370565911818915,-0.5852981627672307,-0.2232630110420731,0.23043185849390957,0.6407894265686059,0.9553934536917505,-0.4153410273121153,-0.5678396943876933,0.007464172055713777,0.9498294774841328,0.4701262369441003,-0.27538409963740296,0.6785474909358665,0.6563748787307485,0.6762600299505573,-0.2888001817774286,0.11949600393628398,0.05114468814379242,1.0,-0.19831929330486517,-0.2307593238170333,0.5409963966566116,-0.3178309963546466,0.037832154840992976,0.3053188126472219,-0.0781161550881287,0.21850471673059044,0.1973257586303728,-0.23349086666581595,0.7363725559287347,-0.5723843627150801,-0.17046014751719757,0.899512082816198,0.2514206110009822,-0.11140652207251706,0.5008205657077452,-0.21232819931368044,0.2044470446202967,0.47723327474638605,0.21197578346891904,-0.2119905849921426,0.003895400371485507,-0.18453811025624933,0.787629317531982,-0.5786562193107481,-0.28885111298041566,0.5753904366825658,-0.5431522168498528,0.21161843683663628,-0.13937175499173615,0.3315748575527952,0.7019532298642714,0.5939146415755562,0.7513499738361353,0.06608906923860126,-0.5429925424858594
