,Cingulate_Mid_L,Vermis_10,Vermis_9,Parietal_Sup_L,Frontal_Inf_Orb_2_L,Pallidum_L,Thal_VA_R,Vermis_3,SN_pc_L,Rolandic_Oper_R,Thal_MGN_R,Rectus_R,Vermis_6,Thal_VA_L,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Cerebellum_6_R,Thal_PuM_R,ACC_pre_R,Frontal_Inf_Orb_2_R,Frontal_Mid_2_R,Thal_PuI_L,Thal_PuL_L,Cerebellum_9_R,Rectus_L,Thal_MGN_L,Cerebellum_4_5_L,Thal_AV_L,Cuneus_L,Calcarine_R,Thal_LGN_L,Vermis_7,Parietal_Inf_L,Vermis_8,ACC_pre_L,Lingual_R,Raphe_D,Red_N_R,Raphe_M,SN_pc_R,Cerebellum_Crus2_R,VTA_R,Olfactory_L,Cerebellum_3_L,ACC_sup_R,Temporal_Inf_R,Frontal_Inf_Oper_R,Thal_PuM_L,Cerebellum_Crus1_R,Precentral_R,Frontal_Inf_Tri_R,Caudate_L,Occipital_Sup_R,Supp_Motor_Area_L,Frontal_Inf_Tri_L,Insula_R,Cerebellum_8_L,Frontal_Sup_2_R,Thal_MDm_L,Heschl_R,Postcentral_R,Occipital_Sup_L,Thal_MDl_L,Frontal_Med_Orb_L,N_Acc_L,Precuneus_R,Precuneus_L,Temporal_Pole_Sup_L,Temporal_Sup_L,Amygdala_R,Thal_VPL_R,Fusiform_R,Cingulate_Post_R,ACC_sup_L,Rolandic_Oper_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Parietal_Inf_R,Thal_PuA_R,OFCant_L,Temporal_Sup_R,Temporal_Mid_L,Lingual_L,Thal_LP_R,Thal_PuA_L,Vermis_1_2,VTA_L,OFCpost_L,OFCmed_R,Insula_L,Thal_PuI_R,Calcarine_L,Cerebellum_6_L,Thal_MDl_R
Rectus_L,0.08172857717099545,0.13363746133455603,-0.12512142941745955,-0.5130279478616699,0.5135672778551401,-0.4399146744866534,0.22042603651377113,0.11193669607117337,0.02603454944394106,0.3290651183261396,-0.14380265284346067,0.6309895530470908,-0.3368898576483467,0.4135670916506577,-0.11170498189572896,-0.3704353852464076,-0.47412806645304306,0.408915812561562,0.4682056626431364,0.5122039592514767,0.3300730681519462,0.5099102995105621,0.08865062105422139,-0.4370261851968908,1.0,0.0010427286926698374,0.038703036474622976,-0.07177571347268548,-0.38749849012827736,-0.30130821412855724,0.0445298538215912,-0.08852252413885117,-0.6151039079711299,-0.4635766919342082,0.5408027029942869,-0.4101577788170189,-0.14451513483514547,0.41198653598669593,0.2914245946582071,0.2996010911507875,-0.546429768825983,0.39595192116658473,0.5803976048334664,0.1418320538581083,-0.07136371682503241,-0.34638450023831646,0.03113453168225479,0.5464984940665568,-0.4953664357932656,0.2372611442081206,0.17722555461369738,0.2174146340087208,-0.3277721880340583,-0.5318249379412838,-0.008825852935276707,0.4563731183291421,-0.5216685503709707,-0.19727762448467204,0.14189913263477028,0.18776534946387002,0.1869945722624459,-0.28289352098391374,0.21578455192512533,-0.34063719634718187,0.31341481810921473,-0.12389447939843064,-0.4385386434850903,0.49641544345559774,0.33266859073191685,0.36925772507401383,-0.3621531687657443,-0.43396578776682543,-0.11021190264297666,-0.016048765721167646,0.09637726953621978,-0.28398333191064806,-0.5492778292040869,-0.45774873000432365,0.0687865147668616,-0.34612388129371013,0.6683056127236914,-0.07240195519072423,0.1631584649808299,-0.5330320876209953,-0.05720199303772978,0.5499883183358614,0.15322605140931425,0.45546805065492124,0.6501226845319196,0.5887826597636303,0.2693746876884463,-0.022705298630093,-0.3294312011867023,-0.15540181812584938,-0.47507966060521306
Thal_MGN_L,0.20495496482485662,0.1521827205479816,0.17359102615454441,-0.17761519736153464,-0.30373140686106276,0.13696148259028407,0.2650797952234251,0.3632995400384552,0.15114652444455437,-0.2675227133997073,0.08435300088128463,-0.34614849778408524,0.35579200176121567,-0.14028726887974152,0.23601974643330687,-0.14531019180548796,0.35569475002110046,-0.183530619161254,0.03094382936076819,-0.10746554437598713,0.049208778944959314,0.20671729866546756,-0.20659374636242267,-0.0434451318669382,0.0010427286926698374,1.0,0.33434013569748633,0.12176923961208076,0.001650942948859794,0.3881920334995071,0.3112035596681638,0.5202894830552339,-0.07065360696932078,0.17009735456869482,0.08890554850549849,0.2938490908456488,0.011367827488276507,-0.034249001782636054,0.44754655619402584,-0.28762613475565546,0.07989401745351886,-0.2987113802001278,-0.20011074300259515,0.31718233322613765,-0.11566036817206203,0.4327974033252278,0.03799704504439117,0.21388195596477833,0.3777006478412138,-0.1766096754752166,0.09418738738182422,0.12689975082637997,0.017665689156677752,0.09456599752728338,-0.0385542795057735,-0.2117855353987111,-0.08824783332752294,0.22456077935879945,0.1329042740891437,0.44833901152098105,-0.17651104631407896,-0.20513114130138269,0.07380391827132524,-0.2591041877763855,-0.28533030219574873,0.07944979731297135,-0.12820334566900166,-0.19897974103191918,-0.22813711860792993,-0.2033437171487794,0.06634189721302951,0.4356354784904584,0.19086055220201362,-0.07820930679326944,0.07946873714248104,0.4007400394228131,0.2552571817472527,0.24288484165391044,-0.23747626617645287,0.24138351275634612,-0.1613065216175529,0.24352338196657658,-0.3317665083196595,0.221448231751542,-0.03553933883319046,0.09454480375002203,0.458181854285859,-0.20046486613234515,-0.1337046677802439,-0.07249875688666596,0.1741123684087901,-0.0678143918045181,0.3071626995108653,0.36440769992495936,0.09324293694042675
Cerebellum_4_5_L,0.662522723653764,0.6161438344311833,0.36142928923905077,-0.13249083469839062,0.01968651798431584,0.33017317750151687,-0.1269129979415872,0.7520858170400543,0.2595055314148607,0.15901103256415938,-0.0036156195666858333,-0.061575302232545696,0.3697240019999045,0.39569638819639935,0.28908385234089173,0.197503870046257,0.3905507957092625,0.05603696763329257,0.2733606581733767,0.16499706437331774,0.5034626234470981,0.41082082174008994,-0.04769038147491647,0.08945745134799546,0.038703036474622976,0.33434013569748633,1.0,0.41197049097869126,0.020524184663004402,0.3612943023554249,0.4400392307567598,0.4942608698960544,-0.07959315602179184,0.018169279292961624,0.07764802935228345,0.34745899091596544,0.01938068195111698,-0.05860259666379259,0.22838701025337008,0.2814966073750932,-0.22857886440131436,0.09753109697581656,0.12222270783062576,0.7083604628118927,0.06965908439249544,0.30945351286589057,0.39931711333476816,0.3412450641694207,0.16254144201685453,0.39282393783879155,0.53901036087452,0.6400281874919721,0.012920122520007852,0.16930945767351013,0.15830608617917888,0.3486943110462166,0.07126580999637999,0.5814335397780471,0.5200818156989616,0.35325585131798043,0.31094691896448434,-0.16408574991916655,0.4826653020311594,-0.08108475791429826,0.20281009336288602,0.43056517451830656,0.1533385001463616,0.02819154386934115,0.09541283287054116,0.0923249572560693,0.2570666143734603,0.47942976891584954,0.5593927789250912,0.14240875388697946,0.3850719880435328,0.0971656849317631,0.04010194817027444,0.2687574947646653,0.07458380274381037,0.1523391384018825,0.026406058324813162,0.4312870268718229,-0.16704368846069176,0.09804684348147834,0.38280563822529085,0.22993238038531674,0.5789861708846347,0.3502457516610856,0.1182974028568324,-0.11753429398173942,0.5810152539033462,0.16170433613190593,0.33908531472423403,0.4863684288419284,0.448849143964442
Thal_AV_L,0.3837935327565882,0.4078661160340229,0.43829091077917237,0.1373899843784865,-0.2796732141743328,0.2833146386953742,0.03184027726516873,0.33106342501151204,0.3126538199555592,0.1418372470300783,-0.11989917860373363,-0.12823452768816557,0.42233998559847213,0.1860871443675605,0.034737311034658276,0.4360406770818348,0.4788650185281062,0.0556186723804158,-0.11369462754751,-0.21324473582386622,0.24284598270879496,0.002125877746313611,-0.035026472283522965,0.31038141443952366,-0.07177571347268548,0.12176923961208076,0.41197049097869126,1.0,0.18767276173742548,0.3895923374553609,0.08000451836270402,0.56294597129079,0.2627666488533341,0.326459061934277,-0.2585192835450749,0.40176187558015963,-0.40105034230821895,0.12088143754068528,0.29342982619737584,-0.09356234128481201,0.003123625084309274,-0.15701120358613058,-0.2691301459704007,0.40140428971794057,0.23446659209579376,0.3511812004227343,0.35601886835950186,0.09793674033261782,0.3521204271637033,0.258220069928959,0.4679891239087426,0.23321229714399117,0.12331239023619668,0.505365119415358,0.38273546668681296,-0.03158138783342778,0.22827699513614375,0.5968974196178009,0.18715739347921576,0.29349820669402565,0.11644738642855455,-0.01355154495487885,0.38788956052985507,0.09193853911353059,0.07274348580341751,0.4035591172009692,0.298634925383292,-0.23110867094926332,0.0966787835473321,-0.2436991269669288,0.045151128346853545,0.412014863759985,0.4867781363755285,0.29551604179550583,0.5009846453783645,0.28336726088541636,0.3180015933466891,0.5929369153403353,-0.09239875029517913,-0.004044065123578985,-0.2851993304021569,0.4258356756400522,-0.21245193572150056,0.16966377734930424,0.14607268565543746,0.015134528143791164,0.3809504874870732,-0.05728499455387824,-0.21738777417358868,-0.016219500717996913,0.37418173562898654,0.42119440302523775,0.3750452623600123,0.3879823495762245,0.5514324860561147
Cuneus_L,0.14548948260926758,-0.03414371208532462,0.36002544875798986,0.8575054881162849,-0.48392171346649326,0.42458237648173275,0.10136163540320903,-0.02890990574683553,0.10644408184596213,0.09210123104364838,-0.14860487777889855,-0.3059175493576426,0.4017430650824609,-0.3565944226208745,0.08926207350300683,0.5669176340973487,0.49080933282657163,-0.5159991163615277,-0.28971010253624435,-0.5011666387410184,0.09680732595897742,-0.6135062728795514,-0.28505409662456427,0.5834761000728618,-0.38749849012827736,0.001650942948859794,0.020524184663004402,0.18767276173742548,1.0,0.41979019111492244,-0.1705171150087529,0.18625226442907022,0.6741292072768607,0.6724362093997001,-0.4345653948284518,0.6164390330730055,-0.11758800481692046,0.029885384047709927,0.09202379187734998,-0.4783543249137174,0.2898495528085295,-0.371293813925463,-0.5487330487401281,0.11342440441662885,0.07873975350428818,0.2036526678121978,0.36857118576396725,-0.5733524312985021,0.38810483066914736,0.25042800457506315,0.21047747981456358,0.05209295575267282,0.945759704629569,0.39393581644642167,-0.03707406204068074,-0.4260881550379089,0.5565636418626152,0.4680052504695532,-0.40639761028712273,-0.08863763740430373,0.24712636394806767,0.8498895112952071,-0.10449925109146271,0.12009867493648943,-0.20683828109401833,0.7156407808860766,0.8398172835977488,-0.2729753584813202,-0.13635512787835405,-0.508155820179439,0.04732465251705968,0.3231811971184769,0.11319022607206596,0.22080927759269378,0.278206689953983,0.32555092436476235,0.5291632857587779,0.2962916228234342,0.48666737074649974,0.07385748511767619,-0.5072796405751341,0.42125042662966067,0.06191132266694428,0.6849851444897022,-0.22160050450869742,-0.7408746115860237,-0.01974264505037927,-0.45304199763866854,-0.4326566498069821,-0.07475537712146668,0.11380079719918844,0.2513059025138314,0.6274096827274857,0.47889699428970056,0.4944133909396592
Calcarine_R,0.2269818699893261,0.17722559713607053,0.5944038244234298,0.3765534039916379,-0.7417550138630434,0.572146269208476,0.12367888727710388,0.16247575657806348,0.1443456189227229,-0.3753965276261502,-0.34215116923692157,-0.49525747308432344,0.8519253783548107,-0.36356962045739966,0.4306195759932703,0.3221719449878585,0.8389937323458359,-0.44330232061598174,-0.5261880085221845,-0.48589810984660287,-0.12717848263363254,-0.21949800299960404,-0.22939094727296608,0.354327830618242,-0.30130821412855724,0.3881920334995071,0.3612943023554249,0.3895923374553609,0.41979019111492244,1.0,0.00950085373019029,0.733864760982079,0.5524242618430624,0.6473913576393668,-0.5824953506247101,0.8598443182704857,-0.44930086145940007,0.03330455367847228,0.45990222099353895,-0.4628568710616795,0.539680575703732,-0.6566995012789096,-0.6971101935710283,0.2317391870386275,0.05574599533454453,0.7974466389877606,0.18732170729263026,-0.06693366628520366,0.8326513986915994,-0.15914381623120427,0.08563834375509527,0.11789602764906115,0.38850754577390834,0.7123175098725266,0.029411254580700073,-0.5075523638270456,0.40835821279497425,0.47066047418986057,-0.28135546297194985,0.5478834281376027,-0.31800600694478903,0.06061797100353224,0.002834242249737609,0.09725888619179002,-0.06308096016036564,0.3425804841420789,0.4123165754313651,-0.6937145433620535,-0.35415617408147526,-0.64907108848809,-0.11507845414550721,0.8407028989187187,0.2955384815270197,-0.03922429746121566,0.37506867112029274,0.6499524799379756,0.7748464652897827,0.7216798046947578,-0.28121759205847163,0.10990565843810793,-0.7186879659317779,0.7592328266124693,-0.41781507811495133,0.7586678460855748,-0.025715909683146704,-0.3499639243194761,0.40311854687817994,-0.46002945928696276,-0.7011847093402557,-0.21149391604598092,0.1535119609927388,0.07140749616283629,0.9068530243204777,0.5313823345117008,0.5099993604947294
Thal_LGN_L,0.5225982176963387,0.20470043450031108,-0.050101391974667696,-0.2537105523132725,0.3592750499004061,-0.09536283095371866,-0.22325415092180986,0.23587569392247668,-0.25495247046236613,0.15135306549062164,-0.03997999560915369,0.0840813663730098,-0.046824091991773634,0.4059880417260456,0.004719058539112176,-0.05614485783771786,-0.00393327605416661,-0.041743329564141604,0.48912359312409637,0.10576170289542011,0.4290045677016452,0.46729047795777773,-0.025121702891399086,-0.20459286593716192,0.0445298538215912,0.3112035596681638,0.4400392307567598,0.08000451836270402,-0.1705171150087529,0.00950085373019029,1.0,0.0700393601635767,-0.22637942827631066,-0.1744146930581246,0.28405675503986244,0.021870219689228164,0.3388060157848753,-0.3123530430744567,0.05794015476978247,0.27726361431827984,-0.08904578210463293,0.2432188854930948,0.3065737226151743,0.15077197745138873,-0.36479420016405634,-0.11420163553842373,0.042037553853447415,0.04887879864028076,-0.0899008225336545,0.2432990343756942,0.17826943311308166,0.27487746894737325,-0.1688912312216195,-0.16685232786207374,0.26062368799545055,0.4457017318042076,0.032233466038075705,0.33079007956836765,0.5240490803641531,-0.0397098983010652,0.23121045184677017,-0.1715081610878738,0.16617049638771,-0.1333947073833903,0.05527971146010992,-0.006221979579777309,-0.08041511121824928,0.40835244155494166,0.3549263663302638,0.23333983617871254,0.3885612557393904,0.0620279525049095,0.18031151694061767,0.23041998667529537,0.1367393314218943,0.10569834393942544,-0.12097496796663437,-0.01600238417850452,0.10353490823099039,0.2775829535369941,0.2417818987012175,-0.12801832871475363,0.31684621108398503,0.00021614560839146635,0.37034287019290796,0.11268172273825103,0.124855137147032,0.3617190010558018,0.30275083905579997,-0.05115834478300408,0.5106629605150436,-0.27543695230596416,0.09045215170433611,0.28977418909271463,0.06626010474172454
Vermis_7,0.2965371903476337,0.3410568570703443,0.6033712395877964,0.061531772728012,-0.5934512920345143,0.37205900842715356,0.1395220280239774,0.3580622844678313,0.35979948581654836,-0.39411758564357224,-0.20793348221628744,-0.46427797880277005,0.7256239181858467,-0.09823650100090461,0.3684112576063427,0.1517025249815359,0.7784289724516836,-0.13289068881006397,-0.30182743692680103,-0.25147148079260084,0.04863902878720825,0.035149002158267356,-0.2363392602118727,0.18344460591329217,-0.08852252413885117,0.5202894830552339,0.4942608698960544,0.56294597129079,0.18625226442907022,0.733864760982079,0.0700393601635767,1.0,0.2804158091815294,0.5172273376023944,-0.2945963670660815,0.5797271379046705,-0.5165599748141926,0.021825107349624267,0.578166971371514,-0.3693861912484556,0.24838539974891297,-0.5040096120072093,-0.4523165868809326,0.4301874479381724,0.12454130426393861,0.8115127300726448,0.16505253957139593,0.24000844766255075,0.7640898759092208,-0.19245742436023916,0.2035095957991724,0.1264087148492853,0.16878383735198468,0.5693831459383647,0.17929780391308361,-0.33420920273118887,0.20744079137099822,0.44875847495778404,0.05870614612127371,0.5745196559547774,-0.34674751005590104,-0.19069459852242723,0.3025266620307291,-0.053578688191922165,-0.05815174751936218,0.2591081161436858,0.15305260651515837,-0.5543199070888517,-0.30030735453241186,-0.4368988356768405,0.00819704987205184,0.7969522286077461,0.37186801552960086,0.09086070358788412,0.2987021491973603,0.6892333705012189,0.5632982702254807,0.6960399199184015,-0.4237188626587449,0.22902692105983838,-0.5061058831758575,0.5853571920866073,-0.5516034362755892,0.40072585006073963,0.12553004591981679,0.012183539959710013,0.6315372677316965,-0.22872168815966037,-0.4762242364845503,-0.203126224401429,0.21468757158497723,0.17661968017950905,0.6204156336340456,0.642260434952081,0.5077230365566873
Parietal_Inf_L,-0.016085564479901927,-0.007667518155556824,0.44013473330722447,0.8893944624795466,-0.6513964611282652,0.4813593593872238,-0.02075624980076098,-0.13872442493351878,0.08590132714535474,-0.22414237184424532,-0.1634501612584735,-0.5085713670695576,0.534658140337383,-0.3585360535717428,0.27865699586979015,0.624351036114473,0.6583594322979693,-0.4064542911579056,-0.5634340557422798,-0.5776226737808093,-0.18522082700713216,-0.69424048159787,-0.01534895977814041,0.631231855132761,-0.6151039079711299,-0.07065360696932078,-0.07959315602179184,0.2627666488533341,0.6741292072768607,0.5524242618430624,-0.22637942827631066,0.2804158091815294,1.0,0.7434316308317803,-0.6530779760392725,0.7017149463817068,-0.23729769640573645,-0.09307425532227188,-0.0607396135282746,-0.46452436893667387,0.526661207584869,-0.5435919483956081,-0.7277189358448014,0.021978096568645352,0.09116500061704826,0.45505266032332614,0.1712316956518943,-0.5281681620446652,0.6239503259145047,-0.10149078959164419,0.0330849365057101,-0.22020097963934493,0.5821890169303122,0.7932572831674203,0.24797637816496113,-0.4838003249508762,0.6360809917477153,0.47260823482602116,-0.342359349602499,-0.028760943143355144,-0.1536323937679959,0.5273270220672898,-0.0992416265347817,0.30733959656211873,-0.118747277342002,0.3605918890893317,0.804500448193169,-0.6219519315196799,-0.16246315095809408,-0.5367355668194267,0.15407511891823655,0.5282559091250775,0.20462529078499495,0.2477547886705611,0.35421928695874355,0.3385471067042084,0.7943416703097502,0.7300499665043756,-0.04439334053867363,0.14333200906544824,-0.7907379607525085,0.3727637531473172,-0.08104580689637365,0.7629528578928708,-0.08002712994420058,-0.6152469870769444,-0.09554405642794334,-0.4873271506251137,-0.7528147815993159,-0.24947508723526127,-0.07035717191901303,0.21462810783688924,0.6277643877332538,0.2975797748447681,0.5405733440893926
Vermis_8,-0.01830479459013348,-0.19088652579444268,0.4980115391509432,0.6830920327848232,-0.7728008990896085,0.5099878175324114,0.017696333447317983,-0.14724288082962603,0.10508495999827673,-0.2475997465842864,-0.29919522633573203,-0.5594201042362373,0.7144521682367715,-0.47165842354870896,0.25726579878932987,0.5515246553678486,0.8269942632494021,-0.4844937490498557,-0.5534398553049451,-0.6252477643229579,-0.1628121334462261,-0.6116752033422612,-0.2906559352928477,0.568157963773275,-0.4635766919342082,0.17009735456869482,0.018169279292961624,0.326459061934277,0.6724362093997001,0.6473913576393668,-0.1744146930581246,0.5172273376023944,0.7434316308317803,1.0,-0.5812914978090759,0.8254092944393863,-0.40177568150436266,-0.07826699907830383,0.20438274645255497,-0.6454689239220391,0.6419113014698826,-0.7213865055436992,-0.7998881218669937,0.04236721859409728,0.14028562532705083,0.5914589014184708,0.15764633700677683,-0.4021910058233099,0.8056197854231716,-0.08659065074511914,0.006093928729120352,-0.12580795335664624,0.6790136902360835,0.7336324282841283,0.0672649451878303,-0.637730596012169,0.7782128281322978,0.4898054238271207,-0.38446168683457943,0.19770789574990488,-0.16666530778502317,0.38251549340750607,-0.10363776441447678,0.15149747363488628,-0.1960878081295903,0.45296186965149,0.6382179467842828,-0.6679028161678621,-0.41111166473286265,-0.7392260807618737,-0.04426797334137397,0.6581605150852443,0.1680896828249011,0.1418443695229121,0.22911077226933593,0.6253447277050028,0.8755274541355546,0.6772063850674356,-0.011082084952673838,0.08716637104478994,-0.8056697298433795,0.5359274094789169,-0.32366117357390267,0.8315912298255825,-0.07082747195300548,-0.5755818943553875,0.034218578586254524,-0.5604886803341587,-0.775870037974029,-0.24103345369480636,0.018360979403002128,0.228401163007593,0.7039826825583497,0.5109322250726808,0.6344734254434596
ACC_pre_L,0.10494141938382406,0.106661153793356,-0.3078579909275574,-0.5658419371732942,0.6768722784681669,-0.6414324970888071,0.019389498041215057,0.24892967700752294,0.09300111278740751,0.2589657800790392,0.37334240840781346,0.3760444645804575,-0.4709394760068116,0.4919208660524236,-0.015114448180506553,-0.46617524075712385,-0.5449346143970899,0.4528403474773621,0.827266274351228,0.7248404033088822,0.5406344153217394,0.5589178054712227,0.15888477300210924,-0.37848076028547767,0.5408027029942869,0.08890554850549849,0.07764802935228345,-0.2585192835450749,-0.4345653948284518,-0.5824953506247101,0.28405675503986244,-0.2945963670660815,-0.6530779760392725,-0.5812914978090759,1.0,-0.5522236772475486,0.41213565768584853,0.0864214851734333,-0.01603168147946302,0.4300012704811488,-0.598371308762701,0.5829595782032209,0.706229540746075,0.033223735767518144,-0.24988556401086934,-0.48201788977835164,0.05415873944642766,0.4557171251141267,-0.6026772636706902,0.11881689601701702,0.22640448697224463,0.10613901319005471,-0.427289882937094,-0.7447239489489673,0.13509843810147504,0.602017470204881,-0.46959616427575496,-0.12974325265620557,0.49025118714101856,-0.08084151180368203,0.24030803823701977,-0.26991594366637456,0.19626907950382594,-0.5013295389503173,-0.13813400352511163,-0.10450083141375849,-0.4292997796457006,0.7339796090405539,0.4151260349700993,0.5606336619605298,0.04657913729458079,-0.5048015192620924,0.06435517030352206,0.10565502719689421,-0.08241847869216368,-0.394873387978361,-0.6257008242554437,-0.5382708635629793,0.06673376437421068,-0.026226117575415084,0.8009343399146324,-0.4414846618487221,0.2674472898840647,-0.5899711884654091,0.047847319397350645,0.6180312608278874,0.03323778185873242,0.45266768525096684,0.8154956854185227,0.23575074629565768,0.26393061194575573,-0.096520893156564,-0.5480756776225812,-0.15321939244862523,-0.5527942428995972
Lingual_R,0.22599316102779965,0.06608153097561842,0.5591912598102504,0.596770407255735,-0.7161554436854551,0.6280149631540844,0.039328080815708745,0.10290446425369493,0.1252112520704706,-0.18878112241914055,-0.292451981923967,-0.5294621928829737,0.8462115272191449,-0.3637066555659847,0.4130738095473089,0.5448644663123575,0.8915164367524174,-0.491127545366779,-0.45670074574870917,-0.5420336779375335,-0.03821376564864108,-0.37255855929450327,-0.2452590819343846,0.5470130846519763,-0.4101577788170189,0.2938490908456488,0.34745899091596544,0.40176187558015963,0.6164390330730055,0.8598443182704857,0.021870219689228164,0.5797271379046705,0.7017149463817068,0.8254092944393863,-0.5522236772475486,1.0,-0.34951826940590686,-0.07755516665756153,0.2748822166695186,-0.4974497013177166,0.5304966769393024,-0.6567886878469945,-0.7090761396871821,0.23786054069842796,0.0912958315448443,0.6613622727989594,0.25349758437010056,-0.2717907172305168,0.7849270264925028,0.017046552528490834,0.14408653543838765,0.12337221625967733,0.5941852774512146,0.7546546308283464,0.08459503496188413,-0.4835461914070226,0.6306205756588995,0.6402701572710596,-0.2549840911752972,0.3483301611018409,-0.093985218278458,0.2879182326876291,-0.04014006355342207,0.1578069647285477,-0.08403127159912553,0.5059502494757541,0.6431765910788665,-0.6209829774320784,-0.33168243706924794,-0.6542705712447552,-0.00156566501441073,0.8007655938233466,0.32380502005535067,0.07389932924532205,0.39313345505154945,0.5562438263987668,0.8517568853803441,0.7298112304893808,-0.027070674766684354,0.07259362455161841,-0.7371361520113007,0.6920624677026198,-0.3104201719875941,0.9015553267091994,0.017677957245687777,-0.4894828697267047,0.2236361900696391,-0.4526429167405622,-0.6827568837400283,-0.22186762588359016,0.21851433805526865,0.1982286125205359,0.8823690886362642,0.5484626376387528,0.6423404296114107
Raphe_D,0.04058400271330492,-0.08011694776026347,-0.47266605977968773,-0.11201324886734527,0.4684955821897335,-0.32304709672460513,-0.17073178153447008,0.12551402859736024,-0.24122841415222435,0.23733769200816168,0.5574520713030279,0.09122554024331554,-0.47034320875447355,0.13216375818154372,-0.19722878257416562,-0.22358064219115217,-0.42455884468313243,-0.0675248442553102,0.4498598424537926,0.18032204079599126,0.1839886567282146,0.0688993271206973,-0.04801216332854856,-0.17658846731550606,-0.14451513483514547,0.011367827488276507,0.01938068195111698,-0.40105034230821895,-0.11758800481692046,-0.44930086145940007,0.3388060157848753,-0.5165599748141926,-0.23729769640573645,-0.40177568150436266,0.41213565768584853,-0.34951826940590686,1.0,-0.35009018603028796,-0.3776290026884797,0.2232910432065231,-0.13689730176239018,0.3388117697323837,0.38912277260372025,-0.08509279015316953,-0.39845178680597576,-0.5034311812528768,-0.0748337838053115,-0.2377006517158581,-0.42986151530723515,0.12893870730334783,0.017372348514447154,-0.07394144869504446,-0.11884140710883698,-0.4876620309430325,0.01534952679300059,0.3425400534794338,-0.17262915043613422,-0.09130724694539592,0.3355640630941637,-0.5284420300461756,0.3139081821100223,0.12490370845723651,-0.20266836294864002,0.0005099977514085596,-0.29554663522580976,-0.11590158502748997,-0.10297835165101515,0.5524563389444885,0.3175623962933549,0.42886364263813775,0.43636678296586284,-0.39063304441566166,0.005215684239275794,0.03811913737059391,-0.18540375492769742,-0.21961188076910979,-0.3766928123177975,-0.42677622040842894,0.3327190698394072,0.2532172152336451,0.3382718625986366,-0.5668518444136714,0.48229625317121744,-0.20936501952419243,0.08578906527839236,-0.04947712958070646,-0.28326033451261134,0.23954849049446422,0.39761684959781673,-0.11353905181859751,0.1281198409039412,-0.33189362562526875,-0.3363401693511393,-0.1253790276387923,-0.25492699513424194
Red_N_R,-0.05154451819008489,0.27051678412893976,0.23960560067647588,-0.04685892817225046,-0.07821277907350725,-0.16808845227253463,0.6542337195433517,0.22306511488104405,0.3708179470606933,0.36235325920424005,-0.07139740927323893,0.33202790983048286,-0.02119690003664597,0.011250264901869728,-0.13427716423458877,-0.027550592103664468,-0.12394721865742271,0.21512868368161323,0.0020098932706144974,0.03257452707306615,0.12123785369383094,0.0209480217460393,0.2627563577867858,0.08929473145004636,0.41198653598669593,-0.034249001782636054,-0.05860259666379259,0.12088143754068528,0.029885384047709927,0.03330455367847228,-0.3123530430744567,0.021825107349624267,-0.09307425532227188,-0.07826699907830383,0.0864214851734333,-0.07755516665756153,-0.35009018603028796,1.0,0.30569731882525447,0.11597133645752693,-0.3213758836569674,0.1864695075626229,-0.05901822288997936,0.20771273501382095,0.27495852793311,-0.11998831874768275,0.3894191613221599,0.3539791135469905,-0.1989749893102097,0.23625432261014184,0.41174455654089875,-0.017834279077061605,0.008222991999986981,-0.07936711827229616,0.04323554340376502,-0.03679170908057557,-0.23312980949190032,-0.027770009897021723,-0.3443815192852693,0.35490313198912316,0.118488133611987,0.012781787567492351,0.0739149347109601,-0.18187016780442433,-0.12191023717526857,0.18280243738913365,-0.027241676338418428,0.025228081544994004,0.17396762331121363,-0.11731666322726676,-0.6436159664945884,-0.1911412077028354,-0.11790109624879688,0.10572340224203564,0.3704905581930354,-0.15718078805586458,-0.14551953113687402,-0.07978283575561404,0.03885697800716824,-0.5302610595532543,0.15103318929012635,0.24452922543801694,-0.016121957710507548,-0.21027704527312863,-0.5372320391490331,0.22037535612989595,0.29297933475569593,-0.18957074438386293,0.12986665039690914,0.4919098302917299,0.07482316652463562,0.30168490627646427,0.030990288947855247,-0.06628487018674728,-0.3236820729785427
