,Thal_PuL_R,Hippocampus_L,Frontal_Inf_Oper_L,Temporal_Mid_R,SN_pc_R,Temporal_Pole_Mid_R,Precentral_R,Fusiform_L,Cerebellum_Crus1_L,Putamen_R,Temporal_Pole_Sup_L,Amygdala_R,Frontal_Inf_Orb_2_L,Occipital_Inf_L,Thal_AV_R,Frontal_Med_Orb_L,ACC_pre_L,ParaHippocampal_R,Thal_VL_R,Thal_MDl_L,Cerebellum_Crus2_L,Temporal_Mid_L,Olfactory_R,SN_pr_L,Occipital_Mid_R,Cerebellum_8_L,ACC_sub_R,SupraMarginal_R,Thal_VPL_R,Temporal_Pole_Mid_L,Pallidum_R,Rolandic_Oper_R,Thal_PuA_R,Frontal_Mid_2_R,Rolandic_Oper_L,Angular_R,OFCant_L,Vermis_7,Vermis_10,Red_N_L,Cerebellum_3_R,Amygdala_L,Thal_IL_L,Thal_PuM_L,Parietal_Sup_L,Paracentral_Lobule_R,Cerebellum_Crus1_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,Rectus_L,SN_pr_R,Thal_MDm_L,Cuneus_R,Thal_AV_L,Postcentral_L,OFCpost_L,Thal_IL_R,Calcarine_L,Thal_LP_L,Thal_PuI_R,VTA_L,Supp_Motor_Area_L,OFClat_L,Heschl_L,Hippocampus_R,Cingulate_Mid_R,Occipital_Sup_R,Heschl_R,Parietal_Inf_L,Parietal_Sup_R,Temporal_Inf_L,OFCpost_R,Vermis_4_5,Thal_MGN_R,OFCmed_R,Raphe_D,Thal_LP_R,Frontal_Mid_2_L,Cingulate_Post_R,Thal_PuI_L
Temporal_Pole_Sup_L,-0.32492152147961956,0.8600508889237174,0.03409027561212118,-0.8041172634647248,0.5551265657885465,-0.7737413188792513,0.45659510845495066,0.38841758398821147,-0.45257110481163443,0.04447281617637161,1.0,0.6974174296130305,0.8935105864844245,0.20606614201983814,-0.12387018389434887,-0.2734342973247106,0.7339796090405539,0.22313800433143247,-0.012107911434957817,0.06965194591467293,-0.4963730471327336,0.6976659814884774,0.6366309456434043,-0.6326099312578962,-0.41716781786020496,-0.38842097463777586,0.7050096145722948,0.43281078941733275,0.13346061894277314,0.9388576997825737,-0.023906310476119845,0.603414003551668,-0.09295852118633413,0.5798297735976564,-0.02677589076135401,-0.14072433524446223,0.846500023384711,-0.5543199070888517,0.05784141217231558,-0.06584905983798602,-0.44502229864954296,0.8551669395683971,0.24737980211912383,0.12276207208146635,-0.3898926234291039,-0.31490152717471664,-0.831493336270228,-0.7444829824800545,0.5535901746689589,0.49641544345559774,0.5046825225759274,0.4312554875695418,-0.09608225256434282,-0.23110867094926332,-0.7253786533639418,0.903112070435295,-0.4666836413494628,-0.5233491067066042,0.3313484854640179,-0.21639168211208043,0.5954242600864003,-0.7981191512674263,0.8912881970385137,0.49258908697232906,0.3536897761680875,-0.07302737552138147,-0.2732945794718676,-0.44617096198396067,-0.6219519315196799,0.22811183462780127,0.46755864544220865,0.7381374195535717,-0.3101032665761332,0.24211468301009031,0.3557326719847755,0.5524563389444885,0.09201081549638383,-0.6880032062131788,-0.08204138468607274,0.43667163652013297
Amygdala_R,-0.39594882163075773,0.8106888365490493,-0.07832124869565754,-0.6478677578185547,0.6407926212259479,-0.7187366981383352,0.14658419039527576,0.10235955783123434,-0.5650449842015568,0.2519879973325413,0.6974174296130305,1.0,0.7923673857898419,-0.03519815213226467,-0.139630877144103,-0.06734793319947752,0.5606336619605298,0.6231218294031611,0.20657231123201905,0.185988227910088,-0.5637415334291729,0.3542886528055176,0.6897024549050276,-0.45073205366048474,-0.6305567062685755,-0.4564342651917236,0.6220200610755929,0.17401943559685212,0.3889816581269983,0.7282373274841079,0.19298412539900167,0.256456954541918,0.16806272475046483,0.3253856120896298,-0.2024586070853401,-0.3872510301057052,0.7399950712030564,-0.4368988356768405,0.1729326360360008,-0.1966223424071549,-0.3186307406270189,0.5507017338960226,0.5978061559523399,0.2566190576442085,-0.4525934273265184,-0.3670547217118458,-0.7050819336357009,-0.5852981627672307,0.6766312671579722,0.36925772507401383,0.6977751867588223,0.5969633394124093,-0.37348133182879534,-0.2436991269669288,-0.5463209776598041,0.7768861145892183,-0.5378230642338518,-0.6484245254739197,0.481705455897379,-0.049600374021332896,0.7830066436764892,-0.5919595104369496,0.6251552318018755,0.24299471031147618,0.7399626520490271,-0.11477311736147085,-0.5201719374351638,-0.36489426505482664,-0.5367355668194267,-0.04617448114957763,0.15430080067157917,0.7661356544936363,-0.3071245908659647,0.44627988066245783,0.14789474629808927,0.42886364263813775,0.16140552298907712,-0.48205873609835104,0.011959407003229259,0.4830556141870841
Frontal_Inf_Orb_2_L,-0.32953604173967416,0.9491712133966043,-0.018454615461438586,-0.850879338150298,0.6440865727925288,-0.8448418554812424,0.3564902566316327,0.34293848145540257,-0.5711619051560871,0.17274337943769028,0.8935105864844245,0.7923673857898419,1.0,0.17697194837107266,-0.14111317219991304,-0.19659910247984158,0.6768722784681669,0.3094254325218295,-0.06278661379076662,0.19669133234145886,-0.6165176565498048,0.6577569486785773,0.7653372665617747,-0.6192901267719539,-0.6408296582938098,-0.4555724842415651,0.7240193028146091,0.25630716184122,0.1800305786288402,0.9107367977859436,-0.008697436367628899,0.4845168561393851,-0.09907162016312826,0.45067201508101123,-0.062217335009782514,-0.37601900255841064,0.8572542907713516,-0.5934512920345143,0.07141661309981731,-0.24228263615836937,-0.5104330184041782,0.7271405178325412,0.43989199634283205,0.2562346424345139,-0.5057185067487039,-0.32176564029702603,-0.868450641624892,-0.7214547470850771,0.6979886876111658,0.5135672778551401,0.5613300581610279,0.5433844249644323,-0.2653366160087823,-0.2796732141743328,-0.7014379344534988,0.8716888393748634,-0.7121919886014464,-0.6367051770128209,0.4880992579834929,-0.23629561458129247,0.7317778397695545,-0.7480057387613369,0.8811819773317239,0.46763383073604337,0.47236294114331107,-0.17000001663177933,-0.5002255338848368,-0.43891311169752745,-0.6513964611282652,0.05714050361113244,0.35963170937019445,0.7720913699766193,-0.28881628570943924,0.16303786425784866,0.3484458991274149,0.4684955821897335,0.23217738001661548,-0.6394156556139936,-0.0840820095330526,0.5411919892146271
Occipital_Inf_L,0.5214777307280529,0.18544235651923444,0.23171913393003932,-0.15416504880879586,-0.17896993941046754,0.11083238340696504,0.014998052577387825,0.4665328938144867,0.25092820067555577,-0.4737225142602605,0.20606614201983814,-0.03519815213226467,0.17697194837107266,1.0,-0.13748808233128088,0.054489842103390765,-0.13254503933057551,-0.40284573372876203,-0.43125890333369077,-0.3173705531287,0.23289575337063248,0.6312878478753358,-0.12519439676386693,-0.3413298859830586,0.14495050230450784,0.14691205698483759,-0.08164418965268423,-0.07172485759035632,0.14595248293765892,0.10226436418788497,-0.5274469642061966,0.04269665126814749,0.0851401152644642,-0.04534043407754155,0.05511707386715636,0.035030628233382675,-0.0688768685586425,-0.2439825234003972,-0.27472797796714793,-0.2510565670266144,-0.4244538691503808,0.45856644746386893,-0.3202619751588795,-0.41578633489842737,0.22516651566040183,0.030871072994628827,-0.047341144848017734,-0.06280597606536031,-0.21462929602966138,-0.06919793943886594,-0.15118393416287926,-0.11848310367575295,0.2621279367338681,-0.2742379795677334,0.03724274748774091,-0.06001211602636749,-0.017598846718148323,0.22818692247436823,-0.16756855804971424,-0.4913201803932615,-0.014260455470347613,-0.07192052921980578,0.24294082259860791,0.1957241104614269,-0.15909970775115612,-0.05225294023004278,0.159317826024252,-0.3951543477925698,0.17030561087906473,0.2009327277477226,0.3658572832238696,0.0961547169600926,-0.08810652349510939,-0.29407422227819774,0.10229715008941867,0.24779242286735778,0.03526885551977676,-0.0598371539121731,-0.201841169209608,-0.18114397771800328
Thal_AV_R,0.10843977752265252,-0.0750090932124778,0.3457376579416855,0.4066344446602432,0.1171796167077027,0.2717219880753131,0.28531651807609393,0.2701672249308342,0.27504098878905153,0.5736070572882481,-0.12387018389434887,-0.139630877144103,-0.14111317219991304,-0.13748808233128088,1.0,-0.08416083275830533,-0.08854492665793907,0.3303415217011086,0.48412438727248436,0.4692994495468417,-0.09343005073958725,-0.14543437810677506,0.008934139055613745,0.15286450539528643,0.06066294508053639,0.25471980892238916,-0.17940205323442912,0.16324506498851343,0.20932585389141423,-0.20446546185707587,0.5314980735039412,0.024898873959269364,0.13354769026024724,0.4659213589092727,0.4923026530264633,0.22707342179998605,-0.14485102595511276,0.5817625508867403,0.45942010592089233,-0.2248682454532708,0.5421907275659977,-0.04896404327928312,0.20812656724818354,0.2327534885660341,0.014759125237359259,0.3298919473797314,0.362112198924331,0.3307714830077516,-0.017388510210417686,-0.05294846508584284,0.34229644109637525,0.4274327654801706,0.19122282900350632,0.5682715757022658,0.215556365951717,-0.08679573587663933,-0.0281220568117481,0.4651962272554226,0.21174180832438963,0.08956596025571797,0.1271136347286315,0.36150894015501495,-0.20356758532510913,0.37538752849755325,0.30051162022464784,0.7007686623298017,0.06876451324349435,0.41747484469904145,0.13640379495809205,-0.00011188589983089146,0.38809898840246004,0.059274479797236906,0.6538282431488988,-0.14519509472376707,-0.11717001259681437,-0.11836661461395519,0.34161584302500275,0.35272469526565287,0.6669871742963208,0.257884999674775
Frontal_Med_Orb_L,0.19477716863992034,-0.17092095624322268,0.11330755955502933,0.13746824073654693,-0.09003394880537147,0.19444000395188535,0.0031708179641737272,-0.1092484593346974,0.025529027574492026,-0.151535631279794,-0.2734342973247106,-0.06734793319947752,-0.19659910247984158,0.054489842103390765,-0.08416083275830533,1.0,-0.5013295389503173,-0.08745921150768646,-0.12846175503805937,-0.20101702916870043,0.17276143375043287,-0.052361531669937685,-0.3823004113583225,0.13179034975714413,0.16054781327728662,0.17639042684294884,-0.4952046478010649,-0.08558531919953477,0.16188507442944763,-0.2878397079144772,-0.34855157473755516,-0.019341219466883542,0.07472702358856487,-0.3521499624697213,-0.08687502532171806,0.03857679485107555,-0.3464666927686577,-0.053578688191922165,-0.08025848700778472,-0.22629313686026636,-0.17128689491126253,-0.21014062827304036,-0.021201349387531068,-0.3860424722883912,0.2672868157749412,0.3013027986677516,0.1585431545423194,0.3053188126472219,-0.3392323564501312,-0.34063719634718187,-0.04917162797423588,-0.1264853020151647,0.13275878898697904,0.09193853911353059,0.31102042984810147,-0.34530413909155067,0.17249084603996753,0.09530726919283607,-0.2266198539932334,0.08279108214635353,-0.06454550831406435,0.3569576909394026,-0.29779130396334424,-0.21868162191401472,-0.0834943346819599,0.04484665471720856,0.1414937495984238,-0.2353547129490074,0.30733959656211873,0.08644922257527173,-0.19176587317808824,-0.10900739791841052,-0.06082912621623676,-0.029595522864987428,-0.13766454952443874,0.0005099977514085596,0.08184568650880028,0.2543940235766128,-0.1016388864496384,-0.312525600446158
ACC_pre_L,-0.5668515444317165,0.6071487060377795,-0.15757230570852176,-0.6009845769057014,0.4300012704811488,-0.6257008242554437,0.11881689601701702,0.1320471135174374,-0.394873387978361,0.2260548616456024,0.7339796090405539,0.5606336619605298,0.6768722784681669,-0.13254503933057551,-0.08854492665793907,-0.5013295389503173,1.0,0.28763381229842844,0.25002942918068244,0.19626907950382594,-0.43079922487138944,0.2674472898840647,0.7384974689903576,-0.4310873079774617,-0.546061456393061,-0.46959616427575496,0.8526856168005903,0.21686995151454064,0.04657913729458079,0.7512136994402197,0.3865295945172832,0.2589657800790392,-0.026226117575415084,0.5406344153217394,-0.08241847869216368,-0.29058310038150836,0.8009343399146324,-0.2945963670660815,0.106661153793356,0.1836404133615535,-0.08612613829332595,0.5028785656540975,0.3053126733684632,0.4557171251141267,-0.5658419371732942,-0.46617524075712385,-0.6026772636706902,-0.6555013156346616,0.7248404033088822,0.5408027029942869,0.38219265977753664,0.49025118714101856,-0.3427696965039418,-0.2585192835450749,-0.6646998637841153,0.8154956854185227,-0.43993788432307895,-0.5480756776225812,0.5390025774997336,-0.096520893156564,0.45266768525096684,-0.7447239489489673,0.6579369405021662,0.29158610480554414,0.418297181478749,-0.08883791778560006,-0.427289882937094,-0.08084151180368203,-0.6530779760392725,-0.09053279412243519,0.23361863937201355,0.5270449332524371,-0.21534019814311142,0.37334240840781346,0.23575074629565768,0.41213565768584853,0.047847319397350645,-0.5661206999519518,0.06435517030352206,0.5589178054712227
ParaHippocampal_R,-0.33439309594390204,0.41314002684348966,-0.03348266566738308,-0.05205888125653123,0.6028789930711985,-0.3370338650083403,0.11675930216364709,0.023238917040130726,-0.37208234951519153,0.678403434121718,0.22313800433143247,0.6231218294031611,0.3094254325218295,-0.40284573372876203,0.3303415217011086,-0.08745921150768646,0.28763381229842844,1.0,0.45620696155247614,0.5115784369597726,-0.5278193507440043,-0.1872486208694227,0.5654208619419043,0.05705011592216852,-0.42044658459181095,-0.306667028057091,0.34167148540547077,0.1381682757570785,0.3154942009586608,0.2961948752387355,0.6305177748180731,0.05104725155641672,0.1852098619157602,0.3774737577235303,0.046657125373599485,-0.17988050166955508,0.422226573779694,0.14131899446665183,0.5445768294680565,-0.18087500719041616,0.28878409208593786,0.046012725748730346,0.6924631354489138,0.5383196635870205,-0.38023521385416326,-0.130281752079801,-0.23082828668969124,-0.17740712369883846,0.5500937583024241,0.24328362507094223,0.6972404446212099,0.5940820627737505,-0.2589891357597681,0.18454889903525312,-0.22882205456659274,0.4528069606470295,-0.3937935139375086,-0.2176787950060291,0.44177583021630146,0.2993142591631205,0.6124842788880349,-0.1338136603251718,0.1258624040798525,0.18243686854414234,0.7960839564807058,0.18008974914041007,-0.37206815108971336,0.2224508464818057,-0.3321835031046905,-0.19876008972098597,0.09029458150592924,0.4463051952965775,0.22446149638939927,0.2697883527889686,0.007253794768322836,-0.06750782459427622,0.2719083314902649,-0.09167588645125302,0.31680772967876114,0.5522854008043163
Thal_VL_R,-0.3579765006961933,-0.06183854713836224,0.28362774903012666,0.1113601892154452,-0.004665692556606859,0.06808059046306618,0.08841500918560553,0.07020870984624923,0.10213127862873728,0.4448100541687967,-0.012107911434957817,0.20657231123201905,-0.06278661379076662,-0.43125890333369077,0.48412438727248436,-0.12846175503805937,0.25002942918068244,0.45620696155247614,1.0,0.49758034355462843,-0.08817313188337136,-0.24057857018177947,0.040733668159228194,0.24516066013419677,-0.12483138615008446,-0.03957725760076141,-0.02019642283129646,0.13084165139640092,0.4880213926008466,-0.06343041162773186,0.568612333448867,-0.0011900709492672521,0.3805679415185058,0.38151404617736184,0.2703801940050032,0.09453885078965273,0.003504768569462714,0.4662320786036725,0.4568868152183098,0.18436259387327816,0.5182611480240973,-0.08003232817225071,0.45112563191686095,0.25859066644787276,-0.05754407063722798,0.16860350535802576,0.17196606501330583,0.21197578346891904,0.12935603383344874,-0.04588266563992412,0.35136831397664103,0.60947416468736,-0.13579724261363502,0.4612773093495891,0.14633513477865095,0.08220223693017792,0.14820888939844404,0.030789260861322696,0.43645551695499396,0.46682505221441395,0.21197437320660617,0.18168533888449956,-0.1069252147156101,0.1300472381856239,0.476748270046719,0.5627223543708663,-0.06957184727544559,0.08843022180027595,0.04503898472979572,0.032518719711957286,0.2383341704727176,0.14841722223935452,0.27538616977282054,0.5290003587349905,-0.17883428035568474,0.11095963647386975,0.13693626747857351,0.2741004982749074,0.6418082833480367,0.17269190461651665
Thal_MDl_L,-0.1763053282469768,0.22349325927073302,0.21154104412796645,-0.019594295311917427,0.30062922732416214,-0.15990897342428773,0.271225535015079,0.310239884015864,-0.1332791729311252,0.6201023735279503,0.06965194591467293,0.185988227910088,0.19669133234145886,-0.3173705531287,0.4692994495468417,-0.20101702916870043,0.19626907950382594,0.5115784369597726,0.49758034355462843,1.0,-0.4526646659833559,-0.04315506819020916,0.3531184762374597,0.24413495370728816,-0.24916602850577121,-0.05320637782193032,0.08436386373121058,0.09496647283963695,0.2286199063488364,0.13017555278792417,0.4490179948196549,0.15062673298440352,0.06576539065095846,0.434419863157588,0.40908083088948805,-0.0374946810491293,0.20201154449897132,0.3025266620307291,0.4971860615526958,-0.1281987844038977,0.3227596399366387,-0.05696766722681749,0.6061465314322707,0.5171622658437727,-0.17162644281724815,0.23473934494425017,-0.05943808374251621,0.08258469396036489,0.3489557988133486,0.21578455192512533,0.38203634923061136,0.6430872646380671,-0.09145519545586608,0.38788956052985507,-0.0006968965379736707,0.22588205419780466,-0.305134156189941,-0.024497993311778744,0.47769970502630793,0.3637050330412959,0.37196360482953983,0.09333691232611964,0.04183139873132157,0.27180028348961643,0.39525496703253743,0.30978234158607176,-0.18064834946422512,0.22399192392059813,-0.0992416265347817,0.006430730711370823,0.3281061245987841,0.2234440097827185,0.40536766574954414,-0.056880318071807684,0.12760211445180347,-0.20266836294864002,0.32586904994071497,0.11386207155257459,0.5001833542494617,0.36052070824023963
Cerebellum_Crus2_L,0.41641613190267784,-0.6626480389524747,0.01010752054037703,0.509308047040025,-0.6888263055100022,0.6684697846444557,-0.4085778669851516,-0.2241607572716839,0.7558592684404412,-0.3991234949540171,-0.4963730471327336,-0.5637415334291729,-0.6165176565498048,0.23289575337063248,-0.09343005073958725,0.17276143375043287,-0.43079922487138944,-0.5278193507440043,-0.08817313188337136,-0.4526646659833559,1.0,-0.2531350926630582,-0.6057470395557886,0.19851324147964497,0.4951516839943049,0.3509359311628651,-0.4842438396211539,-0.2695998050898627,-0.06378881778724292,-0.6027468286078436,-0.24004274668230632,-0.4111980954891343,0.20056123744879062,-0.44653618703436687,-0.16824141026342324,0.21769113591430944,-0.645832840979884,0.3708962372960656,-0.4110154919077243,0.17130719032143607,0.2032828210705468,-0.24828931622204228,-0.5144219622282009,-0.40295914545374834,0.28859711637692,0.07735451837139334,0.6920180113027836,0.36327352348944597,-0.5940209615774953,-0.41663555616939557,-0.5342549344826573,-0.42314869494583385,0.09257074878996908,0.08092628062174777,0.364289232802055,-0.6375953667177202,0.4900060350530539,0.4987643715133153,-0.4164159646155036,-0.21732127892149802,-0.5811161679061526,0.40320982454795734,-0.4409012313523669,-0.20645748081120302,-0.47203632518899813,-0.006040523634019495,0.36646731223222984,0.027500721040157803,0.3825150356797237,-0.06568724117069225,-0.10361688260741934,-0.5746148814634656,-0.01043034925839948,-0.07460353035839827,-0.3162001698866308,-0.11507096175998872,-0.06679414821375373,0.3863345626775134,-0.1381962529046361,-0.45481218993547273
Temporal_Mid_L,0.13161658340676227,0.6428189326317932,0.40025997952835585,-0.7027742722697418,0.23578024407172907,-0.402463785676738,0.43355249122922346,0.686524192356219,-0.20553984678513143,-0.34854988403359316,0.6976659814884774,0.3542886528055176,0.6577569486785773,0.6312878478753358,-0.14543437810677506,-0.052361531669937685,0.2674472898840647,-0.1872486208694227,-0.24057857018177947,-0.04315506819020916,-0.2531350926630582,1.0,0.20682973534742946,-0.48232737551479354,-0.1655206643237425,-0.09899806011294833,0.2622201649461832,0.1956454920354214,0.15651934005582477,0.6129541100818735,-0.4714722513831527,0.5528173514323569,-0.1281986705043875,0.3605398643960434,0.25121785200073327,-0.06251777336861498,0.39050971834596443,-0.5516034362755892,-0.01594201047604903,-0.10177380461493564,-0.5799492989765296,0.8036415373516562,-0.06572560072429527,-0.22407868703683792,0.07767214546771045,0.043335600711734555,-0.5998404213894073,-0.3178309963546466,0.1318230159458832,0.1631584649808299,0.14757956259335328,0.16473485398801876,0.19529571396000436,-0.21245193572150056,-0.23246814604458646,0.4481390928947394,-0.2403624439637162,-0.13982613037295685,0.17670543807109879,-0.2916965325274789,0.2702495589102439,-0.40538962204199586,0.6824465234340469,0.45894367444998097,0.027558022691360276,0.030144514514777926,-0.03431046351321922,-0.6419502580964795,-0.08104580689637365,0.42033688879558395,0.5851831263074585,0.48511115502079005,-0.13887654001216593,-0.0029221985140232836,0.3633906669968336,0.48229625317121744,0.004826699677357343,-0.3145403000565338,-0.10634376953351797,0.016370694670450735
Olfactory_R,-0.41440365641027893,0.7421831353268123,-0.19937586992136508,-0.5109764473108745,0.6581577074329871,-0.7009781575540392,0.07657501514129941,0.07855697760599235,-0.5025944470086935,0.48914023570863363,0.6366309456434043,0.6897024549050276,0.7653372665617747,-0.12519439676386693,0.008934139055613745,-0.3823004113583225,0.7384974689903576,0.5654208619419043,0.040733668159228194,0.3531184762374597,-0.6057470395557886,0.20682973534742946,1.0,-0.37913717554719206,-0.6898481937848453,-0.5313796207020097,0.8247238016401524,0.04214956479041895,-0.00029028764274495217,0.7279257800104466,0.4458456459957397,0.15294579938037506,-0.09122528983668232,0.44703131128808327,-0.09827081931438397,-0.4743438542442606,0.8108121298786399,-0.24635443681448446,0.19755180500128702,-0.16448887254720407,-0.09626723206192053,0.4044586331764088,0.5272180544784988,0.5943417071730871,-0.6527358249699459,-0.48955518632155093,-0.6167734539141903,-0.6512381313033788,0.8954934227504916,0.6572744956110244,0.5385982319657386,0.5191344953032809,-0.4345204971148348,-0.18594083225239547,-0.6518034894038446,0.8044640611094366,-0.8041025427298935,-0.5663915635845034,0.534428665864743,-0.16949138357685412,0.6750941113839828,-0.6582081393869136,0.634041384406721,0.373516191736627,0.5848890245349779,-0.2256236477319662,-0.603818186266009,0.05631467336857136,-0.6942827612601243,-0.2833304626587751,0.14421370907650355,0.6262262855994118,-0.14320000037576125,0.09475392316608103,0.27951114555218326,0.11773217952463588,0.26363579472906945,-0.5187241228284694,0.013950539800204196,0.7099327369685383
SN_pr_L,0.019167705089426397,-0.6441449242993111,0.1519888466220538,0.5452187697718806,-0.43395394874784826,0.5076530430536348,-0.05474442445203266,-0.07168624238938782,0.26015123475592145,0.14663686910484486,-0.6326099312578962,-0.45073205366048474,-0.6192901267719539,-0.3413298859830586,0.15286450539528643,0.13179034975714413,-0.4310873079774617,0.05705011592216852,0.24516066013419677,0.24413495370728816,0.19851324147964497,-0.48232737551479354,-0.37913717554719206,1.0,0.4283976292773543,0.2374362968536283,-0.5077866421459087,-0.15644453302329442,-0.16798716585980789,-0.6038751060387275,0.10289540616729559,-0.1857725510697488,-0.007060162481637639,-0.19580939975158515,0.30928440772244165,0.2936572799823289,-0.5464854866168779,0.5193171990193457,0.22047945787421053,0.37079475322186706,0.49345600136088036,-0.6011976642193486,-0.034080168627349895,0.08264138958701246,0.3704229733271153,0.4117712210063719,0.5176166561376122,0.5939146415755562,-0.2603692753564732,-0.22225598653767384,-0.33751137151989213,-0.24461444863517948,0.19915333292705592,0.3996733186540296,0.5544855331370264,-0.5417037590533746,0.4085851278174235,0.42074213276411326,-0.20618705843459453,0.5316019309808995,-0.42433073480978784,0.6073500631189565,-0.6107104172941377,-0.30228461964982417,-0.27973862595084753,0.13598061159718622,0.35892192806467715,0.35002287941587884,0.4616219186960615,0.10435204602439548,-0.17698357199444573,-0.5910794187002801,0.38600002384812615,-0.07041606599926448,-0.00284182007222542,-0.5556884300384181,-0.24667732541270618,0.525040392688823,0.20081720235704034,-0.3505961591708887
Occipital_Mid_R,0.49212797808224135,-0.6151872957676169,0.048948939333526884,0.6202215251488201,-0.5751737354333214,0.6205121358453024,0.10413983501509487,0.05917405589653606,0.4552966940262405,-0.3407979264442431,-0.41716781786020496,-0.6305567062685755,-0.6408296582938098,0.14495050230450784,0.06066294508053639,0.16054781327728662,-0.546061456393061,-0.42044658459181095,-0.12483138615008446,-0.24916602850577121,0.4951516839943049,-0.1655206643237425,-0.6898481937848453,0.4283976292773543,1.0,0.5525542181703355,-0.6179512451395986,0.2763163587111866,-0.08319845175882216,-0.533483705184926,-0.27357237134896817,-0.05365714653888642,0.0704963986490699,-0.11581192671560223,0.06593566734842381,0.8618467168530503,-0.5810139113389243,0.2716839939511255,-0.15321701202478216,0.1736706615925175,0.12927430389119066,-0.23465799957670247,-0.45931588594729605,-0.5794766260264397,0.7588602143181162,0.4393702679520011,0.5286630050161775,0.4371793040338004,-0.6319870335381241,-0.35647432784200866,-0.45137696170036695,-0.5580001084084395,0.7489425697982772,0.15620003520492085,0.4539557626394286,-0.5345042556499533,0.7363670482320205,0.6236510416761668,-0.8176125420605475,0.18823649604906137,-0.5476380376778224,0.4072570812152663,-0.536841522260362,-0.34024198052062044,-0.5066944812327018,0.14972756951470953,0.9501063641217146,0.05213929584100656,0.5867356331993766,0.5555280111705772,-0.034908641137151704,-0.4672910840390777,0.19407432057778695,-0.22043599066805206,-0.13679276857759834,-0.2288232594701996,-0.2345687942425046,0.21748499816712646,-0.04526407013590002,-0.6266609792624958
Cerebellum_8_L,0.4427051977603626,-0.4805431771903957,0.2640861232167106,0.4846790136597412,-0.2100251875577578,0.6726306583460847,0.08146348168153925,0.06363408772764306,0.38375074538830756,-0.08764869183561635,-0.38842097463777586,-0.4564342651917236,-0.4555724842415651,0.14691205698483759,0.25471980892238916,0.17639042684294884,-0.46959616427575496,-0.306667028057091,-0.03957725760076141,-0.05320637782193032,0.3509359311628651,-0.09899806011294833,-0.5313796207020097,0.2374362968536283,0.5525542181703355,1.0,-0.5990654959618779,0.004159409842843377,0.11162617544868504,-0.5348012688342395,-0.19683973210188657,-0.10920236526757213,0.06003963499389141,0.02099545421274505,0.1612219230264223,0.463235644524768,-0.5564300651942014,0.20744079137099822,-0.2088731964348583,-0.32259183493333293,-0.054729865612726816,-0.2088829112838383,-0.18595702405532716,-0.4642388324785957,0.6380793070176791,0.5708078271242194,0.55302452615583,0.5952838263566412,-0.43441759633518195,-0.5216685503709707,-0.12767149556001256,-0.1867089119678245,0.6189744149233931,0.22827699513614375,0.5711484188887451,-0.5226873681189907,0.3861735321924702,0.5066051779628202,-0.36142682105511165,0.1309772710126994,-0.23549891178411012,0.5794512547545848,-0.467151583619003,-0.16776759546612882,-0.2668669065787629,0.4173599779269851,0.5697139200999306,0.02222232362406838,0.6360809917477153,0.4196697287959787,0.08010992323736867,-0.20922418188894998,0.3469823412669805,-0.30652190388361056,-0.32940451994395037,-0.17262915043613422,0.1227938821596382,0.4516738176072306,0.21025538059806473,-0.5243833919656069
ACC_sub_R,-0.48784599477156526,0.687508467817622,-0.33650686980880856,-0.6100464059166967,0.5346938635936478,-0.7175366087564373,0.014425252747142374,0.008198082116241921,-0.49023534913598465,0.21249480925068706,0.7050096145722948,0.6220200610755929,0.7240193028146091,-0.08164418965268423,-0.17940205323442912,-0.4952046478010649,0.8526856168005903,0.34167148540547077,-0.02019642283129646,0.08436386373121058,-0.4842438396211539,0.2622201649461832,0.8247238016401524,-0.5077866421459087,-0.6179512451395986,-0.5990654959618779,1.0,0.13026966780648758,-0.10108152059072513,0.7832158454390606,0.33770964241793144,0.17949444975382797,-0.1524568658411841,0.37574478365162234,-0.2569192414450597,-0.41111078576746046,0.8547682657938191,-0.400333246222221,0.09452832604226442,0.13458081410493408,-0.13328241689726167,0.5071943676738974,0.26999160763772717,0.49344763480966164,-0.6710234098469202,-0.6281662460126023,-0.6910594558477795,-0.7851361172690867,0.7700857419843288,0.5785780029676191,0.3759262824926126,0.34747527633587705,-0.4724060579119007,-0.3748340188789682,-0.7771672624896327,0.8274829506023891,-0.5763963991858075,-0.6281546231978479,0.4360176880648879,-0.2749917995732342,0.4324657442582544,-0.8306948634861082,0.719018948258264,0.263816683060555,0.40485354824699754,-0.3314078150979689,-0.5511460854900584,-0.044472512940813086,-0.7615639798530667,-0.24410250960027155,0.10632204009229128,0.49361332658611895,-0.3076578913153319,0.2783146741374555,0.2745505289144049,0.32011091015691073,0.024560181166101053,-0.6803292198953989,-0.13085938238642822,0.6372790038475701
