,ACC_sub_L,Temporal_Sup_L,Hippocampus_L,Rolandic_Oper_R,Vermis_7,ACC_sup_R,SN_pc_R,OFCant_R,Thal_VA_L,Paracentral_Lobule_R,VTA_L,Cerebellum_3_L,Thal_PuM_L,Frontal_Med_Orb_R,SupraMarginal_L,Supp_Motor_Area_L,Rolandic_Oper_L,Thal_MDl_R,OFClat_L,Temporal_Pole_Mid_L,Vermis_8,Thal_PuA_R,Olfactory_R,Temporal_Pole_Sup_L,Thal_AV_R,Temporal_Inf_L,Raphe_D,ACC_sub_R,Parietal_Inf_R,OFCant_L,Thal_AV_L,SN_pr_L,Red_N_R,Thal_Re_L,Caudate_L,Calcarine_L,Thal_MGN_R,Caudate_R,Pallidum_L,OFCmed_R,Frontal_Inf_Orb_2_R,Heschl_L,Angular_R,Lingual_L,Thal_LP_R,Frontal_Inf_Orb_2_L,Parietal_Inf_L,Temporal_Inf_R,Thal_LGN_L,OFCpost_R,Putamen_R,Temporal_Mid_L,Cerebellum_Crus2_L,Cerebellum_8_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_MGN_L,Cerebellum_6_L,Fusiform_L,Raphe_M,Calcarine_R,Precentral_L,Cerebellum_4_5_R,Thal_PuI_R,Cerebellum_3_R,Cerebellum_Crus1_R,Thal_LGN_R,Insula_R,Occipital_Sup_L,Vermis_9,OFCpost_L,Amygdala_L,OFClat_R,Olfactory_L,Frontal_Inf_Tri_R,Frontal_Sup_Medial_R,ParaHippocampal_R,Precuneus_R,Rectus_R,Vermis_10,Amygdala_R,Thal_VPL_R,Angular_L,Cingulate_Mid_L,VTA_R,Parietal_Sup_R,Pallidum_R,Thal_VL_L,Thal_PuL_L,Occipital_Mid_R,Temporal_Sup_R,Frontal_Sup_2_L,Thal_PuA_L,Thal_PuL_R,Frontal_Sup_2_R,Postcentral_L,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Frontal_Inf_Oper_L
Raphe_D,0.20634725647777077,0.3175623962933549,0.45341508553777843,0.23733769200816168,-0.5165599748141926,-0.39845178680597576,0.2232910432065231,-0.29556004247862644,0.13216375818154372,-0.22358064219115217,0.23954849049446422,-0.08509279015316953,-0.2377006517158581,0.18558904188733713,-0.1917700675136769,-0.4876620309430325,-0.18540375492769742,-0.25492699513424194,0.43711501473615755,0.46943916352129966,-0.40177568150436266,0.2532172152336451,0.11773217952463588,0.5524563389444885,-0.11836661461395519,0.16887380625902726,1.0,0.32011091015691073,0.3327190698394072,0.3382718625986366,-0.40105034230821895,-0.5556884300384181,-0.35009018603028796,0.1790202625633818,-0.07394144869504446,-0.3363401693511393,0.5574520713030279,0.6234726376073275,-0.32304709672460513,-0.11353905181859751,0.18032204079599126,0.09656875582548975,-0.009540137972745407,-0.20936501952419243,0.08578906527839236,0.4684955821897335,-0.23729769640573645,-0.5034311812528768,0.3388060157848753,0.43864431987496005,-0.24457310256877587,0.48229625317121744,-0.11507096175998872,-0.17262915043613422,-0.43505346491170305,-0.4153410273121153,0.011367827488276507,-0.1253790276387923,0.15689028945542466,-0.3776290026884797,-0.44930086145940007,-0.35391031055123817,-0.2877075069500253,-0.33189362562526875,-0.3251422598875018,-0.42986151530723515,-0.20524546079273515,0.3425400534794338,0.12490370845723651,-0.47266605977968773,0.39761684959781673,0.5605751227207812,-0.11888895521127356,0.38912277260372025,0.017372348514447154,0.07928706412027005,-0.06750782459427622,-0.11590158502748997,0.09122554024331554,-0.08011694776026347,0.42886364263813775,0.43636678296586284,-0.10482719964125391,0.04058400271330492,0.3388117697323837,0.20314100428373574,-0.11329802144139024,-0.045546180973216915,-0.04801216332854856,-0.2288232594701996,-0.5668518444136714,-0.42677622040842894,-0.04947712958070646,-0.03450408731258093,-0.09130724694539592,-0.3508758566096961,-0.13689730176239018,-0.0748337838053115,0.01938068195111698,-0.03218368661143763
ACC_sub_R,0.8851810431282698,0.34496079001596536,0.687508467817622,0.17949444975382797,-0.400333246222221,-0.292754326433241,0.5346938635936478,0.30720338614091147,0.4377590635782006,-0.6281662460126023,0.4324657442582544,-0.031019542466883567,0.49344763480966164,0.49068416676524174,-0.6786978086145308,-0.8306948634861082,-0.2569192414450597,-0.6903809201349741,0.719018948258264,0.7832158454390606,-0.7426375157423155,-0.1524568658411841,0.8247238016401524,0.7050096145722948,-0.17940205323442912,0.10632204009229128,0.32011091015691073,1.0,0.0034854183148022764,0.8547682657938191,-0.3748340188789682,-0.5077866421459087,0.1575153497100702,0.577717154123524,0.09259294406785827,-0.6281546231978479,0.2783146741374555,0.264588142029404,-0.6519293406493943,0.2745505289144049,0.7700857419843288,0.263816683060555,-0.41111078576746046,-0.6939800807158324,0.024560181166101053,0.7240193028146091,-0.7615639798530667,-0.5184542114454814,0.1749271874334348,0.49361332658611895,0.21249480925068706,0.2622201649461832,-0.4842438396211539,-0.5990654959618779,-0.6803292198953989,-0.7851361172690867,-0.004262363121651299,-0.3571390981657657,0.008198082116241921,-0.016054516337500577,-0.6166292570420547,-0.7612870819065424,-0.4642401812682498,-0.2749917995732342,-0.13328241689726167,-0.6910594558477795,-0.6607186046908219,0.5924386467008849,-0.3634364179722374,-0.34957556140322615,0.8274829506023891,0.5071943676738974,0.46804737439870187,0.7614783896677357,0.08328755520245533,0.019521422048852835,0.34167148540547077,-0.32062614272488255,0.45319481369338876,0.09452832604226442,0.6220200610755929,-0.10108152059072513,-0.6751116075159205,-0.024644915632516355,0.6309581187951909,-0.24410250960027155,0.33770964241793144,0.10852930966918062,0.13433909633442884,-0.6179512451395986,-0.4415325140513576,-0.6858644771199952,0.6178370569537915,-0.48784599477156526,-0.37413732235793734,-0.7771672624896327,-0.605736766912766,-0.04451984459326111,-0.025194773712047733,-0.33650686980880856
Parietal_Inf_R,-0.007779505421241276,0.24615514750084136,0.3078318446620429,0.671721993604365,-0.4237188626587449,0.0066728691397742596,0.12185125583056572,-0.06910629874378457,0.05808112888290654,0.3422269194584641,0.13801814909172735,0.0887753045987323,-0.3702530673370909,0.12335593645176228,-0.18922905909034515,-0.2783538694498711,0.045695392860193154,0.10331253000126757,0.26427650971276845,0.36152318634891,-0.011082084952673838,-0.15116333387460917,-0.07856319882152565,0.4640753109379966,-0.04681173637023914,0.3146863422388644,0.3327190698394072,0.0034854183148022764,1.0,0.2729455397627067,-0.09239875029517913,-0.18064736222680605,0.03885697800716824,-0.06471868216314378,0.2877091320619952,-0.02435862050433135,0.03586673044800042,0.3191087284033574,0.010818665665969642,0.20337961653555933,-0.11671657014329401,0.02843727920588319,0.6783563133688022,0.017108504834352608,-0.08242958522656654,0.2850060421146562,-0.04439334053867363,-0.5375219136006473,0.10353490823099039,0.21519858104644504,-0.17446382538337013,0.46218029759344725,-0.17286599440051625,0.16862755451440267,-0.477336697190372,-0.2119905849921426,-0.23747626617645287,0.11504249552462166,0.4247036784103675,-0.21666193755319701,-0.28121759205847163,-0.33299326220257475,-0.1909827279681738,0.11240045964541809,-0.41184292366745534,-0.39769147684462114,0.1016156032309817,0.173514958224966,0.6176134018872025,-0.1898671121283413,0.33763820724454496,0.49575134663989484,-0.18911323930396434,0.18657802313067162,0.2896493870738533,0.08755059799676078,-0.14348065916899344,0.5153554557457576,0.28481597332850883,-0.03705722768288695,0.09642221514430681,0.0471057173041874,0.13357566156685272,0.22106079006113621,0.29082630940860227,0.8458765451885182,-0.34747112516079903,0.049106354451777856,-0.2071057892022507,0.41758742482306516,-0.05983429556603499,-0.41672075025491123,-0.3401133960598516,0.0435124112164933,0.20823754687077803,-0.24701216671998552,-0.23972901471575453,0.3074769457180596,0.07458380274381037,-0.002792208488103466
OFCant_L,0.846547745810997,0.4822892224371573,0.8548856478410646,0.43747060604517163,-0.5061058831758575,-0.15469175175490615,0.6663748750204477,0.35407105577974274,0.5643401805207298,-0.4400568049713053,0.6582869262871262,-0.0004137270690277965,0.4410104759226864,0.3306368528779446,-0.7216521424440179,-0.831805450961984,-0.1902402435527689,-0.5720795565305613,0.7850257134096706,0.916593530911782,-0.8056697298433795,-0.1631557602573189,0.8108121298786399,0.846500023384711,-0.14485102595511276,0.2323179192622576,0.3382718625986366,0.8547682657938191,0.2729455397627067,1.0,-0.2851993304021569,-0.5464854866168779,0.15103318929012635,0.528530777499388,0.2329769703907454,-0.6800379436319811,0.2334716803102048,0.36579464921668264,-0.5811657452728515,0.34403140236497803,0.6938604919872093,0.3049350410323559,-0.28377553238556047,-0.7846757666678463,0.06916239997901835,0.8572542907713516,-0.7907379607525085,-0.689544191853722,0.2417818987012175,0.6411439224514738,0.25683137849286214,0.39050971834596443,-0.645832840979884,-0.5564300651942014,-0.7616155380877861,-0.8132933014865134,-0.1613065216175529,-0.3445590076952908,0.17714724388941983,-0.19766301537557945,-0.7186879659317779,-0.8217544272205706,-0.550771811108042,-0.0965515385072176,-0.31706114097169913,-0.8442389783094367,-0.6228672400276731,0.7088771056270425,-0.23413367609535018,-0.4223895225014316,0.9656637862912776,0.5818611558972899,0.5143322783270512,0.8856422139339851,0.15321171718619783,-0.052261861637735475,0.422226573779694,-0.17746636034244068,0.6241560849418146,0.134351951331023,0.7399950712030564,-0.005170089689270098,-0.6789897947352986,0.11832526986257859,0.7822617518383429,-0.010117501539449347,0.22992907107067292,0.22314950274402298,0.17556639174398736,-0.5810139113389243,-0.4845548507979302,-0.7483421369599091,0.5994761097491649,-0.5373420480272565,-0.297919784129699,-0.8396393058014501,-0.7353601555653733,-0.004761642087446329,0.026406058324813162,-0.27547072769809255
Thal_AV_L,-0.2007545515242253,0.0966787835473321,-0.2700897045781514,0.1418372470300783,0.56294597129079,0.23446659209579376,-0.09356234128481201,0.08653715771114931,0.1860871443675605,0.4360406770818348,-0.05728499455387824,0.40140428971794057,0.09793674033261782,-0.15177232258538212,0.2386851199367595,0.505365119415358,0.5009846453783645,0.5514324860561147,-0.2508421874336955,-0.3159241369453435,0.326459061934277,-0.004044065123578985,-0.18594083225239547,-0.23110867094926332,0.5682715757022658,0.25750679833721785,-0.40105034230821895,-0.3748340188789682,-0.09239875029517913,-0.2851993304021569,1.0,0.3996733186540296,0.12088143754068528,-0.08713760935271622,0.23321229714399117,0.3750452623600123,-0.11989917860373363,-0.021822250627599935,0.2833146386953742,-0.016219500717996913,-0.21324473582386622,0.25418125883612525,0.180774573449164,0.16966377734930424,0.14607268565543746,-0.2796732141743328,0.2627666488533341,0.3511812004227343,0.08000451836270402,-0.12131738561078517,0.4432926833176308,-0.21245193572150056,0.08092628062174777,0.22827699513614375,0.517108310428573,0.4701262369441003,0.12176923961208076,0.3879823495762245,0.12787072382439443,0.29342982619737584,0.3895923374553609,0.44285025178683995,0.5086984209119664,0.42119440302523775,0.4534034050575988,0.3521204271637033,0.27766740391996203,-0.03158138783342778,-0.01355154495487885,0.43829091077917237,-0.21738777417358868,-0.21301940257361582,0.20459037015595247,-0.2691301459704007,0.4679891239087426,0.3957977734666518,0.18454889903525312,0.4035591172009692,-0.12823452768816557,0.4078661160340229,-0.2436991269669288,0.045151128346853545,0.12471629764398155,0.3837935327565882,-0.15701120358613058,0.05333619410717426,0.2539006068432174,0.47231761048013043,-0.035026472283522965,0.15620003520492085,0.4258356756400522,0.5929369153403353,0.015134528143791164,-0.0633396834606019,0.5968974196178009,0.35426703491635414,0.003123625084309274,0.35601886835950186,0.41197049097869126,0.454965124705377
SN_pr_L,-0.41087996874097293,-0.3341443737290454,-0.6441449242993111,-0.1857725510697488,0.5193171990193457,0.5049417836403485,-0.43395394874784826,0.13143423788331332,-0.22680882110962025,0.4117712210063719,-0.42433073480978784,0.349545871138116,0.08264138958701246,-0.1300763005590733,0.3850548455733477,0.6073500631189565,0.30928440772244165,0.4445260607825647,-0.6107104172941377,-0.6038751060387275,0.5485113502178857,-0.007060162481637639,-0.37913717554719206,-0.6326099312578962,0.15286450539528643,-0.17698357199444573,-0.5556884300384181,-0.5077866421459087,-0.18064736222680605,-0.5464854866168779,0.3996733186540296,1.0,0.301116767314372,-0.311200152210594,0.056208011365098474,0.42074213276411326,-0.07041606599926448,-0.36057959715844307,0.46986232375205655,-0.00284182007222542,-0.2603692753564732,-0.30228461964982417,0.2936572799823289,0.3388760380908602,-0.24667732541270618,-0.6192901267719539,0.4616219186960615,0.5213138398269401,-0.4384367340326408,-0.5910794187002801,0.14663686910484486,-0.48232737551479354,0.19851324147964497,0.2374362968536283,0.525040392688823,0.5939146415755562,0.15424088761806826,0.29750790485874773,-0.07168624238938782,0.28179018602969297,0.48179808425265785,0.5400832726068037,0.5436948748330952,0.5316019309808995,0.49345600136088036,0.5176166561376122,0.5000066851589392,-0.4724486671933526,0.15262646419349113,0.49685848199282034,-0.5417037590533746,-0.6011976642193486,-0.00746084827937284,-0.5094965851993939,0.16637250244557444,0.03699459494254849,0.05705011592216852,0.41667453602468063,-0.3531809516074763,0.22047945787421053,-0.45073205366048474,-0.16798716585980789,0.3398358448636579,-0.07065107013079545,-0.37143905487864953,0.10435204602439548,0.10289540616729559,-0.027422576466262807,0.004314595404534177,0.4283976292773543,0.5149304164982751,0.5397172383213221,-0.12535029347422708,0.019167705089426397,0.26564869271448016,0.5544855331370264,0.1517177232153901,0.23684605972677525,0.11221425990245941,0.1519888466220538
Red_N_R,0.2931805795333812,0.17396762331121363,-0.01434611582012522,0.36235325920424005,0.021825107349624267,0.27495852793311,0.11597133645752693,0.5285088436892598,0.011250264901869728,-0.027550592103664468,-0.18957074438386293,0.20771273501382095,0.3539791135469905,0.20039012568166875,-0.09948532816698523,-0.07936711827229616,0.3704905581930354,-0.3236820729785427,0.04528362938585424,0.13858892843537407,-0.07826699907830383,-0.5302610595532543,0.08482856648640416,0.025228081544994004,-0.0753903352498913,-0.0015608597159525019,-0.35009018603028796,0.1575153497100702,0.03885697800716824,0.15103318929012635,0.12088143754068528,0.301116767314372,1.0,0.07616330856919772,-0.017834279077061605,0.030990288947855247,-0.07139740927323893,-0.43278195139037684,-0.16808845227253463,0.4919098302917299,0.03257452707306615,0.02931161225880819,0.00941921165533287,-0.21027704527312863,-0.5372320391490331,-0.07821277907350725,-0.09307425532227188,-0.11998831874768275,-0.3123530430744567,-0.17644764387054895,0.041315828433162824,-0.016121957710507548,-0.25085729146433394,-0.23312980949190032,-0.059924449186732835,-0.04098670414265698,-0.034249001782636054,-0.06628487018674728,0.10439561270293393,0.30569731882525447,0.03330455367847228,-0.09466539299238559,0.02380311713513643,0.30168490627646427,0.20414059851869398,-0.1989749893102097,-0.18668273068682742,-0.03679170908057557,0.012781787567492351,0.23960560067647588,0.12986665039690914,0.0011958412716345233,0.212088322535677,-0.05901822288997936,0.41174455654089875,0.0010547224363147785,0.08885011871869981,0.18280243738913365,0.33202790983048286,0.27051678412893976,-0.11731666322726676,-0.6436159664945884,-0.0971754727420908,-0.05154451819008489,0.1864695075626229,0.009890639905177138,0.10698466933619392,-0.039656667178818814,0.2627563577867858,0.03104953296277022,0.24452922543801694,-0.07978283575561404,0.22037535612989595,-0.32072213385570986,-0.027770009897021723,-0.0764527315578373,-0.3213758836569674,0.3894191613221599,-0.05860259666379259,0.0792344659499505
Thal_Re_L,0.5899104622385734,0.2946152753686103,0.49335049371608863,0.08186761774710946,-0.006239861391246213,-0.3061392765803762,0.38562403265881284,0.18875883431912635,0.4386614189099762,-0.45786887606967763,0.4258716541043368,0.07368562182024022,0.40360021376196764,0.29558934393871816,-0.4545128034153955,-0.48071525330065046,-0.0037071714896015732,-0.2975138624209714,0.45224665266077724,0.5127484284381101,-0.4224686400822452,0.02650138282450596,0.5977873652443031,0.4986486765468587,0.18168948432376703,0.28852213712827185,0.1790202625633818,0.577717154123524,-0.06471868216314378,0.528530777499388,-0.08713760935271622,-0.311200152210594,0.07616330856919772,1.0,0.24380095043522368,-0.21065381944400535,0.13225785333517273,0.27040062014603794,-0.3209331768901027,0.24289073768485606,0.5298299125648815,0.356276534472328,-0.2593088322344674,-0.35483653067644283,0.14325303335403208,0.46588302258982656,-0.5164205004307348,-0.17939087933802017,0.4021490574662487,0.44790857319742267,0.30801077406347627,0.16338371374658495,-0.2692739402025596,-0.34696194042141154,-0.36262426455981095,-0.48942590984055445,0.186214969215954,0.008600128147351097,0.13299493137450127,0.15702490748317455,-0.17075491428261413,-0.46080756424267294,-0.0896473150491534,-0.20741796993460862,0.11725287354492182,-0.3232069955956469,-0.32817729171810317,0.5213293863124117,-0.28103797777707573,-0.07225085975408393,0.569385035736206,0.4426103638018737,0.43407982310323856,0.558999445290388,0.1586036839756872,0.26212704112717,0.4025846030038399,-0.1050565062776432,0.28776375747387434,0.19543727207787678,0.4795647623907107,0.06490851731500313,-0.48594306579249735,0.20254722170740758,0.428960982065809,-0.2094138747375389,0.46247772754062444,0.3235456596493284,-0.010527916735651037,-0.40295824832035737,-0.16049229333712756,-0.3218296396461854,0.4209581684561717,-0.26567787613917676,-0.03616141642027014,-0.4970177540539004,-0.40734309504365,-0.03760997662645121,0.24054683560768853,-0.09532205965645894
Caudate_L,0.09267615163319927,0.07496150584212899,0.25954068482798953,0.23942971385037548,0.1264087148492853,0.09161599640120828,0.40899156098259487,-0.012938641915167371,0.3467185792200583,0.21243244739138764,0.3676998545084212,0.4718095780826292,0.28079957721239734,0.14898528376842746,-0.3035978643321733,-0.05477015736409207,0.22187430413313428,0.3444491742261281,-0.016580656655242176,0.1484946048269303,-0.12580795335664624,-0.026047219955005956,0.3219577930463406,0.13845081212080013,0.5546426647168498,0.2216878242733351,-0.07394144869504446,0.09259294406785827,0.2877091320619952,0.2329769703907454,0.23321229714399117,0.056208011365098474,-0.017834279077061605,0.24380095043522368,1.0,0.09144634989183378,-0.20414704294583516,0.22671850160920046,0.4225569588887487,0.06936964773526944,0.2761923227420562,0.20530620151790432,0.28292152042003865,-0.0592161261969929,0.39521154770904277,0.175202808183133,-0.22020097963934493,0.07301144991927457,0.27487746894737325,0.22602240562470718,0.6321250278079901,-0.06410368297973622,-0.37320767861363796,0.04895151379349103,-0.19520033310588275,-0.0781161550881287,0.12689975082637997,0.19778893207446538,0.25190416098499435,0.09787177070729255,0.11789602764906115,-0.19314050427787277,0.292720183932078,0.09046554197792694,0.21619374765435134,-0.0785931888288288,0.15453526332300002,0.4070485151888695,0.0014505420484656377,0.16690202083869807,0.29204283730865105,0.07380913257804016,0.3051302399487927,0.2803620903529937,0.3581495027771949,0.20269378483245323,0.43894670076267506,0.40996262545741863,0.09853624042349224,0.3601520266452343,0.09654461506431535,0.10020488053540214,-0.2110291601566284,0.5537751527657662,0.20636297841858992,0.1428576915314647,0.4422315009587517,0.6321705578124718,-0.04476697968044599,0.017240853190559187,0.45869824598074677,-0.07755146717885532,0.17315327494521637,-0.001230982489717028,0.3840955304692774,-0.19795834614572694,-0.3092707837258571,0.3573346325420034,0.6400281874919721,-0.09165822800102082
Calcarine_L,-0.621604907436763,-0.14360133932361013,-0.5700192722478703,-0.16094985261976383,0.6204156336340456,-0.007447993978556408,-0.4778087066218849,-0.15897115966918166,-0.3149779408655591,0.4521654627989593,-0.4741921175316435,0.19260377989832148,-0.2301259360886807,-0.06812146488111337,0.5521730952279764,0.6697582613376935,0.4834269659264991,0.4947714274279001,-0.5388780721172453,-0.6151113785611643,0.7039826825583497,0.06361885600046163,-0.5663915635845034,-0.5233491067066042,0.4651962272554226,0.2265416531353296,-0.3363401693511393,-0.6281546231978479,-0.02435862050433135,-0.6800379436319811,0.3750452623600123,0.42074213276411326,0.030990288947855247,-0.21065381944400535,0.09144634989183378,1.0,-0.3575026553019934,-0.29805121098476267,0.5041598994934827,-0.10621665582972988,-0.5493927263301642,0.06802118232093086,0.4659654999317704,0.8434417768457468,-0.04486385741493912,-0.6367051770128209,0.6277643877332538,0.6002944645638346,0.09045215170433611,-0.4550390586644105,-0.06699953658215704,-0.13982613037295685,0.4987643715133153,0.5066051779628202,0.6183367603650267,0.6553303121219233,0.3071626995108653,0.6708084082633627,0.29164902832578454,0.43010317375733365,0.9068530243204777,0.631393511221016,0.6752081600857089,0.05361008099070642,0.4346724161687107,0.7330378297407841,0.5891670231702194,-0.44674574640933323,0.27575557954792906,0.555777000059183,-0.6356639180320517,-0.2467758503556051,-0.28216909336795887,-0.6682420130061729,0.2225286136810889,0.35246658966309957,-0.2176787950060291,0.4726508921962773,-0.41189952192042345,0.15503836977028138,-0.6484245254739197,-0.0724885570645381,0.5516739774189852,0.3288699993605921,-0.5535059639009743,0.14898900255697664,0.0075419924892779645,0.12159155802330666,-0.20931674628076713,0.6236510416761668,0.6548137238441112,0.6731591059004064,-0.49700373299778794,0.49697689969495473,0.5910945795870833,0.631840689112286,0.526754679247994,0.3282654628678708,0.33908531472423403,0.42056023064134307
Thal_MGN_R,0.3194123518087563,0.05755878031371037,0.13251344283671754,0.05869024177369048,-0.20793348221628744,-0.0757652256266828,0.057510977826882824,-0.10855885074743434,0.09543455013959837,-0.1969275422010921,0.06320439829692825,0.06467017337043747,-0.055831773871353185,0.15688608916939742,-0.15649966338330645,-0.2551359686967587,-0.22345371704879588,-0.16251056854023108,0.14323788947592797,0.23442347928754964,-0.29919522633573203,0.32875394193495716,0.09475392316608103,0.24211468301009031,-0.14519509472376707,-0.08854476921215965,0.5574520713030279,0.2783146741374555,0.03586673044800042,0.2334716803102048,-0.11989917860373363,-0.07041606599926448,-0.07139740927323893,0.13225785333517273,-0.20414704294583516,-0.3575026553019934,1.0,0.5818690366859017,-0.26819442199555277,-0.1922055356016474,0.17794904467826014,-0.1873283203081721,-0.046045373510855435,-0.3167377446069164,-0.220950071276757,0.16303786425784866,-0.1634501612584735,-0.19960800048646826,-0.03997999560915369,0.15439265149093936,-0.07804701603464696,-0.0029221985140232836,-0.07460353035839827,-0.30652190388361056,-0.17419896237444732,-0.18453811025624933,0.08435300088128463,-0.18403374010548842,-0.15795540887722084,-0.2652775983068615,-0.34215116923692157,-0.13938318367299407,-0.04253161243720383,0.19556775403597812,0.049706521104578044,-0.24388139880009652,-0.014856320258216689,0.08841617458749032,-0.0003559904006652528,-0.20065423416788436,0.28003102736051383,0.16557533484593498,0.16095710341925398,0.23756576542075905,0.12826281610206314,0.0306948810249958,0.2697883527889686,-0.010120303606603,-0.13128705793154108,0.12646520912870585,0.44627988066245783,0.4059968985017562,-0.16989291627018271,-0.1449001523315147,0.2687278201333307,0.0572449335706034,0.2116891899054601,-0.19834828881443536,-0.043715365306523826,-0.22043599066805206,-0.43901925206351194,-0.1572496410943396,0.12890895447347098,-0.42035275332683253,-0.0920502497767428,-0.17291580962697167,-0.27840752499251953,-0.06410945768017333,-0.0036156195666858333,-0.08911765695763926
Caudate_R,0.2656582555922703,0.3366321501791091,0.4633033314548794,0.2364918174958375,-0.2829507816549233,-0.23134379448843972,0.32940893206121924,-0.264885723509027,0.44591577339298505,0.05093110184822098,0.41997317617038504,0.14040023108147562,-0.18003357875791207,0.16188876826127335,-0.11536789724420769,-0.2942611314407885,-0.058611740368320855,0.14244895288743084,0.31867717096514536,0.4147422904191231,-0.2952194995443446,0.4242783369676296,0.2554726188263571,0.5209762735366376,0.16896865042843828,0.26827146869717555,0.6234726376073275,0.264588142029404,0.3191087284033574,0.36579464921668264,-0.021822250627599935,-0.36057959715844307,-0.43278195139037684,0.27040062014603794,0.22671850160920046,-0.29805121098476267,0.5818690366859017,1.0,-0.12886079346285637,-0.17860885939391688,0.30172508773700796,0.18486273672606954,0.099093708939809,-0.20551470307191969,0.3094773443644016,0.4666382444260633,-0.13148600392189175,-0.3281354350840264,0.4380132324297002,0.563166860787992,0.14224074230053016,0.3185817359935824,-0.3032286968273496,-0.041730484097566946,-0.2450286118270656,-0.21045427325979707,-0.014301364908991301,0.002037197632131854,0.17567519565209636,-0.40127931325768595,-0.3892374925420445,-0.1783089043511106,-0.07055358919338026,0.06420469111247577,-0.16639294586974518,-0.35154837861356214,-0.012059363318489634,0.516627712080218,0.17819114593147808,-0.25917846753786505,0.4636882563560119,0.4372933960505343,0.2634648859494489,0.4615430664827109,0.24085645580139178,0.3128309236343376,0.3521295434282452,0.1949350951380079,0.0069969305627391115,0.15656533972311074,0.5451134860411342,0.769077064184873,-0.06818089700568412,0.329362046739189,0.45661006547944205,0.32905838126454307,0.1698413057846976,0.27972199710965134,-0.03708610605862739,-0.2149798737564887,-0.36396405405536403,-0.20389963460505608,0.05329805554606323,-0.14456344374732344,0.23747918296629875,-0.191787864213581,-0.37187325871376536,0.03037370787453537,0.27136744952310105,0.11001323407600026
Pallidum_L,-0.648596401400515,-0.44665996340833536,-0.48711122123635875,-0.19868861156724255,0.37205900842715356,0.24263588989249152,-0.16760441181490734,-0.36537857634486326,-0.2781765199459057,0.4924311852937682,-0.20584853750791227,0.24367964125806013,-0.23488942658218817,-0.308356961897072,0.33740642809321525,0.6119701975191747,0.12746312611631969,0.6863123905605729,-0.6568885879406067,-0.6167491151633947,0.5099878175324114,0.10638461259309404,-0.4602270987307133,-0.6063908634686551,0.3554808419561025,-0.1980364390516778,-0.32304709672460513,-0.6519293406493943,0.010818665665969642,-0.5811657452728515,0.2833146386953742,0.46986232375205655,-0.16808845227253463,-0.3209331768901027,0.4225569588887487,0.5041598994934827,-0.26819442199555277,-0.12886079346285637,1.0,-0.29683743509274,-0.40813065352943123,-0.20052828673817827,0.42025144213333815,0.5493107362744261,0.214641795217957,-0.5683443027233884,0.4813593593872238,0.5824342078915801,-0.09536283095371866,-0.34894469148737084,0.1968501613253564,-0.42937740051919376,0.21101659857460486,0.45570602308197317,0.4049910654460221,0.5753904366825658,0.13696148259028407,0.23573653675682812,-0.1073633475438206,0.027637934148733532,0.572146269208476,0.48254709970111925,0.5683392936679912,0.1881028425956252,0.2833578593533046,0.5594951076649697,0.6670250930229976,-0.30817656115815106,0.22291255661628664,0.4149742579632383,-0.5547679180829508,-0.5109344627723217,-0.21978455478791134,-0.4943154425546804,-0.008187777964793322,0.002442325989090386,0.04750154033526009,0.370257407762013,-0.44273001550725233,0.06694578694885153,-0.40993115236128963,0.1055028507646889,0.39004074155514673,0.19692402545610319,-0.4637267673488053,0.14249941801757118,0.07991805915409161,0.10872040887975705,-0.17366660333891765,0.4914203110587611,0.6674046755246683,0.46890590059717924,-0.41057223836877305,0.4215628650935331,0.373274605572354,0.5077665822807299,0.3199371127050612,0.14435186422973506,0.33017317750151687,0.008094760950251363
