,ACC_sub_L,Frontal_Med_Orb_R,Fusiform_R,Pallidum_L,N_Acc_L,Olfactory_R,Frontal_Sup_2_R,Thal_IL_R,Pallidum_R,ACC_pre_R,Cerebellum_9_L,Cuneus_R,Temporal_Pole_Mid_L,Precuneus_R,Insula_R,Thal_VA_R,Vermis_6,ParaHippocampal_L,Lingual_R,Thal_VL_L,ACC_pre_L,Thal_PuA_L,SN_pc_R,Thal_PuA_R,Cerebellum_Crus2_R,Postcentral_L,Amygdala_R,SupraMarginal_L,Occipital_Inf_R,OFCant_R,ACC_sup_R,Fusiform_L,Temporal_Mid_L,Paracentral_Lobule_R,Cingulate_Post_R,Insula_L,Thal_AV_R,Parietal_Inf_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Thal_PuL_L,Cuneus_L,OFCant_L,Cerebellum_3_R,Cerebellum_10_R,Parietal_Inf_R,Thal_PuI_L,Temporal_Sup_L,SN_pr_R,Thal_LGN_R,Occipital_Inf_L,Frontal_Inf_Orb_2_L,Red_N_L,SN_pc_L,LC_L,Vermis_3,Angular_L,Cerebellum_8_R,Paracentral_Lobule_L,Precuneus_L,Frontal_Sup_2_L,Vermis_9,Rectus_R,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,Vermis_10,Temporal_Pole_Sup_R,Angular_R,Thal_VPL_L
Cerebellum_9_L,0.07697209335355089,-0.08547558351563188,0.7898230564883217,0.48997850121529407,0.3822865166968741,0.17378139531003076,0.4840910738080197,0.4796781384517,0.4385648685940028,0.2500297435452466,1.0,0.2048264552105339,0.09374008690939736,0.4583570405577662,0.4544096008425664,0.4271209976055047,0.6730939822513221,0.5338003849660959,0.7539917360962146,0.47060649251866726,0.2791557487267049,0.36648799820356565,0.377158911712109,0.2975168242133027,0.5740611440498267,0.43530788483142774,0.4600501137099429,0.1420479206385487,0.4060904103268578,0.3377849323126322,0.3893988315348132,0.642252532999802,0.6732192393474967,-0.15781348891713848,0.5887325570700371,0.6459666379218874,0.20622081642923817,0.13515232480189637,0.3967232927962628,0.12086168203248887,0.5985909583519425,0.18502245321514646,0.35238735584163194,0.22783385272451379,0.7848841819225617,0.8395419142524165,0.11438507497857212,0.3945573683015399,0.685492365661877,0.3737117271821516,0.5126107926913979,0.23714366286777547,0.40856368205520804,0.37500053494397745,0.4022737710780276,0.30318000435392717,0.4876282954653487,0.06692617241308711,0.7740596324609311,-0.05726972538873646,0.45777389143081126,0.44251426589919696,0.8317672518181347,0.006316271521563262,0.5485761702522746,0.4334955556283312,0.7757351243727446,0.4968649278399731,0.24559084135594458,0.39231070150742153
Cuneus_R,0.0668194911908508,0.07289337308732392,0.14620168914889078,0.178142658434993,0.3157345221575736,0.03028043864735339,-0.21545816421678832,0.27064001568025176,0.25967716351297565,-0.319071184603784,0.2048264552105339,1.0,0.3028750957227974,0.7860072292523371,0.25403082039957825,0.2869965612026739,0.19318731552384705,0.3631058997545176,0.386483229190834,0.41554813968926124,-0.3351449211282852,0.5007834114426442,0.321394221843417,0.5343233659794122,-0.1826660886384611,0.41198410645523914,0.32928959032204597,0.7743791545770429,-0.09442295085139864,-0.09352703828124541,0.4154556711871113,0.33099179156056296,0.45499088740290033,0.6834902168966929,0.5543658171675012,0.3152705741914958,0.39878067638365383,0.6257308351864941,0.07708842522045967,0.08436908249504202,0.39839793325350664,0.20578012375575683,0.7832210513267005,-0.1831109851402632,0.28426190451707983,0.4797035161695887,0.6519767430209912,0.33023042002676944,0.4118404162871293,0.4675581334955539,0.1549419089402997,0.06933972845592179,0.08607074862897673,0.18787408877092954,0.2364422064451319,0.42494980060539805,0.3328385700104094,0.9055835310645141,-0.028019588201869696,0.5385453151550245,0.8068007472307093,-0.29996875579639515,0.28276300168009794,0.04036510529594184,-0.015891334364204673,-0.3388263248842224,0.2781495432815606,0.2649973289664784,0.85949597519022,0.34850773983553374
Temporal_Pole_Mid_L,0.809630307118026,0.5085362531997415,0.24858146157643887,0.5616499815060074,0.23272746558920743,0.4335375061251843,-0.41691831065628154,0.354756380475429,0.6014280322178627,-0.18240423501441044,0.09374008690939736,0.3028750957227974,1.0,0.3578291415897767,0.28183318322015677,0.5177677834021012,-0.34522721315115495,0.43541052185532875,-0.0020498037477551774,0.3448047194960694,-0.2459304638616139,0.35262139279432003,0.060264025877903304,-0.08779713485353327,-0.46370428986417433,0.03585933793214297,0.12327655375881963,0.17940237160653458,-0.6378205825202147,0.08365373858842468,0.5352399283615356,0.10566966082948752,0.15840782763731573,0.4418336373668379,0.28941580568378356,0.01605884502701573,-0.04522650660576363,0.20756063812597125,0.5141555143522032,0.6133736726376098,0.27385842432407326,0.10665708030589062,0.3332529528425046,0.43214639696014784,0.274531411439418,0.2243692042381348,0.4090107631115674,0.19899486680432912,0.26199870371968864,0.31000763970194906,0.4190117053451091,-0.5415448757096167,0.5432144864742385,0.5872913891244301,0.5961910682175133,0.30099823332256875,0.4450106293300152,0.27919536158679914,-0.3066127631317542,0.2543964626788434,0.3626835112277617,-0.44567372853305764,0.04249336159977255,0.585247587563648,-0.5059248022480406,-0.4345725187034002,0.17313509840510385,0.5017596427231771,0.38247555008940815,0.27487144261803836
Precuneus_R,0.22153535640913752,0.12833892560347782,0.444312849807253,0.4468286268314469,0.3791877677538868,0.1624616332770307,0.013557301400854723,0.3418243062861912,0.46856126343084115,-0.2337927854673015,0.4583570405577662,0.7860072292523371,0.3578291415897767,1.0,0.4012354712445609,0.48120322471212884,0.3061762186760355,0.5445306440366904,0.5359801035887317,0.5243049679785501,-0.23239572503729805,0.4336974497982811,0.3175439440798879,0.3984078492116777,-0.09616268896409419,0.6216290704456527,0.3880141403117734,0.6671328878356815,-0.12025948311558715,0.02811610305318215,0.5376481322296328,0.4142991565332404,0.6503166449619894,0.45329189508143986,0.8846150399933159,0.4994860881122511,0.2672569056871876,0.628479143210573,0.26703633734170523,0.19527508079378283,0.5643324668934435,0.28546627429963783,0.8824846809153786,0.023571490831595637,0.6080821335164022,0.6431347081072791,0.5941556109408314,0.4118183121671591,0.6650047528453591,0.4854602348157811,0.29919132157445955,0.03558781984026767,0.3013335094927318,0.412773133731961,0.38218770953639,0.445380135035189,0.5767978680277945,0.6857112761702053,0.1910923478112493,0.38890406707763087,0.9564199548263222,-0.05361152266904455,0.4858278055114951,0.20029455949519542,0.02424109491594224,-0.1134220892725499,0.5179233543187557,0.5541124036244659,0.7478276146604796,0.5050462552571148
Insula_R,0.17491004947386787,-0.006551337841227281,0.6191073282978815,0.5185977821512228,0.5354211509535041,0.6050423965056295,0.20101907030602517,0.5336428537870874,0.511451382430969,0.32655336918685934,0.4544096008425664,0.25403082039957825,0.28183318322015677,0.4012354712445609,1.0,0.5612269063553409,0.3423600434517201,0.7415164252128752,0.4425909909137272,0.7049785978028992,0.26172813571339615,0.5926430348058274,0.31632186815361596,0.5398177866310526,0.14392547215940954,0.4731492831760905,0.41312157871790284,0.2423928223568309,0.08179817072416119,0.32720479881877407,0.6403243878250925,0.6589880135087998,0.7250438977088063,0.2053384373633129,0.5232729515554664,0.8135378653023656,0.11838937443001381,0.19715129458345748,0.7028097340290029,0.2858830105337877,0.8543991588384815,0.27167647796431377,0.35209118294520564,0.20743877705634323,0.41060963207237267,0.45713848323285705,0.11588292841265757,0.6710146519894326,0.7205706898582644,0.6942917269698146,0.5299666060392709,0.20190264919715947,0.7237011947932239,0.5461302188770595,0.4472061548734042,0.461537709990015,0.5726075997881362,0.15503526395929623,0.3523906308324576,0.05166570705732864,0.35883303553125767,0.19589774807753915,0.3808580852152225,0.3345875762223101,0.09737541664187846,0.17717836446181226,0.5867334110819018,0.7343909128919602,0.26135255076478786,0.6095002328101407
Thal_VA_R,0.32180651676870414,0.19368064727888062,0.6557533471942212,0.7230412490976523,0.5511447281851487,0.3504998846804714,0.03550371771905644,0.7126665661301896,0.7731321580115958,0.16197518101059746,0.4271209976055047,0.2869965612026739,0.5177677834021012,0.48120322471212884,0.5612269063553409,1.0,0.2807412923797084,0.7873332442759907,0.4500073574875215,0.8395365164579932,0.1468962641803296,0.549765908187013,0.5064946657225661,0.4042272011191376,0.12132946673317337,0.24831614724047565,0.38094909240119984,0.11351867854794631,-0.07437913545166802,0.20310507624468147,0.6072422287342729,0.5867393512031072,0.597997953236186,0.24730706752515116,0.5278432016546247,0.48515061418617417,0.10934316656301085,0.24474032305489324,0.5547197600308797,0.49390841629864507,0.7227509639851989,0.4283018809829994,0.4614383394636012,0.2070587155252881,0.5152577110330792,0.513054489071512,0.04814575757361026,0.5774475500063136,0.6335489914578999,0.7039748391879632,0.7264984541184297,0.0012057692968602094,0.6298022834702067,0.7413115800865047,0.5571856364641803,0.35119619492792,0.5322818619700419,0.24051131875978068,0.30560948135195154,0.11065849408926795,0.48456664086233975,0.017146896309333786,0.2993574856580396,0.32864335088875735,-0.009864533844606213,0.01730907872356575,0.5217230711754491,0.6863822176559273,0.3643529172476509,0.6723029727276453
Vermis_6,-0.36630089935979043,-0.2247597059821583,0.5870755584481286,0.2648954982167984,0.3781528654083993,0.05799889208248467,0.4953623788912352,0.3527901244384902,0.2248738474564908,0.2575791236895925,0.6730939822513221,0.19318731552384705,-0.34522721315115495,0.3061762186760355,0.3423600434517201,0.2807412923797084,1.0,0.32405108288492535,0.7936044023878325,0.36652494442279443,0.29039154182917365,0.19809203085677793,0.3456254373944325,0.4083220787661583,0.7243026124951056,0.28286026800002817,0.4604687520378383,0.08706795145671764,0.7634471248171962,0.16515418765749756,0.19751421640467623,0.6774130654577022,0.6333197252840096,-0.24079248562284883,0.4351663033846178,0.5942600619349854,0.2750948544719682,0.11469560759829939,0.139456406473915,-0.007422254638301564,0.5152831291849098,0.19845382479745857,0.2936803315329206,-0.22964807708969376,0.5909873822178147,0.6347691515924703,-0.06147891007710187,0.26589267507457004,0.491790925072891,0.35736931644674075,0.3538926297859077,0.7171346232205946,0.12368855629589375,0.06627477503788975,-0.023360929555831318,0.2363454367761322,0.28994027813629636,0.11062792710259611,0.7772243743735263,-0.06820913278815827,0.3625724150776302,0.45323604523778,0.6544977271404739,-0.2620763801447926,0.740056593408498,0.4607197001690817,0.5896784391730988,0.29498625537668327,0.1671140478052166,0.22907919567066812
ParaHippocampal_L,0.2250388342651182,-0.04478449883341144,0.7073529716607577,0.6815732100001579,0.5545708097299773,0.39332000297492953,0.25342508839215816,0.7839795003182032,0.6711488385073894,0.27571482406870956,0.5338003849660959,0.3631058997545176,0.43541052185532875,0.5445306440366904,0.7415164252128752,0.7873332442759907,0.32405108288492535,1.0,0.533874080136865,0.9202907343336909,0.28786440446103645,0.7314212373223574,0.5372892441042124,0.5733584142454059,0.06948215850374813,0.5224553792259415,0.5189200556871502,0.2942147042075245,-0.03771404129998127,0.4308791103704727,0.6062723171327598,0.7575786261389854,0.788366052321216,0.22408182323093512,0.6004396333765979,0.7449639770399781,0.2740102687507305,0.24238130358583473,0.6673062224951176,0.33064894144970924,0.8241249771284059,0.495716046278351,0.4394602697445517,0.3306433140282135,0.5373785595277281,0.6226465710198387,0.13857475141833273,0.8066089739261462,0.8263419969708561,0.8069074809479482,0.703643900346186,0.10417277211965652,0.7104797949707448,0.8166611170455392,0.641450414974012,0.5372578235085835,0.6470896722744266,0.2989767882842551,0.3794480911367385,0.0810521613923384,0.49558286993714357,0.23539327761600742,0.3706985562320887,0.16904692793340959,-0.02996444892021365,0.2164215497658394,0.5856137801585101,0.7140620238622641,0.4247403021095607,0.8675208554987341
Lingual_R,-0.15395003683556985,-0.25940962744170354,0.7818641551005338,0.5232751539947786,0.4467862301181758,0.11084000808181958,0.5458920269320073,0.5453690663901768,0.48805333191235767,0.3104290167321191,0.7539917360962146,0.386483229190834,-0.0020498037477551774,0.5359801035887317,0.4425909909137272,0.4500073574875215,0.7936044023878325,0.533874080136865,1.0,0.5608694481397859,0.3515077601460909,0.4460980738687156,0.4638390939000203,0.49760651806920253,0.5074733963755506,0.3928010355379156,0.5674781081090704,0.17118725755649453,0.5593685632888197,0.28683475914279355,0.32229673039186346,0.7903016599645657,0.7525218714275911,-0.09368841228479298,0.6836731460386043,0.7094949933049514,0.3525819832840807,0.10852090199303412,0.3306331660248129,-0.011586663566806668,0.6768601776241747,0.3216834798992297,0.44154136949470124,0.0667038548128609,0.7779723327253147,0.7276266403523484,0.062268932398185865,0.46215223889595053,0.6750845983085552,0.4897728835473186,0.5346514447967432,0.41687615273459133,0.2870315430232584,0.36003471485213845,0.3460020126964865,0.44342368019775247,0.6182161167681703,0.20309749213125472,0.7111147709267416,-0.04541021222348394,0.5348686197085845,0.4670299112276403,0.6093401748694875,-0.17863867428630828,0.46700068936180705,0.48209627184572507,0.6642544833123565,0.443520649427309,0.2550395423858242,0.4434891408567904
Thal_VL_L,0.08753781345800778,-0.10874446984622715,0.6743947294975723,0.6375523681946167,0.5665499376347651,0.3418733135156047,0.2364188321951308,0.8063795087428071,0.6250046497027856,0.2815555654771864,0.47060649251866726,0.41554813968926124,0.3448047194960694,0.5243049679785501,0.7049785978028992,0.8395365164579932,0.36652494442279443,0.9202907343336909,0.5608694481397859,1.0,0.2967955218411949,0.7888408708654544,0.5822435588010372,0.6994425371675953,0.13498936724669897,0.4752397187153482,0.5177730180754871,0.295397993743431,0.04625582329130995,0.36620964776874504,0.5807926126187005,0.7803881312072795,0.7785511720739622,0.2886950002901016,0.5647168026901176,0.7328309258167246,0.31345725659142654,0.2668610717011624,0.5167111634149963,0.26369873901076807,0.8415254526574442,0.49862712343769094,0.44905065335752153,0.18155047328735743,0.43261631934928135,0.5583676581144298,0.05306147411814619,0.8235863676977702,0.7893777482221219,0.8337149497423558,0.7142178631803213,0.15953434623559254,0.5937762515386052,0.7561390360804401,0.5565852594082402,0.4351384825994163,0.584004169263857,0.33899550745915047,0.38082905858107696,0.11372533468827721,0.4869941829255238,0.22605391775057523,0.3165317466160449,0.11875910962069816,0.009577230902747836,0.19307900046761028,0.5533277684420403,0.6608978270044269,0.43438125631528585,0.8784888477530536
ACC_pre_L,-0.3124033020076127,-0.5747670225313105,0.374908519264445,0.23947541137169973,0.1439636140703111,-0.044093177308924286,0.686939303569652,0.33437995526802144,0.08355009151401818,0.9491281194290065,0.2791557487267049,-0.3351449211282852,-0.2459304638616139,-0.23239572503729805,0.26172813571339615,0.1468962641803296,0.29039154182917365,0.28786440446103645,0.3515077601460909,0.2967955218411949,1.0,0.1667193439468144,0.2817328587007484,0.24093862160764082,0.35696797111909373,-0.026422224132161887,0.09560945385449494,-0.4531715230676549,0.4185747223325294,0.5201843305872976,-0.19103575196879286,0.42109149483131975,0.19749504390220793,-0.3449014773792063,0.0021070595535889456,0.3523638902596967,0.041135967380194614,-0.4700816627860854,0.2384189889094538,-0.2996413848498767,0.25500556618108283,0.2538998155561213,-0.34884268296676757,0.1930839902952294,0.14950271956530495,0.1180750163178759,-0.5854724686052535,0.38311694675279273,0.19905767787372133,0.19363192242332097,0.3010081360285695,0.15239150001166937,0.2308479340587689,0.21212515730043877,0.2737408600662309,0.0156379814944152,0.1686789233035698,-0.4741914956369198,0.4593545372153829,-0.45293445437519436,-0.28371259077178723,0.698351715700623,0.10832891814812988,-0.33170464940423916,0.15200139690879721,0.833673158931225,0.2143632199117966,-0.06392833635388447,-0.372149710670512,0.2763291456723794
Thal_PuA_L,0.12751614333757658,-0.09759746097491492,0.43385694177244044,0.37709305616209865,0.34071646730839183,0.2683509358573339,0.14231823600740215,0.7244536007888267,0.3940798398934105,0.18998491724348765,0.36648799820356565,0.5007834114426442,0.35262139279432003,0.4336974497982811,0.5926430348058274,0.549765908187013,0.19809203085677793,0.7314212373223574,0.4460980738687156,0.7888408708654544,0.1667193439468144,1.0,0.4261760138143103,0.6914369957632548,0.009821929347274463,0.5117209031298522,0.4591721636921898,0.4941991604508238,-0.020427547794600216,0.28837686236565235,0.5990951031586894,0.6834093038032453,0.6398030563749258,0.42720611179973556,0.3779057025575094,0.6412481391892833,0.3494948793009919,0.35047417602830705,0.4162644050001662,0.21085062347385716,0.6951264157595964,0.3344977767793754,0.4182810899741359,0.1701334620798419,0.2885271606681522,0.3800172533005825,0.1976167905402322,0.8363510543921613,0.6666570083781966,0.7133204427884401,0.5710311995878399,0.10961511570736215,0.49470998698066665,0.5560870054628086,0.46781281513209316,0.45408666859634006,0.5679622431169974,0.37668677464355554,0.20466142718582253,0.2561077735033256,0.4183804646988964,0.11975201225628582,0.2559315032975318,0.11377758138724102,-0.027229616602071245,0.0770603309772445,0.394244458368313,0.5302724460488321,0.4747260240492631,0.6799598563938224
SN_pc_R,-0.16290885759485363,-0.21168217295661104,0.4549057024194516,0.2876006090425757,0.3920450838610275,-0.14772182916098672,0.23807737240131982,0.5397610713793252,0.3764517229710946,0.20111127318382352,0.377158911712109,0.321394221843417,0.060264025877903304,0.3175439440798879,0.31632186815361596,0.5064946657225661,0.3456254373944325,0.5372892441042124,0.4638390939000203,0.5822435588010372,0.2817328587007484,0.4261760138143103,1.0,0.5391192100919804,0.21801672264753152,0.1785395933049932,0.24279768271583932,0.10141835062764132,0.13540770900189697,0.12963908862801493,0.18355651796218278,0.4720114207983457,0.4633365109381386,0.09431449831435709,0.37724048244670283,0.40502162708286654,0.2511525130812315,0.04321112260521757,0.22973484248307094,0.033590330095441816,0.43153246115501603,0.4627603532757388,0.2547241009845172,-0.08210078229848253,0.3823310169386322,0.44273874530667967,-0.050073744660837395,0.419728718975064,0.4698151938281569,0.44681397243444776,0.41122125986821195,0.16665497335716875,0.19292773225732088,0.3903836371857425,0.21179006344557216,0.33199938629291015,0.2632373951677418,0.24806264633873149,0.36719550110419225,-0.036908030397088204,0.2757751489138189,0.19846762639416587,0.3109978314453488,-0.29498178936185304,0.15098508686170578,0.22406690833623008,0.47157669327651847,0.2083285093293799,0.2399619215124147,0.5256674324153979
Thal_PuA_R,-0.3570338574254325,-0.3966617962096046,0.4253113690376123,0.11850290259592113,0.3073963118783288,0.0208429627323193,0.19592755600195702,0.5134884440864697,0.11836404134666632,0.22529504378405943,0.2975168242133027,0.5343233659794122,-0.08779713485353327,0.3984078492116777,0.5398177866310526,0.4042272011191376,0.4083220787661583,0.5733584142454059,0.49760651806920253,0.6994425371675953,0.24093862160764082,0.6914369957632548,0.5391192100919804,1.0,0.22791104924813313,0.388317492833687,0.24160144128714295,0.3533152007862974,0.2915489418545876,0.066980834710027,0.4049190046472031,0.6043812996510416,0.6075406331875649,0.3423477578011312,0.41187982507683696,0.6302149222268376,0.23876852241955285,0.26911613262784884,0.07231169285298847,-0.05961592127086507,0.6558549438278243,0.45021591021193197,0.41066239099368024,-0.17400380469858104,0.1985728395197579,0.3725367730450848,-0.01786140962066186,0.7415853910996129,0.5676931992517158,0.6054721101674481,0.2639107120650123,0.4281426891094153,0.12478308869616038,0.21318031871383863,0.13113372193409215,0.310796450766919,0.33577806246655995,0.3932851970899761,0.36624594185866205,0.1314306562099825,0.3975406353583315,0.155447525346872,0.23731447042358472,-0.1285414128221144,0.20044582177880774,0.17118971816631942,0.44707903366789187,0.3173844878760918,0.39784840215572065,0.6102020476251974
Cerebellum_Crus2_R,-0.3994852805147657,-0.23149286360156449,0.46565390061340434,0.07624648136055674,0.16089483827470363,-0.0933495566525924,0.48518447055389446,0.19289104062206774,0.05095247731190695,0.3176490336133707,0.5740611440498267,-0.1826660886384611,-0.46370428986417433,-0.09616268896409419,0.14392547215940954,0.12132946673317337,0.7243026124951056,0.06948215850374813,0.5074733963755506,0.13498936724669897,0.35696797111909373,0.009821929347274463,0.21801672264753152,0.22791104924813313,1.0,0.022241127237758843,0.19131826431630852,-0.23362633139879188,0.7918814588828561,0.1415722321170746,0.016704788276680635,0.41873274141438827,0.33499872341657067,-0.44980602942668124,0.1032447181408945,0.37604184619079084,0.04227523895257962,-0.1640522468814086,0.05369166488888137,-0.05172686373061455,0.2970693235162873,0.07197186146748204,-0.02698161515931779,-0.16039750362290794,0.31770333744355894,0.35384205355354637,-0.3498358962009176,0.10481500026849042,0.24568653098847806,0.07133835137789488,0.20294987743371115,0.5857140593169236,0.023996140887943888,-0.11971978330646471,-0.15056817172935857,-0.06339778892645795,0.007970075598452114,-0.2428979020364054,0.8681640559308257,-0.2514597916915864,-0.03847830231346122,0.4681197744874855,0.4113260639606972,-0.22209742861102544,0.8809963156540865,0.4952753356655336,0.403080967194478,0.13705181547326398,-0.220723050097291,-0.01848852091014501
Postcentral_L,0.06286448287563218,-0.10240873812713394,0.34064263800910644,0.307937829057819,0.30080045706989994,0.16791417263080669,0.40693786216771327,0.29937653445303875,0.23103587582401136,-0.0678292046149982,0.43530788483142774,0.41198410645523914,0.03585933793214297,0.6216290704456527,0.4731492831760905,0.24831614724047565,0.28286026800002817,0.5224553792259415,0.3928010355379156,0.4752397187153482,-0.026422224132161887,0.5117209031298522,0.1785395933049932,0.388317492833687,0.022241127237758843,1.0,0.47780748747810203,0.6597289090254679,0.08346780696701767,0.3207170565871827,0.4173876980007975,0.49761189408174644,0.6915158437785404,0.22041182932341896,0.5209632834105266,0.6822560472176331,0.3546364216423274,0.5310466270421761,0.2814552403298132,-0.009962374213343398,0.5189196424190385,0.24375890104172498,0.4106390795703909,0.20813207569594522,0.41678260109513726,0.477397551648808,0.37730981804911917,0.5063478642431106,0.7520090810411815,0.48142956748007304,0.2700060759421251,0.2192899999943968,0.3763840091856647,0.42148941443365634,0.3818610116527188,0.3927920883332083,0.5269105971213027,0.3639360315714471,0.2938180147940385,0.2817668883628247,0.5524593282336632,0.4138651006692418,0.43370528492240973,0.07138282884718382,0.13884931445527954,0.2512576965406976,0.3800372154987333,0.4964464862701325,0.4739976266506531,0.5951473200670906
Amygdala_R,0.03927936280199357,-0.04810486250075724,0.3744226093495416,0.4391464967075895,0.5550069411893163,0.44726864087046386,0.3835206593964662,0.5863532075574254,0.4834118043948505,0.0635495515565721,0.4600501137099429,0.32928959032204597,0.12327655375881963,0.3880141403117734,0.41312157871790284,0.38094909240119984,0.4604687520378383,0.5189200556871502,0.5674781081090704,0.5177730180754871,0.09560945385449494,0.4591721636921898,0.24279768271583932,0.24160144128714295,0.19131826431630852,0.47780748747810203,1.0,0.3799462241442366,0.26165272553109065,0.5506448963624468,0.2816317839322131,0.676578096757683,0.6418178335637247,-0.023150776818660814,0.41039993404128444,0.6137652194096708,0.7378677761792747,0.15698021847264246,0.47360878850927474,-0.0704200535844148,0.4892976149623147,0.0862129255506844,0.3218515143350625,0.17737731159369347,0.39483464451166966,0.44646806040303677,0.3082631605740921,0.34090899981844913,0.5297617197916175,0.5320937367102122,0.6739795021256679,0.16569712352185603,0.46025460335564006,0.4841559410706295,0.4378637829665809,0.38528887513913707,0.437312845884984,0.33502029110277426,0.3739381480732325,0.020739372028022323,0.3704046232935111,0.3438833768681541,0.31676072660451565,-0.1456460162979426,0.1318243681538234,0.2460803942757889,0.22525670090893002,0.4251810106735337,0.3004186551350334,0.47605670166630804
SupraMarginal_L,0.16841104670484167,0.2219249935368676,-0.07370457067779797,0.03543168068615932,0.28387759698649684,0.1726928338301777,-0.18294413611617694,0.20638027683688653,0.16121777474943547,-0.4090575795627888,0.1420479206385487,0.7743791545770429,0.17940237160653458,0.6671328878356815,0.2423928223568309,0.11351867854794631,0.08706795145671764,0.2942147042075245,0.17118725755649453,0.295397993743431,-0.4531715230676549,0.4941991604508238,0.10141835062764132,0.3533152007862974,-0.23362633139879188,0.6597289090254679,0.3799462241442366,1.0,-0.18571893007963194,-0.0029663100035113945,0.4602501298672566,0.24593646466566363,0.4045687367526361,0.5878908661394887,0.3602996348898414,0.31985947850726215,0.48979311891111854,0.7689975292905761,0.10096253290602261,0.13586724078033754,0.2819387917795746,0.058083757762730504,0.6647144625320741,-0.17772179572608512,0.13552571545921838,0.32607116459657665,0.7514702166123998,0.27644118700746917,0.37891147364588734,0.37442714722541054,0.12872561080310094,0.0888446624723598,0.13968613723770845,0.16525770478567275,0.15157943419560305,0.40605644733072743,0.30117921186851393,0.8207930706525988,-0.08608821002798117,0.5714393264766306,0.6693112554639435,-0.20703643307425149,0.22939654781616098,0.13003383834672708,0.0020342245231914076,-0.35135163991332613,0.08530493837208611,0.3058467334824879,0.8046476480570002,0.31725787367867375
Occipital_Inf_R,-0.6468085303939575,-0.4628345564572928,0.3444467787507496,-0.01667616013378214,0.1281589556862455,-0.15490585607761215,0.5840633170501502,0.07510506949102891,-0.10590255128554696,0.36819752028028596,0.4060904103268578,-0.09442295085139864,-0.6378205825202147,-0.12025948311558715,0.08179817072416119,-0.07437913545166802,0.7634471248171962,-0.03771404129998127,0.5593685632888197,0.04625582329130995,0.4185747223325294,-0.020427547794600216,0.13540770900189697,0.2915489418545876,0.7918814588828561,0.08346780696701767,0.26165272553109065,-0.18571893007963194,1.0,0.154783974872814,-0.1806938950465655,0.45973020184737134,0.3207246959245954,-0.41738763639523596,0.05096259605829124,0.37795917403005663,0.17019685250508693,-0.18640601637979,-0.11742052000873383,-0.3392766511349325,0.21347581311642216,0.08409417680696238,-0.1259905950469542,-0.247313527935923,0.22910365018854303,0.2678429700315542,-0.3698313834457422,0.06831837126566591,0.1739273888449156,0.062399399492583045,0.07337662993908627,0.7239571644807323,-0.15690924100874418,-0.264007712488726,-0.20011955830843398,-0.03266762785699857,-0.027407647275359475,-0.18958144433519303,0.7200359743219042,-0.2391584786060129,-0.07302943897659071,0.5670983396958339,0.3072309570363272,-0.4294210764222852,0.7712292936634518,0.5850608067104057,0.2656461479442315,-0.07433150451692347,-0.22453138925940005,-0.03154691029247591
OFCant_R,0.036170539714755735,-0.2530777038346869,0.31426053137829885,0.3167984571214317,0.34943792396852663,0.324153538544435,0.5615894591869509,0.43220435067966423,0.2534644635077402,0.46302606178902,0.3377849323126322,-0.09352703828124541,0.08365373858842468,0.02811610305318215,0.32720479881877407,0.20310507624468147,0.16515418765749756,0.4308791103704727,0.28683475914279355,0.36620964776874504,0.5201843305872976,0.28837686236565235,0.12963908862801493,0.066980834710027,0.1415722321170746,0.3207170565871827,0.5506448963624468,-0.0029663100035113945,0.154783974872814,1.0,-0.05937521226370345,0.5016022588721412,0.36799133940234363,-0.1802336668715009,0.10267274191806719,0.43484240155057713,0.4712959298605897,-0.17307950291550087,0.4800787889615073,-0.1491232002395434,0.2755157122464213,0.15817667313939504,-0.11840222342599212,0.4076730256042701,0.1783785410046477,0.22074884028327235,-0.057065793468237376,0.2957152491796687,0.3603669459195103,0.3026205686269657,0.5174634067294966,-0.010986553965477224,0.4653758848716606,0.4653693607333595,0.4761623465014738,0.1819671615163572,0.24562994659283405,-0.1061038516413472,0.3312644609410776,-0.27092473092684116,-0.03255266041780145,0.5662938593032841,0.1013919418261872,-0.13439797433600956,-0.06435884597652657,0.5450596479005316,0.10960471288103547,0.1865728517614711,-0.03356599856184797,0.39562416379396625
