,Cerebellum_4_5_R,Temporal_Pole_Mid_L,Cingulate_Post_R,Thal_PuA_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,ParaHippocampal_L,Frontal_Med_Orb_L,Thal_PuL_L,Postcentral_R,Vermis_9,Thal_PuI_L,OFCpost_R,Cerebellum_9_R,Cerebellum_7b_L,Temporal_Sup_L,Frontal_Sup_2_L,Cerebellum_9_L,Frontal_Sup_Medial_L,Fusiform_L,Thal_LGN_R,SupraMarginal_L,Precuneus_L,Fusiform_R,N_Acc_R,ACC_sub_L,Vermis_7,Calcarine_R,VTA_L,Temporal_Mid_R,Frontal_Inf_Tri_L,Frontal_Inf_Oper_R,Thal_MDm_R,OFClat_R,ACC_sup_R,Thal_AV_L,SN_pr_L,Olfactory_R,Precentral_L,Occipital_Mid_R,Thal_AV_R,Amygdala_R,Cerebellum_8_L,Thal_MGN_L,Precentral_R
Vermis_9,0.7980262778068766,0.04249336159977255,0.5381449847503376,0.2559315032975318,0.3072309570363272,0.3064192103479054,0.3706985562320887,0.015671574900043773,0.08277599901380081,0.40566411535282515,1.0,0.2685450189489184,0.36103792412202323,0.7148019211544425,0.45462305212092746,0.5771862903956518,0.2892827200090283,0.8317672518181347,0.3487390191647742,0.4796604204917517,0.3527689365988173,0.22939654781616098,0.49782452580885167,0.5833380937556594,0.2961659998116758,0.10785258678933314,0.5933970023885162,0.7448616144280433,0.2623456924702687,0.49578969842630105,0.42142325897903543,0.48492010413299746,0.2642536826192385,0.28630310496114747,0.39553278824674437,0.4617811257320783,0.41758423820385787,0.07110267893913513,0.36246471596352803,0.045364635403565313,0.12319707652367397,0.31676072660451565,0.6512179585486526,0.05071405374936627,0.4035388282594232
Thal_PuI_L,0.4430116751906346,0.19899486680432912,0.46672732007950374,0.8363510543921613,0.06831837126566591,0.5124421781396075,0.8066089739261462,-0.06796552866224462,0.4704390437241824,0.4906421595549833,0.2685450189489184,1.0,0.3121195486831479,0.4736571210914702,0.18916356916262314,0.7130851241420798,0.26794870033251067,0.3945573683015399,0.30033492675752216,0.6789613943350069,0.4934902563774492,0.27644118700746917,0.3610570174095127,0.5665385694012914,0.4490302916223227,-0.02121878264569038,-0.06746720371616344,0.3914936735581195,0.45478404011443524,0.5917130380397624,0.47623570035754315,0.7335529030616315,0.7514066770336526,0.32340531308156956,0.5186886007216677,0.5977344986161978,0.5323904526579399,0.22827388847973418,0.3607038042819984,0.049663856876111113,0.16295833394958517,0.34090899981844913,0.15306354046528167,0.38208456634853466,0.44105776094772675
OFCpost_R,0.5835885793276345,0.3382145928267131,0.5100156620867982,0.2898296485777334,0.03072808913466017,0.5148569073626141,0.5094538630270697,0.04598359764398985,0.1286383720828515,0.30393768380124037,0.36103792412202323,0.3121195486831479,1.0,0.5133221908091652,0.016490096518724434,0.5698330906165874,0.13032561295931938,0.40781685470563,0.17308058452838962,0.4740494885524827,0.41363137986030174,0.1310623004632661,0.3768431889408539,0.5735158179504536,0.4862802437711036,0.24915801237393387,0.04090678599697536,0.38894099863485715,-0.08857034332702601,0.4648563646305458,0.3768222285353519,0.5767493325214982,0.2500763611543913,0.5230651625239789,0.4996397328842765,0.30300487913802476,0.6047387235364913,0.6129959665279429,0.23080242116205452,-0.04506713678584177,0.011835329767341649,0.3184954547707577,0.18407539388148816,0.30050362971457845,0.22342300481737468
Cerebellum_9_R,0.7089628293506473,-0.11448333876603198,0.5374698140578213,0.3877805077799075,0.5978644998434318,0.3193398571828047,0.5561099744959581,-0.22892023484607713,0.296713338832348,0.33437662766792564,0.7148019211544425,0.4736571210914702,0.5133221908091652,1.0,0.6347482518868127,0.7343407894621616,0.5615779600967721,0.8532245604173442,0.614469735672125,0.745462720899485,0.49782361241783885,0.05521217068834651,0.37876253427055523,0.8038160494902935,0.36141397921201907,-0.1717983775923307,0.5727822379942763,0.7884308035334195,0.402809673097244,0.70698308976128,0.6546478012883915,0.6896538289212906,0.4405991456034548,0.317642117624079,0.3316011990967086,0.5531843939540082,0.5440160612921513,0.12293219170497229,0.5219075844344362,-0.011695168779575603,0.18584084125976577,0.412028573417368,0.7549414615486825,0.2008887686025555,0.5187736113811595
Cerebellum_7b_L,0.26116400923606914,-0.4209792584893367,0.16829105199308922,0.11425226670718834,0.7368652918614287,-0.03221724180735766,0.08248774097595896,-0.3774447294979509,0.11462580533805722,0.03506538634969948,0.45462305212092746,0.18916356916262314,0.016490096518724434,0.6347482518868127,1.0,0.23284250892451924,0.30666240094189157,0.4962341724457821,0.43102992442537275,0.41177324466894477,0.15102733630601473,-0.1114032176337832,0.11479678661217962,0.397543221732933,-0.059152276417239566,-0.42577907404912174,0.7464977084306711,0.4418085466672269,0.47713182963791373,0.46472600440059963,0.2578271390264675,0.2512902795931066,0.2242996361772113,-0.18390842615619368,0.0865182329039747,0.21022147398980773,0.057214613118665485,-0.17181409609571208,0.2132998852007735,0.1217614896309322,0.017375435953355133,0.13322651564841964,0.7528645280285311,-0.23469675027274803,0.2753113277738752
Temporal_Sup_L,0.7149582862441003,0.26199870371968864,0.720687293352678,0.6666570083781966,0.1739273888449156,0.6094497728674128,0.8263419969708561,0.05352001536591754,0.38990300763839303,0.6598725915933038,0.5771862903956518,0.7130851241420798,0.5698330906165874,0.7343407894621616,0.23284250892451924,1.0,0.4044014034098229,0.685492365661877,0.38974976021198326,0.775519149778994,0.6061289378374797,0.37891147364588734,0.6119018881812663,0.7731548337830167,0.6247343698602599,0.13064008353583667,0.1382992596568189,0.7135674177580172,0.360654454278188,0.7729404764688035,0.6846496848991781,0.8306930771593856,0.6432118878274901,0.6008512636604149,0.6125488373390989,0.6768277426936179,0.7823336580951743,0.2928472776859636,0.5826748153346231,0.07615570786694188,0.2549292637760591,0.5297617197916175,0.40689168153461835,0.43974465062676277,0.626367021653798
Frontal_Sup_2_L,0.2812985899782686,-0.44567372853305764,0.1424560232187878,0.11975201225628582,0.5670983396958339,0.18522702270957733,0.23539327761600742,-0.36898999643577196,0.15950993370525718,0.17940236848209257,0.2892827200090283,0.26794870033251067,0.13032561295931938,0.5615779600967721,0.30666240094189157,0.4044014034098229,1.0,0.44251426589919696,0.9318764582654527,0.490350540088254,0.27121286977211434,-0.20703643307425149,-0.14622844701875054,0.408734855003032,0.12857157444894535,-0.365131870774127,0.3241405358994826,0.38714150367005473,0.19198661181641302,0.28739269977131054,0.8646423588669485,0.4920051561266353,0.1270362732718202,0.305497018966866,-0.20489564616796177,0.3279376994390331,0.2689886145778966,-0.06318509490801567,0.7831387013594687,-0.3711945075266569,0.2589833497901498,0.3438833768681541,0.4625041722730798,0.2569849745663178,0.5366095487778305
Cerebellum_9_L,0.8249881463149381,0.09374008690939736,0.5887325570700371,0.36648799820356565,0.4060904103268578,0.40856368205520804,0.5338003849660959,-0.01878819877589929,0.18502245321514646,0.4307828337853151,0.8317672518181347,0.3945573683015399,0.40781685470563,0.8532245604173442,0.4962341724457821,0.685492365661877,0.44251426589919696,1.0,0.5038876540887246,0.642252532999802,0.5126107926913979,0.1420479206385487,0.45777389143081126,0.7898230564883217,0.4309178966619401,0.07697209335355089,0.4577349521342355,0.7859749725273675,0.28050337455679003,0.664509556078206,0.5749671877540937,0.6441296438802694,0.3463074997091698,0.4716328448250921,0.3893988315348132,0.5702312539951319,0.5385094838017296,0.17378139531003076,0.46850391145974707,0.004655368758312694,0.20622081642923817,0.4600501137099429,0.7582009024356238,0.2462070060719285,0.5381828702363926
Frontal_Sup_Medial_L,0.3555957217454789,-0.3915893173409266,0.15231110700691666,0.09504460211227493,0.5878790974053667,0.2584079137928732,0.26810395139249055,-0.3472501555627869,0.1744847100427704,0.11254599806022667,0.3487390191647742,0.30033492675752216,0.17308058452838962,0.614469735672125,0.43102992442537275,0.38974976021198326,0.9318764582654527,0.5038876540887246,1.0,0.5111879963569014,0.2942229807138815,-0.33286925786823385,-0.1464778216638267,0.48661252088311074,0.18251717743986295,-0.2969646316896368,0.37426541081914766,0.40011072204332054,0.18766155906689583,0.3345416725441569,0.8574392620530217,0.526600871238992,0.07168655741135808,0.30590508211133566,-0.10872996221222238,0.36523110334163783,0.24638872359062003,-0.03720170127885707,0.6327631106985244,-0.4565942671176183,0.08448413057641031,0.25691992488077514,0.5535591699666104,0.2468451810765109,0.43772407863749613
Fusiform_L,0.5939789657874184,0.10566966082948752,0.5082674178985153,0.6834093038032453,0.45973020184737134,0.5634711911164754,0.7575786261389854,-0.1123467528891152,0.3833996711255356,0.512809728389696,0.4796604204917517,0.6789613943350069,0.4740494885524827,0.745462720899485,0.41177324466894477,0.775519149778994,0.490350540088254,0.642252532999802,0.5111879963569014,1.0,0.7184611516358063,0.24593646466566363,0.4033272826620678,0.7097221043484576,0.5091204422206991,-0.06701679303162464,0.29994873545948425,0.6294992753467125,0.5329024054252175,0.868835486962159,0.5967542501495493,0.7978276229498724,0.6947719060881872,0.41967370794804143,0.47420535059531327,0.7010930128968316,0.6752253333587641,0.3133993079121044,0.5681914452771175,0.16758385500563214,0.45132586729260876,0.676578096757683,0.4398986778373035,0.33478885260493363,0.6698560414991815
Thal_LGN_R,0.48099788036633373,0.4190117053451091,0.384271609467507,0.5710311995878399,0.07337662993908627,0.7181150348286293,0.703643900346186,0.28683363321369654,0.12528426379618185,0.40768521897823423,0.3527689365988173,0.4934902563774492,0.41363137986030174,0.49782361241783885,0.15102733630601473,0.6061289378374797,0.27121286977211434,0.5126107926913979,0.2942229807138815,0.7184611516358063,1.0,0.12872561080310094,0.26478240242999423,0.600023839751009,0.7072340428533621,0.33471503512624773,0.0037446501150222413,0.36873522399345987,0.21803712229393477,0.6427067205379415,0.3680620180359078,0.6418138051224436,0.4544839910187448,0.5230077700025791,0.48999068935902546,0.7975821829641311,0.5653841786473925,0.4958648419506213,0.2962069212183943,-0.0049129885917545526,0.46692994300363955,0.6739795021256679,0.1920249744404769,0.5518043742839907,0.4508178015225459
SupraMarginal_L,0.17829177508474536,0.17940237160653458,0.3602996348898414,0.4941991604508238,-0.18571893007963194,0.13968613723770845,0.2942147042075245,0.14783345247227417,0.058083757762730504,0.7020541814968261,0.22939654781616098,0.27644118700746917,0.1310623004632661,0.05521217068834651,-0.1114032176337832,0.37891147364588734,-0.20703643307425149,0.1420479206385487,-0.33286925786823385,0.24593646466566363,0.12872561080310094,1.0,0.6693112554639435,-0.07370457067779797,0.09114429744862074,0.16841104670484167,-0.020313331224584747,0.21274332518669123,0.36311043778610896,0.39478291132872273,-0.09680442593106262,0.1897834109038784,0.5544620468573237,0.11418506230072253,0.4602501298672566,0.17479821364170475,0.2577510886413392,0.1726928338301777,0.3223201543083981,0.6982752244912994,0.48979311891111854,0.3799462241442366,0.036635618998075575,-0.08587945245728908,0.4535839026799776
Precuneus_L,0.5905799236289807,0.3626835112277617,0.8175755901468843,0.4183804646988964,-0.07302943897659071,0.24320023811298427,0.49558286993714357,0.19205114680863083,0.27426186347543074,0.668180533605809,0.49782452580885167,0.3610570174095127,0.3768431889408539,0.37876253427055523,0.11479678661217962,0.6119018881812663,-0.14622844701875054,0.45777389143081126,-0.1464778216638267,0.4033272826620678,0.26478240242999423,0.6693112554639435,1.0,0.42435317381631915,0.3290429257067534,0.2133266038486055,0.13425737951949157,0.6629264333244235,0.3263658508631091,0.6014259446382486,0.09909126295715734,0.43197944002971833,0.5122808642313286,0.3002491466814163,0.5611374091687514,0.24019562575856648,0.5443933353045838,0.16456680009533328,0.22973366278693608,0.5442197907100722,0.21774031894665913,0.3704046232935111,0.18871213399459608,0.14904018451686207,0.4851716824677711
Fusiform_R,0.8207427987862952,0.24858146157643887,0.6869693138595343,0.43385694177244044,0.3444467787507496,0.5034322532225283,0.7073529716607577,-0.003333246833628583,0.3573516296324299,0.320754697846961,0.5833380937556594,0.5665385694012914,0.5735158179504536,0.8038160494902935,0.397543221732933,0.7731548337830167,0.408734855003032,0.7898230564883217,0.48661252088311074,0.7097221043484576,0.600023839751009,-0.07370457067779797,0.42435317381631915,1.0,0.6294541786455576,0.0935778740169748,0.2298106080726487,0.7462501481925032,0.18583764659629645,0.6923091119245824,0.642541105584633,0.7607411240593479,0.3879439196172851,0.5282619026189032,0.46102795853718054,0.5699798870108967,0.7185708599723512,0.28511206492419405,0.3689360377627643,-0.1370682614743846,0.015138721030593844,0.3744226093495416,0.49749564390175066,0.43891901087391727,0.4301916438843671
N_Acc_R,0.5589091541575923,0.6075657515253299,0.45126561696342643,0.48938567830587343,-0.15927516753434492,0.7427600732895762,0.6587143114962606,0.36057062413293284,0.1335867950755337,0.4035819992297528,0.2961659998116758,0.4490302916223227,0.4862802437711036,0.36141397921201907,-0.059152276417239566,0.6247343698602599,0.12857157444894535,0.4309178966619401,0.18251717743986295,0.5091204422206991,0.7072340428533621,0.09114429744862074,0.3290429257067534,0.6294541786455576,1.0,0.5807516615195998,-0.15473978603963387,0.32727595367186907,-0.027028891775399504,0.47219995159935957,0.4286184065379402,0.6029639847878783,0.24820351238665123,0.5834586221510536,0.6706527327184498,0.6621619295173363,0.6061789675368084,0.47279454162569723,0.19695304990033202,-0.14859671451738068,0.013878348418914565,0.3728903635728472,0.129871280716642,0.4917978941470759,0.27980592452947295
ACC_sub_L,0.271349535424719,0.809630307118026,0.1368633887185588,0.12751614333757658,-0.6468085303939575,0.5459651884957231,0.2250388342651182,0.677562305505418,-0.14478129558377872,0.2661059808032206,0.10785258678933314,-0.02121878264569038,0.24915801237393387,-0.1717983775923307,-0.42577907404912174,0.13064008353583667,-0.365131870774127,0.07697209335355089,-0.2969646316896368,-0.06701679303162464,0.33471503512624773,0.16841104670484167,0.2133266038486055,0.0935778740169748,0.5807516615195998,1.0,-0.43358309052176397,-0.10339586955667668,-0.38439229063599145,0.004357259350405211,-0.11103488149271414,0.06631598549207686,-0.13210150168237317,0.46955695492984506,0.510269941034088,0.2933731770654338,0.17380302926902608,0.42227577317316906,-0.2382658699299427,-0.09337092980778929,-0.10609712496147718,0.03927936280199357,-0.17743060705447847,0.3172974195041423,-0.07928787949554127
Vermis_7,0.2646491664049897,-0.5477844672625177,0.0976444895629008,-0.09934044343713605,0.7729143380582381,-0.18308879239309794,-0.14342198773172563,-0.49849730362842076,-0.04453579394705665,-0.04076495703374325,0.5933970023885162,-0.06746720371616344,0.04090678599697536,0.5727822379942763,0.7464977084306711,0.1382992596568189,0.3241405358994826,0.4577349521342355,0.37426541081914766,0.29994873545948425,0.0037446501150222413,-0.020313331224584747,0.13425737951949157,0.2298106080726487,-0.15473978603963387,-0.43358309052176397,1.0,0.48020057796298393,0.36429109177300845,0.28372579015670035,0.19995830154680325,0.07481296790770826,0.04566978316611149,-0.2877706054330371,-0.03408482193410319,0.05585088981895584,-0.056715272555218826,-0.18128467426429318,0.2712936879954367,0.12223334206349722,0.06303245642612043,0.15195577558192955,0.7162321400617532,-0.39821123507946893,0.1579141513989272
Calcarine_R,0.7770737183940312,0.026077556180015848,0.7539806082525015,0.3310772263074959,0.43583118988051317,0.21011648267070293,0.4737773935949572,-0.07569918547473796,0.2847107292085662,0.4508052978443149,0.7448616144280433,0.3914936735581195,0.38894099863485715,0.7884308035334195,0.4418085466672269,0.7135674177580172,0.38714150367005473,0.7859749725273675,0.40011072204332054,0.6294992753467125,0.36873522399345987,0.21274332518669123,0.6629264333244235,0.7462501481925032,0.32727595367186907,-0.10339586955667668,0.48020057796298393,1.0,0.344095067158571,0.6761093195478077,0.5216487836847555,0.6496986563515156,0.38914391216655275,0.33614511928401014,0.3052682379775523,0.42230675018016645,0.6042784112475638,-0.0050290054857700635,0.4477545713290099,0.1699440170937922,0.20930385521552614,0.43985663709023626,0.5523612514010897,0.15667771946635334,0.5854435188164291
VTA_L,0.13675302373382495,-0.2660918256317932,0.20533493106217762,0.42876954028608905,0.3817423861952965,0.1204102394302555,0.38875905014859674,-0.29885304499339127,0.3944287522705753,0.32954443259379784,0.2623456924702687,0.45478404011443524,-0.08857034332702601,0.402809673097244,0.47713182963791373,0.360654454278188,0.19198661181641302,0.28050337455679003,0.18766155906689583,0.5329024054252175,0.21803712229393477,0.36311043778610896,0.3263658508631091,0.18583764659629645,-0.027028891775399504,-0.38439229063599145,0.36429109177300845,0.344095067158571,1.0,0.5278992406120674,0.1477755449362985,0.31621081205045964,0.6685388250129807,-0.09542586850857558,0.16451339873367074,0.29502533189785735,0.19471430336070514,-0.19974391083891896,0.33148827811460824,0.44057411524198714,0.41961764159235815,0.3121625523681104,0.3223177405120629,0.019415151388910944,0.41971738617119425
Temporal_Mid_R,0.6266674863393883,0.16877382753524828,0.6279540936977098,0.6399494852135593,0.38204647627978383,0.4859141837454783,0.7081403787482711,-0.004974878809862655,0.35532436773520215,0.6132221683555569,0.49578969842630105,0.5917130380397624,0.4648563646305458,0.70698308976128,0.46472600440059963,0.7729404764688035,0.28739269977131054,0.664509556078206,0.3345416725441569,0.868835486962159,0.6427067205379415,0.39478291132872273,0.6014259446382486,0.6923091119245824,0.47219995159935957,0.004357259350405211,0.28372579015670035,0.6761093195478077,0.5278992406120674,1.0,0.44729103012205423,0.750629677190921,0.7028022552585041,0.4510898328994343,0.5879754055570879,0.5921306279444523,0.6600939715913979,0.30430220060839,0.4587789822823575,0.373409345414908,0.4484202588463716,0.6766356036055171,0.46479006832119846,0.26367207439115087,0.6874955117177561
Frontal_Inf_Tri_L,0.5191679334508031,-0.14591320195865384,0.4094599334809634,0.30811425976850043,0.38677667481219075,0.4387808124163064,0.5083564747951194,-0.21810980860259138,0.2582041701981713,0.35903208887982674,0.42142325897903543,0.47623570035754315,0.3768222285353519,0.6546478012883915,0.2578271390264675,0.6846496848991781,0.8646423588669485,0.5749671877540937,0.8574392620530217,0.5967542501495493,0.3680620180359078,-0.09680442593106262,0.09909126295715734,0.642541105584633,0.4286184065379402,-0.11103488149271414,0.19995830154680325,0.5216487836847555,0.1477755449362985,0.44729103012205423,1.0,0.7167433168342916,0.23812373714973697,0.5337631902610626,0.1394269525832165,0.459300451722273,0.5191276396655573,0.09623288674776898,0.7839320256792903,-0.3958473227965995,0.0912519260760752,0.3511880192506836,0.48844813829501005,0.3963833414885202,0.5655824442126142
