,Heschl_R,ParaHippocampal_R,OFCant_R,Cerebellum_6_L,Temporal_Mid_L,Amygdala_L,Precentral_L,Frontal_Inf_Oper_R,Rectus_R,Vermis_10,Cerebellum_Crus1_L,Postcentral_L,Frontal_Mid_2_L,Thal_LGN_R,SN_pc_R,Thal_VPL_R,Temporal_Mid_R,ACC_sup_L,Putamen_R,Vermis_1_2,Occipital_Inf_L,Cerebellum_3_R,Temporal_Inf_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Paracentral_Lobule_L,Angular_R,OFCmed_L,ACC_pre_L,Vermis_3,Cerebellum_7b_R,Thal_PuM_R,Calcarine_L,Red_N_R,Frontal_Sup_Medial_R,SupraMarginal_L,OFCpost_L,OFClat_L,Thal_LGN_L,Parietal_Sup_L,Temporal_Inf_L,Thal_PuL_R,Thal_AV_L,Fusiform_R,Frontal_Med_Orb_R,Cerebellum_6_R,Thal_VL_R,Vermis_7,Calcarine_R,Vermis_4_5,Lingual_L,SN_pr_L,Vermis_6,VTA_R,VTA_L,Thal_LP_L,Temporal_Sup_L,Red_N_L,Vermis_9,Supp_Motor_Area_L,Postcentral_R,OFCmed_R,LC_L,Thal_VA_L,Thal_MDl_R,Thal_PuA_R,Caudate_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Sup_L,Parietal_Sup_R,Frontal_Inf_Tri_R,ACC_pre_R,Hippocampus_R,Occipital_Mid_L,Thal_VA_R,ACC_sub_R,Frontal_Inf_Oper_L,Rolandic_Oper_R,Thal_PuI_L,Thal_PuA_L,Temporal_Pole_Mid_L,Insula_L,OFCpost_R,SupraMarginal_R,Paracentral_Lobule_R,Thal_AV_R,Thal_MGN_L,Thal_PuM_L,Precuneus_L,Rectus_L,Frontal_Sup_Medial_L,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_R,Frontal_Inf_Tri_L,Cuneus_L,SN_pr_R,Caudate_R,Thal_IL_R,Cerebellum_8_R,Cerebellum_8_L,Frontal_Med_Orb_L,Amygdala_R,Precuneus_R,Occipital_Inf_R,Thal_LP_R,Pallidum_L,Insula_R,Occipital_Mid_R,Thal_IL_L,Thal_MDm_L,Cingulate_Post_R,Temporal_Pole_Mid_R,Angular_L,ACC_sup_R,Cerebellum_3_L,Cerebellum_Crus1_R,Rolandic_Oper_L,Temporal_Sup_R,Frontal_Inf_Orb_2_R
Red_N_R,0.294299763382862,0.7330130343028571,0.3949563793597322,0.20509283937679962,0.5623305806372983,0.23808439622979433,0.22852571996702858,0.6085967002800993,0.11463745216849132,0.4210999719007431,0.053530660877139015,0.2657911799041264,0.15372493514529104,0.8077960538716282,0.584591813535876,0.7051315710878749,0.6051312219109941,0.4749806582379394,0.5533294141026793,0.5101157434838175,-0.06343778152073903,0.4358929171373142,0.4964407244506245,0.411813571445903,0.7413920243582439,0.0868586409085753,0.345451433791337,0.24945214343350822,0.25214203748480174,0.4906958001061499,0.14246365709377296,0.38436936385691683,0.34052108911587503,1.0,0.14306054728571632,0.1640538829178473,0.39213617763042596,0.19317033648193394,0.5622263496630298,-0.06182188598124451,0.5573457625652048,0.3997662041674751,0.7039636311522792,0.5564810475349443,0.12054189788272746,0.11958674452220606,0.8158898929598386,-0.14018951672649627,0.3031270038137212,0.5972823414432206,0.4564070587102823,0.5803341724537078,0.2527276958920558,0.19302623362490814,0.37632935541688883,0.12533551293070896,0.5920998885987213,0.8172220844936281,0.2881429244331373,0.2876597007713018,0.4572242361318177,0.5064109584224492,0.42968290308468365,0.7627739175868904,0.36903089030321684,0.3582425439600782,0.7303892480246764,0.6530262074548712,0.571865373199884,0.3562281246612515,0.5949610634662581,0.26018689911422616,0.8324975711787068,-0.1849470247264726,0.8268509923492069,0.3117048638556371,0.4562689754997888,0.46787353225275174,0.576450387338029,0.6316312144219837,0.47145476371418066,0.4897528055002341,0.2835593063277315,0.47278568940453736,0.183807281851668,0.3245548481954869,0.6202060481862192,0.22877597323095428,0.34144331247216586,0.10133245687490954,0.19929727544963913,0.11148809868213537,0.16335912853974985,0.5929190198823759,0.3168209279899014,0.32478866683952773,0.7115414174864085,0.7819484776001029,0.8146263099074238,0.3012353659464833,0.11426403419317936,0.34132582300718173,0.4966267489475266,0.3406361685284252,-0.10155556977396846,0.1184712338557497,0.6315768943111196,0.48449480251818156,0.10000708393328028,0.7229587250825019,0.5470309867391205,0.3786986834172462,0.3705642195191678,0.21408174957106832,0.4962725575983044,0.5102271546851578,-0.04466134054491899,0.5981598930325678,0.6277277310485863,0.6234757871637053
Frontal_Sup_Medial_R,0.27238396672022275,0.03804876463226779,0.5450596479005316,0.6592528029456677,0.3342536328113021,0.24917279655447147,0.6207046305622429,0.48935294165789117,-0.44368731693208713,0.2855977177136094,0.6079117809274139,0.2512576965406976,0.8888759492538972,0.23506372854271496,0.22406690833623008,0.22985942562866762,0.2694266474266587,-0.36004189428628425,0.035200000549102675,-0.07667260402033282,0.31724762519331573,0.3087607641611904,0.4063577924190735,0.29680722918068914,0.24056214984491023,-0.44743897867265103,-0.3855495928448307,0.1670846426644139,0.833673158931225,0.2356377042588385,0.3782506170169629,0.0067663398166558685,0.001402412305174874,0.14306054728571632,1.0,-0.35135163991332613,0.2021364644608694,0.543206561443252,0.3141817240334336,-0.3568085309420015,0.5061194550959122,0.0019495707061408015,0.289227356051012,0.43448937257865516,-0.6494959443129403,0.3470946729047138,0.2076919956444356,0.3171929296119213,0.3969682810678483,0.3128312818921081,0.3849207385112476,0.23467892647491959,0.4607197001690817,0.08332233056234464,0.18974303933454956,0.24653787687382817,0.3310080905887312,0.17141086671749298,0.2763937209832021,0.5378428051410338,0.08301533552330197,-0.28007800712562547,0.0018030720641303071,0.1756444570055739,0.08294013889626287,0.17118971816631942,0.1512060001561779,0.15909726238528832,-0.08175359014013808,-0.26896891775638865,0.43407472993769025,0.7334538238797528,0.24590642325366108,0.19993885662851624,0.01730907872356575,-0.2853346478838631,0.6342099853447788,0.394857999488015,0.2830466266198925,0.0770603309772445,-0.4345725187034002,0.47141159878394867,0.11348266273047475,-0.20520619782192562,-0.5307573260135265,0.13457834364686724,0.23745369292044297,-0.13720522072555522,-0.179004578829244,-0.4218359581399735,0.9596413159186614,0.4952753356655336,-0.4306019640015936,0.071599347720255,0.8153817608884762,-0.29222883655689214,0.10375573495029718,0.19646844232229008,0.2372469485500286,0.6271250769229257,0.4422738790843812,-0.37165678468450963,0.2460803942757889,-0.1134220892725499,0.5850608067104057,0.21055388049203524,0.2015151419381713,0.17717836446181226,-0.41971681512769987,0.22323587112277116,0.10104088254141368,0.12772031494686922,-0.4358316513169857,-0.48008753080439237,-0.23793127939982658,0.013199711608853764,0.33234875937130587,0.3716044829177134,0.2425267700769887,0.1551776054599857
SupraMarginal_L,0.3593548413428336,0.3129272912606234,-0.0029663100035113945,-0.11239450063843096,0.4045687367526361,0.08727129500043872,0.3223201543083981,0.1897834109038784,0.13003383834672708,0.08530493837208611,-0.10381423585109453,0.6597289090254679,-0.20716352570532345,0.12872561080310094,0.10141835062764132,0.3734437838243125,0.39478291132872273,0.5390111695571624,0.18387382861005808,0.4707090995406438,0.0888446624723598,0.13552571545921838,0.08506402039627212,0.17829177508474536,0.2613127862588449,0.5714393264766306,0.8046476480570002,0.05304950413186783,-0.4531715230676549,0.30117921186851393,-0.06953521995286562,0.5810507434151707,0.544931518495599,0.1640538829178473,-0.35135163991332613,1.0,0.13041301374196937,-0.015442929314904656,0.3836022701374185,0.33588987793404196,0.08667532072041806,0.709396482078132,0.17479821364170475,-0.07370457067779797,0.2219249935368676,0.1863546733431762,0.2788395119488525,-0.020313331224584747,0.21274332518669123,0.2539332306286279,0.24325198392509015,0.2577510886413392,0.08706795145671764,-0.1623139504839315,0.36311043778610896,-0.0030076079888093597,0.37891147364588734,0.16525770478567275,0.22939654781616098,0.31516843568851616,0.7020541814968261,0.12496253250726441,0.40605644733072743,0.08493568986521058,0.3326737498517443,0.3533152007862974,0.337797095772917,0.13968613723770845,0.17849224452797482,0.2662025363813416,0.0858772096501491,-0.4090575795627888,0.334557257834449,0.24691413961484082,0.11351867854794631,0.23236193807243158,0.16763344509256317,0.09911983898831488,0.27644118700746917,0.4941991604508238,0.17940237160653458,0.31985947850726215,0.1310623004632661,0.7059440833654793,0.5878908661394887,0.48979311891111854,-0.08587945245728908,0.6457799936268591,0.6693112554639435,0.16387329259961736,-0.33286925786823385,-0.23362633139879188,0.8116185407730675,0.5544620468573237,-0.09680442593106262,0.6647144625320741,0.37442714722541054,0.3739240255722525,0.20638027683688653,-0.08608821002798117,0.036635618998075575,0.14783345247227417,0.3799462241442366,0.6671328878356815,-0.18571893007963194,0.2976843685884532,0.03543168068615932,0.2423928223568309,0.6982752244912994,-0.10691940036221774,0.3909868386052704,0.3602996348898414,0.13586724078033754,0.8207930706525988,0.4602501298672566,0.49148950797014684,0.0020342245231914076,0.3072808950772585,0.2819387917795746,0.10096253290602261
OFCpost_L,0.4647207748036072,0.5813431702899244,0.369210535475712,0.38824278153112696,0.619793412261051,0.27842621898591935,0.3300240835427069,0.5673507801951952,0.14230606730353362,0.5098107677588336,0.3241074446127595,0.32236935622069923,0.28226953398451426,0.4708076763955743,0.287091028899738,0.4819071957930444,0.5623415977773993,0.3913943123194212,0.44972921895483603,0.15783206920668175,0.29547048865402864,0.39420395207168546,0.48768759960991476,0.42278463271912414,0.5323057041165553,-0.0534979737355889,0.13661880723286915,0.38525507322714575,0.1793512576124495,0.4398772627765157,0.23028991026922346,0.36190032248456117,0.3010731391447614,0.39213617763042596,0.2021364644608694,0.13041301374196937,1.0,0.107603379905418,0.3006818075209098,-0.1684819396184696,0.5503348267311253,0.34798963129048377,0.3560730234465109,0.521557500477927,-0.014238824951326794,0.31495119647755737,0.5014201174132241,0.15193654332593862,0.3086703601359195,0.49459286808605946,0.4451692795974119,0.5037978316451874,0.40340487313829493,0.20033594607871924,0.14069031676940694,0.07678487644222118,0.555689298355477,0.3797045864844541,0.3141726623488184,0.25216126136103323,0.29255448241966286,0.17378228441938204,0.36609431256965685,0.4806651024156281,0.28292151986746344,0.3581320066122489,0.48912184163140354,0.5098669860045818,0.5552188136922355,0.0927855114817817,0.5685870577529443,0.1915682958997131,0.5487276363600754,0.10732378476545448,0.44554590007042083,0.24817248460345412,0.4927990500547415,0.5517709069830152,0.38865468490051047,0.3522278649637373,0.11982695663044515,0.6970962443437894,0.8226519436285231,0.2834648533680237,0.01625170012015298,0.23340780498128777,0.304370833812157,0.15081535363343632,0.2602092038568474,0.14807470195757902,0.27759555680492365,0.2881537230037647,0.10298978409114926,0.4185189863826235,0.40595275628063066,0.2677211526695761,0.5341548135274193,0.5169333558041215,0.4085052715455804,0.42387465802224084,0.2915171368815259,-0.11379434028745734,0.4862048577926953,0.29029088184587837,0.20496881521624524,0.23600066668709221,0.43620467216908704,0.7410375629098992,0.027427433232251996,0.4302183239677665,0.3491062764552482,0.4260241620161347,0.17499830936864708,0.09191818815736841,0.4244213581087307,0.3704840023321825,0.2049149762549357,0.5517012519419345,0.6663284671879046,0.614567013298515
OFClat_L,0.20984806861817806,0.20400297423858457,0.560837919197409,0.21320256712905739,0.2690043687894112,-0.17867576081904626,0.6021082546443391,0.297752567581211,-0.30398768212570193,0.004535478348530294,0.12747814715834768,0.3897793178182775,0.5810206094840131,0.312578896449137,0.11248696031417638,0.15080831598357122,0.15005437137252178,-0.27219247937895974,0.028350814831548943,0.10023131046945141,-0.19045899020270882,0.1988023953454828,0.13532674552013702,0.1746829005576218,0.07476970610161988,-0.22587142146298275,-0.19229219047395452,0.26856632595027313,0.2678967489390584,0.14247923678802843,0.0792803474678467,-0.06472903816980664,-0.07137719385907224,0.19317033648193394,0.543206561443252,-0.015442929314904656,0.107603379905418,1.0,0.5309716271650592,0.016457671880890697,0.36907580703933957,0.1676659146491721,0.2985889796596484,0.20398648683673662,-0.2753291210033408,0.029884279901020452,0.1545102946232958,-0.08548052660925248,0.200973518596961,0.21556397316936413,0.1018321695456396,0.23790050117568207,0.048826710533133866,-0.1315943105762696,-0.011260495511629937,0.20324418104884742,0.2996486994970349,0.36694665870187,0.16493304579845372,0.6699326274777698,0.3081545689841144,0.08605002551503965,0.08757968522737618,0.037327468949531185,-0.137138863852582,-0.1558315146927504,-0.021572018490005083,0.2823350944638942,-0.11119668911935918,-0.043950117319737726,0.2153216968693217,0.15233545669410295,0.27225952823056715,-0.18838620575584808,-0.024325034089375787,-0.09992228784690535,0.4589917463799206,0.3166875204497166,0.06250271996478046,0.05628882127368402,-0.04837408125632462,0.2870859231964136,0.02011447900365095,-0.07041762226618001,-0.35064037252060437,0.48583632575099833,0.43379267742461436,-0.19316688707380256,-0.10384046144252226,-0.199418139924014,0.5135950961319518,0.07869977893530095,-0.34333170173435495,0.0345563856575746,0.5905322744908218,-0.1618785848365059,0.0022448518209237742,0.18078025813751927,0.2220756619363426,0.2556270644377898,0.17657878811098893,0.12101680631499495,0.4739035415078201,0.037355853975366844,0.08934898609531201,0.37727506797737115,0.2056385396439074,0.034225228302275805,-0.26960594272630667,-0.04334169029540929,-0.14421826329130835,0.11881748312882487,-0.38916523025883054,-0.1838243957370232,-0.18287347905943566,0.06460541576240234,-0.03996081299756752,0.2618719969305475,0.07363230839750438,0.23769486992816527
Thal_LGN_L,0.4868750297942055,0.5797760929161296,0.5303627041875315,0.2617035430099143,0.5987244233621575,0.10732206625765255,0.5220955716416741,0.527317520584478,-0.23029116633010288,0.16070327030300013,0.1372188943158479,0.5662329023728577,0.37292355671966987,0.6291084837078976,0.32791516595099074,0.48643451993144565,0.5307013654553137,0.22652438638316263,0.3807221692648468,0.4436975685498659,-0.04775535379035431,0.3986720665219359,0.3481762707682704,0.3308482637619101,0.5348292815032976,0.04629342589562674,0.2971694095207649,0.22793425712128065,0.22779718626737752,0.45594150701027303,0.01975422781024813,0.4498610253098601,0.31454625995969715,0.5622263496630298,0.3141817240334336,0.3836022701374185,0.3006818075209098,0.5309716271650592,1.0,0.08257248651809461,0.5429041876218499,0.5560356592857697,0.5018294011389901,0.36212525722717864,-0.12927514787975414,0.1524102722020515,0.5012177583888479,-0.08906650721947436,0.39968910077153647,0.5588661190643397,0.39806916445910834,0.5309636555419648,0.2605379135540283,0.0512333801974823,0.340134984483714,0.13483983387297116,0.561692392946645,0.604369228806021,0.2641103947081655,0.609177305183888,0.5067873412908153,0.21107362958670106,0.4409286869849569,0.3969421220447458,0.22217002157416582,0.24478925498670948,0.4179560269106542,0.4310647308681843,0.12579695763022636,0.23736816093255725,0.36857769369775334,0.16636013181604423,0.6641015570772368,-0.039442787310801725,0.39678017132865223,0.22157898223772104,0.4748517285171018,0.45245346836616995,0.4918066988027959,0.4957297271740168,0.19165603046702123,0.5243877901446192,0.16484872493151884,0.339547548231684,0.04599058104850232,0.6576801503450816,0.5950570666439204,0.265567724407125,0.3542553436579352,-0.05206024747712967,0.2937671366135279,0.001025509604625775,0.19305945364591762,0.4934811397748738,0.4213877734682291,0.2863351523008515,0.49157237445803564,0.5465927421596203,0.6098356448357928,0.26010991508191766,0.09404225580708289,0.13569442011395377,0.7270144021309142,0.4486173071136836,0.06922498227528477,0.4265722574779813,0.4900118422495527,0.3200333394378316,0.15673620300098604,0.24059430395621456,0.2258794046971378,0.4425725499625505,-0.12694583681251628,0.30202870449287916,0.19832428717698988,0.5465744322578041,-0.07395890676368697,0.5114014285603992,0.42215779000488207,0.4214649092036156
Parietal_Sup_L,-0.020503169609060533,-0.00011077115930614888,-0.16756121227682472,-0.24373977728361274,-0.0442796298396128,-0.3742556440511695,-0.11526824229332946,-0.10398510494192,0.12533908790468778,-0.13435011113467102,-0.278274371382229,0.01290406486607324,-0.31254706702601603,0.042430389412169325,-0.09554279620150473,0.0037117290119896944,-0.056891922929028,0.1683145413997905,0.034245803601483854,0.12900259164619146,-0.36848252227062683,-0.03989742328369502,-0.225163587212698,0.06182063386019927,-0.05934667196295622,0.3060922454186466,0.30808943336224276,-0.0446414402703155,-0.32051863745881704,-0.035966391438363526,-0.27480445758298483,0.07893227187623954,0.14594414068395847,-0.06182188598124451,-0.3568085309420015,0.33588987793404196,-0.1684819396184696,0.016457671880890697,0.08257248651809461,1.0,-0.15571328564738893,0.23622755864881262,0.006316002162389337,-0.16821371255716022,0.2367154298209652,-0.06670992155722358,-0.030007265747087775,-0.14171759384014743,-0.03446840176386639,-0.03341745651630622,-0.1241033160710879,-0.00014714833521135026,-0.20251734821491887,-0.09121847535814183,-0.10291617788594144,-0.22227228559365655,-0.062466357641740265,-0.03742473811324408,0.046140134879802445,-0.0727046724329905,0.2306389021816662,0.2081396907306202,0.07433103091012006,-0.12344423608821085,-0.0852039471827043,-0.09981646624973788,-0.03302759672080325,-0.030173049451807828,-0.038422593199939764,0.25506437665510834,-0.20293772127214912,-0.28419374074349085,-0.04997201684004538,-0.14517876716085668,-0.0646108282128824,0.15236421093088637,-0.22420234716810253,-0.12159231365991681,-0.10474886747728702,0.06173628116361007,0.25700683725091056,-0.14768718218129656,-0.08933609392355284,0.2472468655918198,0.2921667998247115,0.18058983786495406,-0.14134082952637286,0.1137673596957448,0.17776025335931964,0.21277636596042207,-0.3747073206346026,-0.3273812851554853,0.2674998203344905,-0.0021752571254443163,-0.30539776324518086,0.22875098819958956,-0.09984136223265347,-0.006001497557122006,-0.013792877791377008,-0.31850619883749676,-0.15421668724827028,0.2610498386009157,0.05419646916955941,0.20309910361987812,-0.27087126971627,0.19413840737422783,0.0024261505889577165,-0.09241741605026291,0.22637782857310332,-0.18034224841180171,-0.039766358670740375,0.060471824261170794,0.0071958256169990095,0.3079006063399966,0.08762031015180234,0.11538611769761717,-0.1792985352550461,-0.05452913616697505,-0.068483875676085,-0.06982226969973027
Temporal_Inf_L,0.5436224001380181,0.6809560985859024,0.45647399455807197,0.6366101905546729,0.8780755620376574,0.34084879944998897,0.5292306582339625,0.791340930078779,0.06926197869675835,0.6170639281317338,0.5308801368175706,0.5342113488153764,0.5826463520388065,0.6782194574405274,0.369612265366703,0.6558472180824783,0.7925362192135509,0.4232379734216211,0.6698121282867823,0.36867082394815526,0.3265186886081255,0.6955006025361593,0.8577430482491235,0.6967689052613159,0.759140431557957,-0.07512533154968506,0.14276830781000077,0.31905519127120774,0.35923000621167334,0.6732051158660719,0.3966631513891782,0.34821595746887835,0.48424974650324953,0.5573457625652048,0.5061194550959122,0.08667532072041806,0.5503348267311253,0.36907580703933957,0.5429041876218499,-0.15571328564738893,1.0,0.3764899198445802,0.6626090579252352,0.7896927572084501,-0.09757736533277679,0.5019897792853213,0.6770688500177366,0.2236099359180374,0.6613714415724897,0.8045692548594576,0.685944035772064,0.7091004559595406,0.5981066094699942,0.1313312427764492,0.28115146043468725,0.18632579781576586,0.8434868929996542,0.6081516729927579,0.519512861881433,0.5078705194737858,0.4919318062337924,0.2066197106712742,0.3965897971234528,0.6702303182907622,0.3119300500263047,0.38818754727518273,0.649041765158749,0.6309807096282393,0.6421361858340479,0.06525184092392787,0.7653724329412441,0.3096303094435933,0.6986065014064304,0.1146739956837707,0.596522394746063,0.13647242617213692,0.7585096073115438,0.8354303114347901,0.5610933096549836,0.5087491752545228,0.22022058896360744,0.7832729364057699,0.5397556492504448,0.3909901321815083,-0.1457799807264165,0.24799434371554385,0.4513174467519989,0.09416296133040727,0.40675291917527207,-0.005277075481044734,0.5826778484378349,0.4119161268797691,0.025222956161125486,0.4669283307832868,0.7239091014203821,0.2806921173433356,0.5585163556524954,0.6973564721684504,0.6381479451440683,0.633580127548035,0.46081706026418806,0.031231519241554873,0.5877732588847291,0.44091641738829995,0.349144674396075,0.23466242136150742,0.7259392231903098,0.6331963113362431,-0.07502426009061461,0.5949547668753833,0.45449108878486066,0.6008992492259058,0.22499439932911003,0.016072240118267526,0.4883831046804325,0.5249273871974114,0.2975581745426248,0.8248853271308563,0.7833444340849306,0.5598353927528876
Thal_PuL_R,0.6316866646943726,0.46541464361708135,0.2670439905231517,0.1986158026735105,0.6194126866347336,0.18682201646623414,0.4334804200499745,0.4887122151273807,-0.14944068373246783,0.19214756220646806,0.162485957040946,0.528196679671285,-0.021931154574763634,0.4181503037333348,0.3521278780826183,0.6727498842517607,0.6531259280350314,0.44709534762022024,0.20878355559114511,0.4074004876433634,0.18795714217933374,0.19939069133103057,0.2682094941016403,0.27122564644496017,0.5186706688645808,0.29665742572441994,0.6313348619768187,0.13306031136962285,-0.027433901800598716,0.3781443662078697,0.044665634751762905,0.8599330893528426,0.5099515942345381,0.3997662041674751,0.0019495707061408015,0.709396482078132,0.34798963129048377,0.1676659146491721,0.5560356592857697,0.23622755864881262,0.3764899198445802,1.0,0.4139394221659756,0.1943833267656429,-0.1446155575814356,0.23589536367406683,0.550691891606229,0.05645388123249833,0.38051029017042864,0.42782040479350697,0.4484516212012152,0.41932632184371976,0.3292025436003876,0.03938933835889663,0.5482720286362052,0.150499415081471,0.5211259545897627,0.2889362863626321,0.2566659342859226,0.40200955460909665,0.7169013603249043,0.07038795507876099,0.4564383609902342,0.2675028170935937,0.49772114544176194,0.6542249156298893,0.5231612837683135,0.24332447996479425,0.18864412478419595,0.3371241168063809,0.2041509518619963,-0.010560416040757881,0.6455791922799332,0.33060111053368224,0.2889707999018322,0.13516485449243554,0.3516548067348151,0.2890238996405061,0.5254095795916112,0.7098798817194846,0.11199428854220193,0.5738298665371213,0.20921584914285157,0.6112129853749549,0.45842012417411654,0.7166395576376607,0.022702350074402494,0.7815166213851905,0.5209021404244346,-0.001269169922389178,-0.02514308237385219,-0.0023034522473605614,0.614942805454068,0.8170545687390439,0.11470709866232015,0.5270183517944085,0.5859245908215861,0.5995363332448816,0.517817232313336,0.17282776460242838,0.09615851735263757,0.0032262925265181762,0.649762110003666,0.5286367559121545,0.13836942188834167,0.521366235624372,0.17536111223723108,0.44128228912445555,0.6112860447813285,0.18259901383944188,0.5993428304554249,0.3884192077109477,-0.1304420903284032,0.6592512484462764,0.38399984416819866,0.5183078659805943,0.04885047310476737,0.5577902667218451,0.5363385571480753,0.21329061395035925
Thal_AV_L,0.2593297922367116,0.632886423100957,0.40640996380456124,0.3672720171837156,0.6353655043934534,0.044719042316924064,0.33707481154091323,0.6850685619309823,0.09786447032163233,0.46887897439764886,0.2463828000699516,0.36312310305111734,0.3681781561442585,0.7975821829641311,0.383214888327862,0.8279862553229684,0.5921306279444523,0.4563082299518514,0.4596388254955127,0.4595527932567477,0.02306369469638033,0.46111562870977135,0.5396553263593092,0.5318401324100117,0.6638036209731412,-0.03461083759165925,0.2057873720564784,0.22375983576238728,0.31959835784752955,0.4821366398033834,0.2805137348656857,0.27071991034298376,0.3585856916559462,0.7039636311522792,0.289227356051012,0.17479821364170475,0.3560730234465109,0.2985889796596484,0.5018294011389901,0.006316002162389337,0.6626090579252352,0.4139394221659756,1.0,0.5699798870108967,0.13187846246438537,0.3045969265700117,0.8276144696150095,0.05585088981895584,0.42230675018016645,0.5434319734929557,0.4810258029404627,0.48092103774656475,0.32808690336650326,0.16971133834101707,0.29502533189785735,0.15001280210818946,0.6768277426936179,0.5981242209811598,0.4617811257320783,0.30655849187382533,0.49083431114023646,0.4090973066450332,0.2924837585459808,0.7564775576996927,0.28848500403715993,0.3498080206900051,0.7610609674597838,0.6695852817882914,0.5515374853376092,0.1411827188612649,0.645657064326878,0.33075818000486956,0.6826213143349783,-0.010171535950929822,0.5554290375972998,0.26425255831092276,0.6290707628084948,0.5273960406753246,0.5977344986161978,0.6723588708256422,0.3378982847251226,0.5397629688896692,0.30300487913802476,0.3587106613676774,-0.012165781352505291,0.32927117563098285,0.346782975777343,0.09760564132907344,0.24019562575856648,0.12157456748200916,0.36523110334163783,0.2476303418307596,0.03961618621199336,0.49382659592365374,0.459300451722273,0.20920297619146777,0.48307625193414216,0.8388005276310104,0.8271144802765432,0.4122437873428481,0.3204646349108723,0.25111255672262367,0.4691459804279945,0.2820981437069614,0.07286769211883334,0.14596002112770837,0.5320987278333208,0.49484596346670784,-0.04052159538852771,0.6461447302188604,0.5596839876767886,0.32994448505260665,0.2747657120913829,0.03720466876160128,0.5339721515978927,0.4515535115721237,0.1261831657069739,0.7245233823945004,0.6147343491221865,0.5852031265874731
Fusiform_R,0.4318315639241105,0.6366973168946646,0.31426053137829885,0.6847130206616281,0.7401714475789405,0.45847005804182245,0.3689360377627643,0.7607411240593479,0.12951065153428304,0.8227920939809503,0.43746743068187754,0.34064263800910644,0.48526421623748117,0.600023839751009,0.4549057024194516,0.5895256206753154,0.6923091119245824,0.4271651011879059,0.6934099990015,0.3160784157740056,0.22172984461927708,0.7777364494923515,0.8483327985556403,0.8207427987862952,0.805967807681148,-0.14476316975488843,0.10933058181474274,0.3650343391872006,0.374908519264445,0.6039102431032535,0.45603068942433334,0.2985357433420009,0.5626592491302791,0.5564810475349443,0.43448937257865516,-0.07370457067779797,0.521557500477927,0.20398648683673662,0.36212525722717864,-0.16821371255716022,0.7896927572084501,0.1943833267656429,0.5699798870108967,1.0,-0.1667349454349157,0.5372774503267832,0.6228479289290272,0.2298106080726487,0.7462501481925032,0.7919820355528328,0.7879362061162465,0.7185708599723512,0.5870755584481286,0.12596185531845328,0.18583764659629645,0.16726083355172797,0.7731548337830167,0.5815810097072626,0.5833380937556594,0.304340607874891,0.320754697846961,0.19708067753151548,0.33735184147056624,0.690429773338706,0.40597844982095377,0.4253113690376123,0.6376327276964802,0.5034322532225283,0.6026434713326528,0.1603110338109131,0.7259389042186996,0.3401559961901581,0.645540762035409,-0.04307227254210821,0.6557533471942212,0.04229470315506908,0.6803887277140527,0.820871290700587,0.5665385694012914,0.43385694177244044,0.24858146157643887,0.7103024788103236,0.5735158179504536,0.3498224730638967,-0.13926516586832569,0.015138721030593844,0.43891901087391727,0.04753517355164081,0.42435317381631915,0.00999143136477012,0.48661252088311074,0.46565390061340434,-0.055607597946973536,0.3879439196172851,0.642541105584633,0.3303034515160685,0.5253350761077291,0.6259600320485054,0.5987773209535561,0.6990250939166052,0.49749564390175066,-0.003333246833628583,0.3744226093495416,0.444312849807253,0.3444467787507496,0.01489204549845713,0.6836481639343878,0.6191073282978815,-0.1370682614743846,0.6624751513178524,0.4886455057866843,0.6869693138595343,0.24675313044248592,-0.02012206362037846,0.46102795853718054,0.5033818363721213,0.3358935463279942,0.7819619332211499,0.7850718250453994,0.491208990494422
