,Occipital_Mid_L,Fusiform_R,Supp_Motor_Area_L,Caudate_R,Parietal_Sup_R,Cerebellum_3_L,Postcentral_L,Thal_PuA_R,Red_N_L,Frontal_Sup_Medial_R,Parietal_Inf_R,Cerebellum_10_R,Thal_AV_L,Insula_R,VTA_R,Thal_PuA_L,ACC_sub_L,Thal_PuL_L,Occipital_Mid_R,Cerebellum_Crus1_R,Rectus_L,Frontal_Med_Orb_L,Vermis_8,Thal_IL_L,Temporal_Pole_Mid_R,OFCmed_L,Cuneus_R,Parietal_Sup_L,Frontal_Inf_Tri_R,Pallidum_L,Precuneus_R,Cingulate_Post_R,Thal_LGN_R,Amygdala_R,Occipital_Sup_R,Thal_AV_R,Thal_PuM_L,Rectus_R,Thal_VA_R,OFCant_R,ParaHippocampal_L,OFCpost_L,Raphe_D,Cerebellum_6_R,Temporal_Pole_Mid_L,OFClat_R,Cerebellum_10_L,Paracentral_Lobule_R,Cingulate_Mid_L,VTA_L,Thal_PuL_R,Lingual_R,Cerebellum_3_R,Thal_PuI_L,Caudate_L,Cerebellum_7b_L,Putamen_R,Cerebellum_6_L,Occipital_Inf_L,Thal_LGN_L,Vermis_7,Thal_LP_R,ParaHippocampal_R,Temporal_Inf_L,Vermis_4_5,Supp_Motor_Area_R,Temporal_Mid_L,Frontal_Mid_2_R,ACC_sup_L,Red_N_R,Frontal_Sup_2_L,Cerebellum_4_5_R,Frontal_Inf_Oper_L,Olfactory_L,Cerebellum_9_R,Thal_MDm_R,Frontal_Sup_Medial_L,Hippocampus_R,SN_pr_R,OFClat_L
Parietal_Inf_R,-0.07040820241776824,-0.1051539701414456,0.2245602911734295,0.14158546931080584,0.28156854887046673,0.41701921540890624,0.37730981804911917,-0.01786140962066186,0.15395765973073272,-0.4879081260843768,1.0,0.3345590521508669,0.035649603611350555,0.11588292841265757,-0.17986799782388932,0.1976167905402322,0.4343644422008283,-0.07557304007677346,0.5859606779476856,-0.11774525913094114,0.2600972734048843,0.36117554369196003,0.19887514224853256,-0.2422621987847786,0.2576526777225466,0.09860251541898887,0.6519767430209912,0.45222577344399506,-0.006825054037487042,0.14024095371720163,0.5941556109408314,0.3299494354878942,0.056855130307187265,0.3082631605740921,0.7255116793914417,0.3124534650006075,0.3396270521203123,0.31909582570663364,0.04814575757361026,-0.057065793468237376,0.13857475141833273,0.08743823149283689,-0.17560064499289468,0.11677293228690591,0.4090107631115674,0.2557730389493787,0.13630691012878596,0.4256806218453227,0.3364548436174644,0.03128704121060296,0.42709815121324074,0.062268932398185865,0.20888417469734713,-0.03721308896499687,0.09819130072205265,-0.23970308663868467,0.23362583643385995,-0.23656124530157266,-0.1482492298074312,0.21223461140020172,-0.12817453232108983,0.2270578010637052,0.26012609595681063,0.033250567150388675,0.22723706859723297,0.26016401105133624,0.21117248709106007,-0.3000901445384227,0.4716690290027946,0.05755671063625052,-0.3922958227913852,0.21126930748801137,-0.07523047279645818,0.28255215109933435,-0.0865065692218727,0.20703874402738806,-0.4631549273279538,0.14234561454589095,0.1754932256896082,-0.01132337353826966
Cerebellum_10_R,0.08972791757108563,0.7095749492032329,0.413384188926614,0.4981282381864442,0.1721696796709679,0.5811435104676675,0.477397551648808,0.3725367730450848,0.4626241717579971,0.20777167025072427,0.3345590521508669,1.0,0.44323975763789447,0.45713848323285705,0.010249322126713919,0.3800172533005825,0.1120526311055122,0.35388520718195016,0.26264252231412233,0.4134157131670017,-0.05714172844319527,0.049634867144112194,0.6996723184336788,0.32774648119051086,0.21421196363773767,0.2681082835510459,0.4797035161695887,0.051079472251862594,0.5036275381073791,0.5732021515381257,0.6431347081072791,0.6566645962016664,0.4497163407033591,0.44646806040303677,0.28842216540812354,0.2380787076724684,0.2913552369958184,0.0625586769133261,0.513054489071512,0.22074884028327235,0.6226465710198387,0.38815919338449856,0.06520552584252996,0.7221814395666322,0.2243692042381348,0.4448804779540388,0.7464215462640692,0.11278136629087462,0.7053885235616516,0.3930287402713035,0.3952135636033305,0.7276266403523484,0.7589692449090429,0.4011673760429481,0.49049629067265377,0.3837485411730616,0.5369853460608252,0.5983045416597419,0.2361696847526057,0.46674591305908514,0.35543472331307135,0.2356000674328112,0.608580403887631,0.6266350351278729,0.6881625416614862,0.5713531139794256,0.7103986773317639,0.4219912719609401,0.42989491907758254,0.49386273673789244,0.22030813238494254,0.7684835392420974,0.46509652856326494,0.41160275766150367,0.762969078567899,0.4744299904446863,0.2555193197799453,0.5826642777270343,0.5285012131093858,0.14974767684347146
Thal_AV_L,-0.010171535950929822,0.5699798870108967,0.30655849187382533,0.8388005276310104,0.1411827188612649,0.4515535115721237,0.36312310305111734,0.3498080206900051,0.5981242209811598,0.289227356051012,0.035649603611350555,0.44323975763789447,1.0,0.49484596346670784,0.16971133834101707,0.6723588708256422,0.2933731770654338,0.12404055366849924,-0.04052159538852771,0.1261831657069739,0.12157456748200916,0.25111255672262367,0.3082817261305734,0.6461447302188604,0.2747657120913829,0.22375983576238728,0.16874157679929216,0.006316002162389337,0.645657064326878,0.5320987278333208,0.2820981437069614,0.32994448505260665,0.7975821829641311,0.4691459804279945,-0.008231154393160977,0.32927117563098285,0.09760564132907344,0.09786447032163233,0.5554290375972998,0.40640996380456124,0.6739568359895207,0.3560730234465109,0.020861842811043665,0.3045969265700117,0.3378982847251226,0.450786212787614,0.5380951481501979,-0.012165781352505291,0.5104481589435225,0.29502533189785735,0.4139394221659756,0.4898852147063092,0.46111562870977135,0.5977344986161978,0.7610609674597838,0.21022147398980773,0.4596388254955127,0.3672720171837156,0.02306369469638033,0.5018294011389901,0.05585088981895584,0.14596002112770837,0.632886423100957,0.6626090579252352,0.5434319734929557,0.36327479098385873,0.6353655043934534,0.5043577858152153,0.4563082299518514,0.7039636311522792,0.3279376994390331,0.5318401324100117,0.6290707628084948,0.3069716568627945,0.5531843939540082,0.49382659592365374,0.36523110334163783,0.6826213143349783,0.48307625193414216,0.2985889796596484
Insula_R,0.06749832042229159,0.6191073282978815,0.13623574335601304,0.7248204612666127,0.21005280209209176,0.5283328962536347,0.4731492831760905,0.5398177866310526,0.5461302188770595,0.17717836446181226,0.11588292841265757,0.45713848323285705,0.49484596346670784,1.0,0.09115012407363786,0.5926430348058274,0.17491004947386787,0.27167647796431377,-0.0025074731303089703,0.09737541664187846,0.2866967065308452,-0.028650633962196758,0.2793714292646353,0.6278546324901559,0.2858830105337877,0.44508917434354034,0.25403082039957825,-0.09241741605026291,0.7156423013175255,0.5185977821512228,0.4012354712445609,0.5232729515554664,0.5299666060392709,0.41312157871790284,0.10938064704456164,0.11838937443001381,0.250127875906088,0.3345875762223101,0.5612269063553409,0.32720479881877407,0.7415164252128752,0.7410375629098992,-0.003828583654384299,0.30126520044762894,0.28183318322015677,0.47377163490423085,0.4665489135105003,0.2053384373633129,0.5320102006550551,0.2591310199566433,0.44128228912445555,0.4425909909137272,0.41060963207237267,0.6710146519894326,0.7474096457210875,0.14495520382835622,0.5792714772693891,0.34100268651553806,0.20190264919715947,0.3200333394378316,-0.0008991724056638635,0.11011253189320326,0.704321312950396,0.6331963113362431,0.6224144297331818,0.3440646179641134,0.7250438977088063,0.3697665191660313,0.6359823715927332,0.48449480251818156,0.19589774807753915,0.5652926120086902,0.6420380249141608,0.4932273865846024,0.5204316623142907,0.5658427542139567,0.2395722268332839,0.703311510506931,0.6942917269698146,0.034225228302275805
VTA_R,0.13928388396423552,0.12596185531845328,0.05361922189350359,0.12803955721806506,-0.1919782246335759,-0.09684267132125894,-0.28312316239768376,0.11554354713866707,-0.03575376156362807,0.08332233056234464,-0.17986799782388932,0.010249322126713919,0.16971133834101707,0.09115012407363786,1.0,0.011291061305333076,-0.19751942894010513,0.007411316449830188,0.048493442566124305,0.3042067020520078,-0.08060075316153849,-0.038092970468277955,0.0021321012652835533,0.21355816084462814,0.09642133427929975,-0.28977916102253487,-0.08547555411284814,-0.09121847535814183,-0.06710235774271703,0.09324622057836887,-0.14512392230168597,0.008288212317223284,0.3494338215078907,0.2242304770261633,-0.12038864670078339,0.19741228924217893,0.048330745081508406,-0.25367738023490527,0.15094222624649545,-0.005107947136901382,0.042536316473606985,0.20033594607871924,0.024949139219793002,0.19647759269160214,-0.1584813383032774,-0.19755274767792685,0.07534410729685369,-0.31970604759153576,-0.08553821113255199,0.22215124698599092,0.03938933835889663,0.23743695111253768,0.032437895864177675,0.0193030213196744,0.06592036123409654,0.38519018591060294,0.13854250561191186,0.31899008454763444,0.26945046755368746,0.0512333801974823,0.2565920286917291,0.14966168179213868,0.16084437532690218,0.1313312427764492,0.055209474779826156,-0.08374222016403556,0.1261328881215501,0.07211564163358525,0.030878878837214366,0.19302623362490814,0.023383827899327823,-0.03781666004811645,-0.07421263232433137,0.11611258411415779,0.18547545755741843,0.022990373190362557,0.08690595284895584,0.10108135815448807,0.04232323340835923,-0.1315943105762696
Thal_PuA_L,0.12867982910220313,0.43385694177244044,0.17171979995136652,0.8425446119651472,0.36301057509688694,0.6323578013918283,0.5117209031298522,0.6914369957632548,0.5560870054628086,0.0770603309772445,0.1976167905402322,0.3800172533005825,0.6723588708256422,0.5926430348058274,0.011291061305333076,1.0,0.12751614333757658,0.3344977767793754,0.2932953795096338,-0.027229616602071245,0.15211764632635247,0.11798499224355792,0.10009291273054867,0.5857394180511271,0.21085062347385716,0.30898209914168523,0.5007834114426442,0.06173628116361007,0.5538269969556491,0.37709305616209865,0.4336974497982811,0.3779057025575094,0.5710311995878399,0.4591721636921898,0.38542824040010176,0.3494948793009919,0.5901777500739852,0.11377758138724102,0.549765908187013,0.28837686236565235,0.7314212373223574,0.3522278649637373,-0.026792695994468926,0.15159473159243717,0.35262139279432003,0.3330740758239302,0.3391575578158027,0.42720611179973556,0.5360937682937561,0.42876954028608905,0.7098798817194846,0.4460980738687156,0.2885271606681522,0.8363510543921613,0.8504431050185096,0.11425226670718834,0.43619585560413615,0.17180100089258812,0.10961511570736215,0.4957297271740168,-0.09934044343713605,0.16177064628753085,0.5604930792701135,0.5087491752545228,0.5435285460183974,0.34567824635726047,0.6398030563749258,0.2918118518032661,0.6238587365916034,0.6316312144219837,0.11975201225628582,0.4081603944986015,0.5950095113496808,0.22739054372883233,0.3877805077799075,0.8065553668402162,0.09504460211227493,0.7520627412099461,0.7133204427884401,0.05628882127368402
ACC_sub_L,-0.5688551418129925,0.0935778740169748,-0.10725500517534829,0.28016012915625343,0.3048178284297964,0.32525509218132437,0.06286448287563218,-0.3570338574254325,0.43449844125004977,-0.3967859875680414,0.4343644422008283,0.1120526311055122,0.2933731770654338,0.17491004947386787,-0.19751942894010513,0.12751614333757658,1.0,-0.14478129558377872,-0.09337092980778929,-0.3762330009088222,0.6211771734016311,0.677562305505418,0.07050945670423236,0.15874097356988176,0.6293801252165023,0.19976664089689064,0.0668194911908508,0.26959712366702293,0.28147419881581376,0.4137660105130973,0.22153535640913752,0.1368633887185588,0.33471503512624773,0.03927936280199357,0.1505141902245788,-0.10609712496147718,-0.28091614258428543,0.6473223551577452,0.32180651676870414,0.036170539714755735,0.2250388342651182,0.03113681794284722,-0.18506419312885064,-0.18216409406090175,0.809630307118026,0.46955695492984506,0.22520988371368406,0.21769560941669455,0.1421836735025055,-0.38439229063599145,-0.09548700090481833,-0.15395003683556985,0.23936461794745223,-0.02121878264569038,0.24154443423171026,-0.42577907404912174,0.42682553442901555,-0.39568474446775154,-0.5308219341052347,0.07742878500963395,-0.43358309052176397,-0.14572656631005407,0.3508758766216183,0.11717128202939389,0.2407417478348657,-0.08860221130936106,0.013796872970152052,-0.19897695453510802,0.47160713518115244,0.3168340842647613,-0.365131870774127,0.271349535424719,-0.015161279178701591,0.18375958822291297,-0.1717983775923307,-0.13210150168237317,-0.2969646316896368,0.15428887091298635,0.041179962602330575,0.05455581452176286
Thal_PuL_L,0.09886664817309361,0.3573516296324299,0.07161816572044676,0.2753345565049664,0.14399917127672435,0.30369804762521996,0.24375890104172498,0.45021591021193197,0.3215101239750306,0.18986948137227116,-0.07557304007677346,0.35388520718195016,0.12404055366849924,0.27167647796431377,0.007411316449830188,0.3344977767793754,-0.14478129558377872,1.0,0.10914499185980486,0.010654771246785325,-0.26212146521306484,-0.09790177012989182,0.0024368514757495867,0.28037204671692806,0.06511537072831929,0.22089725907059515,0.20578012375575683,-0.22817993679722678,0.29106816957519893,0.2565928975583092,0.28546627429963783,0.31200647807316634,0.12528426379618185,0.0862129255506844,0.10406508261608373,0.06424237760331514,0.3821739806728767,-0.052763575050701804,0.4283018809829994,0.15817667313939504,0.495716046278351,0.1491977257540851,0.2021126217091064,0.11173731893414232,0.10665708030589062,0.17501548953138418,0.12206727181297786,0.1871909254873935,0.3313284001371562,0.3944287522705753,0.18834104602132534,0.3216834798992297,0.24665305151055844,0.4704390437241824,0.33085680130895434,0.11462580533805722,0.26641754066554973,0.19684606896632742,0.1723590426078269,0.28735703435603016,-0.04453579394705665,-0.04619855082925159,0.2878469400786699,0.34207318904455875,0.3944698365370394,0.27672570625755266,0.3536658254246241,0.24295251698266931,0.1727742588665181,0.36328852451034394,0.15950993370525718,0.22954148693093326,0.30656616534997577,0.31559136253843256,0.296713338832348,0.44473842757472115,0.1744847100427704,0.44334894936268743,0.3989768869496839,-0.037912195966330005
Occipital_Mid_R,0.3813746499821352,-0.1370682614743846,0.16842839022560008,0.10552929172256649,0.2735882702307407,0.2820374004753785,0.18870741506734873,0.3587503742720889,-0.05679846936771926,-0.41971681512769987,0.5859606779476856,0.26264252231412233,-0.04052159538852771,-0.0025074731303089703,0.048493442566124305,0.2932953795096338,-0.09337092980778929,0.10914499185980486,1.0,0.09961284390405628,-0.001801707680840094,-0.01676716835428372,0.014501895028427124,-0.16793595695255958,0.06755190469771039,-0.11961439569102456,0.7889473939374063,0.22637782857310332,-0.2244715439905442,-0.0874156704219423,0.4485159987536359,0.1787904244916748,-0.0049129885917545526,0.29390658176580814,0.8703076057306569,0.43859766350144225,0.7256806258527612,-0.03216846267354211,0.07774886619308814,-0.1295117028812729,0.09419650354110874,0.027427433232251996,0.061420370487167184,0.14801300361811173,0.08176274068479854,-0.1425188435496291,-0.05255784768348065,0.5718820442371164,0.18390053712908455,0.44057411524198714,0.6112860447813285,0.19977314770135152,0.028177128481027623,0.049663856876111113,0.09828132554836606,0.1217614896309322,0.0033300497727576346,-0.040616785082322464,0.22998698275292134,0.15673620300098604,0.12223334206349722,0.22967064154806718,0.17438207058518948,-0.07502426009061461,0.07525979656944755,0.19161342032793366,0.1967703438504327,-0.2861795547389127,0.30634274458099897,0.10000708393328028,-0.3711945075266569,-0.03058797297570835,-0.20820841388993952,0.20249340156504206,-0.011695168779575603,0.4938354247190422,-0.4565942671176183,0.18899053655891648,0.30013271757363486,-0.26960594272630667
Cerebellum_Crus1_R,0.6008163068815597,0.3358935463279942,0.2428364623392669,0.06058752120057311,-0.3695776725574955,-0.017555486603535436,0.13884931445527954,0.20044582177880774,-0.26362538397516383,0.33234875937130587,-0.11774525913094114,0.4134157131670017,0.1261831657069739,0.09737541664187846,0.3042067020520078,-0.027229616602071245,-0.3762330009088222,0.010654771246785325,0.09961284390405628,1.0,-0.2817117519399757,-0.4357318959012929,0.6615766365786409,0.09230318514717031,-0.007102515949885185,-0.2232621808487527,-0.015891334364204673,-0.1792985352550461,0.16261338168253223,-0.006241869664866842,0.02424109491594224,0.11504627753083448,0.027132668471521963,0.1318243681538234,-0.10508774454459362,-0.007184833595968094,0.07727610086999785,-0.1529362936898911,-0.009864533844606213,-0.06435884597652657,-0.02996444892021365,0.2049149762549357,0.16088948224149066,0.808234010982328,-0.5059248022480406,-0.16950240710169465,0.45881814439379054,-0.30931373356058983,0.21697209339053616,0.4008006892731148,0.04885047310476737,0.46700068936180705,0.31788588243589133,0.0254262464622724,0.07219235122428232,0.8332914354280805,0.0276675475180757,0.7691760970872418,0.6870223061023559,-0.07395890676368697,0.8359823816102215,0.15813325356417626,0.011109776671123745,0.2975581745426248,0.09392362264332635,0.2522015562089507,0.30844362902542766,0.3054946409082545,-0.04978631010752263,-0.04466134054491899,0.33209944837110456,0.2577982371226837,0.2598414707832538,-0.014111746671501698,0.6296886468186317,0.09058052258113666,0.42743678346708597,-0.04023056224749042,0.027822506435149073,-0.03996081299756752
Rectus_L,-0.28648675663906414,0.00999143136477012,-0.19940232756895365,0.19992297092651648,0.21152788962142363,0.28457487022454286,-0.047760541340946185,-0.20972490094894936,0.19240048080352568,-0.4218359581399735,0.2600972734048843,-0.05714172844319527,0.12157456748200916,0.2866967065308452,-0.08060075316153849,0.15211764632635247,0.6211771734016311,-0.26212146521306484,-0.001801707680840094,-0.2817117519399757,1.0,0.3389206087278499,-0.03365764194820946,0.18240802813803522,0.5387135680432291,0.06255239198703223,-0.030468795476818,0.21277636596042207,0.14718902949071982,0.219194949998396,0.030715510748523193,-0.020248874209065137,0.252444280355537,0.08340243011964701,0.1562210245195665,-0.11532442471939978,-0.14302875868203194,0.6239894415776651,0.1816996298454322,-0.00851810518093123,0.12973592996272781,0.14807470195757902,-0.27114979780940457,-0.20883618540493878,0.5589690148399423,0.21773178272079102,0.10882534999053141,0.23625670055567588,-0.05776585659535552,-0.42659178789354496,-0.001269169922389178,-0.2074168245456161,-0.0028942533171492733,0.049222391418659237,0.2097714733177224,-0.3067464028832927,0.27609944783039825,-0.3459554849968477,-0.27866477504973847,-0.05206024747712967,-0.30766476142133053,-0.04541456779119286,0.27061353960294354,-0.005277075481044734,0.07330417643750312,-0.2588051133927204,-0.02118860931517087,-0.2950638117793127,0.4113895007723378,0.10133245687490954,-0.3985924200328583,0.10020021260053046,-0.08375899133055104,-0.08930997452861816,-0.19248829874926543,-0.07842308957411245,-0.32288759979334547,0.061469503161496915,0.06376143990811088,-0.199418139924014
Frontal_Med_Orb_L,-0.6020438312441644,-0.003333246833628583,-0.031049932531451527,0.16386721348996666,0.3809443960891132,0.23462866535478413,-0.0390503596711725,-0.2715023390397931,0.3828860219466192,-0.37165678468450963,0.36117554369196003,0.049634867144112194,0.25111255672262367,-0.028650633962196758,-0.038092970468277955,0.11798499224355792,0.677562305505418,-0.09790177012989182,-0.01676716835428372,-0.4357318959012929,0.3389206087278499,1.0,-0.09067659411538428,0.06644445383826264,0.41984787631646764,0.20952900554758583,0.1550200608036918,0.2610498386009157,0.052215484478932706,0.23728804296928702,0.22188088299088582,0.14519377963228233,0.28683363321369654,0.06978585653002854,0.18143493393536594,0.0018864052625772426,-0.12441897031914473,0.2878126836097741,0.2695730878714855,-0.026910938501155463,0.173578781714812,-0.11379434028745734,-0.22294301430502186,-0.2738270369835531,0.6853009550910261,0.39867325975785917,0.11902981283248662,0.1726721453369452,0.09758659677190662,-0.29885304499339127,0.0032262925265181762,-0.10639566729626794,0.1715977090048914,-0.06796552866224462,0.10772191649502606,-0.3774447294979509,0.308120227461303,-0.4280968274635382,-0.5056160098520891,0.13569442011395377,-0.49849730362842076,-0.07988780228145456,0.2518288599774966,0.031231519241554873,0.20123403216996236,-0.0819477841088065,-0.03233396299401015,-0.241800555974264,0.32068729827548653,0.34132582300718173,-0.36898999643577196,0.13090180847542449,-0.13327435624494763,0.13661596107913276,-0.22892023484607713,-0.08629293253080064,-0.3472501555627869,0.15362573021246373,0.009385148163447748,0.12101680631499495
Vermis_8,0.2087933634856163,0.51698737873998,0.2637377568556556,0.23827986174515198,-0.17888968257027962,0.2919458926723584,0.36229427843316675,0.12759754448222452,0.029710363080780622,0.23573212637320926,0.19887514224853256,0.6996723184336788,0.3082817261305734,0.2793714292646353,0.0021321012652835533,0.10009291273054867,0.07050945670423236,0.0024368514757495867,0.014501895028427124,0.6615766365786409,-0.03365764194820946,-0.09067659411538428,1.0,0.14147608875786993,0.17871156680981765,0.0717880137313506,0.15842955144152643,-0.0006227351015882041,0.4063993994232936,0.2261856091081726,0.36170597804914834,0.416856209251664,0.17366156433937188,0.1837163538815281,0.023444777053377545,-0.04904008897703905,0.011742367325819649,0.08954950992271557,0.1589346154254996,0.004437416968826052,0.19108353673916245,0.2573726440292233,-0.007988187945598886,0.8862377578016292,-0.06540258301493088,0.1800825989956424,0.7068361562348973,-0.15402143949717984,0.5203884090888338,0.18267051930394063,0.08946587678436771,0.5232542957883041,0.6563158489117448,0.12238135968628909,0.26572091321492575,0.504132468723663,0.2731279517217407,0.6536257164952755,0.3227451205060102,0.05935196522181871,0.6969311154656447,0.13475747955497022,0.2619086247065072,0.41459731590060195,0.3999643711382879,0.3643176776127758,0.41509244764305214,0.3015882119398022,0.273305566685698,0.1153947013914223,0.24758640841647442,0.7168926010274294,0.38397468041944444,0.07959312183922518,0.6859262888425381,0.10812764334715244,0.33365134210462516,0.13323248509513796,0.14074226142044455,0.04538997324164208
Thal_IL_L,-0.0243010977238222,0.6624751513178524,0.01437618199617164,0.7387007225646853,0.15122771416972539,0.306030209503342,0.16486976249412777,0.4474800989055155,0.641500618099244,0.22323587112277116,-0.2422621987847786,0.32774648119051086,0.6461447302188604,0.6278546324901559,0.21355816084462814,0.5857394180511271,0.15874097356988176,0.28037204671692806,-0.16793595695255958,0.09230318514717031,0.18240802813803522,0.06644445383826264,0.14147608875786993,1.0,0.39812002262413354,0.1672743412390962,0.013031898388852405,-0.18034224841180171,0.6754851302144066,0.6131426676787752,0.17342598519548916,0.3164281222721478,0.6947341261434193,0.2505547745322513,-0.13056730032703465,-0.062017481297931734,0.021953161914268018,0.27780635522735647,0.8111059627060613,0.254469170692195,0.7238314039691273,0.4302183239677665,0.07803188570495956,0.15808183941757067,0.31474047651908976,0.31668533970595897,0.3817594831021361,0.03596726525892784,0.3846304810936166,0.24888829193831746,0.18259901383944188,0.3723362620569017,0.32992504962245095,0.6830367356568355,0.7809291624758272,0.2725776380735359,0.5727705599683236,0.3381139685854036,0.12495133860097923,0.24059430395621456,0.003838707450825695,-0.14066214395866555,0.6157433109442159,0.5949547668753833,0.49940288341571276,0.1646596902857284,0.5659386056573733,0.39787838473761744,0.4668961421918516,0.7229587250825019,0.1960253249911507,0.40584420609579996,0.5169434029346432,0.31754279642318733,0.4912594238339017,0.4840792100133201,0.2998071807820421,0.6812509093823504,0.6310108540224098,-0.04334169029540929
Temporal_Pole_Mid_R,-0.18185929361942116,0.24675313044248592,-0.2752931611953248,0.32655259513738943,0.17602691490027766,0.3187444623500549,-0.009962374213343398,-0.05961592127086507,0.3362399834204901,-0.4358316513169857,0.2576526777225466,0.21421196363773767,0.2747657120913829,0.2858830105337877,0.09642133427929975,0.21085062347385716,0.6293801252165023,0.06511537072831929,0.06755190469771039,-0.007102515949885185,0.5387135680432291,0.41984787631646764,0.17871156680981765,0.39812002262413354,1.0,0.07450017863784368,0.08436908249504202,0.0071958256169990095,0.35798696707013367,0.40148546972484006,0.19527508079378283,0.14665562513486077,0.29846800040142796,-0.0704200535844148,0.2015183609599139,-0.29644691200575113,-0.10967882809693681,0.6697679945838484,0.49390841629864507,-0.1491232002395434,0.33064894144970924,0.17499830936864708,-0.1696484432584513,0.0589764535321431,0.6133736726376098,0.20028202585899876,0.25738368691416763,0.2217002909964744,0.16271885347425852,-0.0966924870311344,-0.1304420903284032,-0.011586663566806668,0.2551693661884794,0.10814889524716462,0.39746735839239616,-0.04640053369181147,0.49604972646311224,-0.12814368990220007,-0.015916916554349528,-0.12694583681251628,-0.11789320323706326,-0.3050722222724759,0.4195325763524349,0.22499439932911003,0.2552951730699374,-0.19903851848573142,0.17493057510864043,-0.2564719504884144,0.60022910522392,0.3705642195191678,-0.44260572472619314,0.25932597653129114,0.004095029968365805,0.10152652049116868,0.03265176090440324,0.03739853407227119,-0.2728600603443675,0.1730276933537504,0.24762192750741713,-0.38916523025883054
OFCmed_L,-0.2718922235468312,0.3650343391872006,0.08749752904301049,0.30372294322173216,0.2626199651851282,0.3848234504431666,0.29630578511796885,0.17682729169983025,0.45703647130043856,0.1670846426644139,0.09860251541898887,0.2681082835510459,0.22375983576238728,0.44508917434354034,-0.28977916102253487,0.30898209914168523,0.19976664089689064,0.22089725907059515,-0.11961439569102456,-0.2232621808487527,0.06255239198703223,0.20952900554758583,0.0717880137313506,0.1672743412390962,0.07450017863784368,1.0,0.1413232370729523,-0.0446414402703155,0.426050582168218,0.3215523314971691,0.18692085248885768,0.2716003010140566,0.19138251318021818,0.06897740761735946,-0.0012100510493105374,-0.03078321988552944,0.01998451733995854,0.1147119327513585,0.17546893630158325,0.25194968321964084,0.43347021369201943,0.38525507322714575,0.054389410810798115,-0.03836281620430619,0.3406689581643119,0.5101157751753006,0.2856415164784554,0.12475007804318461,0.3102290463980963,-0.12192590797348435,0.13306031136962285,0.20872614583540008,0.2971139494418661,0.2755682569702265,0.3226028774612474,-0.19256672560402957,0.3198554569836029,0.026353627323612974,-0.12769702082166332,0.22793425712128065,-0.2840181057977418,-0.0018893576980859909,0.40933951741149294,0.31905519127120774,0.4068654764131895,0.2480304995807301,0.29799488371790517,0.290847830675217,0.25719240458075787,0.24945214343350822,0.18736022288896373,0.4140860448105878,0.432986065791153,0.24180320476825412,0.2359475347508165,0.17698304715247662,0.15014403359409267,0.34307068288393183,0.34552987592497686,0.26856632595027313
Cuneus_R,0.19014601071503928,0.14620168914889078,0.1934645145075802,0.3611545869223155,0.43956696153184,0.48237227269992544,0.41198410645523914,0.5343233659794122,0.18787408877092954,-0.3388263248842224,0.6519767430209912,0.4797035161695887,0.16874157679929216,0.25403082039957825,-0.08547555411284814,0.5007834114426442,0.0668194911908508,0.20578012375575683,0.7889473939374063,-0.015891334364204673,-0.030468795476818,0.1550200608036918,0.15842955144152643,0.013031898388852405,0.08436908249504202,0.1413232370729523,1.0,0.33097935132451956,0.06299299863427597,0.178142658434993,0.7860072292523371,0.5543658171675012,0.1549419089402997,0.32928959032204597,0.8864583721525537,0.39878067638365383,0.7528832414446996,0.04036510529594184,0.2869965612026739,-0.09352703828124541,0.3631058997545176,0.14500518456784053,-0.04224056091883259,0.2321630356137633,0.3028750957227974,0.08834925578934599,0.1658542236087069,0.6834902168966929,0.527133992606189,0.4342109236844671,0.7370266534108255,0.386483229190834,0.28426190451707983,0.33023042002676944,0.36913016133717763,0.05403561796723627,0.3045372030355804,0.012037492706210146,0.06933972845592179,0.3014105817512171,0.02196908770382278,0.1876346352829319,0.3807025328393289,0.1726734452836887,0.3966764166233978,0.3772782398079427,0.45499088740290033,-0.1387505983598035,0.5676130824202015,0.2341550108664638,-0.29996875579639515,0.31955308037858865,0.06990464907413257,0.3339530303436787,0.16999601682981172,0.6291360903824212,-0.3811805688640657,0.4340443939625814,0.4675581334955539,-0.1438080807661159
