,OFCmed_L,Paracentral_Lobule_L,Vermis_10,Cerebellum_9_L,Cuneus_R,Red_N_R,Hippocampus_R,Cingulate_Post_R,Cingulate_Post_L,Thal_MDl_L,OFCant_L,Putamen_L,Thal_IL_R,Precuneus_R,Occipital_Inf_R,Supp_Motor_Area_L,Thal_LGN_L,Calcarine_L,Frontal_Sup_Medial_R,Paracentral_Lobule_R,ACC_sup_R,VTA_R,Postcentral_L,Cerebellum_Crus1_L,OFCmed_R,Thal_VA_L,Thal_AV_L,Thal_PuL_L,Caudate_R,Lingual_L,Occipital_Mid_R,Cuneus_L,Thal_VL_L,Pallidum_R,Thal_MGN_L,Rectus_L,SN_pc_R,Thal_PuI_L,Occipital_Sup_R,Raphe_D,Thal_LP_L,Insula_L,SN_pr_R,Thal_MDm_R,Cerebellum_10_R,Thal_PuM_R,N_Acc_R,Occipital_Sup_L,Cerebellum_3_R,Temporal_Sup_R,ParaHippocampal_L,SupraMarginal_R,Temporal_Pole_Sup_L,Temporal_Inf_R,Frontal_Med_Orb_L,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Frontal_Mid_2_R,Temporal_Inf_L,Vermis_1_2,OFCpost_L,Vermis_7,Heschl_L,Thal_VL_R,Caudate_L
ACC_sup_R,0.2025405937772664,0.3250055718111679,0.5197254831476442,0.3893988315348132,0.4154556711871113,0.4962725575983044,0.5495876008875988,0.5155377994632963,0.5079341033565239,0.4850105168305367,0.1369950687007403,0.719761650120567,0.5427588385031386,0.5376481322296328,-0.1806938950465655,0.013688952768013513,0.19832428717698988,0.5175632025866475,-0.23793127939982658,0.37165225870728297,1.0,0.06842816553663271,0.4173876980007975,-0.006257606817891461,0.3639059861432807,0.6440810110348651,0.5339721515978927,0.1370165728461038,0.6984297701576463,0.39301551807498875,0.19899239402809318,0.5871587646471267,0.5807926126187005,0.5937997946998272,0.1675258354691778,0.44930057438103166,0.18355651796218278,0.5186886007216677,0.37345240223077364,-0.15326546277346462,-0.03849930583854693,0.5226490687851463,0.5804412853161308,0.4955741787703232,0.41575882903245454,0.395624542350582,0.6706527327184498,0.3662891060553769,0.45296427342993767,0.6894416357237675,0.6062723171327598,0.6212790169751721,0.7225776344682322,0.539116786270366,0.2849412312842778,-0.09310561097246758,0.1394269525832165,-0.011329562030832125,0.4883831046804325,0.5738219741940648,0.4244213581087307,-0.03408482193410319,0.3394840720528924,0.6549276999158384,0.746417574137282
VTA_R,-0.28977916102253487,-0.18496582912285112,0.07850442690285184,0.08046497122654546,-0.08547555411284814,0.19302623362490814,0.10108135815448807,0.008288212317223284,0.021885488077166983,0.01855720505366868,-0.4122124077600387,0.1672094545919286,0.34640862569558545,-0.14512392230168597,0.32313061835109214,0.05361922189350359,0.0512333801974823,-0.0012578168609897326,0.08332233056234464,-0.31970604759153576,0.06842816553663271,1.0,-0.28312316239768376,0.35431105143756725,-0.004853662828030299,0.11374677777797333,0.16971133834101707,0.007411316449830188,0.12803955721806506,0.11185264689430037,0.048493442566124305,-0.019454696465486,0.12163150278595129,0.24500052354737645,-0.026105979740064067,-0.08060075316153849,0.4246570032566051,0.0193030213196744,-0.12038864670078339,0.024949139219793002,-0.10410128443006603,0.10638712643608522,0.04232323340835923,0.022990373190362557,0.010249322126713919,0.05262256742082968,-0.007654924290461105,-0.08370551556192624,0.032437895864177675,0.12160678577602752,0.042536316473606985,-0.2808107932780376,0.08019740220037355,0.16348681404313348,-0.038092970468277955,0.01662732674271423,-0.09691730557914383,0.07211564163358525,0.1313312427764492,-0.4997880864530175,0.20033594607871924,0.2565920286917291,0.2894688312825442,0.10321933280753595,0.06592036123409654
Postcentral_L,0.29630578511796885,0.2817668883628247,0.3800372154987333,0.43530788483142774,0.41198410645523914,0.2657911799041264,0.49375473837144973,0.5209632834105266,0.4172382063659392,0.4714240372873809,0.20813207569594522,0.38990354140589234,0.29937653445303875,0.6216290704456527,0.08346780696701767,0.5862721946039915,0.5662329023728577,0.49249596149322616,0.2512576965406976,0.22041182932341896,0.4173876980007975,-0.28312316239768376,1.0,0.21027433278146046,-0.010896034932755882,0.3461041058794515,0.36312310305111734,0.24375890104172498,0.5258321572975757,0.4805068022119875,0.18870741506734873,0.4106390795703909,0.4752397187153482,0.23103587582401136,0.24025745947485194,-0.047760541340946185,0.1785395933049932,0.5063478642431106,0.2707856642895951,0.03751509307967966,0.13449517990260285,0.6822560472176331,0.48142956748007304,0.5227531926737339,0.477397551648808,0.4329170504047922,0.34679403886942484,0.3998986147338729,0.41678260109513726,0.5189196424190385,0.5224553792259415,0.6040891391043741,0.31866106482746737,0.434915272458154,-0.0390503596711725,0.4598075803116438,0.5924571161461316,0.4050201735255705,0.5342113488153764,0.5204810225310018,0.32236935622069923,0.09747338148743663,0.2501873333421071,0.4615749091908252,0.4847723523895892
Cerebellum_Crus1_L,-0.11942114708120469,-0.18878862511624603,0.43907375794523973,0.5548687631736492,-0.04532994233695603,0.053530660877139015,0.1494425781177048,0.18682820212125095,0.1619867225801535,0.20075449286028194,-0.20264821370480468,0.128746349210669,0.1882361318152599,0.023726735020916476,0.884583098091859,0.38126835454632774,0.1372188943158479,0.36176458551015905,0.6079117809274139,-0.4135386268201852,-0.006257606817891461,0.35431105143756725,0.21027433278146046,1.0,-0.3454528586867463,0.14607819107811845,0.2463828000699516,0.12267684178602757,0.19557292832031267,0.6243874006749968,0.003040671203293132,-0.0041177092114890465,0.1811281779814335,0.030934066356000742,-0.16291496767336436,-0.40577632827642807,0.23621003324095008,0.17881708329021032,-0.22477292643746535,0.2589644335796539,0.1430084464874081,0.5065379316074848,0.13866257973461077,0.20272271845587164,0.42272990950845146,0.17948030954098856,-0.017767572663332197,0.014769230986862489,0.3817041044130123,0.3526689138023667,0.11531515315866638,-0.03448845800597914,0.13379063634776933,0.5894399806397123,-0.5230417261118425,0.6073672761039858,0.5045409388648404,0.5672788177694323,0.5308801368175706,-0.30274837077616285,0.3241074446127595,0.8338187173625686,0.30277170659111585,0.17935755956170393,0.17750601209531394
OFCmed_R,0.3157954246228847,0.16704066458909803,0.12784077343156058,0.1446983447871244,0.21459886654107896,0.5064109584224492,0.33517338407425923,0.16147703834594607,0.10484587930187539,0.032349097334334116,0.3547163574163548,0.4383127162963333,0.40096107374459095,0.23349812720545582,-0.45991271176473175,-0.03361623107912773,0.21107362958670106,0.13139981750522178,-0.28007800712562547,0.23884676219071918,0.3639059861432807,-0.004853662828030299,-0.010896034932755882,-0.3454528586867463,1.0,0.42319984642600755,0.4090973066450332,-0.07203646718411112,0.36496506713997895,0.005500660769243543,0.05879757590900145,0.18659735054772467,0.2599891702374264,0.576635371469062,0.38128999587806983,0.33194012472425244,0.09467563885945537,-0.008239768314383833,0.2213489977391681,-0.028733829791800555,-0.029320756008755427,-0.012837207515739853,0.26580778961728885,0.03222777181565885,0.24127949573666327,-0.0660787721380042,0.5644802236498309,0.09238500050200105,0.2539133555827711,0.16884964899726224,0.32165348039652364,0.33249657164751656,0.5121461334124202,0.0639122517019278,0.633429681640708,-0.20002501608801546,-0.11928481114142198,-0.03611514787376006,0.2066197106712742,0.36716198124882893,0.17378228441938204,-0.3299509091986328,0.3578003568409612,0.3697979533079883,0.3176335404668687
Thal_VA_L,0.3023167378406277,0.01527515314454064,0.5867477362539989,0.47948710338596234,0.1626240094351447,0.7627739175868904,0.7587195753592828,0.44529169672811164,0.365735246715968,0.46659424567438396,0.28772885984392893,0.7463380932544328,0.7566344656292108,0.3559898705218392,-0.0320936122922107,0.08881845269114778,0.3969421220447458,0.3455771543623893,0.1756444570055739,0.12123715205542059,0.6440810110348651,0.11374677777797333,0.3461041058794515,0.14607819107811845,0.42319984642600755,1.0,0.7564775576996927,0.3226406235816669,0.8272846057411511,0.5071065371305788,-0.1048555023321685,0.26060928150482243,0.8601296424279393,0.6547760477408868,0.549507479047726,0.17793760649214424,0.4337191064217538,0.7036996038507156,-0.0004344211795557677,0.02878283106282727,0.11878721852824974,0.5956821147615887,0.6808952448093976,0.544602062677429,0.46823433424914374,0.3211257633823567,0.7567031349273653,0.08840129265847749,0.4416754646598089,0.7594038893548398,0.8312733309769219,0.4450575157832918,0.7464375736784103,0.5783334679087788,0.16625506728118736,0.2929313866447244,0.4658008563310427,0.41183850002356753,0.6702303182907622,0.5069729078504486,0.4806651024156281,-0.03905470164354325,0.49714104161672795,0.8757883584830202,0.8737635972357868
Thal_AV_L,0.22375983576238728,-0.03461083759165925,0.46887897439764886,0.5702312539951319,0.16874157679929216,0.7039636311522792,0.6826213143349783,0.32994448505260665,0.30135091731632146,0.5796494852195822,0.3119539564449961,0.574840864232054,0.8271144802765432,0.2820981437069614,0.07286769211883334,0.30655849187382533,0.5018294011389901,0.3585856916559462,0.289227356051012,-0.012165781352505291,0.5339721515978927,0.16971133834101707,0.36312310305111734,0.2463828000699516,0.4090973066450332,0.7564775576996927,1.0,0.12404055366849924,0.8388005276310104,0.4810258029404627,-0.04052159538852771,0.20920297619146777,0.6533094887759905,0.529026544886946,0.346782975777343,0.12157456748200916,0.383214888327862,0.5977344986161978,-0.008231154393160977,0.020861842811043665,0.15001280210818946,0.5397629688896692,0.48307625193414216,0.49382659592365374,0.44323975763789447,0.27071991034298376,0.6621619295173363,0.03961618621199336,0.46111562870977135,0.6147343491221865,0.6739568359895207,0.3587106613676774,0.5515374853376092,0.5396553263593092,0.25111255672262367,0.3681781561442585,0.459300451722273,0.5043577858152153,0.6626090579252352,0.4595527932567477,0.3560730234465109,0.05585088981895584,0.5875001425969784,0.8276144696150095,0.7610609674597838
Thal_PuL_L,0.22089725907059515,0.023818194439712656,0.28721409882032384,0.18502245321514646,0.20578012375575683,0.36328852451034394,0.44334894936268743,0.31200647807316634,0.22671193430939113,0.3797042290747425,-0.008367613902996767,0.34074647491363397,0.25542976925854405,0.28546627429963783,0.08409417680696238,0.07161816572044676,0.28735703435603016,0.24532389295780938,0.18986948137227116,0.1871909254873935,0.1370165728461038,0.007411316449830188,0.24375890104172498,0.12267684178602757,-0.07203646718411112,0.3226406235816669,0.12404055366849924,1.0,0.2753345565049664,0.3902917400428199,0.10914499185980486,0.2086527867910784,0.49862712343769094,0.24651958132606708,0.35324850696364596,-0.26212146521306484,0.4627603532757388,0.4704390437241824,0.10406508261608373,0.2021126217091064,0.234681794641025,0.3446421310660255,0.3989768869496839,0.44473842757472115,0.35388520718195016,0.3921695216209403,0.1335867950755337,0.21474268914029485,0.24665305151055844,0.34411315444316487,0.495716046278351,0.3008050545207553,0.24311598056049455,0.3970044372932006,-0.09790177012989182,0.11883976503950726,0.2582041701981713,0.24295251698266931,0.34207318904455875,0.3014167379759064,0.1491977257540851,-0.04453579394705665,0.03299483575692566,0.3031729257928371,0.33085680130895434
Caudate_R,0.30372294322173216,0.0973517631564926,0.5267888859508406,0.5293149407403671,0.3611545869223155,0.7819484776001029,0.8669459712377721,0.48839999499834275,0.4534233924840815,0.7461663870428094,0.24792608095663843,0.765357954683214,0.8790908354419656,0.46706361040631855,0.015979416094202073,0.2932311524758438,0.5465927421596203,0.46840121695103515,0.19646844232229008,0.2236406396635078,0.6984297701576463,0.12803955721806506,0.5258321572975757,0.19557292832031267,0.36496506713997895,0.8272846057411511,0.8388005276310104,0.2753345565049664,1.0,0.5556623577918253,0.10552929172256649,0.40676687994779226,0.8667507877552468,0.6177316598828708,0.41664951708321335,0.19992297092651648,0.45326628652846085,0.7868320272518613,0.19003316694845734,0.06979587536071086,0.16863335163324578,0.7360030501627666,0.7339809221380056,0.7304532370028021,0.4981282381864442,0.5465064529507058,0.7106552879672806,0.27298778832649795,0.4509538127118724,0.8142119808960998,0.8487326001900992,0.5689854462505938,0.6608610925127795,0.6022886685556089,0.16386721348996666,0.2837098171605516,0.46759324652699774,0.45861113138147597,0.6973564721684504,0.5751726299431468,0.5169333558041215,-0.03158826154013872,0.48441313272816655,0.9572357689621191,0.9406745240121781
Lingual_L,0.17428429538339474,0.018884547978228222,0.7486525746935291,0.798688309450665,0.41668702601022795,0.4564070587102823,0.6063709764093793,0.6729749561957338,0.5453049694819472,0.5300804530530154,0.035474402738091375,0.596638754181719,0.48901071681360214,0.5788404441300332,0.5045370677382577,0.4236206479442038,0.39806916445910834,0.8159808653704849,0.3849207385112476,0.002673418896885353,0.39301551807498875,0.11185264689430037,0.4805068022119875,0.6243874006749968,0.005500660769243543,0.5071065371305788,0.4810258029404627,0.3902917400428199,0.5556623577918253,1.0,0.22538101234893865,0.47756628708289717,0.6261029137729667,0.40253961869991334,0.18919449547714942,-0.22069911239589526,0.48232368546787724,0.5295340613021667,0.15932776653616149,0.09878308779429641,0.18460605448416195,0.7451367539504965,0.5694318993082006,0.563958752949053,0.8325295807937192,0.5320415170524567,0.3484366175851353,0.33763180157610184,0.6964281050410043,0.7235519723765307,0.6136310667962048,0.5340415801107874,0.448795671014391,0.7884412056178225,-0.15659685949781132,0.4245950856360261,0.539260739621852,0.5662925242010989,0.685944035772064,0.28409539924300253,0.4451692795974119,0.48681449051964965,0.36627897098049905,0.5136013248475478,0.5681356104586501
Occipital_Mid_R,-0.11961439569102456,0.5239799323713544,-0.02689682369226593,0.004655368758312694,0.7889473939374063,0.10000708393328028,0.18899053655891648,0.1787904244916748,0.09851706696294835,0.37435423561535447,-0.37468205578973046,0.15095083661599437,0.08059013049421819,0.4485159987536359,0.04796469962372701,0.16842839022560008,0.15673620300098604,0.46526707298090786,-0.41971681512769987,0.5718820442371164,0.19899239402809318,0.048493442566124305,0.18870741506734873,0.003040671203293132,0.05879757590900145,-0.1048555023321685,-0.04052159538852771,0.10914499185980486,0.10552929172256649,0.22538101234893865,1.0,0.5696747056600017,0.16759927657421075,0.06910927051891742,-0.24877041649436085,-0.001801707680840094,0.1594668289264076,0.049663856876111113,0.8703076057306569,0.061420370487167184,-0.004250885673044635,0.0741326630432466,0.30013271757363486,0.4938354247190422,0.26264252231412233,0.6080319472029859,-0.14859671451738068,0.7961829693157058,0.028177128481027623,0.12853505328197534,0.09419650354110874,0.5278911327138881,0.012773728799542857,0.025897411191434756,-0.01676716835428372,-0.4429930260818711,-0.3958473227965995,-0.2861795547389127,-0.07502426009061461,0.1457386443020209,0.027427433232251996,0.12223334206349722,-0.2940571706371982,0.05447443451208311,0.09828132554836606
Cuneus_L,0.052438581024224024,0.4365555568019029,0.4414018124292152,0.35238735584163194,0.7832210513267005,0.32478866683952773,0.4569963420164604,0.767708799234426,0.7658153278623083,0.48147852699035304,-0.12406498358086954,0.5676542410642423,0.3136589475590479,0.8824846809153786,-0.1259905950469542,0.23934466778115338,0.2863351523008515,0.7963301189590599,-0.29222883655689214,0.5149906703236024,0.5871587646471267,-0.019454696465486,0.4106390795703909,-0.0041177092114890465,0.18659735054772467,0.26060928150482243,0.20920297619146777,0.2086527867910784,0.40676687994779226,0.47756628708289717,0.5696747056600017,1.0,0.44905065335752153,0.4226464707241082,0.08702098724015105,0.12966512820842188,0.2547241009845172,0.3440011661768922,0.6701337747568756,-0.11529876301661302,0.03067275094878171,0.4068847749991617,0.44733691894672695,0.5301598020084081,0.5096132003970266,0.5789898862132596,0.2639146654821399,0.6865967967723507,0.46941069209409514,0.5224151709484709,0.4394602697445517,0.7429846482622832,0.3952743084734503,0.39809441386829897,0.2279611133227747,-0.2642376225360522,-0.04585736768280432,-0.08929159063116154,0.2806921173433356,0.5018749389493514,0.2677211526695761,0.07100500776056956,0.08665271011705655,0.3503566206112102,0.422318879828154
Thal_VL_L,0.29864099673467165,0.11372533468827721,0.5533277684420403,0.47060649251866726,0.41554813968926124,0.8090546917934375,0.9244332046844885,0.5647168026901176,0.4796617450422741,0.7030990842387709,0.18155047328735743,0.7944714248049445,0.8063795087428071,0.5243049679785501,0.04625582329130995,0.2561025777984632,0.5598089586647136,0.4853648979020734,0.19307900046761028,0.2886950002901016,0.5807926126187005,0.12163150278595129,0.4752397187153482,0.1811281779814335,0.2599891702374264,0.8601296424279393,0.6533094887759905,0.49862712343769094,0.8667507877552468,0.6261029137729667,0.16759927657421075,0.44905065335752153,1.0,0.6250046497027856,0.5734574805239124,0.05494048989909638,0.5822435588010372,0.8235863676977702,0.22874059777830266,0.12383617301687622,0.19454350520360822,0.7328309258167246,0.8337149497423558,0.8099388241096568,0.5583676581144298,0.6702051281654648,0.5958152505824074,0.32330697633990996,0.43261631934928135,0.8415254526574442,0.9202907343336909,0.5924313721156044,0.6165195411942295,0.6065187037409846,0.06400303548993554,0.23537815825369784,0.4479489113388931,0.43984818657148117,0.6714322408872367,0.552374382569974,0.5302638642720371,-0.04759308660104214,0.3734938330942074,0.8982571380946758,0.8779018711890622
Pallidum_R,0.283962286569903,0.08627868141241306,0.44087595323043666,0.4385648685940028,0.25967716351297565,0.7211469156847125,0.6557036604850822,0.5522458921625626,0.48357311643123685,0.2613155500082379,0.29715771883306574,0.8220882255321315,0.647285785031292,0.46856126343084115,-0.10590255128554696,0.27717573389371136,0.4829227308668715,0.38867389947163844,0.018966537113344756,0.09802912932878681,0.5937997946998272,0.24500052354737645,0.23103587582401136,0.030934066356000742,0.576635371469062,0.6547760477408868,0.529026544886946,0.24651958132606708,0.6177316598828708,0.40253961869991334,0.06910927051891742,0.4226464707241082,0.6250046497027856,1.0,0.5666643159047807,0.2750521951546294,0.3764517229710946,0.3526462347290405,0.1503591645832266,-0.02718818539014503,0.02428251951695465,0.4650878785222326,0.5568680950513675,0.31148542111197863,0.5214772802326001,0.23682116655118424,0.7631599252185925,0.1104025845663448,0.5679891857123653,0.6300755194781896,0.6711488385073894,0.42236112417102606,0.6460541546536395,0.5515111644864049,0.41683693541703815,0.12513482162683914,0.27271459609209436,0.32400975888843414,0.6094239745350013,0.40587456361431196,0.44247243055206775,-0.1322222517451244,0.6291764628451644,0.6084798415181352,0.5661079969641015
Thal_MGN_L,0.30067510084465493,-0.15487772034710756,0.18479290359140813,0.2462070060719285,-0.05936574614125406,0.6202060481862192,0.6437993231481585,0.3542095308334136,0.2360184041796714,0.09870670642671393,0.4699159324709497,0.4944937114603354,0.49209092432098783,0.2644686954232909,-0.27040063534282055,0.3110753949918655,0.5950570666439204,0.02994168971312683,0.23745369292044297,-0.050488632102647854,0.1675258354691778,-0.026105979740064067,0.24025745947485194,-0.16291496767336436,0.38128999587806983,0.549507479047726,0.346782975777343,0.35324850696364596,0.41664951708321335,0.18919449547714942,-0.24877041649436085,0.08702098724015105,0.5734574805239124,0.5666643159047807,1.0,0.09506199023659986,0.28845242591973397,0.38208456634853466,-0.17932407910934384,0.08820848861018805,0.10829559613542344,0.3041636674306705,0.42210011091223687,0.22763875458740937,0.326400117669961,0.0764306968675325,0.4917978941470759,-0.12541876045742387,0.3011869670657079,0.3782336176023781,0.6670355782946016,0.15017016580614434,0.3472686592524788,0.2785993383917909,0.29226220386017887,0.28667625938065405,0.3963833414885202,0.3841456390198356,0.4513174467519989,0.413237414305334,0.304370833812157,-0.39821123507946893,0.4705582190447704,0.4408436982120967,0.3427174994201171
Rectus_L,0.06255239198703223,0.1388151384458859,-0.04923957765980739,-0.03273601416076034,-0.030468795476818,0.10133245687490954,0.061469503161496915,-0.020248874209065137,-0.011689565669837365,-0.10877022171386672,0.19372589014655206,0.25337985493865733,0.1621866073392688,0.030715510748523193,-0.414422132000725,-0.19940232756895365,-0.05206024747712967,-0.04671881929547941,-0.4218359581399735,0.23625670055567588,0.44930057438103166,-0.08060075316153849,-0.047760541340946185,-0.40577632827642807,0.33194012472425244,0.17793760649214424,0.12157456748200916,-0.26212146521306484,0.19992297092651648,-0.22069911239589526,-0.001801707680840094,0.12966512820842188,0.05494048989909638,0.2750521951546294,0.09506199023659986,1.0,-0.35096796331059205,0.049222391418659237,0.1562210245195665,-0.27114979780940457,-0.2879953735141836,-0.03660719244935302,0.06376143990811088,-0.07842308957411245,-0.05714172844319527,-0.052028353718150414,0.35557904423058506,0.04380084690688957,-0.0028942533171492733,0.13878148561209622,0.12973592996272781,0.157583806542804,0.28442549701840775,-0.0656773457317057,0.3389206087278499,-0.2882925884186308,-0.21467395824373878,-0.2950638117793127,-0.005277075481044734,0.21252139445965001,0.14807470195757902,-0.30766476142133053,0.1558968891335942,0.18653872889780215,0.2097714733177224
SN_pc_R,0.19140078637003025,-0.036908030397088204,0.47157669327651847,0.377158911712109,0.321394221843417,0.584591813535876,0.5601069770490392,0.37724048244670283,0.2799473151398027,0.4650872922911749,-0.08210078229848253,0.4439910954962586,0.5397610713793252,0.3175439440798879,0.13540770900189697,0.26806830265693515,0.32791516595099074,0.36865984163457255,0.22406690833623008,0.09431449831435709,0.18355651796218278,0.4246570032566051,0.1785395933049932,0.23621003324095008,0.09467563885945537,0.4337191064217538,0.383214888327862,0.4627603532757388,0.45326628652846085,0.48232368546787724,0.1594668289264076,0.2547241009845172,0.5822435588010372,0.3764517229710946,0.28845242591973397,-0.35096796331059205,1.0,0.419728718975064,0.11357510141357172,0.1071322332300614,0.23692022893067446,0.40502162708286654,0.44681397243444776,0.5069983581192617,0.44273874530667967,0.4185255639601788,0.16858366291548368,0.1874853423126968,0.3823310169386322,0.43153246115501603,0.5372892441042124,0.28586440985363626,0.29272077840613225,0.4022429910246402,0.08844786126873798,0.15515172932491825,0.2648276265274227,0.33468127272998427,0.369612265366703,0.11093130495830746,0.287091028899738,0.06532264870451648,0.21355089865025406,0.4701538277858643,0.41967862764690966
Thal_PuI_L,0.2755682569702265,0.0675540553137333,0.4624842360359742,0.3945573683015399,0.33023042002676944,0.576450387338029,0.7599624012559762,0.46672732007950374,0.42604128311515405,0.7203659776658009,0.15981643333072032,0.6197303669985844,0.6687405819111808,0.4118183121671591,0.06831837126566591,0.14821910520650797,0.4918066988027959,0.38196688662438183,0.2830466266198925,0.2571521620321259,0.5186886007216677,0.0193030213196744,0.5063478642431106,0.17881708329021032,-0.008239768314383833,0.7036996038507156,0.5977344986161978,0.4704390437241824,0.7868320272518613,0.5295340613021667,0.049663856876111113,0.3440011661768922,0.8235863676977702,0.3526462347290405,0.38208456634853466,0.049222391418659237,0.419728718975064,1.0,0.13604003462565153,-0.019666528054181297,0.1909237862552609,0.7023768352777215,0.693542078319752,0.7514066770336526,0.4011673760429481,0.6319773209644449,0.4490302916223227,0.22643644287891293,0.32193792319790393,0.7564975817140442,0.8066089739261462,0.47434399094038937,0.417849083722202,0.540929024749504,-0.06796552866224462,0.28235446839670586,0.47623570035754315,0.39870449553560766,0.5610933096549836,0.5892399663375121,0.38865468490051047,-0.06746720371616344,0.24370303802552057,0.7969815960786629,0.832410814896756
Occipital_Sup_R,-0.0012100510493105374,0.6580273501753955,0.03633107701036491,-0.03368071441942814,0.8864583721525537,0.1311230947009626,0.23824563034268811,0.2558034172916957,0.18698627054123018,0.39641821261086196,-0.28798365624289907,0.2792499945334332,0.09430289943287097,0.5812935460659705,-0.2447432047783481,0.0194116612279866,0.1438907186271012,0.5071347507614594,-0.583486154979367,0.7925288269673003,0.37345240223077364,-0.12038864670078339,0.2707856642895951,-0.22477292643746535,0.2213489977391681,-0.0004344211795557677,-0.008231154393160977,0.10406508261608373,0.19003316694845734,0.15932776653616149,0.8703076057306569,0.6701337747568756,0.22874059777830266,0.1503591645832266,-0.17932407910934384,0.1562210245195665,0.11357510141357172,0.13604003462565153,1.0,-0.0682495489176505,-0.013738986675108358,0.07513848613248054,0.3703479272057624,0.5048779375971368,0.28842216540812354,0.6094903778490705,-0.017574270974152956,0.8662546053859177,0.044273935913583855,0.18013964005750221,0.17651204064323334,0.7230624485978416,0.152323950153863,-0.02486882321310753,0.18143493393536594,-0.5639260564421457,-0.42984129159764534,-0.40730998485929915,-0.08616883819276915,0.39558636754837356,0.013243966631046777,-0.06074446939784765,-0.3050094691342268,0.14191385890750058,0.22092716607081184
Raphe_D,0.054389410810798115,-0.0873302712093594,-0.04406928784523409,0.03236842064658821,-0.04224056091883259,0.12891982460654555,0.12938318115668507,-0.10436202317222863,-0.05236442843415156,0.09289630334094894,0.0760524143430319,-0.035115256353843896,0.06765920179714582,-0.11989548009666731,0.2474045940456617,0.1209098746297222,0.06241247740302678,-0.04035701074368049,0.20117920200338654,-0.08229406902248942,-0.15326546277346462,0.024949139219793002,0.03751509307967966,0.2589644335796539,-0.028733829791800555,0.02878283106282727,0.020861842811043665,0.2021126217091064,0.06979587536071086,0.09878308779429641,0.061420370487167184,-0.11529876301661302,0.12383617301687622,-0.02718818539014503,0.08820848861018805,-0.27114979780940457,0.1071322332300614,-0.019666528054181297,-0.0682495489176505,1.0,0.27146012223447996,0.10927933393291435,0.08865886086633783,0.15433301064202387,0.06520552584252996,0.09514753620740625,-0.03891649327744211,-0.008192846099645943,-0.1641234400954312,0.057393029688357536,0.035017612242369336,-0.034142703285033264,0.0286056125071336,0.054866990384690284,-0.22294301430502186,0.225830001466895,0.18672145869243428,0.25430279169772846,0.11052462556047041,-0.17633433253533976,0.06505396722378161,0.16834454959455541,0.014640840297785233,0.08343340282277262,0.008737312566968958
Thal_LP_L,0.16893691568122163,-0.17946912883502725,0.18479720674930492,0.128605589563207,0.12611040103737525,0.12533551293070896,0.22140329356762578,0.1189705532266668,0.09127972948716524,0.2344296714042563,0.07448697916185264,0.05677090781354758,0.17962308517821554,0.11068045423214612,0.12944147835649614,0.14747112042263016,0.13483983387297116,0.10640322110508205,0.24653787687382817,-0.015899408167313014,-0.03849930583854693,-0.10410128443006603,0.13449517990260285,0.1430084464874081,-0.029320756008755427,0.11878721852824974,0.15001280210818946,0.234681794641025,0.16863335163324578,0.18460605448416195,-0.004250885673044635,0.03067275094878171,0.19454350520360822,0.02428251951695465,0.10829559613542344,-0.2879953735141836,0.23692022893067446,0.1909237862552609,-0.013738986675108358,0.27146012223447996,1.0,0.15585227710457777,0.09145173942054685,0.23864073917306808,0.18246660853664412,0.1906990075182722,0.029132934939090544,0.0035649924758964797,0.13114626107120458,0.1291568348498327,0.18289751853191993,0.09189590433456374,0.021200154277829154,0.15021566531064767,-0.1287066662155468,0.18768061872456324,0.25019769311214707,0.2727952358925354,0.18632579781576586,0.14238784761878243,0.07678487644222118,0.08162162105725976,0.015477666897049033,0.19266408699128582,0.14141392235583541
Insula_L,0.39955258161118584,0.02968329896625865,0.6515850427697787,0.6459666379218874,0.3152705741914958,0.4897528055002341,0.7370569364971207,0.639280515619767,0.5840481628268053,0.627564505570427,0.22551731939860234,0.7074977459292905,0.5787496323268433,0.4994860881122511,0.37795917403005663,0.48776771616488007,0.5243877901446192,0.5449290309242508,0.47141159878394867,0.03971737916333886,0.5226490687851463,0.10638712643608522,0.6822560472176331,0.5065379316074848,-0.012837207515739853,0.5956821147615887,0.5397629688896692,0.3446421310660255,0.7360030501627666,0.7451367539504965,0.0741326630432466,0.4068847749991617,0.7328309258167246,0.4650878785222326,0.3041636674306705,-0.03660719244935302,0.40502162708286654,0.7023768352777215,0.07513848613248054,0.10927933393291435,0.15585227710457777,1.0,0.7168874481019276,0.6574169620557146,0.6018221771192132,0.5945176254240591,0.4791763752007105,0.20822621467492589,0.5318635066673038,0.8721146366418288,0.7449639770399781,0.49488684701822044,0.5053590212413943,0.7258120317943325,-0.18355404871874034,0.5577503803724789,0.7301186409511916,0.6556059920453039,0.7832729364057699,0.3633127317796636,0.6970962443437894,0.24248523116271617,0.5137518515133783,0.6874480182085486,0.7208633695326578
