,Frontal_Inf_Oper_R,ParaHippocampal_L,Caudate_R,Cerebellum_7b_R,Cerebellum_4_5_L,Temporal_Inf_R,Thal_AV_R,Thal_MDl_R,Rolandic_Oper_L,Pallidum_R,ACC_sub_R,Thal_LGN_R,Cerebellum_7b_L,Thal_PuI_R,Cingulate_Mid_L,Frontal_Inf_Orb_2_L,Thal_PuA_L,Cerebellum_3_R,Hippocampus_R,Vermis_8,Cerebellum_Crus1_R,Cerebellum_9_R,N_Acc_R,Postcentral_L,Vermis_9,Raphe_D,OFCmed_R,Frontal_Mid_2_L,Thal_VL_L,Thal_PuM_L,Hippocampus_L,SupraMarginal_R,Temporal_Sup_L,Thal_VPL_L,Occipital_Sup_R,Occipital_Mid_R,Precentral_L,ACC_sub_L,Vermis_4_5,SN_pc_R,Cerebellum_8_L,Cerebellum_Crus1_L,Thal_MGN_R,Temporal_Pole_Sup_R,Cerebellum_10_R,OFCpost_R,Thal_PuI_L,OFCmed_L,Paracentral_Lobule_R,Frontal_Inf_Oper_L,Thal_PuM_R,Frontal_Med_Orb_L,Heschl_R,ACC_pre_L,Insula_R,Cerebellum_3_L,Rectus_R,Insula_L,Postcentral_R,LC_L,Cingulate_Mid_R,Amygdala_R,Putamen_R,Occipital_Inf_L,Temporal_Mid_L,Calcarine_R,Thal_VA_L,Calcarine_L,Pallidum_L,Thal_MGN_L,Occipital_Mid_L,Vermis_10,OFCant_L,Rolandic_Oper_R,Thal_PuL_L,Cuneus_R,OFCpost_L,OFCant_R,Thal_VPL_R,Precentral_R,SN_pc_L,Cerebellum_9_L,Thal_IL_L,SN_pr_R,Red_N_L,Temporal_Pole_Sup_L,Vermis_6,Cerebellum_10_L,Olfactory_R,Cerebellum_4_5_R,Thal_LP_R,Thal_LGN_L,Amygdala_L,Lingual_L,SN_pr_L,Red_N_R,Parietal_Inf_L,Frontal_Med_Orb_R,Frontal_Mid_2_R,OFClat_R,OFClat_L,Vermis_3,Frontal_Sup_Medial_R,Olfactory_L,Angular_L,Cerebellum_6_R,Fusiform_R,Temporal_Pole_Mid_R,Thal_MDm_L,Vermis_1_2,SupraMarginal_L,Thal_VL_R,Cerebellum_8_R,Rectus_L,Thal_PuA_R,Thal_MDm_R,Cingulate_Post_L,Temporal_Sup_R,Cerebellum_Crus2_L,Precuneus_R,Supp_Motor_Area_L,Occipital_Sup_L,Angular_R,Frontal_Sup_2_R,Thal_AV_L,Parietal_Sup_L,Frontal_Sup_Medial_L,Thal_VA_R,Frontal_Inf_Tri_R,VTA_L,Paracentral_Lobule_L,Heschl_L,Caudate_L,Thal_IL_R,Fusiform_L,Occipital_Inf_R,Temporal_Inf_L,ACC_sup_R,Temporal_Mid_R,Parietal_Sup_R,Lingual_R,Frontal_Sup_2_L,Precuneus_L,N_Acc_L,ACC_sup_L
Frontal_Inf_Oper_R,1.0,0.7797659793687594,0.8001987414498786,0.2664635948991295,0.8263658427795858,0.7019084250484472,0.2616575835538528,0.5297682593136914,0.9063384169932591,0.5532090348344261,0.20951991540933473,0.6418138051224436,0.2512902795931066,0.497523499264314,0.750381610021916,0.6253143396433323,0.6811290739420451,0.5730069713893533,0.7796801025890606,0.36036558188374324,0.16418371034036564,0.6896538289212906,0.6029639847878783,0.550699800301322,0.48492010413299746,0.04872584918566705,0.16121361381142463,0.5314548112111864,0.7613205777840277,0.2902485641534164,0.8054371642289728,0.4901063207721618,0.8306930771593856,0.6722051825967457,-0.014611828918001587,-0.050838328302068046,0.5561489303408422,0.06631598549207686,0.7800088229006236,0.44026863604172983,0.36144358036267715,0.3601833229702081,0.5322174163723893,0.6600142039668794,0.5782103452139206,0.5767493325214982,0.7335529030616315,0.4232869160984099,0.024627174936609923,0.8482594383645669,0.5161243884111342,0.004107727355326099,0.6280914271522833,0.4676059610793854,0.7687909263520512,0.5912168843974197,0.0674204051607805,0.8747804965370847,0.5872815312583771,0.4179124180286174,0.7874947916282055,0.5317349125708003,0.6235732556152521,0.1699798824922276,0.8137813790207983,0.6496986563515156,0.6918616937594021,0.5304862599458064,0.6087174043453482,0.40471723632765066,0.0410130267379771,0.6483136821675174,0.36493098954065206,0.8174767897897602,0.3415950885940188,0.2685185396952601,0.5673507801951952,0.46374954161978804,0.7781517243146332,0.6639301048919183,0.5576725960039767,0.6441296438802694,0.5961076547293859,0.673598859553391,0.6425265252542631,0.5294583859441664,0.46168583698266796,0.5836602837514899,0.33589797362542245,0.6750343507715749,0.2552761866190838,0.527317520584478,0.4110916278431947,0.73413647629413,0.7348996239598313,0.6085967002800993,0.08667884150375478,-0.22700533308993137,0.705438645859337,0.5685864086282885,0.297752567581211,0.6833970698865807,0.48935294165789117,0.3184336603723866,0.08238550700775361,0.39584514900370954,0.7607411240593479,0.1112833799571806,0.6436611395162285,0.47878193734133107,0.1897834109038784,0.7728623289304835,0.5454762533465844,0.0023758066331550035,0.5651134948461997,0.5878180012723326,0.5826156337404697,0.8529018517796921,0.15398315047363167,0.48613372806502836,0.3964479965931076,0.09412831323765036,0.24191278392370552,0.5340728993800381,0.6850685619309823,-0.10398510494192,0.526600871238992,0.573255440247297,0.8374312997778242,0.31621081205045964,-0.06776897671550938,0.5750302525507203,0.7848271148908496,0.6911545398946419,0.7978276229498724,0.21739579613503382,0.791340930078779,0.5369712955692001,0.750629677190921,0.220358839199762,0.7181647608984233,0.4920051561266353,0.43197944002971833,0.4456101310255811,0.5165938068719496
ParaHippocampal_L,0.7797659793687594,1.0,0.8487326001900992,0.12614087480473746,0.8653148657796419,0.6457272558406478,0.2740102687507305,0.647261829229473,0.7767278359240711,0.6711488385073894,0.27837200229004166,0.703643900346186,0.08248774097595896,0.5317893627295754,0.6613494605939042,0.7104797949707448,0.7314212373223574,0.5373785595277281,0.9139831554448655,0.19108353673916245,-0.02996444892021365,0.5561099744959581,0.6587143114962606,0.5224553792259415,0.3706985562320887,0.035017612242369336,0.32165348039652364,0.28267393492747467,0.9202907343336909,0.33673419470954025,0.8574056027226891,0.5889148925934982,0.8263419969708561,0.8675208554987341,0.17651204064323334,0.09419650354110874,0.3606790949330816,0.2250388342651182,0.7503276839782109,0.5372892441042124,0.15881003685760983,0.11531515315866638,0.6463314681189554,0.7140620238622641,0.6226465710198387,0.5094538630270697,0.8066089739261462,0.43347021369201943,0.22408182323093512,0.6676518860728025,0.5503862542748169,0.173578781714812,0.5296223836487388,0.28786440446103645,0.7415164252128752,0.6575894070051663,0.16904692793340959,0.7449639770399781,0.5575863669586548,0.5372578235085835,0.739975318439267,0.5189200556871502,0.6511305294138205,0.10417277211965652,0.788366052321216,0.4737773935949572,0.8312733309769219,0.4746494741356702,0.6815732100001579,0.6670355782946016,-0.0665205569473877,0.5856137801585101,0.3306433140282135,0.7236012208252961,0.495716046278351,0.3631058997545176,0.556820135710321,0.4308791103704727,0.7843948484279285,0.4802210208772306,0.641450414974012,0.5338003849660959,0.7238314039691273,0.8069074809479482,0.8166611170455392,0.6503371113336476,0.32405108288492535,0.49442883480824684,0.39332000297492953,0.5838409170592045,0.08606260527052696,0.6261017813637064,0.4901297156918858,0.6136310667962048,0.7513669057680116,0.8150069403862784,0.24238130358583473,-0.04478449883341144,0.45494273813707053,0.6031088894842965,0.1812872838253484,0.6470896722744266,0.2164215497658394,0.5105788802995128,0.2989767882842551,0.2338122433470148,0.7073529716607577,0.33064894144970924,0.6990975541924718,0.6397194897575508,0.2942147042075245,0.8404102553195596,0.3794480911367385,0.12973592996272781,0.5733584142454059,0.7219995959424317,0.4814080733453036,0.8241249771284059,-0.017487547403907514,0.5445306440366904,0.31756639960143157,0.26014553130440493,0.4247403021095607,0.25342508839215816,0.6739568359895207,-0.10160819320684474,0.26810395139249055,0.7873332442759907,0.7376855936070075,0.38875905014859674,0.0810521613923384,0.46311284870342917,0.8367116434612158,0.7839795003182032,0.7575786261389854,-0.03771404129998127,0.709297584301988,0.6062723171327598,0.7081403787482711,0.358340524025318,0.533874080136865,0.23539327761600742,0.49558286993714357,0.5545708097299773,0.6155058229996824
Caudate_R,0.8001987414498786,0.8487326001900992,1.0,0.19441154676282424,0.8267119847675816,0.6022886685556089,0.37780629344154354,0.5513162708461795,0.8296120326007337,0.6177316598828708,0.31808921129558926,0.8112111421452619,0.16705399839621876,0.5482312339364234,0.6294893699341212,0.7250108344673692,0.8425446119651472,0.4509538127118724,0.8669459712377721,0.23827986174515198,0.06058752120057311,0.5601131817662005,0.7106552879672806,0.5258321572975757,0.39503534725571343,0.06979587536071086,0.36496506713997895,0.2837098171605516,0.8667507877552468,0.3577502960535272,0.7313937626566727,0.5689854462505938,0.7964831139746184,0.6989803147483029,0.19003316694845734,0.10552929172256649,0.4138103980064195,0.28016012915625343,0.6670415195715026,0.45326628652846085,0.2426535040298927,0.19557292832031267,0.6434532864784381,0.7255779615258828,0.4981282381864442,0.46240523913005266,0.7868320272518613,0.30372294322173216,0.2236406396635078,0.7168521360593549,0.5465064529507058,0.16386721348996666,0.49603782276580405,0.26415466808621646,0.7248204612666127,0.6058703715329172,0.21109896534681885,0.7360030501627666,0.6369018175569761,0.4324213937706577,0.6990609381353649,0.5467764042104131,0.6034446037485638,0.09083715519838118,0.7716492480575534,0.43047360597106266,0.8272846057411511,0.46840121695103515,0.5887736076976768,0.41664951708321335,0.02779894652034176,0.5267888859508406,0.24792608095663843,0.624789459076202,0.2753345565049664,0.3611545869223155,0.5169333558041215,0.4030621888709975,0.9530146998951526,0.5672445961000048,0.5692003445758337,0.5293149407403671,0.7387007225646853,0.7339809221380056,0.7103998395682566,0.6608610925127795,0.3272497222358812,0.49157027335217285,0.42164790605822156,0.5560185953828991,0.17636003989925447,0.5465927421596203,0.27783030804533226,0.5556623577918253,0.6202239898561968,0.7819484776001029,0.2753274763417642,0.06673808000432513,0.45861113138147597,0.4841482685117566,0.18078025813751927,0.6280797551494167,0.19646844232229008,0.4123941771960073,0.24990559700063994,0.2703468391843719,0.6259600320485054,0.32655259513738943,0.7677653524633363,0.5751726299431468,0.3739240255722525,0.9572357689621191,0.38587936997254163,0.19992297092651648,0.6029636002929455,0.7304532370028021,0.4534233924840815,0.8142119808960998,0.01581249018795966,0.46706361040631855,0.2932311524758438,0.27298778832649795,0.38865155024787323,0.2616324628892041,0.8388005276310104,-0.006001497557122006,0.26645936963063815,0.7174724141672394,0.7397301578673858,0.391787243948025,0.0973517631564926,0.48441313272816655,0.9406745240121781,0.8790908354419656,0.7825856645428936,0.015979416094202073,0.6973564721684504,0.6984297701576463,0.7137555869110517,0.27985738974686397,0.5334046761674708,0.256928174257654,0.42708973874111467,0.5852588577013497,0.6611861504592232
Cerebellum_7b_R,0.2664635948991295,0.12614087480473746,0.19441154676282424,1.0,0.18490701587321992,0.5635002935875648,0.016969556926784906,0.05560850918695776,0.33743945630064265,0.03430728283256392,-0.18019578345022433,0.1750882342676451,0.7604767985209425,0.2866988105476407,0.28206482586569603,0.042611625001323684,0.061067758328121564,0.3563821539013283,0.12519968738523424,0.6076808523698888,0.8572649406870693,0.7179079191568332,0.07782299307486068,0.15729753910614835,0.47990127219418266,0.24017242024711832,-0.19078111192147607,0.400808427909584,0.1549898504974423,0.027796796671289578,0.21202234087836236,0.04535789903687898,0.33421726447686373,0.05140062304856462,-0.190989271187093,-0.005541180947446786,0.3058204845430157,-0.28208472313677124,0.15627748275508124,0.22377117377452962,0.8635940170856706,0.7539879037742688,0.20229760014345732,0.19994303798977744,0.44566673816404995,0.09829754746189129,0.14045706660056223,-0.16533998209762824,-0.3074018932573123,0.35471274234386246,0.04136576450715455,-0.3068908802810108,0.06974150774255358,0.20511642142106198,0.11778866644122644,0.0032341551920339,-0.14256877811101656,0.36416002867944425,0.021762002254880668,-0.11914588576138548,0.1964178893431389,0.18560553877550418,0.08001856864895608,0.5369107187336646,0.37889397387859763,0.5023899644539993,0.19289574603406048,0.39977975765535906,0.06919574719426264,-0.1249795947818982,0.4318314326150133,0.4424603568483203,-0.13523646024286157,0.26491549827405153,0.11231932566042611,-0.05824972201431392,0.23028991026922346,0.08817584305713988,0.22008308878375352,0.2246196417912668,-0.144528760018963,0.6071420413527906,0.2364876201824137,0.10363394219252266,-0.08607921864704703,0.23244347754198752,0.6675496471591844,0.4579892099238891,-0.10667637935144099,0.3044447469611572,0.11950680939858296,0.01975422781024813,0.3190986754880125,0.6095015700179948,0.08642925123286482,0.14246365709377296,0.020843291596069638,-0.1377647613239269,0.3763763012683847,-0.010165060064589533,0.0792803474678467,0.0157878957764245,0.3782506170169629,0.03032272157564782,-0.10239336210504098,0.701022368198181,0.45603068942433334,0.01814602730308007,0.21694337566786862,-0.17182490241313075,-0.06953521995286562,0.17567375523624038,0.8731368961190289,-0.24926841813282619,0.23851249409098904,0.1513178818902925,0.1694438942430852,0.2906027840532955,0.5666791010017375,0.05364781608404753,0.2499556905116778,0.039720731264368855,-0.011954474311363105,0.3831710315392553,0.2805137348656857,-0.27480445758298483,0.45474641690590833,0.1452807850354832,0.2837933534483387,0.3754469717383265,-0.16687210230025604,0.21959077687159825,0.18121849615958752,0.1936839509909606,0.39827452117695716,0.6643908131519554,0.3966631513891782,0.12321824032435687,0.41855242351926675,-0.2908819592116878,0.4763459606884572,0.37312295001714313,0.13838471617941045,0.15679148606051566,-0.009713519225232184
Cerebellum_4_5_L,0.8263658427795858,0.8653148657796419,0.8267119847675816,0.18490701587321992,1.0,0.7798335499493716,0.23782114364441256,0.5978670246388722,0.8457712422379615,0.6999111099217887,0.22592952958669044,0.6990105107046022,0.24838087292534072,0.5457028003385355,0.7365903042819131,0.5955733156328905,0.7502047246196759,0.7021056258216178,0.8521250147063769,0.30102882898549477,0.09543645747344716,0.6222741488586844,0.6619595133761681,0.4392843091012003,0.4497284930342239,-0.05323713473381289,0.28753512970603423,0.24484012879648617,0.8641361089362767,0.4199329124656705,0.8608525288827087,0.5857604543699034,0.795085411735769,0.7272015873687678,0.2066582060665245,0.14081399539464814,0.33406192478495167,0.17397929017352834,0.8971402130033241,0.5315953967026227,0.22484499958925733,0.24671420479638279,0.6044348519475341,0.7062643881535208,0.6426033718755506,0.5381555234364267,0.7574594060205037,0.3987385073496052,0.2076064153593276,0.6548205946526836,0.6174698898725874,0.14042837564376545,0.5845553679403284,0.2976714800388141,0.7135584567014731,0.7726890903255653,0.16126295128257956,0.7595526778177726,0.5877573818926467,0.6073440978856212,0.7957868997260954,0.4973609725776334,0.7411360729571392,0.17258685676895746,0.7819280305777101,0.6000917012785603,0.7605306127291374,0.6051986582991272,0.6909850024269282,0.45630239340062817,-0.029913020715199946,0.686657474906112,0.2402623538140317,0.7457649726112907,0.45721624012216683,0.4222579921487035,0.5323057041165553,0.319200619699147,0.7945626074153679,0.5648652332033552,0.5849474866594526,0.6076408197919123,0.6842635089764986,0.7608286941662686,0.7133721738948946,0.6136554859682285,0.47552668682330473,0.574975336133077,0.3453577887700095,0.7376273625397576,0.12352404018907208,0.5348292815032976,0.4599392835741934,0.7154353014289306,0.7541424185894099,0.7413920243582439,0.21533373187073337,-0.07145302537467688,0.4791650737043107,0.5119694693216105,0.07476970610161988,0.7928003711704968,0.24056214984491023,0.37161238001020397,0.2709998434052834,0.3613411272785317,0.805967807681148,0.33153226003238767,0.7226698921691034,0.6027718367447326,0.2613127862588449,0.8215006001670273,0.4443088085079324,0.09903937265101118,0.6067757382995626,0.6811349220066506,0.602560185015835,0.8541570985476498,0.10018323152271985,0.5835383138070864,0.3029120945751565,0.23291247098431458,0.37633129146775374,0.2845099304329634,0.6638036209731412,-0.05934667196295622,0.2821168418889627,0.7672518653245021,0.7204468284016516,0.3894888255839178,0.09712802562436265,0.5156379100421571,0.8465484293639239,0.7661038371623267,0.8095847520872965,0.1068835511095552,0.759140431557957,0.6436964483655899,0.8119417886402531,0.3893018199227219,0.7576404274776817,0.22536853896373285,0.5702815730182111,0.49841300442072417,0.6600706944907561
Temporal_Inf_R,0.7019084250484472,0.6457272558406478,0.6022886685556089,0.5635002935875648,0.7798335499493716,1.0,0.06478408138400742,0.37912136080721776,0.7493747256164475,0.5515111644864049,0.03001688073479819,0.5047154587206847,0.5214681136858883,0.4300158662527443,0.708524876162721,0.46437168684093816,0.4524555884991316,0.7807502758280528,0.594415541398343,0.5513145764589185,0.5188948780408483,0.7667430222803308,0.5487000957603567,0.434915272458154,0.5602213580756398,0.054866990384690284,0.0639122517019278,0.4564493160179877,0.6065187037409846,0.20348481370572796,0.7489798795582123,0.39094795681964917,0.7587110647123304,0.49331249078247225,-0.02486882321310753,0.025897411191434756,0.3913996681667402,0.05153931876155333,0.7966656913525059,0.4022429910246402,0.6086224749987841,0.5894399806397123,0.5265341199707178,0.6746507254493329,0.6941586938831427,0.4658850289306522,0.540929024749504,0.23701550724934742,-0.12067053016317116,0.6603030081061175,0.34442169397611777,-0.0435849015466436,0.43675325061581227,0.2696236285822281,0.5642198213541445,0.547967966523345,0.12231194331026789,0.7258120317943325,0.4113556670008767,0.43113612148272085,0.6909826913501519,0.4087211150640012,0.6371127261983602,0.46799239451903013,0.7795200833189342,0.7002930774647236,0.5783334679087788,0.6118775395310008,0.6058897160543518,0.2785993383917909,0.19408081700920982,0.7321196837976964,0.18337959264381873,0.7536899066565669,0.3970044372932006,0.2043977453120403,0.48768759960991476,0.2364671621388041,0.5675365169199192,0.48238316939298787,0.34867708411424186,0.7395422152140185,0.5499601050150873,0.518500165094264,0.45681605362256855,0.611897486718331,0.6919689129664299,0.6811722566098054,0.19141682604231391,0.7514400887913779,0.0839928285252683,0.3481762707682704,0.5189476232153742,0.7884412056178225,0.6101532562859133,0.4964407244506245,0.15156137133357486,-0.07192074304712343,0.5442631956340443,0.45954540918996095,0.13532674552013702,0.643814708930527,0.4063577924190735,0.2780188329083234,0.05313067516657051,0.654306753134968,0.8483327985556403,0.31949882702430016,0.5425794572935548,0.34467602455519675,0.08506402039627212,0.5734011291063784,0.7336410754402399,-0.0656773457317057,0.4520937334643083,0.4607249934635944,0.5455820638528457,0.7640168749274352,0.3405170819856163,0.45350014299385527,0.3828743353120906,0.10551617990975748,0.1680174212114849,0.4462378453723568,0.5396553263593092,-0.225163587212698,0.49982346469683225,0.5915670258160902,0.7016720635214688,0.36288871123751204,-0.026301957513623044,0.5619511287893276,0.6110712627359396,0.5231096252644999,0.7424590406310342,0.43094202483313415,0.8577430482491235,0.539116786270366,0.8222909318541224,0.0424839428394308,0.795244949839793,0.38377407795493057,0.4734475004730965,0.4079047714046873,0.45480801224331535
Thal_AV_R,0.2616575835538528,0.2740102687507305,0.37780629344154354,0.016969556926784906,0.23782114364441256,0.06478408138400742,1.0,0.08700200505547226,0.2727631520916113,0.20911232724068693,0.07405140347452359,0.46692994300363955,0.017375435953355133,0.29053857798293653,0.23095886824272352,0.15984107512614626,0.3494948793009919,0.07968843853203762,0.48641373497713014,-0.04904008897703905,-0.007184833595968094,0.18584084125976577,0.013878348418914565,0.3546364216423274,0.12319707652367397,0.19260877604804288,0.1283901141445933,0.10262566128249828,0.31345725659142654,0.47443803201095625,0.27110300210488264,0.2144422787855025,0.2549292637760591,0.2965608906431053,0.33618697620440824,0.43859766350144225,0.4338852492741361,-0.10609712496147718,0.2154134728913089,0.2511525130812315,0.04697010143073719,0.16000744100928965,-0.09899150526745427,0.03198095657003936,0.2380787076724684,0.011835329767341649,0.16295833394958517,-0.03078321988552944,0.09546009693809347,0.19624308883019573,0.5157793360409781,0.0018864052625772426,0.39236006367606563,0.041135967380194614,0.11838937443001381,0.26367812782345473,-0.3701289392428372,0.33811423095740956,0.4644598866102536,0.2612378510515816,0.38481442728089693,0.7378677761792747,-0.01915416437495082,0.04467216684464608,0.3889586258918114,0.20930385521552614,0.03568645042239946,0.22001212880753115,0.08548309668920508,0.20970638167865377,0.2103246149092566,-0.09419348121340015,-0.03854605819088965,0.06618833658973977,0.06424237760331514,0.39878067638365383,0.23340780498128777,0.4712959298605897,0.3735434684890242,0.5979382703874446,0.2652265555779209,0.20622081642923817,-0.062017481297931734,0.2742795535739268,0.2345290965714663,-0.08928182389741054,0.2750948544719682,0.06015823168598403,0.12740073027081103,0.03143375318630531,0.6678830788982639,0.6576801503450816,-0.13670349299167783,0.22450895203281707,0.19721163547666923,0.3245548481954869,0.16084752633390595,-0.10681851344183399,0.2747998090150882,0.2405794660268414,0.48583632575099833,0.11863683262838005,0.13457834364686724,0.43619759907907224,0.442058165422355,0.11338322739886755,0.015138721030593844,-0.29644691200575113,0.14096234888222925,0.11212275396515654,0.48979311891111854,0.3065845025915524,0.1541883086736624,-0.11532442471939978,0.23876852241955285,0.5098147780351014,0.10976669613499183,0.18140045903765972,-0.01229842635115627,0.2672569056871876,0.6014897895099146,0.3244934148177806,0.3267464424084902,0.2830599828934183,0.32927117563098285,0.18058983786495406,0.08448413057641031,0.10934316656301085,-0.02804942232420551,0.41961764159235815,0.08703179281629923,0.20444146412891076,0.16251558492049045,0.4757604407099339,0.45132586729260876,0.17019685250508693,0.24799434371554385,0.03693347404572455,0.4484202588463716,0.11705139848933019,0.3525819832840807,0.2589833497901498,0.21774031894665913,0.5308521167717604,0.02827896521312534
Thal_MDl_R,0.5297682593136914,0.647261829229473,0.5513162708461795,0.05560850918695776,0.5978670246388722,0.37912136080721776,0.08700200505547226,1.0,0.5287712516631465,0.12482542920725362,-0.12230365146695021,0.15210786555321104,0.1559072354323681,0.8090791201254963,0.4063678177408771,0.17652327539422105,0.6541173765288892,0.16616730166850724,0.6074004443066391,0.038201872049949494,-0.010410361466642992,0.36530729044354265,0.1661238024627189,0.38716851543268194,0.149768506506029,0.054683560214619446,-0.10233354499182813,0.029612873647136596,0.7079086206073071,0.6557149013666854,0.4910597460966278,0.5235616381227983,0.5505877785235778,0.7089023844341906,0.3444644707263558,0.27951286675800713,0.22792234866189134,-0.20648483138185877,0.4071231512874603,0.5102468693043782,0.034577434972065765,0.07988363866113879,0.26583355150565013,0.3286469324519009,0.3726093401883136,0.2569522892125333,0.7597868259325617,0.32670694357324165,0.43609617830909075,0.4442992167216881,0.7223321231719592,-0.11917994500860946,0.4869085427419397,0.20178673052100343,0.5386830262152076,0.36956853004897905,-0.007620063034051134,0.5456657378849747,0.4055494502284506,0.34959039801994024,0.4333486971539046,0.09188033582428812,0.28675925028271737,0.23644825483727716,0.5177159539653897,0.3514485639114391,0.49096642068816326,0.40346558755453715,0.1611868931921617,0.1953245335204558,0.19038325383181215,0.4240860741135018,-0.004524423649124038,0.40442995586220143,0.5250650151460472,0.5122177183447865,0.28292151986746344,0.0619982578767659,0.6253700614709446,0.3473651229262461,0.23004711280838702,0.22202564560117335,0.42531746084046523,0.60877933385227,0.3561905772985264,0.313725360753206,0.17647864608353342,0.19692282077393858,0.021788706624213706,0.30473626740461734,-0.10516879116213797,0.22217002157416582,0.6991099984637099,0.49256916224632324,0.4832133969394315,0.36903089030321684,0.2712556835922703,-0.3541202034784272,0.15196632898430956,0.10708249286443698,-0.137138863852582,0.34424927347102663,0.08294013889626287,0.2305442100811589,0.40750412022268084,0.12551423670107054,0.40597844982095377,0.03755189388282507,0.834657658382854,0.46610713193415226,0.3326737498517443,0.5436086771421146,0.1930471581042849,-0.15704514608700684,0.8762119600988193,0.7805729728168849,0.3311166023141096,0.6007360853892085,0.10926358484024627,0.4199634404027541,-0.012039882917468728,0.41519759939025,0.4379204756336321,0.08814653278721003,0.28848500403715993,-0.0852039471827043,0.034342797702184645,0.40538278886409,0.35172892174032105,0.4938186116860839,0.20203478572792327,-0.12230951241855974,0.6497311090059215,0.40660477440325316,0.46282491949008553,0.011508668978923097,0.3119300500263047,0.3853122881002632,0.44692789688680445,0.34435268119286816,0.340425095526838,0.05494855107569088,0.3919038873446902,0.2201140499787548,0.4837864096751892
Rolandic_Oper_L,0.9063384169932591,0.7767278359240711,0.8296120326007337,0.33743945630064265,0.8457712422379615,0.7493747256164475,0.2727631520916113,0.5287712516631465,1.0,0.5844708775452437,0.1887373715558588,0.6575634442857438,0.2880904488778175,0.5183910373402489,0.8222098632150231,0.6251572405061006,0.730731647654961,0.6261357758085633,0.7692612355345053,0.4265149171536173,0.21760869123918558,0.718377345187633,0.6618200312018667,0.6215093816671962,0.5513660854100767,0.031355072107430604,0.219965307019771,0.4290893399589528,0.7664878585264955,0.34202610636795594,0.8151836029869514,0.5869633146742763,0.9045733412507719,0.6397646732007668,0.12439618691172011,0.06069079378112524,0.5256188375126479,0.12646063516141665,0.8001275783303783,0.4351794336788518,0.4089912243077672,0.3639914218099264,0.5326737501064891,0.7245555231586495,0.6270269976436582,0.5658328936161792,0.7311979870715084,0.38991381082717297,0.10242752858131363,0.8289129947254058,0.5471424422843996,0.07665273217914502,0.6476605445210449,0.30285175930594527,0.7360010782545454,0.6321365282351468,0.12560083471659478,0.8748863953247538,0.6630229261722161,0.45193820062957835,0.8416597185830245,0.5564395677705186,0.6934070065455464,0.20497853612845232,0.8713174991044208,0.6937046458012811,0.7128498245152282,0.6198243384827616,0.636974819503159,0.31501398417449505,0.06300472442167755,0.7111820461423456,0.3295609512505075,0.8535197521103011,0.3266462452675069,0.3964328236051696,0.5517012519419345,0.4023574723296705,0.8255546881724427,0.6928623711093019,0.5858030794511755,0.6813919659988336,0.6083057782237615,0.6730946328350633,0.6190495334222582,0.6090855227479349,0.4660349189421815,0.6093653644456677,0.33782935225291144,0.716548856120011,0.21880146377872814,0.5114014285603992,0.41801509599495207,0.7527505579239081,0.7533655993536843,0.5981598930325678,0.20115492722732337,-0.12399260710117765,0.5959300847922865,0.5619936231163747,0.2618719969305475,0.7340318265528024,0.3716044829177134,0.3128350475867537,0.20779149494925755,0.44068510872726385,0.7819619332211499,0.1818981356676762,0.6870005111234815,0.5135207856667229,0.3072808950772585,0.79405613545704,0.5605735523516437,0.04360731891484553,0.6037079420439088,0.6152178737498271,0.6461043079217251,0.8687356804312026,0.13190545486691962,0.5741194733743482,0.39881063213707985,0.18122188489209798,0.3368913378824003,0.4388897053107364,0.7245233823945004,-0.05452913616697505,0.4081722741108104,0.603744547276362,0.7927974247466991,0.31962296374623295,0.047381750505415016,0.6293592537059371,0.8199989469503512,0.7133373249485486,0.8149943786169926,0.21710875521161505,0.8248853271308563,0.6411691841356754,0.7923572219442047,0.24954926520700732,0.7209735728028109,0.38872937921928064,0.5456221478662171,0.47364957270035524,0.6284715399527384
