,Rectus_L,Angular_L,Cerebellum_3_R,Caudate_R,Hippocampus_R,Occipital_Sup_R,Cerebellum_Crus2_L,Cerebellum_6_L,Precentral_L,Thal_PuI_R,SN_pr_L,Postcentral_R,Fusiform_R,Supp_Motor_Area_L,Temporal_Mid_L,Postcentral_L,Frontal_Inf_Orb_2_L,Amygdala_R,SupraMarginal_R,Olfactory_L,Thal_VA_L,Putamen_L,Thal_LGN_R,Vermis_4_5,OFCpost_L,SupraMarginal_L,ACC_sup_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Occipital_Sup_L,Supp_Motor_Area_R,Thal_PuA_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,Cuneus_R,Occipital_Inf_R,Vermis_7,Paracentral_Lobule_L,Raphe_M,Cerebellum_7b_R,Lingual_R,Parietal_Sup_L,Frontal_Med_Orb_R,Cerebellum_9_L,Vermis_6,Thal_PuL_R,Cerebellum_Crus1_L,Temporal_Sup_R,OFClat_L,Cerebellum_8_L,Caudate_L,Thal_LP_R,Temporal_Pole_Sup_R,Thal_MDm_L,Frontal_Inf_Tri_R,ParaHippocampal_L,Thal_LGN_L,Vermis_3,Calcarine_R,Red_N_L,Cingulate_Post_R,N_Acc_R,ACC_pre_L,Rolandic_Oper_L,LC_L,N_Acc_L,Thal_VL_L,Thal_MGN_R,Cerebellum_10_L,Frontal_Inf_Orb_2_R,Cerebellum_3_L,Fusiform_L,Paracentral_Lobule_R,LC_R,Precentral_R,Olfactory_R,OFCant_R,Frontal_Med_Orb_L,Hippocampus_L,Precuneus_R,Cingulate_Mid_L,Frontal_Sup_Medial_R,VTA_L,Thal_PuM_L,Putamen_R,Amygdala_L,Pallidum_L,Rectus_R,ACC_pre_R,Cerebellum_8_R,Cuneus_L,Vermis_8,OFCpost_R,Frontal_Sup_2_L,Thal_IL_R,Thal_PuL_L,Occipital_Mid_L,Cingulate_Post_L,Cerebellum_6_R,Pallidum_R,Thal_VA_R,Frontal_Sup_2_R,Thal_LP_L,OFClat_R,Thal_IL_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Frontal_Mid_2_L,Rolandic_Oper_R,Thal_AV_L,Frontal_Inf_Oper_R,Thal_MDl_R,Vermis_1_2,Heschl_L,Thal_PuA_L,Red_N_R,ACC_sup_R,Thal_MGN_L,Thal_VPL_R,Thal_VPL_L
Occipital_Sup_L,0.043349602555932405,0.7089281470780028,0.33910181922532345,0.18927000088611642,0.078538290883808,0.9439721378742287,0.4581334195936221,0.8075042855233324,0.3241081729600563,0.15637395487241967,0.3488239103589494,0.44192422042803103,0.5685799259651872,0.3636262564790659,0.7000197813283915,0.4231213153468677,0.19571343782441808,-0.3104091053518918,0.6715740145114323,0.033238289275137396,0.33430515131032595,0.4001028676395891,0.2466013601862249,0.8191711389434202,0.37985716983120554,0.5955179531158858,0.37823763307772906,0.27197232789868075,0.6666823685304143,1.0,0.2815890452310126,0.4240214070364595,0.5684250979208182,0.15976540065816877,0.9299579509987471,0.3641356308975878,-0.5551094013886422,0.4033831464333054,0.5836780513686771,0.3052465968500065,0.7795379657030778,0.5732686340393072,-0.22153214773155716,0.32174204069777307,-0.510086261883108,0.1992322231544332,-0.23919322928771877,0.5856836969369162,0.25008764751886076,-0.04266219424269212,0.16330598899194473,0.22299113463382847,0.3313523313136039,0.18400233278452652,0.10479286959043944,-0.02020213309263395,0.1414584999981736,0.6425542951561061,0.6426525182511974,-0.06989848765732769,0.4497225691910396,-0.02671033250391298,-0.09600607817046124,0.49104824493972066,0.038281068629230856,0.1841485073298224,0.13560887466681829,0.667256921926276,-0.14707414195700808,-0.15502091857312156,0.5153213085980479,0.16447395160103637,0.545771240618964,0.1964731157164742,0.2603251088413741,-0.19597909084149437,-0.3498001040066822,-0.17968534953651796,-0.1421416293602156,0.6452776934542209,0.39396176517226394,0.06874155561423591,-0.35422862701806057,0.3046297149423677,0.19728766681570922,0.131846501630357,0.11549624602233009,-0.021863959901850107,-0.15720145715160086,0.288676699756064,0.7939343546144204,-0.2441095731260391,-0.12319992782219817,-0.01680212210710279,0.2700707445993706,0.2680450579844321,0.94627217033663,0.5041503864616222,0.4444354450468225,0.026318157943099288,-0.1348445994055954,-0.018543288593667936,-0.08362827686855635,0.34390250708712533,0.16572674928802225,0.05262480375579352,0.673771261444618,0.3331384494235283,0.2121619331121363,0.1123136690209999,0.08894703918933022,-0.2258054581964173,0.3227885968435991,-0.09977221541983076,0.4403944031993804,-0.0916125869075014,0.2360065694433609,0.23640627996451416,0.19988112746570333,0.30341798251572016
Supp_Motor_Area_R,0.11446956749385545,0.5683726183048752,0.3268538575593959,0.5763431912159139,0.5714238803806374,0.291228463150163,0.18121469750424227,0.12002448596473184,0.8908552455139612,0.6316255798171994,0.40890171081586957,0.9432192334086937,0.28956820265509703,0.9632336744643878,0.5198462701420088,0.9344526824682091,0.33533635221556685,0.2410673678651755,0.7526830557654229,0.43253444253251766,0.45327060492626947,0.525612850453603,0.5341044084200713,0.21041959515041864,0.2757519248799555,0.815972216501112,0.6787518819610708,0.7316464836495471,0.7668666183782162,0.2815890452310126,1.0,0.2727248785036147,0.17609998845741393,0.5251100017642637,0.19341618659554383,0.3795384100043921,0.27071725616423964,0.8945868393866636,0.27225447275522857,0.42826999024056084,0.3456490668689409,0.7376691878648804,-0.018749623368289538,0.7710651000399938,0.10126644722001013,0.437960715294786,0.23328620581940923,0.7755123431025498,0.5002094899169667,0.5823503236880898,0.426094131643002,0.3271522407597262,0.47381499718258674,0.6395286110725625,0.8080702342856,0.659845254419355,0.4319191130646158,0.405306290223107,0.5139092983190112,0.5865718761169759,0.6630661947070429,0.2314261015438072,0.2500513045550596,0.6259265209980986,-0.29305287577573413,0.2779102145867616,0.43779285063177925,0.29373698463229164,0.15941414065094353,0.373808234070383,0.38481499369946004,0.41535974337394677,0.849994602196467,-0.0680267766898176,0.9004172295649183,0.31294634832354723,-0.10142969783709099,0.23108484440317725,0.5376641049489569,0.8601646571329417,0.755706378033523,0.370243108595482,0.39923978011000444,0.3283344220250481,0.6218815689731025,-0.06351040417779999,0.2917917599253188,-0.016463470552486117,0.23158623571356343,0.5759317526414597,0.27120570888657897,0.5701373676425607,0.24171652024824403,0.21452966077750873,0.30535536295695953,0.20000513961256408,0.21612994082660023,0.6776171126418514,0.28309821583963113,0.5687692133316058,0.4158849273909295,0.30410946105142805,0.3356729409978554,0.06707151942798759,0.561637048444746,0.5993884059623719,0.7196116436314677,0.8471509294772972,0.547978260118532,0.2525885407141036,0.6761537929308191,0.3582326354447437,0.06496372268188541,0.668247944209338,0.3382007298475287,0.3192507105788009,0.6824658651532172,0.1913897122745191,0.6153291790016769,0.7078048194282082
Thal_PuA_R,-0.1366720622004828,0.13122454958493748,0.6986755301689339,0.14304252219010108,0.5384247879289205,0.42350961273984494,0.05616663027082342,0.46217507459548224,0.26886166347969076,0.5886346055800564,0.4375538960299958,0.3700875883828982,0.43013244612417306,0.37943416011002845,0.4689989346235072,0.38006632039843724,0.3206704427887839,-0.20673902591791546,0.3672440564519563,0.3875133852250039,0.4808520897707275,0.5486566790419967,0.6075811724474974,0.628913449271301,0.44764579043272856,0.3196848325360595,0.6001587076350121,0.2413667728438227,0.5199306976750118,0.4240214070364595,0.2727248785036147,1.0,0.16378738773940077,0.2626749682278513,0.3730124451250755,0.37300518192865856,-0.3721282529953958,0.32691777029331265,0.3940827286783601,0.16861282793381185,0.58935886693847,0.1130144181229361,0.010632225746239414,0.30603241463948183,-0.29249456035717386,0.13281115766132973,-0.2602997797748736,0.471251571151862,0.453522384082339,0.07699022779666595,0.45671812613715657,0.08762463454670823,0.33756104954313476,0.4171341470015008,0.2051304051930748,0.3043959875295692,0.5430786721092011,0.727749465150546,0.6101857105154256,0.23111430215497328,0.44971103451949984,0.19473383506749484,0.24180603168301065,0.5863592150154944,-0.21242093200194467,0.23382211947889187,0.37760052501142644,0.49727227415691316,0.045695197525964876,0.15763266050501334,0.6555932678449555,0.3040819813964607,0.35563705674530915,-0.03030584073826671,0.2785594066600096,0.1604862986384883,-0.1919763035704236,-0.20510029218954043,0.466149169627262,0.32122709961035356,0.5235535063165299,0.2289051697193273,0.03562198942519561,0.6201861523308324,0.47925501881039634,-0.0867257904356455,0.3457700870196107,-0.00018328351547353084,0.13080072092651518,0.24200320616373802,0.5791396125835198,-0.09922142229972696,0.27282450900438965,0.19283492810391595,0.42149594662201645,-0.01877863628461798,0.43506424210558936,0.40651857954962417,0.11293839805744656,0.22206512464639966,0.1399729649934154,0.24390739018508276,0.10609444522804513,0.27242819888316816,0.4664133491751392,0.44343476851374125,0.4131530208065939,0.43951759790164485,0.5871915867844201,0.1936118463450021,0.2365920426688818,0.08419900661021795,0.3245114802631726,0.08250514038374586,0.786293335839657,0.2680079259504038,0.49865809311907816,0.49370952827507153,0.43651975261213727,0.5107742127475298
Cerebellum_Crus2_R,-0.033605455634403605,0.3557500431154997,-0.0377873541263499,0.2777484791083103,-0.09840354974042094,0.7064014818043858,0.36731782799614604,0.4796964198728174,0.2651327388958853,-0.19535465971720933,0.08010080490491686,0.3029561373326477,0.7484824913862563,0.30585065327401806,0.3664608153655215,0.2902522476811998,-0.07182071004067855,-0.0067073384338819,0.35961298843138223,-0.07659660675056279,0.017315734113793457,0.2057996191378872,-0.14709632144760934,0.6505538747946353,0.1479867052158023,0.2877854757724802,0.1159712663520248,0.22609745871980508,0.2832298906072633,0.5684250979208182,0.17609998845741393,0.16378738773940077,1.0,0.24874238842297583,0.6837947414304159,0.21746158006691796,-0.6396649055794278,0.32316947014045344,0.41988861219282003,0.45886606360704596,0.657470349017407,0.36912947883856645,-0.12710636421164098,0.250910756620026,-0.46226920276070477,0.13302237080710233,-0.38551486397719703,0.40109482977957206,-0.059050303120583285,0.011175648676187299,0.09274796538558713,0.2097942815062983,0.16235458915257925,0.013338136483074978,0.040582075375526314,-0.09650804450543782,-0.20928005898364657,0.2984156614205102,0.44086414814295977,-0.18244206114634431,0.12516480534378394,-0.1464771845858879,-0.11715095570434128,0.26149558843961573,0.02340356759035977,0.06125161976014437,0.11377654969597117,0.510131292625275,-0.16118573227354965,-0.22831796371186922,0.2829270002089709,-0.18766179938177807,0.42263980029612286,0.09241122340487967,0.27583586262530974,-0.07037290312233674,-0.00678942210612352,0.05553606423578864,-0.328310552393242,0.38590267657775923,0.13446121051131896,0.018275078577505502,-0.2517642906184022,-0.022924469326956284,0.022089972860103273,-0.15024700937529195,-0.06533606946865195,0.03045309515813411,-0.0011870820692842137,0.3715786750811361,0.4682485336683693,-0.3140860099847168,-0.08643737292946273,0.0245539520499089,0.13981771135399992,0.0828753504091036,0.5019401441827677,0.15269500790529242,0.8010833273664971,0.16737759614249273,-0.07232575295833954,-0.21638397498297843,-0.013456924743602624,-0.03180511009706027,-0.19178968295712218,0.013781711804595044,0.4524717731020792,0.17778775030731922,-0.11136007220393324,0.19787350828777123,-0.08582580402085822,-0.13086771662899338,0.25036599821324806,-0.24863647850480275,0.15597038993537307,-0.0981444155773473,-0.06875873446629834,-0.15247631155977467,0.026722355049867308,0.03781932047289669
Frontal_Sup_Medial_L,-0.22107270462404474,0.3663301115524404,0.17936963496341407,0.41426003126359184,0.1733964335769544,0.22212119097773536,0.06840018140439665,0.2401232044640684,0.7154415878625466,0.16425101445333368,0.10488904239707125,0.5423506883492153,0.021078587843178724,0.637063940617058,0.19752683244519245,0.6323509941720216,0.6690987292823186,-0.01644590279082588,0.36315859104333165,0.43461313561036513,0.04086925142150501,0.656205978205332,0.2745411595291849,0.2873408892537042,0.518986346905246,0.49015443891553495,0.5950609497315228,0.7726823405576244,0.30895341046495794,0.15976540065816877,0.5251100017642637,0.2626749682278513,0.24874238842297583,1.0,0.2768357832462672,0.17578821482935114,-0.058646923295738555,0.6506606445298323,0.10611793965083062,-0.23490525285535005,0.16596625153920347,0.30804613400833214,0.1066397134417396,0.16521827232682892,-0.10257620663213832,0.3291331513460463,-0.14381967030814305,0.4084772540742244,0.1410212010003762,-0.019252154594121808,0.6404690425211824,0.276275484302439,0.3772638173183093,0.48002328190499466,0.7356405088364398,0.13946773686036176,0.22173443472086815,0.24872349680154582,0.027537575684324724,0.15947314569038068,0.4801354085009332,0.3438249675858788,0.6667579178872093,0.3999602153417576,0.06524606082973805,0.4297805378667985,0.33073152257079197,0.07001160894913154,0.20593537992848432,0.5637328866004097,0.22870776333132067,-0.1338080048142773,0.5566559613056542,0.07820108091427272,0.6666160501328,0.3655644182083788,0.5086275873770487,0.3551495584483816,0.1478037598592605,0.4080425847935968,0.23617377887173485,0.9104503971615581,-0.10014881773855108,0.2324799839245616,0.5786741113734776,-0.28708968767975807,0.31997906718187435,-0.05796535279071192,0.7904568166142742,-0.12645765060601,-0.023439061959077422,-0.11205652391195715,0.70528312716432,0.85928202577611,0.4104264486086518,0.37945210890625425,0.0447322927064042,0.24897719919060454,0.014585425108154347,0.37909689569266625,0.32937019458626343,0.7374796622121612,0.3801101792091469,-0.3973749520813219,0.28860734684258577,0.05797108347655107,0.6573655477764745,0.7115977431984557,0.3357734256071492,0.04966569666674094,0.7383071125790408,0.045942087003091846,-0.15308117484513123,0.2833918969500046,0.24695963712502825,0.23386004225030496,0.4823276971133253,0.11333882920424404,0.4023051568034843,0.3915891242526766
Cuneus_R,-0.032054149442835016,0.6276247166039487,0.21912034787120896,0.19019007968551102,0.0008447511310107895,0.9403815992958995,0.35508524230466637,0.7978458162027905,0.27006865253494866,0.005737489715897129,0.31849512060811774,0.3495158180662687,0.5817894644051234,0.31602289715821624,0.5433287324006115,0.3522648717547966,0.18718891656757156,-0.27233232630347975,0.5333514963517632,0.0202056505278588,0.2434094017832168,0.3341288155973376,0.08940990659544937,0.8353966999247384,0.34959545626806493,0.49030207050031366,0.33012021953040954,0.2731433362339876,0.5349727338329379,0.9299579509987471,0.19341618659554383,0.3730124451250755,0.6837947414304159,0.2768357832462672,1.0,0.32085383532342204,-0.644826000451342,0.34762933744425634,0.5534907403748758,0.2250170372324148,0.7894480281816976,0.5037114584809416,-0.18820034264521185,0.2093962074702082,-0.5575243019433186,0.1770027906781176,-0.42036229345201986,0.521193845970067,0.1226550449621832,-0.19942393903614664,0.2181114287178802,0.22334089587524414,0.2594229693914058,0.1534326246748224,0.07073110573470869,-0.1198312234823092,0.05487482149210572,0.5710614257672227,0.556190926165371,-0.17749345493440483,0.3982947982803325,-0.007074238399514925,-0.046343067390209325,0.39749336067880076,0.12103793308978071,0.21525649029507724,0.16192086222072805,0.5768321993963856,-0.08428975260783705,-0.17450794158028096,0.4054068475020701,-0.06634077032792006,0.47500961881390946,0.20754243900308855,0.20865099285862912,-0.13927014821256606,-0.1732844321764835,-0.09860280229894422,-0.240900349671508,0.5615777226881125,0.2869065802182994,0.14726118623517684,-0.41996060291171633,0.2995852548454409,0.11529056455603526,0.007735430328249691,0.006813944316121103,-0.07326961898176552,-0.04599058805968101,0.18682556058479846,0.7290945673918706,-0.40474560918530156,-0.06371266045218256,0.10957349256696274,0.31184593670670546,0.3272337232425733,0.8632249728435705,0.4325022575101825,0.5262540447250292,0.013018702853669581,-0.08908801934327146,-0.020374234469540866,-0.03800171994933105,0.20222577400120623,0.03913108820233368,-0.03168789205021819,0.6327128507748235,0.31415448958480185,0.07430758036607688,0.08382348578175165,0.035362526391496264,-0.2504602256099764,0.19884083778319456,-0.18791486427501589,0.3676672868331956,-0.07241942201813814,0.1594185960036407,0.16604140183666322,0.17842158798975705,0.21244282864629677
Occipital_Inf_R,-0.15982821744336234,0.30032740841413735,0.2918372797533973,0.2609912958619196,0.40466977579255575,0.3308846838515993,0.17619583601073735,0.4048313632438295,0.29826263294934036,0.37191747538353664,0.3910470571233836,0.45319558708360197,0.29100962411354914,0.4227630801322798,0.32896839538986794,0.41801140025866246,0.15866353708910674,-0.024698709753501406,0.45146812032285843,0.3584637337296342,0.2983432933969427,0.27646185389311406,0.436098314150442,0.36336943058625154,0.20581609227926703,0.3977513726612746,0.40318379724657494,0.3311261988453396,0.5433889594104225,0.3641356308975878,0.3795384100043921,0.37300518192865856,0.21746158006691796,0.17578821482935114,0.32085383532342204,1.0,-0.06162654387726614,0.34413825666110287,0.30266932113014083,0.22723971539555526,0.4228642427318965,0.38967026110353237,0.09062378948584078,0.4567132516404191,-0.155600124434642,0.1619539490838635,0.028250429327684196,0.5569769065376114,0.3099762384911592,0.28590689748875986,0.3461680660145951,0.10107066400575418,0.10097361010838891,0.3169396714478384,0.31945433714822696,0.32554540929850584,0.3789907305639089,0.48710474146792637,0.4259675093937377,0.2437296860166461,0.42681598418244726,-0.0050977334791659605,0.0957858011225031,0.3907851323377508,-0.13508385482098884,0.27502501126902495,0.29421898487827053,0.35562697649136904,0.17986741519449687,-0.054584143870738754,0.3382341328166867,0.39531775076691433,0.4287298809324795,0.011734626987852518,0.31392546021958656,0.056479894922401956,-0.3353828010758007,0.0910436091896942,0.2712664901126656,0.4768098274506967,0.5331277131139,0.08059145532064489,0.11764992840105397,0.3844565300201749,0.16908182907482014,0.011247324754014305,0.10661033735339646,-0.16282101812296704,0.05017550406763643,0.3092386970723367,0.40468411532635606,0.15163840926290675,-0.04560106156985403,0.029064893860468895,0.2927165936365869,0.17774655771468484,0.3792936866078762,0.46715209683746556,0.2545920631855286,0.20344916325617501,0.1889742087900483,0.03126325296147229,0.2861643753634438,0.3906888641568217,0.27189780755861587,0.3627961800947572,0.4201191201753036,0.4612370025175319,0.26354009923441496,0.13158201037762457,0.21521331486370993,-0.04229120231792534,-0.016276873038767296,0.24536712195995627,0.2982995804541499,0.23510486934554348,0.3271226225847783,0.2368007390263684,0.38500577011071196,0.4360958971610123
Vermis_7,0.1074745685217741,-0.1053007071437249,-0.29494538227168166,0.09638154003136366,0.23576398814941182,-0.6452995760129503,-0.29687505846782253,-0.5632176063118903,0.07053444456298996,0.18242123230780363,-0.028876760597178704,0.07764487408433927,-0.520695088470761,0.11070633338039024,-0.35956882320978933,0.053741057098896323,-0.09997935396268087,0.29500448717164696,-0.09648514278744683,0.11429826926279428,0.047751030544864785,-0.21892474432443862,0.09985480828968782,-0.786825666220763,-0.31807426858128895,-0.015641367738028378,0.04302589186367865,0.045217882226514364,-0.016990428946669054,-0.5551094013886422,0.27071725616423964,-0.3721282529953958,-0.6396649055794278,-0.058646923295738555,-0.644826000451342,-0.06162654387726614,1.0,0.005421007666586229,-0.4885588235068133,-0.04305235044565565,-0.592730705687618,0.1589025605291418,0.06676489272192367,0.20338722804756776,0.6311277045668244,0.023183045903001843,0.603858915046186,-0.13184896186691034,0.12936856081433756,0.45896774457489636,-0.020648167006017952,-0.123575452013579,-0.11098457150238294,0.1419072093835264,0.27254169965660746,0.4120046036331172,0.11231328520014605,-0.37945272835470545,-0.4016487264269025,0.362345375790936,0.10487124498370808,-0.011270286690207009,0.06248206655825895,-0.2446125226960734,-0.2181630226101389,-0.07915736158542692,-0.03702622608126892,-0.5372613082112773,0.1902313813370811,0.2410381482196704,-0.3727718856475289,0.26863546574569347,-0.10614205660271124,-0.005123710049024651,0.09201370506789264,0.13035238765693935,-0.021475750027427607,0.1485303762914268,0.3319655396685645,0.013254743052022266,0.13159736414669854,-0.0037884971993833757,0.44514090645577814,-0.08004864243141917,0.03815390846358883,0.086338870386843,-0.05336634374946619,-0.04649763858359712,0.007275523251247976,0.049968872868306084,-0.5036680160800889,0.7317672402089327,-0.013391309702613074,-0.0791336506500993,-0.14661043575945898,0.027495813271771363,-0.5627747319258531,0.11566558649745994,-0.3210622154723029,0.08673829534630735,0.3128503397236048,0.08139239578349122,0.2139883775274087,0.01605490038645592,0.21406038948712203,0.23392854159883925,-0.23993196864265873,0.10529198022388658,-0.030115300240185723,-0.021931082432921602,0.23608221361406026,0.2516422897963239,-0.38846348015082255,0.47764435441825415,-0.35750966432298836,0.1289883570619161,0.26709943929031293,-0.08639100399107935,0.1436918793291736,0.13363345868891618
Paracentral_Lobule_L,0.08420844047138872,0.5900247103984405,0.43341637644410774,0.5488056774208738,0.4182859149317637,0.42825761591639966,0.2679815224381508,0.2765506973831611,0.9606706531534798,0.5311350235649809,0.3540111392888884,0.9339305204501824,0.33402433119857905,0.9096541095738871,0.6312467661037046,0.9584472504421605,0.5456177500736874,0.11231319793452016,0.7661721584909921,0.44799975916982165,0.34033717104152306,0.6726858990437726,0.49090562344979227,0.41304510872095623,0.4951564109172203,0.8588367634564625,0.6657799919047734,0.8168074233993919,0.7108601079323884,0.4033831464333054,0.8945868393866636,0.32691777029331265,0.32316947014045344,0.6506606445298323,0.34762933744425634,0.34413825666110287,0.005421007666586229,1.0,0.3771186066506628,0.27704273559630976,0.43651228936799447,0.6073721770137395,-0.012331559090152207,0.6331428219531683,-0.06645571681681144,0.4722966993609368,0.05556089455425604,0.7799326169140347,0.44029900510587555,0.3634564617878793,0.44661765136278186,0.4278230608526338,0.6012502826421297,0.6234304159930767,0.822078334654848,0.46924627928954815,0.37093389901754303,0.5024943963531332,0.5211220610074028,0.4584182825627039,0.618779548256495,0.33715530460532006,0.3529445064022456,0.7471414346202327,-0.15499810826784519,0.3720737846835863,0.43415470873001377,0.40658458522204005,0.1463639748063244,0.44272103382458217,0.47793896829879867,0.23094893479196174,0.9554823427211246,-0.037733596489551664,0.9491267723521645,0.3650827866893985,0.09528323430986099,0.25080967229951473,0.38913785069789186,0.8131705903016025,0.6408282306759598,0.5157211052834303,0.21296876415464439,0.28751036978908334,0.6681051626754948,-0.06424789881944835,0.40070695422744945,-0.00811358259922921,0.3695842143155672,0.43220094035735834,0.33676378029671494,0.28851066863187036,0.4125805340780268,0.4090904308564963,0.36127836259339247,0.203404933384016,0.307720552149071,0.5619364695581305,0.2633751684465792,0.5562821160912035,0.28569367468033763,0.4205011214404852,0.2605536446574419,-0.07815059654274005,0.49006205430025307,0.4229382635234163,0.8551378472129553,0.8527924684687638,0.6044827434501685,0.20641395853261651,0.7246920121436504,0.29050979077785866,0.15049341675307742,0.5391721063861815,0.4305789505264245,0.2966614839785409,0.5572184814387057,0.14652853910861185,0.5497544538574198,0.6411968260257652
Raphe_M,0.14820318492334608,0.3697288684535303,0.4811327268267752,0.2141967315729136,0.11360389833017016,0.6005496105360421,0.33681384450960883,0.4274779622393436,0.27990584838151933,0.293094336689431,0.41327851917931463,0.3965646246717497,0.4835818329935825,0.332064424790687,0.5729900773395336,0.36600440836254705,0.2375435387692696,-0.14326307473953867,0.48321297097597055,0.04389626236826677,0.4161746517595844,0.3650217095674458,0.20877215885001585,0.6584653144558604,0.34764339409965817,0.44738580312963966,0.2524600643623051,0.29674280161970074,0.4897659940172674,0.5836780513686771,0.27225447275522857,0.3940827286783601,0.41988861219282003,0.10611793965083062,0.5534907403748758,0.30266932113014083,-0.4885588235068133,0.3771186066506628,1.0,0.2690081500966202,0.6553008838473972,0.3019129091478557,-0.3076143654508616,0.25597286235521904,-0.3079368465402996,0.42987761112129685,-0.2138698413179388,0.5645885261117889,0.3101267747229138,-0.07571153120349793,0.17779611270165996,0.4766289498270988,0.40019840627805375,0.23539528400802484,0.1680344073359583,-0.008660795779663185,0.13564753702793117,0.5778617030407518,0.6068060949671159,0.13301162649964549,0.20549792020416033,0.30871320729049095,-0.047311415689331913,0.5310197509147206,0.12221629568355724,0.3002094584708428,0.3661324733146777,0.6267006053742941,0.04864880035328582,0.0034245643638581933,0.39096125679814914,0.11636793848718942,0.4529316776891718,-0.1018196843941137,0.2980306070176407,0.04552135643676432,-0.25823424456685196,-0.17768872230141194,0.06820987067781287,0.44962548925991747,0.38071124047914423,0.007004489829000867,0.05508556838788882,0.2985412677911936,0.293621500017008,-0.01851989255592331,0.22906869421772533,-0.13337966993781097,-0.019102996629542165,0.3488064812196911,0.4964561111351142,-0.1864932662395696,0.007586359115770571,-0.04547225199370707,0.27608124289003905,0.08396129802845981,0.5441655580216518,0.2896852868675076,0.37393226101527643,0.1859444292675576,-0.13788911720187522,-0.08703612797855693,-0.13420916611370207,0.20151926891614855,0.14218879747565508,0.17856907885776444,0.5012837703595169,0.3018046122207547,0.3705662732384094,0.1131141125425023,0.10923409807995968,0.18459006303549383,0.3994054818211463,0.10092388791432932,0.36208174220575634,0.1315998187104311,0.03307098441804518,0.14429098493548334,0.2389646933293818,0.30049436240836935
Cerebellum_7b_R,0.2736421588280793,0.2141349881725316,0.10157479985933157,0.2942247807227672,0.34825505879691426,0.39432015392467396,0.10197722367169028,-0.011762641873349746,0.19478559609931523,0.3113159358556639,0.26013393481829283,0.4270292031154991,0.7519621063490161,0.3780566003492547,0.4322707081858525,0.30859559312389856,-0.3923779263812662,0.21167499968172013,0.4450369085953461,-0.037020086321582636,0.3681171542414707,0.04528624509359109,0.1356005601318506,0.24527262452350357,-0.15280799678634566,0.29703232438492694,0.14755171840346099,0.009736536632509063,0.44524272530036707,0.3052465968500065,0.42826999024056084,0.16861282793381185,0.45886606360704596,-0.23490525285535005,0.2250170372324148,0.22723971539555526,-0.04305235044565565,0.27704273559630976,0.2690081500966202,1.0,0.47882974576253706,0.473990696997908,-0.21487526783586663,0.6518629593028613,-0.03045629908726427,0.14927404870995095,0.006599598511324272,0.48531286189510153,0.3012645983097958,0.5778852738434844,-0.12585179429066806,0.1271272221897554,0.14229989915322908,0.19329313740066154,0.023511331344389985,0.4195521742565328,0.10407062143830081,0.25538101325970797,0.6798014825528603,0.28757099765244665,0.18592369971620176,-0.1880098493563469,-0.36482446702361443,0.3468475679329623,-0.4234383253398709,-0.1963904729330445,0.17673933474876202,0.3942835600837777,-0.2534210916511511,-0.2537719323696065,0.35090937107419945,0.31208443480228226,0.36797643439901395,-0.217064580211251,0.2823081302187191,-0.054155617016819715,-0.4043325019047951,-0.0721549875740931,0.21317137960061813,0.525197885184193,0.4361932518473823,-0.4224272148408037,0.3614522133586712,0.06042217354148239,0.10773806569089402,-0.01773689596483347,-0.015687776828784146,0.0681139634833683,-0.4235261335270048,0.9140035976780188,0.4103892248627223,0.4431262487918223,-0.3864682346156629,-0.542352784483715,-0.007720098845177858,-0.28971435852950783,0.3256380661396514,0.3725475697594515,0.7249702908332075,0.2961104082431679,0.08565886992143178,-0.5462524929115502,-0.03454968461827374,0.23925381456923306,0.14217056521430882,0.5672471105604551,0.21244559410135166,0.17808139905800252,0.11227538233676244,0.38996781520976853,-0.15862421722027084,0.27256399473566606,0.3006778567860974,0.13173974009588202,0.22108340534300927,0.08780577306366479,0.20592333989703304,-0.0532662007070101,0.20700841758303049,0.3050531288400671
